SPK_SPKC01a (late excitation),SPK_SPKC01b (excited),SPK_SPKC04a (inhibited),SPK_SPKC08a (inhibited),SPK_SPKC08b (inhibited),SPK_SPKC09a (excited)
2227.469675,,,,,
2227.472325,,,,,
2227.511425,,,,,
2227.539325,,,,,
2227.5612,,,,,
2227.586325,,,,,
2227.602825,,,,,
2227.6223,,,,,
2227.638975,,,,,
2227.664175,,,,,
2227.672425,,,,,
2227.680675,,,,,
2227.6861,,,,,
2227.70295,,,,,
2227.70575,,,,,
2227.714025,,,,,
2227.7475,,,,,
2227.752775,,,,,
2227.75945,,,,,
2227.778,,,,,
2227.78905,,,,,
2227.8029,,,,,
2227.805725,,,,,
2227.83625,,,,,
2227.839075,,,,,
2227.886675,,,,,
2227.9111,,,,,
2227.9306,,,,,
2227.97255,,,,,
2227.98885,,,,,
2228.022325,,,,,
2228.027925,,,,,
2228.07775,,,,,
2228.086,,,,,
2228.097425,,,,,
2228.119325,,,,,
2228.18895,,,,,
2228.1972,,,,,
2228.2112,,,,,
2228.21405,,,,,
2228.227875,,,,,
2228.24455,,,,,
2228.26945,,,,,
2228.2863,,,,,
2228.29785,,,,,
2228.3056,,,,,
2228.3361,,,,,
2228.3389,,,,,
2228.3445,,,,,
2228.355575,,,,,
2228.361,,,,,
2228.372225,,,,,
2228.397125,,,,,
2228.469375,,,,,
2228.497125,,,,,
2228.555525,,,,,
2228.6055,,,,,
2228.63055,,,,,
2228.65265,,,,,
2228.680575,,,,,
2228.69425,,,,,
2228.7109,,,,,
2228.72755,,,,,
2228.73055,,,,,
2228.755275,,,,,
2228.772125,,,,,
2228.777725,,,,,
2228.78895,,,,,
2228.8526,,,,,
2228.863825,,,,,
2228.91925,,,,,
2228.93035,,,,,
2228.935925,,,,,
2228.93875,,,,,
2228.963625,,,,,
2228.980475,,,,,
2229.0138,,,,,
2229.01905,,,,,
2229.022225,,,,,
2229.0443,,,,,
2229.0608,,,,,
2229.063625,,,,,
2229.097125,,,,,
2229.10535,,,,,
2229.1192,,,,,
2229.188525,,,,,
2229.2304,,,,,
2229.23565,,,,,
2229.244225,,,,,
2229.271975,,,,,
2229.363875,,,,,
2229.369125,,,,,
2229.371925,,,,,
2229.3886,,,,,
2229.396675,,,,,
2229.413675,,,,,
2229.438575,,,,,
2229.446825,,,,,
2229.496975,,,,,
2229.53575,,,,,
2229.53855,,,,,
2229.563475,,,,,
2229.56905,,,,,
2229.5857,,,,,
2229.655175,,,,,
2229.67205,,,,,
2229.6885,,,,,
2229.693925,,,,,
2229.696925,,,,,
2229.713425,,,,,
2229.74675,,,,,
2229.772,,,,,
2229.794075,,,,,
2229.8182,,,,,
2229.86055,,,,,
2229.868975,,,,,
2229.9023,,,,,
2229.92195,,,,,
2229.9607,,,,,
2229.9802,,,,,
2229.9883,,,,,
2229.9967,,,,,
2229.9987,,,,,
2230.013525,,,,,
2230.068725,,,,,
2230.096825,,,,,
2230.10525,,,,,
2230.113325,,,,,
2230.1189,,,,,
2230.121725,,,,,
2230.152225,,,,,
2230.16065,,,,,
2230.235525,,,,,
2230.2522,,,,,
2230.2801,,,,,
2230.2855,,,,,
2230.288325,,,,,
2230.302,,,,,
2230.32165,,,,,
2230.330075,,,,,
2230.346125,,,,,
2230.354825,,,,,
2230.363425,,,,,
2230.368825,,,,,
2230.3799,,,,,
2230.393725,,,,,
2230.396725,,,,,
2230.402,,,,,
2230.4134,,,,,
2230.427025,,,,,
2230.429875,,,,,
2230.4467,,,,,
2230.455125,,,,,
2230.471475,,,,,
2230.477225,,,,,
2230.518775,,,,,
2230.535425,,,,,
2230.550425,,,,,
2230.5549,,,,,
2230.58,,,,,
2230.593675,,,,,
2230.5965,,,,,
2230.621575,,,,,
2230.688225,,,,,
2230.7019,,,,,
2230.713325,,,,,
2230.7298,,,,,
2230.788375,,,,,
2230.804675,,,,,
2230.852025,,,,,
2230.89375,,,,,
2230.910425,,,,,
2230.913225,,,,,
2230.918675,,,,,
2230.921475,,,,,
2230.93815,,,,,
2230.94375,,,,,
2230.96325,,,,,
2230.979925,,,,,
2230.988325,,,,,
2230.996575,,,,,
2231.0048,,,,,
2231.0353,,,,,
2231.060375,,,,,
2231.096525,,,,,
2231.1046,,,,,
2231.121425,,,,,
2231.146525,,,,,
2231.151925,,,,,
2231.15475,,,,,
2231.1686,,,,,
2231.17685,,,,,
2231.18525,,,,,
2231.218575,,,,,
2231.227025,,,,,
2231.23805,,,,,
2231.33505,,,,,
2231.338025,,,,,
2231.3463,,,,,
2231.354875,,,,,
2231.363125,,,,,
2231.368525,,,,,
2231.371525,,,,,
2231.393625,,,,,
2231.438025,,,,,
2231.443625,,,,,
2231.47975,,,,,
2231.487975,,,,,
2231.5269,,,,,
2231.529725,,,,,
2231.543575,,,,,
2231.563075,,,,,
2231.5772,,,,,
2231.57955,,,,,
2231.58515,,,,,
2231.6102,,,,,
2231.701775,,,,,
2231.704425,,,,,
2231.713,,,,,
2231.72685,,,,,
2231.729675,,,,,
2231.7435,,,,,
2231.760175,,,,,
2231.77965,,,,,
2231.785075,,,,,
2231.80175,,,,,
2231.81,,,,,
2231.82665,,,,,
2231.904525,,,,,
2231.910125,,,,,
2231.921225,,,,,
2231.922775,,,,,
2231.9257,,,,,
2231.9268,,,,,
2231.93805,,,,,
2231.9433,,,,,
2231.9547,,,,,
2231.962775,,,,,
2231.9712,,,,,
2231.976775,,,,,
2231.9796,,,,,
2231.98785,,,,,
2231.99625,,,,,
2232.0045,,,,,
2232.037675,,,,,
2232.04625,,,,,
2232.062925,,,,,
2232.104475,,,,,
2232.109875,,,,,
2232.126725,,,,,
2232.12955,,,,,
2232.17655,,,,,
2232.17955,,,,,
2232.1878,,,,,
2232.1934,,,,,
2232.19605,,,,,
2232.23495,,,,,
2232.237775,,,,,
2232.254425,,,,,
2232.2711,,,,,
2232.279525,,,,,
2232.29335,,,,,
2232.354425,,,,,
2232.362825,,,,,
2232.371075,,,,,
2232.3795,,,,,
2232.387925,,,,,
2232.393325,,,,,
2232.395975,,,,,
2232.412825,,,,,
2232.421075,,,,,
2232.45155,,,,,
2232.459975,,,,,
2232.4877,,,,,
2232.50155,,,,,
2232.518025,,,,,
2232.526625,,,,,
2232.5377,,,,,
2232.546125,,,,,
2232.593275,,,,,
2232.5961,,,,,
2232.618025,,,,,
2232.621,,,,,
2232.625025,,,,,
2232.6266,,,,,
2232.651525,,,,,
2232.668,,,,,
2232.71275,,,,,
2232.72655,,,,,
2232.74305,,,,,
2232.767975,,,,,
2232.80145,,,,,
2232.82135,,,,,
2232.829375,,,,,
2232.84605,,,,,
2232.87655,,,,,
2232.896025,,,,,
2232.901425,,,,,
2232.904075,,,,,
2232.968075,,,,,
2232.984775,,,,,
2232.987425,,,,,
2232.996,,,,,
2233.009825,,,,,
2233.01265,,,,,
2233.034725,,,,,
2233.043175,,,,,
2233.0542,,,,,
2233.062625,,,,,
2233.06805,,,,,
2233.112625,,,,,
2233.12085,,,,,
2233.13755,,,,,
2233.1791,,,,,
2233.2291,,,,,
2233.2377,,,,,
2233.254175,,,,,
2233.259775,,,,,
2233.270825,,,,,
2233.276225,,,,,
2233.30435,,,,,
2233.3208,,,,,
2233.33465,,,,,
2233.35115,,,,,
2233.354,,,,,
2233.371,,,,,
2233.392875,,,,,
2233.404125,,,,,
2233.420775,,,,,
2233.453975,,,,,
2233.4597,,,,,
2233.462375,,,,,
2233.47885,,,,,
2233.501275,,,,,
2233.517925,,,,,
2233.52075,,,,,
2233.554275,,,,,
2233.559675,,,,,
2233.562525,,,,,
2233.587425,,,,,
2233.591875,,,,,
2233.6125,,,,,
2233.620925,,,,,
2233.651225,,,,,
2233.67915,,,,,
2233.6844,,,,,
2233.6874,,,,,
2233.73735,,,,,
2233.745775,,,,,
2233.751175,,,,,
2233.779125,,,,,
2233.787175,,,,,
2233.817675,,,,,
2233.84295,,,,,
2233.876275,,,,,
2233.920675,,,,,
2233.92625,,,,,
2233.9594,,,,,
2233.970825,,,,,
2234.017975,,,,,
2234.0371,,,,,
2234.05415,,,,,
2234.0594,,,,,
2234.0708,,,,,
2234.129025,,,,,
2234.145675,,,,,
2234.153925,,,,,
2234.16235,,,,,
2234.1762,,,,,
2234.19285,,,,,
2234.2011,,,,,
2234.24565,,,,,
2234.2704,,,,,
2234.2844,,,,,
2234.28725,,,,,
2234.30125,,,,,
2234.320375,,,,,
2234.3428,,,,,
2234.395625,,,,,
2234.409475,,,,,
2234.442775,,,,,
2234.44545,,,,,
2234.45385,,,,,
2234.4591,,,,,
2234.4623,,,,,
2234.467675,,,,,
2234.470525,,,,,
2234.509425,,,,,
2234.51225,,,,,
2234.528925,,,,,
2234.537175,,,,,
2234.550525,,,,,
2234.562275,,,,,
2234.5705,,,,,
2234.5789,,,,,
2234.58415,,,,,
2234.59275,,,,,
2234.595575,,,,,
2234.65365,,,,,
2234.659225,,,,,
2234.66765,,,,,
2234.6789,,,,,
2234.69555,,,,,
2234.72045,,,,,
2234.728875,,,,,
2234.7622,,,,,
2234.767625,,,,,
2234.787125,,,,,
2234.803775,,,,,
2234.820425,,,,,
2234.834275,,,,,
2234.842475,,,,,
2234.85075,,,,,
2234.85375,,,,,
2234.862175,,,,,
2234.870425,,,,,
2234.875875,,,,,
2234.8955,,,,,
2234.912025,,,,,
2234.9206,,,,,
2234.928675,,,,,
2234.950725,,,,,
2234.961975,,,,,
2234.970375,,,,,
2234.978825,,,,,
2234.98705,,,,,
2235.000725,,,,,
2235.010625,,,,,
2235.012175,,,,,
2235.01755,,,,,
2235.04265,,,,,
2235.0453,,,,,
2235.0537,,,,,
2235.067375,,,,,
2235.075775,,,,,
2235.092625,,,,,
2235.094275,,,,,
2235.09545,,,,,
2235.112125,,,,,
2235.120175,,,,,
2235.128775,,,,,
2235.14245,,,,,
2235.153525,,,,,
2235.167525,,,,,
2235.178775,,,,,
2235.187,,,,,
2235.20925,,,,,
2235.212075,,,,,
2235.220325,,,,,
2235.245425,,,,,
2235.250675,,,,,
2235.258925,,,,,
2235.262075,,,,,
2235.2661,,,,,
2235.267325,,,,,
2235.2786,,,,,
2235.292575,,,,,
2235.29525,,,,,
2235.31205,,,,,
2235.337125,,,,,
2235.3617,,,,,
2235.375875,,,,,
2235.37855,,,,,
2235.392375,,,,,
2235.4008,,,,,
2235.409225,,,,,
2235.42755,,,,,
2235.4341,,,,,
2235.4536,,,,,
2235.46745,,,,,
2235.487125,,,,,
2235.492525,,,,,
2235.49535,,,,,
2235.500775,,,,,
2235.509,,,,,
2235.536925,,,,,
2235.542525,,,,,
2235.55665,,,,,
2235.559,,,,,
2235.575825,,,,,
2235.5785,,,,,
2235.584075,,,,,
2235.5869,,,,,
2235.617425,,,,,
2235.62025,,,,,
2235.65915,,,,,
2235.6674,,,,,
2235.670225,,,,,
2235.686875,,,,,
2235.695125,,,,,
2235.735625,,,,,
2235.7453,,,,,
2235.761975,,,,,
2235.770225,,,,,
2235.775625,,,,,
2235.7867,,,,,
2235.820175,,,,,
2235.8507,,,,,
2235.8591,,,,,
2235.86735,,,,,
2235.87575,,,,,
2235.877425,,,,,
2235.900675,,,,,
2235.9035,,,,,
2235.94225,,,,,
2235.9441,,,,,
2235.9535,,,,,
2235.96735,,,,,
2235.984,,,,,
2236.009075,,,,,
2236.02015,,,,,
2236.02855,,,,,
2236.0338,,,,,
2236.045225,,,,,
2236.0868,,,,,
2236.08855,,,,,
2236.115725,,,,,
2236.117125,,,,,
2236.142025,,,,,
2236.15045,,,,,
2236.15345,,,,,
2236.1701,,,,,
2236.1952,,,,,
2236.220125,,,,,
2236.2257,,,,,
2236.23375,,,,,
2236.267275,,,,,
2236.280875,,,,,
2236.3034,,,,,
2236.32835,,,,,
2236.33675,,,,,
2236.36185,,,,,
2236.370275,,,,,
2236.3869,,,,,
2236.400375,,,,,
2236.4034,,,,,
2236.4118,,,,,
2236.42005,,,,,
2236.4258,,,,,
2236.436725,,,,,
2236.450575,,,,,
2236.458825,,,,,
2236.4699,,,,,
2236.49515,,,,,
2236.528275,,,,,
2236.540225,,,,,
2236.5451,,,,,
2236.553525,,,,,
2236.5783,,,,,
2236.600525,,,,,
2236.653525,,,,,
2236.667,,,,,
2236.6835,,,,,
2236.718625,,,,,
2236.725625,,,,,
2236.728425,,,,,
2236.733825,,,,,
2236.745075,,,,,
2236.78665,,,,,
2236.792075,,,,,
2236.80875,,,,,
2236.823675,,,,,
2236.833825,,,,,
2236.842225,,,,,
2236.868975,,,,,
2236.89505,,,,,
2236.908875,,,,,
2236.91155,,,,,
2236.91995,,,,,
2236.933825,,,,,
2236.950475,,,,,
2236.9533,,,,,
2236.97555,,,,,
2237.00045,,,,,
2237.00345,,,,,
2237.019925,,,,,
2237.05045,,,,,
2237.100425,,,,,
2237.101875,,,,,
2237.103225,,,,,
2237.136575,,,,,
2237.153425,,,,,
2237.158825,,,,,
2237.161525,,,,,
2237.1699,,,,,
2237.177575,,,,,
2237.20865,,,,,
2237.236575,,,,,
2237.29215,,,,,
2237.325475,,,,,
2237.3337,,,,,
2237.336525,,,,,
2237.350375,,,,,
2237.369875,,,,,
2237.3783,,,,,
2237.38655,,,,,
2237.4616,,,,,
2237.46985,,,,,
2237.51985,,,,,
2237.5234,,,,,
2237.536525,,,,,
2237.561425,,,,,
2237.5949,,,,,
2237.60035,,,,,
2237.617,,,,,
2237.619825,,,,,
2237.644925,,,,,
2237.6614,,,,,
2237.686475,,,,,
2237.6949,,,,,
2237.708725,,,,,
2237.7168,,,,,
2237.758725,,,,,
2237.766825,,,,,
2237.76965,,,,,
2237.80665,,,,,
2237.819775,,,,,
2237.833625,,,,,
2237.853125,,,,,
2237.87805,,,,,
2237.9168,,,,,
2237.9531,,,,,
2237.96135,,,,,
2238.011525,,,,,
2238.028025,,,,,
2238.036275,,,,,
2238.0501,,,,,
2238.06975,,,,,
2238.0834,,,,,
2238.086425,,,,,
2238.103075,,,,,
2238.10865,,,,,
2238.11115,,,,,
2238.11995,,,,,
2238.1336,,,,,
2238.17815,,,,,
2238.194825,,,,,
2238.21955,,,,,
2238.253075,,,,,
2238.286375,,,,,
2238.3002,,,,,
2238.311475,,,,,
2238.336375,,,,,
2238.3418,,,,,
2238.369725,,,,,
2238.378125,,,,,
2238.4002,,,,,
2238.419725,,,,,
2238.441775,,,,,
2238.453025,,,,,
2238.458425,,,,,
2238.461275,,,,,
2238.4697,,,,,
2238.48355,,,,,
2238.503025,,,,,
2238.52695,,,,,
2238.5695,,,,,
2238.5781,,,,,
2238.58635,,,,,
2238.608425,,,,,
2238.61685,,,,,
2238.62525,,,,,
2238.653,,,,,
2238.691925,,,,,
2238.7279,,,,,
2238.752825,,,,,
2238.77505,,,,,
2238.8114,,,,,
2238.828075,,,,,
2238.8917,,,,,
2238.9114,,,,,
2238.936325,,,,,
2238.952975,,,,,
2238.9614,,,,,
2238.9863,,,,,
2238.9919,,,,,
2239.0003,,,,,
2239.00295,,,,,
2239.011375,,,,,
2239.019625,,,,,
2239.02805,,,,,
2239.04355,,,,,
2239.061225,,,,,
2239.0863,,,,,
2239.128025,,,,,
2239.13345,,,,,
2239.136275,,,,,
2239.1445,,,,,
2239.16135,,,,,
2239.2196,,,,,
2239.25295,,,,,
2239.26135,,,,,
2239.278025,,,,,
2239.286275,,,,,
2239.2945,,,,,
2239.352925,,,,,
2239.377825,,,,,
2239.383425,,,,,
2239.386225,,,,,
2239.4029,,,,,
2239.41135,,,,,
2239.441675,,,,,
2239.449925,,,,,
2239.4696,,,,,
2239.47155,,,,,
2239.5029,,,,,
2239.5445,,,,,
2239.550075,,,,,
2239.56115,,,,,
2239.586075,,,,,
2239.6362,,,,,
2239.6418,,,,,
2239.644475,,,,,
2239.65005,,,,,
2239.6529,,,,,
2239.67515,,,,,
2239.678,,,,,
2239.6834,,,,,
2239.686225,,,,,
2239.69445,,,,,
2239.71115,,,,,
2239.736425,,,,,
2239.74465,,,,,
2239.76655,,,,,
2239.769375,,,,,
2239.777975,,,,,
2239.7862,,,,,
2239.79465,,,,,
2239.86955,,,,,
2239.87795,,,,,
2239.883375,,,,,
2239.894625,,,,,
2239.899875,,,,,
2239.9015,,,,,
2239.911325,,,,,
2239.91655,,,,,
2239.91955,,,,,
2239.928,,,,,
2239.936225,,,,,
2239.994625,,,,,
2240.016525,,,,,
2240.019525,,,,,
2240.0278,,,,,
2240.0326,,,,,
2240.036225,,,,,
2240.052875,,,,,
2240.077975,,,,,
2240.136375,,,,,
2240.142075,,,,,
2240.16955,,,,,
2240.216525,,,,,
2240.24145,,,,,
2240.31935,,,,,
2240.361275,,,,,
2240.383175,,,,,
2240.4195,,,,,
2240.433325,,,,,
2240.45,,,,,
2240.453,,,,,
2240.4697,,,,,
2240.47475,,,,,
2240.511275,,,,,
2240.561075,,,,,
2240.583325,,,,,
2240.5944,,,,,
2240.599825,,,,,
2240.6084,,,,,
2240.626525,,,,,
2240.644625,,,,,
2240.64985,,,,,
2240.65285,,,,,
2240.65845,,,,,
2240.666675,,,,,
2240.6695,,,,,
2240.68615,,,,,
2240.69175,,,,,
2240.6944,,,,,
2240.716475,,,,,
2240.725075,,,,,
2240.733325,,,,,
2240.736175,,,,,
2240.76935,,,,,
2240.794575,,,,,
2240.811075,,,,,
2240.853,,,,,
2240.88335,,,,,
2240.902675,,,,,
2240.944575,,,,,
2241.002675,,,,,
2241.036175,,,,,
2241.04175,,,,,
2241.0584,,,,,
2241.0751,,,,,
2241.0779,,,,,
2241.086175,,,,,
2241.127925,,,,,
2241.14175,,,,,
2241.152825,,,,,
2241.185975,,,,,
2241.18725,,,,,
2241.199825,,,,,
2241.203,,,,,
2241.21125,,,,,
2241.2195,,,,,
2241.236175,,,,,
2241.25,,,,,
2241.3193,,,,,
2241.3249,,,,,
2241.3279,,,,,
2241.374925,,,,,
2241.399825,,,,,
2241.41125,,,,,
2241.475075,,,,,
2241.49445,,,,,
2241.51125,,,,,
2241.51665,,,,,
2241.5446,,,,,
2241.586175,,,,,
2241.6,,,,,
2241.64175,,,,,
2241.65965,,,,,
2241.684775,,,,,
2241.708425,,,,,
2241.711275,,,,,
2241.7165,,,,,
2241.758425,,,,,
2241.82495,,,,,
2241.858275,,,,,
2241.8695,,,,,
2241.877925,,,,,
2241.886175,,,,,
2241.933325,,,,,
2241.9667,,,,,
2241.9751,,,,,
2241.983175,,,,,
2242.01125,,,,,
2242.0362,,,,,
2242.044625,,,,,
2242.058275,,,,,
2242.0613,,,,,
2242.069525,,,,,
2242.10285,,,,,
2242.1111,,,,,
2242.119325,,,,,
2242.127925,,,,,
2242.186225,,,,,
2242.208275,,,,,
2242.211125,,,,,
2242.23335,,,,,
2242.236,,,,,
2242.25285,,,,,
2242.261075,,,,,
2242.269525,,,,,
2242.319525,,,,,
2242.324975,,,,,
2242.32795,,,,,
2242.3697,,,,,
2242.386,,,,,
2242.408275,,,,,
2242.436375,,,,,
2242.466875,,,,,
2242.491775,,,,,
2242.49985,,,,,
2242.519725,,,,,
2242.5251,,,,,
2242.527775,,,,,
2242.558275,,,,,
2242.566575,,,,,
2242.569525,,,,,
2242.602875,,,,,
2242.60845,,,,,
2242.6111,,,,,
2242.6332,,,,,
2242.641625,,,,,
2242.661275,,,,,
2242.66955,,,,,
2242.6918,,,,,
2242.700225,,,,,
2242.7113,,,,,
2242.7636,,,,,
2242.79465,,,,,
2242.81675,,,,,
2242.82515,,,,,
2242.866725,,,,,
2242.86955,,,,,
2242.877975,,,,,
2242.891825,,,,,
2242.89445,,,,,
2242.9029,,,,,
2242.928,,,,,
2242.93625,,,,,
2242.9529,,,,,
2242.983225,,,,,
2242.985075,,,,,
2243.0029,,,,,
2243.01115,,,,,
2243.016575,,,,,
2243.025,,,,,
2243.036425,,,,,
2243.0445,,,,,
2243.06135,,,,,
2243.069575,,,,,
2243.128,,,,,
2243.1531,,,,,
2243.161,,,,,
2243.19185,,,,,
2243.236075,,,,,
2243.2585,,,,,
2243.266775,,,,,
2243.2752,,,,,
2243.291875,,,,,
2243.302925,,,,,
2243.31135,,,,,
2243.3196,,,,,
2243.33875,,,,,
2243.35835,,,,,
2243.359975,,,,,
2243.371425,,,,,
2243.391725,,,,,
2243.4252,,,,,
2243.428025,,,,,
2243.483475,,,,,
2243.508525,,,,,
2243.52925,,,,,
2243.55855,,,,,
2243.59455,,,,,
2243.608725,,,,,
2243.6114,,,,,
2243.622775,,,,,
2243.63,,,,,
2243.671025,,,,,
2243.683475,,,,,
2243.691725,,,,,
2243.699975,,,,,
2243.71965,,,,,
2243.725225,,,,,
2243.744575,,,,,
2243.752825,,,,,
2243.761075,,,,,
2243.769675,,,,,
2243.794575,,,,,
2243.808575,,,,,
2243.816825,,,,,
2243.8419,,,,,
2243.869675,,,,,
2243.8749,,,,,
2243.900175,,,,,
2243.903,,,,,
2243.92525,,,,,
2243.944775,,,,,
2243.9586,,,,,
2244.0281,,,,,
2244.035,,,,,
2244.041925,,,,,
2244.04475,,,,,
2244.0502,,,,,
2244.075275,,,,,
2244.07795,,,,,
2244.086175,,,,,
2244.091775,,,,,
2244.116875,,,,,
2244.133575,,,,,
2244.1448,,,,,
2244.1598,,,,,
2244.178125,,,,,
2244.208475,,,,,
2244.241825,,,,,
2244.25305,,,,,
2244.325325,,,,,
2244.32815,,,,,
2244.333575,,,,,
2244.39345,,,,,
2244.4868,,,,,
2244.49185,,,,,
2244.503275,,,,,
2244.526775,,,,,
2244.544675,,,,,
2244.552925,,,,,
2244.56675,,,,,
2244.586075,,,,,
2244.5947,,,,,
2244.600275,,,,,
2244.616775,,,,,
2244.628175,,,,,
2244.650275,,,,,
2244.741875,,,,,
2244.7531,,,,,
2244.760375,,,,,
2244.7782,,,,,
2244.819825,,,,,
2244.82525,,,,,
2244.886475,,,,,
2244.911425,,,,,
2244.97525,,,,,
2244.9865,,,,,
2245.0367,,,,,
2245.067025,,,,,
2245.083675,,,,,
2245.100175,,,,,
2245.1116,,,,,
2245.11685,,,,,
2245.1281,,,,,
2245.1365,,,,,
2245.153025,,,,,
2245.186375,,,,,
2245.20305,,,,,
2245.20845,,,,,
2245.26985,,,,,
2245.2783,,,,,
2245.286525,,,,,
2245.300225,,,,,
2245.31165,,,,,
2245.3199,,,,,
2245.3532,,,,,
2245.366875,,,,,
2245.383725,,,,,
2245.4004,,,,,
2245.4034,,,,,
2245.4115,,,,,
2245.4199,,,,,
2245.4364,,,,,
2245.458825,,,,,
2245.46165,,,,,
2245.48655,,,,,
2245.494975,,,,,
2245.517075,,,,,
2245.533575,,,,,
2245.5366,,,,,
2245.566925,,,,,
2245.569775,,,,,
2245.57835,,,,,
2245.6366,,,,,
2245.65045,,,,,
2245.653275,,,,,
2245.686625,,,,,
2245.71695,,,,,
2245.7587,,,,,
2245.761725,,,,,
2245.7698,,,,,
2245.7784,,,,,
2245.783625,,,,,
2245.78645,,,,,
2245.795075,,,,,
2245.808925,,,,,
2245.81155,,,,,
2245.81715,,,,,
2245.83525,,,,,
2245.842225,,,,,
2245.88665,,,,,
2245.91715,,,,,
2245.936825,,,,,
2245.970175,,,,,
2246.017175,,,,,
2246.03385,,,,,
2246.0365,,,,,
2246.044925,,,,,
2246.067175,,,,,
2246.08385,,,,,
2246.10335,,,,,
2246.12845,,,,,
2246.1367,,,,,
2246.1423,,,,,
2246.150375,,,,,
2246.17845,,,,,
2246.1837,,,,,
2246.2423,,,,,
2246.275675,,,,,
2246.294975,,,,,
2246.3034,,,,,
2246.311625,,,,,
2246.336725,,,,,
2246.3534,,,,,
2246.356525,,,,,
2246.3699,,,,,
2246.38375,,,,,
2246.41185,,,,,
2246.435825,,,,,
2246.459,,,,,
2246.470075,,,,,
2246.478375,,,,,
2246.483925,,,,,
2246.4952,,,,,
2246.50345,,,,,
2246.517275,,,,,
2246.5189,,,,,
2246.528525,,,,,
2246.545175,,,,,
2246.55045,,,,,
2246.5701,,,,,
2246.5782,,,,,
2246.586775,,,,,
2246.592375,,,,,
2246.63235,,,,,
2246.65065,,,,,
2246.6619,,,,,
2246.669925,,,,,
2246.686775,,,,,
2246.695025,,,,,
2246.728575,,,,,
2246.803475,,,,,
2246.817325,,,,,
2246.82575,,,,,
2246.836825,,,,,
2246.85335,,,,,
2246.861925,,,,,
2246.884,,,,,
2246.9035,,,,,
2246.92015,,,,,
2246.93685,,,,,
2246.9451,,,,,
2246.950525,,,,,
2246.9535,,,,,
2246.959125,,,,,
2246.96195,,,,,
2246.97505,,,,,
2247.003525,,,,,
2247.053725,,,,,
2247.06195,,,,,
2247.083875,,,,,
2247.086875,,,,,
2247.0953,,,,,
2247.109175,,,,,
2247.187075,,,,,
2247.220275,,,,,
2247.2341,,,,,
2247.236925,,,,,
2247.25075,,,,,
2247.253575,,,,,
2247.25915,,,,,
2247.29535,,,,,
2247.3036,,,,,
2247.312025,,,,,
2247.33695,,,,,
2247.3536,,,,,
2247.375875,,,,,
2247.4069,,,,,
2247.434125,,,,,
2247.43695,,,,,
2247.450825,,,,,
2247.45905,,,,,
2247.4703,,,,,
2247.478725,,,,,
2247.48415,,,,,
2247.51205,,,,,
2247.584175,,,,,
2247.6372,,,,,
2247.645425,,,,,
2247.695275,,,,,
2247.7121,,,,,
2247.72595,,,,,
2247.728775,,,,,
2247.7426,,,,,
2247.745425,,,,,
2247.769825,,,,,
2247.7842,,,,,
2247.787025,,,,,
2247.81755,,,,,
2247.82055,,,,,
2247.83705,,,,,
2247.8443,,,,,
2247.862125,,,,,
2247.867375,,,,,
2247.88705,,,,,
2247.900725,,,,,
2247.90355,,,,,
2247.920225,,,,,
2247.959325,,,,,
2247.9718,,,,,
2247.97865,,,,,
2247.992325,,,,,
2247.9955,,,,,
2248.00075,,,,,
2248.009175,,,,,
2248.036925,,,,,
2248.042525,,,,,
2248.045525,,,,,
2248.067625,,,,,
2248.086925,,,,,
2248.10095,,,,,
2248.1122,,,,,
2248.128875,,,,,
2248.14555,,,,,
2248.17415,,,,,
2248.18575,,,,,
2248.2038,,,,,
2248.212225,,,,,
2248.220475,,,,,
2248.228875,,,,,
2248.234125,,,,,
2248.24555,,,,,
2248.2705,,,,,
2248.278925,,,,,
2248.32035,,,,,
2248.345575,,,,,
2248.362075,,,,,
2248.3761,,,,,
2248.37875,,,,,
2248.387,,,,,
2248.3926,,,,,
2248.4177,,,,,
2248.420375,,,,,
2248.42575,,,,,
2248.4426,,,,,
2248.445625,,,,,
2248.453875,,,,,
2248.45945,,,,,
2248.4786,,,,,
2248.487375,,,,,
2248.5123,,,,,
2248.52055,,,,,
2248.5428,,,,,
2248.57055,,,,,
2248.587225,,,,,
2248.6039,,,,,
2248.612325,,,,,
2248.62075,,,,,
2248.637425,,,,,
2248.642675,,,,,
2248.6706,,,,,
2248.762375,,,,,
2248.7678,,,,,
2248.77905,,,,,
2248.79555,,,,,
2248.80955,,,,,
2248.83445,,,,,
2248.845725,,,,,
2248.858,,,,,
2248.876225,,,,,
2248.92065,,,,,
2248.9451,,,,,
2248.96765,,,,,
2248.987325,,,,,
2249.0096,,,,,
2249.03435,,,,,
2249.051025,,,,,
2249.112425,,,,,
2249.1458,,,,,
2249.153875,,,,,
2249.179125,,,,,
2249.187375,,,,,
2249.220725,,,,,
2249.22915,,,,,
2249.245675,,,,,
2249.309475,,,,,
2249.33725,,,,,
2249.36795,,,,,
2249.376375,,,,,
2249.39285,,,,,
2249.4011,,,,,
2249.4041,,,,,
2249.412525,,,,,
2249.437425,,,,,
2249.451275,,,,,
2249.454125,,,,,
2249.462375,,,,,
2249.46795,,,,,
2249.4708,,,,,
2249.48465,,,,,
2249.495725,,,,,
2249.5264,,,,,
2249.5292,,,,,
2249.534625,,,,,
2249.53765,,,,,
2249.5459,,,,,
2249.554125,,,,,
2249.562375,,,,,
2249.567975,,,,,
2249.5875,,,,,
