SPK_SPKC03a (inhibited),SPK_SPKC07b (inhibited),SPK_SPKC08b (no effect),SPK_SPKC08c (excited),SPK_SPKC10a (weak inhibition)
41.22625,350.1135,129.7755,143.008575,58.311075
41.241175,350.3113,129.854425,143.0241,58.3478
41.2533,350.35475,129.894875,143.07875,58.3956
41.276675,350.4397,129.9945,143.0952,58.422625
41.2903,350.504025,130.040325,143.12995,58.4667
41.313925,350.544375,130.087725,143.1464,58.501775
41.32235,350.63995,130.113975,143.2045,58.526675
41.3397,350.689525,130.15735,143.236825,58.5482
41.360925,350.7642,130.1773,143.248775,58.591625
41.3679,350.878075,130.214775,143.259525,58.615775
41.371625,351.16875,130.259,143.2856,58.6407
41.38715,351.192925,130.293675,143.34015,58.67105
41.3948,351.3376,130.3367,143.3466,58.69045
41.40685,351.349975,130.360025,143.35965,58.7254
41.428775,351.35415,130.37975,143.380875,58.7396
41.436825,351.3827,130.436525,143.42035,58.77525
41.44215,351.56815,130.480025,143.428925,58.80285
41.4544,351.649425,130.548375,143.464175,58.822275
41.470675,351.67815,130.567875,143.47665,58.8452
41.4814,351.7967,130.60145,143.4938,58.868575
41.49785,351.895225,130.642625,143.507375,58.902775
41.513675,351.96845,130.70885,143.615675,58.930325
41.541425,352.004125,130.7404,143.6334,58.96075
41.548075,352.081275,130.800975,143.647075,58.98205
41.57245,352.11825,130.875125,143.75205,59.02115
41.5908,352.170125,130.925475,143.8066,59.0431
41.605575,352.258125,130.945975,143.8542,59.0719
41.619625,352.27065,130.982475,143.871125,59.089975
41.6342,352.409775,131.01395,143.906975,59.119
41.6488,352.4598,131.034375,143.944425,59.15115
41.668225,352.519225,131.09675,143.9692,59.202025
41.68245,352.8178,131.136325,143.99025,59.220225
41.689625,352.865275,131.14715,144.016425,59.240425
41.71785,352.92835,131.16185,144.0514,59.276625
41.7261,353.0326,131.17565,144.1561,59.30675
41.7541,353.257525,131.199525,144.317325,59.330975
41.76485,353.3126,131.214575,144.378675,59.3642
41.779875,353.373675,131.24175,144.398375,59.380725
41.802575,353.452525,131.26895,144.4867,59.403
41.818875,353.487775,131.2988,144.707225,59.43605
41.8361,353.60325,131.3416,144.7387,59.4628
41.864875,353.664425,131.3667,144.7596,59.506775
41.885575,353.75845,131.402775,144.8334,59.545275
41.908375,353.79475,131.455725,144.853325,59.581975
41.91685,354.008475,131.49865,144.924225,59.6217
41.929575,354.0921,131.5575,144.948375,59.64505
41.955275,354.113425,131.58155,144.9738,59.67975
41.9649,354.1447,131.6551,144.9917,59.726025
41.984225,354.276025,131.6986,145.080825,59.75525
42.001575,354.311175,131.744075,145.12485,59.80015
42.02335,354.58035,131.7939,145.314125,59.836475
42.039575,354.624125,131.846175,145.457825,59.8648
42.05545,354.664025,131.864525,145.624075,59.8797
42.07635,354.76415,131.88905,145.693975,59.892625
42.08765,354.817925,131.91455,145.740825,59.9049
42.09645,354.857125,131.979375,145.7651,59.91395
42.1163,354.865875,132.000725,145.776375,59.932575
42.125825,355.13315,132.0372,145.7885,59.9463
42.14205,355.190575,132.108325,145.880075,59.96145
42.170775,355.227825,132.143675,145.913175,59.97675
42.185075,355.308525,132.2047,145.935075,59.989075
42.20585,355.3428,132.22955,145.9584,59.999275
42.2177,355.410175,132.2892,145.991325,60.0165
42.23475,355.496,132.370775,146.0192,60.0357
42.2485,355.5625,132.4451,146.058975,60.055025
42.25585,355.63435,132.515475,146.084475,60.081325
42.274525,355.6728,132.5973,146.10735,60.106125
42.29795,355.756375,132.678425,146.162975,60.128
42.3076,355.79855,132.71225,146.18405,60.151125
42.3242,355.836875,132.736025,146.200225,60.16795
42.33485,355.900375,132.744075,146.2577,60.1983
42.3485,356.02565,132.755475,146.290225,60.215325
42.364625,356.15695,132.7866,146.3088,60.229125
42.377125,356.226925,132.84475,146.33,60.252325
42.394025,356.303175,132.8671,146.3472,60.27075
42.407375,356.349775,132.9026,146.437825,60.292075
42.4336,356.380325,132.948275,146.471775,60.336475
42.4569,356.48475,132.98105,146.49785,60.3663
42.466925,356.51355,133.016775,146.520075,60.386325
42.48225,356.556975,133.043975,146.557075,60.40845
42.5029,356.743875,133.08115,146.585425,60.41975
42.513725,356.8376,133.108975,146.61,60.4427
42.523025,356.869125,133.139025,146.633525,60.4626
42.545975,356.88715,133.203125,146.757225,60.485025
42.56025,356.9947,133.2858,146.7807,60.505125
42.578175,357.0735,133.34875,146.8022,60.519375
42.5895,357.1025,133.53435,146.84605,60.535675
42.60035,357.19775,133.6217,146.8814,60.5513
42.614575,357.409075,133.674225,146.8928,60.56525
42.63295,357.4841,133.715,146.905825,60.58705
42.649625,357.517825,133.76875,146.93585,60.608275
42.66855,357.58855,133.8603,146.955425,60.637625
42.6829,357.6391,133.91535,146.98055,60.66655
42.696975,357.91385,134.008575,147.028675,60.6883
42.728975,357.957625,134.049325,147.0875,60.710275
42.741375,358.020675,134.0801,147.1256,60.733275
42.7498,358.042625,134.1008,147.189325,60.7538
42.76525,358.0855,134.117175,147.233725,60.7759
42.77535,358.10555,134.143325,147.271625,60.796925
42.790625,358.13675,134.190675,147.293975,60.814525
42.809525,358.166325,134.23065,147.319575,60.843925
42.81825,358.219025,134.252275,147.411275,60.87235
42.83015,358.24665,134.279725,147.431975,60.885525
42.852375,358.28505,134.334875,147.4609,60.901075
42.873525,358.60655,134.375225,147.494325,60.913025
42.87805,358.6441,134.39985,147.571025,60.918525
42.898325,358.700325,134.543175,147.59205,60.921675
42.916875,358.8336,134.5789,147.618325,60.931725
42.941025,358.965875,134.6183,147.635825,60.9505
42.95535,359.0014,134.70215,147.754,60.971175
42.97055,359.2697,134.763425,147.7726,60.9911
42.983975,359.315825,134.82025,147.859875,61.0207
43.00485,359.335925,134.8924,147.875075,61.040875
43.0124,359.549225,134.926025,147.9469,61.0507
43.0232,359.6072,134.976475,147.9527,61.0731
43.03755,359.8311,135.006575,147.97385,61.144
43.059425,360.115975,135.043475,147.99505,61.18555
43.078675,360.15925,135.114175,148.015775,61.21365
43.092175,360.196825,135.148175,148.074125,61.24185
43.102875,360.29455,135.240975,148.1004,61.263175
43.120725,360.357675,135.26255,148.1194,61.2811
43.1396,360.415325,135.283175,148.13665,61.301
43.1514,360.453975,135.308125,148.155275,61.3329
43.163075,360.541825,135.33715,148.187375,61.350225
43.18235,360.583025,135.36215,148.346425,61.37285
43.206575,360.77235,135.3763,148.385125,61.39785
43.2159,360.85715,135.428175,148.423475,61.431225
43.22475,360.884375,135.47255,148.455325,61.459525
43.242775,360.946025,135.51315,148.479975,61.4811
43.25345,361.1296,135.54995,148.549025,61.4925
43.26805,361.34815,135.580125,148.580425,61.5077
43.28065,361.4936,135.640975,148.6242,61.529
43.29005,361.527525,135.65545,148.717675,61.555725
43.29555,361.5495,135.672675,148.767575,61.565925
43.3037,361.61545,135.683025,148.796625,61.57845
43.3133,361.645575,135.70415,148.8354,61.589525
43.3253,361.68365,135.748225,148.88445,61.600875
43.336025,361.70615,135.770675,148.9085,61.612775
43.353425,361.8732,135.785775,148.9752,61.6254
43.366075,361.924275,135.8076,149.05415,61.63855
43.372825,362.163625,135.8437,149.08255,61.663425
43.383075,362.193375,135.881,149.172225,61.67775
43.3981,362.3797,135.971575,149.216225,61.6893
43.4117,362.3934,136.021675,149.2468,61.708975
43.423375,362.403125,136.058275,149.264325,61.7277
43.4404,362.430325,136.13035,149.27705,61.749625
43.45295,362.482025,136.1721,149.305325,61.7642
43.45655,362.49985,136.2122,149.31725,61.78105
43.467075,362.601025,136.262325,149.347675,61.799375
43.488,362.726025,136.330425,149.38055,61.81355
43.50395,362.879975,136.350325,149.39425,61.833975
43.5226,362.917025,136.36735,149.413425,61.888125
43.5417,363.039525,136.3863,149.429725,61.909175
43.552975,363.06995,136.4111,149.502325,61.9513
43.57975,363.196875,136.475375,149.546825,61.983775
43.59465,363.240375,136.513875,149.635075,62.017675
43.610625,363.340275,136.5435,149.69025,62.044575
43.616225,363.378375,136.5882,149.705925,62.070325
43.635825,363.4245,136.6353,149.72505,62.12375
43.654475,363.479875,136.6625,149.745475,62.146
43.6677,363.544125,136.713325,149.765775,62.1704
43.681025,363.659625,136.7704,149.79325,62.19775
43.69945,363.72165,136.833275,149.893125,62.20785
43.714875,363.7811,136.872975,149.918475,62.2264
43.73095,363.862025,136.9457,150.01895,62.252525
43.7525,363.875725,136.96905,150.153225,62.277825
43.758825,363.902875,137.0072,150.1835,62.304825
43.7851,363.9168,137.03095,150.278725,62.33235
43.7995,364.186125,137.05875,150.345275,62.359075
43.81455,364.221,137.086,150.40975,62.39215
43.8212,364.366325,137.1419,150.4264,62.4165
43.8374,364.433475,137.192375,150.445,62.4386
43.8534,364.474,137.22765,150.4827,62.466225
43.8725,364.767175,137.29925,150.5344,62.5021
43.885675,364.885125,137.332425,150.557575,62.552925
43.89805,364.94555,137.37205,150.589475,62.574225
43.913975,364.98515,137.402975,150.628375,62.603275
43.926825,365.033775,137.450075,150.640525,62.62995
43.947675,365.081525,137.4771,150.659025,62.6571
43.961225,365.1128,137.564775,150.751,62.688075
43.9728,365.16145,137.587325,150.81825,62.699225
43.9808,365.251875,137.60945,150.85855,62.7057
43.98945,365.420625,137.680375,150.996875,62.715175
44.009325,365.456175,137.70415,151.0755,62.7249
44.02705,365.4937,137.72485,151.162125,62.737
44.0435,365.56895,137.8127,151.262225,62.755875
44.0604,365.611275,137.850825,151.2848,62.771075
44.07425,365.7154,137.8869,151.310175,62.783225
44.098525,365.736325,137.99515,151.325625,62.798375
44.1186,365.855875,138.039625,151.3661,62.8162
44.14265,365.949325,138.138875,151.38125,62.8267
44.15415,366.215375,138.15715,151.415525,62.83435
44.176275,366.276175,138.18495,151.429475,62.84115
44.2009,366.284325,138.235175,151.435375,62.84885
44.210775,366.299825,138.271425,151.4431,62.857325
44.22355,366.351975,138.2936,151.483025,62.867825
44.243375,366.412575,138.30555,151.562875,62.87715
44.251775,366.45895,138.33995,151.610625,62.89025
44.26265,366.53815,138.367925,151.724575,62.9054
44.27275,366.6146,138.432425,151.837725,62.9181
44.292075,366.77495,138.49965,151.8957,62.928325
44.305675,366.83525,138.57265,151.987225,62.93495
44.316325,367.0467,138.6239,152.01235,62.946325
44.3278,367.461525,138.6976,152.096925,62.956025
44.3415,367.55695,138.736675,152.1219,62.965725
44.3461,367.62355,138.773525,152.280825,62.976425
44.35695,367.634175,138.79695,152.3025,62.9906
44.370175,367.80945,138.8333,152.341,63.00435
44.38125,367.927775,138.846375,152.3773,63.019325
44.399675,367.98835,138.869125,152.431,63.03395
44.404375,368.2026,138.91805,152.449475,63.05785
44.420225,368.270575,138.95295,152.507475,63.10885
44.4376,368.386025,139.033075,152.548075,63.14185
44.453675,368.550675,139.083725,152.593075,63.162675
44.47035,368.7096,139.1663,152.647975,63.183225
44.48465,368.73585,139.2017,152.69125,63.20295
44.49635,368.762275,139.267325,152.714875,63.218125
44.5078,368.802,139.351725,152.76885,63.23605
44.514425,368.83355,139.37175,152.803525,63.25355
44.535075,368.873325,139.4386,152.8217,63.271375
44.549125,368.916325,139.484375,152.842525,63.294775
44.562525,369.014375,139.51875,152.972525,63.34225
44.573475,369.087025,139.587925,152.996,63.373525
44.58545,369.184175,139.593125,153.0549,63.41385
44.5961,369.32235,139.6368,153.122525,63.450925
44.605775,369.35965,139.665675,153.169525,63.484375
44.621375,369.4506,139.725525,153.22735,63.5057
44.63395,369.482425,139.753625,153.323475,63.51945
44.6428,369.58585,139.7775,153.3589,63.52935
44.6611,369.6151,139.785975,153.401425,63.540425
44.685,369.698275,139.7924,153.46055,63.55015
44.701875,369.746075,139.83165,153.4801,63.562675
44.716725,369.850775,139.84685,153.494975,63.5792
44.723875,369.890725,139.86145,153.6033,63.612325
44.74675,369.933475,139.901275,153.6263,63.636725
44.7615,369.98165,139.92105,153.7427,63.6547
44.780325,369.993075,139.944325,153.810125,63.6625
44.797075,370.2107,139.96975,153.966125,63.6748
44.817375,370.277025,139.99695,154.0717,63.685675
44.83425,370.3519,140.04875,154.179175,63.695575
44.85045,370.391875,140.06935,154.250725,63.70785
44.875125,370.469875,140.08905,154.326625,63.7181
44.88685,370.6037,140.126,154.34715,63.73425
44.9085,370.6422,140.14835,154.382175,63.747175
44.92665,370.716175,140.168425,154.4079,63.758
44.934675,370.77595,140.18995,154.43245,63.77785
44.97355,370.904275,140.216925,154.5761,63.793525
44.991325,371.0527,140.2672,154.5985,63.81635
44.9997,371.105725,140.301325,154.621525,63.849275
45.01485,371.1345,140.3496,154.63655,63.8744
45.029325,371.368775,140.41115,154.6777,63.889775
45.047875,371.6328,140.4544,154.70255,63.9078
45.066025,371.705125,140.487825,154.715675,63.920275
45.08005,371.7589,140.51335,154.775425,63.9351
45.095875,371.80525,140.54115,154.7944,63.952125
45.1187,371.882475,140.562,154.85655,63.965275
45.13915,371.916775,140.604825,154.98365,63.984675
45.157525,371.985325,140.67325,155.015,64.0105
45.1803,372.047225,140.71975,155.0571,64.03405
45.196025,372.115525,140.74875,155.091725,64.051425
45.217575,372.1695,140.7806,155.16215,64.074125
45.232,372.29735,140.810625,155.2058,64.088825
45.250625,372.69285,140.83955,155.226225,64.1011
45.264025,372.7664,140.8957,155.245175,64.120175
45.269725,373.040725,140.931375,155.4953,64.13385
45.2817,373.08385,140.96655,155.546,64.1551
45.2912,373.16495,141.06805,155.5955,64.181575
45.3132,373.2818,141.113125,155.652025,64.204225
45.324625,373.4185,141.244625,155.666225,64.218875
45.346325,373.533325,141.30945,155.67895,64.226575
45.364,373.57105,141.55125,155.7323,64.234275
45.384225,373.6048,141.6061,155.75795,64.240825
45.39385,373.625325,141.654375,155.8468,64.24935
45.40505,373.665475,141.6873,155.873525,64.2564
45.428275,373.774125,141.714775,155.89035,64.267225
45.439025,374.07635,141.780625,155.925275,64.2797
45.461825,374.105075,141.863125,155.998,64.288575
45.47715,374.233325,141.95425,156.053225,64.299
45.488575,374.306125,142.004225,156.084525,64.30895
45.51115,374.397675,142.073675,156.1396,64.3226
45.525375,374.46445,142.135075,156.181125,64.33195
45.53625,374.557875,142.228925,156.1985,64.350325
45.551075,374.772375,142.2776,156.21615,64.36215
45.569325,374.79855,142.328975,156.249525,64.377
45.581975,374.957275,142.4023,156.28945,64.393725
45.587875,375.00235,142.484825,156.322575,64.405425
45.597525,375.103725,142.533125,156.354725,64.4367
45.61355,375.13,142.597825,156.376325,64.454275
45.633525,375.205325,142.629675,156.405075,64.4851
45.648175,375.369125,142.657125,156.474875,64.51655
45.67255,375.424775,142.740475,156.544225,64.5367
45.688625,375.525475,142.7512,156.587825,64.5537
45.69555,375.556125,142.761775,156.632275,64.57195
45.70495,375.757675,142.7745,156.654775,64.591825
45.7101,375.845525,142.803825,156.722125,64.607925
45.721425,375.8683,142.819775,156.74545,64.624425
45.734775,375.910125,142.82645,156.76445,64.639175
45.749925,375.95645,142.8502,156.8748,64.66075
45.753775,376.1202,142.866125,156.8959,64.68895
45.766975,376.171775,142.8853,156.910125,64.709625
45.776375,376.1944,142.92185,156.92515,64.7291
45.79075,376.24535,143.00545,157.077825,64.754125
45.80205,376.276875,143.01905,157.11665,64.772125
45.8236,376.321975,143.06885,157.1575,64.788675
45.833,376.55705,143.091375,157.215275,64.80595
45.8528,376.7238,143.1082,157.309875,64.827825
45.87365,376.744,143.1414,157.3358,64.86335
45.880525,376.758425,143.169925,157.354525,64.8931
45.89475,376.863875,143.200925,157.376325,64.925725
45.91115,376.8819,143.22775,157.4193,64.9543
45.931675,376.9769,143.2926,157.446225,64.97805
45.94035,377.02075,143.34925,157.486725,65.002425
45.94975,377.078575,143.3743,157.5061,65.0101
45.966825,377.21985,143.49165,157.527725,65.022125
45.9789,377.582875,143.5162,157.572125,65.036875
46.021175,377.669725,143.54115,157.57935,65.05715
46.03235,377.696,143.578075,157.5893,65.0783
46.052475,377.78955,143.6138,157.600625,65.11195
46.068825,377.8515,143.639325,157.646,65.182225
46.08055,377.855325,143.6814,157.6655,65.19045
46.092675,378.12855,143.729725,157.6798,65.209675
46.101825,378.246875,143.79595,157.71795,65.22865
46.1286,378.3357,143.84235,157.7597,65.2565
46.1395,378.5454,143.860025,157.782275,65.2864
46.16555,378.70555,143.885225,157.80375,65.31075
46.175225,378.972325,143.92295,157.88225,65.338075
46.195375,379.151725,144.023325,157.906075,65.362525
46.20585,379.2787,144.109625,157.97565,65.388525
46.22275,379.3466,144.160875,158.0057,65.408425
46.246325,379.4406,144.2019,158.0874,65.431375
46.25945,379.4934,144.236325,158.1374,65.4594
46.2882,379.5593,144.26625,158.169375,65.4863
46.30025,379.6007,144.287675,158.19565,65.52105
46.31615,379.713975,144.328,158.253725,65.5541
46.32865,379.852525,144.363425,158.309525,65.57445
46.349475,379.908175,144.404875,158.339625,65.59655
46.3659,379.9908,144.45055,158.37935,65.62195
46.382225,380.159525,144.5058,158.39295,65.641
46.4028,380.19635,144.52805,158.422325,65.667825
46.421975,380.2629,144.554975,158.467875,65.695025
46.433075,380.2721,144.580925,158.482375,65.71735
46.439875,380.31055,144.6342,158.496,65.767375
