SPK_SPKC09a,SPK_SPKC12a,SPK_SPKC13a,SPK_SPKC13b,SPK_SPKC15a
433.987225,439.111175,492.0412,435.585425,581.4776
434.001275,439.1254,492.094075,435.614225,581.52705
434.026975,439.2154,492.16405,435.62905,581.83325
434.047325,439.2452,492.234225,435.640425,581.8665
434.0739,439.26185,492.25245,435.6506,581.888125
434.099025,439.2715,492.2953,435.659325,581.90245
434.123575,439.279725,492.38295,435.667325,581.9452
434.1524,439.290075,492.478775,435.677425,581.953075
434.17825,439.298075,492.542125,435.687725,581.984575
434.224725,439.315475,492.729075,435.696575,581.99595
434.255425,439.3324,492.74955,435.706,582.02395
434.282475,439.342325,492.764175,435.71605,582.0808
434.30075,439.3542,492.80575,435.725225,582.28805
434.319375,439.3659,492.85005,435.7339,582.439375
434.3423,439.3748,493.113475,435.74055,582.474275
434.355375,439.419275,493.161925,435.750725,582.51515
434.36505,439.45685,493.26015,435.759375,582.5297
434.38795,439.479725,493.310975,435.76945,582.5489
434.3938,439.515775,493.371725,435.775675,582.57975
434.403325,439.572,493.410075,435.7853,582.62355
434.4097,439.60115,493.47515,435.811625,582.63885
434.413225,439.6047,493.5263,435.822525,582.6806
434.4676,439.629775,493.568125,435.83625,582.699625
434.496375,439.6443,493.7171,435.8528,582.711625
434.498675,439.6652,493.7412,435.864425,583.116275
434.5095,439.671825,493.77755,435.878325,583.16845
434.533575,439.680675,493.82375,435.89395,583.194625
434.55775,439.6968,493.95095,435.9094,583.211075
434.595075,439.704075,494.143575,435.92505,583.22935
434.6165,439.711675,494.159025,435.943375,583.517175
434.64015,439.717925,494.201325,435.962625,583.529325
434.66685,439.72585,494.221075,435.985575,583.55545
434.683425,439.734825,494.2429,436.0047,583.66135
434.7036,439.7497,494.278075,436.036175,583.713325
434.7202,439.76585,494.47575,436.068875,583.7293
434.74,439.775925,494.48015,436.1093,583.753375
434.74945,439.78825,494.556625,436.131775,583.75735
434.757125,439.798125,494.58685,436.173525,583.794175
434.7651,439.806975,494.59765,436.206375,583.8107
434.77295,439.81845,494.613575,436.256825,583.830725
434.786675,439.83095,494.633325,436.289925,584.157125
434.794575,439.834225,494.65575,436.30785,584.202375
434.814775,439.83765,494.67115,436.331525,584.221675
434.822875,439.852675,494.6936,436.3526,584.2545
434.841675,439.905125,494.717575,436.373525,584.3047
434.848925,439.93095,494.738875,436.390175,584.682675
434.858625,439.9529,494.788475,436.403825,584.76395
434.891175,439.9866,494.847675,436.415675,584.7919
434.90575,440.03305,494.88125,436.42945,584.816075
434.92635,440.054725,495.14435,436.4392,584.8426
434.941575,440.084025,495.1579,436.4513,584.849825
434.9615,440.108575,495.17745,436.4602,584.8694
434.96975,440.1196,495.19525,436.467475,584.8909
434.976325,440.14375,495.239325,436.475025,584.89565
434.9936,440.149375,495.3052,436.48255,584.916225
435.0053,440.16865,495.3393,436.489875,584.942325
435.0162,440.182525,495.575025,436.497375,584.999425
435.026925,440.19055,495.586625,436.5237,585.21605
435.035275,440.21,495.5985,436.534125,585.24155
435.06465,440.22355,495.606725,436.544125,585.260025
435.079075,440.229975,495.6414,436.551075,585.2711
435.106,440.23785,495.663825,436.5584,585.28335
435.146075,440.250475,495.695225,436.5648,585.3339
435.160375,440.258825,495.762475,436.57955,585.36475
435.172225,440.2654,495.80235,436.589075,585.59885
435.1895,440.3317,495.8433,436.594175,585.744575
435.219225,440.34245,495.968275,436.59925,585.879725
435.2362,440.35935,495.971875,436.603675,585.918725
435.26635,440.381625,496.069975,436.61185,585.96795
435.2843,440.441375,496.116975,436.620425,586.016875
435.298375,440.47435,496.180775,436.6316,586.28325
435.31295,440.5059,496.34845,436.650025,586.33455
435.331825,440.536625,496.38255,436.668475,586.438475
435.349525,440.55225,496.41565,436.697775,586.47215
435.388775,440.564525,496.518875,436.717525,586.546075
435.4138,440.58315,496.535975,436.73405,586.56295
435.430075,440.593025,496.57735,436.7457,586.6162
435.441425,440.62735,496.591725,436.75615,586.68485
435.46605,440.633275,496.647125,436.7698,586.741425
435.484325,440.642625,496.6605,436.778275,586.90235
435.500825,440.65555,496.70755,436.81205,587.167075
435.52,440.664475,496.7914,436.8288,587.20695
435.53505,440.677275,496.88525,436.8479,587.3191
435.53875,440.686725,496.9359,436.865425,587.35095
435.549,440.7035,496.9759,436.88065,587.403125
435.566025,440.7258,497.002125,436.892975,587.43365
435.5809,440.7385,497.024975,436.904375,587.9028
435.600325,440.742975,497.043325,436.920125,587.98555
435.6628,440.785525,497.254,436.9326,588.025
435.6884,440.80515,497.351525,436.940075,588.410375
435.71265,440.81835,497.394175,436.947,588.48325
435.724075,440.82565,497.443225,436.9598,588.549425
435.74605,440.8657,497.5609,436.97475,588.594425
435.762075,440.880225,497.601525,436.99135,588.6065
435.77325,440.908575,497.6666,437.007725,588.65195
435.781575,440.933825,497.716625,437.021275,589.19785
435.7909,440.955975,497.741275,437.042675,589.2309
435.813975,440.977725,497.7898,437.0799,589.23915
435.825075,441.000125,497.84475,437.106775,589.293425
435.83435,441.03255,497.906,437.14555,589.333675
435.84585,441.0401,497.990475,437.209975,589.3875
435.868075,441.063275,498.12995,437.24415,589.451875
435.8854,441.071125,498.175525,437.254225,589.547225
435.888675,441.0955,498.20645,437.274975,589.571475
435.936175,441.10895,498.24595,437.30285,589.588375
435.9471,441.122425,498.2561,437.321625,589.7441
435.95855,441.1344,498.264825,437.3371,589.77045
435.985475,441.158175,498.28995,437.35085,590.000175
435.99855,441.1694,498.323175,437.368425,590.0629
436.017525,441.1773,498.3411,437.386875,590.105325
436.039,441.186675,498.394125,437.400625,590.12425
436.0587,441.19605,498.575125,437.418025,590.150275
436.087275,441.21965,498.690575,437.435725,590.210975
436.11085,441.25945,498.7569,437.45405,590.228775
436.1322,441.262675,498.80695,437.48335,590.25235
436.150375,441.279875,498.822775,437.4975,590.266925
436.167775,441.320025,498.871625,437.5103,590.2901
436.19215,441.331825,498.91105,437.524575,590.317025
436.19935,441.348625,499.018625,437.538925,590.3411
436.2195,441.36225,499.175225,437.555925,590.38485
436.237625,441.44535,499.26835,437.5705,590.9121
436.250575,441.478975,499.3108,437.592425,590.94545
436.27985,441.5098,499.442675,437.6179,590.9694
436.3076,441.54255,499.5218,437.643125,590.988325
436.328025,441.55635,499.558075,437.6531,591.266575
436.354025,441.581675,499.603825,437.6637,591.29225
436.364875,441.595925,499.681875,437.680325,591.313775
436.390375,441.6067,499.70755,437.70005,591.354125
436.413825,441.61795,499.753625,437.728825,591.388675
436.42945,441.649575,499.8221,437.7543,591.618575
436.440425,441.667625,499.85765,437.7702,591.655275
436.4752,441.673925,499.944575,437.787825,591.672375
436.49045,441.702,499.96075,437.826825,591.69475
436.51505,441.710875,499.97845,437.86845,591.8506
436.571125,441.744125,500.05445,437.8999,591.880725
436.587875,441.75095,500.08725,437.922725,591.894825
436.6052,441.783375,500.163825,437.943,591.91605
436.614425,441.7894,500.23255,437.960075,591.9375
436.622725,441.79855,500.2708,437.9754,591.955575
436.6365,441.803775,500.29455,437.994725,591.9696
436.6508,441.8088,500.317775,438.016775,591.984675
436.657925,441.812975,500.3348,438.039075,592.0031
436.673825,441.81865,500.353325,438.066175,592.3942
436.689875,441.829575,500.394775,438.092025,592.4407
436.7003,441.8585,500.4326,438.1454,592.482125
436.71425,441.88445,500.528425,438.185575,592.528125
436.728675,441.902175,500.55955,438.19545,592.535825
436.733325,441.903525,500.650375,438.20635,592.55435
436.7598,441.93045,500.672425,438.22095,592.575
436.776075,442.01405,500.6834,438.23985,592.86635
436.789125,442.023325,500.692075,438.2872,592.937725
436.806875,442.0336,500.699775,438.302025,592.976325
436.822325,442.059425,500.710425,438.32445,592.999625
436.856825,442.0813,500.726625,438.3423,593.01515
436.872375,442.089725,500.74475,438.358225,593.0368
436.915875,442.0998,500.7708,438.37525,593.051025
436.954525,442.11345,500.7824,438.39815,593.0634
436.973575,442.147475,500.844575,438.4212,593.084425
436.99155,442.165775,500.868875,438.449725,593.12105
437.006625,442.170475,500.8914,438.47625,593.157275
437.023075,442.17175,500.9241,438.51905,593.18315
437.0335,442.18755,501.07645,438.5524,593.22515
437.054575,442.202875,501.103025,438.5837,593.589625
437.072325,442.2184,501.120525,438.630775,593.60055
437.09015,442.232975,501.1303,438.663625,593.66335
437.1043,442.252375,501.1551,438.70905,593.882825
437.12155,442.283175,501.180725,438.729825,593.990975
437.1539,442.333075,501.1959,438.747625,594.020975
437.174725,442.356275,501.20365,438.760025,594.086525
437.20015,442.3659,501.215575,438.771225,594.123875
437.21405,442.37425,501.229975,438.783875,594.14775
437.28585,442.4024,501.246625,438.79635,594.162925
437.3252,442.411625,501.370425,438.808125,594.236175
437.346925,442.42105,501.43665,438.82195,594.3321
437.361275,442.42905,501.46935,438.841325,594.366375
437.394075,442.47915,501.50465,438.85525,594.3941
437.40395,442.491225,501.522925,438.874425,594.436025
437.41495,442.496175,501.56745,438.907025,595.459125
437.434125,442.515625,501.6041,438.935125,595.495375
437.448925,442.531225,501.70285,438.9527,595.50675
437.4657,442.54655,501.7249,438.967125,595.5239
437.486675,442.56595,501.750425,438.980525,595.580625
437.510725,442.593625,501.762225,438.989925,595.616775
437.55525,442.640225,501.785975,438.9973,595.8692
437.575025,442.6477,501.79945,439.0059,596.011075
437.590175,442.683,501.82905,439.015225,596.308675
437.616725,442.694075,501.85765,439.021725,596.650675
437.636875,442.77265,501.87355,439.031675,596.751575
437.692225,442.7829,501.943075,439.03945,596.76495
437.71,442.789625,502.065175,439.0442,596.77875
437.7309,442.79925,502.09365,439.055475,596.80015
437.753375,442.809775,502.1379,439.068775,596.842175
437.7747,442.83255,502.1662,439.085425,596.86235
437.792175,442.8613,502.178625,439.10385,596.87605
437.806025,442.86585,502.18435,439.127975,597.52
437.82505,442.873075,502.19145,439.157775,597.54935
437.841825,442.8976,502.209825,439.182175,597.577975
437.867225,442.907725,502.241125,439.197925,597.59005
437.890975,442.915475,502.2708,439.223675,597.616025
437.909125,442.9269,502.303775,439.236925,597.6713
437.920375,443.007275,502.314075,439.250275,597.9505
437.925425,443.015925,502.3377,439.2698,598.08305
437.936575,443.027625,502.383825,439.288875,598.9023
437.94715,443.048025,502.3955,439.3055,598.951725
437.952875,443.058925,502.42805,439.3189,599.0722
437.962225,443.0655,502.442475,439.3709,599.0824
437.974925,443.079125,502.490375,439.400525,599.119225
437.989275,443.088025,502.5836,439.420475,599.135675
438.000075,443.10315,502.610275,439.481925,599.141625
438.012825,443.108,502.6326,439.529025,599.1569
438.0669,443.140675,502.733675,439.597325,599.169725
438.1379,443.16645,502.76645,439.697275,599.179225
438.16275,443.182075,502.780075,439.73525,599.1928
438.191725,443.192825,502.788475,439.7531,599.2058
438.21065,443.230675,502.799625,439.767825,599.221275
438.219375,443.24775,502.832325,439.7873,599.400475
438.2268,443.27425,502.864825,439.805075,599.7583
438.242875,443.294525,502.944,439.821575,599.79215
438.252375,443.318325,503.045775,439.852025,599.80305
438.2759,443.32785,503.08835,439.870275,599.835725
438.28735,443.361925,503.1626,439.891175,599.850125
438.300325,443.370725,503.2568,439.923625,599.864725
438.31115,443.382625,503.279425,439.940525,599.87345
438.3169,443.391425,503.309,439.985225,599.879575
438.32235,443.40405,503.437625,440.051575,599.896625
438.340625,443.443025,503.48315,440.0924,599.9006
438.351625,443.45535,503.524975,440.125575,599.90645
438.361425,443.500675,503.56325,440.14045,599.918225
438.36885,443.51045,503.70715,440.1641,599.926375
438.372425,443.5245,503.781025,440.18175,599.93605
438.3964,443.54655,503.799125,440.205675,599.9415
438.418275,443.5671,503.811375,440.2234,599.962625
438.429475,443.56845,503.856025,440.243425,599.9771
438.4359,443.584075,503.88795,440.261225,600.088625
438.443475,443.605675,503.997525,440.2847,600.1006
438.45625,443.6238,504.03525,440.301025,600.33105
438.462025,443.6778,504.070825,440.33,
438.481425,443.708675,504.1727,440.360325,
438.498975,443.733275,504.19375,440.377925,
438.524375,443.7483,504.2505,440.421875,
438.553025,443.762775,504.2652,440.475525,
438.576425,443.7843,504.276875,440.544025,
438.592375,443.790925,504.34235,440.591375,
438.616325,443.803275,504.39685,440.617825,
438.642475,443.81415,504.484725,440.63815,
438.66085,443.83335,504.51195,440.6597,
438.67375,443.8562,504.569625,440.6784,
438.68865,443.866975,504.6167,440.698125,
438.7036,443.88235,504.692375,440.71745,
438.7231,443.9029,504.7256,440.731625,
438.739425,443.93555,504.81245,440.753225,
438.7537,443.960475,505.06195,440.766575,
438.765125,443.976,505.17035,440.784075,
438.7733,444.00025,505.192575,440.827225,
438.77835,444.03815,505.2216,440.8647,
438.7842,444.049125,505.338075,440.89445,
438.794325,444.0617,505.418075,441.04025,
438.8036,444.0698,505.468825,441.058575,
438.808825,444.08845,505.539375,441.076325,
438.817825,444.096925,505.5757,441.1096,
438.83195,444.104975,505.59085,441.1328,
438.843225,444.125725,505.6884,441.158125,
438.85615,444.1777,505.733575,441.187325,
438.8682,444.19405,505.7929,441.20785,
438.8895,444.228075,505.8537,441.244025,
438.9098,444.2434,505.905225,441.269175,
438.923,444.2709,505.959375,441.295275,
438.943975,444.2876,506.022475,441.3308,
438.9696,444.3002,506.031675,441.376125,
438.98155,444.30605,506.043075,441.4126,
438.991325,444.33265,506.0698,441.469075,
439.00165,444.349875,506.087675,441.53815,
439.01085,444.36325,506.13045,441.5952,
439.015425,444.393125,506.161225,441.626675,
439.02755,444.431175,506.265325,441.65525,
439.0352,444.4478,506.36155,441.692725,
439.038675,444.464875,506.419675,441.716075,
439.0436,444.506575,506.453725,441.736425,
439.047625,444.533575,506.49905,441.7657,
439.05735,444.5539,506.517775,441.77955,
439.09945,444.574,506.591575,441.809725,
439.146625,444.60015,506.659425,441.8361,
439.180675,444.627225,506.680475,441.880825,
439.185675,444.689725,506.7231,441.91765,
439.20145,444.741675,506.735125,441.951675,
439.2311,444.75425,506.77625,442.0175,
439.242725,444.7616,506.797675,442.04555,
439.25275,444.786475,506.818425,442.071475,
439.2877,444.7961,506.878625,442.090425,
439.30245,444.805025,507.115725,442.10855,
439.326925,444.81265,507.15995,442.128075,
439.34065,444.82205,507.26595,442.151425,
439.3562,444.831575,507.277525,442.168,
439.37525,444.861525,507.312625,442.18475,
439.3899,444.877175,507.33595,442.209325,
439.404125,444.8893,507.376975,442.227025,
439.421575,444.896725,507.478725,442.25015,
439.43805,444.91395,507.544625,442.2747,
439.452225,444.9289,507.638,442.319025,
439.477075,444.935975,507.8091,442.3586,
439.494625,444.95075,507.8286,442.408175,
439.511775,444.959875,507.887925,442.450075,
439.5297,444.97435,507.915025,442.4842,
439.548,444.9847,508.212575,442.49975,
439.563625,444.994275,508.274425,442.5159,
439.5866,445.00555,508.3474,442.5397,
439.604475,445.02405,508.4878,442.662175,
439.6182,445.065375,508.51785,442.783,
439.6396,445.09475,508.56245,442.850575,
439.6719,445.115,508.61325,442.8638,
439.6931,445.17065,508.629575,442.88375,
439.71305,445.184225,508.691625,442.89895,
439.725525,445.204075,508.735025,442.91595,
439.733675,445.21665,508.78495,442.93035,
439.74065,445.244675,508.829875,442.9427,
439.752225,445.254175,508.8335,442.960025,
439.763,445.274625,508.860725,442.9734,
439.774575,445.2863,508.878375,442.988525,
439.7803,445.2974,508.8949,443.00625,
439.793375,445.31045,508.928725,443.01995,
439.801625,445.31755,508.956675,443.032725,
439.812775,445.331075,508.968875,443.0396,
439.8306,445.33425,509.035075,443.0525,
439.842475,445.33805,509.07855,443.063925,
439.84825,445.3455,509.188375,443.0759,
439.85315,445.36705,509.2426,443.084125,
439.867475,445.373475,509.312025,443.096,
439.87515,445.37595,509.404375,443.1044,
439.90035,445.384625,509.426075,443.117,
439.92785,445.417075,509.43675,443.12635,
439.94195,445.418325,509.444875,443.15385,
439.960825,445.4651,509.451275,443.16775,
440.013825,445.477125,509.471575,443.178725,
440.028775,445.484575,509.55175,443.190875,
440.06035,445.521,509.66815,443.205125,
440.103475,445.560575,509.725175,443.22285,
440.11595,445.57665,509.7782,443.250675,
440.135325,445.5908,509.789625,443.264675,
440.158775,445.631975,509.883825,443.278025,
440.168825,445.651575,509.893625,443.28955,
440.171,445.684275,509.9036,443.338825,
440.179575,445.71,509.935875,443.353525,
440.1879,445.72945,509.950375,443.3727,
440.1958,445.7367,509.98955,443.381625,
440.206875,445.745425,510.02105,443.3902,
440.223075,445.75465,510.054475,443.3976,
440.2311,445.78365,510.078925,443.409875,
440.243875,445.79645,510.09735,443.4274,
440.247075,445.816625,510.1275,443.44215,
440.252375,445.838225,510.142975,443.45255,
440.269525,445.851275,510.1576,443.46505,
440.27585,445.867725,510.1756,443.47935,
440.290325,445.877275,510.2117,443.4916,
440.30265,445.91095,510.223225,443.503175,
440.32005,445.925975,510.23765,443.52195,
440.3249,445.94295,510.30105,443.5407,
440.342775,445.95915,510.478375,443.55745,
440.353625,445.963225,510.4969,443.5715,
440.366175,445.96585,510.52845,443.585025,
440.37765,445.968275,510.551225,443.605875,
440.416975,445.974175,510.564075,443.626125,
440.43485,445.977775,510.571325,443.6416,
440.455175,446.004475,510.5833,443.65485,
440.488825,446.00665,510.603875,443.66765,
440.51755,446.019825,510.69895,443.689775,
440.53825,446.06035,510.83385,443.705425,
440.562525,446.067275,510.851825,443.7293,
440.583275,446.08085,510.910525,443.7445,
440.608425,446.088475,510.994275,443.752575,
440.61975,446.093375,511.030625,443.76405,
440.652075,446.104275,511.04405,443.77385,
440.684975,446.10535,511.10045,443.786325,
440.6912,446.118125,511.16215,443.798125,
440.696425,446.126925,511.18465,443.811125,
440.707375,446.132775,511.231875,443.8227,
440.7185,446.14265,511.292375,443.83625,
440.725,446.150225,511.326725,443.85205,
440.731175,446.161525,511.476875,443.87725,
440.736325,446.167,511.5111,443.90565,
440.745875,446.18255,511.652975,443.94365,
440.7552,446.186575,511.717025,443.9906,
440.761975,446.206525,511.80465,444.033475,
440.771075,446.220725,511.82425,444.0511,
440.776425,446.2455,511.84685,444.065725,
440.79015,446.2638,511.869225,444.08025,
440.802175,446.288025,511.882625,444.0976,
440.8267,446.295875,511.911625,444.112875,
440.869525,446.3885,511.94,444.124275,
440.8887,446.4172,511.95465,444.138525,
440.9136,446.474325,511.9907,444.152,
440.928375,446.491325,512.030625,444.172575,
440.959425,446.507275,512.05945,444.191825,
440.977925,446.548225,512.121625,444.210225,
441.002725,446.567575,512.1401,444.249275,
441.026675,446.586475,512.18125,444.2666,
441.05115,446.600825,512.19845,444.290675,
441.088,446.64295,512.241675,444.311275,
441.108425,446.65385,512.25785,444.32615,
441.12255,446.662075,512.30095,444.3423,
441.130875,446.691,512.344775,444.35345,
441.14155,446.69695,512.378825,444.373425,
441.155,446.704175,512.408975,444.3986,
441.16305,446.71105,512.436875,444.4519,
441.176625,446.719275,512.46415,444.47165,
441.186,446.7241,512.653175,444.5,
441.204325,446.734075,512.691425,444.53215,
441.2326,446.73545,512.76545,444.569975,
441.248275,446.758325,512.776875,444.6166,
441.256375,446.7701,512.810775,444.7036,
441.275275,446.781275,512.847925,444.74335,
441.281175,446.79265,512.8819,444.7656,
441.285275,446.797,512.90405,444.79435,
441.2893,446.8903,512.91915,444.815225,
441.304625,446.896625,512.943325,444.856275,
441.309975,446.93265,513.03155,444.87,
441.3176,446.958075,513.15195,444.886475,
441.328775,446.967625,513.240675,444.9008,
441.3473,446.9745,513.351225,444.914825,
441.390175,446.9782,513.437,444.927875,
441.41615,446.98995,513.62525,444.944175,
441.429075,446.998925,513.6495,444.959725,
441.4346,447.055325,513.734375,444.9806,
441.46175,447.0734,513.746675,444.999325,
441.485025,447.089,513.7751,445.02405,
441.4996,447.120675,513.816375,445.05005,
441.5225,447.13135,513.883275,445.07845,
441.555125,447.1366,513.926425,445.119675,
441.57055,447.143125,513.94725,445.15535,
441.577825,447.1457,513.994675,445.2608,
441.586175,447.155225,514.02835,445.284225,
441.602675,447.1721,514.087025,445.318925,
441.608025,447.17935,514.1574,445.339175,
441.6124,447.1872,514.1902,445.355425,
441.6199,447.19735,514.223075,445.3742,
441.62815,447.201925,514.2749,445.3888,
441.6368,447.2113,514.377275,445.4078,
441.6463,447.21775,514.3943,445.418925,
441.66455,447.240125,514.420725,445.43145,
441.673575,447.25535,514.440975,445.45495,
441.683,447.287425,514.46025,445.469975,
441.687875,447.294925,514.4677,445.483025,
441.705875,447.359975,514.4765,445.497425,
441.711125,447.36545,514.495225,445.513225,
441.7229,447.37875,514.5164,445.5261,
441.733525,447.394425,514.55015,445.5482,
441.737775,447.399525,514.553375,445.57175,
441.74225,447.4113,514.626425,445.602125,
441.749675,447.420275,514.834475,445.6339,
441.754325,447.425625,514.8702,445.70035,
441.7659,447.431125,514.88075,445.73125,
441.775125,447.4388,514.947175,445.81265,
441.785,447.4444,514.9871,445.835575,
441.795175,447.451725,515.037575,445.852625,
441.8131,447.458625,515.0691,445.864675,
441.8373,447.48805,515.10555,445.873775,
441.867325,447.496225,515.1249,445.8807,
441.8922,447.5019,515.1374,445.889675,
441.920075,447.5397,515.1417,445.902675,
441.954125,447.547325,515.17665,445.911425,
441.97855,447.5602,515.268125,445.92605,
442.021875,447.569,515.299075,445.93825,
442.043325,447.581975,515.39255,445.947725,
442.06435,447.60175,515.423725,445.95585,
442.083225,447.630075,515.4533,445.967225,
442.098625,447.651825,515.48695,445.980475,
442.115325,447.663725,515.5558,445.9855,
442.143525,447.70455,515.609125,446.01725,
442.158425,447.71975,515.661625,446.022775,
442.1645,447.728125,515.7375,446.02945,
442.174675,447.73905,515.762,446.036725,
442.184925,447.75285,515.76695,446.044775,
442.210825,447.7593,515.791675,446.05865,
442.219525,447.776675,515.81585,446.06775,
442.22395,447.787,515.83995,446.0747,
442.247975,447.810725,515.964625,446.0893,
442.2589,447.82025,516.03585,446.0986,
442.292825,447.823525,516.05115,446.103975,
442.319725,447.83185,516.085725,446.10955,
442.340025,447.8403,516.1748,446.115525,
442.370425,447.850825,516.2117,446.124175,
442.386725,447.868725,516.235325,446.133225,
442.419325,447.87985,516.2698,446.140675,
442.436225,447.884725,516.295675,446.149175,
442.477625,447.912825,516.3477,446.164925,
442.497825,447.94035,516.390425,446.181625,
442.519225,447.96495,516.445375,446.18925,
442.537625,447.997775,516.545825,446.1971,
442.56205,448.030475,516.580225,446.20545,
442.592725,448.037525,516.614025,446.212625,
442.614375,448.12185,516.666525,446.2205,
442.6301,448.170975,516.90725,446.230975,
442.6454,448.18575,516.9943,446.238075,
442.667475,448.2205,517.044125,446.24795,
442.697075,448.22225,517.10585,446.2585,
442.724125,448.248875,517.10945,446.275175,
442.74455,448.27285,517.1331,446.2845,
442.76085,448.29585,517.1746,446.296825,
442.781775,448.297775,517.211375,446.307775,
442.810825,448.305025,517.243725,446.3245,
442.8312,448.333575,517.291325,446.34195,
442.841675,448.3738,517.326375,446.36995,
442.852925,448.385225,517.382125,446.3929,
442.86375,448.393,517.443825,446.412925,
442.8807,448.416575,517.5241,446.4309,
442.89265,448.424325,517.535375,446.462875,
442.90335,448.4498,517.551475,446.5249,
442.921,448.46275,517.58855,446.5389,
442.9334,448.464325,517.6096,446.5567,
442.942375,448.471025,517.666675,446.57405,
442.95335,448.48855,517.91295,446.5907,
442.95955,448.49305,517.941675,446.599025,
442.969975,448.530125,517.978425,446.60765,
442.983475,448.5447,518.046425,446.6204,
442.994675,448.56185,518.075225,446.627075,
443.005625,448.60085,518.099375,446.6337,
443.01505,448.700425,518.13855,446.637525,
443.025175,448.737225,518.17775,446.643025,
443.037625,448.759975,518.2467,446.647325,
443.048925,448.766425,518.306175,446.656525,
443.0573,448.773575,518.323625,446.66065,
443.06255,448.780825,518.372525,446.66445,
443.0743,448.78485,518.3891,446.66775,
443.083925,448.825675,518.4064,446.671425,
443.10205,448.839975,518.432425,446.675575,
443.117275,448.84825,518.442175,446.680375,
443.12185,448.896275,518.46795,446.6901,
443.14495,448.918625,518.540475,446.69295,
443.15725,448.929275,518.55255,446.70915,
443.1675,448.936725,518.565925,446.718,
443.19365,448.96575,518.585625,446.73005,
443.203775,448.9757,518.647,446.73385,
443.2284,448.98325,518.695975,446.741825,
443.249625,448.9949,518.7102,446.748125,
443.260375,449.001025,518.731975,446.756825,
443.29655,449.009925,518.746475,446.76175,
443.320975,449.0788,518.80895,446.781925,
443.33245,449.083975,518.90535,446.79065,
443.35375,449.098425,518.9122,446.794175,
443.372175,449.102275,518.94265,446.798775,
443.380975,449.11105,518.9633,446.8048,
443.3972,449.142175,519.019,446.8186,
443.413775,449.157825,519.06575,446.82915,
443.4298,449.18755,519.1157,446.837675,
443.4503,449.2225,519.132575,446.8477,
443.4662,449.248175,519.17855,446.857575,
443.479275,449.264475,519.1934,446.86555,
443.492425,449.2772,519.225475,446.8687,
443.51525,449.28465,519.2736,446.878675,
443.538275,449.293,519.333325,446.8983,
443.558425,449.319025,519.3675,446.910675,
443.58605,449.3249,519.396325,446.92,
443.60675,449.33305,519.474525,446.9492,
443.63005,449.339975,519.522475,446.957875,
443.656875,449.346875,519.5534,446.967325,
443.6687,449.3539,519.5902,446.9781,
443.688475,449.3863,519.677525,446.989925,
443.703425,449.398425,519.716425,446.999375,
443.718225,449.40445,519.73485,447.01135,
443.739325,449.457075,519.75765,447.02355,
443.74895,449.47685,519.787325,447.0394,
443.759875,449.494425,519.83435,447.051475,
443.771925,449.553225,519.9338,447.0683,
443.780875,449.564525,519.9681,447.08675,
443.79505,449.5755,520.044525,447.108275,
443.823425,449.5992,520.08815,447.128925,
443.833175,449.6415,520.175825,447.1487,
443.84835,449.65065,520.20205,447.169625,
443.859925,449.67085,520.222525,447.193175,
443.873175,449.686,520.2592,447.213275,
443.90035,449.700975,520.289025,447.2259,
443.914575,449.704025,520.308775,447.242975,
443.936875,449.716725,520.354075,447.2527,
443.957825,449.723575,520.426475,447.278375,
443.9744,449.733575,520.464725,447.315425,
443.987675,449.75785,520.52495,447.3362,
444.011,449.78135,520.574125,447.35295,
444.031975,449.78905,520.682675,447.36385,
444.048525,449.80735,520.718125,447.377425,
444.065325,449.814775,520.7859,447.39415,
444.06855,449.833275,520.8566,447.4082,
444.072975,449.846025,520.8969,447.4186,
444.0915,449.8766,520.948225,447.42875,
444.0963,449.88685,521.062775,447.4379,
444.1047,449.9295,521.08105,447.451125,
444.115275,449.9669,521.102625,447.461175,
444.125525,449.9832,521.1151,447.4748,
444.143375,449.991375,521.140675,447.482375,
444.16195,450.0027,521.1501,447.4945,
444.181925,450.008875,521.159925,447.501725,
444.195425,450.039525,521.231975,447.509775,
444.219875,450.082,521.254425,447.5187,
444.23295,450.105375,521.285225,447.526,
444.2504,450.16155,521.3675,447.54865,
444.263775,450.191575,521.401725,447.555025,
444.27875,450.21085,521.437175,447.56385,
444.291125,450.224375,521.47175,447.5714,
444.304425,450.2679,521.51015,447.584,
444.314775,450.299875,521.5978,447.593825,
444.32515,450.310175,521.639825,447.6073,
444.339825,450.3499,521.717625,447.619575,
444.398525,450.37115,521.72885,447.63575,
444.427175,450.3811,521.74995,447.6482,
444.443675,450.40545,521.757425,447.663575,
444.46325,450.44975,521.78725,447.680825,
444.47455,450.4599,521.8648,447.7006,
444.489025,450.463625,521.91785,447.717275,
444.503425,450.513475,521.9284,447.746075,
444.527075,450.538625,521.972975,447.764,
444.540875,450.55905,522.0775,447.79105,
444.557975,450.566925,522.092875,447.815375,
444.58635,450.584525,522.112075,447.8255,
444.606275,450.61185,522.121575,447.837575,
444.62705,450.619275,522.136575,447.85055,
444.63655,450.62575,522.160325,447.8663,
444.6496,450.631175,522.17485,447.879875,
444.6749,450.6519,522.223975,447.890275,
444.68695,450.659125,522.2423,447.9017,
444.71325,450.699375,522.2608,447.911575,
444.7262,450.742575,522.337725,447.917225,
444.749025,450.7519,522.38875,447.92025,
444.7774,450.7619,522.434975,447.930925,
444.793675,450.7824,522.4528,447.9418,
