SPK_SPKC01a (no response),SPK_SPKC03a (late inhi?),SPK_SPKC10a (inhi),SPK_SPKC12a (inhi)
,468.45745,505.652475,
,468.4779,505.698075,
,468.4945,505.760225,
,468.5138,505.791075,
,468.526425,505.846525,
,468.539975,505.8873,
,468.554175,505.936925,
,468.566575,505.98045,
,468.583675,506.046125,
,468.5969,506.091725,
,468.628225,506.1375,
,468.645675,506.184975,
,468.665825,506.239825,
,468.682275,506.2639,
,468.6965,506.28715,
,468.715325,506.33195,
,468.734475,506.376775,
,468.753025,506.4196,
,468.77025,506.4649,
,468.800375,506.4982,
,468.823775,506.5256,
,468.8416,506.579875,
,468.859525,506.62385,
,468.890525,506.703125,
,468.900025,506.75075,
,468.914,506.803575,
,468.929825,506.838675,
,468.94245,506.888325,
,468.985675,506.930925,
,469.03085,506.98105,
,469.047325,507.0167,
,469.1344,507.034075,
,469.213825,507.098075,
,469.233,507.13655,
,469.245975,507.169025,
,469.318375,507.199325,
,469.887525,507.28035,
,469.909275,507.31415,
,469.917375,507.363375,
,469.95695,507.397925,
,470.00065,507.45425,
,470.01705,507.47025,
,470.025175,507.49795,
,470.05875,507.541025,
,470.07905,507.57255,
,470.094625,507.624375,
,470.10315,507.660225,
,470.1191,507.707675,
,470.12925,507.7501,
,470.146125,507.8349,
,470.1576,507.935775,
,470.171925,507.960975,
,470.190425,507.992675,
,470.207,508.012975,
,470.2158,508.042325,
,470.232675,508.146525,
,470.244125,508.20965,
,470.2584,508.282825,
,470.272625,508.351075,
,470.284575,508.418675,
,470.291775,508.460275,
,470.306725,508.49655,
,470.31655,508.5292,
,470.3242,508.598,
,470.336,508.6283,
,470.343325,508.72045,
,470.3555,508.748525,
,470.361425,508.7698,
,470.37655,508.7732,
,470.387325,508.85385,
,470.3946,508.88885,
,470.4029,508.913875,
,470.415375,508.954075,
,470.426725,509.00535,
,470.436175,509.034675,
,470.445925,509.283625,
,470.452625,509.3564,
,470.465175,509.377875,
,470.47525,509.425675,
,470.488925,509.46765,
,470.5107,509.5149,
,470.52235,509.573475,
,470.53285,509.604425,
,470.5489,509.64225,
,470.5598,509.745775,
,470.56895,509.785325,
,470.58145,509.829125,
,470.59105,509.863775,
,470.600625,509.90595,
,470.61345,509.936525,
,470.625825,510.0941,
,470.640475,510.130375,
,470.655675,510.18155,
,470.669025,510.235625,
,470.6812,510.288575,
,470.691625,510.335225,
,470.70395,510.369325,
,470.712875,510.409975,
,470.722725,510.484325,
,470.741525,510.524775,
,470.759175,510.5532,
,470.771525,510.608825,
,470.7919,510.720625,
,470.806975,510.7774,
,470.82475,510.828375,
,470.84015,510.88215,
,470.85805,510.9396,
,470.8754,510.98255,
,470.8909,511.000875,
,470.900375,511.025175,
,470.9097,511.05835,
,470.927975,511.17645,
,470.936375,511.28415,
,470.9444,511.326375,
,470.956025,511.3621,
,470.9682,511.4005,
,470.97995,511.449475,
,470.9958,511.504325,
,471.00735,511.539625,
,471.033575,511.57925,
,471.045525,511.634175,
,471.05735,511.747575,
,471.074825,511.8008,
,471.088375,511.86155,
,471.099675,511.91285,
,471.115975,511.94035,
,471.133,512.0671,
,471.144575,512.1064,
,471.161925,512.20095,
,471.172025,512.272625,
,471.182125,512.310825,
,471.189375,512.372725,
,471.204825,512.416325,
,471.215325,512.434675,
,471.22755,512.4876,
,471.241725,512.529075,
,471.253475,512.597475,
,471.27,512.640925,
,471.2896,512.682925,
,471.308275,512.73825,
,471.32715,512.794925,
,471.34215,512.8315,
,471.361175,512.88705,
,471.375975,512.9518,
,471.3918,513.095225,
,471.40055,513.21825,
,471.412925,513.262,
,471.424925,513.292925,
,471.435425,513.376425,
,471.45285,513.43175,
,471.467375,513.460525,
,471.480375,513.514,
,471.4918,513.5501,
,471.51765,513.6065,
,471.5366,513.670675,
,471.549075,513.71205,
,471.560325,513.7532,
,471.588625,513.79915,
,471.602225,513.828575,
,471.62115,513.907525,
,471.631,513.9609,
,471.643125,514.012,
,471.652825,514.136575,
,471.664725,514.179475,
,471.676075,514.200575,
,471.690475,514.25455,
,471.699825,514.321675,
,471.718225,514.3557,
,471.739575,514.384975,
,471.753175,514.4243,
,471.7733,514.446725,
,471.798375,514.464425,
,471.8095,514.488875,
,471.824975,514.63075,
,471.83405,514.6737,
,471.8505,514.7434,
,471.868625,514.77375,
,471.88315,514.809525,
,471.896675,514.86195,
,471.90485,514.893625,
,471.916825,514.93045,
,471.9257,514.98235,
,471.936925,515.0225,
,471.95125,515.0467,
,471.964875,515.092825,
,471.999525,515.1371,
,472.0144,515.1581,
,472.036775,515.18135,
,472.048975,515.21405,
,472.06255,515.233775,
,472.078,515.260525,
,472.0898,515.279525,
,472.10245,515.313075,
,472.119125,515.340475,
,472.136025,515.367925,
,472.1475,515.423775,
,472.157475,515.479075,
,472.168275,515.506875,
,472.1795,515.598625,
,472.187225,515.622125,
,472.196725,515.773675,
,472.2113,515.799375,
,472.224275,515.974275,
,472.239825,516.01135,
,472.251775,516.046675,
,472.266525,516.0991,
,472.281625,516.131075,
,472.29025,516.226,
,472.304275,516.265,
,472.315275,516.296675,
,472.33075,516.33545,
,472.342525,516.378475,
,472.357,516.415125,
,472.382575,516.461875,
,472.39425,516.51065,
,472.4087,516.5596,
,472.423025,516.644125,
,472.439575,516.676925,
,472.454125,516.72995,
,472.476775,516.789875,
,472.499575,516.80575,
,472.512275,516.82785,
,472.524675,516.88645,
,472.5397,516.954275,
,472.5578,517.0106,
,472.5707,517.024525,
,472.582275,517.05025,
,472.60115,517.184575,
,472.616525,517.215475,
,472.639175,517.2893,
,472.666825,517.389825,
,472.685625,517.420625,
,472.7019,517.442625,
,472.7161,517.5918,
,472.7279,517.61405,
,472.743675,517.64045,
,472.7615,517.678775,
,472.783775,517.719575,
,472.7974,517.80265,
,472.8128,517.83625,
,472.8372,517.868075,
,472.85055,517.909425,
,472.8638,517.943825,
,472.883375,518.038625,
,472.8968,518.09955,
,472.910725,518.2341,
,472.924925,518.282725,
,472.94245,518.37105,
,472.959725,518.41465,
,472.9874,518.5188,
,473.031675,518.549,
,473.05,518.5988,
,473.0641,518.631875,
,473.08065,518.69375,
,473.092925,518.740875,
,473.10965,518.7684,
,473.128225,518.79195,
,473.1521,518.817375,
,473.175775,518.849475,
,473.195475,518.8883,
,473.216425,518.914175,
,473.2482,518.933425,
,473.268875,518.965675,
,473.2941,519.0239,
,473.3134,519.0664,
,473.333075,519.14335,
,473.352175,519.208025,
,473.3657,519.2471,
,473.38135,519.283675,
,473.397,519.29475,
,473.412625,519.40045,
,473.422775,519.4173,
,473.436825,519.433625,
,473.454125,519.454,
,473.4758,519.48425,
,473.4899,519.586675,
,473.503125,519.616575,
,473.519075,519.644875,
,473.534025,519.682925,
,473.556,519.770875,
,473.57075,519.9039,
,473.591375,519.94355,
,473.615875,520.058875,
,473.633475,520.096875,
,473.650825,520.120775,
,473.663225,520.15175,
,473.682825,520.2361,
,473.705675,520.2751,
,473.718175,520.31905,
,473.732725,520.372925,
,473.75775,520.406275,
,473.772575,520.505425,
,473.781575,520.543825,
,473.796025,520.578775,
,473.815625,520.597025,
,473.8311,520.608875,
,473.85175,520.728075,
,473.8746,520.8876,
,473.8932,520.9082,
,473.907225,520.9696,
,473.92545,521.0587,
,473.9431,521.175925,
,473.9638,521.246075,
,473.9887,521.27895,
,474.00395,521.325025,
,474.0202,521.3532,
,474.049675,521.39685,
,474.079725,521.4321,
,474.092175,521.462725,
,474.10555,521.50195,
,474.120025,521.552025,
,474.133125,521.627025,
,474.1509,521.65075,
,474.167575,521.706725,
,474.1854,521.922275,
,474.2016,521.973825,
,474.2154,522.00665,
,474.229825,522.044775,
,474.244775,522.077475,
,474.258875,522.154375,
,474.2787,522.1991,
,474.29035,522.279,
,474.3089,522.286925,
,474.327975,522.367225,
,474.349525,522.43025,
,474.375675,522.4548,
,474.40325,522.484875,
,474.4227,522.50975,
,474.4471,522.532575,
,474.473875,522.555075,
,474.509175,522.5862,
,474.532175,522.62635,
,474.549225,522.647725,
,474.576075,522.6752,
,474.599925,522.694375,
,474.639025,522.759975,
,474.6758,522.7879,
,474.718275,522.881875,
,474.740075,523.019125,
,474.769125,523.12025,
,474.825125,523.150225,
,474.84345,523.185725,
,474.869,523.310475,
,474.884225,523.362475,
,474.917575,523.405975,
,474.9558,523.4528,
,475.00125,523.483675,
,475.04135,523.528225,
,475.070175,523.5629,
,475.09205,523.59425,
,475.112475,523.685325,
,475.138575,523.7656,
,475.16055,523.843775,
,475.2041,523.8892,
,475.23925,523.928925,
,475.28675,523.9847,
,475.327625,524.0192,
,475.385925,524.152125,
,475.42755,524.289725,
,475.477025,524.410425,
,475.508525,524.439625,
,475.530225,524.534675,
,475.539075,524.56555,
,475.5471,524.648525,
,475.5558,524.67895,
,475.567225,524.7306,
,475.575575,524.7675,
,475.587525,524.811075,
,475.6019,524.860975,
,475.614275,524.89425,
,475.62645,524.9361,
,475.63955,524.96895,
,475.6517,525.02505,
,475.66515,525.035125,
,475.678475,525.064475,
,475.693525,525.11255,
,475.7146,525.1791,
,475.7489,525.221475,
,475.77835,525.267125,
,475.803725,525.321475,
,475.8362,525.3965,
,475.89385,525.4279,
,475.92975,525.486875,
,475.971125,525.5175,
,476.0016,525.6368,
,476.041625,525.71615,
,476.0784,525.807425,
,476.100325,525.8963,
,476.11805,526.194975,
,476.144375,526.271725,
,476.1642,526.31185,
,476.180625,526.3941,
,476.19885,526.5161,
,476.21475,526.57075,
,476.2341,526.60705,
,476.25765,526.6694,
,476.280425,526.77565,
,476.31155,526.80895,
,476.3343,526.878275,
,476.363775,526.91495,
,476.3882,527.02215,
,476.4128,527.047325,
,476.434925,527.131575,
,476.454575,527.19485,
,476.467075,527.25715,
,476.5008,527.300825,
,476.517675,527.370025,
,476.544825,527.406375,
,476.555525,527.47075,
,476.57315,527.496625,
,476.5933,527.536175,
,476.6133,527.652525,
,476.640625,527.6893,
,476.6779,527.779125,
,476.69995,527.81765,
,476.7397,527.86155,
,476.786075,527.901775,
,476.8415,527.936325,
,476.9048,527.9824,
,476.936575,528.0261,
,476.968575,528.121825,
,476.993075,528.1801,
,477.009875,528.2592,
,477.02,528.295825,
,477.03395,528.331225,
,477.049425,528.36175,
,477.065275,528.448175,
,477.0835,528.5449,
,477.10235,528.59135,
,477.114875,528.63185,
,477.133075,528.68415,
,477.1489,528.86045,
,477.1697,528.893475,
,477.18455,528.917,
,477.205525,528.9585,
,477.2504,529.03455,
,477.2717,529.07715,
,477.302275,529.119275,
,477.344325,529.168575,
,477.3698,529.252825,
,477.3899,529.306425,
,477.41535,529.342,
,477.435175,529.471675,
,477.46305,529.555225,
,477.4889,529.605625,
,477.522875,529.647725,
,477.537925,529.67845,
,477.5574,529.710725,
,477.5702,529.7415,
,477.58565,529.7899,
,477.598075,529.8385,
,477.613775,529.874575,
,477.6445,529.9007,
,477.67055,529.99055,
,477.6948,530.02005,
,477.721875,530.0302,
,477.765625,530.0643,
,477.79015,530.092975,
,477.817425,530.1387,
,477.845975,530.18135,
,477.8917,530.220425,
,477.93035,530.267825,
,477.966825,530.30235,
,478.01895,530.414475,
,478.06345,530.577925,
,478.10305,530.62385,
,478.1552,530.6939,
,478.182575,530.7424,
,478.226075,530.78455,
,478.2567,530.925875,
,478.2848,531.027725,
,478.314925,531.05925,
,478.354525,531.116475,
,478.3973,531.156525,
,478.447075,531.183225,
,478.4912,531.31795,
,478.53425,531.444075,
,478.575125,531.54105,
,478.6066,531.604175,
,478.651525,531.640825,
,478.681225,531.6664,
,478.69895,531.6919,
,478.7141,531.729925,
,478.729425,531.8186,
,478.74745,531.91315,
,478.767075,532.053275,
,478.7915,532.059225,
,478.818825,532.0851,
,478.86775,532.152175,
,478.90515,532.197375,
,478.963025,532.2599,
,479.00765,532.3328,
,479.0448,532.3651,
,479.074875,532.399075,
,479.115225,532.434825,
,479.164775,532.45935,
,479.208425,532.50465,
,479.235275,532.538325,
,479.2505,532.58325,
,479.2646,532.61575,
,479.279925,532.655,
,479.2945,532.735525,
,479.3067,532.874325,
,479.317625,532.926775,
,479.33265,532.970825,
,479.353725,533.021175,
,479.386875,533.054375,
,479.41425,533.11565,
,479.447075,533.1454,
,479.481125,533.184825,
,479.521725,533.22035,
,479.5778,533.2718,
,479.627125,533.295,
,479.688725,533.3073,
,479.7192,533.42445,
,479.760475,533.460675,
,479.77365,533.53695,
,479.78485,533.64475,
,479.795975,533.6991,
,479.803325,533.716275,
,479.81455,533.925825,
,479.816475,533.97575,
,479.8346,534.002275,
,479.848025,534.03765,
,479.8595,534.0528,
,479.867775,534.115175,
,479.880225,534.1372,
,479.89505,534.1669,
,479.91165,534.197225,
,479.932425,534.315175,
,479.958575,534.339025,
,479.994425,534.362,
,480.021175,534.393925,
,480.055775,534.4257,
,480.086125,534.4526,
,480.148575,534.49425,
,480.176225,534.52405,
,480.2049,534.55925,
,480.2347,534.625175,
,480.250125,534.702675,
,480.2675,534.739475,
,480.306,534.77095,
,480.329425,534.805775,
,480.3587,534.840825,
,480.390825,534.87905,
,480.429675,534.911,
,480.4695,535.035975,
,480.502625,535.090325,
,480.549575,535.27765,
,480.583775,535.347225,
,480.6312,535.381125,
,480.6651,535.431725,
,480.6991,535.50045,
,480.74735,535.5169,
,480.81645,535.58285,
,480.86125,535.620475,
,480.893275,535.6579,
,480.936275,535.71055,
,480.97245,535.7446,
,480.993625,535.789,
,481.0092,535.81695,
,481.028425,535.8727,
,481.04525,535.91445,
,481.062275,535.9567,
,481.08625,536.005,
,481.1,536.040975,
,481.122,536.078325,
,481.133975,536.158975,
,481.150875,536.1817,
,481.17015,536.237675,
,481.201,536.2784,
,481.234325,536.340875,
,481.284225,536.3896,
,481.328125,536.439575,
,481.3777,536.474725,
,481.435525,536.5241,
,481.47515,536.572275,
,481.52,536.69035,
,481.570975,536.740725,
,481.58375,536.8174,
,481.598425,536.868175,
,481.6198,536.89985,
,481.65935,536.938275,
,481.680275,536.975725,
,481.6998,537.014325,
,481.721175,537.0593,
,481.74035,537.1586,
,481.77475,537.201475,
,481.79505,537.2387,
,481.82005,537.276575,
,481.857825,537.3241,
,481.8914,537.3768,
,481.9191,537.416525,
,481.9493,537.4648,
,481.9965,537.507525,
,482.03305,537.5444,
,482.082075,537.6027,
,482.10405,537.65255,
,482.12205,537.788175,
,482.15735,537.8268,
,482.187825,537.9156,
,482.217625,537.966275,
,482.255525,538.000175,
,482.2842,538.067825,
,482.3339,538.107925,
,482.35765,538.124825,
,482.390875,538.163625,
,482.42395,538.187125,
,482.4729,538.2312,
,482.5103,538.278425,
,482.54965,538.3073,
,482.607525,538.333225,
,482.64415,538.37575,
,482.6717,538.4112,
,482.709275,538.43525,
,482.7389,538.5315,
,482.76595,538.589075,
,482.81315,538.63085,
,482.86235,538.756625,
,482.8956,538.801475,
,482.9255,538.872625,
,482.961825,538.964325,
,483.025525,539.016925,
,483.045825,539.0662,
,483.06045,539.107,
,483.079525,539.12865,
,483.093925,539.13665,
,483.103825,539.15315,
,483.11475,539.235075,
,483.1292,539.274625,
,483.143925,539.302425,
,483.16015,539.3509,
,483.1769,539.3994,
,483.186825,539.455375,
,483.20205,539.4881,
,483.21765,539.534675,
,483.234175,539.578425,
,483.255075,539.632625,
,483.276825,539.73935,
,483.2907,539.7765,
,483.301,539.819675,
,483.318525,539.8527,
,483.333775,539.874175,
,483.347875,539.902,
,483.36435,539.969,
,483.38595,540.044575,
,483.400875,540.06395,
,483.4177,540.1152,
,483.436825,540.14065,
,483.4515,540.2136,
,483.461875,540.246625,
,483.483925,540.36865,
,483.51205,540.4174,
,483.530825,540.44345,
,483.548,540.44945,
,483.57745,540.482525,
,483.60945,540.575,
,483.6395,540.62095,
,483.6776,540.651025,
,483.715625,540.682375,
,483.7611,540.724175,
,483.803375,540.7559,
,483.8318,540.784525,
,483.86575,540.87005,
,483.8954,540.92895,
,483.930275,540.969675,
,483.9586,541.06015,
,484.0007,541.11905,
,484.030275,541.169775,
,484.071,541.214225,
,484.10635,541.252075,
,484.14155,541.29715,
,484.191775,541.34635,
,484.21965,541.37895,
,484.266775,541.4695,
,484.32265,541.5045,
,484.3783,541.559975,
,484.454225,541.59025,
,484.49955,541.6366,
,484.544675,541.673875,
,484.597725,541.699725,
,484.6376,541.731125,
,484.694525,541.76635,
,484.739475,541.79925,
,484.800175,541.845925,
,484.8486,541.869925,
,484.883825,541.902675,
,484.9073,541.97245,
,484.9426,542.048525,
,484.98095,542.19355,
,485.004725,542.234525,
,485.038725,542.3788,
,485.05725,542.446,
,485.08475,542.48485,
,485.1059,542.489925,
,485.12705,542.5351,
,485.1414,542.619575,
,485.1593,542.66415,
,485.1866,542.69985,
,485.238325,542.73035,
,485.28455,542.7498,
,485.322175,542.78785,
,485.3654,542.810225,
,485.4041,542.842925,
,485.456425,542.88745,
,485.510975,542.91825,
,485.558325,543.001475,
,485.6186,543.0504,
,485.662275,543.07385,
,485.699775,543.107925,
,485.755275,543.149475,
,485.79995,543.278525,
,485.85805,543.307375,
,485.886725,543.38485,
,485.919575,543.449425,
,485.960575,543.532525,
,485.99055,543.5719,
,486.0198,543.6411,
,486.0558,543.711425,
,486.083,543.7381,
,486.109625,543.7644,
,486.128825,543.793325,
,486.15675,543.85265,
,486.17445,543.933275,
,486.18875,543.972775,
,486.214175,544.003975,
,486.2483,544.101925,
,486.28055,544.138125,
,486.319375,544.178075,
,486.378925,544.215,
,486.42935,544.23785,
,486.449175,544.274125,
,486.5037,544.33405,
,486.542,544.368125,
,486.5663,544.4021,
,486.597675,544.435,
,486.6343,544.464025,
,486.6725,544.51335,
,486.7038,544.56605,
,486.742025,544.6911,
,486.780775,544.723775,
,486.82775,544.750225,
,486.868075,544.78375,
,486.896875,544.812125,
,486.920925,544.8472,
,486.94445,544.879325,
,486.959275,544.9096,
,486.97495,544.946975,
,486.985625,544.992675,
,487.00185,545.041425,
,487.021475,545.07875,
,487.049,545.131675,
,487.08035,545.165275,
,487.1104,545.221525,
,487.14555,545.25275,
,487.1974,545.29485,
,487.242325,545.33845,
,487.292075,545.40275,
,487.346175,545.475975,
,487.409675,545.503825,
,487.455875,545.523675,
,487.516,545.65385,
,487.55655,545.678025,
,487.6208,545.7158,
,487.6639,545.747,
,487.69745,545.8437,
,487.72355,545.87055,
,487.76665,546.0285,
,487.8241,546.08555,
,487.884025,546.172625,
,487.941575,546.20805,
,487.97605,546.257825,
,488.01945,546.3302,
,488.069025,546.3864,
,488.103375,546.432625,
,488.13295,546.467325,
,488.18075,546.524375,
,488.219925,546.551175,
,488.263775,546.57505,
,488.288325,546.6414,
,488.32485,546.66965,
,488.350025,546.7043,
,488.38215,546.7513,
,488.42305,546.770025,
,488.436,546.79795,
,488.47085,546.826025,
,488.490175,546.8549,
,488.51595,546.873375,
,488.541425,546.8946,
,488.57095,546.925825,
,488.608325,546.980625,
,488.63505,547.019525,
,488.666,547.0791,
,488.70435,547.161725,
,488.738175,547.2009,
,488.7714,547.23445,
,488.81155,547.271525,
,488.8457,547.295975,
,488.8955,547.355075,
,488.9331,547.420325,
,488.9718,547.45305,
,489.008225,547.482525,
,489.055175,547.56405,
,489.1012,547.5974,
,489.14715,547.64915,
,489.1926,547.67095,
,489.248325,547.7119,
,489.30105,547.73545,
,489.3524,547.76905,
,489.38245,547.7965,
,489.416225,547.827125,
,489.444125,547.8722,
,489.46735,547.899075,
,489.500875,547.9722,
,489.53055,548.002325,
,489.56185,548.040425,
,489.6041,548.104975,
,489.6455,548.1429,
,489.700075,548.179175,
,489.740575,548.210875,
,489.773975,548.235775,
,489.8045,548.286825,
,489.81655,548.353675,
,489.827075,548.401175,
,489.834225,548.435775,
,489.851,548.5222,
,489.863325,548.55275,
,489.88255,548.585275,
,489.8993,548.6587,
,489.920075,548.694625,
,489.939625,548.73635,
,489.966275,548.774275,
,489.995,548.80815,
,490.012675,548.839825,
,490.031075,548.904075,
,490.06575,548.9364,
,490.088875,548.98,
,490.1161,549.0067,
,490.1622,549.040575,
,490.184425,549.069125,
,490.20985,549.107975,
,490.240475,549.1423,
,490.26655,549.261775,
,490.29545,549.349625,
,490.32305,549.43105,
,490.357375,549.45825,
,490.38635,549.561375,
,490.415,549.588525,
,490.448725,549.666975,
,490.4769,549.72275,
,490.50725,549.75475,
,490.544725,549.7916,
,490.5739,549.859875,
,490.6142,549.949775,
,490.659975,550.0368,
,490.702975,550.162675,
,490.7347,550.19025,
,490.756825,550.223925,
,490.788725,550.25205,
,490.821075,550.281075,
,490.840175,550.3076,
,490.8691,550.329725,
,490.903175,550.359775,
,490.946525,550.380525,
,491.01175,550.450075,
,491.050725,550.536275,
,491.0837,550.629075,
,491.1177,550.762275,
,491.153225,550.788025,
,491.203575,550.818375,
,491.243825,551.074525,
,491.26625,551.10225,
,491.311475,551.154825,
,491.37795,551.3091,
,491.4218,551.3184,
,491.46415,551.371075,
,491.4982,551.473825,
,491.54655,551.501475,
,491.59315,551.61665,
,491.618625,551.639475,
,491.681775,551.742125,
,491.70625,551.79595,
,491.73695,551.97375,
,491.778325,552.023725,
,491.85335,552.049375,
,491.8872,552.079175,
,491.924625,552.161175,
,491.946,552.1859,
,491.9741,552.20455,
,492.00575,552.296775,
,492.0305,552.310875,
,492.061525,552.361075,
,492.094725,552.490425,
,492.14865,552.64555,
,492.194475,552.66875,
,492.226975,552.722575,
,492.26755,552.785425,
,492.298925,552.79845,
,492.3237,552.83535,
,492.35055,552.8533,
,492.39685,552.89005,
,492.432125,552.9113,
,492.4755,552.939425,
,492.5201,552.95735,
,492.555925,552.98125,
,492.5956,553.044775,
,492.65125,553.045875,
,492.690625,553.0718,
,492.7373,553.095975,
,492.748825,553.127475,
,492.769475,553.146025,
,492.780675,553.20085,
,492.795025,553.238925,
,492.8213,553.2664,
,492.859275,553.288475,
,492.894,553.317725,
,492.934275,553.358275,
,492.965875,553.36835,
,493.01355,553.394625,
,493.05465,553.4183,
,493.09965,553.472975,
,493.15615,553.499025,
,493.19045,553.61325,
,493.219675,553.637625,
,493.246425,553.691075,
,493.267225,553.704475,
,493.2864,553.7554,
,493.31045,553.781425,
,493.367375,553.7989,
,493.41895,553.836125,
,493.4574,553.859475,
,493.505075,553.883775,
,493.5486,553.91185,
,493.604575,553.95985,
,493.654825,553.979225,
,493.706225,554.00195,
,493.738025,554.0231,
,493.770725,554.06385,
,493.779975,554.119925,
,493.78705,554.14105,
,493.80075,554.2102,
,493.815875,554.220125,
,493.835975,554.302675,
,493.86495,554.397325,
,493.89005,554.42305,
,493.90645,554.44155,
,493.91565,554.460825,
,493.926975,554.543125,
,493.939925,554.549175,
,493.95405,554.6674,
,493.969125,554.726875,
,493.9849,554.78975,
,493.996725,554.85625,
,494.01595,554.94185,
,494.031675,554.952375,
,494.05,554.959575,
,494.07215,555.147725,
,494.099625,555.197,
,494.115775,555.231975,
,494.13225,555.361575,
,494.1584,555.38145,
,494.1791,555.46485,
,494.201625,555.52405,
,494.2276,555.554525,
,494.2563,555.654825,
,494.2986,555.68615,
,494.3361,555.71705,
,494.37885,555.736025,
,494.40265,555.76925,
,494.44325,555.79685,
,494.47745,555.8369,
,494.5129,555.861825,
,494.57905,555.953775,
,494.596625,556.015725,
,494.62105,556.036575,
,494.6428,556.06995,
,494.679775,556.09155,
,494.729475,556.13185,
,494.768825,556.15235,
,494.81115,556.18435,
,494.84995,556.2016,
,494.876725,556.2614,
,494.90545,556.2921,
,494.973975,556.345275,
,495.0195,556.513725,
,495.05045,556.5415,
,495.100175,556.5572,
,495.133175,556.588775,
,495.1674,556.61975,
,495.2097,556.644825,
,495.23915,556.7108,
,495.2927,556.747925,
,495.324925,556.795775,
,495.363575,556.82465,
,495.39675,556.850125,
,495.432275,556.873675,
,495.47335,556.97045,
,495.51875,556.993775,
,495.548575,557.018175,
,495.598375,557.0329,
,495.633125,557.0672,
,495.66545,557.1034,
,495.703175,557.169325,
,495.7396,557.195375,
,495.7942,557.257975,
,495.813725,557.30355,
,495.84215,557.397,
,495.858125,557.426225,
,495.869775,557.452175,
,495.885075,557.517125,
,495.904475,557.54475,
,495.93475,557.60315,
,495.966125,557.66825,
,496.000375,557.6856,
,496.0449,557.700725,
,496.087225,557.777475,
,496.12265,557.8045,
,496.1616,557.847675,
,496.2003,557.894125,
,496.22585,557.923275,
,496.27225,557.9518,
,496.299625,557.981775,
,496.3369,558.08935,
,496.38,558.141,
,496.4197,558.158675,
,496.477175,558.1818,
,496.5144,558.207825,
,496.54495,558.25785,
,496.5721,558.3814,
,496.601975,558.43215,
,496.639875,558.5115,
,496.679675,558.564,
,496.72025,558.582875,
,496.750775,558.646375,
,496.796825,558.681275,
,496.8366,558.74595,
,496.89965,558.7832,
,496.93925,558.834625,
,496.972725,558.8642,
,497.024025,558.910225,
,497.065475,558.954775,
,497.103625,559.0096,
,497.1364,559.051575,
,497.167575,559.0806,
,497.1924,559.099225,
,497.217025,559.12415,
,497.24585,559.1404,
,497.294875,559.20565,
,497.35105,559.2712,
,497.389125,559.336425,
,497.4304,559.36595,
,497.46855,559.39345,
,497.5005,559.424425,
,497.535625,559.448825,
,497.56185,559.520075,
,497.598825,559.557575,
,497.643625,559.5917,
,497.675175,559.616075,
,497.730225,559.660975,
,497.75235,559.6968,
,497.789125,559.742075,
,497.8189,559.79515,
,497.8535,559.837075,
,497.904925,559.915925,
,497.93305,559.976075,
,497.959375,560.059225,
,498.006525,560.1029,
,498.040675,560.146525,
,498.089975,560.176925,
,498.137175,560.206675,
,498.1677,560.247425,
,498.1999,560.296375,
,498.23155,560.3935,
,498.2651,560.44915,
,498.29365,560.512825,
,498.334425,560.52595,
,498.364525,560.58345,
,498.397475,560.61215,
,498.430725,560.64185,
,498.48455,560.6664,
,498.531875,560.694575,
,498.572175,560.75165,
,498.601075,560.78145,
,498.6418,560.805725,
,498.70735,560.8326,
,498.7573,560.9103,
,498.805975,560.971775,
,498.848525,561.05785,
,498.877225,561.094875,
,498.9007,561.13625,
,498.923775,561.194,
,498.937925,561.247525,
,498.957325,561.36315,
,498.98195,561.408025,
,499.015775,561.44675,
,499.05795,561.51275,
,499.12525,561.5581,
,499.17505,561.68625,
,499.2361,561.734125,
,499.274825,561.8968,
,499.340625,561.970325,
,499.396575,561.9845,
,499.451125,562.0618,
,499.499625,562.0899,
,499.5342,562.118675,
,499.5859,562.13115,
,499.633,562.220225,
,499.68255,562.2534,
,499.729025,562.285,
,499.7683,562.33465,
,499.807525,562.3617,
,499.859725,562.4042,
,499.90295,562.4256,
,499.9294,562.4634,
,499.94855,562.494675,
,499.97925,562.523825,
,500.019575,562.5528,
,500.0541,562.592275,
,500.077325,562.621275,
,500.1081,562.6564,
,500.138575,562.699675,
,500.16585,562.732825,
,500.200975,562.7723,
,500.23655,562.80605,
,500.2631,562.8327,
,500.303925,562.868475,
,500.336025,562.893025,
,500.3692,562.926525,
,500.44485,562.9628,
,500.477725,563.051125,
,500.525275,563.0965,
,500.551925,563.139175,
,500.6027,563.2341,
,500.6354,563.26675,
,500.6844,563.294125,
,500.7284,563.408325,
,500.770825,563.42595,
,500.796925,563.478,
,500.84895,563.513075,
,500.8723,563.550525,
,500.90545,563.58615,
,500.960775,563.6109,
,501.00675,563.64485,
,501.045625,563.6854,
,501.080875,563.745725,
,501.125675,563.780975,
,501.169,563.82985,
,501.2304,563.864275,
,501.25415,563.885925,
,501.288675,563.9057,
,501.335475,563.9377,
,501.37395,563.984775,
,501.3946,564.018475,
,501.40665,564.046325,
,501.4193,564.0767,
,501.4318,564.113275,
,501.450775,564.147275,
,501.465475,564.21305,
,501.483475,564.247775,
,501.5137,564.26665,
,501.542875,564.299175,
,501.571625,564.30965,
,501.603575,564.32995,
,501.626925,564.422875,
,501.665975,564.451025,
,501.7,564.482425,
,501.74675,564.51335,
