SPK_SPKC03a (no effect),SPK_SPKC10a (inhibited)
,197.962525
,197.991
,198.10055
,198.27905
,198.38645
,198.551525
,198.55675
,198.63445
,198.781425
,198.868025
,198.954325
,199.00725
,199.010875
,199.11535
,199.137825
,199.179025
,199.367725
,199.4167
,199.433425
,199.458825
,199.469925
,199.502425
,199.6015
,199.638625
,199.67405
,199.6793
,199.748925
,199.7606
,199.8368
,199.852175
,199.902175
,200.088575
,200.277775
,200.288675
,200.294525
,200.341125
,200.35145
,200.4091
,200.4337
,200.477325
,200.514525
,200.529525
,200.6086
,200.654775
,200.670575
,200.7554
,200.765975
,200.9715
,201.176775
,201.198525
,201.2707
,201.318225
,201.3235
,201.357225
,201.50085
,201.559575
,201.583925
,201.62855
,201.724825
,201.803175
,202.051775
,202.083775
,202.24615
,202.253525
,202.281625
,202.468625
,202.4842
,202.533875
,202.540825
,202.558425
,202.6279
,202.727925
,202.772525
,203.02
,203.15975
,203.194375
,203.2834
,203.293575
,203.32725
,203.784075
,203.8018
,203.859225
,203.874625
,204.1668
,204.19395
,204.256825
,204.31485
,204.387825
,204.4094
,204.5039
,204.5918
,204.669575
,204.680175
,204.69355
,204.775325
,205.093625
,205.12935
,205.252075
,205.277725
,205.38375
,205.414675
,205.4712
,205.50435
,205.598525
,205.644225
,205.732125
,205.818925
,205.842525
,206.0199
,206.110625
,206.334125
,206.370975
,206.375225
,206.417525
,206.5491
,206.747125
,206.7642
,206.799175
,207.10845
,207.425825
,207.471625
,207.5562
,209.3207
,209.934725
,210.0948
,211.376775
,212.57185
,212.9476
,216.092675
,217.120675
,217.46525
,217.7537
,218.1033
,218.5654
,218.57225
,220.0553
,220.337875
,220.4219
,220.4348
,220.49745
,220.5479
,220.5763
,222.07245
,222.1166
,222.11885
,222.13215
,222.162775
,222.178975
,227.2416
,227.2615
,227.774175
,227.777525
,227.823175
,227.85465
,227.87725
,228.1939
,228.705675
,228.985525
,229.05155
,229.0656
,230.122425
,230.12685
,230.9767
,231.6996
,232.37355
,232.380325
,232.40635
,232.450575
,232.49265
,232.6901
,232.98385
,233.185525
,233.42855
,233.433725
,233.43665
,233.474275
,233.485475
,233.5509
,233.997675
,234.009725
,234.392475
,234.66435
,234.6684
,234.696475
,234.706725
,234.713725
,234.7221
,234.732525
,234.74505
,235.1926
,235.959625
,235.967575
,235.98065
,236.021075
,236.0502
,236.3823
,236.390125
,236.4243
,236.7364
,237.040075
,237.0678
,237.56995
,238.618025
,238.6433
,238.715675
,238.961
,238.964225
,238.9825
,239.005375
,239.010575
,239.038925
,239.064225
,239.075475
,239.50805
,239.662375
,239.7068
,240.1407
,240.14355
,240.148875
,240.195525
,241.68925
,241.85245
,241.8607
,241.863575
,241.90925
,241.914025
,241.985425
,242.31045
,242.325175
,242.3452
,242.373525
,244.407475
,244.558575
,245.54675
,245.95135
,245.9655
,246.06255
,246.5488
,247.43175
,247.622525
,247.6319
,247.702025
,247.71325
,247.817175
,247.837575
,247.89705
,247.949075
,248.2773
,248.298
,248.32915
,248.379175
,248.653275
,248.821875
,249.1457
,249.277475
,249.29765
,249.3147
,249.3274
,249.339275
,249.38915
,249.445825
,249.9118
,249.9454
,249.960575
,250.01655
,250.070625
,250.327225
,250.877275
,250.927925
,251.2353
,251.23895
,251.247475
,251.2751
,251.321675
,251.393925
,251.694075
,251.902975
,251.94735
,251.9821
,252.3663
,252.382
,252.40795
,252.46025
,252.749775
,252.764025
,252.948925
,252.953075
,253.0083
,253.35075
,253.60105
,253.6342
,253.6927
,254.050675
,254.08215
,254.218225
,254.247625
,254.419425
,254.422925
,254.441025
,254.4856
,254.51755
,254.886
,254.941125
,254.953325
,254.96695
,254.9768
,254.98215
,256.246675
,257.080525
,257.095175
,257.128525
,257.133675
,257.6338
,258.1442
,258.672625
,258.67735
,258.7043
,258.71955
,258.730275
,258.735075
,258.7412
,258.80125
,258.8643
,259.0764
,259.3942
,259.5495
,259.809525
,259.8317
,259.8389
,260.4999
,260.876925
,260.90205
,260.92605
,261.976475
,262.03745
,262.07945
,262.140975
,262.3354
,262.6415
,262.7127
,262.746775
,262.85955
,263.3175
,263.3741
,263.419075
,263.51725
,263.5337
,263.542675
,263.603025
,263.62885
,263.977225
,264.21975
,264.259575
,264.299175
,264.468125
,264.71735
,265.000625
,265.2685
,265.27505
,265.481025
,265.68105
,266.515325
,266.548675
,266.5814
,266.5945
,266.67565
,266.7662
,267.2923
,267.311875
,267.9885
,267.99835
,268.0151
,268.1883
,268.60195
,268.6073
,268.673875
,268.7234
,268.735525
,268.7583
,268.920175
,268.930275
,268.982975
,269.081175
,269.310525
,269.552425
,269.563675
,269.57015
,269.61345
,269.621025
,269.71545
,269.78305
,269.799625
,269.9397
,270.13765
,270.218675
,270.252675
,270.359225
,270.8089
,270.927525
,271.14735
,271.2843
,271.54
,271.639225
,272.07585
,272.131075
,272.1488
,273.108925
,273.13795
,273.152875
,273.18665
,273.201
,273.2132
,273.248575
,274.24965
,274.25405
,274.2736
,274.344675
,274.97325
,275.11305
,275.124425
,275.156375
,275.568425
,275.5906
,275.60145
,275.613225
,275.629975
,275.63395
,275.639925
,275.650925
,275.66065
,275.666875
,275.717375
,276.1909
,276.35305
,276.356425
,276.374025
,276.376125
,276.47515
,277.04355
,277.814825
,277.8357
,277.901175
,278.90445
,278.934475
,278.947
,279.029825
,279.374375
,279.4889
,279.49295
,279.5868
,279.6352
,279.8028
,279.874725
,279.899425
,279.9025
,279.926125
,279.93
,279.974775
,279.98955
,279.992675
,280.0054
,280.025475
,280.064025
,280.893775
,282.5794
,282.625975
,282.743975
,282.7601
,282.994
,283.066975
,283.259225
,283.270475
,283.6995
,284.388925
,284.396375
,284.437325
,284.4784
,284.58695
,284.6344
,285.00685
,285.0091
,285.09835
,285.11695
,285.155225
,285.18285
,285.22765
,285.27155
,286.14295
,286.175
,286.27395
,286.7144
,286.732575
,286.823375
,286.893375
,287.103875
,287.758225
,287.82925
,287.994925
,288.2205
,288.2774
,288.30695
,288.490175
,288.763575
,289.36095
,289.823525
,289.954875
,289.98245
,290.022
,290.045775
,290.14165
,290.847575
,290.8629
,290.884375
,290.933075
,291.040375
,291.103
,291.53955
,291.628725
,291.94915
,292.909375
,293.244325
,293.352475
,293.372175
,293.414025
,293.4184
,293.4654
,293.51475
,293.5252
,293.5352
,293.55415
,293.56285
,293.584925
,293.59965
,293.618275
,293.63115
,293.651225
,293.657475
,293.678025
,293.6869
,293.7445
,293.75615
,293.870975
,293.908525
,293.9291
,293.965
,293.9775
,294.0005
,294.448
,294.63425
,294.69215
,294.766125
,294.78545
,294.897075
,294.988175
,295.003925
,295.066825
,295.09275
,295.4776
,295.64035
,295.8058
,295.839975
,295.9005
,296.054975
,296.069925
,297.029875
,297.763075
,297.849
,297.87645
,299.1007
,299.391475
,299.754125
,299.855575
,299.9125
,300.2269
,300.413075
,300.641025
,300.677375
,301.614975
,301.685675
,302.012325
,302.0406
,303.3731
,303.4406
,303.850825
,303.877075
,305.5238
,305.56545
,305.953525
,306.0341
,306.06765
,306.082525
,306.5145
,306.555375
,306.60205
,306.6165
,306.64185
,307.003975
,307.03745
,307.04925
,307.06725
,308.260125
,308.3449
,308.725425
,308.766625
,309.2445
,309.466475
,309.706325
,309.728375
,309.775875
,309.8337
,309.8882
,310.24375
,310.28325
,310.848575
,310.872175
,310.88095
,310.9197
,310.956225
,311.228575
,312.621675
,312.932875
,313.7072
,314.2744
,314.275725
,314.28755
,314.296675
,314.348475
,314.3807
,314.44885
,314.7261
,315.33675
,315.36075
,315.3763
,315.433625
,315.724225
,315.736025
,315.750675
,315.756125
,315.80725
,316.34
,316.36575
,316.4085
,316.4643
,316.526875
,317.130225
,317.13655
,317.160025
,317.23785
,317.396725
,317.613275
,317.734375
,318.4721
,318.5123
,318.52325
,318.73565
,318.73805
,318.7396
,318.782625
,319.046075
,319.081775
,319.1179
,319.169225
,320.828225
,320.834175
,321.311975
,321.34875
,321.369675
,321.3767
,321.679325
,321.72545
,322.88145
,322.9165
,323.3852
,323.398925
,323.404875
,323.421625
,323.438425
,323.4805
,323.8534
,323.978475
,324.194825
,324.2865
,324.93135
,324.9558
,325.014775
,325.628125
,325.637125
,325.9987
,326.090525
,326.950775
,327.005275
,327.07945
,327.11355
,327.19185
,327.301025
,327.308225
,327.31985
,327.32915
,327.656425
,327.6721
,327.948875
,327.967425
,328.071875
,328.10185
,328.1091
,328.1225
,328.285775
,328.334475
,328.406125
,328.460475
,328.707875
,328.772175
,328.777525
,328.7884
,328.799025
,328.868275
,329.11525
,329.14135
,329.494525
,330.229125
,330.239925
,330.2953
,331.28275
,332.52275
,332.5299
,332.770025
,333.87605
,333.90285
,333.913875
,334.90925
,334.91095
,334.939025
,335.3504
,335.62885
,336.0443
,336.062725
,336.143825
,336.176125
,337.000925
,337.033075
,337.05125
,337.8206
,338.0142
,338.034075
,338.083225
,338.58135
,338.94825
,339.685775
,340.07125
,340.550225
,341.322475
,341.849075
,341.85325
,343.015625
,343.484725
,343.515275
,343.52975
,343.55245
,343.812425
,344.454975
,344.5071
,344.5258
,344.5567
,344.851525
,344.931625
,344.980825
,345.25255
,345.368125
,345.605875
,345.914575
,345.95715
,346.301425
,346.494325
,346.692575
,347.106275
,348.4085
,348.520925
,348.885375
,349.664225
,349.6694
,349.9893
,349.99715
,350.036025
,350.73925
,351.0482
,351.062375
,351.1166
,351.3721
,351.37805
,351.728575
,351.737225
,351.74305
,351.797625
,351.87175
,351.9696
,352.273675
,352.31135
,352.385775
,352.4943
,354.31155
,354.4604
,354.92955
,355.9883
,355.992175
,356.01705
,356.024875
,356.113175
,356.5467
,356.562425
,356.912625
,357.35235
,357.730425
,357.764375
,358.089375
,358.9413
,359.557375
,359.563525
,359.56495
,360.681325
,360.710975
,360.79295
,360.826975
,360.85445
,360.8577
,362.277725
,362.9541
,363.000225
,363.03125
,363.247
,363.301725
,363.346125
,363.4737
