SPK_SPKC05c (inhi),SPK_SPKC08a (no opto-tagging),SPK_SPKC09a (no response),SPK_SPKC13a (exc)
390.686275,349.63995,364.8277,353.596625
390.706275,349.676075,364.849925,353.623125
390.7099,349.695025,364.947125,353.6577
390.81845,349.757825,365.2986,353.7081
390.84615,349.776025,365.311525,353.735125
390.964275,349.7908,365.31635,353.929225
390.99055,349.81375,365.3301,353.94775
390.994725,349.880675,365.344875,353.97395
391.002175,349.9029,365.3853,353.98315
391.0086,349.914075,365.489625,353.994625
391.013775,349.96945,365.507425,354.00995
391.030975,349.99445,365.571075,354.030025
391.1721,350.039925,365.613825,354.07715
391.195925,350.061375,365.740575,354.136025
391.26865,350.12165,365.852925,354.1599
391.276775,350.1344,366.17155,354.1929
391.433625,350.19805,366.199225,354.216675
391.4742,350.3069,366.313325,354.274725
391.49525,350.380625,366.342675,354.3055
391.52035,350.42785,366.4059,354.4204
391.624175,350.4343,366.571575,354.44365
391.668575,350.448075,366.75395,354.4946
391.696875,350.481075,367.07445,354.5626
391.733525,350.529325,367.093975,354.582375
391.78085,350.546,367.1163,354.635975
391.796475,350.566175,367.298375,354.732475
391.942725,350.586025,367.361775,354.75335
392.022875,350.626225,367.431,354.806525
392.0669,350.6409,367.66955,354.917175
392.12745,350.7101,367.785675,354.972725
392.192875,350.744175,368.04805,354.9804
392.2756,350.788125,368.085225,355.0029
392.482175,350.81435,368.094425,355.066525
392.5288,350.955075,368.22415,355.11055
392.55415,351.019925,368.298975,355.12785
392.601375,351.0242,368.42715,355.132775
392.6413,351.11925,368.4706,355.155525
392.659475,351.168475,368.507225,355.2067
392.751125,351.228375,368.6413,355.230725
392.796525,351.34325,368.6875,355.33155
392.80365,351.35765,368.8764,355.366025
392.923325,351.388075,368.91845,355.390625
392.9799,351.4636,368.9507,355.4139
393.119225,351.586025,368.990775,355.42775
393.1723,351.686275,369.0798,355.478175
393.20825,351.7108,369.0825,355.501125
393.250425,351.76025,369.104675,355.543175
393.381325,351.861525,369.171475,355.563725
393.5285,351.87915,369.1879,355.598
393.71105,351.88225,369.215325,355.696525
393.734325,351.89205,369.29425,355.762675
393.76565,351.92275,369.742375,355.885625
393.771075,351.94245,369.9028,355.930125
393.779925,352.0631,370.01195,355.939625
393.823275,352.09535,370.12685,355.963225
394.10065,352.10965,370.1841,355.984375
394.111125,352.143625,370.232975,356.0091
394.147975,352.152375,370.362525,356.054775
394.23705,352.168025,370.391675,356.13175
394.264925,352.193975,370.431075,356.2473
394.2778,352.211025,370.48455,356.285425
394.340425,352.224175,370.50295,356.33345
394.3702,352.236,370.54645,356.362675
394.43315,352.259425,370.95875,356.401475
394.45815,352.268875,370.9868,356.458375
394.502925,352.28345,371.007175,356.498225
394.51875,352.294175,371.095575,356.635425
394.551325,352.32535,371.3607,356.724775
394.60065,352.354075,371.518525,356.798375
394.638675,352.369175,371.5441,356.83125
394.64855,352.38955,371.585075,356.8828
394.7283,352.428275,371.60375,356.93105
394.7578,352.51155,371.6186,356.986275
394.808525,352.534175,371.704125,357.0055
394.859475,352.55365,371.805975,357.0472
394.9536,352.797625,371.893925,357.0715
395.00305,352.817925,372.0099,357.1407
395.0961,352.840625,372.1669,357.1955
395.156375,352.869625,372.2724,357.25945
395.20855,352.88315,372.387825,357.290625
395.2154,352.915875,372.455975,357.354225
395.30345,352.94235,372.485275,357.43435
395.35135,352.9732,372.495325,357.491525
395.428425,353.0033,372.500175,357.510975
395.5121,353.121175,372.5017,357.52175
395.7422,353.149975,372.512525,357.56125
395.893925,353.22015,372.5247,357.589475
395.937925,353.349725,372.572925,357.65255
395.970375,353.382275,372.69115,357.679175
396.012125,353.41425,372.7272,357.702
396.0558,353.472375,372.803475,357.76575
396.076075,353.557,372.839775,357.880175
396.102325,353.579625,372.98145,357.96585
396.186,353.6198,373.001975,357.999075
396.285375,354.0686,373.10295,358.0976
396.3331,354.12365,373.13965,358.126875
396.380475,354.15685,373.6404,358.17335
396.4185,354.170475,373.668675,358.268725
396.484425,354.199575,374.31765,358.305625
396.490525,354.451475,374.586825,358.3545
396.502175,354.469325,374.956025,358.50685
396.5067,354.53145,374.98155,358.701025
396.540375,354.841625,374.9897,358.7026
396.54235,355.050575,375.126325,358.73385
396.5642,355.254225,375.1703,358.764125
396.61815,355.327625,375.3746,358.784175
396.623775,355.3755,375.65895,358.8161
396.8492,355.392625,375.668225,358.84435
396.990525,355.4507,375.693725,358.95055
397.021975,355.8168,375.777875,358.997575
397.0438,355.88165,375.814025,359.0003
397.059525,355.956125,375.887675,359.076475
397.07505,356.16145,375.92715,359.118825
397.0903,356.20115,375.943525,359.1504
397.10505,356.248975,375.957225,359.214825
397.184275,356.31865,375.969675,359.25835
397.1913,356.3514,375.9878,359.2724
397.317275,356.3975,376.0454,359.304825
397.341325,356.44425,376.06325,359.334825
397.4389,356.478575,376.091725,359.352775
397.486475,356.496475,376.113775,359.42115
397.50545,356.53445,376.12395,359.4581
397.5431,356.602425,376.14845,359.555325
397.570425,356.704975,376.19435,359.586125
397.59845,356.76785,376.213175,359.76195
397.68125,356.78025,376.3196,359.78985
397.688325,356.833575,376.334125,359.841425
397.707775,356.8897,376.37425,359.8893
397.769675,356.923625,376.58225,359.9074
397.82485,356.949075,376.6579,359.925075
397.94535,356.98885,376.663375,359.945225
398.01185,356.99925,376.67675,359.9672
398.051375,357.065275,376.6967,359.988275
398.0699,357.076825,376.8095,360.00805
398.109475,357.119075,376.8598,360.01165
398.13245,357.134325,376.86715,360.0298
398.52455,357.178575,376.880275,360.07035
398.63565,357.1838,376.888,360.10175
398.70565,357.202125,376.9085,360.1136
398.81835,357.233725,376.9967,360.140975
398.838325,357.247875,377.03225,360.2494
398.90495,357.326175,377.14145,360.275325
398.91735,357.3585,377.190975,360.293225
398.92335,357.42215,377.4014,360.3525
398.959275,357.439725,377.647975,360.38885
399.04815,357.476075,377.923075,360.459625
399.0649,357.517675,378.1904,360.5387
399.2402,357.603825,378.472675,360.567725
399.365625,357.690525,378.481775,360.7768
399.38775,357.717025,378.496825,360.80305
399.520475,357.766725,378.513775,360.845925
399.537275,357.8065,378.6125,360.85425
399.620375,357.876675,378.96595,360.876025
399.645225,357.95375,378.97775,360.90595
399.64885,358.03995,379.103925,360.93365
399.67985,358.07135,379.138125,361.087325
399.729775,358.21225,379.4508,361.172875
399.816225,358.378975,379.53555,361.2181
399.95965,358.45795,379.68025,361.2418
399.987375,358.509775,379.775025,361.257025
400.0171,358.52385,379.8291,361.305675
400.128625,358.5668,379.870975,361.334225
400.1917,358.620975,379.88935,361.3688
400.299825,358.971675,380.18375,361.48355
400.353975,358.9816,380.271075,361.55375
400.379775,359.0525,380.28705,361.5728
400.5,359.172225,380.317975,361.646775
400.54435,359.2284,380.36475,361.67625
400.5649,359.30675,380.36815,361.705875
400.577725,359.462925,380.384225,361.833
400.586925,359.627075,380.4813,361.858125
400.600525,359.83815,380.54935,361.88235
400.604125,359.8651,380.55835,361.92015
400.80075,359.8941,380.57845,361.965625
400.85275,359.920375,380.7704,362.038275
400.909125,359.9588,380.819375,362.105775
400.94155,359.9882,380.911825,362.1727
400.9853,359.998225,380.9581,362.18925
401.047575,360.0134,381.0186,362.23135
401.138375,360.054225,381.190825,362.3585
401.1408,360.0868,381.641475,362.41035
401.19335,360.093625,381.93405,362.471175
401.325575,360.138575,382.0188,362.4986
401.36385,360.1605,382.098075,362.5256
401.3777,360.18635,382.30335,362.5446
401.397,360.2138,382.5027,362.56805
401.47425,360.27,382.646325,362.5712
401.5486,360.313,382.775975,362.6188
401.59445,360.3974,382.8225,362.672825
401.6156,360.42155,383.162375,362.745175
401.6439,360.47495,383.18485,362.811275
401.7952,360.5536,383.910025,362.836425
401.815125,360.567575,384.089825,362.854225
401.85305,360.628275,384.263525,362.939025
401.89715,360.66145,384.451,362.956175
401.965925,360.719375,384.54825,362.9964
402.05995,360.79815,384.7824,363.08025
402.11295,360.820775,384.94945,363.19345
402.252,360.881975,385.15655,363.3889
402.325325,360.945925,385.1944,363.40705
402.367725,361.03505,385.230025,363.459425
402.39205,361.074025,385.4102,363.57875
402.39455,361.2133,385.466125,363.60405
402.411875,361.47875,385.749125,363.620625
402.505075,361.538,385.787225,363.6514
402.518975,361.655675,385.84375,363.73255
402.551875,361.837475,385.8848,363.82135
402.56285,362.00605,386.097475,363.83675
402.613925,362.17425,386.155475,363.881925
402.67365,362.301125,386.16785,363.969425
402.791975,362.463125,386.18235,363.993975
402.82205,362.50335,386.2053,364.05505
402.885075,362.598675,386.326725,364.200225
402.895325,362.63375,386.408975,364.354475
403.06115,362.849825,386.429625,364.42455
403.076675,362.967925,386.439175,364.459425
403.141775,362.996325,386.476225,364.5035
403.289375,363.02305,386.49795,364.6161
403.31545,363.055425,386.53575,364.63915
403.38335,363.0795,386.55045,364.65965
403.39505,363.126475,386.57065,364.680025
403.429025,363.1445,386.6495,364.7142
403.450875,363.188225,386.713875,364.743725
403.686725,363.26065,386.74655,364.7458
403.7763,363.45215,386.79725,364.79275
404.003925,363.482975,386.821025,364.81195
404.0559,363.517925,386.8291,364.8265
404.13605,363.5544,386.860775,364.8487
404.160125,363.621825,386.8703,364.93765
404.318775,363.636575,386.87735,365.05875
404.3544,363.65395,386.9799,365.10335
404.3807,363.75545,387.05245,365.16325
404.44485,363.817125,387.070875,365.192925
404.649925,363.888125,387.105375,365.215625
404.66575,363.91505,387.208025,365.3586
404.742575,364.020575,387.3914,365.4161
404.791675,364.1408,387.4387,365.429075
404.81455,364.171125,387.4646,365.5362
404.8513,364.390275,387.4967,365.676325
404.89595,364.4223,387.554375,365.770325
404.89945,364.4496,387.727775,365.791975
404.957625,364.460875,387.806725,365.81835
404.9797,364.46725,387.821975,365.852775
405.0452,364.487575,387.954575,365.8997
405.197975,364.730225,387.9692,365.921625
405.217775,364.738825,387.992325,365.941425
405.31755,364.740975,388.0071,366.018475
405.378925,364.76435,388.22285,366.039175
405.43915,364.791025,388.27405,366.045975
405.49155,364.86235,388.32385,366.065325
405.50475,364.896125,388.4261,366.12435
405.51465,364.922,388.524425,366.18455
405.559675,364.951925,388.69245,366.25285
405.5979,364.983375,388.7323,366.2909
405.7139,365.32145,388.76745,366.3143
405.766975,365.51725,388.78025,366.38065
405.83,365.789875,388.8232,366.663475
405.8923,365.828125,388.82815,366.696575
405.900075,365.896525,388.84275,366.724825
405.90695,365.977875,388.8889,366.834675
405.932075,366.03745,388.9629,366.97845
405.9998,366.088975,389.001,367.03675
406.043125,366.285875,389.01355,367.088125
406.086175,366.3147,389.0423,367.125575
406.089125,366.52785,389.103325,367.13135
406.109825,366.558875,389.1554,367.163
406.149425,366.698425,389.24995,367.19065
406.1709,366.88245,389.2679,367.21215
406.197725,366.996475,389.27595,367.2342
406.28455,367.222,389.28895,367.267325
406.418325,367.47995,389.3028,367.338875
406.5124,367.4859,389.315725,367.4104
406.5802,367.520475,389.33395,367.496175
406.669125,367.5824,389.3523,367.5322
406.70305,367.739,389.3598,367.55515
406.74735,367.7679,389.3639,367.5586
406.749375,368.078025,389.383325,367.585
406.7664,368.22815,389.443775,367.615375
406.801475,368.2602,389.45535,367.6578
406.8184,368.3635,389.466825,367.667025
406.8274,368.468775,389.475025,367.69
406.8554,368.55845,389.481125,367.707675
406.944125,368.7127,389.5029,367.713925
406.9662,368.7996,389.611825,367.744425
407.015775,368.907975,389.658475,367.77325
407.0422,369.164775,389.8421,367.8569
407.1145,369.2101,389.878275,367.89
407.19285,369.232275,389.917825,367.916975
407.244275,369.315075,389.939675,368.041775
407.369175,369.522225,390.002825,368.119575
407.41045,369.543225,390.07555,368.18205
407.423675,369.560625,390.09515,368.19875
407.450425,369.598525,390.140875,368.241825
407.471925,369.692025,390.2019,368.2707
407.5845,369.72285,390.2701,368.29875
407.657275,369.73225,390.3767,368.3652
407.7741,369.797475,390.5363,368.3953
407.822525,370.0313,390.55825,368.41105
407.978325,370.06045,390.567025,368.42765
408.037425,370.415275,390.58345,368.496475
408.044775,370.501825,390.6502,368.5216
408.257825,370.520175,390.7016,368.5349
408.265225,370.580025,390.727025,368.579675
408.278325,370.631425,390.748925,368.5956
408.301125,370.689875,390.857275,368.64855
408.313375,370.73635,390.9135,368.735025
408.4889,370.86875,390.962475,368.799675
408.508175,370.9064,390.96605,368.9897
408.534625,371.12545,390.97895,369.02995
408.654375,371.4298,391.018925,369.102375
408.7245,371.5573,391.03625,369.118725
408.732225,371.589575,391.041175,369.2019
408.789375,371.61715,391.047375,369.23655
408.86735,371.681,391.0698,369.260375
408.933425,372.281675,391.14145,369.342375
408.956375,372.534625,391.1709,369.404925
409.18605,373.030775,391.249225,369.462075
409.189375,373.345975,391.2994,369.52175
409.222575,373.4372,391.353,369.543875
409.243675,373.4878,391.397675,369.580375
409.54215,373.534275,391.44125,369.610475
409.654525,373.57055,391.5043,369.648675
409.69655,373.594175,391.536225,369.68825
409.7135,373.6101,391.553575,369.737
409.747525,373.68315,391.567075,369.778325
409.767075,373.696325,391.58265,369.8057
409.810525,373.7891,391.6191,369.82555
409.829575,373.90125,391.6773,369.8454
409.8689,374.1199,391.739275,369.8587
409.9319,374.196175,391.8582,369.9285
409.9367,374.485725,391.95645,369.9659
410.181,374.550275,392.128475,369.99845
410.235,374.6274,392.18145,370.067375
410.24655,374.796375,392.203925,370.103275
410.24885,374.836725,392.213075,370.189475
410.272825,374.879775,392.22615,370.27605
410.295175,374.892275,392.4698,370.405225
410.340425,374.898575,392.517,370.430525
410.395275,374.9773,392.557325,370.462325
410.475275,374.997,392.6988,370.5116
410.49385,375.03505,392.851725,370.589775
410.532075,375.0464,392.8962,370.642875
410.5373,375.0509,392.904975,370.720925
410.572775,375.079,392.921925,370.789825
410.613775,375.09875,392.9745,370.83275
410.728925,375.113625,392.994325,370.845175
410.808425,375.146125,393.0196,370.8554
410.9607,375.19595,393.032325,371.057675
410.97095,375.208325,393.057425,371.087025
411.017175,375.230475,393.08735,371.13995
411.04395,375.247,393.10485,371.2304
411.04665,375.267625,393.1365,371.2602
411.04955,375.2854,393.17865,371.406625
411.0577,375.308925,393.2084,371.4088
411.1475,375.330275,393.248025,371.45825
411.198775,375.3553,393.376925,371.48015
411.230875,375.43125,393.59125,371.5874
411.246775,375.488425,393.6305,371.632725
411.267275,375.505275,393.909875,371.6649
411.28495,375.530775,393.9873,371.69605
411.330675,375.5804,394.026725,371.774075
411.481125,375.59155,394.04175,371.810075
411.506325,375.6392,394.15475,371.908525
411.515225,375.6864,394.2673,371.943125
411.574925,375.859725,394.28795,372.044475
411.6421,375.88285,394.349825,372.06445
411.747275,375.912775,394.374525,372.12515
411.7654,375.9287,394.540375,372.149
411.89855,375.9409,394.6702,372.233025
412.068675,375.9743,394.693525,372.28545
412.1539,375.987275,394.7469,372.291875
412.1687,376.033025,394.83085,372.344125
412.19945,376.060125,394.92805,372.40345
412.221425,376.0792,394.941775,372.4644
412.255975,376.106475,395.04405,372.521425
412.31275,376.17215,395.060075,372.5527
412.365075,376.270375,395.063025,372.66345
412.37555,376.3132,395.0753,372.689225
412.3857,376.31655,395.083425,372.841525
412.424475,376.3543,395.09385,372.93315
412.47805,376.392075,395.1346,372.9592
412.483275,376.411725,395.16495,373.011725
412.567975,376.464625,395.17075,373.06605
412.61315,376.544275,395.190025,373.09655
412.726425,376.6414,395.201925,373.19045
412.782125,376.68915,395.227175,373.224125
412.954575,376.719875,395.253725,373.2511
413.110275,376.756025,395.301975,373.28305
413.18825,376.7737,395.31875,373.32655
413.210825,376.81325,395.33985,373.395325
413.22425,376.8153,395.35915,373.433925
413.247625,376.838125,395.36995,373.503275
413.28585,376.8648,395.400125,373.64185
413.309475,376.878425,395.439525,373.669875
413.32435,376.908025,395.45915,373.7207
413.4173,376.93395,395.47035,373.7466
413.46125,376.953175,395.482075,373.7873
413.4859,376.991425,395.507825,373.8209
413.616225,377.015375,395.531975,373.9385
413.622275,377.017825,395.554275,373.9578
413.6345,377.066675,395.65885,373.9631
413.699025,377.114275,395.7317,374.0186
413.714775,377.1824,395.7471,374.098825
413.776925,377.19985,395.892475,374.144275
413.9789,377.2272,395.915825,374.224925
414.055825,377.263425,395.9648,374.2989
414.105825,377.28135,396.123125,374.399925
414.129325,377.33095,396.200325,374.443075
414.2077,377.3506,396.2367,374.5102
414.2663,377.3985,396.332,374.55265
414.2831,377.421775,396.39445,374.64205
414.336475,377.467275,396.4252,374.675975
414.3564,377.51425,396.46925,374.742875
414.3847,377.52445,396.4792,374.82395
414.473975,377.7352,396.49945,374.853
414.4843,377.77755,396.5634,374.883425
414.582,377.8152,396.597325,374.958575
414.614775,377.831725,396.6816,375.0168
414.64305,377.873075,396.796,375.024425
414.846775,377.899325,396.807325,375.16935
414.8573,377.9272,396.8313,375.1756
414.949425,377.9531,396.851075,375.19785
415.09175,377.974825,396.942325,375.217475
415.1633,378.040975,396.968675,375.234725
415.20945,378.0697,396.986025,375.262675
415.231625,378.091225,396.9962,375.282125
415.3076,378.146525,397.003825,375.4301
415.481275,378.162825,397.019925,375.4839
415.483175,378.1812,397.027675,375.5095
415.511225,378.19275,397.0356,375.55105
415.565725,378.22335,397.0456,375.602775
415.69125,378.24315,397.058725,375.644325
415.878725,378.252925,397.065275,375.71425
415.928325,378.29305,397.08855,375.761025
415.991625,378.31615,397.102625,375.812225
416.105975,378.320625,397.132575,375.82965
416.1349,378.34085,397.17055,375.8307
416.2415,378.376225,397.216725,375.9589
416.292325,378.398825,397.254675,376.065225
416.328275,378.411525,397.296825,376.1573
416.355975,378.435675,397.40595,376.25515
416.4215,378.459875,397.412325,376.3239
416.43555,378.5431,397.469625,376.33915
416.460025,378.5562,397.662825,376.400675
416.5054,378.58845,397.70785,376.4789
416.553475,378.60705,397.7387,376.507775
416.59425,378.60835,397.8408,376.560225
416.614575,378.644625,397.9321,376.607
416.680525,378.67365,398.0277,376.63695
416.707225,378.7058,398.097675,376.649225
416.78155,378.79075,398.165975,376.7491
416.8362,378.809725,398.211625,376.77835
416.8835,378.83645,398.24635,376.8436
416.92445,378.861,398.25725,376.86225
416.950725,378.904725,398.262125,376.882825
416.993625,378.931225,398.267175,376.9272
417.020725,378.97805,398.325,376.951725
417.043025,378.98795,398.33495,376.968
417.096225,379.005125,398.3512,377.08565
417.104825,379.046875,398.375925,377.16115
417.146075,379.069775,398.4068,377.369475
417.257775,379.0924,398.424025,377.3906
417.3025,379.164575,398.442525,377.45275
417.324575,379.184625,398.464025,377.48615
417.34845,379.216325,398.494475,377.57015
417.3954,379.2274,398.5706,377.613625
417.595575,379.24635,398.650125,377.648325
417.6419,379.282375,398.760125,377.6891
417.694225,379.30695,398.8221,377.749225
417.76495,379.387875,398.897925,377.820575
417.830725,379.430375,398.97835,377.854975
417.882325,379.50015,399.057225,377.882825
417.9313,379.562325,399.140225,377.905925
418.06455,379.567575,399.215225,377.933525
418.0688,379.612725,399.253525,377.9406
418.29015,379.63435,399.368775,377.9543
418.31455,379.6533,399.396225,377.97195
418.4266,379.709125,399.502475,377.987875
418.49905,379.73575,399.53045,377.999625
418.56195,379.7751,399.55755,378.0229
418.573625,379.920225,399.565325,378.039525
418.61505,380.0135,399.590025,378.058175
418.66405,380.02435,399.61195,378.089
418.702775,380.109425,399.635575,378.10425
418.721875,380.1357,399.68925,378.1326
418.800275,380.166875,399.741175,378.1683
418.82105,380.215325,399.94085,378.19065
418.86545,380.302825,399.955075,378.209125
419.028125,380.307125,399.96845,378.2381
419.034975,380.337575,399.996075,378.2459
419.153525,380.34315,400.011925,378.278975
419.160875,380.385275,400.0434,378.3132
419.223275,380.39885,400.156675,378.3609
419.23325,380.4216,400.167125,378.37685
419.314725,380.46225,400.1955,378.399475
419.35175,380.5383,400.215575,378.4406
419.362925,380.557575,400.2398,378.46675
419.4634,380.590725,400.31335,378.534525
419.490725,380.619675,400.33935,378.562025
419.648525,380.6716,400.462,378.586875
419.661175,380.692325,400.588575,378.635525
419.672475,380.7284,400.60335,378.649125
419.774725,380.74865,400.7994,378.66475
419.78545,380.76485,400.87775,378.7726
419.832975,380.82465,400.939625,378.968525
419.896575,380.857275,401.001675,378.9782
419.91585,380.87685,401.114175,378.985975
419.97425,380.8942,401.26035,379.10705
420.098725,380.9409,401.38995,379.13735
420.19805,380.96805,401.66195,379.1575
420.23365,381.0879,401.83675,379.210225
420.265525,381.121075,401.9085,379.221925
420.29995,381.137225,401.925425,379.25385
420.3555,381.155925,402.002875,379.275475
420.395825,381.192175,402.058125,379.31745
420.404425,381.248475,402.076525,379.35505
420.519075,381.273625,402.087075,379.385725
420.680025,381.291025,402.355025,379.4987
420.68905,381.350325,403.34425,379.5062
420.902625,381.374175,403.385275,379.586
421.04415,381.4056,403.475575,379.6237
421.07735,381.453,403.5542,379.664575
421.11065,381.49085,403.569075,379.823025
421.14465,381.52765,403.617225,379.833925
421.254925,381.5822,403.641125,379.835325
421.408875,381.609575,403.668775,379.853725
421.458225,381.62565,403.691975,379.890925
421.461275,381.645475,403.70185,379.9419
421.498725,381.6701,403.729175,380.024425
421.511825,381.695725,403.764275,380.064175
421.603075,381.753175,403.7861,380.104575
421.747825,381.7826,403.81355,380.12385
421.7604,381.849675,403.82525,380.223375
421.93745,381.88165,403.89305,380.2361
422.0996,381.9033,403.911475,380.278075
422.113025,381.980075,403.9279,380.293525
422.124225,381.99805,403.96,380.319425
422.1694,382.029975,404.001075,380.34965
422.23765,382.0617,404.18285,380.491375
422.2928,382.064925,404.193,380.507275
422.3447,382.1048,404.2129,380.6086
422.364825,382.139675,404.272025,380.62495
422.408625,382.2174,404.28065,380.672775
422.480825,382.29675,404.3112,380.690375
422.5041,382.3635,404.587375,380.7272
422.5544,382.44825,404.804775,380.789675
422.60795,382.4818,405.0582,380.871975
422.610025,382.4968,405.0976,380.892125
422.773175,382.5775,405.293125,380.91145
422.79825,382.607975,405.4184,380.97605
422.94225,382.654825,405.61115,380.9931
423.038325,382.7313,405.706675,381.019875
423.08085,382.736325,405.75835,381.09775
423.1793,382.9036,405.84865,381.117975
423.310525,382.9228,406.159225,381.135625
423.3834,382.94365,406.1818,381.1768
423.542625,382.96565,406.202875,381.204175
423.735925,382.98465,406.224225,381.29245
423.755875,383.019375,406.2533,381.410875
423.7866,383.097575,406.48605,381.481575
423.992675,383.102375,406.4981,381.536975
424.08485,383.1705,406.6544,381.563525
424.123675,383.23405,406.89835,381.69175
424.1767,383.314075,406.9563,381.72645
424.198675,383.344275,406.993825,381.736725
424.2287,383.406975,407.06045,381.768375
424.26845,383.4521,407.156575,381.775475
424.294675,383.453425,407.21485,381.797675
424.390875,383.547125,407.29335,381.83185
424.460225,383.550725,407.378625,381.867875
424.58225,383.5617,407.38465,382.0585
424.613675,383.59355,407.400775,382.087775
424.6655,383.7212,407.41985,382.164625
424.68465,383.75365,407.525125,382.17325
424.774125,383.86215,407.6171,382.1766
424.834875,384.025025,407.638825,382.25535
425.028475,384.052175,407.90225,382.3004
425.04855,384.054925,407.973725,382.412825
425.0919,384.075375,408.45775,382.4637
425.213525,384.097025,408.6829,382.489925
425.2267,384.1122,408.724425,382.533825
425.278975,384.140675,408.7549,382.5858
425.335025,384.16905,408.771625,382.609675
425.484775,384.2711,408.7816,382.632275
425.5203,384.28105,408.796325,382.66585
425.589525,384.34755,408.8099,382.6841
425.8024,384.377925,408.8151,382.7079
425.923725,384.409325,408.83425,382.83905
425.969725,384.43745,408.850625,382.8838
426.0489,384.4914,408.888875,382.968825
426.095875,384.50335,408.90595,383.001075
426.1159,384.5075,408.92735,383.048475
426.27735,384.516025,408.979425,383.07385
426.345225,384.558225,409.0823,383.165225
426.431125,384.580725,409.091725,383.18575
426.523475,384.612525,409.097125,383.207875
426.663975,384.657275,409.111625,383.290925
426.72725,384.683375,409.126525,383.36485
426.7403,384.705425,409.240825,383.388175
426.83,384.72715,409.25215,383.50845
427.177775,384.758825,409.2967,383.5408
427.17885,384.78915,409.3175,383.568875
427.31625,384.794725,409.44595,383.599325
427.335925,384.81465,409.502375,383.62955
427.37265,384.87235,409.53175,383.72245
427.403225,384.91745,409.568425,383.75065
427.47455,384.9861,409.579025,383.779025
427.599525,385.0135,409.5873,383.8124
427.615975,385.03125,409.6005,383.89085
427.61775,385.062975,409.616675,383.961975
427.856725,385.077825,409.628375,384.000075
427.990975,385.113475,409.6408,384.0405
428.103025,385.1849,409.651,384.074475
428.193925,385.261,409.684,384.1368
428.21515,385.325325,409.747025,384.1607
428.263975,385.356,409.795325,384.20325
428.368225,385.384725,409.822375,384.246975
428.54015,385.418375,409.89335,384.262275
428.579125,385.4648,409.944,384.3562
428.681525,385.46695,410.044925,384.469775
428.84495,385.538625,410.0961,384.531475
428.9261,385.5606,410.13745,384.612975
429.043125,385.671375,410.155175,384.66915
429.0589,385.689525,410.1776,384.7251
429.10335,385.731175,410.2041,384.757775
429.134225,385.772175,410.25215,384.785025
429.186725,385.802675,410.4241,384.82965
429.191425,385.871525,410.523025,384.912825
429.272325,385.9697,410.5579,384.94055
429.329175,386.075025,410.625475,384.971625
429.491475,386.171275,410.64445,385.096275
429.528425,386.191425,410.686925,385.1131
429.5734,386.227275,410.693375,385.1444
429.592525,386.243225,410.707925,385.18855
429.601275,386.25995,410.819275,385.278325
429.631525,386.262675,411.0042,385.32065
429.649325,386.323,411.1261,385.433025
429.67,386.3439,411.182025,385.48995
429.6875,386.36155,411.19315,385.542375
429.8376,386.3759,411.22105,385.602625
429.898275,386.439175,411.28,385.659075
429.9877,386.466275,411.29315,385.6889
430.007575,386.479325,411.3495,385.713225
430.03345,386.488275,411.3657,385.73975
430.1139,386.5427,411.414275,385.793325
430.1911,386.57345,411.4318,385.856125
430.208775,386.594,411.694075,385.8722
430.30155,386.6189,411.705925,385.923475
430.323625,386.64305,411.73675,385.957875
430.453175,386.665,411.970225,386.02
430.499925,386.695425,411.97725,386.0731
430.515525,386.705525,411.9866,386.1176
430.575475,386.766725,412.029975,386.13785
430.591975,386.776025,412.101125,386.214875
430.612575,386.7972,412.1682,386.23475
430.737825,386.831825,412.234225,386.3393
430.872625,386.8638,412.24995,386.4147
430.881725,386.9042,412.294625,386.44525
430.909775,386.938675,412.3928,386.493325
431.07685,386.9771,412.614475,386.5125
431.2244,386.987675,412.856675,386.530175
431.254125,387.022225,412.8921,386.59475
431.3026,387.042875,412.904575,386.631025
431.38555,387.067725,412.983275,386.6752
431.43605,387.10605,413.013575,386.762925
431.457925,387.1864,413.1432,386.79545
431.637425,387.20855,413.434,386.812875
431.651175,387.2553,413.552025,386.8311
431.70535,387.28095,413.723525,386.871025
431.739875,387.3161,413.746075,386.916075
431.86245,387.354875,413.79535,386.93995
431.88575,387.3835,413.915175,386.97355
431.90415,387.405025,414.02625,387.239675
431.926575,387.427525,414.049275,387.25585
431.95395,387.44725,414.082275,387.310325
431.9999,387.583375,414.093625,387.33095
432.018375,387.61645,414.2701,387.35915
432.0798,387.717575,414.31945,387.40545
432.148475,387.79005,414.39825,387.4296
432.159025,387.8439,414.458425,387.457175
432.200825,387.992975,414.496225,387.481825
432.22505,388.0344,414.51105,387.505075
432.38015,388.075575,414.622,387.6042
432.47465,388.07915,414.7002,387.6563
432.503825,388.1095,414.822675,387.718775
432.52155,388.152925,414.844275,387.74075
432.5353,388.17055,414.8665,387.780625
433.034,388.30445,414.895775,387.859025
433.109525,388.399325,414.91485,387.898425
433.231175,388.4167,414.931725,387.9404
433.485625,388.48205,415.062725,387.97095
433.514425,388.516175,415.08115,388.00585
433.52655,388.68725,415.093275,388.117275
433.53645,388.8179,415.109675,388.15475
433.611875,388.885275,415.15075,388.180275
433.659675,388.902825,415.173975,388.209375
433.724825,388.999925,415.235,388.223525
433.806775,389.0714,415.340025,388.2418
433.83485,389.2113,415.38315,388.266175
433.91685,389.341225,415.438475,388.342525
