SPK_SPKC05a (NA),SPK_SPKC08a (inhibited),SPK_SPKC08b (excited),SPK_SPKC12a (NA)
,80.3581,184.9758,
,80.371425,184.9991,
,80.392525,185.026825,
,80.407275,185.04995,
,80.4458,185.064225,
,80.4615,185.092475,
,80.504,185.17555,
,80.561525,185.2359,
,80.583375,185.266925,
,80.625475,185.303775,
,80.6352,185.3503,
,80.654275,185.379,
,80.68345,185.4242,
,80.7103,185.50175,
,80.719625,185.547825,
,80.7459,185.565625,
,80.758325,185.58805,
,80.786225,185.602925,
,80.813025,185.62245,
,80.8542,185.668025,
,80.969325,185.689275,
,80.988275,185.6914,
,81.0039,185.7187,
,81.0263,185.739875,
,81.04155,185.7482,
,81.06495,185.772325,
,81.0888,185.8676,
,81.10785,185.889925,
,81.1362,185.963675,
,81.147425,185.997475,
,81.24805,186.0262,
,81.262825,186.081125,
,81.3745,186.167525,
,81.4044,186.220825,
,81.422975,186.255875,
,81.471775,186.2919,
,81.565725,186.3137,
,81.5743,186.350325,
,81.591025,186.384675,
,81.60725,186.41995,
,81.610675,186.488475,
,81.6191,186.5309,
,81.640325,186.59035,
,81.657275,186.610375,
,81.6743,186.6472,
,81.82185,186.6695,
,81.923225,186.697,
,81.93815,186.7307,
,81.9695,186.764125,
,81.98065,186.790175,
,81.99925,186.793525,
,82.013,186.819675,
,82.026175,186.840625,
,82.0436,186.86535,
,82.053725,187.005775,
,82.0718,187.0383,
,82.07735,187.0645,
,82.087225,187.1155,
,82.1078,187.138325,
,82.13325,187.17995,
,82.152625,187.2619,
,82.172325,187.3988,
,82.27115,187.46695,
,82.338625,187.508925,
,82.34615,187.5316,
,82.41515,187.557825,
,82.444825,187.712325,
,82.46025,187.729875,
,82.484225,187.755775,
,82.50175,187.779925,
,82.521525,187.79865,
,82.54115,187.845,
,82.809275,187.892025,
,82.8357,187.951525,
,82.85575,187.999425,
,82.888775,188.034,
,82.898525,188.054725,
,82.924075,188.0786,
,82.9369,188.135875,
,82.95495,188.232925,
,83.037575,188.2482,
,83.074675,188.28295,
,83.085475,188.302275,
,83.100375,188.315975,
,83.112175,188.3378,
,83.134875,188.366525,
,83.184275,188.388975,
,83.216775,188.408025,
,83.2484,188.428325,
,83.275425,188.464875,
,83.28305,188.50185,
,83.297825,188.52315,
,83.319375,188.6104,
,83.34405,188.6335,
,83.355575,188.67285,
,83.36685,188.707475,
,83.375475,188.723975,
,83.407325,188.77835,
,83.4372,188.79835,
,83.55325,188.86095,
,83.5729,188.881325,
,83.59345,188.9178,
,83.63505,189.0688,
,83.65935,189.0882,
,83.6816,189.135375,
,83.72935,189.1595,
,83.7468,189.19185,
,83.76995,189.370975,
,83.78235,189.434075,
,83.796,189.4919,
,83.80925,189.51405,
,83.82365,189.557875,
,83.844125,189.5989,
,83.854275,189.6264,
,83.8576,189.697925,
,83.8769,189.84425,
,83.8793,189.862475,
,83.898525,189.894675,
,83.91145,189.93165,
,83.94535,190.084475,
,83.985925,190.16785,
,84.08415,190.179025,
,84.10295,190.190025,
,84.142225,190.21625,
,84.14775,190.26315,
,84.16215,190.276125,
,84.1875,190.4203,
,84.220275,190.46205,
,84.2745,190.475375,
,84.3045,190.4873,
,84.340925,190.502725,
,84.35725,190.5072,
,84.371975,190.612425,
,84.386625,190.638525,
,84.410525,190.657975,
,84.430625,190.679825,
,84.45355,190.70385,
,84.463625,190.74375,
,84.4791,190.809525,
,84.637275,190.88,
,84.670525,190.92585,
,84.703825,191.051825,
,84.718025,191.071125,
,84.745725,191.074925,
,84.81785,191.138725,
,84.831975,191.1612,
,84.87535,191.252725,
,84.896825,191.281525,
,84.92245,191.380975,
,84.96075,191.408225,
,84.96805,191.443,
,84.997225,191.494525,
,85.009225,191.53095,
,85.0722,191.614225,
,85.123925,191.672625,
,85.1388,191.689,
,85.15315,191.6967,
,85.19915,191.739625,
,85.214525,191.779075,
,85.245025,191.856075,
,85.261325,191.909225,
,85.279375,191.9899,
,85.301325,192.01685,
,85.32305,192.05855,
,85.3295,192.078025,
,85.3853,192.106125,
,85.6173,192.133375,
,85.6311,192.163825,
,85.651575,192.21435,
,85.665325,192.22115,
,85.682175,192.262925,
,85.71825,192.325825,
,85.745225,192.351575,
,85.85765,192.3599,
,86.019725,192.41275,
,86.03945,192.455575,
,86.081525,192.494825,
,86.120275,192.510775,
,86.128125,192.557175,
,86.13845,192.5852,
,86.16315,192.627575,
,86.186925,192.720675,
,86.1973,192.817725,
,86.2143,192.857025,
,86.240975,192.91955,
,86.4093,192.982575,
,86.43185,193.014925,
,86.44645,193.033525,
,86.4692,193.063825,
,86.50125,193.0833,
,86.52475,193.154025,
,86.549425,193.21755,
,86.58335,193.227075,
,86.61065,193.248575,
,86.623425,193.325475,
,86.666075,193.341725,
,86.688475,193.35645,
,86.71945,193.485025,
,86.730225,193.524925,
,86.746825,193.5672,
,86.7789,193.631975,
,86.7975,193.670775,
,86.828875,193.8392,
,86.85335,193.92405,
,86.8836,194.002825,
,86.99975,194.12865,
,87.0623,194.160075,
,87.0931,194.184725,
,87.11385,194.215075,
,87.1347,194.2827,
,87.1414,194.299225,
,87.197375,194.308775,
,87.236825,194.329975,
,87.269725,194.3361,
,87.30655,194.3978,
,87.38165,194.4276,
,87.399025,194.47655,
,87.411425,194.5039,
,87.432725,194.586775,
,87.446425,194.6817,
,87.489275,194.73395,
,87.5053,194.810475,
,87.512925,194.862075,
,87.5324,194.882125,
,87.559475,194.9455,
,87.57045,194.9667,
,87.595575,195.02495,
,87.620625,195.04925,
,87.627175,195.11665,
,87.657625,195.1439,
,87.681025,195.2476,
,87.6953,195.252525,
,87.761675,195.28555,
,87.7939,195.311075,
,87.819525,195.340425,
,87.83955,195.36525,
,87.8573,195.387075,
,87.873225,195.44775,
,87.888075,195.5037,
,87.91345,195.5291,
,87.923225,195.553575,
,87.9378,195.61245,
,87.9499,195.659875,
,87.9687,195.69745,
,87.9874,195.819625,
,88.0003,195.843775,
,88.0098,195.892575,
,88.07685,195.918375,
,88.133675,195.958125,
,88.19715,196.011825,
,88.23225,196.12695,
,88.2432,196.1825,
,88.310925,196.2697,
,88.333225,196.2995,
,88.3517,196.37325,
,88.3951,196.4,
,88.41135,196.423175,
,88.43095,196.4746,
,88.45925,196.4967,
,88.5066,196.56215,
,88.641775,196.614275,
,88.6709,196.626925,
,88.699825,196.6539,
,88.718425,196.67915,
,88.731625,196.768775,
,88.75505,196.852875,
,88.7791,196.874525,
,88.9282,196.905775,
,88.95405,196.95395,
,88.9982,196.969675,
,89.08805,196.994125,
,89.122075,197.1049,
,89.129125,197.134625,
,89.153875,197.2408,
,89.192175,197.296575,
,89.2338,197.387675,
,89.260275,197.423625,
,89.2721,197.469325,
,89.29905,197.49505,
,89.32445,197.66935,
,89.3509,197.710275,
,89.3679,197.733775,
,89.382775,197.8066,
,89.406025,197.84895,
,89.4546,197.86705,
,89.519425,197.91555,
,89.55855,198.032275,
,89.618,198.123225,
,89.6441,198.152925,
,89.66885,198.2733,
,89.687525,198.308325,
,89.767375,198.4925,
,89.797925,198.517725,
,89.81355,198.55265,
,89.828175,198.581825,
,89.86675,198.60955,
,89.936325,198.654625,
,90.083875,198.731225,
,90.131625,198.770125,
,90.16245,198.815425,
,90.1788,198.852325,
,90.193125,198.867125,
,90.20515,199.025825,
,90.22885,199.075975,
,90.2411,199.141875,
,90.2598,199.166025,
,90.274625,199.19715,
,90.30475,199.2226,
,90.3142,199.238325,
,90.401975,199.29095,
,90.47215,199.326975,
,90.50075,199.356075,
,90.540725,199.40415,
,90.55635,199.426225,
,90.583225,199.463175,
,90.61375,199.5166,
,90.628425,199.555225,
,90.85305,199.57525,
,91.3538,199.6288,
,91.506275,199.7131,
,91.602325,199.7464,
,91.614975,199.887025,
,91.622525,199.9229,
,91.6372,199.9602,
,91.647475,199.977625,
,91.658525,200.06665,
,91.940325,200.144325,
,92.1068,200.208175,
,92.142875,200.310925,
,92.168575,200.333125,
,92.1798,200.420825,
,92.193225,200.44535,
,92.200575,200.468975,
,92.2238,200.522625,
,92.237025,200.533125,
,92.445825,200.569125,
,92.482225,200.585275,
,92.50995,200.704275,
,92.520375,200.7328,
,92.53885,200.83865,
,92.561675,200.88715,
,92.623475,200.8931,
,92.768175,200.918225,
,92.806275,200.98465,
,92.826225,201.0582,
,92.92025,201.1399,
,92.96645,201.175325,
,92.99505,201.209575,
,93.0284,201.23325,
,93.04875,201.266925,
,93.0715,201.29715,
,93.2371,201.320725,
,93.248475,201.38025,
,93.2744,201.405575,
,93.291,201.4796,
,93.295575,201.5215,
,93.3076,201.541275,
,93.315725,201.628575,
,93.333475,201.66965,
,93.35025,201.781925,
,93.361375,201.818275,
,93.3773,201.8432,
,93.398925,201.916425,
,93.46655,201.9698,
,93.547025,202.003125,
,93.588925,202.06725,
,93.741175,202.106325,
,93.915325,202.135925,
,94.16615,202.17075,
,94.203275,202.216725,
,94.22455,202.254575,
,94.25325,202.2791,
,94.26465,202.303175,
,94.335675,202.35845,
,94.414075,202.381725,
,94.500275,202.443025,
,94.5351,202.467175,
,94.554625,202.54825,
,94.556725,202.575625,
,94.563075,202.599625,
,94.80335,202.6249,
,94.8302,202.67645,
,94.861825,202.700025,
,94.895775,202.81175,
,94.91965,202.83005,
,95.047275,202.8601,
,95.08225,202.886,
,95.1436,202.90935,
,95.16045,202.9301,
,95.20515,203.069375,
,95.247,203.12625,
,95.2751,203.137725,
,95.293325,203.163125,
,95.30505,203.18985,
,95.318,203.238,
,95.330375,203.2683,
,95.339725,203.31525,
,95.353325,203.398325,
,95.367975,203.494375,
,95.3861,203.559325,
,95.3964,203.650575,
,95.408525,203.7075,
,95.430375,203.73355,
,95.4356,203.772975,
,95.44425,203.798875,
,95.56465,203.839275,
,95.612975,203.9183,
,95.639125,203.938375,
,95.662725,203.99945,
,95.67195,204.02615,
,95.686275,204.05565,
,95.70175,204.0787,
,95.7118,204.168075,
,95.72255,204.210375,
,95.736,204.26505,
,95.754425,204.2785,
,95.7689,204.3144,
,95.78115,204.349475,
,95.7931,204.39175,
,95.79675,204.4744,
,95.802325,204.558325,
,95.808575,204.58165,
,95.818075,204.6889,
,95.837675,204.775125,
,95.844725,204.902925,
,95.85,204.924925,
,95.857275,204.9557,
,95.863325,205.0181,
,95.873875,205.129175,
,95.893325,205.15355,
,95.901025,205.177925,
,95.932025,205.208325,
,95.9805,205.2289,
,96.03405,205.316325,
,96.0497,205.348925,
,96.064025,205.369125,
,96.07845,205.445825,
,96.089425,205.472275,
,96.103875,205.532025,
,96.109025,205.542525,
,96.1194,205.5719,
,96.12385,205.626325,
,96.139875,205.655575,
,96.147125,205.675225,
,96.158025,205.7143,
,96.168125,205.731825,
,96.1842,205.788375,
,96.195725,205.825725,
,96.20805,205.842325,
,96.21795,205.87705,
,96.2321,205.9124,
,96.246725,206.0043,
,96.31895,206.023625,
,96.347125,206.08055,
,96.3986,206.132075,
,96.425825,206.205475,
,96.45415,206.2375,
,96.47005,206.2601,
,96.481575,206.283075,
,96.5025,206.304525,
,96.513175,206.383725,
,96.524425,206.40615,
,96.5363,206.534425,
,96.5461,206.55515,
,96.56455,206.5709,
,96.587775,206.7049,
,96.597125,206.7645,
,96.623075,206.80295,
,96.656275,206.8184,
,96.737875,206.87205,
,96.753675,206.894425,
,96.7778,206.987175,
,96.798925,207.031725,
,96.817975,207.091975,
,96.8418,207.13875,
,96.856025,207.16875,
,96.867475,207.1969,
,96.8766,207.2468,
,96.884675,207.280475,
,96.897475,207.295875,
,96.913425,207.367475,
,96.923025,207.39785,
,96.932175,207.474425,
,96.946675,207.503525,
,96.954675,207.5358,
,96.962025,207.56165,
,96.975875,207.581875,
,96.978775,207.592,
,96.99365,207.629025,
,97.0101,207.68805,
,97.153775,207.773575,
,97.186375,207.78745,
,97.2042,207.85855,
,97.22545,207.925725,
,97.247175,207.960625,
,97.26145,208.08765,
,97.281475,208.104675,
,97.2967,208.220875,
,97.30635,208.247175,
,97.3214,208.280475,
,97.404775,208.308175,
,97.41975,208.348625,
,97.438,208.467225,
,97.461225,208.478725,
,97.476975,208.546,
,97.4929,208.564125,
,97.517325,208.582675,
,97.53235,208.5953,
,97.53895,208.652375,
,97.564,208.712725,
,97.574275,208.767875,
,97.582325,208.788575,
,97.760125,208.82185,
,97.78465,208.84245,
,97.809475,208.976525,
,97.829775,209.00695,
,97.849075,209.0262,
,97.8665,209.05885,
,97.8689,209.092075,
,97.8857,209.114375,
,97.89435,209.1722,
,97.91195,209.252425,
,97.9311,209.291375,
,97.93925,209.3368,
,97.958075,209.384075,
,97.96605,209.4376,
,97.9949,209.48105,
,98.013625,209.51475,
,98.0353,209.59335,
,98.05735,209.620175,
,98.103075,209.639975,
,98.12285,209.674575,
,98.172325,209.69835,
,98.1849,209.725075,
,98.20175,209.873775,
,98.21375,209.905675,
,98.22455,209.965725,
,98.2407,210.018,
,98.26295,210.039975,
,98.279675,210.064325,
,98.294025,210.102475,
,98.305625,210.132425,
,98.324825,210.154575,
,98.350575,210.191275,
,98.385925,210.2375,
,98.39855,210.273025,
,98.411725,210.304875,
,98.41795,210.316275,
,98.441725,210.330575,
,98.4568,210.392475,
,98.474825,210.418575,
,98.49805,210.4395,
,98.514975,210.48345,
,98.5188,210.6728,
,98.534125,210.787975,
,98.60085,210.80665,
,98.648275,210.8759,
,98.712375,210.924375,
,98.71635,211.016325,
,98.734225,211.062725,
,98.76115,211.07955,
,98.805775,211.1236,
,98.810375,211.159225,
,98.823425,211.267975,
,98.836775,211.330375,
,98.85875,211.357775,
,98.86565,211.42085,
,98.869675,211.434325,
,98.8744,211.450425,
,99.1461,211.45825,
,99.16085,211.476225,
,99.185425,211.51015,
,99.19635,211.523025,
,99.217475,211.5593,
,99.225875,211.59855,
,99.2406,211.62545,
,99.246375,211.671325,
,99.2608,211.70025,
,99.27,211.732175,
,99.2863,211.751325,
,99.31185,211.7878,
,99.33825,211.880975,
,99.4484,211.9292,
,99.458075,212.026975,
,99.473975,212.0442,
,99.50245,212.046925,
,99.50625,212.0886,
,99.526125,212.096725,
,99.556025,212.116875,
,99.64205,212.15635,
,99.677125,212.246175,
,99.70585,212.274,
,99.726775,212.30865,
,99.7341,212.328725,
,99.73815,212.343375,
,99.754325,212.442975,
,99.7638,212.44435,
,99.77735,212.582425,
,99.78615,212.628375,
,99.795275,212.66485,
,99.80775,212.696775,
,99.818475,212.709625,
,99.82955,212.7481,
,99.84085,212.7763,
,99.9583,212.79475,
,99.9783,212.81815,
,100.001325,212.849725,
,100.017225,212.87505,
,100.0572,212.91525,
,100.076525,212.945925,
,100.101125,212.98015,
,100.11025,213.028675,
,100.120975,213.07185,
,100.138475,213.0889,
,100.14855,213.15865,
,100.160325,213.228875,
,100.19235,213.24235,
,100.22085,213.2947,
,100.2344,213.3271,
,100.286575,213.356675,
,100.3484,213.4156,
,100.36665,213.4341,
,100.38025,213.461025,
,100.38725,213.4785,
,100.402625,213.551375,
,100.41745,213.5597,
,100.425425,213.571225,
,100.456325,213.59825,
,100.461825,213.62805,
,100.477575,213.66185,
,100.4855,213.772925,
,100.494975,213.82765,
,100.506575,213.8517,
,100.525525,213.915775,
,100.534075,213.977175,
,100.541675,214.09805,
,100.554525,214.11735,
,100.565675,214.175775,
,100.569825,214.236975,
,100.583075,214.316875,
,100.6074,214.3511,
,100.6219,214.3744,
,100.7353,214.407825,
,100.79595,214.445175,
,100.8209,214.479375,
,100.826475,214.501825,
,100.841525,214.54055,
,100.85185,214.5752,
,100.85795,214.6518,
,100.880625,214.746175,
,100.894225,214.7814,
,100.905275,214.817575,
,100.91115,214.841925,
,100.93365,214.9208,
,100.962075,214.945725,
,101.017225,215.032375,
,101.039675,215.0612,
,101.049925,215.0947,
,101.06725,215.1187,
,101.0875,215.1829,
,101.101775,215.206525,
,101.1147,215.3413,
,101.1249,215.360675,
,101.136075,215.388575,
,101.156675,215.41405,
,101.16935,215.470575,
,101.17405,215.490825,
,101.196825,215.51155,
,101.221025,215.526225,
,101.2384,215.5735,
,101.254925,215.6573,
,101.3687,215.687175,
,101.3901,215.72705,
,101.418925,215.905475,
,101.4289,215.99665,
,101.44165,216.047175,
,101.458725,216.0788,
,101.4682,216.112075,
,101.483475,216.15155,
,101.4943,216.1831,
,101.515125,216.216475,
,101.522975,216.257425,
,101.536825,216.309525,
,101.541625,216.32355,
,101.5653,216.34075,
,101.585025,216.36435,
,101.6,216.41245,
,101.6224,216.4368,
,101.63575,216.466075,
,101.6577,216.494975,
,101.7943,216.518625,
,101.894875,216.55735,
,101.923,216.6205,
,101.966175,216.6417,
,101.97785,216.710275,
,101.987125,216.78455,
,102.0185,216.804325,
,102.030575,216.8258,
,102.03905,216.85005,
,102.0568,216.903675,
,102.073225,216.93645,
,102.0938,216.961575,
,102.2486,217.07445,
,102.27555,217.10845,
,102.303325,217.150925,
,102.326225,217.1732,
,102.4055,217.19545,
,102.438375,217.247425,
,102.451775,217.27615,
,102.472275,217.330525,
,102.486775,217.385375,
,102.516825,217.450675,
,102.535075,217.487,
,102.55415,217.5114,
,102.557075,217.5386,
,102.585475,217.572125,
,102.598175,217.60265,
,102.6077,217.633975,
,102.6242,217.67575,
,102.632625,217.715125,
,102.699675,217.738375,
,102.712775,217.82575,
,102.7318,217.8614,
,102.769725,217.896225,
,102.771625,217.924025,
,102.7851,217.95415,
,102.805075,218.022,
,102.822375,218.084175,
,102.841725,218.1326,
,102.8479,218.1972,
,102.863225,218.289725,
,102.87145,218.459325,
,102.896575,218.482675,
,102.907725,218.522175,
,102.91225,218.524825,
,102.91575,218.567675,
,102.926675,218.624475,
,102.93565,218.64795,
,102.947475,218.7194,
,102.9646,218.74805,
,102.978475,218.76785,
,102.998925,218.80735,
,103.019,218.840175,
,103.032125,218.874325,
,103.060825,218.91795,
,103.094625,218.93955,
,103.09945,218.965925,
,103.18555,219.0073,
,103.27075,219.050675,
,103.280075,219.0749,
,103.2981,219.162975,
,103.308325,219.20615,
,103.321925,219.286925,
,103.326875,219.39455,
,103.33735,219.43525,
,103.3499,219.468775,
,103.363525,219.492675,
,103.378775,219.5479,
,103.385675,219.582775,
,103.3971,219.63365,
,103.4143,219.6662,
,103.430425,219.7265,
,103.443025,219.779425,
,103.446275,219.842975,
,103.45705,219.892925,
,103.468175,220.0111,
,103.480575,220.03715,
,103.590525,220.127575,
,103.604125,220.15915,
,103.64925,220.188225,
,103.7492,220.24875,
,103.7835,220.319275,
,103.788075,220.353375,
,103.8004,220.391025,
,103.820625,220.42355,
,103.8292,220.4529,
,103.840425,220.483625,
,103.8534,220.50665,
,103.87105,220.531175,
,103.88355,220.571925,
,103.89625,220.69335,
,103.913775,220.752675,
,103.927425,220.77815,
,103.945125,220.86595,
,103.95765,220.8905,
,103.975925,220.9354,
,104.01155,220.9504,
,104.02405,220.9704,
,104.0456,221.00275,
,104.15195,221.035225,
,104.185725,221.06325,
,104.19065,221.109375,
,104.2354,221.122625,
,104.24465,221.14885,
,104.263725,221.1944,
,104.273425,221.22355,
,104.294275,221.2304,
,104.305125,221.30785,
,104.312475,221.334725,
,104.316725,221.387125,
,104.327625,221.42,
,104.363875,221.4456,
,104.399075,221.67685,
,104.405675,221.682825,
,104.50145,221.7279,
,104.544775,221.75445,
,104.640525,221.796475,
,104.67365,221.845025,
,104.693375,222.05615,
,104.7159,222.16985,
,104.744375,222.18205,
,104.7802,222.19045,
,104.798425,222.26005,
,104.80845,222.31545,
,104.82545,222.3581,
,104.838725,222.361,
,104.847675,222.389625,
,104.8684,222.445025,
,105.212725,222.545925,
,105.24955,222.573525,
,105.272325,222.602075,
,105.28895,222.6349,
,105.310925,222.756025,
,105.3171,222.83935,
,105.328075,222.88695,
,105.34395,222.9257,
,105.357775,222.957875,
,105.54055,222.98895,
,105.59815,223.01445,
,105.624425,223.14375,
,105.72295,223.16245,
