SPK_SPKC05a (late exc?),SPK_SPKC06a (inhi),SPK_SPKC07a (inhi),SPK_SPKC15b (inhi)
461.823125,418.436125,488.353025,471.261775
461.844125,418.452325,488.42155,471.292125
461.874375,418.462,488.442525,471.354225
461.87935,418.474175,488.459,471.3825
461.916775,418.497975,488.4758,471.4144
461.939975,418.5205,488.49985,471.439375
461.96305,418.5289,488.520475,471.459425
461.968025,418.536825,488.543775,471.5284
461.9951,418.5661,488.6006,471.552125
462.009725,418.5768,488.6171,471.56235
462.090975,418.5888,488.627525,471.588
462.114875,418.604825,488.648325,471.599325
462.12135,418.622475,488.668075,471.6194
462.13055,418.63405,488.6871,471.637925
462.195225,418.6534,488.7182,471.652725
462.199225,418.6604,488.731675,471.667375
462.2025,418.67865,488.752,471.6796
462.205525,418.689875,488.771525,471.695875
462.243525,418.70175,488.79345,471.708475
462.272725,418.71365,488.8065,471.726
462.278325,418.7237,488.839225,471.738875
462.294175,418.747575,488.848775,471.7724
462.3309,418.75885,488.911025,471.797075
462.342675,418.773875,488.93835,471.810125
462.351625,418.78825,488.978175,471.84495
462.358625,418.79915,489.007475,471.85725
462.363225,418.809575,489.01955,471.8697
462.377225,418.81975,489.055425,471.883075
462.38525,418.844375,489.06265,471.897275
462.3928,418.86665,489.0968,471.90885
462.400025,418.89445,489.110675,471.917275
462.40795,418.911,489.11835,471.9313
462.415975,418.922075,489.136325,471.9424
462.425625,418.9695,489.14775,472.001825
462.441925,418.995125,489.16185,472.017275
462.446575,419.01665,489.180125,472.03145
462.454875,419.02435,489.309175,472.0683
462.466475,419.037475,489.333475,472.0814
462.47115,419.04945,489.360775,472.098775
462.47745,419.0707,489.38355,472.112025
462.48495,419.0812,489.4108,472.1272
462.49455,419.09925,489.4291,472.14555
462.498625,419.1081,489.44765,472.160025
462.512375,419.11465,489.484475,472.20515
462.534825,419.123475,489.5042,472.2247
462.56505,419.1306,489.527,472.240875
462.578675,419.1367,489.545475,472.25645
462.6031,419.145625,489.57845,472.27595
462.6298,419.156825,489.59475,472.3093
462.713525,419.1645,489.642325,472.33085
462.729525,419.188575,489.668825,472.353
462.842775,419.2069,489.6952,472.38035
462.862225,419.223275,489.725425,472.42525
462.9057,419.23935,489.745975,472.45705
462.91635,419.248075,489.754775,472.485825
463.000975,419.279875,489.773725,472.514025
463.0105,419.288025,489.868925,472.5366
463.0181,419.308675,489.88625,472.557925
463.025025,419.35385,489.9086,472.5767
463.02805,419.381775,489.951525,472.588975
463.033175,419.3983,489.973575,472.608425
463.142625,419.423825,490.000875,472.628125
463.1655,419.445925,490.03495,472.673525
463.1766,419.471575,490.08845,472.697125
463.18075,419.4848,490.102325,472.73215
463.19065,419.503,490.185475,472.7528
463.207425,419.53635,490.20675,472.7762
463.22215,419.58755,490.237825,472.796075
463.2394,419.60405,490.2618,472.81005
463.2505,419.620825,490.2678,472.85905
463.271525,419.64215,490.3074,472.892225
463.2932,419.65405,490.3249,472.955125
463.299575,419.66305,490.349325,472.992375
463.3057,419.681075,490.3688,473.010075
463.344125,419.690825,490.381525,473.02675
463.362425,419.70495,490.39495,473.04305
463.44845,419.715475,490.4067,473.0627
463.469725,419.7419,490.44265,473.095825
463.484725,419.7593,490.46585,473.1051
463.497525,419.76715,490.481525,473.1228
463.574,419.775225,490.5031,473.1432
463.5783,419.783275,490.5392,473.1625
463.584825,419.793375,490.579725,473.174225
463.59085,419.807675,490.60435,473.19545
463.595,419.815925,490.616475,473.211975
463.5983,419.837575,490.629275,473.236525
463.60875,419.848125,490.6829,473.2744
463.6598,419.872025,490.731975,473.29435
463.6858,419.88665,490.7561,473.316425
463.709525,419.896575,490.77925,473.34575
463.76875,419.9035,490.797775,473.380375
463.80335,419.9143,490.8106,473.421075
463.816225,419.9206,490.824025,473.4326
463.827775,419.9301,490.845925,473.485275
463.8495,419.94165,490.86725,473.5114
463.86455,419.955125,490.876425,473.530025
463.9098,419.97395,490.89835,473.55605
463.944525,419.9845,490.910975,473.572025
463.953175,419.992725,490.9281,473.5995
463.963875,420.0075,490.96485,473.6268
463.97335,420.01715,490.98905,473.646475
463.979625,420.0214,491.053325,473.667625
463.984225,420.034375,491.076125,473.69475
463.987725,420.04985,491.1585,473.71405
463.991675,420.0651,491.164525,473.73035
463.99785,420.07455,491.185975,473.744625
464.0286,420.08695,491.20045,473.76045
464.03625,420.108775,491.216775,473.777575
464.04685,420.2193,491.24855,473.79215
464.055525,420.236725,491.269975,473.814325
464.0637,420.24235,491.283375,473.8344
464.07285,420.2681,491.399775,473.8518
464.082775,420.30115,491.523025,473.862175
464.110575,420.326875,491.5382,473.8825
464.126225,420.35025,491.63305,473.90035
464.161625,420.392,491.658675,473.925
464.165175,420.4091,491.6751,473.9406
464.16965,420.4328,491.690125,473.95
464.193,420.4474,491.707275,473.968225
464.23675,420.4587,491.76875,473.98585
464.25165,420.470825,491.807225,473.9998
464.2594,420.560575,491.820925,474.02055
464.316275,420.7312,491.8565,474.040625
464.3235,420.74315,491.8853,474.07075
464.33065,420.767025,491.993575,474.09655
464.3379,420.78225,492.00575,474.1756
464.350275,420.797175,492.063825,474.204325
464.3689,420.8117,492.077975,474.2291
464.420825,420.823575,492.091525,474.281325
464.429375,420.835375,492.102175,474.292
464.437825,420.851275,492.120775,474.318425
464.4465,420.863,492.1513,474.330275
464.458775,420.8747,492.225225,474.3478
464.47155,420.887175,492.245225,474.3593
464.487175,420.898525,492.2592,474.3689
464.495,420.912675,492.363275,474.38255
464.501475,420.922,492.441525,474.404775
464.50595,420.94505,492.498,474.416725
464.509075,420.963975,492.517525,474.43275
464.5167,420.980925,492.5333,474.4495
464.53625,421.01725,492.548725,474.458925
464.55865,421.07595,492.561325,474.5084
464.5748,421.08735,492.73155,474.5561
464.590075,421.121675,492.753525,474.580375
464.595725,421.131525,492.80995,474.593825
464.604375,421.148725,492.82375,474.606275
464.612925,421.1548,492.8272,474.649
464.628575,421.17155,492.866475,474.668325
464.63215,421.180675,492.884275,474.697925
464.664125,421.19715,492.892675,474.727175
464.6739,421.205475,492.963825,474.750975
464.676825,421.2139,493.008325,474.765875
464.688825,421.2226,493.044,474.793425
464.705125,421.233275,493.06115,474.84685
464.7245,421.243025,493.078425,474.887725
464.729525,421.255375,493.1575,474.9321
464.739825,421.279075,493.17705,474.954375
464.756475,421.301975,493.197825,474.9895
464.8071,421.327375,493.2262,475.01665
464.820875,421.348375,493.269625,475.050375
464.8735,421.363175,493.2862,475.0755
464.94625,421.3986,493.320775,475.1037
464.9873,421.417025,493.355125,475.119625
464.992875,421.43145,493.3785,475.140875
464.99635,421.448225,493.428925,475.156375
465.02095,421.46065,493.4456,475.186975
465.0349,421.49185,493.467825,475.1999
465.06745,421.534525,493.4907,475.2151
465.100025,421.673625,493.50945,475.22635
465.124375,421.690575,493.524175,475.2348
465.151275,421.737,493.550875,475.253425
465.170275,421.74725,493.58885,475.2682
465.17625,421.762125,493.60565,475.277075
465.1832,421.77345,493.618275,475.28225
465.225075,421.777325,493.629925,475.293775
465.2831,421.78415,493.668825,475.362375
465.31325,421.787925,493.6953,475.41035
465.33005,421.805675,493.71555,475.429525
465.35785,421.816825,493.725975,475.450725
465.38185,421.843425,493.75055,475.4679
465.421375,421.859175,493.775325,475.494725
465.43275,421.879875,493.78515,475.516775
465.4488,421.893875,493.7911,475.55445
465.4543,421.9251,493.804775,475.5781
465.4605,421.93765,493.8185,475.624475
465.465025,421.952875,493.84095,475.66135
465.470625,421.955675,493.857225,475.67545
465.493825,421.9653,493.888375,475.70885
465.505575,421.973675,493.8971,475.724325
465.508675,421.983875,493.943975,475.7338
465.5175,421.99475,493.96555,475.7484
465.52245,422.0041,494.017975,475.770975
465.528275,422.01075,494.042175,475.8007
465.54015,422.024225,494.05495,475.8119
465.5445,422.039425,494.080625,475.8254
465.56475,422.05655,494.137925,475.84805
465.56685,422.079075,494.154175,475.8728
465.579,422.09005,494.17565,475.887675
465.594025,422.10825,494.251725,475.9027
465.634675,422.12905,494.264375,475.934175
465.64485,422.146075,494.272775,476.0178
465.655275,422.150775,494.284875,476.0383
465.6702,422.1608,494.295975,476.046375
465.6839,422.169975,494.313325,476.05445
465.7044,422.17495,494.3224,476.065275
465.72405,422.194325,494.342025,476.085175
465.729375,422.20145,494.393325,476.132325
465.759925,422.2115,494.396075,476.150525
465.767775,422.219925,494.429225,476.167225
465.79365,422.2276,494.459275,476.18445
465.813375,422.235725,494.5139,476.202175
465.832025,422.25685,494.634075,476.21985
465.85315,422.2641,494.74595,476.23315
465.89185,422.27675,494.8004,476.25155
465.896775,422.296725,494.82485,476.2746
465.923925,422.3059,494.846075,476.2976
465.9314,422.320525,494.958275,476.330425
465.9356,422.33025,494.9986,476.349725
465.9542,422.343225,495.028975,476.36415
465.98925,422.35265,495.032475,476.383575
465.99775,422.365825,495.048425,476.401225
466.024725,422.38235,495.0665,476.42235
466.05465,422.38965,495.07095,476.441175
466.05885,422.408425,495.076125,476.479
466.07055,422.4216,495.084675,476.502525
466.1042,422.4415,495.14725,476.5219
466.1172,422.45405,495.1575,476.5468
466.2024,422.47465,495.2226,476.579525
466.250775,422.486425,495.240225,476.5889
466.25985,422.495725,495.262475,476.606575
466.270825,422.509225,495.2817,476.627775
466.2846,422.522175,495.380725,476.64515
466.3042,422.534525,495.432175,476.671125
466.314025,422.554725,495.4548,476.689975
466.402625,422.56555,495.483575,476.70655
466.423625,422.572275,495.5702,476.732175
466.45705,422.579475,495.60265,476.75705
466.474975,422.5853,495.630275,476.776475
466.5149,422.591125,495.66815,476.81765
466.573425,422.608975,495.732025,476.865975
466.591075,422.615525,495.79235,476.885825
466.59715,422.631375,495.8754,476.8951
466.6437,422.641225,495.945025,476.91
466.662175,422.65365,496.05255,476.917075
466.71,422.66165,496.19285,476.932
466.7174,422.672,496.211225,476.9412
466.759725,422.686625,496.27115,476.95415
466.773375,422.702175,496.2949,476.983775
466.795875,422.712075,496.296175,476.9995
466.811575,422.721725,496.327675,477.007975
466.84415,422.73145,496.339475,477.02315
466.85885,422.749475,496.367225,477.0562
466.86505,422.759275,496.382125,477.073775
466.9058,422.77535,496.400525,477.100825
466.91565,422.792875,496.421,477.11955
466.9373,422.80785,496.441975,477.1655
466.94185,422.819575,496.4589,477.1829
466.9454,422.8388,496.473875,477.1949
466.960125,422.849375,496.514975,477.213225
466.983425,422.8561,496.5318,477.24065
466.9913,422.866125,496.555425,477.268175
466.9963,422.8887,496.57965,477.2782
467.003125,422.919275,496.606275,477.295075
467.01005,422.9365,496.61905,477.30755
467.02565,422.950175,496.63105,477.334025
467.037925,422.959925,496.651925,477.385625
467.0488,422.9788,496.6627,477.40835
467.062825,422.98995,496.684225,477.425175
467.06635,423.005975,496.721275,477.449225
467.08,423.0424,496.736275,477.46745
467.085025,423.0575,496.74565,477.49675
467.0944,423.087625,496.74675,477.519575
467.09835,423.10585,496.7807,477.535325
467.109325,423.315275,496.8306,477.600425
467.118975,423.329375,496.8437,477.6194
467.12215,423.359875,496.876375,477.644025
467.12685,423.37585,496.911475,477.659875
467.14025,423.38945,496.928975,477.682
467.1464,423.391225,496.9675,477.700075
467.149625,423.41995,497.01845,477.7136
467.154175,423.436125,497.0276,477.7472
467.1568,423.453675,497.04105,477.80375
467.161475,423.464875,497.05205,477.81325
467.167375,423.4755,497.06585,477.82675
467.176675,423.4907,497.10265,477.853725
467.185675,423.504275,497.126025,477.87105
467.190525,423.514725,497.15155,477.88345
467.210125,423.5388,497.187025,477.8971
467.216425,423.548975,497.205425,477.91295
467.22315,423.5591,497.22465,477.927725
467.227225,423.5742,497.2426,477.947675
467.237625,423.583075,497.28385,477.95775
467.243575,423.5973,497.298425,477.9682
467.25165,423.615925,497.320725,477.981825
467.264425,423.6335,497.336075,478.011225
467.26995,423.6536,497.372225,478.047275
467.305375,423.654875,497.38825,478.062125
467.31545,423.667525,497.4085,478.081375
467.318075,423.678325,497.4804,478.10965
467.3291,423.693175,497.516175,478.1256
467.335375,423.71415,497.5352,478.203675
467.351,423.787425,497.551375,478.2216
467.362275,423.7997,497.592125,478.254775
467.36665,423.82265,497.6301,478.2715
467.3777,423.837275,497.657825,478.313275
467.38745,423.845825,497.6869,478.3384
467.408225,423.861025,497.71235,478.35675
467.416075,423.8687,497.740725,478.3744
467.419425,423.881175,497.773425,478.3906
467.42325,423.8952,497.790275,478.410725
467.4267,423.909525,497.8022,478.43495
467.432075,423.9162,497.947275,478.45005
467.44215,423.925175,497.962375,478.4701
467.453775,423.935525,497.973575,478.506975
467.462375,423.948075,497.986,478.51725
467.472525,423.958125,498.003225,478.530525
467.480625,423.967375,498.028525,478.5474
467.485825,423.976775,498.06675,478.566125
467.488825,423.986675,498.087325,478.580275
467.506525,423.9957,498.099825,478.62205
467.510075,424.003325,498.14525,478.65955
467.514675,424.01565,498.16295,478.69805
467.52325,424.0307,498.176075,478.717725
467.52855,424.03945,498.18755,478.79775
467.5609,424.052975,498.2099,478.839675
467.56745,424.06835,498.285625,478.9012
467.571425,424.0864,498.302225,478.93655
467.59045,424.1087,498.3235,478.95795
467.59325,424.121875,498.353475,478.99725
467.600775,424.12885,498.372725,479.024025
467.60555,424.137025,498.399025,479.0442
467.619225,424.1497,498.4475,479.07635
467.629975,424.160175,498.471925,479.102625
467.642925,424.184875,498.483075,479.142625
467.651525,424.201075,498.50045,479.157675
467.6564,424.212125,498.513825,479.186925
467.662575,424.2249,498.5256,479.215025
467.6665,424.241325,498.56815,479.22945
467.676825,424.25065,498.634675,479.2536
467.682575,424.26015,498.707175,479.273075
467.70095,424.267375,498.7734,479.3165
467.711725,424.279225,498.8044,479.33485
467.725725,424.290925,498.8131,479.364425
467.730475,424.3094,498.85915,479.378625
467.739825,424.319325,498.871725,479.39055
467.747875,424.325675,498.882325,479.42615
467.76055,424.33575,498.918425,479.441125
467.785075,424.353425,498.9511,479.473025
467.807575,424.3627,498.973775,479.4957
467.8441,424.368175,499.0137,479.52725
467.854525,424.3743,499.02565,479.562
467.8642,424.3835,499.03775,479.57255
467.8661,424.40425,499.055575,479.584075
467.887,424.417,499.072925,479.606425
467.89555,424.4297,499.0764,479.616375
467.898875,424.43185,499.0982,479.631225
467.907025,424.45835,499.11485,479.6609
467.909925,424.4838,499.1309,479.670225
467.921375,424.49555,499.1574,479.686625
467.94555,424.502975,499.171975,479.74915
467.963575,424.514475,499.234725,479.854125
467.9702,424.525175,499.24625,479.886225
467.994525,424.550925,499.3237,479.914325
468.01015,424.5614,499.345275,479.942825
468.012225,424.5719,499.390325,479.959925
468.02725,424.58335,499.4533,479.9767
468.035275,424.599975,499.50205,479.992375
468.049875,424.6259,499.5553,480.009125
468.05455,424.654175,499.574,480.02135
468.063175,424.6608,499.5956,480.042425
468.0759,424.670475,499.61925,480.06005
468.084625,424.689375,499.7157,480.073575
468.091375,424.702175,499.74705,480.087325
468.105625,424.7159,499.77135,480.100325
468.1098,424.729025,499.800275,480.1079
468.138075,424.74565,499.824225,480.1168
468.1585,424.762675,499.8496,480.15925
468.173375,424.7741,499.8743,480.1734
468.175425,424.78655,499.926525,480.200925
468.1796,424.79825,,480.216175
468.21005,424.815325,,480.2306
468.215,424.826775,,480.2393
468.221775,424.835675,,480.2632
468.2294,424.8486,,480.2953
468.241675,424.871,,480.321775
468.2538,424.880375,,480.348575
468.267525,424.8916,,480.408475
468.274525,424.9059,,480.4264
468.2871,424.91785,,480.4467
468.29065,424.935625,,480.469375
468.314725,424.9475,,480.491175
468.335475,424.958075,,480.511425
468.352125,424.9645,,480.53465
468.370725,424.988975,,480.5525
468.42,424.999475,,480.577175
468.43365,425.008525,,480.595775
468.4423,425.0181,,480.621
468.470075,425.0252,,480.643225
468.474875,425.0359,,480.6891
468.516125,425.051275,,480.717025
468.58655,425.05825,,480.73655
468.606725,425.06485,,480.761775
468.6216,425.0733,,480.785825
468.6495,425.094275,,480.804875
468.65915,425.107825,,480.8275
468.685975,425.1144,,480.85035
468.690775,425.12405,,480.877725
468.7005,425.13455,,480.897275
468.706675,425.151175,,480.92175
468.7163,425.157375,,480.9345
468.737175,425.172775,,481.01975
468.76015,425.18825,,481.035075
468.778175,425.198675,,481.059775
468.79585,425.219975,,481.0773
468.800425,425.234225,,481.087375
468.811525,425.24805,,481.11715
468.823,425.265375,,481.132725
468.827775,425.28705,,481.147575
468.834725,425.298675,,481.21095
468.841125,425.338325,,481.2308
468.85025,425.3539,,481.245075
468.858325,425.37115,,481.26885
468.86615,425.409625,,481.283175
468.873,425.433175,,481.302675
468.889275,425.45975,,481.33195
468.916,425.4706,,481.349375
468.93095,425.518425,,481.395825
469.059325,425.52975,,481.41055
469.088525,425.54155,,481.4345
469.18265,425.552825,,481.464775
469.202625,425.57855,,481.491525
469.240625,425.595975,,481.515775
469.34205,425.6097,,481.53975
469.37805,425.6349,,481.56605
469.579275,425.649075,,481.596125
469.5846,425.6925,,481.6427
469.6483,425.7233,,481.674175
469.6519,425.740975,,481.692175
469.670325,425.7572,,481.71555
469.7588,425.767325,,481.736475
469.842175,425.782925,,481.77655
469.853625,425.790275,,481.78765
469.87525,425.810925,,481.84635
469.8942,425.819075,,481.861475
469.903525,425.828175,,481.87765
469.9353,425.846025,,481.8918
469.95015,425.857125,,481.91535
469.963,425.8652,,481.934375
469.967,425.879275,,481.9677
469.98075,425.889775,,481.9817
470.024025,425.89905,,482.0035
470.056325,425.917025,,482.018325
470.0672,425.929425,,482.03645
470.0777,425.947775,,482.06295
470.091325,425.95665,,482.0832
470.124225,425.972375,,482.10265
470.13095,425.99075,,482.11875
470.142975,426.017425,,482.1514
470.146125,426.025275,,482.21895
470.1604,426.041425,,482.238875
470.1704,426.052,,482.25035
470.18125,426.0642,,482.2707
470.19525,426.085775,,482.3026
470.201275,426.106925,,482.3191
470.215825,426.119,,482.337
470.222925,426.126725,,482.368825
470.2279,426.135325,,482.44135
470.24315,426.14705,,482.469125
470.25085,426.15605,,482.4898
470.257375,426.1663,,482.511375
470.26345,426.174775,,482.53365
470.2663,426.19735,,482.55545
470.272825,426.217275,,482.578175
470.276775,426.2323,,482.611425
470.282425,426.245125,,482.630775
470.285225,426.2596,,482.65245
470.29265,426.26975,,482.68745
470.313,426.28615,,482.69905
470.328025,426.29455,,482.7415
470.3363,426.302775,,482.763675
470.36435,426.314675,,482.7988
470.36745,426.328,,482.830075
470.36965,426.33765,,482.852025
470.3824,426.347875,,482.87365
470.3967,426.3634,,482.8893
470.413,426.372,,482.91135
470.43865,426.3919,,482.933775
470.442275,426.400075,,482.950825
470.447175,426.4132,,482.98725
470.466625,426.419425,,482.99975
470.4711,426.427025,,483.0109
470.477325,426.459875,,483.039775
470.4909,426.4867,,483.076475
470.498725,426.4968,,483.11295
470.552875,426.5047,,483.13945
470.558575,426.51315,,483.1897
470.561125,426.521675,,483.237075
470.57735,426.531825,,483.261175
470.59025,426.5506,,483.272975
470.629,426.559425,,483.2977
470.6599,426.58475,,483.317875
470.70035,426.59755,,483.3381
470.720225,426.604775,,483.35955
470.74195,426.624025,,483.399175
470.7554,426.6396,,483.433275
470.76655,426.670825,,483.473375
470.7958,426.775925,,483.493
470.835575,426.79765,,483.51125
470.851725,426.806625,,483.5253
470.869425,426.817425,,483.542825
470.890225,426.830675,,483.5611
470.892375,426.8445,,483.575
470.89775,426.85325,,483.5959
470.90675,426.8626,,483.618625
470.912575,426.8753,,483.64695
470.9329,426.88745,,483.679775
470.9368,426.8995,,483.692875
470.946975,426.906775,,483.7064
470.96845,426.917425,,483.72775
470.97595,426.92685,,483.746525
470.97855,426.935425,,483.7669
470.98405,426.948775,,483.7816
470.990625,426.954675,,483.79855
470.9955,426.967875,,483.813675
471.00645,426.9779,,483.826825
471.014575,427.00205,,483.8341
471.018325,427.009075,,483.869325
471.02525,427.0231,,483.881675
471.030875,427.037475,,483.895075
471.0384,427.05595,,483.9053
471.04835,427.070475,,483.946625
471.0668,427.100825,,483.968725
471.083125,427.120275,,483.989425
471.1178,427.143125,,484.031175
471.1476,427.16925,,484.04785
471.166575,427.18115,,484.071175
471.179425,427.18745,,484.098075
471.188025,427.191875,,484.118475
471.198775,427.19985,,484.142025
471.235,427.210525,,484.1676
471.248725,427.220775,,484.1954
471.257675,427.242475,,484.211225
471.26205,427.2614,,484.23555
471.280975,427.2682,,484.25325
471.321075,427.27855,,484.2605
471.37345,427.286675,,484.3054
471.43275,427.29415,,484.3185
471.441,427.30455,,484.333525
471.459825,427.314025,,484.34535
471.474375,427.32475,,484.365225
471.53665,427.33745,,484.391925
471.5418,427.367025,,484.409325
471.555825,427.38165,,484.4362
471.560875,427.39265,,484.44885
471.567425,427.404275,,484.461225
471.573725,427.421125,,484.481825
471.576725,427.434275,,484.504925
471.5815,427.490775,,484.52885
471.6282,427.5308,,484.565775
471.63885,427.5395,,484.5831
471.649025,427.576775,,484.60145
471.663825,427.586225,,484.623125
471.6694,427.594325,,484.659725
471.6765,427.606025,,484.680375
471.680975,427.6227,,484.6951
471.6889,427.6367,,484.721275
471.6929,427.652425,,484.743325
471.699375,427.695175,,484.766425
471.701975,427.708225,,484.79
471.711625,427.768275,,484.8131
471.723175,427.80565,,484.829475
471.747375,427.8273,,484.85285
471.758825,427.854175,,484.8766
471.7716,427.870975,,484.89655
471.7807,427.91155,,484.91955
471.78605,427.9298,,484.946325
471.7909,427.948425,,484.96365
471.803675,427.96105,,484.984975
471.819775,427.9741,,485.02855
471.830525,428.004825,,485.047975
471.8362,428.0173,,485.0738
471.840925,428.031625,,485.093775
471.8482,428.0459,,485.116725
471.8588,428.0554,,485.13485
471.86625,428.069925,,485.190225
471.89705,428.0792,,485.21695
471.906275,428.102775,,485.242375
471.912725,428.1139,,485.2743
471.9299,428.122275,,485.293225
471.933975,428.13075,,485.308025
471.94515,428.1343,,485.3257
471.949425,428.141225,,485.334875
471.9551,428.1523,,485.359975
471.961475,428.178575,,485.381775
471.984675,428.1925,,485.38865
471.988275,428.2141,,485.40585
471.992375,428.25345,,485.42455
472.02045,428.26535,,485.436825
472.027925,428.277625,,485.452875
472.03375,428.293075,,485.46675
472.043425,428.3211,,485.490875
472.0597,428.334675,,485.5114
472.063075,428.35535,,485.52825
472.075425,428.399975,,485.572625
472.08535,428.47665,,485.583375
472.09345,428.4879,,485.60065
472.117075,428.51055,,485.673475
472.1231,428.5305,,485.685875
472.13235,428.5516,,485.740825
472.136425,428.5601,,485.7561
472.150675,428.577,,485.786025
472.1587,428.59155,,485.800975
472.16555,428.608425,,485.813625
472.181375,428.62515,,485.847175
472.18925,428.632475,,485.8848
472.192375,428.644375,,485.9101
472.2313,428.668025,,485.93655
472.239075,428.698675,,485.961625
472.288125,428.71085,,485.98635
472.299775,428.735525,,486.0048
472.318,428.762225,,486.01625
472.33495,428.78365,,486.047125
472.3486,428.822225,,486.069425
472.35985,428.8523,,486.08245
472.3647,428.88775,,486.106925
472.400925,428.90295,,486.120525
472.412875,428.918525,,486.141475
472.457575,428.943775,,486.190925
472.474925,428.95415,,486.213675
472.47865,428.965025,,486.229125
472.488225,428.976425,,486.2705
472.509275,428.98875,,486.288
472.52065,429.002425,,486.3022
472.57405,429.017175,,486.319475
472.581575,429.03175,,486.336125
472.60575,429.044275,,486.3538
472.63045,429.0552,,486.36035
472.637675,429.07125,,486.37105
472.656375,429.085075,,486.380925
472.6753,429.0987,,486.388525
472.69465,429.110825,,486.40035
472.723225,429.122075,,486.408925
472.7919,429.134025,,486.428625
472.8551,429.14855,,486.4567
472.87255,429.160225,,486.475975
472.879925,429.167575,,486.495575
472.99655,429.18955,,486.57875
473.028275,429.2043,,486.5911
473.03935,429.216625,,486.609025
473.083275,429.23255,,486.618425
473.145125,429.262875,,486.64235
473.15325,429.275875,,486.648725
473.22145,429.2912,,486.663425
473.2303,429.308475,,486.67345
473.24945,429.321975,,486.68905
473.298975,429.35315,,486.707975
473.33985,429.36475,,486.72535
473.4062,429.377575,,486.74175
473.422825,429.39075,,486.755725
473.428175,429.4136,,486.7735
473.43195,429.45155,,486.801225
473.525775,429.519325,,486.8284
473.5808,429.554975,,486.845275
473.62835,429.56875,,486.9011
473.7002,429.584925,,486.9543
473.71305,429.5977,,486.96655
473.72685,429.6062,,486.98375
473.777325,429.615425,,487.00185
473.78835,429.627225,,487.0162
473.838625,429.639925,,487.038175
473.851025,429.65405,,487.05925
473.8552,429.66895,,487.068775
473.864975,429.687325,,487.09
473.87755,429.699425,,487.117375
473.894425,429.711575,,487.14185
473.90125,429.72565,,487.233875
473.95175,429.7382,,487.279475
473.99095,429.7507,,487.35215
474.0431,429.766625,,487.37305
474.059825,429.7777,,487.420525
474.087225,429.799375,,487.46685
474.128875,429.809325,,487.4891
474.167425,429.8167,,487.508175
474.1697,429.84805,,487.528825
474.174025,429.859325,,487.588525
474.19085,429.8721,,487.611625
474.1994,429.882725,,487.63075
474.2205,429.909825,,487.654325
474.248,429.9242,,487.6773
474.330475,429.9513,,487.715325
474.363925,429.96015,,487.735525
474.37505,429.979175,,487.753925
474.38175,429.9861,,487.769825
474.399575,429.9949,,487.779725
474.41075,430.029425,,487.7982
474.4375,430.04365,,487.8112
474.440375,430.0508,,487.8262
474.457375,430.063925,,487.848325
474.469425,430.0769,,487.85815
474.4738,430.085025,,487.869775
474.485925,430.100925,,487.88655
474.490075,430.10965,,487.899775
474.497675,430.118025,,487.91045
474.508225,430.1266,,487.92765
474.5114,430.144025,,487.9388
474.523475,430.153075,,487.970825
474.620225,430.161925,,487.98995
474.643625,430.17515,,488.001475
474.6557,430.182975,,488.032775
474.675675,430.1929,,488.078725
474.699175,430.21235,,488.09855
474.73185,430.222825,,488.1218
474.849575,430.2471,,488.16855
474.875625,430.259025,,488.18765
475.0388,430.275975,,488.2043
475.10185,430.2861,,488.2458
475.240775,430.29445,,488.2662
475.249175,430.301,,488.28575
475.30865,430.315575,,488.3092
475.312225,430.331575,,488.33145
475.318125,430.33925,,488.353
475.325225,430.351525,,488.37525
475.366325,430.360125,,488.3936
475.38705,430.38325,,488.42155
475.426875,430.404075,,488.4425
475.5388,430.42515,,488.459
475.552575,430.435225,,488.475825
475.61305,430.445525,,488.49985
475.660025,430.4559,,488.520475
475.66775,430.475325,,488.543775
475.6846,430.484225,,488.56535
475.739875,430.4923,,488.581275
475.7565,430.501225,,488.600575
475.7661,430.5141,,488.6171
475.783575,430.521025,,488.6275
475.801075,430.529475,,488.648325
475.82115,430.5353,,488.66805
475.826725,430.545225,,488.6871
475.85115,430.578925,,488.7025
475.887025,430.59055,,488.718175
475.915275,430.604225,,488.752
475.92145,430.61665,,488.771525
475.92655,430.63025,,488.793425
475.950075,430.661775,,488.8065
475.961625,430.6752,,488.8237
476.04,430.70475,,488.839225
476.046225,430.71895,,488.848775
476.06175,430.735525,,488.868125
476.0652,430.7447,,488.88135
476.0707,430.753925,,488.899475
476.083175,430.7653,,488.911025
476.098825,430.771175,,488.93835
476.10635,430.775725,,488.97125
476.129925,430.784175,,488.978175
476.148925,430.792225,,489.019525
476.15745,430.799675,,489.046975
476.163925,430.8084,,489.062625
476.169775,430.8173,,489.08165
476.179675,430.8261,,489.096775
476.218325,430.834775,,489.11065
476.2508,430.845525,,489.118325
476.27565,430.875,,489.136325
476.2932,430.88195,,489.14775
476.2959,430.8883,,489.16185
476.317025,430.90935,,489.180125
476.441475,430.92425,,489.194925
476.51115,430.94735,,489.213025
476.532125,430.960025,,489.229975
476.5495,430.998925,,489.260775
476.706375,431.01175,,489.28435
476.7343,431.034425,,489.2945
476.782075,431.0474,,489.3092
476.904675,431.0635,,489.333475
476.9184,431.0848,,489.360775
476.95135,431.098525,,489.383575
476.97825,431.108275,,489.4108
476.98785,431.1291,,489.4291
477.00125,431.143375,,489.466075
477.021725,431.167125,,489.484475
477.032925,431.174975,,489.504225
