SPK_SPKC02a,SPK_SPKC02b,SPK_SPKC07a,SPK_SPKC11a,SPK_SPKC11b
,,145.033375,191.159075,235.79285
,,145.048575,191.17475,235.808575
,,145.06095,191.2038,235.86365
,,145.077975,191.22575,236.12515
,,145.1044,191.503,236.180675
,,145.1206,191.516925,236.22045
,,145.13255,191.539825,236.2523
,,145.14615,191.556225,236.4537
,,145.18735,191.5664,236.48475
,,145.203675,191.5728,236.4992
,,145.225775,191.588025,236.557575
,,145.243125,191.60515,236.639425
,,145.27005,191.61995,236.6543
,,145.292525,191.634075,236.729275
,,145.310025,191.68265,236.799575
,,145.32965,191.700075,236.869125
,,145.3396,191.99645,236.89615
,,145.35935,192.011775,236.939375
,,145.36945,192.03925,236.966075
,,145.400325,192.08585,237.1069
,,145.416,192.108525,237.122625
,,145.43015,192.14805,237.1434
,,145.4391,192.169525,237.161375
,,145.45125,192.327775,237.20505
,,145.4635,192.845,237.26195
,,145.47385,192.893125,237.41085
,,145.50275,192.90755,237.425325
,,145.531975,192.917875,237.430625
,,145.542625,192.93825,237.43885
,,145.563175,192.947925,237.46675
,,145.579625,192.956375,237.4826
,,145.593175,192.9667,237.571075
,,145.618175,192.97655,237.5959
,,145.6399,192.98705,237.6549
,,145.6602,192.998125,237.70595
,,145.694575,193.01195,237.782725
,,145.70495,193.021175,237.923925
,,145.713075,193.032375,237.93655
,,145.72135,193.043475,237.9642
,,145.7371,193.052325,237.98455
,,145.752675,193.06365,238.0047
,,145.7731,193.090125,238.048525
,,145.78675,193.097675,238.0594
,,145.798775,193.107,238.165675
,,145.82295,193.129825,238.176525
,,145.8356,193.173325,238.183925
,,145.865125,193.27855,238.251125
,,145.880225,193.40905,238.27475
,,145.894825,193.4396,238.3459
,,145.919825,193.46545,238.3661
,,145.9337,193.47685,238.38995
,,145.949475,193.5024,238.399825
,,145.96415,193.643575,238.420475
,,145.984975,193.652025,238.431675
,,146.0046,193.6768,238.636225
,,146.0256,193.734175,238.6542
,,146.055175,193.752025,238.6652
,,146.06805,193.760375,238.81215
,,146.076325,193.783375,238.963625
,,146.085875,193.79965,238.96735
,,146.0936,193.811625,239.020525
,,146.103825,193.82645,239.04955
,,146.120175,193.85,239.072425
,,146.147975,193.87645,239.145575
,,146.159,193.904625,239.4223
,,146.16825,193.944475,239.514675
,,146.1773,193.96005,239.52365
,,146.186125,194.038525,239.53195
,,146.195575,194.193325,239.554425
,,146.2205,194.25655,239.561325
,,146.23405,194.264825,239.6002
,,146.250575,194.27805,239.713175
,,146.262575,194.28665,239.825675
,,146.271975,194.300925,239.98715
,,146.288675,194.310425,240.001125
,,146.3223,194.318875,240.058525
,,146.339975,194.329725,240.073025
,,146.35395,194.345825,240.11675
,,146.369275,194.37455,240.1734
,,146.40375,194.3859,240.185975
,,146.422375,194.3962,240.19925
,,146.43695,194.416675,240.218325
,,146.449625,194.42895,240.2725
,,146.458875,194.442825,240.287225
,,146.4782,194.47255,240.3393
,,146.4888,194.4935,240.39285
,,146.508625,194.51545,240.450875
,,146.51905,194.527175,240.5139
,,146.533575,194.539225,240.543225
,,146.54615,194.555725,240.5569
,,146.558625,194.5701,240.579025
,,146.57115,194.592125,240.633875
,,146.5839,194.6415,240.672375
,,146.612575,194.685475,240.70565
,,146.646525,194.701925,240.764275
,,146.663475,194.744325,240.78435
,,146.68755,194.78,240.821925
,,146.702375,194.8263,240.8408
,,146.7315,195.1201,240.8885
,,146.759525,195.194175,240.92495
,,146.7759,195.27935,240.997825
,,146.78685,195.34325,241.022025
,,146.817975,195.3502,241.1618
,,146.84745,195.356275,241.206375
,,146.868975,195.369475,241.30955
,,146.8892,195.378,241.322675
,,146.9075,195.3859,241.332925
,,146.9214,195.4327,241.34545
,,146.9513,195.4482,241.368675
,,146.958275,195.463975,241.381
,,146.974075,195.4747,241.39235
,,146.984325,195.494925,241.42255
,,146.995225,195.5024,241.520875
,,147.0102,195.51315,241.531275
,,147.0206,195.51925,241.558625
,,147.03465,195.53935,241.611925
,,147.04615,195.55755,241.62545
,,147.060575,195.565,241.69895
,,147.0852,195.5715,241.719175
,,147.103225,195.57905,241.766975
,,147.113325,195.5852,241.928525
,,147.128225,195.594175,242.0208
,,147.152925,195.603375,242.136225
,,147.167725,195.61235,242.166225
,,147.1887,195.619075,242.229825
,,147.2152,195.638325,242.3577
,,147.232,195.656125,242.428075
,,147.251375,195.952925,242.706925
,,147.2714,196.08815,242.74425
,,147.295775,196.097425,242.761525
,,147.308675,196.1075,242.79285
,,147.330875,196.15315,242.89035
,,147.338925,196.15725,242.903975
,,147.347625,196.165525,242.985475
,,147.3549,196.177,243.03185
,,147.36355,196.189,243.089375
,,147.37275,196.208525,243.129125
,,147.395925,196.224775,243.262975
,,147.408,196.2378,243.2717
,,147.421325,196.25215,243.281025
,,147.4328,196.275325,243.294525
,,147.449,196.2862,243.299575
,,147.46275,196.296025,243.30595
,,147.476375,196.3061,243.388225
,,147.4884,196.314825,243.43595
,,147.50525,196.32635,243.514875
,,147.51695,196.336925,243.525325
,,147.53445,196.351675,243.54795
,,147.5535,196.36285,243.563425
,,147.583475,196.384625,243.6137
,,147.59805,196.391825,243.6748
,,147.61675,196.404075,243.68365
,,147.631775,196.4443,243.69125
,,147.64715,196.4569,243.698625
,,147.687025,196.4883,243.7073
,,147.707225,196.49565,243.732425
,,147.721025,196.582525,243.763925
,,147.7332,196.62555,243.77885
,,147.7434,196.6302,243.829875
,,147.750375,196.63565,243.892875
,,147.758425,196.646225,243.9046
,,147.769,196.65385,243.9211
,,147.775575,196.65965,244.09695
,,147.799425,196.6658,244.105825
,,147.823225,196.670475,244.155875
,,147.8339,196.676025,244.18735
,,147.844025,196.69965,244.202275
,,147.8599,196.7191,244.390225
,,147.870325,196.7256,244.482175
,,147.880225,196.7318,244.492575
,,147.896525,196.741875,244.5264
,,147.915,196.750875,244.58465
,,147.9265,196.760075,244.633325
,,147.94305,196.789775,244.658925
,,147.9571,196.80095,244.75475
,,147.979075,196.816025,244.7699
,,147.99655,196.846025,244.822125
,,148.015325,196.880525,244.8816
,,148.032275,196.8931,244.96395
,,148.05435,197.044025,245.012775
,,148.078175,197.21055,245.034
,,148.097675,197.2282,245.046375
,,148.113575,197.250875,245.180725
,,148.12565,197.257525,245.231
,,148.13415,197.26535,245.27195
,,148.14245,197.273875,245.334275
,,148.1501,197.291775,245.38235
,,148.1579,197.30125,245.4203
,,148.1658,197.319475,245.4295
,,148.18275,197.332525,245.50655
,,148.1918,197.34625,245.531125
,,148.2038,197.3563,245.559625
,,148.211,197.37455,245.569025
,,148.215775,197.393175,245.609375
,,148.2366,197.40655,245.73225
,,148.260875,197.470375,245.7462
,,148.308825,197.515625,245.8862
,,148.327575,197.709225,245.922975
,,148.360625,197.7206,245.947825
,,148.380075,197.7281,245.970325
,,148.39635,197.7372,245.9851
,,148.407725,197.74485,246.065025
,,148.42,197.75385,246.1272
,,148.432425,197.769975,246.1682
,,148.481425,197.7765,246.21055
,,148.5039,197.791725,246.24785
,,148.527775,197.798675,246.31005
,,148.545325,197.8049,246.3244
,,148.5553,197.823925,246.345825
,,148.56565,197.839875,246.382125
,,148.574725,197.86255,246.39865
,,148.58155,197.8798,246.4543
,,148.589775,197.889625,246.494125
,,148.598025,197.905025,246.521625
,,148.6186,197.91645,246.598575
,,148.630025,197.96675,246.61485
,,148.6497,197.976925,246.6299
,,148.663775,198.114425,246.6724
,,148.70715,198.258075,246.7389
,,148.727,198.2921,246.759225
,,148.74125,198.30945,246.828725
,,148.7542,198.316975,246.9202
,,148.786725,198.349175,247.007025
,,148.828825,198.3588,247.0168
,,148.8422,198.37875,247.036625
,,148.859,198.38565,247.048
,,148.8909,198.39675,247.07385
,,148.903925,198.4052,247.106475
,,148.9315,198.418875,247.176775
,,148.95375,198.429425,247.2791
,,148.98015,198.44355,247.370325
,,149.008775,198.4674,247.428775
,,149.03975,198.488,247.440975
,,149.0515,198.6514,247.455475
,,149.060325,198.66235,247.48205
,,149.069325,198.676625,247.5054
,,149.0791,198.70225,247.53775
,,149.08465,198.709,247.567025
,,149.094875,198.717925,247.599775
,,149.104425,198.724725,247.78315
,,149.11315,198.733825,247.7916
,,149.121125,198.742775,247.810725
,,149.140975,198.753,247.900825
,,149.150975,198.763925,247.9332
,,149.1668,198.779875,247.967375
,,149.180475,198.790225,248.002575
,,149.19495,198.803425,248.089325
,,149.208175,198.8158,248.13195
,,149.244575,198.8276,248.160525
,,149.253775,198.860325,248.19145
,,149.269,198.8727,248.218775
,,149.280175,198.8935,248.2802
,,149.29515,198.909775,248.3519
,,149.32215,198.92855,248.384375
,,149.345275,199.14425,248.406575
,,149.361825,199.15495,248.435
,,149.38105,199.165775,248.481775
,,149.43445,199.177325,248.503325
,,149.461425,199.1839,248.55485
,,149.479325,199.1885,248.598125
,,149.4889,199.200775,248.661925
,,149.4999,199.20635,248.674775
,,149.5044,199.2184,248.688575
,,149.51435,199.22645,248.73195
,,149.5389,199.2637,248.773675
,,149.550925,199.27745,248.982325
,,149.564525,199.2915,248.99435
,,149.590025,199.3228,249.00505
,,149.605625,199.33495,249.019025
,,149.621725,199.347125,249.037575
,,149.6322,199.359175,249.051
,,149.644675,199.3709,249.076125
,,149.657425,199.415925,249.1519
,,149.670925,199.42945,249.230075
,,149.686875,199.444675,249.29715
,,149.705275,199.50445,249.338825
,,149.72105,199.5203,249.440625
,,149.75245,199.785075,249.547375
,,149.770575,199.789575,249.725025
,,149.792075,199.794825,249.729825
,,149.8115,199.810525,249.734425
,,149.832625,199.8181,249.75205
,,149.848825,199.841125,249.7592
,,149.86815,199.853275,249.764375
,,149.88595,199.8585,249.8169
,,149.905425,199.8675,249.847875
,,149.92465,199.88055,249.8902
,,149.948975,199.89645,249.899825
,,149.963475,199.9019,249.91175
,,149.976825,199.92125,249.9525
,,149.9874,199.93475,249.982575
,,150.0019,199.949775,250.009225
,,150.0291,199.968775,250.023325
,,150.055275,199.9884,250.0565
,,150.06585,200.0351,250.097475
,,150.07725,200.0515,250.156375
,,150.106275,200.3593,250.290775
,,150.119475,200.367575,250.30135
,,150.130875,200.387075,250.319525
,,150.147425,200.397575,250.3344
,,150.1755,200.401875,250.4177
,,150.194575,200.4154,250.4432
,,150.210875,200.4284,250.6246
,,150.224425,200.433,250.723175
,,150.2439,200.44115,250.7342
,,150.264525,200.450925,250.7721
,,150.282725,200.46205,250.853175
,,150.3008,200.4696,250.9161
,,150.32085,200.477775,251.038575
,,150.3357,200.485,251.137275
,,150.359125,200.49205,251.2115
,,150.388775,200.50975,251.2277
,,150.41665,200.5267,251.2374
,,150.436225,200.5337,251.26155
,,150.450925,200.58245,251.4947
,,150.46505,200.5937,251.507875
,,150.477825,200.601375,251.513075
,,150.49505,200.6182,251.517
,,150.504825,200.699225,251.5305
,,150.5124,200.99805,251.535775
,,150.52485,201.017725,251.60225
,,150.541025,201.02425,251.71655
,,150.556075,201.034075,251.81755
,,150.569175,201.04585,251.8483
,,150.584,201.054575,251.8863
,,150.59925,201.072375,251.982625
,,150.616475,201.08945,252.02645
,,150.662975,201.108475,252.04515
,,150.674525,201.1362,252.1303
,,150.6918,201.151525,252.2375
,,150.707175,201.16165,252.263
,,150.723375,201.184975,252.32475
,,150.744125,201.19695,252.355725
,,150.7586,201.21745,252.46495
,,150.784675,201.45715,252.47215
,,150.7961,201.478125,252.48475
,,150.81495,201.483175,252.6045
,,150.83645,201.490075,252.746175
,,150.8658,201.496,252.8133
,,150.896625,201.50435,252.8332
,,150.907,201.508975,252.89455
,,150.91425,201.517325,252.93795
,,150.925175,201.5253,253.0248
,,150.934575,201.53275,253.138775
,,150.93885,201.547475,253.151825
,,150.9682,201.557325,253.15935
,,150.98065,201.56705,253.167325
,,151.004425,201.5759,253.179075
,,151.020025,201.5848,253.203
,,151.0447,201.590425,253.2576
,,151.0578,201.597775,253.390175
,,151.087825,201.605525,253.41745
,,151.101025,201.6135,253.431175
,,151.122975,201.620375,253.4436
,,151.14035,201.629775,253.469075
,,151.1624,201.64035,253.485075
,,151.1835,201.662925,253.75875
,,151.202525,201.6842,253.776725
,,151.22045,201.69455,253.813025
,,151.234325,201.72085,253.8239
,,151.258375,201.7307,253.891075
,,151.2803,201.74175,253.9079
,,151.30505,201.76925,253.951975
,,151.335075,201.78325,254.0238
,,151.354175,201.7924,254.064125
,,151.3881,201.80365,254.210475
,,151.407625,201.81375,254.37575
,,151.427,201.823225,254.418
,,151.459275,201.837375,254.486875
,,151.473875,201.85385,254.6739
,,151.48385,201.871375,254.70835
,,151.492975,201.932725,254.7319
,,151.508425,201.9757,254.960675
,,151.512975,202.23255,255.03655
,,151.519725,202.259825,255.048625
,,151.53045,202.49575,255.103925
,,151.53605,202.503025,255.234075
,,151.5513,202.5208,255.3217
,,151.6045,202.533925,255.5589
,,151.6167,202.545375,255.59115
,,151.626525,202.569375,255.61955
,,151.639225,202.6,255.683475
,,151.65145,202.6133,255.90225
,,151.679775,202.634375,255.983525
,,151.699475,202.65385,256.003775
,,151.7209,202.69395,256.178325
,,151.738225,202.70755,256.194075
,,151.75645,202.719625,256.25935
,,151.7818,202.763925,256.413125
,,151.8158,203.041925,256.460275
,,151.8363,203.0922,256.48275
,,151.85285,203.15815,256.6601
,,151.874025,203.167425,256.765425
,,151.897825,203.18835,256.774525
,,151.923425,203.2083,256.79345
,,151.954425,203.223575,256.8093
,,151.9733,203.233725,256.829825
,,151.9839,203.2667,256.873575
,,152.0027,203.28155,256.900625
,,152.014275,203.31825,256.93165
,,152.041275,203.3278,256.978675
,,152.066225,203.33775,256.99395
,,152.0825,203.3534,257.04685
,,152.10105,203.3688,257.06
,,152.120925,203.38115,257.14705
,,152.143875,203.391175,257.357225
,,152.1911,203.4293,257.37335
,,152.217,203.437925,257.39325
,,152.2391,203.451,257.404375
,,152.269725,203.4786,257.43355
,,152.330725,203.491675,257.4632
,,152.360675,203.50965,257.550675
,,152.3891,203.547525,257.63525
,,152.409725,203.602325,257.653475
,,152.43055,203.651725,257.7493
,,152.4495,203.75615,257.77155
,,152.47295,203.767775,257.838775
,,152.49015,203.778275,257.8444
,,152.509625,203.8164,257.861525
,,152.52745,203.832175,257.881575
,,152.555625,203.856575,257.910275
,,152.569625,203.867175,258.0778
,,152.5971,203.8721,258.100675
,,152.625875,203.87915,258.15685
,,152.646725,203.89175,258.1699
,,152.6594,203.928775,258.190275
,,152.690025,203.945975,258.2698
,,152.706675,204.136975,258.317925
,,152.721475,204.206275,258.336225
,,152.7366,204.26985,258.385425
,,152.752375,204.3025,258.397025
,,152.7827,204.32475,258.43405
,,152.802025,204.335,258.46515
,,152.81825,204.353775,258.552
,,152.84245,204.368425,258.60405
,,152.858775,204.390025,258.697025
,,152.875625,204.4292,258.745825
,,152.8936,204.4641,258.7804
,,152.9093,204.475325,258.8732
,,152.941075,204.4901,258.93895
,,152.958875,204.502075,259.012325
,,152.997625,204.509475,259.0627
,,153.01405,204.52125,259.071275
,,153.03395,204.53385,259.08715
,,153.053125,204.5407,259.094475
,,153.0727,204.5494,259.24585
,,153.104,204.560325,259.29525
,,153.12285,204.6016,259.465075
,,153.134175,204.61955,259.612275
,,153.14275,204.63185,259.6467
,,153.151775,204.645525,259.7612
,,153.1589,204.908325,260.003925
,,153.175275,204.91395,260.02
,,153.193175,204.9251,260.06505
,,153.200825,204.9325,260.0804
,,153.2066,204.940225,260.11485
,,153.23145,204.94815,260.2178
,,153.237575,204.9644,260.2317
,,153.255075,204.9744,260.30485
,,153.283,204.984375,260.440875
,,153.293025,205.0284,260.499675
,,153.302925,205.090875,260.7477
,,153.31125,205.0997,260.97355
,,153.31485,205.1091,260.991925
,,153.323575,205.117875,261.012775
,,153.335425,205.146575,261.023
,,153.346075,205.158975,261.046125
,,153.3553,205.177025,261.070525
,,153.3731,205.20125,261.358
,,153.38515,205.31565,261.3658
,,153.408525,205.332525,261.4527
,,153.4278,205.346925,261.463975
,,153.444775,205.3574,261.56855
,,153.453275,205.37145,261.668825
,,153.463,205.393725,261.73215
,,153.471075,205.4195,261.86805
,,153.498675,205.42915,261.876675
,,153.510475,205.44035,261.8889
,,153.5202,205.44875,261.900875
,,153.528625,205.460775,261.93505
,,153.537325,205.466975,261.947125
,,153.549375,205.4851,261.96175
,,153.5611,205.49585,262.022975
,,153.571225,205.505325,262.108675
,,153.582925,205.5155,262.12175
,,153.6003,205.527825,262.18265
,,153.611575,205.543625,262.29525
,,153.6256,205.820025,262.3322
,,153.642025,205.82425,262.3584
,,153.658175,205.82945,262.476525
,,153.69945,205.838125,262.5565
,,153.716875,205.8431,262.570225
,,153.7382,205.85315,262.825625
,,153.756975,205.86825,262.8667
,,153.7743,205.8744,262.932375
,,153.7982,205.8832,262.99785
,,153.813025,205.89895,263.03195
,,153.828025,205.907725,263.04885
,,153.842825,205.922,263.0947
,,153.854575,205.95625,263.126025
,,153.868075,205.978225,263.158375
,,153.877875,205.988075,263.192225
,,153.897825,205.99685,263.349275
,,153.9121,206.035025,263.4105
,,153.92395,206.05275,263.440525
,,153.93375,206.076975,263.483475
,,153.944225,206.100975,263.494175
,,153.955625,206.397925,263.501525
,,153.9665,206.40385,263.558925
,,153.9782,206.4126,263.583725
,,153.991675,206.418425,263.64925
,,154.00725,206.424975,263.70915
,,154.017025,206.43345,263.7261
,,154.03465,206.440425,263.76675
,,154.059775,206.448575,263.988675
,,154.0852,206.4544,263.996375
,,154.12065,206.463,264.0023
,,154.1337,206.46945,264.034375
,,154.150575,206.47755,264.0401
,,154.183875,206.482,264.061425
,,154.194125,206.490625,264.14765
,,154.216625,206.500875,264.15665
,,154.230475,206.509175,264.172575
,,154.252875,206.522025,264.177775
,,154.271125,206.54805,264.375775
,,154.3096,206.5603,264.38665
,,154.325825,206.5702,264.3981
,,154.35125,206.5815,264.408075
,,154.36835,206.592175,264.442375
,,154.389775,206.6081,264.522575
,,154.401475,206.624175,264.674375
,,154.412175,206.654325,264.7654
,,154.424225,206.888625,264.7769
,,154.4322,206.895025,264.7885
,,154.44035,206.91055,264.796175
,,154.449,206.92085,264.808325
,,154.4606,206.9276,264.8565
,,154.469375,206.937325,264.892325
,,154.4776,206.9431,264.91685
,,154.487975,206.95135,264.93115
,,154.496425,206.960225,265.002175
,,154.50545,206.975825,265.087075
,,154.512125,206.9811,265.1833
,,154.523725,206.9877,265.509425
,,154.53225,206.994075,265.53885
,,154.5438,207.016775,265.57475
,,154.554175,207.02225,265.587325
,,154.56555,207.046375,265.597875
,,154.5886,207.087125,265.684325
,,154.59965,207.0938,265.709425
,,154.61855,207.106225,265.73305
,,154.63195,207.11325,265.741825
,,154.643,207.122425,265.78
,,154.6715,207.132175,265.825625
,,154.687225,207.141225,265.992525
,,154.70405,207.15285,266.027625
,,154.7382,207.192225,266.4142
,,154.759275,207.199625,266.452625
,,154.778475,207.210175,266.467475
,,154.79405,207.218325,266.48875
,,154.8086,207.22685,266.5115
,,154.8431,207.23345,266.54275
,,154.862075,207.2464,266.6321
,,154.876625,207.254225,266.645425
,,154.900925,207.2776,266.8088
,,154.920475,207.289475,266.8669
,,154.941825,207.300875,266.88765
,,154.972,207.323425,266.91855
,,154.98975,207.371125,266.987475
,,155.0027,207.39255,267.0027
,,155.020575,207.407125,267.0299
,,155.037,207.437775,267.04185
,,155.0405,207.46725,267.057875
,,155.058,207.52725,267.0848
,,155.07665,207.539575,267.154525
,,155.093225,207.565375,267.165125
,,155.119425,207.622,267.220975
,,155.1365,207.67505,267.264625
,,155.15295,207.717475,267.353575
,,155.17705,207.725475,267.476225
,,155.19725,207.74,267.508875
,,155.2169,207.755525,267.535375
,,155.23815,207.806,267.565375
,,155.25905,207.850275,267.612125
,,155.31585,207.8671,267.6373
,,155.3353,207.91185,267.6504
,,155.3482,207.934075,267.66805
,,155.36185,207.94385,267.685
,,155.3733,207.9734,267.713675
,,155.40075,207.987225,267.72155
,,155.43525,208.025275,267.735625
,,155.44545,208.053425,267.744375
,,155.463875,208.069325,267.779025
,,155.480025,208.096275,267.89925
,,155.498475,208.106925,267.9382
,,155.517375,208.1327,267.949425
,,155.536775,208.205625,267.9606
,,155.552575,208.272175,268.0245
,,155.5694,208.326325,268.037375
,,155.584575,208.3517,268.05875
,,155.602475,208.42215,268.09605
,,155.622775,208.498375,268.10335
,,155.63685,208.514025,268.179125
,,155.652575,208.541075,268.191425
,,155.66965,208.574075,268.20135
,,155.6886,208.5905,268.212725
,,155.7118,208.61185,268.21975
,,155.730525,208.650275,268.275775
,,155.768925,208.691675,268.30405
,,155.787925,208.710575,268.31735
,,155.803375,208.722725,268.4052
,,155.822125,208.749575,268.5162
,,155.84345,208.76085,268.52675
,,155.8572,208.7772,268.547775
,,155.871775,208.795325,268.55705
,,155.88985,208.903675,268.5664
,,155.899525,208.91975,268.58805
,,155.907175,208.936975,268.596425
,,155.915675,208.9658,268.627975
,,155.92595,209.0201,268.734
,,155.950275,209.057525,268.87665
,,155.965925,209.071425,268.883925
,,155.97735,209.08915,269.0136
,,155.988575,209.107875,269.055025
,,155.996875,209.11655,269.097425
,,156.01115,209.128325,269.11295
,,156.02005,209.17785,269.349175
,,156.029525,209.193725,269.3661
,,156.059825,209.210725,269.383625
,,156.072675,209.222,269.392925
,,156.085425,209.30655,269.409775
,,156.096275,209.328125,269.416775
,,156.111475,209.340575,269.4464
,,156.123225,209.366925,269.52585
,,156.134325,209.494075,269.56225
,,156.148875,209.514475,269.623375
,,156.1589,209.5423,269.7202
,,156.17625,209.556825,269.859175
,,156.208,209.61925,269.8782
,,156.219775,209.690725,269.936225
,,156.23595,209.778025,269.995625
,,156.24905,209.790925,270.014925
,,156.28805,209.80525,270.09165
,,156.3083,209.813475,270.136775
,,156.325775,209.851625,270.156
,,156.3505,209.866725,270.239825
,,156.37155,209.87835,270.285175
,,156.39295,209.9062,270.292075
,,156.40615,209.928325,270.300325
,,156.419225,209.935975,270.3411
,,156.4328,209.94695,270.3903
,,156.44055,209.956225,270.5006
,,156.44575,209.9811,270.61505
,,156.452025,210.000225,270.735525
,,156.459925,210.010675,270.76755
,,156.470475,210.02225,270.78335
,,156.49505,210.036125,270.80795
,,156.510925,210.04425,270.81455
,,156.5205,210.056825,270.8229
,,156.53335,210.06895,270.865575
,,156.546125,210.081775,270.875975
,,156.557,210.09515,270.915225
,,156.568725,210.142,270.9319
,,156.579,210.159975,271.021075
,,156.593075,210.174375,271.058125
,,156.60415,210.281825,271.108575
,,156.61995,210.2908,271.1338
,,156.63695,210.46565,271.3084
,,156.65425,210.49275,271.3158
,,156.6653,210.5022,271.438375
,,156.6817,210.607975,271.522425
,,156.6978,210.72465,271.536925
,,156.711925,210.7293,271.6
,,156.7294,210.737075,271.6333
,,156.7529,210.745825,271.7903
,,156.77575,210.7556,271.8111
,,156.795775,210.767325,271.8368
,,156.83435,210.779825,271.850325
,,156.85205,210.7891,271.858975
,,156.866775,210.8208,271.872925
,,156.8739,210.8381,271.883575
,,156.88045,210.85955,271.9529
,,156.903225,210.881475,271.9778
,,156.91055,211.10325,272.0133
,,156.9569,211.1141,272.041275
,,156.974325,211.1209,272.098875
,,157.006575,211.1376,272.13585
,,157.016275,211.178225,272.27135
,,157.027175,211.199,272.28005
,,157.03565,211.2112,272.286025
,,157.048425,211.221325,272.3032
,,157.0922,211.23705,272.31785
,,157.1068,211.2495,272.4178
,,157.1194,211.264025,272.4617
,,157.131825,211.356425,272.551025
,,157.16295,211.375475,272.558325
,,157.1765,211.480025,272.579275
,,157.22925,211.549025,272.5865
,,157.2457,211.5618,272.60935
,,157.264975,211.605125,272.631
,,157.294275,211.6224,272.696575
,,157.33025,211.629675,272.70925
,,157.34705,211.653375,272.721025
,,157.36475,211.6675,272.774075
,,157.375125,211.678075,272.897625
,,157.380675,211.72795,272.90665
,,157.388525,211.754175,272.913525
,,157.395825,211.763825,272.923425
,,157.4027,211.77625,272.9417
,,157.41135,211.806975,273.0094
,,157.420325,211.821975,273.021225
,,157.4305,211.88585,273.0754
,,157.447475,211.8936,273.096175
,,157.457325,212.07205,273.130825
,,157.480825,212.0909,273.217325
,,157.503575,212.104975,273.22995
,,157.515875,212.119375,273.284025
,,157.5302,212.13395,273.353525
,,157.540775,212.149225,273.3994
,,157.56845,212.208,273.56145
,,157.57855,212.334575,273.585125
,,157.5888,212.3687,273.592675
,,157.601675,212.37765,273.6001
,,157.612575,212.387575,273.616075
,,157.634,212.401225,273.643675
,,157.646025,212.468325,273.693275
,,157.659825,212.480925,273.7144
,,157.67505,212.591025,273.744775
,,157.68455,212.6054,273.902525
,,157.6951,212.613,273.9173
,,157.706075,212.637725,273.9272
,,157.718275,212.6852,273.9684
,,157.73205,212.7136,273.990825
,,157.747825,212.7304,274.122075
,,157.765975,212.816325,274.1941
,,157.781225,212.836525,274.207925
,,157.802625,212.91225,274.3893
,,157.823825,213.01595,274.397775
,,157.8404,213.0552,274.40455
,,157.86585,213.075575,274.522625
,,157.8878,213.167425,274.55345
,,157.912025,213.46605,274.6527
,,157.946675,213.478525,274.741375
,,157.963175,213.5045,274.76775
,,157.9776,213.52915,274.77505
,,157.985825,213.6041,274.790525
,,157.99205,213.657925,274.828275
,,157.99845,213.67305,274.84865
,,158.005,213.6877,274.8585
,,158.010275,213.82255,274.936375
,,158.016975,213.868525,274.968425
,,158.068675,213.896225,275.0193
,,158.08,213.914575,275.123475
,,158.092775,213.957475,275.22725
,,158.1093,213.9912,275.23945
,,158.128025,214.339725,275.27235
,,158.1374,214.367025,275.278175
,,158.162575,214.374625,275.28755
,,158.1751,214.3991,275.408275
,,158.18865,214.41045,275.439275
,,158.20275,214.4449,275.459525
,,158.22195,214.4539,275.53635
,,158.2508,214.50265,275.7201
,,158.29135,214.5315,275.763625
,,158.311525,214.66415,275.845975
,,158.33315,214.679,275.883525
,,158.360025,214.778025,275.9221
,,158.391175,214.818025,275.94955
,,158.412225,214.8399,275.989275
,,158.438725,214.8526,276.0354
,,158.463475,214.8645,276.0586
,,158.4847,214.875225,276.08665
,,158.499525,214.882225,276.211475
,,158.508825,214.9403,276.63315
,,158.50995,215.0013,276.6491
,,158.516775,215.011075,276.65635
,,158.5399,215.0252,276.664775
,,158.552175,215.040175,276.68695
,,158.5687,215.04985,276.703025
,,158.576275,215.0593,276.719075
,,158.590725,215.07485,276.764725
,,158.622975,215.096175,276.83425
,,158.6343,215.109025,276.8844
,,158.6566,215.137425,276.9187
,,158.6668,215.153125,276.931925
,,158.677475,215.16625,276.947325
,,158.690975,215.210975,277.0224
,,158.7126,215.223875,277.05305
,,158.73425,215.233225,277.118325
,,158.75245,215.24405,277.1804
,,158.774925,215.25765,277.225875
,,158.7928,215.27435,277.320725
,,158.805825,215.309475,277.3351
,,158.816475,215.33445,277.398525
,,158.8249,215.350475,277.4645
,,158.832975,215.36385,277.478925
,,158.842025,215.373025,277.530325
,,158.849625,215.662175,277.550275
,,158.858775,215.680275,277.56195
,,158.8669,215.6914,277.584725
,,158.877075,215.717775,277.5996
,,158.894475,215.7493,277.62265
,,158.906575,215.788825,277.637175
,,158.916175,215.800875,277.64905
,,158.937,215.8101,277.716275
,,158.950075,215.831375,277.75645
,,158.9649,215.84325,277.791275
,,158.976475,215.854,277.831925
,,158.986725,215.885675,277.85125
,,159.002475,215.920725,277.8699
,,159.0265,215.9366,277.87955
,,159.039325,215.959475,277.8878
,,159.06175,215.96905,277.89795
,,159.078875,215.993175,277.9085
,,159.103,216.0621,277.924625
,,159.1213,216.226575,277.9336
,,159.179,216.2342,277.969575
,,159.202225,216.250875,277.986825
,,159.2525,216.3008,278.05115
,,159.26165,216.322975,278.0671
,,159.271275,216.336025,278.200325
,,159.2781,216.3739,278.222225
,,159.2887,216.45145,278.284925
,,159.3072,216.460625,278.304575
,,159.3143,216.4737,278.323625
