SPK_SPKC06a (inhi),SPK_SPKC10a (no response),SPK_SPKC15a (no response)
21.78325,25.372075,134.818275
21.816075,25.431775,134.82305
21.841125,25.49645,134.915
21.862575,25.5293,134.989025
21.88735,25.5619,135.0304
21.9113,25.5847,135.036275
21.9514,25.590175,135.070375
21.98915,25.61665,135.13075
22.031325,25.6598,135.177575
22.07245,25.664,135.2151
22.10275,25.699175,135.330525
22.129275,25.745975,135.3595
22.150775,25.786025,135.3641
22.1737,25.8668,135.45605
22.20495,25.9017,135.4823
22.221225,25.931275,135.4906
22.240075,25.94645,135.50505
22.2552,25.97115,135.74235
22.26935,26.0079,135.901275
22.2898,26.07595,135.987775
22.31935,26.11545,136.12475
22.33845,26.184725,136.186675
22.36465,26.264725,136.37265
22.389575,26.2945,136.590375
22.412925,26.3032,136.6129
22.446375,26.32225,136.6488
22.479925,26.35345,136.969175
22.495975,26.410725,137.103925
22.51525,26.4314,137.181375
22.527525,26.491575,137.40625
22.54195,26.5348,137.599575
22.559625,26.5795,137.605125
22.57555,26.5854,137.64925
22.597625,26.611975,137.7308
22.619825,26.6755,137.888925
22.653025,26.68525,137.925375
22.673975,26.726125,137.9311
22.6976,26.805875,137.9889
22.744425,26.824825,138.04555
22.7679,26.887375,138.07205
22.788275,26.89845,138.1288
22.8084,26.9493,138.35205
22.8289,26.98175,138.8871
22.8412,27.06885,138.892075
22.859725,27.125275,138.969975
22.878975,27.232175,139.199425
22.8941,27.246775,139.21765
22.9044,27.279975,139.271425
22.919325,27.30555,139.415675
22.941325,27.334425,139.487425
22.95315,27.341125,139.5909
22.967175,27.413325,139.67935
22.9819,27.471725,139.817775
23.004775,27.57015,139.823075
23.01755,27.591725,140.028375
23.035725,27.729675,140.067925
23.06805,27.73175,140.0741
23.08275,27.7721,140.298425
23.10145,27.794025,140.322175
23.125675,27.824225,140.62315
23.158025,27.827575,140.6585
23.188875,27.8315,140.73485
23.2019,27.862575,140.899275
23.21985,27.92985,140.920175
23.238625,27.97815,141.008975
23.25045,28.022325,141.1408
23.261275,28.06415,141.2516
23.28165,28.0858,141.275525
23.294025,28.122325,141.559925
23.315275,28.128075,141.640325
23.3334,28.139825,141.721475
23.389225,28.14845,141.791775
23.428675,28.186425,141.992325
23.4674,28.18925,142.0463
23.500275,28.225125,142.18755
23.54615,28.283425,142.44065
23.5975,28.31755,142.7052
23.641175,28.355275,142.91595
23.686725,28.388725,142.94685
23.713925,28.415625,143.21955
23.7502,28.448225,143.245975
23.77385,28.460475,143.350375
23.831075,28.4734,143.3809
23.84965,28.49275,143.497975
23.871175,28.49445,143.715525
23.89365,28.527625,143.751
23.919075,28.5371,143.799125
23.963675,28.5454,143.947125
24.0063,28.5652,144.147225
24.05255,28.5937,144.263
24.101125,28.6341,144.3394
24.168125,28.671725,144.36665
24.2025,28.70315,144.49405
24.2112,28.776275,144.576025
24.23115,28.8443,144.7313
24.24755,28.888925,144.80495
24.255975,28.89535,144.84295
24.267225,28.9201,145.1609
24.283325,28.93655,145.3773
24.302625,28.97515,145.773475
24.323175,29.020775,145.8271
24.351525,29.0466,145.93605
24.394025,29.0938,146.125925
24.415125,29.147075,146.413925
24.46685,29.19645,146.481825
24.5352,29.319825,146.54415
24.57645,29.34985,146.6923
24.590075,29.353625,146.811375
24.599625,29.4091,146.93265
24.607375,29.46775,147.1089
24.61305,29.5562,147.113775
24.6243,29.56575,147.430425
24.630875,29.61025,147.540875
24.638275,29.67855,147.8044
24.6471,29.70145,148.0014
24.65815,29.732925,148.093025
24.6904,29.738575,148.1559
24.7136,29.775975,148.273675
24.73275,29.818525,148.3048
24.755725,29.841275,148.485975
24.78585,29.8551,148.590825
24.81835,29.92775,148.6185
24.84845,29.942325,148.63545
24.876125,29.9873,148.6879
24.901375,30.1247,148.942975
24.9145,30.15005,149.0056
24.93265,30.20335,149.344875
24.946575,30.30385,149.47275
24.962875,30.379825,149.683125
24.9863,30.40785,149.817625
25.0052,30.43555,149.852125
25.027525,30.442875,150.136
25.05975,30.483025,150.270225
25.0807,30.55205,150.3134
25.10015,30.58425,150.655775
25.1092,30.607875,150.760175
25.121025,30.621425,151.016475
25.140475,30.6387,151.139975
25.15175,30.68335,151.31675
25.16195,30.78085,151.65905
25.178,30.784025,151.8586
25.1912,30.794425,152.05125
25.212425,30.817175,152.143275
25.23215,30.884625,152.21055
25.2558,30.919075,152.245425
25.28355,30.96175,152.2932
25.3225,30.979925,152.75385
25.36395,31.007425,152.774675
25.4152,31.037025,153.0745
25.465425,31.0808,153.14245
25.512075,31.13065,153.162975
25.552,31.181125,154.058725
25.56655,31.27305,154.189425
25.58585,31.35045,154.3054
25.613125,31.391025,154.501125
25.64345,31.478675,154.528975
25.68045,31.507225,154.6699
25.708975,31.537925,154.782775
25.7508,31.58255,154.85525
25.771075,31.5841,155.2305
25.82325,31.7349,155.24705
25.865125,31.754675,155.54055
25.9184,31.7755,155.7338
25.942075,31.7874,155.75545
25.976575,31.869725,155.760375
26.016625,31.929875,156.204025
26.048575,32.005575,156.210125
26.06795,32.0085,156.302825
26.0792,32.135425,156.42495
26.090325,32.1939,156.54815
26.099475,32.27665,156.63215
26.110075,32.29855,156.68215
26.117725,32.3806,156.867425
26.128825,32.448175,156.958325
26.14515,32.514375,157.0205
26.1564,32.7069,157.035025
26.172775,32.744875,157.404
26.18435,32.754675,157.5247
26.203175,32.7946,157.56785
26.236375,32.8172,157.637725
26.276475,32.866125,157.65485
26.324775,32.89245,157.74655
26.40915,32.9305,157.92825
26.43015,33.0623,157.935
26.449425,33.074625,158.1219
26.481575,33.1195,158.41255
26.53615,33.157575,158.499925
26.578325,33.164125,158.67845
26.624925,33.19745,158.813025
26.65865,33.26175,158.850925
26.751325,33.2969,159.007675
26.798675,33.32655,159.2482
26.851325,33.394625,159.540075
26.887975,33.427,159.727525
26.92605,33.4605,159.742975
26.973225,33.6168,159.947425
27.0235,33.64975,160.134125
27.08665,33.658625,160.1678
27.144375,33.8096,160.220375
27.18925,33.84445,160.3582
27.2522,33.87215,160.63165
27.295325,33.87625,160.642175
27.343625,33.996575,161.192225
27.418575,34.0652,161.33465
27.471325,34.099575,161.406875
27.526,34.142275,161.8084
27.6134,34.168075,162.039625
27.6673,34.18245,162.044875
27.690725,34.214175,162.25185
27.706925,34.23575,162.433075
27.7327,34.252925,162.669225
27.756575,34.3972,162.7301
27.771025,34.44,162.948875
27.806025,34.457,162.972125
27.840125,34.469675,163.144175
27.905525,34.4929,163.36695
27.9861,34.519,163.44035
28.072875,34.574525,163.805825
28.106125,34.59945,163.94355
28.139375,34.6842,163.965325
28.1825,34.700375,163.9725
28.216775,34.703,164.06395
28.247975,34.718175,164.507525
28.306575,34.75395,164.5711
28.3595,34.78495,164.60585
28.425825,34.847675,164.65805
28.450175,34.8885,164.909825
28.48005,34.897825,165.068425
28.496075,34.958775,165.181425
28.5313,35.009525,165.2861
28.5595,35.10285,165.45795
28.620725,35.124525,165.6837
28.6763,35.175175,165.80275
28.733675,35.226625,165.837525
28.785075,35.36475,166.14195
28.857425,35.414625,166.320525
28.909025,35.447725,166.33525
28.929225,35.5009,166.658125
28.9443,35.59685,166.696775
28.96915,35.62675,167.20335
28.983325,35.70195,167.2139
29.02525,35.741825,167.408975
29.042325,35.76365,167.452025
29.0917,35.774575,167.45655
29.118575,35.800375,167.59265
29.167725,35.8776,167.699775
29.21175,35.907625,167.950225
29.24795,35.915475,168.05665
29.311425,35.995725,168.1795
29.3431,36.112,168.34085
29.402575,36.240375,168.455725
29.451975,36.25575,168.4607
29.51595,36.282,168.65965
29.549775,36.498025,168.716725
29.5767,36.5486,168.827825
29.5931,36.594625,169.138225
29.620075,36.6502,169.36405
29.65555,36.662125,169.397025
29.689825,36.69435,169.521075
29.715625,36.707225,169.62185
29.76825,36.731975,169.953075
29.81825,36.752675,169.96105
29.8546,36.828175,170.188625
29.94015,36.879,170.2408
30.0137,36.892675,170.25795
30.059575,36.919675,170.4911
30.12175,36.95,170.5151
30.170925,36.985325,170.79195
30.2378,37.0173,171.059625
30.3009,37.03085,171.081075
30.34465,37.14415,171.343325
30.38655,37.18715,171.3495
30.444675,37.22105,171.753375
30.51625,37.282975,171.82255
30.563575,37.33385,171.946225
30.62825,37.365825,172.0875
30.682825,37.37765,172.094125
30.715125,37.44085,172.55415
30.78195,37.44395,172.61565
30.811775,37.5019,172.641525
30.8241,37.52915,172.64735
30.8508,37.563625,172.80575
30.87025,37.627125,173.053
30.894025,37.64515,173.143625
30.92315,37.67215,173.2333
30.9623,37.694875,173.47845
30.988375,37.72735,173.50565
31.0392,37.731825,173.692525
31.071725,37.7901,173.748775
31.1256,37.792975,173.868475
31.19115,37.82835,174.034275
31.22165,37.88425,174.21745
31.270675,37.92625,174.2224
31.33955,37.968525,174.44335
31.3891,38.017475,174.45985
31.444625,38.0554,174.737625
31.484,38.08205,174.8193
31.558,38.118,174.91915
31.652025,38.363575,175.1317
31.696375,38.3933,175.409
31.72615,38.4328,175.53285
31.7529,38.457125,175.583225
31.76155,38.493925,175.79085
31.78375,38.529975,175.830775
31.79375,38.60265,176.4792
31.817225,38.6124,176.705175
31.8266,38.76255,176.79375
31.842725,38.893275,176.84825
31.858925,38.9154,177.068175
31.88295,38.98225,177.3139
31.897025,39.1059,177.52235
31.922675,39.114975,177.556625
31.956725,39.1307,177.573825
32.00615,39.14315,178.0787
32.049625,39.2291,178.160025
32.075725,39.27895,178.254725
32.133,39.2969,178.30145
32.1623,39.34895,178.52425
32.1957,39.51875,178.567525
32.224125,39.545575,178.5731
32.2494,39.64045,179.510575
32.27375,39.696275,180.00405
32.3005,39.6995,180.009425
32.3246,39.728275,180.601175
32.36265,39.767975,180.843875
32.40705,39.781,181.34175
32.440025,39.79955,181.560925
32.47015,39.851125,181.60235
32.516825,39.883675,181.68125
32.580775,39.894225,181.767775
32.62015,39.972325,181.815475
32.67455,40.039375,182.146625
32.72125,40.170825,182.31975
32.774975,40.1946,182.3922
32.836325,40.212925,182.4036
32.869575,40.232,182.939325
32.91235,40.277475,183.007125
32.9578,40.2797,183.1937
33.004175,40.308375,183.417675
33.0425,40.321325,183.42285
33.072525,40.325675,183.4554
33.10015,40.370925,183.625075
33.166525,40.3931,183.83825
33.2098,40.4233,183.96845
33.2872,40.479475,183.974525
33.329575,40.506225,184.233175
33.36375,40.51175,184.2479
33.396,40.55165,184.600175
33.44025,40.5679,184.62595
33.48185,40.619325,184.899325
33.526725,40.706475,184.95855
33.64545,40.735725,185.005025
33.685575,40.74705,185.052525
33.728675,40.7656,185.07435
33.7774,40.768175,185.295075
33.82855,40.796275,185.517025
33.884675,40.82,185.5609
33.956325,40.837575,185.659775
33.983825,40.850675,185.734825
34.013925,40.861425,185.773875
34.059125,40.88345,186.0338
34.135225,40.89865,186.078925
34.19125,40.90685,186.085
34.242675,40.925875,186.1543
34.2996,40.936325,186.202875
34.335975,40.937525,186.447975
34.38255,40.9497,186.486375
34.44395,40.959125,186.805525
34.49455,40.97565,186.956275
34.549125,40.983525,187.037875
34.6095,40.997775,187.075525
34.638775,41.0025,187.298275
34.6849,41.027,187.32555
34.716075,41.05285,187.331775
34.77465,41.0804,187.458775
34.820525,41.1105,187.67315
34.890225,41.122525,187.766425
34.938025,41.15805,187.829975
34.9739,41.198475,187.987575
35.02635,41.20365,187.9975
35.06485,41.223575,188.18725
35.088575,41.24575,188.210625
35.1302,41.255825,188.276475
35.17385,41.275875,188.43635
35.194825,41.287675,188.46755
35.247275,41.313625,188.70135
35.285575,41.327875,188.827025
35.3348,41.3393,188.965425
35.381725,41.343,189.040425
35.45225,41.34605,189.15235
35.50475,41.390425,189.31995
35.5679,41.420125,189.332925
35.623225,41.43185,189.50955
35.675325,41.490225,189.637925
35.7812,41.526325,189.739475
35.8454,41.52965,189.775125
35.901375,41.566475,189.941975
35.957025,41.56915,189.95295
36.021325,41.62895,190.17685
36.064575,41.704525,190.1906
36.095175,41.733675,190.44255
36.13375,41.7612,190.4947
36.195425,41.782225,190.642925
36.22375,41.822375,190.658475
36.25975,41.858375,190.747475
36.2946,41.887075,190.77315
36.32,41.8899,190.94035
36.3562,41.988625,190.99425
36.40225,41.99625,191.095375
36.45235,42.03465,191.333375
36.516675,42.048875,191.339475
36.59965,42.073675,191.51155
36.654225,42.111725,191.586875
36.682475,42.1529,192.0607
36.7368,42.2069,192.1707
36.756425,42.221675,192.324525
36.768575,42.24685,192.462575
36.789475,42.2881,192.65215
36.802925,42.313675,192.6871
36.8461,42.34265,192.738475
36.882,42.383875,192.845525
36.947625,42.414875,193.04885
36.980025,42.59835,193.0998
37.007675,42.651225,193.256975
37.024125,42.708025,193.28465
37.043625,42.78555,193.3079
37.05835,42.833375,193.5362
37.07675,42.904875,193.58575
37.100825,42.915475,193.715225
37.121325,43.0027,193.865975
37.13925,43.07755,194.1644
37.1535,43.105175,194.319375
37.168875,43.1234,194.4468
37.1999,43.152925,194.518725
37.229075,43.154375,194.601475
37.258325,43.1953,194.860575
37.2833,43.226725,194.871075
37.3181,43.354925,195.09555
37.34875,43.397175,195.217825
37.379375,43.4195,195.24455
37.42175,43.514775,195.317
37.468175,43.532975,195.739075
37.492875,43.571875,195.760175
37.5253,43.6243,195.81865
37.549675,43.6276,195.959975
37.5783,43.67235,196.109025
37.61605,43.69715,196.382
37.649125,43.780975,196.4938
37.718275,43.786775,196.5136
37.7792,43.829475,196.9505
37.820225,43.862875,197.00655
37.887425,43.888775,197.1422
37.908175,43.96255,197.217425
37.97305,43.99765,197.224875
38.03365,44.009175,197.344125
38.060775,44.0434,197.589675
38.086575,44.0646,197.913775
38.12705,44.06635,197.957175
38.198425,44.0988,198.14585
38.2437,44.123925,198.18785
38.311,44.12845,198.266075
38.38095,44.165125,198.33245
38.453125,44.218925,198.493675
38.498025,44.2479,198.679425
38.559025,44.25565,198.694425
38.581775,44.327375,198.718825
38.613875,44.390575,199.08455
38.661775,44.412875,199.120875
38.7204,44.4481,199.126575
38.7671,44.4508,199.2702
38.796775,44.4833,199.400475
38.839925,44.51825,199.410375
38.8943,44.5289,199.639775
38.93205,44.563875,199.709225
38.9612,44.5721,199.8327
38.986225,44.62085,
39.02225,44.623825,
39.085175,44.6372,
39.13225,44.63925,
39.174125,44.655975,
39.198725,44.686525,
39.2415,44.70165,
39.28005,44.7379,
39.3099,44.829175,
39.33715,44.853875,
39.3828,44.9089,
39.408775,44.963725,
39.4564,44.972525,
39.4992,45.01975,
39.5576,45.0243,
39.620825,45.03475,
39.649875,45.04755,
39.6745,45.0706,
39.714575,45.0764,
39.7428,45.1032,
39.769125,45.13615,
39.792975,45.229975,
39.8282,45.240625,
39.8695,45.254775,
39.897625,45.358425,
39.925775,45.36695,
39.981525,45.380625,
40.015975,45.4206,
40.056625,45.512175,
40.09965,45.5546,
40.1359,45.615275,
40.192725,45.659125,
40.224525,45.67655,
40.25685,45.70055,
40.27755,45.71255,
40.3067,45.749875,
40.31965,45.7759,
40.3481,45.82055,
40.36165,45.852025,
40.37595,45.9227,
40.40085,45.952975,
40.416575,46.016125,
40.42945,46.0519,
40.4589,46.114025,
40.483725,46.129575,
40.512225,46.2173,
40.541775,46.265175,
40.580925,46.285125,
40.629475,46.377075,
40.667125,46.383625,
40.701325,46.417225,
40.724825,46.463025,
40.7398,46.46425,
40.748825,46.50615,
40.76895,46.518075,
40.779325,46.5425,
40.792825,46.569725,
40.81065,46.574425,
40.822725,46.59715,
40.832375,46.640925,
40.8551,46.706675,
40.870925,46.7482,
40.884125,46.7628,
40.89255,46.78325,
40.910675,46.88865,
40.923625,46.908225,
40.933925,46.949875,
40.95135,46.960525,
40.972025,46.968125,
40.986925,46.981575,
41.016625,47.01555,
41.030675,47.02195,
41.044875,47.04565,
41.057825,47.06385,
41.073125,47.0804,
41.090625,47.106525,
41.108675,47.15115,
41.123675,47.163925,
41.13775,47.17445,
41.15765,47.207925,
41.1854,47.277675,
41.209175,47.309675,
41.2399,47.3283,
41.260225,47.334725,
41.2833,47.373975,
41.30785,47.40635,
41.326575,47.4468,
41.3491,47.4669,
41.370875,47.4934,
41.395575,47.50755,
41.407875,47.5106,
41.431925,47.523375,
41.4487,47.563025,
41.467925,47.58315,
41.48345,47.60555,
41.50835,47.61605,
41.53705,47.681425,
41.56545,47.689175,
41.587725,47.734,
41.617175,47.778025,
41.65465,47.833775,
41.6817,47.89485,
41.7237,47.909475,
41.7665,47.94685,
41.801275,47.975775,
41.823775,48.04945,
41.8615,48.05195,
41.896225,48.098375,
41.93845,48.10225,
41.9781,48.1925,
42.01345,48.236125,
42.0381,48.2909,
42.078575,48.297675,
42.1088,48.3149,
42.1359,48.323075,
42.16755,48.33805,
42.21295,48.373925,
42.2413,48.401125,
42.285025,48.4278,
42.317625,48.431075,
42.362075,48.4806,
42.397625,48.50975,
42.43055,48.528725,
42.48015,48.54385,
42.52615,48.5656,
42.5713,48.645825,
42.6167,48.64985,
42.65245,48.6544,
42.693925,48.695375,
42.726925,48.7094,
42.770875,48.752875,
42.818425,48.759825,
42.8595,48.78575,
42.93025,48.861625,
42.957625,48.87355,
42.995125,48.938275,
43.0309,48.974875,
43.06065,48.983325,
43.07995,49.0129,
43.121725,49.036175,
43.17455,49.0852,
43.2291,49.10865,
43.28445,49.1253,
43.32665,49.1605,
43.37835,49.187025,
43.412625,49.197525,
43.4597,49.275425,
43.4833,49.37635,
43.5319,49.40415,
43.58115,49.41035,
43.636525,49.464325,
43.69695,49.4802,
43.7223,49.481875,
43.77745,49.48455,
43.816825,49.503675,
43.848725,49.52095,
43.907325,49.588525,
43.9513,49.61145,
43.9923,49.619875,
44.04675,49.638575,
44.0706,49.665625,
44.089625,49.7081,
44.10975,49.716425,
44.148475,49.76355,
44.185875,49.77705,
44.21745,49.7982,
44.2526,49.808475,
44.27905,49.863225,
44.322125,49.925275,
44.374375,49.963675,
44.407975,49.997775,
44.466725,50.072325,
44.50845,50.15695,
44.54205,50.20255,
44.559175,50.247675,
44.5839,50.26435,
44.598425,50.274025,
44.619,50.285175,
44.64485,50.287125,
44.666375,50.3211,
44.69625,50.352275,
44.731875,50.435775,
44.77575,50.4754,
44.807725,50.512325,
44.8602,50.554675,
44.900825,50.597875,
44.9498,50.683275,
44.9705,50.768575,
44.98465,50.773375,
45.00065,50.88375,
45.0368,50.898825,
45.065175,50.9121,
45.09645,50.9586,
45.128975,51.016825,
45.161375,51.064275,
45.1967,51.08725,
45.244075,51.105575,
45.27885,51.1228,
45.321675,51.14545,
45.357325,51.17555,
45.405125,51.183925,
45.445325,51.19945,
45.490625,51.2284,
45.5402,51.2517,
45.5829,51.26025,
45.62225,51.2816,
45.64405,51.293175,
45.66545,51.315925,
45.6848,51.3222,
45.69565,51.37315,
45.714,51.413625,
45.75535,51.419625,
45.777525,51.4652,
45.8087,51.544925,
45.84185,51.5519,
45.871625,51.6073,
45.895025,51.621125,
45.920475,51.64215,
45.980925,51.696875,
46.011325,51.89075,
46.058575,51.9255,
46.1234,51.94455,
46.1705,51.953325,
46.20765,51.9764,
46.256125,52.045,
46.28755,52.10005,
46.349975,52.2263,
46.38545,52.2608,
46.414975,52.285575,
46.453525,52.329225,
46.465225,52.336825,
46.48365,52.384225,
46.5065,52.42355,
46.524425,52.4423,
46.540675,52.4894,
46.56225,52.547875,
46.586625,52.59655,
46.640225,52.612125,
46.68225,52.63905,
