SPK_SPKC02a,SPK_SPKC06b,SPK_SPKC07a,SPK_SPKC07b,SPK_SPKC10a
94.455175,,64.831275,116.237025,114.357475
94.48015,,64.848375,116.247475,114.367675
94.497475,,64.85535,116.2656,114.3777
94.499625,,64.86275,116.2849,114.39225
94.513275,,64.8728,116.318425,114.463925
94.572875,,64.8806,116.516875,114.57395
94.596275,,64.887875,116.528175,114.60915
94.7239,,64.89245,116.537,114.620125
94.792075,,64.89495,116.5446,114.6434
94.831425,,64.902625,116.5494,114.688275
94.845275,,64.90595,116.555975,114.706075
94.8624,,64.9115,116.561475,114.753725
94.88335,,64.9284,116.5699,114.8389
94.9391,,64.940275,116.5766,114.8602
94.943275,,64.9532,116.581125,114.906675
94.970825,,64.96555,116.597875,114.933825
94.9984,,64.98055,116.6023,115.0588
95.0005,,64.998775,116.613675,115.0793
95.00815,,65.004525,116.626125,115.084075
95.012125,,65.015375,116.686775,115.090975
95.021325,,65.033025,116.746925,115.103575
95.104825,,65.0427,116.755275,115.113825
95.107,,65.067075,116.7719,115.12885
95.125825,,65.631625,116.79935,115.13755
95.160625,,65.663275,116.841075,115.153325
95.1634,,65.676075,116.963225,115.16345
95.21685,,65.687075,116.970475,115.1783
95.23815,,65.690475,116.9806,115.190375
95.333625,,65.699125,116.989075,115.20475
95.3481,,65.701475,116.997275,115.239975
95.359825,,65.7148,117.002875,115.25475
95.389425,,65.746625,117.0091,115.268175
95.399875,,65.75445,117.021575,115.28535
95.429825,,66.448525,117.02745,115.325025
95.448375,,68.395775,117.03745,115.34525
95.488075,,69.429775,117.0546,115.459725
95.499125,,69.615975,117.069325,115.4697
95.602625,,70.092675,117.0819,115.478225
95.65935,,70.6615,117.09695,115.4871
95.697525,,70.915175,117.10555,115.497
95.744525,,71.0294,117.1194,115.50465
95.7599,,71.05105,117.130675,115.5154
95.7802,,71.073375,117.14715,115.52315
95.807525,,72.18975,117.160825,115.53105
95.84875,,72.203825,117.188525,115.544825
95.942825,,72.2165,117.245575,115.5565
96.0431,,72.225825,117.2653,115.5673
96.086825,,72.26535,117.386,115.58715
96.098575,,72.267175,117.41375,115.594825
96.141975,,72.748225,117.42155,115.605725
96.16715,,72.78275,117.434375,115.6143
96.1938,,72.798525,117.4468,115.62725
96.21555,,72.804,117.46665,115.6408
96.249575,,73.170375,117.475925,115.672675
96.256575,,73.2622,117.496975,115.6968
96.34205,,73.39695,117.611825,115.788375
96.364425,,73.90775,117.637325,115.804725
96.370925,,73.92985,117.6637,115.8205
96.4222,,73.93855,117.6756,116.039625
96.505425,,73.97125,117.688475,116.081
96.55165,,73.98485,117.70615,116.098425
96.56785,,73.986425,117.745425,116.11885
96.59635,,74.02615,117.778475,116.144825
96.605325,,74.084825,117.8543,116.160975
96.609,,74.1068,118.502125,116.1899
96.698875,,74.165675,118.516925,116.225325
96.71635,,74.17765,118.529475,116.23865
96.728875,,74.2494,118.54685,116.251625
96.7352,,74.5781,118.9051,116.282525
96.807925,,74.581125,118.921825,116.3205
96.8119,,74.583375,118.9487,116.53645
96.814825,,74.588725,118.961225,116.546625
96.84385,,74.5913,118.981575,116.570225
96.906425,,74.59405,118.9954,116.571225
96.958325,,74.5971,119.009025,116.609775
96.975875,,74.6036,119.028475,116.74995
97.0063,,74.6065,119.101925,116.7671
97.02855,,74.614375,119.275875,116.8436
97.0528,,74.7376,119.2938,116.971725
97.111975,,75.101125,119.2985,116.9985
97.154,,75.104925,119.3122,117.0174
97.178425,,75.1566,119.320525,117.0346
97.183275,,75.1627,119.330275,117.08215
97.19475,,76.254725,119.36,117.09375
97.35555,,76.490375,119.69745,117.1233
97.382825,,76.501475,119.715925,117.181825
97.39545,,76.5103,119.72695,117.4697
97.410075,,76.512575,119.758425,117.631075
97.445975,,76.527775,119.768875,117.658425
97.4732,,76.53245,119.800275,117.75605
97.491975,,76.535375,119.82055,118.109225
97.517575,,76.538,119.83795,118.51255
97.558375,,76.541325,119.856125,118.537775
97.57345,,76.54625,119.868175,118.5488
97.5999,,76.54865,119.8761,118.8736
97.617725,,76.550825,119.892725,118.9431
97.6373,,76.55445,119.906575,118.962925
97.6609,,76.556925,119.959925,118.97855
97.696175,,76.5596,119.9779,118.98205
97.732925,,76.567625,119.9957,119.28465
97.756275,,76.570125,120.1288,119.295625
97.770625,,76.57905,120.155525,119.313
97.79735,,76.59275,120.19165,119.3277
97.85435,,76.59715,120.208175,119.5222
97.86725,,76.6081,120.2234,119.56
97.8778,,76.61745,120.242625,119.634325
97.9321,,76.93,120.261025,119.878425
97.9674,,77.05335,120.2735,119.892975
97.98135,,77.073725,120.300825,120.0931
98.02455,,77.102625,120.3184,120.108375
98.0273,,77.1095,120.355075,120.127425
98.058,,77.1122,120.3777,120.145475
98.069825,,77.131475,120.403975,120.168875
98.13535,,77.13885,120.41455,120.238675
98.2832,,77.148225,120.421675,120.2608
98.29475,,77.16,120.42975,120.43185
98.304075,,77.17265,120.437,120.45535
98.3265,,77.176425,120.44745,120.623575
98.340225,,77.177975,120.454825,120.645375
98.3572,,77.18095,120.485975,120.66765
98.3878,,77.18595,120.507875,120.68225
98.41105,,77.189775,120.6532,120.686725
98.423,,77.19725,120.66535,120.712875
98.437975,,77.203675,120.673025,120.994325
98.54665,,77.211925,120.681975,120.995775
98.57875,,77.2261,120.692075,121.010225
98.5986,,77.257025,120.727775,121.023725
98.603875,,77.78455,120.9925,121.044225
98.6137,,77.814675,120.998225,121.05835
98.630125,,77.8712,121.010425,121.11095
98.6887,,77.904125,121.02065,121.164775
98.7056,,78.74955,121.029575,121.199675
98.7483,,79.184075,121.0386,121.249175
98.78,,79.19795,121.04545,121.267225
98.908775,,79.2034,121.050625,121.3052
98.9894,,79.21025,121.0636,121.329825
99.0272,,79.2166,121.0737,121.345625
99.057275,,79.22085,121.079975,121.37425
99.082625,,79.222875,121.0923,121.4086
99.107825,,79.227025,121.098975,121.427825
99.143175,,79.231675,121.1112,121.456475
99.1541,,79.233875,121.12665,121.491375
99.304075,,79.237675,121.1511,121.536175
99.3633,,79.24015,121.185825,121.558425
99.3786,,79.2428,121.20825,121.605
99.3865,,79.250775,121.268425,121.629675
99.39685,,79.258675,121.27975,121.65095
99.408925,,79.263925,121.309925,121.68975
99.4181,,79.2693,121.3199,121.712375
99.428025,,79.27575,121.3296,121.792175
99.430175,,79.287,121.340925,121.80405
99.43755,,79.293475,121.352825,121.817325
99.490125,,79.29515,121.361475,121.837375
99.508,,79.3012,121.383675,121.870675
99.52245,,79.310425,121.396825,121.889825
99.566825,,79.3251,121.4102,122.07115
99.598775,,79.391125,121.42395,122.087875
99.60485,,79.43825,121.42675,122.096325
99.611425,,79.449675,121.439875,122.103075
99.621125,,79.45295,121.45255,122.110725
99.622475,,79.4633,121.47445,122.12245
99.6402,,79.491,121.497075,122.13195
99.66665,,79.52275,121.5161,122.1369
99.6966,,79.542625,121.536475,122.1455
99.737175,,79.55615,121.549675,122.1507
99.75165,,79.560725,121.570475,122.338225
99.850275,,79.567625,121.585575,122.347225
99.888425,,79.5745,121.608525,122.353025
99.909,,79.576925,121.6239,122.360275
99.922,,79.581275,121.638625,122.367475
99.958975,,79.5835,121.6502,122.377675
99.981075,,79.586475,121.6603,122.384475
100.0056,,79.5897,121.680825,122.386475
100.041725,,79.59175,121.689625,122.397975
100.060375,,79.593975,121.69495,122.40485
100.068675,,79.596075,121.7021,122.4205
100.07725,,79.5982,121.73045,122.469725
100.103575,,79.60035,121.759775,122.675575
100.12065,,79.602275,121.7732,122.68145
100.1367,,79.60425,121.791075,122.68735
100.221925,,79.6063,121.808625,122.693475
100.24995,,79.608425,121.817625,122.71685
100.25265,,79.6108,121.8274,122.72775
100.3063,,79.6129,121.843175,122.7414
100.353675,,79.61795,121.85945,122.7554
100.371375,,79.620225,121.8698,122.76795
100.45115,,79.6233,122.056325,122.777725
100.452275,,79.625725,122.073575,122.792325
100.4637,,79.6283,122.084325,122.826425
100.47015,,79.63225,122.08925,122.8456
100.489025,,79.637175,122.093575,122.917825
100.50675,,79.64315,122.0996,122.9404
100.5269,,79.64715,122.1025,122.951475
100.542125,,79.649375,122.1063,122.960725
100.566075,,79.6514,122.112875,122.9767
100.5815,,79.65425,122.126,122.986175
100.5831,,79.658475,122.330725,123.005275
100.5967,,79.660825,122.33295,123.039825
100.61115,,79.66755,122.33995,123.053425
100.6412,,79.6703,122.346675,123.093775
100.644075,,79.672525,122.352525,123.11995
100.768675,,79.6745,122.358425,123.133175
100.7958,,79.67905,122.367025,123.191225
100.8775,,79.684025,122.3704,123.217875
100.884375,,79.69095,122.6919,123.256175
100.90975,,79.693225,122.6995,123.2686
100.9317,,79.695725,122.707775,123.293925
101.0403,,79.697725,122.71115,123.31045
101.053425,,79.699575,122.719525,123.329075
101.07075,,79.70205,122.724,123.3416
101.0896,,79.704425,122.733875,123.354825
101.090575,,79.711875,122.73685,123.3717
101.1313,,79.714275,122.743925,123.763575
101.147825,,79.7183,122.7467,123.781525
101.1591,,79.720825,122.857325,123.79985
101.174175,,79.723025,122.930975,123.832225
101.19605,,79.725875,122.953725,123.855425
101.202025,,79.730825,122.96055,124.2474
101.234925,,79.73315,122.967375,124.26505
101.29915,,79.737575,122.973175,124.274975
101.3291,,79.73995,122.977725,124.281825
101.34655,,79.744175,122.992275,124.29255
101.3824,,79.75195,123.002725,124.321975
101.3949,,79.765225,123.01535,124.560575
101.42505,,79.776575,123.060175,124.572225
101.4592,,79.7929,123.076225,124.609275
101.470075,,79.811725,123.0789,124.622025
101.477325,,79.8192,123.121575,124.63865
101.538075,,79.9132,123.78085,124.65575
101.573,,79.92175,123.843825,124.702125
101.6746,,79.925825,123.865025,124.787225
101.697,,79.932225,124.20075,124.871575
101.708,,79.935675,124.271025,124.9462
101.726825,,79.938,124.2772,124.959575
101.737125,,79.94215,124.28715,124.9704
101.756075,,79.947575,124.2977,124.986425
101.7907,,79.956125,124.313425,125.00505
101.8148,,79.966775,124.332,125.0309
101.8354,,79.972525,124.553775,125.052
101.88285,,79.978825,124.55735,125.069075
101.9022,,79.982775,124.5634,125.09305
101.94315,,79.988025,124.568425,125.20715
101.9703,,80.002425,124.573875,125.235675
101.989175,,80.016525,124.578425,125.445825
102.0063,,80.030325,124.6094,125.5292
102.0205,,80.0377,124.6462,125.972325
102.0335,,80.0485,124.6546,126.14265
102.041375,,80.073,124.67375,126.19375
102.06605,,80.086375,124.689475,126.21665
102.077975,,80.10205,124.710975,126.23465
102.081125,,80.1085,124.724925,126.2484
102.11045,,80.112025,124.733775,126.253075
102.175225,,80.1244,124.755275,126.2782
102.28435,,80.132775,124.77945,126.32645
102.300775,,80.14535,124.803175,126.485775
102.31965,,80.158975,124.84735,126.524925
102.341775,,80.16965,124.86315,126.664125
102.357225,,80.172225,124.87485,126.67405
102.379875,,80.176825,124.9568,126.686
102.416375,,80.17935,124.962225,126.710675
102.453275,,80.188475,124.97185,126.900375
102.51285,,80.1923,124.9844,127.382125
102.552875,,80.1976,124.990325,127.524375
102.5751,,80.202325,124.9932,127.549075
102.646825,,80.20545,124.998525,127.752925
102.662875,,80.211325,125.004375,127.76695
102.6758,,80.216875,125.013775,127.778425
102.68735,,80.2198,125.0226,127.79505
102.71515,,80.224675,125.04125,127.8056
102.751975,,80.234725,125.04975,127.824775
102.80435,,80.237925,125.07955,127.831525
102.8388,,80.26345,125.09325,127.842325
102.861425,,80.272975,125.12065,127.869225
102.88485,,80.29025,125.161225,127.88525
102.92075,,80.295525,125.1777,127.9072
102.9311,,80.4039,125.196875,127.920525
102.948375,,80.430025,125.2049,127.934525
102.95285,,80.438875,125.22165,127.952125
102.962575,,80.441575,125.238775,127.967575
102.975425,,80.460475,125.25745,127.97915
102.98785,,80.4706,125.33125,127.9965
102.991425,,80.4845,125.3719,128.10805
103.01185,,80.504725,125.39445,128.1211
103.05855,,80.55275,125.4081,128.12605
103.08315,,80.563025,125.421575,128.130575
103.10115,,80.6757,125.43855,128.141275
103.11415,,80.685125,125.445475,128.15375
103.144725,,80.702125,125.45855,128.1724
103.188125,,80.7211,125.4817,128.181325
103.25515,,80.73025,125.492525,128.200575
103.27985,,80.750525,125.507875,128.2258
103.330825,,80.7543,125.560325,128.272975
103.357525,,80.757225,125.574375,128.328975
103.378125,,80.76905,125.582775,128.36365
103.3872,,80.777125,125.591725,128.4163
103.408875,,80.78115,125.622275,128.463925
103.427475,,80.783575,125.641375,128.557325
103.47645,,80.786425,125.672725,128.6
103.49085,,80.788875,125.6917,128.614925
103.5059,,80.794075,125.70955,129.224475
103.5192,,80.799025,125.770575,129.299675
103.52455,,80.80225,125.8063,129.4341
103.53235,,80.80505,125.8215,129.483225
103.6855,,80.808325,125.84275,129.4887
103.703425,,80.81135,125.87535,129.501925
103.7256,,80.81425,126.106475,129.517525
103.730925,,80.81705,126.125675,129.525675
103.749775,,80.819475,126.135775,130.401675
103.7623,,80.822,126.144175,130.477175
103.845325,,80.8249,126.15545,130.489275
103.90095,,80.82745,126.1705,130.51005
103.943325,,80.830925,126.183125,130.55145
103.95995,,80.83375,126.19865,130.55765
104.0384,,80.8394,126.210975,130.569375
104.212475,,80.850925,126.2197,130.58195
104.325725,,80.87525,126.227925,130.596275
104.342525,,80.878975,126.2393,130.86825
104.3589,,80.881525,126.248075,130.885575
104.367575,,80.900525,126.2543,130.8964
104.41715,,80.91225,126.269375,130.907525
104.540775,,80.9577,126.298075,130.916875
104.571275,,80.987,126.321025,130.931225
104.6065,,81.087975,126.347875,130.943575
104.62605,,81.15975,126.43915,130.9528
104.651525,,81.166875,126.4546,130.985425
104.6631,,81.18255,126.472225,131.02305
104.669625,,81.211075,126.513725,131.11705
104.730425,,81.21755,126.645575,131.285825
104.74695,,81.22785,126.65375,131.3254
104.761525,,81.230775,126.669025,131.370225
104.97385,,81.241,126.68085,131.371125
104.991875,,81.251375,126.685925,131.580575
105.00665,,81.259125,126.7031,131.5955
105.06135,,81.2674,126.7135,131.603725
105.064575,,81.2773,126.721375,131.611875
105.172025,,81.302725,126.729225,131.62195
105.185925,,81.3104,126.7407,131.636825
105.215275,,81.316075,126.755425,131.649375
105.24105,,81.342825,126.777425,131.664
105.2682,,81.35975,127.236025,131.678175
105.34375,,81.3673,127.396925,131.820475
105.3571,,81.3799,127.4225,131.99385
105.462725,,81.467375,127.5212,132.227075
105.4857,,81.519325,127.5359,132.24615
105.512575,,81.53205,127.55395,132.2525
105.57105,,81.563125,127.564775,132.261175
105.5971,,81.592525,127.5902,132.27115
105.6082,,81.59885,127.738075,132.279825
105.62765,,81.602475,127.749525,132.29185
105.654475,,81.6095,127.75805,132.304075
105.8448,,81.61795,127.764275,132.318
105.8597,,81.6234,127.771825,132.669425
105.886225,,81.630975,127.7777,132.684425
105.91495,,81.6429,127.7868,132.69385
105.950775,,81.65065,127.790175,132.7047
105.9773,,81.6582,127.792525,132.7095
105.9991,,81.6671,127.795275,132.7159
106.071225,,81.672725,127.79795,132.735875
106.09725,,81.6801,127.8076,132.782425
106.1754,,81.6869,127.8101,133.09365
106.204975,,81.691125,127.8268,133.115775
106.21075,,81.717225,127.8335,133.125725
106.218275,,81.7318,127.866375,133.142775
106.226075,,81.744825,127.88995,133.159825
106.2337,,81.752375,127.90055,133.1744
106.2545,,81.76535,127.925,133.18905
106.278325,,81.821975,128.1165,133.21975
106.28485,,81.87705,128.12595,133.26095
106.315475,,81.895775,128.1344,133.27175
106.328075,,81.9138,128.17185,133.5222
106.346625,,81.9223,128.178175,133.546525
106.43635,,81.928325,128.193725,133.560125
106.444775,,81.9467,128.2579,133.576575
106.486025,,81.95365,128.43025,133.64935
106.531275,,81.96365,128.4456,133.780725
106.569325,,81.99195,128.54165,133.80535
106.62145,,82.0384,128.552525,133.8208
106.64355,,82.0492,128.572525,133.84045
106.6922,,82.065625,128.6135,133.8461
106.7283,,82.0855,128.631025,133.8555
106.776475,,82.139025,129.206425,133.8733
106.781075,,82.14165,129.216525,133.896775
106.82845,,82.144025,129.24555,133.92335
106.893775,,82.14645,129.304225,133.932925
106.935975,,82.14915,129.489825,133.984725
106.95785,,82.151425,129.5029,134.300975
107.019625,,82.152725,129.516625,134.3119
107.0486,,82.1542,130.0452,134.3249
107.06735,,82.1563,130.131875,134.3359
107.07265,,82.158325,130.143275,134.347425
107.1029,,82.161075,130.157875,134.363575
107.17065,,82.16335,130.173525,134.386525
107.216825,,82.165375,130.1988,134.60415
107.22905,,82.17015,130.216825,134.62305
107.25585,,82.17265,130.23425,134.689275
107.26495,,82.181675,130.313575,134.763475
107.30125,,82.188625,130.3723,134.795225
107.320425,,82.19115,130.382325,134.86835
107.367975,,82.196,130.39845,134.916975
107.4016,,82.202125,130.403475,134.9327
107.419,,82.205575,130.410925,134.9449
107.4485,,82.211225,130.42725,134.956425
107.472325,,82.213775,130.469575,134.9617
107.476175,,82.216225,130.486675,134.969975
107.53305,,82.21885,130.49815,134.984125
107.55855,,82.222,130.552725,134.994275
107.59415,,82.225425,130.55805,135.004125
107.606575,,82.228,130.560975,135.01005
107.6306,,82.230575,130.56765,135.016725
107.6671,,82.23375,130.57155,135.064025
107.700875,,82.24265,130.576375,135.081125
107.7192,,82.2616,130.5802,135.08505
107.7299,,82.267075,130.59595,135.089525
107.7441,,82.271225,130.607075,135.098375
107.76315,,82.276025,130.6103,135.12335
107.823375,,82.278325,130.61555,135.14575
107.85565,,82.281875,130.648875,135.160925
107.86,,82.284125,130.663175,135.181925
107.871025,,82.28715,130.705125,135.20565
107.887025,,82.289775,130.8624,135.230025
107.915725,,82.29225,130.87005,135.2352
108.0046,,82.2951,130.876275,135.261775
108.073525,,82.302075,130.8816,135.27985
108.115475,,82.30845,130.8865,135.3224
108.1436,,82.3102,130.89755,135.3966
108.162475,,82.316475,130.91,135.417
108.184575,,82.324625,130.91915,135.430275
108.3352,,82.329825,130.9285,135.4588
108.37855,,82.332625,130.93145,135.48145
108.385725,,82.3384,130.939325,135.4915
108.45195,,82.341325,130.945225,135.517125
108.51845,,82.34415,130.9665,135.53315
108.56545,,82.34635,130.96995,135.5453
108.567125,,82.350175,130.994925,135.553275
108.584325,,82.352675,131.0186,135.568125
108.589225,,82.354825,131.036075,135.5752
108.603375,,82.3573,131.05805,135.602275
108.6352,,82.360125,131.075325,135.62275
108.661625,,82.3623,131.085825,135.631325
108.70825,,82.365575,131.11225,135.636625
108.74145,,82.36795,131.124625,135.653775
108.742725,,82.370325,131.15075,135.6656
108.790725,,82.37485,131.263675,135.677825
108.818475,,82.3773,131.272025,135.702125
108.831275,,82.385675,131.2855,135.716125
108.8455,,82.4,131.296825,135.73685
108.866925,,82.4076,131.308925,135.752575
108.88765,,82.412175,131.317475,135.766
108.950875,,82.4149,131.335025,135.800175
108.997575,,82.42065,131.34785,135.815025
109.039675,,82.43355,131.356575,135.826825
109.05245,,82.4378,131.36915,135.86755
109.119275,,82.44315,131.371775,135.9001
109.1631,,82.445425,131.43545,135.91525
109.164125,,82.451225,131.590075,135.928625
109.180125,,82.458125,131.600725,135.939825
109.312225,,82.460475,131.60645,135.960025
109.34395,,82.463375,131.6098,135.975625
109.345,,82.465525,131.61495,135.987275
109.38975,,82.472525,131.62085,136.003875
109.404,,82.47535,131.624325,136.022475
109.45825,,82.477725,131.629675,136.0377
109.50945,,82.479975,131.636375,136.056225
109.557575,,82.482,131.65515,136.079125
109.565775,,82.4839,131.658025,136.111225
109.57265,,82.486025,131.66835,136.135975
109.5796,,82.494525,131.687475,136.1451
109.585975,,82.49705,131.69015,136.155175
109.593125,,82.4992,131.69405,136.18845
109.60695,,82.5016,131.768475,136.2243
109.62065,,82.50365,131.78105,136.2507
109.6989,,82.508175,131.812975,136.261575
109.72525,,82.5128,131.84415,136.287225
109.737625,,82.515375,131.8747,136.32735
109.7758,,82.518425,131.898625,136.351325
109.787975,,82.520975,132.244675,136.3702
109.804975,,82.522975,132.248675,136.40345
109.8361,,82.527875,132.258725,136.443875
109.86195,,82.532775,132.263675,136.464125
110.001875,,82.534925,132.273525,136.481875
110.074675,,82.538925,132.279125,136.500675
110.145375,,82.541025,132.28355,136.5253
110.15825,,82.5432,132.287025,136.54165
110.17835,,82.5597,132.294,136.55985
110.18775,,82.5644,132.3051,136.5938
110.28295,,82.57215,132.3268,136.6255
110.303225,,82.5745,132.331125,136.648925
110.3232,,82.577725,132.354675,136.6595
110.341775,,82.5804,132.371425,136.6858
110.3546,,82.5832,132.43685,136.713275
110.369725,,82.58575,132.682475,136.754375
110.3898,,82.5895,132.68765,136.77175
110.41455,,82.591775,132.6984,136.8091
110.445975,,82.5992,132.705,136.88915
110.484975,,82.605825,132.716975,136.981775
110.496925,,82.60855,132.721725,137.02755
110.511425,,82.6112,132.729675,137.0592
110.51255,,82.61655,132.73675,137.093575
110.54135,,82.62425,132.745575,137.100475
110.567425,,82.631075,132.7786,137.104475
110.573875,,82.646575,132.88905,137.1108
110.64875,,82.655225,132.916025,137.114525
110.7191,,82.66205,133.099925,137.117875
110.79825,,82.6952,133.104925,137.1376
110.817175,,82.7061,133.1127,137.162175
110.89295,,82.750275,133.12535,137.25275
110.93225,,82.754175,133.132,137.27245
110.948075,,82.766675,133.14535,137.2902
110.96685,,82.775525,133.15645,137.330225
110.9908,,82.786825,133.161025,137.347925
111.01365,,82.804125,133.173825,137.363
111.053025,,82.81875,133.18165,137.374675
111.0675,,82.8289,133.189925,137.383275
111.128275,,82.8455,133.19515,137.400325
111.154425,,82.8487,133.1978,137.411075
111.156075,,82.8737,133.206975,137.420325
111.22015,,82.8769,133.214175,137.434575
111.2726,,82.8884,133.22075,137.4526
111.319525,,82.90065,133.235625,137.48385
111.32815,,82.918925,133.2519,137.522525
111.449025,,82.93505,133.262575,137.54785
111.624775,,82.9517,133.276,137.574375
111.6316,,82.9778,133.318775,137.658775
111.641975,,82.988375,133.32835,137.7179
111.646325,,82.99445,133.3479,137.949575
111.653725,,83.0101,133.5235,137.967575
111.659725,,83.03625,133.536125,137.981925
111.6711,,83.05165,133.545025,137.9862
111.675725,,83.070375,133.55415,137.993525
111.68405,,83.125,133.56815,138.005775
111.69675,,83.143025,133.57635,138.013525
111.6987,,83.1676,133.58885,138.02575
111.785025,,83.179025,133.597975,138.047475
111.796175,,83.188875,133.623525,138.067775
111.80655,,83.219175,133.6654,138.214425
111.856525,,83.2728,133.77555,138.310675
111.9111,,83.28535,133.7946,138.382175
111.974175,,83.313475,133.809975,138.38535
111.9763,,83.317625,133.825775,138.4433
112.002875,,83.32095,133.83055,138.484375
112.0579,,83.32605,133.8413,139.381825
112.0876,,83.339275,133.85115,139.48935
112.188625,,83.341825,133.860675,139.724725
112.203025,,83.38975,133.87185,139.746225
112.23355,,83.39395,133.88625,139.772075
112.247425,,83.4046,133.9007,140.189025
112.254025,,83.41155,133.909925,140.2042
112.25765,,83.416825,133.937325,140.2284
112.292175,,83.422075,133.95225,140.25595
112.538675,,83.4258,133.96145,140.29745
112.571075,,83.4418,134.016375,140.37075
112.604,,83.44425,134.3145,140.3866
112.609575,,83.447775,134.328475,140.404375
112.6165,,83.455775,134.337975,140.589175
112.64225,,83.45945,134.34335,140.610075
112.654625,,83.46215,134.35895,140.624225
112.6892,,83.4652,134.364275,140.640675
112.73855,,83.4683,134.381175,140.6498
112.751775,,83.470825,134.389675,140.660125
112.7623,,83.479375,134.3999,140.6749
112.7864,,83.4863,134.413975,140.68305
112.794,,83.49455,134.425175,140.686275
112.8045,,83.501575,134.58825,140.692925
112.927675,,83.509925,134.601175,140.733425
113.1492,,83.519425,134.6064,140.7375
113.150825,,83.53855,134.6211,140.74505
113.153,,83.555225,134.6282,140.75465
113.158475,,83.56455,134.64305,140.784125
113.1698,,83.5756,134.656175,140.7964
113.18235,,83.6015,134.671025,140.808775
113.193075,,83.6143,134.68655,140.8198
113.221175,,83.632075,134.696225,140.8372
113.252775,,83.6362,134.72035,140.848825
113.265575,,83.64125,134.74155,140.86735
113.297625,,83.645975,134.758625,140.888575
113.375625,,83.655,134.7743,140.912225
113.401275,,83.6666,134.79405,140.92745
113.4259,,83.7047,134.81495,140.9789
113.438275,,83.755825,134.8349,141.1314
113.4395,,83.81965,134.861275,141.17845
113.65265,,83.82685,134.8677,141.28255
113.658375,,83.833575,134.873,141.337225
113.668225,,83.84115,134.886625,141.39735
113.68015,,83.84875,134.912675,141.527975
113.682675,,83.855975,134.925825,141.870175
113.6872,,83.872225,134.937375,141.922075
113.717575,,83.88635,134.94375,141.930275
113.72825,,83.891275,134.962275,141.9941
113.73105,,83.9226,134.965225,142.03785
113.73865,,83.964675,134.9877,142.671025
113.744925,,84.00245,134.99225,142.75625
113.746675,,84.036825,134.996175,142.809925
113.7775,,84.041825,134.999475,142.838675
113.805725,,84.0516,135.0052,143.02115
113.83485,,84.0902,135.007375,143.11525
113.865075,,84.119125,135.065375,143.137225
113.9147,,84.1643,135.075575,143.2673
113.976175,,84.2143,135.09,143.28445
113.98445,,84.219825,135.202975,143.30015
114.02135,,84.232725,135.225725,143.3305
114.031575,,84.252725,135.2472,143.340625
114.04175,,84.257425,135.26085,143.351925
114.083275,,84.259875,135.27555,143.375275
114.110425,,84.2817,135.30265,143.384
114.198225,,84.28775,135.337825,143.39165
114.2127,,84.290025,135.4093,143.399525
114.23735,,84.294975,135.421675,143.418525
114.3535,,84.30035,135.4348,143.43495
114.3759,,84.306625,135.457225,143.4458
114.4001,,84.309225,135.468175,143.45485
114.4929,,84.311625,135.489,143.4666
114.5969,,84.314675,135.506075,143.4861
114.633975,,84.318275,135.51335,143.495725
114.67005,,84.32165,135.5328,143.542025
114.703175,,84.328,135.546475,143.6553
114.715225,,84.335625,135.55415,143.6753
114.73555,,84.3461,135.556375,143.724225
114.74365,,84.39845,135.58265,144.11385
114.7557,,84.45905,135.62265,144.190275
114.7628,,84.4752,135.66545,144.2264
114.78155,,84.4872,135.7132,144.264925
114.79165,,84.50315,135.7197,144.2877
114.80375,,84.52025,135.73925,144.31925
114.869775,,84.5237,135.752975,144.364875
114.92545,,84.666525,135.780625,144.388225
114.96865,,84.705775,135.8204,144.399375
114.99535,,84.82185,135.829425,144.4047
115.0141,,84.86855,135.838275,144.40935
115.080775,,84.913575,135.873175,144.41295
115.09575,,84.93085,135.885625,144.433275
115.10725,,84.998,135.907825,144.4693
115.140175,,85.0124,135.934975,144.501175
115.14555,,85.035375,135.97125,144.5537
115.160275,,85.0416,135.9799,144.572925
115.165375,,85.055125,135.986875,144.607225
115.184675,,85.066275,135.9918,144.6375
115.215025,,85.087175,136.040275,144.653825
115.2231,,85.0937,136.07525,144.6856
115.230375,,85.125325,136.115275,144.711075
115.274425,,85.1341,136.13135,144.751275
115.311625,,85.16735,136.15715,144.761925
115.324525,,85.1796,136.1702,144.76935
115.369275,,85.222525,136.24795,144.7918
115.5042,,85.2772,136.323425,144.8043
115.54575,,85.295775,136.3775,144.818175
115.5869,,85.3605,136.407775,144.8321
115.7242,,85.3773,136.449625,144.8698
115.7458,,85.406825,136.47245,144.9452
115.769975,,85.411475,136.537375,145.06605
115.786825,,85.4505,136.558175,145.10875
115.809925,,85.77355,136.6018,145.123175
115.836075,,85.784025,136.631675,145.129725
115.8616,,85.799225,136.64165,145.13535
115.917475,,85.842675,136.697775,145.154775
115.965525,,86.374875,136.723025,145.1873
115.982425,,86.40965,136.747575,145.255425
116.001675,,86.434725,136.76825,145.29585
116.0138,,86.47895,136.80415,145.320675
116.02685,,86.5847,136.8506,145.36775
116.0436,,86.58995,136.865925,145.388675
116.1241,,86.596125,136.91165,145.515025
116.157075,,86.599975,137.102575,145.569525
116.1976,,86.607875,137.105675,145.648725
116.2203,,86.615475,137.108025,145.698425
116.2367,,86.61995,137.1137,145.7673
116.2515,,86.622325,137.124775,145.8297
116.268675,,86.625,137.140575,146.243525
