SPK_SPKC01a (inhibited),SPK_SPKC04a (excited),SPK_SPKC07a (excited),SPK_SPKC12a (NA)
91.6515,144.904225,,
91.687225,144.9336,,
91.695575,144.94945,,
91.75775,144.972675,,
91.79255,144.99875,,
91.813375,145.208125,,
91.831975,145.23455,,
91.85295,145.29415,,
91.918,145.366775,,
91.9651,145.4627,,
92.0052,145.613875,,
92.033025,145.7099,,
92.0339,145.729975,,
92.0904,145.75375,,
92.212725,145.78725,,
92.26825,145.826175,,
92.377675,145.85955,,
92.429525,145.905875,,
92.49655,145.951125,,
92.530125,145.991125,,
92.561025,146.017575,,
92.59185,146.0685,,
92.5985,146.1111,,
92.617,146.1952,,
92.625275,146.27265,,
92.66345,146.32625,,
92.6753,146.39105,,
92.687275,146.4766,,
92.714875,146.507525,,
92.792875,146.717175,,
92.84765,146.7697,,
92.962525,146.842825,,
93.013525,146.986025,,
93.05785,147.0439,,
93.07345,147.0778,,
93.0773,147.111,,
93.137625,147.14535,,
93.177075,147.176,,
93.2427,147.2195,,
93.277525,147.247075,,
93.290675,147.327375,,
93.3009,147.358925,,
93.3161,147.38855,,
93.4475,147.4351,,
93.5133,147.47295,,
93.575675,147.50725,,
93.656875,147.517975,,
93.753525,147.529125,,
93.7835,147.92855,,
93.836725,148.020575,,
93.84415,148.0684,,
93.876675,148.11015,,
93.8848,148.151975,,
93.924325,148.191875,,
93.9612,148.2233,,
93.99175,148.314125,,
94.005575,148.44835,,
94.010525,148.46595,,
94.038575,148.496325,,
94.0527,148.549525,,
94.070675,148.587425,,
94.128925,148.61675,,
94.1908,148.623925,,
94.2283,148.630925,,
94.2486,148.635625,,
94.291675,148.642125,,
94.3354,148.648475,,
94.363175,148.65225,,
94.381,148.66025,,
94.4552,148.667675,,
94.465725,148.676325,,
94.481025,148.681975,,
94.5167,148.69155,,
94.521225,148.699675,,
94.543675,148.706425,,
94.574325,148.715575,,
94.58465,148.72855,,
94.65345,148.743075,,
94.6717,148.8409,,
94.6974,148.872325,,
94.71505,148.927625,,
94.721275,148.9478,,
94.729425,148.9747,,
94.7884,149.0239,,
94.818175,149.053425,,
94.8498,149.0924,,
94.886675,149.138175,,
94.964575,149.151975,,
94.981325,149.2023,,
94.99605,149.2531,,
95.0747,149.3334,,
95.094725,149.387075,,
95.154275,149.4202,,
95.1767,149.464875,,
95.21585,149.525625,,
95.2672,149.5506,,
95.5008,149.576275,,
95.647675,149.597675,,
95.682875,149.63415,,
95.71055,149.6721,,
95.829375,149.704425,,
95.84255,149.759625,,
95.87335,149.785075,,
95.99905,149.8367,,
96.024,149.876075,,
96.0258,150.012225,,
96.050925,150.07155,,
96.10425,150.0749,,
96.2191,150.140275,,
96.265,150.201725,,
96.49275,150.233825,,
96.5328,150.27545,,
96.739975,150.306325,,
96.835575,150.360025,,
96.868225,150.385,,
97.099975,150.434525,,
97.181175,150.49215,,
97.375525,150.5361,,
97.403975,150.56845,,
97.575375,150.653575,,
97.603625,150.781625,,
97.64455,150.804125,,
97.6857,150.83815,,
97.726875,150.86925,,
97.87315,150.9442,,
97.8919,150.969475,,
97.955575,151.027875,,
98.0875,151.06535,,
98.109675,151.0983,,
98.134275,151.1364,,
98.158625,151.17695,,
98.228175,151.2358,,
98.2411,151.292825,,
98.29295,151.3278,,
98.341725,151.349875,,
98.431,151.389125,,
98.477875,151.466775,,
98.5965,151.5087,,
98.61185,151.5422,,
98.73205,151.5777,,
98.767275,151.6085,,
98.78605,151.64635,,
98.800375,151.7027,,
98.877075,151.72345,,
98.9037,151.7508,,
98.9825,151.778625,,
99.01565,151.79895,,
99.024275,151.851575,,
99.12685,151.9199,,
99.166625,151.966725,,
99.343525,152.02895,,
99.370225,152.128725,,
99.384225,152.182275,,
99.4089,152.210525,,
99.51875,152.23795,,
99.577875,152.29535,,
99.6173,152.328025,,
99.6249,152.354975,,
99.65125,152.37885,,
99.744975,152.4173,,
99.7853,152.4514,,
99.8035,152.48125,,
99.825425,152.521275,,
99.854225,152.602625,,
99.925725,152.641,,
99.9406,152.674325,,
99.967225,152.760925,,
100.025625,152.79845,,
100.080675,152.818725,,
100.129425,152.842375,,
100.152425,152.859125,,
100.171225,152.8983,,
100.1984,152.9759,,
100.230925,153.015125,,
100.307725,153.107575,,
100.53935,153.204025,,
100.545725,153.2729,,
100.579875,153.3065,,
100.6435,153.332775,,
100.742075,153.363775,,
100.8654,153.3723,,
100.91355,153.396575,,
100.9222,153.453325,,
100.923475,153.4712,,
101.055425,153.503575,,
101.06215,153.5182,,
101.116525,153.555525,,
101.1319,153.586625,,
101.176425,153.66975,,
101.26545,153.7053,,
101.27955,153.726225,,
101.299,153.760075,,
101.3221,153.81075,,
101.333125,153.8674,,
101.38475,154.08545,,
101.49205,154.127625,,
101.58625,154.18105,,
101.608675,154.25755,,
101.618175,154.358175,,
101.76005,154.459975,,
101.78265,154.723775,,
101.79265,154.7829,,
101.84475,154.95495,,
101.882075,155.054675,,
101.905575,155.131,,
101.917175,155.1626,,
102.018925,155.239525,,
102.049475,155.319775,,
102.117825,155.4044,,
102.1517,155.4352,,
102.162025,155.46665,,
102.213575,155.63475,,
102.225525,155.65325,,
102.2297,155.68675,,
102.236475,155.75425,,
102.36995,155.788125,,
102.38375,155.8115,,
102.40075,155.876875,,
102.457,155.92545,,
102.458625,155.95635,,
102.5289,156.0565,,
102.53895,156.087175,,
102.6006,156.123325,,
102.62695,156.147,,
102.6695,156.1936,,
102.75715,156.552025,,
102.815275,156.599775,,
102.8578,156.657025,,
102.87445,156.6833,,
102.912825,156.796,,
102.9393,156.84885,,
102.960375,156.882725,,
102.96595,156.933475,,
102.992525,156.9693,,
103.003675,157.008825,,
103.02235,157.09075,,
103.142125,157.1453,,
103.178325,157.16745,,
103.237625,157.2007,,
103.294125,157.23615,,
103.524625,157.277875,,
103.554625,157.303325,,
103.66925,157.358575,,
103.816925,157.3921,,
103.842075,157.43065,,
103.854,157.491625,,
103.884525,157.5446,,
103.8874,157.647625,,
103.9959,157.68075,,
104.0613,157.7294,,
104.07595,157.759025,,
104.091,157.789675,,
104.115125,157.817075,,
104.15695,157.860475,,
104.1644,157.891525,,
104.308175,157.91465,,
104.32665,157.927625,,
104.33845,157.96515,,
104.3903,157.992025,,
104.40025,158.057225,,
104.410075,158.085525,,
104.419225,158.112175,,
104.443925,158.15245,,
104.5517,158.203175,,
104.631825,158.22645,,
104.659325,158.2651,,
104.75065,158.29335,,
104.7713,158.309725,,
104.918675,158.342625,,
104.97425,158.354075,,
104.99295,158.37175,,
105.025675,158.388975,,
105.044925,158.42485,,
105.0737,158.4732,,
105.078675,158.50215,,
105.111275,158.59465,,
105.1258,158.650675,,
105.130175,158.712175,,
105.172275,158.72705,,
105.255375,158.77825,,
105.4881,158.805775,,
105.555225,158.836925,,
105.6069,158.896,,
105.6985,158.9078,,
105.719325,158.920675,,
105.75755,158.940425,,
105.81415,158.99265,,
105.879725,159.0299,,
106.02535,159.08405,,
106.068375,159.15475,,
106.0741,159.219675,,
106.103925,159.312025,,
106.2301,159.38715,,
106.287225,159.407425,,
106.3265,159.419725,,
106.3382,159.44295,,
106.355,159.4824,,
106.372175,159.517875,,
106.430725,159.56325,,
106.4528,159.6231,,
106.472575,159.6609,,
106.50585,159.688675,,
106.5797,159.715,,
106.62405,159.768525,,
106.640375,159.8132,,
106.76595,159.915225,,
106.787925,159.95205,,
106.793825,159.979775,,
106.8129,160.0441,,
106.8461,160.087475,,
106.890475,160.111675,,
106.9248,160.13915,,
106.947675,160.18075,,
106.972025,160.3199,,
106.97825,160.362875,,
107.008525,160.4041,,
107.22165,160.440425,,
107.3504,160.49915,,
107.406225,160.544925,,
107.48225,160.586375,,
107.501475,160.610875,,
107.561275,160.647775,,
107.58245,160.7201,,
107.65075,160.8568,,
107.6549,160.930225,,
107.69665,160.985925,,
107.760725,161.040975,,
107.86575,161.080925,,
107.89685,161.114475,,
107.94305,161.146825,,
107.981275,161.241225,,
108.11065,161.2718,,
108.1365,161.3245,,
108.15255,161.35755,,
108.209625,161.401925,,
108.235375,161.4335,,
108.2585,161.485225,,
108.26945,161.53645,,
108.30945,161.63015,,
108.39025,161.8219,,
108.489275,161.8457,,
108.5188,161.9845,,
108.53435,162.01455,,
108.575675,162.092175,,
108.6296,162.13225,,
108.66285,162.18185,,
108.685775,162.2342,,
108.712375,162.2755,,
108.759675,162.29835,,
108.778925,162.400525,,
108.793875,162.458675,,
108.804475,162.488925,,
108.904175,162.52515,,
108.9239,162.6575,,
108.96605,162.7025,,
109.02235,162.747075,,
109.054525,162.8019,,
109.11695,162.88435,,
109.19195,162.891125,,
109.21225,162.965175,,
109.258325,163.0561,,
109.314,163.09665,,
109.359475,163.112725,,
109.4018,163.1338,,
109.47855,163.212225,,
109.55235,163.2518,,
109.613925,163.2835,,
109.620675,163.317575,,
109.6444,163.4157,,
109.675725,163.473825,,
109.718125,163.49255,,
109.7421,163.6806,,
109.81505,163.7174,,
109.84285,163.8381,,
109.91715,163.8824,,
109.943925,163.927725,,
109.962625,163.95115,,
109.9845,163.9701,,
110.0158,164.0086,,
110.077225,164.057025,,
110.161225,164.09485,,
110.264675,164.126775,,
110.311925,164.145675,,
110.363375,164.1632,,
110.44695,164.19215,,
110.52245,164.272175,,
110.5439,164.2974,,
110.62795,164.372075,,
110.68985,164.4195,,
110.71605,164.46805,,
110.759875,164.495625,,
110.7787,164.531075,,
110.786175,164.60205,,
110.8424,164.6869,,
110.843575,164.726,,
110.859675,164.782275,,
110.89025,164.81825,,
110.898175,165.018375,,
110.96795,165.186275,,
111.033575,165.223025,,
111.048825,165.2476,,
111.0522,165.4799,,
111.1569,165.52955,,
111.2456,165.65475,,
111.339125,165.6944,,
111.411425,165.72925,,
111.4826,165.786425,,
111.5405,165.833025,,
111.6089,165.883775,,
111.6512,165.91225,,
111.676175,166.127125,,
111.706075,166.18125,,
111.736225,166.2788,,
111.799,166.41245,,
111.948675,166.471625,,
111.9611,166.55215,,
112.09445,166.596275,,
112.156925,166.6403,,
112.25355,166.748,,
112.29805,166.961075,,
112.3747,166.99985,,
112.393575,167.088525,,
112.4327,167.116775,,
112.4703,167.157975,,
112.50545,167.26445,,
112.5348,167.30965,,
112.622025,167.35995,,
112.637925,167.453375,,
112.666575,167.629175,,
112.67615,167.82165,,
112.700425,167.894925,,
112.72375,167.91825,,
112.7644,167.943375,,
112.7842,167.968125,,
112.896975,168.20915,,
112.91635,168.30705,,
112.92255,168.3315,,
112.97055,168.39895,,
113.04925,168.420075,,
113.112725,168.594225,,
113.16885,168.9543,,
113.201225,169.04475,,
113.215925,169.07455,,
113.25595,169.157275,,
113.286525,169.235525,,
113.317975,169.293025,,
113.3494,169.3141,,
113.391325,169.354325,,
113.426025,169.407,,
113.443175,169.4449,,
113.478575,169.59465,,
113.498225,169.627275,,
113.514675,169.935875,,
113.57585,170.061125,,
113.592175,170.136325,,
113.629175,170.17475,,
113.647925,170.225975,,
113.714775,170.3017,,
113.72935,170.387625,,
113.81935,170.496825,,
113.856325,170.542675,,
113.8653,170.586,,
113.8891,170.730275,,
113.91195,170.758,,
113.9667,170.855525,,
114.079025,170.9117,,
114.10405,171.029475,,
114.139775,171.24415,,
114.17685,171.3256,,
114.185075,171.4466,,
114.259,171.479725,,
114.27715,171.5393,,
114.310225,171.59875,,
114.34605,171.640325,,
114.35745,171.67925,,
114.507825,171.715625,,
114.55055,171.751675,,
114.606,171.813825,,
114.645875,171.860125,,
114.688975,172.0185,,
114.702225,172.0402,,
114.7215,172.06315,,
114.8019,172.082725,,
114.81745,172.114375,,
114.972875,172.1413,,
115.08005,172.184525,,
115.12495,172.228725,,
115.189125,172.268275,,
115.1943,172.305225,,
115.288325,172.4005,,
115.359875,172.60325,,
115.4823,172.642575,,
115.54345,172.666075,,
115.60075,172.8672,,
115.613775,172.927225,,
115.635075,173.08535,,
115.690225,173.52635,,
115.7125,174.077925,,
115.779275,174.1133,,
115.8524,174.43425,,
116.082075,174.712975,,
116.10235,174.811,,
116.13615,174.86935,,
116.14895,175.2001,,
116.259,175.5241,,
116.45135,175.563775,,
116.467425,175.88775,,
116.4727,176.075075,,
116.530425,176.214175,,
116.581475,177.0246,,
116.624,177.247325,,
116.770475,177.61155,,
116.79135,177.64245,,
116.87125,177.777175,,
116.91485,177.8088,,
117.0156,178.164875,,
117.045625,178.2117,,
117.123375,178.259425,,
117.161175,178.275825,,
117.19245,178.31395,,
117.22275,178.356075,,
117.238275,178.37245,,
117.318275,178.57115,,
117.370175,178.607425,,
117.443125,178.8088,,
117.473925,178.85585,,
117.5506,178.924775,,
117.59625,179.0543,,
117.622025,179.12555,,
117.6821,179.1599,,
117.749725,179.18835,,
117.763325,179.284225,,
117.8669,179.4156,,
117.905525,179.469225,,
117.977975,179.64995,,
118.088925,179.70805,,
118.114125,179.772975,,
118.1272,179.86635,,
118.14895,180.062475,,
118.214075,180.21115,,
118.247525,180.327475,,
118.281675,180.366625,,
118.319775,180.49435,,
118.433025,180.538425,,
118.440125,180.6009,,
118.452975,180.9392,,
118.459625,181.010825,,
118.58875,181.0356,,
118.73415,181.13495,,
118.754125,181.745275,,
118.8,181.8098,,
118.834075,181.97595,,
118.926125,182.039325,,
118.97235,182.06145,,
118.99045,182.13175,,
119.019675,182.17755,,
119.0396,182.348125,,
119.07245,182.533925,,
119.12485,182.568125,,
119.145525,182.826675,,
119.165575,182.920475,,
119.20285,182.95845,,
119.25785,183.0208,,
119.304725,183.0717,,
119.351375,183.1058,,
119.431725,183.1528,,
119.5172,183.23485,,
119.542375,183.366875,,
119.57115,183.635325,,
119.63035,183.6759,,
119.7717,184.02485,,
119.866825,184.0564,,
119.976775,184.085825,,
120.090375,184.133225,,
120.155375,184.304525,,
120.185225,184.388775,,
120.215225,184.66715,,
120.240875,184.951275,,
120.24855,185.029425,,
120.267325,185.17365,,
120.358375,185.202575,,
120.430225,185.457225,,
120.46255,185.532325,,
120.5048,185.602575,,
120.54165,185.6476,,
120.58215,185.7577,,
120.595,185.814125,,
120.6138,185.8557,,
120.6265,185.923325,,
120.638825,186.0545,,
120.703125,186.153675,,
120.71945,186.27625,,
120.74605,186.32855,,
120.753275,186.38765,,
120.806725,186.43085,,
120.8408,186.5262,,
120.863175,186.5699,,
120.913075,186.905975,,
120.940225,186.9812,,
120.97395,187.112625,,
121.042175,187.180025,,
121.0877,187.205875,,
121.1406,187.2333,,
121.19555,187.484425,,
121.20975,187.513075,,
121.25055,187.567275,,
121.29825,187.9,,
121.326025,188.069625,,
121.37285,188.234525,,
121.39005,188.29855,,
121.447675,188.413525,,
121.520525,188.8895,,
121.5532,189.043325,,
121.621275,189.081775,,
121.704925,189.211275,,
121.75655,189.2648,,
121.780275,189.3665,,
121.8528,189.469925,,
121.90205,189.59725,,
121.9524,189.736075,,
121.980225,189.8648,,
122.022325,189.91435,,
122.036075,189.987175,,
122.0691,190.152625,,
122.10095,190.18105,,
122.11505,190.2227,,
122.159325,190.264975,,
122.168525,190.2913,,
122.174975,190.3369,,
122.25005,190.497575,,
122.341425,190.517025,,
122.3756,190.560325,,
122.54625,190.60965,,
122.6183,190.651675,,
123.1032,190.6778,,
123.139175,190.787475,,
123.1614,190.827975,,
123.274575,190.860325,,
123.305725,190.900475,,
123.32885,190.94465,,
123.441875,191.019425,,
123.472025,191.0832,,
123.90115,191.154375,,
124.198525,191.176475,,
124.547975,191.209225,,
124.8616,191.330775,,
124.96335,191.551275,,
125.095975,191.752225,,
125.16175,191.829975,,
125.39045,191.899425,,
125.454025,192.0128,,
125.51095,192.099375,,
125.53,192.136375,,
125.564275,192.155775,,
125.6114,192.22835,,
125.64745,192.31945,,
125.724175,192.34205,,
125.7499,192.37315,,
125.788775,192.437925,,
125.821225,192.5509,,
125.89295,192.580275,,
125.9285,192.881475,,
125.9771,192.939275,,
126.0049,192.9688,,
126.017175,193.0206,,
126.031475,193.22,,
126.086175,193.341225,,
126.108025,193.3982,,
126.139825,193.512675,,
126.37855,193.6099,,
126.440825,193.647275,,
126.464725,193.68665,,
126.50875,193.723025,,
126.685275,193.770275,,
126.755975,193.801425,,
126.783775,193.940625,,
126.8009,194.231675,,
126.852225,194.3056,,
126.9218,194.340125,,
126.942475,194.39595,,
127.018625,194.48095,,
127.0561,194.5745,,
127.15375,194.725575,,
127.2365,194.7884,,
127.3031,194.81845,,
127.468175,194.863125,,
127.5149,194.8929,,
127.54105,194.9224,,
127.549375,194.941375,,
127.585625,195.01745,,
127.6874,195.044175,,
127.755225,195.3049,,
127.789775,195.390375,,
127.83525,195.39575,,
127.844625,195.478375,,
127.873725,195.57605,,
127.8842,195.696925,,
127.912325,195.9292,,
128.00505,195.9864,,
128.0242,196.0724,,
128.06755,196.105625,,
128.117075,196.263425,,
128.127825,196.45065,,
128.162525,196.520325,,
128.203975,196.548625,,
128.2223,196.625775,,
128.329425,196.677925,,
128.427675,196.695675,,
128.454425,196.754275,,
128.495125,196.803875,,
128.5551,196.835,,
128.583025,196.88445,,
128.606925,196.96505,,
128.632975,197.135125,,
128.69095,197.175675,,
128.706575,197.222875,,
128.76165,197.27675,,
128.76695,197.3743,,
128.8631,197.48215,,
128.8779,197.71935,,
128.890925,197.817025,,
128.901475,198.019625,,
128.993375,198.0558,,
129.02205,198.1008,,
129.0796,198.1385,,
129.1121,198.169425,,
129.134775,198.2097,,
129.204975,198.291975,,
129.259,198.44335,,
129.427375,198.511025,,
129.605775,198.541275,,
129.703325,198.573225,,
129.731975,198.673175,,
129.749625,198.736025,,
129.760575,198.8289,,
129.7852,198.84505,,
129.84265,198.864925,,
129.855,198.932525,,
129.89235,198.955825,,
129.937375,199.019225,,
129.9485,199.03885,,
129.970575,199.12095,,
130.008725,199.167925,,
130.032025,199.22555,,
130.05555,199.2859,,
130.079725,199.33205,,
130.087625,199.488375,,
130.095175,199.515275,,
130.143775,199.578875,,
130.151625,199.641,,
130.1724,199.7046,,
130.190025,199.749475,,
130.2336,199.80775,,
130.25115,199.849775,,
130.28915,199.88145,,
130.303325,199.9314,,
130.308275,199.976525,,
130.317475,200.0164,,
130.355825,200.074475,,
130.364975,200.126825,,
130.40405,200.1862,,
130.419425,200.32465,,
130.46295,200.373625,,
130.4864,200.484825,,
130.488725,200.53875,,
130.517525,200.5569,,
130.545,200.604525,,
130.5768,200.6314,,
130.58595,200.658225,,
130.601475,200.709825,,
130.61805,200.765425,,
130.6547,200.805825,,
130.6865,200.95055,,
130.695625,201.20475,,
130.716975,201.23765,,
130.727475,201.2725,,
130.76305,201.328225,,
130.783575,201.348275,,
130.825375,201.395275,,
130.845175,201.45575,,
130.85395,201.490225,,
130.883275,201.546,,
130.898125,201.62335,,
130.928075,201.815375,,
130.94165,201.83995,,
130.974025,201.86825,,
130.98665,201.903775,,
131.087425,201.954225,,
131.112025,202.0609,,
131.15505,202.1594,,
131.165725,202.264525,,
131.211075,202.342875,,
131.232775,202.697275,,
131.270875,202.806775,,
131.303675,202.84325,,
131.334675,202.8701,,
131.37045,202.9212,,
131.38275,202.96325,,
131.400175,202.984175,,
131.438025,203.065025,,
131.4619,203.114475,,
131.47995,203.1993,,
131.491975,203.298875,,
131.60195,203.363475,,
131.608,203.465125,,
131.6747,203.810425,,
131.699275,203.915325,,
131.706675,203.956725,,
131.765525,204.036775,,
131.78485,204.132875,,
131.810025,204.332,,
131.833775,204.468375,,
131.8876,204.568425,,
131.9499,204.62595,,
131.977275,204.65795,,
131.989425,204.77945,,
132.024525,204.839,,
132.10085,205.0166,,
132.115725,205.158675,,
132.130475,205.192375,,
132.142875,205.24015,,
132.16215,205.28095,,
132.188925,205.34175,,
132.1956,205.3802,,
132.2303,205.40805,,
132.2461,205.554025,,
132.260475,205.6756,,
132.298225,205.7068,,
132.33055,205.764,,
132.374325,206.0358,,
132.420275,206.17115,,
132.4341,206.233575,,
132.489825,206.319175,,
132.52665,206.39905,,
132.53945,206.46,,
132.595625,206.521625,,
132.63355,206.729075,,
132.6631,206.87935,,
132.7103,207.08585,,
132.77325,207.221575,,
132.786475,207.3485,,
132.81965,207.804475,,
132.859675,208.023375,,
132.88505,208.379875,,
132.952075,208.459175,,
133.07985,208.7596,,
133.10675,208.7851,,
133.157525,209.16075,,
133.174025,209.245025,,
133.188425,209.367575,,
133.2193,210.21695,,
133.245975,210.627575,,
133.3279,210.886725,,
133.365675,210.9262,,
133.3993,210.9619,,
133.425725,211.017425,,
133.464075,211.068075,,
133.4958,211.12175,,
133.518525,211.14355,,
133.555275,211.2326,,
133.579575,211.254925,,
133.609825,211.412,,
133.62275,211.470725,,
133.643,211.511125,,
133.6767,211.6545,,
133.7393,211.90455,,
133.766375,211.96355,,
133.856,212.007725,,
133.886025,212.066225,,
133.961375,212.0954,,
133.981175,212.130825,,
134.0011,212.249625,,
134.022325,212.328875,,
134.1393,212.3745,,
134.176225,212.677875,,
134.1986,212.72075,,
134.222175,212.8084,,
134.25235,212.916125,,
134.266875,212.9801,,
134.321875,213.14475,,
134.35775,213.198725,,
134.37405,213.2516,,
134.397475,213.31255,,
134.41625,213.432875,,
134.45155,213.47555,,
134.5057,213.53555,,
134.532975,213.590875,,
134.5602,213.721675,,
134.5879,213.758675,,
134.622,213.994275,,
134.693325,214.036125,,
134.7151,214.12575,,
134.738375,214.152975,,
134.777775,214.223925,,
134.853525,214.282675,,
134.898875,214.3184,,
134.950225,214.436425,,
134.991525,214.4872,,
135.02505,214.530975,,
135.03685,214.980475,,
135.059775,215.071575,,
135.08695,215.16725,,
135.149725,215.1934,,
135.179575,215.292025,,
135.211575,215.35805,,
135.2226,215.404975,,
135.247275,215.472375,,
135.30775,215.540125,,
135.337,215.743575,,
135.340375,215.9594,,
135.389,216.0861,,
135.494975,216.151425,,
135.5211,216.181225,,
135.5486,216.2416,,
135.5708,216.274525,,
135.594,216.365675,,
135.612925,216.409025,,
135.76865,216.498325,,
135.7828,216.538675,,
135.79255,216.604975,,
135.8402,216.670525,,
135.90825,216.715725,,
135.92235,216.75075,,
135.958925,216.8288,,
136.03785,216.87605,,
136.08895,216.949825,,
136.15435,217.00445,,
136.167575,217.0528,,
136.268175,217.2278,,
136.301475,217.270975,,
136.346075,217.381525,,
136.444625,217.45015,,
136.4801,217.672425,,
136.581625,217.739325,,
136.59395,217.810625,,
136.5987,217.8545,,
136.691575,217.875825,,
136.736625,217.936425,,
136.783225,217.9791,,
136.799875,218.21275,,
136.8489,218.263175,,
136.8844,218.296725,,
136.89835,218.3594,,
137.056775,218.404575,,
137.0781,218.4383,,
137.186225,218.47595,,
137.2256,218.525625,,
137.245075,218.681775,,
137.25205,218.725675,,
137.360525,219.00455,,
137.710625,219.03965,,
137.77885,219.09935,,
137.811425,219.305425,,
137.832725,219.357475,,
137.903775,219.395025,,
137.9838,219.4753,,
138.02035,219.487975,,
138.062175,219.5204,,
138.0714,219.56935,,
138.103225,219.619725,,
138.211375,219.6465,,
138.260125,219.74345,,
138.2766,219.766425,,
138.295775,219.8107,,
138.298675,219.874375,,
138.328525,219.919525,,
138.362975,219.949125,,
138.371675,220.000575,,
138.391025,220.1351,,
138.425125,220.379825,,
138.4667,220.43335,,
138.49455,220.455275,,
138.5129,220.5267,,
138.519775,220.567775,,
138.559175,220.607725,,
138.57495,220.75475,,
138.609925,220.797825,,
138.628275,220.886425,,
138.63665,220.943475,,
138.640625,221.080425,,
138.666025,221.12595,,
138.675375,221.2254,,
138.698,221.295475,,
138.74935,221.35825,,
138.846,221.393325,,
138.861475,221.46075,,
138.917575,221.497425,,
138.953475,221.5662,,
139.062825,221.640775,,
139.077225,221.67,,
139.08385,221.703625,,
139.288925,221.74,,
139.37405,221.84395,,
139.413525,221.93855,,
139.500775,222.0288,,
139.521175,222.084425,,
139.5269,222.20815,,
139.5507,222.22515,,
139.601825,222.2498,,
139.628325,222.278725,,
139.6457,222.308025,,
139.824425,222.3504,,
139.859,222.379925,,
139.87945,222.40095,,
139.8901,222.4202,,
139.9016,222.460975,,
139.92155,222.499,,
139.92675,222.559875,,
139.939125,222.600325,,
140.009225,222.8136,,
140.023225,222.935925,,
140.08285,222.99765,,
140.1037,223.041625,,
140.135725,223.096675,,
140.159425,223.186075,,
140.19585,223.36165,,
140.204675,223.4358,,
140.257925,223.534775,,
140.3309,223.6184,,
140.395375,223.659625,,
140.432275,223.71215,,
140.459625,223.814375,,
140.47585,223.9442,,
140.4802,224.007375,,
140.500225,224.042625,,
140.563225,224.219025,,
140.585425,224.34635,,
140.60425,224.471475,,
140.679375,224.75785,,
140.7093,224.7971,,
140.75625,224.811675,,
140.797125,224.903525,,
140.81835,224.968425,,
140.846225,225.03535,,
140.885875,225.057325,,
140.94525,225.130775,,
140.956375,225.150625,,
141.034575,225.2944,,
141.157775,225.322825,,
141.191525,225.378775,,
141.204775,225.407375,,
141.2116,225.452375,,
141.2765,225.4972,,
141.3063,225.5711,,
141.322225,225.59415,,
141.3294,225.6715,,
141.345825,225.73255,,
141.390325,225.7706,,
141.439875,225.81595,,
141.468725,225.838175,,
141.4964,225.95485,,
141.549175,226.09615,,
141.576875,226.1413,,
141.63915,226.42255,,
141.677125,226.68735,,
141.695675,226.82325,,
141.70465,226.85245,,
141.731875,226.87245,,
141.75005,226.907975,,
141.7915,226.9502,,
141.872375,227.0609,,
141.900225,227.14815,,
141.9285,227.201925,,
141.945975,227.253975,,
141.982375,227.4836,,
142.0184,227.582825,,
142.045,227.609375,,
142.074175,227.762825,,
142.096,227.865875,,
142.137775,228.0231,,
142.1564,228.1457,,
142.181025,228.43345,,
142.19485,228.7705,,
142.2218,228.805925,,
142.250325,228.846025,,
142.2791,228.9341,,
142.3482,228.9838,,
142.388725,229.226675,,
142.46975,229.385375,,
142.5035,229.410825,,
142.53135,229.45785,,
142.556525,229.52925,,
142.646925,229.564425,,
142.665725,229.657225,,
142.67185,229.773125,,
142.69825,229.9019,,
142.716175,229.9827,,
142.724,230.3404,,
142.901175,230.3797,,
142.973825,230.64975,,
143.013475,230.69785,,
143.0956,231.0027,,
143.160675,231.1079,,
143.19695,231.163,,
143.243075,231.235325,,
143.27545,231.305275,,
143.293325,231.5649,,
143.313375,231.62515,,
143.3743,231.674325,,
143.409425,231.910175,,
143.41545,232.0503,,
143.438475,232.505775,,
143.4637,232.939775,,
143.5407,233.636,,
143.55725,233.7388,,
143.61615,233.975775,,
143.649225,234.09795,,
143.689275,234.126225,,
143.71735,234.4367,,
143.762825,234.961625,,
143.7912,235.215975,,
143.84785,235.434625,,
143.8583,235.474575,,
143.89935,235.58395,,
143.98865,235.917375,,
144.004675,236.00235,,
144.0393,236.23655,,
144.0557,236.77065,,
144.161925,236.86335,,
144.181475,236.980025,,
144.18775,237.080525,,
144.25405,237.111725,,
144.2946,237.62705,,
144.319075,237.923725,,
144.341675,237.9571,,
144.37895,238.17925,,
144.495875,238.3278,,
144.50855,238.39985,,
144.524775,238.439775,,
144.609325,238.482675,,
144.618725,239.382775,,
144.6433,239.44655,,
144.7039,239.726125,,
144.71895,239.87645,,
144.75395,240.043525,,
144.80535,240.155725,,
144.840775,240.361925,,
144.86105,240.430475,,
144.885875,240.722325,,
144.90505,240.89505,,
145.00245,241.636525,,
145.02275,242.067575,,
145.067925,242.1251,,
145.124525,242.189775,,
145.15135,242.30275,,
145.23395,242.50825,,
145.273075,242.5396,,
145.376425,242.627125,,
145.40955,242.743475,,
145.44635,242.856775,,
145.46235,242.9936,,
145.482575,243.2547,,
145.50515,243.277025,,
145.540275,243.57375,,
145.597225,243.601625,,
145.71615,243.64255,,
145.7994,243.929675,,
145.824025,244.019,,
145.834375,244.0811,,
145.853625,244.25625,,
145.87125,244.308525,,
145.8869,244.48305,,
145.9167,244.524625,,
145.968075,244.5979,,
146.028975,244.7219,,
146.088375,244.898325,,
146.13605,245.140225,,
