SPK_SPKC02a (short inhibition),SPK_SPKC04a (inhibited),SPK_SPKC05a (excited),SPK_SPKC07a (short excitation),SPK_SPKC10a (short excitation)
96.281525,64.53345,363.8099,44.2429,63.55805
96.287625,64.535275,363.8562,44.268425,63.6343
96.359425,64.5945,363.968775,44.315275,63.6697
96.41345,64.611,364.30355,44.3318,63.69435
96.42965,64.66205,364.5241,44.371825,63.73475
96.49535,64.664075,364.784875,44.383925,63.771625
96.506475,64.6883,364.94325,44.414075,63.8012
96.606525,64.699275,364.979025,44.446525,63.806325
96.667775,64.703475,365.084975,44.49935,63.841525
96.67765,64.73745,365.108475,44.536725,63.8803
96.71485,64.740725,365.277925,44.572425,63.9377
96.810625,64.788675,365.576025,44.597275,63.982925
96.851725,64.839175,365.6191,44.622525,64.0175
96.916,64.876275,366.04065,44.649475,64.050875
96.938025,64.918575,367.564975,44.686125,64.174175
97.103375,64.94195,367.61465,44.71265,64.20515
97.1551,64.970125,367.661525,44.739625,64.267575
97.196075,65.006975,367.85295,44.7608,64.29635
97.2203,65.04725,368.28895,44.779525,64.32365
97.3184,65.06255,368.45705,44.8466,64.3271
97.517725,65.10815,368.499025,44.848875,64.3972
97.53665,65.11115,368.80135,44.870375,64.460825
97.5772,65.15885,369.912025,44.903975,64.500525
97.636725,65.2633,370.073,44.927325,64.53725
97.646925,65.2698,370.526625,44.991775,64.57755
97.708525,65.28675,370.578425,45.0257,64.633375
97.767725,65.308575,370.8828,45.060275,64.660125
97.789625,65.31745,370.91115,45.1191,64.687025
97.81005,65.3535,371.813175,45.1702,64.7243
97.828175,65.416425,371.870025,45.18385,64.755025
97.84065,65.451725,372.153875,45.21615,64.7784
97.89895,65.483925,372.42945,45.308925,64.828225
97.94655,65.512275,372.52115,45.36515,64.87255
97.9517,65.52795,372.859225,45.39535,64.936325
97.961225,65.542925,372.92805,45.42015,64.958275
97.996775,65.59335,373.240825,45.439375,64.989025
98.064775,65.622575,374.534775,45.4732,65.092925
98.136925,65.66365,375.241375,45.4766,65.175275
98.1636,65.682425,375.31955,45.535225,65.212675
98.2743,65.719975,375.38665,45.556325,65.216775
98.288275,65.78035,375.85445,45.6123,65.27495
98.320675,65.851575,375.957075,45.641925,65.295925
98.37765,65.866625,376.2557,45.671775,65.311275
98.3965,65.87015,376.757725,45.692225,65.41315
98.619975,65.9633,376.791075,45.7625,65.460325
98.6387,65.99295,376.816575,45.78115,65.522075
98.666575,66.011925,376.85065,45.819875,65.565775
98.763,66.094325,376.9583,45.84645,65.61465
98.802925,66.0992,377.038925,45.899125,65.69095
98.8177,66.13615,377.092275,45.907525,65.770625
98.898175,66.19525,377.256725,45.9218,65.825875
98.939775,66.208825,377.346025,45.96765,65.907425
98.9867,66.217775,377.85025,45.97335,65.926475
98.9978,66.2467,377.938425,46.107325,65.974775
99.10535,66.290825,378.027875,46.113175,66.0532
99.3068,66.304225,378.18485,46.1248,66.131025
99.405825,66.462275,378.271,46.13955,66.1656
99.46405,66.471175,378.430825,46.1557,66.22855
99.526575,66.4939,378.516125,46.17375,66.26345
99.599125,66.5271,378.523575,46.204775,66.310975
99.63445,66.53315,378.559375,46.243725,66.34215
99.73445,66.613125,378.936575,46.264875,66.35375
99.87855,66.623375,378.971025,46.2847,66.361675
99.90765,66.671125,379.16,46.310025,66.394
99.92175,66.734075,379.50415,46.3442,66.4404
99.93955,66.7369,379.9475,46.3568,66.4761
100.0714,66.75485,380.012325,46.359325,66.49325
100.087675,66.7827,380.129575,46.382325,66.503325
100.149425,66.8268,380.381725,46.394125,66.54125
100.20155,66.834475,380.755425,46.406025,66.5985
100.297925,66.909625,380.84,46.416325,66.656575
100.38065,66.956175,381.023225,46.47925,66.66505
100.425225,66.969425,381.305925,46.500125,66.7026
100.46205,67.067925,381.32615,46.52375,66.732525
100.511875,67.0843,381.354925,46.549025,66.7603
100.5318,67.1021,381.614425,46.562125,66.79815
100.58035,67.1379,381.6483,46.572525,66.850375
100.72785,67.1427,381.680425,46.593,66.92875
100.8682,67.1914,381.78605,46.621,66.983375
100.889875,67.212525,381.835025,46.6412,67.05415
100.910625,67.223225,382.348125,46.654325,67.091
100.914825,67.271675,382.817975,46.684525,67.135875
100.9885,67.283775,382.84485,46.7071,67.162675
101.1402,67.4006,383.129725,46.739875,67.25115
101.179275,67.416075,383.24385,46.75495,67.289925
101.284225,67.43975,383.257,46.78995,67.333475
101.409075,67.449075,383.30735,46.817825,67.3561
101.447775,67.478275,383.98275,46.85235,67.3651
101.47395,67.505875,384.272375,46.90745,67.406325
101.591125,67.52355,384.571775,46.9426,67.430375
101.617525,67.544275,384.816225,46.950375,67.456225
101.63765,67.620175,384.937425,46.9601,67.489325
101.662025,67.646975,385.057525,46.971075,67.59565
101.672225,67.657725,385.218,46.991325,67.62865
101.8175,67.72605,385.3727,47.0267,67.675675
101.895025,67.750525,385.454625,47.03655,67.714425
101.9062,67.8423,385.7607,47.066,67.777425
101.92255,67.8516,385.777775,47.10735,67.816325
101.92775,67.877425,385.830025,47.15555,67.866925
101.9456,67.924625,385.83185,47.167,67.927975
101.98865,67.92775,385.92845,47.191225,67.95205
102.020325,67.9545,386.207375,47.217075,67.9803
102.071025,67.978125,386.460575,47.265875,68.056675
102.10495,68.054025,386.635475,47.288925,68.075625
102.2081,68.1038,386.754,47.31525,68.0775
102.219375,68.136,386.84065,47.35365,68.098275
102.228075,68.1476,387.0386,47.356075,68.139225
102.240375,68.178725,387.26675,47.363025,68.189575
102.3214,68.28065,387.2902,47.390025,68.2357
102.39695,68.30255,387.507425,47.40215,68.27725
102.421125,68.31835,388.13455,47.4421,68.27895
102.620825,68.354525,388.254925,47.45505,68.309525
102.713625,68.4011,388.267725,47.48645,68.34925
102.846475,68.436875,388.4732,47.518575,68.377975
102.911,68.47105,388.67,47.5349,68.421
102.9497,68.53175,388.80715,47.592475,68.437275
103.09575,68.631425,388.984175,47.62175,68.456025
103.130075,68.663075,389.160625,47.6319,68.514375
103.184125,68.717975,389.70585,47.663875,68.62545
103.242725,68.7434,389.8065,47.69955,68.6758
103.274325,68.820925,389.8145,47.7363,68.7268
103.359375,68.894875,390.511475,47.7746,68.76095
103.373625,68.95875,390.663025,47.814675,68.787625
103.408275,68.9723,390.744175,47.857825,68.8371
103.4247,68.9976,390.897925,47.878625,68.873025
103.46615,69.0369,391.1703,47.93175,68.94985
103.56665,69.044,391.217075,47.96685,68.96875
103.698925,69.072775,391.253175,47.98745,68.993575
103.721825,69.0837,391.287025,47.998025,69.031375
103.735325,69.1645,391.328725,48.01335,69.047075
103.747275,69.281575,391.385975,48.023675,69.08885
103.866475,69.3268,391.51515,48.075175,69.109575
103.92135,69.34895,391.66165,48.094625,69.141875
103.963125,69.358375,391.702425,48.122825,69.224575
103.9747,69.399275,391.897725,48.129975,69.22565
103.9898,69.4038,392.13365,48.142325,69.27145
104.065325,69.433125,392.15245,48.1584,69.294075
104.151025,69.492525,392.213275,48.193975,69.322625
104.320225,69.496425,392.266325,48.20465,69.427475
104.41285,69.55795,392.73625,48.227275,69.444475
104.4622,69.59985,393.119025,48.230975,69.467925
104.48785,69.6324,393.8083,48.2812,69.492075
104.545975,69.66975,393.875575,48.306325,69.518625
104.5734,69.689625,394.1854,48.32945,69.551125
104.59215,69.761,394.3706,48.356225,69.57885
104.717375,69.7648,394.4859,48.386825,69.6307
104.744675,69.8108,394.6865,48.414275,69.6591
104.81935,69.815975,394.764775,48.456825,69.6927
104.923875,69.85595,394.776375,48.486175,69.706425
104.9469,69.8745,394.92145,48.501675,69.7253
104.970225,69.885325,395.085375,48.5415,69.7457
105.049525,69.9006,395.226,48.556975,69.77325
105.059925,69.93755,395.255,48.55825,69.8075
105.06365,69.940425,395.3016,48.588775,69.83405
105.0864,69.9952,395.487975,48.598625,69.8492
105.1136,69.9976,395.867775,48.63325,69.871625
105.2278,70.03655,396.512875,48.646925,69.8976
105.28975,70.107775,397.071425,48.69,69.898725
105.33855,70.167025,397.326675,48.7016,69.933675
105.385025,70.189025,397.976275,48.713625,69.999
105.447575,70.198775,398.025825,48.7433,70.020575
105.465025,70.260625,398.3614,48.779875,70.038
105.50455,70.2759,398.395525,48.784525,70.071325
105.519325,70.33345,398.482375,48.803275,70.139575
105.530625,70.421025,398.613275,48.865775,70.158925
105.62275,70.49075,398.8065,48.87895,70.193625
105.660325,70.51455,399.083675,48.9231,70.38315
105.68445,70.5523,399.14065,48.944525,70.448775
105.687175,70.567125,399.265175,48.9622,70.503525
105.801125,70.572325,399.306975,48.978675,70.577775
105.999175,70.59285,399.322325,48.9823,70.623175
106.076275,70.611775,399.88475,49.00655,70.669975
106.15445,70.628725,399.96945,49.011275,70.716325
106.336975,70.666225,400.268775,49.031025,70.765
106.3444,70.768125,400.3248,49.0453,70.793825
106.361175,70.81065,400.6056,49.055125,70.917675
106.377025,70.8329,400.6686,49.080375,70.958525
106.4977,70.887375,400.705525,49.1332,70.975175
106.506025,70.9092,400.764925,49.184825,71.033875
106.596,70.9478,400.9594,49.210225,71.10855
106.604,70.979175,400.9881,49.227325,71.1445
106.6473,70.99705,401.12635,49.229025,71.1802
106.719275,71.030925,401.17975,49.25695,71.23495
106.804125,71.06425,401.240475,49.26515,71.275875
106.829525,71.084075,401.344725,49.272425,71.3359
107.00255,71.089525,401.515425,49.282425,71.35615
107.069675,71.1073,401.717625,49.299175,71.37235
107.08135,71.109275,401.770925,49.32115,71.3993
107.1712,71.307175,402.057075,49.349225,71.473375
107.1878,71.315175,402.233175,49.385,71.502275
107.268225,71.330525,402.351325,49.41385,71.5346
107.31125,71.345,402.499775,49.436575,71.5798
107.33145,71.394525,402.537675,49.480975,71.61255
107.337675,71.4349,402.574575,49.505775,71.61965
107.364875,71.5004,402.57925,49.546825,71.6519
107.40305,71.518975,402.5958,49.5645,71.6847
107.470275,71.5224,402.602175,49.61335,71.715575
107.48835,71.5664,402.6609,49.6394,71.72
107.512825,71.583125,402.77775,49.652875,71.9402
107.5392,71.629925,403.023325,49.6575,72.0333
107.60615,71.665375,403.326375,49.69385,72.13795
107.652075,71.7438,404.008825,49.7176,72.18565
107.660075,71.788575,404.341,49.719775,72.2729
107.691975,71.794775,404.57695,49.74945,72.338875
107.722825,71.848475,404.67005,49.765675,72.41775
107.85305,71.871825,404.871575,49.769,72.454075
107.9532,71.896775,404.950575,49.774425,72.48265
108.249025,71.949475,405.129575,49.795575,72.499825
108.263675,71.98255,405.131525,49.809525,72.542325
108.349775,72.01915,405.165975,49.825325,72.594475
108.365175,72.032425,405.226625,49.861,72.643575
108.43365,72.08475,405.605525,49.888225,72.6825
108.4536,72.11615,406.0048,49.940125,72.7256
108.48165,72.12275,406.19905,49.97165,72.754625
108.557025,72.145175,406.6034,49.992175,72.78025
108.71535,72.18125,407.00495,50.0134,72.8272
108.828325,72.24255,407.0142,50.065675,72.926425
108.843725,72.259875,407.43395,50.09085,72.95695
108.895625,72.2681,407.6026,50.11865,73.016875
108.9607,72.27625,407.6478,50.149,73.062775
109.001425,72.30575,407.70455,50.171625,73.0829
109.0779,72.357875,408.177475,50.187875,73.1423
109.135475,72.36655,408.582925,50.220225,73.153125
109.15745,72.393975,408.85255,50.24255,73.203175
109.187,72.48765,408.934175,50.2593,73.22205
109.2419,72.546025,409.2753,50.3044,73.257275
109.29385,72.587525,409.59685,50.309725,73.3161
109.372775,72.618625,409.86115,50.3668,73.34175
109.3778,72.6324,409.958025,50.3851,73.38765
109.47775,72.6416,410.0128,50.4121,73.448275
109.51865,72.647,410.095775,50.4314,73.479975
109.5355,72.7034,410.373225,50.437225,73.515375
109.60075,72.744075,410.38425,50.447125,73.55695
109.63785,72.769525,410.470975,50.476325,73.591025
109.723725,72.806125,410.7963,50.4922,73.613675
109.74795,72.865475,411.135625,50.4937,73.6595
109.7709,72.887175,411.2092,50.518975,73.71675
109.7851,72.922425,411.481675,50.543425,73.74515
109.85245,72.9598,411.6834,50.562675,73.775375
109.971775,73.01525,412.0505,50.59385,73.811125
110.07785,73.087925,412.333375,50.61135,73.8542
110.0888,73.163875,412.5238,50.628325,73.932475
110.26385,73.19125,412.5451,50.631625,73.96575
110.2852,73.234175,413.164875,50.65035,74.01555
110.36675,73.237475,413.285125,50.65255,74.046925
110.391875,73.248675,413.2976,50.6733,74.1016
110.434625,73.27155,413.352675,50.68815,74.161825
110.452825,73.297925,413.4362,50.721925,74.2196
110.575175,73.32295,413.7116,50.74645,74.2564
110.615975,73.36065,413.744375,50.78695,74.2891
110.64435,73.378875,413.7662,50.815,74.335375
110.658175,73.405475,413.7894,50.843475,74.3562
110.7295,73.478575,413.95905,50.8517,74.38285
110.774025,73.48085,413.982525,50.891025,74.385225
110.8313,73.54045,414.028025,50.9161,74.43935
111.01865,73.550375,414.0816,50.934425,74.47295
111.025625,73.573775,414.1028,50.94065,74.511675
111.058225,73.674025,414.136925,50.96045,74.609925
111.10685,73.70085,414.6378,50.973375,74.64795
111.13485,73.767575,414.817675,50.9807,74.711725
111.22485,73.825175,415.081575,50.985875,74.7193
111.273925,73.86545,415.3439,50.98885,74.735375
111.29565,73.91625,415.581325,51.00745,74.77675
111.3214,73.9184,415.902975,51.03025,74.844925
111.3914,74.010425,415.9739,51.032625,74.860375
111.476075,74.05465,416.022125,51.08195,74.901175
111.514575,74.090525,416.67075,51.122775,74.923225
111.59525,74.10595,416.89445,51.13875,74.9629
111.6188,74.12745,417.227025,51.147675,74.989725
111.634725,74.17705,418.10335,51.161925,75.09615
111.652475,74.20305,418.17355,51.177875,75.114525
111.67515,74.241125,418.49895,51.188775,75.130975
111.72925,74.253875,418.620325,51.192925,75.229375
111.9236,74.292875,418.628675,51.211325,75.266125
111.967275,74.298225,418.822075,51.2307,75.35865
112.012125,74.342425,419.043625,51.256375,75.3823
112.043975,74.3771,419.1937,51.278,75.383475
112.0522,74.432775,419.272,51.2905,75.40835
112.0723,74.485275,419.279975,51.296425,75.45435
112.07655,74.49715,419.50055,51.30975,75.47025
112.103825,74.521325,419.512775,51.34215,75.493875
112.172,74.52685,419.5496,51.3479,75.54515
112.22565,74.5788,420.036,51.36255,75.563475
112.265175,74.61155,420.243725,51.403625,75.594425
112.2767,74.65765,420.483975,51.424975,75.624475
112.402775,74.688825,420.529525,51.440675,75.66155
112.444225,74.6976,421.030425,51.459725,75.681
112.4714,74.71695,421.388125,51.488375,75.71785
112.500075,74.748925,421.404275,51.5224,75.73585
112.52085,74.822975,421.785175,51.550525,75.745725
112.614925,74.85625,421.88805,51.60185,75.76285
112.7167,74.92455,422.24275,51.632025,75.81425
112.752,74.950175,422.286275,51.6722,75.84995
112.771025,74.95705,422.451325,51.703,75.92015
112.7864,74.9954,422.4961,51.732375,75.992475
112.87885,75.061325,422.622175,51.772775,76.020025
112.944925,75.0893,422.849825,51.797325,76.04075
112.971575,75.11625,422.889725,51.81765,76.0941
113.286225,75.142325,422.895225,51.89875,76.194175
113.321425,75.207375,423.152575,51.9287,76.28
113.383225,75.2564,423.425975,51.950875,76.341575
113.4013,75.2733,423.48335,52.048675,76.396975
113.4158,75.30825,423.790825,52.08085,76.42455
113.4723,75.346025,424.122425,52.103075,76.4486
113.505275,75.379325,424.240575,52.161,76.51715
113.56495,75.397075,424.35435,52.1629,76.57945
113.6323,75.415675,424.427025,52.1992,76.646975
113.6704,75.4635,424.850125,52.21545,76.705775
113.787025,75.5849,425.007625,52.218975,76.725125
113.832775,75.59505,425.12115,52.250525,76.76815
113.85445,75.61165,425.1498,52.26345,76.771125
113.904375,75.645,425.161875,52.312925,76.80285
113.9505,75.675875,425.5299,52.347875,76.843275
114.041675,75.68945,425.700825,52.366625,76.8848
114.06115,75.7137,425.910575,52.3868,76.9333
114.076425,75.770425,425.924075,52.427025,76.97215
114.184075,75.850225,426.304725,52.490375,77.0791
114.1868,75.869175,426.397725,52.594275,77.11495
114.1995,75.89655,426.44335,52.612975,77.1675
114.220575,75.933575,426.6731,52.61825,77.20675
114.2317,75.9832,426.90215,52.63245,77.25695
114.265725,76.01225,427.30705,52.633625,77.2911
114.3597,76.0133,427.364975,52.6494,77.294725
114.498275,76.01905,427.894175,52.6581,77.321875
114.650775,76.04005,428.004175,52.66385,77.3652
114.7486,76.089725,428.0217,52.680125,77.4227
114.759625,76.19785,428.182625,52.720025,77.46695
114.90105,76.209975,428.33245,52.7365,77.5151
114.974075,76.2477,428.496425,52.760125,77.55225
115.008025,76.310475,428.745675,52.7887,77.5966
115.019675,76.3249,428.7868,52.803925,77.658875
115.040025,76.40745,428.8382,52.833275,77.684525
115.088875,76.414175,428.97365,52.845975,77.73615
115.10925,76.44605,429.01135,52.848625,77.796075
115.160725,76.476475,429.22795,52.8501,77.826775
115.2265,76.509175,429.23745,52.89595,77.882175
115.309025,76.5258,429.463775,52.9003,77.904
115.3413,76.59415,429.521675,52.901325,77.94235
115.356025,76.636,429.7944,52.91655,77.9701
115.402525,76.714625,429.9828,52.931125,78.037475
115.44385,76.7554,430.1019,52.945125,78.041275
115.46145,76.7817,430.2401,52.96705,78.07925
115.50625,76.804875,430.616675,53.003275,78.141375
115.53015,76.814,430.75225,53.029175,78.200175
115.59095,76.900325,431.2385,53.0617,78.233625
115.69155,76.971875,431.327975,53.116,78.284675
115.7325,77.0075,431.538325,53.12135,78.335
115.801075,77.016825,431.7019,53.148025,78.383425
115.8169,77.027275,431.7882,53.1829,78.408875
115.83585,77.042,431.94595,53.231775,78.42475
115.898075,77.1236,432.03955,53.269525,78.452875
115.9617,77.196225,432.2281,53.310225,78.5162
116.018425,77.251875,432.4736,53.33915,78.558875
116.15325,77.328225,432.5497,53.374,78.5784
116.206225,77.331175,432.62595,53.42835,78.595575
116.29815,77.3518,432.8077,53.482625,78.658375
116.33405,77.36615,432.932175,53.52445,78.691875
116.371025,77.370525,433.253125,53.586425,78.70365
116.39355,77.4176,433.49325,53.59545,78.7299
116.436325,77.428425,433.677575,53.622575,78.773975
116.509925,77.47175,433.954225,53.65935,78.8071
116.5472,77.648525,433.984075,53.711075,78.8227
116.58765,77.708775,433.9999,53.8366,78.878375
116.61355,77.714625,434.10355,53.878775,78.902275
116.664825,77.73565,434.224075,53.9364,78.924825
116.761025,77.7673,434.3103,53.98215,78.956725
116.909825,77.805075,434.381225,54.0311,78.99275
116.91985,77.8089,434.397225,54.096525,79.03585
116.93015,77.854775,434.725725,54.152225,79.04665
117.03865,77.8788,435.120375,54.21585,79.06015
117.053075,77.8918,435.225125,54.219575,79.0979
