SPK_SPKC02a,SPK_SPKC09b,SPK_SPKC13a
823.548925,816.40555,827.779975
823.587325,816.4314,827.83965
823.688575,816.456375,827.9411
823.733375,816.5176,828.004875
823.90685,816.5439,828.06075
823.98035,816.57805,828.092325
824.0085,816.595325,828.12295
824.05275,816.666375,828.16265
824.133325,816.686175,828.183725
824.210225,816.7069,828.24345
824.25165,816.728875,828.276075
824.324975,816.74755,828.3497
824.498025,816.767475,828.51275
824.531825,816.784675,828.5811
824.6567,816.8109,828.657725
824.69835,816.83775,828.6984
824.7342,816.8617,828.77775
824.744325,816.891275,828.8211
824.759875,816.907175,828.84025
824.769,816.978925,828.867725
824.7972,817.007425,828.90785
824.864775,817.044625,828.936725
824.91635,817.101875,828.983875
824.938525,817.143625,829.138325
824.959825,817.270775,829.19075
825.018175,817.336675,829.22465
825.025525,817.479,829.271675
825.09095,817.584975,829.2958
825.171075,817.609175,829.3298
825.21465,817.656225,829.35415
825.31095,817.71395,829.38295
825.3401,817.760525,829.4108
825.390925,817.78785,829.44195
825.43505,817.84635,829.493625
825.48425,817.85185,829.547725
825.5178,817.893375,829.64275
825.53555,817.912975,829.670175
825.576675,817.93185,829.67675
825.6537,817.978025,829.683675
825.7255,818.011225,829.703875
825.7653,818.03165,829.7986
825.8073,818.0538,829.869775
825.975725,818.074275,829.9432
826.009125,818.09945,829.98105
826.04995,818.120875,830.019075
826.076775,818.144525,830.087525
826.1153,818.1861,830.177275
826.176225,818.222225,830.33205
826.21425,818.258125,830.373125
826.28855,818.2872,830.419025
826.3309,818.311075,830.514075
826.37285,818.350725,830.5961
826.4163,818.3779,830.63705
826.493775,818.417275,830.6492
826.5373,818.444725,830.7236
826.5704,818.529325,830.75525
826.5976,818.588275,830.766975
826.612275,818.6112,830.812925
826.659025,818.651575,830.8689
826.710475,818.68505,830.9253
826.782275,818.7121,830.932725
826.8142,818.770225,830.961475
826.9021,818.796075,830.980675
826.944675,818.82195,830.998775
827.087575,818.863975,831.080825
827.117975,818.89005,831.2627
827.1767,818.9713,831.288
827.369225,819.04425,831.376225
827.409125,819.07625,831.510375
827.450775,819.166275,831.5467
827.510675,819.196475,831.613025
827.549475,819.241825,831.653625
827.61165,819.26125,831.6865
827.754375,819.294075,831.756875
827.79345,819.326975,831.828075
827.845875,819.3453,831.936725
