SPK_SPKC01a,SPK_SPKC09a,SPK_SPKC10b,SPK_SPKC12a
,50.1353,46.8814,114.105675
,50.1692,47.3254,114.200475
,50.189125,47.381825,114.216575
,50.195725,47.546725,114.24405
,50.21315,47.550375,114.29075
,50.241775,47.628625,114.452175
,50.595625,47.651375,114.519625
,50.6125,47.67725,114.7842
,50.618575,48.0724,114.798075
,50.627725,48.182225,114.806225
,50.634325,48.3147,114.83605
,50.656,48.33535,114.8737
,50.664,48.429925,114.906175
,50.75775,48.5308,114.934775
,50.979,48.5687,115.031775
,50.9914,48.616525,115.198975
,51.00215,48.689225,115.26435
,51.049825,48.71585,115.334125
,51.1049,48.9956,115.34635
,51.388525,49.021475,115.35765
,51.40075,49.423725,115.365075
,51.4096,49.454575,115.371825
,51.41605,49.523875,115.377625
,51.493625,49.7117,115.385625
,51.774575,49.75795,115.3928
,51.785775,49.84055,115.4027
,51.79765,49.8465,115.4146
,51.8133,49.970675,115.4279
,51.824675,49.9861,115.4369
,51.85865,50.029825,115.4567
,51.874975,50.17625,115.49305
,52.151425,50.220475,115.55
,52.159975,50.2964,115.63455
,52.166975,50.422425,115.681775
,52.179475,50.6118,115.70105
,52.194425,50.61865,115.7217
,52.212925,51.0047,115.73595
,52.269975,51.0294,115.776475
,52.292225,51.037875,115.80915
,52.427125,51.04635,115.9627
,52.4651,51.07595,116.023725
,52.4803,51.240775,116.031825
,52.498,51.394975,116.0414
,52.52445,51.483225,116.051125
,52.53765,51.523875,116.058725
,52.576225,51.67205,116.0728
,52.801425,51.7746,116.081625
,52.893575,51.801125,116.099725
,53.192975,51.905475,116.179325
,53.25565,52.02345,116.25505
,53.266925,52.1183,116.280175
,53.295025,52.158925,116.30415
,53.307425,52.304675,116.375475
,53.32455,52.59825,116.3886
,53.346225,52.6696,116.397775
,53.361925,53.1206,116.420125
,53.388925,53.303625,116.4265
,53.4102,53.325725,116.437325
,53.434875,53.377975,116.4521
,53.467525,53.476775,116.464
,53.73545,53.594475,116.486575
,53.758175,53.821375,116.523675
,53.8571,53.839375,116.5647
,53.881375,53.867475,116.59695
,53.960125,54.0197,116.621225
,53.973675,54.0322,116.676425
,54.011825,54.26545,116.7236
,54.07,54.307275,116.73265
,54.1738,54.3843,116.73985
,54.37855,54.5385,116.74755
,54.40215,54.737725,116.75815
,54.411475,54.92845,116.767625
,54.4605,54.9797,116.781675
,54.470425,55.000775,116.80705
,54.66175,55.0892,116.8277
,54.9454,55.109175,116.874125
,54.9897,55.2168,116.909975
,54.999,55.263075,116.925275
,55.2165,55.453825,116.983175
,55.322,55.563125,117.02355
,55.344225,55.620025,117.0511
,55.379925,55.673675,117.0673
,55.436925,55.877675,117.069825
,55.4445,55.891325,117.0763
,55.51165,56.056075,117.081025
,55.5477,56.5885,117.08915
,55.6453,56.714975,117.0953
,55.837075,56.7165,117.1075
,55.986175,56.776225,117.118425
,56.00555,56.782525,117.13985
,56.025875,56.87475,117.191725
,56.0501,57.036825,117.20855
,56.330075,57.2128,117.2274
,56.4006,57.41125,117.240175
,56.487825,57.5593,117.26005
,56.693975,57.5706,117.365675
,56.70565,57.57425,117.391725
,56.721525,57.5861,117.402775
,56.776625,57.618375,117.41115
,56.79475,57.72325,117.413275
,56.9734,57.8664,117.438075
,57.0865,57.97145,117.448825
,57.18105,58.060175,117.481725
,57.19125,58.13885,117.505325
,57.2302,58.34435,117.521475
,57.255175,58.378025,117.532475
,57.549625,58.425375,117.54995
,57.564725,58.67195,117.566
,57.5912,58.7097,117.586575
,57.6252,58.7784,117.60245
,57.66305,58.807875,117.624025
,57.69985,58.957075,117.64765
,57.783475,59.28295,117.6754
,57.94525,59.479975,117.709225
,57.957725,59.96105,117.740875
,57.989425,60.085525,117.76235
,57.990975,60.0931,117.77855
,58.000075,60.231725,117.784675
,58.014575,60.339325,117.791
,58.04565,60.61305,117.79885
,58.091075,60.7774,117.8051
,58.1929,60.800325,117.82255
,58.231675,60.965975,117.829975
,58.33325,60.9952,117.841825
,58.434675,61.1582,117.85685
,58.473025,61.2217,117.878525
,58.563625,61.845025,117.8914
,58.57645,61.86965,117.919025
,58.5958,61.9365,117.942725
,58.802575,62.13565,117.967425
,58.850425,62.318675,117.9746
,58.867875,62.678425,117.98455
,58.912525,62.797925,117.9906
,58.9966,62.8348,118.0106
,59.021225,62.95805,118.0238
,59.2439,63.18295,118.031725
,59.2867,63.277675,118.04505
,59.325275,63.384675,118.056425
,59.35175,63.5666,118.07305
,59.36335,63.585025,118.106175
,59.3885,63.7378,118.129425
,59.4326,63.8473,118.147625
,59.443975,64.252325,118.1725
,59.55795,64.271925,118.19325
,59.5831,64.640325,118.206575
,59.598,64.924875,118.241675
,59.60845,65.270175,118.264525
,59.6856,65.3102,118.284325
,59.7043,65.910275,118.310175
,59.785575,66.055925,118.317575
,59.95695,66.092375,118.323925
,60.0132,66.22995,118.329075
,60.043625,66.288,118.3346
,60.099625,66.5305,118.339325
