SPK_SPKC07a (inh/exc),SPK_SPKC09b (no resonse),SPK_SPKC10a (exc),SPK_SPKC13a (inh)
,137.329175,118.4713,110.686225
,137.354825,118.508275,110.69275
,137.3628,118.5471,110.702175
,137.377975,118.597625,110.733
,137.388825,118.65495,110.753525
,137.433175,118.695175,110.77355
,137.441825,118.753675,110.844575
,137.451175,118.793125,110.86675
,137.45765,118.833825,110.902625
,137.4669,118.87945,110.9441
,137.47655,118.9295,111.00135
,137.5015,118.962,111.034425
,137.52475,118.987,111.06775
,137.54115,119.012375,111.09995
,137.564025,119.0597,111.15
,137.5867,119.0924,111.1863
,137.6152,119.12855,111.24455
,137.647025,119.14905,111.281775
,137.681025,119.17345,111.304125
,137.744525,119.202375,111.32715
,137.786625,119.226825,111.358
,137.840775,119.246975,111.379225
,137.88255,119.2772,111.399525
,137.924775,119.343575,111.432225
,137.9916,119.3754,111.47335
,138.0101,119.4138,111.50985
,138.031825,119.451775,111.574975
,138.075825,119.48015,111.61255
,138.10425,119.5117,111.629175
,138.184225,119.54225,111.646675
,138.26215,119.56615,111.666675
,138.3074,119.604125,111.6971
,138.359475,119.64565,111.732425
,138.432825,119.674575,111.7807
,138.448325,119.713325,111.81195
,138.46525,119.752875,111.8391
,138.495325,119.806225,111.870675
,138.521825,119.841925,111.950125
,138.5647,119.873875,111.98675
,138.606975,119.8951,112.0118
,138.639175,119.9183,112.029125
,138.665075,119.941075,112.04845
,138.6908,119.9649,112.053
,138.731825,119.9868,112.057325
,138.73775,120.0106,112.073675
,138.75245,120.05055,112.08065
,138.791775,120.07665,112.081725
,138.797925,120.10015,112.090625
,138.816425,120.13575,112.096725
,138.8361,120.164525,112.114025
,138.855475,120.230525,112.126575
,138.87105,120.255325,112.1356
,138.8735,120.28535,112.146625
,138.8853,120.303725,112.16085
,138.903775,120.315375,112.173925
,138.91875,120.336175,112.18765
,138.952275,120.360175,112.209875
,138.965925,120.3879,112.233575
,138.9783,120.44435,112.267525
,138.988625,120.46695,112.291325
,139.002375,120.501075,112.324725
,139.05695,120.525625,112.3643
,139.068425,120.54435,112.3842
,139.074275,120.577925,112.419375
,139.106575,120.618,112.421125
,139.119375,120.64655,112.4471
,139.14045,120.667125,112.467975
,139.169775,120.70695,112.493075
,139.19545,120.740025,112.50755
,139.21285,120.783175,112.5172
,139.231475,120.813275,112.5244
,139.234225,120.8456,112.547525
,139.249675,120.877,112.55205
,139.2634,120.91055,112.5646
,139.27755,120.94785,112.570575
,139.292925,120.99555,112.5787
,139.307875,121.019775,112.586425
,139.316025,121.0407,112.619975
,139.329725,121.065075,112.64145
,139.365,121.09795,112.648675
,139.40975,121.1267,112.6584
,139.413175,121.16515,112.670225
,139.4265,121.2035,112.682425
,139.440075,121.243525,112.695925
,139.490725,121.265475,112.71055
,139.501125,121.3087,112.7213
,139.555025,121.3627,112.743175
,139.57225,121.386275,112.7622
,139.636925,121.40005,112.79045
,139.66735,121.40935,112.811025
,139.6957,121.420475,112.872475
,139.726125,121.421625,112.919
,139.782625,121.434275,112.94495
,139.85315,121.45095,112.965725
,139.875225,121.46475,112.9944
,139.912175,121.47875,113.0288
,139.946575,121.49255,113.09675
,139.968125,121.502325,113.158325
,139.980375,121.5201,113.19535
,139.9941,121.533525,113.221225
,140.00475,121.544075,113.250975
,140.02155,121.555375,113.27805
,140.0281,121.570725,113.30685
,140.034475,121.600825,113.329675
,140.05535,121.615625,113.40675
,140.06505,121.631675,113.4998
,140.07415,121.651875,113.511025
,140.090625,121.66705,113.524075
,140.106175,121.707625,113.541575
,140.12315,121.721075,113.56815
,140.14185,121.7496,113.6008
,140.165575,121.772625,113.64685
,140.2363,121.796025,113.670675
,140.307275,121.820925,113.690025
,140.35605,121.845675,113.716325
,140.380725,121.871275,113.7474
,140.468325,121.894275,113.772
,140.5022,121.909975,113.804825
,140.547175,121.92535,113.8408
,140.601525,121.9678,113.896425
,140.72285,121.99345,113.9562
,140.758275,122.01665,113.977725
,140.788175,122.0553,113.9945
,140.824325,122.0821,114.000125
,140.8429,122.110875,114.0162
,140.85205,122.1627,114.0666
,140.872875,122.1797,114.073875
,140.875275,122.1983,114.079725
,140.91465,122.213375,114.087175
,140.922625,122.224325,114.0971
,140.942975,122.2583,114.104075
,140.9444,122.277075,114.137175
,140.9754,122.298725,114.1552
,140.9928,122.345975,114.1621
,141.03515,122.3637,114.204675
,141.07905,122.382225,114.217075
,141.11745,122.408025,114.22935
,141.152925,122.432075,114.2447
,141.194825,122.4706,114.2642
,141.2403,122.503175,114.280275
,141.26635,122.54385,114.295
,141.28805,122.58615,114.3136
,141.341375,122.626575,114.343675
,141.403175,122.67165,114.358375
,141.4663,122.712425,114.376175
,141.50535,122.760075,114.404525
,141.546375,122.7835,114.42835
,141.59255,122.812575,114.4547
,141.682525,122.851275,114.48135
,141.7364,122.8944,114.49995
,141.80705,122.938625,114.528725
,141.823075,122.969825,114.559325
,141.83665,123.007625,114.5835
,141.94025,123.051325,114.607825
,141.9705,123.079575,114.638225
,141.98895,123.1077,114.672275
,142.0045,123.1446,114.72495
,142.01215,123.1762,114.7459
,142.025175,123.21,114.774075
,142.043525,123.24995,114.784525
,142.06205,123.26525,114.7906
,142.08745,123.291275,114.79625
,142.09455,123.32225,114.8115
,142.10375,123.343425,114.819225
,142.143875,123.36915,114.825975
,142.168225,123.387475,114.83185
,142.18495,123.41185,114.839725
,142.23585,123.4395,114.84895
,142.266025,123.4626,114.855875
,142.298275,123.49445,114.8795
,142.3167,123.5267,114.8994
,142.323675,123.565825,114.9091
,142.33085,123.626325,114.948775
,142.352575,123.660825,114.959725
,142.37315,123.695125,115.0004
,142.431275,123.726675,115.02325
,142.45225,123.76145,115.04205
,142.493225,123.79785,115.104625
,142.515525,123.816325,115.12805
,142.540925,123.832975,115.162425
,142.5725,123.848825,115.1801
,142.585475,123.8783,115.216475
,142.59845,123.910025,115.240675
,142.6136,123.934675,115.300625
,142.662175,123.96585,115.33075
,142.671775,124.000725,115.363725
,142.6863,124.044925,115.396825
,142.717025,124.071875,115.431775
,142.739175,124.097375,115.472025
,142.785975,124.170625,115.49195
,142.8456,124.19765,115.51745
,142.87285,124.2373,115.556425
,142.899175,124.253325,115.6026
,142.946075,124.266475,115.638825
,142.976125,124.275125,115.6798
,142.999275,124.2902,115.7061
,143.0137,124.300075,115.7524
,143.0248,124.31885,115.784
,143.0318,124.3353,115.8226
,143.054,124.349275,115.854675
,143.067875,124.39715,115.878525
,143.07645,124.417175,115.90345
,143.097375,124.43665,115.942225
,143.11775,124.4595,115.9575
,143.1279,124.53915,115.97535
,143.161875,124.5753,115.988225
,143.180675,124.625575,116.006375
,143.198625,124.66755,116.014025
,143.22785,124.704725,116.020375
,143.2532,124.7263,116.0269
,143.27455,124.7544,116.042975
,143.30885,124.78575,116.05
,143.339875,124.84265,116.080775
,143.393375,124.86985,116.13635
,143.46675,124.9168,116.1614
,143.500025,124.973575,116.1769
,143.524325,125.024775,116.189025
,143.58195,125.0752,116.204425
,143.636375,125.113275,116.224225
,143.651075,125.1385,116.253075
,143.667725,125.14845,116.286
,143.68675,125.160625,116.3047
,143.70685,125.1686,116.3282
,143.756925,125.1827,116.363125
,143.766225,125.192425,116.396825
,143.84285,125.203425,116.420325
,143.84555,125.212925,116.4594
,143.8658,125.22615,116.480025
,143.9171,125.239925,116.50365
,143.937075,125.253125,116.5277
,143.976025,125.27315,116.58125
,144.092075,125.293675,116.635375
,144.13815,125.307125,116.674575
,144.1631,125.330075,116.69245
,144.1834,125.35845,116.7224
,144.2017,125.390725,116.738675
,144.20665,125.4289,116.75895
,144.216,125.464725,116.7672
,144.23,125.50045,116.77775
,144.2375,125.542775,116.805575
,144.248975,125.58105,116.8148
,144.2571,125.6139,116.82855
,144.29525,125.666375,116.83845
,144.304725,125.70165,116.85935
,144.31295,125.7444,116.871525
,144.324825,125.796475,116.88625
,144.34155,125.825275,116.897
,144.381125,125.87765,116.913025
,144.411225,125.8978,116.9565
,144.497625,125.921275,116.98245
,144.528125,125.9385,117.012125
,144.556,125.9512,117.0395
,144.5886,125.964775,117.064275
,144.634925,125.97475,117.0917
,144.682925,125.986125,117.119725
,144.7454,125.99565,117.1471
,144.79,126.009475,117.1778
,144.831275,126.017575,117.2109
,144.87875,126.028075,117.230125
,144.9285,126.041775,117.2442
,144.966575,126.053725,117.261925
,145.02065,126.066475,117.30045
,145.060675,126.077725,117.326475
,145.093625,126.089575,117.35665
,145.1327,126.10165,117.38125
,145.175625,126.150775,117.410225
,145.2321,126.165925,117.44875
,145.271775,126.187925,117.4925
,145.302125,126.21105,117.52355
,145.3876,126.2356,117.585975
,145.446875,126.264625,117.62235
,145.4817,126.301925,117.651575
,145.491125,126.32375,117.69915
,145.5024,126.34775,117.726125
,145.512,126.37885,117.7517
,145.52315,126.3976,117.79925
,145.53565,126.43685,117.866175
,145.57745,126.47005,117.898
,145.591075,126.506725,117.938875
,145.62255,126.559175,117.976
,145.642675,126.58625,118.00605
,145.703275,126.6157,118.055475
,145.7459,126.6436,118.2329
,145.78835,126.683975,118.2716
,145.83735,126.7125,118.31205
,145.8787,126.7449,118.345275
,145.9056,126.766725,118.3742
,145.929925,126.799575,118.41455
,145.973075,126.822975,118.445225
,145.97655,126.840175,118.467225
,145.97775,126.8574,118.4958
,145.9975,126.879775,118.522975
,146.01145,126.9034,118.541825
,146.03245,126.92255,118.5655
,146.04005,126.9554,118.597525
,146.0614,126.9712,118.611475
,146.076575,127.0062,118.65875
,146.12085,127.028425,118.68695
,146.14615,127.0627,118.731375
,146.1615,127.0971,118.77325
,146.197825,127.133125,118.8492
,146.2794,127.16485,118.885425
,146.3132,127.197375,118.933275
,146.326675,127.222325,118.963075
,146.3371,127.258875,118.976225
,146.343525,127.305425,118.98675
,146.350525,127.354775,119.000925
,146.36395,127.37635,119.01495
,146.3859,127.405675,119.0302
,146.459275,127.441225,119.05555
,146.497625,127.4763,119.082025
,146.547175,127.51315,119.08705
,146.56495,127.547225,119.112425
,146.58695,127.60735,119.132325
,146.627175,127.6376,119.15155
,146.66025,127.6782,119.1701
,146.670875,127.72065,119.1913
,146.699625,127.757675,119.212
,146.78865,127.7812,119.240625
,146.822925,127.813775,119.2638
,146.9599,127.839175,119.29715
,147.05155,127.896375,119.331875
,147.0932,127.92155,119.368475
,147.159475,127.945575,119.416525
,147.1663,127.959025,119.435275
,147.184525,127.975725,119.45355
,147.2005,127.9862,119.471875
,147.207725,127.9988,119.49055
,147.22285,128.0008,119.509625
,147.2462,128.0118,119.53535
,147.251575,128.02295,119.601125
,147.262375,128.0339,119.6272
,147.271475,128.045825,119.656025
,147.2957,128.059875,119.71595
,147.31885,128.072025,119.738675
,147.329375,128.093875,119.7401
,147.34075,128.1099,119.76445
,147.352875,128.136975,119.807825
,147.372725,128.1552,119.828825
,147.404475,128.21415,119.84525
,147.438425,128.2335,119.86745
,147.480775,128.258425,119.87915
,147.5285,128.2923,119.91445
,147.5579,128.31175,119.927775
,147.587225,128.3612,119.9427
,147.6139,128.39525,119.957275
,147.67085,128.430175,120.0027
,147.708875,128.46465,120.01745
,147.7343,128.494275,120.04545
,147.74015,128.538825,120.06965
,147.818825,128.5649,120.1048
,147.85945,128.593675,120.133325
,147.893275,128.6174,120.153575
,147.975225,128.656875,120.18495
,148.052175,128.681425,120.22705
,148.10055,128.72205,120.260275
,148.13175,128.7528,120.29015
,148.1608,128.78355,120.3083
,148.196825,128.825525,120.3393
,148.242975,128.851375,120.368225
,148.3132,128.888675,120.39805
,148.371725,128.93565,120.416475
,148.3976,128.968225,120.44055
,148.40885,129.021325,120.4607
,148.43905,129.08085,120.494425
,148.447175,129.116975,120.520725
,148.472525,129.142175,120.5351
,148.48385,129.17125,120.554525
,148.562975,129.1866,120.59145
,148.594175,129.193075,120.606175
,148.624125,129.2081,120.62545
,148.703325,129.218025,120.643975
,148.74685,129.24345,120.66465
,148.775075,129.2695,120.6821
,148.8072,129.2781,120.70985
,148.8589,129.29145,120.743625
,148.8814,129.30675,120.77995
,148.893975,129.325425,120.80255
,148.919075,129.345375,120.82565
,148.9205,129.363775,120.863425
,148.93215,129.3783,120.89285
,148.975475,129.403275,120.91605
,148.995825,129.4323,120.94715
,149.071375,129.48935,120.97325
,149.1048,129.515225,121.002775
,149.139525,129.554775,121.026525
,149.1849,129.577875,121.045625
,149.228625,129.600075,121.060575
,149.25725,129.622875,121.130575
,149.288425,129.64305,121.15645
,149.323525,129.6767,121.2597
,149.352175,129.706625,121.281875
,149.39355,129.742525,121.320625
,149.491025,129.77545,121.3479
,149.524675,129.803925,121.366275
,149.564825,129.8214,121.38555
,149.608875,129.831975,121.38665
,149.65105,129.8738,121.393675
,149.737025,129.8923,121.398625
,149.760375,129.902675,121.402675
,149.796125,129.9375,121.407675
,149.8283,129.9554,121.413425
,149.855075,129.973025,121.42
,150.0092,129.9887,121.426075
,150.0384,130.00425,121.4349
,150.066675,130.0202,121.443225
,150.0711,130.0386,121.452375
,150.100475,130.06105,121.469675
,150.1174,130.097975,121.478975
,150.132675,130.12745,121.495075
,150.14485,130.1484,121.501775
,150.1678,130.16645,121.511
,150.178375,130.19235,121.51885
,150.191125,130.260225,121.533775
,150.200625,130.289275,121.54175
,150.21165,130.324025,121.561075
,150.2269,130.368825,121.5697
,150.254475,130.399125,121.57865
,150.26435,130.431475,121.590375
,150.300775,130.460425,121.600625
,150.3188,130.49195,121.61555
,150.345625,130.516375,121.62405
,150.3649,130.54415,121.641
,150.456125,130.57065,121.6506
,150.5009,130.610875,121.668375
,150.541425,130.64655,121.682625
,150.576,130.677525,121.70785
,150.5914,130.710375,121.715825
,150.5941,130.736075,121.744475
,150.61185,130.7547,121.793575
,150.63375,130.799925,121.829125
,150.6375,130.840575,121.84065
,150.65735,130.881875,121.90765
,150.695625,130.910275,122.015375
,150.708875,130.946025,122.1045
,150.716875,130.976025,122.16145
,150.725875,131.025975,122.1697
,150.754775,131.078775,122.1779
,150.762425,131.113525,122.19785
,150.770025,131.152075,122.215425
,150.7835,131.189,122.2235
,150.794125,131.250425,122.2341
,150.81855,131.3012,122.2679
,150.8445,131.3639,122.31265
,150.8571,131.398575,122.314225
,150.86715,131.434175,122.32545
,150.8788,131.489025,122.34705
,150.8985,131.5218,122.36695
,150.909425,131.5566,122.3935
,150.9159,131.608825,122.421275
,150.9191,131.64365,122.449625
,150.929125,131.669325,122.4749
,150.940575,131.709025,122.504
,150.957225,131.748525,122.541475
,150.992225,131.77795,122.57285
,151.003075,131.85475,122.595775
,151.041325,131.9288,122.67035
,151.051875,131.95575,122.70645
,151.07825,131.97435,122.73415
,151.0972,131.99075,122.750875
,151.1082,132.008125,122.7719
,151.14925,132.0218,122.823125
,151.16655,132.038,122.83805
,151.185825,132.05015,122.84975
,151.2047,132.06735,122.867325
,151.2271,132.08875,122.946825
,151.252125,132.120225,122.980125
,151.273725,132.14295,123.018325
,151.3168,132.171925,123.04695
,151.342,132.2167,123.075375
,151.3628,132.247425,123.1107
,151.39025,132.286175,123.14445
,151.42445,132.322525,123.17965
,151.4744,132.393325,123.198475
,151.523475,132.426175,123.212125
,151.527575,132.43545,123.2392
,151.5467,132.444125,123.2564
,151.56725,132.458725,123.27095
,151.6314,132.474175,123.3274
,151.676175,132.5106,123.33815
,151.714775,132.5211,123.3466
,151.763625,132.534075,123.356775
,151.7795,132.5475,123.37755
,151.787275,132.5673,123.389
,151.793725,132.583875,123.3991
,151.80055,132.59995,123.411375
,151.8076,132.6117,123.42415
,151.8138,132.631975,123.459375
,151.821225,132.64675,123.48565
,151.828075,132.66705,123.51295
,151.835,132.691475,123.54255
,151.8414,132.724725,123.5668
,151.8536,132.756425,123.5955
,151.8806,132.780175,123.63155
,151.886975,132.817275,123.663525
,151.919375,132.835425,123.7031
,151.9302,132.86485,123.7438
,151.950475,132.892225,123.76835
,151.97695,132.92725,123.798375
,152.0084,132.96245,123.8047
,152.085425,133.00695,123.81195
,152.119225,133.031925,123.8181
,152.140225,133.05705,123.85095
,152.1654,133.085,123.868425
,152.223775,133.107875,123.889975
,152.26435,133.123575,123.966925
,152.28985,133.14155,123.98375
,152.31325,133.155825,123.9996
,152.34535,133.1727,124.0478
,152.43985,133.1882,124.083875
,152.472025,133.2052,124.1143
,152.510425,133.215725,124.1469
,152.556225,133.224325,124.173475
,152.662875,133.255975,124.229225
,152.70945,133.2746,124.24245
,152.797925,133.3101,124.249925
,152.84335,133.3445,124.2588
,152.900325,133.4118,124.265825
,152.9472,133.45295,124.274325
,153.00405,133.488525,124.28825
,153.031675,133.525925,124.303375
,153.044425,133.560325,124.31155
,153.05945,133.58825,124.36885
,153.11835,133.62295,124.3802
