SPK_SPKC09a,SPK_SPKC09b
425.79455,458.86345
425.82505,458.8908
425.853375,459.04815
425.901725,459.43415
425.953,459.4457
425.97525,459.4968
426.004,459.51165
426.04735,459.572425
426.088975,459.6187
426.173025,459.72
426.177925,459.8067
426.28325,459.91925
426.302675,459.961875
426.3515,460.10065
426.3875,460.2987
426.4175,460.46515
426.435675,460.63175
426.4538,460.635375
426.502675,460.75595
426.5358,460.84465
426.6368,461.103125
426.673975,461.24645
426.712775,461.315275
426.730475,461.38905
426.791425,461.457325
426.803925,461.604525
426.886225,461.687925
426.90975,461.7009
426.932525,461.879225
426.95675,461.952325
426.9755,461.9575
426.98455,461.980875
427.0411,462.170625
427.152575,462.421225
427.188375,462.48245
427.23295,462.54365
427.244375,462.654125
427.254575,462.855375
427.259725,462.96945
427.3735,463.0048
427.42665,463.098225
427.477625,463.137925
427.524625,463.211425
427.6072,463.394525
427.6201,463.450525
427.6294,463.470525
427.6429,463.58765
427.67935,463.7916
427.690475,463.89805
427.751925,463.972175
427.7669,464.118925
427.782425,464.130575
427.85135,464.261025
427.9515,464.318225
428.02195,464.332125
428.044575,464.35305
428.083875,464.406
428.139325,464.442125
428.1437,464.465275
428.16055,464.6347
428.174825,464.722775
428.2103,464.7764
428.258575,464.789175
428.3002,465.05645
428.35015,465.215525
428.43845,465.24115
428.479975,465.3663
428.572,465.430775
428.589025,465.4804
428.6352,465.5429
428.69095,465.56885
428.74485,465.65485
428.77155,465.9285
428.809475,465.945875
428.834125,466.08255
428.889925,466.4286
428.91545,466.594825
428.991675,466.708975
429.03475,466.897725
429.0521,466.95635
429.123475,466.97365
429.138525,467.10855
429.182725,467.11425
429.22855,467.147325
429.287,467.213775
429.296525,467.2267
429.325325,467.351725
429.3388,467.36665
429.382425,467.4224
429.3932,467.50375
429.48585,467.535625
429.5221,467.743575
429.52895,467.81555
429.575725,467.857575
429.58585,467.910875
429.598275,467.9202
429.624675,468.167
429.68895,468.181625
429.750325,468.194775
429.78635,468.213975
429.854475,468.2376
429.8714,468.388175
429.922525,468.4825
430.0099,468.5226
430.0836,468.7202
430.092425,469.0674
430.133925,469.09325
430.14855,469.716925
430.1695,469.75125
430.20395,470.104625
430.2457,470.1253
430.25145,470.255675
430.282275,470.26125
430.291725,470.37335
430.309175,470.512075
430.381425,470.6746
430.40195,470.691925
430.484475,470.705575
430.63575,470.72815
430.672225,470.74235
430.68895,470.784925
430.716525,470.886275
430.761925,471.052575
430.780325,471.237575
430.7979,471.2491
430.80255,471.255875
430.818025,471.273675
430.833275,471.305575
430.86415,471.357
430.911875,471.3636
430.950575,471.69495
430.971425,471.976175
430.995025,472.066025
431.016225,472.0801
431.074125,472.1434
431.105875,472.365675
431.158625,472.4493
431.191025,472.583175
431.3113,472.591225
431.32145,472.654775
431.418775,472.758725
431.457125,472.99235
431.4719,473.041
431.4844,473.18775
431.57265,473.3124
431.6341,473.418775
431.6616,473.463225
431.734975,473.518475
431.738875,473.72775
431.756875,473.811525
431.76755,473.86975
431.794625,473.9281
431.829175,474.03605
431.84775,474.074925
431.8609,474.115325
432.037075,474.139725
432.05375,474.23035
432.082825,474.296275
432.106075,474.51215
432.18835,474.560375
