SPK_SPKC10a (excited),SPK_SPKC15a (inhibited),SPK_SPKC15b (inhibited),SPK_SPKC15c (inhibited)
198.456825,17.4615,96.87055,33.232175
198.514825,17.49035,97.013375,33.268625
198.55555,17.50335,97.400975,33.2868
198.665775,17.513975,97.966775,33.298075
199.4924,17.535425,98.2987,33.333275
199.57365,17.551575,98.682575,33.35015
199.855575,17.57465,98.775725,33.3738
200.343925,17.596,98.97365,33.430725
200.403825,17.615225,99.424225,33.46515
200.58155,17.639025,99.731125,33.48
200.664525,17.67165,99.743175,33.49805
200.741575,17.711775,100.2884,33.521575
200.811,17.771625,100.653575,33.604875
200.8267,17.80475,100.81965,33.635125
201.44395,17.8283,101.0001,33.72065
201.54045,17.846725,101.413725,33.771525
201.827325,17.8809,101.542275,33.800475
202.03985,17.91225,101.582675,33.85175
202.21925,17.931975,101.59255,33.892575
202.257475,17.944675,101.667525,33.917925
202.440425,17.94715,101.72885,33.94435
202.575425,17.968325,101.80915,34.01975
202.746575,17.9878,102.173725,34.04145
203.2796,18.00435,102.223725,34.0883
203.49345,18.019575,102.257025,34.139775
203.96985,18.0452,102.4108,34.1758
204.538225,18.05895,102.610975,34.207575
204.55365,18.0924,103.5561,34.238075
204.926825,18.13085,103.64755,34.273825
205.0172,18.1637,103.75225,34.34
205.6851,18.1993,104.13235,34.449
205.906575,18.226175,104.3025,34.48225
206.0914,18.24985,104.39525,34.505225
206.282,18.27235,104.408725,34.5707
206.293925,18.287575,104.428175,34.634975
206.311025,18.319225,104.507325,34.659775
206.8377,18.33135,104.71205,34.682475
206.90765,18.3535,104.73935,34.741625
207.09725,18.37055,105.24295,34.77065
207.369725,18.3895,105.434925,34.8038
207.49255,18.4255,105.547,34.8354
207.6051,18.480075,105.8331,34.915075
207.831225,18.512825,106.4135,34.93245
207.851475,18.560825,106.423625,34.991625
207.995875,18.590575,106.576425,35.020425
208.24445,18.6261,106.7719,35.0397
208.7228,18.641575,106.90675,35.054975
209.055925,18.6572,107.01115,35.073875
209.389525,18.67265,107.030075,35.10145
209.423725,18.68855,107.210425,35.134025
209.5091,18.703625,107.393625,35.220425
209.797525,18.717675,107.579625,35.2685
209.8478,18.734275,107.581575,35.303175
210.25215,18.746575,107.921375,35.341775
210.40435,18.786825,108.268325,35.3858
210.446225,18.803875,108.604325,35.411175
211.0229,18.828,108.64315,35.430275
211.037775,18.8602,108.679875,35.463675
211.1177,18.883925,108.961575,35.495925
211.1581,18.895275,109.20445,35.55865
211.38895,18.912075,109.34705,35.595825
211.721325,18.930725,109.4353,35.636975
212.073675,18.98975,109.4867,35.67535
212.23195,19.097775,109.48865,35.701325
212.2517,19.134575,109.744875,35.751375
212.493525,19.1664,109.8005,35.781325
212.5284,19.2277,109.823275,35.804275
212.760675,19.264725,110.04495,35.8558
212.924925,19.282025,110.146125,35.882225
213.03615,19.295275,110.238325,35.90495
213.289125,19.313175,110.273775,35.9306
213.29785,19.32605,110.320725,35.975225
213.699925,19.349275,110.660525,36.004725
213.7837,19.3661,110.777325,36.02335
213.90325,19.386425,110.787025,36.083325
214.0953,19.4086,110.905675,36.105475
214.1639,19.44265,110.964875,36.15065
214.28465,19.473175,111.559275,36.1815
214.53745,19.493225,111.718475,36.24405
214.703675,19.50925,112.0963,36.267675
214.90735,19.53535,112.226225,36.358825
215.0046,19.558575,112.234825,36.3808
215.111825,19.575475,112.33395,36.4362
215.291825,19.5914,112.63605,36.559825
216.0095,19.60705,112.8021,36.601575
216.571825,19.61815,112.933275,36.674525
217.061975,19.63605,113.060825,36.695425
217.346375,19.647775,113.59,36.7356
217.4348,19.670225,113.75375,36.767525
217.5733,19.67355,114.36825,36.902675
217.667825,19.686875,114.6334,36.928625
217.680175,19.7015,114.690875,36.9504
217.9904,19.72005,115.9654,36.972725
218.010025,19.733525,116.035625,37.002975
218.086975,19.77145,116.4294,37.03
218.205875,19.782825,117.176725,37.08385
218.3652,19.8133,117.664375,37.136975
218.483025,19.82935,117.751275,37.165225
218.582425,19.8429,117.773925,37.1943
218.60925,19.859125,117.8654,37.2241
218.695325,19.871475,118.242925,37.2627
218.72435,19.8852,118.411975,37.326025
218.867075,19.8899,118.679,37.367075
218.896425,19.896975,118.701175,37.4052
219.0917,19.932625,118.9759,37.456875
219.165175,19.967975,119.2323,37.4843
219.4094,19.985375,119.2711,37.526425
219.4643,20.0029,119.626525,37.54415
219.7753,20.01815,119.75265,37.56405
220.043775,20.04585,119.841125,37.600275
220.177675,20.069325,120.14965,37.63105
220.348175,20.090025,120.20335,37.665025
220.44545,20.115575,120.711675,37.702025
220.919575,20.171125,120.76775,37.7673
221.078275,20.196925,120.97465,37.8751
221.1873,20.233225,121.235775,37.882275
221.4253,20.237225,121.497125,37.96305
221.606375,20.2562,121.622,37.9804
221.941325,20.2732,121.6646,38.024325
222.3062,20.287375,121.735125,38.07525
222.443925,20.30185,121.806825,38.132425
222.800125,20.358325,121.8225,38.15675
223.2348,20.40935,121.9895,38.192475
223.374325,20.448475,122.61655,38.223775
223.4524,20.492525,122.889075,38.264425
223.6535,20.533525,122.95095,38.284825
223.66975,20.57205,123.141375,38.311375
223.7455,20.589875,123.356425,38.342775
223.8522,20.601925,123.6045,38.3604
224.138075,20.61245,123.704025,38.3768
224.266475,20.626425,124.196075,38.404475
224.565475,20.6406,124.294675,38.426325
224.59705,20.652725,124.370875,38.477925
224.678025,20.67425,124.559975,38.536575
224.73195,20.6959,124.6903,38.563525
224.766325,20.729025,124.70865,38.643975
225.111275,20.760025,124.999275,38.663175
225.1884,20.79765,125.24335,38.705575
225.449675,20.83365,125.3936,38.7345
225.490925,20.87065,125.413175,38.760975
225.528925,20.922875,125.6728,38.7725
225.788,20.936325,126.0474,38.780575
225.833675,20.948125,126.0956,38.930525
226.30535,20.960675,126.357525,38.9696
226.439675,20.9713,126.714375,38.995675
226.749725,20.985625,127.586375,39.033325
226.971675,21.000275,127.9906,39.09235
227.2451,21.025675,128.2094,39.162575
227.55465,21.043975,128.32355,39.21625
228.158175,21.0613,128.442875,39.2371
228.340075,21.0781,128.51255,39.25065
228.355275,21.100925,128.538575,39.266775
228.5177,21.115125,128.5592,39.3933
228.6049,21.1902,128.713375,39.42225
228.701225,21.2333,128.972525,39.451975
229.5666,21.266925,129.0498,39.4746
230.3264,21.2943,129.112275,39.513875
230.506125,21.32015,129.394575,39.5371
230.762825,21.368475,129.4246,39.550825
230.84675,21.394875,130.56435,39.567325
231.1444,21.41785,130.58895,39.6425
231.17535,21.435275,130.919425,39.67675
231.690275,21.45595,131.708475,39.703375
232.2393,21.477125,131.9155,39.7316
232.256875,21.491825,132.962775,39.899575
232.493475,21.509225,133.030075,39.936375
232.58165,21.523525,133.23735,39.95535
232.674875,21.527525,133.260625,40.02995
233.255675,21.545,133.9548,40.05675
233.386825,21.562225,134.021225,40.075925
233.46565,21.58575,134.116675,40.101475
234.01915,21.60715,134.185775,40.13405
234.1876,21.627325,134.261525,40.1637
234.3386,21.654625,134.438,40.19715
234.4944,21.6806,134.72505,40.217275
234.755325,21.722025,134.787625,40.2487
234.81175,21.745175,135.347875,40.2848
234.824725,21.772375,135.43995,40.386775
234.8831,21.8001,135.4575,40.442025
235.20425,21.824525,136.11805,40.4651
235.300475,21.8436,136.264475,40.49105
235.3495,21.860675,136.49425,40.5233
235.55305,21.87825,136.85765,40.620225
235.599725,21.9043,137.685375,40.68775
235.614825,21.923075,138.205475,40.726525
236.3716,21.9416,138.295025,40.800075
236.484125,21.968625,138.3459,40.8282
236.5396,21.9857,138.38695,40.8736
236.571525,22.022425,138.6447,40.97085
236.95685,22.0381,138.65115,40.99295
236.969525,22.06915,138.681325,41.00775
237.095225,22.08535,138.77,41.22255
237.187025,22.101175,138.82885,41.25335
237.374575,22.11135,138.870575,41.3269
237.595975,22.12965,138.977475,41.3475
237.72135,22.143425,139.021825,41.3708
238.069275,22.1585,139.258675,41.3843
238.298225,22.171475,139.4578,41.3983
238.372775,22.2069,140.7846,41.45335
238.558925,22.22165,140.82325,41.497475
238.617925,22.27405,140.8827,41.52405
238.631375,22.283675,140.9417,41.553625
238.8082,22.30335,141.05475,41.579575
238.943875,22.318875,141.070125,41.600925
239.2652,22.3519,141.173075,41.634775
239.378,22.4002,141.219575,41.83455
240.232075,22.425375,141.439825,41.877975
240.641225,22.456125,141.441175,41.90145
241.029725,22.4979,141.4896,41.9248
241.143575,22.5388,141.6331,41.96075
241.3138,22.57765,141.63965,42.00615
241.407375,22.62745,141.649175,42.066725
241.596175,22.6515,141.710875,42.14915
241.9477,22.674725,141.730375,42.172425
242.3728,22.70205,141.8167,42.2063
242.724975,22.797225,141.86885,42.259175
242.952275,22.81865,141.932225,42.2879
243.23055,22.86555,142.0563,42.31605
243.47485,22.89885,142.06115,42.338
243.506575,22.953175,142.155425,42.367175
243.582025,22.959025,142.28685,42.423625
244.017275,22.991175,142.73245,42.453575
244.070525,23.0096,142.81315,42.47675
244.27275,23.025225,142.85235,42.535575
244.325625,23.047475,143.20865,42.585925
244.63075,23.06225,143.222925,42.603975
244.652075,23.077775,143.295725,42.6929
244.8226,23.09375,143.714,42.70915
245.376175,23.11035,143.78035,42.783375
245.740725,23.12865,143.92035,42.8794
246.00715,23.14655,144.290325,42.917
246.0541,23.1677,144.364875,42.97205
246.2321,23.19175,144.46025,43.00645
246.33915,23.218375,145.065725,43.0368
246.8481,23.23705,145.682425,43.1069
247.820525,23.275375,146.1409,43.14805
247.9322,23.299025,146.376925,43.175825
248.345175,23.320275,146.432975,43.2416
248.4787,23.34695,146.646025,43.271775
248.576375,23.3824,146.7726,43.293775
248.691125,23.429675,146.801725,43.378075
248.7788,23.4749,147.174325,43.3999
248.80635,23.4987,147.318275,43.425375
248.90955,23.511275,147.3946,43.4514
249.03905,23.5284,147.418525,43.484025
249.105375,23.538225,147.45955,43.58555
249.47735,23.552075,147.752675,43.619525
249.5759,23.5697,147.915025,43.6727
249.909225,23.592625,148.036625,43.6973
250.28995,23.605175,148.138425,43.72595
250.3547,23.6191,148.38835,43.768225
250.46665,23.64105,148.5957,43.79035
250.5964,23.68675,148.886075,43.816075
250.8712,23.71965,149.04845,43.97005
250.978525,23.749975,149.169975,44.000625
251.01535,23.77305,149.7539,44.064
251.10825,23.794175,150.00635,44.086875
251.46155,23.821125,150.073375,44.1242
251.5029,23.851075,150.221275,44.181
252.08665,23.92745,150.29095,44.205975
252.9633,23.967775,151.28535,44.281925
253.2348,24.01415,151.33985,44.3036
253.399525,24.038125,151.433175,44.436475
253.747775,24.0491,152.18385,44.46945
254.162375,24.06305,152.30095,44.5352
254.204225,24.07405,152.9568,44.595225
254.4006,24.09625,153.19245,44.633725
254.4655,24.109025,153.523475,44.675575
254.782725,24.130175,153.7045,44.7252
254.893,24.158375,154.0572,44.760075
255.1387,24.198775,154.370975,44.791775
255.161575,24.22875,154.897525,44.814825
256.2476,24.2576,155.108325,44.90475
256.270475,24.31575,155.2205,44.9332
256.3108,24.36485,155.294325,44.967325
256.5308,24.40965,155.5708,44.99015
256.690725,24.436525,155.837975,45.030275
256.74745,24.451625,156.0388,45.07095
257.043225,24.4647,156.15785,45.10315
257.480125,24.477025,156.34705,45.149825
257.61695,24.490875,156.480125,45.17455
257.921525,24.504925,156.66565,45.32485
257.944975,24.516375,156.871,45.353475
258.007475,24.531925,156.872525,45.3923
258.2844,24.5652,157.173525,45.418325
258.349425,24.592425,157.5579,45.44865
258.4477,24.61895,157.887075,45.519725
258.548475,24.65525,158.0484,45.544725
258.8348,24.6933,158.4232,45.607175
258.9778,24.716925,159.66275,45.69725
259.1681,24.748975,159.90365,45.72475
259.91105,24.7644,160.156775,45.7584
260.581075,24.785325,160.22625,45.778375
260.5947,24.79725,160.579325,45.817575
260.6127,24.812375,160.6746,45.838375
261.2117,24.83055,160.761125,45.864025
261.24765,24.85325,160.910875,45.952025
261.398475,24.87735,161.1471,46.03795
261.720075,24.9061,161.32025,46.092825
261.92825,24.94225,161.53205,46.09815
261.945675,24.97165,161.7752,46.129475
261.9607,25.002675,161.868375,46.18165
262.075025,25.052725,161.8963,46.2194
262.107775,25.134025,162.377525,46.25965
262.683875,25.184875,162.40725,46.289425
263.065125,25.2149,163.343025,46.322575
263.2902,25.24835,163.470175,46.3432
263.468075,25.260875,163.63395,46.40535
263.81995,25.276375,163.71805,46.5262
263.8602,25.2891,163.7195,46.552325
264.0424,25.299825,164.62745,46.584375
264.05375,25.3154,164.736575,46.60635
264.29585,25.35145,165.160725,46.671675
264.31035,25.3814,165.26095,46.722175
264.362775,25.4071,165.343025,46.7544
264.409775,25.412975,165.47415,46.7904
265.141775,25.4649,165.66405,46.838225
265.213475,25.4694,165.787325,46.8691
265.2838,25.527125,166.066,46.907
265.318875,25.566375,166.1435,46.936425
265.87975,25.611175,166.24945,46.997325
265.953325,25.6278,166.30335,47.029875
266.482725,25.644075,166.340775,47.160925
266.580325,25.662775,166.479875,47.205275
266.6546,25.673325,166.58765,47.262275
266.8108,25.7035,166.6749,47.31055
266.843175,25.7176,166.77945,47.375175
267.02785,25.731575,167.396125,47.399875
267.04295,25.745,167.44345,47.454875
267.213675,25.777475,167.45035,47.489275
267.5385,25.792075,167.539825,47.51195
267.685675,25.812125,167.5576,47.5408
267.865625,25.84255,167.688925,47.573575
267.914875,25.871725,167.936775,47.600575
267.991575,25.899725,168.20625,47.624175
268.220625,25.93915,168.441,47.67755
268.488,25.965925,168.572425,47.7035
268.5407,25.990725,168.5939,47.7398
268.560075,25.9957,169.0081,47.75605
268.678125,26.010625,169.173625,47.75795
268.806875,26.02065,169.5462,47.77725
269.5198,26.069175,169.63355,47.81615
270.0937,26.081225,169.657625,47.90955
270.31915,26.1071,169.706575,47.9883
270.7582,26.121975,169.8682,48.027425
270.8917,26.132275,169.977325,48.053575
271.13355,26.15295,170.057175,48.11415
271.525475,26.172225,170.236575,48.1303
271.887225,26.1845,170.50075,48.14655
272.29375,26.2079,170.6215,48.18825
272.384525,26.229525,170.71985,48.2136
272.823925,26.25685,170.9764,48.270525
272.891675,26.2997,171.20935,48.2904
273.024025,26.3222,171.456625,48.36065
273.246075,26.36165,171.7878,48.40115
273.46025,26.3802,172.219675,48.429875
273.634425,26.408,172.22555,48.494375
273.933,26.449,172.58395,48.51825
273.976075,26.469225,172.673475,48.582225
274.175625,26.48205,173.1101,48.614325
274.198475,26.49775,173.13645,48.675975
274.2331,26.5101,173.203125,48.754225
274.50595,26.522,173.863075,48.77945
274.69425,26.537475,174.63275,48.843775
274.94875,26.5488,175.478775,48.863875
275.178875,26.5697,175.507175,48.882175
275.3088,26.58775,175.71365,48.946625
275.358675,26.614775,175.7699,48.9656
275.8905,26.65775,175.817375,49.02445
276.206225,26.701675,175.91445,49.047725
276.302675,26.733275,175.943775,49.072825
276.4474,26.7707,175.951275,49.13605
276.57295,26.802975,176.10535,49.166275
277.27905,26.824425,176.22945,49.1981
277.6363,26.835075,176.758125,49.241275
278.0093,26.8466,176.993875,49.2736
278.12015,26.8752,177.41955,49.336475
278.1392,26.8864,177.516225,49.36405
278.289025,26.8995,177.674775,49.390525
278.564875,26.9275,177.696275,49.425725
278.6683,26.94195,177.856325,49.487775
278.8365,26.97925,177.9952,49.536825
279.33455,27.005,179.064625,49.5599
279.714975,27.0433,179.136175,49.6046
279.742275,27.060275,179.499675,49.635025
279.7546,27.083775,179.56245,49.704325
279.8924,27.11715,179.834925,49.776525
279.968125,27.154275,179.946675,49.807575
280.059,27.184925,180.023925,49.84275
280.0933,27.2158,180.029475,49.860525
280.12405,27.242525,180.331875,49.889
280.13695,27.2733,180.390025,49.9127
280.292675,27.28345,180.619625,49.9344
280.546325,27.298025,181.08365,50.011875
280.608525,27.315025,181.337075,50.07715
281.276775,27.338475,181.5867,50.11685
281.338225,27.405425,181.767375,50.163925
281.4787,27.42385,181.853625,50.2384
281.6958,27.448525,182.019925,50.271875
281.831625,27.466475,182.067825,50.30865
282.0792,27.485525,182.089475,50.3347
282.1361,27.51125,182.6006,50.364625
282.176475,27.566025,182.7823,50.395725
282.21015,27.60395,182.803275,50.485725
282.220025,27.644,183.1863,50.517975
282.236275,27.676175,183.809675,50.604025
282.556975,27.700975,183.95475,50.6367
282.720425,27.72095,184.919875,50.771625
283.384525,27.73005,184.941375,50.787525
283.661325,27.74025,185.02005,50.9089
283.748675,27.751375,185.302375,50.9472
284.334275,27.76055,185.8538,50.97075
284.4438,27.770775,185.875375,50.996625
284.486025,27.7828,185.9589,51.032925
284.6838,27.7951,186.197525,51.1398
284.7519,27.80695,186.3047,51.271625
285.449375,27.82395,186.773325,51.287325
285.575125,27.842325,186.791625,51.319625
285.81325,27.86425,187.075,51.393875
286.06845,27.88685,187.134575,51.470275
286.095525,27.910725,187.3912,51.495225
286.3794,27.9424,187.7774,51.523775
286.38685,27.975975,187.7946,51.543675
287.397525,28.02605,188.437125,51.573525
287.474025,28.0568,188.43865,51.6035
287.87805,28.079225,188.722725,51.66985
287.9573,28.097375,188.97385,51.750275
288.0468,28.1219,189.37485,51.801375
288.23615,28.13995,189.39995,51.848325
288.345675,28.151525,189.60595,51.870525
288.488325,28.1688,189.6642,51.972975
288.5521,28.18815,189.816825,52.035025
288.660625,28.2164,190.00855,52.06195
288.77805,28.24465,190.17765,52.082825
289.1371,28.26135,190.297175,52.104925
289.245775,28.282475,190.3078,52.138775
289.2596,28.315975,190.364975,52.1596
289.27255,28.3521,190.4774,52.20065
289.41565,28.38705,190.542175,52.24115
289.63745,28.402125,190.770075,52.273225
289.70615,28.411475,191.00115,52.308575
289.78415,28.457925,191.0991,52.399325
290.061725,28.491875,191.39365,52.454125
290.6886,28.4986,191.4404,52.466
290.82475,28.511825,191.891025,52.51905
290.988225,28.52715,191.91555,52.65285
291.20945,28.536625,192.153175,52.680775
291.605,28.544075,192.31015,52.72545
292.0579,28.5581,192.6306,52.829375
292.15025,28.5723,192.719775,52.8679
292.27785,28.598975,193.03275,52.94165
292.408725,28.6089,193.514175,52.9826
292.65875,28.6121,193.607475,53.002475
293.6215,28.633925,193.749425,53.069275
293.725975,28.6467,193.9697,53.110225
294.0396,28.663475,194.167875,53.1471
294.2306,28.68545,194.44935,53.1825
294.950075,28.739475,194.473675,53.211325
294.99,28.756725,194.51975,53.23555
295.0797,28.77605,194.526625,53.3124
295.1019,28.7991,194.59745,53.33985
295.264675,28.825075,194.613475,53.413525
295.331175,28.8577,194.714575,53.4467
295.447525,28.878925,194.848875,53.467875
295.9659,28.9044,195.332575,53.49845
296.705,28.9174,195.519525,53.5269
296.7197,28.93275,195.5964,53.561025
296.9213,28.944225,195.629225,53.600775
297.006675,28.959975,195.64645,53.6595
297.23915,28.9711,195.952775,53.67705
297.3734,28.9889,196.204375,53.70285
297.87465,29.012025,196.367475,53.837125
297.89785,29.032425,196.4108,53.966325
297.92255,29.044775,196.905325,54.04715
298.36815,29.07125,197.099025,54.07055
298.7809,29.093625,197.411575,54.105875
298.874325,29.110625,197.492175,54.137825
298.96405,29.13205,197.97015,54.17945
299.0493,29.1503,198.041825,54.222
