SPK_SPKC04a (inh/exc),SPK_SPKC06a (inhi),SPK_SPKC09a (inhi)
400.235325,485.81995,497.4095
400.23895,485.83015,497.433725
400.242925,485.8494,497.458475
400.249975,485.88495,497.509675
400.255375,486.026175,497.577075
400.260825,486.0354,497.66255
400.27415,486.06475,497.688575
400.27945,486.08565,497.711
400.293775,486.1096,497.731425
400.322375,486.118525,497.77185
400.339325,486.14105,497.98795
400.342,486.153575,498.013325
400.367925,486.1626,498.042875
400.428375,486.2093,498.071025
400.463125,486.2242,498.101975
400.477725,486.326325,498.1591
400.495925,486.35405,498.1766
400.5173,486.39315,498.211925
400.554725,486.439125,498.260875
400.569775,486.476125,498.37045
400.573075,486.481525,498.39475
400.5886,486.4927,498.421125
400.6028,486.513425,498.442425
400.6051,486.532275,498.470125
400.625675,486.75105,498.48635
400.64775,486.760825,498.50475
400.662875,486.771,498.57065
400.6874,486.78625,498.592525
400.696925,486.793825,498.60895
400.734225,486.81225,498.6421
400.7614,486.8442,498.680825
400.763725,486.9943,498.683275
400.82085,487.0058,498.722225
400.854375,487.0121,498.75105
400.8706,487.032275,498.766625
400.887375,487.035775,498.87265
400.896925,487.04005,498.945375
400.906725,487.0764,498.98095
400.9136,487.0815,499.0004
400.92705,487.086825,499.028725
400.96005,487.204375,499.055025
400.9891,487.30405,499.087625
401.014875,487.3304,499.1058
401.051675,487.351975,499.175775
401.0929,487.360225,499.1967
401.132,487.380475,499.2881
401.18385,487.38815,499.297025
401.202175,487.39475,499.3104
401.20985,487.513175,499.418175
401.260275,487.56225,499.6225
401.30885,487.58765,499.7439
401.372225,487.592925,499.83495
401.40675,487.647025,499.87585
401.46135,487.65305,499.9202
401.498175,487.6559,499.968725
401.506025,487.69345,
401.514975,487.73115,
401.53305,487.7657,
401.53935,487.851,
401.546025,487.88235,
401.54885,487.8979,
401.573825,487.9132,
401.59375,487.929775,
401.609975,487.987125,
401.62235,488.090925,
401.65295,488.147925,
401.669625,488.185175,
401.689225,488.20165,
401.71655,488.226125,
401.727475,488.243675,
401.74595,488.256475,
401.74775,488.2962,
401.7631,488.33405,
401.782225,488.37295,
401.798725,488.4179,
401.812125,488.43685,
401.828575,488.4539,
401.869275,488.47345,
401.91495,488.4876,
401.9194,488.613175,
401.93575,488.660925,
401.9564,488.674025,
402.017975,488.685325,
402.0643,488.6937,
402.086375,488.710025,
402.099825,488.772725,
402.10785,488.836375,
402.1237,488.902925,
402.13165,489.0302,
402.140125,489.086925,
402.160225,489.09735,
402.18045,489.11165,
402.1992,489.139,
402.21725,489.203425,
402.2321,489.302575,
402.256075,489.3283,
402.291,489.343875,
402.351425,489.3536,
402.358375,489.3893,
402.38035,489.475375,
402.416825,489.610975,
402.52415,489.6536,
402.53145,489.669675,
402.5429,489.688925,
402.5529,489.6969,
402.56055,489.7275,
402.569075,489.742325,
402.573675,489.74645,
402.58435,489.77715,
402.5953,489.788175,
402.603525,489.8042,
402.612825,489.81315,
402.6244,489.82015,
402.6376,489.86025,
402.648525,489.900825,
402.66455,489.9439,
402.77955,490.019875,
402.812525,490.0287,
402.832575,490.1132,
402.8716,490.13715,
402.944225,490.1545,
403.002625,490.222625,
403.0041,490.2699,
403.018125,490.31915,
403.0383,490.448275,
403.05575,490.49255,
403.0672,490.527775,
403.07765,490.535975,
403.0855,490.578225,
403.0968,490.5822,
403.108175,490.600475,
403.144975,490.869325,
403.167425,490.911575,
403.1957,490.92335,
403.2079,490.93645,
403.262375,490.94225,
403.290775,490.95465,
403.330125,490.997875,
403.379875,491.04485,
403.385,491.06485,
403.390825,491.0882,
403.4089,491.131,
403.428825,491.19495,
403.44175,491.33355,
403.4489,491.3392,
403.463,491.35135,
403.51995,491.36755,
403.5319,491.370975,
403.5538,491.386775,
403.58125,491.390425,
403.5964,491.40585,
403.600875,491.4266,
403.60595,491.4461,
403.619975,491.459775,
403.63685,491.477375,
403.65435,491.4818,
403.686625,491.4898,
403.71965,491.535975,
403.7271,491.53845,
403.74085,491.557,
403.757625,491.569725,
403.775025,491.5886,
403.791175,491.60355,
403.793275,491.6508,
403.797825,491.68995,
403.809625,491.81685,
403.836,491.82575,
403.845375,491.8294,
403.877825,491.85655,
403.947325,491.8876,
403.972,491.915225,
403.992725,491.96105,
404.011675,491.989675,
404.05185,492.03095,
404.065825,492.1213,
404.0754,492.186125,
404.10255,492.225525,
404.121575,492.2304,
404.145125,492.25275,
404.162375,492.261825,
404.166625,492.3339,
404.20175,492.36475,
404.22365,492.378825,
404.25255,492.5034,
404.26175,492.517,
404.2667,492.529,
404.27695,492.573925,
404.28505,492.668375,
404.286775,492.700375,
404.292425,492.731875,
404.308225,492.78505,
404.31265,492.836725,
404.31805,492.886225,
404.3247,492.895175,
404.33945,492.90375,
404.3723,492.9627,
404.431975,493.045125,
404.47175,493.0526,
404.508175,493.077075,
404.531625,493.081525,
404.580675,493.15365,
404.59765,493.171375,
404.629575,493.1872,
404.645275,493.198525,
404.662875,493.20495,
404.675525,493.209925,
404.701625,493.2877,
404.716925,493.3122,
404.75495,493.4561,
404.765925,493.529975,
404.793075,493.5456,
404.804375,493.66125,
404.8203,493.7034,
404.84665,493.73485,
404.856325,493.764125,
404.870325,493.778675,
404.887825,493.803125,
404.899375,493.82945,
404.920625,493.8371,
404.941025,493.85335,
404.988175,493.89805,
405.041975,493.914425,
405.059675,493.929475,
405.07635,493.9791,
405.091225,494.044225,
405.101225,494.0817,
405.110875,494.08905,
405.1213,494.1298,
405.14385,494.1402,
405.147975,494.172275,
405.158975,494.18095,
405.1849,494.19715,
405.2197,494.25855,
405.23835,494.272025,
405.252025,494.368,
405.258125,494.491825,
405.269175,494.555075,
405.27945,494.60335,
405.289025,494.617,
405.302075,494.6707,
405.322875,494.702475,
405.343575,494.8304,
405.359375,494.83815,
405.376275,494.848425,
405.4075,494.904725,
405.4143,494.929875,
405.428275,495.063775,
405.45365,495.14625,
405.45705,495.153175,
405.475575,495.156875,
405.48325,495.165125,
405.5115,495.17365,
405.525825,495.212875,
405.55975,495.256425,
405.582275,495.264725,
405.6047,495.288275,
405.637625,495.3787,
405.6716,495.420575,
405.699075,495.44835,
405.700475,495.4546,
405.7231,495.51295,
405.74105,495.52035,
405.76115,495.5508,
405.790675,495.594025,
405.805175,495.6269,
405.815875,495.63205,
405.823525,495.637525,
405.82905,495.644725,
405.834175,495.717325,
405.84295,495.78675,
405.85855,495.80435,
405.8792,495.86285,
405.90125,495.871075,
405.9167,495.879725,
405.937475,495.888125,
405.942,495.96145,
405.964475,496.03395,
406.002975,496.076425,
406.06865,496.159825,
406.1066,496.168,
406.176,496.184125,
406.21145,496.19645,
406.248325,496.23715,
406.279725,496.456425,
406.311625,496.4752,
406.326775,496.606175,
406.3767,496.631525,
406.4409,496.6676,
406.476,496.742675,
406.485575,496.875725,
406.490625,496.885225,
406.508,496.903425,
406.528975,496.911275,
406.540075,496.91945,
406.55805,496.939875,
406.62985,497.0004,
406.669575,497.03475,
406.71985,497.1012,
406.75445,497.1356,
406.796875,497.178125,
406.81215,497.1871,
406.81705,497.237125,
406.830025,497.281775,
406.861925,497.2947,
406.882475,497.36135,
406.894525,497.387625,
406.908225,497.4119,
407.02795,497.42285,
407.029325,497.4378,
407.056925,497.4768,
407.084775,497.4893,
407.1383,497.6307,
407.164975,497.648175,
407.18175,497.6844,
407.1939,497.697825,
407.21365,497.727975,
407.234425,497.75895,
407.24935,497.786225,
407.2538,497.8396,
407.26575,497.868775,
407.277625,497.895975,
407.32325,497.91265,
407.4186,497.95245,
407.440425,497.968175,
407.53435,497.99715,
407.548825,498.00515,
407.5761,498.01465,
407.58875,498.047175,
407.6014,498.0554,
407.610875,498.118775,
407.619675,498.131375,
407.639425,498.201775,
407.65465,498.26,
407.658,498.511975,
407.666675,498.521525,
407.683225,498.53705,
407.701025,498.587075,
407.7182,498.595075,
407.7996,498.621225,
407.824225,498.698,
407.841425,498.733375,
407.850175,498.802025,
407.85535,498.8543,
407.8739,498.88605,
407.885,499.0556,
407.90185,499.075,
407.909925,499.08355,
407.91565,499.09565,
407.92015,499.102,
407.9236,499.120325,
407.940625,499.161525,
407.957825,499.1969,
407.963475,499.204275,
407.9672,499.219875,
407.97765,499.25905,
407.994275,499.27295,
408.003675,499.2877,
408.0138,499.293725,
408.02245,499.3475,
408.0324,499.3979,
408.040675,499.611025,
408.052725,499.62855,
408.06465,499.635975,
408.099025,499.6464,
408.124675,499.65375,
408.16105,499.66145,
408.184025,499.670225,
408.22345,499.69305,
408.24465,499.761325,
408.260775,499.821375,
408.264075,499.855425,
408.2878,499.894575,
408.306125,499.912875,
408.31395,499.9303,
408.342175,499.9841,
408.35775,,
408.3836,,
408.41065,,
408.449475,,
408.467525,,
408.489675,,
408.510975,,
408.541875,,
408.5587,,
408.57455,,
408.585875,,
408.593125,,
408.606225,,
408.617325,,
408.63265,,
408.642325,,
408.654825,,
408.6822,,
408.697225,,
408.728775,,
408.7396,,
408.7686,,
408.787275,,
408.79415,,
408.805575,,
408.830725,,
408.843325,,
408.850275,,
408.898925,,
408.9299,,
408.964,,
409.0022,,
409.049225,,
409.06845,,
409.085375,,
409.116175,,
409.1283,,
409.139475,,
409.167,,
409.205325,,
409.2456,,
409.3439,,
409.4164,,
409.41785,,
409.4753,,
409.50995,,
409.51965,,
409.54,,
409.5612,,
409.578325,,
409.581975,,
409.613225,,
409.649575,,
409.68305,,
409.68645,,
409.72625,,
409.7442,,
409.753,,
409.7643,,
409.78595,,
409.8123,,
409.839475,,
409.864175,,
409.8932,,
409.921925,,
409.930275,,
409.96315,,
409.985325,,
410.00265,,
410.02885,,
410.05885,,
410.08345,,
410.0995,,
410.1304,,
410.15715,,
410.176625,,
410.199875,,
410.2305,,
410.242,,
410.27475,,
410.3113,,
410.350575,,
410.3942,,
410.41655,,
410.48165,,
410.50495,,
410.538875,,
410.6146,,
410.64455,,
410.67145,,
410.718425,,
410.746875,,
410.755975,,
410.764875,,
410.777775,,
410.797925,,
410.8198,,
410.839175,,
410.87005,,
410.89025,,
410.922425,,
410.952625,,
410.983075,,
410.998975,,
411.0155,,
411.035475,,
411.0588,,
411.0768,,
411.100475,,
411.1182,,
411.146075,,
411.1735,,
411.1989,,
411.217375,,
411.24215,,
411.26085,,
411.308875,,
411.327,,
411.361475,,
411.37945,,
411.406025,,
411.4494,,
411.46215,,
411.48515,,
411.502575,,
411.521775,,
411.540925,,
411.57595,,
411.6005,,
411.6193,,
411.63255,,
411.659175,,
411.69675,,
411.70325,,
411.7075,,
411.71535,,
411.737775,,
411.758275,,
411.777825,,
411.782975,,
411.80595,,
411.82385,,
411.8452,,
411.86405,,
411.893575,,
411.911375,,
411.9221,,
411.951475,,
411.997625,,
412.0134,,
412.02645,,
412.0491,,
412.055725,,
412.0604,,
412.07505,,
412.101325,,
412.116725,,
412.15575,,
412.186475,,
412.205375,,
412.229375,,
412.2768,,
412.297075,,
412.318225,,
412.3339,,
412.35565,,
412.3765,,
412.42495,,
412.43235,,
412.46125,,
412.512225,,
412.53385,,
412.562125,,
412.578225,,
412.604325,,
412.626275,,
412.64195,,
412.65845,,
412.671075,,
412.6855,,
412.706425,,
412.7256,,
412.74545,,
412.79845,,
412.815525,,
412.820075,,
412.854375,,
412.8578,,
412.871225,,
412.8969,,
412.8989,,
412.9187,,
412.938175,,
413.023075,,
413.041875,,
413.04635,,
413.05855,,
413.1205,,
413.1669,,
413.192875,,
413.214125,,
413.232725,,
413.242925,,
413.25675,,
413.277325,,
413.297525,,
413.3643,,
413.367975,,
413.390775,,
413.394825,,
413.42845,,
413.4466,,
413.464425,,
413.475275,,
413.481775,,
413.4949,,
413.5083,,
413.527875,,
413.54045,,
413.553525,,
413.560775,,
413.572425,,
413.587975,,
413.59685,,
413.613775,,
413.636375,,
413.657775,,
413.6778,,
413.707975,,
413.755175,,
413.761775,,
413.798475,,
413.841575,,
413.85755,,
413.8661,,
413.886,,
413.90065,,
413.9088,,
413.937675,,
413.982625,,
413.9916,,
414.03505,,
414.046975,,
414.094075,,
414.15415,,
414.16795,,
414.177625,,
414.195875,,
414.202975,,
414.20845,,
414.214625,,
414.23435,,
414.235575,,
414.256625,,
414.3007,,
414.32455,,
414.4307,,
414.460675,,
414.469175,,
414.486725,,
414.4889,,
414.500025,,
414.529025,,
414.5376,,
414.5476,,
414.566375,,
414.571,,
414.5853,,
414.602075,,
414.6274,,
414.633075,,
414.655475,,
414.6636,,
414.70255,,
414.757225,,
414.817225,,
414.867575,,
414.899325,,
414.9129,,
414.923275,,
414.92545,,
414.9325,,
414.94015,,
414.954275,,
414.968025,,
414.99075,,
415.04145,,
415.0874,,
415.132975,,
415.1366,,
415.1778,,
415.24205,,
415.257875,,
415.270825,,
415.2768,,
415.289075,,
415.301075,,
415.3142,,
415.32105,,
415.3326,,
415.34115,,
415.360925,,
415.38775,,
415.406375,,
415.42315,,
415.4559,,
415.480225,,
415.502125,,
415.64865,,
415.665725,,
415.688825,,
415.7033,,
415.7162,,
415.718125,,
415.736375,,
415.74845,,
415.771225,,
415.79805,,
415.8098,,
415.848,,
415.904575,,
415.9112,,
415.96,,
416.04355,,
416.085425,,
416.10065,,
416.110475,,
416.127775,,
416.140725,,
416.15065,,
416.1723,,
416.2092,,
416.226475,,
416.23965,,
416.284425,,
416.306675,,
416.30795,,
416.357275,,
416.365625,,
416.39245,,
416.41715,,
416.41875,,
416.467125,,
416.4828,,
416.558175,,
416.5927,,
416.950875,,
417.176975,,
417.236075,,
417.257525,,
417.27675,,
417.45055,,
417.484375,,
417.63275,,
417.71965,,
417.7345,,
417.740325,,
417.748125,,
417.752375,,
417.761175,,
417.7663,,
417.7743,,
417.7865,,
417.8932,,
417.922825,,
417.9336,,
417.966325,,
417.975425,,
418.002025,,
418.03385,,
418.09805,,
418.116525,,
418.1282,,
418.219025,,
418.2329,,
418.24245,,
418.31695,,
418.3668,,
418.424075,,
418.461125,,
418.506775,,
418.53485,,
418.548775,,
418.6359,,
418.6407,,
418.689225,,
418.78535,,
418.8585,,
418.92665,,
418.983275,,
418.994775,,
419.00875,,
419.0151,,
419.018,,
419.034925,,
419.050775,,
419.07665,,
419.109625,,
419.1262,,
419.14235,,
419.1482,,
419.16795,,
419.17305,,
419.240075,,
419.33105,,
419.358325,,
419.390875,,
419.497675,,
419.506625,,
419.514275,,
419.52435,,
419.5413,,
419.547875,,
419.559975,,
419.5731,,
419.584075,,
419.601825,,
419.650975,,
419.716,,
419.765725,,
419.802175,,
419.825625,,
419.8385,,
419.858625,,
419.882625,,
419.893275,,
419.909725,,
419.949075,,
419.9653,,
420.03335,,
420.11025,,
420.117375,,
420.141425,,
420.1735,,
420.184875,,
420.2,,
420.3098,,
420.36085,,
420.388875,,
420.418825,,
420.4331,,
420.440975,,
420.4688,,
420.4946,,
420.54215,,
420.6187,,
420.68205,,
420.723675,,
420.7342,,
420.7511,,
420.775025,,
420.7844,,
420.809475,,
420.83115,,
420.88615,,
420.8917,,
420.991675,,
421.083275,,
421.1566,,
421.175175,,
421.203425,,
421.244675,,
421.268625,,
421.2934,,
421.30135,,
421.31955,,
421.358,,
421.448275,,
421.5031,,
421.5333,,
421.558575,,
421.608175,,
421.68355,,
421.706925,,
421.7269,,
421.81065,,
421.90265,,
422.0839,,
422.11085,,
422.14795,,
422.1605,,
422.174425,,
422.188975,,
422.234,,
422.24195,,
422.248175,,
422.25785,,
422.284375,,
422.29515,,
422.3234,,
422.373725,,
422.39865,,
422.456925,,
422.473375,,
422.49305,,
422.52615,,
422.57515,,
422.61765,,
422.650625,,
422.65805,,
422.669275,,
422.677125,,
422.70605,,
422.71785,,
422.760025,,
422.794375,,
422.94505,,
422.95615,,
422.96695,,
422.978575,,
423.00585,,
423.027075,,
423.0494,,
423.085575,,
423.0996,,
423.133525,,
423.148725,,
423.157375,,
423.1833,,
423.1949,,
423.211,,
423.223175,,
423.236675,,
423.248775,,
423.2616,,
423.267775,,
423.2744,,
423.283325,,
423.293425,,
423.301975,,
423.31125,,
423.31915,,
423.323275,,
423.342025,,
423.3503,,
423.3652,,
423.424575,,
423.440425,,
423.466075,,
423.4917,,
423.526075,,
423.56945,,
423.615875,,
423.71625,,
423.751925,,
423.77305,,
423.78615,,
423.80525,,
423.828075,,
423.835475,,
423.84055,,
423.9348,,
423.959425,,
423.99875,,
424.0258,,
424.035075,,
424.0691,,
424.1223,,
424.2169,,
424.247275,,
424.275825,,
424.2891,,
424.307775,,
424.31675,,
424.328225,,
424.3621,,
424.406025,,
424.407225,,
424.457125,,
424.497325,,
424.5691,,
424.619775,,
424.668025,,
424.678,,
424.684375,,
424.698925,,
424.71595,,
424.735225,,
424.747425,,
424.7698,,
424.86915,,
424.9432,,
424.971525,,
424.988575,,
425.00675,,
425.04795,,
425.062075,,
425.0788,,
425.10045,,
425.11475,,
425.11945,,
425.149075,,
425.176325,,
425.20025,,
425.209925,,
425.22565,,
425.263275,,
425.3026,,
425.35755,,
425.374575,,
425.5593,,
425.598825,,
425.6148,,
425.658525,,
425.673175,,
425.718175,,
425.74365,,
425.784,,
425.817325,,
425.83335,,
425.86935,,
425.908775,,
425.92505,,
425.992,,
426.010125,,
426.015625,,
426.06085,,
426.0863,,
426.191875,,
426.2015,,
426.2195,,
426.252125,,
426.261025,,
426.267425,,
426.276925,,
426.2863,,
426.402725,,
426.46865,,
426.49395,,
426.539825,,
426.5677,,
426.6925,,
426.71645,,
426.735175,,
426.83365,,
426.861125,,
426.8665,,
426.906925,,
426.933825,,
426.95225,,
426.9912,,
427.07475,,
427.15905,,
427.17405,,
427.211525,,
427.232375,,
427.26635,,
427.318625,,
427.45785,,
427.620175,,
427.7272,,
427.76955,,
427.928725,,
427.944925,,
427.9599,,
427.967325,,
427.99455,,
428.0106,,
428.0947,,
428.1109,,
428.14345,,
428.3423,,
428.4095,,
428.417125,,
428.761175,,
428.792125,,
428.8359,,
428.860275,,
429.2527,,
429.34375,,
429.408525,,
429.5088,,
429.528675,,
429.560875,,
429.593975,,
429.792225,,
429.808925,,
429.826475,,
429.8343,,
429.852375,,
429.85915,,
429.861675,,
429.869075,,
429.9417,,
430.178225,,
430.23355,,
430.2764,,
430.29335,,
430.300725,,
430.3194,,
430.34375,,
430.4426,,
430.5362,,
430.561825,,
430.618,,
430.67525,,
430.693,,
430.868575,,
431.017525,,
431.151225,,
431.168025,,
431.210825,,
431.23375,,
431.250375,,
431.319075,,
431.378175,,
431.400025,,
431.426475,,
431.43635,,
431.45205,,
431.467675,,
431.483375,,
431.752525,,
431.76675,,
431.77645,,
431.8447,,
431.861375,,
431.9594,,
432.000825,,
432.051125,,
432.195075,,
432.40325,,
432.435475,,
432.443725,,
432.469525,,
432.543,,
432.578325,,
432.619575,,
432.64465,,
432.702675,,
432.952325,,
433.093475,,
433.2775,,
433.444425,,
433.66035,,
433.686025,,
433.702425,,
433.72615,,
434.478075,,
434.517925,,
434.5332,,
434.5778,,
434.802475,,
434.81885,,
434.8517,,
435.001625,,
435.2857,,
435.36865,,
435.40205,,
435.568775,,
436.10185,,
436.110475,,
436.126575,,
436.306775,,
436.332575,,
436.38195,,
436.398975,,
436.540375,,
436.590675,,
436.641075,,
436.65785,,
436.669025,,
436.718075,,
436.7329,,
436.752475,,
436.817,,
436.9911,,
437.008825,,
437.02675,,
437.042025,,
437.066725,,
437.076975,,
437.14915,,
437.268225,,
437.3412,,
437.343275,,
437.36025,,
437.426375,,
437.4424,,
437.483625,,
437.55145,,
437.608875,,
437.634475,,
437.66705,,
437.72485,,
437.89055,,
437.925275,,
437.93295,,
437.950625,,
437.957975,,
437.979575,,
437.9938,,
438.0331,,
438.114725,,
438.132325,,
438.151075,,
438.17285,,
438.1886,,
438.197325,,
438.19995,,
438.241275,,
438.2595,,
438.29185,,
438.29795,,
438.346675,,
438.408975,,
438.482125,,
438.50205,,
438.53315,,
438.547625,,
438.5644,,
438.604875,,
438.639025,,
438.681775,,
438.7064,,
438.730525,,
438.771525,,
438.8137,,
438.830325,,
438.83945,,
438.846725,,
438.8506,,
438.85715,,
438.863175,,
438.872725,,
438.88455,,
438.89235,,
438.898825,,
438.902075,,
438.924225,,
439.01435,,
439.04875,,
439.106625,,
439.258,,
439.3008,,
439.3089,,
439.3308,,
439.338725,,
439.3926,,
439.397025,,
439.45165,,
439.492975,,
439.551225,,
439.565275,,
439.6254,,
439.64865,,
439.6578,,
439.715825,,
439.764425,,
439.9332,,
439.949575,,
439.9812,,
440.0163,,
440.0317,,
440.0428,,
440.090675,,
440.139975,,
440.246925,,
440.249725,,
440.334675,,
440.383775,,
440.390375,,
440.408775,,
440.475675,,
440.516125,,
440.5982,,
440.600325,,
440.617025,,
440.6341,,
440.63985,,
440.72375,,
440.7406,,
440.791125,,
440.81695,,
440.847625,,
440.881075,,
440.932025,,
440.973425,,
441.059475,,
441.382275,,
441.4085,,
441.415175,,
441.426125,,
441.432075,,
441.45565,,
441.4821,,
441.498775,,
441.507075,,
441.523275,,
441.550375,,
441.6092,,
441.6405,,
441.657025,,
441.666575,,
441.675275,,
441.688975,,
441.78925,,
441.8151,,
441.98115,,
442.0489,,
442.06645,,
442.0818,,
442.125925,,
442.175475,,
442.205925,,
442.2341,,
442.258375,,
442.276,,
442.367525,,
442.45665,,
442.606925,,
442.642575,,
442.657925,,
442.708975,,
442.956875,,
442.99265,,
443.033875,,
443.0574,,
443.30735,,
443.308825,,
443.458525,,
443.482425,,
443.5253,,
443.549475,,
443.5567,,
443.56695,,
443.573175,,
443.582425,,
443.583825,,
443.641075,,
443.64935,,
443.6668,,
443.682575,,
443.689925,,
443.7658,,
443.80665,,
443.814875,,
444.08095,,
444.10805,,
444.174275,,
444.198975,,
444.231825,,
444.24945,,
444.307175,,
444.349275,,
444.4757,,
444.5085,,
444.839925,,
444.906775,,
445.040225,,
445.2569,,
445.315,,
445.34005,,
445.3834,,
445.40815,,
445.431675,,
445.449525,,
445.456575,,
445.507525,,
445.54015,,
445.6566,,
445.690375,,
445.7991,,
445.999775,,
446.0229,,
446.0722,,
446.20645,,
446.248525,,
446.339775,,
446.375,,
446.39115,,
446.407975,,
446.57275,,
446.740425,,
446.757025,,
447.10715,,
447.1409,,
447.248,,
447.27465,,
447.6401,,
447.646725,,
447.663225,,
447.71515,,
447.780825,,
447.791,,
447.7992,,
447.80685,,
447.864625,,
447.865725,,
447.90665,,
447.9388,,
447.956375,,
447.973075,,
447.98245,,
448.013675,,
448.088775,,
448.1076,,
448.124075,,
448.323,,
448.405275,,
448.473925,,
448.514375,,
448.54025,,
448.597,,
448.63245,,
448.6743,,
448.707375,,
448.738775,,
448.78825,,
448.806425,,
448.824175,,
448.846725,,
448.92455,,
448.932425,,
449.0886,,
449.1481,,
449.171975,,
449.1971,,
449.338525,,
449.380775,,
449.531825,,
449.5481,,
449.571125,,
449.59675,,
449.6317,,
449.682075,,
449.755625,,
450.02285,,
450.132075,,
450.1383,,
450.256025,,
450.273325,,
450.295975,,
450.3061,,
450.35645,,
450.4888,,
450.531875,,
450.554475,,
450.6234,,
450.780475,,
450.80445,,
450.8141,,
450.8561,,
450.871325,,
450.89775,,
451.071925,,
451.114925,,
451.1377,,
451.1898,,
451.33985,,
451.355325,,
451.365075,,
451.37345,,
451.3805,,
451.39575,,
451.4317,,
451.456175,,
451.471475,,
451.479225,,
451.56235,,
451.6067,,
451.695925,,
451.7375,,
451.779875,,
451.846675,,
451.8646,,
451.9894,,
452.029225,,
452.08915,,
452.1459,,
452.23685,,
452.253975,,
452.272125,,
452.414675,,
452.437625,,
452.590125,,
452.595075,,
452.6034,,
452.60585,,
452.61275,,
452.646825,,
452.65545,,
452.713,,
452.7559,,
452.9044,,
452.921775,,
452.946025,,
452.9629,,
452.97295,,
452.979825,,
453.0126,,
453.04655,,
453.21145,,
453.21355,,
453.245725,,
453.263675,,
453.322275,,
453.33805,,
453.34475,,
453.3561,,
453.3628,,
453.3715,,
453.381075,,
453.437625,,
453.453625,,
453.4702,,
453.480425,,
453.489375,,
453.522675,,
453.53785,,
453.547275,,
453.569375,,
453.57255,,
453.58655,,
453.59735,,
453.6037,,
453.6192,,
453.663525,,
453.72155,,
453.762775,,
453.8964,,
453.922475,,
453.9365,,
453.93955,,
453.953925,,
453.96465,,
453.970925,,
454.07915,,
454.0971,,
454.1479,,
454.18885,,
454.252375,,
454.33035,,
454.339025,,
454.35355,,
454.364325,,
454.4313,,
454.436525,,
454.478225,,
454.48855,,
454.502125,,
454.5198,,
454.612625,,
454.62095,,
454.661475,,
454.73755,,
454.785925,,
454.855575,,
454.9951,,
455.009425,,
455.027425,,
455.0466,,
455.0684,,
455.1021,,
455.1127,,
455.21115,,
455.30465,,
455.320075,,
455.339175,,
455.412725,,
455.496325,,
455.578775,,
455.636525,,
455.65255,,
455.693725,,
455.7261,,
455.746225,,
455.785075,,
455.9016,,
455.91985,,
456.029625,,
456.0764,,
456.09545,,
456.128175,,
456.161075,,
456.1766,,
456.185175,,
456.195575,,
456.203725,,
456.21215,,
456.2271,,
456.237925,,
456.24515,,
456.252625,,
456.26795,,
456.336275,,
456.3709,,
456.41355,,
456.430325,,
456.444725,,
456.492875,,
456.6094,,
456.69485,,
456.704275,,
456.727525,,
456.7431,,
456.74695,,
456.7622,,
456.786025,,
456.813075,,
456.87745,,
456.928575,,
456.94485,,
456.954425,,
456.9696,,
456.98015,,
457.027425,,
457.138625,,
457.262175,,
457.268225,,
457.2769,,
457.293075,,
457.296875,,
457.31005,,
457.335875,,
457.36935,,
457.4179,,
457.503325,,
457.58455,,
457.596225,,
457.612025,,
457.704825,,
457.751475,,
457.769825,,
457.80995,,
457.851925,,
457.91185,,
457.960475,,
457.9924,,
458.009025,,
458.029325,,
458.0683,,
458.078475,,
458.0856,,
458.095,,
458.1008,,
458.109175,,
458.127475,,
458.152875,,
458.161,,
458.1845,,
458.1943,,
458.204225,,
458.209925,,
458.227775,,
458.259925,,
458.267675,,
458.29315,,
458.301725,,
458.31185,,
458.33615,,
458.353925,,
458.37765,,
458.39495,,
458.4619,,
458.5279,,
458.579325,,
458.587875,,
458.59415,,
458.6114,,
458.61945,,
458.717475,,
458.745825,,
458.7853,,
458.794175,,
458.80455,,
458.8521,,
458.8786,,
458.911975,,
458.921,,
458.952725,,
459.043475,,
459.1435,,
459.167425,,
459.237125,,
459.251075,,
459.276825,,
459.328725,,
459.3513,,
459.409725,,
459.43635,,
459.4671,,
459.4847,,
459.51775,,
459.576625,,
459.72635,,
459.796125,,
459.8506,,
459.960025,,
460.000725,,
460.036425,,
460.05845,,
460.152325,,
460.258475,,
460.267625,,
460.37525,,
460.411975,,
460.51765,,
460.535625,,
460.5599,,
460.576675,,
460.636375,,
460.70105,,
460.72775,,
460.75245,,
460.769675,,
460.8519,,
461.0034,,
461.018,,
461.1022,,
461.37755,,
461.420575,,
461.4691,,
461.51905,,
461.5615,,
461.58635,,
461.632675,,
461.652175,,
461.737325,,
461.8917,,
462.019225,,
462.067725,,
462.082375,,
462.135025,,
462.176625,,
462.2263,,
462.449025,,
462.452475,,
462.4693,,
462.486875,,
462.53525,,
462.567275,,
462.582525,,
462.619425,,
462.69245,,
462.9421,,
462.968675,,
463.024775,,
463.067425,,
463.081375,,
463.114975,,
463.142975,,
463.22465,,
463.349325,,
463.376625,,
463.3907,,
463.4181,,
463.427575,,
463.432325,,
463.434375,,
463.435375,,
463.43925,,
463.489325,,
463.525575,,
463.552125,,
463.694625,,
463.731125,,
463.76065,,
463.777625,,
463.786425,,
463.8,,
463.81175,,
463.83055,,
463.841425,,
463.848175,,
463.853175,,
463.858,,
463.8609,,
463.875525,,
463.894925,,
463.915425,,
463.93365,,
464.03145,,
464.08195,,
464.102825,,
464.132625,,
464.160775,,
464.20745,,
464.22335,,
464.24385,,
464.258075,,
