SPK_SPKC03a,SPK_SPKC03b,SPK_SPKC08a,SPK_SPKC10b,SPK_SPKC11a
210.99085,,224.68325,,234.581575
211.026525,,224.70745,,234.593775
211.0431,,224.719875,,234.62525
211.057425,,224.7361,,234.6437
211.070225,,224.754825,,234.721425
211.08355,,224.772475,,234.736425
211.095325,,224.788525,,234.767875
211.10255,,224.88935,,234.8143
211.123175,,224.9196,,234.905325
211.1266,,224.986775,,234.9957
211.1337,,225.032075,,235.013375
211.210325,,225.093075,,235.03305
211.228575,,225.104225,,235.04675
211.252125,,225.1133,,235.08295
211.281725,,225.158725,,235.15685
211.309175,,225.19705,,235.224475
211.319125,,225.209725,,235.24995
211.329525,,225.22955,,235.2689
211.36085,,225.277,,235.27955
211.3889,,225.3128,,235.349425
211.4074,,225.363475,,235.3988
211.42085,,225.396475,,235.418025
211.43175,,225.475325,,235.438625
211.4389,,225.54215,,235.45735
211.443575,,225.6089,,235.49145
211.44735,,225.697025,,235.525125
211.45085,,225.71165,,235.583975
211.45435,,225.7426,,235.617975
211.455625,,225.769375,,235.645875
211.46255,,225.834825,,235.656375
211.4673,,225.90045,,235.664725
211.472225,,225.9489,,235.6793
211.482475,,225.958575,,235.68965
211.496775,,225.96785,,235.700625
211.504975,,225.978675,,235.71705
211.51725,,225.99855,,235.791125
211.54115,,226.0063,,235.808575
211.560525,,226.0946,,235.826225
211.585225,,226.162325,,235.844775
211.6138,,226.2072,,235.904775
211.66165,,226.240925,,235.926025
211.68675,,226.2762,,235.945
211.70945,,226.31785,,235.9609
211.734825,,226.3454,,235.975125
211.76505,,226.3816,,235.9921
211.7783,,226.436875,,236.011325
211.79315,,226.514625,,236.04215
211.804575,,226.52825,,236.07365
211.811725,,226.55655,,236.0915
211.820125,,226.608525,,236.1066
211.8389,,226.620375,,236.128
211.852425,,226.657025,,236.13985
211.8699,,226.67675,,236.174975
211.902525,,226.69085,,236.195
211.903725,,226.708075,,236.212275
211.9094,,226.74965,,236.232275
211.923025,,226.7696,,236.2451
211.945425,,226.79145,,236.2595
211.961975,,226.809175,,236.29995
212.00935,,226.8334,,236.359275
212.018525,,226.85685,,236.44185
212.025075,,226.896925,,236.535925
212.043,,226.934325,,236.550725
212.0586,,226.9436,,236.56325
212.059625,,226.973575,,236.581425
212.06735,,226.98555,,236.60675
212.078675,,226.996425,,236.6199
212.101075,,227.0334,,236.630875
212.1116,,227.0568,,236.6447
212.122375,,227.0852,,236.65735
212.12975,,227.112675,,236.68175
212.140675,,227.199375,,236.707675
212.15575,,227.228375,,236.733925
212.17045,,227.2455,,236.749475
212.190975,,227.2853,,236.76035
212.212925,,227.299825,,236.78745
212.244925,,227.314525,,236.80005
212.26865,,227.342525,,236.829975
212.296825,,227.419175,,236.873975
212.332925,,227.42845,,236.906175
212.383,,227.43925,,236.927875
212.393675,,227.450375,,236.940375
212.4071,,227.4832,,236.979
212.426575,,227.5018,,236.99905
212.446075,,227.56515,,237.026475
212.450525,,227.576775,,237.038925
212.4547,,227.5982,,237.06635
212.4678,,227.6251,,237.07385
212.47675,,227.669,,237.096875
212.484375,,227.727975,,237.106475
212.51525,,227.739025,,237.115075
212.520875,,227.78855,,237.12615
212.5345,,227.820475,,237.132325
212.5474,,227.8453,,237.145875
212.563425,,227.870425,,237.235025
212.578225,,227.91435,,237.244325
212.598275,,227.9259,,237.271175
212.6155,,227.93875,,237.284425
212.6405,,227.94985,,237.293175
212.656775,,227.959825,,237.364475
212.67495,,227.963425,,237.3793
212.697675,,227.973075,,237.39875
212.715775,,228.0483,,237.4393
212.736,,228.067725,,237.48475
212.768925,,228.0845,,237.500025
212.800325,,228.103375,,237.514475
212.8259,,228.12275,,237.5335
212.851225,,228.157125,,237.548675
212.8765,,228.1765,,237.57375
212.90635,,228.203,,237.588175
212.9221,,228.2439,,237.701025
212.939825,,228.253675,,237.7422
212.9669,,228.273225,,237.787525
212.9731,,228.300025,,237.84655
212.981,,228.3056,,237.91735
212.9986,,228.312675,,237.942825
213.009125,,228.32005,,237.954175
213.021775,,228.359675,,238.0499
213.03255,,228.37635,,238.120625
213.04525,,228.391875,,238.1448
213.060675,,228.420275,,238.206425
213.08675,,228.441325,,238.223775
213.1061,,228.4873,,238.256425
213.111925,,228.517175,,238.2706
213.130725,,228.529025,,238.302225
213.164575,,228.541725,,238.317275
213.205425,,228.554775,,238.328825
213.2364,,228.57105,,238.371375
213.2659,,228.60535,,238.392225
213.29215,,228.6393,,238.421275
213.3245,,228.669975,,238.430975
213.3471,,228.8246,,238.444075
213.360025,,228.86545,,238.4616
213.389875,,228.887425,,238.4999
213.398325,,228.908575,,238.54755
213.4021,,228.9254,,238.57595
213.413525,,228.954125,,238.623425
213.426375,,228.964325,,238.648775
213.44015,,228.971975,,238.677025
213.465425,,228.981425,,238.69245
213.50075,,229.000775,,238.705575
213.525025,,229.00815,,238.718075
213.560575,,229.0249,,238.732625
213.591075,,229.046625,,238.761975
213.6125,,229.059,,238.78705
213.615675,,229.07305,,238.80195
213.660325,,229.083825,,238.8483
213.71,,229.1001,,238.90185
213.740675,,229.126375,,238.929175
213.7617,,229.1814,,238.960475
213.78565,,229.198225,,238.99145
213.80995,,229.2801,,239.03335
213.83845,,229.318375,,239.04265
213.86915,,229.384025,,239.0585
213.892325,,229.520375,,239.074775
213.91545,,229.5579,,239.088275
213.941775,,229.5821,,239.123975
214.002975,,229.5912,,239.153075
214.02205,,229.600225,,239.162375
214.0302,,229.646525,,239.17385
214.050975,,229.6641,,239.18805
214.08625,,229.689425,,239.220275
214.113825,,229.69695,,239.23045
214.11995,,229.7043,,239.255
214.188525,,229.734475,,239.27165
214.218175,,229.747775,,239.30105
214.253875,,229.754525,,239.315675
214.277075,,229.76495,,239.35775
214.294075,,229.779975,,239.4051
214.318475,,229.836125,,239.431325
214.3571,,229.850925,,239.441975
214.384175,,229.863875,,239.46845
214.410275,,229.9521,,239.4992
214.434975,,229.95745,,239.502275
214.4531,,229.9662,,239.52015
214.4717,,229.981775,,239.5837
214.503825,,230.010025,,239.6001
214.535925,,230.0428,,239.616825
214.567475,,230.101475,,239.6279
214.6029,,230.127525,,239.64995
214.63635,,230.16515,,239.6637
214.639925,,230.1774,,239.67465
214.65645,,230.239225,,239.687925
214.681125,,230.284725,,239.69785
214.70605,,230.340875,,239.707275
214.759675,,230.345775,,239.718975
214.790225,,230.376025,,239.741975
214.808675,,230.395025,,239.750525
214.82085,,230.425525,,239.774275
214.824975,,230.43315,,239.8315
214.833975,,230.44685,,239.890825
214.83685,,230.452125,,239.90535
214.845525,,230.4691,,239.92295
214.8504,,230.473675,,239.9562
214.854925,,230.4808,,239.973025
214.893625,,230.502675,,240.02825
214.91855,,230.5141,,240.045
214.92925,,230.522,,240.0588
214.948575,,230.5338,,240.075525
214.97195,,230.548225,,240.0849
214.97545,,230.5603,,240.095925
214.987975,,230.584225,,240.132175
215.0004,,230.60575,,240.16235
215.0137,,230.625875,,240.17405
215.03955,,230.638275,,240.1995
215.067575,,230.66545,,240.21925
215.109275,,230.6776,,240.2338
215.132925,,230.690275,,240.2482
215.157325,,230.75315,,240.286325
215.1736,,230.790175,,240.30055
215.1844,,230.79985,,240.334625
215.203925,,230.81615,,240.35285
215.229825,,230.82545,,240.377825
215.284075,,230.842875,,240.393125
215.299725,,230.85095,,240.45095
215.3187,,230.869,,240.485325
215.34605,,230.876475,,240.499875
215.368525,,230.886475,,240.517575
215.392475,,230.9065,,240.53305
215.5231,,230.914875,,240.5709
215.535,,230.925875,,240.612775
215.58095,,230.9401,,240.666175
215.61865,,230.953475,,240.677725
215.646525,,230.978475,,240.688025
215.67475,,231.0066,,240.70445
215.70225,,231.0244,,240.715225
215.7288,,231.032225,,240.725775
215.76785,,231.04565,,240.755925
215.793,,231.05565,,240.801575
215.81195,,231.070625,,240.815025
215.828975,,231.077325,,240.8364
215.84165,,231.084925,,240.85065
215.8638,,231.092375,,240.886775
215.8826,,231.107575,,240.90135
215.89395,,231.1145,,240.918525
215.90985,,231.12215,,240.9387
215.9316,,231.130425,,240.953675
215.93315,,231.1384,,240.97455
215.9578,,231.146475,,240.989325
215.9784,,231.155,,241.02005
215.993975,,231.1633,,241.057675
216.012025,,231.175575,,241.065375
216.039525,,231.183675,,241.0967
216.0598,,231.19555,,241.119225
216.0674,,231.203875,,241.143575
216.069625,,231.2154,,241.190425
216.0894,,231.2315,,241.229725
216.1398,,231.2395,,241.270775
216.167275,,231.259675,,241.307
216.17115,,231.273325,,241.3571
216.195125,,231.287325,,241.4051
216.2057,,231.2974,,241.417675
216.224125,,231.314375,,241.46645
216.237575,,231.3316,,241.498275
216.263275,,231.3505,,241.51605
216.288775,,231.3898,,241.536225
216.319725,,231.400375,,241.551625
216.352025,,231.418925,,241.564275
216.3755,,231.4421,,241.584475
216.396575,,231.4636,,241.611625
216.4229,,231.49025,,241.6229
216.44595,,231.514425,,241.63525
216.480675,,231.529825,,241.6551
216.514,,231.54455,,241.6631
216.5303,,231.556525,,241.6751
216.546875,,231.569475,,241.686125
216.563225,,231.57925,,241.733875
216.589825,,231.59385,,241.867525
216.6189,,231.606125,,241.92865
216.643125,,231.619025,,241.94145
216.66155,,231.6287,,241.97875
216.67235,,231.644475,,242.018825
216.6855,,231.6554,,242.077225
216.701725,,231.710825,,242.1226
216.728725,,231.727325,,242.1314
216.755775,,231.738675,,242.142075
216.797975,,231.763875,,242.155925
216.832125,,231.7802,,242.180925
216.8556,,231.8233,,242.193225
216.887375,,231.8451,,242.19945
216.91255,,231.874125,,242.21815
216.93705,,231.891875,,242.234325
216.953325,,231.957775,,242.2461
216.97755,,231.974475,,242.272175
216.984,,231.9895,,242.28175
216.9987,,232.0365,,242.30575
217.0197,,232.0753,,242.3299
217.027725,,232.12205,,242.356
217.067975,,232.14655,,242.396825
217.11105,,232.1623,,242.43135
217.14635,,232.235525,,242.445925
217.159925,,232.26555,,242.4653
217.170175,,232.283825,,242.492175
217.18415,,232.308925,,242.55635
217.20195,,232.3432,,242.574875
217.222825,,232.361,,242.5918
217.2423,,232.3765,,242.639925
217.258425,,232.39905,,242.655125
217.274975,,232.461675,,242.687625
217.2985,,232.54835,,242.7287
217.318825,,232.598575,,242.768875
217.3492,,232.653825,,242.778225
217.37035,,232.6965,,242.78995
217.3914,,232.7541,,242.8235
217.403475,,232.770725,,242.844225
217.416775,,232.779125,,242.854175
217.4278,,232.793575,,242.89495
217.429775,,232.805125,,242.910025
217.44345,,232.83505,,242.9248
217.469975,,232.8464,,242.94555
217.476275,,232.868025,,242.965925
217.49265,,232.893625,,242.978725
217.512575,,232.920175,,242.993975
217.51625,,232.943125,,243.010075
217.550775,,232.964475,,243.0403
217.584275,,232.98255,,243.053525
217.6199,,233.017675,,243.07255
217.6492,,233.049675,,243.09455
217.70775,,233.07575,,243.1028
217.721125,,233.104675,,243.14605
217.7386,,233.139375,,243.1555
217.746525,,233.170775,,243.171275
217.762525,,233.1951,,243.201025
217.7875,,233.271275,,243.253775
217.817825,,233.30875,,243.27615
217.8254,,233.328575,,243.2989
217.8333,,233.355375,,243.310225
217.843825,,233.38805,,243.33065
217.858875,,233.413425,,243.345225
217.88405,,233.4489,,243.35275
217.891725,,233.482625,,243.36175
217.913425,,233.515575,,243.3818
217.931625,,233.565025,,243.4493
217.954625,,233.583575,,243.4616
217.978175,,233.61615,,243.4851
218.00445,,233.63745,,243.4976
218.027,,233.656175,,243.509325
218.04925,,233.6827,,243.653325
218.077175,,233.708675,,243.67075
218.097425,,233.729525,,243.68365
218.124925,,233.766575,,243.70125
218.149275,,233.78895,,243.71205
218.1776,,233.79165,,243.723725
218.197025,,233.81015,,243.774425
218.22895,,233.8689,,243.783125
218.245475,,233.896325,,243.794825
218.27285,,233.923625,,243.807175
218.28875,,234.076375,,243.82115
218.30575,,234.113075,,243.83435
218.32215,,234.1251,,243.85315
218.330475,,234.133825,,243.913325
218.3422,,234.178125,,243.94515
218.361925,,234.248375,,243.962975
218.39435,,234.272325,,243.9932
218.4093,,234.320225,,244.00665
218.453375,,234.410275,,244.041075
218.4831,,234.42575,,244.074825
218.498175,,234.4722,,244.091125
218.512425,,234.484525,,244.141675
218.541225,,234.497325,,244.16005
218.620375,,234.514475,,244.2075
218.630325,,234.5285,,244.220575
218.66975,,234.54695,,244.2412
218.677575,,234.596425,,244.273875
218.714825,,234.608075,,244.292725
218.7388,,234.65635,,244.324
218.757075,,234.6929,,244.339575
218.76765,,234.734125,,244.361075
218.785525,,234.774975,,244.381125
218.807375,,234.79365,,244.400175
218.82005,,234.80975,,244.411425
218.82385,,234.82105,,244.430875
218.83735,,234.84325,,244.450225
218.8587,,234.872875,,244.4632
218.8829,,234.885575,,244.481775
218.909375,,234.921,,244.4979
218.945,,234.958175,,244.514375
218.970825,,234.994825,,244.5247
218.996425,,235.03225,,244.537025
219.016975,,235.0801,,244.557025
219.056275,,235.141175,,244.5641
219.060325,,235.15745,,244.573325
219.075525,,235.179725,,244.587325
219.08585,,235.254975,,244.59715
219.100825,,235.275775,,244.61025
219.107425,,235.3558,,244.62095
219.118,,235.455275,,244.649125
219.128625,,235.4746,,244.6668
219.134625,,235.49175,,244.6902
219.138675,,235.518525,,244.731975
219.150825,,235.5437,,244.785425
219.15725,,235.59205,,244.8079
219.164825,,235.623925,,244.845525
219.2071,,235.6628,,244.8599
219.217625,,235.67835,,244.898425
219.2431,,235.73505,,244.91645
219.26085,,235.80425,,244.9341
219.293375,,235.8223,,244.96335
219.3162,,235.8474,,244.98325
219.338275,,235.868,,245.026725
219.364825,,235.89445,,245.038625
219.39485,,235.9147,,245.048225
219.416025,,235.969625,,245.0601
219.447975,,235.983525,,245.078075
219.4644,,235.998975,,245.0985
219.4782,,236.014775,,245.11125
219.505825,,236.033775,,245.186225
219.529275,,236.0491,,245.241875
219.55635,,236.06315,,245.31805
219.56205,,236.081,,245.3649
219.567275,,236.0961,,245.3804
219.57745,,236.1242,,245.39615
219.603575,,236.140575,,245.433925
219.626325,,236.163,,245.47075
219.650525,,236.18315,,245.478525
219.690525,,236.25885,,245.486125
219.7063,,236.30135,,245.495925
219.7375,,236.34795,,245.5057
219.745925,,236.350325,,245.523975
219.7679,,236.388225,,245.5328
219.79965,,236.41115,,245.592425
219.822575,,236.444825,,245.6187
219.84185,,236.4666,,245.676175
219.86625,,236.5285,,245.707975
219.885175,,236.583175,,245.7533
219.906575,,236.60525,,245.7707
219.9219,,236.62655,,245.9306
219.94125,,236.689,,245.978625
219.952625,,236.722625,,245.986925
219.979325,,236.737075,,245.993675
219.98245,,236.798225,,246.032825
219.992625,,236.827475,,246.08505
220.011875,,236.904,,246.1276
220.040525,,236.947775,,246.18745
220.061225,,236.968275,,246.2294
220.08625,,236.996375,,246.26525
220.109775,,237.0301,,246.3017
220.12275,,237.0529,,246.3711
220.151125,,237.062775,,246.39115
220.18065,,237.072625,,246.945125
220.21435,,237.07645,,247.2548
220.248575,,237.083775,,247.26065
220.27855,,237.09005,,247.273575
220.3033,,237.117475,,247.444225
220.32905,,237.1477,,247.553075
220.358525,,237.1991,,247.64625
220.372875,,237.233925,,247.9214
220.387675,,237.2597,,248.294075
220.39735,,237.27485,,248.30315
220.4109,,237.286425,,248.39695
220.445,,237.298825,,248.6803
220.49315,,237.34305,,248.940525
220.503725,,237.367075,,248.955125
220.51035,,237.3876,,248.9876
220.547425,,237.405375,,249.0507
220.57025,,237.4426,,249.10475
220.581375,,237.46875,,249.16065
220.610775,,237.492625,,249.2049
220.6474,,237.5318,,249.22625
220.6489,,237.550475,,249.2586
220.668875,,237.5529,,249.275725
220.700925,,237.57435,,249.321525
220.716825,,237.59455,,249.45755
220.74145,,237.599925,,249.479675
220.742675,,237.614425,,249.580725
220.76815,,237.632375,,249.7245
220.799825,,237.651725,,249.74215
220.82975,,237.666225,,249.814475
220.8568,,237.677375,,249.9249
220.88115,,237.6876,,249.957225
220.91275,,237.703825,,250.002625
220.946075,,237.7182,,250.0383
220.997425,,237.731,,250.067175
221.00485,,237.742,,250.07405
221.0129,,237.77315,,250.0783
221.0334,,237.782,,250.0893
221.054825,,237.801575,,250.09385
221.06485,,237.8152,,250.10525
221.0728,,237.8371,,250.13705
221.09495,,237.863275,,250.16005
221.114925,,237.891775,,250.2038
221.14365,,237.92685,,250.2472
221.17615,,237.993,,250.3249
221.207,,238.051175,,250.402725
221.232825,,238.085575,,250.47945
221.246625,,238.105625,,250.547925
221.27,,238.144675,,250.614875
221.323975,,238.168175,,250.652225
221.33745,,238.20655,,250.72395
221.374675,,238.2364,,250.73835
221.400725,,238.26385,,250.742925
221.43655,,238.283775,,250.757225
221.4654,,238.305375,,250.86435
221.5053,,238.32095,,250.88565
221.522925,,238.346225,,250.8987
221.5486,,238.400425,,250.949025
221.56585,,238.427225,,251.108425
221.57965,,238.43425,,251.328
221.5899,,238.437,,251.359475
221.608125,,238.442175,,251.4241
221.63455,,238.466675,,251.4601
221.6931,,238.4745,,251.46315
221.721475,,238.4868,,251.4743
221.754375,,238.496925,,251.510625
221.805625,,238.509325,,251.521675
221.88105,,238.5261,,251.53745
221.902325,,238.537275,,251.617925
221.932875,,238.5506,,251.839675
221.9634,,238.56315,,251.87735
221.981475,,238.598425,,251.9976
221.993575,,238.652775,,252.016225
222.013475,,238.66995,,252.089275
222.090475,,238.69655,,252.2136
222.116225,,238.723525,,252.2751
222.153675,,238.7433,,252.298325
222.191025,,238.760825,,252.3382
222.227025,,238.80585,,252.37735
222.259875,,238.84145,,252.470275
222.2837,,238.892975,,252.58295
222.313475,,238.91835,,252.592275
222.359675,,238.957375,,252.61855
222.375275,,239.00605,,252.640725
222.3962,,239.0384,,252.74045
222.454275,,239.053,,252.78075
222.4787,,239.076775,,252.813025
222.558725,,239.093925,,252.8265
222.595125,,239.105,,252.837775
222.64795,,239.14845,,252.872675
222.66605,,239.166475,,252.883925
222.692625,,239.227925,,252.89665
222.711475,,239.246925,,252.913375
222.735375,,239.264525,,252.9327
222.759775,,239.286375,,252.9702
222.782775,,239.308725,,253.00085
222.8288,,239.405375,,253.019125
222.858825,,239.456075,,253.04135
222.8825,,239.54195,,253.094425
222.9137,,239.5677,,253.112725
222.933075,,239.5807,,253.134125
222.96285,,239.61405,,253.1474
222.99365,,239.6582,,253.156875
223.01815,,239.67175,,253.185275
223.040775,,239.689425,,253.19845
223.05945,,239.7012,,253.223675
223.077125,,239.71835,,253.255625
223.133925,,239.736125,,253.3117
223.17045,,239.7484,,253.3387
223.20965,,239.779475,,253.3635
223.2291,,239.787,,253.4038
223.240925,,239.816275,,253.4217
223.276625,,239.86925,,253.428
223.3176,,239.8865,,253.433625
223.363475,,239.890475,,253.48175
223.38765,,239.9149,,253.495075
223.42215,,239.91805,,253.5429
223.455525,,239.945425,,253.558725
223.488675,,239.958825,,253.5724
223.52285,,239.973775,,253.59015
223.552125,,239.98355,,253.62995
223.58105,,239.997725,,253.649175
223.609225,,240.0088,,253.682025
223.6234,,240.054,,253.693975
223.637025,,240.13295,,253.71685
223.645925,,240.1486,,253.7431
223.657925,,240.16855,,253.75155
223.68165,,240.1932,,253.772625
223.69625,,240.213225,,253.793225
223.733925,,240.226225,,254.0115
223.76165,,240.234825,,254.01935
223.796075,,240.263625,,254.034775
223.82655,,240.31345,,254.04185
223.85685,,240.324325,,254.0603
223.88355,,240.3305,,254.074075
223.911,,240.37645,,254.139975
223.949125,,240.393125,,254.1944
223.972475,,240.417925,,254.2136
223.999175,,240.4393,,254.235675
224.036775,,240.456725,,254.26695
224.063075,,240.615475,,254.300275
224.11175,,240.61835,,254.3381
224.1447,,240.63825,,254.377575
224.2076,,240.658675,,254.397625
224.24395,,240.6793,,254.413975
224.316,,240.70285,,254.4277
224.32815,,240.724525,,254.4407
224.34025,,240.766475,,254.46425
224.354625,,240.816475,,254.48395
224.3922,,240.827425,,254.4994
224.40975,,240.84215,,254.553975
224.435125,,240.8554,,254.57325
224.453075,,240.87875,,254.587675
224.507125,,240.9144,,254.609525
224.5266,,240.92755,,254.6783
224.5463,,240.940425,,254.703225
224.567625,,240.956,,254.725125
224.580175,,240.9679,,254.754825
224.6192,,240.983375,,254.825275
224.641675,,240.99815,,254.8431
224.66495,,241.036075,,254.87425
224.67695,,241.053475,,254.9045
224.6914,,241.0659,,254.922775
224.699925,,241.077075,,254.9423
224.7278,,241.092725,,254.970125
224.769125,,241.097975,,255.032125
224.7912,,241.10245,,255.0579
224.82725,,241.112625,,255.075775
224.86795,,241.151675,,255.08345
224.894,,241.16035,,255.09965
224.919125,,241.167675,,255.149875
224.946425,,241.18215,,255.2099
224.97575,,241.1951,,255.223
225.014375,,241.23685,,255.25115
225.042825,,241.275625,,255.283725
225.06615,,241.2912,,255.345225
225.072625,,241.33525,,255.35775
225.082825,,241.374375,,255.371075
225.095375,,241.476675,,255.383875
225.10835,,241.549725,,255.397925
225.123575,,241.57035,,255.406725
225.130875,,241.5847,,255.428775
225.138075,,241.59185,,255.436975
225.154575,,241.598425,,255.5118
225.16115,,241.609925,,255.532
225.182275,,241.6175,,255.56755
225.191725,,241.628625,,255.575875
225.2021,,241.6391,,255.6154
225.221025,,241.658775,,255.628025
225.237875,,241.672425,,255.637175
225.2462,,241.6825,,255.646675
225.27835,,241.7022,,255.657375
225.3048,,241.749825,,255.707825
225.326325,,241.76025,,255.727975
225.336725,,241.77025,,255.743
225.351225,,241.8039,,255.760075
225.3662,,241.82345,,255.778675
225.41345,,241.825075,,255.795975
225.4517,,241.835625,,255.827875
225.473875,,241.878325,,255.86375
225.49155,,241.8937,,255.89525
225.50005,,241.9206,,255.907875
225.5083,,241.932375,,255.97505
225.51775,,241.973925,,256.018525
225.5501,,242.025275,,256.02935
225.586375,,242.0514,,256.06205
225.60165,,242.086675,,256.076625
225.613275,,242.13425,,256.095575
225.623275,,242.22135,,256.109775
225.645325,,242.256975,,256.13365
225.666775,,242.2663,,256.14395
225.686075,,242.277025,,256.15515
225.71395,,242.28815,,256.162475
225.736875,,242.297,,256.179
225.7569,,242.371175,,256.210775
225.78455,,242.3897,,256.2963
225.804,,242.411825,,256.349175
225.830025,,242.427525,,256.3793
225.855975,,242.46015,,256.46545
225.873925,,242.5064,,256.4962
225.885925,,242.5294,,256.525075
225.898875,,242.55225,,256.57085
225.916175,,242.591325,,256.588325
225.9471,,242.625325,,256.6048
225.954225,,242.627475,,256.63065
225.96415,,242.63355,,256.635975
225.9772,,242.63975,,256.6441
225.98745,,242.651275,,256.700425
226.001675,,242.65785,,256.7268
226.009225,,242.663225,,256.742075
226.0241,,242.669575,,256.759
226.03465,,242.678725,,256.774425
226.045025,,242.687825,,256.834525
226.0593,,242.694175,,256.85255
226.091375,,242.7008,,256.88645
226.116075,,242.709375,,256.898525
226.1389,,242.72765,,256.915375
226.148775,,242.73685,,256.9461
226.18215,,242.759575,,256.9569
226.227825,,242.76825,,256.963625
226.243175,,242.78115,,256.9703
226.274275,,242.8084,,256.981575
226.303625,,242.84895,,256.9914
226.33165,,242.88115,,257.083025
226.339425,,242.9192,,257.0976
226.380325,,242.93915,,257.11855
226.405175,,242.99905,,257.15185
226.442625,,243.017875,,257.162075
226.44405,,243.0353,,257.1719
226.47065,,243.053475,,257.22065
226.50135,,243.0679,,257.23025
226.52795,,243.088925,,257.2861
226.5339,,243.096125,,257.3458
226.554325,,243.114225,,257.419025
226.575525,,243.119725,,257.497525
226.592275,,243.1249,,257.757675
226.608025,,243.13635,,257.8148
226.62225,,243.15035,,257.860875
226.635375,,243.15895,,257.892325
226.67295,,243.168925,,258.08615
226.715625,,243.189375,,258.133925
226.7366,,243.204475,,258.30545
226.759375,,243.241375,,258.42495
226.78315,,243.2554,,258.5151
226.808125,,243.271325,,258.7293
226.836575,,243.28995,,258.903025
226.871625,,243.31285,,258.959925
226.89255,,243.370775,,258.983275
226.91775,,243.425375,,259.043525
226.946225,,243.4481,,259.079025
226.9607,,243.501475,,259.1174
226.9756,,243.5145,,259.164425
226.9895,,243.57305,,259.19435
227.0077,,243.590725,,259.2226
227.016425,,243.619125,,259.24845
227.0281,,243.7741,,259.261975
227.039325,,243.7869,,259.31675
227.0552,,243.813775,,259.39215
227.082675,,243.83005,,259.426075
227.09675,,243.837925,,259.453925
227.109375,,243.848475,,259.656925
227.131975,,243.93315,,259.6943
227.165075,,243.968075,,259.767875
227.208725,,244.06975,,259.81305
227.241375,,244.071,,259.8434
227.263625,,244.092175,,259.887575
227.288175,,244.113775,,259.897175
227.3079,,244.23,,259.907975
227.325025,,244.252625,,259.922375
227.34125,,244.276575,,259.93775
227.347075,,244.300925,,259.998625
227.355825,,244.340425,,260.019275
227.361875,,244.397275,,260.066325
227.368625,,244.401525,,260.0987
227.3735,,244.447275,,260.163125
227.385925,,244.45655,,260.174
227.3938,,244.463525,,260.1824
227.40495,,244.471475,,260.198525
227.418625,,244.512825,,260.215725
227.42585,,244.54735,,260.224225
227.444275,,244.56015,,260.2876
227.449225,,244.57345,,260.31465
227.45545,,244.5836,,260.349075
227.469425,,244.6048,,260.3642
227.47815,,244.616975,,260.44435
227.519225,,244.659625,,260.463875
227.5336,,244.687475,,260.538875
227.565575,,244.7225,,260.5618
227.599125,,244.753375,,260.5856
227.606975,,244.774425,,260.59755
227.6268,,244.788675,,260.627675
227.635225,,244.804975,,260.635225
227.64205,,244.8714,,260.67105
227.648275,,244.893525,,260.717825
227.654025,,244.939525,,260.738525
227.6634,,244.947475,,260.76145
227.67605,,244.956175,,260.774025
227.6831,,244.9672,,260.793975
227.696025,,244.990175,,260.805225
227.70495,,245.039325,,260.82225
227.7112,,245.06045,,260.8479
227.719125,,245.0699,,260.933225
227.735,,245.092625,,260.969925
227.754575,,245.11615,,260.982275
227.76895,,245.141075,,261.015475
227.7798,,245.1541,,261.052625
227.792125,,245.17055,,261.070325
227.812475,,245.208225,,261.10005
227.82035,,245.243725,,261.111625
227.82915,,245.284625,,261.133875
227.8711,,245.30655,,261.1473
227.8835,,245.32945,,261.150525
227.907975,,245.35245,,261.206175
227.932225,,245.3835,,261.2222
227.949075,,245.424025,,261.243725
227.974375,,245.45235,,261.2539
228.027025,,245.49975,,261.27245
228.049225,,245.508325,,261.32565
228.075175,,245.516325,,261.333975
228.09905,,245.55555,,261.34415
228.1296,,245.567575,,261.354175
228.160075,,245.5925,,261.368325
228.18015,,245.601375,,261.3811
228.207325,,245.65955,,261.406925
228.226625,,245.678475,,261.4395
228.24525,,245.692875,,261.45805
228.2513,,245.7123,,261.524025
228.270875,,245.733675,,261.54935
228.279625,,245.751525,,261.66945
228.28515,,245.8141,,261.792925
228.30545,,245.882725,,261.837725
228.355275,,245.903475,,261.85185
228.368575,,245.9769,,261.86595
228.425625,,245.98665,,261.919275
228.435575,,246.021625,,261.936
228.5055,,246.0294,,261.9861
228.522,,246.0383,,262.0014
228.5465,,246.0567,,262.0108
228.5619,,246.070225,,262.029475
228.588375,,246.081525,,262.047575
228.61015,,246.10765,,262.10935
228.630775,,246.1212,,262.14435
228.650925,,246.14435,,262.1534
228.6704,,246.172325,,262.162075
228.6949,,246.17375,,262.1719
228.727975,,246.2115,,262.26245
228.7565,,246.2349,,262.314925
228.785075,,246.266525,,262.339325
228.7905,,246.286875,,262.38665
228.820225,,246.332075,,262.443775
228.853475,,246.372575,,262.4868
228.87915,,246.3886,,262.523575
228.906175,,246.416675,,262.5514
228.9262,,246.42915,,262.5606
228.95525,,246.450075,,262.579925
228.97065,,246.477675,,262.6225
228.982925,,246.491775,,262.6362
229.003175,,246.512675,,262.643075
229.01255,,246.527975,,262.67155
229.030725,,246.54205,,262.755375
229.044875,,246.571225,,262.7927
229.06235,,246.6033,,262.846425
229.072825,,246.616825,,262.864675
229.0761,,246.6327,,262.91535
229.082175,,246.65075,,262.935325
229.085775,,246.6704,,263.04075
