SPK_SPKC01a,SPK_SPKC03a,SPK_SPKC06a,SPK_SPKC06b
22.22725,10.969625,10.02995,24.71995
22.321775,10.97275,10.07145,24.726175
22.354325,10.995675,10.1019,24.753425
22.398525,11.01705,10.12795,24.75615
22.42665,11.02625,10.1497,24.80345
22.451825,11.0495,10.161175,24.847775
22.514025,11.054875,10.173025,24.8815
22.60115,11.066425,10.2046,24.913175
22.62495,11.0912,10.22645,25.033275
22.6509,11.11805,10.24055,25.1166
22.72835,11.1399,10.249725,25.150375
22.734975,11.17025,10.25935,25.1846
22.73625,11.1858,10.26695,25.2244
22.7959,11.209825,10.275775,25.24205
22.8186,11.232175,10.28865,25.2605
22.8394,11.248075,10.309,25.2826
22.846075,11.263275,10.31815,25.3076
22.8654,11.277425,10.333925,25.324975
22.925525,11.27945,10.342575,25.3357
22.9602,11.293675,10.3535,25.359325
22.963675,11.3071,10.368375,25.427975
23.0384,11.318675,10.380075,25.4537
23.0705,11.337875,10.405475,25.541375
23.0788,11.3519,10.418575,25.6458
23.10055,11.369425,10.431475,25.672725
23.10515,11.39155,10.448125,25.687675
23.11485,11.403425,10.473425,25.701575
23.152175,11.420875,10.496075,25.751675
23.1692,11.438325,10.52155,25.80135
23.18775,11.4475,10.539325,25.81865
23.2531,11.467625,10.5709,25.861425
23.2648,11.493375,10.59425,25.877025
23.282475,11.5096,10.607825,25.9174
23.31095,11.519475,10.627975,25.9914
23.344,11.5334,10.642925,26.0359
23.3661,11.552325,10.6658,26.07705
23.37205,11.592175,10.69175,26.152125
23.43505,11.604,10.69725,26.1939
23.491125,11.617325,10.714725,26.208075
23.5249,11.62845,10.719525,26.3217
23.5812,11.6471,10.73695,26.4225
23.613525,11.662525,10.7559,26.451825
23.657175,11.674675,10.7678,26.493475
23.67915,11.69125,10.786075,26.538575
23.695125,11.712025,10.80625,26.601825
23.712875,11.724275,10.825075,26.659975
23.732325,11.748,10.842025,26.6828
23.75745,11.760975,10.869325,26.723725
23.834725,11.775925,10.9043,26.74745
23.97245,11.792375,10.94255,26.79975
23.990925,11.8067,10.964575,26.850075
24.042225,11.827825,11.020375,26.913275
24.057,11.844,11.0365,26.9735
24.0932,11.862075,11.07265,26.985625
24.142275,11.8865,11.085575,27.01105
24.1874,11.893375,11.098425,27.02655
24.2109,11.897,11.11325,27.0618
24.2129,11.91045,11.117975,27.078875
24.312025,11.921,11.1296,27.115125
24.3492,11.935425,11.141175,27.141625
24.385125,11.9555,11.149325,27.169425
24.4658,11.972875,11.15625,27.22895
24.593175,11.989625,11.195825,27.28495
24.655975,12.00315,11.205925,27.3092
24.7146,12.023225,11.22225,27.363025
24.7196,12.036175,11.236275,27.394425
24.76005,12.0573,11.25825,27.4327
24.84325,12.07255,11.2782,27.45595
24.8444,12.090125,11.3054,27.501025
24.8761,12.113475,11.338925,27.534625
24.905775,12.13015,11.3514,27.539775
24.96205,12.15605,11.3639,27.58455
24.97825,12.179,11.3904,27.611175
25.04325,12.199,11.40865,27.6399
25.0715,12.216925,11.432975,27.72395
25.094675,12.2295,11.46235,27.758325
25.1488,12.232325,11.486475,27.7767
25.194525,12.25435,11.518875,27.78195
25.24595,12.268075,11.52575,27.844275
25.254875,12.2816,11.540325,27.859875
25.274775,12.300575,11.550525,27.8934
25.286375,12.310175,11.565225,27.918675
25.3266,12.31625,11.572775,28.051375
25.34865,12.333775,11.590675,28.08015
