SPK_SPKC09a,SPK_SPKC12a,SPK_SPKC12b,SPK_SPKC12c,SPK_SPKC14a
,,179.70275,183.60505,241.16085
,,179.728125,183.619425,241.17905
,,179.735525,183.661175,241.193625
,,179.740775,183.69265,241.2618
,,179.7764,183.7279,241.273975
,,179.84615,183.79455,241.295925
,,179.8531,183.798625,241.3078
,,179.895725,183.81125,241.3197
,,179.90175,183.832425,241.3416
,,179.945775,183.84945,241.347975
,,179.960075,183.8748,241.402275
,,179.97235,183.894475,241.4104
,,179.979925,183.9172,241.45825
,,180.0084,183.926625,241.495025
,,180.029175,183.95275,241.56595
,,180.04665,183.96575,241.5865
,,180.0645,183.983525,241.61985
,,180.088075,183.9923,241.645575
,,180.09815,184.003925,241.672175
,,180.104325,184.018875,241.684975
,,180.112475,184.026425,241.6975
,,180.132025,184.0429,241.71055
,,180.15625,184.0543,241.719675
,,180.16745,184.06315,241.747275
,,180.206675,184.083075,241.767825
,,180.250475,184.091025,241.7966
,,180.287825,184.099025,241.825225
,,180.328175,184.106825,241.83555
,,180.34125,184.237375,241.8548
,,180.3616,184.2523,241.868475
,,180.3778,184.301075,241.88435
,,180.387,184.3202,241.904475
,,180.400925,184.331775,241.9277
,,180.430725,184.364175,241.967425
,,180.4697,184.38145,241.996375
,,180.477225,184.394925,242.014475
,,180.489675,184.41965,242.03035
,,180.510375,184.428575,242.051575
,,180.524075,184.4379,242.075325
,,180.53015,184.46515,242.1058
,,180.5363,184.471,242.11685
,,180.5501,184.541725,242.127525
,,180.565225,184.558675,242.1395
,,180.581175,184.581225,242.149625
,,180.5933,184.6302,242.165525
,,180.6038,184.732075,242.193775
,,180.631725,184.75195,242.2286
,,180.6421,184.793425,242.2499
,,180.665125,184.8301,242.27035
,,180.6821,184.857125,242.3207
,,180.71835,184.865925,242.3546
,,180.74025,184.88705,242.364775
,,180.747825,184.91275,242.384275
,,180.7765,184.9496,242.407075
,,180.797475,184.982575,242.433675
,,180.808475,185.001525,242.4476
,,180.81685,185.01135,242.458975
,,180.84635,185.0362,242.47005
,,180.85625,185.1059,242.479625
,,180.922375,185.129475,242.488625
,,180.939925,185.19285,242.538925
,,180.9459,185.25505,242.58115
,,180.95115,185.297225,242.6088
,,180.9527,185.3306,242.6278
,,180.95645,185.369675,242.66605
,,180.962725,185.389625,242.70355
,,180.97025,185.41485,242.7279
,,180.9999,185.4647,242.77705
,,181.0051,185.493725,242.820025
,,181.015575,185.51485,242.845175
,,181.056875,185.522825,242.8608
,,181.098025,185.53295,242.863825
,,181.1332,185.548925,242.869025
,,181.158475,185.57475,242.875425
,,181.167325,185.604575,242.91405
,,181.178925,185.615425,242.9301
,,181.18825,185.62415,242.9369
,,181.21075,185.6298,242.9755
,,181.235425,185.638975,242.9963
,,181.256375,185.6697,243.0111
,,181.26925,185.71495,243.065025
,,181.274975,185.731425,243.119575
,,181.284825,185.78485,243.15975
,,181.2958,185.80475,243.172675
,,181.305825,185.816675,243.195275
,,181.31725,185.8446,243.20585
,,181.34455,185.87175,243.2208
,,181.355375,185.881575,243.23375
,,181.367975,185.899025,243.269975
,,181.4235,185.908725,243.399075
,,181.4324,185.919775,243.43105
,,181.442825,185.945825,243.4477
,,181.456425,185.975125,243.4663
,,181.46835,185.98275,243.51525
,,181.477275,185.98825,243.5449
,,181.49105,185.99665,243.5614
,,181.502325,186.00575,243.57165
,,181.522025,186.0151,243.5851
,,181.54845,186.02375,243.599775
,,181.55805,186.031575,243.60945
,,181.593075,186.065775,243.627975
,,181.600575,186.078575,243.636625
,,181.627825,186.146525,243.643275
,,181.64555,186.17265,243.652825
,,181.703325,186.186925,243.670475
,,181.7332,186.2033,243.686075
,,181.745675,186.22755,243.690675
,,181.7616,186.2574,243.72085
,,181.78145,186.2608,243.73155
,,181.790125,186.27255,243.7472
,,181.811725,186.3121,243.7861
,,181.834025,186.331025,243.86825
,,181.843875,186.35935,243.914525
,,181.85735,186.38385,243.93815
,,181.86725,186.44705,243.977675
,,181.880275,186.458425,244.005
,,181.89145,186.493775,244.024475
,,181.90705,186.5095,244.032775
,,181.933,186.52155,244.05375
,,181.94165,186.542,244.07045
,,181.98115,186.56695,244.078025
,,181.999225,186.593625,244.11545
,,182.011675,186.604275,244.125125
,,182.0273,186.6412,244.139425
,,182.051225,186.7068,244.17405
,,182.079475,186.729725,244.1979
,,182.1219,186.77315,244.265725
,,182.139775,186.79315,244.301775
,,182.154675,186.831975,244.3496
,,182.161575,186.850275,244.3965
,,182.170225,186.873075,244.414225
,,182.177,186.953675,244.4232
,,182.186825,186.973375,244.462225
,,182.188825,187.000275,244.46865
,,182.1956,187.02255,244.50325
,,182.20665,187.0373,244.5369
,,182.2248,187.04895,244.571875
,,182.241175,187.05245,244.6197
,,182.275875,187.060975,244.6306
,,182.286375,187.0773,244.636925
,,182.29565,187.1056,244.655225
,,182.32845,187.132925,244.6686
,,182.340075,187.15805,244.6787
,,182.3639,187.19405,244.684425
,,182.405125,187.22745,244.693575
,,182.418475,187.245575,244.735025
,,182.428225,187.2677,244.756125
,,182.4551,187.28535,244.7802
,,182.471075,187.300075,244.86655
,,182.479125,187.3396,244.8816
,,182.534275,187.385,244.91235
,,182.554525,187.4101,244.9215
,,182.5639,187.427325,244.948825
,,182.577325,187.441875,244.964725
,,182.588625,187.487975,244.988925
,,182.659775,187.500725,245.002275
,,182.673675,187.512125,245.013225
,,182.693525,187.5288,245.0694
,,182.728475,187.536625,245.109825
,,182.74125,187.56945,245.153025
,,182.753875,187.581475,245.19165
,,182.76625,187.58965,245.2053
,,182.77685,187.59815,245.2389
,,182.788675,187.61275,245.2647
,,182.826775,187.6207,245.2713
,,182.852525,187.6402,245.2788
,,182.866,187.64945,245.288775
,,182.882725,187.7236,245.3081
,,182.908275,187.740175,245.343875
,,182.919225,187.81755,245.360575
,,182.939475,187.8615,245.369575
,,182.955825,187.9009,245.38545
,,182.98915,187.971525,245.401825
,,183.0025,187.977425,245.437875
,,183.011875,187.993575,245.45845
,,183.02195,188.041125,245.48275
,,183.033525,188.069125,245.54605
,,183.0419,188.08565,245.558475
,,183.05235,188.105425,245.627925
,,183.0623,188.1263,245.63965
,,183.090475,188.148025,245.6505
,,183.1242,188.1721,245.677925
,,183.1579,188.1929,245.69535
,,183.180375,188.235575,245.72525
,,183.2449,188.258175,245.768575
,,183.257775,188.274675,245.77905
,,183.269425,188.3289,245.7915
,,183.310625,188.33935,245.8191
,,183.339325,188.369875,245.8458
,,183.358075,188.382375,245.85665
,,183.37545,188.397525,245.88485
,,183.397375,188.436625,245.906325
,,183.410725,188.447225,245.925125
,,183.422425,188.465375,245.98265
,,183.435525,188.4823,246.038075
,,183.45815,188.519625,246.07095
,,183.484425,188.5366,246.1455
,,183.495375,188.55995,246.158575
,,183.5183,188.584425,246.2315
,,183.558975,188.60435,246.2773
,,183.590575,188.6337,246.31095
,,183.592825,188.65815,246.323775
,,183.596575,188.676125,246.328125
,,183.60315,188.694875,246.360025
,,183.61195,188.71025,246.3659
,,183.631975,188.738225,246.38365
,,183.653975,188.758225,246.4522
,,183.666625,188.792,246.4787
,,183.6798,188.8053,246.496025
,,183.691275,188.836025,246.50765
,,183.70825,188.84885,246.52325
,,183.725375,188.8706,246.53835
,,183.734175,188.8827,246.576625
,,183.769525,188.887,246.5996
,,183.796375,188.8916,246.622125
,,183.8088,188.903725,246.64395
,,183.83105,188.928025,246.65805
,,183.856825,188.946,246.67835
,,183.8834,188.9769,246.720275
,,183.89295,188.9957,246.7725
,,183.901425,189.022,246.806725
,,183.909975,189.04735,246.828775
,,183.918775,189.076675,246.849975
,,183.928075,189.099675,246.8703
,,183.971675,189.1411,246.8933
,,184.014875,189.1652,246.926
,,184.023975,189.182475,246.93755
,,184.039425,189.187875,246.958275
,,184.05315,189.237675,246.970025
,,184.0612,189.258875,246.995125
,,184.10825,189.283325,247.050825
,,184.11835,189.3527,247.061875
,,184.156725,189.3766,247.0715
,,184.17115,189.41975,247.10365
,,184.221525,189.44225,247.122775
,,184.232525,189.46325,247.135975
,,184.293325,189.492825,247.1743
,,184.318625,189.521275,247.209225
,,184.356225,189.54705,247.230975
,,184.37915,189.563325,247.25565
,,184.393825,189.607725,247.311025
,,184.409225,189.670375,247.3339
,,184.42075,189.7204,247.3565
,,184.43365,189.740625,247.362325
,,184.445125,189.760125,247.37735
,,184.45305,189.777225,247.39205
,,184.48145,189.799375,247.402075
,,184.509675,189.8215,247.43205
,,184.51785,189.84385,247.448675
,,184.5277,189.8663,247.487625
,,184.52905,189.88755,247.525825
,,184.5658,189.917875,247.546
,,184.575625,189.97005,247.563325
,,184.587525,189.9981,247.578025
,,184.602675,190.004,247.58375
,,184.615375,190.070775,247.597625
,,184.624325,190.088625,247.610675
,,184.643325,190.13165,247.619425
,,184.6533,190.152925,247.6346
,,184.6946,190.176675,247.646175
,,184.70485,190.18905,247.6676
,,184.71685,190.215175,247.676975
,,184.746725,190.241925,247.687025
,,184.758275,190.265625,247.6927
,,184.767025,190.27885,247.7264
,,184.798025,190.295325,247.735425
,,184.8131,190.3531,247.740875
,,184.823325,190.39075,247.751975
,,184.84765,190.40635,247.7664
,,184.853075,190.4483,247.809475
,,184.88175,190.46835,247.8393
,,184.888825,190.506875,247.8591
,,184.908225,190.51725,247.874375
,,184.91725,190.526525,247.89135
,,184.9461,190.56085,247.925925
,,184.954025,190.572825,247.973
,,184.95975,190.602925,247.985875
,,184.986625,190.608375,248.000475
,,184.997475,190.6247,248.019675
,,185.006275,190.641875,248.03955
,,185.01715,190.6603,248.051975
,,185.028725,190.6988,248.062675
,,185.038375,190.732,248.085075
,,185.04895,190.73515,248.1019
,,185.0583,190.74735,248.12055
,,185.092425,190.76765,248.12845
,,185.10425,190.79545,248.138825
,,185.117925,190.81405,248.144725
,,185.1281,190.836675,248.1683
,,185.1387,190.853625,248.175525
,,185.16185,190.870825,248.218375
,,185.17295,190.889625,248.226625
,,185.1853,190.919475,248.24075
,,185.197525,190.9403,248.2626
,,185.20945,190.9486,248.2767
,,185.22075,190.978175,248.284175
,,185.232525,190.992175,248.296675
,,185.288425,191.002325,248.344725
,,185.302675,191.014375,248.350925
,,185.378225,191.01865,248.39395
,,185.3853,191.029375,248.416425
,,185.391275,191.03385,248.436325
,,185.409875,191.075825,248.456625
,,185.448175,191.109125,248.511475
,,185.456775,191.1302,248.526675
,,185.48585,191.189475,248.54815
,,185.495725,191.203275,248.57415
,,185.50435,191.24005,248.584075
,,185.512875,191.2622,248.597075
,,185.521725,191.272575,248.62035
,,185.530875,191.28695,248.63025
,,185.5383,191.303375,248.6346
,,185.55475,191.309875,248.639325
,,185.579925,191.316375,248.6611
,,185.609175,191.366375,248.670075
,,185.63245,191.374575,248.6834
,,185.6459,191.386125,248.70155
,,185.659375,191.400275,248.722575
,,185.671725,191.42305,248.7284
,,185.711825,191.446525,248.7347
,,185.723775,191.46515,248.754575
,,185.738925,191.489525,248.760725
,,185.765475,191.544525,248.779325
,,185.77745,191.579125,248.805125
,,185.79065,191.60915,248.8128
,,185.803025,191.632675,248.82945
,,185.8118,191.6437,248.8352
,,185.82795,191.709975,248.840275
,,185.841525,191.729925,248.8627
,,185.852825,191.784025,248.875175
,,185.864475,191.8168,248.887975
,,185.902525,191.8357,248.89955
,,185.91535,191.85255,248.906125
,,185.926875,191.929075,248.918375
,,185.93195,191.9498,248.9257
,,185.940825,191.96705,248.9329
,,185.946925,191.987325,248.96395
,,185.97095,192.005475,248.9809
,,185.987125,192.041075,248.9961
,,185.9914,192.0588,249.00435
,,185.992775,192.083025,249.02185
,,186.0012,192.103875,249.0402
,,186.0082,192.119975,249.0445
,,186.02585,192.16055,249.04965
,,186.07005,192.180525,249.066375
,,186.083075,192.196875,249.077025
,,186.0929,192.226125,249.0854
,,186.1001,192.2489,249.0926
,,186.117975,192.2895,249.113325
,,186.1485,192.305525,249.122525
,,186.182425,192.326025,249.14985
,,186.206325,192.349625,249.23305
,,186.21685,192.36385,249.2393
,,186.225975,192.3977,249.252225
,,186.239525,192.41665,249.3267
,,186.247275,192.4904,249.350075
,,186.286625,192.529925,249.447975
,,186.307925,192.548775,249.463875
,,186.329625,192.58475,249.473975
,,186.34095,192.601225,249.503175
,,186.351675,192.64305,249.525
,,186.3645,192.672625,249.53585
,,186.37525,192.68765,249.544425
,,186.396575,192.7223,249.555125
,,186.443425,192.736625,249.56175
,,186.453675,192.75335,249.568925
,,186.46615,192.77365,249.5758
,,186.487925,192.791225,249.583575
,,186.5046,192.8079,249.60725
,,186.514225,192.8259,249.65725
,,186.5243,192.86755,249.667075
,,186.535025,192.8934,249.7014
,,186.54305,192.916575,249.74425
,,186.570325,192.96715,249.77595
,,186.596825,192.976075,249.821975
,,186.61065,193.011025,249.8396
,,186.6383,193.096525,249.8825
,,186.6493,193.12175,249.886275
,,186.6597,193.1416,249.904225
,,186.685,193.15775,249.9638
,,186.69755,193.175425,249.983
,,186.71155,193.236275,249.993875
,,186.72045,193.272275,250.005975
,,186.757075,193.305825,250.031075
,,186.809725,193.34225,250.053225
,,186.8337,193.375725,250.078125
,,186.848625,193.3916,250.122275
,,186.865425,193.40695,250.126575
,,186.8799,193.465125,250.158575
,,186.89475,193.48975,250.172225
,,186.906025,193.515525,250.1949
,,186.923325,193.5467,250.20035
,,186.95085,193.59665,250.20825
,,186.964275,193.613825,250.218125
,,186.977875,193.63305,250.231275
,,186.989975,193.6415,250.235625
,,187.027675,193.649425,250.240625
,,187.040775,193.659075,250.26465
,,187.064375,193.6909,250.270475
,,187.089325,193.712725,250.29045
,,187.103175,193.75265,250.30585
,,187.1129,193.753875,250.339675
,,187.124025,193.7653,250.35195
,,187.1282,193.774525,250.357825
,,187.146525,193.7983,250.4606
,,187.178575,193.8222,250.4911
,,187.182125,193.838525,250.506175
,,187.186975,193.8705,250.51785
,,187.1951,193.888675,250.53425
,,187.21755,193.909525,250.57655
,,187.2378,193.992425,250.595525
,,187.25745,194.00475,250.61015
,,187.278675,194.06525,250.6321
,,187.289675,194.08795,250.660375
,,187.3027,194.1069,250.6823
,,187.319175,194.125925,250.69115
,,187.328525,194.141275,250.70025
,,187.34205,194.175825,250.70395
,,187.390225,194.19055,250.73635
,,187.404775,194.2048,250.792075
,,187.41695,194.2254,250.81505
,,187.4325,194.239575,250.821575
,,187.453625,194.278775,250.829175
,,187.464225,194.309675,250.8348
,,187.499425,194.3399,250.869725
,,187.509075,194.3556,250.89095
,,187.5173,194.3683,250.901925
,,187.525525,194.383475,250.92005
,,187.538675,194.39525,250.9314
,,187.55625,194.411725,250.959425
,,187.566525,194.42925,250.9802
,,187.57415,194.469675,250.9949
,,187.586075,194.484625,251.094625
,,187.60315,194.5081,251.141125
,,187.611425,194.553,251.148825
,,187.619175,194.595025,251.18235
,,187.6252,194.619825,251.194275
,,187.631475,194.637375,251.210975
,,187.641725,194.67065,251.21975
,,187.647975,194.685275,251.248625
,,187.65225,194.7066,251.26735
,,187.655925,194.72585,251.313775
,,187.669975,194.742,251.343075
,,187.683,194.7549,251.37425
,,187.7102,194.789375,251.388075
,,187.7167,194.794475,251.392325
,,187.72575,194.799275,251.402175
,,187.754475,194.8218,251.457975
,,187.76325,194.82925,251.47975
,,187.772725,194.84085,251.547425
,,187.793025,194.855125,251.57445
,,187.8057,194.85885,251.606875
,,187.82115,194.8908,251.6233
,,187.832975,194.916775,251.6994
,,187.845725,194.930025,251.707125
,,187.86655,194.945,251.7196
,,187.87905,194.992325,251.745775
,,187.89165,195.021075,251.75995
,,187.906525,195.036575,251.764475
,,187.916225,195.105825,251.777225
,,187.9283,195.1122,251.81785
,,187.9413,195.14595,251.825525
,,187.96025,195.170175,251.83365
,,188.01895,195.216325,251.8429
,,188.029475,195.2231,251.852875
,,188.042975,195.23455,251.921525
,,188.059775,195.2412,251.958925
,,188.082575,195.249125,251.99865
,,188.124025,195.264225,252.007375
,,188.13425,195.30805,252.02015
,,188.146625,195.3303,252.03355
,,188.156975,195.357775,252.04275
,,188.19645,195.37205,252.061125
,,188.215325,195.399575,252.080725
,,188.224975,195.409975,252.087175
,,188.26935,195.436325,252.1081
,,188.30405,195.5045,252.121225
,,188.313575,195.5556,252.157025
,,188.3276,195.60915,252.1723
,,188.3544,195.62325,252.2022
,,188.3686,195.656675,252.21795
,,188.399275,195.672275,252.228025
,,188.4085,195.7099,252.2377
,,188.46765,195.745775,252.250975
,,188.4699,195.759725,252.261125
,,188.52695,195.7842,252.293525
,,188.54895,195.7939,252.3084
,,188.556775,195.823575,252.330175
,,188.58875,195.83475,252.38855
,,188.600275,195.854775,252.41265
,,188.61155,195.8774,252.4537
,,188.6449,195.88365,252.50095
,,188.654175,195.895325,252.5181
,,188.664575,195.9206,252.52505
,,188.692825,196.008,252.5353
,,188.70225,196.024675,252.547525
,,188.734175,196.0433,252.55615
,,188.74945,196.061675,252.563575
,,188.7648,196.1435,252.57425
,,188.784025,196.176675,252.582775
,,188.802475,196.193925,252.609875
,,188.822125,196.21675,252.632325
,,188.8339,196.231775,252.659675
,,188.8522,196.24265,252.676975
,,188.8803,196.246525,252.69845
,,188.8905,196.297675,252.72665
,,188.911275,196.31095,252.794425
,,188.922775,196.33255,252.808225
,,188.95555,196.338625,252.81475
,,188.96445,196.351075,252.8289
,,188.972825,196.37745,252.835175
,,188.9872,196.43095,252.8405
,,189.013825,196.442975,252.84525
,,189.04385,196.477675,252.85345
,,189.055525,196.517,252.8755
,,189.071975,196.5309,252.896
,,189.084,196.565325,252.90385
,,189.0958,196.58025,252.916875
,,189.1221,196.612125,252.9331
,,189.160775,196.6269,252.943275
,,189.18115,196.64265,252.9564
,,189.192925,196.6605,252.972625
,,189.201125,196.687,252.985725
,,189.229825,196.703625,253.00325
,,189.241075,196.7172,253.056475
,,189.267925,196.73145,253.072275
,,189.3189,196.749075,253.0846
,,189.330825,196.76465,253.137625
,,189.357925,196.770125,253.185675
,,189.3669,196.828775,253.2166
,,189.38435,196.846925,253.235425
,,189.39845,196.860075,253.257
,,189.40325,196.879125,253.2791
,,189.41205,196.886575,253.296
,,189.426375,196.93935,253.316775
,,189.43415,196.94805,253.3986
,,189.44385,196.977625,253.415025
,,189.485325,196.9943,253.448625
,,189.496975,196.996175,253.462275
,,189.5346,197.016525,253.487375
,,189.5448,197.0236,253.51665
,,189.55735,197.03215,253.54315
,,189.583125,197.043125,253.559575
,,189.603425,197.0896,253.57855
,,189.615,197.125725,253.589875
,,189.65255,197.129225,253.6403
,,189.666475,197.199525,253.6575
,,189.6739,197.230925,253.6756
,,189.68235,197.2521,253.722675
,,189.69965,197.275275,253.777675
,,189.729125,197.304175,253.793525
,,189.772175,197.3155,253.8077
,,189.800675,197.33575,253.832825
,,189.823225,197.355025,253.840725
,,189.851975,197.369175,253.856225
,,189.873275,197.400175,253.8678
,,189.885675,197.434025,253.88345
,,189.9115,197.455575,253.92365
,,189.92005,197.47455,253.9397
,,189.945525,197.492175,253.9556
,,189.956425,197.51005,253.988225
,,189.9647,197.5269,254.00805
,,189.975025,197.633975,254.0208
,,190.035325,197.6475,254.057575
,,190.057275,197.6706,254.075
,,190.06865,197.6839,254.09785
,,190.08165,197.6885,254.125825
,,190.096425,197.7062,254.16595
,,190.106475,197.743975,254.194825
,,190.129075,197.761275,254.207275
,,190.14325,197.8099,254.2483
,,190.182425,197.83245,254.253675
,,190.190525,197.85345,254.27415
,,190.212225,197.863475,254.28075
,,190.239225,197.8789,254.30125
,,190.240575,197.899275,254.308325
,,190.246925,197.917325,254.31485
,,190.280525,197.936075,254.327725
,,190.300175,197.95805,254.335225
,,190.329975,197.9631,254.343
,,190.362375,197.98035,254.349725
,,190.3853,198.00255,254.35805
,,190.3957,198.0177,254.3654
,,190.408775,198.0367,254.394975
,,190.431,198.055175,254.40375
,,190.492575,198.092275,254.415875
,,190.5495,198.095775,254.432175
,,190.555875,198.1152,254.4527
,,190.564125,198.134775,254.462875
,,190.571425,198.1481,254.470825
,,190.5807,198.16925,254.4849
,,190.596575,198.177825,254.49645
,,190.61175,198.186,254.52755
,,190.62185,198.195525,254.548325
,,190.653725,198.205925,254.5587
,,190.66315,198.219325,254.582675
,,190.69025,198.229575,254.60575
,,190.708725,198.231875,254.649325
,,190.7333,198.242275,254.6748
,,190.74265,198.277,254.74255
,,190.756725,198.2875,254.761025
,,190.779025,198.2997,254.77175
,,190.789025,198.315425,254.784775
,,190.812375,198.323425,254.806
,,190.82275,198.355325,254.825625
,,190.85155,198.37015,254.8333
,,190.8637,198.408825,254.86585
,,190.8753,198.42545,254.87685
,,190.888025,198.462525,254.88545
,,190.915925,198.5176,254.89255
,,190.93755,198.535675,254.921075
,,190.96635,198.555725,254.9315
,,190.980725,198.6343,254.948925
,,190.98735,198.6722,254.956625
,,191.01975,198.68915,254.974825
,,191.02635,198.73555,254.982725
,,191.03625,198.771825,255.001575
,,191.05505,198.798825,255.0309
,,191.0742,198.818775,255.047775
,,191.09065,198.821025,255.053025
,,191.100625,198.863825,255.061125
,,191.11085,198.8849,255.07855
,,191.139275,198.90705,255.11125
,,191.15,198.931775,255.1225
,,191.158825,198.95245,255.149325
,,191.165925,198.972,255.16765
,,191.173625,198.984475,255.284225
,,191.18375,199.0157,255.337275
,,191.1926,199.023725,255.382725
,,191.201325,199.0593,255.4225
,,191.209775,199.0779,255.4499
,,191.214825,199.10035,255.465775
,,191.21705,199.1215,255.47785
,,191.2599,199.13165,255.4935
,,191.27405,199.1559,255.503
,,191.296275,199.161775,255.510475
,,191.32705,199.17495,255.5167
,,191.362975,199.18045,255.538825
,,191.384875,199.21,255.5699
,,191.397975,199.2241,255.5997
,,191.4071,199.2521,255.646725
,,191.44195,199.266525,255.65235
,,191.451275,199.300225,255.6591
,,191.45975,199.3145,255.676075
,,191.474,199.3327,255.69355
,,191.487075,199.3765,255.698475
,,191.4977,199.418375,255.7048
,,191.5084,199.44,255.72915
,,191.5201,199.453075,255.77705
,,191.588425,199.524,255.811075
,,191.595375,199.53495,255.8618
,,191.6144,199.57025,255.8899
,,191.626925,199.57465,255.944375
,,191.636875,199.59365,255.982375
,,191.668225,199.62095,256.00675
,,191.6782,199.659775,256.030025
,,191.68715,199.6803,256.048525
,,191.698375,199.69595,256.167075
,,191.726725,199.727675,256.21565
,,191.7628,199.744225,256.222475
,,191.798925,199.759,256.256275
,,191.81085,199.76825,256.2769
,,191.812825,199.7797,256.29605
,,191.822275,199.78855,256.315575
,,191.834125,199.79875,256.35125
,,191.844775,199.8295,256.3601
,,191.85665,199.839875,256.390875
,,191.883175,199.851775,256.4065
,,191.884625,199.8678,256.42595
,,191.891,199.880475,256.4452
,,191.904475,199.913675,256.45995
,,191.931775,199.92435,256.481825
,,191.94265,199.93385,256.552325
,,191.9525,199.973025,256.576675
,,191.9658,199.9794,256.60575
,,191.9776,199.99585,256.6108
,,192.0153,200.0465,256.619225
,,192.032825,200.05025,256.62705
,,192.043,200.0618,256.64095
,,192.053175,200.09555,256.6492
,,192.0929,200.109125,256.659325
,,192.11315,200.1238,256.668025
,,192.121075,200.134975,256.6973
,,192.134775,200.138225,256.7035
,,192.148425,200.1674,256.713575
,,192.159225,200.18165,256.743925
,,192.1758,200.186975,256.765175
,,192.2005,200.20155,256.773525
,,192.2219,200.207875,256.7973
,,192.2343,200.22085,256.810725
,,192.251825,200.23005,256.830575
,,192.27765,200.234725,256.8427
,,192.31375,200.245125,256.8594
,,192.34615,200.256225,256.8686
,,192.455675,200.284725,256.910175
,,192.4683,200.2912,256.92005
,,192.505675,200.299625,256.9298
,,192.51475,200.306575,256.934375
,,192.535025,200.3134,256.93825
,,192.54585,200.329625,256.948125
,,192.59125,200.34255,256.9669
,,192.6121,200.357075,257.00075
,,192.62035,200.3659,257.00545
,,192.67105,200.37175,257.01475
,,192.679075,200.3774,257.023525
,,192.688775,200.393975,257.045225
,,192.707575,200.41225,257.05525
,,192.716475,200.4362,257.06545
,,192.755275,200.447475,257.072725
,,192.76945,200.47485,257.103375
,,192.7963,200.5218,257.1324
,,192.80615,200.555625,257.147
,,192.81505,200.567975,257.16625
,,192.851825,200.586525,257.190125
,,192.86245,200.60075,257.21105
,,192.874375,200.6546,257.2288
,,192.89885,200.670425,257.346875
,,192.907075,200.70005,257.38185
,,192.944875,200.711375,257.3916
,,192.963175,200.748875,257.39745
,,192.9871,200.774125,257.41045
,,192.992575,200.794225,257.418325
,,192.99775,200.80435,257.42535
,,193.00445,200.815225,257.43565
,,193.0142,200.8493,257.440125
,,193.034975,200.8626,257.45225
,,193.048275,200.874725,257.456575
,,193.072675,200.89195,257.463925
,,193.1328,200.93005,257.4736
,,193.1873,200.941575,257.4955
,,193.219275,200.955625,257.511325
,,193.23025,200.976775,257.537575
,,193.254025,200.993775,257.551625
,,193.2834,200.9968,257.571125
,,193.285325,201.01765,257.5799
,,193.292325,201.05285,257.592325
,,193.34865,201.0569,257.6105
,,193.390125,201.07225,257.62405
,,193.43565,201.10105,257.6775
,,193.4673,201.120125,257.700775
,,193.51135,201.137375,257.74065
,,193.533325,201.14895,257.755125
,,193.5612,201.15905,257.8173
,,193.583275,201.179575,257.822775
,,193.597875,201.253825,257.83765
,,193.63165,201.29495,257.84205
,,193.657325,201.3101,257.859475
,,193.6682,201.3344,257.89245
,,193.66985,201.35265,257.90815
,,193.6763,201.357375,257.95655
,,193.70295,201.369,257.96035
,,193.719975,201.40065,257.970225
,,193.75855,201.4148,257.982625
,,193.775775,201.4767,257.9891
,,193.784025,201.49415,257.995075
,,193.799925,201.537425,258.0071
,,193.809875,201.563,258.0308
,,193.820025,201.574525,258.0347
,,193.839775,201.599525,258.038825
,,193.862325,201.61445,258.101075
,,193.873375,201.628375,258.1216
,,193.8876,201.6583,258.126325
,,193.8967,201.68985,258.133175
,,193.917175,201.706375,258.1656
,,193.941325,201.7385,258.176725
,,193.946775,201.75375,258.2012
,,193.960325,201.7709,258.2054
,,194.0072,201.842375,258.2168
,,194.017375,201.85745,258.237375
,,194.02865,201.87185,258.247025
,,194.040525,201.887725,258.252675
,,194.061225,201.914075,258.255175
,,194.08925,201.9238,258.274175
,,194.1028,201.937225,258.2789
,,194.120725,201.951825,258.29145
,,194.161025,201.962275,258.296275
,,194.1711,201.97325,258.302
,,194.195,201.98595,258.332125
,,194.21815,202.00895,258.36535
,,194.275175,202.0259,258.371175
,,194.2893,202.03855,258.40855
,,194.31295,202.04865,258.44715
,,194.318275,202.071725,258.481325
,,194.32305,202.090075,258.51085
,,194.344475,202.09825,258.518625
,,194.36215,202.118225,258.542575
,,194.36995,202.1319,258.555675
,,194.402425,202.161625,258.575675
,,194.4139,202.170875,258.611775
,,194.456425,202.177725,258.62415
,,194.476825,202.216475,258.6346
,,194.54345,202.245175,258.643825
,,194.566225,202.264625,258.65405
,,194.62985,202.281075,258.68455
,,194.63485,202.306875,258.7003
,,194.650325,202.3211,258.753525
,,194.65985,202.35375,258.798075
,,194.67815,202.389675,258.808425
,,194.6987,202.404925,258.82115
,,194.711075,202.4155,258.831125
,,194.722675,202.434475,258.840725
,,194.728425,202.4529,258.850025
,,194.7354,202.467,258.8811
,,194.751475,202.473725,258.908475
,,194.771675,202.490875,258.95825
,,194.7865,202.529875,259.007925
,,194.792975,202.544675,259.034175
,,194.84905,202.557875,259.042825
,,194.860375,202.57255,259.064675
,,194.8771,202.58695,259.073625
,,194.902175,202.639825,259.081225
,,194.93545,202.654975,259.09625
,,194.955175,202.669,259.103025
,,194.966275,202.682475,259.107875
,,194.984325,202.7023,259.114125
,,195.009675,202.713525,259.143375
,,195.018675,202.7362,259.1526
,,195.027625,202.7442,259.16555
,,195.041225,202.7693,259.191325
,,195.0574,202.78245,259.211225
,,195.0818,202.7965,259.2235
,,195.100975,202.81595,259.243825
,,195.141125,202.826325,259.273025
