SPK_SPKC01a (no effect),SPK_SPKC09a (inhibited)
165.385875,235.4887
165.42825,235.5045
165.455275,235.515825
165.499775,235.5257
165.555175,235.539675
165.585275,235.5459
165.64155,235.56025
165.689275,235.5698
165.766825,235.58835
165.80445,235.61855
165.8126,235.6278
165.8483,235.6366
165.883925,235.65025
165.938625,235.68205
165.974225,235.721275
165.984875,235.759725
165.995975,235.79615
166.03825,235.828825
166.072625,235.848575
166.10485,235.867325
166.121875,235.90985
166.1616,235.922325
166.2043,235.943075
166.235675,235.974725
166.312175,236.10415
166.385225,236.149475
166.407675,236.173875
166.439625,236.21
166.48155,236.249475
166.52815,236.26245
166.56675,236.278325
166.64005,236.284475
166.69065,236.2876
166.735875,236.294925
166.76175,236.2973
166.817575,236.304
166.86675,236.3072
166.8946,236.309375
166.919225,236.311625
166.96985,236.313675
167.01875,236.32065
167.079325,236.33295
167.12275,236.3432
167.1536,236.418725
167.18105,236.4337
167.206375,236.44745
167.220925,236.45955
167.2503,236.471675
167.3037,236.483625
167.3199,236.49865
167.383025,236.519175
167.426225,236.56555
167.463325,236.581575
167.50575,236.5889
167.5314,236.599625
167.5801,236.62505
167.62165,236.6555
167.646075,236.66205
167.676025,236.72025
167.70695,236.9174
167.7441,236.93285
167.833225,236.980375
167.857225,237.016175
167.8877,237.044475
167.95295,237.085725
168.00495,237.18805
168.04715,237.2178
168.091975,237.239975
168.148275,237.2483
168.2077,237.261975
168.249375,237.277375
168.31735,237.321675
168.3519,237.35525
168.408875,237.370525
168.45735,237.3846
168.50375,237.39885
168.54065,237.419775
168.596075,237.527325
168.65255,237.56235
168.705275,237.571625
168.727775,237.628725
168.7533,237.645275
168.79465,237.66375
168.81855,237.68815
168.847375,237.69805
168.884275,237.71145
168.917675,237.72615
168.966125,237.742
169.02205,237.772675
169.059725,237.7933
169.1034,237.804175
169.1504,237.83375
169.19025,237.855925
169.215875,237.881775
169.2533,237.893325
169.299375,237.916875
169.331775,237.934925
169.3534,237.95675
169.382225,237.9695
169.415125,237.991175
169.44935,238.003975
169.471525,238.02215
169.503075,238.0551
169.505925,238.079125
169.522,238.285975
169.552775,238.3008
169.594875,238.3166
169.613675,238.3424
169.64955,238.345875
169.669825,238.35465
169.69975,238.3641
169.72545,238.3761
169.7739,238.3866
169.8153,238.39645
169.845475,238.4063
169.86675,238.42165
169.897525,238.429725
169.947175,238.45365
169.981125,238.4755
170.02765,238.4938
170.06785,238.5095
170.10055,238.520775
170.11495,238.53135
170.14645,238.559775
170.17995,238.593
170.219425,238.77435
170.24625,238.7794
170.278875,238.783275
170.318025,238.790675
170.342575,238.799425
170.368,238.8428
170.41125,238.848825
170.4199,238.86075
170.451025,238.867025
170.469875,238.87215
170.475825,238.876575
170.501525,238.87915
170.531,238.88695
170.558925,238.946525
170.581225,238.960575
170.6188,238.972675
170.6579,238.996775
170.697775,239.025575
170.737075,239.06085
170.776225,239.0784
170.83265,239.098975
170.8669,239.12385
170.914375,239.135475
170.953025,239.177475
170.99065,239.221825
171.05375,239.2413
171.0778,239.27295
171.1297,239.30805
171.1708,239.377575
171.210125,239.397925
171.24655,239.438375
171.288625,239.5954
171.326475,239.615225
171.33125,239.6249
171.356475,239.63855
171.387375,239.66295
171.43305,239.70445
171.474975,239.746575
171.500225,239.78235
171.5021,239.824425
171.549025,239.8594
171.598725,239.889375
171.62725,239.9334
171.68545,239.940675
171.723525,239.957175
171.747125,240.12395
171.783625,240.19815
171.830625,240.227425
171.871775,240.267725
171.920775,240.30955
171.950675,240.32135
171.98255,240.340375
172.0008,240.38155
172.064675,240.383025
172.086175,240.3915
172.11355,240.42205
172.15505,240.43855
172.225275,240.503975
172.28065,240.520825
172.316025,240.551775
172.35415,240.567025
172.390375,240.57665
172.428225,240.590375
172.470175,240.6012
172.4973,240.613125
172.520575,240.63055
172.552575,240.664675
172.618075,240.675725
172.6602,240.7018
172.68215,240.772375
172.723225,240.810825
172.7285,240.83235
172.773375,240.867825
172.821025,240.88145
172.85405,240.890625
172.875625,240.915375
172.88815,240.928675
172.89755,240.9419
172.930725,240.95685
172.964475,240.9672
172.9844,240.975725
173.0144,241.0348
173.052375,241.241475
173.080375,241.2458
173.115425,241.25285
173.17755,241.268925
173.2109,241.273575
173.268925,241.2774
173.30735,241.285575
173.341125,241.289925
173.371675,241.295325
173.4232,241.3101
173.480825,241.33645
173.530725,241.34095
173.570125,241.37505
173.595625,241.38355
173.60715,241.402925
173.6677,241.4111
173.717575,241.42985
173.731975,241.44195
173.763625,241.45555
173.7959,241.46
173.848125,241.461
173.8775,241.52
173.900825,241.52425
173.92775,241.53175
173.9765,241.549175
174.011425,241.556625
174.03745,241.583725
174.061625,241.599425
174.089225,241.619375
174.124325,241.654475
174.181225,241.6723
174.22395,241.69045
174.263475,241.701625
174.31925,241.733225
174.337825,241.752975
174.389425,241.804925
174.439025,241.826175
174.487425,241.863425
174.5161,241.875875
174.569075,241.891525
174.5885,241.92755
174.6386,241.95195
174.685725,241.99025
174.7282,242.011375
174.75625,242.0722
174.804075,242.25405
174.850275,242.2621
174.891575,242.2703
174.921075,242.277425
174.970525,242.2972
175.0325,242.4029
175.07335,242.559175
175.1055,242.56495
175.161775,242.614475
175.210025,242.640975
175.227775,242.65565
175.26595,242.67095
175.3038,242.70315
175.336525,242.78265
175.3593,242.829775
175.37585,242.8845
175.380025,242.910325
175.416025,242.9202
175.44725,242.929325
175.480925,242.951875
175.52045,242.957375
175.566275,242.977175
175.60415,243.001975
175.65355,243.01635
175.685425,243.026625
175.72615,243.043875
175.745725,243.075775
175.773925,243.135625
175.811975,243.200975
175.842325,243.3607
175.879775,243.3709
175.914625,243.39185
175.94575,243.40995
175.96815,243.427875
176.01265,243.4621
176.06265,243.48815
176.096275,243.49905
176.13605,243.531
176.1784,243.5449
176.213425,243.583575
176.2562,243.606625
176.280075,243.678375
176.292725,243.699375
176.310125,243.70935
176.375575,243.7216
176.413875,243.731775
176.45135,243.7461
176.541525,243.780225
176.561925,243.788
176.577425,243.800825
176.5842,243.8269
176.632275,243.873325
176.6805,243.924125
176.706,243.93995
176.752575,244.007825
176.79165,244.037525
176.81325,244.05395
176.83635,244.1559
176.863625,244.166775
176.88855,244.1796
176.912675,244.181975
176.95065,244.190875
176.998675,244.1951
177.027075,244.2094
177.047375,244.238
177.08805,244.2777
177.105775,244.283725
177.128275,244.300425
177.1705,244.3275
177.184375,244.35175
177.206225,244.37515
177.2301,244.410875
177.2664,244.435
177.295625,244.60315
177.323975,244.645275
177.345025,244.6737
177.3767,244.680325
177.41335,244.69405
177.4493,244.707225
177.474775,244.728925
177.49665,244.826825
177.5275,245.02985
177.576025,245.053875
177.610375,245.064125
177.656775,245.07685
177.685425,245.092175
177.72235,245.100675
177.777,245.11105
177.81215,245.12255
177.816925,245.139725
177.862975,245.14835
177.89815,245.160075
177.945925,245.183
177.9865,245.199925
178.04005,245.215225
178.115975,245.232725
178.17365,245.249725
178.2131,245.303975
178.2584,245.337725
178.296175,245.50795
178.375025,245.53365
178.3961,245.547575
178.455275,245.566175
178.50655,245.5824
178.563625,245.602925
178.5905,245.623075
178.63585,245.65065
178.671675,245.685
178.698325,245.72535
178.7506,245.734075
178.79685,245.863275
178.872,245.86975
178.9225,245.876025
178.95495,245.8896
178.975275,245.903975
179.002975,245.907125
179.0388,245.910225
179.070275,245.919425
179.16555,245.924
179.21865,245.936025
179.2616,245.94345
179.330275,245.948775
179.36115,245.953275
179.420175,245.967225
179.44675,245.989475
179.478825,245.99785
179.512275,246.00465
179.539975,246.0119
179.603225,246.0309
179.64015,246.036875
179.6851,246.053825
179.741425,246.069175
179.78545,246.102975
179.81085,246.187525
179.81835,246.1967
179.832075,246.2228
179.857975,246.2387
179.879725,246.2453
179.907925,246.26945
179.917975,246.27665
179.952675,246.285875
179.98965,246.297125
180.009575,246.33095
180.045875,246.344075
180.0944,246.3521
180.13155,246.35845
180.169,246.36455
180.212675,246.382075
180.243275,246.400925
180.275325,246.413425
180.310875,246.431
180.355725,246.449775
180.392725,246.459825
180.429575,246.47935
180.47685,246.492275
180.51895,246.52745
180.5621,246.573025
180.607,246.6799
180.620175,246.78225
180.63595,246.813825
180.699925,246.829475
180.729375,246.84085
180.736775,246.897475
180.7758,246.90975
180.810875,246.928975
180.84685,246.936375
180.8874,246.95015
180.9148,246.9707
180.93675,247.00915
180.9666,247.01575
180.97825,247.0503
180.9812,247.07505
181.00765,247.096375
181.017475,247.1136
181.04805,247.149025
181.0801,247.207325
181.1497,247.220825
181.192825,247.279425
181.207775,247.28855
181.230975,247.339775
181.256475,247.35965
181.3007,247.375
181.343425,247.387775
181.37235,247.4231
181.386575,247.463925
181.4455,247.493425
181.466425,247.53245
181.498,247.6362
181.5245,247.7017
181.576125,247.733525
181.614275,247.74865
181.6597,247.76565
181.694625,247.789725
181.715925,247.799175
181.7541,247.8059
181.76955,247.8183
181.80945,247.859675
181.84415,247.868475
181.876575,247.89225
181.930125,247.911975
181.94225,247.9689
181.97615,248.000475
182.011825,248.015925
182.03875,248.057725
182.071075,248.06925
182.10925,248.073625
182.145175,248.08855
182.18375,248.103275
182.2228,248.1155
182.27605,248.134325
182.325325,248.152025
182.36915,248.182
182.39115,248.1948
182.42555,248.257725
182.4538,248.28385
182.49615,248.342325
182.51295,248.3795
182.560925,248.43935
182.60255,248.459375
182.6537,248.483625
182.68895,248.49055
182.73975,248.50185
182.769575,248.512875
182.799925,248.51945
182.831675,248.58425
182.8813,248.696225
182.944475,248.715875
182.98675,248.744475
183.022125,248.759075
183.051225,248.767925
183.1085,248.78035
183.1481,248.7908
183.1863,248.801825
183.20535,248.8099
183.241025,248.81795
183.292525,248.841325
183.348475,248.856575
183.385525,248.875675
183.4312,248.943825
183.460725,249.0434
183.51675,249.1151
183.551275,249.136375
183.60235,249.1518
183.62455,249.178325
183.660625,249.2052
183.708675,249.20745
183.74675,249.251
183.77225,249.305825
183.8005,249.362175
183.8258,249.42035
183.87915,249.461
183.91515,249.4761
183.9562,249.521725
183.979125,249.5351
184.010925,249.5828
184.0537,249.595
184.09355,249.610025
184.10735,249.6265
184.1526,249.685875
184.216825,249.726175
184.25625,249.790425
184.282925,249.81965
184.325375,249.837875
184.358825,249.848725
184.4264,249.867925
184.47105,249.88215
184.508225,249.907475
184.560875,249.93785
184.597675,249.955075
184.614775,249.993575
184.62505,250.141325
184.6809,250.21245
184.718925,250.2444
184.75495,250.2569
184.769675,250.273
184.79635,250.282075
184.820125,250.2936
184.856275,250.32125
184.892425,250.36555
184.914225,250.383325
184.951475,250.41835
184.9982,250.466975
185.06865,250.558
185.0921,250.6033
185.1292,250.63555
185.153525,250.64335
185.19105,250.654925
185.20935,250.6637
185.232975,250.672675
185.262,250.681325
185.304425,250.691475
185.347025,250.712175
185.40345,250.7203
185.447575,250.760475
185.468275,250.78785
185.522775,250.809825
185.542,250.837925
185.55005,250.84065
185.582825,250.863525
185.605525,250.8908
185.624725,250.91325
185.6825,250.94215
185.7102,250.9555
185.7321,250.961925
185.781075,250.9768
185.81045,251.00515
185.8505,251.01985
185.8805,251.03615
185.91535,251.05125
185.937275,251.059625
185.956325,251.106425
186.005525,251.1745
186.030875,251.19975
186.072425,251.3797
186.147225,251.39115
186.179575,251.4006
186.2105,251.407925
186.246,251.417675
186.271625,251.432775
186.3122,251.440625
186.3275,251.446825
186.35295,251.459825
186.389875,251.4662
186.392525,251.476925
186.4148,251.4948
186.44955,251.509325
186.504575,251.519625
186.541825,251.545075
186.58175,251.568775
186.63175,251.61545
186.664375,251.6344
186.689675,251.641975
186.715475,251.669675
186.74525,251.6797
186.749975,251.684425
186.78715,251.696975
186.814575,251.7043
186.8462,251.71405
186.8715,251.722525
186.898725,251.751425
186.93685,251.76215
186.98245,251.78425
187.0531,251.812
187.091325,251.8252
187.143575,251.880975
187.167725,251.935175
187.195,251.96855
187.24885,251.98865
187.284425,252.009725
187.3513,252.01905
187.361325,252.02745
187.4239,252.040075
187.45885,252.050025
187.494975,252.06705
187.528325,252.104625
187.561025,252.135375
187.579025,252.18375
187.61685,252.197975
187.6447,252.27335
187.681075,252.31475
187.6929,252.429625
187.773825,252.44965
187.847125,252.45805
187.927475,252.4756
187.96345,252.49335
187.99275,252.5104
188.01535,252.51715
188.019475,252.539125
188.060975,252.585025
188.06705,252.636375
188.1025,252.6546
188.12685,252.68405
188.164625,252.7101
188.203075,252.725025
188.251425,252.743675
188.2629,252.763875
188.295925,252.782525
188.33795,252.7852
188.3658,252.79545
188.385,252.81495
188.410525,252.858775
188.45245,252.8853
188.4808,253.1215
188.534575,253.136975
188.563075,253.15095
188.671475,253.1648
188.710375,253.189075
188.722075,253.19875
188.74735,253.2216
188.788075,253.241425
188.8193,253.2836
188.8698,253.319125
188.875375,253.341125
188.8954,253.475725
188.944075,253.489325
188.97965,253.5327
188.99985,253.56305
189.02765,253.57765
189.064475,253.623425
189.10165,253.657925
189.1425,253.6993
189.182475,253.824725
189.21145,253.864975
189.233,253.889225
189.252375,253.9037
189.27715,253.92695
189.3105,253.95015
189.333875,253.96885
189.362525,253.99445
189.382425,254.008375
189.455125,254.02605
189.488325,254.05475
189.52185,254.093675
189.590475,254.0989
189.645525,254.1078
189.683975,254.12
189.7579,254.129425
189.778,254.1574
189.78745,254.166225
189.831875,254.177625
189.889275,254.203875
189.908525,254.2295
189.97945,254.241525
190.0137,254.262125
190.043775,254.295
190.055575,254.314975
190.096775,254.32715
190.1109,254.36295
190.1534,254.379925
190.18425,254.39745
190.18735,254.409725
190.20715,254.4215
190.234675,254.440925
190.261475,254.465975
190.28615,254.483075
190.314425,254.505925
190.317725,254.5286
190.343975,254.55875
190.380475,254.589475
190.424025,254.605025
190.45325,254.6444
190.469825,254.659375
190.549475,254.682125
190.578675,254.691875
190.6014,254.7177
190.620625,254.73385
190.65745,254.75065
190.6765,254.7657
190.71595,254.785925
190.77265,254.825125
190.82495,254.8513
190.85235,254.8652
190.89985,254.883175
190.9309,254.9085
190.945075,254.91575
190.96345,254.9447
190.987725,254.953425
191.008475,254.9724
191.0276,254.996125
191.061275,255.012075
191.10235,255.020275
191.1496,255.03725
191.18215,255.0487
191.23495,255.0624
191.27605,255.0729
191.30155,255.096425
191.3504,255.1116
191.379875,255.128375
191.4175,255.13905
191.443925,255.151625
191.48755,255.18395
191.6017,255.214525
191.626425,255.226275
191.66915,255.257725
191.7044,255.276525
191.74245,255.3248
191.771975,255.376275
191.8289,255.39335
191.8684,255.41
191.923225,255.423
191.959825,255.4362
191.984625,255.45065
192.021425,255.4708
192.06445,255.48185
192.1044,255.50225
192.1385,255.567475
192.1846,255.578225
192.24315,255.6051
192.285925,255.61115
192.327675,255.641525
192.403175,255.648825
192.4325,255.6655
192.4572,255.675425
192.483175,255.702775
192.5466,255.7096
192.5972,255.716975
192.6309,255.7557
192.636,255.787625
192.670425,255.80295
192.7298,255.818425
192.7795,255.838275
192.81835,255.860475
192.856475,255.8689
192.92425,255.883325
192.940525,255.896175
193.028525,255.907525
193.08455,255.921275
193.12435,255.9311
193.172825,255.965175
193.212825,255.98495
193.22195,255.9969
193.287775,256.025825
193.3091,256.0409
193.33025,256.0698
193.360275,256.0833
193.385925,256.1012
193.406025,256.126725
193.415575,256.174575
193.45135,256.19405
193.478425,256.19755
193.5073,256.219
193.5368,256.271875
193.573875,256.284925
193.606525,256.302425
193.631925,256.329375
193.67495,256.346
193.688325,256.3609
193.7267,256.397975
193.769575,256.42975
193.800475,256.44005
193.838125,256.453025
193.87185,256.46205
193.9239,256.48225
194.01095,256.53125
194.054275,256.551875
194.10395,256.6066
194.16995,256.629025
194.2146,256.64685
194.248025,256.667775
194.284975,256.700325
194.34445,256.7174
194.41905,256.73185
194.465325,256.746375
194.51615,256.768125
194.5767,256.79045
194.611525,256.816075
194.650675,256.846225
194.690525,256.860975
194.71745,256.8717
194.764775,256.88185
194.7993,256.892025
194.812875,256.9247
194.83185,256.94225
194.8648,256.9665
194.93845,256.97495
195.004975,257.0404
195.0755,257.060775
195.08705,257.088925
195.12785,257.131525
195.21935,257.1469
195.258975,257.167175
195.296825,257.187125
195.32865,257.21435
195.362375,257.231075
195.403925,257.267275
195.460775,257.28575
195.489525,257.303775
195.549575,257.313225
195.582375,257.3284
195.634075,257.338725
195.67695,257.39345
195.71495,257.4069
195.7383,257.441675
195.78805,257.4611
195.80975,257.491125
195.816075,257.514125
195.856,257.548125
195.915675,257.564925
195.987925,257.58705
196.056575,257.631575
196.094175,257.6636
196.118725,257.6686
196.1591,257.6847
196.21585,257.6952
196.23455,257.72925
196.2629,257.767275
196.296975,257.776525
196.3392,257.787875
196.39745,257.800375
196.4419,257.8204
196.485275,257.82635
196.5292,257.841025
196.567275,257.861275
196.60785,257.865825
196.63795,257.9043
196.646125,257.921625
196.664475,257.950625
196.698925,257.958325
196.727925,257.966
196.7658,257.9727
196.807325,257.9963
196.872025,258.019925
196.8938,258.033
196.904125,258.048475
196.961525,258.05605
196.990875,258.066
197.021075,258.072775
197.068775,258.08865
197.11425,258.092825
197.221825,258.10925
197.26135,258.1331
197.282025,258.171275
197.32695,258.217375
197.364575,258.230825
197.409825,258.248075
197.4962,258.26935
197.548275,258.282275
197.585825,258.298475
197.61055,258.3091
197.67875,258.339375
197.724075,258.36115
197.7814,258.397925
197.8469,258.40295
197.889725,258.426925
197.923425,258.457
197.93765,258.468225
197.97695,258.4966
198.042575,258.5129
198.0967,258.52255
198.141275,258.5502
198.17995,258.57305
198.215325,258.6238
198.243025,258.66265
198.28715,258.68475
198.312175,258.7313
198.3376,258.754725
198.357125,258.780575
198.394475,258.794125
198.4101,258.82055
198.4374,258.85995
198.475075,258.889575
198.4953,258.9027
198.524575,258.932325
198.549175,258.9495
198.585,258.956075
198.630025,258.96485
198.65175,258.972175
198.68785,258.982825
198.7435,259.032975
198.79215,259.043025
198.83435,259.0498
198.878575,259.078425
198.91925,259.11105
198.932175,259.15245
198.950625,259.165625
199.0301,259.21265
199.079325,259.2229
199.12265,259.29075
199.170725,259.3578
199.19995,259.379025
199.2376,259.3883
199.2561,259.438375
199.3266,259.476575
199.3483,259.512975
199.379775,259.5312
199.4548,259.552725
199.509775,259.582675
199.5717,259.614575
199.6074,259.6515
199.630275,259.661975
199.67075,259.6854
199.728625,259.707125
199.7936,259.723175
199.825875,259.7431
199.8916,259.784375
199.928175,259.81205
200.017425,259.8237
200.039675,259.85665
200.087875,259.88135
200.1166,259.901525
200.14225,259.931075
200.1781,259.969075
200.212375,259.980025
200.25635,260.002375
200.293575,260.088375
200.33185,260.10385
200.355075,260.1304
200.387475,260.1377
200.444125,260.14985
200.491175,260.164775
200.5344,260.179475
200.569475,260.221025
200.61695,260.231775
200.652,260.25545
200.7126,260.31945
200.747675,260.36115
200.77105,260.4425
200.816675,260.4565
200.852625,260.51185
200.87245,260.5236
200.878375,260.5379
200.908175,260.557275
200.952575,260.58745
200.9951,260.607725
201.028875,260.62365
201.08115,260.64035
201.1111,260.668425
201.15545,260.69125
201.225325,260.715625
201.26665,260.758225
201.332825,260.824225
201.35405,260.843125
201.4006,260.864325
201.433225,260.897
201.4433,260.94375
201.47145,260.96815
201.5076,260.984575
201.5536,260.995875
201.6565,261.0034
201.68385,261.008275
201.71705,261.0128
201.771875,261.0183
201.84675,261.022125
201.888675,261.031225
201.9042,261.057575
201.92365,261.079825
201.940675,261.116175
201.981075,261.154625
202.024425,261.201325
202.0758,261.209825
202.13115,261.23355
202.180925,261.271825
202.238475,261.275075
202.275575,261.2848
202.32135,261.300225
202.346075,261.320075
202.391425,261.350925
202.399975,261.3664
202.4274,261.38305
202.462675,261.392425
202.4878,261.43655
202.510875,261.5111
202.56445,261.543225
202.640975,261.57505
202.687875,261.60795
202.708825,261.61985
202.754825,261.6507
202.761675,261.68315
202.774225,261.7169
202.779225,261.730375
202.787625,261.758075
202.8243,261.7733
202.84735,261.7876
202.876025,261.8669
202.9092,261.8932
202.93075,261.9145
202.974975,261.940275
203.002325,261.9604
203.046675,261.977775
203.082875,262.001025
203.136375,262.014725
203.2159,262.03635
203.245075,262.0808
203.276775,262.120975
203.325175,262.1347
203.395175,262.16325
203.43325,262.3301
203.46315,262.379725
203.512325,262.405575
203.5476,262.44125
203.583625,262.4766
203.604225,262.493275
203.68495,262.53855
203.71515,262.5712
203.760425,262.593275
203.7627,262.61065
203.81055,262.635675
203.815475,262.653925
203.8471,262.668725
203.877825,262.7217
203.901975,262.766375
203.916875,262.79995
203.950525,262.833225
203.999175,262.848775
204.012225,262.8604
204.03645,262.92365
204.0784,262.939925
204.131825,262.990775
204.177575,263.03765
204.210575,263.1677
204.2466,263.219375
204.275775,263.241875
204.32025,263.279875
204.37055,263.316975
204.413025,263.33995
204.4533,263.3621
204.48645,263.741625
204.5132,263.7648
204.582875,263.817375
204.650875,263.885725
204.7058,263.91695
204.7763,263.99635
204.834725,264.030075
204.8937,264.1003
204.94445,264.1845
205.020375,264.2229
205.0632,264.253325
205.096425,264.280925
205.1561,264.297025
205.216675,264.314525
205.2781,264.33735
205.32275,264.35745
205.367525,264.382625
205.427925,264.403825
205.45215,264.468475
205.49475,264.535225
205.52365,264.5673
205.62495,264.682375
205.6537,264.710225
205.709925,264.761175
205.743175,264.924975
205.8156,264.9608
205.8443,264.9747
205.88425,264.986925
205.966625,264.996
206.016975,265.0184
206.08125,265.034125
206.128575,265.05365
206.179125,265.06145
206.218825,265.08415
206.2331,265.098525
206.28105,265.113975
206.306725,265.1558
206.345725,265.16875
206.3727,265.185075
206.40375,265.1935
206.424775,265.224225
206.4728,265.2398
206.497725,265.2534
206.515425,265.27045
206.55505,265.2998
206.593125,265.32535
206.640025,265.340125
206.683575,265.355225
206.695925,265.41235
206.7241,265.4434
206.794825,265.504475
206.841025,265.519575
206.8744,265.534975
206.899025,265.54965
206.91215,265.5642
206.922825,265.577825
206.9461,265.593275
206.962525,265.6324
206.992525,265.642675
207.01415,265.6496
207.074225,265.674175
207.10365,265.729875
207.141675,265.75855
207.176775,265.77615
207.247725,265.831075
207.286075,265.851425
207.320175,265.870975
207.340125,265.8886
207.3782,265.919025
207.440625,265.94795
207.493425,265.968775
207.552525,265.9971
207.617775,266.025675
207.6493,266.089025
207.694125,266.1174
207.7411,266.128675
207.765375,266.1516
207.8284,266.164375
207.865925,266.179175
207.914375,266.1956
207.9915,266.23675
208.053875,266.255025
208.094775,266.27285
208.148525,266.3117
208.22965,266.370625
208.281275,266.4048
208.301475,266.424175
208.349,266.48965
208.3926,266.5325
208.454225,266.559625
208.494775,266.581325
208.567525,266.710775
208.61095,266.7678
208.6505,266.78295
208.7566,266.7979
208.821275,266.80645
208.840625,266.815875
208.84565,266.82205
208.90315,266.826875
208.939625,266.83175
208.9632,266.8355
209.034,266.8489
209.0787,266.862125
209.130125,266.87555
209.1767,266.881725
209.2194,266.884925
209.2721,266.8974
209.30275,266.907275
209.359925,266.9149
209.36305,266.921425
209.398,266.9321
209.4179,266.95415
209.471475,266.970125
209.472825,267.004575
209.534875,267.02135
209.61985,267.049725
209.6239,267.107075
209.6561,267.1274
209.701025,267.19955
209.70815,267.211975
209.784225,267.23005
209.852625,267.2436
209.890475,267.277925
209.918925,267.309525
209.96275,267.32215
209.98225,267.37995
210.0268,267.421
210.0389,267.44345
210.05155,267.47515
210.10095,267.525225
210.14355,267.566575
210.1634,267.624775
210.2059,267.665125
210.269,267.692675
210.32135,267.714825
210.3299,267.77195
210.350675,267.803125
210.366175,268.025425
210.408625,268.068325
210.4252,268.08515
210.438475,268.105725
210.474425,268.1267
210.520025,268.166625
210.554425,268.19125
210.596825,268.5226
210.63125,268.547425
210.655525,268.58535
210.691025,268.615025
210.711875,268.643825
210.732225,268.68395
210.760175,268.70885
210.7974,268.74095
210.83105,268.79195
210.87425,268.822075
210.924075,268.845275
210.9686,268.87135
210.998925,268.88665
211.065975,268.906975
211.0852,268.931475
211.1135,268.952775
211.154475,268.983575
211.212975,269.014525
211.258625,269.047275
211.294325,269.068825
211.31225,269.09155
211.384225,269.1462
211.410375,269.400525
211.4572,269.43595
211.490525,269.448675
211.51305,269.47155
211.548575,269.491425
211.580175,269.526275
211.642425,269.5499
211.674675,269.5818
211.7062,269.60595
211.72525,269.6334
211.749025,269.646775
211.7681,269.6794
211.813525,269.721825
211.85245,269.7646
211.9005,269.7739
211.902825,269.793375
211.947675,269.808125
211.994275,269.8402
212.052125,269.891025
212.0892,269.980275
212.11525,269.995875
212.1282,270.033275
212.165625,270.058275
212.1958,270.06675
212.2346,270.118075
212.2626,270.1641
212.299825,270.1785
212.319375,270.2491
212.355125,270.263
212.390625,270.28735
212.432325,270.304675
212.467875,270.3254
212.477375,270.34355
212.515875,270.38155
212.54895,270.43475
212.5925,270.482725
212.697375,270.527
212.7373,270.552375
212.76485,270.574325
212.786475,270.678
212.814825,270.70245
212.833625,270.718925
212.852775,270.77805
212.891675,270.797925
212.9311,270.8788
212.970825,270.95375
213.015425,270.984625
213.050425,270.997425
213.094575,271.05115
213.134475,271.067
213.162325,271.106175
213.17715,271.11865
213.217125,271.130325
213.254375,271.158625
213.2573,271.1745
213.2763,271.188375
213.329325,271.2004
213.371525,271.211025
213.4021,271.228625
213.452975,271.248625
213.470325,271.269275
213.515575,271.290525
213.532775,271.303275
213.5508,271.32015
213.586825,271.3381
213.58895,271.354525
213.6492,271.3614
213.682025,271.38205
213.74235,271.43855
213.77805,271.4741
213.78255,271.489025
213.804425,271.5037
213.87195,271.53785
213.8988,271.5628
213.944675,271.6025
213.960075,271.622675
213.968225,271.64085
214.0342,271.664425
214.0943,271.698025
214.10145,271.724675
214.109775,271.754575
214.1154,271.765975
214.1543,271.7852
214.19865,271.809525
214.2199,271.838725
214.2995,271.86075
214.328775,271.869175
214.381825,271.889575
214.4242,271.9069
214.470625,271.947
214.514225,271.95275
214.520375,271.972175
214.550425,271.9845
214.590875,272.017075
214.646125,272.0295
214.689275,272.108825
214.7199,272.1487
214.748175,272.173175
214.79105,272.209825
214.83625,272.2517
214.891375,272.2721
214.950625,272.277625
214.95815,272.28225
214.96935,272.29685
215.019775,272.3005
215.0879,272.318025
215.1687,272.330175
215.2395,272.37865
215.299125,272.39285
215.393075,272.42445
215.430625,272.4444
215.458075,272.469775
215.4992,272.476875
215.5704,272.50155
215.619475,272.51145
215.631175,272.543725
215.66595,272.592225
215.6723,272.604525
215.685425,272.626025
215.697825,272.64065
215.7162,272.66295
215.7231,272.708
215.753325,272.7238
215.785775,272.7432
215.807725,272.759575
215.867,272.775175
215.904625,272.800825
215.935075,272.82195
215.957175,272.8523
216.010525,272.8818
216.06365,272.902
216.10595,272.9136
216.125075,272.947775
216.1588,273.004
216.184625,273.033975
216.207075,273.1277
216.25765,273.1789
216.30065,273.209975
216.337525,273.25
216.3901,273.2563
216.42135,273.271875
216.444075,273.27725
216.4916,273.28345
216.52745,273.289775
216.570625,273.302375
216.62095,273.308275
216.686975,273.314375
216.72045,273.318325
216.755375,273.3466
216.788325,273.36125
216.809,273.3668
216.8449,273.3935
216.90045,273.435275
216.932025,273.457825
216.94295,273.510175
216.96805,273.545775
217.041725,273.5704
217.062125,273.61275
217.09305,273.645125
217.11995,273.666925
217.14605,273.72545
217.170275,273.9127
217.2194,273.9412
217.2661,273.956725
217.38165,273.972025
217.40505,273.99355
217.418875,274.036725
217.4412,274.2876
217.4768,274.31195
217.508775,274.328725
217.55395,274.366775
217.563125,274.3962
217.5929,274.41155
217.6557,274.4243
217.7229,274.446925
217.7551,274.480025
217.794,274.521525
217.836425,274.582975
217.852225,274.638
217.897,274.687
217.9361,274.734325
217.97235,274.7567
218.0181,274.860625
218.0635,274.879425
218.096875,274.88505
218.12905,274.89385
218.1537,274.897025
218.196675,274.904675
218.225875,274.911625
218.26825,274.924775
