SPK_SPKC02a,SPK_SPKC07a,SPK_SPKC12a,SPK_SPKC15a
254.653375,203.697075,204.725925,212.713925
254.90535,203.7389,204.756625,212.830225
254.988275,203.7554,204.794525,212.96915
255.0619,203.776725,204.8236,213.0774
255.2207,203.795775,204.8752,213.123425
255.39865,203.812025,204.903625,213.14935
255.479825,203.83505,204.926925,213.26415
255.555675,203.85255,204.936225,213.3892
256.280025,203.87915,204.96425,213.449175
256.32295,203.88765,204.99825,213.5579
256.352775,203.9079,205.015275,213.582
256.7733,203.923,205.025425,213.662975
256.78765,203.9389,205.0296,213.765075
256.822075,203.9541,205.08375,213.8118
257.060525,203.9652,205.10945,213.903
257.071625,203.9803,205.1521,213.960025
257.36085,203.994175,205.187325,213.981725
258.2266,204.026075,205.191475,214.109575
258.3198,204.044525,205.2541,214.117425
258.403075,204.060975,205.275125,214.146675
258.558725,204.0726,205.2969,214.189725
258.638175,204.0972,205.3189,214.232325
258.894625,204.121175,205.349425,214.2736
259.721175,204.13595,205.3981,214.291575
260.34695,204.145,205.436325,214.307625
260.581225,204.16285,205.455275,214.35755
261.006975,204.178025,205.45875,214.36875
261.276875,204.19355,205.4627,214.399525
261.914575,204.206225,205.475075,214.53795
261.998625,204.219025,205.484375,214.60915
262.46375,204.235025,205.4903,214.68955
262.7476,204.25715,205.4974,214.778425
262.842875,204.278175,205.511325,214.785075
262.9331,204.302375,205.527625,214.849025
263.98905,204.3227,205.556275,214.956525
264.516775,204.341875,205.567,214.966575
264.7403,204.382825,205.57755,215.0059
265.647925,204.397375,205.589425,215.03345
265.86085,204.4143,205.596775,215.06425
266.02475,204.42915,205.602675,215.091
266.13755,204.444775,205.617975,215.180725
267.217175,204.4559,205.624375,215.189975
267.249725,204.468,205.627225,215.230325
267.36965,204.491,205.6322,215.292575
267.442575,204.509625,205.650475,215.317275
267.76305,204.52685,205.669575,215.35805
267.907825,204.5487,205.687825,215.3694
268.54525,204.564675,205.71675,215.4759
268.639825,204.5951,205.727025,215.508925
268.663375,204.6116,205.7671,215.6702
268.685675,204.632175,205.774775,215.708275
270.054325,204.6682,205.786125,215.83175
270.1634,204.727475,205.80375,215.8711
270.1716,204.74595,205.8337,215.883075
270.626575,204.76695,205.841975,215.90845
270.9609,204.785875,205.857175,216.003875
271.198775,204.808025,205.90095,216.080525
271.221525,204.81995,205.920075,216.24095
271.241475,204.836275,205.92885,216.4049
272.01385,204.85165,205.94815,216.5066
272.5854,204.862925,205.977375,216.595325
272.833925,204.87915,205.982675,216.71385
273.282375,204.89655,205.9982,216.718675
273.484875,204.91515,206.01535,216.723625
273.797625,204.95885,206.039475,216.744675
274.19355,204.9779,206.060475,216.796125
274.360575,204.993375,206.077825,216.833725
