SPK_SPKC04a,SPK_SPKC06a,SPK_SPKC07a,SPK_SPKC07c,SPK_SPKC07d,SPK_SPKC08a,SPK_SPKC11a,SPK_SPKC14a
181.363875,205.784975,,,,,,
181.3687,205.796775,,,,,,
181.3726,205.8134,,,,,,
181.384275,205.8374,,,,,,
181.39405,205.868225,,,,,,
181.39965,205.891425,,,,,,
181.409525,205.9134,,,,,,
181.43015,205.9333,,,,,,
181.43575,205.94265,,,,,,
181.43895,205.973575,,,,,,
181.4489,205.9924,,,,,,
181.460325,206.0121,,,,,,
181.46465,206.027425,,,,,,
181.468125,206.040275,,,,,,
181.4734,206.055325,,,,,,
181.48745,206.07085,,,,,,
181.49595,206.1237,,,,,,
181.510125,206.156275,,,,,,
181.525,206.18165,,,,,,
181.53105,206.199475,,,,,,
181.542225,206.215625,,,,,,
181.55615,206.240325,,,,,,
181.562475,206.270875,,,,,,
181.58525,206.2877,,,,,,
181.5958,206.307125,,,,,,
181.6031,206.31865,,,,,,
181.62155,206.328025,,,,,,
181.6297,206.336025,,,,,,
181.6336,206.34885,,,,,,
181.64495,206.361375,,,,,,
181.647425,206.371175,,,,,,
181.659225,206.381025,,,,,,
181.663025,206.39975,,,,,,
181.66435,206.411675,,,,,,
181.683175,206.432825,,,,,,
181.687425,206.4446,,,,,,
181.694075,206.451425,,,,,,
181.6978,206.461675,,,,,,
181.821025,206.47115,,,,,,
181.8353,206.4892,,,,,,
181.85055,206.516525,,,,,,
181.85775,206.530525,,,,,,
181.8788,206.54,,,,,,
181.88445,206.543775,,,,,,
181.88825,206.55555,,,,,,
181.89535,206.568575,,,,,,
181.899825,206.60245,,,,,,
181.903075,206.61325,,,,,,
181.9062,206.630825,,,,,,
181.908525,206.63425,,,,,,
181.911025,206.66705,,,,,,
181.926275,206.686825,,,,,,
181.934675,206.704425,,,,,,
181.94525,206.71345,,,,,,
181.94865,206.722975,,,,,,
181.95465,206.7355,,,,,,
181.966225,206.74985,,,,,,
181.969325,206.783575,,,,,,
181.97405,206.81345,,,,,,
181.977625,206.84345,,,,,,
181.991,206.85715,,,,,,
182.00155,206.8755,,,,,,
182.0195,206.89475,,,,,,
182.0337,206.921525,,,,,,
182.038225,206.94085,,,,,,
182.048025,206.97105,,,,,,
182.05355,206.982125,,,,,,
182.062525,207.0154,,,,,,
182.0794,207.04605,,,,,,
182.090825,207.0648,,,,,,
182.0966,207.0872,,,,,,
182.11415,207.147975,,,,,,
182.12095,207.242225,,,,,,
182.127675,207.40565,,,,,,
182.155575,207.442325,,,,,,
182.162475,207.471125,,,,,,
182.171075,207.528175,,,,,,
182.179225,207.60145,,,,,,
182.1945,207.615225,,,,,,
182.2051,207.7328,,,,,,
182.2202,207.75115,,,,,,
182.224825,207.803675,,,,,,
182.235575,207.82365,,,,,,
182.2431,207.85435,,,,,,
182.255125,207.884875,,,,,,
182.26545,207.903575,,,,,,
182.28515,207.9536,,,,,,
182.30575,207.967,,,,,,
182.31895,207.99755,,,,,,
182.341575,208.024325,,,,,,
182.3581,208.054625,,,,,,
182.370125,208.097025,,,,,,
182.385325,208.12225,,,,,,
182.39215,208.139425,,,,,,
182.4017,208.162725,,,,,,
182.412125,208.1875,,,,,,
182.414575,208.2171,,,,,,
182.423,208.239375,,,,,,
182.431425,208.2613,,,,,,
182.4472,208.27575,,,,,,
182.45105,208.304025,,,,,,
182.46035,208.387975,,,,,,
182.46655,208.403525,,,,,,
182.47685,208.5421,,,,,,
182.4861,208.563275,,,,,,
182.497175,208.58705,,,,,,
182.50435,208.621325,,,,,,
182.5102,208.645425,,,,,,
182.516825,208.706425,,,,,,
182.519525,208.72695,,,,,,
182.526275,208.742675,,,,,,
182.5406,208.7566,,,,,,
182.55645,208.787225,,,,,,
182.567475,208.804925,,,,,,
182.583475,208.880275,,,,,,
182.594225,208.894275,,,,,,
182.60165,208.90885,,,,,,
182.6168,208.927625,,,,,,
182.623175,208.93875,,,,,,
182.6308,208.964125,,,,,,
182.636875,208.976,,,,,,
182.642925,209.019225,,,,,,
182.651575,209.055875,,,,,,
182.65725,209.08175,,,,,,
182.67655,209.10605,,,,,,
182.700275,209.123725,,,,,,
182.7066,209.1336,,,,,,
182.727375,209.157075,,,,,,
182.7342,209.176275,,,,,,
182.7464,209.207275,,,,,,
182.759075,209.228225,,,,,,
182.76405,209.239525,,,,,,
182.777625,209.24925,,,,,,
182.77965,209.26175,,,,,,
182.78365,209.30125,,,,,,
182.790275,209.3194,,,,,,
182.81785,209.381525,,,,,,
182.830625,209.41225,,,,,,
182.839425,209.45645,,,,,,
182.8502,209.4784,,,,,,
182.85525,209.518575,,,,,,
182.85865,209.55955,,,,,,
182.889825,209.58895,,,,,,
182.922175,209.607,,,,,,
182.947475,209.625325,,,,,,
182.969925,209.65185,,,,,,
182.981325,209.67495,,,,,,
183.00015,209.69215,,,,,,
183.013775,209.71035,,,,,,
183.0258,209.7235,,,,,,
183.0413,209.747875,,,,,,
183.045425,209.811825,,,,,,
183.0626,209.841025,,,,,,
183.1012,209.854125,,,,,,
183.1215,209.862075,,,,,,
183.124075,209.8708,,,,,,
183.1272,209.8783,,,,,,
183.194625,209.8965,,,,,,
183.2027,209.917275,,,,,,
183.2145,209.92815,,,,,,
183.236625,209.941975,,,,,,
183.2685,209.99085,,,,,,
183.2839,210.00395,,,,,,
183.373,210.0222,,,,,,
183.384325,210.0585,,,,,,
183.385475,210.071225,,,,,,
183.4071,210.082775,,,,,,
183.421075,210.0926,,,,,,
183.44305,210.108425,,,,,,
183.451775,210.12065,,,,,,
183.4601,210.143525,,,,,,
183.47685,210.156625,,,,,,
183.499975,210.169725,,,,,,
183.510075,210.178725,,,,,,
183.514475,210.216925,,,,,,
183.52545,210.232475,,,,,,
183.530925,210.253875,,,,,,
183.538325,210.27085,,,,,,
183.547125,210.280825,,,,,,
183.59785,210.29355,,,,,,
183.60985,210.308525,,,,,,
183.626775,210.3557,,,,,,
183.6481,210.38325,,,,,,
183.6648,210.39455,,,,,,
183.6771,210.410175,,,,,,
183.691875,210.425625,,,,,,
183.70175,210.44515,,,,,,
183.725575,210.449475,,,,,,
183.738825,210.482175,,,,,,
183.748825,210.497525,,,,,,
183.764025,210.503525,,,,,,
183.77445,210.512475,,,,,,
183.777575,210.52005,,,,,,
183.790175,210.5258,,,,,,
183.8081,210.54285,,,,,,
183.81735,210.553875,,,,,,
183.831475,210.5733,,,,,,
183.838,210.58805,,,,,,
183.85,210.604075,,,,,,
183.854125,210.6314,,,,,,
183.87315,210.665575,,,,,,
183.8838,210.684925,,,,,,
183.90105,210.702725,,,,,,
183.9034,210.71475,,,,,,
183.914125,210.7252,,,,,,
183.91795,210.7375,,,,,,
183.929325,210.764275,,,,,,
183.942,210.77575,,,,,,
183.95885,210.7843,,,,,,
183.979025,210.80925,,,,,,
183.99455,210.852225,,,,,,
184.00365,210.866575,,,,,,
184.010675,210.880825,,,,,,
184.020075,210.9003,,,,,,
184.0284,210.921,,,,,,
184.057275,210.9666,,,,,,
184.06535,210.993425,,,,,,
184.0721,211.0076,,,,,,
184.080325,211.039075,,,,,,
184.08945,211.119575,,,,,,
184.09175,211.1413,,,,,,
184.094125,211.1574,,,,,,
184.109725,211.1721,,,,,,
184.126575,211.193125,,,,,,
184.1388,211.353725,,,,,,
184.147825,211.41945,,,,,,
184.166675,211.492125,,,,,,
184.180975,211.5092,,,,,,
184.1898,211.530275,,,,,,
184.201375,211.5594,,,,,,
184.223375,211.6031,,,,,,
184.237,211.677675,,,,,,
184.2465,211.706625,,,,,,
184.25405,211.7588,,,,,,
184.268175,211.768475,,,,,,
184.285275,211.771875,,,,,,
184.29695,211.777675,,,,,,
184.307325,211.7835,,,,,,
184.316925,211.911575,,,,,,
184.3198,211.9822,,,,,,
184.322675,212.013025,,,,,,
184.3297,212.13545,,,,,,
184.3382,212.166075,,,,,,
184.35755,212.204925,,,,,,
184.372725,212.308025,,,,,,
184.38205,212.345175,,,,,,
184.397275,212.356075,,,,,,
184.404325,212.382575,,,,,,
184.4118,212.404175,,,,,,
184.418125,212.4341,,,,,,
184.421775,212.47405,,,,,,
184.431625,212.5168,,,,,,
184.435325,212.5507,,,,,,
184.460175,212.5665,,,,,,
184.48825,212.5989,,,,,,
184.4975,212.6414,,,,,,
184.5213,212.65385,,,,,,
184.538475,212.69795,,,,,,
184.54595,212.711625,,,,,,
184.553575,212.736475,,,,,,
184.568225,212.757825,,,,,,
184.576175,212.77325,,,,,,
184.591975,212.787925,,,,,,
184.608175,212.807275,,,,,,
184.625675,212.828075,,,,,,
184.647875,212.846225,,,,,,
184.656475,212.85655,,,,,,
184.66405,212.900025,,,,,,
184.6695,212.937975,,,,,,
184.683675,212.949525,,,,,,
184.6914,212.96455,,,,,,
184.702975,212.982575,,,,,,
184.7109,212.993925,,,,,,
184.7188,213.00385,,,,,,
184.748825,213.013875,,,,,,
184.78245,213.0253,,,,,,
184.798,213.039,,,,,,
184.80675,213.050075,,,,,,
184.81355,213.066825,,,,,,
184.8274,213.07605,,,,,,
184.835475,213.0899,,,,,,
184.8372,213.10025,,,,,,
184.8449,213.124025,,,,,,
184.862775,213.146025,,,,,,
184.871425,213.169925,,,,,,
184.878,213.181225,,,,,,
184.883125,213.2075,,,,,,
184.889625,213.23565,,,,,,
184.900675,213.2871,,,,,,
184.907725,213.30155,,,,,,
184.914375,213.3158,,,,,,
184.919275,213.327875,,,,,,
184.93785,213.34525,,,,,,
184.943925,213.3951,,,,,,
184.951,213.399475,,,,,,
184.956075,213.427175,,,,,,
184.9592,213.49665,,,,,,
184.969525,213.525775,,,,,,
184.973875,213.549425,,,,,,
184.97885,213.602725,,,,,,
184.98535,213.6171,,,,,,
184.99505,213.637775,,,,,,
185.01575,213.657475,,,,,,
185.025125,213.672975,,,,,,
185.0606,213.6901,,,,,,
185.07405,213.744225,,,,,,
185.081725,213.761675,,,,,,
185.085125,213.767925,,,,,,
185.134775,213.775725,,,,,,
185.139,213.78645,,,,,,
185.14795,213.79765,,,,,,
185.152925,213.811325,,,,,,
185.158375,213.845175,,,,,,
185.168075,213.877175,,,,,,
185.17715,213.892525,,,,,,
185.18515,213.916125,,,,,,
185.191025,213.937825,,,,,,
185.202475,213.960925,,,,,,
185.209,213.9685,,,,,,
185.212325,213.977225,,,,,,
185.226075,213.991425,,,,,,
185.2382,214.02185,,,,,,
185.2433,214.038725,,,,,,
185.2504,214.06915,,,,,,
185.262425,214.0797,,,,,,
185.273575,214.102825,,,,,,
185.27845,214.136625,,,,,,
185.282525,214.1583,,,,,,
185.28675,214.1842,,,,,,
185.30745,214.22125,,,,,,
185.318925,214.2411,,,,,,
185.329125,214.264575,,,,,,
185.3408,214.28315,,,,,,
185.349825,214.2945,,,,,,
185.35735,214.331175,,,,,,
185.3724,214.380475,,,,,,
185.379775,214.39105,,,,,,
185.38505,214.4149,,,,,,
185.397975,214.44285,,,,,,
185.42,214.461525,,,,,,
185.425775,214.49235,,,,,,
185.438125,214.516425,,,,,,
185.44255,214.527475,,,,,,
185.446375,214.539575,,,,,,
185.455675,214.56035,,,,,,
185.46615,214.583675,,,,,,
185.476625,214.592875,,,,,,
185.4923,214.611725,,,,,,
185.496925,214.622825,,,,,,
185.513375,214.631225,,,,,,
185.54145,214.64145,,,,,,
185.552075,214.650625,,,,,,
185.56715,214.660575,,,,,,
185.584475,214.68085,,,,,,
185.61925,214.6906,,,,,,
185.640825,214.7037,,,,,,
185.643375,214.71155,,,,,,
185.6453,214.7273,,,,,,
185.653975,214.7327,,,,,,
185.67055,214.74035,,,,,,
185.677875,214.761425,,,,,,
185.68125,214.77455,,,,,,
185.7033,214.792975,,,,,,
185.705525,214.81115,,,,,,
185.70965,214.826775,,,,,,
185.71635,214.843075,,,,,,
185.72545,214.861125,,,,,,
185.73765,214.868625,,,,,,
185.745275,214.8764,,,,,,
185.756475,214.88765,,,,,,
185.76545,214.92435,,,,,,
185.78,214.935475,,,,,,
185.786425,214.9511,,,,,,
185.794325,214.970775,,,,,,
185.796825,214.980175,,,,,,
185.8152,214.9943,,,,,,
185.8227,215.004125,,,,,,
185.83035,215.014125,,,,,,
185.84045,215.027275,,,,,,
185.847,215.035325,,,,,,
185.8524,215.045375,,,,,,
185.860075,215.049425,,,,,,
185.867075,215.057675,,,,,,
185.8705,215.0649,,,,,,
185.879425,215.072525,,,,,,
185.900625,215.082525,,,,,,
185.909375,215.09105,,,,,,
185.92,215.0984,,,,,,
185.93155,215.104275,,,,,,
185.939925,215.11045,,,,,,
185.944475,215.117425,,,,,,
185.9554,215.12625,,,,,,
185.969125,215.1375,,,,,,
185.981525,215.14385,,,,,,
185.988525,215.1517,,,,,,
186.000425,215.17035,,,,,,
186.0109,215.2158,,,,,,
186.02805,215.224775,,,,,,
186.03455,215.250925,,,,,,
186.04245,215.265575,,,,,,
186.0487,215.283425,,,,,,
186.056,215.2969,,,,,,
186.065125,215.323525,,,,,,
186.075875,215.326825,,,,,,
186.083975,215.329575,,,,,,
186.089375,215.340025,,,,,,
186.101725,215.350425,,,,,,
186.107475,215.368275,,,,,,
186.12045,215.396575,,,,,,
186.1261,215.407775,,,,,,
186.129725,215.41865,,,,,,
186.155075,215.43215,,,,,,
186.165025,215.4466,,,,,,
186.17105,215.45945,,,,,,
186.173575,215.48565,,,,,,
186.17945,215.491175,,,,,,
186.184925,215.5088,,,,,,
186.1894,215.520775,,,,,,
186.192125,215.5355,,,,,,
186.1961,215.5726,,,,,,
186.204075,215.587125,,,,,,
186.215175,215.59435,,,,,,
186.221375,215.608725,,,,,,
186.229325,215.620825,,,,,,
186.237825,215.632275,,,,,,
186.244425,215.649875,,,,,,
186.25715,215.665225,,,,,,
186.264775,215.6723,,,,,,
186.270025,215.681375,,,,,,
186.2782,215.68255,,,,,,
186.29065,215.69285,,,,,,
186.31095,215.702775,,,,,,
186.34325,215.715925,,,,,,
186.3522,215.7372,,,,,,
186.366925,215.7561,,,,,,
186.3722,215.77045,,,,,,
186.38505,215.782325,,,,,,
186.38965,215.798175,,,,,,
186.395625,215.828875,,,,,,
186.411825,215.866375,,,,,,
186.4229,215.894425,,,,,,
186.4284,215.920375,,,,,,
186.4382,215.9567,,,,,,
186.45245,216.000025,,,,,,
186.467175,216.01315,,,,,,
186.4747,216.035725,,,,,,
186.4827,216.048975,,,,,,
186.48755,216.062375,,,,,,
186.497725,216.084925,,,,,,
186.506075,216.101125,,,,,,
186.5102,216.12255,,,,,,
186.51335,216.134325,,,,,,
186.52285,216.16765,,,,,,
186.528875,216.204475,,,,,,
186.5366,216.233025,,,,,,
186.540625,216.258375,,,,,,
186.54205,216.287475,,,,,,
186.551375,216.305125,,,,,,
186.56355,216.321825,,,,,,
186.5786,216.386475,,,,,,
186.59645,216.4069,,,,,,
186.607275,216.418875,,,,,,
186.612725,216.4359,,,,,,
186.618275,216.4503,,,,,,
186.6237,216.473925,,,,,,
186.63475,216.4886,,,,,,
186.65385,216.49875,,,,,,
186.65885,216.523225,,,,,,
186.670525,216.553375,,,,,,
186.67745,216.57875,,,,,,
186.685375,216.59155,,,,,,
186.69225,216.635625,,,,,,
186.696025,216.65285,,,,,,
186.703075,216.66875,,,,,,
186.715025,216.695825,,,,,,
186.722375,216.7238,,,,,,
186.7527,216.735625,,,,,,
186.7697,216.76105,,,,,,
186.793125,216.777275,,,,,,
186.809175,216.79935,,,,,,
186.816575,216.816575,,,,,,
186.82575,216.8304,,,,,,
186.8336,216.8384,,,,,,
186.848125,216.855725,,,,,,
186.85585,216.8883,,,,,,
186.872625,216.916325,,,,,,
186.8765,216.933025,,,,,,
186.883125,216.946375,,,,,,
186.9134,216.96115,,,,,,
186.926375,216.970525,,,,,,
186.9352,217.013875,,,,,,
186.957275,217.027125,,,,,,
186.965975,217.039225,,,,,,
186.9743,217.055475,,,,,,
186.979275,217.0806,,,,,,
186.98835,217.0966,,,,,,
186.9983,217.11935,,,,,,
187.003025,217.136475,,,,,,
187.01235,217.15235,,,,,,
187.03535,217.1715,,,,,,
187.04125,217.18395,,,,,,
187.047075,217.2079,,,,,,
187.056225,217.226625,,,,,,
187.06025,217.238675,,,,,,
187.06695,217.2635,,,,,,
187.07235,217.2819,,,,,,
187.074325,217.309625,,,,,,
187.0829,217.36165,,,,,,
187.093675,217.380875,,,,,,
187.10785,217.38765,,,,,,
187.11575,217.393,,,,,,
187.1244,217.3995,,,,,,
187.132375,217.41565,,,,,,
187.138125,217.43155,,,,,,
187.142525,217.439575,,,,,,
187.1536,217.4626,,,,,,
187.1592,217.4782,,,,,,
187.163,217.4946,,,,,,
187.168225,217.643925,,,,,,
187.174075,217.81925,,,,,,
187.1818,217.844775,,,,,,
187.1863,217.904375,,,,,,
187.1907,217.97955,,,,,,
187.1956,217.9997,,,,,,
187.205675,218.044375,,,,,,
187.214525,218.204325,,,,,,
187.22105,218.293275,,,,,,
187.22775,218.32665,,,,,,
187.233375,218.3614,,,,,,
187.2379,218.38775,,,,,,
187.240875,218.4179,,,,,,
187.245125,218.482425,,,,,,
187.2661,218.5038,,,,,,
187.27295,218.516125,,,,,,
187.278975,218.54005,,,,,,
187.28885,218.58085,,,,,,
187.29415,218.60025,,,,,,
187.2993,218.622175,,,,,,
187.304725,218.63895,,,,,,
187.310875,218.648275,,,,,,
187.319875,218.6568,,,,,,
187.324825,218.665375,,,,,,
187.331975,218.682825,,,,,,
187.33815,218.690525,,,,,,
187.34405,218.7059,,,,,,
187.3479,218.71595,,,,,,
187.3518,218.733025,,,,,,
187.413425,218.75305,,,,,,
187.422225,218.77205,,,,,,
187.43595,218.8023,,,,,,
187.44235,218.81,,,,,,
187.451725,218.8259,,,,,,
187.4597,218.864475,,,,,,
187.4636,218.88025,,,,,,
187.466175,218.906325,,,,,,
187.4703,218.91815,,,,,,
187.473375,218.930675,,,,,,
187.480175,218.951075,,,,,,
187.486875,218.97135,,,,,,
187.488825,218.997875,,,,,,
187.4933,219.02545,,,,,,
187.50115,219.07605,,,,,,
187.505375,219.1134,,,,,,
187.508425,219.1309,,,,,,
187.516325,219.15105,,,,,,
187.521025,219.1948,,,,,,
187.52695,219.22705,,,,,,
187.529425,219.249325,,,,,,
187.53365,219.2655,,,,,,
187.542825,219.292875,,,,,,
187.54635,219.32855,,,,,,
187.555575,219.351575,,,,,,
187.557925,219.410875,,,,,,
187.565475,219.446275,,,,,,
187.5693,219.46805,,,,,,
187.573075,219.48325,,,,,,
187.583675,219.503825,,,,,,
187.61265,219.52815,,,,,,
187.626,219.54075,,,,,,
187.649225,219.59915,,,,,,
187.661675,219.6477,,,,,,
187.6651,219.682475,,,,,,
187.6771,219.73365,,,,,,
187.693025,219.755175,,,,,,
187.70465,219.76845,,,,,,
187.71315,219.7841,,,,,,
187.717375,219.81875,,,,,,
187.725725,219.8486,,,,,,
187.734,219.888325,,,,,,
187.739325,219.934175,,,,,,
187.753275,219.96655,,,,,,
187.771175,219.9842,,,,,,
187.777675,220.007825,,,,,,
187.78635,220.036175,,,,,,
187.791,220.066975,,,,,,
187.797875,220.1139,,,,,,
187.80075,220.1388,,,,,,
187.8057,220.18015,,,,,,
187.81965,220.21885,,,,,,
187.82905,220.24725,,,,,,
187.839,220.2845,,,,,,
187.85255,220.304275,,,,,,
187.8718,220.347925,,,,,,
187.896325,220.397425,,,,,,
187.923975,220.41175,,,,,,
187.968175,220.448275,,,,,,
187.976075,220.45655,,,,,,
188.0268,220.47275,,,,,,
188.04885,220.521,,,,,,
188.075525,220.537725,,,,,,
188.1099,220.567425,,,,,,
188.131625,220.59455,,,,,,
188.149475,220.645525,,,,,,
188.15115,220.649075,,,,,,
188.179425,220.733775,,,,,,
188.1913,220.76745,,,,,,
188.218475,220.77045,,,,,,
188.2326,220.79355,,,,,,
188.262475,220.863925,,,,,,
188.287825,220.936325,,,,,,
188.386675,220.966975,,,,,,
188.39275,221.016575,,,,,,
188.40005,221.0513,,,,,,
188.404925,221.074575,,,,,,
188.411825,221.09155,,,,,,
188.41445,221.12095,,,,,,
188.4239,221.16215,,,,,,
188.45625,221.1633,,,,,,
188.502525,221.18785,,,,,,
188.519625,221.213175,,,,,,
188.55635,221.233425,,,,,,
188.593475,221.24475,,,,,,
188.6458,221.2727,,,,,,
188.6655,221.302,,,,,,
188.708375,221.324425,,,,,,
188.7716,221.35945,,,,,,
188.78,221.39,,,,,,
188.781675,221.4313,,,,,,
188.80695,221.44545,,,,,,
188.840325,221.47775,,,,,,
188.8545,221.510625,,,,,,
188.864075,221.52495,,,,,,
188.873,221.5362,,,,,,
188.881825,221.571,,,,,,
188.923375,221.5933,,,,,,
188.94835,221.654775,,,,,,
188.987975,221.6773,,,,,,
189.031325,221.699875,,,,,,
189.061375,221.71595,,,,,,
189.08315,221.77975,,,,,,
189.10425,221.809875,,,,,,
189.1122,221.859775,,,,,,
189.144275,221.88205,,,,,,
189.18455,221.914725,,,,,,
189.191875,221.958825,,,,,,
189.20045,221.961,,,,,,
189.202025,221.971225,,,,,,
189.214675,222.110825,,,,,,
189.227425,222.122375,,,,,,
189.234375,222.2145,,,,,,
189.2404,222.24115,,,,,,
189.241725,222.2712,,,,,,
189.252475,222.287025,,,,,,
189.26015,222.29955,,,,,,
189.26635,222.306725,,,,,,
189.276375,222.318525,,,,,,
189.29315,222.3295,,,,,,
189.30335,222.354175,,,,,,
189.3241,222.406125,,,,,,
189.350725,222.477825,,,,,,
189.35525,222.5062,,,,,,
189.3615,222.5348,,,,,,
189.370375,222.546425,,,,,,
189.384425,222.5579,,,,,,
189.392175,222.572675,,,,,,
189.39485,222.581075,,,,,,
189.40005,222.5922,,,,,,
189.41605,222.61345,,,,,,
189.432175,222.622275,,,,,,
189.446,222.638525,,,,,,
189.44725,222.6454,,,,,,
189.457175,222.6592,,,,,,
189.46905,222.67725,,,,,,
189.484725,222.704775,,,,,,
189.48865,222.72415,,,,,,
189.49295,222.7365,,,,,,
189.517725,222.751175,,,,,,
189.562275,222.764325,,,,,,
189.577925,222.79545,,,,,,
189.59465,222.80695,,,,,,
189.609475,222.81675,,,,,,
189.619125,222.833275,,,,,,
189.626275,222.8503,,,,,,
189.7498,222.862625,,,,,,
189.7643,222.8776,,,,,,
189.7797,222.8975,,,,,,
189.801,222.923425,,,,,,
189.815075,222.933675,,,,,,
189.831375,222.940325,,,,,,
189.843775,222.9558,,,,,,
189.858925,222.966425,,,,,,
189.870625,222.989025,,,,,,
189.89835,223.0034,,,,,,
189.915,223.06105,,,,,,
189.921275,223.0796,,,,,,
189.9403,223.10435,,,,,,
189.952575,223.11365,,,,,,
189.983925,223.1319,,,,,,
189.9954,223.14265,,,,,,
190.0538,223.157825,,,,,,
190.058275,223.17735,,,,,,
190.064975,223.196175,,,,,,
190.066525,223.205125,,,,,,
190.087775,223.2147,,,,,,
190.1713,223.22205,,,,,,
190.261375,223.243475,,,,,,
190.272525,223.26405,,,,,,
190.273725,223.291,,,,,,
190.29445,223.313325,,,,,,
190.320125,223.34785,,,,,,
190.350425,223.371875,,,,,,
190.399975,223.387725,,,,,,
190.408225,223.44275,,,,,,
190.440775,223.4922,,,,,,
190.451325,223.5136,,,,,,
190.460125,223.539475,,,,,,
190.495775,223.584675,,,,,,
190.51455,223.6118,,,,,,
190.53545,223.638925,,,,,,
190.54845,223.68815,,,,,,
190.56185,223.7178,,,,,,
190.577975,223.731225,,,,,,
190.59805,223.767975,,,,,,
190.614675,223.7912,,,,,,
190.6268,223.83505,,,,,,
190.63045,223.855325,,,,,,
190.637625,223.8702,,,,,,
190.66125,223.885175,,,,,,
190.665675,223.89495,,,,,,
190.668175,223.9254,,,,,,
190.6813,223.938925,,,,,,
190.7062,223.945925,,,,,,
190.726375,223.968575,,,,,,
190.737475,223.988525,,,,,,
190.74875,224.0205,,,,,,
190.760075,224.081175,,,,,,
190.770975,224.102125,,,,,,
190.7913,224.141,,,,,,
190.823675,224.163325,,,,,,
190.8335,224.1769,,,,,,
190.848775,224.19995,,,,,,
190.8638,224.2236,,,,,,
190.885725,224.2358,,,,,,
190.935875,224.2499,,,,,,
190.94405,224.26705,,,,,,
190.9579,224.280625,,,,,,
190.98,224.29685,,,,,,
190.98585,224.315575,,,,,,
191.0033,224.337125,,,,,,
191.01265,224.34515,,,,,,
191.0265,224.3618,,,,,,
191.034125,224.4012,,,,,,
191.044625,224.413025,,,,,,
191.0618,224.421525,,,,,,
191.072225,224.42575,,,,,,
191.090425,224.432775,,,,,,
191.109875,224.4463,,,,,,
191.134125,224.467675,,,,,,
191.153475,224.49235,,,,,,
191.165525,224.5162,,,,,,
191.183875,224.5377,,,,,,
191.2194,224.578825,,,,,,
191.227875,224.595325,,,,,,
191.242625,224.61105,,,,,,
191.254625,224.622625,,,,,,
191.2619,224.662025,,,,,,
191.2692,224.674125,,,,,,
191.27435,224.686725,,,,,,
191.2783,224.70925,,,,,,
191.2841,224.726275,,,,,,
191.290375,224.737325,,,,,,
191.295375,224.766875,,,,,,
191.300825,224.79575,,,,,,
191.307225,224.8031,,,,,,
191.315775,224.81765,,,,,,
191.3245,224.856425,,,,,,
191.34725,224.868675,,,,,,
191.357025,224.880175,,,,,,
191.3905,224.897675,,,,,,
191.40225,224.91945,,,,,,
191.40715,224.932,,,,,,
191.438575,224.961075,,,,,,
191.4556,224.98015,,,,,,
191.470425,224.99715,,,,,,
191.48005,225.01,,,,,,
191.493,225.018825,,,,,,
191.510225,225.026925,,,,,,
191.537125,225.035225,,,,,,
191.5572,225.04345,,,,,,
191.570375,225.069425,,,,,,
191.577825,225.074275,,,,,,
191.600675,225.084975,,,,,,
191.621525,225.09585,,,,,,
191.64215,225.13635,,,,,,
191.673225,225.149575,,,,,,
191.68045,225.15825,,,,,,
191.68575,225.166175,,,,,,
191.714075,225.17445,,,,,,
191.725,225.180925,,,,,,
191.7344,225.193325,,,,,,
191.7374,225.206025,,,,,,
191.74305,225.213725,,,,,,
191.753825,225.22345,,,,,,
191.763525,225.2295,,,,,,
191.7723,225.248775,,,,,,
191.783025,225.26785,,,,,,
191.79115,225.2792,,,,,,
191.797725,225.288375,,,,,,
191.802475,225.307475,,,,,,
191.8069,225.322025,,,,,,
191.813875,225.3337,,,,,,
191.8173,225.34475,,,,,,
191.825775,225.357075,,,,,,
191.83785,225.3873,,,,,,
191.840925,225.389925,,,,,,
191.869575,225.4344,,,,,,
191.882375,225.457725,,,,,,
191.910675,225.474625,,,,,,
191.926,225.48945,,,,,,
191.941925,225.5103,,,,,,
191.955925,225.5221,,,,,,
191.9668,225.52785,,,,,,
191.983725,225.535625,,,,,,
192.00115,225.576325,,,,,,
192.0475,225.597475,,,,,,
192.059125,225.6255,,,,,,
192.08105,225.641275,,,,,,
192.08925,225.6568,,,,,,
192.102275,225.6748,,,,,,
192.1159,225.687,,,,,,
192.135275,225.698975,,,,,,
192.150525,225.710875,,,,,,
192.162675,225.743925,,,,,,
192.195125,225.76475,,,,,,
192.212725,225.778725,,,,,,
192.2478,225.787325,,,,,,
192.26275,225.798775,,,,,,
192.286675,225.829225,,,,,,
192.2942,225.8574,,,,,,
192.308275,225.8898,,,,,,
192.342425,225.910475,,,,,,
192.3515,225.929375,,,,,,
192.355775,225.962525,,,,,,
192.362425,225.978525,,,,,,
192.3704,225.990575,,,,,,
192.373575,226.004275,,,,,,
192.379875,226.0231,,,,,,
192.3862,226.0553,,,,,,
192.3926,226.064375,,,,,,
192.39525,226.0812,,,,,,
192.401425,226.092475,,,,,,
192.40935,226.10305,,,,,,
192.415775,226.116375,,,,,,
192.41855,226.1513,,,,,,
192.4227,226.208525,,,,,,
192.425175,226.260125,,,,,,
192.432775,226.301025,,,,,,
192.44925,226.3621,,,,,,
192.46045,226.380675,,,,,,
192.4798,226.410775,,,,,,
192.49295,226.441725,,,,,,
192.52185,226.4574,,,,,,
