SPK_SPKC01a,SPK_SPKC01b,SPK_SPKC02a,SPK_SPKC05a,SPK_SPKC07b,SPK_SPKC09a,SPK_SPKC09b,SPK_SPKC12a,SPK_SPKC14a
279.745,370.120475,401.564475,,353.77795,304.14585,,457.058775,279.637375
279.75465,370.350675,401.59875,,353.82635,304.41705,,457.1048,279.65815
279.801125,370.4369,401.9115,,353.8464,304.466375,,457.42775,280.1043
279.985275,370.4717,401.985875,,353.879525,304.969825,,458.844925,280.1743
280.004875,370.635925,402.044875,,356.652425,305.007225,,459.5662,280.56745
280.01005,370.6893,402.105925,,356.71045,305.124125,,460.620425,280.6345
280.154125,370.788575,402.654825,,356.72475,305.207775,,461.838425,281.084325
280.169725,370.918275,402.7128,,356.753475,305.245825,,461.9179,281.095075
280.31245,370.960375,402.798725,,356.91165,305.281325,,463.619325,281.11805
280.4762,371.1492,402.90955,,356.959975,305.317375,,463.77215,281.12835
280.53325,371.405675,402.936375,,357.89465,305.361275,,463.7847,281.143375
280.553525,371.423775,403.02865,,357.924025,305.412525,,463.859375,281.1521
280.57395,371.4344,403.5821,,357.94115,305.4558,,463.868225,281.16285
280.851975,371.44365,403.640225,,357.97495,305.52625,,464.798875,281.178125
280.855925,371.6399,403.753,,358.0514,305.89225,,465.1313,281.20155
280.943775,371.705775,403.7686,,358.17375,305.97835,,465.786525,281.5229
280.9981,372.4278,403.884225,,358.975025,305.9947,,466.005425,281.54895
281.0504,372.6071,404.35045,,359.02875,306.00545,,466.13075,281.583275
281.0544,375.042125,404.41495,,359.062775,306.219175,,466.4057,281.59925
281.102875,375.206675,405.696875,,359.108325,306.27125,,466.705625,281.626275
281.112775,375.283525,405.8192,,359.1291,306.4394,,467.203475,281.65375
281.122575,375.37215,405.964675,,359.317775,306.697675,,468.2162,281.669975
281.130475,375.400825,406.098425,,359.506,306.7063,,468.422675,281.68305
281.13795,376.032875,406.22595,,359.5398,306.7219,,469.8038,281.737425
281.226225,376.3185,406.32675,,359.60445,307.074425,,470.082825,281.830575
281.335675,376.79205,406.3586,,359.71615,307.09685,,470.2186,281.8721
281.3454,377.183175,406.44945,,359.719125,307.116,,470.454125,282.10915
281.41325,377.4348,406.580175,,360.0472,307.44605,,471.271675,282.3611
281.458075,377.453575,406.600525,,360.46175,307.683275,,472.206225,282.4736
281.4643,377.626275,406.661375,,360.6243,307.698025,,474.908425,282.511575
281.46985,377.87215,407.367975,,360.67065,307.75965,,474.93535,282.52465
281.47425,378.1825,407.53175,,361.272975,308.3009,,476.83,282.560325
281.4776,378.1928,407.7092,,363.57485,308.336525,,476.8762,282.687175
281.534975,378.263125,407.846525,,363.7208,308.93575,,476.9466,282.7161
281.556,378.4591,407.910925,,363.821875,309.022875,,478.25485,282.920625
281.647975,379.00135,407.92125,,364.084625,309.046675,,479.2227,282.95375
281.67055,379.04635,408.155525,,364.6827,309.116875,,479.417575,283.011475
281.729725,379.207225,408.19335,,364.73855,309.187875,,481.892825,283.096925
281.86535,379.5844,408.339825,,364.814075,309.2214,,482.140925,283.1534
282.0617,379.6862,408.372975,,365.684425,309.41185,,483.053025,283.17395
282.133275,379.77765,408.376925,,365.7126,309.427075,,483.622175,283.20815
282.254725,380.115975,408.433775,,367.1514,309.441025,,483.665725,283.260825
282.351525,380.16485,408.68145,,367.162375,309.4611,,483.946725,283.27575
282.475475,380.33835,408.6985,,367.194725,309.540625,,484.029525,283.289225
282.476925,380.629675,408.701175,,367.200325,309.5545,,,283.3048
282.5275,380.74385,408.889825,,367.230475,309.582175,,,283.332225
282.60485,381.128975,408.985675,,367.2391,309.598325,,,283.462
282.63035,381.3398,409.157,,367.312825,309.62345,,,283.51805
282.875175,381.678075,409.38035,,367.334,309.6421,,,283.53255
282.8854,381.994775,409.4013,,367.373675,309.6575,,,283.639625
282.92,382.1096,409.42425,,367.3897,309.672325,,,283.6688
282.9309,382.181975,409.474925,,367.4356,309.6939,,,283.69665
282.987825,382.213325,409.5348,,367.620225,309.7139,,,283.71815
282.9894,382.24065,409.7924,,368.629025,309.7361,,,283.75265
283.209525,382.646725,409.89275,,369.025225,309.80065,,,283.771425
283.29995,382.74775,410.172175,,369.065175,309.935225,,,283.7978
283.31805,382.85325,410.43305,,369.0876,309.95355,,,283.826225
283.657075,384.125125,410.44225,,369.107825,310.0048,,,283.835575
283.685375,384.14445,410.4664,,369.13015,310.021925,,,284.062725
283.72695,384.264275,410.63565,,369.141825,310.075425,,,284.138975
283.947575,384.441825,410.69365,,369.172975,310.116875,,,284.162275
283.954875,384.7204,410.873325,,369.191525,310.149975,,,284.353625
284.084775,384.753775,411.3515,,369.226175,310.471725,,,284.38215
284.190125,384.89795,411.3827,,369.246975,310.507925,,,284.4189
284.21835,385.457275,411.534225,,369.265825,310.5263,,,284.4472
284.361775,385.598275,411.566775,,369.294225,310.5718,,,284.48425
284.495725,385.62395,411.890575,,369.333875,310.598825,,,284.5282
284.551,385.677475,412.0258,,369.35365,310.616525,,,284.547575
284.86835,385.87955,412.217375,,369.389325,310.931775,,,284.7492
284.9003,385.8873,412.29335,,369.396175,310.95825,,,284.7763
285.1293,386.510325,412.348925,,369.457475,310.989975,,,284.7989
285.3544,386.84165,412.3557,,369.668275,311.0126,,,284.82275
285.4517,386.912825,412.620975,,369.722475,311.037975,,,284.8817
285.4738,387.024775,412.946525,,369.7703,311.0763,,,284.912175
285.72005,387.040025,413.2683,,369.7946,311.108975,,,284.967175
285.91055,387.1492,413.32915,,369.816575,311.1418,,,284.98045
285.94855,387.220325,413.399725,,370.056825,311.18125,,,285.0104
286.050925,387.3995,413.429275,,370.095925,311.4068,,,285.0258
286.134325,387.60065,413.5059,,370.14485,311.425425,,,285.047025
286.197775,387.61815,413.90935,,370.92545,311.453275,,,285.07645
286.22535,387.7031,414.097025,,373.00625,311.461675,,,285.098025
286.3108,387.7231,414.210125,,373.05625,311.481275,,,285.1257
286.412525,387.7799,414.2488,,373.639425,311.498875,,,285.147425
286.429475,388.000275,414.369625,,373.789875,311.5787,,,285.167375
286.47035,388.01085,414.79745,,374.919075,311.8585,,,285.1919
286.622925,388.043475,415.113125,,374.966325,311.8741,,,285.233725
286.627825,388.20845,415.14495,,374.98125,311.88985,,,285.2848
286.733975,388.228675,415.413925,,375.0006,311.927525,,,285.484325
286.82805,388.37355,415.416925,,375.012425,311.96465,,,285.692075
286.8602,388.502575,415.6344,,375.038225,311.9793,,,285.7186
286.971225,388.51185,415.744725,,375.0684,312.0014,,,285.8074
287.05105,388.635775,415.757575,,375.10045,312.015625,,,285.83565
287.203025,389.144175,415.846125,,375.1333,312.071325,,,285.8888
287.217025,389.165075,415.879225,,375.15565,312.08665,,,285.969675
287.441325,389.26695,415.919875,,375.296125,312.122875,,,286.01515
287.4783,389.3314,416.0262,,375.88135,312.1968,,,286.05295
287.491775,389.6743,416.104225,,376.1229,312.2276,,,286.311075
287.594,389.886825,416.325175,,376.145025,312.32915,,,286.40315
287.622025,390.3251,416.335425,,376.185475,312.5393,,,286.8414
287.646425,390.3709,416.420175,,376.22985,312.602375,,,286.860775
287.86295,390.40915,416.437375,,376.23205,312.639825,,,286.878075
287.883175,390.50395,416.686,,376.2881,312.6631,,,286.89005
288.0784,390.540075,417.1673,,376.756925,312.69235,,,286.92185
288.139025,390.5936,417.189775,,376.776725,312.722825,,,286.943875
288.2759,391.250575,417.260625,,376.794425,312.75275,,,286.9988
288.29185,391.302525,417.3044,,376.808925,312.785425,,,287.177275
288.2979,391.53695,417.3721,,376.838,312.805525,,,287.196625
288.392775,392.291275,417.379525,,376.850125,312.816625,,,287.211625
288.471075,392.3652,417.503625,,376.8641,312.84495,,,287.284
288.48885,392.3694,417.8093,,376.87125,312.90905,,,287.35105
288.6028,393.530375,417.8882,,376.8912,313.107375,,,287.394175
288.753925,393.54195,418.242325,,376.8987,313.1384,,,287.4219
288.7788,393.555375,418.5917,,376.92225,313.14665,,,287.440125
288.788825,393.576925,419.1984,,376.942675,313.16455,,,287.455325
288.85605,393.58075,419.25925,,376.957625,313.1861,,,287.47615
288.87545,393.591225,419.4435,,376.986375,313.20495,,,287.51145
288.9081,393.729225,419.52445,,377.0293,313.216825,,,287.6348
288.99385,393.941025,419.661825,,377.06035,313.24515,,,287.652725
289.25475,393.997775,419.680525,,377.10135,313.306225,,,287.677625
289.29615,394.2138,419.757275,,377.123575,313.37125,,,287.70945
289.32215,394.5422,419.83465,,377.2047,313.40815,,,287.7442
289.33255,394.701675,419.869,,377.25235,313.4468,,,287.765675
289.34755,394.899525,419.875075,,377.27325,313.45625,,,287.788775
289.44385,394.92025,419.884525,,377.35125,313.471025,,,287.812775
289.475,395.041125,419.899125,,377.418425,313.516425,,,287.85915
289.47675,395.2315,419.955825,,377.45955,313.528975,,,287.925425
289.6706,395.379575,420.0234,,377.547525,313.549925,,,288.03755
289.692075,395.4009,420.089,,377.5496,313.569875,,,288.06845
289.7129,395.501825,420.095825,,377.6148,313.5793,,,288.10165
289.828775,395.590175,420.211225,,377.688125,313.60265,,,288.178425
289.861425,395.6162,420.316325,,377.7619,313.6195,,,288.193825
289.8719,395.707175,420.431025,,377.781675,313.64445,,,288.2112
289.9437,395.7306,420.4799,,377.8062,313.7494,,,288.225625
289.95035,395.80295,420.57905,,377.906975,313.82345,,,288.2522
290.105675,395.815525,420.627525,,377.9522,313.8533,,,288.2729
290.413525,395.820375,420.690525,,378.016575,313.865775,,,288.290975
290.42495,395.841675,420.84955,,378.1169,313.88305,,,288.304975
290.472,396.02625,420.99385,,378.169375,313.89525,,,288.315
290.475225,396.28825,421.05795,,378.28515,313.93385,,,288.3175
290.4771,396.333475,421.10695,,378.336925,313.952975,,,288.5861
290.49885,396.731675,421.131775,,378.3734,313.978375,,,288.6741
290.56685,397.240975,421.1458,,378.452475,314.18035,,,288.692075
290.6225,397.53075,421.148325,,378.496175,314.191675,,,288.718525
290.6398,397.57365,421.25555,,378.526525,314.206175,,,288.7345
290.695275,397.74485,421.3844,,378.5511,314.2157,,,288.76735
290.781375,397.7728,421.431125,,379.2862,314.273275,,,288.800775
290.789125,398.1857,421.457975,,379.355275,314.284525,,,288.81845
290.89145,398.459075,421.5191,,379.4318,314.37215,,,288.8336
290.915375,398.539,421.7419,,380.1239,314.432275,,,288.849725
290.92245,398.5894,421.96585,,380.153975,314.462175,,,288.977175
290.92695,398.784175,422.11405,,380.173025,314.48075,,,289.21255
290.945075,398.797925,422.1349,,380.181275,314.497025,,,289.264775
290.9677,399.051975,422.69295,,380.18355,314.522675,,,289.411125
291.1886,399.062075,422.745625,,380.19545,314.556375,,,289.497675
291.22335,400.1717,422.901175,,380.2082,314.725175,,,289.5333
291.24775,400.38475,422.9121,,380.22185,314.75215,,,289.6021
291.47425,400.38845,423.023525,,380.241925,314.761675,,,289.627425
291.48235,400.4742,423.0682,,380.2534,314.7801,,,289.649175
291.519175,400.713275,423.1859,,380.2617,314.79705,,,289.7963
291.5442,400.775475,423.239675,,380.275575,314.8249,,,290.34215
291.5954,400.94815,423.29965,,380.28305,314.8807,,,290.403475
291.627225,400.97295,423.30255,,380.309225,314.899375,,,290.41535
291.6957,401.17795,423.443675,,380.344625,314.91385,,,290.44155
291.727625,401.196425,423.522775,,380.390075,314.955775,,,290.455375
291.7677,401.818925,423.641625,,380.401225,314.990975,,,290.502175
291.7868,401.989025,423.7058,,380.4095,315.034375,,,290.519625
291.963225,402.551825,423.730625,,380.412325,315.04965,,,290.76395
291.979375,402.57435,423.843975,,380.4312,315.071525,,,290.780725
291.98835,402.8679,423.91785,,380.47025,315.100275,,,290.842175
291.99995,403.038975,424.072275,,380.553025,315.30125,,,290.853375
292.03465,403.244275,424.105025,,380.598725,315.332275,,,290.883925
292.051975,403.366675,424.17495,,380.7125,315.34985,,,290.89885
292.134775,404.2173,424.230575,,380.799675,315.376325,,,290.90965
292.184,404.224125,424.250325,,380.8011,315.3992,,,290.95545
292.288575,404.36515,424.517925,,380.85145,315.416475,,,291.077125
292.3094,404.39055,424.575825,,380.95045,315.4446,,,291.096925
292.366575,404.453175,424.728275,,381.244075,315.556175,,,291.158825
292.383225,405.251475,424.9418,,381.9598,315.596575,,,291.18365
292.42605,405.253675,424.98935,,382.0025,315.616625,,,291.1981
292.446175,405.26585,425.15395,,382.064275,315.642975,,,291.22215
292.467325,405.35705,425.405225,,382.10365,315.680725,,,291.4263
292.576825,405.4761,425.482375,,382.140475,315.959175,,,291.4625
292.59485,405.77455,425.539375,,382.231825,315.981425,,,291.475725
292.6625,405.809575,425.7165,,382.2713,315.996275,,,291.489225
292.753,406.223025,425.737325,,382.281725,316.0609,,,291.502725
292.82365,406.237375,425.741325,,382.283175,316.0867,,,291.52785
292.886,406.2602,425.77175,,382.334,316.104875,,,291.544725
292.89125,406.29715,425.836225,,384.015425,316.124425,,,291.5621
293.1254,406.362275,425.959025,,384.98065,316.15405,,,291.581625
293.216775,406.46175,426.11235,,385.011325,316.184625,,,291.711975
293.29805,406.78625,426.126575,,385.6224,316.22625,,,291.73475
293.412375,406.793475,426.192875,,385.679875,316.56585,,,291.83345
293.41985,406.83235,426.20955,,388.232,316.5682,,,291.85115
293.4776,406.846575,426.224475,,389.154,316.67185,,,291.8635
293.496625,406.952675,426.408875,,389.155225,316.93805,,,291.8906
293.57425,407.11095,426.41605,,389.166775,317.01695,,,291.919075
293.611225,407.315125,426.5171,,393.5345,317.117625,,,291.93625
293.631625,407.362275,426.61805,,393.5684,317.7683,,,291.958825
293.6556,407.4411,426.7206,,393.590275,317.818975,,,291.9754
293.680375,407.447,426.759275,,393.63515,318.19285,,,291.98915
293.69655,407.48655,427.057475,,393.676475,318.193925,,,292.047275
293.732425,407.52335,427.109375,,393.78705,318.336025,,,292.2483
293.83255,408.031725,427.163775,,393.81185,318.3572,,,292.286775
293.94205,408.03915,427.174025,,393.833225,318.40375,,,292.314225
294.132175,408.362625,427.276775,,393.85455,318.68355,,,292.350625
294.2724,408.4498,427.293875,,393.863775,318.704525,,,292.3871
294.3146,409.819575,427.328875,,393.8783,318.724525,,,292.40945
294.380525,410.16215,427.3442,,393.893575,318.735625,,,292.4596
294.397775,411.07705,427.5563,,393.906,318.75355,,,292.5405
294.578175,411.1378,427.67705,,393.919675,318.771325,,,292.57515
294.613475,411.5142,427.790275,,393.936175,318.788075,,,292.586875
294.659325,411.559,427.9211,,393.943775,318.832575,,,292.938025
294.74955,411.705525,427.942125,,393.97605,319.00385,,,292.98475
294.8682,411.849825,428.06515,,393.9922,319.136375,,,293.055
294.919,411.932325,428.08655,,394.001025,319.20905,,,293.0669
294.97375,412.3487,428.1273,,394.027325,319.23595,,,293.407575
294.98785,413.8918,428.22595,,394.0466,319.2647,,,293.449
294.998725,414.30365,428.29545,,394.0651,319.30295,,,293.4684
295.059125,414.4324,428.297825,,394.078875,319.3447,,,293.494475
295.069175,414.704025,428.333025,,394.117275,319.39005,,,293.513475
295.0751,414.782975,428.494775,,394.131375,319.438275,,,293.57575
295.0997,414.9315,428.540675,,394.1488,319.657175,,,293.60155
295.11375,415.27625,428.60335,,394.272975,319.6716,,,293.63535
295.1218,415.315375,428.95795,,394.325525,319.69115,,,293.65295
295.1593,415.3503,429.0379,,394.3419,319.830425,,,293.667825
295.320475,415.89235,429.0779,,394.381975,319.8555,,,293.691475
295.343075,416.39805,429.1158,,394.391475,319.909125,,,293.6949
295.409825,416.447525,429.33335,,394.393825,319.9395,,,293.90565
295.47865,416.614525,429.362725,,394.450625,319.959125,,,293.9813
295.692825,416.96655,429.51485,,394.47,319.98835,,,294.009725
295.900925,416.99295,429.741725,,394.51895,320.01675,,,294.02695
296.016625,417.1151,429.757225,,394.568125,320.0254,,,294.062125
296.057175,417.2041,429.8696,,394.586725,320.04925,,,294.204975
296.183,417.264,429.901925,,394.5993,320.08585,,,294.2227
296.3002,417.359125,429.940925,,394.753975,320.1288,,,294.24455
296.326625,418.088575,430.012825,,394.79155,320.186425,,,294.298875
296.3671,418.29935,430.071825,,394.931725,320.2296,,,294.33195
296.3774,418.5534,430.1165,,395.7877,320.307325,,,294.3432
296.47215,418.5568,430.158875,,395.789975,320.355575,,,294.363825
296.532425,418.625575,430.182625,,395.8196,320.39515,,,294.37305
296.574725,418.822725,430.1918,,395.861175,320.409825,,,294.557375
296.655225,418.837,430.249175,,395.8963,320.598025,,,294.734975
296.759775,419.0717,430.259025,,395.90705,320.621625,,,294.777325
296.9085,419.075775,430.2666,,395.9216,320.63435,,,294.79845
296.93655,419.61835,430.308375,,395.942675,320.654825,,,294.82125
297.116375,419.631925,430.370825,,395.955875,320.741525,,,294.8571
297.13255,419.659875,430.418075,,395.9698,320.7742,,,295.124125
297.14545,419.740925,430.5321,,396.077225,320.87705,,,295.17475
297.152525,419.787425,430.6277,,396.117975,320.89535,,,295.207875
297.2845,420.031775,430.6394,,396.154275,320.92445,,,295.2716
297.340525,420.247775,430.68,,396.164025,320.949375,,,295.2877
297.360625,420.314325,430.7023,,396.2706,320.98715,,,295.312275
297.42295,420.456575,430.7197,,396.34235,321.016875,,,295.542725
297.614025,420.503475,430.742925,,396.395675,321.0201,,,295.5759
297.813575,420.586575,430.841875,,396.425525,321.045925,,,295.5976
297.97,420.697975,430.852675,,396.478125,321.055775,,,295.6484
297.9797,420.83955,430.869,,396.49285,321.08365,,,295.673375
298.134325,420.956,430.8894,,396.5729,321.2369,,,295.707225
298.172075,421.030125,430.96875,,396.65145,321.25145,,,295.7622
298.3752,421.04345,430.98525,,396.788875,321.269225,,,295.77775
298.60795,421.3318,431.0155,,396.81055,321.273425,,,295.8104
298.711175,421.35945,431.0897,,396.853925,321.284325,,,296.02185
298.805625,421.407225,431.109225,,396.924025,321.326325,,,296.09975
298.8312,421.412525,431.137025,,396.9344,321.38865,,,296.109625
298.886075,421.41365,431.18825,,396.9492,321.4576,,,296.1242
298.90925,421.720175,431.217775,,397.003525,321.502325,,,296.168725
298.941,421.7433,431.254525,,397.023675,321.558975,,,296.2412
299.003875,421.859875,431.2589,,397.156875,321.582475,,,296.27475
299.05825,422.112,431.2824,,397.213425,321.593,,,296.30335
299.130825,422.21125,431.323825,,397.3159,321.6648,,,296.352125
299.144975,422.409125,431.3347,,397.35945,321.681025,,,296.419675
299.146975,422.549025,431.51695,,397.396725,321.68595,,,296.493325
299.15875,422.6013,431.53205,,397.454725,321.708425,,,296.515325
299.165825,422.646075,431.548525,,397.743625,321.766775,,,296.55665
299.265925,422.653775,431.66035,,397.771475,321.8126,,,296.578625
299.304025,422.706725,431.73095,,397.800425,321.857425,,,296.5892
299.526575,422.836475,431.747275,,397.8321,321.8871,,,296.596275
299.532775,422.84685,431.803175,,397.857475,321.9269,,,296.731125
299.639625,422.8956,431.842475,,397.88805,321.995975,,,296.7463
299.688525,423.0492,431.88065,,397.957,322.017825,,,296.77185
299.7487,423.5564,431.9297,,399.268325,322.0409,,,296.816575
299.8905,423.8813,432.060675,,399.3509,322.105025,,,296.8923
299.985525,424.081275,432.07205,,399.449225,322.11625,,,296.89425
300.003075,424.191925,432.157825,,399.960075,322.135,,,296.927975
300.136425,424.278075,432.264425,,400.049125,322.1601,,,297.032225
300.241125,424.330425,432.280625,,400.1573,322.18345,,,297.056
300.368875,424.569025,432.284525,,400.199675,322.228625,,,297.1111
300.39355,424.582875,432.28735,,400.44,322.3545,,,297.14135
300.5611,424.617,432.30415,,400.459625,322.436475,,,297.2413
300.6541,424.8945,432.4414,,400.475475,322.4778,,,297.262375
300.7147,425.001575,432.4673,,400.7193,322.515475,,,297.28505
300.9059,425.013325,432.477,,400.734925,322.5591,,,297.3066
300.9478,425.04395,432.556025,,400.74955,322.58795,,,297.362825
300.971475,425.1385,432.584825,,400.772725,322.6204,,,297.389725
301.039825,425.1557,432.638925,,400.7921,322.82685,,,297.657125
301.041875,425.21305,432.6631,,400.815275,322.8991,,,297.686975
301.047025,425.589125,432.742475,,400.8255,322.934025,,,297.735725
301.145275,425.740725,433.1334,,400.8765,322.98955,,,297.7741
301.1675,425.819675,433.14155,,400.899775,323.011975,,,297.789625
301.1859,425.925675,433.234075,,400.92745,323.268475,,,297.8881
301.196275,426.0974,433.23535,,400.950675,323.29465,,,297.945525
301.337975,426.652,433.2535,,400.990125,323.3243,,,297.97695
301.43335,426.81455,433.31965,,401.052775,323.435475,,,297.9998
301.47285,426.90605,433.458025,,401.205425,323.45945,,,298.0281
301.5063,427.008375,433.645225,,401.2298,323.488175,,,298.0483
301.537325,427.33975,433.683525,,401.24655,323.67655,,,298.097025
301.60245,427.4128,433.787525,,401.284975,323.717375,,,298.132975
301.612725,427.688525,433.861225,,401.320325,323.736975,,,298.255925
301.68545,427.71675,433.944525,,401.35375,324.04755,,,298.27085
301.691875,427.848325,433.98075,,401.5674,324.118975,,,298.290425
301.727375,427.872925,434.132975,,401.5971,324.152625,,,298.307575
301.7681,428.018525,434.1445,,401.663575,324.703475,,,298.3595
301.7859,428.1443,434.227175,,401.723625,324.7544,,,298.376675
301.972,428.17825,434.333325,,401.76115,324.78405,,,298.391725
301.99415,428.182275,434.360575,,401.770325,324.865575,,,298.453675
302.01325,428.202225,434.3704,,401.7721,324.87915,,,298.528125
302.0852,428.25525,434.380775,,401.84195,325.1932,,,299.017
302.156275,428.34055,434.403275,,401.910125,325.22695,,,299.032475
302.165125,428.459075,434.5099,,401.9526,325.2551,,,299.0523
302.21165,428.73575,434.5174,,401.978225,325.2819,,,299.0725
302.35225,429.019475,434.565975,,402.1563,325.356575,,,299.1246
302.393725,429.031825,434.56975,,402.18475,325.389125,,,299.131275
302.457125,429.164925,434.68705,,402.2106,325.4234,,,299.166175
302.496325,429.37395,434.7959,,402.250575,325.452625,,,299.167575
302.5768,429.386725,434.815525,,402.270925,325.4574,,,299.469275
302.596425,429.618925,434.860675,,402.3018,325.46825,,,299.489275
302.637975,430.76685,434.96065,,402.3231,325.51915,,,299.5048
302.67425,431.036725,434.969375,,402.378,325.543825,,,299.5472
302.7187,431.170425,435.01765,,402.518,325.546525,,,299.56
302.844075,431.36085,435.10615,,402.58725,325.568,,,299.6827
302.910275,432.1292,435.151,,402.629975,325.596175,,,299.70225
302.91845,432.41585,435.17165,,402.71465,325.707,,,299.74055
302.97875,432.535175,435.203775,,402.754175,325.772725,,,299.842625
302.980875,432.5926,435.22525,,403.48935,325.799975,,,299.8567
303.08015,432.669125,435.247675,,403.50355,325.9418,,,299.942675
303.1104,432.7253,435.293875,,403.520325,326.39645,,,300.015625
303.149275,432.8146,435.3303,,403.5286,326.44735,,,300.051625
303.337175,432.852025,435.417225,,403.530225,326.64585,,,300.124675
303.371125,432.86135,435.609075,,403.557225,326.782025,,,300.2778
303.407775,432.879875,435.61045,,403.5737,326.99635,,,300.303775
303.41925,432.88875,435.728675,,404.383175,327.48765,,,300.445575
303.504325,432.896275,435.732075,,404.41055,327.5298,,,300.50795
303.5153,433.024425,435.78675,,405.2336,327.5555,,,300.600275
303.574475,433.259925,435.85015,,405.253425,328.049225,,,300.6148
303.64465,433.311575,435.869875,,405.31905,328.079625,,,300.637175
303.7403,433.3247,435.93085,,405.7985,328.1056,,,300.68225
303.779575,433.3909,435.956375,,405.84745,328.17075,,,300.733125
303.857625,433.416175,436.032525,,405.866725,328.1828,,,300.7394
303.87675,433.62405,436.0798,,405.90865,328.375525,,,300.74875
303.9857,433.678,436.1294,,405.9415,328.401075,,,300.761
304.0761,433.7035,436.21435,,406.358225,328.735525,,,300.778075
304.15395,433.87115,436.23045,,406.390175,328.7768,,,301.0257
304.2004,434.0095,436.23995,,406.397175,328.802025,,,301.051525
304.30095,434.136825,436.31265,,406.41375,328.88665,,,301.06915
304.537025,434.15775,436.397025,,406.424925,329.0454,,,301.080975
304.66335,434.1739,436.453575,,406.4319,329.081875,,,301.1386
304.674375,434.19595,436.57055,,406.447125,329.2752,,,301.558725
305.051475,434.808025,436.692375,,406.5071,329.28265,,,301.5789
305.110075,434.8267,436.783475,,406.9484,329.364175,,,301.593825
305.309225,434.844475,436.899625,,407.083375,329.520625,,,301.638375
305.356325,435.0869,436.942025,,407.1081,329.5264,,,301.67085
305.379975,435.43055,437.0779,,407.131575,329.64175,,,301.681725
305.3882,435.795225,437.199875,,407.213075,329.768775,,,301.710975
305.3978,435.8295,437.210025,,407.334275,329.805225,,,301.75335
305.4128,435.9647,437.371825,,407.352475,329.8616,,,301.7615
305.50915,435.99195,437.401325,,407.3644,329.895675,,,301.77735
305.678625,436.013025,437.41715,,407.3837,329.929,,,301.793375
305.71325,436.2993,437.505975,,407.386,330.006025,,,301.89075
305.72285,436.57925,437.519175,,407.408475,330.016725,,,301.93645
305.794,436.639475,437.538925,,407.4215,330.042025,,,301.947425
306.07265,436.740925,437.563375,,407.428175,330.074975,,,301.977025
306.10675,436.913675,437.61095,,407.4336,330.150025,,,301.994375
306.14785,436.99755,437.81275,,407.47085,330.179525,,,302.009675
306.2021,437.650325,437.87115,,407.4778,330.233025,,,302.06485
306.20465,437.90025,437.94915,,407.480225,330.262625,,,302.082025
306.371925,437.9338,437.977475,,407.5242,330.3559,,,302.09885
306.638625,437.94115,438.0604,,407.54355,330.40145,,,302.112925
306.685925,438.8613,438.3703,,407.554075,330.68185,,,302.127375
306.738075,438.983575,438.379725,,407.5823,330.713525,,,302.1417
306.78185,439.158475,438.4018,,407.60345,330.7454,,,302.376425
306.861875,439.251525,438.4226,,407.62875,330.763125,,,302.399325
306.919275,439.3205,438.4417,,407.674,330.77345,,,302.415775
307.01595,439.42885,438.4509,,407.6899,330.7903,,,302.4271
307.0214,439.627125,438.630875,,407.704125,330.801425,,,302.44525
307.0993,439.81075,438.783075,,407.719,330.88975,,,302.515425
307.121625,440.24555,438.814025,,407.737725,330.9031,,,302.548225
307.1634,440.565975,438.9003,,407.76275,330.9752,,,302.7473
307.2036,440.654925,438.9148,,407.7752,331.162725,,,302.8422
307.304575,440.660225,438.940975,,407.785225,331.179,,,302.8651
307.306675,441.071625,439.02625,,407.8084,331.247875,,,302.886775
307.35625,441.15895,439.039925,,407.831925,331.266,,,302.91955
307.381025,441.19875,439.081825,,407.86385,331.365875,,,303.154975
307.408575,441.40985,439.083075,,408.1694,331.380525,,,303.237025
307.5678,441.78575,439.133475,,408.1929,331.427025,,,303.263975
307.666775,441.861425,439.137725,,408.198975,331.475525,,,303.28045
307.821875,442.168125,439.1606,,408.20635,331.5185,,,303.30365
308.397925,442.267825,439.176175,,408.270775,331.594425,,,303.352025
308.57215,442.390575,439.2535,,408.293375,331.65935,,,303.405075
308.6522,442.84895,439.2736,,408.32365,331.685575,,,303.611925
308.700525,443.606725,439.33815,,408.393975,331.71495,,,303.631125
308.817075,443.7496,439.483875,,408.464475,331.741575,,,303.9252
308.848325,444.288625,439.57955,,408.884875,332.05015,,,303.965675
308.886925,444.297625,439.590275,,408.887275,332.065325,,,304.017525
308.942475,444.77975,439.598825,,408.931275,332.104825,,,304.0231
309.2892,444.803725,439.623975,,408.959725,332.13875,,,304.039525
309.339125,444.820425,439.73145,,409.091225,332.56445,,,304.21995
309.360275,445.1765,439.743625,,409.108125,332.575375,,,304.24405
309.461425,445.2661,439.777675,,409.1167,332.613225,,,304.260825
309.502975,446.004675,439.8329,,409.130325,332.622625,,,304.2782
309.6209,446.268425,439.840425,,409.1549,332.845675,,,304.2998
309.636225,446.497525,439.8742,,409.17835,332.921025,,,304.33225
309.745325,446.53815,439.94865,,409.237525,333.023125,,,304.395325
309.78755,446.927675,439.96115,,409.275925,333.198525,,,304.429225
309.93685,447.012475,440.03135,,409.313525,333.215525,,,304.455225
309.953325,447.26365,440.1148,,409.357975,333.2378,,,304.64155
310.09115,447.2757,440.1363,,409.44085,333.47625,,,304.747125
310.27435,447.313,440.22935,,409.8647,333.5269,,,304.783025
310.487975,447.3497,440.25445,,410.0375,333.59685,,,304.854625
