SPK_SPKC01a (inhibited),SPK_SPKC10a (inhibited),SPK_SPKC10b (NA),SPK_SPKC14a (NA)
16.233925,14.378,20.689525,125.131125
16.254475,14.38635,20.7179,125.2962
16.2791,14.4071,20.74315,125.330625
16.29955,14.41795,20.772825,125.45055
16.33015,14.44075,20.79225,125.45735
16.360975,14.452625,20.81545,125.57895
16.386725,14.467325,20.8344,125.65965
16.4116,14.48695,20.859,125.8425
16.436325,14.5046,20.8926,125.9655
16.459025,14.52265,20.92325,125.999125
16.478475,14.53535,20.96495,126.05705
16.491425,14.558125,21.03575,126.073475
16.50335,14.575125,21.07865,126.101575
16.528725,14.59185,21.11405,126.11755
16.543725,14.607375,21.13555,126.2195
16.566425,14.64925,21.1662,126.286325
16.586375,14.6946,21.218575,126.4429
16.628375,14.714325,21.266875,126.640925
16.643825,14.727125,21.290425,126.73885
16.660675,14.74395,21.293475,126.75245
16.676325,14.75965,21.32585,126.945325
16.6911,14.785425,21.3487,127.07015
16.701525,14.8265,21.372725,127.113875
16.71365,14.888325,21.42565,127.2924
16.736925,14.947025,21.46685,127.301525
16.75575,14.9937,21.524675,127.5385
16.767225,15.01815,21.5658,128.02235
16.78265,15.043,21.591175,128.100725
16.80325,15.0724,21.6201,128.38675
16.821175,15.093925,21.648475,128.419575
16.836825,15.115225,21.651575,128.52225
16.861525,15.1511,21.6914,128.53465
16.881875,15.20025,21.7138,128.668625
16.90125,15.239575,21.74285,128.755275
16.92265,15.2777,21.7646,128.774525
16.940625,15.32125,21.794275,128.84975
16.969475,15.34545,21.8671,129.037525
16.982475,15.3679,21.9101,129.05195
16.9988,15.3829,21.9415,129.294675
17.0158,15.40695,21.9698,129.309925
17.0297,15.4367,22.050125,129.7081
17.048475,15.4561,22.075825,129.733775
17.067225,15.481525,22.103675,129.87365
17.08035,15.49225,22.149625,130.12795
17.1329,15.5047,22.164225,130.162475
17.1527,15.518875,22.174675,130.3146
17.1788,15.536975,22.18805,130.382375
17.20075,15.5504,22.2496,130.67955
17.23895,15.558325,22.2678,130.863325
17.25115,15.582,22.293025,131.067325
17.2723,15.629375,22.297225,131.22745
17.290125,15.688375,22.32005,131.2874
17.30825,15.725825,22.3414,131.300775
17.327425,15.733125,22.3627,131.339375
17.34995,15.743025,22.3806,131.6845
17.3893,15.766075,22.405725,131.6999
17.41095,15.77855,22.422625,131.800875
17.45585,15.798825,22.4279,131.84185
17.473825,15.81755,22.4619,131.896025
17.4947,15.8245,22.464775,132.061675
17.512525,15.846,22.5147,132.41825
17.527375,15.8642,22.527925,132.46695
17.541975,15.884025,22.5553,132.580075
17.569375,15.902225,22.5808,132.591075
17.59415,15.936,22.599125,132.743225
17.6334,15.94925,22.6451,132.8192
17.65215,15.9575,22.67165,132.865125
17.6864,16.056275,22.690025,132.8805
17.693025,16.0706,22.71615,132.9231
17.717275,16.0917,22.718175,132.93965
17.738725,16.09755,22.734375,132.974725
17.7529,16.109925,22.7499,133.0051
17.7708,16.12105,22.7703,133.0829
17.78625,16.14275,22.79145,133.186675
17.799,16.152975,22.8106,133.196025
17.80975,16.16095,22.8243,133.231925
17.813225,16.177325,22.849125,133.272675
17.8269,16.20515,22.862075,133.34615
17.854175,16.213725,22.889525,133.489575
17.87845,16.2299,22.9167,133.558925
17.90785,16.2416,22.9377,133.607675
17.927925,16.248825,22.9635,133.737825
17.94415,16.27265,22.96965,133.839025
17.96205,16.276075,22.9927,133.87715
17.9929,16.293525,23.015075,134.08995
18.01835,16.315825,23.029575,134.1957
18.04165,16.3201,23.04575,134.2113
18.07105,16.32855,23.10335,134.317175
18.101775,16.33675,23.117025,134.3455
18.126575,16.34025,23.13635,134.35125
18.15505,16.347425,23.14215,134.5507
18.18165,16.3678,23.15745,134.60875
18.1994,16.38075,23.186925,134.637125
18.225425,16.385,23.242325,134.7366
18.264725,16.4219,23.27935,134.7669
18.3037,16.43895,23.334725,135.036775
18.329225,16.442325,23.3832,135.09945
18.332325,16.44745,23.385125,135.310325
18.353925,16.463175,23.414275,135.390625
18.37585,16.47265,23.4637,135.541
18.4217,16.475725,23.502575,135.572875
18.441425,16.48275,23.571475,135.98005
18.46195,16.497875,23.615125,136.061025
18.4871,16.505975,23.6386,136.190325
18.5252,16.5154,23.672725,136.237725
18.55695,16.540625,23.71445,136.25135
18.58575,16.545075,23.7968,136.39845
18.609125,16.55245,23.913025,136.516325
18.636825,16.5693,23.93695,136.643925
18.664575,16.578375,23.9799,136.852825
18.682325,16.5974,24.03455,136.9056
18.739975,16.603625,24.056925,136.927825
18.767675,16.60885,24.05855,136.957775
18.79475,16.627425,24.0796,137.006575
18.853675,16.6335,24.11335,137.24795
18.88165,16.659775,24.17495,137.4177
18.90845,16.66485,24.208575,137.6133
18.932125,16.668425,24.24445,137.75345
18.964225,16.67725,24.2802,137.862225
18.99205,16.6932,24.302575,137.88555
19.011225,16.699775,24.378175,138.070625
19.03415,16.70895,24.399775,138.096675
19.0482,16.718425,24.4175,138.20755
19.0578,16.751875,24.451075,138.250375
19.07455,16.767025,24.461525,138.3211
19.105525,16.78005,24.48685,138.37195
19.130375,16.7923,24.5474,138.41955
19.150525,16.8063,24.59995,138.44345
19.1684,16.825575,24.6225,138.48045
19.188325,16.836925,24.659575,138.55495
19.2092,16.856775,24.720925,138.6974
19.23215,16.8713,24.75,138.731
19.254275,16.8935,24.7914,138.7405
19.271975,16.9306,24.830975,138.833375
19.2924,16.95435,24.9094,138.932625
19.323675,17.002975,24.94715,138.952975
19.337475,17.028275,24.9631,139.00425
19.364325,17.044125,24.992925,139.29645
19.3869,17.057075,25.02545,139.453325
19.423625,17.0958,25.047525,139.46185
19.44445,17.1149,25.074575,139.4913
19.469875,17.2237,25.102825,139.509425
19.4967,17.24125,25.12675,139.55165
19.5179,17.25475,25.18235,139.563825
19.54175,17.27165,25.220775,139.66615
19.56845,17.30855,25.25195,139.9925
19.593625,17.358,25.275925,140.3216
19.605575,17.4065,25.31875,140.52995
19.61955,17.42945,25.342575,140.619075
19.64495,17.463275,25.371125,140.68395
19.67295,17.484275,25.41335,140.806275
19.680925,17.517325,25.436475,140.827275
19.6937,17.545,25.45035,140.8591
19.72365,17.58885,25.469425,140.8771
19.75595,17.604775,25.507275,140.902625
19.78095,17.649025,25.5334,141.03165
19.809025,17.6624,25.554825,141.10455
19.8352,17.679625,25.573475,141.175625
19.8619,17.80015,25.613575,141.194625
19.8741,17.839875,25.6694,141.28045
19.886125,17.857775,25.739325,141.4118
19.915925,17.87765,25.768625,141.4377
19.930825,17.905525,25.807975,141.455575
19.957825,17.936225,25.858425,141.870175
20.00805,17.976975,25.93085,141.916925
20.038225,18.00725,25.94635,142.031975
20.0789,18.053475,25.981275,142.10825
20.136825,18.0929,26.01615,142.1204
20.163225,18.1622,26.035725,142.1947
20.194,18.18865,26.04815,142.23085
20.215425,18.2405,26.0696,142.477975
20.262,18.279925,26.079625,142.8275
20.2816,18.316525,26.12495,142.8422
20.311425,18.33025,26.1612,142.9072
20.336675,18.359075,26.198175,142.9545
20.358525,18.3949,26.24225,143.02095
20.385875,18.412875,26.3667,143.1924
20.41015,18.424325,26.399425,143.250775
20.477925,18.46195,26.5126,143.28355
20.5108,18.485025,26.548,143.42765
20.531425,18.50945,26.560875,143.491825
20.54,18.587875,26.610975,143.54505
20.55885,18.6018,26.6289,143.63785
20.583425,18.64455,26.652825,143.80705
20.5948,18.687,26.67225,143.871
20.61075,18.699925,26.693675,143.8921
20.63005,18.7211,26.69605,143.9675
20.666925,18.79955,26.719925,144.032725
20.6914,18.82835,26.7345,144.10685
20.716,18.88535,26.748975,144.163725
20.75655,18.915925,26.777475,144.24925
20.78775,18.93495,26.808275,144.373625
20.813925,18.97695,26.82345,144.392775
20.844225,19.00505,26.86765,144.5473
20.868975,19.02535,26.90115,144.557025
20.8899,19.054275,26.93235,144.60905
20.91265,19.088525,27.019025,144.693525
20.936125,19.158625,27.052375,144.719975
20.96515,19.175375,27.0623,144.7508
20.998525,19.191925,27.10515,144.8738
21.031825,19.216675,27.1617,144.9503
21.0659,19.2286,27.209375,145.08095
21.09185,19.2572,27.23145,145.226875
21.124175,19.2772,27.2544,145.2475
21.2017,19.285375,27.27525,145.2614
21.221525,19.2987,27.320575,145.295125
21.24875,19.30075,27.344825,145.576075
21.26975,19.3483,27.34995,145.617075
21.30475,19.364625,27.36805,145.66955
21.327,19.394525,27.4031,145.74235
21.3446,19.47385,27.44005,145.83385
21.3684,19.505,27.45995,145.91305
21.385975,19.5317,27.49555,146.214525
21.4058,19.5738,27.498825,146.38345
21.446075,19.598375,27.54545,146.430725
21.47105,19.615425,27.589525,146.599425
21.499,19.6345,27.66205,146.621375
21.53025,19.656075,27.677825,146.831425
21.552925,19.685325,27.746075,146.846325
21.575575,19.710175,27.809075,146.856875
21.592825,19.7355,27.843025,147.0093
21.595775,19.76735,27.878975,147.031
21.6281,19.813625,27.918675,147.092325
21.6576,19.84495,27.941075,147.105475
21.691175,19.86855,27.96795,147.134075
21.717425,19.898125,27.997725,147.1794
21.740525,19.90955,28.03355,147.373375
21.76385,19.928375,28.08085,147.55985
21.77845,19.94725,28.12345,147.593225
21.7943,19.9576,28.153575,147.71385
21.8127,19.9749,28.172725,147.7315
21.836725,19.987475,28.208025,147.844375
21.88415,20.02585,28.240525,147.914875
21.941825,20.1248,28.2724,148.01355
21.965575,20.13835,28.303075,148.055375
21.999175,20.2132,28.342725,148.2954
22.028575,20.239625,28.373825,148.36195
22.043075,20.266625,28.4035,148.49215
22.0634,20.3067,28.42885,148.503675
22.10445,20.325025,28.456225,148.5893
22.129775,20.364325,28.481275,148.6113
22.15405,20.376875,28.4882,148.700125
22.180175,20.393175,28.52305,148.83065
22.206975,20.4161,28.552675,148.875475
22.2283,20.44715,28.59365,148.9073
22.24575,20.4739,28.637475,149.010225
22.268725,20.489025,28.661475,149.084475
22.289225,20.49555,28.705425,149.103275
22.31045,20.528875,28.720025,149.3007
22.327575,20.546075,28.737975,149.47875
22.34635,20.56965,28.75805,149.49325
22.366225,20.575225,28.7905,149.519025
22.382175,20.597225,28.804525,149.61885
22.404775,20.6265,28.8278,149.717675
22.4197,20.641825,28.849175,149.892
22.45465,20.662975,28.8635,149.95285
22.469225,20.681875,28.962775,149.968825
22.49015,20.691675,28.9641,150.014325
22.540125,20.715675,28.98845,150.342775
22.556925,20.7405,29.020475,150.8167
22.57045,20.745425,29.044675,150.83425
22.5867,20.76815,29.064175,150.86425
22.599075,20.791125,29.0679,150.957
22.615425,20.817225,29.105325,151.05855
22.62765,20.828525,29.131,151.243425
22.6415,20.844125,29.150625,151.55985
22.673025,20.861875,29.1555,151.7217
22.6846,20.8714,29.16525,152.358525
22.696225,20.883,29.168375,152.7844
22.70605,20.895975,29.1748,152.8418
22.718575,20.902225,29.183675,153.0691
22.72975,20.910725,29.21375,153.126075
22.74115,20.924275,29.237075,153.168075
22.769,20.94005,29.2704,153.49785
22.780475,20.9516,29.293425,153.529125
22.79215,20.96715,29.29925,153.648425
22.819825,20.993725,29.3128,153.85975
22.83395,21.003375,29.34015,153.983175
22.844375,21.0174,29.3647,154.056175
22.87255,21.024475,29.388575,154.0965
22.895525,21.063825,29.41365,154.314825
22.91215,21.0822,29.442575,154.347625
22.923725,21.11535,29.4486,154.443575
22.94465,21.130525,29.483725,155.72195
22.95705,21.1449,29.50115,156.1548
22.972925,21.1538,29.5306,156.330325
22.9935,21.176875,29.548325,156.399075
23.005625,21.209075,29.571325,156.565
23.01315,21.2327,29.57295,156.924875
23.019225,21.246575,29.60685,157.348025
23.028775,21.3097,29.633925,157.48355
23.05105,21.31615,29.645925,157.49455
23.0566,21.328225,29.651,157.66015
23.067725,21.36075,29.65245,157.778875
23.091,21.383625,29.659225,157.8017
23.1068,21.421825,29.6811,157.8327
23.134,21.443175,29.683075,157.956675
23.149675,21.4559,29.718425,157.9993
23.17775,21.477325,29.738275,158.0544
23.20515,21.51235,29.7484,158.196875
23.25335,21.544225,29.768025,158.241525
23.2648,21.557725,29.7979,158.259525
23.2821,21.58305,29.8305,158.296425
23.313925,21.61125,29.86285,158.476875
23.32945,21.6753,29.87825,158.612025
23.35055,21.702075,29.89505,158.710575
23.37105,21.725475,29.9165,158.746425
23.384675,21.7358,29.94765,159.056325
23.4029,21.75185,29.9673,159.093225
23.4228,21.7794,30.00445,159.130725
23.439775,21.797425,30.031925,159.26805
23.454425,21.811675,30.05765,159.76835
23.4684,21.8317,30.078825,159.777925
23.48345,21.8392,30.094175,159.89445
23.4942,21.8566,30.16435,159.936075
23.506425,21.873275,30.18755,160.018375
23.524,21.921675,30.229075,160.293025
23.5463,21.959725,30.2582,160.4243
23.560175,21.978175,30.27145,160.4647
23.5749,21.990175,30.308625,160.55275
23.595325,22.010275,30.3459,160.64775
23.6102,22.011725,30.382775,161.136125
23.6253,22.02645,30.4219,161.368525
23.639175,22.034275,30.42775,161.377025
23.65615,22.0377,30.478525,161.4239
23.674675,22.05315,30.513125,161.519175
23.690225,22.071675,30.5316,161.74745
23.75405,22.08045,30.550125,161.89625
23.770775,22.08805,30.62445,162.475875
23.789,22.094575,30.679775,162.5014
23.82195,22.106425,30.731075,162.5136
23.84435,22.117975,30.745875,163.01115
23.904525,22.12585,30.74845,163.054
23.927325,22.13065,30.7834,163.07905
23.9432,22.137275,30.797025,163.16385
23.95775,22.143525,30.81425,163.180425
23.9719,22.1467,30.8382,163.312825
23.991375,22.154725,30.862075,163.3823
24.0118,22.16055,30.8719,163.453125
24.0271,22.180525,30.9142,163.5361
24.044,22.1841,30.932,163.5515
24.062975,22.19995,30.9345,163.8607
24.085325,22.20385,30.950625,163.90065
24.109725,22.21015,31.001575,163.919275
24.124,22.22985,31.00515,164.01355
24.142975,22.23155,31.026,164.0233
24.193375,22.2366,31.05,164.05595
24.21305,22.244775,31.069025,164.303
24.230175,22.25935,31.091925,164.358425
24.289475,22.2646,31.124625,164.94915
24.307575,22.27535,31.153275,164.96145
24.333825,22.2782,31.184475,165.2089
24.356325,22.290325,31.242525,165.346625
24.4055,22.304525,31.249325,165.43625
24.44905,22.30725,31.27255,165.5029
24.496775,22.336325,31.299575,165.560425
24.516425,22.349575,31.33655,165.6503
24.5531,22.354775,31.4341,165.70075
24.58195,22.36705,31.4583,165.729025
24.60365,22.370575,31.47785,165.751
24.6301,22.37725,31.518725,165.771575
24.6542,22.385975,31.521325,165.7927
24.68045,22.393575,31.580325,165.904625
24.71935,22.4085,31.604675,166.12855
24.739475,22.4464,31.6589,166.424175
24.75405,22.467875,31.665525,166.752625
24.772675,22.4757,31.683975,166.79575
24.805925,22.485225,31.6885,166.932275
24.8239,22.5018,31.7249,166.9644
24.8458,22.5118,31.7626,167.066925
24.89455,22.52205,31.786575,167.109675
24.913725,22.546325,31.80685,167.118125
24.941225,22.560075,31.8466,167.20455
24.963125,22.566,31.884225,167.617175
24.9851,22.596725,31.92405,167.846325
25.0011,22.623525,31.957975,168.032025
25.030025,22.643875,32.05,168.207025
25.050975,22.658575,32.06985,168.253825
25.075025,22.6673,32.093,168.33825
25.0937,22.680225,32.11475,168.409075
25.113975,22.697925,32.157175,168.484125
25.1402,22.728675,32.18875,168.883325
25.158875,22.732975,32.20265,168.9083
25.18145,22.76585,32.2362,169.2564
25.206175,22.788325,32.263825,169.76205
25.23095,22.800925,32.325475,169.82475
25.252525,22.825475,32.3491,170.149375
25.278325,22.871325,32.3896,170.17565
25.305125,22.883125,32.420125,170.519325
25.3374,22.90085,32.49165,170.6784
25.366725,22.925725,32.51685,170.694575
25.3756,22.997225,32.633225,170.735225
25.386125,23.019925,32.648775,170.9386
25.39855,23.03755,32.662875,171.22105
25.40795,23.064125,32.6717,171.4707
25.4485,23.096975,32.715275,171.498975
25.4619,23.109375,32.752625,171.670875
25.469825,23.113375,32.78505,171.720775
25.4977,23.18255,32.8077,171.75315
25.523,23.195025,32.8282,171.8268
25.550525,23.22175,32.85375,172.0843
25.567125,23.277725,32.884825,172.1606
25.602225,23.287225,32.915825,172.4796
25.615925,23.308625,32.932475,172.668775
25.627825,23.3294,32.96945,172.74925
25.639125,23.346925,32.9933,172.854975
25.658475,23.434525,33.016925,173.136275
25.671525,23.454225,33.069625,173.305725
25.6891,23.508675,33.09355,173.3435
25.710475,23.519,33.12675,173.438325
25.724225,23.540875,33.170375,173.5292
25.743225,23.54235,33.2509,173.569775
25.776975,23.561225,33.2746,173.723
25.7933,23.5828,33.2775,173.957225
25.80715,23.635225,33.3078,174.1267
25.8147,23.6569,33.3299,174.16335
25.822925,23.6913,33.3408,174.24905
25.837325,23.708625,33.355575,174.26425
25.853,23.724075,33.3606,174.321325
25.86615,23.7368,33.371925,174.47595
25.90555,23.7718,33.382275,175.5818
25.920025,23.819575,33.407875,175.592325
25.9472,23.851125,33.443675,175.7528
25.959625,23.8817,33.461425,175.78715
25.989025,23.8838,33.483725,175.87545
25.993225,23.9017,33.48755,176.227175
26.001225,23.924025,33.52325,176.458175
26.0193,23.947675,33.53175,176.715425
26.035525,23.96425,33.538275,176.949925
26.050675,23.97335,33.5445,176.9623
26.06555,23.99015,33.546675,177.149475
26.12545,24.011525,33.55,177.2023
26.147025,24.0402,33.58405,177.466925
26.19985,24.09575,33.602,177.56755
26.2363,24.136325,33.623525,177.676375
26.2523,24.182125,33.631075,177.845625
26.26615,24.212275,33.633625,177.979625
26.2807,24.2239,33.6447,178.21215
26.2861,24.239075,33.66,178.661775
26.324975,24.26085,33.716325,178.696575
26.354275,24.28205,33.753725,178.9143
26.3726,24.324275,33.783425,178.994475
26.393275,24.376725,33.8274,179.120375
26.40825,24.395975,33.86075,179.1594
26.418525,24.4381,33.876175,179.25485
26.42565,24.483275,33.8913,179.314925
26.4438,24.494775,33.90745,179.31875
26.455475,24.53515,33.933875,179.842625
26.472875,24.5546,33.9629,180.004575
26.4958,24.57705,33.98185,180.4741
26.5143,24.59735,33.999475,180.6325
26.53435,24.623775,34.0213,180.77175
26.55095,24.6691,34.031625,180.895
26.56565,24.707225,34.0655,181.2136
26.580675,24.75915,34.102,181.23875
26.599475,24.809,34.128225,181.2418
26.615625,24.845675,34.150525,181.309675
26.637125,24.87105,34.1632,181.651175
26.65495,24.892575,34.202425,181.759275
26.67105,24.907675,34.242325,181.77695
26.6834,24.9316,34.273125,182.0437
26.702375,24.9455,34.298875,182.412875
26.738075,24.9731,34.330725,182.52505
26.757,25.004025,34.366975,182.549475
26.7728,25.032925,34.38935,182.5768
26.789975,25.062875,34.448225,182.608575
26.8109,25.098625,34.482625,182.649
26.83265,25.123575,34.5087,182.657125
26.85545,25.187375,34.535075,182.67915
26.8953,25.2131,34.5809,182.922375
26.90955,25.22435,34.61095,183.200475
26.92645,25.24355,34.619775,183.5996
26.9417,25.26625,34.6362,183.833275
26.95585,25.2896,34.666975,184.034025
26.97735,25.323975,34.713375,184.64735
26.9993,25.34695,34.74435,184.761075
27.022925,25.359425,34.760775,184.8612
27.044975,25.37755,34.7766,184.960375
27.07035,25.420875,34.821575,185.0239
27.09265,25.466225,34.86235,185.26915
27.13765,25.49815,34.87805,185.366425
27.155075,25.529475,34.905925,185.459375
27.185325,25.557475,34.9448,185.49875
27.209025,25.5957,34.972075,185.5356
27.222725,25.604675,34.998175,185.56115
27.247075,25.621575,35.020875,185.635725
27.270825,25.631325,35.05575,185.853575
27.286475,25.647025,35.086425,186.024025
27.305475,25.67755,35.1167,186.203275
27.319675,25.688925,35.1601,186.296775
27.3423,25.695625,35.17555,186.320675
27.387925,25.705975,35.2068,186.46505
27.41485,25.711975,35.22845,186.484275
27.43855,25.720175,35.24185,186.5363
27.45585,25.72705,35.297225,186.6606
27.4718,25.7358,35.333175,186.673
27.473275,25.750925,35.37315,186.894525
27.498125,25.760825,35.394675,186.913325
27.5202,25.775325,35.46825,186.944625
27.5434,25.7925,35.5422,187.00295
27.577725,25.803125,35.569675,187.05985
27.59625,25.8646,35.602075,187.076025
27.612175,25.87125,35.6274,187.121075
27.6327,25.887075,35.6683,187.174775
27.65415,25.90205,35.718175,187.30935
27.681125,25.90635,35.744875,187.3188
27.73195,25.918,35.784875,187.37385
27.75415,25.927275,35.814675,187.4469
27.774425,25.938125,35.842525,187.501075
