SPK_SPKC02a (inhibited),SPK_SPKC04a (inhibited)
112.857975,84.653475
112.860275,84.66325
112.86605,84.685075
112.892825,84.706775
112.925625,84.75465
112.954675,84.77465
112.972125,84.800275
112.987125,84.84865
113.01465,84.8798
113.05015,84.90475
113.075925,84.92305
113.15075,84.94565
113.18145,84.990325
113.19935,85.014425
113.246075,85.0711
113.279325,85.096025
113.31815,85.11745
113.3771,85.18485
113.403325,85.20255
113.450925,85.208375
113.471075,85.229125
113.534425,85.258125
113.548675,85.28245
113.5692,85.300475
113.588475,85.31295
113.62115,85.3295
113.731625,85.3438
113.745225,85.363325
113.82215,85.38195
113.848625,85.39975
113.87985,85.417475
113.88615,85.4359
113.941125,85.4404
113.9601,85.460225
113.993325,85.488525
114.013025,85.5081
114.03925,85.526775
114.102275,85.54105
114.244475,85.557525
114.2707,85.58065
114.279025,85.617575
114.295125,85.64245
114.3157,85.68095
114.3356,85.755075
114.35005,85.8195
114.385825,85.8382
114.394775,85.898
114.405525,85.93275
114.4196,85.946675
114.43075,85.963625
114.44485,85.98095
114.454625,85.995375
114.49485,86.0213
114.50345,86.04285
114.527875,86.080175
114.54185,86.1393
114.56085,86.16095
114.562075,86.185275
114.575275,86.21735
114.5936,86.2751
114.610575,86.329325
114.62535,86.345625
114.6398,86.36125
114.6676,86.439925
114.68585,86.505575
114.69725,86.5782
114.7283,86.6411
114.799925,86.6678
114.814125,86.738975
114.8283,86.7759
114.884725,86.794225
114.9278,86.831
114.9453,86.85885
114.969725,86.9216
115.0246,86.94875
115.097275,86.984375
115.19345,87.018725
115.260725,87.053975
115.36585,87.09535
115.394875,87.121975
115.425175,87.1644
115.435425,87.20055
115.4406,87.20405
115.503125,87.238225
115.56965,87.2553
115.60785,87.281475
115.65345,87.306175
115.700875,87.32985
115.72695,87.34945
115.958925,87.3835
115.972825,87.410175
116.0133,87.438375
116.0912,87.457225
116.130525,87.474275
116.158725,87.540825
116.17485,87.55465
116.19115,87.561625
116.217225,87.577175
116.237475,87.587375
116.28385,87.611625
116.3041,87.6374
116.3691,87.651
116.396875,87.65815
116.41025,87.6787
116.420875,87.705575
116.4606,87.715225
116.48615,87.733025
116.488025,87.7714
116.513025,87.7858
116.5458,87.799075
116.56065,87.88695
116.57795,87.9087
116.6314,87.94575
116.657575,87.953025
116.6955,87.97855
116.712025,88.00285
116.7703,88.0171
116.80695,88.030175
116.819475,88.057575
116.89165,88.07105
116.922325,88.11095
116.94975,88.116825
116.9969,88.166275
117.033325,88.220825
117.067025,88.254325
117.09155,88.272225
117.12405,88.283125
117.148325,88.293325
117.17925,88.32055
117.212075,88.3512
117.21355,88.399
117.2389,88.415125
117.27495,88.422275
117.29785,88.4979
117.352425,88.527125
117.398,88.56305
117.45205,88.586025
117.48035,88.6197
117.499575,88.638825
117.507375,88.6626
117.53015,88.689525
117.56925,88.717875
117.6215,88.843125
117.6769,88.935775
117.69485,88.971325
117.770675,89.06375
117.81075,89.078725
117.893425,89.11005
117.902775,89.129525
117.96685,89.164975
118.0721,89.186775
118.2066,89.207625
118.28955,89.221575
118.3045,89.237375
118.338175,89.291175
118.411575,89.342
118.426625,89.367125
118.4283,89.39185
118.474925,89.405
118.519175,89.419775
118.5585,89.4362
118.58355,89.462225
118.681,89.47475
118.7212,89.493175
118.756225,89.51165
118.83555,89.53195
118.86345,89.56255
118.912775,89.579325
118.958875,89.61055
119.005725,89.6247
119.04835,89.640275
119.06795,89.663175
119.089775,89.7337
119.1254,89.76685
119.168075,89.84375
119.23205,89.867775
119.267175,89.8893
119.3026,89.9097
119.342375,89.950625
119.37815,89.96835
119.412875,90.00695
119.4575,90.02275
119.5816,90.0391
119.62415,90.071725
119.6682,90.11365
119.7059,90.148125
119.739625,90.2034
119.778925,90.2255
119.888625,90.24085
119.93885,90.280425
119.968025,90.29005
120.01235,90.295725
120.039425,90.3292
120.0753,90.3383
120.13905,90.3616
120.243325,90.3773
120.27505,90.39815
120.330375,90.429775
120.372825,90.445825
120.388675,90.4682
120.416075,90.4798
120.433025,90.48865
120.45825,90.5133
120.4737,90.540425
120.54415,90.5506
120.565125,90.561625
120.583675,90.5764
120.6725,90.610775
120.704675,90.6195
120.744325,90.627275
120.7697,90.64275
120.802375,90.6669
120.83485,90.695775
120.881075,90.7274
120.900775,90.733675
120.922575,90.7551
120.948975,90.7754
120.974325,90.82145
120.993325,90.836175
121.00195,90.86665
121.01605,90.875375
121.06635,90.898775
121.081325,90.9424
121.120125,90.952225
121.145725,91.0191
121.171325,91.030675
121.1948,91.0549
121.27555,91.059325
121.32415,91.0856
121.356625,91.0953
121.378025,91.1011
121.4075,91.11675
121.460425,91.1448
121.57815,91.177375
121.600975,91.19125
121.6224,91.226075
121.63995,91.30765
121.7006,91.313
121.726725,91.3412
121.756425,91.3534
121.85925,91.374725
121.90195,91.385725
121.9552,91.406525
121.9918,91.4738
122.03585,91.483775
122.07855,91.49475
122.12495,91.52265
122.16965,91.545625
122.208475,91.557675
122.243425,91.5668
122.29135,91.624125
122.311025,91.63815
122.345475,91.6951
122.396,91.736225
122.4385,91.760775
122.4718,91.80975
122.50185,91.82235
122.52555,91.8307
122.5704,91.90055
122.57955,91.917775
122.609975,91.950075
122.635325,91.97455
122.666525,92.0056
122.700325,92.0386
122.7253,92.0437
122.7585,92.05425
122.80435,92.067375
122.835875,92.09045
122.8766,92.10165
122.9211,92.23945
122.95195,92.324475
122.978575,92.3364
123.009425,92.356075
123.06075,92.3616
123.08895,92.374075
123.104675,92.383875
123.14365,92.405875
123.18225,92.424325
123.1914,92.437925
123.2238,92.499775
123.243925,92.5629
123.2864,92.5778
123.307425,92.64795
123.31735,92.708175
123.43885,92.72795
123.47365,92.76905
123.483725,92.78695
123.544725,92.806475
123.585975,92.8304
123.61135,92.847775
123.6387,92.8668
123.671425,92.919525
123.718675,93.055325
123.761225,93.1088
123.7847,93.16065
123.810125,93.208775
123.814325,93.2362
123.873125,93.2613
123.944875,93.2806
123.975175,93.294275
124.008425,93.3461
124.039075,93.406225
124.0861,93.422425
124.09285,93.45165
124.1025,93.4871
124.158075,93.495075
124.171525,93.521575
124.2048,93.53645
124.2456,93.57855
124.262675,93.62115
124.291375,93.63405
124.3226,93.65085
124.3424,93.69735
124.362475,93.73945
124.387225,93.790975
124.407525,93.798975
124.42685,93.81235
124.442925,93.83215
124.466175,93.854325
124.484175,93.9345
124.4984,93.95315
124.5153,93.974675
124.5284,93.9967
124.5899,94.040475
124.60105,94.05965
124.6253,94.096075
124.645675,94.104925
124.673175,94.15115
124.691825,94.1849
124.72975,94.208575
124.736675,94.239125
124.746275,94.254475
124.77,94.314575
124.789825,94.341525
124.806275,94.377825
124.816875,94.46115
124.8305,94.4932
124.835625,94.5148
124.853125,94.5522
124.862775,94.62845
124.9369,94.653225
124.944275,94.693375
124.95315,94.70595
124.9667,94.74325
124.98355,94.750075
125.00435,94.87015
125.04475,94.920625
125.050675,94.941725
125.06205,94.998725
125.0831,95.0137
125.099525,95.033475
125.13765,95.04385
125.163125,95.0621
125.17845,95.085675
125.205125,95.09835
125.208725,95.127275
125.219625,95.1432
125.26025,95.153275
125.282425,95.1758
125.3211,95.22745
125.3247,95.2572
125.3412,95.274075
125.362575,95.305225
125.40385,95.332475
125.407825,95.359375
125.420025,95.367175
125.583375,95.385025
125.6411,95.40665
125.657825,95.487725
125.682025,95.5097
125.730025,95.534875
125.768025,95.564725
125.805575,95.611875
125.8282,95.625075
125.84805,95.64355
125.8728,95.670125
125.90125,95.7083
125.9266,95.728225
125.9328,95.775225
125.955725,95.835475
126.0136,95.861225
126.04435,95.891225
126.0608,95.914175
126.162575,95.93685
126.217075,95.971975
126.282175,96.000225
126.341125,96.0854
126.3927,96.10115
126.42885,96.14845
126.456375,96.17145
126.522375,96.21225
126.53015,96.235375
126.56435,96.2573
126.588,96.273925
126.6328,96.286775
126.6594,96.30805
126.7175,96.333475
126.7597,96.38795
126.803475,96.4207
126.835875,96.451575
126.860925,96.467025
126.905375,96.495975
126.94435,96.50495
126.977775,96.5063
127.01975,96.521175
127.06625,96.5514
127.080025,96.60455
127.113875,96.6433
127.15315,96.66355
127.1879,96.706425
127.22485,96.755825
127.25125,96.796375
127.28585,96.813275
127.319925,96.829225
127.3485,96.8658
127.375225,96.900425
127.4254,96.93165
127.48915,96.9784
127.513475,97.005325
127.569175,97.047225
127.588175,97.12715
127.611675,97.1538
127.642175,97.188025
127.736875,97.380675
127.75505,97.4191
127.7759,97.4801
127.82635,97.555175
127.87025,97.591825
127.886175,97.613675
127.909375,97.6292
127.9395,97.6535
127.975425,97.72135
128.00135,97.7923
128.03695,97.813775
128.07555,97.837625
128.117825,97.897925
128.1418,97.931625
128.156525,97.946275
128.17885,97.965675
128.2399,98.0177
128.291825,98.034675
128.325775,98.05715
128.391,98.070625
128.418475,98.14685
128.449075,98.2122
128.480225,98.2505
128.5145,98.333825
128.57095,98.35595
128.60805,98.419675
128.63665,98.469125
128.66245,98.515475
128.7293,98.55875
128.7732,98.580125
128.804875,98.622575
128.80665,98.656625
128.829775,98.68475
128.85125,98.7374
128.868,98.76065
128.88435,98.787075
128.905175,98.871
128.92145,98.922375
128.945825,98.9499
128.96025,98.97565
128.98745,99.009275
129.04145,99.044
129.179325,99.08025
129.24095,99.1308
129.2582,99.204375
129.28945,99.217825
129.333825,99.2384
129.338275,99.28375
129.424725,99.307275
129.45725,99.3346
129.4767,99.4211
129.546075,99.45195
129.598625,99.489675
129.63055,99.522125
129.67725,99.5578
129.738075,99.6136
129.816775,99.6369
129.845425,99.6942
129.889,99.718625
129.9413,99.7671
129.966525,99.791525
129.996425,99.79345
130.053025,99.829375
130.1473,99.868925
130.218575,99.965625
130.247725,100.01035
130.285975,100.057925
130.316825,100.10195
130.35215,100.1391
130.372225,100.166575
130.38595,100.198325
130.4372,100.213775
130.47105,100.229925
130.5754,100.242075
130.60435,100.257
130.6262,100.266775
130.66935,100.282675
130.89295,100.3243
130.93055,100.3535
130.963375,100.400225
130.9955,100.44055
131.02625,100.481
131.059525,100.547
131.091675,100.595175
131.19345,100.6161
131.235175,100.6368
131.27195,100.69985
131.3119,100.7252
131.374425,100.74315
131.403575,100.819225
131.53725,100.839575
131.5733,100.860875
131.59965,100.893
131.66745,100.9334
131.70795,100.9693
131.906275,100.99425
131.9635,101.03435
132.052075,101.0453
132.1199,101.0702
132.17045,101.09935
132.2234,101.131025
132.260575,101.151075
132.336925,101.16905
132.38375,101.183575
132.42435,101.19225
132.4542,101.2163
132.4896,101.246325
132.55785,101.295025
132.562275,101.31305
132.5827,101.320875
132.584975,101.356975
132.605225,101.384525
132.63425,101.401975
132.672825,101.43175
132.677025,101.45705
132.70465,101.47945
132.730425,101.51155
132.788525,101.577725
132.803625,101.59785
132.80905,101.620925
132.892425,101.64585
132.962775,101.679975
133.000825,101.7693
133.0567,101.789825
133.0951,101.8059
133.1236,101.822225
133.13525,101.84095
133.183275,101.866825
133.2273,101.89175
133.2729,101.966275
133.294275,101.9982
133.33355,102.023275
133.3704,102.062475
133.438475,102.094325
133.525825,102.1266
133.553825,102.14525
133.5827,102.1717
133.635125,102.1987
133.675575,102.22085
133.6774,102.26555
133.709625,102.28865
133.724975,102.302925
133.760525,102.348225
133.80265,102.396675
133.851175,102.425
133.8572,102.4562
133.915975,102.4689
133.966275,102.49875
133.9971,102.5423
134.035925,102.5629
134.078475,102.594375
134.1121,102.61835
134.1588,102.672475
134.20075,102.688775
134.23675,102.72755
134.25845,102.770175
134.314525,102.7922
134.365975,102.837175
134.3954,102.86685
134.42395,102.894
134.49225,102.914175
134.536225,102.9457
134.61515,102.97165
134.6175,102.99305
134.655325,103.04885
134.700925,103.079
134.73375,103.10865
134.77735,103.16595
134.835975,103.1906
134.8754,103.21435
134.937125,103.262475
134.93845,103.2798
134.982175,103.359175
134.9937,103.383575
135.0159,103.4058
135.059425,103.423475
135.091275,103.438475
135.1354,103.4636
135.1561,103.51675
135.213275,103.53155
135.241725,103.578675
135.25165,103.596325
135.29645,103.61705
135.34225,103.65115
135.3747,103.69755
135.4089,103.72165
135.44135,103.74095
135.475825,103.75285
135.5452,103.762975
135.583425,103.798175
135.60975,103.814775
135.633275,103.8329
135.69145,103.8431
135.73965,103.8698
135.7414,103.891525
135.77375,103.913825
135.787625,103.9477
135.807,103.9719
135.82795,103.988375
135.84855,103.99585
135.87985,104.01255
135.91585,104.062925
135.936275,104.0755
135.952175,104.095375
135.974525,104.111275
136.0352,104.16835
136.05235,104.20635
136.112225,104.249975
136.140275,104.274725
136.208125,104.2997
136.22495,104.309375
136.232625,104.32675
136.262775,104.345575
136.302675,104.367825
136.35845,104.381775
136.40465,104.397175
136.442625,104.40735
136.5022,104.437725
136.5387,104.45735
136.596325,104.492675
136.612875,104.55325
136.641775,104.5708
136.69255,104.5807
136.725575,104.64725
136.8334,104.66035
136.854475,104.67785
136.8663,104.718375
136.894225,104.73165
136.91665,104.745225
136.94885,104.752675
136.991775,104.778525
137.030125,104.7961
137.08295,104.815125
137.112025,104.836975
137.18435,104.85465
137.272225,104.91555
137.274375,104.9348
137.342275,104.956275
137.390325,104.98775
137.452625,105.0001
137.528525,105.106725
137.5738,105.12055
137.60435,105.135725
137.6408,105.149025
137.69685,105.164675
137.806575,105.1883
137.829825,105.1964
137.85355,105.239025
137.968425,105.2615
137.975375,105.275175
138.060775,105.280425
138.1147,105.294975
138.1608,105.31035
138.188,105.31755
138.192775,105.3302
138.267475,105.3375
138.3042,105.38385
138.355475,105.387825
138.3926,105.4577
138.450325,105.47575
138.498125,105.489425
138.52265,105.529925
138.556175,105.5405
138.58385,105.54935
138.635225,105.567375
138.687225,105.60855
138.697475,105.65265
138.772225,105.711125
138.8473,105.81225
138.8826,105.82385
138.935125,105.9046
138.964325,105.9735
138.99625,105.99695
139.035325,106.042375
139.058675,106.079875
139.1081,106.08875
139.121825,106.131575
139.1735,106.16345
139.21,106.1654
139.26195,106.186575
139.29495,106.2261
139.344875,106.292925
139.36675,106.2946
139.404275,106.355875
139.44375,106.39875
139.493675,106.417275
139.575025,106.5201
139.6647,106.581125
139.6681,106.6003
139.71025,106.61455
139.7703,106.64025
139.796725,106.735525
139.819675,106.754275
139.89825,106.784625
139.93445,106.80095
139.96935,106.8379
140.007275,106.945525
140.032325,106.960125
140.060475,106.980125
140.137225,106.989625
140.161225,106.99755
140.179725,107.0208
140.23525,107.054325
140.255475,107.0808
140.27015,107.13445
140.322525,107.1595
140.370525,107.189925
140.389625,107.194175
140.423425,107.209425
140.47475,107.22195
140.4982,107.240375
140.5538,107.260825
140.62835,107.27875
140.67015,107.3538
140.6746,107.360325
140.732225,107.39215
140.75545,107.410825
140.785575,107.42855
140.80095,107.45825
140.83795,107.476375
140.89885,107.5325
140.921825,107.5512
140.948775,107.5777
140.97345,107.594425
140.9967,107.647825
141.039625,107.690825
141.0753,107.73545
141.1006,107.7415
141.1452,107.776925
141.178775,107.98265
141.22975,108.0504
141.262925,108.106225
141.30085,108.2528
141.3441,108.311225
141.3793,108.3347
141.3857,108.362825
141.433225,108.3944
141.4614,108.452625
141.5108,108.461125
141.584325,108.508775
141.638275,108.610675
141.694625,108.621175
141.73525,108.6321
141.755675,108.6396
141.8212,108.664925
141.8519,108.671675
141.93405,108.69185
141.9541,108.7696
142.024225,108.77925
142.048325,108.811225
142.06385,108.8434
142.11825,108.860775
142.157275,108.8872
142.2247,108.89265
142.234575,108.94805
142.278275,109.009075
142.409475,109.0536
142.463525,109.228525
142.4719,109.243175
142.502225,109.3184
142.569475,109.371225
142.619875,109.422375
142.666775,109.433375
142.696625,109.44675
142.796825,109.457275
142.854525,109.46445
142.883075,109.503975
142.98465,109.526225
143.0638,109.536175
143.120825,109.556475
143.22435,109.627075
143.301325,109.665375
143.3552,109.69205
143.40295,109.77175
143.44045,109.805925
143.442975,109.901075
143.479975,109.999925
143.48915,110.031075
143.51255,110.054075
143.5559,110.0833
143.59325,110.150375
143.632075,110.183025
143.674975,110.237925
143.7206,110.2484
143.7554,110.261425
143.79215,110.28445
143.853525,110.29895
143.89815,110.335725
143.926625,110.354175
143.947725,110.367875
143.98045,110.3914
144.025125,110.4391
144.105125,110.473975
144.1217,110.4882
144.14135,110.50005
144.226525,110.508625
144.2582,110.57495
144.27525,110.624175
144.3019,110.6288
144.347775,110.666575
144.35565,110.705425
144.37185,110.733175
144.417175,110.74235
144.486625,110.74645
144.513725,110.758875
144.604525,110.77275
144.686025,111.033275
144.71545,111.06205
144.724575,111.063225
144.76725,111.081925
144.836825,111.251225
144.9039,111.272825
144.9332,111.3821
144.962875,111.411125
144.978525,111.42845
145.015275,111.452075
145.02035,111.51055
145.05725,111.5334
145.150675,111.543125
145.215725,111.56995
145.252675,111.600925
145.28245,111.643175
145.313125,111.7915
145.37215,111.80135
145.434975,111.8216
145.45675,111.851925
145.630125,111.9335
145.6691,112.011175
145.7894,112.047425
145.818925,112.08985
145.8707,112.099075
145.92125,112.1649
145.9957,112.179225
146.068375,112.19085
146.14595,112.226625
146.183325,112.26445
146.23905,112.26965
146.325575,112.272925
146.3613,112.32315
146.376475,112.383775
146.3806,112.474175
146.4194,112.513725
146.504375,112.54355
146.56595,112.566125
146.611125,112.64005
146.6515,112.671875
146.746375,112.68635
146.752125,112.746425
146.8214,112.7621
146.900675,112.86755
146.98145,112.89695
147.023675,112.98835
147.1292,113.127975
147.200725,113.402675
147.303725,113.566675
147.334925,113.57355
147.4031,113.651025
147.406725,113.657375
147.43405,113.6768
147.45195,113.781075
147.529175,113.83995
147.60295,113.90425
147.6854,113.93015
147.7449,113.99895
147.7681,114.003025
147.8235,114.083525
147.856225,114.185025
147.89115,114.437875
147.9595,114.444625
147.990725,114.45115
148.023,114.58345
148.04615,114.793225
148.119975,114.8402
148.245925,114.909675
148.40655,114.96705
148.450625,115.369825
148.493675,115.471475
148.543375,115.47665
148.615075,115.533
148.640475,115.55705
148.71485,115.5934
148.862175,115.629
148.877825,115.6377
148.933025,115.707975
149.0708,115.792575
149.13255,115.847625
149.1717,115.8776
149.284825,115.87935
149.3177,116.199975
149.371025,116.213625
149.408225,116.2771
149.53085,116.303175
149.618675,116.3581
149.702375,116.4606
149.756125,116.478025
149.81775,116.592425
149.856625,116.658825
150.0542,116.663475
150.08465,116.724
150.0919,116.8148
150.197925,116.83925
150.284525,116.881525
150.366275,116.9357
150.410225,116.9512
150.4898,117.211425
150.496775,117.286675
150.5317,117.52645
150.608175,117.66135
150.642625,117.7439
150.682525,117.784025
150.696325,117.803375
150.713375,117.80505
150.730325,117.9362
150.804725,117.982875
150.83135,118.02695
150.9477,118.11185
150.9785,118.17505
151.02265,118.2361
151.058075,118.2629
151.10325,118.32235
151.129575,118.4375
151.190675,118.5141
151.20315,118.57625
151.222925,118.643525
151.294775,118.672025
151.3464,118.704425
151.402475,118.75015
151.482975,118.762125
151.53265,118.787525
151.6334,118.85235
151.7595,118.878025
151.82045,118.907775
151.90545,118.959825
151.965775,118.97655
152.008225,119.015125
152.0598,119.0398
152.174275,119.061675
152.233725,119.08885
152.27515,119.14135
152.32135,119.17665
152.36825,119.209625
152.379575,119.27725
152.403775,119.310225
152.4732,119.33535
152.5194,119.46415
152.56435,119.481575
152.602475,119.532275
152.6948,119.550375
152.770525,119.62375
152.831575,119.693925
152.881075,119.789275
152.935575,119.852925
152.9931,119.923675
153.072125,119.972175
153.12445,119.995775
153.19245,120.0278
153.254675,120.048225
153.2888,120.100325
153.339125,120.1288
153.4121,120.165925
153.4472,120.214875
153.449325,120.24215
153.490225,120.265225
153.51395,120.30565
153.578225,120.38515
153.611025,120.4131
153.64725,120.467225
153.6977,120.48955
153.733125,120.51555
153.78355,120.52215
153.87775,120.537
153.905425,120.63875
153.920625,120.6919
154.05855,120.7007
154.0864,120.7261
154.098725,120.7685
154.3277,120.838525
154.374775,120.859975
154.41675,120.874
154.447725,120.89185
154.4891,120.90875
154.534475,120.96615
154.60385,121.005925
154.638275,121.034425
154.676275,121.1743
154.707675,121.1976
154.73255,121.2208
154.7661,121.249875
154.797425,121.2723
154.839225,121.2943
154.878275,121.3114
154.9135,121.33985
154.9894,121.369975
155.05955,121.402825
155.1367,121.425675
155.222475,121.4589
155.37185,121.51785
155.4396,121.54515
155.44185,121.56505
155.5014,121.5839
155.624175,121.65205
155.707575,121.7015
155.774025,121.72565
155.897175,121.768825
155.97125,121.797675
156.0086,121.818875
156.0763,121.884675
156.12885,121.9325
156.174925,122.018875
156.222675,122.0703
156.252725,122.1936
156.28725,122.3115
156.38575,122.3326
156.54335,122.36975
156.6308,122.40915
156.676075,122.479925
156.73155,122.515225
156.75785,122.560725
156.78415,122.582525
156.839075,122.6174
156.8709,122.6438
156.92405,122.672475
156.995375,122.6913
157.06045,122.694575
157.1509,122.76285
157.183175,122.764
157.242975,122.7756
157.275675,122.78425
157.313,122.80265
157.365225,122.8209
157.4255,122.853525
157.487675,122.902225
157.526725,122.94005
157.555625,122.97055
157.583975,122.9844
157.638,123.012275
157.68905,123.01905
157.731925,123.045975
157.735825,123.077975
157.753575,123.1363
157.778175,123.17085
157.83105,123.200525
157.8737,123.232525
157.947325,123.281575
157.981425,123.311375
157.9898,123.354275
158.005625,123.3883
158.0321,123.426475
158.0689,123.4647
158.147025,123.473725
158.161025,123.50315
158.308975,123.561775
158.404125,123.585925
158.420625,123.618925
158.4586,123.656775
158.54765,123.672775
158.590875,123.7025
158.594875,123.74465
158.636425,123.7646
158.663575,123.7969
158.7109,123.82935
158.713825,123.836775
158.7783,123.8486
158.78625,123.88905
158.802275,123.9205
158.824875,123.93715
158.826675,124.0048
159.0325,124.02665
159.056125,124.038925
159.0681,124.051175
159.084175,124.061375
159.126075,124.092975
159.1744,124.15285
159.23405,124.16435
159.306175,124.214475
159.363575,124.2316
159.382875,124.298375
159.495875,124.353525
159.5254,124.390925
159.665575,124.402625
159.7041,124.435275
159.79455,124.45545
159.848475,124.462975
159.89445,124.492875
159.9418,124.553925
160.0072,124.618775
160.100775,124.6541
160.142675,124.663925
160.19935,124.70475
160.272525,124.713025
160.294825,124.72305
160.30135,124.848025
160.356075,124.866425
160.37075,124.8728
160.422675,124.887525
160.4531,124.912
160.5382,124.91985
160.715475,124.973325
160.751375,125.0072
160.7604,125.029225
160.84475,125.0384
160.890825,125.064875
160.9236,125.08165
160.95015,125.1265
160.981225,125.18665
161.0933,125.2115
161.2586,125.221775
161.28985,125.23255
161.298375,125.26745
161.4248,125.274775
161.4787,125.280375
161.515425,125.3409
161.545325,125.434325
161.875125,125.466225
161.880025,125.518925
162.041725,125.550675
162.233825,125.6108
162.287675,125.625425
162.36875,125.6422
162.4036,125.6698
162.4486,125.715525
162.507275,125.7258
162.54925,125.767375
162.577325,125.775175
162.61455,125.829925
162.655275,125.8863
162.69315,126.00335
162.7198,126.01535
162.812975,126.06535
162.9453,126.151025
162.98495,126.180975
163.0519,126.192975
163.095975,126.2362
163.12565,126.2788
163.1566,126.291725
163.173125,126.317675
163.191175,126.4157
163.238125,126.487725
163.292875,126.54285
163.32175,126.554425
163.353625,126.614475
163.3839,126.692875
163.417225,126.712275
163.44395,126.727725
163.4728,126.782125
163.524925,126.838425
163.586025,126.94145
163.61795,126.970775
163.688025,127.01545
163.82935,127.035425
163.8831,127.07195
163.9281,127.100675
163.9775,127.13615
163.99635,127.159425
164.034275,127.17195
164.065375,127.2243
164.117175,127.246875
164.14415,127.2773
164.19125,127.282625
164.27565,127.29465
164.307975,127.32015
164.331225,127.350475
164.4207,127.3706
164.489225,127.384525
164.53545,127.4287
164.571075,127.470325
164.628525,127.519525
164.62955,127.617575
164.6841,127.6799
164.714225,127.71155
164.79535,127.7311
164.812625,127.750325
164.83705,127.766175
164.914525,127.772825
164.982275,127.78215
165.0501,127.827075
165.23375,127.9351
165.29655,127.966525
165.370975,127.995625
165.43235,128.036975
165.476325,128.075825
165.513075,128.119775
165.520475,128.1747
165.5526,128.223675
165.599175,128.282575
165.605375,128.360475
165.653625,128.38395
165.71555,128.494175
165.743125,128.558325
165.8201,128.598425
165.866025,128.626025
165.912775,128.65185
165.956575,128.6592
165.967625,128.6707
166.006,128.702025
166.06335,128.739275
166.1655,128.7718
166.233625,128.78945
166.252925,128.799025
166.28425,128.814425
166.355775,128.8435
166.38775,128.859325
166.44635,128.87895
166.4723,128.892525
166.494875,128.91105
166.4986,128.94315
166.521625,128.94455
166.623125,128.9702
166.683425,128.98465
166.72335,129.030375
166.790675,129.0688
166.831775,129.083425
166.875425,129.09915
166.9239,129.15155
166.973275,129.22445
167.006525,129.2977
167.06805,129.3202
167.096675,129.329975
167.1134,129.360125
167.151325,129.377175
167.2342,129.378675
167.30115,129.3942
167.36865,129.43845
167.400075,129.46095
167.43065,129.49815
167.486125,129.51675
167.637775,129.543975
167.6526,129.579775
167.692825,129.619625
167.7636,129.66105
167.877825,129.6803
167.94455,129.70865
168.00225,129.737975
168.035075,129.758625
168.134725,129.779075
168.1969,129.84135
168.265725,129.911825
168.333225,129.94985
168.390475,129.9811
168.45755,130.072025
168.50955,130.092225
168.528,130.124425
168.564275,130.1464
168.6152,130.17
168.6591,130.219075
168.712375,130.274075
168.7921,130.292975
168.893525,130.333925
168.9642,130.36545
169.020375,130.4267
169.050075,130.457825
169.086675,130.488975
169.12375,130.5484
169.25325,130.56555
169.2891,130.607
169.317675,130.6587
169.344325,130.698325
169.372,130.715975
169.409975,130.74845
169.41575,130.7773
169.432175,130.8116
169.464875,130.848575
169.4995,130.870025
169.54925,130.8949
169.594575,130.915925
169.63955,130.963025
169.654775,130.983525
169.97855,131.0405
170.0234,131.07925
170.05055,131.098125
170.0544,131.120925
170.131775,131.131275
170.133775,131.1398
170.1785,131.147025
170.213675,131.154925
170.271225,131.163375
170.363525,131.3521
170.432575,131.405825
170.473925,131.44505
170.531275,131.4842
170.553925,131.510275
170.642225,131.5338
170.705,131.572
170.740125,131.593425
170.790175,131.6194
170.840675,131.654075
170.935475,131.695175
170.942325,131.73255
170.979525,131.758425
171.00655,131.851725
171.039925,131.87245
171.073675,131.897625
171.1766,131.9264
171.1997,131.960925
171.257525,132.00485
171.2864,132.037775
171.327475,132.0707
171.35725,132.11645
171.447125,132.1396
171.49255,132.1693
171.496575,132.195775
171.520275,132.234475
171.592875,132.25045
171.651675,132.258575
171.6596,132.30345
171.696925,132.379875
171.808125,132.393325
171.8546,132.4031
171.904275,132.405825
171.94555,132.449175
171.987575,132.471075
172.034525,132.493175
172.124425,132.50945
172.206075,132.543275
172.281525,132.56685
172.336475,132.5938
172.36995,132.6214
172.534475,132.659725
172.616525,132.68085
172.62255,132.69955
172.659325,132.73975
172.701675,132.7688
172.733,132.778525
172.7766,132.8036
172.829225,132.8133
172.859625,132.8183
172.8975,132.8401
173.0119,132.864075
173.048025,132.877725
173.076,132.9233
173.08465,132.994925
173.13995,133.03605
173.197425,133.0619
173.25905,133.088625
173.306625,133.1052
173.343325,133.17145
173.425775,133.203825
173.479775,133.2366
173.52065,133.2588
173.6329,133.2703
173.696925,133.291275
173.718775,133.31235
173.8124,133.33935
173.878825,133.40505
173.88715,133.4762
173.92295,133.494575
173.96345,133.51765
174.054025,133.537825
174.090125,133.60475
174.187475,133.6155
174.19565,133.641575
174.238175,133.67675
174.246025,133.691525
174.3016,133.695225
174.403975,133.72555
174.454575,133.806375
174.4924,133.816325
174.515275,133.827075
174.5516,133.8445
174.6135,133.886475
174.70075,133.906
174.734675,133.9838
174.770875,134.032575
174.813275,134.05205
174.90115,134.081425
174.93175,134.213925
174.947725,134.25615
174.9813,134.271425
175.0265,134.28855
175.072775,134.363925
175.1225,134.374225
175.1582,134.3912
175.16125,134.406675
175.20365,134.4461
175.205575,134.60435
175.299575,134.640125
175.37295,134.736975
175.442225,134.755625
