SPK_SPKC08a (no response),SPK_SPKC09a (no response)
335.22535,
335.347725,
335.3514,
335.391025,
335.40425,
335.477975,
335.504175,
335.5809,
335.687375,
335.690275,
335.6986,
335.718825,
335.76755,
335.7689,
335.805025,
335.81315,
335.8659,
335.89135,
335.899825,
335.9174,
335.93795,
335.946375,
335.960725,
335.982575,
336.010225,
336.029925,
336.04065,
336.150375,
336.19755,
336.25495,
336.265675,
336.28105,
336.300925,
336.32365,
336.3716,
336.4,
336.443575,
336.456125,
336.593775,
336.6347,
336.648525,
336.6797,
336.702925,
336.7082,
336.7124,
336.763175,
336.821625,
336.8335,
336.8724,
336.9109,
336.944075,
336.965075,
336.993375,
337.080425,
337.11055,
337.221675,
337.290825,
337.292975,
337.349475,
337.41575,
337.464975,
337.494425,
337.52125,
337.5582,
337.602825,
337.62375,
337.650425,
337.706225,
337.7398,
337.745925,
337.7771,
337.807025,
337.817475,
337.858875,
337.9218,
337.923,
337.9702,
337.9841,
337.9935,
338.05175,
338.1282,
338.1348,
338.2292,
338.3057,
338.337675,
338.3469,
338.387125,
338.388825,
338.406775,
338.4934,
338.512725,
338.54175,
338.553,
338.57495,
338.583325,
338.619575,
338.64575,
338.64725,
338.69585,
338.72325,
338.743375,
338.7933,
338.8093,
338.8733,
338.8981,
338.91395,
338.918325,
338.939975,
338.972025,
338.98145,
339.00745,
339.019375,
339.050075,
339.0843,
339.15225,
339.1899,
339.207725,
339.2422,
339.301175,
339.344875,
339.39035,
339.42285,
339.4511,
339.54315,
339.602025,
339.66065,
339.728675,
339.776175,
339.80405,
339.821475,
339.8947,
339.944775,
340.0532,
340.074,
340.09295,
340.10195,
340.110425,
340.1335,
340.151275,
340.1961,
340.2039,
340.224875,
340.2676,
340.271975,
340.3481,
340.411725,
340.475775,
340.48395,
340.550175,
340.587075,
340.63585,
340.64355,
340.66795,
340.7205,
340.724325,
340.734875,
340.75835,
340.8652,
340.93125,
340.94235,
340.957,
340.98795,
341.0247,
341.06765,
341.1355,
341.144875,
341.153225,
341.17135,
341.2095,
341.246075,
341.278975,
341.2817,
341.290625,
341.316325,
341.338825,
341.473375,
341.48545,
341.5213,
341.5486,
341.572825,
341.583825,
341.6523,
341.710775,
341.752575,
341.7648,
341.873725,
341.88025,
341.909675,
341.995475,
341.99705,
342.0494,
342.08405,
342.1385,
342.185175,
342.19915,
342.22795,
342.28975,
342.29375,
342.342875,
342.3743,
342.4174,
342.498925,
342.501725,
342.5393,
342.599775,
342.619825,
342.74265,
342.7631,
342.7854,
342.802075,
342.806175,
342.843225,
342.894725,
342.907925,
342.9502,
342.985075,
343.0156,
343.02485,
343.03005,
343.054275,
343.119625,
343.265675,
343.283325,
343.297525,
343.36185,
343.412725,
343.419225,
343.431425,
343.460975,
343.5021,
343.549475,
343.573275,
343.657575,
343.729675,
343.7606,
343.789275,
343.83615,
343.95615,
344.119075,
344.19675,
344.20995,
344.25455,
344.279,
344.32175,
344.359725,
344.396875,
344.4584,
344.48505,
344.492025,
344.5085,
344.59485,
344.676375,
344.729225,
344.73685,
344.827325,
344.855875,
344.8682,
344.9103,
344.931875,
345.1309,
345.133425,
345.189825,
345.2094,
345.24915,
345.277175,
345.302025,
345.333725,
345.342575,
345.36005,
345.3715,
345.402075,
345.428125,
345.475725,
345.6063,
345.624675,
345.689825,
345.7053,
345.73845,
345.7628,
345.7941,
345.820725,
345.84345,
345.852,
345.8549,
345.939675,
345.987175,
345.996675,
346.003675,
346.02975,
346.2092,
346.287625,
346.29955,
346.311975,
346.327025,
346.356,
346.392125,
346.409525,
346.4202,
346.50715,
346.552925,
346.615175,
346.6475,
346.65565,
346.67035,
346.715,
346.72415,
346.818775,
346.83,
346.853,
346.866725,
346.8997,
347.01685,
347.075875,
347.14445,
347.15675,
347.16855,
347.2957,
347.43155,
347.464225,
347.514,
347.565125,
347.61505,
347.627625,
347.65365,
347.677675,
347.683525,
347.706875,
347.7375,
347.759725,
347.82605,
347.833175,
347.859425,
347.862375,
347.872075,
347.889725,
347.918875,
347.965775,
348.03895,
348.078825,
348.116575,
348.241175,
348.2826,
348.354625,
348.3986,
348.4548,
348.4916,
348.510125,
348.541025,
348.578125,
348.612525,
348.659025,
348.717,
348.74565,
348.830025,
348.860525,
348.893925,
348.9134,
348.946025,
348.978,
348.986825,
349.0936,
349.13525,
349.1497,
349.1718,
349.21005,
349.235325,
349.30305,
349.33,
349.3557,
349.3956,
349.4746,
349.5016,
349.53875,
349.575175,
349.611475,
349.696775,
349.733,
349.771925,
349.8156,
349.826525,
349.87725,
349.913625,
350.01245,
350.130725,
350.164075,
350.197325,
350.28005,
350.328975,
350.3471,
350.37535,
350.38815,
350.43305,
350.48735,
350.51905,
350.54775,
350.583925,
350.6069,
350.636375,
350.69215,
350.72895,
350.755175,
350.839425,
350.868725,
350.903175,
350.90605,
350.91415,
350.9875,
351.001225,
351.039325,
351.066075,
351.076525,
351.115475,
351.21375,
351.2185,
351.24055,
351.26235,
351.3283,
351.333475,
351.420825,
351.456125,
351.5005,
351.598375,
351.639975,
351.6484,
351.66095,
351.859275,
351.89905,
351.918975,
351.968225,
352.087,
352.128,
352.179825,
352.18895,
352.244775,
352.254675,
352.28025,
352.377925,
352.46455,
352.476775,
352.50235,
352.546625,
352.589775,
352.594575,
352.650775,
352.668625,
352.6719,
352.7132,
352.7647,
352.872875,
352.8744,
352.905925,
353.0727,
353.0831,
353.0966,
353.189975,
353.229825,
353.2592,
353.291075,
353.300325,
353.338325,
353.406825,
353.4957,
353.50465,
353.541175,
353.65845,
353.7032,
353.784675,
353.8217,
353.8313,
353.876475,
353.908975,
353.95275,
353.991375,
354.13015,
354.201575,
354.2953,
354.32965,
354.332175,
354.342425,
354.359125,
354.372475,
354.406675,
354.425,
354.43335,
354.476525,
354.4925,
354.522,
354.5312,
354.565825,
354.5688,
354.579025,
354.638275,
354.6475,
354.692725,
354.71895,
354.736075,
354.77595,
354.93145,
355.025975,
355.087025,
355.108125,
355.1365,
355.155775,
355.234025,
355.26895,
355.298675,
355.395,
355.401775,
355.507025,
355.5818,
355.60635,
355.6116,
355.624475,
355.677425,
355.74055,
355.75115,
355.796,
355.810025,
355.817475,
355.87435,
355.982675,
355.98895,
356.000025,
356.014125,
356.09595,
356.216775,
356.233075,
356.2486,
356.260575,
356.3226,
356.3301,
356.36435,
356.377175,
356.41665,
356.466725,
356.469025,
356.567525,
356.6358,
356.65585,
356.738625,
356.7463,
356.813625,
356.867575,
356.968,
357.0111,
357.0289,
357.0633,
357.12495,
357.126325,
357.17055,
357.247975,
357.260525,
357.2798,
357.3608,
357.39415,
357.495575,
357.5306,
357.53295,
357.5773,
357.629025,
357.65655,
357.680625,
357.732025,
357.794625,
357.81605,
357.8176,
357.825825,
357.86665,
357.90645,
357.9176,
357.947325,
357.982875,
357.987,
358.020125,
358.0611,
358.199375,
358.448325,
358.489775,
358.5463,
358.561975,
358.607925,
358.67155,
358.6937,
358.75195,
358.7629,
358.767875,
358.787025,
358.844525,
358.892125,
358.95395,
358.990475,
358.994775,
359.0054,
359.092625,
359.158525,
359.19845,
359.27455,
359.3,
359.3642,
359.43255,
359.4441,
359.476275,
359.532375,
359.57015,
359.6084,
359.620875,
359.6246,
359.6398,
359.65675,
359.74805,
359.762875,
359.802625,
359.829375,
359.8342,
359.844225,
359.875325,
359.904725,
359.92135,
359.9388,
359.99755,
360.001075,
360.06,
360.065875,
360.123125,
360.165725,
360.177425,
360.180275,
360.2132,
360.2365,
360.28,
360.2961,
360.305125,
360.381375,
360.385625,
360.428275,
360.5124,
360.574175,
360.5953,
360.666275,
360.69685,
360.76405,
360.8906,
360.902,
361.127625,
361.1802,
361.2707,
361.274925,
361.30095,
361.354075,
361.515375,
361.608725,
361.622425,
361.677125,
361.728125,
361.751625,
361.7922,
361.82005,
361.84965,
361.867925,
361.8745,
361.877075,
361.926425,
362.03035,
362.050125,
362.084075,
362.144175,
362.283225,
362.3272,
362.37345,
362.39235,
362.414325,
362.5206,
362.5633,
362.572925,
362.588625,
362.619175,
362.690125,
362.73125,
362.759275,
362.771825,
362.888025,
362.960825,
363.062575,
363.138975,
363.158275,
363.181075,
363.207225,
363.2512,
363.32285,
363.3868,
363.502375,
363.52065,
363.5477,
363.612925,
363.624025,
363.692775,
363.71705,
363.734975,
363.86595,
363.9388,
363.994025,
364.01255,
364.088025,
364.12665,
364.179225,
364.2691,
364.319375,
364.37385,
364.42535,
364.470525,
364.5036,
364.64925,
364.702975,
364.796125,
364.87255,
364.985825,
365.022475,
365.03315,
365.061,
365.10365,
365.16315,
365.184075,
365.32015,
365.32595,
365.35425,
365.392975,
365.406825,
365.485225,
365.627725,
365.6374,
365.759075,
365.8101,
365.816375,
365.863025,
365.867325,
365.92645,
365.9532,
366.140675,
366.170675,
366.1904,
366.230075,
366.239125,
366.258325,
366.270575,
366.2813,
366.311275,
366.3156,
366.32475,
366.37275,
366.409675,
366.44985,
366.4761,
366.578825,
366.583575,
366.6524,
366.782925,
366.866375,
366.886925,
366.90455,
366.960825,
367.206475,
367.243175,
367.322075,
367.470825,
367.501125,
367.585125,
367.60715,
367.62405,
367.646325,
367.72905,
367.793775,
367.8279,
367.842075,
367.895475,
367.9079,
367.9345,
367.93815,
367.943075,
367.9738,
368.18775,
368.283025,
368.337075,
368.39335,
368.512675,
368.51655,
368.5395,
368.54375,
368.573825,
368.646275,
368.6874,
368.715175,
368.72255,
368.76,
368.775475,
368.866625,
368.8808,
368.976475,
368.992825,
369.0095,
369.081375,
369.083175,
369.127425,
369.14735,
369.1831,
369.36285,
369.416525,
369.508825,
369.552375,
369.764325,
369.792675,
369.880025,
369.9472,
369.99125,
370.0581,
370.1223,
370.17275,
370.234075,
370.245575,
370.281575,
370.34505,
370.386,
370.39795,
370.411125,
370.57955,
370.604275,
370.628,
370.66215,
370.7048,
370.765725,
370.815875,
370.86365,
370.898,
370.933375,
370.966425,
371.047325,
371.091825,
371.111925,
371.149825,
371.18055,
371.2159,
371.271575,
371.299,
371.33025,
371.390525,
371.430175,
371.451125,
371.473,
371.557725,
371.63885,
371.682875,
371.7431,
371.775125,
371.83945,
371.855625,
371.90485,
372.140975,
372.1645,
372.2061,
372.222825,
372.271875,
372.29195,
372.323525,
372.42355,
372.48795,
372.5523,
372.579275,
372.63165,
372.642425,
372.72745,
372.737,
372.833625,
372.8613,
372.873625,
373.02875,
373.06425,
373.1076,
373.20155,
373.270075,
373.271375,
373.350775,
373.42245,
373.472,
373.51235,
373.5172,
373.5235,
373.5753,
373.581925,
373.620025,
373.62315,
373.635025,
373.6469,
373.710525,
373.72795,
373.734775,
373.766725,
373.79915,
373.8676,
373.893025,
373.94105,
374.001825,
374.013875,
374.0166,
374.02675,
374.047725,
374.098525,
374.100475,
374.225875,
374.28515,
374.3104,
374.4062,
374.4818,
374.493025,
374.50195,
374.529125,
374.5728,
374.661975,
374.668025,
374.69445,
374.7037,
374.7448,
374.761575,
374.781725,
374.81355,
374.8297,
374.924475,
374.98045,
374.9979,
375.064025,
375.09525,
375.1067,
375.17635,
375.253875,
375.26275,
375.352625,
375.42855,
375.4322,
375.48675,
375.491775,
375.640675,
375.6855,
375.73255,
375.77355,
375.95985,
376.148175,
376.187625,
376.362225,
376.37085,
376.4044,
376.42665,
376.4431,
376.462,
376.51035,
376.546225,
376.642425,
376.74585,
376.836475,
376.842225,
376.8609,
376.9016,
376.96305,
376.964875,
377.12995,
377.14035,
377.199875,
377.2075,
377.267,
377.26885,
377.32015,
377.324475,
377.389075,
377.406375,
377.42495,
377.44225,
377.482975,
377.557975,
377.575325,
377.614875,
377.646575,
377.654275,
377.675975,
377.6996,
377.726675,
377.761875,
377.78995,
377.8005,
377.82865,
377.8481,
377.866525,
377.912675,
377.96575,
377.969375,
378.0206,
378.06325,
378.090475,
378.1426,
378.163725,
378.252775,
378.34755,
378.377325,
378.423025,
378.4552,
378.49585,
378.564175,
378.5663,
378.603375,
378.629475,
378.724725,
378.90795,
378.9398,
378.951125,
378.959025,
378.9694,
379.060425,
379.07705,
379.092375,
379.258875,
379.280625,
379.34035,
379.411975,
379.426375,
379.48845,
379.624225,
379.653375,
379.75155,
379.81985,
379.861875,
379.93495,
380.020275,
380.086025,
380.153675,
380.21055,
380.258275,
380.34585,
380.413925,
380.53245,
380.61975,
380.69775,
380.724375,
380.764,
380.81055,
380.84145,
380.916375,
380.98405,
381.063925,
381.1078,
381.154725,
381.178025,
381.222125,
381.2627,
381.381625,
381.497975,
381.5136,
381.537425,
381.630175,
381.66295,
381.666825,
381.711425,
381.783025,
381.80655,
381.8205,
381.871175,
381.8879,
381.945175,
381.991825,
382.02645,
382.1016,
382.1253,
382.146725,
382.238425,
382.3315,
382.349175,
382.425425,
382.485475,
382.563,
382.612675,
382.6829,
382.715875,
382.778,
382.8337,
382.929475,
382.995125,
383.0217,
383.080475,
383.1219,
383.174725,
383.205675,
383.259825,
383.31735,
383.365475,
383.4295,
383.472325,
383.517325,
383.534075,
383.644175,
383.645875,
383.6504,
383.667325,
383.6958,
383.708575,
383.71865,
383.72695,
383.754075,
383.830475,
383.834975,
383.838475,
383.930775,
383.942225,
383.961125,
384.02745,
384.077875,
384.14335,
384.15785,
384.1997,
384.2758,
384.334975,
384.3459,
384.37565,
384.403075,
384.47395,
384.49675,
384.501225,
384.562475,
384.57115,
384.6021,
384.6146,
384.67215,
384.7243,
384.78825,
384.861725,
384.902225,
384.95565,
384.9635,
384.9706,
384.97695,
385.010575,
385.095875,
385.25515,
385.2961,
385.33005,
385.39365,
385.44365,
385.55935,
385.583725,
385.658125,
385.749275,
385.80165,
385.87355,
385.924075,
385.99185,
386.02465,
386.12085,
386.164425,
386.23785,
386.273075,
386.29695,
386.331975,
386.53075,
386.542725,
386.6047,
386.615325,
386.644525,
386.65295,
386.656525,
386.66265,
386.73555,
386.742675,
386.774175,
386.8153,
386.8654,
386.8978,
386.9676,
386.991375,
387.007625,
387.04135,
387.14715,
387.229,
387.30725,
387.33415,
387.373825,
387.383425,
387.40005,
387.4119,
387.4557,
387.512375,
387.542275,
387.580375,
387.62105,
387.670875,
387.700575,
387.8785,
387.92325,
387.929125,
388.00855,
388.078125,
388.096075,
388.099325,
388.131925,
388.169975,
388.172375,
388.19725,
388.207925,
388.23955,
388.256625,
388.303875,
388.322975,
388.346725,
388.387875,
388.399875,
388.50545,
388.56445,
388.5661,
388.651125,
388.6544,
388.72515,
388.7487,
388.7786,
388.799425,
388.872175,
388.888475,
388.95135,
389.0019,
389.012825,
389.061925,
389.209,
389.228275,
389.28795,
389.318925,
389.33305,
389.3475,
389.356475,
389.39835,
389.478725,
389.521925,
389.634275,
389.751925,
389.793075,
389.890775,
389.963875,
389.997425,
390.03325,
390.035175,
390.06035,
390.13145,
390.191625,
390.256775,
390.2785,
390.3102,
390.35755,
390.36115,
390.395875,
390.508025,
390.569375,
390.58295,
390.647825,
390.657725,
390.721075,
390.775575,
390.8251,
390.853275,
390.882425,
390.915375,
390.973,
390.9893,
391.01655,
391.094875,
391.14365,
391.170675,
391.17455,
391.179425,
391.210875,
391.220875,
391.24665,
391.418525,
391.501325,
391.546375,
391.575575,
391.589975,
391.6936,
391.7085,
391.7803,
391.839725,
391.893475,
391.915725,
391.95825,
392.063675,
392.083875,
392.087375,
392.0944,
392.1069,
392.153475,
392.19395,
392.280075,
392.3082,
392.315725,
392.319275,
392.3264,
392.337675,
392.386075,
392.433,
392.57525,
392.5862,
392.633475,
392.66405,
392.70525,
392.739825,
392.775425,
392.78155,
392.9034,
392.9836,
393.023175,
393.164725,
393.203225,
393.256125,
393.296625,
393.332075,
393.36555,
393.441175,
393.475825,
393.4917,
393.53345,
393.553925,
393.599775,
393.652775,
393.71365,
393.724775,
393.7507,
393.786375,
393.8185,
393.918425,
393.978075,
394.04635,
394.135175,
394.225325,
394.2748,
394.354725,
394.435,
394.51745,
394.541775,
394.58935,
394.634175,
394.72085,
394.740775,
394.760875,
394.84745,
394.901375,
394.9729,
395.0343,
395.112725,
395.1313,
395.199425,
395.2235,
395.24095,
395.280025,
395.344425,
395.393425,
395.397475,
395.404975,
395.472875,
395.51855,
395.535425,
395.569375,
395.6897,
395.819375,
395.856425,
395.891975,
395.912625,
395.917925,
395.92355,
395.9363,
395.997725,
396.034425,
396.077075,
396.1643,
396.33205,
396.34935,
396.385425,
396.43545,
396.57895,
396.593625,
396.611725,
396.6497,
396.68425,
396.707125,
396.73985,
396.8132,
396.846975,
396.95675,
396.993425,
397.0413,
397.094725,
397.1035,
397.1157,
397.1336,
397.235775,
397.25275,
397.3645,
397.4256,
397.50795,
397.614475,
397.7528,
397.755125,
397.809725,
397.9084,
397.9425,
397.963975,
398.0637,
398.1639,
398.2167,
398.2938,
398.365,
398.4163,
398.4178,
398.471625,
398.530925,
398.574425,
398.638525,
398.705575,
398.7306,
398.74435,
398.772675,
398.86525,
398.88965,
398.976425,
399.0222,
399.150825,
399.200425,
399.250775,
399.2819,
399.3186,
399.373525,
399.387475,
399.3977,
399.45215,
399.515225,
399.5623,
399.585625,
399.62285,
399.68955,
399.69545,
399.71235,
399.743525,
399.75005,
399.780825,
399.78435,
399.831425,
399.865425,
399.91295,
399.955975,
