SPK_SPKC01a,SPK_SPKC02a,SPK_SPKC04a,SPK_SPKC04c,SPK_SPKC09a,SPK_SPKC10a,SPK_SPKC12c
258.0159,,316.298475,,,391.974325,291.481425
258.035025,,316.372725,,,392.044775,291.503775
258.043675,,316.44405,,,392.16315,291.523775
258.05265,,316.450325,,,392.286925,291.5538
258.07005,,316.530825,,,392.441775,291.57345
258.09865,,316.61015,,,392.502075,291.632025
258.113075,,316.6339,,,392.552675,291.68215
258.13335,,316.66985,,,392.608625,291.7085
258.1495,,316.7524,,,392.7624,291.7373
258.16275,,316.845225,,,392.8317,291.776925
258.188225,,316.8707,,,392.963975,291.80775
258.218925,,316.9419,,,392.98795,291.829575
258.242025,,316.993025,,,393.0428,291.86485
258.264825,,317.0302,,,393.110175,291.908125
258.2821,,317.1033,,,393.16355,291.928625
258.28945,,317.14065,,,393.219375,291.974925
258.31065,,317.1578,,,393.2539,292.0056
258.33,,317.172225,,,393.32035,292.032675
258.34995,,317.221575,,,393.364225,292.0526
258.358875,,317.382675,,,393.4342,292.082725
258.368275,,317.428675,,,393.5129,292.13235
258.376325,,317.511575,,,393.566025,292.156175
258.386225,,317.569,,,393.646675,292.223325
258.3916,,317.625125,,,393.690725,292.238725
258.40295,,317.648925,,,393.752225,292.275475
258.416,,317.78655,,,393.8029,292.31695
258.4293,,317.791675,,,393.834825,292.350225
258.44045,,317.883,,,393.863575,292.393225
258.454725,,317.9352,,,393.894875,292.415375
258.50905,,318.03345,,,393.973,292.431075
258.523125,,318.09405,,,394.029725,292.4722
258.550425,,318.1583,,,394.063775,292.4869
258.567075,,318.2699,,,394.108175,292.522975
258.5842,,318.311425,,,394.2431,292.541975
258.5993,,318.37685,,,394.3205,292.6003
258.617325,,318.3977,,,394.3549,292.610525
258.64595,,318.435775,,,394.381575,292.62505
258.647,,318.54855,,,394.4334,292.7023
258.656925,,318.5923,,,394.5362,292.7289
258.669225,,318.630425,,,394.58395,292.763725
258.6889,,318.739025,,,394.622175,292.785975
258.699925,,318.783175,,,394.6483,292.822225
258.721575,,318.8485,,,394.6708,292.84765
258.73895,,318.94945,,,394.712025,292.87895
258.758225,,318.994025,,,394.78445,292.91755
258.772225,,319.0428,,,394.811225,292.9266
258.834275,,319.06585,,,394.852025,292.967175
258.844375,,319.100675,,,395.009375,292.993425
258.851375,,319.1338,,,395.039925,293.0182
258.86815,,319.2247,,,395.0808,293.0462
258.8829,,319.282475,,,395.138775,293.0944
258.893175,,319.340775,,,395.197925,293.104675
258.9186,,319.4158,,,395.227625,293.127075
258.924125,,319.431975,,,395.2625,293.1536
258.957575,,319.4592,,,395.3194,293.167925
258.9743,,319.519325,,,395.444425,293.18655
258.998675,,319.7166,,,395.514875,293.2107
259.01145,,319.74,,,395.5977,293.237975
259.032475,,319.782775,,,395.6386,293.24825
259.052225,,319.788375,,,395.670475,293.277425
259.0732,,319.808575,,,395.719325,293.301925
259.08945,,319.8732,,,395.857125,293.324875
259.1082,,320.03645,,,395.88085,293.364275
259.130975,,320.051475,,,395.9135,293.38355
259.180625,,320.1561,,,395.943475,293.423225
259.190475,,320.247725,,,395.977,293.4609
259.212275,,320.288625,,,396.01115,293.491425
259.22775,,320.449175,,,396.0457,293.516875
259.25265,,320.50545,,,396.081225,293.5335
259.2984,,320.53115,,,396.1131,293.57405
259.311625,,320.687125,,,396.14595,293.595375
259.34335,,320.75165,,,396.174675,293.6537
259.35885,,320.868475,,,396.2388,293.67215
259.3887,,320.892075,,,396.284425,293.7019
259.40795,,320.9432,,,396.33545,293.728575
259.41895,,320.975,,,396.412525,293.769425
259.44165,,320.995375,,,396.50785,293.801775
259.4559,,321.01455,,,396.556775,293.83145
259.462325,,321.0541,,,396.6008,293.864075
259.47805,,321.13285,,,396.63585,293.892275
259.50455,,321.19985,,,396.6808,293.91195
259.521525,,321.24395,,,396.72795,293.932875
259.54945,,321.325525,,,396.7671,293.976925
259.56675,,321.38565,,,396.8167,294.0138
259.581475,,321.41235,,,396.921525,294.06655
259.59515,,321.441325,,,396.960425,294.09355
259.614625,,321.449175,,,397.000225,294.09995
259.6329,,321.6007,,,397.114325,294.13185
259.644775,,321.725475,,,397.1522,294.1759
259.65685,,321.74985,,,397.1869,294.1926
259.673575,,321.7796,,,397.220025,294.2297
259.712575,,321.803475,,,397.261075,294.28135
259.725625,,321.855425,,,397.308,294.303875
259.73935,,321.9158,,,397.39315,294.336925
259.7496,,322.031325,,,397.442275,294.36225
259.81775,,322.0809,,,397.47925,294.393175
259.83715,,322.12395,,,397.511,294.414875
259.87535,,322.200075,,,397.55875,294.444275
259.928675,,322.28195,,,397.674375,294.4597
259.948075,,322.318075,,,397.7159,294.48625
259.958825,,322.441775,,,397.75745,294.52355
259.966825,,322.544075,,,397.781775,294.57875
259.98145,,322.5638,,,397.8229,294.611725
259.995675,,322.6052,,,397.9386,294.658775
260.007125,,322.632,,,397.98825,294.6793
260.019225,,322.663,,,398.0148,294.702025
260.05805,,322.7136,,,398.04705,294.73405
260.09455,,322.83815,,,398.087575,294.7728
260.17155,,322.89545,,,398.115725,294.802125
260.1987,,322.936975,,,398.263025,294.868
260.21445,,323.0749,,,398.29495,294.886625
260.2423,,323.105025,,,398.337175,294.90815
260.2558,,323.157475,,,398.3698,294.93865
260.2917,,323.216,,,398.408025,294.960825
260.3007,,323.2455,,,398.463925,294.980775
260.322125,,323.28845,,,398.574025,295.00875
260.333575,,323.368825,,,398.612475,295.044275
260.347975,,323.413275,,,398.649275,295.0677
260.36325,,323.426775,,,398.698,295.090275
260.374775,,323.495975,,,398.730325,295.113975
260.3904,,323.506425,,,398.901,295.14075
260.399725,,323.54665,,,398.994125,295.16485
260.415575,,323.564125,,,399.138575,295.182725
260.43465,,323.58695,,,399.219175,295.21315
260.460725,,323.638425,,,399.329625,295.26405
260.4835,,323.750275,,,399.38555,295.2854
260.5291,,323.8281,,,399.4401,295.32325
260.545975,,323.867025,,,399.522775,295.3569
260.557025,,323.9024,,,399.5875,295.37825
260.5977,,323.9345,,,399.64155,295.400125
260.612475,,323.959725,,,399.68085,295.458725
260.622875,,324.115525,,,399.716175,295.476975
260.6423,,324.175125,,,399.7642,295.5053
260.68455,,324.21405,,,399.881725,295.51705
260.713275,,324.27925,,,399.9423,295.538625
260.736225,,324.34665,,,,295.569425
260.751425,,324.38485,,,,295.6203
260.7741,,324.3961,,,,295.652125
260.809775,,324.4077,,,,295.670525
260.822125,,324.51395,,,,295.702175
260.832475,,324.573875,,,,295.72705
260.843575,,324.6116,,,,295.76625
260.85465,,324.76415,,,,295.7861
260.865175,,324.7995,,,,295.807575
260.88785,,324.895775,,,,295.85325
260.895175,,325.003325,,,,295.908725
260.90735,,325.0303,,,,295.928525
260.92095,,325.0731,,,,295.9542
260.939975,,325.09265,,,,295.974825
260.94885,,325.120225,,,,296.00095
260.9888,,325.188025,,,,296.044825
261.0032,,325.25705,,,,296.07235
261.036,,325.44265,,,,296.10515
261.0493,,325.46535,,,,296.130775
261.06105,,325.488325,,,,296.174875
261.115125,,325.534325,,,,296.200425
261.136875,,325.551175,,,,296.259175
261.1432,,325.5694,,,,296.279375
261.15605,,325.60215,,,,296.30715
261.18235,,325.613925,,,,296.333725
261.20595,,325.623425,,,,296.36395
261.24365,,325.654025,,,,296.38875
261.2955,,325.682775,,,,296.445625
261.3072,,325.789275,,,,296.477925
261.32355,,325.84095,,,,296.487925
261.34395,,325.8746,,,,296.508475
261.3463,,325.9188,,,,296.54785
261.377775,,325.940625,,,,296.564875
261.392275,,325.983475,,,,296.597125
261.411925,,326.02765,,,,296.612225
261.42655,,326.07505,,,,296.678225
261.474725,,326.110475,,,,296.712575
261.491725,,326.1979,,,,296.73725
261.551,,326.224475,,,,296.75925
261.570675,,326.25695,,,,296.78495
261.59695,,326.309925,,,,296.814425
261.61215,,326.36235,,,,296.859525
261.626475,,326.3863,,,,296.86695
261.64455,,326.42495,,,,296.902075
261.65305,,326.4602,,,,296.933325
261.6598,,326.594075,,,,296.96475
261.6861,,326.661825,,,,296.984075
261.7148,,326.680975,,,,297.01155
261.739675,,326.73435,,,,297.0377
261.750575,,326.76475,,,,297.058825
261.771075,,326.793375,,,,297.077725
261.78195,,326.8283,,,,297.10085
261.79985,,326.8886,,,,297.1241
261.810975,,326.906875,,,,297.15155
261.844,,327.0349,,,,297.1814
261.86595,,327.091975,,,,297.190375
261.8817,,327.1558,,,,297.272925
261.901775,,327.1781,,,,297.29665
261.927325,,327.204625,,,,297.345275
261.94005,,327.252825,,,,297.377525
261.9598,,327.271975,,,,297.39665
261.9662,,327.273475,,,,297.438675
261.998375,,327.28155,,,,297.47405
262.013725,,327.350975,,,,297.501125
262.027825,,327.365325,,,,297.54265
262.047725,,327.39095,,,,297.57075
262.0591,,327.435725,,,,297.601275
262.076025,,327.506525,,,,297.62205
262.087475,,327.544825,,,,297.6504
262.11545,,327.6074,,,,297.706
262.136075,,327.60925,,,,297.720025
262.152875,,327.6179,,,,297.7671
262.155975,,327.65465,,,,297.7932
262.166275,,327.67185,,,,297.84145
262.236,,327.70175,,,,297.863325
262.2524,,327.730975,,,,297.903575
262.268575,,327.78345,,,,297.9349
262.319775,,327.901,,,,297.953625
262.33765,,327.943625,,,,297.97665
262.349675,,327.9878,,,,298.023
262.361375,,328.0356,,,,298.04515
262.408825,,328.04875,,,,298.076975
262.4231,,328.082175,,,,298.0989
262.446975,,328.092825,,,,298.124375
262.461375,,328.098875,,,,298.1519
262.496575,,328.171375,,,,298.18045
262.548225,,328.291525,,,,298.2375
262.566875,,328.348275,,,,298.265775
262.58115,,328.42085,,,,298.286575
262.59355,,328.565075,,,,298.302075
262.609275,,328.61615,,,,298.36335
262.624225,,328.68945,,,,298.395425
262.643425,,328.73355,,,,298.4301
262.658075,,328.815275,,,,298.4806
262.677175,,328.84885,,,,298.509675
262.770325,,328.93725,,,,298.536725
262.7901,,328.9572,,,,298.5574
262.8176,,328.9994,,,,298.58135
262.83135,,329.0529,,,,298.604325
262.840125,,329.08905,,,,298.639125
262.84435,,329.17615,,,,298.651275
262.868975,,329.18525,,,,298.66985
262.885675,,329.24915,,,,298.71885
262.9041,,329.267025,,,,298.743875
262.91555,,329.3249,,,,298.783525
262.9295,,329.405925,,,,298.822325
262.944575,,329.431575,,,,298.839875
262.9795,,329.469225,,,,298.877825
263.005525,,329.489775,,,,298.900275
263.07405,,329.5383,,,,298.92965
263.110875,,329.6009,,,,298.9591
263.11375,,329.629875,,,,298.99545
263.1612,,329.690475,,,,299.029275
263.193475,,329.7519,,,,299.059
263.2102,,329.7809,,,,299.07665
263.23065,,329.8471,,,,299.10895
263.246275,,329.896325,,,,299.13175
263.253375,,329.956325,,,,299.15915
263.285525,,329.9845,,,,299.1953
263.324725,,330.01735,,,,299.25245
263.3515,,330.031625,,,,299.299475
263.37135,,330.081825,,,,299.3253
263.396675,,330.09525,,,,299.345625
263.4134,,330.14115,,,,299.376575
263.43195,,330.16825,,,,299.4316
263.4493,,330.2424,,,,299.463475
263.49535,,330.28765,,,,299.49585
263.51085,,330.3108,,,,299.5188
263.5335,,330.35055,,,,299.558775
263.5688,,330.36605,,,,299.6018
263.585275,,330.4404,,,,299.63225
263.612725,,330.46075,,,,299.6911
263.6372,,330.5043,,,,299.721475
263.661725,,330.55035,,,,299.749675
263.675,,330.57935,,,,299.779675
263.69325,,330.613425,,,,299.80505
263.7219,,330.651925,,,,299.832725
263.72945,,330.698525,,,,299.858175
263.7573,,330.8299,,,,299.9031
263.778775,,330.86295,,,,299.92825
263.816975,,330.925875,,,,299.942825
263.827875,,330.942075,,,,299.967675
263.844525,,330.968425,,,,300.011425
263.86875,,331.022175,,,,300.0328
263.898525,,331.053425,,,,300.0559
263.922875,,331.13095,,,,300.088575
263.93735,,331.21755,,,,300.1083
263.961225,,331.23485,,,,300.12
263.9736,,331.269275,,,,300.141575
263.99055,,331.29655,,,,300.181125
264.0116,,331.3147,,,,300.2102
264.029575,,331.3258,,,,300.237075
264.051925,,331.40835,,,,300.270375
264.089875,,331.467225,,,,300.2953
264.126575,,331.500725,,,,300.318
264.13615,,331.5878,,,,300.345925
264.1607,,331.61265,,,,300.4023
264.17945,,331.646425,,,,300.458475
264.197725,,331.68825,,,,300.518125
264.21805,,331.75625,,,,300.55845
264.245875,,331.827725,,,,300.60035
264.329875,,331.85285,,,,300.63115
264.34985,,331.89745,,,,300.65745
264.396775,,331.957025,,,,300.6757
264.43585,,332.0428,,,,301.081025
264.449275,,332.048475,,,,301.099775
264.528675,,332.0775,,,,301.155575
264.551425,,332.1004,,,,301.1941
264.58355,,332.1422,,,,301.22135
264.596025,,332.1949,,,,301.250975
264.630825,,332.23015,,,,301.2746
264.64395,,332.2315,,,,301.300775
264.6753,,332.28235,,,,301.33715
264.692025,,332.331925,,,,301.38495
264.7084,,332.3735,,,,301.41865
264.728825,,332.406425,,,,301.451
264.745075,,332.445775,,,,301.4836
264.76265,,332.48915,,,,301.5316
264.7839,,332.508425,,,,301.579975
264.799425,,332.52535,,,,301.61775
264.803775,,332.617575,,,,301.63735
264.8273,,332.70195,,,,301.7147
264.84155,,332.770125,,,,301.75965
264.86795,,332.7978,,,,301.7902
264.893625,,332.837325,,,,301.81525
264.91405,,332.8812,,,,301.845625
264.9351,,332.916625,,,,301.87645
264.95905,,332.98625,,,,301.90115
264.978075,,333.021175,,,,301.91935
265.0006,,333.07005,,,,301.93635
265.03665,,333.143225,,,,301.97325
265.076625,,333.168825,,,,302.03125
265.091325,,333.2473,,,,302.059525
265.1061,,333.3041,,,,302.09065
265.12895,,333.328675,,,,302.114525
265.14945,,333.353625,,,,302.141575
265.169525,,333.371475,,,,302.174175
265.1855,,333.385825,,,,302.2011
265.210025,,333.408075,,,,302.253175
265.236525,,333.433225,,,,302.277575
265.2783,,333.514375,,,,302.303275
265.28845,,333.5418,,,,302.32095
265.304525,,333.595425,,,,302.3431
265.324375,,333.6563,,,,302.36265
265.336075,,333.7157,,,,302.393325
265.3596,,333.747425,,,,302.4119
265.37555,,333.7905,,,,302.4361
265.383775,,333.8256,,,,302.456975
265.39425,,333.887625,,,,302.479425
265.425475,,334.05215,,,,302.505375
265.4341,,334.055925,,,,302.5379
265.4521,,334.07835,,,,302.600275
265.465425,,334.10555,,,,302.627925
265.48565,,334.136675,,,,302.662925
265.5053,,334.228125,,,,302.673925
265.52595,,334.247825,,,,302.702325
265.540075,,334.26665,,,,302.729875
265.57015,,334.2746,,,,302.7591
265.5933,,334.317075,,,,302.7807
265.620025,,334.35235,,,,302.8116
265.64185,,334.392375,,,,302.863925
265.667925,,334.429375,,,,302.9117
265.68505,,334.502975,,,,302.958975
265.715025,,334.5401,,,,303.0023
265.72685,,334.665875,,,,303.0466
265.749225,,334.71165,,,,303.05565
265.766825,,334.764275,,,,303.08355
265.773375,,334.834025,,,,303.136875
265.7839,,334.90745,,,,303.163575
265.7981,,334.92045,,,,303.204475
265.814075,,334.928075,,,,303.221725
265.827225,,334.952075,,,,303.2518
265.851875,,334.9907,,,,303.275425
265.8653,,335.0214,,,,303.301625
265.903125,,335.068325,,,,303.362575
265.9345,,335.1442,,,,303.3815
265.951575,,335.1796,,,,303.412375
265.9613,,335.243,,,,303.443075
265.98395,,335.279725,,,,303.4784
266.0169,,335.37625,,,,303.499775
266.06545,,335.4069,,,,303.52575
266.07835,,335.45005,,,,303.559775
266.09955,,335.476225,,,,303.5692
266.143225,,335.5165,,,,303.597975
266.1861,,335.58215,,,,303.627
266.201375,,335.603925,,,,303.65395
266.2249,,335.64135,,,,303.677725
266.236375,,335.688175,,,,303.703725
266.266825,,335.723875,,,,303.7245
266.271875,,335.740525,,,,303.7907
266.29215,,335.796675,,,,303.829575
266.335125,,335.852325,,,,303.8538
266.371125,,335.893325,,,,303.876825
266.3861,,335.92865,,,,303.9112
266.39595,,336.006775,,,,303.93465
266.412,,336.0535,,,,303.9534
266.43555,,336.09895,,,,303.966725
266.4549,,336.129875,,,,303.998375
266.4903,,336.20545,,,,304.0196
266.51355,,336.24295,,,,304.042225
266.52825,,336.429775,,,,304.1222
266.5622,,336.50135,,,,304.15325
266.5808,,336.540725,,,,304.190325
266.5949,,336.5558,,,,304.229475
266.6332,,336.62555,,,,304.25845
266.6615,,336.71695,,,,304.299925
266.677575,,336.793725,,,,304.321325
266.6865,,336.84795,,,,304.354125
266.708825,,336.909,,,,304.374675
266.737475,,336.9124,,,,304.3936
266.759025,,336.971425,,,,304.4283
266.779475,,337.1137,,,,304.445275
266.80485,,337.160175,,,,304.469775
266.82575,,337.1865,,,,304.517425
266.842225,,337.293825,,,,304.5395
266.87255,,337.333575,,,,304.5695
266.9089,,337.366625,,,,304.5918
266.92745,,337.429975,,,,304.633125
266.93125,,337.540825,,,,304.681375
266.981675,,337.602225,,,,304.710875
266.99395,,337.653175,,,,304.750075
267.010375,,337.744575,,,,304.795725
267.0295,,337.81185,,,,304.8551
267.040475,,337.9472,,,,304.864525
267.056625,,337.995075,,,,304.892075
267.0866,,338.01245,,,,304.9113
267.117025,,338.054875,,,,304.966275
267.138575,,338.085075,,,,305.039825
267.14335,,338.122275,,,,305.062225
267.162275,,338.151675,,,,305.109675
267.1817,,338.1579,,,,305.1388
267.195325,,338.18115,,,,305.169075
267.211475,,338.231175,,,,305.195525
267.226225,,338.359075,,,,305.217575
267.24585,,338.432,,,,305.23475
267.28865,,338.450875,,,,305.269525
267.314675,,338.513975,,,,305.330575
267.344225,,338.549375,,,,305.356875
267.363125,,338.580875,,,,305.39225
267.389275,,338.632125,,,,305.428225
267.401775,,338.660225,,,,305.44945
267.42225,,338.697975,,,,305.47805
267.426575,,338.728825,,,,305.50285
267.46045,,338.769425,,,,305.5374
267.483625,,338.809075,,,,305.5749
267.494625,,338.8679,,,,305.60265
267.534075,,338.90135,,,,305.62175
267.555875,,338.92525,,,,305.639275
267.5736,,338.99575,,,,305.66465
267.58835,,339.035325,,,,305.717675
267.61075,,339.12505,,,,305.754475
267.626,,339.177375,,,,305.773875
267.643475,,339.22785,,,,305.80185
267.658625,,339.292325,,,,305.842925
267.6753,,339.3102,,,,305.886975
267.69335,,339.3782,,,,305.905975
267.719475,,339.403875,,,,305.930925
267.742675,,339.443225,,,,305.963775
267.768825,,339.47335,,,,305.991325
267.7909,,339.4883,,,,306.015025
267.8332,,339.514525,,,,306.0239
267.869325,,339.55785,,,,306.06405
267.9229,,339.58185,,,,306.09445
267.937,,339.65105,,,,306.122675
267.95365,,339.6702,,,,306.15815
267.977775,,339.719325,,,,306.18985
267.989875,,339.7255,,,,306.222725
268.00215,,339.761675,,,,306.27245
268.02005,,339.818875,,,,306.2886
268.0426,,339.886,,,,306.312125
268.0653,,339.910675,,,,306.337675
268.0751,,339.9676,,,,306.383275
268.0888,,339.973825,,,,306.405125
268.108775,,340.01425,,,,306.4319
268.136075,,340.04555,,,,306.4712
268.1529,,340.09045,,,,306.491525
268.1697,,340.1335,,,,306.559575
268.1994,,340.15875,,,,306.579675
268.229875,,340.199625,,,,306.611675
268.24925,,340.20765,,,,306.629725
268.261625,,340.27305,,,,306.681275
268.271275,,340.2933,,,,306.7203
268.31415,,340.33145,,,,306.754575
268.333625,,340.348975,,,,306.78095
268.3576,,340.394125,,,,306.81375
268.387175,,340.410325,,,,306.82945
268.408225,,340.4509,,,,306.85935
268.418325,,340.483675,,,,306.92085
268.422125,,340.51135,,,,306.940825
268.438175,,340.5318,,,,306.97505
268.4522,,340.562125,,,,307.0317
268.4648,,340.6262,,,,307.040475
268.47895,,340.667675,,,,307.061575
268.4951,,340.7096,,,,307.077275
268.535575,,340.750675,,,,307.1035
268.550275,,340.842525,,,,307.155875
268.576025,,340.8785,,,,307.170975
268.5906,,340.9123,,,,307.20955
268.60515,,340.961825,,,,307.23845
268.66145,,340.965275,,,,307.2682
268.691025,,340.968525,,,,307.2884
268.712925,,341.038025,,,,307.3117
268.759525,,341.039725,,,,307.343975
268.7844,,341.06325,,,,307.36745
268.797775,,341.07645,,,,307.396375
268.827475,,341.085075,,,,307.424425
268.85695,,341.1347,,,,307.465975
268.87365,,341.14015,,,,307.48975
268.8903,,341.175825,,,,307.516
268.902175,,341.191525,,,,307.541475
268.92235,,341.264625,,,,307.57565
268.936675,,341.29845,,,,307.607475
268.954075,,341.328025,,,,307.628425
268.9738,,341.354475,,,,307.6731
268.988975,,341.457375,,,,307.68605
269.032375,,341.483725,,,,307.767725
269.0564,,341.53875,,,,307.80395
269.088,,341.560075,,,,307.825675
269.120775,,341.653375,,,,307.8567
269.1433,,341.68085,,,,307.864425
269.184975,,341.70615,,,,307.92015
269.20415,,341.7979,,,,307.946125
269.2228,,341.8249,,,,307.97575
269.224125,,341.892375,,,,308.009025
269.236925,,341.9206,,,,308.021575
269.2721,,341.973725,,,,308.039
269.318575,,342.005325,,,,308.122025
269.337625,,342.02355,,,,308.146475
269.351925,,342.053375,,,,308.171325
269.36335,,342.077675,,,,308.194975
269.393325,,342.216625,,,,308.232375
269.415025,,342.313725,,,,308.263725
269.453,,342.3492,,,,308.28775
269.45695,,342.379475,,,,308.311025
269.46805,,342.439425,,,,308.340225
269.54885,,342.458825,,,,308.367825
269.5662,,342.50275,,,,308.393675
269.590325,,342.512525,,,,308.40995
269.605775,,342.54965,,,,308.442875
269.66785,,342.631575,,,,308.473
269.69165,,342.671575,,,,308.509775
269.70775,,342.702625,,,,308.53495
269.718875,,342.729075,,,,308.5722
269.761725,,342.7529,,,,308.591375
269.776125,,342.7853,,,,308.6147
269.81485,,342.8198,,,,308.648
269.84,,342.856575,,,,308.693975
269.855425,,342.873675,,,,308.7221
269.871925,,342.90755,,,,308.744875
269.882125,,342.9702,,,,308.76115
269.954475,,343.0193,,,,308.812225
269.958925,,343.067675,,,,308.84025
269.9754,,343.099325,,,,308.8652
269.998425,,343.12545,,,,308.9115
270.0478,,343.181325,,,,308.939175
270.0763,,343.232325,,,,308.968075
270.104025,,343.262825,,,,309.013225
270.10685,,343.318775,,,,309.057075
270.119275,,343.338125,,,,309.101175
270.1443,,343.3732,,,,309.1702
270.1636,,343.432675,,,,309.2724
270.1769,,343.4619,,,,309.299125
270.191575,,343.48125,,,,309.324725
270.207625,,343.48675,,,,309.3475
270.2241,,343.6073,,,,309.369975
270.2543,,343.656775,,,,309.394675
270.273125,,343.6831,,,,309.419175
270.301675,,343.704225,,,,309.438675
270.312575,,343.730075,,,,309.499225
270.3296,,343.75995,,,,309.522275
270.332825,,343.7954,,,,309.534625
270.345425,,343.8107,,,,309.57545
270.362,,343.83295,,,,309.625775
270.383125,,343.8556,,,,309.65195
270.4008,,343.875125,,,,309.68845
270.423175,,343.905625,,,,309.712625
270.4505,,343.964075,,,,309.75805
270.468775,,344.007,,,,309.77725
270.49995,,344.08585,,,,309.82155
270.514575,,344.114575,,,,309.83705
270.5333,,344.1227,,,,309.88985
270.55645,,344.14375,,,,309.921975
270.596175,,344.19725,,,,309.966375
270.666175,,344.200675,,,,309.9958
270.692175,,344.216625,,,,310.0393
270.7157,,344.259625,,,,310.077625
270.745325,,344.286325,,,,310.135675
270.8048,,344.338175,,,,310.164125
270.8183,,344.37635,,,,310.20065
270.83865,,344.4147,,,,310.222175
270.853675,,344.44005,,,,310.245175
270.90815,,344.4691,,,,310.2702
270.926525,,344.506325,,,,310.289625
270.94945,,344.535375,,,,310.311325
270.96865,,344.55445,,,,310.337725
270.9891,,344.586575,,,,310.3621
271.01205,,344.642575,,,,310.389675
271.02345,,344.73305,,,,310.4226
271.042625,,344.806675,,,,310.441425
271.06905,,344.8296,,,,310.4763
271.10185,,344.856425,,,,310.496175
271.1329,,344.908575,,,,310.52215
271.142375,,344.952,,,,310.557025
271.14875,,345.02385,,,,310.57955
271.17345,,345.039775,,,,310.6157
271.187575,,345.060175,,,,310.644775
271.206225,,345.10755,,,,310.669125
271.256675,,345.134425,,,,310.6874
271.294325,,345.163725,,,,310.70885
271.32655,,345.213775,,,,310.722125
271.334275,,345.2612,,,,310.758075
271.37425,,345.28,,,,310.794125
271.410075,,345.2973,,,,310.81505
271.434075,,345.326975,,,,310.8543
271.4733,,345.36205,,,,310.8852
271.493475,,345.442475,,,,310.9151
271.532325,,345.481175,,,,310.9346
271.56,,345.525625,,,,310.9669
271.5787,,345.5509,,,,310.990375
271.601325,,345.572475,,,,311.01375
271.643925,,345.5986,,,,311.03025
271.6801,,345.608825,,,,311.055975
271.70425,,345.633075,,,,311.076425
271.733875,,345.68695,,,,311.099825
271.73625,,345.724225,,,,311.13925
271.782475,,345.77475,,,,311.1794
271.79805,,345.850175,,,,311.2112
271.832875,,345.856325,,,,311.23905
271.8543,,345.88475,,,,311.258775
271.8825,,345.912175,,,,311.29725
271.902575,,345.953525,,,,311.31675
271.91545,,345.980225,,,,311.344625
271.9347,,346.0054,,,,311.369875
271.955525,,346.235625,,,,311.3928
271.97475,,346.318075,,,,311.415575
271.995975,,346.338925,,,,311.4581
271.99815,,346.342025,,,,311.500325
272.018475,,346.362975,,,,311.52845
272.045375,,346.398525,,,,311.55715
272.09035,,346.438425,,,,311.587025
272.105475,,346.474625,,,,311.622675
272.12335,,346.536525,,,,311.632975
272.14045,,346.596,,,,311.666875
272.16245,,346.638275,,,,311.688175
272.177775,,346.659325,,,,311.71435
272.208575,,346.688075,,,,311.740525
272.26915,,346.7137,,,,311.761875
272.282025,,346.718375,,,,311.784225
272.304,,346.730675,,,,311.85615
272.321125,,346.7646,,,,311.8891
272.34535,,346.78245,,,,311.9104
272.363475,,346.823375,,,,311.92295
272.37745,,346.854325,,,,311.961875
272.396675,,346.8913,,,,312.013775
272.416525,,346.92395,,,,312.04395
272.42735,,346.93925,,,,312.049425
272.433675,,346.96275,,,,312.083675
272.443175,,347.017525,,,,312.121075
272.4575,,347.042025,,,,312.139025
272.470525,,347.075075,,,,312.169525
272.48815,,347.124525,,,,312.196375
272.503275,,347.146375,,,,312.213375
272.537525,,347.18065,,,,312.2371
272.610475,,347.2351,,,,312.260725
272.62735,,347.2911,,,,312.286075
272.6608,,347.325275,,,,312.30235
272.677825,,347.352275,,,,312.356
272.7085,,347.38075,,,,312.3849
272.74275,,347.40925,,,,312.459375
272.759875,,347.44125,,,,312.4858
272.785125,,347.460475,,,,312.510875
272.787925,,347.4791,,,,312.536825
272.8062,,347.52415,,,,312.540725
272.83775,,347.573725,,,,312.57185
272.851275,,347.606475,,,,312.5859
272.885725,,347.63775,,,,312.60535
272.910475,,347.7161,,,,312.6576
272.918125,,347.723325,,,,312.681675
272.9213,,347.75105,,,,312.7067
272.9484,,347.76305,,,,312.727925
272.967575,,347.817125,,,,312.76585
272.971875,,347.8293,,,,312.800525
272.99115,,347.8657,,,,312.845825
273.01335,,347.898425,,,,312.865975
273.042975,,348.00585,,,,312.894275
273.060525,,348.030075,,,,312.9286
273.071975,,348.059725,,,,312.996
273.0957,,348.076825,,,,313.03135
273.111575,,348.1537,,,,313.044175
273.130025,,348.18565,,,,313.0684
273.1522,,348.188825,,,,313.0829
273.217125,,348.19845,,,,313.117325
273.227225,,348.235825,,,,313.18715
273.2455,,348.248425,,,,313.2051
273.268575,,348.308625,,,,313.2212
273.270725,,348.3352,,,,313.262775
273.2833,,348.3608,,,,313.282225
273.296125,,348.395425,,,,313.32545
273.311825,,348.430175,,,,313.37945
273.32665,,348.45705,,,,313.39795
273.34005,,348.5061,,,,313.43585
273.3628,,348.52675,,,,313.458925
273.38945,,348.596975,,,,313.487825
273.399675,,348.619225,,,,313.51765
273.41215,,348.641725,,,,313.553125
273.433925,,348.668225,,,,313.591325
273.45005,,348.701775,,,,313.6095
273.47235,,348.733025,,,,313.64465
273.4834,,348.76255,,,,313.6697
273.496825,,348.8822,,,,313.689575
273.5224,,348.915275,,,,313.700125
273.53365,,348.982725,,,,313.7262
