SPK_SPKC07b,SPK_SPKC08a,SPK_SPKC09a,SPK_SPKC09b
261.75215,279.852475,337.4047,501.975575
261.789675,279.95075,337.549825,502.0918
262.209025,280.003425,337.66725,502.117075
262.30735,280.110375,337.75595,502.15795
262.335575,280.392275,337.8104,502.3662
262.494975,280.4872,337.8693,502.4591
262.631375,280.55985,337.903075,502.484375
262.859625,280.662725,337.97045,502.527075
263.021425,280.8512,338.057425,502.593375
263.21575,280.9117,338.13655,502.7235
263.29155,280.978725,338.19895,502.80375
263.361275,281.110825,338.244725,502.9357
263.432925,281.308375,338.3047,503.031775
263.512875,281.420975,338.3433,503.077025
263.613125,281.516175,338.394575,503.30765
263.718525,281.569325,338.469625,503.432
263.80435,281.6003,338.539575,503.5432
264.000525,281.696025,338.57595,503.7332
264.279425,281.7821,338.633375,504.58285
264.492775,282.12755,338.68655,504.5963
264.596275,282.218825,338.884675,504.6173
264.66315,282.29375,339.024075,504.68905
264.73455,282.5908,339.046175,504.74295
264.842925,282.661825,339.09905,504.87125
264.922525,282.69425,339.1432,505.222225
265.031125,282.9761,339.3387,505.74645
265.10595,283.036375,339.368,506.340475
265.201125,283.306725,339.438475,506.522825
265.3014,283.454175,339.47255,506.6023
265.437875,283.515425,339.505475,506.8503
265.5591,283.625325,339.5667,507.08645
265.96805,283.66605,339.63985,507.124675
266.142625,283.79685,339.6972,507.381325
266.273525,283.860425,339.756025,507.65645
266.343575,283.876475,339.87605,508.0669
266.43775,284.2048,340.0342,508.38565
266.510875,284.337725,340.0691,508.845425
266.616,284.4511,340.122475,509.1031
266.684025,284.85085,340.163975,509.346925
266.8219,284.981875,340.2523,509.46275
266.93235,285.024925,340.319875,509.5273
267.060325,285.05365,340.362175,509.587525
267.1097,285.085025,340.4634,509.625775
267.286,285.1714,340.534175,509.663075
267.35975,285.2865,340.5901,509.820525
267.455575,285.43065,340.71185,510.458875
267.6587,285.5134,340.897125,510.53125
267.818575,285.771825,341.00585,510.853875
267.830725,285.9047,341.06935,511.48465
267.918125,285.98015,341.151775,511.61555
268.031,286.125175,341.2033,511.8058
268.169725,286.223625,341.323925,511.904275
268.404675,286.25815,341.481425,512.0527
268.51435,286.563425,341.70825,512.13955
268.56615,286.86155,341.78005,512.3818
268.68595,287.165825,341.876925,512.490725
268.743,287.248525,342.037525,513.179925
268.81975,287.432375,342.2098,513.5113
269.0811,287.501525,342.292575,513.642225
269.104525,287.9615,342.3554,513.75335
269.16585,288.197325,342.432325,514.5861
269.4065,288.269125,342.503125,515.36455
269.52415,288.32,342.5512,515.4188
269.568025,288.66885,342.71965,515.821125
269.685625,288.984475,342.87875,516.22855
269.857775,289.550725,342.925325,516.50355
269.9158,289.616725,343.0098,516.5395
269.999325,289.884475,343.0918,516.628175
270.156225,290.236375,343.114025,516.823675
270.188975,290.3075,343.14225,517.31125
270.226725,290.55375,343.198225,517.39525
270.2537,290.7713,343.24705,517.46505
270.29805,291.2415,343.34145,517.56745
270.33075,291.330125,343.404725,517.640225
270.3562,291.469375,343.6525,518.5072
270.3861,291.657475,343.8067,518.5595
270.41865,291.875025,344.016425,518.6021
270.469075,291.9479,344.3155,518.89385
270.551825,292.04085,344.396175,518.9644
270.681225,292.10075,344.496225,519.05575
270.787125,292.293375,344.522675,519.2587
270.816975,292.4324,344.620925,519.636475
270.864925,292.602925,344.657925,519.8088
271.018125,292.80695,344.712075,519.960325
271.14325,292.88625,344.7337,520.023275
271.221375,292.965425,344.83935,520.062925
271.531225,293.250475,344.888625,520.1189
271.70115,293.340575,344.99195,520.173825
271.812625,293.469225,345.171025,520.255825
271.95855,293.51015,345.357025,520.31065
272.069925,293.6648,345.40355,520.442975
272.34545,293.8997,345.475375,520.523975
272.789375,293.9515,345.571275,520.667075
272.91355,294.04535,345.682075,520.74495
273.035175,294.2085,345.812625,520.8736
273.35385,294.2919,346.028225,521.10605
273.44975,294.520475,346.0999,521.1928
273.55965,294.564025,346.151525,521.4932
273.6763,294.7175,346.297625,521.66365
273.747775,294.807125,346.480475,521.725075
273.8194,295.055575,346.608,521.751125
273.905675,295.135925,346.70665,521.873775
273.991825,295.3064,346.77625,521.99305
274.0752,295.374525,346.887825,522.1251
274.108975,295.466325,347.180825,522.45405
274.146575,295.633475,347.247525,522.883975
274.1903,295.68195,347.3945,522.9617
274.22145,295.88585,347.46295,523.0864
274.3073,295.89015,347.506325,523.169525
274.3813,295.909225,347.54845,523.21715
274.4252,295.9424,347.598,523.27425
274.5189,296.012625,347.63405,523.678575
274.576225,296.11015,347.677175,523.92855
274.940075,296.2264,347.679125,524.166575
275.06435,296.288,347.7042,524.330575
275.13265,296.294025,347.736225,524.5302
275.213925,296.383425,347.775175,524.66725
275.295375,296.575275,347.857025,525.172775
275.34365,296.660875,347.915875,525.610275
275.382975,296.751525,347.9547,525.674725
275.4513,296.8276,348.01895,525.96775
275.507925,297.05235,348.092275,526.145875
275.65015,297.142875,348.216725,526.265025
275.714425,297.250875,348.3082,526.600125
275.7763,297.352175,348.350975,526.65665
275.906125,297.40755,348.37175,526.786525
275.95235,297.45545,348.38815,526.86025
276.00705,297.550375,348.4396,527.12905
276.032525,297.7342,348.47535,527.21385
276.089125,297.793225,348.505925,527.4466
276.178925,297.8542,348.583625,527.6233
276.294625,298.0312,348.846325,527.979325
276.344675,298.1058,348.966525,528.084025
276.41335,298.16675,349.08945,528.3177
276.505575,298.319825,349.161,528.455325
276.5827,298.55195,349.21875,528.637675
276.639725,298.9524,349.262175,528.67935
276.696875,299.418125,349.30585,528.7424
276.7265,299.48615,349.352975,529.131825
276.78325,299.540575,349.41035,529.33745
276.8602,299.61355,349.4547,529.461175
276.9566,299.71065,349.508975,529.778825
277.0329,299.782,349.61655,530.119525
277.387175,299.84725,349.679825,530.82305
277.4191,299.913975,349.80145,531.072625
277.454825,300.304675,349.867725,532.4263
277.5096,300.429625,350.064525,533.3325
277.57635,300.533925,350.245325,533.653925
277.6112,300.8615,350.626475,533.66885
277.647075,301.002025,350.72785,533.812625
277.69275,301.07125,350.784875,534.041175
277.8357,301.386825,350.856375,534.30975
277.887375,301.567425,350.9523,534.8249
277.9199,301.674625,351.0217,534.99475
277.966975,301.902225,351.0657,535.247025
278.003575,302.013275,351.121225,535.41415
278.181275,302.13075,351.2618,535.777475
278.284125,302.37605,351.59285,535.91345
278.3165,302.582175,351.82545,536.027425
278.349075,302.901175,352.176775,536.63345
278.39335,303.096025,352.423075,536.931525
278.41725,303.15185,352.72655,537.127775
278.447425,303.24905,353.0208,537.3652
278.53635,303.45145,353.249,537.567525
278.6245,303.7474,353.409925,537.858325
278.662825,303.955925,353.5431,538.4377
278.690975,304.123725,353.715175,538.821025
278.73425,304.283025,353.779725,538.874875
278.7974,304.529575,353.81095,539.222
278.86555,304.63975,353.855625,539.398975
278.951475,304.724925,353.8949,539.540125
279.012725,305.17795,353.92285,539.714825
279.0697,305.415375,353.9613,540.149375
279.13935,305.51005,354.0104,540.18595
279.188725,305.91265,354.05355,540.27025
279.240325,306.058625,354.084425,540.765725
279.312875,306.213575,354.1093,540.815875
279.440475,306.578725,354.189475,541.24295
279.4726,306.7578,354.280125,541.44475
279.5913,307.1464,354.359625,541.73165
279.648575,307.361275,354.3894,541.89295
279.7581,307.492825,354.420525,541.99455
279.859525,307.5854,354.688425,542.104075
279.9676,307.829075,354.81915,543.2064
280.059475,308.024775,354.958525,543.700075
280.1188,308.14735,355.036525,543.763425
280.157775,308.228775,355.115975,544.0447
280.198175,308.4008,355.11835,544.263425
280.237475,308.543825,355.18065,544.531225
280.3121,308.809075,355.326225,544.772825
280.349225,309.026675,355.419325,545.190275
280.376875,309.041975,355.7201,545.404525
280.5279,309.242075,355.835075,545.684075
280.552125,309.507175,355.929,546.190225
280.5739,309.790925,355.97165,546.3607
280.7189,310.029325,356.252925,546.5146
280.74645,310.066325,356.341675,547.01455
280.786625,310.121425,356.42815,547.221425
280.8206,310.19055,356.5675,547.37265
280.867925,310.3727,356.6455,548.40835
280.9215,310.45985,356.70365,548.550175
280.941725,310.603175,356.824675,548.70685
280.976725,310.65575,356.92785,548.993175
281.082475,310.7581,357.023225,549.053825
281.11665,310.875425,357.27915,549.077225
281.1693,310.93655,357.34455,550.084375
281.227975,311.134075,357.40585,550.20005
281.2744,311.230275,357.464475,550.488275
281.3723,311.286425,357.653525,550.61815
281.415875,311.353825,357.813525,550.805575
281.4814,311.4406,358.316925,550.945525
281.5765,311.941875,358.5694,550.980475
281.6778,312.289675,358.709975,551.41845
281.828525,312.5402,358.8179,551.686975
281.87245,312.827425,359.00145,552.056325
281.917825,313.17855,359.139975,552.682575
281.9943,313.3458,359.183675,553.657075
282.037725,313.432625,359.27465,553.67835
282.128625,313.711125,359.351375,553.6915
282.18585,313.95545,359.424925,553.7283
282.342575,314.03355,359.458875,553.762525
282.4086,314.116325,359.60755,553.796825
282.510525,314.228775,359.642275,554.12575
282.54565,314.379275,359.69205,554.602275
282.636025,314.4925,359.722125,554.67125
282.6884,314.6725,359.764675,554.766125
282.8191,314.773925,359.809325,554.797825
282.868375,315.062425,359.848175,555.23545
282.906275,315.19995,359.87665,555.5783
282.96135,315.375675,359.940925,555.910375
283.02135,315.57305,359.986425,557.2057
283.05275,315.641975,360.0149,557.330325
283.12235,315.726525,360.04755,557.50665
283.1659,315.82575,360.065675,558.19275
283.20925,315.889375,360.09285,558.312225
283.254575,316.216425,360.114925,558.3698
283.298675,316.28745,360.14415,558.40595
283.390125,316.370125,360.17585,558.44135
283.4227,316.3838,360.19635,558.63
283.4507,316.626325,360.245075,558.798875
283.4895,316.7416,360.2872,559.0198
283.521,316.966575,360.33945,559.202325
283.620075,317.13745,360.384575,559.787775
283.699725,317.2992,360.458225,559.857725
283.855325,317.424025,360.496175,560.464175
283.87645,317.49865,360.636475,560.682825
283.95075,317.678325,360.673575,560.792075
283.98605,317.934175,360.71375,561.012275
284.032275,318.28885,360.8293,561.05115
284.08045,318.5774,360.9099,561.17395
284.18845,318.635725,360.98665,561.3468
284.2506,319.012175,361.056175,562.0657
284.384975,319.1656,361.144775,562.2091
284.427075,319.3117,361.22125,562.791175
284.620025,319.401675,361.2837,562.826925
284.714925,319.62625,361.349425,562.990125
284.787075,319.95375,361.4323,563.032625
284.904925,320.033625,361.471075,563.19065
285.024925,320.16485,361.550875,563.2317
285.1634,320.39295,361.613725,563.272375
285.203,320.49555,361.6686,563.3559
285.303,320.556825,361.83785,563.441575
285.3374,320.674825,361.93685,564.053975
285.35395,320.765875,361.97205,564.402925
285.51175,320.90945,362.095775,564.55025
285.54815,320.977825,362.2526,564.937625
285.571775,321.2387,362.3434,565.04765
285.75685,321.358975,362.4781,565.14825
285.790075,321.64005,362.5783,565.21975
285.83345,321.845525,362.772775,565.289475
285.860425,322.070125,362.84355,565.369175
285.94765,322.20445,363.0993,565.470775
286.013775,322.26135,363.165275,565.5343
286.10065,322.467175,363.2218,565.628825
286.155775,322.55,363.291975,565.9406
286.24805,322.76265,363.34805,565.9991
286.32155,323.044575,363.420875,566.212075
286.3672,323.13905,363.52415,566.52855
286.474775,323.241825,363.677425,566.58515
286.618625,323.393275,363.758125,566.64585
286.718525,323.47905,363.770575,566.817475
286.774825,323.55505,363.908575,567.012025
286.814525,323.677575,363.98155,567.147675
286.86985,323.8425,364.137675,567.16865
286.91425,323.9501,364.2676,567.27665
286.99485,324.03815,364.3533,568.0076
287.015075,324.1486,364.534675,568.2459
287.088875,324.514075,364.69215,568.838575
287.160725,324.7963,364.7737,568.91915
287.2206,324.846475,364.832725,569.6768
287.287975,324.854425,364.86535,569.8952
287.3511,324.971425,364.903525,570.026525
287.382725,325.035225,364.9579,570.211975
287.417775,325.4078,364.99085,570.26765
287.4815,325.50385,365.0356,570.3145
287.59165,325.6533,365.10145,570.626525
287.68455,325.7777,365.1571,570.79015
287.765025,326.2137,365.263975,571.09575
287.929975,326.372725,365.32305,571.36255
288.021675,326.762175,365.3756,571.39125
288.0813,326.893675,365.480875,572.121325
288.117125,326.89735,365.548775,572.199975
288.218025,327.2195,365.643075,572.457375
288.373,327.399925,365.75675,572.969275
288.401825,327.613425,365.81925,572.9753
288.464175,327.792725,365.956175,573.1275
288.498175,328.33345,366.094225,573.302025
288.57295,328.515325,366.131825,573.56005
288.69975,328.57675,366.222925,573.77375
288.77805,329.001425,366.40525,574.258575
288.924325,329.16845,366.65485,574.94345
288.974875,329.28175,366.880425,575.2072
289.238925,329.490625,367.1226,575.307125
289.3197,329.608175,367.492225,575.4476
289.363325,330.023,367.650825,576.369125
289.43085,330.137875,367.9859,576.6677
289.4859,330.5961,368.1403,576.95485
289.528725,330.675375,368.207325,577.61
289.60795,331.011825,368.244025,578.089125
289.75435,331.109575,368.32945,578.14565
289.9184,331.4123,368.3815,578.460775
290.000325,331.540875,368.460125,578.5247
290.059075,331.648425,368.652075,579.084775
290.098125,331.80765,368.887475,579.61055
290.154875,331.858925,369.0147,579.719575
290.203875,332.539975,369.214025,579.80425
290.328625,332.5907,369.3996,580.02095
290.374275,332.663325,369.570875,580.16195
290.48555,333.032875,369.66495,580.463825
290.55215,333.31285,369.797425,580.7988
290.59035,333.4337,369.88665,581.641975
290.6378,333.533475,369.9458,581.672275
290.658425,333.58995,369.978775,581.830275
290.769425,333.6891,370.03715,581.855925
290.821675,333.791375,370.11575,582.0334
290.89475,333.9549,370.1763,582.09895
290.9374,334.024175,370.2627,582.3618
290.991475,334.26895,370.367075,582.9274
291.06015,334.318175,370.51155,583.26235
291.20255,334.4263,370.5881,583.91665
291.2646,334.42735,370.641375,583.933775
291.352775,334.46885,370.726175,584.17835
291.394725,334.546575,370.7712,585.152225
291.465525,334.6,370.882375,586.0053
291.603375,334.86545,370.94985,586.2571
291.656325,335.0277,371.024525,586.39105
291.733525,335.12005,371.067675,586.714875
291.775525,335.25695,371.362175,586.942075
291.80155,335.467375,371.433525,588.15035
291.857925,335.650325,371.555775,588.198975
291.919275,335.71045,371.6038,589.2497
292.0192,336.1139,371.65835,589.51395
292.086925,336.314125,371.748625,590.030225
292.12385,336.46285,371.8321,590.360775
292.29875,336.56215,371.95525,590.551175
292.4124,336.638875,372.114175,590.6785
292.471125,336.74485,372.2323,591.004975
292.520775,336.86465,372.31215,591.6936
292.609775,336.9742,372.436625,591.74065
292.8466,337.030175,372.516775,591.785925
292.932,337.2271,372.656,591.856325
293.003775,337.280025,372.878575,592.102825
293.17805,337.365225,373.037675,592.137025
293.23255,337.682825,373.13705,592.35005
293.306775,337.852475,373.2425,592.913575
293.338325,337.94075,373.44305,593.3244
293.4029,338.045875,373.7888,593.83235
293.497575,338.164325,373.96715,594.173725
293.522075,338.32695,374.080375,594.356925
293.57655,338.537775,374.328675,594.508675
293.6315,338.732625,374.47155,594.5865
293.6662,339.087325,374.5406,595.610475
293.709575,339.166325,374.6044,595.723625
293.7595,339.23735,374.671225,595.896275
293.8275,339.32325,374.770725,596.047925
293.91185,339.7031,374.827575,596.53375
294.08615,339.8537,375.1836,596.606475
294.17845,340.0374,375.502175,596.6405
294.220375,340.126925,375.6184,596.98275
294.3489,340.198775,375.718675,597.276175
294.405875,340.432175,375.772725,597.4984
294.44175,340.821775,375.81015,597.800575
294.497225,340.8356,375.843775,597.8616
294.544925,340.90265,375.8867,598.085325
294.587925,341.147525,375.9146,598.65905
294.7492,341.65215,375.96905,598.7698
294.82805,341.81975,376.0438,598.9082
294.889675,341.912575,376.138375,599.12405
294.94665,342.02995,376.25655,599.18605
294.986775,342.116375,376.413025,599.59985
295.117725,342.25,376.46285,600.157775
295.188125,342.395275,376.5985,600.415575
295.286975,342.55065,376.6375,600.688725
295.371625,342.674925,376.7096,
295.4663,342.80695,376.8503,
295.5024,342.89525,377.01915,
295.57105,343.393125,377.1724,
295.6181,343.5855,377.22525,
295.65595,343.795175,377.2877,
295.81165,344.333175,377.395225,
295.8858,344.44745,378.127425,
295.954875,344.5376,378.374475,
296.00365,344.6307,378.487525,
296.054925,344.786,378.6087,
296.096,345.163225,378.6474,
296.157525,345.316425,378.794475,
296.209775,345.51995,378.881875,
296.243325,345.884525,378.925775,
296.2879,346.112825,379.275375,
296.335,346.186875,379.3807,
296.36025,346.35475,379.647725,
296.49955,346.618075,379.87505,
296.604725,346.73025,380.06155,
296.629125,347.052425,380.117325,
296.707875,347.202275,380.174375,
296.7343,347.43065,380.194975,
296.79735,347.537825,380.291375,
296.8594,347.667275,380.3892,
296.943825,347.7117,380.41905,
296.992775,347.871325,380.460975,
297.060325,348.35355,380.4956,
297.268425,348.9845,380.543575,
297.442,349.19725,380.64035,
297.504975,349.264125,380.7008,
297.5632,349.338825,380.7661,
297.6118,349.45765,380.86395,
297.68965,349.636025,380.9541,
297.718975,349.789325,381.077925,
297.767825,349.949875,381.3495,
298.003325,350.071575,381.452275,
298.15925,350.172575,381.597625,
298.21705,350.238625,381.66965,
298.269575,350.2885,381.807025,
298.3226,350.407375,381.8806,
298.42115,350.51535,382.00665,
298.4644,350.65315,382.061775,
298.5731,350.730375,382.113225,
298.6137,350.825025,382.201725,
298.677775,350.986575,382.2806,
298.755,351.347175,382.302275,
298.88805,351.65005,382.383825,
298.951425,351.833975,382.41785,
299.02895,351.92835,382.46835,
299.090525,352.0014,382.52365,
299.128825,352.28955,382.6124,
299.212,352.52905,382.687375,
299.326325,352.7357,382.82805,
299.415625,352.887725,382.915225,
299.49135,353.043425,383.221675,
299.535125,353.188975,383.3465,
299.642375,353.5136,383.490325,
299.69765,353.630775,383.570875,
299.86385,353.672175,383.73285,
299.9052,353.707725,383.8981,
299.93965,353.90265,383.97205,
300.039375,354.00985,384.089775,
300.0933,354.17745,384.25355,
300.180425,354.2889,384.297875,
300.29125,354.3914,384.44755,
300.579425,354.500125,384.57,
300.8044,354.653475,384.71415,
300.8835,354.726625,384.90285,
300.95175,354.89895,385.069325,
301.0905,355.10505,385.244,
301.176075,355.1417,385.53715,
301.298375,355.193925,385.7509,
301.35275,355.227625,385.8729,
301.512625,355.348275,385.99125,
301.582325,355.404625,386.04375,
301.64795,355.449525,386.1169,
301.781025,355.587425,386.16485,
301.864725,356.135575,386.32485,
301.985125,356.315425,386.441075,
302.322925,356.455225,386.562375,
302.687925,356.517075,386.766,
302.789775,356.62705,386.868225,
302.885525,356.797775,386.908625,
302.999375,356.911975,387.0251,
303.2891,356.9744,387.09055,
303.406025,357.0291,387.282325,
303.521275,357.085025,387.32955,
303.604175,357.1911,387.405875,
303.703075,357.33445,387.575925,
303.776425,357.4079,387.664025,
303.850625,357.519325,387.725525,
303.971275,357.5979,387.901075,
304.12955,357.66425,388.221775,
304.283,357.749475,388.30415,
304.309275,357.83815,388.4029,
304.3621,358.013875,388.567675,
304.443425,358.169275,388.613075,
304.624425,358.2833,388.6557,
304.76195,358.455375,388.85105,
304.9749,358.534975,388.950875,
305.1602,358.683475,389.068625,
305.32505,359.0024,389.12135,
305.5069,359.1744,389.241425,
305.720225,359.31095,389.326725,
305.891225,359.3623,389.374525,
305.95795,359.502825,389.459,
306.001825,359.7516,389.554175,
306.162675,359.819225,389.623625,
306.306025,359.9466,389.79215,
306.466,360.005475,389.860025,
306.53225,360.063775,389.9503,
306.751125,360.113175,390.010825,
306.8621,360.1907,390.0775,
306.968525,360.355525,390.175675,
307.0504,361.05685,390.2794,
307.079375,361.159075,390.43235,
307.1722,361.29735,390.54495,
307.25945,361.400975,390.6438,
307.406725,361.4778,390.7555,
307.494875,361.517025,390.82385,
307.58415,361.69555,390.95655,
307.79645,361.95065,391.012925,
307.854625,362.10675,391.1231,
307.90705,362.324025,391.210325,
308.025875,362.739125,391.289675,
308.061875,362.864975,391.4665,
308.1054,363.03465,391.8752,
308.15475,363.1266,392.231825,
308.25915,363.193,392.4014,
308.354025,363.33065,392.465325,
308.45565,363.59205,392.843825,
308.5183,363.94445,392.90335,
308.581725,364.022575,393.038875,
308.633,364.22385,393.22305,
308.705,364.35205,393.248375,
308.8546,364.409425,393.285925,
308.89465,364.578475,393.3562,
309.026625,364.65285,393.460525,
309.168375,364.74615,393.642725,
309.283575,365.03755,393.670575,
309.340575,365.1632,393.794925,
309.40875,365.292,393.985575,
309.7705,365.60775,394.10085,
309.9383,365.651625,394.256525,
309.99685,365.705775,394.423675,
310.174,365.72735,394.578325,
310.20835,365.813675,394.62775,
310.24555,365.8703,394.6608,
310.283975,365.99775,394.716625,
310.34945,366.146625,394.744375,
310.38925,366.374975,394.7818,
310.434,366.486875,394.83965,
310.4632,366.82105,394.880525,
310.553825,366.9367,394.998125,
310.587325,367.092525,395.082775,
310.7127,367.2532,395.111275,
310.77035,367.380775,395.14065,
310.828775,367.518575,395.1868,
310.8624,367.62925,395.267025,
310.9797,367.706825,395.317525,
311.05115,367.81705,395.374725,
311.089875,368.0323,395.61185,
311.15995,368.06405,395.70075,
311.202475,368.295225,395.761725,
311.243975,368.444525,395.918225,
311.30605,368.638875,396.0211,
311.3355,368.782425,396.194375,
311.572625,368.81885,396.252625,
311.621175,369.003625,396.89235,
311.731675,369.06035,397.050025,
311.867975,369.186375,397.128175,
311.9162,369.329475,397.2962,
312.00515,369.648725,397.596575,
312.098775,369.841175,397.696575,
312.173025,370.1886,398.0112,
312.34605,370.20395,398.472825,
312.437675,370.38275,398.86165,
312.55995,370.735625,399.173975,
312.6594,371.00385,399.4533,
312.747,371.336525,399.535725,
312.8085,371.5246,399.65645,
312.884275,371.616125,399.780875,
312.9667,371.69225,399.843025,
313.1435,372.0901,400.0204,
313.191525,372.23025,400.1867,
313.279325,372.463175,400.290175,
313.4214,372.581375,400.36565,
313.46725,372.640525,400.5184,
313.5132,372.700625,400.61035,
313.5562,372.882325,400.710125,
313.6131,373.340925,400.900675,
313.65495,373.57165,401.0857,
313.717975,373.6323,401.254625,
313.85195,373.9053,401.40705,
314.116275,374.107625,401.606325,
314.217075,374.17435,401.6981,
314.3663,374.718925,401.761075,
314.398075,375.143575,401.8031,
314.43825,375.2201,401.9691,
314.493725,375.3125,402.0587,
314.5701,375.5249,402.126175,
314.611725,375.764725,402.311,
314.812375,376.0323,402.420325,
314.87875,376.494475,402.527475,
314.9311,376.619,402.72255,
314.966475,376.6997,402.8454,
315.040025,376.90965,402.952575,
315.19335,377.155575,402.99825,
315.236125,377.264675,403.08295,
315.3175,377.729125,403.168,
315.3846,378.01475,403.222775,
315.480975,378.29785,403.266675,
315.545375,378.417225,403.3117,
315.60125,378.564725,403.4436,
315.65605,378.794125,403.708375,
315.70395,378.896475,404.11365,
315.7533,378.977875,404.238725,
315.81245,379.321825,404.476625,
315.88065,379.4055,404.58195,
315.93105,379.50345,404.787725,
315.974625,379.896525,404.879975,
316.03845,379.9919,405.205025,
316.10345,380.112825,405.2101,
316.157725,380.20425,405.556725,
316.238175,380.55255,405.7303,
316.28245,380.69775,405.794,
316.370125,380.7641,405.96105,
316.4312,380.89965,406.07885,
316.506125,381.2078,406.172775,
316.592275,381.450525,406.24915,
316.721525,381.534325,406.4629,
316.773625,381.62035,406.60945,
316.84235,381.6967,406.71285,
316.960375,382.4007,406.74995,
317.000275,382.487825,406.84405,
317.04715,382.626225,406.8917,
317.21945,382.9731,406.94635,
317.3123,383.2194,407.023025,
317.422825,383.518,407.0652,
317.50255,383.648825,407.137375,
317.5914,383.8812,407.177175,
317.614325,383.999675,407.22385,
317.67105,384.130775,407.31145,
317.7332,384.15985,407.37595,
317.776475,384.25935,407.660175,
317.8215,384.4678,407.7445,
317.88815,384.5907,407.844425,
317.98205,385.33865,408.0268,
318.108675,385.536075,408.070975,
318.1528,385.62885,408.165125,
318.212125,385.734475,408.242525,
318.35035,385.89915,408.32045,
318.430425,386.003475,408.5432,
318.466125,386.440575,408.620325,
318.4927,386.5231,408.658425,
318.5782,386.61015,408.695475,
318.6573,386.6358,408.824975,
318.69125,386.744375,408.86355,
318.745925,386.812875,408.902675,
318.8398,386.922925,408.942825,
318.90505,387.0722,409.001,
318.959675,387.1987,409.0342,
319.074425,387.41785,409.077,
319.208075,387.586175,409.13635,
319.264125,387.73145,409.1884,
319.342575,387.8922,409.24545,
319.40055,387.9549,409.3262,
319.46095,388.12935,409.426675,
319.52405,388.285775,409.471725,
319.580025,388.37495,409.5427,
319.663625,388.397825,409.620875,
319.776725,388.535425,409.7468,
319.861775,388.8045,409.841125,
319.9864,389.31115,409.9298,
320.061825,389.6032,410.080425,
320.148625,389.738875,410.21605,
320.21195,389.830525,410.282475,
320.27955,389.93005,410.31285,
320.322725,390.10805,410.3693,
320.415,390.193325,410.4298,
320.44885,390.2835,410.6305,
320.4965,390.62815,410.828125,
320.661,390.7015,411.3288,
320.753125,390.97275,411.377975,
320.86785,391.026575,411.470875,
320.9938,391.18825,411.517675,
321.07645,391.414475,411.57445,
321.129525,391.478975,411.613925,
321.31305,391.818675,411.8001,
321.3932,391.95365,411.85095,
321.423125,392.856675,411.9524,
321.494,393.16125,412.11955,
321.57525,393.4503,412.193375,
321.6992,393.626875,412.38975,
321.7647,393.742875,412.4381,
321.86115,393.8795,412.544625,
321.967625,394.20095,412.60075,
322.02135,394.312825,413.008425,
322.0687,394.42935,413.398825,
322.148325,394.483,413.45955,
322.1835,394.522875,413.535875,
322.2633,394.560875,413.6904,
322.344175,394.782825,413.696775,
322.4682,394.8612,413.7638,
322.5574,395.032375,413.8914,
322.620075,395.178125,413.967425,
322.96255,395.395075,414.068325,
323.051975,395.563625,414.148175,
323.094425,395.679325,414.22535,
323.1606,396.07285,414.3447,
323.22705,396.152525,414.4974,
323.314075,396.543525,414.55425,
323.368175,396.9982,414.78325,
323.482,397.094025,414.919475,
323.5686,397.15275,415.1503,
323.757625,397.4788,415.448875,
323.824725,397.55,415.587475,
323.884775,397.72045,415.6964,
323.93795,398.000175,415.7856,
324.01085,398.107325,415.934225,
324.1862,398.16965,416.17605,
324.275925,398.5034,416.363925,
324.36255,398.72895,416.565675,
324.475,398.859925,416.820875,
324.599975,399.138325,416.90795,
324.71395,399.24225,417.2784,
324.76365,399.42185,417.38675,
324.853025,399.74085,417.585625,
324.894775,399.7926,417.738825,
324.98785,400.01885,417.87225,
325.03755,400.212525,418.087875,
325.07855,400.292725,418.3893,
325.144275,400.349475,418.454325,
325.235925,400.423075,418.535225,
325.2773,400.51165,418.775025,
325.342975,400.637275,419.150575,
325.398175,400.729875,419.192725,
325.449375,400.9472,419.256425,
325.560375,401.365475,419.436775,
325.814225,401.9,419.620325,
325.8655,401.998875,420.043925,
326.091475,402.102625,420.3774,
326.249775,402.30675,420.48165,
326.59425,402.38195,420.575325,
326.68065,402.47335,420.624475,
326.871225,402.7489,420.71105,
326.92095,402.8575,420.78525,
327.26695,402.933925,420.873875,
327.352025,402.96835,420.930225,
327.4271,403.068675,421.0338,
327.611775,403.130725,421.14785,
327.73375,403.283925,421.202925,
327.850525,404.30115,421.324425,
327.9414,404.637725,421.41755,
328.344675,404.743675,421.708075,
328.383525,404.807025,421.81805,
328.43645,404.833775,421.976,
328.467025,404.88905,422.494275,
328.489525,405.004425,422.706225,
328.5182,405.50795,422.885,
328.5619,405.722475,422.9542,
328.619075,405.729425,423.050175,
328.709375,406.0017,423.191375,
328.772,406.08945,423.412375,
328.88965,406.1697,423.57175,
329.19805,406.232525,423.826875,
329.260225,406.313075,424.1021,
329.394475,406.38575,424.55385,
329.69275,406.458475,424.9065,
329.794225,406.61835,425.162,
329.9822,406.66175,425.504075,
330.3069,407.037075,425.974925,
330.42675,407.40855,426.0931,
330.556025,407.452125,426.215975,
330.718025,407.5279,426.683725,
331.11705,407.599525,426.734975,
331.1811,407.7083,426.802725,
331.2422,407.760825,426.851925,
331.31265,407.936625,426.964775,
331.708675,408.0573,427.0062,
331.817975,408.2306,427.221125,
331.84685,408.631025,427.29415,
331.920075,408.795175,427.3444,
332.023975,408.86085,427.471,
