SPK_SPKC11a,SPK_SPKC15a,SPK_SPKC15b
,95.8683,133.560175
,95.93315,133.613325
,95.934325,133.716925
,95.950175,133.77115
,95.9519,133.802675
,96.0056,133.841825
,96.03005,133.89
,96.049275,133.9288
,96.102725,134.005
,96.111525,134.034475
,96.113175,134.1133
,96.1297,134.140875
,96.13585,134.3681
,96.180125,134.421425
,96.2063,134.442875
,96.24285,134.630475
,96.417225,134.652375
,96.420525,134.724925
,96.4298,134.821125
,96.435075,135.032375
,96.455175,135.053725
,96.458175,135.069325
,96.470925,135.1378
,96.485325,135.17825
,96.494125,135.3872
,96.506925,135.409975
,96.539175,135.6269
,96.7636,135.64205
,96.78935,135.657475
,96.810125,135.75215
,96.828525,135.881025
,96.951275,135.96375
,96.964775,136.066375
,96.991375,136.07925
,97.0401,136.092625
,97.045225,136.105425
,97.0744,136.12715
,97.235,136.182275
,97.250525,136.418875
,97.52025,136.439725
,97.542125,136.4724
,97.70115,136.57615
,97.772475,136.6327
,97.774575,136.679175
,97.811125,136.69135
,97.894475,136.714375
,97.907025,136.7716
,97.94165,136.9572
,97.995725,136.961825
,98.112575,137.00045
,98.20205,137.0269
,98.21295,137.029575
,98.2285,137.049225
,98.234025,137.1057
,98.2483,137.2332
,98.254375,137.271825
,98.266225,137.3082
,98.2846,137.333925
,98.3517,137.4271
,98.376,137.512525
,98.42695,137.572675
,98.502075,137.613175
,98.51295,137.64875
,98.548625,137.70025
,98.606375,137.73815
,98.71145,137.796
,98.80395,137.861025
,98.8411,137.896775
,98.8684,138.000675
,98.9255,138.1048
,98.949975,138.16025
,99.040975,138.181875
,99.048725,138.2343
,99.08715,138.249725
,99.136425,138.4014
,99.19135,138.45205
,99.231375,138.49445
,99.27035,138.54285
,99.30455,138.591975
,99.398875,138.61735
,99.56335,138.635175
,99.585275,138.7058
,99.7646,138.7318
,99.809025,138.876875
,99.831075,138.89725
,99.86015,138.961775
,99.87615,138.972325
,99.885925,139.00515
,99.972875,139.045325
,100.037575,139.08545
,100.078275,139.115725
,100.082675,139.189125
,100.14315,139.275325
,100.207475,139.3017
,100.244975,139.305325
,100.271425,139.342975
,100.287525,139.39275
,100.326825,139.432
,100.338725,139.465025
,100.35325,139.516675
,100.36655,139.5728
,100.4653,139.619825
,100.5578,139.667225
,100.5857,139.705225
,100.59775,139.75215
,100.6152,139.8201
,100.669525,139.866675
,100.68985,139.8968
,100.796525,139.923975
,100.837,139.951825
,100.86195,140.0138
,100.86325,140.0617
,100.915125,140.090925
,100.926775,140.1266
,101.21125,140.157375
,101.25145,140.346125
,101.319475,140.39395
,101.3359,140.405275
,101.3533,140.4093
,101.372425,140.420925
,101.4552,140.5727
,101.46795,140.656125
,101.486875,140.7051
,101.503875,140.787075
,101.578025,140.808275
,101.66105,140.8471
,101.7176,140.884375
,101.7373,140.991975
,101.766775,141.0776
,101.958625,141.098075
,101.975975,141.162425
,102.00785,141.2158
,102.03345,141.241325
,102.0432,141.2782
,102.0884,141.300475
,102.09335,141.333175
,102.247,141.361125
,102.277425,141.621625
,102.456575,141.657825
,102.562,141.766425
,102.5866,141.789875
,102.593775,141.833375
,102.6216,141.86595
,102.63775,141.894475
,102.6513,141.9805
,102.7243,142.013025
,102.758725,142.05615
,102.8399,142.073475
,102.8589,142.095525
,102.888875,142.128925
,103.0303,142.204075
,103.06805,142.229325
,103.166875,142.2419
,103.245725,142.2621
,103.325825,142.279125
,103.367275,142.304275
,103.38495,142.324
,103.394225,142.35565
,103.4097,142.402675
,103.5838,142.4604
,103.60235,142.476325
,103.608125,142.49545
,103.615175,142.65065
,103.62665,142.6833
,103.637625,142.806725
,103.73465,142.841575
,103.7626,142.91985
,103.7793,142.965325
,103.8167,143.002175
,103.84235,143.0231
,103.884075,143.056425
,103.891575,143.0859
,103.9037,143.140925
,103.927675,143.17105
,103.938725,143.1777
,103.961475,143.215425
,103.9994,143.2428
,104.010125,143.30725
,104.0271,143.343475
,104.1055,143.365325
,104.2102,143.370325
,104.228725,143.427
,104.254625,143.488375
,104.267075,143.5146
,104.35905,143.587175
,104.4347,143.6558
,104.4564,143.7002
,104.511425,143.73155
,104.60405,143.77245
,104.62825,143.825075
,104.689425,143.917475
,104.7886,143.999
,104.80685,144.012675
,104.813775,144.03105
,104.84255,144.058525
,104.88135,144.09285
,104.9052,144.1703
,104.979175,144.207325
,104.983075,144.282275
,105.01475,144.312525
,105.0302,144.3624
,105.06925,144.448
,105.10215,144.4963
,105.158825,144.59255
,105.198275,144.7617
,105.27165,144.784525
,105.3319,144.896325
,105.376475,144.9807
,105.3866,145.015725
,105.40455,145.05155
,105.414375,145.10715
,105.4208,145.13685
,105.4495,145.301425
,105.47075,145.34965
,105.518675,145.373125
,105.542325,145.400025
,105.58415,145.4305
,105.618475,145.65455
,105.65285,145.677825
,105.668475,145.77385
,105.699375,145.89175
,105.8446,145.9114
,105.8593,145.971975
,105.87285,146.19815
,105.87995,146.227425
,105.882375,146.2772
,105.92245,146.2886
,105.964425,146.30735
,105.97535,146.3211
,106.01645,146.410775
,106.0448,146.54385
,106.10085,146.62315
,106.210675,146.6478
,106.239425,146.741675
,106.26285,146.794475
,106.27575,146.82935
,106.346625,146.857625
,106.37665,146.878875
,106.400825,147.15345
,106.4039,147.1833
,106.409975,147.209125
,106.440425,147.23325
,106.45655,147.256975
,106.514325,147.29645
,106.524,147.302675
,106.545975,147.337225
,106.607325,147.531025
,106.64465,147.54925
,106.66095,147.58045
,106.67745,147.601925
,106.6934,147.693975
,106.700675,147.818425
,106.728325,147.84835
,106.75515,147.8767
,106.7615,147.899475
,106.7674,147.920325
,106.796925,147.9425
,106.808875,147.974925
,106.997525,148.1943
,107.0287,148.2377
,107.0531,148.264575
,107.094975,148.28735
,107.136625,148.32985
,107.154175,148.355125
,107.164975,148.3841
,107.208075,148.4287
,107.22315,148.4394
,107.2448,148.467975
,107.282375,148.737275
,107.319625,148.8453
,107.41165,148.866625
,107.4546,148.930125
,107.502425,148.9988
,107.525625,149.151625
,107.563475,149.25075
,107.6213,149.32265
,107.667275,149.3341
,107.669075,149.336525
,107.704625,149.34505
,107.722425,149.3661
,107.72765,149.391875
,107.761825,149.410375
,107.79135,149.435425
,107.8027,149.454325
,107.854175,149.4703
,107.9187,149.52525
,107.98565,149.569075
,108.065625,149.622125
,108.14045,149.674325
,108.170175,149.685475
,108.1863,149.738625
,108.279675,149.831575
,108.31445,149.859475
,108.3263,149.880275
,108.340025,149.89075
,108.362975,149.928675
,108.50505,149.949775
,108.516525,149.973575
,108.55485,149.992675
,108.722475,150.024525
,108.7994,150.047975
,108.875725,150.079375
,108.894925,150.1898
,108.94305,150.2067
,108.94475,150.22305
,108.9648,150.244275
,108.9722,150.271475
,109.000025,150.28915
,109.0406,150.30905
,109.0611,150.340225
,109.13125,150.35865
,109.227225,150.413175
,109.27205,150.470025
,109.27995,150.5101
,109.306175,150.523425
,109.42605,150.575125
,109.42735,150.7616
,109.4288,150.7898
,109.461275,150.880725
,109.462725,150.9053
,109.4641,150.92485
,109.68525,150.948575
,109.700575,150.9653
,109.7476,150.98555
,109.7743,151.00445
,110.001775,151.02295
,110.014175,151.077975
,110.04485,151.101975
,110.19645,151.120625
,110.262325,151.1494
,110.323025,151.1899
,110.35475,151.215575
,110.37965,151.236325
,110.441075,151.254375
,110.511475,151.266725
,110.5336,151.2818
,110.575625,151.29545
,110.696725,151.3153
,110.698725,151.373325
,110.788375,151.3944
,110.823175,151.411825
,110.9701,151.4289
,111.02585,151.449925
,111.04235,151.466
,111.08925,151.485675
,111.143575,151.5035
,111.168025,151.5163
,111.190225,151.5516
,111.31345,151.5798
,111.32625,151.6206
,111.3439,151.67385
,111.393875,151.761625
,111.40915,151.817825
,111.504175,151.825425
,111.553675,151.847325
,111.771175,151.853375
,111.842375,151.86335
,111.899375,151.875325
,111.9323,151.92415
,111.94975,151.9796
,112.003525,152.02175
,112.02955,152.039175
,112.0469,152.0661
,112.10215,152.092675
,112.136675,152.16305
,112.185325,152.303425
,112.26395,152.32435
,112.4222,152.367
,112.452925,152.389975
,112.48145,152.409475
,112.501575,152.429575
,112.810875,152.45175
,112.9027,152.472525
,112.92255,152.64125
,112.984675,152.761275
,113.001825,152.846225
,113.020075,152.88115
,113.034925,152.903075
,113.166975,152.928675
,113.205,152.994125
,113.216525,153.071675
,113.305975,153.0924
,113.538725,153.164575
,113.548225,153.3189
,113.5584,153.32895
,113.573075,153.341525
,113.623575,153.39835
,113.6319,153.4175
,113.694775,153.44735
,113.777525,153.499725
,113.817525,153.522075
,113.934475,153.675825
,113.9456,153.69395
,114.013975,153.867225
,114.018825,153.8987
,114.06375,153.95455
,114.0874,154.018125
,114.118425,154.246325
,114.140825,154.2611
,114.292075,154.278975
,114.424975,154.338525
,114.48675,154.389825
,114.693,154.402575
,114.738175,154.4295
,114.82675,154.442325
,115.047825,154.45865
,115.1297,154.48075
,115.17755,154.512625
,115.3337,154.678425
,115.405275,154.719125
,115.431575,154.735775
,115.4644,154.757
,115.5283,154.78
,115.6349,154.8096
,115.72525,154.8379
,115.73895,154.85115
,115.794825,154.94315
,115.818575,154.982575
,115.83555,155.032075
,115.85205,155.0641
,115.865625,155.106825
,115.877325,155.1306
,115.905375,155.16155
,115.993175,155.194125
,116.026775,155.21705
,116.0828,155.237575
,116.12585,155.31325
,116.1384,155.3496
,116.152425,155.391225
,116.234125,155.46545
,116.27185,155.49175
,116.324825,155.5023
,116.3864,155.5087
,116.49735,155.53215
,116.511775,155.554325
,116.515675,155.911975
,116.528125,155.9614
,116.539875,155.989075
,116.5887,156.0116
,116.6092,156.080675
,116.7322,156.11965
,116.763875,156.212675
,116.849875,156.2939
,116.9681,156.360125
,117.004625,156.374925
,117.03005,156.418275
,117.0418,156.437575
,117.079075,156.6646
,117.128025,156.679725
,117.1515,156.7155
,117.176275,156.748525
,117.197725,156.76535
,117.37375,156.785425
,117.497875,156.79845
,117.576375,156.836625
,117.591725,156.876625
,117.6,156.895775
,117.68495,156.909425
,117.706625,156.952525
,117.83615,156.99845
,117.859775,157.01585
,117.87915,157.23135
,117.926425,157.255275
,117.9411,157.278625
,117.9581,157.313775
,117.991975,157.3336
,118.048225,157.3627
,118.157925,157.3742
,118.17855,157.4062
,118.183825,157.427625
,118.2021,157.669325
,118.30605,157.68205
,118.45425,157.7001
,118.542075,157.766875
,118.592575,157.784825
,118.61455,157.80725
,118.654775,157.881125
,118.684975,157.931075
,118.710775,157.95655
,118.726875,158.254925
,118.858475,158.2663
,118.93785,158.29575
,119.033575,158.5348
,119.090725,158.541475
,119.1188,158.5532
,119.16675,158.558725
,119.447,158.58815
,119.61945,158.820975
,119.643675,158.84725
,119.66095,158.864
,119.6747,158.9006
,119.69555,158.91505
,119.727225,158.9491
,119.801375,158.97655
,119.83045,159.0122
,119.885225,159.044525
,119.9521,159.069125
,119.975375,159.074625
,119.9769,159.09
,119.989125,159.348275
,120.0053,159.36395
,120.030325,159.377175
,120.05105,159.388925
,120.0913,159.415275
,120.109175,159.439125
,120.166925,159.78795
,120.1715,159.789125
,120.218225,159.868925
,120.227925,159.889975
,120.239625,159.908875
,120.266975,159.930225
,120.346425,159.9574
,120.377475,159.982725
,120.63955,160.00655
,120.752475,160.061075
,120.942725,160.30725
,121.0424,160.3274
,121.16525,160.374775
,121.2277,160.38325
,121.391925,160.466975
,121.4206,160.48135
,121.4634,160.53285
,121.56495,160.5456
,121.644,160.57705
,121.67705,160.64695
,121.766875,160.705375
,121.786575,160.748175
,121.815875,160.8636
,122.021975,160.88045
,122.037175,160.902475
,122.044625,160.935825
,122.0525,161.190725
,122.061225,161.20125
,122.0623,161.20705
,122.069225,161.248475
,122.0764,161.28035
,122.157525,161.302125
,122.3437,161.323025
,122.35465,161.35155
,122.36025,161.39395
,122.3687,161.405225
,122.376275,161.425125
,122.381925,161.44445
,122.387325,161.476575
,122.403525,161.5147
,122.477675,161.530025
,122.5149,161.561925
,122.54005,161.587775
,122.568175,161.60865
,122.5764,161.640625
,122.639825,161.661975
,122.641225,161.7114
,122.645825,161.7487
,122.698975,161.7868
,122.706225,161.816525
,122.7452,161.9018
,122.750225,162.2002
,122.764325,162.2441
,122.78875,162.265375
,122.799175,162.303925
,122.818025,162.3528
,123.06875,162.4149
,123.077175,162.7187
,123.086125,162.7432
,123.091725,162.747775
,123.1077,162.7604
,123.11785,162.804925
,123.13255,163.057025
,123.1464,163.10115
,123.194925,163.121775
,123.244925,163.155775
,123.256675,163.17695
,123.513425,163.190075
,123.54885,163.204575
,123.58415,163.447975
,123.635925,163.459725
,123.6636,163.47215
,123.730725,163.4888
,123.74145,163.8187
,123.8656,163.834775
,123.8854,163.871575
,123.895925,163.910225
,123.897875,163.9391
,123.91555,163.959475
,123.918375,163.984175
,123.945675,164.15155
,124.001,164.17675
,124.023025,164.24695
,124.082075,164.2702
,124.116075,164.3003
,124.1373,164.321375
,124.1682,164.40105
,124.2038,164.425325
,124.335025,164.45025
,124.3628,164.502025
,124.48545,164.5533
,124.53485,164.59565
,124.572025,164.6154
,124.592525,164.63815
,124.63085,164.6641
,124.656675,164.7151
,124.6885,164.94335
,124.783775,164.966225
,124.797175,164.99855
,124.8167,165.042775
,124.839475,165.103475
,124.906,165.136825
,124.97825,165.15695
,125.0033,165.18025
,125.017175,165.26065
,125.029775,165.52805
,125.067475,165.544175
,125.087275,165.5615
,125.141525,165.572725
,125.169575,165.5864
,125.182075,165.604425
,125.372025,165.61445
,125.3872,165.6273
,125.40725,165.666375
,125.48245,165.747525
,125.51705,165.807925
,125.54065,165.858125
,125.544925,165.90235
,125.7007,166.087725
,125.893525,166.105025
,125.9012,166.1657
,125.90815,166.2158
,125.924725,166.238
,125.945075,166.288925
,125.953075,166.49235
,125.9687,166.53145
,125.994975,166.536325
,126.037,166.6275
,126.041425,166.64945
,126.0935,166.824825
,126.1481,166.863825
,126.1512,166.9919
,126.1778,167.025225
,126.2352,167.12965
,126.241525,167.174675
,126.4635,167.20255
,126.480975,167.221375
,126.5096,167.245025
,126.545725,167.252925
,126.551925,167.339575
,126.60215,167.37515
,126.6272,167.41475
,126.8228,167.47225
,126.8294,167.48535
,126.8316,167.503725
,126.83725,167.654925
,126.852425,167.677025
,126.860475,167.71105
,126.87485,167.847325
,126.8862,167.883625
,126.903125,167.94165
,127.06875,168.138025
,127.095975,168.1804
,127.111225,168.221225
,127.147375,168.250575
,127.225075,168.294375
,127.2662,168.348625
,127.2918,168.394025
,127.32315,168.416475
,127.450575,168.4551
,127.473525,168.48135
,127.48575,168.539975
,127.50445,168.6048
,127.86375,168.714325
,127.8668,168.743925
,127.87785,168.776
,127.908225,168.79655
,127.92645,168.95845
,127.987375,169.020925
,128.003975,169.258325
,128.016425,169.2777
,128.137425,169.30335
,128.1822,169.514075
,128.200925,169.54675
,128.31145,169.566825
,128.386375,169.59945
,128.606275,169.76025
,128.6162,169.927425
,128.804475,169.960825
,128.90465,169.991525
,128.98895,170.022925
,129.0042,170.0663
,129.00595,170.127925
,129.2904,170.145825
,129.305375,170.163325
,129.325325,170.183175
,129.398275,170.21455
,129.538525,170.246875
,129.702425,170.275975
,129.748975,170.334825
,129.834175,170.52585
,130.015625,170.555275
,130.021875,170.590625
,130.02645,170.63485
,130.29185,170.66855
,130.3121,170.69365
,130.346725,170.719725
,130.441275,170.74265
,130.45095,170.800375
,130.746275,170.823025
,130.757125,170.85985
,130.777575,170.884
,130.794175,170.926475
,130.88615,170.95445
,131.17965,171.0114
,131.3018,171.0503
,131.34545,171.092625
,131.4401,171.1408
,131.463625,171.18545
,131.481325,171.208875
,131.5105,171.2429
,131.537825,171.2714
,131.546,171.29265
,131.606675,171.320525
,131.65155,171.40935
,131.7918,171.45525
,131.82165,171.5365
,131.889625,171.6222
,132.094425,171.662425
,132.1221,171.694075
,132.130825,171.745675
,132.146075,171.79135
,132.191075,171.852
,132.225475,171.917925
,132.3738,171.97005
,132.503925,172.006475
,132.5174,172.036875
,132.524875,172.22855
,132.532925,172.32385
,132.53725,172.347125
,132.5476,172.3796
,132.550575,172.40765
,132.557675,172.563275
,132.5742,172.588625
,132.645275,172.629375
,132.788,172.65935
,132.996575,172.8392
,133.1473,172.861625
,133.186625,172.8946
,133.21705,172.93075
,133.25245,173.0028
,133.38945,173.031975
,133.398075,173.0831
,133.4889,173.10135
,133.5028,173.10555
,133.549225,173.115
,133.57755,173.1903
,133.6515,173.229625
,133.687875,173.2785
,133.7457,173.29665
,133.96755,173.3273
,134.0433,173.37395
,134.336775,173.39515
,134.3525,173.417875
,134.394025,173.48805
,134.413125,173.52335
,134.639775,173.639475
,134.649625,173.6593
,134.66885,173.6922
,134.6731,173.741775
,134.68105,173.81495
,134.714225,173.888475
,134.723025,174.005075
,134.745725,174.040525
,134.75805,174.076875
,134.765925,174.137375
,134.782225,174.277525
,134.8852,174.31245
,135.014375,174.4439
,135.02325,174.4772
,135.037825,174.5044
,135.04975,174.546125
,135.0609,174.595475
,135.0654,174.65555
,135.413025,174.773475
,135.43015,174.811275
,135.452275,174.831025
,135.457625,174.927575
,135.4628,174.966975
,135.471,175.030025
,135.47765,175.073425
,135.633975,175.114275
,135.649075,175.1627
,135.735875,175.193875
,136.070275,175.22655
,136.082925,175.257425
,136.094625,175.2813
,136.106875,175.337475
,136.156725,175.3844
,136.4235,175.44275
,136.4409,175.474525
,136.46255,175.511425
,136.484925,175.5405
,136.504175,175.576675
,136.534925,175.633075
,136.570625,175.65015
,136.670925,175.674975
,136.693475,175.696075
,136.702125,175.79805
,136.71785,175.849075
,136.9388,175.894125
,137.006775,175.935875
,137.0124,175.97115
,137.0201,176.01235
,137.040125,176.058925
,137.191275,176.1363
,137.199375,176.18
,137.246875,176.226375
,137.281,176.276075
,137.339375,176.313975
,137.353925,176.354
,137.36015,176.385725
,137.395925,176.460225
,137.4155,176.71325
,137.434225,176.9313
,137.455475,176.947175
,137.463,176.97135
,137.471,176.986325
,137.505525,177.179
,137.54745,177.251325
,137.551,177.28075
,137.61515,177.3273
,137.674225,177.370625
,137.677425,177.40055
,137.712025,177.45885
,137.754125,177.490425
,137.79755,177.543575
,137.955925,177.851925
,137.974175,177.866975
,138.040625,177.880875
,138.1861,177.94855
,138.203575,177.969025
,138.225225,178.16695
,138.239975,178.299825
,138.2591,178.33145
,138.2673,178.3868
,138.277825,178.44895
,138.30275,178.51705
,138.355025,178.5638
,138.44365,178.591975
,138.50005,178.61145
,138.54085,178.683025
,138.59935,178.694675
,138.66655,178.717225
,138.708525,178.735475
,138.764725,178.7575
,138.77505,178.821275
,138.79705,178.97145
,138.81285,179.0061
,138.902125,179.0362
,138.9163,179.09475
,138.980225,179.183525
,138.9958,179.22335
,139.037375,179.278175
,139.056775,179.339725
,139.12615,179.3793
,139.22515,179.419825
,139.3501,179.43895
,139.37105,179.4568
,139.401925,179.49645
,139.4852,179.51655
,139.52195,179.5429
,139.565675,179.780025
,139.6854,179.8011
,139.7041,179.863425
,139.824125,179.87745
,139.8422,179.900175
,139.92065,179.936725
,139.94925,179.965125
,139.98315,179.9938
,140.140475,180.030575
,140.408175,180.0817
,140.46325,180.112775
,140.635325,180.248175
,140.663275,180.291975
,140.673475,180.307575
,140.6905,180.34105
,140.72275,180.3561
,141.07215,180.41205
,141.191575,180.435425
,141.21135,180.5806
,141.2587,180.596675
,141.293,180.61275
,141.31595,180.615725
,141.317825,180.641275
,141.33915,180.664
,141.35665,180.6816
,141.406625,180.7211
,141.827,180.96215
,141.84545,180.971925
,141.8528,180.9857
,141.863425,181.009825
,141.879975,181.0267
,141.9016,181.0569
,141.929525,181.101975
,141.946675,181.1414
,141.96345,181.165325
,141.99485,181.20125
,142.014525,181.313475
,142.022825,181.370775
,142.0376,181.3991
,142.098225,181.422425
,142.111975,181.647
,142.145825,181.7905
,142.147575,181.81135
,142.197225,181.8372
,142.22085,181.862875
,142.236075,182.03285
,142.2572,182.053875
,142.3075,182.08085
,142.337425,182.110425
,142.369925,182.142275
,142.373125,182.184025
,142.433075,182.19805
,142.502875,182.211075
,142.528525,182.2396
,142.545,182.306025
,142.558175,182.338925
,142.567125,182.3584
,142.568425,182.381925
,142.5754,182.399875
,142.921625,182.420875
,142.95165,182.511875
,143.0181,182.530725
,143.074425,182.5595
,143.1887,182.582175
,143.21955,182.603325
,143.25465,182.6516
,143.271375,182.677675
,143.277625,182.6974
,143.327975,182.72245
,143.38015,182.764325
,143.401925,182.78895
,143.40355,182.820125
,143.42475,182.870525
,143.516775,182.89435
,143.5538,182.907525
,143.620425,182.9205
,143.623675,182.9238
,143.6763,182.933725
,143.690425,182.94555
,143.713575,182.9756
,143.9943,183.01135
,144.048175,183.037625
,144.0808,183.0574
,144.223325,183.0908
,144.236875,183.114475
,144.24665,183.139375
,144.249225,183.1741
,144.305375,183.1978
,144.31955,183.22095
,144.342175,183.26445
,144.3735,183.29155
,144.4286,183.338825
,144.4431,183.425125
,144.499575,183.450425
,144.536125,183.485725
,144.588975,183.506725
,144.66205,183.563875
,144.78625,183.760175
,144.802175,183.813575
,144.94525,183.83725
,144.96055,183.8629
,144.976375,183.905525
,144.9961,183.929625
,145.0191,183.95145
,145.152175,183.999525
,145.413175,184.0385
,145.4185,184.0519
,145.43595,184.0709
,145.450175,184.098525
,145.679225,184.12615
,145.9309,184.144875
,145.95465,184.170525
,146.033475,184.188025
,146.11605,184.513525
,146.21155,184.675875
,146.232925,184.692525
,146.253425,184.7164
,146.268525,184.754975
,146.327025,184.80475
,146.3358,184.97735
,146.340925,184.994775
,146.3475,185.01285
,146.36455,185.033575
,146.393375,185.06195
,146.597475,185.09815
,146.618075,185.135
,146.64295,185.1434
,146.6666,185.15945
,146.694975,185.181925
,146.764675,185.193875
,146.85255,185.246425
,146.862575,185.267225
,146.876675,185.278775
,146.899625,185.30355
,146.9087,185.31775
,146.919775,185.33035
,147.13015,185.344
,147.166375,185.3681
,147.19985,185.39265
,147.207925,185.411775
,147.21935,185.469225
,147.22915,185.759825
,147.240375,185.779475
,147.251975,185.80775
,147.26575,186.03475
,147.27205,186.05305
,147.279975,186.067225
,147.287625,186.086275
,147.3142,186.19615
,147.34175,186.215125
,147.354725,186.238225
,147.52815,186.305
,147.5513,186.57665
,147.5607,186.6069
,147.573675,186.637525
,147.5853,186.65035
,147.594175,186.66905
,147.628475,186.69455
,147.73805,186.72635
,147.825775,186.7416
,147.8399,186.770125
,147.870975,186.791
,147.8852,186.814275
,147.929125,186.911275
,147.936325,186.9485
,147.971475,186.959975
,148.241225,186.96695
,148.301025,186.981975
,148.310825,187.16235
,148.320575,187.173825
,148.340525,187.198675
,148.397025,187.2104
,148.40315,187.22395
,148.424525,187.402525
,148.449225,187.4153
,148.457925,187.44515
,148.472225,187.4777
,148.48605,187.4927
,148.51345,187.5283
,148.724875,187.559725
,148.741075,187.57285
,148.7508,187.598425
,148.76215,187.61805
,148.7948,187.65075
,148.800775,187.8119
,148.82615,187.822775
,148.849725,187.835925
,148.87795,187.8812
,148.89985,187.905475
,148.906775,188.092725
,148.928425,188.1097
,148.966125,188.1185
,149.1654,188.14875
,149.174975,188.1786
,149.1771,188.192875
,149.189,188.4902
,149.204675,188.51505
,149.23,188.521675
,149.325825,188.5451
,149.350425,188.56955
,149.367775,188.594775
,149.3751,188.618175
,149.385825,188.63265
,149.395675,188.6594
,149.412225,188.68775
,149.4515,188.72705
,149.460225,188.77375
,149.467,188.83895
,149.48385,188.8992
,149.491525,188.948825
,149.58275,189.0265
,149.593225,189.230875
,149.617775,189.2409
,149.63135,189.292075
,149.64885,189.317825
,149.655525,189.484775
,149.67985,189.487325
,149.70205,189.49355
,149.720225,189.4982
,149.736525,189.529475
,149.74865,189.55035
,149.841925,189.569325
,149.90285,189.83135
,149.926375,189.881175
,149.96275,189.916175
,149.9948,189.94745
,150.005925,189.9764
,150.039025,189.995075
,150.05125,190.018425
,150.0635,190.04115
,150.083575,190.0657
,150.180875,190.097225
,150.19455,190.143875
,150.2163,190.365275
,150.2498,190.443375
,150.2616,190.4576
,150.311975,190.471075
,150.329,190.493225
,150.35415,190.5968
,150.3744,190.5978
,150.55745,190.915475
,150.58725,191.0698
,150.770825,191.12835
,150.781,191.160825
,150.79245,191.1865
,150.813825,191.2123
,150.823325,191.27145
,150.83415,191.305125
,150.864675,191.38255
,150.874375,191.606075
,150.878875,191.634475
,150.927575,191.671875
,150.99055,191.705875
,151.032475,191.7474
,151.04705,191.7758
,151.0542,191.78415
,151.1255,191.808175
,151.162575,191.825025
,151.172525,191.83765
,151.2461,191.868625
,151.303225,192.1539
,151.410175,192.205775
,151.470725,192.227025
,151.48005,192.25095
,151.5311,192.254
,151.532775,192.268525
,151.5761,192.309875
,151.661775,192.3631
,151.66905,192.397325
,151.841,192.433575
,151.856075,192.45035
,151.860175,192.46285
,151.892225,192.4858
,151.89675,192.512325
,151.9551,192.5203
,152.007175,192.541575
,152.062675,192.598825
,152.211325,192.634525
,152.230575,192.8348
,152.24325,192.855325
,152.265325,192.909525
,152.3227,192.9184
,152.340825,192.9589
,152.34275,192.9761
,152.3569,192.998425
,152.368725,193.054975
,152.42645,193.10245
,152.437825,193.173525
,152.52265,193.216075
,152.756775,193.381125
,152.7697,193.428725
,152.787175,193.45635
,152.78935,193.48175
,152.793775,193.5438
,152.808925,193.5669
,152.8315,193.605775
,152.84265,193.89615
,152.93515,193.915975
,153.04015,193.92325
,153.078875,193.966925
,153.084475,193.989325
,153.094175,194.0202
,153.3373,194.07055
,153.367525,194.230175
,153.371825,194.26405
,153.717175,194.297525
,153.912825,194.31495
,153.9155,194.6663
,153.9328,194.68975
,153.95345,194.773575
,153.98425,194.974025
,153.985775,195.004725
,154.0166,195.022975
,154.04,195.071275
,154.062875,195.110075
,154.0652,195.118725
,154.083875,195.16885
,154.2474,195.374575
,154.436375,195.38445
,154.467575,195.421775
,154.493075,195.455925
,154.5136,195.477675
,154.59125,195.4962
,154.706225,195.509625
,154.7178,195.522475
,154.76235,195.5397
,154.7723,195.583525
,154.80445,195.7939
,154.83005,195.80795
,154.85985,195.85735
,154.87955,195.909075
,154.884275,195.927625
,154.9262,195.9511
,154.953175,195.9854
,154.971125,196.085275
,155.0274,196.127575
,155.1326,196.1533
,155.165175,196.16235
,155.17765,196.204175
,155.1954,196.29785
,155.2142,196.3565
,155.24715,196.704825
,155.264875,196.73675
,155.432075,196.771025
,155.446775,196.844375
,155.468325,196.867625
,155.53435,196.878625
,155.54515,196.900375
,155.58065,196.920275
,155.632425,196.944025
,155.6503,196.986
,155.735675,197.006
,155.91405,197.23095
,155.947425,197.2497
,155.9924,197.27125
,156.056175,197.29
,156.08175,197.3194
,156.09735,197.35355
,156.13255,197.3876
,156.14735,197.680275
,156.152925,197.706025
,156.171475,197.796025
,156.180625,197.81835
,156.19415,197.830975
,156.2166,197.843
,156.221975,197.85965
,156.256725,197.8984
,156.289775,197.981925
,156.3113,197.9996
,156.32425,198.051725
,156.36605,198.069875
,156.407875,198.121075
,156.4279,198.17095
,156.462,198.338475
,156.6733,198.3589
,156.6882,198.375425
,156.699275,198.3885
,156.70585,198.407625
,156.75425,198.4341
,156.78715,198.45745
,156.918375,198.499575
,156.91985,198.53645
,156.951375,198.607475
,156.9562,198.62125
,157.068225,198.700525
,157.181375,198.71985
,157.191625,198.796675
,157.2428,198.832525
,157.3011,198.87115
,157.337375,198.8976
,157.372925,198.962225
,157.6556,198.990225
,157.664825,199.01155
,157.671875,199.031125
,157.67935,199.049175
,157.708825,199.087775
,157.732525,199.1678
,157.750675,199.2261
,157.80275,199.2507
,157.904575,199.2721
,157.94415,199.286875
,157.9947,199.308575
,158.221625,199.334325
,158.23475,199.58545
,158.24415,199.62735
,158.268175,199.674875
,158.538125,199.690825
,158.54335,199.709375
