SPK_SPKC06a (short excitation),SPK_SPKC09a (no effect),SPK_SPKC14a (weak inhibition)
,228.657075,166.2791
,228.719425,166.4765
,228.737375,166.4971
,228.7905,166.64355
,228.808225,166.90395
,228.864075,167.1636
,228.9489,167.188925
,228.995625,167.3032
,229.01345,167.38605
,229.09765,167.43395
,229.159225,167.4496
,229.185225,167.5602
,229.2602,167.5986
,229.27565,167.6875
,229.312875,167.89755
,229.336075,167.992775
,229.43785,168.119
,229.720225,168.162225
,229.7347,168.20325
,229.787075,168.218925
,229.796875,168.6414
,229.870125,168.69115
,229.920275,168.805625
,230.039675,168.82035
,230.0699,168.923875
,230.190025,169.005725
,230.2225,169.061175
,230.24045,169.079275
,230.387675,169.334575
,230.41325,169.43605
,230.464125,169.5465
,230.621325,169.5841
,230.6964,169.778425
,230.714675,169.905275
,230.746025,170.2175
,230.756675,170.27625
,230.784075,170.331025
,230.79675,170.403025
,230.82435,170.558125
,230.900575,170.57565
,230.93485,170.6934
,231.023675,170.7088
,231.09545,170.84875
,231.18195,170.966675
,231.270275,170.993075
,231.307525,171.010925
,231.325775,171.050825
,231.339075,171.147
,231.366275,171.246225
,231.41915,171.32405
,231.507975,171.348225
,231.6785,171.507175
,231.727575,171.592225
,231.94345,171.622425
,232.005825,171.64975
,232.03845,171.70405
,232.062125,171.727
,232.1723,171.9716
,232.21675,172.11585
,232.22815,172.13575
,232.416125,172.1519
,232.434975,172.1629
,232.531,172.466125
,232.56025,172.539375
,232.61305,172.596825
,232.819025,172.731525
,232.94435,172.7518
,233.0408,172.766975
,233.061775,172.837575
,233.18105,173.15915
,233.19565,173.22715
,233.234475,173.276025
,233.247775,173.375625
,233.308375,173.3964
,233.324525,173.4348
,233.348575,173.499925
,233.45755,173.528375
,233.68925,173.587125
,233.74855,173.771575
,233.7702,173.820325
,233.8691,173.868025
,233.9125,173.93375
,233.97455,174.014175
,234.009725,174.21415
,234.1349,174.468725
,234.225525,174.50205
,234.306425,174.54725
,234.337475,174.557875
,234.443325,174.856025
,234.457475,174.9156
,234.5094,175.0155
,234.5258,175.073225
,234.572125,175.297575
,234.6354,175.443175
,234.660275,176.00785
,234.762175,176.2261
,234.7887,176.2508
,234.829675,176.372
,234.892075,176.798925
,234.951225,176.871075
,235.039825,176.951675
,235.083075,177.0018
,235.103375,177.0655
,235.12585,177.079775
,235.225,177.211775
,235.4798,177.365525
,235.539025,177.388925
,235.589125,177.410725
,235.716375,177.43155
,235.7644,177.47405
,235.838375,177.6638
,235.879075,177.6941
,235.936575,177.778925
,235.953075,177.87945
,235.97895,177.962075
,236.103425,177.98765
,236.252475,178.06345
,236.34155,178.2027
,236.52625,178.256975
,236.542075,178.2754
,236.58145,178.2975
,236.6395,178.373325
,236.675775,178.41085
,236.718525,178.46235
,236.84825,178.6637
,236.91735,178.7973
,236.93105,178.8398
,236.9605,178.8544
,236.97425,178.8929
,237.043675,178.964975
,237.0644,178.997375
,237.07625,179.111625
,237.188875,179.1358
,237.20455,179.1858
,237.21915,179.198675
,237.31445,179.3691
,237.328025,179.384125
,237.4357,179.4207
,237.5073,179.688525
,237.5623,179.736575
,237.635225,179.9007
,237.68475,180.0928
,237.7093,180.4891
,237.73005,180.596875
,237.7906,180.6263
,237.94315,180.83845
,237.96645,180.910425
,237.99175,180.9256
,238.079125,180.94565
,238.314675,180.964125
,238.37815,181.316725
,238.393225,181.571775
,238.410875,181.587675
,238.426225,181.624175
,238.463075,181.707
,238.50925,181.721275
,238.628325,181.752275
,238.6744,181.766
,238.7559,181.785925
,238.89795,181.8169
,238.929275,181.838075
,238.94215,182.121675
,238.98225,182.302175
,239.073825,182.3619
,239.109525,182.380225
,239.195425,182.4047
,239.2149,182.5094
,239.249125,182.5607
,239.295725,182.85895
,239.34595,182.8953
,239.5629,182.940425
,239.618775,182.973575
,239.6259,183.0936
,239.633575,183.1638
,239.64095,183.30015
,239.671375,183.325775
,239.746375,183.4282
,239.961475,183.8351
,240.08215,183.85495
,240.126675,183.9494
,240.238725,183.966075
,240.2994,183.999025
,240.489325,184.09695
,240.5591,184.199425
,240.571475,184.29525
,240.699425,184.329925
,240.79045,184.34305
,240.826025,184.503775
,240.8477,184.577
,240.90895,184.772625
,240.974575,184.803475
,241.051425,184.8341
,241.157775,184.87855
,241.21415,184.912675
,241.275525,185.01855
,241.351425,185.073975
,241.369275,185.114425
,241.507725,185.2037
,241.525125,185.56235
,241.556225,185.614775
,241.585,185.7202
,241.5969,185.81025
,241.63375,185.824725
,241.6518,185.84885
,241.682425,185.896375
,241.80825,186.032225
,241.825625,186.0674
,241.84675,186.2144
,241.983275,186.222575
,242.004525,186.485025
,242.062725,186.74195
,242.09405,186.8022
,242.163775,187.0748
,242.18635,187.153125
,242.2603,187.2079
,242.365225,187.4502
,242.42345,187.47365
,242.448575,187.519125
,242.67735,187.6222
,242.763125,187.652725
,242.805375,187.758175
,242.876175,187.7853
,242.90525,187.856175
,242.95915,187.885775
,243.0974,187.944175
,243.11655,187.971075
,243.142275,188.125025
,243.197675,188.145225
,243.240975,188.28475
,243.3229,188.4215
,243.381175,188.4733
,243.41475,188.707975
,243.462425,188.728125
,243.496675,188.77795
,243.59605,188.894025
,243.631625,188.9148
,243.64175,189.064275
,243.671675,189.125525
,243.77415,189.41
,243.9097,189.472325
,243.944775,189.483625
,244.025775,189.79785
,244.047175,189.841325
,244.0583,189.8553
,244.088725,189.878
,244.1009,189.930975
,244.118375,189.97615
,244.1695,189.998575
,244.181725,190.0131
,244.295225,190.036825
,244.31135,190.0502
,244.3575,190.191175
,244.37995,190.386175
,244.42045,190.540825
,244.498975,190.7884
,244.903175,191.1184
,244.94675,191.20175
,245.02205,191.41115
,245.231,191.670925
,245.2371,191.841025
,245.303375,191.97875
,245.320775,192.0244
,245.3817,192.183775
,245.6156,192.39195
,245.73425,192.529475
,245.826625,192.57925
,245.94555,192.6135
,246.0089,192.743575
,246.53165,192.8312
,246.8026,192.84875
,247.079975,193.107925
,247.1232,193.30005
,247.217375,193.409325
,247.324,193.464225
,247.7767,193.5157
,248.1297,193.591025
,248.153825,193.7387
,248.30525,193.78275
,248.320775,193.794925
,248.4956,193.809625
,248.6453,193.89275
,248.89405,194.23655
,248.92895,194.34085
,248.9873,194.48375
,249.337225,194.706925
,249.420975,194.916075
,249.506575,195.273725
,249.592525,195.413075
,249.6657,195.628225
,249.851225,195.659675
,250.058275,195.7317
,250.1178,195.76755
,250.218275,195.77925
,250.43375,196.03475
,250.47735,196.078325
,250.612675,196.11925
,250.803725,196.159425
,250.990525,196.1701
,251.00195,196.203425
,251.037525,196.25285
,251.050475,196.385425
,251.147175,196.401275
,251.19485,196.442
,251.28975,196.5952
,251.37955,196.7111
,251.85225,196.75385
,251.934775,196.7779
,252.060025,196.861275
,252.095875,196.8761
,252.190875,196.976925
,252.334525,197.217575
,252.376675,197.239
,252.391275,197.314825
,252.6615,197.4041
,252.721925,197.477675
,252.765275,197.7973
,252.932025,197.833325
,252.95955,197.93545
,252.978375,197.96965
,252.998025,198.044575
,253.048275,198.08225
,253.0726,198.092125
,253.220775,198.1215
,253.27845,198.299925
,253.34425,198.458775
,253.397525,198.535625
,253.471825,198.6147
,253.54385,198.791425
,253.55755,199.070325
,253.597525,199.099375
,253.6462,199.23325
,253.737475,199.24905
,253.753275,199.294475
,253.763,199.31535
,253.7771,199.334025
,253.868125,199.35625
,253.91585,199.417425
,254.033,199.428825
,254.1402,199.50845
,254.17975,199.5391
,254.4103,199.624825
,254.42645,199.687725
,254.437575,199.82045
,254.444725,200.0177
,254.45675,200.15235
,254.489725,200.43785
,254.5644,200.5807
,254.778775,200.606725
,254.899175,200.7036
,254.940925,200.991325
,255.023025,201.021925
,255.439175,201.3795
,255.446975,201.438975
,255.5417,201.544575
,255.553425,201.664975
,255.602025,201.7707
,255.67545,202.030575
,255.7384,202.1603
,255.8023,202.1879
,255.8609,202.358225
,255.9068,202.4097
,255.939325,202.459225
,255.960675,202.487975
,256.068475,202.541825
,256.173575,202.6466
,256.19165,203.0402
,256.23565,203.08135
,256.246125,203.261375
,256.3414,203.286775
,256.825075,203.4072
,256.887575,203.481
,257.002475,203.598725
,257.0834,203.72085
,257.18015,203.8121
,257.870125,203.87235
,258.100325,203.982275
,258.307675,204.027225
,258.423625,204.071175
,258.547725,204.355975
,258.663475,204.556625
,258.83035,204.88005
,258.92195,204.897575
,259.196075,204.94705
,259.413725,204.997925
,259.5206,205.086725
,259.567675,205.12895
,259.804425,205.180225
,259.879475,205.220575
,259.955175,205.243325
,259.9926,205.256125
,260.091325,205.3579
,260.2299,205.6258
,260.267075,205.644925
,260.286925,205.90785
,260.3882,206.037525
,260.446275,206.071575
,260.493225,206.1402
,260.52405,206.262525
,260.667825,206.3184
,260.90905,206.467025
,261.036425,206.54505
,261.124075,206.653175
,261.250625,207.0468
,261.55415,207.24875
,261.7018,207.375225
,261.754975,207.410175
,261.761375,207.472875
,261.814,207.50595
,261.835675,207.57395
,261.84635,207.6407
,262.0488,207.775225
,262.1043,207.922125
,262.3739,207.971225
,262.423675,207.993525
,262.439,208.178175
,262.53805,208.3312
,262.56395,208.383075
,262.568625,208.403475
,262.765375,208.48355
,262.898275,208.5459
,262.937275,208.564125
,262.95035,208.6564
,263.219275,208.7163
,263.69305,208.865275
,263.7648,208.959875
,263.91885,209.0661
,263.9656,209.139375
,264.0248,209.15295
,264.27465,209.338525
,264.78845,209.46645
,265.105825,209.4886
,265.15995,209.508525
,265.259175,209.540725
,265.698875,209.6174
,266.2105,209.690475
,267.6835,209.7637
,268.123125,209.773225
,268.7469,210.0093
,268.992225,210.02165
,269.544575,210.0426
,270.0874,210.06005
,270.18415,210.290175
,270.2756,210.311125
,270.818725,210.424225
,271.404275,210.699825
,271.57115,210.730425
,272.11805,210.84565
,272.486475,210.923125
,272.6434,210.95875
,272.666225,210.986075
,272.8094,211.20255
,272.9868,211.27255
,273.081525,211.319025
,273.117975,211.41245
,273.311475,211.43815
,273.496375,211.460275
,273.54745,211.662025
,273.60245,211.742075
,273.7888,211.783125
,273.9405,211.8608
,273.965,211.921675
,274.0956,211.95115
,274.131525,211.963425
,274.16585,212.06725
,274.406825,212.131325
,274.627575,212.177625
,274.6824,212.285775
,274.7617,212.309425
,274.861275,212.7976
,274.888,212.947375
,275.0091,213.30705
,275.032125,213.345
,275.0984,213.453275
,275.4499,213.500975
,275.5352,213.7014
,275.557025,213.851225
,275.621375,214.046325
,275.707725,214.35245
,275.736525,214.54945
,275.821075,214.654175
,275.8599,214.80755
,276.045875,215.063975
,276.063825,215.2784
,276.164125,215.5027
,276.17935,215.598475
,276.26575,215.9055
,276.284925,216.0442
,276.40355,216.1911
,276.4567,216.254925
,276.6359,216.4844
,276.656825,216.57015
,276.750775,216.67045
,276.826625,216.762025
,276.9522,216.80425
,277.113525,216.928175
,277.3129,216.9731
,277.510025,217.13005
,277.560125,217.20805
,277.572975,217.2394
,277.59905,217.288725
,277.8123,217.371925
,277.84405,217.50515
,278.063425,217.599475
,278.122075,217.816925
,278.2669,217.829725
,278.31745,218.129475
,278.4375,218.163575
,278.829575,218.179675
,278.852375,218.24045
,278.985325,218.65285
,279.029275,218.803575
,279.10315,218.933725
,279.12565,218.9504
,279.147,219.151225
,279.170125,219.435925
,279.19625,219.4899
,279.21855,219.582675
,279.2642,219.740675
,279.287225,219.9977
,279.344825,220.3383
,279.3643,220.387425
,279.401075,220.4458
,279.42775,220.5782
,279.563525,220.63735
,279.589625,220.652125
,279.66745,220.709825
,279.837475,220.7666
,279.85955,220.964425
,279.90205,221.114275
,279.9195,221.36405
,279.937175,221.395225
,279.94885,221.4988
,279.9749,221.52205
,279.989575,221.5934
,280.0021,221.6077
,280.118675,221.7009
,280.2278,221.8301
,280.245875,221.93775
,280.379075,222.28865
,280.3987,222.347675
,281.0266,222.37335
,281.1727,222.433575
,281.298,222.47455
,281.353475,222.611675
,281.454125,222.827925
,281.573225,222.94
,281.603925,223.06895
,281.788,223.177425
,281.8048,223.212075
,281.937375,223.362725
,282.1026,223.61065
,282.114,223.64215
,282.1304,223.771025
,282.17985,223.797975
,282.2891,223.811575
,282.3235,223.8423
,282.3385,223.879975
,282.354775,224.1433
,282.373925,224.15945
,282.3909,224.1736
,282.4038,224.25055
,282.503975,224.41075
,282.6777,224.51705
,282.691575,224.5997
,282.822425,224.710225
,282.973325,224.863025
,282.99035,224.9061
,283.0511,225.211025
,283.0568,225.306
,283.67645,225.342875
,283.69665,225.41235
,283.74435,225.562075
,284.063625,225.5924
,284.08075,225.842175
,284.1728,226.052125
,284.213475,226.22305
,284.258125,226.30615
,284.318875,226.316825
,284.335125,226.414425
,284.3463,226.432925
,284.442025,226.51445
,284.57595,226.5793
,284.6102,226.671575
,284.86675,226.70465
,284.94075,226.82375
,284.9669,226.910225
,285.076475,227.133525
,285.258725,227.4796
,285.380675,227.691625
,285.4107,227.8014
,285.5128,227.97585
,285.525425,228.65125
,285.58105,228.952675
,285.626425,229.0306
,285.671875,229.061225
,285.746925,229.188675
,285.83125,229.7764
,285.88595,230.345875
,285.92765,230.527475
,286.1808,230.790475
,286.228825,231.4949
,286.255875,231.704725
,286.335125,232.11055
,286.351925,232.15865
,286.403625,232.205425
,286.46305,232.447025
,286.599075,232.5872
,286.66745,232.756225
,286.687875,232.7733
,286.75795,232.811875
,286.8117,232.9751
,286.837125,233.03585
,286.895675,233.12345
,287.16155,233.284275
,287.1933,233.699
,287.2781,233.898375
,287.393475,233.9775
,287.454175,234.11705
,287.470625,234.1825
,287.562075,234.283025
,287.576475,234.51155
,287.671175,234.536725
,287.7232,234.5516
,287.856025,234.7988
,287.976125,234.90615
,288.034375,234.940925
,288.140975,235.088825
,288.24175,235.193425
,288.2826,235.203325
,288.47275,235.47055
,288.539525,235.5154
,288.5746,235.607575
,288.5788,235.6782
,288.918775,235.7283
,288.956075,236.108
,288.96925,236.211125
,289.172975,236.2625
,289.233875,236.50875
,289.244275,236.56805
,289.3368,236.676175
,289.3486,236.761075
,289.4382,236.813
,289.500725,236.832625
,289.65855,236.8769
,289.871325,236.919175
,289.97415,236.931225
,290.00755,237.0521
,290.0385,237.190825
,290.04835,237.633
,290.066,237.6603
,290.176975,238.362225
,290.3711,238.520375
,290.445375,238.585725
,290.450225,238.732525
,290.48405,238.8032
,290.85505,238.84335
,290.8603,238.872875
,290.995725,238.89865
,291.035975,239.277375
,291.20815,239.4969
,291.413775,239.666025
,292.042775,239.780475
,292.493025,239.99555
,292.614125,240.211475
,292.84975,240.289275
,293.11,240.4807
,293.1958,240.515275
,293.2128,240.600675
,293.296975,240.70175
,293.716175,240.751925
,294.033375,241.081625
,294.063925,241.14945
,294.299625,241.188275
,294.359075,241.19885
,294.396175,241.585275
,294.4744,241.59995
,294.50085,241.769175
,294.622575,241.999275
,294.716375,242.1002
,294.74925,242.150025
,294.924525,242.186775
,295.0301,242.330775
,295.108175,242.436325
,295.13655,242.5909
,295.40805,242.6069
,295.57025,242.622875
,295.629575,242.8834
,295.6817,242.937575
,295.7435,243.207775
,296.0754,243.225075
,296.085775,243.253325
,296.301625,243.352475
,296.35805,243.43045
,296.4273,243.615875
,296.5087,243.7606
,296.52725,244.132175
,296.66445,244.16855
,296.859225,244.238925
,297.0781,244.329075
,297.237975,244.367425
,297.617,244.403325
,297.68905,244.56275
,297.72115,244.57435
,297.92885,244.61115
,298.15295,244.961975
,298.469125,245.29445
,298.483925,245.323225
,298.5046,245.338775
,298.5164,245.3927
,298.583575,245.5405
,298.659225,245.6819
,298.683425,246.021825
,298.7454,246.3317
,298.764325,246.511725
,298.80965,246.94735
,299.03145,246.976875
,299.042375,247.05565
,299.1002,247.0674
,299.127375,247.410675
,299.17735,247.55495
,299.323425,247.6153
,299.39875,247.788475
,299.54505,247.933175
,299.598725,248.176525
,299.681925,248.86795
,299.735425,249.2291
,299.928825,249.493175
,300.065875,249.523875
,300.094575,249.748825
,300.13435,249.769325
,300.2062,249.805275
,300.2658,249.940425
,300.428525,249.95865
,300.488825,250.173325
,300.5142,250.286125
,300.551275,250.32895
,300.5894,250.506425
,300.8012,251.021775
,300.9151,251.6131
,300.931975,251.680275
,301.22735,251.751725
,301.60845,252.25065
,301.769925,252.4622
,301.7914,252.49075
,301.876375,252.84175
,302.11435,252.859675
,302.135425,253.021675
,302.445825,253.0273
,302.46935,253.2427
,302.606475,253.426175
,303.07565,253.5339
,303.096225,253.65475
,303.2928,253.8783
,303.318325,254.04385
,303.397175,254.187025
,303.603725,254.51845
,303.78155,254.560825
,303.818775,254.89515
,304.02855,255.138475
,304.05585,255.3894
,304.198375,255.8489
,304.2127,256.167475
,304.289675,256.20735
,304.383325,256.6992
,304.5428,257.221875
,304.5835,257.2757
,304.60965,257.502675
,304.678825,257.56565
,304.714325,257.616
,304.797375,258.086275
,304.910675,258.155825
,304.959875,258.30785
,304.996175,258.642725
,305.023875,259.24385
,305.045425,259.43305
,305.078425,259.699025
,305.159075,260.0372
,305.27435,260.39135
,305.34045,260.511125
,305.37845,260.56785
,305.507925,260.657675
,305.54395,261.61065
,305.6001,261.631225
,305.68225,261.745825
,305.80455,261.757875
,305.93555,262.176775
,306.020725,262.395
,306.05095,262.577025
,306.1297,262.592225
,306.19985,262.659925
,306.25935,262.762275
,306.323325,262.876025
,306.363725,263.200575
,306.47545,263.223525
,306.50515,263.449125
,306.681675,263.724275
,306.70145,263.73855
,306.803025,263.860625
,306.865825,263.921775
,306.928875,263.928025
,306.9553,264.520575
,306.9719,264.574225
,307.0919,264.789725
,307.134175,264.849725
,307.15295,265.228075
,307.238475,265.430125
,307.404725,265.71
,307.424325,265.82435
,307.522175,266.204525
,307.630775,266.26285
,308.003375,266.551325
,308.02895,267.129675
,308.0838,267.377125
,308.28165,267.5498
,308.356375,269.27905
,308.466,269.33545
,308.500625,269.720925
,308.580825,270.8178
,308.59705,271.118825
,308.62535,271.208375
,308.6915,271.22455
,308.812875,272.0447
,308.9282,272.9166
,309.082825,273.035225
,309.24395,273.0877
,309.499175,273.20865
,309.826275,273.4743
,309.925225,273.995125
,309.964075,274.301225
,309.9773,274.599225
,310.012525,274.749475
,310.03945,274.8883
,310.055475,274.942875
,310.25825,275.0134
,310.303475,275.17285
,310.310325,275.325975
,310.324625,276.096725
,310.3448,276.12655
,310.373825,276.451825
,310.5778,276.73785
,310.696425,277.045175
,310.7098,277.3225
,310.725875,277.5723
,310.77005,277.684725
,310.8724,277.7523
,311.1714,278.049825
,311.211075,278.2285
,311.257325,278.245225
,311.279375,278.384325
,311.528775,278.43475
,311.59845,278.447075
,311.67105,278.514525
,311.8985,278.52985
,311.916325,278.597625
,311.9649,278.736975
,312.04475,278.771025
,312.058375,279.1234
,312.0973,279.1836
,312.2471,279.1966
,312.5922,279.2993
,312.763425,279.4482
,312.8947,279.65405
,312.9747,279.7429
,313.1453,279.824625
,313.2166,279.9662
,313.240175,280.124
,313.323925,280.1772
,313.3535,280.7037
,313.4255,280.743775
,313.51645,281.049225
,313.56825,281.21425
,313.594625,281.30765
,313.625625,281.570725
,313.79885,282.2015
,313.86475,282.2126
,313.9436,282.6057
,313.9753,282.85525
,314.011475,282.99765
,314.0745,283.4669
,314.249425,283.702225
,314.2937,283.746675
,314.398625,283.8092
,314.415475,284.045775
,314.509625,284.2243
,314.5414,284.304225
,314.748625,284.49515
,314.7865,284.885475
,314.792325,285.228775
,314.89475,285.3978
,315.0334,285.6571
,315.22075,286.107425
,315.250825,286.4792
,315.3145,286.887725
,315.356375,287.362275
,315.421325,287.462225
,315.43945,287.544875
,315.516625,287.853275
,315.5483,287.913575
,315.578275,288.257625
,315.607675,288.53065
,315.62225,288.601225
,315.6791,289.13015
,315.953975,289.21955
,315.993025,289.40165
,316.08275,289.462025
,316.1043,289.824175
,316.13375,289.865325
,316.2099,290.076925
,316.361325,290.11505
,316.481325,290.512125
,316.506875,290.886725
,316.539825,290.9378
,316.7696,291.1391
,316.78945,291.332925
,316.902275,291.360875
,317.055825,291.372375
,317.084725,291.7425
,317.103925,291.776475
,317.230475,292.10325
,317.372575,292.352225
,317.467675,292.4411
,317.485475,292.464325
,317.4991,292.552425
,317.513775,292.9447
,317.550375,293.225175
,317.625925,293.25645
,317.809,293.428425
,318.315375,293.5766
,318.35625,293.6223
,318.3959,294.2358
,318.438425,294.511975
,318.596875,294.816125
,318.763625,294.97345
,318.795025,294.992275
,318.853325,295.118525
,318.97805,295.12825
,319.02805,295.229775
,319.056325,295.33915
,319.156775,295.4351
,319.1797,295.5199
,319.1967,295.9464
,319.294325,296.31225
,319.403975,296.420425
,319.473725,296.489225
,319.48735,296.604625
,319.532775,297.528475
,319.579725,298.0763
,319.710375,298.0902
,319.748525,298.50485
,319.95615,298.9861
,320.012625,299.4025
,320.032125,299.44615
,320.0706,300.1382
,320.26415,300.3333
,320.335775,300.393
,320.463725,300.4668
,320.651675,300.47805
,320.786075,300.77195
,320.918875,300.7917
,321.050325,301.20605
,321.089,301.36685
,321.122925,301.505125
,321.142125,301.65055
,321.225425,301.725975
,321.28985,301.99205
,321.34535,302.081925
,321.574225,302.2473
,321.588975,302.265125
,321.627325,302.6752
,321.64215,303.223325
,321.77595,303.383925
,321.787275,303.426775
,321.798625,303.797775
,321.841475,303.845225
,321.9042,304.33325
,321.929775,304.68535
,321.950525,304.70105
,322.0667,304.756975
,322.1328,304.7809
,322.173025,304.977975
,322.200775,305.029975
,322.2248,305.085325
,322.353125,305.1047
,322.428,305.2791
,322.4464,305.52135
,322.486825,305.732475
,322.565025,305.76485
,322.623375,305.7859
,322.739575,306.038375
,322.8448,306.166125
,322.855475,307.1421
,323.015675,307.25845
,323.237325,308.01865
,323.475275,308.224225
,323.74905,308.282775
,323.779625,308.472125
,323.84375,308.50565
,323.855575,308.649325
,323.8875,308.657375
,324.029325,308.701875
,324.12245,309.405
,324.1786,309.458625
,324.236825,310.239375
,324.287075,310.27665
,324.34445,310.33365
,324.423725,310.821525
,324.460875,311.1198
,324.510775,311.229125
,324.6114,311.505575
,324.630275,311.561475
,324.666525,311.97215
,324.72685,312.202975
,325.0132,312.37775
,325.028425,312.596675
,325.0356,312.707
,325.22975,313.195275
,325.336425,313.240475
,325.3518,313.293375
,325.358775,313.485675
,325.365975,313.50295
,325.423075,313.580825
,325.497875,313.94245
,325.60755,314.0085
,325.619375,314.14175
,325.82025,314.324425
,326.020775,314.613675
,326.04865,314.889975
,326.14235,314.93725
,326.40225,315.20465
,326.53075,315.62195
,326.54955,315.7296
,326.7406,316.3625
,326.759225,316.790475
,326.773775,316.891675
,326.80815,317.1655
,326.91515,317.293175
,326.950575,317.354325
,327.184475,318.133225
,327.23825,319.71075
,327.324725,319.788375
,327.517475,320.2011
,327.577825,320.6259
,327.695825,320.665025
,327.72095,320.93645
,327.743775,320.9771
,327.776425,321.04965
,327.807325,321.19835
,327.93705,321.726925
,327.95015,321.85095
,327.975225,322.14585
,327.9871,322.4652
,328.151325,322.824025
,328.19835,322.863475
,328.2254,323.062025
,328.2436,323.5675
,328.2592,323.631
,328.3094,323.656275
,328.422275,323.8843
,328.46075,324.144225
,328.55305,324.344725
,328.663125,324.49225
,328.773375,324.57905
,328.954475,325.035825
,329.006725,325.320125
,329.07815,325.8506
,329.144025,326.107025
,329.174625,326.1915
,329.194825,326.48855
,329.21335,326.724475
,329.262725,327.05025
,329.291175,327.15545
,329.741225,327.8485
,329.764375,327.929125
,329.79785,328.0384
,329.930725,328.318075
,330.056075,328.629475
,330.122875,328.902675
,330.1841,328.974075
,330.5757,329.216925
,330.751375,329.607325
,330.8077,330.056425
,330.827975,330.35315
,330.975075,330.940025
,331.116325,331.414675
,331.136475,332.30595
,331.2916,332.581425
,331.40625,332.726875
,331.42955,332.8944
,331.4971,333.076875
,331.608875,333.258725
,331.742525,334.223025
,331.774125,334.234075
,331.800925,334.558625
,331.86355,334.973075
,331.9016,335.397925
,332.034625,335.504025
,332.05325,335.81065
,332.086475,335.963375
,332.114725,335.99555
,332.17335,336.008675
,332.3565,336.020025
,332.403925,336.10165
,332.47665,336.6854
,332.5003,337.237475
,332.546275,337.831875
,332.57695,338.1726
,332.623725,338.9885
,332.671675,339.05685
,332.743025,339.655075
,332.823175,339.7724
,332.8836,339.79585
,332.9248,340.538575
,333.0204,341.814725
,333.042775,342.371325
,333.101225,342.466875
,333.120475,342.693525
,333.2377,342.85765
,333.395225,343.91235
,333.429525,343.9367
,333.523125,344.00035
,333.5364,344.080975
,333.7438,344.0979
,333.9636,344.933375
,334.09805,345.103875
,334.14465,345.22005
,334.2654,345.374275
,334.321875,345.89085
,334.375425,346.139925
,334.4227,346.182125
,334.45325,346.31195
,334.50985,346.326725
,334.588025,346.430275
,334.808575,346.832525
,335.0125,347.09105
,335.034375,347.4305
,335.16835,347.4556
,335.181,347.68375
,335.28705,348.005625
,335.304575,348.060775
,335.36925,348.25015
,335.63555,350.42925
,335.676425,350.562225
,335.73245,350.6375
,335.8605,351.240775
,335.977975,352.591325
,335.988375,354.01165
,336.0649,355.484575
,336.173375,355.521975
,336.25515,355.686125
,336.416325,355.696
,336.57435,355.797075
,336.597425,356.4737
,336.7211,356.81085
,336.9623,357.19965
,337.04525,357.25455
,337.13315,357.483775
,337.164775,357.600075
,337.18765,358.20695
,337.220225,358.641725
,337.261625,358.917175
,337.30115,358.973325
,337.350525,359.077325
,337.462475,359.7959
,337.478375,359.814825
,337.58745,359.976725
,337.798625,360.0765
,337.81145,360.235375
,337.9427,360.746075
,338.000675,360.857075
,338.113025,361.1254
,338.186225,361.502775
,338.207325,361.937575
,338.25135,363.41315
,338.260425,363.44485
,338.269625,363.5894
,338.473925,364.217025
,338.555275,364.274675
,338.684275,365.0151
,338.732725,365.085075
,338.941525,365.493775
,339.0536,365.533325
,339.070375,365.66985
,339.13375,365.7248
,339.2095,365.932975
,339.4601,365.96195
,339.474525,
,339.547175,
,339.8752,
,339.9366,
,339.95695,
,339.980625,
,340.11125,
,340.165775,
,340.19155,
,340.285575,
,340.3372,
,340.414125,
,340.430075,
,340.43965,
,340.53105,
,340.7623,
,341.0936,
,341.1366,
,341.28705,
,341.36455,
,341.625525,
,341.9146,
,341.948175,
,341.95955,
,341.983775,
,342.06015,
,342.1412,
,342.1964,
,342.3488,
,342.4547,
,342.527275,
,342.782475,
,343.074075,
,343.294975,
,343.713425,
,343.764575,
,343.80135,
,343.950875,
,344.0228,
,344.345025,
,344.401,
,344.43815,
,344.917125,
,344.936525,
,344.966875,
,345.103675,
,345.141,
,345.2306,
,345.257225,
,345.270375,
,345.4157,
,345.676525,
,345.772875,
,345.813875,
,346.195125,
,346.310425,
,346.5866,
,346.69545,
,346.8627,
,346.871675,
,347.059925,
,347.093525,
,347.197175,
,347.2813,
,347.31595,
,347.52635,
,347.555025,
,347.62175,
,347.79655,
,347.9404,
,347.968925,
,348.062575,
,348.20865,
,348.74735,
,349.084625,
,349.392225,
,349.643475,
,349.662475,
,349.759775,
,349.878775,
,350.488675,
,350.517625,
,350.85875,
,352.98055,
,353.5349,
,354.588875,
,354.7181,
,355.234375,
,355.3127,
,355.3736,
,355.46305,
,356.218625,
,356.2835,
,356.56355,
,356.675825,
,357.051775,
,357.665325,
,357.870675,
,358.27845,
,358.8142,
,359.6966,
,359.718275,
,359.87045,
,359.8906,
,359.9036,
,360.133125,
,360.411325,
,360.64665,
,360.745875,
,360.8282,
,361.61575,
,361.854775,
,362.020625,
,362.098,
,362.118525,
,362.137625,
,362.1608,
,362.23455,
,362.32005,
,362.60515,
,362.72595,
,362.800625,
,363.0876,
,363.296025,
,363.303375,
,363.355125,
,363.360875,
,363.36865,
,363.4885,
,363.523625,
,363.58045,
,363.861525,
,363.8765,
,363.9943,
,364.04085,
,364.223175,
,364.339825,
,364.351325,
