SPK_SPKC01a (NA),SPK_SPKC05a (excited),SPK_SPKC05b (no effect),SPK_SPKC05c (NA),SPK_SPKC07a (inhibited),SPK_SPKC13a (excited)
,,210.412525,143.8231,141.1501,79.5807
,,210.464325,143.841,141.164475,79.58995
,,210.48935,143.853325,141.188,79.6079
,,210.628575,143.854675,141.20325,79.609125
,,210.678775,143.87125,141.21605,79.662175
,,210.756,143.9368,141.232725,79.6888
,,210.811125,143.946925,141.2468,79.70865
,,210.85375,143.956175,141.28475,79.750625
,,210.974675,143.97285,141.2946,79.774675
,,211.066525,144.003825,141.3662,79.794275
,,211.147175,144.0231,141.3884,79.835125
,,211.188725,144.027275,141.399325,79.8537
,,211.2267,144.069825,141.427,79.872275
,,211.262475,144.07645,141.44025,79.89335
,,211.30465,144.079,141.4562,79.94105
,,211.324025,144.0963,141.5552,79.9565
,,211.34245,144.11715,141.592425,79.9971
,,211.395175,144.147475,141.606275,80.018175
,,211.504325,144.1678,141.629175,80.045275
,,211.531925,144.25575,141.6449,80.0574
,,211.658675,144.304325,141.6661,80.076225
,,211.67795,144.43765,141.689525,80.095475
,,211.77955,144.5481,141.714175,80.13125
,,211.855925,144.68785,141.733175,80.17745
,,211.881725,144.710325,141.7406,80.229725
,,211.974175,144.72435,141.758,80.244125
,,212.021675,144.741775,141.76565,80.271325
,,212.042425,144.753975,141.775,80.287375
,,212.15235,144.7922,141.7843,80.30465
,,212.1831,144.866325,141.7921,80.319475
,,212.227175,144.896625,141.800475,80.331475
,,212.2461,144.9193,141.8277,80.362725
,,212.27235,144.921325,141.847725,80.387475
,,212.2734,144.93825,141.885475,80.447
,,212.303325,144.992525,141.90015,80.4751
,,212.388175,145.079,141.915175,80.539875
,,212.440675,145.112425,141.9302,80.553425
,,212.5053,145.300025,141.96655,80.564625
,,212.529,145.44275,142.020625,80.5737
,,212.584175,145.451375,142.032375,80.5833
,,212.617025,145.516625,142.075325,80.591675
,,212.688075,145.6711,142.0982,80.60785
,,212.74575,145.7987,142.112825,80.617625
,,212.758475,145.81925,142.122225,80.63825
,,212.78885,145.841375,142.230125,80.652725
,,212.839675,145.870275,142.2972,80.662525
,,212.8643,145.8891,142.331275,80.67395
,,212.931425,145.9178,142.352,80.685875
,,213.003325,145.93645,142.3594,80.696125
,,213.05765,145.971525,142.3781,80.725925
,,213.10675,145.9745,142.443725,80.733325
,,213.142125,145.999575,142.49255,80.75075
,,213.1881,146.06605,142.510575,80.755475
,,213.312,146.09385,142.529325,80.76215
,,213.3362,146.1269,142.558375,80.780675
,,213.41755,146.1451,142.60295,80.789175
,,213.45095,146.151025,142.6224,80.822675
,,213.47955,146.185925,142.674775,80.83445
,,213.5066,146.23135,142.703075,80.847175
,,213.519675,146.24825,142.7396,80.873575
,,213.569525,146.303925,142.76605,80.90265
,,213.66665,146.321625,142.776775,80.9348
,,213.789775,146.387175,142.785375,81.0027
,,213.824425,146.436375,142.80605,81.020925
,,213.963275,146.497025,142.872125,81.04035
,,214.0694,146.5386,142.88265,81.05055
,,214.204925,146.580325,142.891325,81.06265
,,214.29825,146.60615,142.920425,81.072225
,,214.366325,146.62635,142.93825,81.080875
,,214.429075,146.649075,143.025675,81.09515
,,214.5164,146.679175,143.102275,81.11995
,,214.632925,146.7749,143.239025,81.1321
,,214.7258,146.79995,143.26,81.168675
,,214.9306,146.85985,143.31905,81.2055
,,215.0341,146.8886,143.3377,81.2215
,,215.086975,146.90075,143.43175,81.2705
,,215.25265,146.924875,143.48585,81.282375
,,215.279775,147.0367,143.5059,81.297425
,,215.317425,147.065175,143.5515,81.33425
,,215.331825,147.118525,143.6559,81.3536
,,215.3864,147.123275,143.6796,81.386275
,,215.4583,147.14905,143.6971,81.4303
,,215.518825,147.19645,143.78245,81.445975
,,215.59335,147.283975,143.81815,81.46295
,,215.656975,147.320925,143.8419,81.47865
,,215.661,147.34835,143.858875,81.4936
,,215.73285,147.3575,143.8817,81.520975
,,215.76305,147.395625,143.98865,81.5452
,,215.843275,147.556625,144.048125,81.572125
,,215.9261,147.572825,144.086825,81.6059
,,215.964475,147.612525,144.28165,81.61625
,,216.03545,147.628325,144.32105,81.62335
,,216.061575,147.63765,144.3829,81.655325
,,216.087125,147.664625,144.43435,81.671775
,,216.0899,147.73115,144.44645,81.687775
,,216.112975,147.745075,144.6916,81.7062
,,216.2024,147.759675,144.711975,81.7586
,,216.2602,147.79475,144.7554,81.82495
,,216.363875,147.8045,144.793325,81.855725
,,216.51935,147.817525,144.8169,81.895325
,,216.811375,147.819725,144.972275,81.92525
,,216.867775,147.87745,145.01,81.94175
,,216.962825,147.896125,145.126275,81.95705
,,217.0153,147.908275,145.237225,81.973175
,,217.13245,147.96175,145.293425,81.990325
,,217.253775,147.98715,145.426475,82.022575
,,217.3124,147.9985,145.43865,82.052175
,,217.4122,148.008975,145.460025,82.05765
,,217.505225,148.06365,145.4947,82.095925
,,217.553525,148.0802,145.5289,82.12545
,,217.6242,148.10045,145.60635,82.1429
,,217.6724,148.119225,145.6224,82.160125
,,217.69935,148.143025,145.6403,82.184325
,,217.75065,148.1596,145.68985,82.19815
,,217.7855,148.177325,145.712825,82.2209
,,217.819,148.222425,145.802675,82.245375
,,217.8741,148.22685,145.864075,82.270975
,,217.95205,148.241725,146.068175,82.30185
,,217.99105,148.32265,146.148525,82.334225
,,218.054875,148.373525,146.396725,82.35895
,,218.080725,148.408275,146.53425,82.3866
,,218.166425,148.455825,146.5463,82.406075
,,218.250025,148.4582,146.5546,82.444725
,,218.37025,148.46385,146.59745,82.469175
,,218.389975,148.474925,146.61685,82.49
,,218.409425,148.4997,146.636175,82.5345
,,218.42805,148.51815,146.662425,82.555825
,,218.453025,148.6018,146.7119,82.581375
,,218.504825,148.656125,146.7593,82.6112
,,218.52185,148.680025,146.77805,82.613875
,,218.8694,148.704975,146.791875,82.646925
,,219.111375,148.7266,146.809375,82.678225
,,219.13865,148.7625,146.833725,82.71135
,,219.169075,148.816225,146.8575,82.728925
,,219.25455,148.8464,146.872675,82.75495
,,219.32155,149.051875,146.887275,82.79715
,,219.4013,149.12695,146.903825,82.8185
,,219.457225,149.12835,146.99325,82.852275
,,219.498925,149.155725,147.023425,82.872675
,,219.531625,149.1867,147.101875,82.897525
,,219.55925,149.264425,147.133925,82.926125
,,219.5609,149.410925,147.192725,82.9561
,,219.605775,149.6223,147.20545,82.9662
,,219.639125,149.7054,147.222725,82.973675
,,219.682025,149.74665,147.294775,83.038825
,,219.77615,149.7504,147.32025,83.08295
,,219.81715,149.769475,147.336175,83.107375
,,219.83555,149.81115,147.351675,83.15875
,,219.850275,149.812325,147.397225,83.2064
,,219.88115,149.886825,147.413275,83.237125
,,219.893475,149.899925,147.430675,83.272275
,,219.919875,149.944925,147.453575,83.326225
,,219.932225,149.95735,147.467775,83.35375
,,219.961025,149.982875,147.4874,83.372975
,,219.97835,150.07325,147.5118,83.39075
,,220.029325,150.131125,147.5311,83.443675
,,220.05175,150.18575,147.55255,83.483225
,,220.105675,150.191475,147.56635,83.5259
,,220.11925,150.200525,147.583575,83.560825
,,220.1478,150.2072,147.60245,83.6269
,,220.180075,150.226725,147.62235,83.647475
,,220.220675,150.247225,147.6408,83.687125
,,220.2372,150.389125,147.6545,83.70685
,,220.26135,150.408375,147.727575,83.731
,,220.302375,150.42205,147.738975,83.7419
,,220.544,150.431075,147.7519,83.765425
,,220.6076,150.437175,147.82215,83.78215
,,220.64315,150.497225,147.86465,83.7935
,,220.745625,150.51765,147.875775,83.8093
,,220.7866,150.53345,147.88285,83.829075
,,220.8227,150.57745,147.90505,83.842675
,,220.878175,150.5948,147.91775,83.8544
,,220.9627,150.6427,147.94815,83.876375
,,221.00475,150.68785,147.956075,83.9962
,,221.030625,150.7202,147.9629,84.019825
,,221.08235,150.77815,147.9691,84.0367
,,221.10395,150.870525,148.066275,84.060475
,,221.161975,150.948925,148.09635,84.084425
,,221.198375,150.98305,148.1058,84.1086
,,221.25135,151.0048,148.134675,84.126525
,,221.256275,151.04275,148.143,84.1393
,,221.302,151.092875,148.149425,84.163575
,,221.316125,151.183975,148.157825,84.19955
,,221.441675,151.2095,148.17,84.256475
,,221.475475,151.24635,148.182025,84.2813
,,221.5121,151.2882,148.190325,84.310725
,,221.5723,151.3247,148.204675,84.327125
,,221.626175,151.332125,148.23325,84.374525
,,221.67795,151.34045,148.2737,84.40065
,,221.71115,151.36,148.30645,84.410425
,,221.767925,151.41185,148.340875,84.4175
,,221.78825,151.434675,148.3686,84.4323
,,221.802575,151.46025,148.3897,84.463975
,,221.841775,151.52545,148.4201,84.5013
,,221.946325,151.622,148.449675,84.523825
,,221.980575,151.65845,148.4744,84.546375
,,222.089,151.716475,148.5028,84.566475
,,222.22455,151.739225,148.633625,84.6131
,,222.256225,151.768025,148.6732,84.6739
,,222.296225,151.792625,148.7924,84.72185
,,222.390525,151.8116,148.813525,84.769475
,,222.4915,151.827425,148.825625,84.8257
,,222.7072,151.852975,148.873175,84.8533
,,222.745675,151.9564,149.054575,84.8812
,,222.796375,152.020975,149.094375,84.893425
,,222.908175,152.069375,149.10645,84.926825
,,223.047475,152.104275,149.143825,84.94445
,,223.06595,152.1269,149.15575,84.9577
,,223.1018,152.414425,149.187975,84.9716
,,223.106775,152.427625,149.2064,84.981425
,,223.122,152.4743,149.232175,85.0101
,,223.175825,152.50855,149.37785,85.0455
,,223.185825,152.744975,149.3936,85.07705
,,223.3837,152.9937,149.412125,85.1022
,,223.41695,153.01695,149.522,85.1213
,,223.66655,153.055825,149.55235,85.1436
,,223.740125,153.086325,149.5819,85.14695
,,223.769075,153.0937,149.766725,85.1809
,,223.833175,153.153475,149.80935,85.1928
,,223.979,153.24895,149.823825,85.20855
,,224.044525,153.6899,149.84125,85.223525
,,224.10655,153.72445,149.86385,85.237775
,,224.144025,153.731975,149.883475,85.250725
,,224.2416,153.761125,149.9183,85.26495
,,224.28175,153.977575,149.9407,85.28025
,,224.33235,154.008625,149.975425,85.292075
,,224.355175,154.04005,150.14695,85.315325
,,224.4051,154.082875,150.196125,85.352525
,,224.5247,154.106025,150.20325,85.36045
,,224.619825,154.12665,150.333275,85.36355
,,224.69165,154.1933,150.365,85.373075
,,224.782025,154.318075,150.37745,85.39025
,,224.832575,154.396175,150.410825,85.4056
,,224.851925,154.4543,150.4234,85.417675
,,224.9069,154.477875,150.44055,85.451225
,,224.9781,154.5398,150.495175,85.473325
,,225.007625,154.591725,150.5248,85.486425
,,225.102,154.613175,150.537775,85.501725
,,225.201025,154.66035,150.5507,85.516525
,,225.46385,154.68215,150.57315,85.5313
,,225.533975,154.69225,150.621725,85.557
,,225.6051,154.72145,150.65315,85.573125
,,225.6277,154.744275,150.6855,85.587225
,,225.6631,154.757925,150.710075,85.597825
,,225.807425,154.787975,150.727225,85.611275
,,225.842275,154.811825,150.804775,85.625025
,,225.920225,154.823275,150.858875,85.637575
,,225.936075,154.82545,150.9048,85.6565
,,226.05415,154.843125,150.9878,85.769225
,,226.10715,154.875925,151.010925,85.791375
,,226.1148,154.911725,151.0582,85.7954
,,226.36665,154.9276,151.103825,85.813325
,,226.5941,154.953125,151.14315,85.83865
,,226.65065,154.990775,151.19295,85.8824
,,226.717425,155.020025,151.251225,85.90665
,,226.747675,155.044125,151.252675,85.930425
,,226.8272,155.1539,151.279225,85.958125
,,226.913775,155.185025,151.32435,85.99
,,226.935025,155.2194,151.429275,86.03155
,,226.98695,155.230075,151.44415,86.118975
,,227.0435,155.232125,151.458775,86.151425
,,227.219925,155.27435,151.4772,86.180375
,,227.2911,155.294675,151.52985,86.20995
,,227.403875,155.320375,151.616425,86.21775
,,227.46235,155.345425,151.716125,86.236825
,,227.500625,155.36475,151.75525,86.262275
,,227.629875,155.387775,151.8043,86.28325
,,227.690175,155.51365,151.82435,86.37025
,,227.773775,155.55325,151.84555,86.4007
,,227.9126,155.58875,151.887375,86.421275
,,227.96945,155.6079,152.020375,86.43815
,,227.986325,155.64855,152.06925,86.45045
,,228.129575,155.7223,152.0913,86.462125
,,228.2508,155.742025,152.1084,86.4774
,,228.344325,155.7854,152.120825,86.518575
,,228.39125,155.847025,152.144925,86.611
,,228.441525,155.89725,152.14665,86.644625
,,228.50795,155.94945,152.1975,86.6673
,,228.545525,156.01805,152.378725,86.6888
,,228.6184,156.085575,152.420425,86.71105
,,228.6763,156.1933,152.429725,86.74225
,,228.813375,156.207875,152.444275,86.762575
,,228.9763,156.2525,152.5146,86.785375
,,229.03415,156.27595,152.68815,86.802475
,,229.12455,156.2942,152.69895,86.81055
,,229.280775,156.31945,152.708375,86.830775
,,229.33095,156.36715,152.720925,86.842525
,,229.49355,156.398825,152.737275,86.86515
,,229.588875,156.42625,152.7549,86.888225
,,229.6469,156.465125,152.947325,86.899975
,,229.7205,156.52095,153.035425,86.911675
,,229.87425,156.5384,153.053375,86.944975
,,229.97665,156.5503,153.070925,86.973225
,,230.059025,156.733675,153.1025,86.9951
,,230.136675,156.755425,153.141125,87.01605
,,230.2221,156.775925,153.186,87.0394
,,230.29205,156.79385,153.215725,87.071825
,,230.348425,156.840625,153.2783,87.09775
,,230.35255,156.9071,153.32605,87.111925
,,230.419325,156.976425,153.400825,87.128075
,,230.49805,156.99445,153.45505,87.156475
,,230.50635,157.036175,153.48155,87.188325
,,230.541725,157.0582,153.724025,87.21375
,,230.728525,157.08555,153.72995,87.293125
,,230.77365,157.1494,153.756025,87.2943
,,230.81015,157.166325,153.775775,87.30925
,,230.85145,157.194575,153.810125,87.3242
,,230.923975,157.2348,153.9586,87.33795
,,231.1171,157.25865,153.96615,87.362
,,231.18825,157.301425,153.997525,87.395825
,,231.29765,157.340075,154.016025,87.442775
,,231.374825,157.43065,154.0579,87.54515
,,231.412175,157.494925,154.159575,87.58475
,,231.507225,157.50805,154.186375,87.60285
,,231.511875,157.53895,154.203225,87.6242
,,231.550525,157.552875,154.308625,87.657425
,,231.636225,157.5826,154.339675,87.6792
,,231.657125,157.633475,154.360775,87.7007
,,231.674375,157.740325,154.43115,87.74015
,,231.779625,157.796725,154.45755,87.7601
,,231.8255,157.822675,154.470025,87.7923
,,231.9743,157.853475,154.4947,87.824675
,,232.0071,157.89165,154.522225,87.84655
,,232.236325,157.9304,154.56935,87.896025
,,232.296225,157.9764,154.5993,87.920975
,,232.3193,158.038925,154.750025,87.9986
,,232.34985,158.07225,154.773775,88.022825
,,232.4102,158.24425,154.796325,88.044975
,,232.429875,158.2462,154.813,88.0781
,,232.46095,158.297625,154.8571,88.0987
,,232.52445,158.353575,154.877225,88.1142
,,232.547325,158.360275,154.9075,88.149025
,,232.605675,158.37765,154.924275,88.17715
,,232.7327,158.40895,154.9782,88.205475
,,232.772,158.494275,155.003775,88.22025
,,232.809175,158.508775,155.05785,88.248125
,,232.860825,158.5222,155.1072,88.273025
,,232.9934,158.53635,155.167125,88.287275
,,233.061175,158.54905,155.182675,88.3121
,,233.1041,158.565025,155.223075,88.33775
,,233.108,158.58615,155.30645,88.41465
,,233.156275,158.621325,155.33085,88.45805
,,233.255925,158.623625,155.358275,88.521775
,,233.330425,158.625025,155.3824,88.543275
,,233.361275,158.671725,155.460575,88.570175
,,233.4111,158.691075,155.565625,88.572525
,,233.4544,158.70875,155.660525,88.58425
,,233.55835,158.8281,155.769025,88.5866
,,233.6063,158.856675,155.8067,88.607725
,,233.6191,158.892175,155.8435,88.643675
,,233.7382,158.9149,155.9666,88.688375
,,233.769925,158.941525,156.042025,88.7274
,,233.8318,158.965925,156.08695,88.73955
,,234.020825,158.9748,156.100575,88.754425
,,234.064775,158.980875,156.115575,88.775725
,,234.087575,159.002825,156.2645,88.7957
,,234.1544,159.0242,156.351225,88.80575
,,234.21025,159.044825,156.36515,88.81655
,,234.309375,159.062025,156.381175,88.85455
,,234.37635,159.141225,156.4804,88.865675
,,234.41835,159.20255,156.544625,88.890625
,,234.44475,159.2315,156.603825,88.912725
,,234.5075,159.29395,156.647025,88.924
,,234.5444,159.36105,156.744625,88.972925
,,234.570675,159.395325,156.76365,88.9929
,,234.6262,159.431825,156.779,89.008425
,,234.68035,159.465425,156.79505,89.03105
,,234.70985,159.518775,156.8428,89.0518
,,234.772,159.53085,156.8913,89.070175
,,234.86505,159.532175,156.91255,89.114375
,,234.953675,159.560975,156.966225,89.14565
,,235.095575,159.589225,156.99665,89.177425
,,235.130175,159.60075,157.0424,89.215825
,,235.315725,159.601925,157.086025,89.2347
,,235.353725,159.610675,157.169,89.2771
,,235.376175,159.658775,157.1862,89.343775
,,235.40645,159.68935,157.20545,89.358775
,,235.420975,159.711525,157.227325,89.369775
,,235.432775,159.7831,157.25855,89.38075
,,235.45605,159.82185,157.27895,89.39475
,,235.543125,159.90275,157.34125,89.416775
,,235.55915,159.906025,157.378575,89.458775
,,235.5979,159.94795,157.41875,89.49155
,,235.61175,160.0008,157.4648,89.5231
,,235.629,160.2025,157.505775,89.54435
,,235.690725,160.21545,157.545125,89.559975
,,235.714675,160.23315,157.614125,89.58365
,,235.746875,160.267025,157.6291,89.59735
,,235.94595,160.276325,157.64555,89.65055
,,235.9625,160.32285,157.68085,89.66815
,,236.018375,160.3937,157.7046,89.67785
,,236.11395,160.449575,157.74055,89.68405
,,236.2554,160.461125,157.812425,89.68845
,,236.5349,160.481025,157.828825,89.702525
,,236.628,160.6226,157.85265,89.713
,,236.715425,160.64785,157.890175,89.7269
,,236.7213,160.73605,157.917125,89.771825
,,236.863,160.757925,157.926475,89.790675
,,236.961625,160.772225,157.967225,89.79415
,,237.21925,160.77555,157.979075,89.803425
,,237.278275,160.817225,157.9898,89.81535
,,237.333175,160.837025,158.020225,89.82685
,,237.382025,160.85305,158.056875,89.836625
,,237.4641,160.87305,158.0743,89.849575
,,237.50485,160.8866,158.09965,89.8682
,,237.53875,160.9059,158.112375,89.87905
,,237.58415,160.938975,158.136425,89.934975
,,237.592775,160.957225,158.167325,89.946825
,,237.66165,161.0244,158.21305,89.958525
,,237.665625,161.1027,158.2354,89.96985
,,237.698525,161.16365,158.259625,89.98675
,,237.843575,161.2077,158.273975,90.0263
