SPK_SPKC09a (inhibited)
41.13335
41.159875
41.183825
41.211525
41.24285
41.24535
41.283275
41.304575
41.306375
41.317375
41.342925
41.4176
41.426775
41.459975
41.48665
41.5218
41.590375
41.630075
41.6908
41.761725
41.795775
41.811025
41.826325
41.84135
41.852575
41.9186
41.963125
41.9973
42.045225
42.115075
42.185175
42.2442
42.2862
42.301475
42.31145
42.335575
42.3547
42.375525
42.422725
42.48575
42.55355
42.600575
42.62095
42.64985
42.7016
42.7329
42.756025
42.8269
42.90955
42.949475
42.965525
42.96985
43.03105
43.04675
43.122925
43.141575
43.18445
43.1965
43.24315
43.25875
43.28425
43.3593
43.368975
43.430175
43.4521
43.504725
43.552125
43.588275
43.592625
43.633425
43.67595
43.681
43.683525
43.708475
43.736025
43.752275
43.781675
43.800125
43.83495
43.8709
43.872375
43.883575
43.8928
43.915875
43.9675
43.990975
44.04835
44.083975
44.1219
44.130075
44.1591
44.1614
44.162925
44.168025
44.232625
44.26225
44.319525
44.347475
44.39515
44.503625
44.5516
44.6459
44.660925
44.68665
44.70385
44.7062
44.7272
44.748
44.77545
44.788475
44.806175
44.83015
44.883775
44.902675
44.935125
44.960925
44.98265
45.0199
45.059775
45.0972
45.145625
45.18015
45.240725
45.26025
45.307325
45.345125
45.418375
45.42885
45.4625
45.490625
45.57895
45.647775
45.700225
45.779975
45.8599
45.90365
45.97235
46.004
46.0405
46.107375
46.13325
46.1709
46.201625
46.2362
46.263775
46.286125
46.302425
46.34375
46.38835
46.42555
46.46415
46.471525
46.485175
46.5281
46.5689
46.579975
46.656325
46.67105
46.705825
46.81395
46.847575
46.891075
46.9278
46.943625
46.94905
46.9661
46.98315
47.0805
47.147075
47.180875
47.2124
47.24495
47.27495
47.309
47.32285
47.332325
47.3616
47.402275
47.426
47.44855
47.50605
47.519925
47.535925
47.5611
47.5631
47.596725
47.607475
47.643375
47.6641
47.7966
47.85025
47.8991
47.924975
47.93435
47.971825
48.00845
48.069325
48.153675
48.207
48.239725
48.245425
48.25725
48.2698
48.3001
48.30985
48.3118
48.352075
48.383525
48.4469
48.511575
48.5498
48.59325
48.644575
48.7301
48.78525
48.844325
48.882825
48.94995
48.992225
49.02985
49.047075
49.08065
49.10375
49.13945
49.16345
49.184275
49.269025
49.3516
49.3807
49.42565
49.507675
49.538575
49.567025
49.609
49.69215
49.7204
49.73185
49.752425
49.827525
49.87475
49.880975
49.942125
49.95
49.955025
49.9862
50.0055
50.018525
50.047
50.103075
50.137875
50.211525
50.263575
50.3164
50.37855
50.484
50.506325
50.514025
50.5251
50.541575
50.545475
50.55515
50.561975
50.58995
50.6065
50.63505
50.660375
50.671525
50.724825
50.793475
50.8408
50.876325
50.912425
50.9161
50.96515
50.9824
51.0001
51.021525
51.037325
51.0597
51.08505
51.1126
51.2037
51.3142
51.41275
51.43125
51.434025
51.443275
51.449075
51.4552
51.47315
51.5096
51.54115
51.550625
51.59675
51.671625
51.7008
51.728525
51.74325
51.789625
51.875875
51.90355
51.9133
51.92865
51.9668
52.029025
52.0407
52.072925
52.1065
52.15575
52.20805
52.2654
52.2715
52.321775
52.356225
52.38355
52.4022
52.4434
52.46585
52.487875
52.531825
52.5816
52.638675
52.6852
52.73445
52.80545
52.816825
52.84135
52.844375
52.856725
52.908675
52.936075
52.985625
53.0441
53.1143
53.187575
53.2643
53.289
53.29885
53.319575
53.39765
53.4255
53.441
53.514875
53.54545
53.60285
53.66045
53.711125
53.72985
53.7408
53.77795
53.813175
53.8933
53.907125
53.9698
54.039025
54.055425
54.060125
54.1015
54.1215
54.16965
54.215725
54.28435
54.330275
54.393575
54.4199
54.43245
54.47205
54.49495
54.514425
54.534675
54.540025
54.56685
54.5877
54.67505
54.76985
54.798625
54.811025
54.881825
54.889275
54.940125
54.985825
55.0348
55.047325
55.103725
55.121675
55.148125
55.20645
55.286875
55.35635
55.385875
55.3979
55.39995
55.430625
55.43665
55.442725
55.45345
55.475225
55.509075
55.5389
55.607875
55.64245
55.7112
55.7402
55.75555
55.768925
55.775375
55.7919
55.822925
55.8397
55.84485
55.870075
55.87825
55.92245
55.964
55.97475
56.023175
56.036425
56.04985
56.071075
56.074175
56.079825
56.09315
56.108825
56.1145
56.131225
56.1456
56.152175
56.2447
56.271925
56.30615
56.339475
56.38985
56.393575
56.4272
56.44795
56.4692
56.48915
56.504025
56.534275
56.572775
56.63275
56.6474
56.660775
56.68025
56.70305
56.70695
56.745425
56.771325
56.8018
56.833475
56.859375
56.87555
56.912525
57.0204
57.077
57.098975
57.129525
57.14605
57.209675
57.22305
57.28765
57.3379
57.36995
57.389775
57.40805
57.442
57.484
57.511575
57.587025
57.648275
57.69615
57.713475
57.7467
57.78055
57.79875
57.80635
57.827775
57.835375
57.874575
57.878625
57.8991
57.9104
57.94945
57.982725
57.9966
58.03555
58.0811
58.1039
58.163925
58.232725
58.269875
58.288275
58.324075
58.336925
58.357475
58.373125
58.381975
58.39235
58.402625
58.40955
58.42505
58.45335
58.46665
58.4899
58.536725
58.5618
58.5874
58.70795
58.7232
58.747725
58.777375
58.79345
58.79665
58.79825
58.84545
58.84795
58.87455
58.88665
58.947925
58.978675
59.0509
59.09675
59.1439
59.15255
59.170775
59.20665
59.212475
59.228175
59.246675
59.27165
59.34325
59.39195
59.4369
59.482575
59.527675
59.549775
59.55455
59.5809
59.608825
59.6243
59.648275
59.6616
59.723125
59.78415
59.833175
59.8648
59.882275
59.890875
59.893225
59.898975
59.91255
59.9152
59.931525
59.94305
59.96265
59.979575
60.06755
60.149075
60.216225
60.237825
60.251475
60.274525
60.286325
60.294925
60.299475
60.332425
60.33685
60.375725
60.3996
60.5014
60.56785
60.57245
60.595075
60.6022
60.624
60.6417
60.662775
60.708325
60.747175
60.77375
60.814625
60.85845
60.893475
60.92935
60.99905
61.00935
61.05285
61.0605
61.07835
61.0919
61.11835
61.1545
61.20115
61.2378
61.289725
61.334
61.35945
61.403725
61.428225
61.434275
61.465775
61.514625
61.596575
61.64165
61.7037
61.73855
61.758675
61.7729
61.77745
61.789525
61.80185
61.817775
61.834375
61.870725
61.88675
61.900325
61.942575
61.988825
61.998725
62.055625
62.07885
62.102975
62.122625
62.12945
62.133775
62.14245
62.1512
62.156075
62.1677
62.21415
62.24565
62.312875
62.37495
62.41245
62.445975
62.4588
62.476625
62.49325
62.509825
62.5214
62.552575
62.56345
62.591225
62.648025
62.73185
62.783375
62.824825
62.8347
62.83935
62.849975
62.8726
62.89135
62.896275
62.918175
62.937575
62.969025
63.014475
63.08005
63.111125
63.15615
63.200025
63.212625
63.2583
63.28695
63.300975
63.344975
63.355
63.393875
63.442975
63.4916
63.5274
63.54815
63.559125
63.595175
63.604125
63.615375
63.624425
63.6395
63.708875
63.720325
63.76945
63.788075
63.888875
63.9729
64.002425
64.014775
64.0417
64.05005
64.07475
64.0818
64.096025
64.099475
64.10805
64.129075
64.1593
64.181325
64.221175
64.25535
64.3495
64.35845
64.3698
64.375125
64.38305
64.412
64.42185
64.449225
64.477825
64.595975
64.669125
64.6852
64.70725
64.738275
64.760875
64.765075
64.772
64.78975
64.8013
64.807975
64.82535
64.85875
64.868775
64.87615
64.892975
64.922675
64.973575
65.024275
65.050275
65.08325
65.11975
65.225725
65.229625
65.23335
65.249325
65.264525
65.2805
65.291725
65.333375
65.34505
65.369625
65.387775
65.4282
65.452775
65.49375
65.529425
65.583575
65.6332
65.6614
65.685525
65.72715
65.770425
65.788225
65.805275
65.8244
65.826525
65.853525
65.8767
65.928
66.015425
66.041825
66.0834
66.097475
66.132175
66.155
66.1574
66.167225
66.2145
66.2394
66.26825
66.30875
66.318
66.327675
66.34375
66.375975
66.382375
66.3952
66.399125
66.432125
66.464325
66.491
66.51715
66.537675
66.60995
66.662525
66.753175
66.785375
66.817775
66.839175
66.843325
66.85335
66.8751
66.881475
66.90535
66.919325
66.950575
66.980325
67.01145
67.02315
67.055675
67.0676
67.0883
67.102375
67.1516
67.16325
67.169225
67.200375
67.2434
67.29665
67.328625
67.34665
67.42545
67.4701
67.489925
67.50705
67.51615
67.5371
67.5591
67.585625
67.680125
67.739525
67.7868
67.821725
67.8398
67.85365
67.8839
67.911425
67.953825
67.979275
68.0302
68.0814
68.115775
68.152175
68.1838
68.197725
68.227075
68.25385
68.3097
68.326425
68.367375
68.3893
68.48715
68.521375
68.5799
68.628975
68.646775
68.6607
68.685625
68.7056
68.711825
68.7304
68.753775
68.766875
68.806525
68.880275
68.9118
68.976275
69.037525
69.05945
69.07065
69.108825
69.121075
69.154725
69.194375
69.204175
69.2522
69.29925
69.3454
69.3828
69.442575
69.4823
69.48405
69.51885
69.551775
69.58345
69.6305
69.651875
69.6846
69.714475
69.744475
69.8367
69.860025
69.905975
69.938325
69.9627
69.97885
70.013725
70.033175
70.066025
70.072875
70.09585
70.1059
70.160125
70.197375
70.224925
70.253275
70.256975
70.341275
70.377575
70.459275
70.5357
70.547125
70.566475
70.579
70.621475
70.649825
70.668525
70.690325
70.76655
70.808
70.8844
70.91835
70.94955
70.981025
70.99275
71.002475
71.02435
71.036025
71.043275
71.05515
71.080375
71.1047
71.16925
71.188325
71.205975
71.24115
71.254825
71.3009
71.3862
71.404175
71.41645
71.43695
71.4489
71.486025
71.4973
71.578375
71.61545
71.631225
71.67145
71.69735
71.712125
71.728325
71.770125
71.796375
71.841475
71.88405
71.919975
71.922275
71.94105
71.97555
72.043
72.11385
72.15045
72.166925
72.1743
72.1792
72.185125
72.215925
72.2198
72.23215
72.251675
72.2599
72.27725
72.288425
72.298325
72.33485
72.413225
72.4312
72.4654
72.501125
72.5156
72.53545
72.547375
72.57705
72.594125
72.609525
72.635575
72.6447
72.670025
72.687825
72.691475
72.751425
72.797275
72.83545
72.88685
72.91505
72.951775
72.98825
73.0095
73.014725
73.04075
73.044325
73.060825
73.0716
73.08555
73.116425
73.17635
73.211925
73.321625
73.37485
73.4023
73.419275
73.4308
73.4606
73.480425
73.493775
73.519275
73.5702
73.641625
73.68435
73.701375
73.743975
73.78525
73.802475
73.82225
73.839075
73.863675
73.884275
73.8943
73.915325
73.94205
73.9709
74.00005
74.09245
74.125175
74.161025
74.18595
74.18905
74.210725
74.236
74.26475
74.31015
74.329
74.35465
74.384075
74.3944
74.407625
74.440225
74.473925
74.498925
74.519725
74.533225
74.545325
74.60035
74.650175
74.6806
74.712875
74.748175
74.7716
74.795025
74.812325
74.82505
74.832075
74.851975
74.87605
74.941425
74.9576
75.02245
75.05015
75.08815
75.14965
75.20425
75.237375
75.246475
75.2857
75.299025
75.311825
75.3432
75.38675
75.43055
75.4638
75.5047
75.535375
75.587975
75.634225
75.637275
75.6439
75.654425
75.66405
75.678875
75.6891
75.70105
75.7353
75.7709
75.832625
75.84735
75.873425
75.925775
75.94965
75.99315
76.03015
76.08765
76.16165
76.2061
76.228725
76.261525
76.28955
76.298675
76.3063
76.327025
76.3622
76.40345
76.470275
76.503925
76.5414
76.56575
76.60995
76.6442
76.692475
76.721625
76.738325
76.75105
76.796225
76.809975
76.84055
76.9224
76.9407
76.9856
77.01795
77.079225
77.08605
77.116225
77.130725
77.140575
77.17795
77.216975
77.2347
77.2377
77.24425
77.26845
77.27275
77.331325
77.398925
77.443825
77.47435
77.52415
77.588675
77.6335
77.644025
77.6589
77.699425
77.7154
77.736675
77.740975
77.77505
77.809775
77.85475
77.910925
77.92665
77.953675
78.002925
78.03985
78.092075
78.136925
78.1951
78.219475
78.240925
78.288025
78.313575
78.32085
78.336625
78.353175
78.39545
78.438475
78.48215
78.5347
78.596375
78.645625
78.694925
78.738975
78.777125
78.779
78.814675
78.845375
78.88625
78.89465
78.960775
78.996425
79.022075
79.060925
79.0955
79.103575
79.140575
79.16855
79.193425
79.200775
79.214625
79.227
79.269525
79.346225
79.382325
79.43065
79.45405
79.5044
79.583575
79.590125
79.6166
79.638925
79.67565
79.6799
79.741075
79.799975
79.836325
79.865575
79.87625
79.8847
79.913375
79.9658
80.00025
80.0238
80.0414
80.061025
80.06305
80.08555
80.1495
80.21
80.24615
80.299275
80.32685
80.37155
80.39595
80.436675
80.45275
80.490675
80.503675
80.520675
80.542175
80.548275
80.555325
80.588875
80.593675
80.613175
80.654775
80.69915
80.737675
80.777675
80.794425
80.813625
80.833675
80.864775
80.920875
80.956275
81.0102
81.07945
81.082575
81.094775
81.128475
81.1569
81.196625
81.209025
81.23965
81.2726
81.302025
81.336525
81.36425
81.4393
81.476175
81.50725
81.572375
81.6135
81.63145
81.66905
81.695925
81.722375
81.744425
81.766875
81.781975
81.794175
81.80125
81.815075
81.82655
81.85025
81.86995
81.881125
81.908425
81.92785
81.960075
81.977575
82.013925
82.034
82.0606
82.08445
82.108525
82.124
82.1323
82.14605
82.18575
82.245
82.300475
82.311725
82.336075
82.382875
82.430625
82.4636
82.469025
82.494775
82.521325
82.550425
82.595625
82.673375
82.7128
82.752675
82.78795
82.799125
82.825925
82.865575
82.89805
82.9148
82.93065
82.954475
82.975525
83.0141
83.026975
83.064175
83.084425
83.125125
83.16675
83.236875
83.344325
83.377975
83.41695
83.421875
83.43255
83.43955
83.4497
83.46755
83.476025
83.50085
83.502225
83.523475
83.534725
83.540975
83.566225
83.602225
83.624625
83.6533
83.6831
83.7137
83.761675
83.829025
83.842775
83.8747
83.895075
83.908775
83.915575
83.918475
83.92905
83.936625
83.941525
83.96855
83.987175
84.01895
84.028075
84.044375
84.066925
84.08945
84.108525
84.12505
84.16945
84.208025
84.231775
84.24355
84.253075
84.26775
84.3135
84.3531
84.38445
84.429475
84.468525
84.4949
84.50925
84.519
84.538375
84.585
84.605725
84.6409
84.6494
84.669475
84.7315
84.73345
84.774325
84.79355
84.816775
84.84035
84.84795
84.854425
84.8638
84.871275
84.872575
84.87755
84.881825
84.9312
84.9468
84.961875
84.9825
85.013475
85.056125
85.09375
85.13405
85.155025
85.175125
85.2041
85.2445
85.268125
85.2945
85.311875
85.326725
85.358325
85.39335
85.422575
85.460025
85.488025
85.506
85.528
85.57195
85.602075
85.641325
85.675925
85.71495
85.765075
85.8109
85.827225
85.845375
85.8613
85.8889
85.90165
85.91935
85.9346
85.9811
86.01375
86.024425
86.066725
86.110025
86.14205
86.18525
86.2017
86.220025
86.246525
86.2695
86.3012
86.32805
86.36455
86.37295
86.402075
86.426525
86.470475
86.518575
86.577975
86.6013
86.62475
86.6302
86.6476
86.667325
86.6931
86.7235
86.75575
86.793375
86.8143
86.855675
86.88795
86.924775
86.98505
87.029075
87.0844
87.090775
87.164025
87.176225
87.192675
87.2124
87.22355
87.247825
87.2526
87.277475
87.311225
87.34175
87.41495
87.458225
87.4679
87.4989
87.53965
87.591825
87.632175
87.646475
87.67115
87.68385
87.700175
87.7047
87.721375
87.7336
87.75095
87.7627
87.78345
87.81755
87.842575
87.864075
87.901325
87.9604
88.008075
88.031975
88.0589
88.11095
88.144575
88.1464
88.16035
88.190825
88.234675
88.2414
88.298775
88.3591
88.3857
88.419725
88.441125
88.4571
88.480725
88.52015
88.573725
88.621325
