SPK_SPKC01a,SPK_SPKC01b,SPK_SPKC03a,SPK_SPKC05a,SPK_SPKC08a,SPK_SPKC09a,SPK_SPKC13a,SPK_SPKC15a
201.909025,151.81855,245.760775,184.235375,166.345675,,161.867875,197.987625
201.920575,151.8451,245.803025,184.282625,166.369275,,161.885075,198.010075
201.93235,151.857575,245.835875,184.2955,166.3964,,161.934575,198.0304
201.951925,151.860925,245.863225,184.31305,166.445925,,161.959525,198.038025
201.955825,151.86545,245.876175,184.32365,166.464325,,161.973725,198.0432
201.996925,151.902475,245.92855,184.330025,166.4807,,161.9855,198.0724
202.01635,151.90475,245.96045,184.367175,166.492675,,161.99545,198.098
202.0272,151.96585,245.98115,184.376725,166.513525,,162.013325,198.1276
202.033925,151.982025,246.019375,184.394475,166.5368,,162.027,198.142575
202.03545,151.997825,246.08115,184.410825,166.5453,,162.0736,198.167275
202.0466,152.026275,246.1254,184.434,166.556675,,162.07605,198.205775
202.059125,152.0273,246.1995,184.454425,166.5731,,162.088275,198.2278
202.0703,152.03305,246.24945,184.48985,166.582425,,162.104175,198.25415
202.09445,152.0482,246.28685,184.529475,166.59785,,162.115325,198.27185
202.127525,152.076725,246.331775,184.546525,166.616825,,162.138225,198.302225
202.13595,152.083325,246.442,184.61365,166.630175,,162.2097,198.3233
202.1463,152.09255,246.5499,184.651025,166.651275,,162.22315,198.357475
202.1562,152.101225,246.60035,184.7049,166.66985,,162.2421,198.382275
202.164075,152.1092,246.63755,184.72385,166.682575,,162.264975,198.402875
202.229975,152.11255,246.663125,184.725475,166.70875,,162.2856,198.43835
202.265075,152.13755,246.702625,184.81555,166.739375,,162.3035,198.4614
202.32955,152.1534,246.900475,184.84075,166.76125,,162.323775,198.54005
202.350325,152.163375,246.92515,184.886025,166.783925,,162.3391,198.566225
202.3752,152.1724,246.96025,184.9497,166.79925,,162.354275,198.5964
202.403375,152.188475,246.97775,185.0239,166.828775,,162.37785,198.619
202.436625,152.19645,247.050775,185.074,166.84115,,162.3931,198.670675
202.449725,152.20535,247.180075,185.11805,166.864475,,162.42425,198.6862
202.495475,152.213625,247.19595,185.129325,166.887625,,162.452375,198.70745
202.541375,152.240375,247.2101,185.138325,166.9181,,162.468575,198.726525
202.5659,152.245825,247.223575,185.179475,166.95445,,162.4789,198.73985
202.579025,152.252375,247.226825,185.2347,166.978325,,162.492225,198.75465
202.5888,152.259375,247.26065,185.2643,167.005125,,162.506875,198.7829
202.60115,152.27375,247.3469,185.29305,167.018575,,162.551875,198.817725
202.611975,152.31355,247.426825,185.334575,167.048825,,162.581075,198.831525
202.6483,152.3184,247.453025,185.37325,167.0683,,162.597075,198.862625
202.68185,152.322225,247.470025,185.431475,167.086625,,162.612225,198.88255
202.695225,152.36185,247.508275,185.48305,167.104225,,162.633125,198.896175
202.705175,152.378775,247.53265,185.50075,167.12835,,162.65755,198.917925
202.732875,152.39005,247.6071,185.52145,167.143575,,162.687775,198.937075
202.746125,152.3978,247.76445,185.591075,167.163425,,162.70695,198.9519
202.76025,152.408925,247.7834,185.6045,167.17425,,162.720825,198.97205
202.77195,152.433225,247.82175,185.677825,167.199775,,162.7371,198.9989
202.7961,152.463425,247.952,185.7107,167.2414,,162.748225,199.0195
202.8183,152.47105,247.98775,185.72365,167.2522,,162.766575,199.04005
202.84475,152.4755,248.02195,185.7848,167.2637,,162.792075,199.06345
202.8592,152.47835,248.04255,185.812375,167.28035,,162.80505,199.08545
202.905375,152.486275,248.066025,185.8889,167.2911,,162.8224,199.1024
202.918375,152.4938,248.12555,185.9288,167.3042,,162.84435,199.126325
202.932425,152.514175,248.146875,185.980325,167.309625,,162.87445,199.14125
202.9456,152.534675,248.169125,185.998975,167.344375,,162.8906,199.1579
202.96135,152.554825,248.3447,186.056425,167.36005,,162.911725,199.1609
202.97265,152.57655,248.37575,186.103475,167.37485,,162.9348,199.16275
202.986925,152.583825,248.40505,186.1347,167.388275,,162.9582,199.17465
202.999775,152.58975,248.435875,186.14365,167.411125,,162.9916,199.20245
203.015425,152.596275,248.461325,186.159525,167.4257,,163.01625,199.225825
203.02865,152.60145,248.486925,186.161075,167.44755,,163.034575,199.24105
203.04335,152.60825,248.543525,186.206825,167.461375,,163.053075,199.2623
203.057725,152.625975,248.6153,186.211,167.4837,,163.086125,199.2825
203.070925,152.63405,248.672675,186.241675,167.51195,,163.103575,199.29935
203.0805,152.64035,248.712475,186.285675,167.52515,,163.120325,199.316025
203.110125,152.64705,248.784575,186.36995,167.5488,,163.1403,199.3352
203.11895,152.648425,248.837475,186.410975,167.5722,,163.152025,199.352375
203.127525,152.680425,248.880175,186.475225,167.6074,,163.167,199.371225
203.13675,152.714825,248.91705,186.509025,167.62515,,163.182775,199.3946
203.164675,152.7764,248.9469,186.5305,167.639525,,163.2028,199.44955
203.199375,152.7937,248.9921,186.554,167.65065,,163.258725,199.466625
203.2076,152.823625,249.020725,186.56655,167.666025,,163.283325,199.486175
203.214875,152.825175,249.06525,186.610825,167.6724,,163.2978,199.508425
203.243425,152.85825,249.096325,186.6317,167.68985,,163.316975,199.51545
203.263175,152.874525,249.187025,186.657175,167.711275,,163.33455,199.544375
203.3721,152.9036,249.249125,186.791025,167.71835,,163.354475,199.5724
203.40935,152.9126,249.316025,186.807225,167.7333,,163.37435,199.6097
203.42145,152.9225,249.361,186.809625,167.7634,,163.4335,199.62415
203.448425,152.931375,249.41105,186.83575,167.783725,,163.44865,199.6375
203.46255,152.951,249.432,186.8708,167.8078,,163.461575,199.6517
203.47505,152.983375,249.45625,186.890475,167.82095,,163.473525,199.67195
203.515,152.994425,249.4869,186.9539,167.837975,,163.481,199.690975
203.559125,153.002975,249.5345,186.95975,167.85385,,163.489025,199.708575
203.570775,153.013225,249.567325,186.9894,167.862375,,163.49545,199.7357
203.583625,153.039,249.652375,186.99335,167.87915,,163.50955,199.754725
203.610925,153.056025,249.7056,187.021775,167.887075,,163.521425,199.815225
203.62515,153.067925,249.762775,187.031375,167.900025,,163.547425,199.84335
203.634975,153.08825,249.779575,187.06315,167.918075,,163.564475,199.86955
203.649875,153.1082,249.827325,187.09665,167.933075,,163.583075,199.893775
203.666625,153.13385,249.879,187.158425,167.949325,,163.594225,199.9299
203.676825,153.14895,249.9359,187.16895,167.973,,163.62425,199.955775
203.707775,153.15805,249.982725,187.175575,167.98575,,163.652425,199.989275
203.742325,153.1676,250.0699,187.192075,167.99655,,163.67185,200.00935
203.753375,153.20685,250.197275,187.267125,168.014225,,163.690825,200.0256
203.7657,153.216725,250.216025,187.290625,168.032675,,163.6994,200.047075
203.78425,153.237,250.232925,187.3554,168.0658,,163.71785,200.0916
203.835375,153.26435,250.29285,187.37715,168.0856,,163.735025,200.1212
203.858625,153.2726,250.336325,187.436575,168.101825,,163.75815,200.139525
203.8707,153.29295,250.40365,187.4571,168.1255,,163.76985,200.157625
203.8829,153.30225,250.466775,187.473175,168.1488,,163.7872,200.1828
203.893675,153.316825,250.542575,187.497125,168.170875,,163.79595,200.1906
203.914275,153.338525,250.596775,187.528575,168.189575,,163.839775,200.23195
203.9709,153.344625,250.65415,187.5429,168.213025,,163.857275,200.267225
203.9844,153.3505,250.7182,187.56265,168.235475,,163.869025,200.285425
203.994775,153.3568,250.758125,187.5723,168.266975,,163.880275,200.30325
204.004825,153.36515,250.806125,187.613375,168.2783,,163.893925,200.32915
204.04535,153.3933,250.90105,187.63135,168.28865,,163.908475,200.3726
204.085525,153.399775,250.962575,187.65695,168.318375,,163.922025,200.392125
204.1084,153.408575,251.019675,187.6803,168.339825,,163.959775,200.418975
204.130225,153.4157,251.074325,187.71225,168.349575,,164.019775,200.4438
204.141025,153.42675,251.1194,187.745825,168.36045,,164.038975,200.4526
204.154225,153.43185,251.150325,187.76955,168.3795,,164.0566,200.461725
204.166675,153.445575,251.227575,187.786275,168.40675,,164.068425,200.478625
204.1816,153.4494,251.302025,187.797225,168.429675,,164.096275,200.5028
204.194375,153.503275,251.3511,187.806475,168.4419,,164.1153,200.529625
204.208525,153.531975,251.366525,187.81735,168.45955,,164.137525,200.574875
204.222025,153.541525,251.41065,187.852075,168.49615,,164.155175,200.586475
204.247525,153.56365,251.50655,187.8843,168.51715,,164.179425,200.6183
204.259075,153.572775,251.5527,187.8908,168.54135,,164.1983,200.6372
204.270975,153.5893,251.5931,187.907475,168.564775,,164.2173,200.639
204.285325,153.598675,251.65475,187.9463,168.574675,,164.251675,200.64315
204.3007,153.6321,251.747225,187.95405,168.5932,,164.275175,200.65385
204.312675,153.648075,251.776775,187.98,168.6114,,164.290475,200.68395
204.332825,153.659675,251.84785,188.02695,168.63445,,164.3097,200.718825
204.3487,153.701725,251.8509,188.049675,168.64915,,164.3256,200.745125
204.360925,153.730075,251.9449,188.073475,168.675575,,164.3432,200.759675
204.386975,153.752925,252.00315,188.09975,168.7014,,164.355725,200.781825
204.40095,153.778475,252.00735,188.1439,168.7274,,164.401875,200.798825
204.424075,153.78515,252.0475,188.2118,168.759775,,164.418475,200.8529
204.43725,153.79425,252.094325,188.218825,168.77435,,164.458875,200.8686
204.44735,153.80395,252.198,188.2315,168.8001,,164.483325,200.88335
204.456225,153.81285,252.29455,188.268075,168.824575,,164.50345,200.899775
204.467575,153.82145,252.321775,188.2848,168.85185,,164.5172,200.9201
204.48795,153.8408,252.38835,188.3042,168.87655,,164.56115,200.957875
204.5002,153.843,252.472025,188.307575,168.90605,,164.581225,200.970675
204.545175,153.84905,252.52915,188.330075,168.92025,,164.595875,200.9725
204.56995,153.857825,252.576825,188.3468,168.945,,164.60725,200.981525
204.5804,153.8797,252.646325,188.367575,168.9675,,164.623525,201.0052
204.59425,153.88555,252.6484,188.421825,168.983175,,164.633075,201.043225
204.69545,153.903175,252.73595,188.431525,169.004125,,164.642875,201.067475
204.71135,153.935775,252.8037,188.44685,169.02865,,164.6574,201.095075
204.7227,153.9385,252.833125,188.535575,169.062825,,164.694075,201.118
204.749725,154.0062,252.89025,188.57885,169.082075,,164.6951,201.137025
204.783175,154.01555,252.938375,188.604675,169.10715,,164.708225,201.163075
204.80935,154.03055,252.977675,188.6223,169.1319,,164.727275,201.1668
204.82425,154.048325,253.014275,188.67105,169.16385,,164.74025,201.197525
204.878575,154.057075,253.0468,188.68325,169.19455,,164.759,201.224375
204.915275,154.114875,253.08015,188.70605,169.214425,,164.77565,201.2497
204.955725,154.1459,253.17625,188.731225,169.229075,,164.8141,201.261225
204.967975,154.155125,253.204075,188.735925,169.2605,,164.830675,201.282675
205.0156,154.165825,253.24425,188.752175,169.2859,,164.85295,201.337025
205.02935,154.1784,253.279675,188.783075,169.308075,,164.860025,201.353325
205.046075,154.19055,253.3209,188.79295,169.341275,,164.871725,201.3626
205.064425,154.2275,253.379875,188.805575,169.38135,,164.88405,201.393425
205.075275,154.235025,253.421625,188.8247,169.4193,,164.89385,201.405775
205.106625,154.278025,253.452925,188.88405,169.437825,,164.90875,201.425375
205.119425,154.290525,253.486975,188.930525,169.458575,,164.917025,201.449625
205.132175,154.29895,253.5371,188.9567,169.472825,,164.9254,201.48705
205.17005,154.303675,253.562425,188.974525,169.4971,,164.94145,201.5008
205.224725,154.31255,253.623325,189.00775,169.532625,,164.956925,201.509025
205.236625,154.340575,253.654925,189.021775,169.546775,,164.96825,201.527925
205.249875,154.36105,253.69435,189.047875,169.5714,,164.9867,201.55485
205.2644,154.38355,253.7553,189.0804,169.5854,,164.9977,201.57195
205.28745,154.407075,253.8073,189.11425,169.60385,,165.034275,201.5873
205.299325,154.422075,253.8499,189.118125,169.6518,,165.05025,201.6091
205.313175,154.431375,253.8748,189.1418,169.682225,,165.060875,201.62905
205.3257,154.4517,253.910725,189.151025,169.70885,,165.08495,201.653425
205.33675,154.469825,253.964825,189.1826,169.7264,,165.08805,201.677275
205.34815,154.47875,254.00795,189.19755,169.751475,,165.109175,201.6919
205.360625,154.5124,254.074975,189.210325,169.770525,,165.133275,201.715125
205.377425,154.5186,254.178875,189.237525,169.840275,,165.1597,201.732575
205.389975,154.5303,254.2469,189.266625,169.865775,,165.177925,201.78965
205.407325,154.53575,254.291875,189.337675,169.896325,,165.19855,201.8119
205.434225,154.5488,254.3212,189.38215,169.913125,,165.214825,201.836
205.442425,154.559025,254.398175,189.412775,169.9224,,165.240375,201.85045
205.467525,154.571775,254.45835,189.4313,169.9435,,165.263375,201.894375
205.4873,154.579675,254.5875,189.462225,169.955025,,165.292075,201.9186
205.5116,154.6089,254.634275,189.4791,169.969175,,165.3119,201.922525
205.529875,154.630425,254.6922,189.551875,169.98385,,165.328525,201.9343
205.5601,154.6422,254.778375,189.565575,169.996375,,165.331675,201.95275
205.616925,154.665225,254.8285,189.566875,170.022825,,165.347975,202.028575
205.62415,154.674175,254.8808,189.582925,170.03625,,165.367275,202.032825
205.633,154.7025,254.9738,189.5972,170.04995,,165.3841,202.047175
205.64115,154.717125,255.023275,189.626925,170.080375,,165.3981,202.0636
205.68225,154.7635,255.0843,189.6646,170.102075,,165.4195,202.098125
205.69145,154.7773,255.12635,189.70555,170.1168,,165.457,202.112475
205.7079,154.783975,255.237375,189.734625,170.14705,,165.4725,202.132925
205.7289,154.789375,255.240525,189.777925,170.162225,,165.5001,202.2171
205.76045,154.796925,255.38875,189.784875,170.18175,,165.5166,202.25295
205.7754,154.8021,255.41795,189.79375,170.2057,,165.5203,202.2696
205.819425,154.816775,255.43805,189.83815,170.2305,,165.5342,202.293725
205.85985,154.825775,255.463075,189.86615,170.2429,,165.552175,202.314075
205.9115,154.83225,255.492875,189.89235,170.2675,,165.5701,202.319675
205.918625,154.847925,255.5061,189.932775,170.2816,,165.615325,202.3589
205.943975,154.86755,255.514075,189.960925,170.296175,,165.6207,202.38055
205.95285,154.875625,255.5428,189.964925,170.316375,,165.6354,202.38495
206.034475,154.8853,255.58285,189.99065,170.33245,,165.654625,202.394
206.076675,154.900825,255.619725,190.002225,170.36275,,165.666375,202.416075
206.10725,154.906275,255.6933,190.014325,170.396,,165.6929,202.441325
206.1176,154.917475,255.7265,190.048725,170.4159,,165.73115,202.460225
206.14785,154.925475,255.750325,190.074475,170.42645,,165.755925,202.490125
206.187925,154.9327,255.914,190.111525,170.444075,,165.771725,202.510775
206.198675,154.9339,255.915575,190.11855,170.457925,,165.79755,202.5533
206.220975,154.94305,255.94215,190.127925,170.481075,,165.81325,202.573225
206.246675,154.9608,255.97165,190.195025,170.4964,,165.8591,202.597525
206.27675,154.97125,255.995125,190.22105,170.526175,,165.88125,202.618525
206.284875,155.01845,256.024025,190.23545,170.54715,,165.889175,202.64495
206.2981,155.029325,256.0538,190.248275,170.610025,,165.89285,202.662425
206.30685,155.046875,256.1466,190.28995,170.62695,,165.94075,202.690175
206.354,155.0544,256.19305,190.298675,170.6465,,165.947975,202.7133
206.363675,155.072425,256.22,190.356125,170.665925,,165.952625,202.7373
206.3656,155.106225,256.258225,190.36565,170.69325,,165.957775,202.760075
206.3756,155.132625,256.302675,190.381875,170.717825,,165.9765,202.780025
206.38785,155.178,256.345375,190.39315,170.734125,,165.99165,202.802175
206.41695,155.214025,256.390075,190.4232,170.753575,,166.003075,202.81905
206.43825,155.23185,256.441725,190.4621,170.7794,,166.0205,202.8399
206.4478,155.253875,256.5993,190.48935,170.794725,,166.032775,202.8646
206.4988,155.2571,256.675775,190.5155,170.8161,,166.04745,202.908975
206.51185,155.2657,256.785925,190.652625,170.84875,,166.0684,202.92275
206.524575,155.271275,256.822325,190.66245,170.87795,,166.080025,202.939125
206.5746,155.3165,256.91475,190.670575,170.89235,,166.092175,202.961975
206.590075,155.324525,256.9592,190.681375,170.910875,,166.100125,202.977875
206.60635,155.33295,257.01315,190.68275,170.9358,,166.114575,202.981825
206.622,155.340475,257.089575,190.688325,170.952675,,166.145325,202.994975
206.6328,155.360775,257.148725,190.722025,170.971525,,166.200125,203.01375
206.647675,155.368375,257.231525,190.75895,170.989625,,166.22805,203.026325
206.685,155.377175,257.255,190.7839,171.025,,166.2435,203.07395
206.724475,155.3842,257.3655,190.80265,171.0367,,166.261475,203.10575
206.7363,155.39705,257.411125,190.839175,171.059075,,166.296425,203.1296
206.774075,155.4175,257.4367,190.8616,171.067725,,166.34455,203.143225
206.789,155.418625,257.493225,190.88535,171.084725,,166.3668,203.191
206.814875,155.425325,257.566775,190.8938,171.1043,,166.3825,203.231225
206.846925,155.448175,257.67175,190.900975,171.127625,,166.3994,203.261225
206.861,155.45825,257.8873,190.911975,171.154875,,166.452375,203.296275
206.876175,155.465475,257.905,190.93435,171.171425,,166.4668,203.335075
206.898025,155.47765,257.909025,190.982575,171.187125,,166.471325,203.3639
206.939475,155.483125,258.02665,191.0206,171.206475,,166.491275,203.383225
207.00215,155.49565,258.065125,191.04685,171.224,,166.535125,203.40795
207.01365,155.50275,258.09205,191.056525,171.241,,166.546975,203.422
207.029325,155.515675,258.12505,191.08305,171.26095,,166.579975,203.45595
207.04285,155.537425,258.148625,191.14335,171.281625,,166.5927,203.485525
207.05835,155.5449,258.20375,191.1612,171.308875,,166.61055,203.509475
207.0738,155.55135,258.266075,191.200775,171.32505,,166.622975,203.528125
207.085525,155.5608,258.286625,191.212675,171.343125,,166.642875,203.54425
207.13025,155.56745,258.30945,191.265,171.37765,,166.65315,203.555825
207.14145,155.597025,258.353125,191.278025,171.393675,,166.66845,203.572975
207.1534,155.6186,258.37435,191.310775,171.416625,,166.685175,203.591
207.1651,155.629425,258.423875,191.3562,171.4284,,166.6935,203.640325
207.182375,155.6386,258.4479,191.38635,171.44905,,166.70705,203.65615
207.1938,155.6537,258.470975,191.40835,171.46995,,166.728575,203.705075
207.2233,155.68495,258.62835,191.43495,171.486375,,166.75635,203.7313
207.2351,155.702725,258.655675,191.458425,171.499175,,166.7746,203.754225
207.278675,155.80675,258.684725,191.506425,171.51695,,166.776125,203.7847
207.326725,155.8251,258.7691,191.547425,171.539775,,166.7898,203.83085
207.342325,155.83075,258.8663,191.56845,171.560875,,166.800725,203.834525
207.354,155.83835,258.91025,191.57415,171.5774,,166.811225,203.853975
207.370975,155.84485,258.988275,191.604225,171.59845,,166.83155,203.8732
207.3967,155.849625,258.999025,191.6279,171.612225,,166.842075,203.897325
207.423925,155.869775,259.021975,191.63885,171.64475,,166.867625,203.933375
207.437,155.882925,259.032025,191.663325,171.65845,,166.882325,203.95215
207.46265,155.918475,259.2707,191.680725,171.666825,,166.89905,203.972925
207.4714,155.924375,259.29985,191.694475,171.688075,,166.912525,204.030725
207.4829,155.934525,259.329725,191.6973,171.711825,,166.941425,204.050575
207.49525,155.954225,259.406825,191.740325,171.71805,,166.95755,204.083275
207.525375,155.973725,259.453075,191.77965,171.72885,,166.964375,204.1305
207.553075,156.0061,259.485125,191.804625,171.745225,,166.98065,204.156925
207.6401,156.024425,259.506525,191.832375,171.7595,,166.995675,204.2041
207.67445,156.0525,259.51465,191.846075,171.77005,,167.00865,204.2337
207.684425,156.07245,259.565325,191.8617,171.78615,,167.016725,204.257875
207.6948,156.081925,259.596725,191.919625,171.812625,,167.033375,204.283425
207.704175,156.102525,259.637525,191.92535,171.8229,,167.0588,204.313325
207.740525,156.1187,259.663375,191.95745,171.8419,,167.073775,204.3358
207.77885,156.1342,259.70825,191.9706,171.854025,,167.091975,204.384725
207.791975,156.1718,259.76595,191.9936,171.868925,,167.109,204.4137
207.80695,156.207875,259.7984,192.042475,171.8866,,167.124425,204.4304
207.829275,156.215525,259.8368,192.1094,171.89515,,167.138425,204.452575
207.839525,156.2381,259.901225,192.11925,171.915775,,167.151725,204.473875
207.854975,156.29275,259.96355,192.134275,171.933425,,167.164675,204.491175
207.8658,156.3363,260.013575,192.17095,171.955725,,167.175675,204.52985
207.879025,156.340575,260.079525,192.21525,171.972125,,167.196525,204.552325
207.8891,156.35295,260.20495,192.23305,171.9863,,167.217775,204.5855
207.901875,156.39685,260.243025,192.302625,171.9988,,167.219275,204.611475
207.92445,156.406425,260.27435,192.3289,172.010325,,167.228775,204.621025
207.959775,156.453975,260.299875,192.369,172.031,,167.245875,204.652075
207.9729,156.499075,260.396425,192.385975,172.052625,,167.260175,204.68385
207.987925,156.505625,260.40675,192.39505,172.087875,,167.2751,204.7174
208.0077,156.516375,260.448375,192.40995,172.104225,,167.29,204.74195
208.053375,156.52675,260.4706,192.4238,172.125225,,167.30165,204.77755
208.0658,156.539775,260.50055,192.469175,172.141425,,167.308375,204.8068
208.0924,156.557375,260.582825,192.5312,172.1897,,167.314975,204.8433
208.129275,156.57055,260.58695,192.5324,172.210825,,167.321475,204.882225
208.140525,156.58845,260.63345,192.54295,172.23395,,167.325975,204.92495
208.1503,156.6197,260.6914,192.55875,172.254625,,167.3327,204.9546
208.163175,156.64785,260.8057,192.5812,172.2722,,167.34005,205.014
208.188375,156.67065,260.8919,192.597575,172.298975,,167.34805,205.0432
208.201125,156.69285,260.929175,192.602425,172.3153,,167.356425,205.065025
208.216275,156.717725,261.0339,192.61495,172.34095,,167.365025,205.086875
208.2394,156.7286,261.170425,192.628475,172.3619,,167.3827,205.090075
208.2486,156.755,261.2158,192.639075,172.374175,,167.396725,205.10445
208.27255,156.75885,261.253375,192.650125,172.41175,,167.4146,205.11775
208.296225,156.7636,261.29245,192.6539,172.439125,,167.429825,205.135725
208.309725,156.827475,261.324725,192.663025,172.4558,,167.4601,205.157225
208.361425,156.84675,261.38025,192.705025,172.47495,,167.46755,205.179125
208.372075,156.8509,261.4209,192.721,172.5012,,167.47695,205.198725
208.403225,156.895275,261.682425,192.73405,172.525825,,167.487175,205.2186
208.412525,156.9191,261.734875,192.780275,172.54255,,167.5047,205.2528
208.43975,156.937575,261.833625,192.821475,172.6082,,167.522275,205.27955
208.493775,156.9486,261.8349,192.86665,172.64195,,167.5433,205.29595
208.5572,156.9814,261.904375,192.934575,172.6637,,167.579875,205.313075
208.56845,157.001525,262.049575,192.95265,172.683525,,167.595075,205.370825
208.602725,157.011775,262.059575,192.9722,172.7342,,167.61185,205.386875
208.6131,157.02285,262.101,193.0141,172.754,,167.629775,205.39155
208.636725,157.03185,262.2131,193.027175,172.768075,,167.64155,205.407875
208.665025,157.07515,262.27865,193.043875,172.77915,,167.665875,205.424975
208.67665,157.08685,262.325775,193.07005,172.789225,,167.6773,205.4562
208.692775,157.094675,262.399075,193.0992,172.838925,,167.6886,205.4768
208.706,157.130475,262.4964,193.150975,172.8654,,167.699925,205.497325
208.7216,157.16825,262.60415,193.199775,172.88485,,167.712325,205.51455
208.732025,157.17465,262.6678,193.225625,172.896025,,167.726525,205.5628
208.748675,157.209125,262.736975,193.23965,172.913025,,167.74265,205.584125
208.76165,157.26335,262.836025,193.257125,172.92785,,167.76835,205.606125
208.79375,157.292075,262.872175,193.2768,172.945575,,167.77515,205.6236
208.820775,157.308875,262.91255,193.290075,172.96,,167.790825,205.6476
208.835925,157.33335,262.97655,193.295025,172.9784,,167.8105,205.673925
208.844475,157.360225,263.02955,193.3032,172.9911,,167.825025,205.694525
208.8555,157.3767,263.102,193.386025,173.0152,,167.8355,205.7183
208.89,157.390825,263.21725,193.4156,173.03615,,167.860425,205.746
208.904425,157.39635,263.220175,193.45045,173.05445,,167.87615,205.766875
208.91525,157.44985,263.260825,193.487,173.076225,,167.884525,205.785775
209.007725,157.4642,263.276375,193.576775,173.1018,,167.887875,205.810525
209.027775,157.48305,263.309875,193.591,173.125025,,167.911825,205.84025
209.04915,157.5069,263.353575,193.604325,173.149125,,167.922475,205.8427
209.06045,157.5317,263.444925,193.631125,173.16395,,167.9388,205.862475
209.079525,157.535775,263.507525,193.6601,173.173375,,167.9529,205.883925
209.08655,157.555075,263.593725,193.687375,173.183875,,167.97325,205.9053
209.089025,157.601975,263.65115,193.7704,173.196825,,167.982275,205.93135
209.096325,157.7365,263.708125,193.781275,173.2184,,168.002375,205.95595
209.10455,157.74915,263.7941,193.8027,173.248125,,168.0154,205.98835
209.113325,157.7593,263.814425,193.819125,173.265975,,168.02935,206.02175
209.1346,157.76815,263.8588,193.843925,173.28425,,168.051,206.053425
209.155525,157.778125,263.9257,193.899275,173.3054,,168.08825,206.07605
209.22775,157.779525,264.0719,193.90575,173.32315,,168.1097,206.09625
209.24205,157.796175,264.115025,193.935475,173.3331,,168.126575,206.121775
209.2578,157.807075,264.1317,193.967825,173.351525,,168.13775,206.1428
209.295,157.81635,264.1533,193.993975,173.365575,,168.1501,206.159925
209.343025,157.82855,264.24,194.0203,173.3784,,168.1603,206.180825
209.351625,157.839225,264.3201,194.0372,173.39345,,168.171,206.208925
209.393825,157.8528,264.362875,194.08435,173.415725,,168.180225,206.22815
209.40025,157.8806,264.40535,194.0996,173.441825,,168.1928,206.255125
209.408625,157.90015,264.458725,194.1019,173.458925,,168.2246,206.2823
209.429925,157.926675,264.49565,194.121575,173.481775,,168.24045,206.301425
209.4587,157.95125,264.583525,194.1937,173.5051,,168.24845,206.32705
209.49245,157.959525,264.635975,194.222625,173.523325,,168.2674,206.354125
209.498,157.973325,264.69665,194.244525,173.542425,,168.285475,206.395475
209.518575,157.982925,264.781675,194.26125,173.5906,,168.30825,206.404975
209.553275,158.011075,264.8376,194.2636,173.62105,,168.323625,206.421275
209.613,158.019875,264.8859,194.304375,173.648075,,168.3275,206.45405
209.62125,158.027875,264.92595,194.3213,173.689825,,168.34455,206.475575
209.636175,158.0425,264.9906,194.359725,173.705225,,168.357075,206.52465
209.663,158.0577,265.0712,194.4336,173.723575,,168.37355,206.549175
209.70155,158.09975,265.118125,194.47015,173.795225,,168.37495,206.574775
209.75125,158.11665,265.185225,194.541775,173.8092,,168.38145,206.605075
209.75885,158.1378,265.238875,194.6358,173.8428,,168.4003,206.620825
209.764075,158.173025,265.2898,194.652525,173.8736,,168.45375,206.64925
209.778625,158.189725,265.342775,194.672325,173.8924,,168.4781,206.67825
209.7859,158.2054,265.383125,194.69625,173.911875,,168.50095,206.7246
209.7921,158.2713,265.4308,194.6991,173.93385,,168.527925,206.756875
209.799025,158.283525,265.4533,194.7187,173.965125,,168.553175,206.7726
209.831925,158.3,265.5183,194.741775,173.989125,,168.575475,206.795
209.8904,158.3243,265.5582,194.76345,174.001125,,168.6012,206.839175
209.9101,158.33495,265.58745,194.793475,174.036425,,168.620975,206.862975
209.930225,158.345725,265.666075,194.81335,174.08385,,168.63995,206.888225
209.9351,158.351225,265.7082,194.8343,174.10845,,168.654175,206.98825
209.9892,158.3733,265.76795,194.842625,174.1347,,168.667,207.02365
210.034,158.3795,265.843875,194.87515,174.155,,168.685175,207.0517
210.088775,158.38575,265.891475,194.885825,174.1845,,168.709675,207.066725
210.145175,158.40805,265.9394,194.924,174.218,,168.730175,207.1115
210.156575,158.425625,266.013975,194.931125,174.245875,,168.750525,207.1325
210.1705,158.43495,266.052825,194.949675,174.2625,,168.772675,207.153075
210.18525,158.44415,266.1209,194.9577,174.287375,,168.778525,207.180775
210.238575,158.451925,266.170425,194.975575,174.306775,,168.796475,207.21315
210.311025,158.455225,266.25665,194.985275,174.328175,,168.832125,207.239475
210.319425,158.482225,266.30995,194.9894,174.3478,,168.836625,207.27015
210.356675,158.494475,266.347825,194.996475,174.3793,,168.862575,207.3061
210.36625,158.50175,266.45455,195.013025,174.3955,,168.877975,207.326325
210.417275,158.50635,266.4833,195.025325,174.41465,,168.915375,207.35095
210.432575,158.52925,266.533825,195.04175,174.4335,,168.939625,207.368875
210.445225,158.5385,266.609925,195.079375,174.444175,,168.961625,207.3919
210.471425,158.54735,266.68245,195.101675,174.45965,,168.99465,207.404925
210.50055,158.56605,266.708775,195.14215,174.473325,,169.0157,207.408975
210.5181,158.587,266.763025,195.14735,174.4841,,169.032025,207.4352
210.5609,158.61895,266.7892,195.16245,174.498575,,169.0517,207.44215
210.5747,158.6845,266.8312,195.17695,174.5121,,169.0722,207.459275
