SPK_SPKC01a,SPK_SPKC05a,SPK_SPKC06a,SPK_SPKC07a,SPK_SPKC12a,SPK_SPKC14a,SPK_SPKC16a
,,,,,328.798825,399.1107
,,,,,328.8124,399.14325
,,,,,328.818925,399.164525
,,,,,328.824575,399.2791
,,,,,328.826225,399.283375
,,,,,328.831475,399.327475
,,,,,328.9252,399.35975
,,,,,329.041125,399.492025
,,,,,329.1128,399.569575
,,,,,329.21805,399.6474
,,,,,329.245975,399.739275
,,,,,329.356475,399.7716
,,,,,329.50775,399.814175
,,,,,329.519225,399.85615
,,,,,329.60565,399.86175
,,,,,329.6179,399.86545
,,,,,329.6378,399.93865
,,,,,329.685325,400.0709
,,,,,329.702475,400.141
,,,,,329.808025,400.161
,,,,,329.989325,400.185175
,,,,,329.997225,400.256875
,,,,,330.005175,400.309225
,,,,,330.0213,400.46675
,,,,,330.050475,400.478525
,,,,,330.059875,400.4987
,,,,,330.094425,400.575475
,,,,,330.141925,400.581675
,,,,,330.18615,400.597525
,,,,,330.219825,400.65255
,,,,,330.293725,400.7175
,,,,,330.33035,400.812525
,,,,,330.3554,400.83735
,,,,,330.39315,400.8936
,,,,,330.4296,400.933775
,,,,,330.4503,400.99425
,,,,,330.484475,401.0436
,,,,,330.52275,401.079875
,,,,,330.544925,401.105425
,,,,,330.5814,401.126125
,,,,,330.6296,401.1778
,,,,,330.6973,401.365625
,,,,,330.729775,401.390375
,,,,,330.759975,401.401675
,,,,,330.7618,401.48155
,,,,,330.79025,401.49485
,,,,,330.8349,401.5017
,,,,,330.88945,401.51395
,,,,,330.952375,401.63935
,,,,,331.0599,401.648475
,,,,,331.23495,401.79165
,,,,,331.24765,402.00995
,,,,,331.26265,402.0434
,,,,,331.272225,402.061075
,,,,,331.285325,402.073975
,,,,,331.333525,402.12045
,,,,,331.368925,402.206325
,,,,,331.399525,402.24585
,,,,,331.42615,402.2851
,,,,,331.56365,402.2879
,,,,,331.625625,402.33485
,,,,,331.732025,402.355375
,,,,,331.77965,402.426975
,,,,,331.808525,402.4295
,,,,,331.85675,402.512225
,,,,,331.8926,402.5594
,,,,,331.92195,402.578225
,,,,,331.938,402.580125
,,,,,331.9988,402.597475
,,,,,332.0286,402.623
,,,,,332.0673,402.630225
,,,,,332.108425,402.656375
,,,,,332.1761,402.75215
,,,,,332.214975,402.768375
,,,,,332.244925,402.787175
,,,,,332.301125,403.0646
,,,,,332.344325,403.07485
,,,,,332.361375,403.097
,,,,,332.386475,403.114175
,,,,,332.401225,403.174425
,,,,,332.71185,403.279175
,,,,,332.7346,403.34915
,,,,,332.751225,403.474525
,,,,,332.7614,403.68875
,,,,,332.780525,403.701
,,,,,332.791575,403.7913
,,,,,332.807,403.799375
,,,,,332.82845,403.816125
,,,,,332.859425,403.8648
,,,,,332.9512,403.96535
,,,,,332.970925,404.0518
,,,,,333.0133,404.11745
,,,,,333.065025,404.199125
,,,,,333.264225,404.2123
,,,,,333.324975,404.224525
,,,,,333.332425,404.304
,,,,,333.3401,404.3352
,,,,,333.367325,404.37305
,,,,,333.3859,404.4159
,,,,,333.469325,404.423475
,,,,,333.49605,404.46395
,,,,,333.547975,404.475
,,,,,333.5716,404.682075
,,,,,333.600025,404.702275
,,,,,333.621175,404.8048
,,,,,333.692725,404.877875
,,,,,333.882575,404.9239
,,,,,333.895325,405.130475
,,,,,333.9115,405.278275
,,,,,333.920775,405.330375
,,,,,333.9695,405.418925
,,,,,333.9971,405.4604
,,,,,334.0551,405.4763
,,,,,334.310375,405.5066
,,,,,334.3244,405.5921
,,,,,334.329875,405.663
,,,,,334.3481,405.671075
,,,,,334.36615,405.68465
,,,,,334.371675,405.71965
,,,,,334.419075,405.90425
,,,,,334.486275,406.06285
,,,,,334.522625,406.209025
,,,,,334.57,406.30445
,,,,,334.7588,406.3182
,,,,,334.78605,406.38775
,,,,,334.8187,406.416625
,,,,,334.864675,406.61315
,,,,,334.878675,406.668475
,,,,,334.8871,406.79065
,,,,,334.919825,406.8385
,,,,,334.952175,406.852175
,,,,,334.97435,406.97835
,,,,,335.04065,406.9918
,,,,,335.063125,407.0036
,,,,,335.248825,407.0122
,,,,,335.251,407.054025
,,,,,335.307425,407.082625
,,,,,335.335875,407.1987
,,,,,335.346825,407.2486
,,,,,335.35765,407.357825
,,,,,335.369975,407.431975
,,,,,335.375875,407.547
,,,,,335.429875,407.559975
,,,,,335.4851,407.580875
,,,,,335.544925,407.5963
,,,,,335.62365,407.65195
,,,,,335.6587,407.798125
,,,,,335.6902,407.807825
,,,,,335.891375,407.8314
,,,,,335.9459,407.878675
,,,,,335.96465,407.89095
,,,,,335.9829,407.9685
,,,,,336.007375,407.984575
,,,,,336.04795,408.060975
,,,,,336.083525,408.17155
,,,,,336.14255,408.2747
,,,,,336.32035,408.34
,,,,,336.346,408.3494
,,,,,336.3934,408.36775
,,,,,336.40575,408.376
,,,,,336.431475,408.3863
,,,,,336.4545,408.39545
,,,,,336.499675,408.409075
,,,,,336.507275,408.47365
,,,,,336.8487,408.509575
,,,,,336.87045,408.672575
,,,,,336.8829,408.688025
,,,,,336.899775,408.71235
,,,,,336.912925,408.72435
,,,,,336.932025,408.7505
,,,,,336.950075,408.793175
,,,,,337.0263,408.829425
,,,,,337.04955,408.92635
,,,,,337.162425,408.951875
,,,,,337.181225,409.006875
,,,,,337.187225,409.02375
,,,,,337.212275,409.08085
,,,,,337.24595,409.11075
,,,,,337.28735,409.1556
,,,,,337.345175,409.3532
,,,,,337.389325,409.3684
,,,,,337.410775,409.36965
,,,,,337.44455,409.438825
,,,,,337.4954,409.503275
,,,,,337.512725,409.801
,,,,,337.60365,409.8679
,,,,,337.626525,409.974775
,,,,,337.699675,409.976275
,,,,,337.728175,410.03135
,,,,,337.770125,410.127075
,,,,,337.80735,410.160925
,,,,,337.87295,410.216175
,,,,,337.8935,410.218025
,,,,,337.936775,410.23285
,,,,,337.95815,410.277475
,,,,,338.05895,410.33495
,,,,,338.18915,410.492075
,,,,,338.225625,410.511425
,,,,,338.253925,410.542975
,,,,,338.2618,410.572
,,,,,338.270175,410.597675
,,,,,338.287775,410.671925
,,,,,338.2963,410.69665
,,,,,338.32425,410.702825
,,,,,338.3388,410.73605
,,,,,338.3535,410.7601
,,,,,338.36875,410.7749
,,,,,338.55965,410.83995
,,,,,338.57355,410.90045
,,,,,338.588425,411.1802
,,,,,338.6703,411.1895
,,,,,338.692475,411.2179
,,,,,338.704025,411.32735
,,,,,338.735625,411.343125
,,,,,338.771925,411.358225
,,,,,338.8053,411.37175
,,,,,338.87005,411.411
,,,,,338.905975,411.4893
,,,,,338.9399,411.538625
,,,,,338.9543,411.6032
,,,,,339.010125,411.764
,,,,,339.040625,411.7963
,,,,,339.071025,411.8054
,,,,,339.109825,411.85945
,,,,,339.1873,411.89665
,,,,,339.430925,412.14715
,,,,,339.452325,412.397925
,,,,,339.464975,412.5582
,,,,,339.487775,412.599875
,,,,,339.504225,412.62325
,,,,,339.52365,412.6405
,,,,,339.54385,412.697725
,,,,,339.562475,412.752825
,,,,,339.637475,412.969775
,,,,,339.66355,413.070425
,,,,,339.868425,413.142725
,,,,,339.8901,413.23165
,,,,,339.89675,413.267125
,,,,,339.93905,413.28585
,,,,,339.9729,413.370625
,,,,,340.065225,413.44345
,,,,,340.149125,413.492025
,,,,,340.269725,413.521175
,,,,,340.28715,413.6943
,,,,,340.31415,413.70805
,,,,,340.330175,413.733475
,,,,,340.34805,414.010725
,,,,,340.36695,414.088675
,,,,,340.375125,414.162375
,,,,,340.397225,414.208525
,,,,,340.42095,414.23395
,,,,,340.4475,414.237
,,,,,340.465175,414.260775
,,,,,340.48265,414.422525
,,,,,340.50015,414.51955
,,,,,340.57975,414.56315
,,,,,340.617225,414.5755
,,,,,340.63765,414.580925
,,,,,340.679375,414.595225
,,,,,340.744325,414.623875
,,,,,340.9766,414.753775
,,,,,340.9948,414.7787
,,,,,341.01075,414.90065
,,,,,341.028175,414.927275
,,,,,341.043675,414.97495
,,,,,341.05695,415.04335
,,,,,341.068325,415.0647
,,,,,341.0987,415.0996
,,,,,341.11785,415.12
,,,,,341.154275,415.1554
,,,,,341.337775,415.202475
,,,,,341.398875,415.209325
,,,,,341.607425,415.22105
,,,,,341.652875,415.24525
,,,,,341.6849,415.269425
,,,,,341.70755,415.3392
,,,,,341.730875,415.517175
,,,,,341.7478,415.576325
,,,,,341.876175,415.5916
,,,,,341.895375,415.5999
,,,,,342.22235,415.6654
,,,,,342.2679,415.684725
,,,,,342.303375,415.695725
,,,,,342.313125,415.7104
,,,,,342.327275,415.8063
,,,,,342.336775,415.8258
,,,,,342.3967,415.84065
,,,,,342.429825,415.9513
,,,,,342.5616,416.002725
,,,,,342.602525,416.045875
,,,,,342.639925,416.15825
,,,,,342.709075,416.231
,,,,,342.84195,416.2758
,,,,,342.9013,416.399
,,,,,342.9134,416.47575
,,,,,342.92735,416.5811
,,,,,342.931375,416.693575
,,,,,342.954375,416.694825
,,,,,342.986175,416.772725
,,,,,343.045325,416.785625
,,,,,343.06995,416.868625
,,,,,343.1103,416.97815
,,,,,343.143825,417.013025
,,,,,343.22315,417.051825
,,,,,343.259675,417.104
,,,,,343.292825,417.128925
,,,,,343.30945,417.194225
,,,,,343.33485,417.31205
,,,,,343.3723,417.37195
,,,,,343.46855,417.393325
,,,,,343.522975,417.53875
,,,,,343.682675,417.6147
,,,,,343.7341,417.656425
,,,,,343.766275,417.6776
,,,,,343.788725,417.686375
,,,,,343.815775,417.74455
,,,,,343.85195,417.838175
,,,,,343.884325,417.8483
,,,,,343.969925,417.892075
,,,,,344.054425,417.965275
,,,,,344.112075,418.01775
,,,,,344.149,418.04345
,,,,,344.200025,418.05085
,,,,,344.2159,418.071075
,,,,,344.2425,418.0792
,,,,,344.263075,418.126725
,,,,,344.28145,418.151275
,,,,,344.3626,418.216125
,,,,,344.3892,418.236675
,,,,,344.4903,418.35625
,,,,,344.644025,418.475875
,,,,,344.66305,418.4847
,,,,,344.7204,418.495575
,,,,,344.801875,418.50495
,,,,,344.82705,418.54555
,,,,,344.86385,418.629475
,,,,,344.917675,418.639575
,,,,,344.9591,418.9069
,,,,,345.03095,419.11755
,,,,,345.05585,419.159175
,,,,,345.0995,419.177625
,,,,,345.128675,419.312675
,,,,,345.167175,419.44815
,,,,,345.2797,419.48445
,,,,,345.32105,419.687325
,,,,,345.3795,419.746675
,,,,,345.414225,419.772625
,,,,,345.459825,419.77755
,,,,,345.494325,419.852775
,,,,,345.5305,419.857425
,,,,,345.565275,419.944775
,,,,,345.5952,419.9844
,,,,,345.64395,420.020125
,,,,,345.681425,420.05235
,,,,,345.7801,420.368675
,,,,,345.806425,420.406875
,,,,,345.8888,420.412
,,,,,345.9602,420.438125
,,,,,346.003325,420.47875
,,,,,346.0176,420.504175
,,,,,346.039525,420.5367
,,,,,346.06275,420.55175
,,,,,346.10125,420.6621
,,,,,346.168375,420.751775
,,,,,346.243925,420.86395
,,,,,346.283575,420.89395
,,,,,346.38995,420.919725
,,,,,346.4057,420.924575
,,,,,346.4555,420.9303
,,,,,346.469325,420.943375
,,,,,346.50165,420.961475
,,,,,346.51775,420.9866
,,,,,346.546,421.066575
,,,,,346.56535,421.0963
,,,,,346.6462,421.10815
,,,,,346.7651,421.222925
,,,,,346.783,421.235925
,,,,,346.8079,421.2867
,,,,,346.85105,421.457825
,,,,,346.893575,421.532675
,,,,,346.923475,421.59705
,,,,,346.97425,421.612775
,,,,,347.0532,421.63535
,,,,,347.1095,421.685225
,,,,,347.151275,421.69515
,,,,,347.1782,421.70285
,,,,,347.20715,421.716475
,,,,,347.232075,421.7299
,,,,,347.265775,421.759675
,,,,,347.3016,421.848175
,,,,,347.336025,421.873725
,,,,,347.42745,422.002975
,,,,,347.50195,422.109125
,,,,,347.600525,422.152775
,,,,,347.623725,422.16365
,,,,,347.6431,422.19215
,,,,,347.6654,422.4254
,,,,,347.872425,422.456
,,,,,347.96725,422.4907
,,,,,347.980825,422.638425
,,,,,347.9956,422.7269
,,,,,348.066325,422.777875
,,,,,348.1215,422.84755
,,,,,348.15115,422.8694
,,,,,348.28065,422.990675
,,,,,348.342025,423.1512
,,,,,348.35085,423.198875
,,,,,348.388125,423.43465
,,,,,348.394425,423.4712
,,,,,348.412475,423.512175
,,,,,348.4334,423.711575
,,,,,348.51615,423.7434
,,,,,348.7526,423.780225
,,,,,348.778125,423.798425
,,,,,348.80765,423.813575
,,,,,348.82635,423.8197
,,,,,348.9173,423.833775
,,,,,348.934925,423.889075
,,,,,349.041875,423.981675
,,,,,349.139,423.9936
,,,,,349.230575,424.0076
,,,,,349.273075,424.249275
,,,,,349.30295,424.41745
,,,,,349.3335,424.430525
,,,,,349.3671,424.454925
,,,,,349.39505,424.485225
,,,,,349.437375,424.513075
,,,,,349.4707,424.7116
,,,,,349.533275,424.724175
,,,,,349.5671,424.816825
,,,,,349.59595,424.84745
,,,,,349.63525,424.85445
,,,,,349.668775,424.906425
,,,,,349.70355,424.972575
,,,,,349.7488,424.998825
,,,,,349.771175,425.0553
,,,,,349.7985,425.070175
,,,,,349.826025,425.1077
,,,,,349.8469,425.181225
,,,,,349.882325,425.1911
,,,,,349.909125,425.2449
,,,,,349.949075,425.2834
,,,,,349.991675,425.3525
,,,,,350.081325,425.529925
,,,,,350.14255,425.596875
,,,,,350.1685,425.64865
,,,,,350.23975,425.65345
,,,,,350.2611,425.71265
,,,,,350.284,425.747875
,,,,,350.3388,425.761225
,,,,,350.37345,425.801925
,,,,,350.61165,425.812125
,,,,,350.636,425.9968
,,,,,350.6725,426.121
,,,,,350.719125,426.27355
,,,,,350.735925,426.2845
,,,,,350.7513,426.299175
,,,,,350.789625,426.373975
,,,,,350.820925,426.491475
,,,,,350.8481,426.568875
,,,,,350.878125,426.5966
,,,,,350.9546,426.621675
,,,,,350.98885,426.745475
,,,,,351.038,426.805575
,,,,,351.1477,426.832775
,,,,,351.2245,426.854025
,,,,,351.304875,426.903525
,,,,,351.325575,426.912775
,,,,,351.3898,426.9408
,,,,,351.517125,426.992425
,,,,,351.541275,427.05695
,,,,,351.561575,427.101325
,,,,,351.747025,427.13745
,,,,,351.7983,427.174325
,,,,,351.863975,427.212675
,,,,,351.887125,427.22855
,,,,,351.89795,427.2427
,,,,,351.909075,427.2976
,,,,,351.938325,427.318125
,,,,,351.95925,427.513925
,,,,,351.9723,427.567025
,,,,,351.98795,427.591275
,,,,,352.08795,427.655075
,,,,,352.13605,427.6737
,,,,,352.289375,427.690925
,,,,,352.3528,427.750525
,,,,,352.382175,427.76615
,,,,,352.392425,427.768475
,,,,,352.405525,427.78415
,,,,,352.42695,428.06645
,,,,,352.54505,428.078
,,,,,352.570125,428.11045
,,,,,352.70865,428.155975
,,,,,352.7556,428.1684
,,,,,352.879025,428.228325
,,,,,352.903625,428.242025
,,,,,352.923125,428.384675
,,,,,352.93285,428.43655
,,,,,352.949425,428.480075
,,,,,352.96075,428.4987
,,,,,352.98475,428.52775
,,,,,352.999475,428.6093
,,,,,353.030825,428.6449
,,,,,353.043625,428.661875
,,,,,353.0794,428.704025
,,,,,353.1356,428.851675
,,,,,353.331275,429.0349
,,,,,353.378175,429.1485
,,,,,353.4281,429.150425
,,,,,353.44695,429.221975
,,,,,353.486275,429.257525
,,,,,353.49645,429.2815
,,,,,353.50775,429.287375
,,,,,353.575725,429.29875
,,,,,353.593575,429.3222
,,,,,353.601725,429.368975
,,,,,353.690575,429.39355
,,,,,353.7316,429.414025
,,,,,353.770675,429.439775
,,,,,353.83735,429.477375
,,,,,353.87435,429.624275
,,,,,354.067675,429.7435
,,,,,354.1311,429.7582
,,,,,354.171875,429.828025
,,,,,354.21255,429.861125
,,,,,354.2456,429.8674
,,,,,354.292925,429.9061
,,,,,354.3777,430.0116
,,,,,354.4432,430.032675
,,,,,354.610275,430.09775
,,,,,354.646875,430.150975
,,,,,354.679525,430.24765
,,,,,354.702775,430.282075
,,,,,354.725175,430.314
,,,,,354.751125,430.348675
,,,,,354.768125,430.3599
,,,,,354.814225,430.376025
,,,,,354.860925,430.3803
,,,,,354.89975,430.44775
,,,,,354.94995,430.547575
,,,,,354.99115,430.627125
,,,,,355.095125,430.7735
,,,,,355.197075,430.782275
,,,,,355.222875,430.795475
,,,,,355.239225,430.81295
,,,,,355.260775,430.8626
,,,,,355.286275,430.87135
,,,,,355.470375,430.927425
,,,,,355.48305,431.02745
,,,,,355.503425,431.053125
,,,,,355.563,431.0751
,,,,,355.596475,431.12705
,,,,,355.708925,431.16145
,,,,,355.754125,431.233725
,,,,,355.905825,431.240425
,,,,,355.925025,431.243975
,,,,,355.94565,431.28815
,,,,,355.975475,431.36425
,,,,,355.986875,431.545625
,,,,,356.002525,431.5808
,,,,,356.048,431.5969
,,,,,356.06435,431.625975
,,,,,356.113325,431.656475
,,,,,356.15125,431.82765
,,,,,356.171175,431.88155
,,,,,356.488725,431.92845
,,,,,356.5038,432.049525
,,,,,356.5166,432.178025
,,,,,356.526025,432.20035
,,,,,356.53835,432.21005
,,,,,356.557025,432.222575
,,,,,356.61,432.242175
,,,,,356.642175,432.26565
,,,,,356.70495,432.280225
,,,,,356.7497,432.608575
,,,,,356.810575,432.61475
,,,,,356.9119,432.636775
,,,,,356.964475,432.66105
,,,,,356.987025,432.683925
,,,,,356.99675,432.694575
,,,,,357.003125,432.709925
,,,,,357.04605,432.722125
,,,,,357.062975,432.755575
,,,,,357.0959,432.77405
,,,,,357.1342,432.78295
,,,,,357.333025,432.78865
,,,,,357.423975,432.837525
,,,,,357.4438,432.889625
,,,,,357.48885,432.927525
,,,,,357.545075,432.977
,,,,,357.57645,432.99345
,,,,,357.64525,433.089425
,,,,,357.6937,433.10345
,,,,,357.71775,433.1684
,,,,,357.84185,433.198325
,,,,,357.8621,433.203425
,,,,,357.921425,433.349675
,,,,,358.000725,433.400975
,,,,,358.049325,433.463225
,,,,,358.069625,433.58855
,,,,,358.10355,433.6161
,,,,,358.23915,433.657875
,,,,,358.37665,433.72905
,,,,,358.398,433.814425
,,,,,358.434175,433.975075
,,,,,358.4439,433.995425
,,,,,358.47105,434.204725
,,,,,358.5129,434.2156
,,,,,358.567825,434.246925
,,,,,358.6297,434.285475
,,,,,358.742775,434.33295
,,,,,358.922225,434.42245
,,,,,358.9394,434.435975
,,,,,358.95405,434.4566
,,,,,358.95825,434.475725
,,,,,359.002275,434.507675
,,,,,359.018475,434.59885
,,,,,359.039175,434.620575
,,,,,359.068125,434.6287
,,,,,359.4112,434.63545
,,,,,359.437875,434.68875
,,,,,359.45305,434.90865
,,,,,359.48985,434.910275
,,,,,359.5073,434.91795
,,,,,359.517275,434.95025
,,,,,359.55585,435.002275
,,,,,359.577075,435.1467
,,,,,359.674425,435.182425
,,,,,359.767125,435.1994
,,,,,359.799,435.26085
,,,,,359.83045,435.28005
,,,,,359.86795,435.30435
,,,,,359.88215,435.390025
,,,,,359.89885,435.421225
,,,,,359.917825,435.51795
,,,,,359.994925,435.54225
,,,,,360.2051,435.572775
,,,,,360.2566,435.605575
,,,,,360.268425,435.672875
,,,,,360.282125,435.74695
,,,,,360.2943,435.8616
,,,,,360.3181,435.884
,,,,,360.355025,435.971925
,,,,,360.373525,435.985175
,,,,,360.395175,436.031225
,,,,,360.53925,436.046825
,,,,,360.633375,436.073175
,,,,,360.679425,436.099975
,,,,,360.703675,436.19565
,,,,,360.7196,436.26835
,,,,,360.734475,436.2997
,,,,,360.75935,436.380175
,,,,,360.772175,436.41925
,,,,,360.781725,436.4234
,,,,,360.79885,436.43575
,,,,,360.85545,436.498675
,,,,,360.881225,436.6634
,,,,,360.9173,436.689425
,,,,,361.126525,436.7847
,,,,,361.154525,436.830025
,,,,,361.180775,436.901975
,,,,,361.19835,436.9255
,,,,,361.223875,437.144125
,,,,,361.245375,437.219975
,,,,,361.27855,437.2313
,,,,,361.30175,437.2976
,,,,,361.33735,437.338125
,,,,,361.364175,437.39295
,,,,,361.394825,437.42115
,,,,,361.44355,437.434575
,,,,,361.477175,437.447975
,,,,,361.51835,437.5223
,,,,,361.54565,437.632625
,,,,,361.560675,437.69505
,,,,,361.76225,437.703025
,,,,,361.81745,437.732775
,,,,,361.829525,437.7556
,,,,,361.835925,437.83955
,,,,,361.853375,437.9408
,,,,,361.859625,437.95955
,,,,,361.87475,438.0465
,,,,,361.8883,438.056575
,,,,,361.933775,438.11515
,,,,,361.94185,438.14395
,,,,,361.977675,438.19735
,,,,,361.9903,438.301275
,,,,,362.028575,438.311175
,,,,,362.07765,438.327875
,,,,,362.094375,438.584575
,,,,,362.1189,438.7009
,,,,,362.152075,438.712925
,,,,,362.281075,438.8851
,,,,,362.3621,438.91325
,,,,,362.3795,438.966025
,,,,,362.3895,438.98615
,,,,,362.399575,439.0372
,,,,,362.404525,439.088325
,,,,,362.408825,439.09345
,,,,,362.415975,439.117025
,,,,,362.435725,439.273675
,,,,,362.4736,439.333125
,,,,,362.5133,439.340875
,,,,,362.575525,439.3483
,,,,,362.741725,439.3654
,,,,,362.7887,439.4187
,,,,,362.81265,439.47305
,,,,,362.8391,439.543675
,,,,,362.8531,439.5473
,,,,,362.863875,439.562075
,,,,,362.873675,439.65515
,,,,,362.90505,439.6749
,,,,,362.9333,439.691975
,,,,,362.952075,439.7205
,,,,,363.0784,439.91055
,,,,,363.18945,439.92075
,,,,,363.208525,440.066125
,,,,,363.21715,440.141675
,,,,,363.22215,440.3284
,,,,,363.23445,440.38755
,,,,,363.24005,440.419975
,,,,,363.259925,440.42735
,,,,,363.2673,440.43105
,,,,,363.27815,440.466225
,,,,,363.368875,440.598925
,,,,,363.43225,440.650675
,,,,,363.575775,440.653975
,,,,,363.634325,440.708675
,,,,,363.6575,440.732525
,,,,,363.6707,440.7875
,,,,,363.6892,440.8372
,,,,,363.70465,440.882725
,,,,,363.719075,440.904975
,,,,,363.738725,440.951725
,,,,,363.769975,441.014625
,,,,,363.785675,441.1144
,,,,,363.86275,441.20545
,,,,,363.94375,441.214525
,,,,,363.9568,441.2645
,,,,,363.9896,441.27005
,,,,,364.0447,441.291475
,,,,,364.079275,441.32035
,,,,,364.115275,441.3305
,,,,,364.156225,441.437275
,,,,,364.1894,441.473525
,,,,,364.2097,441.48425
,,,,,364.219225,441.502675
,,,,,364.24245,441.635475
,,,,,364.280225,441.641725
,,,,,364.31375,441.680725
,,,,,364.3477,441.984425
,,,,,364.3797,442.159525
,,,,,364.408175,442.176975
,,,,,364.435025,442.218025
,,,,,364.46355,442.2376
,,,,,364.488175,442.280575
,,,,,364.5278,442.296175
,,,,,364.591375,442.348675
,,,,,364.623025,442.364775
,,,,,364.740175,442.37515
,,,,,364.80355,442.378625
,,,,,364.844,442.49545
,,,,,364.89995,442.515675
,,,,,364.9302,442.762575
,,,,,364.947725,442.803275
,,,,,364.959575,442.840625
,,,,,365.020125,442.861875
,,,,,365.0267,442.882175
,,,,,365.037225,442.900975
,,,,,365.108525,442.964675
,,,,,365.122625,442.97795
,,,,,365.15995,443.002825
,,,,,365.264125,443.022675
,,,,,365.43825,443.101575
,,,,,365.448075,443.123375
,,,,,365.462875,443.2397
,,,,,365.474675,443.2677
,,,,,365.4804,443.309675
,,,,,365.4899,443.3394
,,,,,365.5012,443.3645
,,,,,365.5386,443.511975
,,,,,365.6357,443.5566
,,,,,365.6525,443.64335
,,,,,365.868925,443.673075
,,,,,365.88235,443.714025
,,,,,365.902375,443.820175
,,,,,365.916625,443.82955
,,,,,365.949075,443.918825
,,,,,365.973675,443.961
,,,,,366.03915,444.1586
,,,,,366.078875,444.646075
,,,,,366.1212,444.74145
,,,,,366.24495,444.77675
,,,,,366.289975,444.8348
,,,,,366.3052,444.855075
,,,,,366.323575,444.86645
,,,,,366.332,444.95825
,,,,,366.351925,444.9743
,,,,,366.362375,444.977525
,,,,,366.37145,445.19795
,,,,,366.377975,445.22355
,,,,,366.415025,445.308925
,,,,,366.42325,445.32025
,,,,,366.432725,445.3464
,,,,,366.459625,445.358725
,,,,,366.4745,445.3956
,,,,,366.554425,445.430225
,,,,,366.5892,445.463275
,,,,,366.623675,445.51165
,,,,,366.640925,445.548875
,,,,,366.687475,445.650625
,,,,,366.7241,445.6695
,,,,,366.825725,445.70835
,,,,,366.9784,445.74545
,,,,,366.980775,445.76325
,,,,,366.999725,445.786025
,,,,,367.002625,445.7984
,,,,,367.011925,445.85105
,,,,,367.01885,445.873
,,,,,367.021725,445.90985
,,,,,367.0292,445.92155
,,,,,367.060725,446.00875
,,,,,367.148325,446.033925
,,,,,367.1707,446.069675
,,,,,367.2006,446.080875
,,,,,367.218675,446.1402
,,,,,367.283975,446.151725
,,,,,367.377175,446.214
,,,,,367.4519,446.26845
,,,,,367.53795,446.279875
,,,,,367.565975,446.30135
,,,,,367.58045,446.38485
,,,,,367.598375,446.468325
,,,,,367.604775,446.516975
,,,,,367.676675,446.59025
,,,,,367.7053,446.77765
,,,,,367.7602,446.9154
,,,,,367.81435,446.9316
,,,,,367.836275,447.1919
,,,,,367.83755,447.2261
,,,,,367.871775,447.241425
,,,,,367.90895,447.3638
,,,,,368.009675,447.37555
,,,,,368.09265,447.398975
,,,,,368.12645,447.421925
,,,,,368.154275,447.469175
,,,,,368.174675,447.6288
,,,,,368.2026,447.69335
,,,,,368.25825,447.70545
,,,,,368.3013,447.721775
,,,,,368.33555,447.7272
,,,,,368.455975,447.81495
,,,,,368.4944,447.82935
,,,,,368.500075,447.87625
,,,,,368.5153,447.96455
,,,,,368.5193,447.9893
,,,,,368.5317,448.04575
,,,,,368.560875,448.108525
,,,,,368.577575,448.15935
,,,,,368.620525,448.170475
,,,,,368.6344,448.233025
,,,,,368.6576,448.334075
,,,,,368.7008,448.4807
,,,,,368.7312,448.517775
,,,,,368.75835,448.53945
,,,,,368.831825,448.545025
,,,,,368.84295,448.553225
,,,,,368.89755,448.610625
,,,,,368.9237,448.898725
,,,,,368.974625,448.9549
,,,,,369.006825,449.0154
,,,,,369.082675,449.026475
,,,,,369.143425,449.06735
,,,,,369.183175,449.14335
,,,,,369.231,449.1721
,,,,,369.25475,449.19765
,,,,,369.287525,449.21675
,,,,,369.299775,449.287
,,,,,369.323025,449.466425
,,,,,369.38685,449.51595
,,,,,369.4193,449.563375
,,,,,369.5867,449.7152
,,,,,369.603125,449.794875
,,,,,369.6684,449.82935
,,,,,369.6831,449.989225
,,,,,369.697925,450.029525
,,,,,369.7036,
,,,,,369.74745,
,,,,,369.9174,
,,,,,369.9914,
,,,,,370.093825,
,,,,,370.127275,
,,,,,370.17355,
,,,,,370.191675,
,,,,,370.2368,
,,,,,370.2955,
,,,,,370.397325,
,,,,,370.50035,
,,,,,370.5668,
,,,,,370.59915,
,,,,,370.6068,
,,,,,370.615375,
,,,,,370.635375,
,,,,,370.6464,
,,,,,370.6656,
,,,,,370.6789,
,,,,,370.70225,
,,,,,370.8571,
,,,,,370.878075,
,,,,,370.9326,
,,,,,371.07975,
,,,,,371.14555,
,,,,,371.26395,
,,,,,371.300525,
,,,,,371.32605,
,,,,,371.334275,
,,,,,371.339275,
,,,,,371.347575,
,,,,,371.350975,
,,,,,371.364925,
,,,,,371.384725,
,,,,,371.39545,
,,,,,371.485775,
,,,,,371.5327,
,,,,,371.602575,
,,,,,371.66345,
,,,,,371.757525,
,,,,,371.795575,
,,,,,371.8072,
,,,,,371.82065,
,,,,,371.826575,
,,,,,371.83415,
,,,,,371.839625,
,,,,,371.9011,
,,,,,371.914325,
,,,,,371.967325,
,,,,,372.0033,
,,,,,372.0275,
,,,,,372.04655,
,,,,,372.078125,
,,,,,372.106175,
,,,,,372.137425,
,,,,,372.206025,
,,,,,372.242525,
,,,,,372.31665,
,,,,,372.4231,
,,,,,372.49235,
,,,,,372.513025,
,,,,,372.5325,
