SPK_SPKC09c (exc),SPK_SPKC11a (exc),SPK_SPKC13a (exc),SPK_SPKC13b (inhib)
,,917.674325,975.9507
,,917.6872,975.968125
,,917.700375,975.98275
,,917.78675,976.051325
,,917.8041,976.103925
,,917.87375,976.154675
,,917.889025,976.25815
,,917.90695,976.528225
,,917.955175,976.59945
,,917.972875,976.635525
,,917.9807,976.709525
,,918.057175,976.8138
,,918.070275,976.9201
,,918.095575,976.940075
,,918.1247,976.96035
,,918.15595,976.9806
,,918.1603,977.02785
,,918.19315,977.0555
,,918.205975,977.086975
,,918.22815,977.109125
,,918.267075,977.152325
,,918.283125,977.408625
,,918.290725,977.44205
,,918.302175,977.458325
,,918.3121,977.4959
,,918.331225,977.542125
,,918.364175,977.643775
,,918.377425,977.705475
,,918.395775,977.7312
,,918.408125,977.9064
,,918.42545,977.9251
,,918.456325,977.963975
,,918.4742,978.0028
,,918.49375,978.026975
,,918.495025,978.050875
,,918.505225,978.077325
,,918.517025,978.13105
,,918.5551,978.19215
,,918.605025,978.7948
,,918.65415,978.8158
,,918.68465,978.8288
,,918.7751,978.8608
,,918.801525,978.87825
,,918.828425,978.909975
,,918.8501,978.9187
,,918.8723,978.9282
,,918.903075,978.94555
,,918.918325,978.9725
,,918.937275,978.989075
,,918.939125,979.00085
,,918.953675,979.02395
,,918.98585,979.047975
,,919.037375,979.0649
,,919.06455,979.084
,,919.097325,979.111975
,,919.132925,979.13045
,,919.173225,979.1493
,,919.191675,979.16725
,,919.234175,979.181975
,,919.253175,979.18895
,,919.297625,979.2006
,,919.30575,979.25675
,,919.3151,979.279425
,,919.3465,979.30005
,,919.37295,979.3177
,,919.38365,979.3329
,,919.3934,979.353175
,,919.402775,979.38025
,,919.433425,979.401925
,,919.44035,979.430225
,,919.4654,979.4478
,,919.47495,979.46715
,,919.490725,979.478625
,,919.506025,979.49425
,,919.51865,979.508475
,,919.53155,979.524025
,,919.56775,979.557675
,,919.592075,979.59465
,,919.6116,979.6189
,,919.6456,979.639975
,,919.65385,979.68125
,,919.6843,979.71325
,,919.708775,979.73385
,,919.754725,979.816675
,,919.792325,979.835875
,,919.83975,979.84995
,,919.8927,979.860325
,,919.96,979.875875
,,920.01485,979.88945
,,920.0527,979.901625
,,920.1755,979.923025
,,920.22095,979.94345
,,920.28445,979.971375
,,920.301375,980.017075
,,920.31125,980.033175
,,920.330875,980.0646
,,920.3576,980.1113
,,920.382925,980.128975
,,920.415875,980.138925
,,920.44455,980.156975
,,920.47375,980.178725
,,920.52405,980.20525
,,920.55685,980.240525
,,920.573675,980.3337
,,920.5831,980.405575
,,920.59475,980.4192
,,920.619775,980.43165
,,920.623625,980.4775
,,920.6323,980.513525
,,920.636625,980.54655
,,920.70315,980.557825
,,920.736375,980.602825
,,920.812325,980.630975
,,920.845925,980.6734
,,920.86225,980.7055
,,920.8707,980.7561
,,920.895,980.77895
,,920.9262,980.820175
,,920.969875,980.849375
,,921.045475,980.89585
,,921.074925,980.9431
,,921.100825,980.96915
,,921.1129,981.00805
,,921.147975,981.1091
,,921.1765,981.123075
,,921.209625,981.296325
,,921.2607,981.33245
,,921.308975,981.36215
,,921.322375,981.40275
,,921.349975,981.449575
,,921.374825,981.473425
,,921.3902,981.515175
,,921.4264,981.5328
,,921.455375,981.547425
,,921.51045,981.564075
,,921.533475,981.57365
,,921.554325,981.576175
,,921.585625,981.6214
,,921.618075,981.66825
,,921.646775,981.69515
,,921.700225,981.723775
,,921.722525,981.767
,,921.7274,981.822725
,,921.750875,981.8499
,,921.805475,981.886275
,,921.81425,981.93795
,,921.834875,981.9634
,,921.87325,981.982175
,,921.893075,981.997675
,,921.996325,982.008325
,,922.0173,982.057875
,,922.034025,982.094175
,,922.069525,982.10965
,,922.1045,982.13855
,,922.13195,982.154275
,,922.17595,982.176375
,,922.203775,982.239675
,,922.2182,982.260625
,,922.260575,982.278475
,,922.301425,982.332025
,,922.3537,982.356175
,,922.387525,982.395525
,,922.4214,982.4497
,,922.479125,982.5116
,,922.5203,982.550975
,,922.593025,982.585075
,,922.6338,982.8022
,,922.693975,982.9072
,,922.72755,982.9753
,,922.750125,983.015525
,,922.790225,983.0438
,,922.818975,983.09435
,,922.83505,983.11195
,,922.85475,983.132575
,,922.875575,983.17675
,,922.89425,983.20545
,,922.91325,983.224775
,,922.93265,983.283925
,,922.950375,983.33985
,,922.97165,983.3722
,,923.019425,983.401775
,,923.03945,983.4777
,,923.0902,983.502825
,,923.116775,983.560475
,,923.17865,983.571675
,,923.224575,983.620425
,,923.24285,983.646325
,,923.259525,983.701625
,,923.289475,983.766425
,,923.316675,983.792425
,,923.3316,983.894225
,,923.348675,983.930275
,,923.358225,983.9612
,,923.379325,984.022675
,,923.39925,984.10925
,,923.409625,984.131225
,,923.449425,984.1924
,,923.4755,984.240725
,,923.5031,984.26825
,,923.52465,984.34405
,,923.554625,984.389975
,,923.6061,984.4177
,,923.61705,984.501225
,,923.6926,984.544625
,,923.707325,984.57265
,,923.795425,984.6063
,,923.81815,984.664175
,,923.8307,984.7241
,,923.8783,984.752025
,,923.89685,984.770325
,,923.928225,984.804425
,,924.06165,984.8432
,,924.070525,984.94395
,,924.112025,984.960375
,,924.141625,984.9889
,,924.172225,985.001125
,,924.217475,985.021375
,,924.2454,985.08305
,,924.27505,985.21135
,,924.30315,985.258975
,,924.32465,985.29105
,,924.33765,985.3036
,,924.363475,985.34205
,,924.41515,985.352875
,,924.471675,985.3743
,,924.508075,985.380075
,,924.52355,985.414925
,,924.530125,985.5559
,,924.567975,985.617875
,,924.58505,985.658525
,,924.61405,985.695025
,,924.63,985.7541
,,924.658225,985.775425
,,924.6866,985.793125
,,924.7228,985.81005
,,924.744,985.848075
,,924.76805,985.87905
,,924.79485,985.9082
,,924.82035,985.95935
,,924.838825,985.9899
,,924.85825,986.045
,,924.8754,986.07935
,,924.908075,986.1293
,,924.941325,986.1728
,,924.97325,986.2064
,,924.998675,986.2685
,,925.02445,986.385875
,,925.073275,986.424375
,,925.09595,986.49825
,,925.1283,986.593325
,,925.1648,986.6769
,,925.2155,986.708475
,,925.2347,986.7861
,,925.2383,986.836875
,,925.26665,986.896625
,,925.286175,987.075275
,,925.34075,987.0974
,,925.375125,987.1226
,,925.39575,987.15725
,,925.44175,987.19
,,925.488525,987.224825
,,925.514425,987.279175
,,925.529975,987.303725
,,925.57255,987.33895
,,925.5958,987.382125
,,925.616,987.414
,,925.6295,987.448775
,,925.63545,987.4676
,,925.660975,987.49875
,,925.7148,987.536875
,,925.767975,987.5515
,,925.80535,987.573725
,,925.8268,987.58915
,,925.835475,987.59215
,,925.85925,987.670625
,,925.88865,987.6989
,,925.946,987.77425
,,925.95655,987.8036
,,925.9779,987.8322
,,926.018775,987.84795
,,926.020875,987.8745
,,926.05295,987.93855
,,926.074325,987.957675
,,926.117175,987.9842
,,926.1623,988.0061
,,926.223875,988.05175
,,926.260925,988.1118
,,926.274,988.130775
,,926.310025,988.2332
,,926.3409,988.305975
,,926.363,988.366775
,,926.38685,988.403625
,,926.440925,988.429975
,,926.49495,988.464775
,,926.5265,988.5033
,,926.541225,988.5246
,,926.562925,988.54715
,,926.58005,988.583575
,,926.60475,988.624525
,,926.620475,988.659375
,,926.626525,988.735975
,,926.630925,988.78585
,,926.654625,988.80935
,,926.67405,988.854475
,,926.688325,988.881375
,,926.718375,988.958025
,,926.7287,989.018575
,,926.76495,989.173475
,,926.780525,989.2358
,,926.835925,989.27775
,,926.84855,989.422875
,,926.87125,989.4857
,,926.95055,989.505325
,,927.012175,989.583275
,,927.0389,989.757825
,,927.077275,989.80175
,,927.094775,989.834825
,,927.116475,989.8713
,,927.1407,989.914875
,,927.18705,989.967775
,,927.221225,989.981575
,,927.238825,990.011775
,,927.264825,990.073025
,,927.271775,990.096575
,,927.2991,990.12585
,,927.321075,990.179925
,,927.3426,990.2065
,,927.36105,990.257375
,,927.386725,990.317425
,,927.42075,990.3559
,,927.47825,990.370675
,,927.50385,990.377425
,,927.54895,990.404725
,,927.560075,990.475225
,,927.584225,990.545975
,,927.610075,990.650625
,,927.6519,990.7137
,,927.66745,990.74915
,,927.679175,990.79245
,,927.70435,990.819775
,,927.726075,990.85295
,,927.74725,990.855325
,,927.825575,990.8922
,,927.850875,990.94285
,,927.86555,991.098025
,,927.882825,991.183775
,,927.91025,991.218225
,,927.9204,991.254475
,,927.99155,991.27875
,,928.042725,991.3034
,,928.065525,991.315125
,,928.14245,991.34455
,,928.17195,991.449875
,,928.199375,991.48875
,,928.24245,991.51615
,,928.265425,991.5543
,,928.276525,991.60265
,,928.2869,991.62825
,,928.3,991.651025
,,928.308225,991.6679
,,928.32675,991.688725
,,928.3769,991.719775
,,928.395825,991.7437
,,928.3978,991.757975
,,928.4057,991.78095
,,928.421025,991.798275
,,928.4226,991.807325
,,928.4421,991.8229
,,928.455625,991.8487
,,928.46975,991.8697
,,928.538625,991.905575
,,928.54475,991.9395
,,928.54895,991.97725
,,928.573975,992.025725
,,928.594775,992.0428
,,928.634425,992.069325
,,928.639925,992.089475
,,928.65345,992.134975
,,928.671175,992.21645
,,928.767425,992.342125
,,928.80325,992.386175
,,928.824175,992.4401
,,928.8315,992.4746
,,928.85735,992.507925
,,928.8897,992.522925
,,928.931275,992.549425
,,929.01245,992.6075
,,929.0504,992.6234
,,929.082575,992.6445
,,929.093875,992.663475
,,929.1069,992.687125
,,929.133875,992.713725
,,929.148225,992.830975
,,929.18995,992.857275
,,929.20795,992.903275
,,929.2135,993.0427
,,929.2673,993.080625
,,929.30025,993.115525
,,929.302775,993.1611
,,929.33285,993.1928
,,929.35895,993.252825
,,929.382725,993.287475
,,929.4148,993.31375
,,929.443175,993.35895
,,929.522725,993.423375
,,929.5509,993.45065
,,929.61045,993.51
,,929.636175,993.54635
,,929.65705,993.5753
,,929.662175,993.608175
,,929.70115,993.639325
,,929.715375,993.67435
,,929.727725,993.715275
,,929.77415,993.740975
,,929.80745,993.93565
,,929.83955,993.977475
,,929.8816,994.01755
,,929.909,994.0819
,,929.936775,994.09975
,,929.9673,994.122475
,,929.998925,994.1441
,,930.022275,994.171675
,,930.04435,994.199825
,,930.05435,994.2887
,,930.075725,994.33275
,,930.111375,994.37605
,,930.127875,994.4054
,,930.1509,994.456275
,,930.165875,994.502275
,,930.24045,994.53915
,,930.28085,994.581375
,,930.3269,994.6106
,,930.347725,994.70335
,,930.36795,994.729275
,,930.372775,994.751625
,,930.37625,994.771325
,,930.40755,994.7898
,,930.425875,994.82405
,,930.456475,994.858675
,,930.523125,994.87215
,,930.570475,995.027175
,,930.6279,995.042525
,,930.6447,995.06495
,,930.657775,995.1072
,,930.694975,995.12655
,,930.719275,995.1542
,,930.738125,995.253175
,,930.7526,995.270375
,,930.783275,995.287825
,,930.806675,995.332625
,,930.830575,995.3758
,,930.8738,995.43615
,,930.8986,995.45985
,,930.916875,995.52525
,,930.98085,995.6181
,,931.011725,995.66205
,,931.034925,995.686725
,,931.0549,995.694625
,,931.082075,995.728975
,,931.1173,995.760025
,,931.1507,995.849625
,,931.182425,995.942275
,,931.216125,995.9638
,,931.23375,996.002525
,,931.26215,996.035
,,931.280875,996.0709
,,931.34745,996.1125
,,931.421875,996.133175
,,931.455625,996.163675
,,931.475125,996.185925
,,931.5144,996.21675
,,931.53625,996.311525
,,931.59045,996.3389
,,931.616175,996.388225
,,931.6542,996.418
,,931.6846,996.493975
,,931.7127,996.543025
,,931.739175,996.586475
,,931.770625,996.614275
,,931.793375,996.663125
,,931.822225,996.701175
,,931.855675,996.7121
,,931.89115,996.74945
,,931.957375,996.766275
,,931.9987,996.778375
,,932.0456,996.8494
,,932.069325,996.890675
,,932.0878,996.93
,,932.10535,996.9675
,,932.131275,996.998425
,,932.15405,997.02095
,,932.202875,997.10615
,,932.224425,997.11135
,,932.248925,997.1575
,,932.2999,997.221325
,,932.32925,997.348925
,,932.34705,997.463475
,,932.3815,997.499475
,,932.402675,997.54125
,,932.433525,997.597425
,,932.46155,997.629425
,,932.48265,997.6482
,,932.50435,997.677325
,,932.5388,997.7116
,,932.589825,997.74025
,,932.60925,997.770675
,,932.63175,997.8354
,,932.633,997.8746
,,932.661475,997.91785
,,932.67855,998.0071
,,932.71345,998.06415
,,932.736,998.09685
,,932.75285,998.1197
,,932.7694,998.142575
,,932.79645,998.16935
,,932.8223,998.189475
,,932.839925,998.2266
,,932.854,998.275075
,,932.888175,998.31445
,,932.9073,998.33785
,,932.9099,998.370525
,,932.92315,998.404675
,,932.944525,998.43275
,,932.970275,998.470875
,,932.9892,998.5097
,,933.003975,998.530675
,,933.0378,998.55815
,,933.05085,998.585175
,,933.07295,998.615975
,,933.092,998.676925
,,933.108275,998.70805
,,933.136425,998.754925
,,933.180075,998.772425
,,933.201825,998.8355
,,933.315575,998.873425
,,933.334025,998.898825
,,933.347375,998.9537
,,933.389575,998.97135
,,933.407875,999.0033
,,933.41285,999.026375
,,933.422025,999.0631
,,933.4405,999.15875
,,933.46905,999.2085
,,933.488025,999.234925
,,933.520775,999.2561
,,933.5426,999.28275
,,933.555675,999.314575
,,933.56295,999.340325
,,933.605175,999.366175
,,933.631425,999.393375
,,933.679075,999.42005
,,933.73105,999.444
,,933.751825,999.477575
,,933.806575,999.511875
,,933.824675,999.549875
,,933.8456,999.575525
,,933.858475,999.610475
,,933.87735,999.639425
,,933.91025,999.657725
,,933.927175,999.6744
,,933.939225,999.7025
,,933.970075,999.714825
,,933.99745,999.72405
,,934.019475,999.73805
,,934.036125,999.805225
,,934.05285,999.87685
,,934.0642,999.97135
,,934.0891,
,,934.121525,
,,934.14345,
,,934.1584,
,,934.175575,
,,934.1975,
,,934.22345,
,,934.2475,
,,934.2807,
,,934.298475,
,,934.3284,
,,934.357875,
,,934.377575,
,,934.390775,
,,934.4112,
,,934.4417,
,,934.468725,
,,934.481775,
,,934.49735,
,,934.53975,
,,934.55995,
,,934.580425,
,,934.61285,
,,934.637525,
,,934.648475,
,,934.679925,
,,934.709075,
,,934.72615,
,,934.798225,
,,934.8183,
,,934.845775,
,,934.87305,
,,934.9265,
,,934.96125,
,,934.988225,
,,935.005325,
,,935.0237,
,,935.053975,
,,935.06625,
,,935.094275,
,,935.138475,
,,935.15945,
,,935.208525,
,,935.2324,
,,935.2688,
,,935.29325,
,,935.302325,
,,935.3241,
,,935.3925,
,,935.419,
,,935.435625,
,,935.505175,
,,935.522325,
,,935.55245,
,,935.5784,
,,935.6051,
,,935.630025,
,,935.656525,
,,935.6972,
,,935.72335,
,,935.754,
,,935.7694,
,,935.818275,
,,935.880275,
,,935.9186,
,,935.941425,
,,935.968825,
,,935.99055,
,,936.0055,
,,936.023325,
,,936.076875,
,,936.10735,
,,936.14495,
,,936.16565,
,,936.191975,
,,936.209225,
,,936.226825,
,,936.275175,
,,936.297275,
,,936.3176,
,,936.3351,
,,936.3601,
,,936.410375,
,,936.50035,
,,936.5191,
,,936.54695,
,,936.558125,
,,936.598275,
,,936.6169,
,,936.632675,
,,936.662625,
,,936.6818,
,,936.70895,
,,936.73535,
,,936.785875,
,,936.822275,
,,936.84615,
,,936.8743,
,,936.904575,
,,936.90565,
,,936.9249,
,,936.969625,
,,937.016325,
,,937.030425,
,,937.061375,
,,937.0853,
,,937.102975,
,,937.1223,
,,937.14465,
,,937.167875,
,,937.211025,
,,937.234425,
,,937.2552,
,,937.282525,
,,937.2973,
,,937.34025,
,,937.386325,
,,937.419625,
,,937.44775,
,,937.480225,
,,937.493175,
,,937.553625,
,,937.58685,
,,937.60815,
,,937.6294,
,,937.657125,
,,937.685,
,,937.697825,
,,937.73225,
,,937.747675,
,,937.76735,
,,937.785325,
,,937.805125,
,,937.82625,
,,937.851275,
,,937.8537,
,,937.8736,
,,937.97595,
,,937.998375,
,,938.01705,
,,938.031625,
,,938.0505,
,,938.07105,
,,938.100425,
,,938.1433,
,,938.189975,
,,938.23765,
,,938.27905,
,,938.301075,
,,938.337475,
,,938.3494,
,,938.375125,
,,938.394675,
,,938.413075,
,,938.432475,
,,938.45905,
,,938.5083,
,,938.517975,
,,938.523025,
,,938.55455,
,,938.587925,
,,938.614175,
,,938.6269,
,,938.64275,
,,938.681675,
,,938.718025,
,,938.761075,
,,938.776975,
,,938.811575,
,,938.850075,
,,938.873425,
,,938.89345,
,,938.91225,
,,938.958225,
,,938.98305,
,,939.0102,
,,939.02445,
,,939.036775,
,,939.0578,
,,939.07525,
,,939.084375,
,,939.11285,
,,939.129625,
,,939.149,
,,939.167125,
,,939.18515,
,,939.211275,
,,939.222525,
,,939.24905,
,,939.26345,
,,939.298775,
,,939.3118,
,,939.337775,
,,939.359875,
,,939.3701,
,,939.388125,
,,939.39685,
,,939.4442,
,,939.45815,
,,939.475125,
,,939.49735,
,,939.505775,
,,939.535275,
,,939.554225,
,,939.593275,
,,939.6303,
,,939.66995,
,,939.699125,
,,939.72445,
,,939.7537,
,,939.773875,
,,939.801725,
,,939.82535,
,,939.842,
,,939.861825,
,,939.890525,
,,939.91345,
,,939.928425,
,,939.95275,
,,939.974825,
,,939.99555,
,,940.029525,
,,940.0459,
,,940.0652,
,,940.090825,
,,940.099325,
,,940.131175,
,,940.18125,
,,940.206375,
,,940.241925,
,,940.2844,
,,940.314825,
,,940.337425,
,,940.3683,
,,940.388625,
,,940.4094,
,,940.421325,
,,940.441625,
,,940.461625,
,,940.48035,
,,940.495825,
,,940.515875,
,,940.533975,
,,940.55195,
,,940.570075,
,,940.58815,
,,940.606775,
,,940.630825,
,,940.644975,
,,940.658425,
,,940.726675,
,,940.7588,
,,940.776625,
,,940.8023,
,,940.846225,
,,940.86625,
,,940.888725,
,,940.919075,
,,940.96835,
,,940.987325,
,,941.00015,
,,941.023475,
,,941.0495,
,,941.086925,
,,941.1373,
,,941.161425,
,,941.191075,
,,941.211825,
,,941.2267,
,,941.2646,
,,941.329325,
,,941.363375,
,,941.386475,
,,941.404925,
,,941.432525,
,,941.463275,
,,941.4731,
,,941.497275,
,,941.53935,
,,941.55215,
,,941.6081,
,,941.645075,
,,941.681925,
,,941.72415,
,,941.756925,
,,941.7857,
,,941.796675,
,,941.846375,
,,941.873775,
,,941.922225,
,,941.94665,
,,941.9702,
,,942.001125,
,,942.014425,
,,942.026925,
,,942.112475,
,,942.1337,
,,942.146475,
,,942.1669,
,,942.1894,
,,942.310175,
,,942.327225,
,,942.3534,
,,942.374275,
,,942.4178,
,,942.432525,
,,942.44975,
,,942.4886,
,,942.503075,
,,942.548275,
,,942.604275,
,,942.6305,
,,942.652925,
,,942.679325,
,,942.708975,
,,942.729375,
,,942.758525,
,,942.788675,
,,942.80505,
,,942.8449,
,,942.9012,
,,942.922625,
,,942.953675,
,,942.9767,
,,943.0009,
,,943.022025,
,,943.039575,
,,943.053825,
,,943.0648,
,,943.0816,
,,943.107375,
,,943.1205,
,,943.139675,
,,943.1636,
,,943.1879,
,,943.234025,
,,943.282175,
,,943.288075,
,,943.3171,
,,943.34285,
,,943.35845,
,,943.436475,
,,943.4733,
,,943.480125,
,,943.489275,
,,943.5327,
,,943.56175,
,,943.570475,
,,943.605825,
,,943.6615,
,,943.69185,
,,943.736525,
,,943.74195,
,,943.7773,
,,943.801975,
,,943.82915,
,,943.849,
,,943.868325,
,,943.894825,
,,943.9138,
,,943.933725,
,,943.946675,
,,943.956125,
,,943.97265,
,,943.9926,
,,944.0261,
,,944.048875,
,,944.078425,
,,944.083375,
,,944.0946,
,,944.103775,
,,944.1238,
,,944.1523,
,,944.1808,
,,944.1965,
,,944.2082,
,,944.22715,
,,944.26465,
,,944.27855,
,,944.297575,
,,944.33645,
,,944.359475,
,,944.3979,
,,944.41035,
,,944.421425,
,,944.4358,
,,944.448325,
,,944.466825,
,,944.48045,
,,944.491825,
,,944.501325,
,,944.5163,
,,944.5589,
,,944.566675,
,,944.59785,
,,944.614825,
,,944.63695,
,,944.671575,
,,944.714975,
,,944.73585,
,,944.753825,
,,944.7803,
,,944.81235,
,,944.83955,
,,944.86755,
,,944.8876,
,,944.9068,
,,944.9369,
,,944.945125,
,,944.988325,
,,945.03375,
,,945.048075,
,,945.0702,
,,945.109175,
,,945.166475,
,,945.2051,
,,945.224125,
,,945.2515,
,,945.2996,
,,945.333525,
,,945.348575,
,,945.3674,
,,945.39575,
,,945.445575,
,,945.471325,
,,945.509525,
,,945.548,
,,945.5629,
,,945.61295,
,,945.6737,
,,945.710975,
,,945.758475,
,,945.79425,
,,945.80545,
,,945.84225,
,,945.867,
,,945.879375,
,,945.897275,
,,945.94415,
,,945.953275,
,,945.979125,
,,946.00605,
,,946.036125,
,,946.074625,
,,946.100725,
,,946.1207,
,,946.168675,
,,946.18955,
,,946.2007,
,,946.220275,
,,946.245175,
,,946.264625,
,,946.289475,
,,946.315325,
,,946.342725,
,,946.406675,
,,946.424725,
,,946.43265,
,,946.445575,
,,946.458775,
,,946.479525,
,,946.5085,
,,946.528425,
,,946.5492,
,,946.581375,
,,946.626675,
,,946.65005,
,,946.680425,
,,946.701975,
,,946.742075,
,,946.765625,
,,946.77015,
,,946.780975,
,,946.812725,
,,946.833425,
,,946.854325,
,,946.88225,
,,946.90805,
,,946.930225,
,,946.953075,
,,946.984325,
,,947.009275,
,,947.0205,
,,947.038575,
,,947.0523,
,,947.077075,
,,947.0965,
,,947.1092,
,,947.11995,
,,947.14685,
,,947.206925,
,,947.24445,
,,947.270675,
,,947.293475,
,,947.329375,
,,947.37535,
,,947.391825,
,,947.41035,
,,947.434925,
,,947.459525,
,,947.482625,
,,947.536325,
,,947.5656,
,,947.5848,
,,947.5921,
,,947.61975,
,,947.64335,
,,947.675075,
,,947.690175,
,,947.71315,
,,947.74615,
,,947.762025,
,,947.778775,
,,947.80015,
,,947.8279,
,,947.881625,
,,947.90735,
,,947.93755,
,,947.98005,
,,948.0113,
,,948.025575,
,,948.04985,
,,948.072775,
,,948.088275,
,,948.1149,
,,948.166375,
,,948.1935,
,,948.266825,
,,948.28635,
,,948.309175,
,,948.339125,
,,948.367625,
,,948.386875,
,,948.4249,
,,948.50835,
,,948.5373,
,,948.567175,
,,948.605775,
,,948.607825,
,,948.649525,
,,948.684,
,,948.698225,
,,948.7358,
,,948.764,
,,948.785725,
,,948.80985,
,,948.842125,
,,948.86185,
,,948.881475,
,,948.90485,
,,948.9323,
,,948.97925,
,,948.99615,
,,949.01835,
,,949.07025,
,,949.084975,
,,949.1118,
,,949.153375,
,,949.178675,
,,949.203025,
,,949.2397,
,,949.2568,
,,949.27735,
,,949.30745,
,,949.330525,
,,949.3407,
,,949.366475,
,,949.382225,
,,949.44685,
,,949.4722,
,,949.526575,
,,949.5416,
,,949.558025,
,,949.575825,
,,949.59905,
,,949.613825,
,,949.622975,
,,949.646175,
,,949.67865,
,,949.71,
,,949.7405,
,,949.764575,
,,949.790925,
,,949.811,
,,949.849875,
,,949.872025,
,,949.892,
,,949.9232,
,,949.9431,
,,949.974175,
,,949.99225,
,,950.04115,
,,950.0941,
,,950.11905,
,,950.131875,
,,950.157125,
,,950.188275,
,,950.212375,
,,950.231425,
,,950.262325,
,,950.283975,
,,950.317425,
,,950.3491,
,,950.36695,
,,950.39555,
,,950.410575,
,,950.446975,
,,950.472325,
,,950.494375,
,,950.521975,
,,950.53685,
,,950.56005,
,,950.57495,
,,950.603275,
,,950.622325,
,,950.633225,
,,950.652275,
,,950.666175,
,,950.6955,
,,950.71845,
,,950.734725,
,,950.763675,
,,950.789325,
,,950.83345,
,,950.86545,
,,950.9022,
,,950.9378,
,,950.960725,
,,951.00425,
,,951.031625,
,,951.07565,
,,951.0923,
,,951.13435,
,,951.155975,
,,951.175175,
,,951.186125,
,,951.20415,
,,951.22355,
,,951.235175,
,,951.2467,
,,951.2665,
,,951.2865,
,,951.304525,
,,951.319625,
,,951.334325,
,,951.362125,
,,951.384475,
,,951.402125,
,,951.4196,
,,951.4415,
,,951.462625,
,,951.476575,
,,951.494125,
,,951.514875,
,,951.55855,
,,951.590775,
,,951.603325,
,,951.625975,
,,951.643875,
,,951.681975,
,,951.705575,
,,951.72075,
,,951.741375,
,,951.75775,
,,951.77795,
,,951.802325,
,,951.81445,
,,951.83255,
,,951.8757,
,,951.883075,
,,951.8993,
,,951.9106,
,,951.92835,
,,951.96305,
,,951.98405,
,,952.008775,
,,952.021325,
,,952.06485,
,,952.0889,
,,952.132675,
,,952.159125,
,,952.173175,
,,952.2074,
,,952.2284,
,,952.23705,
,,952.264525,
,,952.29815,
,,952.3436,
,,952.37115,
,,952.3919,
,,952.400825,
,,952.43705,
,,952.448975,
,,952.477775,
,,952.491725,
,,952.517625,
,,952.547825,
,,952.58305,
,,952.60885,
,,952.627025,
,,952.674475,
,,952.707825,
,,952.730825,
,,952.787475,
,,952.82555,
,,952.8672,
,,952.90495,
,,952.92,
,,952.92415,
,,952.967675,
,,953.0022,
,,953.02705,
,,953.048125,
,,953.059925,
,,953.075875,
,,953.090875,
,,953.117275,
,,953.141175,
,,953.161375,
,,953.1806,
,,953.222425,
,,953.244275,
,,953.261575,
,,953.31595,
,,953.3396,
,,953.358775,
,,953.3652,
,,953.394725,
,,953.4251,
,,953.46745,
,,953.49165,
,,953.517325,
,,953.56105,
,,953.5842,
,,953.611275,
,,953.663575,
,,953.70125,
,,953.73575,
,,953.743475,
,,953.7823,
,,953.810375,
,,953.833025,
,,953.85355,
,,953.9174,
,,953.93455,
,,953.966275,
,,954.011025,
,,954.04985,
,,954.077725,
,,954.119025,
,,954.1343,
,,954.165775,
,,954.1934,
,,954.229975,
,,954.2523,
,,954.27925,
,,954.3001,
,,954.310225,
,,954.341,
,,954.375925,
,,954.41325,
,,954.45235,
,,954.4746,
,,954.5044,
,,954.5194,
,,954.552375,
,,954.571,
,,954.598025,
,,954.619325,
,,954.651025,
,,954.6777,
,,954.718625,
,,954.773425,
,,954.81235,
,,954.843175,
,,954.8625,
,,954.913,
,,954.935125,
,,954.95455,
,,954.990075,
,,955.0302,
,,955.0616,
,,955.077175,
,,955.081225,
,,955.111275,
,,955.1469,
,,955.16355,
,,955.19875,
,,955.2306,
,,955.245775,
,,955.2889,
,,955.3259,
,,955.3507,
,,955.372025,
,,955.408075,
,,955.4239,
,,955.4554,
,,955.469025,
,,955.4863,
,,955.51095,
,,955.556375,
,,955.591975,
,,955.6069,
,,955.632475,
,,955.654725,
,,955.67185,
,,955.701525,
,,955.71815,
,,955.755875,
,,955.791925,
,,955.8543,
,,955.862375,
,,955.896575,
,,955.933775,
,,955.95605,
,,955.985575,
,,956.00685,
,,956.019875,
,,956.057125,
,,956.12075,
,,956.138675,
,,956.1629,
,,956.184625,
,,956.20905,
,,956.237925,
,,956.261775,
,,956.288725,
,,956.326025,
,,956.343125,
,,956.366775,
,,956.38755,
,,956.4303,
,,956.449475,
,,956.468675,
,,956.488775,
,,956.4918,
,,956.52715,
,,956.5338,
,,956.54855,
,,956.567525,
,,956.584575,
,,956.6164,
,,956.649625,
,,956.682075,
,,956.697225,
,,956.7088,
,,956.7272,
,,956.75155,
,,956.77225,
,,956.799425,
,,956.8205,
,,956.846725,
,,956.885,
,,956.908825,
,,956.9238,
,,956.947175,
,,956.962325,
,,956.99095,
,,957.01115,
,,957.03545,
,,957.045775,
,,957.071175,
,,957.103075,
,,957.139775,
,,957.15055,
,,957.179975,
,,957.205325,
,,957.238675,
,,957.248325,
,,957.26655,
,,957.286375,
,,957.30145,
,,957.327425,
,,957.35415,
,,957.376075,
,,957.40525,
,,957.417275,
,,957.4526,
,,957.4747,
,,957.49245,
,,957.510375,
,,957.531725,
,,957.560775,
,,957.61245,
,,957.6307,
,,957.671975,
,,957.688675,
,,957.706975,
,,957.736075,
,,957.74695,
,,957.7726,
,,957.78325,
,,957.80865,
,,957.827325,
,,957.8489,
,,957.895275,
,,957.918875,
