SPK_SPKC07a (inhi),SPK_SPKC10a (no opto-tagging),SPK_SPKC16a (no clear)
568.45885,,
568.4669,,
568.506325,,
568.52305,,
568.53535,,
568.545975,,
568.553625,,
568.57145,,
568.59275,,
568.602775,,
568.62615,,
568.6497,,
568.658975,,
568.66825,,
568.678975,,
568.6899,,
568.715875,,
568.733525,,
568.770625,,
568.782875,,
568.79555,,
568.808575,,
568.8299,,
568.8368,,
568.85015,,
568.86615,,
568.872225,,
568.88075,,
568.898825,,
568.90975,,
568.91885,,
568.949875,,
568.968575,,
568.97775,,
568.988,,
568.997,,
569.007025,,
569.041075,,
569.0501,,
569.063375,,
569.086625,,
569.091575,,
569.105975,,
569.136675,,
569.160625,,
569.16675,,
569.17665,,
569.25885,,
569.309675,,
569.32345,,
569.33985,,
569.371675,,
569.423425,,
569.456325,,
569.476575,,
569.5045,,
569.510275,,
569.5179,,
569.528525,,
569.54445,,
569.551675,,
569.566225,,
569.57185,,
569.5879,,
569.597525,,
569.61225,,
569.61885,,
569.6363,,
569.646725,,
569.652425,,
569.661425,,
569.677875,,
569.686725,,
569.708175,,
569.716325,,
569.723725,,
569.735625,,
569.7434,,
569.7513,,
569.767175,,
569.776375,,
569.818875,,
569.831525,,
569.86945,,
569.8941,,
569.971225,,
569.9837,,
569.99835,,
570.00875,,
570.0184,,
570.055325,,
570.064125,,
570.07135,,
570.078675,,
570.087625,,
570.10185,,
570.109975,,
570.1498,,
570.159775,,
570.169825,,
570.1818,,
570.244475,,
570.259,,
570.2863,,
570.3011,,
570.318125,,
570.331575,,
570.412725,,
570.4337,,
570.460875,,
570.496475,,
570.51015,,
570.519175,,
570.525825,,
570.554525,,
570.567025,,
570.5766,,
570.587025,,
570.599225,,
570.609025,,
570.6229,,
570.648125,,
570.659225,,
570.6738,,
570.689375,,
570.714425,,
570.724925,,
570.7472,,
570.764625,,
570.7814,,
570.792875,,
570.8028,,
570.8169,,
570.85285,,
570.86675,,
570.902825,,
570.919225,,
570.92755,,
570.9592,,
570.976125,,
571.032075,,
571.0474,,
571.059175,,
571.073425,,
571.09265,,
571.10455,,
571.115975,,
571.157325,,
571.165725,,
571.17815,,
571.18975,,
571.2066,,
571.230125,,
571.246325,,
571.2722,,
571.312425,,
571.321425,,
571.337,,
571.349375,,
571.378325,,
571.3912,,
571.410625,,
571.43715,,
571.45585,,
571.5231,,
571.553925,,
571.56655,,
571.574475,,
571.58445,,
571.591925,,
571.616075,,
571.6233,,
571.649675,,
571.658225,,
571.667025,,
571.68125,,
571.690125,,
571.6992,,
571.706325,,
571.730025,,
571.753775,,
571.765325,,
571.78875,,
571.8064,,
571.831425,,
571.8536,,
571.967975,,
571.991425,,
572.000275,,
572.016125,,
572.035825,,
572.046625,,
572.0594,,
572.070575,,
572.08505,,
572.09915,,
572.131,,
572.147,,
572.171675,,
572.26495,,
572.28575,,
572.320725,,
572.33605,,
572.367075,,
572.3754,,
572.385925,,
572.3936,,
572.4001,,
572.42945,,
572.460625,,
572.474925,,
572.48785,,
572.498425,,
572.51085,,
572.525075,,
572.53985,,
572.554225,,
572.567075,,
572.608125,,
572.625,,
572.644075,,
572.661425,,
572.691475,,
572.706075,,
572.741075,,
572.7511,,
572.7627,,
572.7856,,
572.8151,,
572.8302,,
572.840725,,
572.864975,,
572.880225,,
572.89275,,
572.915,,
572.926025,,
572.938975,,
572.95735,,
572.977,,
573.005575,,
573.033225,,
573.048775,,
573.060475,,
573.075125,,
573.10645,,
573.12815,,
573.135175,,
573.15265,,
573.1787,,
573.19595,,
573.2159,,
573.2273,,
573.238275,,
573.253,,
573.2648,,
573.282625,,
573.300575,,
573.31475,,
573.3408,,
573.357675,,
573.372425,,
573.410375,,
573.5599,,
573.5728,,
573.585375,,
573.598075,,
573.628175,,
573.643675,,
574.019975,,
574.1696,,
574.2374,,
574.48745,,
574.680725,,
574.81445,,
574.96915,,
575.025925,,
575.063375,,
575.119925,,
575.1906,,
575.3542,,
575.3753,,
575.384375,,
575.39895,,
575.418175,,
575.4392,,
575.4581,,
575.46885,,
575.487025,,
575.5085,,
575.527775,,
575.5501,,
575.577675,,
575.5965,,
575.6115,,
575.635275,,
575.658875,,
575.737975,,
575.84505,,
575.865175,,
575.908925,,
575.95365,,
575.9662,,
575.997025,,
576.0328,,
576.04975,,
576.065525,,
576.0876,,
576.115075,,
576.130575,,
576.15825,,
576.1887,,
576.2168,,
576.250275,,
576.2712,,
576.30215,,
576.398325,,
576.4315,,
576.4695,,
576.5277,,
576.547175,,
576.55795,,
576.572825,,
576.583575,,
576.603825,,
576.6459,,
576.65935,,
576.67645,,
576.7523,,
576.77705,,
576.790125,,
576.80365,,
576.84005,,
576.88995,,
577.0405,,
577.059525,,
577.07215,,
577.082075,,
577.098075,,
577.111325,,
577.11875,,
577.148125,,
577.16225,,
577.19435,,
577.2133,,
577.2358,,
577.25765,,
577.275775,,
577.296325,,
577.316725,,
577.3742,,
577.403,,
577.437375,,
577.48735,,
577.554275,,
577.61655,,
577.63695,,
577.68395,,
577.69715,,
577.718675,,
577.728125,,
577.74455,,
577.7626,,
577.7743,,
577.79025,,
577.804975,,
577.8151,,
577.83075,,
577.843925,,
577.852575,,
577.859775,,
577.882375,,
577.9092,,
577.932575,,
577.942275,,
577.95535,,
577.969225,,
577.985975,,
577.998,,
578.01335,,
578.037425,,
578.06035,,
578.077675,,
578.33,,
578.353375,,
578.3826,,
578.401625,,
578.418925,,
578.454075,,
578.501175,,
578.515625,,
578.56475,,
578.611125,,
578.631,,
578.641625,,
578.708625,,
578.77585,,
578.797275,,
578.805625,,
578.825,,
578.87745,,
578.912125,,
578.927025,,
578.95705,,
578.96685,,
579.005125,,
579.024225,,
579.0344,,
579.0595,,
579.069975,,
579.080225,,
579.08635,,
579.096575,,
579.103175,,
579.112575,,
579.12095,,
579.13245,,
579.139875,,
579.152325,,
579.17935,,
579.219925,,
579.2321,,
579.24605,,
579.260875,,
579.27115,,
579.2808,,
579.2919,,
579.310875,,
579.320275,,
579.344375,,
579.38325,,
579.4026,,
579.423975,,
579.445675,,
579.4586,,
579.482375,,
579.49495,,
579.497225,,
579.533775,,
579.55465,,
579.579975,,
579.6083,,
579.619525,,
579.627775,,
579.6521,,
579.669175,,
579.69525,,
579.7154,,
579.7369,,
579.74555,,
579.76935,,
579.7896,,
579.796125,,
579.80995,,
579.824675,,
579.838425,,
579.84825,,
579.86435,,
579.87575,,
579.900375,,
579.9132,,
579.92845,,
579.944375,,
579.9596,,
579.970925,,
579.988125,,
580.29685,,
580.308525,,
580.322575,,
580.339,,
580.359725,,
580.3875,,
580.39945,,
580.422225,,
580.446225,,
580.462275,,
580.479575,,
580.506,,
580.60365,,
580.637325,,
580.6546,,
580.66775,,
580.674225,,
580.702775,,
580.7188,,
580.741325,,
580.753125,,
580.77505,,
580.7989,,
580.842325,,
580.85695,,
580.87295,,
580.886475,,
580.906575,,
581.111275,,
581.123925,,
581.1399,,
581.1525,,
581.168975,,
581.1938,,
581.383175,,
581.433175,,
581.4863,,
581.5053,,
581.5213,,
581.533825,,
581.547575,,
581.5577,,
581.57665,,
581.60555,,
581.6195,,
581.64705,,
581.66805,,
581.69085,,
581.708575,,
581.73295,,
581.7463,,
581.7699,,
581.78395,,
581.79765,,
581.81695,,
581.84895,,
582.0207,,
582.0306,,
582.047675,,
582.059925,,
582.1074,,
582.1186,,
582.150125,,
582.1868,,
582.3793,,
582.401025,,
582.421375,,
582.43595,,
582.45775,,
582.47805,,
582.517625,,
582.5335,,
582.55185,,
582.566975,,
582.580475,,
582.591075,,
582.6285,,
582.6402,,
582.6767,,
582.9775,,
582.99545,,
583.006475,,
583.021125,,
583.034625,,
583.049575,,
583.069225,,
583.0911,,
583.112275,,
583.129075,,
583.162675,,
583.18915,,
583.2237,,
583.290075,,
583.3125,,
583.341425,,
583.374525,,
583.396825,,
583.420575,,
583.45565,,
583.479725,,
583.5064,,
583.541325,,
583.559975,,
583.582625,,
583.608575,,
583.62885,,
583.669,,
583.704575,,
583.725325,,
583.7529,,
583.7944,,
583.8114,,
583.82805,,
583.836525,,
583.86175,,
583.8824,,
584.00975,,
584.028875,,
584.04165,,
584.053275,,
584.06645,,
584.09235,,
584.10235,,
584.1123,,
584.1249,,
584.1395,,
584.152525,,
584.1661,,
584.1911,,
584.1998,,
584.211325,,
584.22045,,
584.2297,,
584.240325,,
584.25685,,
584.27545,,
584.285125,,
584.33655,,
584.344425,,
584.356325,,
584.369925,,
584.390225,,
584.400275,,
584.414675,,
584.43785,,
584.454125,,
584.461025,,
584.47325,,
584.490025,,
584.517675,,
584.5549,,
584.575275,,
584.59535,,
584.60905,,
584.632975,,
584.64205,,
584.65765,,
584.6625,,
584.6771,,
584.702175,,
584.72375,,
584.743325,,
584.772025,,
584.785775,,
584.7981,,
584.811325,,
584.828425,,
584.847325,,
584.86285,,
584.8761,,
584.89275,,
584.91375,,
585.0985,,
585.1092,,
585.119875,,
585.1318,,
585.14675,,
585.1516,,
585.1628,,
585.1706,,
585.179375,,
585.186,,
585.203575,,
585.2199,,
585.232725,,
585.25765,,
585.26765,,
585.278475,,
585.314275,,
585.325175,,
585.3467,,
585.36685,,
585.3746,,
585.3803,,
585.389025,,
585.402825,,
585.413725,,
585.42755,,
585.440775,,
585.485425,,
585.50155,,
585.5334,,
585.5686,,
585.6889,,
585.70415,,
585.711825,,
585.7349,,
585.748275,,
585.762,,
585.771975,,
585.7959,,
585.806825,,
585.82105,,
585.843375,,
585.850825,,
585.8679,,
585.8821,,
585.8956,,
585.916075,,
585.935075,,
585.952875,,
585.985775,,
586.013175,,
586.021325,,
586.039725,,
586.0603,,
586.080125,,
586.099075,,
586.1102,,
586.1408,,
586.19215,,
586.37805,,
586.390825,,
586.411125,,
586.4221,,
586.434425,,
586.4505,,
586.4732,,
586.49575,,
586.505725,,
586.514025,,
586.5238,,
586.561425,,
586.578625,,
586.5976,,
586.621125,,
586.659075,,
586.6777,,
586.69105,,
586.71115,,
586.74005,,
586.753175,,
586.77465,,
586.7917,,
586.838925,,
586.88255,,
586.9464,,
587.0339,,
587.152825,,
587.19235,,
587.232825,,
587.260125,,
587.300475,,
587.327825,,
587.340825,,
587.35755,,
587.374925,,
587.39595,,
587.4086,,
587.4277,,
587.478225,,
587.53655,,
587.553375,,
587.6194,,
587.755525,,
587.7946,,
587.807125,,
587.819925,,
587.8397,,
587.850925,,
587.866,,
587.8913,,
588.17845,,
588.19015,,
588.2308,,
588.2401,,
588.28005,,
588.48105,,
588.4964,,
588.51635,,
588.530125,,
588.551075,,
588.570625,,
588.605325,,
588.6264,,
588.644525,,
588.855775,,
588.874675,,
588.88795,,
588.900325,,
588.9515,,
588.978975,,
588.993175,,
589.009575,,
589.02595,,
589.0494,,
589.06695,,
589.1285,,
589.180625,,
589.336725,,
589.348075,,
589.35755,,
589.369925,,
589.38425,,
589.396025,,
589.418,,
589.431525,,
589.4544,,
589.467775,,
589.488175,,
589.5048,,
589.51705,,
589.52585,,
589.551425,,
589.579075,,
589.59295,,
589.6033,,
589.622675,,
589.65555,,
589.66235,,
589.691025,,
589.9257,,
589.938225,,
589.949875,,
589.9705,,
589.9842,,
590.00515,,
590.024775,,
590.03715,,
590.0478,,
590.05675,,
590.0936,,
590.1074,,
590.12155,,
590.134975,,
590.14415,,
590.151275,,
590.161575,,
590.183625,,
590.199475,,
590.21675,,
590.2285,,
590.2383,,
590.26525,,
590.277825,,
590.30105,,
590.317775,,
590.329875,,
590.339425,,
590.3569,,
590.3728,,
590.387225,,
590.401625,,
590.4295,,
590.457575,,
590.47575,,
590.494975,,
590.51225,,
590.5828,,
590.77825,,
590.8071,,
590.81765,,
590.83005,,
590.842675,,
590.86385,,
590.87025,,
590.88765,,
590.904225,,
590.9246,,
590.94705,,
590.98475,,
591.015925,,
591.031425,,
591.04895,,
591.119525,,
591.1605,,
591.17285,,
591.1822,,
591.191325,,
591.2098,,
591.225675,,
591.234225,,
591.250975,,
591.260675,,
591.29825,,
591.34865,,
591.3694,,
591.381525,,
591.391325,,
591.422575,,
591.4341,,
591.443625,,
591.463275,,
591.585275,,
591.6137,,
591.627875,,
591.647375,,
591.66345,,
591.6763,,
591.708875,,
591.724675,,
591.744225,,
591.778125,,
591.7905,,
591.80585,,
591.83835,,
591.877675,,
591.904875,,
591.941475,,
591.958225,,
591.968375,,
591.99785,,
592.005825,,
592.033975,,
592.0521,,
592.058425,,
592.0659,,
592.08495,,
592.09265,,
592.110775,,
592.15125,,
592.162525,,
592.188175,,
592.19805,,
592.2125,,
592.225,,
592.246,,
592.30855,,
592.3161,,
592.331025,,
592.34215,,
592.397275,,
592.4102,,
592.42195,,
592.45965,,
592.7363,,
592.750575,,
592.774625,,
592.83885,,
592.8588,,
592.881425,,
592.958375,,
592.9684,,
592.979,,
592.99395,,
593.015775,,
593.028075,,
593.0397,,
593.04595,,
593.060575,,
593.06775,,
593.074425,,
593.0913,,
593.10355,,
593.12995,,
593.1433,,
593.1561,,
593.167875,,
593.17755,,
593.207125,,
593.232225,,
593.254525,,
593.27685,,
593.3007,,
593.33065,,
593.3466,,
593.36245,,
593.41625,,
593.44,,
593.476775,,
593.4902,,
593.50265,,
593.523525,,
593.5434,,
593.55285,,
593.5988,,
593.624175,,
593.64975,,
593.665775,,
593.6781,,
593.6975,,
593.736125,,
593.760275,,
593.782775,,
593.800075,,
593.824,,
593.84635,,
593.86585,,
593.93925,,
594.044325,,
594.087625,,
594.1025,,
594.132275,,
594.143925,,
594.1649,,
594.189975,,
594.2187,,
594.234975,,
594.24725,,
594.346475,,
594.375675,,
594.387375,,
594.406875,,
594.43035,,
594.449225,,
594.512575,,
594.545375,,
594.575075,,
594.625475,,
594.6465,,
594.7078,,
594.72505,,
594.75025,,
594.917525,,
594.941225,,
594.9667,,
594.984225,,
595.010925,,
595.024225,,
595.041825,,
595.056725,,
595.0714,,
595.086175,,
595.096925,,
595.110875,,
595.148875,,
595.1588,,
595.170725,,
595.18445,,
595.194025,,
595.204125,,
595.2283,,
595.237925,,
595.245625,,
595.254975,,
595.269475,,
595.277675,,
595.286775,,
595.296925,,
595.3132,,
595.318525,,
595.3263,,
595.373675,,
595.3818,,
595.392925,,
595.434525,,
595.4417,,
595.464725,,
595.477675,,
595.50335,,
595.517025,,
595.5278,,
595.5403,,
595.5614,,
595.5713,,
595.585,,
595.594925,,
595.605625,,
595.655975,,
595.667225,,
595.683225,,
595.69605,,
595.70485,,
595.738875,,
595.78135,,
595.805475,,
595.81355,,
595.82505,,
595.85535,,
595.885275,,
595.900425,,
595.9145,,
595.93605,,
595.9451,,
595.958575,,
595.964725,,
595.976025,,
595.985875,,
596.00695,,
596.0243,,
596.047125,,
596.06175,,
596.072,,
596.085025,,
596.103225,,
596.111325,,
596.12845,,
596.145575,,
596.183775,,
596.19295,,
596.202925,,
596.219525,,
596.26445,,
596.273525,,
596.28345,,
596.295425,,
596.309175,,
596.3269,,
596.33535,,
596.343475,,
596.35105,,
596.361525,,
596.377725,,
596.386375,,
596.39435,,
596.40425,,
596.4177,,
596.4341,,
596.4569,,
596.469925,,
596.482225,,
596.496925,,
596.5405,,
596.566875,,
596.58655,,
596.64375,,
596.798425,,
597.049175,,
597.068425,,
597.082325,,
597.1033,,
597.2227,,
597.296625,,
597.578725,,
597.614725,,
597.661725,,
597.82915,,
597.849725,,
597.862625,,
597.87925,,
597.895125,,
597.916325,,
597.94265,,
597.96655,,
598.027475,,
598.04985,,
598.0757,,
598.102475,,
598.119275,,
598.139925,,
598.16525,,
598.193725,,
598.208825,,
598.234875,,
598.247425,,
598.27,,
598.2858,,
598.298075,,
598.31085,,
598.328775,,
598.3408,,
598.360025,,
598.4154,,
598.4305,,
598.465025,,
598.4841,,
598.5107,,
598.59265,,
598.628425,,
598.640075,,
598.6898,,
598.741475,,
598.837425,,
598.851075,,
598.866675,,
599.069425,,
599.0806,,
599.10005,,
599.116675,,
599.13685,,
599.155725,,
599.2123,,
599.2284,,
599.250025,,
599.262525,,
599.2878,,
599.303925,,
599.344175,,
599.3567,,
599.38075,,
599.4294,,
599.526875,,
599.575275,,
599.68065,,
599.70135,,
599.7307,,
599.7429,,
599.758325,,
599.772425,,
599.793825,,
599.8212,,
599.838125,,
599.849925,,
599.880875,,
599.89825,,
599.929925,,
599.949975,,
599.9645,,
599.990375,,
600.01145,,
600.05815,,
600.0789,,
600.091475,,
600.108675,,
600.159625,,
600.2492,,
600.259575,,
600.269075,,
600.279275,,
600.289725,,
600.30375,,
600.31915,,
600.344225,,
600.356225,,
600.3644,,
600.376075,,
600.3882,,
600.39525,,
600.408275,,
600.4294,,
600.443225,,
600.450525,,
600.4621,,
600.474275,,
600.488625,,
600.506075,,
600.5498,,
600.59655,,
600.6124,,
600.628075,,
600.63955,,
600.656425,,
600.682275,,
600.6931,,
600.7094,,
600.73135,,
600.748225,,
600.759425,,
600.7832,,
600.796225,,
600.8104,,
600.824625,,
600.8368,,
600.845625,,
600.852375,,
600.86595,,
600.896325,,
600.9104,,
600.92575,,
600.9532,,
601.2119,,
601.2189,,
601.244325,,
601.254625,,
601.266225,,
601.27545,,
601.28465,,
601.2999,,
601.31285,,
601.32955,,
601.35255,,
601.366875,,
601.390225,,
601.554375,,
601.567375,,
601.58495,,
601.60335,,
601.6251,,
601.638,,
601.653625,,
601.66565,,
601.67705,,
601.723625,,
601.737975,,
601.753225,,
601.7635,,
601.806175,,
601.8611,,
602.0265,,
602.03585,,
602.045325,,
602.057875,,
602.07295,,
602.083975,,
602.091475,,
602.118175,,
602.135125,,
602.152025,,
602.18875,,
602.229275,,
602.24365,,
602.281125,,
602.296075,,
602.3153,,
602.323975,,
602.33685,,
602.34765,,
602.361325,,
602.382025,,
602.404225,,
602.4191,,
602.431675,,
602.448775,,
602.462925,,
602.474225,,
602.484675,,
602.518375,,
602.5297,,
602.54265,,
602.563575,,
602.593825,,
602.611025,,
602.614975,,
602.625175,,
602.633025,,
602.649775,,
602.665975,,
602.677125,,
602.689225,,
602.704625,,
602.736825,,
602.752725,,
602.76975,,
602.782375,,
602.821375,,
602.838425,,
602.849925,,
602.8888,,
602.925225,,
603.0089,,
603.032975,,
603.053575,,
603.065175,,
603.085125,,
603.115125,,
603.128075,,
603.14345,,
603.182725,,
603.207875,,
603.220625,,
603.2356,,
603.244975,,
603.257275,,
603.3092,,
603.323375,,
603.339125,,
603.3724,,
603.382625,,
603.39355,,
603.419275,,
603.439075,,
603.4547,,
603.469225,,
603.489925,,
603.587825,,
603.610125,,
603.646175,,
603.669775,,
603.6939,,
603.709,,
603.733175,,
603.752725,,
603.76645,,
603.776525,,
603.795825,,
603.8027,,
603.831525,,
603.841625,,
603.851825,,
603.862825,,
603.899375,,
603.92475,,
603.93435,,
603.949175,,
603.961225,,
603.98065,,
603.99635,,
604.015325,,
604.045225,,
604.0577,,
604.073475,,
604.086625,,
604.101025,,
604.114975,,
604.145875,,
604.186975,,
604.216325,,
604.228675,,
604.25235,,
604.2672,,
604.278075,,
604.29225,,
604.321675,,
604.33385,,
604.3496,,
604.399925,,
604.4347,,
604.452375,,
604.468125,,
604.48575,,
604.512675,,
604.541375,,
604.560225,,
604.58645,,
604.600175,,
604.6162,,
604.652375,,
604.69235,,
604.7244,,
604.747975,,
604.763925,,
604.804475,,
604.828675,,
604.861525,,
604.884075,,
604.9127,,
604.92165,,
604.952575,,
604.972075,,
604.99735,,
605.011325,,
605.0279,,
605.04595,,
605.065825,,
605.086125,,
605.10645,,
605.121975,,
605.1345,,
605.185775,,
605.224625,,
605.25875,,
605.2863,,
605.29945,,
605.31155,,
605.3393,,
605.372,,
605.3876,,
605.403825,,
605.42295,,
605.474175,,
605.49035,,
605.499675,,
605.513925,,
605.5334,,
605.5492,,
605.55825,,
605.58835,,
605.61215,,
605.626225,,
605.6463,,
605.658775,,
605.683875,,
605.71505,,
605.7414,,
605.75015,,
605.77335,,
605.789525,,
605.79775,,
605.812325,,
605.8246,,
605.86415,,
605.8767,,
605.8897,,
605.9027,,
605.91295,,
605.9691,,
606.042325,,
606.062925,,
606.074825,,
606.0938,,
606.111075,,
606.1182,,
606.13525,,
606.149925,,
606.161475,,
606.177875,,
606.1872,,
606.198425,,
606.211025,,
606.225625,,
606.234975,,
606.2966,,
606.32895,,
606.3478,,
606.360225,,
606.40865,,
606.450675,,
606.46165,,
606.478875,,
606.48705,,
606.501025,,
606.525675,,
606.536175,,
606.5514,,
606.57475,,
606.5955,,
606.6048,,
606.617325,,
606.6295,,
606.6391,,
606.65775,,
606.703175,,
606.71325,,
606.7266,,
606.75465,,
606.7709,,
606.79205,,
606.802625,,
606.815725,,
606.8234,,
606.8359,,
606.847525,,
606.857575,,
606.881275,,
606.982075,,
607.0127,,
607.04205,,
607.055225,,
607.07655,,
607.09395,,
607.11185,,
607.12955,,
607.147175,,
607.17795,,
607.2056,,
607.22475,,
607.235875,,
607.2639,,
607.288075,,
607.3044,,
607.316,,
607.3486,,
607.361825,,
607.37915,,
607.3982,,
607.4087,,
607.4249,,
607.4576,,
607.48275,,
607.5104,,
607.556225,,
607.5706,,
607.593925,,
607.6144,,
607.64065,,
607.670475,,
607.682825,,
607.706075,,
607.7224,,
607.755225,,
607.810525,,
607.842925,,
607.86005,,
607.886575,,
607.933325,,
608.013925,,
608.0261,,
608.04165,,
608.052175,,
608.066075,,
608.073875,,
608.081025,,
608.1012,,
608.119075,,
608.136125,,
608.144875,,
608.186325,,
608.19865,,
608.21435,,
608.23445,,
608.258775,,
608.281325,,
608.3918,,
608.399675,,
608.4106,,
608.425975,,
608.444875,,
608.459975,,
608.471175,,
608.4855,,
608.603025,,
608.686825,,
608.724125,,
608.783275,,
608.856375,,
609.029975,,
609.050875,,
609.076325,,
609.09605,,
609.10805,,
609.119275,,
609.1396,,
609.160925,,
609.178575,,
609.186975,,
609.20235,,
609.22935,,
609.251,,
609.263625,,
609.289975,,
609.315475,,
609.361475,,
609.416975,,
609.434175,,
609.4525,,
609.469825,,
609.485975,,
609.49705,,
609.5058,,
609.51845,,
609.605875,,
609.6347,,
609.65945,,
609.7169,,
609.736725,,
609.7471,,
609.77695,,
609.8182,,
609.825825,,
609.83805,,
609.866275,,
609.876425,,
609.893675,,
609.913675,,
609.934875,,
609.95835,,
609.981575,,
609.997775,,
610.0105,,
610.02235,,
610.034625,,
610.05545,,
610.08775,,
610.120675,,
610.129225,,
610.146425,,
610.1577,,
610.173025,,
610.190875,,
610.202675,,
610.2161,,
610.243025,,
610.284475,,
610.30795,,
610.324925,,
610.3389,,
610.37575,,
610.39735,,
610.4092,,
610.416175,,
610.4348,,
610.44265,,
610.460925,,
610.471125,,
610.484825,,
610.526325,,
610.573725,,
610.596575,,
610.656075,,
610.689325,,
610.711225,,
610.726175,,
610.749275,,
610.758825,,
610.780825,,
610.80845,,
610.817375,,
610.827125,,
610.841775,,
610.872175,,
610.885275,,
610.896675,,
610.9104,,
610.927075,,
610.948325,,
610.963225,,
610.97585,,
610.993975,,
611.00945,,
611.038125,,
611.05385,,
611.0778,,
611.0863,,
611.096375,,
611.111525,,
611.123875,,
611.14425,,
611.157725,,
611.20315,,
611.232225,,
611.243,,
611.252075,,
611.28515,,
611.310375,,
611.3256,,
611.3411,,
611.35605,,
611.388225,,
611.403475,,
611.4271,,
611.4976,,
611.515325,,
611.52665,,
611.55465,,
611.56665,,
611.593575,,
611.641975,,
611.649225,,
611.672225,,
611.68315,,
611.699075,,
611.727075,,
611.749925,,
611.77075,,
611.794275,,
611.819525,,
611.826675,,
611.83805,,
611.848,,
611.8779,,
611.8915,,
611.934025,,
611.951225,,
611.968975,,
611.99875,,
612.008375,,
612.01495,,
612.054475,,
612.125675,,
612.144925,,
612.16985,,
612.18675,,
612.208075,,
612.2334,,
612.257325,,
612.27995,,
612.29265,,
612.326275,,
612.346875,,
612.366975,,
612.383375,,
612.411025,,
612.425675,,
612.50025,,
612.586725,,
612.6005,,
612.614725,,
612.62535,,
612.64175,,
612.652025,,
612.662225,,
612.706575,,
612.7278,,
612.7388,,
612.752925,,
612.7702,,
612.8014,,
612.81545,,
612.85205,,
612.90765,,
612.926975,,
612.94885,,
612.976275,,
612.985025,,
613.012,,
613.033525,,
613.07005,,
613.0978,,
613.13915,,
613.218975,,
613.24695,,
613.27735,,
613.288025,,
613.314925,,
613.32675,,
613.382475,,
613.42155,,
613.451875,,
613.46425,,
613.479375,,
613.500875,,
613.52745,,
613.538925,,
613.558025,,
613.6574,,
613.6755,,
613.683075,,
613.694525,,
613.70545,,
613.726275,,
613.740125,,
613.749575,,
613.762625,,
613.7771,,
613.789275,,
613.7987,,
613.8323,,
613.874025,,
613.8978,,
613.99655,,
614.01235,,
614.0313,,
614.05315,,
614.079525,,
614.1113,,
614.1222,,
614.143125,,
614.18395,,
614.217275,,
614.24295,,
614.282675,,
614.307075,,
614.322175,,
614.348275,,
614.3727,,
614.384475,,
614.39385,,
614.408475,,
614.419575,,
614.443225,,
614.457275,,
614.472675,,
614.504,,
614.518125,,
614.5282,,
614.539625,,
614.55175,,
614.58885,,
614.6291,,
614.688575,,
614.7113,,
614.7324,,
614.749525,,
614.766425,,
614.7771,,
614.797,,
614.80365,,
614.8278,,
614.835925,,
614.8459,,
614.8695,,
614.9069,,
614.915625,,
614.93205,,
614.95405,,
614.965325,,
614.9799,,
614.99675,,
615.0192,,
615.035675,,
615.12155,,
615.13655,,
615.205225,,
615.2203,,
615.2406,,
615.267,,
615.281775,,
615.3349,,
615.375875,,
615.39375,,
615.41605,,
615.426125,,
615.4394,,
615.500275,,
615.52115,,
615.536225,,
615.5495,,
615.57245,,
615.587,,
615.6141,,
615.640325,,
615.659325,,
615.7026,,
615.71705,,
615.7285,,
615.740125,,
615.74895,,
615.766625,,
615.782425,,
615.799025,,
615.826475,,
615.83835,,
615.85595,,
615.86815,,
615.886025,,
615.901725,,
615.921025,,
615.939375,,
615.95745,,
615.976175,,
615.991025,,
616.012675,,
616.034975,,
616.0589,,
616.0861,,
616.13035,,
616.1645,,
616.35415,,
616.3751,,
616.397975,,
616.41255,,
616.420675,,
616.431,,
616.44555,,
616.472025,,
616.508375,,
616.53515,,
616.572775,,
616.59295,,
616.605625,,
616.62615,,
616.63725,,
616.652575,,
616.6639,,
616.67325,,
616.68155,,
616.6973,,
616.70995,,
616.720125,,
616.7834,,
616.83565,,
616.8474,,
616.85955,,
616.86885,,
616.87945,,
616.91035,,
616.926375,,
616.97725,,
617.010325,,
617.051975,,
617.080475,,
617.119775,,
617.1269,,
617.172275,,
617.20135,,
617.217075,,
617.2285,,
617.2499,,
617.264025,,
617.279075,,
617.2991,,
617.30955,,
617.323925,,
617.333925,,
617.34695,,
617.37805,,
617.391025,,
617.4218,,
617.4556,,
617.4679,,
617.51155,,
617.525975,,
617.535225,,
617.587075,,
617.621375,,
617.6326,,
617.651675,,
617.6831,,
617.70285,,
617.71155,,
617.732225,,
617.7442,,
617.763075,,
617.7741,,
617.80085,,
617.821975,,
617.83885,,
617.871,,
617.8969,,
617.91765,,
617.9253,,
617.943775,,
617.953875,,
618.010975,,
618.021775,,
618.03505,,
618.055675,,
618.06215,,
618.076475,,
618.09225,,
618.127225,,
618.141775,,
618.15955,,
618.201825,,
618.217375,,
618.242125,,
618.25825,,
618.278275,,
618.2953,,
618.338175,,
618.353275,,
618.375,,
618.396125,,
618.4288,,
618.451,,
618.480125,,
618.49645,,
618.5289,,
618.54215,,
618.5542,,
618.571,,
618.5824,,
618.5906,,
618.600975,,
618.6208,,
618.657275,,
618.673525,,
618.687575,,
618.703975,,
618.7144,,
618.721175,,
618.739875,,
618.78055,,
618.8198,,
618.830675,,
618.843575,,
618.862,,
618.907075,,
618.93675,,
618.995825,,
619.0178,,
619.0604,,
619.076725,,
619.08695,,
