SPK_SPKC02a,SPK_SPKC02b,SPK_SPKC10a,SPK_SPKC10b,SPK_SPKC10c,SPK_SPKC15a
292.38035,274.471625,,278.228425,291.934275,236.1952
292.40185,274.583525,,278.240875,291.948875,236.260425
292.415325,274.621725,,278.2534,291.965925,236.26745
292.4234,274.6574,,278.267275,291.9795,236.273825
292.4498,274.67375,,278.285075,291.999575,236.292375
292.474925,274.6912,,278.303325,292.0197,236.34135
292.491775,274.7087,,278.32455,292.0391,236.372975
292.546475,274.731175,,278.337775,292.062825,236.38715
292.550175,274.7809,,278.35815,292.08985,236.444175
292.573,274.8183,,278.376575,292.11125,236.4684
292.583675,274.844575,,278.396825,292.1472,236.481975
292.629925,274.9701,,278.45405,292.165225,236.496825
292.651175,274.991075,,278.497575,292.187075,236.53215
292.6648,275.022,,278.535575,292.24565,236.55075
292.692475,275.040075,,278.5637,292.297525,236.565575
292.7123,275.061925,,278.57655,292.32325,236.583125
292.720725,275.07545,,278.59065,292.344525,236.59845
292.7417,275.09295,,278.6025,292.37645,236.666475
292.7625,275.117925,,278.619025,292.407875,236.6925
292.76365,275.1958,,278.63655,292.431325,236.703125
292.804825,275.245325,,278.644825,292.45815,236.717925
292.80955,275.26295,,278.652275,292.48385,236.7452
292.857075,275.2873,,278.668675,292.5108,236.7541
292.86685,275.32945,,278.684325,292.590725,236.757725
292.885825,275.359325,,278.70055,292.629325,236.77295
292.890325,275.3859,,278.76205,292.666525,236.774725
292.90165,275.42465,,278.820875,292.720225,236.7794
292.928825,275.451225,,278.8513,292.758,236.7859
292.96375,275.5068,,278.87835,292.795,236.78935
292.992825,275.547625,,278.896225,292.812575,236.805775
293.0512,275.581125,,278.912825,292.834325,236.825675
293.104025,275.611125,,278.9348,292.873075,236.838975
293.158725,275.64025,,278.95535,292.922625,236.87495
293.19175,275.666275,,278.9688,292.96725,236.8915
293.25075,275.6972,,278.993075,293.00105,236.918575
293.2702,275.741175,,279.0136,293.0279,236.950475
293.28145,275.7712,,279.038875,293.07245,236.984525
293.29795,275.799575,,279.0695,293.103375,237.02265
293.36545,275.81155,,279.101525,293.1325,237.023675
293.4095,275.8456,,279.12525,293.160625,237.091125
293.414475,275.874725,,279.159425,293.205825,237.134275
293.425275,275.8906,,279.2073,293.244225,237.145225
293.438825,275.9216,,279.290375,293.2664,237.185325
293.451125,275.943525,,279.304575,293.304675,237.199125
293.4709,275.963625,,279.3116,293.337775,237.2156
293.50755,275.978975,,279.324975,293.3408,237.23795
293.5265,276.011075,,279.336475,293.3732,237.25105
293.554325,276.078875,,279.345575,293.407975,237.266075
293.5646,276.109775,,279.35255,293.4503,237.280825
293.5816,276.152075,,279.364425,293.486675,237.294575
293.598075,276.183925,,279.3756,293.4895,237.310225
293.603225,276.2152,,279.391825,293.512925,237.34415
293.606825,276.218775,,279.4011,293.545525,237.36115
293.62615,276.2604,,279.426625,293.5707,237.372975
293.6779,276.29585,,279.4363,293.573625,237.404425
293.7217,276.3148,,279.4459,293.592575,237.45345
293.73485,276.3307,,279.472275,293.6272,237.469825
293.7514,276.352425,,279.49545,293.685625,237.486575
293.767,276.3675,,279.5347,293.7425,237.501
293.768225,276.388075,,279.550325,293.797925,237.53355
293.77335,276.404325,,279.569575,293.805475,237.5379
293.7897,276.42215,,279.6168,293.836525,237.556
293.80915,276.438925,,279.650925,293.8708,237.5751
293.8305,276.458675,,279.6954,293.9084,237.6222
293.834875,276.481325,,279.728975,293.932275,237.6282
293.884825,276.55515,,279.76635,293.955525,237.6544
293.95195,276.569175,,279.79085,293.987275,237.668375
293.9967,276.593225,,279.808325,294.02045,237.6825
294.055875,276.60975,,279.8563,294.047475,237.701275
294.05825,276.638325,,279.87275,294.094,237.743875
294.0714,276.662325,,279.892825,294.165675,237.76145
294.1069,276.7084,,279.916825,294.210225,237.791025
294.15025,276.7498,,279.94655,294.239575,237.8048
294.16455,276.77255,,279.971,294.273475,237.809875
294.211325,276.78975,,280.00155,294.31425,237.826875
294.241975,276.85395,,280.04105,294.323175,237.84925
294.260925,276.876,,280.0809,294.33565,237.86665
294.3013,276.894925,,280.122925,294.3973,237.8713
294.322075,276.94095,,280.152975,294.415925,237.88605
294.384375,276.976425,,280.187975,294.43315,237.8984
294.4749,276.98765,,280.214175,294.4831,237.92255
294.55425,277.0044,,280.233375,294.4994,237.935825
294.571125,277.03315,,280.248075,294.57015,237.9471
294.5955,277.052325,,280.259725,294.6061,237.973775
294.633875,277.076975,,280.2773,294.64475,237.984775
294.643025,277.10465,,280.297725,294.650175,237.998275
294.664275,277.121,,280.319125,294.681825,238.013025
294.668525,277.149975,,280.334275,294.6862,238.02365
294.6805,277.184375,,280.3632,294.7156,238.06535
294.69625,277.205375,,280.392425,294.75145,238.085625
294.7264,277.216525,,280.426425,294.796725,238.097625
294.73015,277.22285,,280.4397,294.826825,238.127475
294.747175,277.24495,,280.45885,294.862575,238.1457
294.760225,277.2713,,280.4929,294.894025,238.166475
294.798075,277.29175,,280.518875,294.930925,238.178075
294.84995,277.322725,,280.5667,294.962,238.2055
294.85985,277.345775,,280.59895,295.0027,238.219625
295.007825,277.3679,,280.61555,295.031275,238.2363
295.0169,277.3818,,280.644575,295.070575,238.245975
295.053925,277.401125,,280.674075,295.097625,238.261375
295.067925,277.416675,,280.7074,295.168775,238.2921
295.109925,277.434325,,280.748425,295.1984,238.316175
295.127975,277.45165,,280.81535,295.2453,238.34585
295.137825,277.494225,,280.838075,295.28185,238.3665
295.183025,277.534725,,280.859175,295.3076,238.373625
295.20995,277.551,,280.8767,295.31955,238.3836
295.2455,277.5645,,280.90715,295.34125,238.42275
295.26245,277.5827,,280.934425,295.37565,238.453625
295.277725,277.60165,,280.956425,295.398125,238.498
295.291,277.63095,,280.981475,295.43235,238.526525
295.413825,277.648625,,281.0111,295.4547,238.542675
295.444325,277.684825,,281.063175,295.4971,238.5586
295.492925,277.704675,,281.1252,295.539625,238.5871
295.507975,277.81125,,281.203125,295.5479,238.6026
295.5714,277.841975,,281.234175,295.581125,238.642925
295.59695,277.864875,,281.25295,295.5872,238.645525
295.618825,277.883175,,281.2743,295.619475,238.662975
295.642975,277.917625,,281.29855,295.64885,238.68455
295.671025,277.939175,,281.314725,295.682675,238.757975
295.711525,277.951725,,281.327675,295.722,238.8278
295.7385,277.98805,,281.337675,295.757625,238.84655
295.793525,277.997,,281.379725,295.780425,238.9481
295.81145,278.014725,,281.4542,295.811775,238.98785
295.82725,278.017075,,281.5199,295.84585,239.00315
295.845225,278.050475,,281.547175,295.8861,239.022475
295.8632,278.178825,,281.566175,295.9507,239.042225
295.87055,278.202625,,281.5921,295.9991,239.060175
295.89105,278.222875,,281.611825,296.017275,239.0755
295.906575,278.249125,,281.633325,296.0392,239.097625
295.924825,278.265725,,281.651925,296.176425,239.121025
295.94335,278.283525,,281.66905,296.212525,239.216075
295.962875,278.32035,,281.682775,296.286825,239.259975
295.983375,278.357025,,281.719125,296.33125,239.277125
296.013275,278.397,,281.74415,296.357475,239.29685
296.05295,278.416625,,281.766625,296.391425,239.312825
296.07335,278.44225,,281.815675,296.4144,239.3165
296.09485,278.47385,,281.8422,296.477025,239.330225
296.13145,278.524025,,281.8572,296.49155,239.346675
296.22985,278.569675,,281.89225,296.5187,239.361275
296.242625,278.59545,,281.905475,296.55165,239.374675
296.2497,278.6251,,281.92975,296.566725,239.3812
296.26465,278.6459,,281.948025,296.5836,239.407025
296.281925,278.68005,,281.954675,296.60925,239.412975
296.296475,278.7321,,281.9702,296.6419,239.4411
296.3186,278.7448,,282.004675,296.667175,239.4514
296.321025,278.7665,,282.0406,296.68455,239.46275
296.353225,278.805875,,282.07135,296.714,239.47785
296.3607,278.8317,,282.148375,296.7304,239.5093
296.3882,278.851725,,282.17645,296.79935,239.53525
296.4167,278.859075,,282.195025,296.8247,239.5667
296.42845,278.877525,,282.22005,296.845675,239.579125
296.450925,278.884575,,282.234125,296.8641,239.6125
296.471125,278.9131,,282.27435,296.887125,239.627775
296.507525,278.93455,,282.278825,296.904975,239.642175
296.56755,278.986025,,282.31995,296.9271,239.65625
296.598225,279.002225,,282.3759,296.96485,239.67715
296.6481,279.027575,,282.459275,296.996975,239.69105
296.6689,279.052525,,282.477575,297.04535,239.725525
296.688675,279.077075,,282.488775,297.07675,239.754
296.753325,279.09975,,282.49875,297.123225,239.77235
296.788025,279.11785,,282.5033,297.1583,239.790775
296.807825,279.152325,,282.51555,297.181125,239.804475
296.820675,279.173875,,282.52325,297.21625,239.831025
296.8573,279.21655,,282.537175,297.242175,239.842025
296.909375,279.23865,,282.5485,297.2744,239.851225
296.929675,279.29655,,282.567825,297.3117,239.870375
296.94265,279.32575,,282.586825,297.33525,239.887375
296.9778,279.34075,,282.619475,297.366975,239.923575
297.005375,279.35775,,282.683425,297.395275,239.9553
297.04655,279.390825,,282.73305,297.41585,239.970875
297.073075,279.419725,,282.7742,297.437425,239.98675
297.09455,279.4372,,282.7934,297.442075,240.0033
297.10375,279.48195,,282.81,297.464775,240.024775
297.12765,279.5099,,282.8292,297.495575,240.101575
297.1653,279.549975,,282.8469,297.502375,240.137425
297.186675,279.570575,,282.867925,297.59305,240.15835
297.19825,279.603725,,282.90385,297.616225,240.183925
297.2234,279.635225,,282.949075,297.65395,240.2622
297.236775,279.67095,,282.96895,297.69325,240.29085
297.282725,279.704425,,283.013975,297.73545,240.3362
297.319775,279.73815,,283.089075,297.769325,240.367375
297.332475,279.775025,,283.1169,297.836325,240.396275
297.3496,279.794775,,283.12875,297.859575,240.414425
297.3617,279.820925,,283.139625,297.88265,240.427725
297.3774,279.853625,,283.149825,297.9268,240.510825
297.40185,279.868325,,283.161525,297.973,240.52805
297.439025,279.8926,,283.169175,297.978325,240.570125
297.455825,279.9145,,283.184025,298.039625,240.58555
297.476475,279.9408,,283.20305,298.0794,240.60365
297.4939,279.9699,,283.235225,298.109825,240.6219
297.537075,280.002875,,283.263225,298.14045,240.63405
297.55025,280.03075,,283.33545,298.162375,240.667025
297.561825,280.06905,,283.371825,298.207625,240.688075
297.60835,280.100875,,283.39,298.265475,240.7107
297.623325,280.121325,,283.42215,298.2991,240.73925
297.665625,280.16355,,283.499025,298.348175,240.782625
297.6897,280.247375,,283.613725,298.370325,240.8056
297.71175,280.26615,,283.625875,298.40055,240.824975
297.733425,280.283125,,283.665125,298.431675,240.845925
297.778225,280.308025,,283.672925,298.4507,240.87355
297.788,280.321475,,283.691025,298.54755,240.90085
297.7988,280.340375,,283.6967,298.569075,240.916925
297.82965,280.3599,,283.701875,298.60665,240.935575
297.84825,280.385475,,283.7073,298.641175,240.97025
297.8634,280.409825,,283.71095,298.6786,241.001325
297.910725,280.43265,,283.7186,298.72405,241.0213
297.9135,280.4787,,283.72305,298.7768,241.0373
297.948575,280.5298,,283.728725,298.8214,241.0579
297.9615,280.561625,,283.7359,298.870275,241.08225
297.979925,280.584125,,283.7482,298.9409,241.133625
298.041675,280.60695,,283.77285,298.9849,241.169275
298.04645,280.6378,,283.81035,299.024325,241.183875
298.0687,280.66665,,283.87485,299.0494,241.209125
298.1716,280.691525,,283.9838,299.064225,241.28485
298.224875,280.7104,,283.994325,299.124575,241.290475
298.248625,280.7379,,284.00155,299.1568,241.30015
298.31075,280.778125,,284.010275,299.1859,241.347675
298.33975,280.841375,,284.018725,299.2116,241.361575
298.371025,280.9116,,284.0247,299.2422,241.375375
298.3898,280.948925,,284.0324,299.2756,241.389
298.43005,280.9753,,284.036875,299.307825,241.408075
298.44985,281.006925,,284.041625,299.3524,241.4232
298.4839,281.030475,,284.050825,299.399925,241.468425
298.501875,281.034025,,284.057375,299.436325,241.488025
298.57675,281.078375,,284.067025,299.45685,241.52015
298.607075,281.1164,,284.0755,299.468825,241.541625
298.620225,281.138275,,284.0824,299.4709,241.57355
298.673825,281.15875,,284.09195,299.49385,241.601475
298.690275,281.2678,,284.116825,299.516375,241.62105
298.7213,281.2795,,284.15095,299.551025,241.6394
298.7429,281.30455,,284.2027,299.583775,241.6507
298.783975,281.327925,,284.265775,299.618875,241.6698
298.798575,281.34765,,284.30045,299.65945,241.71145
298.8048,281.360625,,284.309675,299.72475,241.72925
298.850175,281.37835,,284.31875,299.779075,241.750425
298.866275,281.401375,,284.332075,299.83575,241.765775
298.874475,281.460375,,284.338825,299.88785,241.782
298.950025,281.518575,,284.354375,299.971,241.80035
298.973475,281.543375,,284.365975,300.016725,241.8181
298.986125,281.571225,,284.383775,300.0716,241.835475
299.053575,281.5938,,284.40415,300.119825,241.87975
299.076375,281.6151,,284.458675,300.181425,241.91585
299.09085,281.64335,,284.516475,300.194275,241.939125
299.10565,281.659775,,284.5347,300.2263,241.9591
299.124925,281.681825,,284.564325,300.24955,241.98795
299.134075,281.70675,,284.604825,300.278025,241.9952
299.152475,281.7256,,284.6383,300.313625,242.021125
299.198275,281.7748,,284.671675,300.328125,242.056775
299.22935,281.80375,,284.73015,300.351475,242.072575
299.265225,281.832625,,284.835375,300.371575,242.1189
299.27445,281.86005,,284.867175,300.4007,242.13845
299.3035,281.87755,,284.955675,300.423725,242.15855
299.346225,281.918675,,284.98045,300.435025,242.212375
299.39485,281.9462,,285.0073,300.43855,242.2271
299.459325,281.981,,285.022775,300.44885,242.25295
299.547675,282.00575,,285.048125,300.477775,242.274725
299.563075,282.028375,,285.057475,300.488775,242.29175
299.6672,282.049775,,285.076725,300.500075,242.335875
299.694425,282.065,,285.0914,300.51805,242.3481
299.706175,282.077575,,285.10295,300.543925,242.379875
299.7097,282.122025,,285.117325,300.5797,242.443375
299.738225,282.16185,,285.13115,300.59875,242.458775
299.77325,282.17375,,285.15035,300.6084,242.476275
299.85195,282.1917,,285.170625,300.6416,242.49575
299.864475,282.222075,,285.20155,300.665175,242.5085
299.8831,282.290675,,285.228175,300.70485,242.5292
299.943225,282.310425,,285.2524,300.742875,242.54465
299.9662,282.329275,,285.273375,300.792275,242.623575
300.05035,282.369125,,285.317525,300.848325,242.643825
300.084725,282.424625,,285.3525,300.894075,242.659925
300.102225,282.462225,,285.4008,300.940025,242.701075
300.13515,282.4707,,285.428525,300.968025,242.748575
300.156025,282.485775,,285.434375,300.999,242.820175
300.168875,282.508225,,285.4489,301.04715,242.837125
300.172975,282.526875,,285.4989,301.064925,242.851075
300.196575,282.529275,,285.528275,301.0994,242.896875
300.236575,282.540375,,285.594925,301.125675,242.9337
300.3187,282.555425,,285.688875,301.178975,242.957275
300.3295,282.5696,,285.7066,301.245175,242.969325
300.34885,282.59185,,285.732875,301.278575,242.980925
300.392675,282.612575,,285.751025,301.322325,243.0313
300.433975,282.654425,,285.7812,301.371075,243.051975
300.45555,282.68665,,285.810225,301.45955,243.095125
300.4718,282.702025,,285.83465,301.4727,243.12375
300.4881,282.740175,,285.891625,301.491175,243.1398
300.530975,282.7655,,285.937025,301.514375,243.151575
300.55745,282.77605,,285.953775,301.530275,243.1679
300.6108,282.800075,,286.003025,301.5666,243.1742
300.655025,282.825475,,286.021075,301.596075,243.1809
300.72855,282.842775,,286.0451,301.626225,243.203625
300.75345,282.876075,,286.060275,301.660425,243.231025
300.77505,282.93055,,286.09085,301.717625,243.24225
300.841125,282.96825,,286.108625,301.771575,243.2514
300.914625,283.000825,,286.127875,301.796975,243.270075
300.9171,283.037675,,286.134075,301.82805,243.316725
300.964125,283.06285,,286.151675,301.846475,243.353825
301.018725,283.08765,,286.173125,301.872575,243.3722
301.04185,283.1095,,286.187475,301.87975,243.386175
301.074475,283.138825,,286.206,301.934825,243.42745
301.17455,283.217875,,286.252075,301.988075,243.441275
301.193575,283.25805,,286.273475,302.014975,243.475725
301.19675,283.277575,,286.289575,302.0374,243.50905
301.24055,283.328775,,286.332375,302.060925,243.5242
301.27605,283.3606,,286.347325,302.095325,243.545625
301.2897,283.3951,,286.37085,302.120325,243.56635
301.307575,283.427775,,286.390125,302.139125,243.5873
301.3216,283.465425,,286.4138,302.16695,243.601125
301.36925,283.524975,,286.442825,302.1999,243.6305
301.477825,283.5656,,286.4679,302.2247,243.65225
301.499925,283.594525,,286.536775,302.251,243.671625
301.5698,283.613275,,286.5828,302.2842,243.689675
301.61055,283.641625,,286.6016,302.3231,243.7098
301.640975,283.6862,,286.6456,302.347775,243.766025
301.7038,283.745325,,286.67805,302.433875,243.7844
301.744775,283.78945,,286.7062,302.44845,243.802375
301.7511,283.8009,,286.712975,302.468375,243.824875
301.77295,283.81395,,286.7161,302.484425,243.873175
301.8238,283.836275,,286.727725,302.54935,243.919975
301.849775,283.9402,,286.732775,302.58245,243.95505
301.918625,283.98095,,286.738125,302.626,244.01015
301.92965,284.00585,,286.742775,302.668275,244.05
301.97965,284.02845,,286.749125,302.69815,244.067675
302.01225,284.043875,,286.755825,302.727325,244.100125
302.101425,284.054325,,286.762275,302.7465,244.122825
302.116875,284.061175,,286.76995,302.781375,244.155225
302.13495,284.08175,,286.780675,302.8337,244.17235
302.162975,284.09445,,286.788925,302.876325,244.19335
302.195125,284.114425,,286.7969,302.913025,244.200075
302.21935,284.13685,,286.807375,302.961275,244.21155
302.31675,284.18705,,286.81525,303.0029,244.2345
302.319175,284.267225,,286.831475,303.033875,244.2521
302.321075,284.2855,,286.839125,303.08095,244.264725
302.34675,284.296875,,286.87205,303.115425,244.292675
302.4346,284.3147,,286.895175,303.157475,244.355575
302.466125,284.325675,,286.9213,303.208625,244.376575
302.5059,284.37205,,286.94635,303.26065,244.3846
302.527725,284.482775,,286.96445,303.3115,244.39865
302.552925,284.4966,,286.97945,303.358225,244.40975
302.568675,284.505275,,286.99505,303.378025,244.4237
302.608025,284.511925,,287.008025,303.40375,244.456575
302.66195,284.52805,,287.017225,303.447075,244.49905
302.686975,284.56155,,287.023925,303.49045,244.525575
302.812425,284.653725,,287.039125,303.53915,244.544675
302.833275,284.671575,,287.04595,303.581325,244.590175
302.870775,284.69385,,287.055,303.613875,244.670675
302.903425,284.70935,,287.06305,303.656925,244.672175
302.934375,284.749175,,287.0708,303.6855,244.688075
302.952925,284.789325,,287.080775,303.705975,244.73485
302.9725,284.827775,,287.099725,303.7304,244.74615
303.0073,284.8411,,287.125675,303.754825,244.759975
303.06305,284.852375,,287.159075,303.7992,244.774375
303.079825,284.86455,,287.18585,303.82015,244.818
303.131925,284.890075,,287.234025,303.82255,244.846575
303.1585,284.9821,,287.265275,303.83705,244.865825
303.240775,285.00245,,287.275775,303.851575,244.867975
303.2551,285.020025,,287.293075,303.874075,244.884975
303.321075,285.0338,,287.312975,303.9048,244.932675
303.33555,285.0484,,287.3314,303.97695,244.94975
303.3542,285.06695,,287.3769,304.001625,244.9609
303.43155,285.10805,,287.433,304.025225,244.968575
303.503725,285.131525,,287.462925,304.054775,244.999
303.515525,285.15355,,287.486775,304.074125,245.0137
303.529125,285.1906,,287.543975,304.12435,245.030025
303.584225,285.217025,,287.562925,304.1443,245.04565
303.61065,285.229575,,287.597925,304.16415,245.05805
303.637675,285.2437,,287.629025,304.193775,245.072625
303.659375,285.263875,,287.672925,304.218675,245.08615
303.74445,285.368725,,287.7136,304.2659,245.114775
303.7621,285.389675,,287.764925,304.294975,245.1454
303.82675,285.40865,,287.7755,304.32445,245.164075
303.83345,285.434625,,287.780875,304.3627,245.1953
303.865425,285.455625,,287.7882,304.40055,245.21655
303.888425,285.46615,,287.796425,304.417075,245.23085
303.893325,285.51585,,287.805175,304.450875,245.25785
303.9246,285.564075,,287.811675,304.4853,245.276275
303.96085,285.5952,,287.82345,304.50715,245.286275
304.001175,285.681275,,287.8378,304.5344,245.29965
304.071975,285.700625,,287.84935,304.546,245.3154
304.13715,285.70905,,287.86545,304.558425,245.32715
304.155025,285.7184,,287.876075,304.642875,245.337675
304.1808,285.735075,,287.891975,304.666175,245.350125
304.207875,285.753225,,287.92035,304.68015,245.363475
304.22715,285.769625,,287.943025,304.708775,245.379375
304.2488,285.782225,,287.980825,304.7437,245.397825
304.279175,285.797625,,288.0035,304.76885,245.440725
304.295625,285.80695,,288.017025,304.87925,245.45095
304.3362,285.824025,,288.029075,304.913075,245.461725
304.350725,285.946125,,288.0403,304.946975,245.471475
304.368225,285.96765,,288.0566,304.975875,245.5229
304.383125,285.979925,,288.0784,305.000275,245.539975
304.4071,285.99545,,288.09755,305.021225,245.577475
304.41055,286.010275,,288.16905,305.054,245.604875
304.466375,286.022475,,288.1938,305.11285,245.61775
304.483625,286.036425,,288.24795,305.1419,245.629975
304.510775,286.0461,,288.2886,305.17,245.6623
304.535425,286.06185,,288.292125,305.215125,245.7008
304.548425,286.08075,,288.31895,305.249875,245.72205
304.56215,286.095,,288.34015,305.285025,245.739225
304.563175,286.107425,,288.360175,305.307075,245.751725
304.625875,286.1187,,288.38255,305.3163,245.7655
304.6627,286.1312,,288.406125,305.34585,245.800325
304.668325,286.156025,,288.425825,305.378475,245.8164
304.708475,286.15915,,288.457475,305.413575,245.833425
304.7479,286.18325,,288.5209,305.43165,245.848225
304.756225,286.200625,,288.643075,305.45035,245.8732
304.781825,286.2217,,288.656125,305.472375,245.90755
304.824225,286.231975,,288.66905,305.496925,245.9564
304.84435,286.2592,,288.684625,305.52635,245.970675
304.84695,286.277125,,288.6965,305.56875,245.995725
304.858825,286.30245,,288.718825,305.611725,246.02295
304.90505,286.31805,,288.7296,305.68505,246.037575
304.9447,286.3318,,288.742325,305.726825,246.04665
304.9557,286.3416,,288.7594,305.75015,246.069725
304.968175,286.3615,,288.774225,305.783175,246.08725
304.9894,286.3783,,288.78465,305.854925,246.102075
305.07035,286.396425,,288.808525,305.899325,246.178075
305.09575,286.41375,,288.827775,305.94455,246.19605
305.11955,286.4234,,288.8881,305.991725,246.27905
305.1423,286.44675,,288.903,306.030525,246.30565
305.16835,286.4703,,288.9259,306.080075,246.344425
305.1849,286.4845,,288.933425,306.101275,246.35745
305.209625,286.517925,,288.947125,306.1098,246.383275
305.22455,286.536225,,288.95565,306.137225,246.396675
305.228725,286.591175,,288.9825,306.16495,246.40765
305.245175,286.61135,,289.01105,306.190525,246.42015
305.27265,286.648125,,289.023125,306.23585,246.438875
305.286175,286.698275,,289.0352,306.2791,246.4518
305.309975,286.71325,,289.05555,306.3482,246.523225
305.329125,286.74905,,289.0822,306.37855,246.542925
305.37575,286.788475,,289.107875,306.407825,246.57185
305.450575,286.827375,,289.128925,306.4395,246.620025
305.472575,286.845675,,289.1452,306.4654,246.64995
305.4853,286.851,,289.15715,306.504475,246.676725
305.5094,286.903675,,289.189225,306.5437,246.71165
305.5309,286.933275,,289.211675,306.574075,246.72405
305.553475,286.9461,,289.2344,306.603025,246.78755
305.609775,286.9541,,289.24215,306.628925,246.800675
305.6293,286.968775,,289.253875,306.6462,246.821175
305.663275,286.999275,,289.27145,306.66645,246.8363
305.685425,287.004375,,289.2793,306.70405,246.86145
305.71575,287.014025,,289.291625,306.724025,246.875225
305.73825,287.0567,,289.293125,306.7622,246.8939
305.76285,287.070925,,289.302025,306.788525,246.93145
305.7669,287.1051,,289.319575,306.808875,246.96245
305.7773,287.119175,,289.33495,306.813775,246.9746
305.7957,287.14065,,289.3537,306.85565,246.98805
305.850825,287.17065,,289.3802,306.890975,247.009725
305.8837,287.215975,,289.406675,306.973075,247.02215
305.9191,287.254275,,289.430125,307.01275,247.035425
305.999925,287.263875,,289.462575,307.0559,247.05485
306.0062,287.287225,,289.541975,307.097525,247.086875
306.03115,287.33715,,289.55545,307.133,247.10475
306.092875,287.3684,,289.56815,307.20665,247.12175
306.11845,287.38535,,289.578075,307.3954,247.154425
306.156425,287.448125,,289.584825,307.43395,247.171875
306.216,287.5099,,289.6006,307.4718,247.191775
306.268225,287.522875,,289.622,307.51815,247.211725
306.29305,287.53445,,289.6277,307.5677,247.2437
306.319375,287.546225,,289.656725,307.606225,247.259275
306.3783,287.56855,,289.677575,307.65595,247.277475
306.4891,287.58965,,289.83955,307.687225,247.320125
306.50115,287.6129,,289.86655,307.719525,247.334275
306.5161,287.697275,,289.887775,307.743575,247.34915
306.5385,287.770225,,289.8948,307.773275,247.3892
306.571825,287.789475,,289.907775,307.873175,247.4117
306.62805,287.8012,,289.934325,307.933825,247.457275
306.6725,287.824525,,289.965275,307.9917,247.458675
306.687725,287.845425,,289.980175,308.02545,247.469775
306.708725,287.866675,,289.991525,308.0434,247.49675
306.83,287.89025,,290.0038,308.069425,247.509375
306.868,287.927575,,290.024075,308.138525,247.51325
306.939525,287.9535,,290.041425,308.172825,247.538525
306.96695,287.99915,,290.0924,308.19765,247.57745
306.98945,288.02225,,290.19625,308.227275,247.5916
307.012525,288.034525,,290.241825,308.24405,247.604975
307.021425,288.06145,,290.299175,308.249175,247.61475
307.073575,288.084025,,290.3059,308.29385,247.64045
307.1739,288.094375,,290.311875,308.303825,247.6635
307.19475,288.098175,,290.31805,308.310075,247.6746
307.210675,288.1111,,290.321125,308.3228,247.6882
307.217125,288.12725,,290.328625,308.3473,247.698325
307.25135,288.1486,,290.333875,308.384425,247.7297
307.265875,288.16655,,290.3394,308.4109,247.747175
307.303,288.2565,,290.344875,308.432525,247.761475
307.3191,288.2804,,290.35455,308.448075,247.773575
307.335325,288.301925,,290.36345,308.451775,247.79215
307.35485,288.3273,,290.374875,308.4795,247.8088
307.4074,288.343925,,290.3849,308.51835,247.82445
307.4109,288.356,,290.40075,308.55185,247.86015
307.443175,288.384075,,290.411775,308.57785,247.88315
307.4594,288.4035,,290.4328,308.602575,247.917225
307.480925,288.4169,,290.4542,308.692375,247.9581
307.5345,288.5675,,290.466125,308.703825,247.98605
307.551075,288.6151,,290.4753,308.711225,247.9915
307.661025,288.6209,,290.4889,308.724125,248.001975
307.6858,288.631775,,290.500475,308.74625,248.006975
307.7079,288.64285,,290.51125,308.781925,248.06435
307.7256,288.651275,,290.528075,308.833875,248.107175
307.773025,288.659025,,290.54715,308.8802,248.12345
307.79475,288.6636,,290.568725,308.89895,248.1421
307.827025,288.67575,,290.59355,308.929125,248.190425
307.857925,288.70295,,290.61695,308.97085,248.2047
307.876175,288.7291,,290.64075,308.99125,248.220425
307.89365,288.74515,,290.670525,309.046075,248.236775
308.01805,288.81715,,290.706525,309.0707,248.252025
308.044675,288.86345,,290.72665,309.09535,248.263
308.047875,288.898375,,290.757725,309.129725,248.292975
308.07575,288.9322,,290.769575,309.1652,248.349125
308.081475,288.93755,,290.800625,309.199875,248.378625
308.094825,288.948925,,290.8455,309.23725,248.417325
308.11635,288.960775,,290.90075,309.26235,248.431525
308.1668,288.97345,,290.9319,309.269625,248.4458
308.181725,288.9961,,290.97285,309.29405,248.46555
308.185275,289.012575,,290.993475,309.311675,248.485625
308.2001,289.029025,,291.03365,309.3165,248.498
308.2382,289.083375,,291.07715,309.337125,248.513625
308.26295,289.109925,,291.104775,309.3458,248.524125
308.30085,289.12415,,291.132975,309.371075,248.550675
308.312125,289.141275,,291.1583,309.404075,248.576525
308.342625,289.158475,,291.221175,309.460125,248.590725
308.364225,289.223375,,291.288975,309.48415,248.605525
308.388425,289.261925,,291.32945,309.52625,248.620275
308.39785,289.27825,,291.3647,309.556575,248.663125
308.414575,289.3098,,291.393975,309.593525,248.685875
308.446375,289.350375,,291.4115,309.60975,248.7115
308.466925,289.38445,,291.438225,309.616125,248.733075
308.470025,289.4043,,291.450025,309.651475,248.76605
308.474525,289.45155,,291.49135,309.684975,248.784525
308.48685,289.4731,,291.5248,309.712675,248.80345
308.504625,289.484175,,291.57685,309.72655,248.822425
308.544675,289.5139,,291.619575,309.78715,248.8576
308.5683,289.5313,,291.6628,309.82005,248.87405
308.57135,289.547975,,291.682075,309.847075,248.888625
308.590275,289.58495,,291.706725,309.86345,248.930075
308.61195,289.623475,,291.761725,309.931225,248.95755
308.62915,289.645225,,291.8015,309.962075,248.969625
308.653975,289.662925,,291.91515,310.0055,248.984525
