SPK_SPKC04a,SPK_SPKC07a,SPK_SPKC10a,SPK_SPKC12b,SPK_SPKC13a,SPK_SPKC13b
,,185.7588,,143.5509,173.60315
,,185.878725,,143.704125,177.115425
,,185.99215,,143.739025,177.6608
,,186.150225,,143.77935,177.665025
,,186.177125,,143.857825,177.6693
,,186.261275,,143.880825,177.969075
,,186.324775,,143.926875,178.35175
,,186.414025,,143.9564,178.4086
,,186.5427,,143.9968,178.4576
,,186.708625,,144.04285,178.6076
,,186.73505,,144.070225,178.691
,,186.8814,,144.13775,178.7306
,,187.020225,,144.213675,178.771225
,,187.33455,,144.28805,179.3825
,,187.5101,,144.362275,179.580675
,,187.655075,,144.3634,179.65695
,,187.7017,,144.42075,179.693475
,,187.73385,,144.455075,179.735775
,,187.751025,,144.468475,179.792675
,,187.775625,,144.7507,180.854725
,,187.796925,,144.7813,182.49355
,,187.8504,,144.840425,182.51805
,,188.098,,144.9143,182.611725
,,188.253325,,144.9529,182.691875
,,188.37795,,144.99175,183.1904
,,188.469,,145.0175,183.62885
,,188.63545,,145.04235,184.1188
,,188.785075,,145.0575,184.17795
,,188.9667,,145.1552,184.24525
,,189.0835,,145.208425,184.33625
,,189.1705,,145.247725,184.816325
,,189.3303,,145.374975,184.842625
,,189.4274,,145.476325,184.925225
,,189.47325,,145.649275,184.971625
,,189.7022,,145.70045,185.061975
,,189.967675,,145.7318,185.480875
,,190.120625,,145.849775,185.542875
,,190.258925,,145.883925,185.60485
,,190.587225,,145.906225,185.641975
,,190.6881,,145.955825,185.68815
,,190.8169,,145.99425,186.21595
,,190.942375,,146.01265,186.289075
,,191.021,,146.056475,186.313225
,,191.1153,,146.0612,186.37335
,,191.25205,,146.173975,186.430875
,,191.3052,,146.24445,186.43905
,,191.4358,,146.2775,186.475675
,,191.8134,,146.296325,186.617525
,,191.9647,,146.349,186.800925
,,192.093925,,146.3515,186.836
,,192.15975,,146.419,186.938975
,,192.233925,,146.5248,186.987475
,,192.3243,,146.723125,187.02995
,,192.65695,,146.744025,187.101025
,,192.763325,,146.82455,187.79705
,,192.8743,,147.00265,187.85405
,,193.0207,,147.051025,187.90935
,,193.226525,,147.0924,188.24955
,,193.64915,,147.113375,188.422925
,,194.505975,,147.147575,188.453225
,,195.100125,,147.386375,188.487825
,,195.358775,,147.4313,188.5659
,,195.505675,,147.539375,188.667875
,,195.599275,,147.552125,188.884725
,,196.08875,,147.629375,188.99955
,,196.17295,,147.74365,189.045275
,,196.232575,,147.784575,189.11785
,,196.25845,,147.809475,189.189325
,,196.2958,,147.8461,189.19795
,,196.4447,,147.869225,189.285125
,,196.4785,,147.9576,189.490275
,,196.575425,,148.049975,189.802
,,196.74695,,148.10495,190.238425
,,196.8759,,148.214425,190.529075
,,197.0292,,148.242575,190.720075
,,197.15435,,148.327275,191.002675
,,197.409525,,148.56395,191.07945
,,197.627975,,148.611575,191.42905
,,197.78935,,148.733425,191.468875
,,197.967575,,148.841975,191.65975
,,198.125275,,149.074775,192.36425
,,198.278575,,149.958525,192.91585
,,198.555825,,149.974275,193.024825
,,198.689125,,150.1242,194.574775
,,198.793125,,150.2057,194.67885
,,199.0884,,150.2327,194.9568
,,199.136675,,150.305375,195.211925
,,199.186125,,150.3382,195.33155
,,199.187975,,150.5593,196.41275
,,199.3119,,150.744325,196.4997
,,199.32255,,150.773225,198.0065
,,199.38085,,150.815475,198.855275
,,199.385875,,150.88755,198.86205
,,199.458675,,151.04665,199.638975
,,199.479975,,151.1998,
,,199.5842,,151.2689,
,,199.628275,,151.5142,
,,199.84445,,151.6417,
,,199.950125,,151.884425,
,,,,152.075725,
,,,,152.163225,
,,,,152.33175,
,,,,152.44975,
,,,,152.498625,
,,,,152.579425,
,,,,152.692525,
,,,,152.890325,
,,,,152.9091,
,,,,152.93865,
,,,,153.014925,
,,,,153.083225,
,,,,153.151725,
,,,,153.251425,
,,,,153.3787,
,,,,153.5878,
,,,,153.653575,
,,,,153.729375,
,,,,153.8378,
,,,,153.99285,
,,,,154.166475,
,,,,154.300875,
,,,,154.458,
,,,,154.8123,
,,,,155.047275,
,,,,155.1701,
,,,,155.29245,
,,,,155.349225,
,,,,155.52275,
,,,,155.5967,
,,,,155.753,
,,,,155.874975,
,,,,155.90355,
,,,,155.9379,
,,,,156.1504,
,,,,156.40305,
,,,,156.4273,
,,,,156.59835,
,,,,156.625675,
,,,,156.94125,
,,,,157.026625,
,,,,157.2298,
,,,,157.4407,
,,,,157.52905,
,,,,157.634725,
,,,,157.917825,
,,,,157.956325,
,,,,158.020225,
,,,,158.111625,
,,,,158.8181,
,,,,159.0757,
,,,,159.50725,
,,,,159.72335,
,,,,159.837425,
,,,,159.989225,
,,,,160.086325,
,,,,160.1376,
,,,,160.295175,
,,,,160.457675,
,,,,160.621025,
,,,,160.75075,
,,,,160.889825,
,,,,161.043225,
,,,,161.1425,
,,,,161.44945,
,,,,161.6566,
,,,,161.9174,
,,,,161.993925,
,,,,162.125525,
,,,,162.35595,
,,,,162.4363,
,,,,162.65725,
,,,,162.863225,
,,,,162.88465,
,,,,163.050725,
,,,,163.108625,
,,,,163.315725,
,,,,163.369025,
,,,,163.6123,
,,,,163.72065,
,,,,163.987,
,,,,164.0908,
,,,,164.1458,
,,,,164.308475,
,,,,164.360225,
,,,,164.4574,
,,,,164.609225,
,,,,164.690375,
,,,,164.8799,
,,,,164.992725,
,,,,165.43605,
,,,,165.513325,
,,,,165.8529,
,,,,166.01495,
,,,,166.058025,
,,,,166.223125,
,,,,166.5735,
,,,,166.654,
,,,,166.73975,
,,,,166.831225,
,,,,166.967925,
,,,,167.053575,
,,,,167.142825,
,,,,167.297,
,,,,167.370775,
,,,,167.50985,
,,,,167.717675,
,,,,167.85035,
,,,,168.281925,
,,,,168.489425,
,,,,168.6916,
,,,,169.202125,
,,,,169.240375,
,,,,169.286475,
,,,,169.429525,
,,,,169.57045,
,,,,169.638425,
,,,,169.7146,
,,,,169.760675,
,,,,169.78845,
,,,,169.84865,
,,,,169.870525,
,,,,169.90885,
,,,,169.9547,
,,,,169.969225,
,,,,170.04515,
,,,,170.07665,
,,,,170.1321,
,,,,170.2722,
,,,,170.3089,
,,,,170.3515,
,,,,170.427975,
,,,,170.454675,
,,,,170.5033,
,,,,170.544075,
,,,,170.652325,
,,,,170.700075,
,,,,170.7422,
,,,,170.82995,
,,,,170.862025,
,,,,170.901475,
,,,,170.9916,
,,,,171.039175,
,,,,171.1021,
,,,,171.18805,
,,,,171.219275,
,,,,171.289475,
,,,,171.481275,
,,,,171.53705,
,,,,171.566775,
,,,,171.6228,
,,,,171.7062,
,,,,171.722875,
,,,,171.77535,
,,,,171.832075,
,,,,171.890725,
,,,,171.947925,
,,,,171.997,
,,,,172.08645,
,,,,172.088725,
,,,,172.137975,
,,,,172.23345,
,,,,172.318875,
,,,,172.430875,
,,,,172.500875,
,,,,172.83125,
,,,,172.993625,
,,,,173.0309,
,,,,173.052975,
,,,,173.912475,
,,,,173.956125,
,,,,174.691975,
,,,,174.8688,
,,,,175.021,
,,,,175.0889,
,,,,175.10575,
,,,,175.12845,
,,,,175.2385,
,,,,175.55255,
,,,,175.59865,
,,,,175.60995,
,,,,175.650225,
,,,,175.7537,
,,,,175.81475,
,,,,175.8778,
,,,,175.995825,
,,,,176.065025,
,,,,176.141375,
,,,,176.23315,
,,,,176.3565,
,,,,176.4429,
,,,,176.469475,
,,,,176.53475,
,,,,176.615925,
,,,,176.642125,
,,,,176.7358,
,,,,176.852575,
,,,,176.854925,
,,,,176.8781,
,,,,176.9287,
,,,,176.951275,
,,,,176.986875,
,,,,177.0333,
,,,,177.050975,
,,,,177.24335,
,,,,177.2762,
,,,,177.296575,
,,,,177.497,
,,,,177.587325,
,,,,177.62835,
,,,,177.688575,
,,,,177.7224,
,,,,177.77195,
,,,,177.80385,
,,,,177.855975,
,,,,177.905675,
,,,,177.946025,
,,,,178.029475,
,,,,178.044975,
,,,,178.086925,
,,,,178.138175,
,,,,178.211425,
,,,,178.352775,
,,,,178.383825,
,,,,178.396725,
,,,,178.431625,
,,,,178.464375,
,,,,178.522375,
,,,,178.574075,
,,,,178.6108,
,,,,178.639725,
,,,,178.669875,
,,,,178.714275,
,,,,178.790025,
,,,,178.8821,
,,,,178.97185,
,,,,179.034875,
,,,,179.048375,
,,,,179.0827,
,,,,179.096175,
,,,,179.1376,
,,,,179.2738,
,,,,179.3016,
,,,,179.315075,
,,,,179.340075,
,,,,179.3647,
,,,,179.394525,
,,,,179.43135,
,,,,179.575225,
,,,,179.673775,
,,,,179.7233,
,,,,179.781325,
,,,,179.951675,
,,,,179.979275,
,,,,180.018875,
,,,,180.03925,
,,,,180.0781,
,,,,180.1206,
,,,,180.192375,
,,,,180.2699,
,,,,180.31025,
,,,,180.3473,
,,,,180.393175,
,,,,180.44385,
,,,,180.462475,
,,,,180.50435,
,,,,180.52885,
,,,,180.547275,
,,,,180.569525,
,,,,180.58805,
,,,,180.60865,
,,,,180.6522,
,,,,180.711275,
,,,,180.727625,
,,,,180.74205,
,,,,180.85805,
,,,,180.873825,
,,,,180.93545,
,,,,180.953825,
,,,,181.024375,
,,,,181.092775,
,,,,181.12585,
,,,,181.193175,
,,,,181.2485,
,,,,181.296525,
,,,,181.4332,
,,,,181.47515,
,,,,181.514425,
,,,,181.599675,
,,,,181.649725,
,,,,181.691075,
,,,,181.8267,
,,,,181.864425,
,,,,181.87475,
,,,,181.896675,
,,,,181.923575,
,,,,181.988325,
,,,,182.1019,
,,,,182.3479,
,,,,182.386025,
,,,,182.43785,
,,,,182.484225,
,,,,182.613075,
,,,,182.8935,
,,,,183.041775,
,,,,183.297375,
,,,,183.38505,
,,,,183.446775,
,,,,183.544775,
,,,,183.583425,
,,,,183.61515,
,,,,183.6733,
,,,,183.798025,
,,,,183.8753,
,,,,184.0013,
,,,,184.138825,
,,,,184.315725,
,,,,184.43645,
,,,,184.5422,
,,,,184.5651,
,,,,184.6161,
,,,,184.68075,
,,,,184.7281,
,,,,184.8026,
,,,,185.07395,
,,,,185.198475,
,,,,185.386275,
,,,,185.423,
,,,,185.466525,
,,,,185.57885,
,,,,185.66735,
,,,,185.776525,
,,,,185.815525,
,,,,185.830525,
,,,,185.856975,
,,,,185.874325,
,,,,185.910675,
,,,,186.008775,
,,,,186.044725,
,,,,186.190425,
,,,,186.231325,
,,,,186.298,
,,,,186.353125,
,,,,186.422775,
,,,,186.4828,
,,,,186.513125,
,,,,186.559275,
,,,,186.620025,
,,,,186.7326,
,,,,186.8227,
,,,,186.904,
,,,,187.05415,
,,,,187.2542,
,,,,187.501775,
,,,,187.5994,
,,,,187.650475,
,,,,187.674925,
,,,,187.6802,
,,,,187.7109,
,,,,187.7215,
,,,,187.730575,
,,,,187.7472,
,,,,187.8255,
,,,,187.8449,
,,,,187.85635,
,,,,187.90195,
,,,,188.024825,
,,,,188.11255,
,,,,188.114975,
,,,,188.1583,
,,,,188.1853,
,,,,188.44135,
,,,,188.455475,
,,,,188.536425,
,,,,188.64905,
,,,,188.7197,
,,,,188.7494,
,,,,188.845175,
,,,,188.983525,
,,,,189.035225,
,,,,189.09365,
,,,,189.1414,
,,,,189.1733,
,,,,189.208175,
,,,,189.3095,
,,,,189.343025,
,,,,189.378475,
,,,,189.419775,
,,,,189.462975,
,,,,189.4746,
,,,,189.534075,
,,,,189.594,
,,,,189.635425,
,,,,189.69495,
,,,,189.7235,
,,,,189.76815,
,,,,189.8342,
,,,,189.859925,
,,,,190.023425,
,,,,190.074175,
,,,,190.099375,
,,,,190.2723,
,,,,190.331975,
,,,,190.4526,
,,,,190.535925,
,,,,190.590675,
,,,,190.61665,
,,,,190.659375,
,,,,190.692325,
,,,,190.767225,
,,,,190.802825,
,,,,190.828525,
,,,,190.913625,
,,,,190.930275,
,,,,190.997675,
,,,,191.063775,
,,,,191.107275,
,,,,191.1636,
,,,,191.2359,
,,,,191.319225,
,,,,191.3942,
,,,,191.4166,
,,,,191.4909,
,,,,191.537125,
,,,,191.54995,
,,,,191.66875,
,,,,191.70665,
,,,,191.812175,
,,,,191.83895,
,,,,191.9201,
,,,,192.1265,
,,,,192.431825,
,,,,194.402775,
,,,,194.469075,
,,,,194.508425,
,,,,194.747275,
,,,,194.9176,
,,,,195.6065,
,,,,195.63695,
,,,,195.72205,
,,,,195.913275,
,,,,196.145725,
,,,,196.31025,
,,,,196.3724,
,,,,196.606625,
,,,,197.0528,
,,,,197.112775,
,,,,197.321625,
,,,,197.4228,
,,,,197.6338,
,,,,198.120925,
,,,,198.2162,
,,,,198.296025,
,,,,198.623675,
,,,,198.7818,
,,,,198.91485,
,,,,198.9453,
,,,,199.15385,
,,,,199.226575,
,,,,199.36985,
,,,,199.39675,
,,,,199.428375,
,,,,199.4712,
,,,,199.513425,
,,,,199.59585,
,,,,199.629925,
,,,,199.691625,
,,,,199.729675,
,,,,199.76135,
,,,,199.88245,
,,,,199.954,
