SPK_SPKC04a,SPK_SPKC05a,SPK_SPKC07a,SPK_SPKC07c,SPK_SPKC13b,SPK_SPKC13c
785.53865,,,,,
785.571125,,,,,
785.59605,,,,,
785.77495,,,,,
786.495925,,,,,
789.34835,,,,,
789.522775,,,,,
789.895025,,,,,
790.037625,,,,,
790.1855,,,,,
790.33575,,,,,
790.534725,,,,,
790.6384,,,,,
790.684825,,,,,
790.851975,,,,,
791.09655,,,,,
791.7366,,,,,
791.752375,,,,,
792.050575,,,,,
792.520875,,,,,
792.863,,,,,
793.6457,,,,,
794.075425,,,,,
794.57225,,,,,
794.6721,,,,,
794.8756,,,,,
795.297575,,,,,
795.54625,,,,,
795.743825,,,,,
796.101175,,,,,
797.3094,,,,,
797.81275,,,,,
798.260875,,,,,
798.289225,,,,,
798.3524,,,,,
798.5041,,,,,
798.604475,,,,,
799.27515,,,,,
799.46245,,,,,
800.5728,,,,,
801.741075,,,,,
802.253175,,,,,
803.0662,,,,,
803.94295,,,,,
804.00695,,,,,
805.553625,,,,,
805.632325,,,,,
805.802725,,,,,
805.9062,,,,,
805.966475,,,,,
805.97485,,,,,
806.103675,,,,,
806.215175,,,,,
806.227275,,,,,
806.585875,,,,,
806.98035,,,,,
807.3484,,,,,
807.5284,,,,,
807.879775,,,,,
808.3528,,,,,
808.70685,,,,,
809.17285,,,,,
809.261175,,,,,
809.439575,,,,,
809.63975,,,,,
809.651225,,,,,
809.682,,,,,
809.7451,,,,,
809.9295,,,,,
810.015175,,,,,
810.134275,,,,,
811.538325,,,,,
811.740025,,,,,
811.78205,,,,,
812.393825,,,,,
812.4495,,,,,
813.33505,,,,,
814.2565,,,,,
814.367825,,,,,
814.931075,,,,,
815.9086,,,,,
816.0861,,,,,
816.219875,,,,,
816.327225,,,,,
816.3814,,,,,
816.574575,,,,,
816.674025,,,,,
816.680975,,,,,
816.700725,,,,,
816.93175,,,,,
816.999875,,,,,
817.5371,,,,,
817.679,,,,,
817.73885,,,,,
817.88165,,,,,
817.90495,,,,,
817.93765,,,,,
818.170475,,,,,
818.4591,,,,,
818.48505,,,,,
818.575375,,,,,
818.6674,,,,,
818.7578,,,,,
818.841975,,,,,
818.88295,,,,,
818.9215,,,,,
819.2061,,,,,
819.4266,,,,,
819.4824,,,,,
819.9064,,,,,
820.059275,,,,,
820.1075,,,,,
820.25245,,,,,
820.56405,,,,,
820.614,,,,,
820.648,,,,,
820.67735,,,,,
820.701375,,,,,
820.732,,,,,
820.764825,,,,,
820.798875,,,,,
820.855475,,,,,
820.888225,,,,,
821.039925,,,,,
821.0694,,,,,
821.54605,,,,,
821.577725,,,,,
821.59955,,,,,
821.8337,,,,,
822.139025,,,,,
822.517125,,,,,
822.611025,,,,,
822.681975,,,,,
822.772875,,,,,
822.856775,,,,,
822.887775,,,,,
823.11135,,,,,
823.12965,,,,,
823.187475,,,,,
823.22375,,,,,
823.27985,,,,,
823.31595,,,,,
823.36335,,,,,
823.472625,,,,,
823.49515,,,,,
823.50105,,,,,
823.647825,,,,,
823.715925,,,,,
823.94395,,,,,
823.986125,,,,,
824.019625,,,,,
824.099975,,,,,
824.146625,,,,,
824.186775,,,,,
824.2573,,,,,
824.612575,,,,,
824.6645,,,,,
824.734625,,,,,
824.83565,,,,,
824.883925,,,,,
824.9383,,,,,
824.969775,,,,,
824.975575,,,,,
825.03655,,,,,
825.079825,,,,,
825.124675,,,,,
825.255775,,,,,
825.359275,,,,,
825.385375,,,,,
825.452725,,,,,
825.5352,,,,,
825.6214,,,,,
825.672025,,,,,
825.699475,,,,,
825.707425,,,,,
825.736,,,,,
825.759225,,,,,
825.788975,,,,,
825.89685,,,,,
825.967625,,,,,
826.1074,,,,,
826.13825,,,,,
826.232325,,,,,
826.33825,,,,,
826.38945,,,,,
826.5732,,,,,
826.623025,,,,,
826.647025,,,,,
826.6979,,,,,
826.754575,,,,,
826.961175,,,,,
827.061875,,,,,
827.09535,,,,,
827.14945,,,,,
827.182175,,,,,
827.2226,,,,,
827.275375,,,,,
827.32565,,,,,
827.3579,,,,,
827.4083,,,,,
827.41215,,,,,
827.4608,,,,,
827.491325,,,,,
827.579325,,,,,
827.657475,,,,,
827.700025,,,,,
827.715825,,,,,
827.761175,,,,,
827.76715,,,,,
827.91235,,,,,
827.952825,,,,,
828.03905,,,,,
828.13525,,,,,
828.159325,,,,,
828.230325,,,,,
828.284075,,,,,
828.54455,,,,,
828.604425,,,,,
828.638125,,,,,
828.74825,,,,,
828.793875,,,,,
829.051025,,,,,
829.09295,,,,,
829.221375,,,,,
829.259175,,,,,
829.447825,,,,,
829.604825,,,,,
829.720125,,,,,
829.76565,,,,,
829.80185,,,,,
829.82915,,,,,
829.959025,,,,,
830.015825,,,,,
830.051725,,,,,
830.0729,,,,,
830.41365,,,,,
830.51,,,,,
830.58865,,,,,
830.93795,,,,,
831.15545,,,,,
831.3503,,,,,
831.37515,,,,,
831.5268,,,,,
831.605525,,,,,
831.658975,,,,,
831.718425,,,,,
831.807325,,,,,
831.819075,,,,,
831.8981,,,,,
831.96695,,,,,
832.0019,,,,,
832.13025,,,,,
832.229675,,,,,
832.7404,,,,,
832.805625,,,,,
832.9238,,,,,
832.949325,,,,,
833.0616,,,,,
833.08815,,,,,
833.200025,,,,,
833.454,,,,,
833.545225,,,,,
833.62555,,,,,
833.69875,,,,,
833.741925,,,,,
833.942575,,,,,
834.049975,,,,,
834.122575,,,,,
834.140075,,,,,
834.4119,,,,,
834.507125,,,,,
834.5594,,,,,
834.664075,,,,,
834.725675,,,,,
834.789525,,,,,
834.946575,,,,,
835.0976,,,,,
835.278625,,,,,
835.305975,,,,,
835.350975,,,,,
835.492875,,,,,
835.77655,,,,,
835.8116,,,,,
835.86465,,,,,
835.897375,,,,,
836.01165,,,,,
836.024075,,,,,
836.17595,,,,,
836.25265,,,,,
836.461575,,,,,
836.6073,,,,,
837.421225,,,,,
837.430275,,,,,
837.51955,,,,,
837.558975,,,,,
837.57405,,,,,
837.622625,,,,,
837.73605,,,,,
837.79085,,,,,
837.850825,,,,,
837.89295,,,,,
838.00815,,,,,
838.0484,,,,,
838.3598,,,,,
839.0502,,,,,
839.31725,,,,,
839.5435,,,,,
839.630225,,,,,
839.733125,,,,,
839.771625,,,,,
839.86155,,,,,
840.138775,,,,,
840.3146,,,,,
840.3426,,,,,
840.42095,,,,,
840.429275,,,,,
840.472225,,,,,
840.663525,,,,,
840.67865,,,,,
840.8001,,,,,
840.856275,,,,,
840.8721,,,,,
840.8856,,,,,
840.996475,,,,,
841.0528,,,,,
841.111925,,,,,
841.18445,,,,,
841.2472,,,,,
841.4431,,,,,
841.5198,,,,,
841.821475,,,,,
841.8553,,,,,
841.85705,,,,,
842.0458,,,,,
842.0619,,,,,
842.14185,,,,,
842.5507,,,,,
842.94865,,,,,
843.012975,,,,,
843.194275,,,,,
843.45865,,,,,
843.562125,,,,,
843.60465,,,,,
843.6242,,,,,
843.71635,,,,,
843.80615,,,,,
843.885125,,,,,
844.137375,,,,,
844.20155,,,,,
845.354475,,,,,
845.40365,,,,,
845.46505,,,,,
845.5218,,,,,
845.602625,,,,,
845.66995,,,,,
845.806625,,,,,
846.148925,,,,,
846.180575,,,,,
846.2512,,,,,
846.405075,,,,,
846.6419,,,,,
846.6929,,,,,
846.768775,,,,,
846.8138,,,,,
847.048275,,,,,
847.21575,,,,,
847.273375,,,,,
847.355625,,,,,
847.434525,,,,,
847.53275,,,,,
847.8279,,,,,
848.087325,,,,,
848.28185,,,,,
848.293875,,,,,
848.388325,,,,,
848.7036,,,,,
848.7437,,,,,
848.79585,,,,,
848.8459,,,,,
848.89235,,,,,
848.944975,,,,,
848.982725,,,,,
849.0904,,,,,
849.119,,,,,
849.316225,,,,,
849.3963,,,,,
849.44275,,,,,
849.5033,,,,,
849.537525,,,,,
849.6109,,,,,
849.7987,,,,,
849.86855,,,,,
850.034375,,,,,
850.482975,,,,,
851.46285,,,,,
851.465225,,,,,
851.533775,,,,,
851.70845,,,,,
851.755125,,,,,
851.784975,,,,,
851.8955,,,,,
851.993425,,,,,
852.060375,,,,,
852.1338,,,,,
852.155125,,,,,
852.224275,,,,,
852.5279,,,,,
852.65575,,,,,
852.7,,,,,
852.849825,,,,,
852.867525,,,,,
852.977425,,,,,
853.147625,,,,,
853.404975,,,,,
854.64405,,,,,
854.698625,,,,,
854.73655,,,,,
854.844925,,,,,
855.078925,,,,,
856.3327,,,,,
856.47625,,,,,
856.513275,,,,,
856.559275,,,,,
856.84855,,,,,
856.99045,,,,,
857.044,,,,,
857.1057,,,,,
857.148225,,,,,
857.228275,,,,,
857.312675,,,,,
857.438875,,,,,
857.8466,,,,,
857.989,,,,,
858.044375,,,,,
858.0578,,,,,
858.15555,,,,,
858.2397,,,,,
858.259775,,,,,
858.476575,,,,,
858.5599,,,,,
858.854675,,,,,
859.637475,,,,,
859.737525,,,,,
859.945375,,,,,
860.189675,,,,,
860.254525,,,,,
860.295325,,,,,
860.336575,,,,,
860.4059,,,,,
860.4921,,,,,
860.552075,,,,,
860.6153,,,,,
860.710525,,,,,
860.91135,,,,,
861.358875,,,,,
861.42945,,,,,
861.43985,,,,,
861.46695,,,,,
861.9068,,,,,
862.251325,,,,,
862.2714,,,,,
862.418925,,,,,
862.468925,,,,,
862.501575,,,,,
862.614775,,,,,
862.626225,,,,,
863.20245,,,,,
863.620775,,,,,
864.180875,,,,,
865.0588,,,,,
865.2361,,,,,
865.64985,,,,,
866.15595,,,,,
866.20935,,,,,
866.972675,,,,,
867.2069,,,,,
867.700925,,,,,
868.13875,,,,,
868.400475,,,,,
868.50205,,,,,
869.632475,,,,,
870.019725,,,,,
870.543725,,,,,
871.111675,,,,,
871.16235,,,,,
871.194,,,,,
871.2828,,,,,
871.32305,,,,,
871.437375,,,,,
871.783125,,,,,
871.929975,,,,,
871.94195,,,,,
872.013525,,,,,
872.165925,,,,,
872.35535,,,,,
872.430825,,,,,
872.53345,,,,,
874.310725,,,,,
874.360175,,,,,
876.39265,,,,,
876.413025,,,,,
876.6239,,,,,
876.98145,,,,,
877.70905,,,,,
877.74835,,,,,
877.816825,,,,,
877.87005,,,,,
879.3894,,,,,
879.818725,,,,,
880.18735,,,,,
880.833975,,,,,
881.0346,,,,,
881.1652,,,,,
881.2152,,,,,
881.38245,,,,,
881.460625,,,,,
881.48385,,,,,
881.531725,,,,,
881.993225,,,,,
881.99925,,,,,
882.4842,,,,,
882.517,,,,,
882.695925,,,,,
883.534625,,,,,
883.954375,,,,,
884.003825,,,,,
884.192225,,,,,
884.2118,,,,,
884.30965,,,,,
884.575475,,,,,
884.587725,,,,,
884.654675,,,,,
884.809025,,,,,
885.1221,,,,,
885.365125,,,,,
885.475375,,,,,
885.505175,,,,,
885.87805,,,,,
886.052025,,,,,
886.469625,,,,,
886.8317,,,,,
887.08885,,,,,
887.2493,,,,,
887.374075,,,,,
887.8375,,,,,
888.0053,,,,,
888.355625,,,,,
888.64335,,,,,
888.723275,,,,,
889.0689,,,,,
889.315725,,,,,
889.4269,,,,,
889.488175,,,,,
889.94605,,,,,
890.543625,,,,,
890.611075,,,,,
890.947625,,,,,
891.23675,,,,,
891.2842,,,,,
891.45625,,,,,
891.575625,,,,,
892.356525,,,,,
892.360125,,,,,
892.54105,,,,,
892.594175,,,,,
892.7201,,,,,
892.800475,,,,,
893.0075,,,,,
893.106775,,,,,
893.24485,,,,,
893.63335,,,,,
894.506875,,,,,
894.56175,,,,,
894.60065,,,,,
895.2049,,,,,
896.88115,,,,,
897.250975,,,,,
897.521325,,,,,
897.8876,,,,,
897.95705,,,,,
898.0283,,,,,
898.162275,,,,,
898.2333,,,,,
898.486375,,,,,
899.675575,,,,,
899.9681,,,,,
900.482925,,,,,
900.7224,,,,,
900.757775,,,,,
900.854075,,,,,
901.095575,,,,,
901.1569,,,,,
902.185225,,,,,
902.799525,,,,,
903.477325,,,,,
903.966975,,,,,
904.038425,,,,,
904.27685,,,,,
904.296375,,,,,
904.543775,,,,,
904.995925,,,,,
905.45475,,,,,
906.847475,,,,,
907.696875,,,,,
907.87665,,,,,
907.8802,,,,,
907.980975,,,,,
908.03795,,,,,
908.746275,,,,,
908.940175,,,,,
909.120525,,,,,
909.1292,,,,,
909.219875,,,,,
909.658625,,,,,
909.73575,,,,,
910.05035,,,,,
910.070625,,,,,
910.07185,,,,,
911.520825,,,,,
911.6087,,,,,
911.834575,,,,,
912.33205,,,,,
912.499875,,,,,
912.941575,,,,,
913.066775,,,,,
913.0963,,,,,
913.185975,,,,,
913.192725,,,,,
914.1183,,,,,
916.2105,,,,,
916.332875,,,,,
917.005675,,,,,
917.284375,,,,,
917.32545,,,,,
917.717675,,,,,
918.193275,,,,,
918.762775,,,,,
919.059975,,,,,
919.223075,,,,,
919.342725,,,,,
919.366025,,,,,
920.2693,,,,,
922.354875,,,,,
922.37975,,,,,
922.726375,,,,,
923.0579,,,,,
923.261525,,,,,
924.0552,,,,,
924.3055,,,,,
925.05615,,,,,
925.385875,,,,,
925.44085,,,,,
925.5774,,,,,
925.664225,,,,,
926.409625,,,,,
927.54415,,,,,
927.771475,,,,,
927.863575,,,,,
928.13135,,,,,
928.2924,,,,,
928.48915,,,,,
929.260525,,,,,
930.868575,,,,,
931.05585,,,,,
931.565225,,,,,
931.724475,,,,,
931.89475,,,,,
932.398275,,,,,
934.201425,,,,,
937.27155,,,,,
937.3691,,,,,
937.503575,,,,,
938.74245,,,,,
939.089825,,,,,
939.81905,,,,,
940.3836,,,,,
940.639075,,,,,
940.875375,,,,,
940.882575,,,,,
942.931425,,,,,
945.355475,,,,,
945.59995,,,,,
945.703225,,,,,
946.2275,,,,,
946.49445,,,,,
946.60455,,,,,
946.77195,,,,,
947.507075,,,,,
947.988125,,,,,
948.04735,,,,,
948.120575,,,,,
948.24425,,,,,
948.494125,,,,,
951.7432,,,,,
951.88035,,,,,
952.931175,,,,,
953.619925,,,,,
953.7298,,,,,
958.2165,,,,,
958.333025,,,,,
958.7588,,,,,
958.80925,,,,,
959.8115,,,,,
961.425075,,,,,
961.818425,,,,,
962.505475,,,,,
962.6973,,,,,
962.831825,,,,,
963.559975,,,,,
964.973375,,,,,
966.03865,,,,,
966.067475,,,,,
966.217625,,,,,
966.881775,,,,,
967.498125,,,,,
967.508825,,,,,
967.666925,,,,,
970.028825,,,,,
970.0451,,,,,
970.26665,,,,,
970.2987,,,,,
970.442425,,,,,
970.455425,,,,,
971.661525,,,,,
971.689075,,,,,
971.753675,,,,,
971.819525,,,,,
972.012,,,,,
972.1088,,,,,
972.204975,,,,,
972.2534,,,,,
972.318025,,,,,
972.42925,,,,,
972.44575,,,,,
972.496225,,,,,
972.5452,,,,,
972.612825,,,,,
972.996275,,,,,
973.231475,,,,,
973.96545,,,,,
975.912125,,,,,
975.985325,,,,,
975.994375,,,,,
976.170075,,,,,
976.94025,,,,,
977.452125,,,,,
977.7286,,,,,
980.895075,,,,,
981.524925,,,,,
981.86585,,,,,
982.39085,,,,,
982.67425,,,,,
983.909475,,,,,
984.57515,,,,,
984.684175,,,,,
984.998475,,,,,
986.3901,,,,,
986.415725,,,,,
986.48305,,,,,
986.56245,,,,,
986.873975,,,,,
987.86525,,,,,
987.940475,,,,,
988.575925,,,,,
989.7588,,,,,
990.21645,,,,,
990.563675,,,,,
991.38185,,,,,
992.863475,,,,,
995.4269,,,,,
995.4761,,,,,
995.940325,,,,,
998.186325,,,,,
999.090175,,,,,
999.180475,,,,,
999.54145,,,,,
999.8207,,,,,
1001.3053,,,,,
1002.768125,,,,,
1003.8445,,,,,
1005.651875,,,,,
1007.12925,,,,,
1008.96485,,,,,
1009.06055,,,,,
1010.88645,,,,,
1012.27615,,,,,
1014.893075,,,,,
1016.966575,,,,,
1017.613725,,,,,
1017.78705,,,,,
1018.1813,,,,,
1018.65715,,,,,
1018.752125,,,,,
1019.200325,,,,,
1019.41655,,,,,
1022.1118,,,,,
1024.435825,,,,,
1024.528025,,,,,
1024.77495,,,,,
1025.088675,,,,,
1025.9481,,,,,
1026.7823,,,,,
1027.39755,,,,,
1028.3998,,,,,
1030.0399,,,,,
1030.219175,,,,,
1030.396575,,,,,
1030.537875,,,,,
1032.4307,,,,,
1032.995025,,,,,
1036.529325,,,,,
1038.211775,,,,,
1038.27275,,,,,
1038.454775,,,,,
1040.003075,,,,,
1040.83815,,,,,
1042.416225,,,,,
1042.800475,,,,,
1043.809525,,,,,
1044.9645,,,,,
1045.733125,,,,,
1046.537725,,,,,
1047.411475,,,,,
1049.935725,,,,,
1050.1481,,,,,
1052.359325,,,,,
1052.754525,,,,,
1055.04905,,,,,
1055.121675,,,,,
1056.65135,,,,,
1058.1293,,,,,
1059.9951,,,,,
1060.11585,,,,,
1062.095575,,,,,
1065.3827,,,,,
1068.42155,,,,,
1069.956,,,,,
1069.9834,,,,,
1070.008925,,,,,
1070.1226,,,,,
1070.12375,,,,,
1070.142125,,,,,
1070.18295,,,,,
1070.2769,,,,,
1070.325975,,,,,
1070.4264,,,,,
1070.5076,,,,,
1070.66895,,,,,
1070.728675,,,,,
1070.776125,,,,,
1070.8167,,,,,
1070.8232,,,,,
1070.84865,,,,,
1070.88665,,,,,
1070.897325,,,,,
1071.181275,,,,,
1071.20945,,,,,
1071.22715,,,,,
1071.249275,,,,,
1071.3009,,,,,
1071.375475,,,,,
1071.385925,,,,,
1071.61755,,,,,
1072.12145,,,,,
1072.145875,,,,,
1072.4124,,,,,
1072.49675,,,,,
1072.888425,,,,,
1072.9886,,,,,
1073.0715,,,,,
1073.331275,,,,,
1073.481375,,,,,
1073.57025,,,,,
1073.577925,,,,,
1074.818275,,,,,
1075.077875,,,,,
1077.48495,,,,,
1080.524875,,,,,
1080.889025,,,,,
1081.656325,,,,,
1082.725075,,,,,
1083.9919,,,,,
1084.1124,,,,,
1084.488,,,,,
1085.765475,,,,,
1086.895275,,,,,
1087.718925,,,,,
1089.449525,,,,,
1089.862775,,,,,
1092.50485,,,,,
1093.608375,,,,,
1096.008,,,,,
1097.407225,,,,,
1099.22665,,,,,
1102.5116,,,,,
1104.7904,,,,,
1112.5236,,,,,
1112.594125,,,,,
1113.045975,,,,,
1113.109275,,,,,
1113.2514,,,,,
1113.740825,,,,,
1114.0478,,,,,
1114.16555,,,,,
1114.24,,,,,
1114.393975,,,,,
1114.501475,,,,,
1114.587225,,,,,
1114.610475,,,,,
1115.6791,,,,,
1115.999475,,,,,
1116.1516,,,,,
1116.37395,,,,,
1116.55585,,,,,
1116.7829,,,,,
1116.800225,,,,,
1116.92165,,,,,
1120.4845,,,,,
1124.512125,,,,,
1125.245875,,,,,
1125.350225,,,,,
1128.0849,,,,,
1128.9941,,,,,
1129.96985,,,,,
1132.355925,,,,,
1133.43265,,,,,
1137.7256,,,,,
1138.69295,,,,,
1139.26215,,,,,
1140.66905,,,,,
1140.90855,,,,,
1141.28455,,,,,
1143.376775,,,,,
1143.476325,,,,,
1143.48145,,,,,
1144.134975,,,,,
1145.015175,,,,,
1146.358225,,,,,
1147.7985,,,,,
1151.529125,,,,,
1154.070575,,,,,
1154.254575,,,,,
1157.310875,,,,,
1159.348375,,,,,
1163.69365,,,,,
1164.98145,,,,,
1167.265775,,,,,
1167.2993,,,,,
1168.6346,,,,,
1169.1933,,,,,
1170.40025,,,,,
1170.406875,,,,,
1171.123875,,,,,
1174.392375,,,,,
1180.71305,,,,,
1181.7068,,,,,
1192.314175,,,,,
1192.8334,,,,,
1197.948325,,,,,
1198.5448,,,,,
1204.06695,,,,,
1206.226025,,,,,
1206.6684,,,,,
1206.8015,,,,,
1207.902225,,,,,
1209.01965,,,,,
1209.764525,,,,,
1211.5723,,,,,
1215.118,,,,,
1218.2144,,,,,
1218.57385,,,,,
1220.135175,,,,,
1220.414175,,,,,
1220.46385,,,,,
1220.58455,,,,,
1220.6722,,,,,
1221.3264,,,,,
1221.423225,,,,,
1221.866375,,,,,
1222.742975,,,,,
1224.074825,,,,,
1225.548075,,,,,
1226.128025,,,,,
1226.19075,,,,,
1227.7676,,,,,
1227.8615,,,,,
1228.218125,,,,,
1229.030325,,,,,
1229.5256,,,,,
1229.76775,,,,,
1230.2462,,,,,
1231.178825,,,,,
1233.3231,,,,,
1234.688125,,,,,
1234.976625,,,,,
1237.1457,,,,,
1239.3913,,,,,
1239.734875,,,,,
1240.08725,,,,,
1241.228675,,,,,
1241.836525,,,,,
1241.943625,,,,,
1241.998975,,,,,
1242.049775,,,,,
1242.077975,,,,,
1242.14955,,,,,
1242.661075,,,,,
1242.989275,,,,,
1243.0514,,,,,
1243.1111,,,,,
1243.167275,,,,,
1243.346175,,,,,
1243.357275,,,,,
1243.41675,,,,,
1243.530775,,,,,
1243.588825,,,,,
1243.90095,,,,,
1243.9476,,,,,
1244.3014,,,,,
1244.41355,,,,,
1244.4938,,,,,
1244.511875,,,,,
1244.579825,,,,,
1244.64285,,,,,
1244.68525,,,,,
1244.7469,,,,,
1244.8073,,,,,
1244.88105,,,,,
1244.9635,,,,,
1245.02495,,,,,
1245.2267,,,,,
1245.531025,,,,,
1245.56375,,,,,
1245.74835,,,,,
1245.83015,,,,,
1246.3371,,,,,
1246.564275,,,,,
1247.05305,,,,,
1249.40115,,,,,
1250.7422,,,,,
1252.41655,,,,,
1254.29585,,,,,
1254.7798,,,,,
1254.96295,,,,,
1255.31755,,,,,
1255.8876,,,,,
1256.25795,,,,,
1256.5401,,,,,
1256.94135,,,,,
1257.818075,,,,,
1258.4329,,,,,
1258.647475,,,,,
1259.085125,,,,,
1259.179225,,,,,
1259.43885,,,,,
1259.8335,,,,,
1260.029525,,,,,
1260.188225,,,,,
1260.21615,,,,,
1260.332275,,,,,
1260.704525,,,,,
1261.04225,,,,,
1261.2026,,,,,
1261.39615,,,,,
1261.596875,,,,,
1262.1587,,,,,
1262.237925,,,,,
1262.62855,,,,,
1263.024325,,,,,
1263.621825,,,,,
1264.466325,,,,,
1264.57095,,,,,
1264.6587,,,,,
1264.83655,,,,,
1264.8678,,,,,
1265.055125,,,,,
1265.1696,,,,,
1265.842125,,,,,
1266.193475,,,,,
1269.548775,,,,,
1270.476275,,,,,
1270.5272,,,,,
1270.849175,,,,,
1271.582425,,,,,
1273.080775,,,,,
1273.38735,,,,,
1273.601075,,,,,
1275.3245,,,,,
1275.777175,,,,,
1277.566125,,,,,
1277.576225,,,,,
1278.302775,,,,,
1278.526475,,,,,
1278.606075,,,,,
1278.8157,,,,,
1278.86575,,,,,
1280.6152,,,,,
1282.22765,,,,,
1283.2772,,,,,
1283.978525,,,,,
1284.4377,,,,,
1284.91385,,,,,
1285.2891,,,,,
1286.177475,,,,,
1286.222525,,,,,
1286.59725,,,,,
1287.9591,,,,,
1288.603225,,,,,
1290.26845,,,,,
1292.69355,,,,,
1293.328875,,,,,
1294.583325,,,,,
1295.06285,,,,,
1296.4292,,,,,
1296.57875,,,,,
1296.8478,,,,,
1298.143675,,,,,
1298.93145,,,,,
1300.949,,,,,
1301.060425,,,,,
1301.456725,,,,,
1306.100525,,,,,
1306.442425,,,,,
1307.972,,,,,
1308.39615,,,,,
1312.9171,,,,,
1313.5702,,,,,
1313.71075,,,,,
1313.740275,,,,,
1313.766775,,,,,
1313.7841,,,,,
1313.7984,,,,,
1313.801325,,,,,
1313.8273,,,,,
1313.84965,,,,,
1313.89475,,,,,
1313.9462,,,,,
1313.984525,,,,,
1314.019525,,,,,
1314.03835,,,,,
1314.0835,,,,,
1314.1263,,,,,
1314.14415,,,,,
1314.145675,,,,,
1314.172275,,,,,
1314.19065,,,,,
1314.205275,,,,,
1314.25485,,,,,
1314.276825,,,,,
1314.307975,,,,,
1314.32905,,,,,
1314.34715,,,,,
1314.402925,,,,,
1314.4175,,,,,
1314.431075,,,,,
1314.449275,,,,,
1314.504925,,,,,
1314.514075,,,,,
1314.522325,,,,,
1314.530825,,,,,
1314.54485,,,,,
1314.56105,,,,,
1314.56995,,,,,
1314.585,,,,,
1314.60405,,,,,
1314.66195,,,,,
1314.71545,,,,,
1314.724675,,,,,
1314.76055,,,,,
1314.9451,,,,,
1315.104675,,,,,
1315.12755,,,,,
1315.21405,,,,,
1315.2775,,,,,
1315.318975,,,,,
1315.66785,,,,,
1315.69675,,,,,
1315.698875,,,,,
1315.804225,,,,,
1315.973775,,,,,
1316.14095,,,,,
1318.5867,,,,,
1320.879275,,,,,
1321.0783,,,,,
1321.10905,,,,,
1321.167525,,,,,
1321.4655,,,,,
1321.87565,,,,,
1327.666,,,,,
1328.33325,,,,,
1328.945675,,,,,
1329.0791,,,,,
1330.264425,,,,,
1330.331025,,,,,
1330.73325,,,,,
1331.9941,,,,,
1332.00325,,,,,
1332.66415,,,,,
1333.371,,,,,
1333.544275,,,,,
1333.99375,,,,,
1335.003375,,,,,
1336.47045,,,,,
1339.5391,,,,,
1340.349325,,,,,
1342.42915,,,,,
1343.556225,,,,,
1346.9942,,,,,
1350.7098,,,,,
1351.038675,,,,,
1351.952875,,,,,
1352.33325,,,,,
1352.96745,,,,,
1353.13535,,,,,
1353.2715,,,,,
1354.01715,,,,,
1354.12325,,,,,
1354.209325,,,,,
1355.027325,,,,,
1355.06145,,,,,
1355.117475,,,,,
1355.466125,,,,,
1355.605725,,,,,
1355.862725,,,,,
1356.527025,,,,,
1361.577775,,,,,
1362.69465,,,,,
1363.266925,,,,,
1363.55325,,,,,
1365.936125,,,,,
1368.18575,,,,,
1368.959125,,,,,
1371.437525,,,,,
1377.120775,,,,,
1379.57155,,,,,
1383.2382,,,,,
1384.242975,,,,,
1385.012675,,,,,
1385.10215,,,,,
1385.1337,,,,,
1385.2053,,,,,
1385.24095,,,,,
1385.2722,,,,,
1385.38805,,,,,
1385.565525,,,,,
1385.72665,,,,,
1385.82335,,,,,
1387.367375,,,,,
1387.399725,,,,,
1387.957575,,,,,
1388.289175,,,,,
1388.54855,,,,,
1388.68925,,,,,
1388.92525,,,,,
1388.961325,,,,,
1389.08,,,,,
1389.141975,,,,,
1389.1616,,,,,
1389.30275,,,,,
1390.140125,,,,,
1390.4299,,,,,
1390.443175,,,,,
1390.55015,,,,,
1390.70935,,,,,
1391.523375,,,,,
1391.666225,,,,,
1393.1107,,,,,
1394.2659,,,,,
1394.735925,,,,,
1395.915375,,,,,
1397.023575,,,,,
1398.1003,,,,,
1399.81275,,,,,
1400.28085,,,,,
1400.298325,,,,,
1404.890225,,,,,
1404.95895,,,,,
1405.06435,,,,,
1405.143375,,,,,
1405.227425,,,,,
1405.400825,,,,,
1405.54395,,,,,
1405.571825,,,,,
1405.61535,,,,,
1405.667375,,,,,
1405.7058,,,,,
1406.0301,,,,,
1406.26005,,,,,
1406.5631,,,,,
1407.023675,,,,,
1407.802675,,,,,
1414.64255,,,,,
1415.545775,,,,,
1417.85025,,,,,
1418.216625,,,,,
1421.758575,,,,,
1421.818425,,,,,
1422.291475,,,,,
1422.538025,,,,,
1423.6923,,,,,
1425.0405,,,,,
1425.805875,,,,,
1426.405575,,,,,
1426.983,,,,,
1430.894925,,,,,
1433.91515,,,,,
1436.32275,,,,,
1438.683875,,,,,
1442.92605,,,,,
1443.36625,,,,,
1443.948,,,,,
1444.146125,,,,,
1445.2014,,,,,
1447.90835,,,,,
1453.340875,,,,,
1456.150275,,,,,
1460.12415,,,,,
1475.536225,,,,,
1479.392225,,,,,
1479.41525,,,,,
1479.463225,,,,,
1479.485075,,,,,
1479.508275,,,,,
1479.536075,,,,,
1479.622525,,,,,
1479.64875,,,,,
1479.91745,,,,,
1479.955275,,,,,
1480.050075,,,,,
1480.9972,,,,,
1481.0864,,,,,
1481.354125,,,,,
1482.195225,,,,,
1483.258125,,,,,
1487.326475,,,,,
1488.09515,,,,,
1488.47575,,,,,
1488.9613,,,,,
1490.2304,,,,,
1490.699225,,,,,
