SPK_SPKC04a (excited),SPK_SPKC04b (excited),SPK_SPKC12a (excited)
338.37495,,
338.4217,,
338.43,,
338.4485,,
338.498875,,
338.5407,,
338.5472,,
338.555875,,
338.59095,,
338.65855,,
338.681875,,
338.698,,
338.713575,,
338.902625,,
338.95595,,
339.000875,,
339.0167,,
339.019375,,
339.045175,,
339.0804,,
339.244775,,
339.2562,,
339.26985,,
339.290525,,
339.311425,,
339.505125,,
339.677,,
339.8347,,
339.978775,,
340.051475,,
340.10255,,
340.535125,,
340.653725,,
340.693825,,
340.723125,,
340.8265,,
340.91835,,
340.920175,,
341.04145,,
341.05545,,
341.10165,,
341.243775,,
341.263475,,
341.282725,,
341.32865,,
341.336625,,
341.49,,
341.502375,,
341.511975,,
341.54345,,
341.559625,,
341.5726,,
341.608775,,
341.623975,,
341.625475,,
341.659025,,
341.66915,,
341.76005,,
341.771875,,
341.7755,,
341.77755,,
341.78915,,
341.827375,,
341.831975,,
341.833375,,
341.838275,,
341.8531,,
341.897275,,
341.912475,,
341.92315,,
341.98775,,
342.03965,,
342.0577,,
342.0621,,
342.0668,,
342.0948,,
342.099,,
342.112225,,
342.126525,,
342.138925,,
342.143475,,
342.188525,,
342.2057,,
342.24545,,
342.357225,,
342.400975,,
342.448575,,
342.506225,,
342.519625,,
342.5231,,
342.5833,,
342.595175,,
342.61525,,
342.632875,,
342.646225,,
342.6783,,
342.68565,,
342.696425,,
342.71845,,
342.7552,,
342.77045,,
342.877225,,
342.897675,,
342.9185,,
343.0738,,
343.08435,,
343.095425,,
343.106975,,
343.122725,,
343.140175,,
343.153425,,
343.15775,,
343.17245,,
343.175,,
343.28245,,
343.313775,,
343.33175,,
343.361475,,
343.391425,,
343.398525,,
343.413275,,
343.4214,,
343.436425,,
343.45995,,
343.466375,,
343.4854,,
343.501375,,
343.540925,,
343.55295,,
343.5631,,
343.59055,,
343.6179,,
343.619575,,
343.745525,,
343.825975,,
343.848475,,
343.869925,,
343.8861,,
343.89095,,
343.8971,,
343.9169,,
343.936225,,
343.964375,,
343.9769,,
344.008025,,
344.021275,,
344.0293,,
344.062925,,
344.075975,,
344.12845,,
344.134825,,
344.162875,,
344.20715,,
344.221325,,
344.252475,,
344.28035,,
344.2848,,
344.318425,,
344.323225,,
344.4394,,
344.486475,,
344.54055,,
344.608375,,
344.626925,,
344.630375,,
344.671925,,
344.6785,,
344.690375,,
344.723275,,
344.76255,,
344.78015,,
344.783,,
344.7897,,
344.874575,,
344.903125,,
344.926775,,
344.951475,,
344.9769,,
345.000875,,
345.167875,,
345.190375,,
345.207775,,
345.22375,,
345.2447,,
345.273125,,
345.28835,,
345.34705,,
345.3674,,
345.56055,,
345.573725,,
345.6075,,
345.740975,,
345.770775,,
345.781475,,
345.82595,,
345.838275,,
345.871475,,
345.958,,
346.019725,,
346.0923,,
346.110075,,
346.14475,,
346.15325,,
346.15505,,
346.156025,,
346.165225,,
346.17055,,
346.19965,,
346.2042,,
346.21815,,
346.2355,,
346.243475,,
346.2484,,
346.2559,,
346.440725,,
346.48235,,
346.535725,,
346.57025,,
346.608425,,
346.63635,,
346.6466,,
346.66995,,
346.686725,,
346.69105,,
346.70755,,
346.720625,,
346.7391,,
346.8833,,
346.9346,,
346.979975,,
347.004675,,
347.10205,,
347.12865,,
347.13365,,
347.1749,,
347.1875,,
347.21,,
347.264625,,
347.284,,
347.3117,,
347.351475,,
347.391025,,
347.407775,,
347.43855,,
347.45885,,
347.48625,,
347.50925,,
347.527275,,
347.5459,,
347.56075,,
347.605275,,
347.616775,,
347.65285,,
347.657125,,
347.713775,,
347.73495,,
347.737225,,
347.7732,,
347.816425,,
347.829225,,
347.831975,,
347.85835,,
347.89165,,
347.910125,,
347.92615,,
347.930375,,
347.97805,,
347.988075,,
348.01975,,
348.041675,,
348.116125,,
348.1381,,
348.1973,,
348.220675,,
348.2503,,
348.289125,,
348.29785,,
348.3097,,
348.329175,,
348.339275,,
348.359225,,
348.3726,,
348.3869,,
348.41765,,
348.43075,,
348.443225,,
348.590475,,
348.62035,,
348.66675,,
348.69525,,
348.72615,,
348.751175,,
348.766375,,
348.820625,,
348.82755,,
348.8545,,
348.88075,,
348.97535,,
349.008825,,
349.0408,,
349.0534,,
349.0867,,
349.283075,,
349.3395,,
349.351025,,
349.361825,,
349.372725,,
349.389575,,
349.406,,
349.4256,,
349.439025,,
349.453875,,
349.462675,,
349.47645,,
349.504175,,
349.52615,,
349.671075,,
349.684975,,
349.697875,,
349.708875,,
349.725225,,
349.75785,,
349.782275,,
349.83265,,
349.84925,,
349.868175,,
349.884,,
349.88885,,
349.9182,,
349.953,,
349.96965,,
349.9963,,
350.004425,,
350.034525,,
350.156825,,
350.259875,,
350.281875,,
350.37955,,
350.53995,,
350.57755,,
350.586125,,
350.5936,,
350.6415,,
350.96075,,
350.96445,,
350.9886,,
351.10735,,
351.212675,,
351.217775,,
351.223325,,
351.242925,,
351.276975,,
351.289325,,
351.76245,,
351.82405,,
351.830775,,
351.852325,,
351.88745,,
351.892375,,
351.9275,,
351.943575,,
351.995625,,
352.067625,,
352.188675,,
352.23615,,
352.26495,,
352.273025,,
352.282925,,
352.286975,,
352.29795,,
352.3246,,
352.56085,,
352.70165,,
352.791875,,
352.943225,,
352.993225,,
353.074475,,
353.079025,,
353.11535,,
353.196175,,
353.643425,,
353.66215,,
353.66745,,
353.66955,,
353.6933,,
353.731975,,
353.7804,,
353.8588,,
353.88385,,
354.01625,,
354.180975,,
354.184375,,
354.251425,,
354.425475,,
354.4439,,
354.480575,,
354.49055,,
354.495875,,
354.53825,,
354.600925,,
354.64245,,
354.712725,,
354.761075,,
354.778025,,
354.789125,,
354.823625,,
355.019675,,
355.065425,,
355.076025,,
355.0983,,
355.111525,,
355.12725,,
355.1503,,
355.273475,,
355.30105,,
355.326,,
355.378425,,
355.385375,,
355.4109,,
355.4148,,
355.43105,,
355.45405,,
355.50745,,
355.52935,,
355.55025,,
355.582975,,
355.59045,,
355.609425,,
355.667425,,
355.7034,,
355.7914,,
355.818125,,
355.8542,,
355.90335,,
355.943725,,
355.976325,,
356.008475,,
356.08625,,
356.176175,,
356.2525,,
356.2679,,
356.2969,,
356.313375,,
356.33975,,
356.359475,,
356.5538,,
356.5771,,
356.614325,,
356.643375,,
356.669125,,
356.690325,,
356.7228,,
356.732575,,
356.7948,,
356.842525,,
356.9963,,
357.0073,,
357.01015,,
357.0452,,
357.072575,,
357.0946,,
357.117075,,
357.131425,,
357.259125,,
357.264475,,
357.287625,,
357.3842,,
357.4276,,
357.438025,,
357.44,,
357.4683,,
357.4805,,
357.4844,,
357.530175,,
357.569775,,
357.5867,,
357.649575,,
357.6731,,
357.6958,,
357.710125,,
357.761025,,
357.82515,,
357.874825,,
357.8931,,
357.918825,,
357.933575,,
357.946275,,
357.954425,,
357.973425,,
357.98285,,
357.98485,,
358.02815,,
358.090275,,
358.13695,,
358.19245,,
358.20345,,
358.25445,,
358.2919,,
358.346475,,
358.38075,,
358.395575,,
358.4005,,
358.4136,,
358.43845,,
358.474775,,
358.51355,,
358.552225,,
358.555775,,
358.595325,,
358.6191,,
358.67605,,
358.691325,,
358.724,,
358.7614,,
358.776075,,
358.796725,,
358.8175,,
358.834325,,
358.847625,,
358.888975,,
358.9114,,
358.9689,,
358.976025,,
359.00035,,
359.013925,,
359.036475,,
359.0462,,
359.04795,,
359.068975,,
359.131975,,
359.1376,,
359.179725,,
359.24325,,
359.2657,,
359.2962,,
359.338575,,
359.35215,,
359.4504,,
359.514375,,
359.533975,,
359.55665,,
359.568275,,
359.57955,,
359.5995,,
359.6376,,
359.661825,,
359.7087,,
359.737175,,
359.757475,,
359.80755,,
359.814625,,
359.816275,,
359.884175,,
359.921575,,
359.95185,,
359.9893,,
360.0321,,
360.03655,,
360.038275,,
360.07555,,
360.4177,,
360.5859,,
360.6534,,
360.677875,,
360.681675,,
360.696275,,
360.7095,,
360.73625,,
360.77785,,
360.800625,,
360.817425,,
360.92135,,
360.988625,,
361.0327,,
361.0405,,
361.063725,,
361.08385,,
361.10155,,
361.110075,,
361.158325,,
361.1646,,
361.197275,,
361.2525,,
361.2604,,
361.280875,,
361.32735,,
361.42085,,
361.485725,,
361.5252,,
361.75105,,
361.940975,,
362.374,,
362.45225,,
362.45985,,
362.4817,,
362.6242,,
362.768925,,
362.77575,,
362.779575,,
362.7823,,
362.807325,,
362.846725,,
362.857675,,
362.867825,,
362.87045,,
362.90795,,
362.921475,,
362.9628,,
362.970975,,
363.010275,,
363.02725,,
363.032,,
363.04565,,
363.075275,,
363.353725,,
363.3777,,
363.3932,,
363.396825,,
363.415775,,
363.43205,,
363.45925,,
363.485575,,
363.492175,,
363.578575,,
363.6113,,
363.643025,,
363.64645,,
363.6927,,
363.705825,,
363.75365,,
363.82735,,
364.0051,,
364.007975,,
364.0286,,
364.044575,,
364.0475,,
364.05145,,
364.099025,,
364.134375,,
364.38325,,
364.495925,,
364.531775,,
365.19655,,
365.24825,,
365.254625,,
365.311,,
365.323775,,
365.3484,,
365.43455,,
365.477275,,
365.481425,,
365.49205,,
365.5082,,
365.5147,,
365.52075,,
365.635525,,
365.64285,,
365.645925,,
365.732425,,
365.78935,,
365.8479,,
365.8719,,
365.92575,,
366.204,,
366.703025,,
366.73005,,
366.7538,,
366.877575,,
366.888775,,
366.895225,,
366.900625,,
366.912225,,
366.928375,,
366.941975,,
366.960675,,
366.967125,,
366.9891,,
367.123575,,
367.156075,,
367.207625,,
367.241925,,
367.2566,,
367.3146,,
367.335325,,
367.440825,,
367.45115,,
367.458525,,
367.472925,,
367.49235,,
367.58265,,
367.609775,,
367.6175,,
367.620225,,
367.6386,,
367.691575,,
367.74305,,
367.781525,,
367.8257,,
367.887325,,
367.9072,,
367.92595,,
367.93035,,
367.93335,,
367.9471,,
367.967725,,
367.991375,,
368.01565,,
368.12685,,
368.259725,,
368.277075,,
368.306625,,
368.339775,,
368.3975,,
368.41005,,
368.419775,,
368.435875,,
368.575175,,
368.594725,,
368.612875,,
368.641975,,
368.65555,,
368.665525,,
368.672825,,
368.679175,,
368.693425,,
368.724375,,
368.743525,,
368.847375,,
368.86925,,
368.905275,,
368.974475,,
369.012325,,
369.024925,,
369.04505,,
369.05805,,
369.1492,,
369.17445,,
369.237325,,
369.270225,,
369.338525,,
369.353425,,
369.477775,,
369.508675,,
369.5204,,
369.5988,,
369.657425,,
369.688025,,
369.741275,,
369.7497,,
369.768525,,
369.783475,,
369.7857,,
369.8195,,
369.835375,,
369.86565,,
369.9012,,
369.93845,,
369.9626,,
369.97955,,
370.01055,,
370.045975,,
370.067525,,
370.093275,,
370.12265,,
370.148175,,
370.180475,,
370.208975,,
370.224225,,
370.241325,,
370.2541,,
370.267475,,
370.3012,,
370.31365,,
370.372175,,
370.423575,,
370.429875,,
370.44395,,
370.456,,
370.49125,,
370.503175,,
370.549375,,
370.55555,,
370.559725,,
370.56965,,
370.590475,,
370.620075,,
370.6913,,
370.71405,,
370.729125,,
370.759025,,
370.7673,,
370.787725,,
370.821975,,
370.8408,,
370.84935,,
370.861775,,
370.875,,
370.8868,,
370.943525,,
370.95225,,
370.959625,,
370.97265,,
370.977975,,
370.990425,,
371.013875,,
371.015475,,
371.029375,,
371.040725,,
371.097675,,
371.119675,,
371.151425,,
371.1602,,
371.186925,,
371.21005,,
371.21745,,
371.22685,,
371.24205,,
371.25875,,
371.2785,,
371.313125,,
371.317225,,
371.3743,,
371.396875,,
371.421675,,
371.4529,,
371.582675,,
371.606875,,
371.79755,,
371.87255,,
371.877475,,
371.890075,,
371.95435,,
372.037625,,
372.077825,,
372.108825,,
372.125375,,
372.1352,,
372.17345,,
372.187575,,
372.27915,,
372.2908,,
372.334025,,
372.377175,,
372.40205,,
372.517075,,
372.528775,,
372.554425,,
372.617875,,
372.71385,,
372.74,,
372.76625,,
372.833825,,
372.851125,,
372.86475,,
372.87815,,
372.90065,,
373.002375,,
373.250575,,
373.297675,,
373.3,,
373.33145,,
373.349175,,
373.3759,,
373.38795,,
373.4026,,
373.4259,,
373.427675,,
373.45535,,
373.62745,,
373.665475,,
373.697125,,
373.740875,,
373.751325,,
373.7733,,
373.8636,,
373.87745,,
373.895975,,
373.91405,,
373.95125,,
373.97435,,
373.996875,,
374.021625,,
374.041225,,
374.149,,
374.2252,,
374.256625,,
374.282525,,
374.33555,,
374.3681,,
374.38145,,
374.3953,,
374.419025,,
374.425,,
374.4409,,
374.452725,,
374.579475,,
374.674975,,
374.696975,,
374.701725,,
374.72075,,
374.755425,,
374.771375,,
374.782375,,
374.792725,,
374.79675,,
374.900375,,
374.923125,,
374.972125,,
375.0095,,
375.017775,,
375.088,,
375.13615,,
375.151225,,
375.18765,,
375.2095,,
375.240475,,
375.253375,,
375.27885,,
375.304875,,
375.31175,,
375.331025,,
375.371175,,
375.414025,,
375.433875,,
375.48305,,
375.500425,,
375.50315,,
375.538825,,
375.566575,,
375.576675,,
375.580775,,
375.594525,,
375.6133,,
375.637025,,
375.66365,,
375.746675,,
375.77185,,
375.802425,,
375.884675,,
375.925625,,
375.944325,,
375.9482,,
376.068,,
376.108525,,
376.195375,,
376.21015,,
376.230575,,
376.24355,,
376.2665,,
376.528075,,
376.5551,,
376.563325,,
376.579775,,
376.58675,,
376.611625,,
376.645725,,
376.662275,,
376.67615,,
376.781525,,
376.794975,,
376.810475,,
376.843375,,
376.84955,,
376.86515,,
376.887575,,
376.901675,,
376.907475,,
376.9123,,
376.9484,,
376.965425,,
376.97405,,
377.00405,,
377.00655,,
377.019525,,
377.19295,,
377.26395,,
377.29565,,
377.32865,,
377.33825,,
377.65795,,
377.66825,,
377.70675,,
377.717825,,
377.72845,,
377.765125,,
377.933875,,
377.947175,,
377.97225,,
377.98505,,
377.9888,,
378.0241,,
378.0335,,
378.108575,,
378.145125,,
378.196125,,
378.22285,,
378.242575,,
378.2806,,
378.3318,,
378.392225,,
378.417775,,
378.439475,,
378.444725,,
378.480275,,
378.51535,,
378.595675,,
378.689375,,
378.716825,,
378.739575,,
378.9189,,
379.1636,,
379.17655,,
379.483025,,
379.558625,,
379.6122,,
379.676525,,
379.843475,,
379.908375,,
379.960725,,
379.99175,,
380.0481,,
380.142325,,
380.324125,,
380.3686,,
380.5234,,
380.679,,
380.736275,,
380.79995,,
380.909575,,
380.997075,,
381.0041,,
381.032,,
381.070775,,
381.0844,,
381.087175,,
381.088975,,
381.114,,
381.1667,,
381.195925,,
381.234925,,
381.252125,,
381.276475,,
381.279125,,
381.294875,,
381.3007,,
381.317325,,
381.3391,,
381.39145,,
381.40095,,
381.405275,,
381.456075,,
381.46015,,
381.4778,,
381.52505,,
381.5539,,
381.562075,,
381.572575,,
381.61715,,
381.61945,,
381.721575,,
381.73455,,
381.767375,,
381.792,,
381.883575,,
381.891925,,
381.9645,,
381.9836,,
382.015525,,
382.02615,,
382.0469,,
382.178675,,
382.197575,,
382.205325,,
382.2414,,
382.2549,,
382.281625,,
382.31305,,
382.335725,,
382.35065,,
382.434675,,
382.453,,
382.470675,,
382.483125,,
382.512825,,
382.524825,,
382.53805,,
382.549275,,
382.5541,,
382.62505,,
382.64385,,
382.747075,,
382.81805,,
382.819675,,
382.841125,,
382.8459,,
382.86575,,
382.89335,,
382.91295,,
382.9146,,
382.973425,,
383.01485,,
383.02775,,
383.0601,,
383.1007,,
383.13605,,
383.14455,,
383.17535,,
383.234075,,
383.246075,,
383.251225,,
383.30805,,
383.330025,,
383.34165,,
383.360525,,
383.39745,,
383.3997,,
383.4909,,
383.507375,,
383.5379,,
383.558825,,
383.5658,,
383.61285,,
383.621875,,
383.6659,,
383.686675,,
383.690625,,
383.7186,,
383.807075,,
383.8243,,
383.83105,,
383.85745,,
383.876625,,
383.8833,,
383.8993,,
383.90475,,
383.917775,,
383.945775,,
384.016525,,
384.02715,,
384.0447,,
384.0822,,
384.089625,,
384.10335,,
384.119525,,
384.124825,,
384.195125,,
384.227525,,
384.322475,,
384.3496,,
384.571525,,
384.59065,,
384.625525,,
384.65975,,
384.682075,,
384.68685,,
384.692825,,
384.712025,,
384.789,,
384.83075,,
384.8378,,
384.855525,,
384.89805,,
384.912,,
385.05315,,
385.13935,,
385.148825,,
385.15055,,
385.168875,,
385.1924,,
385.207575,,
385.238075,,
385.339925,,
385.387675,,
385.408875,,
385.429875,,
385.480075,,
385.49535,,
385.601125,,
385.6907,,
385.93025,,
385.963425,,
386.006275,,
386.01295,,
386.033775,,
386.16115,,
386.187325,,
386.209575,,
386.219275,,
386.2481,,
386.28035,,
386.344025,,
386.372275,,
386.414325,,
386.42845,,
386.44825,,
386.455775,,
386.472475,,
386.47595,,
386.49505,,
386.522375,,
386.575175,,
386.6058,,
386.664525,,
386.680025,,
386.73795,,
386.75305,,
386.778875,,
387.0751,,
387.077425,,
387.1702,,
387.192575,,
387.21795,,
387.2267,,
387.26115,,
387.430275,,
387.44445,,
387.472075,,
387.477825,,
387.494725,,
387.52145,,
387.72275,,
387.7395,,
387.7697,,
387.7855,,
387.80845,,
387.825325,,
387.8463,,
387.848275,,
387.88925,,
387.9238,,
387.94415,,
387.95075,,
388.024425,,
388.0481,,
388.068275,,
388.0908,,
388.10565,,
388.157475,,
388.41215,,
388.44815,,
388.457125,,
388.46335,,
388.475075,,
388.497575,,
388.503525,,
388.536375,,
388.64985,,
389.32825,,
389.4416,,
389.663175,,
389.9625,,
389.9927,,
390.12495,,
390.157675,,
390.234725,,
390.2505,,
390.3414,,
390.37965,,
390.44715,,
390.45925,,
390.5081,,
390.512,,
390.525425,,
390.5951,,
390.619175,,
390.6537,,
390.6693,,
390.7273,,
390.7772,,
390.815525,,
390.853475,,
390.86895,,
390.88975,,
390.91225,,
390.958325,,
391.007275,,
391.130075,,
391.58205,,
391.584925,,
391.6066,,
391.625,,
391.64685,,
391.6588,,
391.6664,,
391.6896,,
391.699025,,
391.810625,,
391.882625,,
391.9148,,
391.9292,,
391.945725,,
391.954875,,
391.957,,
391.96965,,
391.972825,,
391.9908,,
392.050425,,
392.129425,,
392.17405,,
392.1825,,
392.18535,,
392.2046,,
392.246475,,
392.27545,,
392.29335,,
392.302575,,
392.32625,,
392.4262,,
392.463375,,
392.4852,,
392.548525,,
392.562175,,
392.5854,,
392.63395,,
392.702925,,
392.72675,,
392.733375,,
392.747925,,
392.766825,,
392.999175,,
393.234075,,
393.251975,,
393.311575,,
393.332325,,
393.3358,,
393.3721,,
393.490725,,
393.69855,,
393.797825,,
393.8371,,
393.894225,,
393.924075,,
393.931075,,
393.941475,,
394.008125,,
394.024175,,
394.0473,,
394.056325,,
394.058175,,
394.078525,,
394.09315,,
394.1058,,
394.115,,
394.1434,,
394.181025,,
394.22575,,
394.258475,,
394.269425,,
394.2805,,
394.302675,,
394.3173,,
394.33245,,
394.34525,,
394.3509,,
394.366725,,
394.3963,,
394.410625,,
394.438425,,
394.445325,,
394.4617,,
394.46925,,
394.4784,,
394.57745,,
394.6059,,
394.616375,,
394.625825,,
394.6681,,
394.677125,,
394.699375,,
394.721475,,
394.744875,,
394.808325,,
394.849925,,
394.889075,,
394.914,,
394.938225,,
394.9422,,
394.955575,,
394.979425,,
395.024825,,
395.0299,,
395.057075,,
395.081175,,
395.0988,,
395.113675,,
395.171175,,
395.1922,,
395.3046,,
395.3233,,
395.335075,,
395.370725,,
395.464875,,
395.611875,,
395.6766,,
395.7012,,
395.74005,,
395.7634,,
395.848125,,
395.900575,,
395.918975,,
395.9832,,
396.00265,,
396.030125,,
396.03895,,
396.056725,,
396.0861,,
396.111625,,
396.14455,,
396.2758,,
396.29605,,
396.31445,,
396.34755,,
396.363725,,
396.492925,,
396.5984,,
396.75375,,
396.80425,,
396.808775,,
396.919025,,
396.926475,,
397.049975,,
397.056825,,
397.08905,,
397.15925,,
397.176325,,
397.182325,,
397.258475,,
397.2947,,
397.312275,,
397.376325,,
397.405775,,
397.459775,,
397.809825,,
397.845425,,
397.857925,,
397.8709,,
397.902,,
397.96705,,
398.0763,,
398.0923,,
398.105625,,
398.153575,,
398.165075,,
398.262625,,
398.273325,,
398.323675,,
398.3259,,
398.34605,,
398.38725,,
398.411875,,
398.432,,
398.4384,,
398.488625,,
398.52255,,
398.5319,,
398.56565,,
398.576325,,
398.599575,,
398.61755,,
398.8225,,
398.836825,,
398.8683,,
398.924325,,
398.97875,,
399.030075,,
399.080875,,
399.178325,,
399.246675,,
399.270075,,
399.288775,,
399.343625,,
399.3607,,
399.45855,,
399.5477,,
399.570825,,
399.6126,,
399.670425,,
399.7908,,
399.888175,,
399.95915,,
399.96225,,
399.97935,,
400.00115,,
400.020825,,
400.044825,,
400.115675,,
400.122425,,
400.184025,,
400.216975,,
400.2604,,
400.29405,,
400.3468,,
400.37565,,
400.38925,,
400.561625,,
400.61095,,
400.652675,,
400.685,,
400.718325,,
400.748825,,
400.756525,,
400.7682,,
400.775375,,
400.819625,,
400.82585,,
400.8383,,
400.862075,,
400.8821,,
400.962975,,
401.027325,,
401.096925,,
401.136,,
401.174925,,
401.194925,,
401.24135,,
401.262375,,
401.300275,,
401.359425,,
401.59475,,
401.60535,,
401.6313,,
401.761025,,
401.777725,,
401.794125,,
401.807075,,
401.8406,,
401.853775,,
401.874875,,
401.89815,,
401.92205,,
401.9329,,
401.99345,,
402.081775,,
402.107,,
402.14185,,
402.1475,,
402.2359,,
402.292,,
402.3776,,
402.567,,
402.590425,,
402.593475,,
402.59865,,
402.650975,,
402.6566,,
402.680575,,
402.72115,,
402.723775,,
402.786425,,
402.8205,,
402.82885,,
402.8448,,
402.85345,,
402.855325,,
402.8782,,
402.907375,,
402.926875,,
403.0194,,
403.04885,,
403.06445,,
403.074575,,
403.12225,,
403.127275,,
403.374475,,
403.38615,,
403.397575,,
403.3998,,
403.42645,,
403.440975,,
403.44495,,
403.4702,,
403.489675,,
403.59035,,
403.612425,,
403.71425,,
403.8414,,
403.858275,,
403.8988,,
403.92535,,
404.003325,,
404.0166,,
404.071825,,
404.1428,,
404.193325,,
404.310225,,
404.3487,,
404.3679,,
404.42415,,
404.44055,,
404.51075,,
404.53475,,
404.5722,,
404.6189,,
404.629175,,
404.84445,,
404.866675,,
404.9707,,
405.01225,,
405.04035,,
405.064825,,
405.1467,,
405.170225,,
405.225925,,
405.3209,,
405.339525,,
405.420175,,
405.47535,,
405.5374,,
405.594775,,
405.603925,,
405.670825,,
405.682225,,
405.701425,,
405.7479,,
405.7542,,
405.82575,,
405.898775,,
405.927375,,
405.929075,,
405.93385,,
405.946825,,
405.969275,,
405.986625,,
406.034825,,
406.055075,,
406.063075,,
406.085775,,
406.108975,,
406.185575,,
406.4205,,
406.435975,,
406.457175,,
406.4823,,
406.49415,,
406.505975,,
406.521575,,
406.660325,,
406.713975,,
406.735825,,
406.747925,,
406.76465,,
406.7925,,
406.80455,,
406.89775,,
406.915025,,
406.936375,,
406.949075,,
406.97135,,
407.00955,,
407.0515,,
407.0598,,
407.06325,,
407.0743,,
407.0832,,
407.146475,,
407.18665,,
407.19955,,
407.218725,,
407.221,,
407.2644,,
407.266975,,
407.278525,,
407.3408,,
407.3478,,
407.434,,
407.4725,,
407.47985,,
407.489525,,
407.502375,,
407.58135,,
407.584975,,
407.603425,,
407.612225,,
407.634875,,
407.6911,,
407.70425,,
407.7092,,
407.7298,,
407.73175,,
407.785625,,
408.00295,,
408.046825,,
408.078575,,
408.113425,,
408.144125,,
408.1567,,
408.236175,,
408.279625,,
408.299475,,
408.322925,,
408.34415,,
408.387875,,
408.3991,,
408.404825,,
408.406625,,
408.427125,,
408.45115,,
408.458425,,
408.4653,,
408.467325,,
408.50065,,
408.54085,,
408.5473,,
408.664925,,
408.7244,,
408.738425,,
408.7847,,
408.802375,,
408.81595,,
408.828975,,
408.85485,,
408.874375,,
409.048,,
409.3478,,
409.4757,,
409.479375,,
409.54655,,
409.604975,,
409.72035,,
409.87235,,
409.8994,,
409.945525,,
409.986525,,
409.99355,,
410.054475,,
410.098325,,
410.134,,
410.166325,,
410.19065,,
410.46195,,
410.46695,,
410.5448,,
410.5638,,
410.59525,,
410.6037,,
410.62305,,
410.684175,,
410.6935,,
410.728525,,
410.740125,,
410.75685,,
410.7968,,
410.85145,,
410.934275,,
410.999175,,
411.030825,,
411.038475,,
411.04035,,
411.056275,,
411.063575,,
411.087025,,
411.1118,,
411.127925,,
411.165975,,
411.18615,,
411.213375,,
411.28505,,
411.31335,,
411.371675,,
411.381725,,
411.395725,,
411.4487,,
411.482275,,
411.4962,,
411.515525,,
411.551175,,
411.56095,,
411.6026,,
411.68655,,
411.73975,,
411.91895,,
411.96825,,
411.9768,,
412.017175,,
412.0243,,
412.03675,,
412.062675,,
412.0815,,
412.14125,,
412.1519,,
412.18355,,
412.2043,,
412.2519,,
412.256225,,
412.258625,,
412.319325,,
412.3451,,
412.347925,,
412.34955,,
412.367425,,
412.3913,,
412.402775,,
412.50945,,
412.5396,,
412.54605,,
412.6533,,
412.7127,,
412.723775,,
412.739775,,
412.766175,,
412.778325,,
412.7904,,
412.800625,,
412.834725,,
412.858925,,
412.865225,,
412.88265,,
412.915775,,
412.96695,,
412.992825,,
413.0754,,
413.10145,,
413.11075,,
413.1375,,
413.1459,,
413.157225,,
413.194625,,
413.221925,,
413.246875,,
413.266,,
413.4086,,
413.45305,,
413.49495,,
413.54275,,
413.610575,,
413.825475,,
413.85,,
413.860275,,
413.8766,,
413.885775,,
413.9995,,
414.0372,,
414.06255,,
414.11715,,
414.138875,,
414.147875,,
414.158,,
414.1741,,
414.196825,,
414.20385,,
414.23195,,
414.45055,,
414.732625,,
414.74285,,
414.806825,,
414.8242,,
414.845475,,
414.9332,,
414.9448,,
414.968325,,
415.155,,
415.164625,,
415.1991,,
415.36425,,
415.447825,,
415.4606,,
415.4706,,
415.4739,,
415.521675,,
415.533,,
415.627475,,
415.633125,,
415.7283,,
415.7812,,
415.791,,
415.80005,,
415.820025,,
415.828525,,
415.84575,,
415.8935,,
415.961925,,
415.99,,
416.015475,,
416.0276,,
416.050325,,
416.05905,,
416.06055,,
416.08735,,
416.103975,,
416.13505,,
416.188,,
416.204875,,
416.220225,,
416.22395,,
416.280075,,
416.3024,,
416.36815,,
416.44625,,
416.466625,,
416.511975,,
416.54085,,
416.5577,,
416.58555,,
416.61015,,
416.6962,,
416.71335,,
416.7607,,
416.77635,,
416.7877,,
416.82315,,
417.1886,,
417.208025,,
417.20975,,
417.231175,,
417.23685,,
417.2558,,
417.291275,,
417.3146,,
417.35455,,
417.5474,,
417.594025,,
417.642025,,
417.67675,,
417.681725,,
417.7091,,
417.7246,,
417.817125,,
417.964675,,
418.052775,,
418.088775,,
418.094075,,
418.1761,,
418.195525,,
418.282625,,
418.3314,,
418.332925,,
418.47905,,
418.56765,,
418.614625,,
418.622425,,
418.6246,,
418.644625,,
418.6505,,
418.662425,,
418.696425,,
418.7097,,
418.7195,,
418.738825,,
418.9999,,
419.06215,,
419.068725,,
419.143975,,
419.158375,,
419.234425,,
419.2518,,
419.281875,,
419.471275,,
419.496125,,
419.643,,
419.731875,,
419.759625,,
419.82565,,
419.912275,,
419.945475,,
419.95135,,
419.97785,,
420.00755,,
420.0457,,
420.060825,,
420.06965,,
420.1275,,
420.22205,,
420.27665,,
420.3111,,
420.317725,,
420.346025,,
420.42385,,
420.4361,,
420.45135,,
420.45875,,
420.473625,,
420.493775,,
420.5163,,
420.54315,,
420.569075,,
420.70655,,
420.8475,,
420.878075,,
420.910375,,
420.94845,,
421.165325,,
421.33595,,
421.3633,,
421.49175,,
421.5047,,
421.5566,,
421.570625,,
421.58385,,
421.5857,,
421.61205,,
421.621075,,
421.62535,,
421.6537,,
421.686525,,
421.787225,,
421.819825,,
421.8676,,
421.9116,,
421.9128,,
421.935725,,
421.95475,,
422.03985,,
