SPK_SPKC03a (late inhi),SPK_SPKC11a (inhi)
412.821,487.974075
412.842925,488.01595
412.864175,488.026925
412.878975,488.078475
412.896,488.11415
412.918275,488.1407
412.934425,488.198025
412.95475,488.2313
412.970275,488.27345
412.99125,488.306225
413.014125,488.340675
413.0288,488.468625
413.07355,488.509575
413.101825,488.544425
413.11975,488.5504
413.150675,488.564525
413.289875,488.608525
413.3199,488.679975
413.355325,488.865575
413.37865,488.91045
413.412225,488.928275
413.46905,488.9709
413.51285,488.99825
413.5826,489.023775
413.611425,489.052975
413.658725,489.056675
413.713875,489.100375
413.800725,489.219525
413.98945,489.2761
414.004925,489.329025
414.022475,489.445275
414.0378,489.510525
414.049075,489.618425
414.064175,489.6599
414.0868,489.7105
414.103875,489.767675
414.15145,489.83995
414.194225,489.8429
414.2258,489.922825
414.2447,489.991475
414.289325,490.027575
414.3283,490.0806
414.3643,490.106275
414.4261,490.166525
414.49805,490.212325
414.5449,490.25695
414.635475,490.27805
414.6825,490.316725
414.713425,490.39195
414.922075,490.433825
415.009725,490.50795
415.0462,490.5557
415.09,490.610725
415.1123,490.7418
415.15735,490.81985
415.22585,490.87145
415.312375,490.944625
415.339725,490.9789
415.37695,490.995475
415.39845,491.0297
415.416025,491.07785
415.437775,491.13795
415.45335,491.1722
415.47445,491.214125
415.49335,491.297325
415.51075,491.3471
415.545975,491.39375
415.562325,491.642325
415.58675,491.6812
415.61425,491.727525
415.631025,491.7709
415.65705,491.851975
415.692575,491.912525
415.748825,491.947225
415.78765,491.9827
415.818975,492.011925
415.8465,492.205225
415.87585,492.250075
415.903225,492.322475
415.923875,492.4448
415.97565,492.4817
415.998875,492.52045
416.06195,492.548425
416.114575,492.5871
416.216975,492.624825
416.259225,492.77985
416.293475,492.942775
416.3274,493.05295
416.361475,493.0932
416.408425,493.142525
416.667075,493.1609
416.694125,493.202175
416.71065,493.2217
416.755575,493.244875
416.783,493.3345
416.810475,493.391875
416.838275,493.433075
416.911625,493.478525
416.94785,493.5012
416.974075,493.517025
417.023375,493.551075
417.04755,493.683275
417.128375,493.738625
417.193525,493.76195
417.220475,493.7769
417.249,493.816
417.3024,493.926175
417.4233,493.98695
417.544875,494.076
417.5688,494.15505
417.580275,494.191225
417.5968,494.218575
417.60945,494.224875
417.6453,494.383275
417.6548,494.42
417.679625,494.463725
417.694925,494.51495
417.7087,494.5452
417.727425,494.584275
417.750325,494.6119
417.763875,494.678325
417.78065,494.689375
417.789525,494.721525
417.81345,494.729225
417.8203,494.812475
417.8334,494.91055
417.844175,495.134225
417.856575,495.16555
417.880625,495.21735
417.903075,495.28455
417.918975,495.330125
417.931475,495.401
417.9502,495.453275
417.970225,495.5103
417.98575,495.63255
418.001875,495.683875
418.019525,495.76965
418.04135,495.89525
418.05905,495.9544
418.074725,496.047325
418.10045,496.102175
418.117875,496.134575
418.15255,496.205775
418.169675,496.403425
418.1863,496.45855
418.20355,496.513325
418.2154,496.540725
418.224525,496.6153
418.2317,496.704975
418.248775,496.756275
418.2632,496.806925
418.275075,496.8997
418.285675,496.94825
418.2942,497.0104
418.305275,497.091175
418.320425,497.123975
418.3337,497.1662
418.347925,497.223075
418.388325,497.2795
418.3996,497.317525
418.41405,497.357575
418.4246,497.4047
418.44115,497.494375
418.468175,497.52465
418.479325,497.596875
418.5029,497.653575
418.51785,497.69325
418.54065,497.7517
418.5578,497.81945
418.57315,497.854775
418.614825,497.902125
418.632775,497.952475
418.6535,498.00195
418.67425,498.08735
418.6902,498.13895
418.71415,498.182875
418.74075,498.236075
418.7622,498.270025
418.7838,498.3026
418.8049,498.362875
418.85715,498.400575
418.918575,498.441375
418.94555,498.47745
418.969475,498.4882
419.002175,498.533075
419.02105,498.572225
419.04255,498.645075
419.06325,498.7109
419.0849,498.799775
419.108675,498.835425
419.138525,498.8905
419.1545,498.93275
419.171025,498.985175
419.18435,499.092175
419.195125,499.218525
419.205875,499.32715
419.213775,499.3604
419.248525,499.39465
419.264025,499.47
419.279325,499.517975
419.297975,499.5733
419.315525,499.63845
419.3291,499.76845
419.350625,499.817125
419.365725,499.857525
419.38785,499.8905
419.418,499.97075
419.458725,500.089325
419.488125,500.2534
419.547175,500.30505
419.561675,500.44635
419.584975,500.5101
419.607225,500.561425
419.6224,500.6053
419.73545,500.607125
419.754975,500.6866
419.805975,500.751275
419.827375,500.849725
419.84975,500.8907
419.8702,500.921625
419.8892,501.0043
419.911675,501.05725
419.945075,501.1329
419.977825,501.190325
419.999225,501.22715
420.036925,501.27185
420.10415,501.33025
420.132475,501.380275
420.146,501.418475
420.1597,501.47245
420.184675,501.596775
420.202825,501.688825
420.22305,501.733625
420.23695,501.789725
420.2586,501.826375
420.2722,501.87565
420.286225,501.93605
420.32505,502.03025
420.34555,502.082825
420.353975,502.1342
420.375775,502.193925
420.389875,502.258575
420.4144,502.269025
420.4293,502.308625
420.47555,502.3505
420.502725,502.4401
420.538875,502.51065
420.572975,502.56705
420.59845,502.651875
420.618775,502.722775
420.643975,502.7975
420.70685,502.847475
420.779275,502.881375
420.8229,502.9174
420.84385,502.93875
420.8787,502.977625
420.901325,503.01975
420.92065,503.060525
420.938275,503.143675
420.9604,503.194425
420.98955,503.282225
421.056975,503.337775
421.114,503.4478
421.216675,503.486225
421.305175,503.532325
421.34305,503.598
421.381325,503.6302
421.400575,503.6889
421.42045,503.764675
421.43815,503.81225
421.4685,503.85325
421.507775,503.9009
421.5473,503.961725
421.673875,504.00545
421.70415,504.079375
421.750675,504.115425
421.787975,504.24785
421.958125,504.312725
421.983475,504.423375
422.002875,504.49165
422.009925,504.655625
422.024375,504.734175
422.040975,504.7851
422.059275,504.8332
422.077225,504.861975
422.093475,504.985225
422.1132,505.06465
422.12615,505.096425
422.140975,505.1688
422.162025,505.281075
422.18585,505.356175
422.215825,505.40265
422.2812,505.4931
422.32015,505.61575
422.336575,505.7635
422.3491,505.8014
422.436625,505.80825
422.467875,505.85875
422.5455,505.9014
422.57965,505.98495
422.621575,506.008825
422.64855,506.012575
422.68405,506.037025
422.7328,506.10525
422.852075,506.1571
422.888825,506.19445
422.90395,506.2372
422.92685,506.288075
422.9407,506.337925
422.963225,506.375575
422.98855,506.444825
423.01555,506.4694
423.054875,506.57175
423.107625,506.601075
423.15775,506.631175
423.211675,506.702975
423.24,506.763675
423.257875,506.83925
423.268175,506.939
423.2883,507.01335
423.312225,507.080675
423.329175,507.10425
423.3382,507.1145
423.345975,507.175
423.363975,507.252525
423.42565,507.320275
423.44305,507.640225
423.449525,507.7101
423.466575,507.799525
423.489825,507.904225
423.5069,507.966175
423.528525,508.024275
423.553375,508.0823
423.577575,508.12665
423.5953,508.192075
423.621125,508.252725
423.637925,508.429525
423.66275,508.479175
423.6908,508.52965
423.723075,508.64585
423.75035,508.776875
423.791625,508.861775
423.82335,508.92665
423.877275,509.057025
423.8974,509.07755
423.924375,509.223175
423.9503,509.26675
423.9786,509.305625
423.99085,509.3366
424.067525,509.46255
424.105125,509.49465
424.195725,509.563725
424.238625,509.632325
424.358425,509.713925
424.40355,509.74935
424.439275,509.7729
424.4628,509.855675
424.488875,509.916075
424.7047,509.97785
424.71625,510.024925
424.727325,510.0814
424.74895,510.1919
424.761525,510.260375
424.792125,510.278825
424.829525,510.30835
424.898025,510.3354
424.92995,510.3694
424.945425,510.45105
424.984575,510.573025
425.10735,510.663125
425.1451,510.7177
425.16515,510.775825
425.185725,510.8196
425.196425,510.889
425.214775,511.112075
425.2246,511.269725
425.261325,511.3677
425.291075,511.45595
425.37065,511.50855
425.506425,511.577975
425.541925,511.646725
425.559725,511.781375
425.588325,511.88035
425.615825,511.93145
425.722025,511.98605
425.785925,512.05165
425.83385,512.130275
425.863875,512.191025
425.881975,512.235125
425.90915,512.287225
425.992575,512.333775
426.019675,512.42805
426.047375,512.567125
426.08095,512.6947
426.115075,512.8254
426.15435,512.9537
426.180925,513.005425
426.191275,513.047025
426.21525,513.157425
426.24745,513.279575
426.262525,513.349325
426.28545,513.415575
426.304525,513.485525
426.316475,513.597525
426.335625,513.74155
426.358825,513.8875
426.38185,513.9759
426.4262,514.07215
426.455225,514.10685
426.4825,514.154725
426.516325,514.207525
426.587575,514.284175
426.6206,514.330675
426.662275,514.423175
426.70425,514.4712
426.76425,514.523825
426.778825,514.609175
426.806075,514.669025
426.95315,514.724175
427.016475,514.76255
427.05295,514.7989
427.078775,514.849825
427.10425,514.87485
427.172975,514.99605
427.232525,515.11145
427.26665,515.207475
427.29345,515.266325
427.3101,515.39655
427.33665,515.534125
427.37195,515.587225
427.405625,515.6495
427.429075,515.696575
427.497775,515.744775
427.526075,515.7997
427.569425,515.8443
427.6159,515.90605
427.65125,515.996825
427.687325,516.0589
427.744075,516.115075
427.79255,516.157425
427.812875,516.214675
427.8413,516.2904
427.894175,516.366825
427.9833,516.563525
428.046925,516.594625
428.12945,516.69395
428.1678,516.7742
428.23025,516.8323
428.2607,516.907225
428.2883,516.958225
428.3244,516.9859
428.343525,517.019775
428.35615,517.103175
428.369175,517.2426
428.383375,517.5137
428.416625,517.6629
428.4323,517.863875
428.4515,517.972175
428.465125,518.02465
428.478325,518.05545
428.50595,518.0792
428.5184,518.155725
428.534175,518.161
428.5524,518.298575
428.57605,518.417125
428.59565,518.467175
428.626075,518.49625
428.6596,518.666975
428.7076,518.820425
428.741575,518.930275
428.789325,518.989525
428.81425,519.050225
428.84665,519.091375
428.883475,519.15055
428.90045,519.25205
428.93265,519.3098
428.95325,519.400475
428.98675,519.5111
429.00155,519.5506
429.016375,519.576975
429.028125,519.62345
429.046675,519.6466
429.061425,519.786
429.087075,519.802125
429.107175,519.885525
429.134525,519.9335
429.1545,519.9721
429.16545,520.012025
429.1847,520.047925
429.2077,520.1003
429.237725,520.1392
429.262875,520.201625
429.2904,520.27655
429.323525,520.413575
429.357775,520.4647
429.3845,520.5218
429.40255,520.570325
429.43475,520.600875
429.473275,520.62035
429.51665,520.65885
429.5443,520.732975
429.592425,520.91585
429.638925,521.01225
429.659825,521.030175
429.694475,521.108275
429.72285,521.134425
429.7454,521.1864
429.7606,521.238175
429.806525,521.292175
429.826775,521.327625
429.859675,521.388975
429.8854,521.45315
429.94935,521.492675
429.9888,521.603175
430.03335,521.6253
430.083525,521.6338
430.107075,521.67835
430.123825,521.79145
430.1475,521.8539
430.162925,521.8618
430.17905,521.89745
430.19805,521.954075
430.20845,522.01405
430.2192,522.079625
430.2344,522.132825
430.2594,522.1722
430.268125,522.2655
430.287075,522.323575
430.300375,522.351475
430.314675,522.38355
430.324525,522.387575
430.3356,522.42085
430.354725,522.544525
430.3664,522.584925
430.37345,522.624475
430.39795,522.669875
430.409175,522.72635
430.426825,522.761275
430.45625,522.804825
430.467375,522.84905
430.474725,522.9079
430.49655,522.968375
430.519175,523.01415
430.550625,523.07995
430.586275,523.165625
430.6704,523.20735
430.692125,523.30355
430.728775,523.35085
430.737325,523.38645
430.751075,523.4648
430.764875,523.524325
430.781675,523.551725
430.82795,523.6367
430.843125,523.7505
430.859125,523.794725
430.880225,523.816725
430.9018,523.87265
430.9235,523.922325
430.942675,523.99435
430.9783,524.052725
430.9961,524.1428
431.02105,524.1823
431.04755,524.230725
431.072575,524.3022
431.099225,524.351325
431.13215,524.4365
431.15025,524.5017
431.196425,524.5715
431.22025,524.60595
431.2468,524.6939
431.2609,524.7457
431.280375,524.784525
431.343225,524.8096
431.38935,524.848925
431.417175,524.928825
431.443125,524.98215
431.455775,525.048
431.47365,525.105675
431.489125,525.153925
431.5001,525.228275
431.516775,525.274825
431.5277,525.3428
431.544475,525.3922
431.5666,525.46125
431.607525,525.537575
431.623525,525.5893
431.644425,525.652875
431.665825,525.6835
431.67445,525.722975
431.689225,525.76535
431.714975,525.81935
431.735675,525.84955
431.757575,525.895075
431.77355,525.9569
431.80375,526.004875
431.8339,526.0425
431.85665,526.08415
431.888125,526.13125
431.912,526.198125
431.955125,526.260375
432.00755,526.309575
432.0274,526.3878
432.040875,526.4666
432.051075,526.525575
432.074,526.559325
432.0868,526.604725
432.0989,526.633425
432.1101,526.685525
432.127025,526.7667
432.1368,526.875175
432.152575,526.9145
432.165525,527.0072
432.183325,527.0458
432.197075,527.107625
432.20865,527.162975
432.2233,527.210425
432.241125,527.250675
432.264475,527.3212
432.294625,527.375725
432.317425,527.45165
432.345725,527.494725
432.363425,527.587275
432.391625,527.6869
432.418475,527.762875
432.4409,527.8557
432.457475,527.884625
432.4749,527.95265
432.495175,528.0265
432.5075,528.077425
432.528375,528.133
432.55885,528.211675
432.6047,528.269825
432.631775,528.321875
432.6631,528.37375
432.6773,528.46595
432.7072,528.513
432.745425,528.573225
432.777125,528.655825
432.802725,528.77255
432.8295,528.90055
432.869875,529.004375
432.8829,529.061275
432.902825,529.10105
432.9325,529.1454
432.958075,529.175425
432.98695,529.332775
433.00555,529.393925
433.049075,529.454475
433.1118,529.538375
433.1796,529.624175
433.2,529.681675
433.224975,529.742775
433.248225,529.79925
433.2704,529.884225
433.2969,529.920075
433.3255,529.969725
433.397725,530.041
433.52665,530.104025
433.597175,530.184125
433.631,530.222125
433.6553,530.276725
433.68195,530.337625
433.7186,530.3833
433.7493,530.474425
433.8165,530.6071
433.9464,530.73175
434.15295,530.80805
434.2993,530.847225
434.322725,530.907275
434.360175,530.978675
434.416125,531.0124
434.5026,531.289025
434.528325,531.352225
434.54755,531.3873
434.602775,531.54765
434.637325,531.59855
434.67585,531.65615
434.703325,531.754125
434.74115,531.790125
434.80445,531.822325
434.838375,531.876675
434.8649,531.89755
434.881175,531.991375
434.91925,532.0379
434.938375,532.0869
434.975075,532.133825
435.0437,532.238875
435.05585,532.3536
435.083575,532.42555
435.10455,532.49985
435.1302,532.529975
435.166375,532.626075
435.2323,532.671575
435.296575,532.69865
435.333525,532.75625
435.35365,532.84985
435.372975,533.01115
435.4127,533.081475
435.44195,533.135575
435.478575,533.18345
435.51405,533.2617
435.560075,533.3532
435.57895,533.41925
435.59705,533.5353
435.6187,533.57985
435.637675,533.6243
435.654325,533.666375
435.665725,533.70465
435.68595,533.784275
435.70335,533.842325
435.726075,533.9671
435.743025,534.099
435.759825,534.164325
435.786975,534.2184
435.799475,534.28715
435.806875,534.36565
435.831125,534.426525
435.85005,534.64595
435.9172,534.717725
435.970875,534.8337
435.98555,534.8998
436.009625,534.975525
436.030825,535.03595
436.05405,535.113525
436.0775,535.2174
436.0936,535.26205
436.124225,535.302275
436.1448,535.374375
436.16035,535.395875
436.1845,535.498575
436.210175,535.56765
436.233975,535.66985
436.2537,535.72085
436.31165,535.77745
436.34995,535.859
436.369125,535.9233
436.400525,535.972825
436.425375,536.0155
436.46405,536.060575
436.4818,536.130225
436.495775,536.163075
436.532225,536.27985
436.5573,536.334275
436.614775,536.365575
436.6807,536.424075
436.7367,536.507625
436.77645,536.557275
436.7986,536.644375
436.82785,536.81835
436.85815,537.035825
436.892275,537.096075
436.96105,537.176875
436.995575,537.225475
437.02075,537.2826
437.0442,537.33075
437.06415,537.3932
437.0777,537.50745
437.099725,537.65435
437.12745,537.709325
437.1464,537.7504
437.169925,537.94315
437.1853,538.025675
437.208,538.100975
437.25045,538.17435
437.284775,538.3011
437.30385,538.41565
437.346425,538.530575
437.381975,538.576375
437.41245,538.74025
437.442825,538.80425
437.46615,538.84995
437.532425,538.903125
437.557325,538.959825
437.6218,539.0101
437.659725,539.086275
437.682875,539.16795
437.712475,539.226025
437.731525,539.273625
437.76845,539.29845
437.79975,539.35665
437.8262,539.3966
437.844975,539.45585
437.884375,539.507025
437.98445,539.5882
438.004625,539.661625
438.045725,539.7279
438.064425,539.774225
438.07595,539.8321
438.09045,539.854225
438.101625,539.894325
438.121225,539.933275
438.146675,539.975975
438.173125,
438.188725,
438.20765,
438.215325,
438.233925,
438.253425,
438.2751,
438.295575,
438.309,
438.3274,
438.356225,
438.376375,
438.3981,
438.4191,
438.436925,
438.47,
438.486825,
438.5035,
438.517525,
438.534725,
438.5535,
438.5683,
438.5951,
438.61465,
438.621175,
438.631225,
438.6844,
438.6986,
438.7112,
438.7425,
438.755325,
438.761875,
438.77525,
438.7891,
438.8005,
438.81085,
438.822775,
438.83835,
438.849625,
438.871975,
438.891825,
438.90435,
438.921575,
438.93685,
438.9489,
438.9609,
438.973775,
438.9793,
439.001675,
439.018925,
439.03725,
439.0503,
439.06295,
439.07535,
439.10415,
439.131025,
439.15505,
439.22525,
439.239575,
439.249175,
439.2644,
439.280525,
439.297175,
439.312075,
439.328825,
439.347225,
439.3582,
439.367775,
439.3956,
439.404825,
439.423325,
439.43835,
439.45175,
439.4754,
439.49395,
439.509675,
439.52965,
439.543875,
439.57505,
439.587175,
439.602475,
439.622875,
439.63555,
439.6473,
439.6587,
439.6814,
439.69455,
439.709525,
439.725975,
439.738375,
439.7514,
439.77605,
439.788525,
439.801075,
439.822225,
439.85515,
439.870475,
439.888075,
439.91465,
439.945475,
439.9728,
439.98715,
439.998,
440.010075,
440.021825,
440.0431,
440.054875,
440.08145,
440.103225,
440.124225,
440.1503,
440.18205,
440.196475,
440.229275,
440.259625,
440.2847,
440.31,
440.342925,
440.371275,
440.4085,
440.442425,
440.48365,
440.51475,
440.5312,
440.541325,
440.55255,
440.582175,
440.595525,
440.62175,
440.635825,
440.647,
440.665325,
440.693725,
440.709825,
440.7307,
440.746875,
440.76035,
440.781975,
440.7992,
440.80965,
440.82485,
440.84775,
440.864875,
440.88175,
440.892,
440.91875,
440.93515,
440.9517,
440.962475,
440.9748,
441.003925,
441.024625,
441.037975,
441.05935,
441.082725,
441.11315,
441.158575,
441.190975,
441.2907,
441.320175,
441.3394,
441.3555,
441.3683,
441.38125,
441.3939,
441.404925,
441.4328,
441.44745,
441.4594,
441.47215,
441.4865,
441.4994,
441.510475,
441.533775,
441.541275,
441.556775,
441.570775,
441.5901,
441.622975,
441.655075,
441.690225,
441.710025,
441.73835,
441.7636,
441.79745,
441.828675,
441.859425,
441.8811,
441.940575,
441.97075,
442.01015,
442.054375,
442.095525,
442.132275,
442.17625,
442.204275,
442.242225,
442.325725,
442.39485,
442.45775,
442.54795,
442.5692,
442.6597,
442.706025,
442.7191,
442.7501,
442.785175,
442.80035,
442.815025,
442.83315,
442.8596,
442.8904,
442.9054,
442.9578,
442.985775,
443.01515,
443.0348,
443.0529,
443.075175,
443.1125,
443.154,
443.178675,
443.218225,
443.254375,
443.26855,
443.290025,
443.327475,
443.349475,
443.37645,
443.391425,
443.433575,
443.47805,
443.509225,
443.5473,
443.571875,
443.613375,
443.63075,
443.6511,
443.679475,
443.710225,
443.734425,
443.83205,
443.87435,
443.946875,
443.993575,
444.054125,
444.262825,
444.29585,
444.3122,
444.3281,
444.39845,
444.4472,
444.5085,
444.66515,
444.838025,
444.8761,
444.913975,
444.9657,
445.042725,
445.081675,
445.121075,
445.228825,
445.27345,
445.33065,
445.357375,
445.392825,
445.42425,
445.444,
445.4593,
445.47905,
445.499675,
445.5188,
445.533,
445.552425,
445.57475,
445.593175,
445.621925,
445.6445,
445.665575,
445.689125,
445.721125,
445.7535,
445.782925,
445.808725,
445.844125,
445.871425,
445.95085,
446.009425,
446.0329,
446.0777,
446.1073,
446.1238,
446.146475,
446.17245,
446.191925,
446.217225,
446.295925,
446.37955,
446.3998,
446.411525,
446.482775,
446.536225,
446.57635,
446.606875,
446.632975,
446.66075,
446.7053,
446.72995,
446.748525,
446.814025,
446.959275,
446.986225,
447.056875,
447.096875,
447.128975,
447.150075,
447.164425,
447.186275,
447.209475,
447.247075,
447.278075,
447.3041,
447.32585,
447.354525,
447.38655,
447.409225,
447.43375,
447.4746,
447.51085,
447.55765,
447.580675,
447.60545,
447.622775,
447.6622,
447.687275,
447.717475,
447.736675,
447.759575,
447.7871,
447.82495,
447.855675,
447.8861,
447.908025,
447.93805,
447.962625,
447.990275,
448.025075,
448.056225,
448.0715,
448.09025,
448.109725,
448.13425,
448.14875,
448.1846,
448.223,
448.2423,
448.2648,
448.2871,
448.32375,
448.356625,
448.385725,
448.406375,
448.41615,
448.42795,
448.444225,
448.456975,
448.47085,
448.48565,
448.50225,
448.514825,
448.531525,
448.5443,
448.563475,
448.579475,
448.601,
448.62895,
448.657425,
448.68835,
448.716475,
448.73325,
448.743625,
448.76525,
448.793625,
448.820425,
448.843075,
448.86495,
448.8815,
448.9154,
448.9481,
448.97845,
449.0072,
449.0246,
449.0381,
449.059175,
449.0732,
449.08825,
449.105325,
449.1203,
449.14525,
449.160225,
449.1739,
449.192625,
449.207375,
449.221125,
449.240275,
449.257975,
449.280325,
449.3032,
449.3293,
449.3488,
449.365175,
449.3837,
449.40595,
449.432525,
449.450325,
449.475475,
449.5097,
449.5491,
449.633925,
449.7706,
449.787,
449.8008,
449.82045,
449.84265,
449.865875,
449.885275,
449.904725,
449.922975,
449.948375,
449.967975,
449.987975,
450.004025,
450.040175,
450.063475,
450.087375,
450.130775,
450.164575,
450.194375,
450.240525,
450.3634,
450.3814,
450.400225,
450.424375,
450.49755,
450.5125,
450.5266,
450.5631,
450.5968,
450.6255,
450.65415,
450.6823,
450.75535,
450.82465,
450.842125,
450.875675,
450.891075,
450.92585,
450.9997,
451.08815,
451.112225,
451.151425,
451.172225,
451.21715,
451.238,
451.2462,
451.26215,
451.28995,
451.303775,
451.315725,
451.368225,
451.386125,
451.404675,
451.4142,
451.4261,
451.439325,
451.448425,
451.480225,
451.511075,
451.544175,
451.55865,
451.58735,
451.62165,
451.65705,
451.696725,
451.719875,
451.745175,
451.762275,
451.796725,
451.9209,
451.954075,
451.977125,
451.995,
452.0113,
452.02735,
452.048525,
452.0598,
452.0825,
452.1015,
452.115275,
452.1341,
452.1603,
452.189975,
452.2125,
452.244475,
452.278525,
452.30455,
452.32785,
452.34865,
452.387225,
452.45355,
452.476075,
452.4925,
452.542725,
452.6512,
452.68085,
452.70275,
452.719675,
452.741425,
452.756975,
452.764975,
452.7799,
452.79475,
452.809825,
452.830525,
452.853425,
452.870675,
452.88995,
452.903825,
452.913275,
452.941675,
452.965925,
452.98345,
453.006,
453.021875,
453.04585,
453.060075,
453.11025,
453.139675,
453.1602,
453.2052,
453.2523,
453.313325,
453.341925,
453.359475,
453.39805,
453.413075,
453.446475,
453.45785,
453.476725,
453.493475,
453.510325,
453.522325,
453.533775,
453.5482,
453.562025,
453.57895,
453.59515,
453.6159,
453.6858,
453.7285,
453.760175,
453.783425,
453.80895,
453.830725,
453.882925,
453.9051,
453.916325,
453.92845,
453.946925,
453.963125,
453.97975,
454.0077,
454.0442,
454.071425,
454.089625,
454.108925,
454.134075,
454.16475,
454.2029,
454.225825,
454.27375,
454.3113,
454.346325,
454.368275,
454.3928,
454.41785,
454.428725,
454.440475,
454.45065,
454.460675,
454.46525,
454.47375,
454.48745,
454.49805,
454.51035,
454.520125,
454.55035,
454.5708,
454.5928,
454.614175,
454.6455,
454.67585,
454.7168,
454.76325,
454.851625,
454.885575,
454.942075,
455.0187,
455.059175,
455.091875,
455.162075,
455.34315,
455.401375,
455.445875,
455.480325,
455.51765,
455.546875,
455.592825,
455.62745,
455.6978,
455.740375,
455.782825,
455.795175,
455.919125,
455.958175,
455.9811,
456.0135,
456.040875,
456.071225,
456.120375,
456.383025,
456.4652,
456.4957,
456.51745,
456.543375,
456.57855,
456.612825,
456.629725,
456.668775,
456.701475,
456.8067,
456.8512,
456.8763,
456.90565,
456.926375,
456.94825,
456.9673,
456.997125,
457.020725,
457.04115,
457.139375,
457.1807,
457.24135,
457.2887,
457.313325,
457.32485,
457.34895,
457.368825,
457.386225,
457.4229,
457.44245,
457.4756,
457.5031,
457.54695,
457.564125,
457.587575,
457.617275,
457.634925,
457.653275,
457.667,
457.6832,
457.7041,
457.7227,
457.736475,
457.751725,
457.772375,
457.78935,
457.806925,
457.821325,
457.8323,
457.84545,
457.87515,
457.8857,
457.9148,
457.93445,
457.95015,
457.972375,
457.990975,
458.00665,
458.02745,
458.049425,
458.072475,
458.09405,
458.119125,
458.14635,
458.176375,
458.19875,
458.285,
458.32685,
458.349225,
458.3647,
458.38695,
458.413625,
458.431825,
458.456,
458.5007,
458.535325,
458.546,
458.560025,
458.578875,
458.59745,
458.6119,
458.627725,
458.64425,
458.655825,
458.668975,
458.6833,
458.6999,
458.716525,
458.729975,
458.7396,
458.756725,
458.7747,
458.827225,
458.859125,
458.878075,
458.939625,
458.9688,
458.99325,
459.0183,
459.0547,
459.07225,
459.106725,
459.134175,
459.16065,
459.17175,
459.191475,
459.218525,
459.2409,
459.253875,
459.2755,
459.301075,
459.321825,
459.346325,
459.37175,
459.387625,
459.419775,
459.4532,
459.477825,
459.490075,
459.517275,
459.52425,
459.536025,
459.556575,
459.573775,
459.589225,
459.6067,
459.621125,
459.63565,
459.649925,
459.670575,
459.688025,
459.7106,
459.731125,
459.7587,
459.7764,
459.79545,
459.832225,
459.870125,
459.908125,
459.951025,
459.9919,
460.029975,
460.051625,
460.08235,
460.1231,
460.16475,
460.210575,
460.270225,
460.305075,
460.3476,
460.375075,
460.409675,
460.448175,
460.50555,
460.52615,
460.559175,
460.604775,
460.6287,
460.703025,
460.736725,
460.773075,
460.79675,
460.81575,
460.8602,
460.92375,
461.054575,
461.077975,
461.1255,
461.168975,
461.2721,
461.307275,
461.373925,
461.41445,
461.4367,
461.455175,
461.475225,
461.49355,
461.5048,
461.52015,
461.6017,
461.624825,
461.63915,
461.6545,
461.663575,
461.678075,
461.6914,
461.702125,
461.718125,
461.7298,
461.75875,
461.775425,
461.78915,
461.804475,
461.82375,
461.848475,
461.864675,
461.897725,
461.920225,
461.9332,
461.9611,
461.9835,
462.006025,
462.02175,
462.053525,
462.06815,
462.121675,
462.152725,
462.184675,
462.2089,
462.2284,
462.254475,
462.278525,
462.299275,
462.32925,
462.361825,
462.3861,
462.4249,
462.442625,
462.5089,
462.5597,
462.570675,
462.5878,
462.6047,
462.62605,
462.643,
462.676225,
462.699525,
462.719025,
462.73945,
462.7673,
462.798775,
462.85655,
462.8933,
462.910325,
462.923275,
462.951675,
462.975175,
462.99865,
463.019475,
463.05115,
463.0701,
463.084075,
463.104575,
463.1303,
463.1487,
463.1714,
463.1889,
463.204375,
463.22495,
463.2552,
463.27345,
463.305575,
463.32725,
463.39125,
463.43155,
463.4523,
463.4689,
463.501025,
463.509025,
463.515525,
463.529725,
463.551875,
463.564925,
463.57595,
463.58935,
463.617225,
463.627025,
463.653725,
463.6646,
463.673925,
463.703575,
463.7238,
463.7356,
463.74925,
463.76385,
463.781175,
463.794075,
463.814175,
463.827125,
463.8396,
463.846575,
463.859025,
463.872075,
463.88455,
463.89145,
463.9072,
463.935275,
463.95125,
463.96735,
464.009275,
464.036625,
464.0547,
464.0676,
464.079125,
464.088875,
464.10295,
464.12295,
464.13955,
464.153525,
464.1706,
464.1912,
464.213225,
464.247675,
464.26485,
464.289475,
464.3232,
464.3459,
464.389825,
464.416075,
464.433575,
464.458975,
464.471225,
464.502375,
464.52205,
464.5393,
464.5567,
464.577,
464.597925,
464.627825,
464.65345,
464.684825,
464.708625,
464.733875,
464.770075,
464.804625,
464.8273,
464.8596,
464.917675,
464.9345,
464.9507,
465.0134,
465.035925,
465.059575,
465.0856,
465.125825,
465.162775,
465.2148,
465.249575,
465.268075,
465.291075,
465.320175,
465.34505,
465.3945,
465.421375,
465.45255,
465.4868,
465.508725,
465.53765,
465.571775,
465.68315,
465.7138,
465.85185,
465.890425,
465.92655,
465.96315,
465.9836,
466.009375,
466.040425,
466.0861,
466.15355,
466.27185,
466.318375,
466.346875,
466.40685,
466.483225,
466.676575,
466.741075,
466.764725,
466.78525,
466.819975,
466.841875,
466.864175,
466.889375,
466.951475,
466.99065,
467.01195,
467.04035,
467.091975,
467.133025,
467.161525,
467.240375,
467.267125,
467.2844,
467.30445,
467.3202,
