SPK_SPKC05a (excited),SPK_SPKC07a (excited),SPK_SPKC08a (inhibited),SPK_SPKC13b (no effect),SPK_SPKC16a (excited)
120.653,178.63605,126.697725,46.678925,49.217625
120.6805,178.686225,126.73865,46.71265,49.228825
120.7669,178.854475,126.7966,46.7385,49.24385
120.7964,178.93095,126.88715,46.793725,49.28595
120.85695,178.99385,126.9516,46.837,49.4
120.8864,179.21265,127.004375,46.873975,49.40705
120.955375,179.267925,127.066725,46.90205,49.416625
121.057975,179.3383,127.155425,46.92275,49.42365
121.13135,179.408075,127.16335,46.950375,49.459825
121.222575,179.463775,127.211175,46.95715,49.514
121.339875,179.57885,127.26955,46.9776,49.52005
121.4085,179.609875,127.324775,47.006025,49.544
121.48745,179.7539,127.413475,47.065775,49.55485
121.58015,179.859525,127.487975,47.091475,49.565875
121.642,179.896975,127.56775,47.119525,49.588325
121.732775,179.94535,127.65095,47.137325,49.6476
121.7686,179.997375,127.719425,47.148675,49.684
121.8361,180.2366,127.78635,47.159025,49.69285
121.8812,180.300525,127.829575,47.19245,49.719025
121.94135,180.34765,127.8731,47.2169,49.735
121.998075,180.50215,127.956175,47.24005,49.8539
122.036775,180.84205,128.02325,47.246475,49.912025
122.0791,180.9505,128.12965,47.270475,49.941775
122.139,181.08195,128.175875,47.28155,49.961
122.2015,181.288,128.2271,47.298125,50.0564
122.23445,181.597875,128.3074,47.31355,50.0997
122.300975,181.675525,128.3481,47.348125,50.139425
122.436625,181.72805,128.481675,47.361325,50.14925
122.50515,181.907125,128.5609,47.3783,50.22525
122.513025,181.92865,128.6128,47.40095,50.2958
122.569775,181.977875,128.741725,47.49285,50.328975
122.678025,182.047525,128.78095,47.509475,50.34715
122.716775,182.156325,128.849125,47.512775,50.423275
122.807675,182.441725,128.9407,47.550175,50.4389
122.8744,182.6906,129.0123,47.5901,50.452925
122.941625,183.01245,129.057275,47.61475,50.473525
123.1268,183.145525,129.098875,47.6408,50.483025
123.1657,183.440825,129.175525,47.66855,50.543425
123.198,183.5084,129.2337,47.688575,50.563275
123.26955,183.779075,129.3054,47.70955,50.570675
123.292575,183.8878,129.366125,47.737,50.58255
123.3732,183.91475,129.442025,47.768875,50.618625
123.481425,184.117425,129.482575,47.814325,50.657575
123.5506,184.23295,129.567675,47.831175,50.739275
123.687575,184.3085,129.6131,47.83695,50.789125
123.78765,184.6075,129.733725,47.861525,50.8422
123.83385,184.658675,129.835175,47.88625,50.8821
123.867525,185.132925,129.902925,47.934,50.893275
123.96085,185.207175,129.9978,47.9711,50.919025
123.9884,185.367125,130.085325,48.009375,50.94785
124.054875,185.43255,130.156,48.022775,50.961475
124.133225,185.479575,130.242425,48.054,50.973425
124.2567,185.5592,130.320375,48.075175,50.999675
124.29465,185.617475,130.423775,48.1083,51.0212
124.35975,185.770675,130.5792,48.143325,51.110075
124.3971,186.01735,130.66015,48.16455,51.148975
124.432525,186.163575,130.744575,48.180925,51.194875
124.493125,186.230125,130.799,48.238,51.20705
124.7488,186.522825,130.88285,48.259675,51.22105
124.78655,186.5788,130.989575,48.279775,51.241575
124.846275,186.7167,131.054475,48.3394,51.28545
124.9096,186.789825,131.1336,48.3908,51.304575
125.001225,186.8466,131.236875,48.407925,51.316125
125.143075,186.876975,131.323575,48.432875,51.334525
125.25205,186.91245,131.436575,48.457425,51.42145
125.362375,186.986025,131.489075,48.505375,51.46175
125.424675,187.136025,131.5001,48.517925,51.466775
125.50755,187.191925,131.548825,48.538775,51.49135
125.6147,187.25815,131.61375,48.631075,51.51515
125.679425,187.3123,131.645625,48.656225,51.591425
125.741125,187.3873,131.66135,48.683225,51.60025
125.791225,187.474475,131.7217,48.71605,51.638425
125.7977,187.514075,131.7812,48.756175,51.6479
125.88805,187.58075,131.839575,48.791475,51.667325
126.03665,187.6774,131.9003,48.817925,51.680525
126.081575,187.7067,131.992025,48.843275,51.699
126.137575,187.8383,132.06455,48.8645,51.76225
126.16845,187.9343,132.103225,48.890275,51.772325
126.19825,187.985225,132.177425,48.9198,51.873675
126.228025,188.1602,132.2915,48.945275,51.90455
126.2764,188.268025,132.408875,48.9654,51.91485
126.33285,188.330325,132.470325,48.99505,51.94995
126.38145,188.414375,132.520625,49.029925,51.964975
126.441825,188.49585,132.5977,49.05455,52.00335
126.4949,188.616375,132.66275,49.090175,52.051225
126.53425,188.635125,132.8032,49.126175,52.17685
126.557475,188.831025,132.93755,49.149375,52.19945
126.63595,189.0867,132.993175,49.189925,52.21155
126.678175,189.14925,133.093775,49.21915,52.229875
126.74575,189.278875,133.162325,49.261975,52.25615
126.803975,189.352975,133.207425,49.285275,52.274975
126.866725,189.479,133.26015,49.308475,52.28225
126.909225,189.55705,133.319525,49.3199,52.290775
126.9721,189.5934,133.3762,49.34275,52.335975
127.06555,189.609475,133.43325,49.35905,52.341525
127.102725,189.7711,133.487,49.393025,52.36965
127.13585,190.148825,133.525375,49.404675,52.4491
127.159325,190.258175,133.5772,49.40845,52.4528
127.202975,190.3067,133.632925,49.424775,52.4678
127.219225,190.332325,133.6997,49.436875,52.48885
127.344175,190.394175,133.7653,49.47375,52.5407
127.3895,190.45695,133.923275,49.491425,52.54715
127.4473,190.545725,133.99005,49.51695,52.606275
127.514225,190.59965,134.043075,49.533175,52.617325
127.580575,190.63885,134.0958,49.557225,52.658575
127.631275,190.795575,134.157775,49.571675,52.74565
127.6714,190.97865,134.202875,49.62655,52.77
127.67515,191.2033,134.253575,49.64565,52.794275
127.782775,191.230075,134.305275,49.67725,52.7959
127.843525,191.357075,134.46035,49.703725,52.816575
127.900325,191.3992,134.6285,49.751075,52.833925
127.939175,191.556375,134.6812,49.770525,52.847975
127.9877,191.756175,134.718975,49.83365,52.86005
128.031625,191.95015,134.832125,49.84965,52.865575
128.1203,192.258225,134.9526,49.86845,52.8951
128.176675,192.379625,134.9969,49.886725,52.90735
128.26445,192.6953,135.0558,49.90215,52.9434
128.3397,192.87215,135.114225,49.91915,52.9545
128.401175,192.891675,135.157525,49.93665,52.9995
128.46935,192.964875,135.23985,49.954,53.02535
128.516675,193.121825,135.312575,50.0024,53.03605
128.57785,193.33035,135.3794,50.0237,53.085375
128.61455,193.4262,135.55685,50.068475,53.100625
128.640225,193.4283,135.6265,50.086175,53.1067
128.6667,193.52735,135.7017,50.10875,53.12715
128.683325,193.675075,135.741375,50.135225,53.143225
128.75815,193.86235,135.772275,50.1849,53.1512
128.792525,194.03395,135.852425,50.20195,53.226075
128.825625,194.06935,135.9155,50.271225,53.273975
128.88425,194.3246,136.06155,50.308125,53.3181
128.9394,194.4871,136.11465,50.3642,53.342825
128.99705,194.490925,136.308775,50.384725,53.348425
129.0968,194.99185,136.6281,50.41095,53.3779
129.186675,195.3106,136.669325,50.439075,53.4162
129.23015,195.397675,136.7215,50.506275,53.429575
129.28555,195.415275,136.7772,50.529925,53.436
129.320425,195.44215,136.867775,50.534725,53.50155
129.4677,195.45,136.9905,50.556425,53.50775
129.5886,195.558875,137.050475,50.578125,53.5574
129.653325,195.6812,137.1381,50.605,53.57615
129.7,195.8396,137.223875,50.6304,53.593475
129.770475,196.002425,137.2854,50.65275,53.6414
129.92575,196.1106,137.3452,50.66235,53.6883
129.98065,196.25285,137.4042,50.6833,53.7352
130.05195,196.406925,137.532325,50.7415,53.804375
130.1095,196.432875,137.576375,50.772225,53.8157
130.182125,196.447525,137.623025,50.785425,53.838675
130.253375,196.515075,137.63665,50.815475,53.9351
130.278325,196.645025,137.6761,50.862225,53.944925
130.311325,196.702675,137.71895,50.8899,53.982875
130.3977,196.76375,137.783375,50.920125,54.047325
130.480525,197.041075,137.825625,50.94195,54.088825
130.561975,197.059525,137.900675,50.962875,54.147725
130.6297,197.322375,137.932825,51.003,54.22765
130.660525,197.373225,137.97105,51.031125,54.26145
130.81015,197.4901,138.042875,51.06585,54.268625
130.855525,197.6836,138.08275,51.102625,54.3255
130.890125,197.7993,138.152225,51.13785,54.359025
130.913875,197.8994,138.2436,51.173825,54.38335
130.948,197.987525,138.3248,51.19285,54.443325
130.9699,198.236925,138.41705,51.2297,54.46195
131.0575,198.31775,138.46315,51.2566,54.621575
131.0724,198.552975,138.539125,51.3168,54.661225
131.098775,198.819425,138.60685,51.33305,54.71925
131.161275,198.947175,138.674525,51.37825,54.7301
131.20375,199.071025,138.7577,51.383325,54.74955
131.272575,199.109275,138.8237,51.413075,54.7854
131.3143,199.29565,138.890775,51.45425,54.790425
131.3522,199.4209,138.966175,51.478525,54.8533
131.406,199.56875,139.08705,51.504225,54.87915
131.452925,199.660875,139.1634,51.561475,54.90955
131.482275,199.800725,139.22585,51.5992,54.924175
131.496975,200.095225,139.28675,51.6234,54.932775
131.56285,200.188075,139.3626,51.661525,54.9411
131.5695,200.432825,139.39745,51.703,54.96115
131.644175,200.52185,139.45305,51.734525,54.963925
131.6669,200.674875,139.488725,51.8423,54.995125
131.726275,200.722325,139.565075,51.868875,55.0188
131.809575,200.7709,139.6423,51.892725,55.020675
131.8396,200.87405,139.72325,51.928775,55.02615
131.8569,200.8992,139.78725,51.949275,55.0314
131.91545,201.32895,139.8528,51.97975,55.049525
131.953475,201.410925,139.9476,52.001575,55.099675
131.976675,201.475725,140.003725,52.03875,55.12665
132.055425,201.5214,140.0577,52.071,55.134425
132.09285,201.55085,140.129225,52.1023,55.164125
132.15125,201.767575,140.158275,52.127875,55.1898
132.1774,201.935,140.182675,52.16925,55.198
132.4193,202.07725,140.2355,52.19075,55.2319
132.460125,202.110225,140.36675,52.211875,55.2399
132.555325,202.17525,140.404225,52.2287,55.266975
132.748175,202.297,140.430475,52.242075,55.342225
132.811925,202.462925,140.577275,52.271,55.415175
132.864675,202.647375,140.629025,52.2929,55.4319
132.93565,202.7917,140.65865,52.3366,55.4629
132.99795,202.87285,140.74705,52.35885,55.482825
133.08415,202.9673,140.80095,52.38,55.590975
133.1741,203.102875,140.863875,52.40425,55.683675
133.20565,203.232375,140.93325,52.445675,55.690025
133.3155,203.41025,140.990575,52.501825,55.7045
133.37365,203.517075,141.117675,52.5322,55.72035
133.449275,203.6595,141.264125,52.55,55.7676
133.51705,203.66145,141.30625,52.583625,55.814475
133.567575,203.6989,141.350125,52.613675,55.843
133.634325,203.758125,141.4044,52.6396,55.89585
133.70975,203.8276,141.450925,52.663025,55.9266
133.7638,203.998875,141.537725,52.689225,55.9639
133.910725,204.0236,141.61345,52.72115,55.97215
133.9748,204.17555,141.656675,52.739775,55.995075
134.0398,204.32815,141.72645,52.7448,56.008225
134.12735,204.39365,141.8473,52.763425,56.02305
134.206975,204.44915,141.882675,52.78525,56.036925
134.2806,204.45605,141.924225,52.8117,56.1092
134.31875,204.618225,141.94875,52.8423,56.1265
134.4433,204.753375,142.0401,52.8647,56.13935
134.49695,204.792475,142.094725,52.88875,56.145825
134.547825,204.90155,142.193375,52.92445,56.175075
134.61185,204.9686,142.39515,52.982875,56.227625
134.673425,205.25705,142.46155,53.01315,56.265425
134.74555,205.472525,142.55375,53.049375,56.28435
134.842675,205.5127,142.684675,53.08175,56.285625
134.913725,205.60745,142.75515,53.112325,56.309275
134.94965,205.723725,142.762175,53.134925,56.334
135.0001,205.84605,142.827875,53.156275,56.37705
135.0375,205.87945,142.882125,53.173725,56.382875
135.07735,206.010975,142.9303,53.198425,56.3895
135.1524,206.0667,142.972275,53.234275,56.396225
135.196725,206.270925,143.06555,53.2597,56.409275
135.27605,206.31615,143.102125,53.2735,56.432475
135.32275,206.495775,143.137325,53.282175,56.442
135.384925,206.62805,143.19,53.288625,56.4485
135.4121,206.67765,143.21815,53.3162,56.484725
135.47085,206.8647,143.27385,53.328725,56.504025
135.5303,206.930925,143.439025,53.396975,56.511025
135.621775,207.043875,143.533225,53.40925,56.540175
135.70995,207.13255,143.595125,53.463375,56.562825
135.869225,207.341975,143.6813,53.497625,56.58455
135.98585,207.457925,143.737425,53.51775,56.628025
136.088625,207.5559,143.8039,53.537775,56.672125
136.1313,207.61345,143.896575,53.60935,56.70995
136.143425,207.64625,143.983775,53.6324,56.717175
136.3434,207.696775,144.032575,53.651425,56.725925
136.397075,207.817175,144.087325,53.6729,56.754775
136.438525,208.068075,144.148,53.689575,56.786
136.467925,208.078975,144.23445,53.71685,56.7937
136.556175,208.23005,144.317925,53.73,56.92425
136.62385,208.437375,144.4234,53.7579,56.94405
136.71945,208.5002,144.609425,53.770925,56.978325
136.79245,208.600275,144.668375,53.800175,56.98685
136.867925,208.606425,144.707275,53.84745,56.9939
136.911375,208.69755,144.7171,53.873475,57.050375
136.971525,208.765775,144.76045,53.9045,57.07395
137.04315,208.912125,144.81565,53.930525,57.08165
137.164475,209.03675,144.882525,53.9467,57.132275
137.2568,209.207075,144.986825,53.9803,57.265575
137.293175,209.33645,145.032525,54.002925,57.326125
137.34125,209.36555,145.0942,54.004925,57.3385
137.381175,209.52705,145.13075,54.02425,57.372875
137.44575,209.636,145.234975,54.0786,57.396525
137.52935,209.8601,145.29185,54.102725,57.4257
137.583625,210.06385,145.4571,54.13465,57.43655
137.637325,210.20395,145.519275,54.184725,57.44865
137.6773,210.6957,145.58685,54.2071,57.452975
137.69715,210.7691,145.6764,54.267075,57.4644
137.726375,210.881225,145.836025,54.283175,57.5553
137.7647,211.144225,145.98395,54.29925,57.596275
137.799025,211.220725,146.047375,54.323325,57.614575
137.867475,211.279775,146.170675,54.361775,57.6641
137.921375,211.372325,146.305025,54.386675,57.6791
138.00865,211.5674,146.4017,54.4136,57.691275
138.063725,211.713725,146.51565,54.43825,57.702
138.137525,211.771925,146.626025,54.479525,57.71355
138.161625,211.8423,146.743925,54.565075,57.7215
138.197225,211.896975,146.8131,54.585975,57.72955
138.251,212.05615,146.964625,54.61315,57.756
138.284775,212.29235,147.047125,54.63215,57.776325
138.362075,212.337475,147.09025,54.6649,57.793875
138.38175,212.3747,147.14905,54.69925,57.82045
138.45485,212.416325,147.220125,54.727075,57.83405
138.5667,212.440725,147.26025,54.75265,57.856825
138.607575,212.486175,147.305875,54.828925,57.917625
138.6828,212.63765,147.333175,54.852375,57.9468
138.7162,212.692625,147.3374,54.893675,57.964725
138.75495,212.790275,147.38985,54.9127,57.977725
138.787,212.83735,147.415075,54.934575,57.98685
138.95325,213.1182,147.46485,54.9672,57.995975
138.963925,213.21155,147.50445,54.987325,58.0048
139.026325,213.42895,147.565675,55.0043,58.01875
139.0618,214.006625,147.60165,55.020275,58.02605
139.09025,214.03135,147.6039,55.0639,58.0443
139.10575,214.38695,147.68095,55.0729,58.0525
139.12645,214.413325,147.7331,55.0854,58.098425
139.19275,214.5959,147.837575,55.099925,58.1098
139.254675,214.631375,147.893,55.11385,58.223025
139.301725,214.860575,147.94445,55.127225,58.234675
139.355275,214.94175,147.99325,55.177225,58.26255
139.3926,215.02135,148.060875,55.195825,58.2974
139.45555,215.11035,148.11375,55.197625,58.30725
139.510575,215.547075,148.1638,55.22015,58.3203
139.51275,215.75615,148.267975,55.2563,58.362275
139.55255,216.0878,148.359025,55.27535,58.434075
139.5859,216.37775,148.4462,55.29245,58.444225
139.59655,216.564875,148.51115,55.357075,58.454575
139.6316,216.615,148.605175,55.376225,58.50495
139.66595,216.746275,148.669575,55.399925,58.523675
139.682775,216.939225,148.72875,55.45215,58.539575
139.72315,217.046,148.77355,55.4705,58.549625
139.7296,217.2191,148.85215,55.498425,58.56375
139.77605,217.291175,148.861775,55.528975,58.5994
139.862375,217.383225,148.9206,55.54685,58.64155
139.9096,217.400125,148.9773,55.6004,58.65645
139.9931,217.490525,149.028975,55.6227,58.6881
140.045475,217.72755,149.064175,55.661775,58.70035
140.1244,217.8062,149.161375,55.6875,58.71025
140.1858,217.887575,149.3437,55.721225,58.717075
140.2099,217.9338,149.45245,55.745525,58.751625
140.22135,217.996175,149.503575,55.76295,58.821825
140.24825,218.1471,149.5721,55.79315,58.861075
140.3231,218.22355,149.6452,55.7955,58.863925
140.366675,218.444525,149.77795,55.8406,58.92305
140.38995,218.484875,149.845375,55.864425,58.9443
140.6768,218.581625,150.01235,55.88415,59.0063
140.758625,218.59845,150.077975,55.90725,59.017075
140.79845,218.68875,150.16575,55.973725,59.06815
140.908175,219.269025,150.253425,56.0089,59.076675
140.932425,219.51915,150.301575,56.03195,59.0886
140.9769,219.595975,150.39395,56.051825,59.09805
141.004025,219.789325,150.4751,56.071025,59.107325
141.0329,220.264125,150.53635,56.090475,59.123875
141.1034,220.3115,150.595225,56.121375,59.15415
141.131225,220.59815,150.677575,56.164475,59.160475
141.220625,220.642425,150.7381,56.199925,59.17405
141.28965,220.742,150.8376,56.235425,59.178875
141.3879,220.88475,150.849,56.250925,59.1967
141.486925,220.95345,150.90465,56.289525,59.20185
141.507775,221.0683,150.98935,56.2985,59.260475
141.568575,221.1871,151.0416,56.311925,59.275825
141.731125,221.21645,151.176325,56.351375,59.28305
141.772725,221.26905,151.25305,56.3922,59.319775
141.823275,221.401775,151.312475,56.42165,59.350475
141.91725,221.46575,151.384775,56.460275,59.367075
141.965675,221.4822,151.4258,56.474475,59.4132
141.99985,221.62805,151.5014,56.4922,59.42345
142.14295,221.873,151.583325,56.53355,59.4614
142.216625,222.245625,151.600575,56.572,59.4708
142.26485,222.391675,151.655075,56.582875,59.487925
142.3732,222.813125,151.666275,56.63305,59.49325
142.49565,223.044525,151.6935,56.655275,59.506475
142.5288,223.090625,151.792975,56.68275,59.512925
142.697225,223.145875,151.890975,56.728675,59.526225
142.733375,223.2044,151.965775,56.7395,59.539925
142.755475,223.354225,152.01045,56.790075,59.61815
