SPK_SPKC04a,SPK_SPKC06a,SPK_SPKC07a,SPK_SPKC11a,SPK_SPKC14a,SPK_SPKC15a
345.3275,239.30485,,,,285.716125
345.367425,239.34135,,,,285.781375
345.4561,239.36275,,,,285.8275
345.67605,239.384575,,,,285.947675
345.695175,239.4425,,,,285.963775
345.720175,239.49845,,,,285.979975
345.751475,239.539075,,,,285.987425
345.8,239.566375,,,,286.0222
345.817175,239.59835,,,,286.05005
345.8624,239.6206,,,,286.1627
345.9509,239.652725,,,,286.361725
345.98905,239.684175,,,,286.3651
346.226225,239.74085,,,,286.367825
346.264025,239.782425,,,,286.371025
346.28355,239.801725,,,,286.615025
346.30645,239.8293,,,,286.6603
346.32635,239.847825,,,,286.678975
346.344,239.866025,,,,286.70995
346.372325,239.8945,,,,286.7581
346.413125,239.922975,,,,286.8078
346.4272,239.954525,,,,286.88775
346.450925,239.98385,,,,286.925075
346.5031,240.008225,,,,287.013575
346.543825,240.0372,,,,287.165075
346.572875,240.07015,,,,287.211025
346.651675,240.104025,,,,287.2341
346.7069,240.133325,,,,287.238925
346.847375,240.161625,,,,287.26435
346.875575,240.197275,,,,287.2962
347.25515,240.2313,,,,287.322025
347.725,240.266075,,,,287.370475
348.143075,240.351275,,,,287.395125
348.38525,240.37515,,,,287.5726
348.529,240.398725,,,,287.756075
348.946275,240.4235,,,,287.781625
349.357775,240.451375,,,,287.793875
349.399875,240.474475,,,,287.82765
349.450425,240.50085,,,,287.8923
349.6068,240.54095,,,,287.9347
349.652,240.565525,,,,288.2967
349.662925,240.60965,,,,288.3406
349.68015,240.6287,,,,288.39325
349.746075,240.6443,,,,288.4409
349.770625,240.6843,,,,288.46225
349.8008,240.71375,,,,288.711125
349.855775,240.74165,,,,288.77255
349.902775,240.76845,,,,288.947125
350.06,240.792925,,,,289.035675
350.086525,240.813625,,,,289.0648
350.1581,240.8364,,,,289.171
350.1897,240.8643,,,,289.503225
350.21225,240.895275,,,,289.551575
350.272025,240.920975,,,,289.60225
350.347875,240.96445,,,,289.6062
350.4277,240.99705,,,,289.732275
350.467275,241.039975,,,,289.86575
350.5016,241.061725,,,,289.9147
350.5123,241.0935,,,,289.947275
350.562175,241.135525,,,,289.989275
350.688075,241.166575,,,,290.09825
350.71445,241.194225,,,,290.1592
350.8022,241.22455,,,,290.246175
350.911,241.250775,,,,290.47305
350.974075,241.285475,,,,290.512925
351.28265,241.3164,,,,290.601625
351.316125,241.336675,,,,290.65605
351.35105,241.37315,,,,290.710275
351.377075,241.40165,,,,290.965675
351.406325,241.42385,,,,290.979875
351.42935,241.527425,,,,290.984075
351.48965,241.563675,,,,290.986675
351.53535,241.586275,,,,291.0208
351.575925,241.605025,,,,291.067375
351.6059,241.624175,,,,291.105775
352.04985,241.6516,,,,291.352075
352.083725,241.658175,,,,291.371875
352.148825,241.692575,,,,291.3961
352.189525,241.724675,,,,291.40525
352.2461,241.755325,,,,291.455625
352.3226,241.783475,,,,291.4876
352.49885,241.80745,,,,291.52195
352.548525,241.84115,,,,291.5664
352.58065,241.866375,,,,291.64435
352.605775,241.885775,,,,291.704725
352.922,241.912125,,,,291.74635
352.944975,241.95025,,,,291.894475
352.984,241.97045,,,,292.014175
353.2906,241.99085,,,,292.081025
353.534375,242.0167,,,,292.0927
353.78525,242.05615,,,,292.143375
353.891825,242.0917,,,,292.1883
353.919925,242.117425,,,,292.3917
354.05825,242.141875,,,,292.4726
354.29675,242.196675,,,,292.48615
354.432275,242.261275,,,,292.488825
354.4542,242.283575,,,,292.521375
354.4847,242.3156,,,,292.65785
354.5095,242.350275,,,,292.7008
354.53305,242.379975,,,,292.725525
354.588325,242.436475,,,,292.899575
354.6143,242.47535,,,,292.9394
354.643825,242.513875,,,,293.027775
354.74155,242.525825,,,,293.1022
354.9447,242.545,,,,293.278225
355.010375,242.5703,,,,293.495975
355.03065,242.596575,,,,293.5202
355.06695,242.653775,,,,293.63705
355.093325,242.69325,,,,293.659775
355.117575,242.7233,,,,293.85665
355.241175,242.750825,,,,294.06185
356.005775,242.775625,,,,294.17115
356.05235,242.8053,,,,294.364275
356.0651,242.874125,,,,294.41525
356.089125,242.911675,,,,294.447375
356.14025,242.946375,,,,294.4542
356.154425,242.970525,,,,294.5035
356.191075,242.9865,,,,294.524325
356.217475,243.0351,,,,294.5331
356.279575,243.055825,,,,294.60315
356.310225,243.0867,,,,294.927575
356.36455,243.117225,,,,294.95515
356.405775,243.1438,,,,295.006325
356.7177,243.169275,,,,295.316575
356.740825,243.204175,,,,295.3382
356.758175,243.2369,,,,295.363225
356.78975,243.26785,,,,295.38545
356.8548,243.30395,,,,295.4553
357.00505,243.35375,,,,295.502975
357.081175,243.3898,,,,295.7832
357.13725,243.42585,,,,295.78565
357.18365,243.439725,,,,295.78815
357.255925,243.464925,,,,295.824475
357.283,243.498625,,,,295.85125
357.301375,243.52675,,,,295.8968
357.313875,243.573875,,,,295.92405
357.322925,243.620325,,,,295.9387
357.347825,243.667675,,,,295.95745
357.3902,243.699425,,,,296.009125
357.44375,243.720425,,,,296.04335
357.48695,243.786,,,,296.345525
357.8675,243.8109,,,,296.349325
357.966775,243.84885,,,,296.38885
358.054075,243.8639,,,,296.408475
358.10055,243.888775,,,,296.4148
358.135675,243.910325,,,,296.418675
358.1697,243.9385,,,,296.462375
358.24725,243.9593,,,,296.7139
358.547375,243.986825,,,,296.74145
358.890575,244.0155,,,,296.764675
359.48105,244.048225,,,,296.7916
359.5623,244.08555,,,,296.84955
359.6125,244.165175,,,,296.8543
359.6434,244.192875,,,,296.97975
359.6614,244.2141,,,,297.02775
359.69315,244.249625,,,,297.047675
359.747625,244.291375,,,,297.11085
359.7897,244.314625,,,,297.13935
359.822775,244.343125,,,,297.149025
360.089475,244.373075,,,,297.193425
360.15245,244.40635,,,,297.238075
360.26125,244.472325,,,,297.357425
360.3077,244.500775,,,,297.61735
360.3253,244.518575,,,,297.6875
360.512275,244.5495,,,,297.721125
,244.615425,,,,297.7456
,244.640175,,,,297.800825
,244.66875,,,,297.8517
,244.698425,,,,298.07555
,244.719875,,,,298.1598
,244.755475,,,,298.166325
,244.775325,,,,298.2148
,244.80585,,,,298.239625
,244.86075,,,,298.663925
,244.87295,,,,298.6666
,244.892725,,,,298.6691
,244.924775,,,,298.7228
,244.964875,,,,298.816825
,244.99835,,,,299.122325
,245.036175,,,,299.15425
,245.0687,,,,299.157225
,245.077875,,,,299.1604
,245.10825,,,,299.210625
,245.1369,,,,299.248525
,245.1634,,,,299.2584
,245.19575,,,,299.3001
,245.223075,,,,299.363425
,245.2539,,,,299.3804
,245.2881,,,,299.41965
,245.316725,,,,299.451025
,245.3456,,,,299.491775
,245.3768,,,,299.546325
,245.416,,,,299.57105
,245.4457,,,,299.626675
,245.48515,,,,299.7622
,245.511375,,,,299.7666
,245.53565,,,,299.769175
,245.5675,,,,299.85805
,245.6166,,,,299.8949
,245.636325,,,,299.8979
,245.653475,,,,299.945375
,245.679325,,,,300.219875
,245.7159,,,,300.22265
,245.7502,,,,300.226125
,245.799075,,,,300.22905
,245.893475,,,,300.309075
,245.92445,,,,300.3667
,245.94525,,,,300.4203
,245.9839,,,,300.828075
,246.0095,,,,300.907825
,246.0326,,,,300.96655
,246.058575,,,,301.253625
,246.079925,,,,301.2601
,246.11215,,,,301.305875
,246.1612,,,,301.326775
,246.18695,,,,301.34675
,246.21455,,,,301.354275
,246.249,,,,301.413775
,246.2782,,,,301.6966
,246.30745,,,,301.701525
,246.338825,,,,301.7169
,246.374225,,,,301.745925
,246.40385,,,,301.843125
,246.43995,,,,301.881925
,246.489725,,,,302.098775
,246.574675,,,,302.13345
,246.599425,,,,302.15685
,246.633175,,,,302.4396
,246.66805,,,,302.536275
,246.699925,,,,302.63925
,246.740725,,,,302.6574
,246.7798,,,,302.68085
,246.815725,,,,302.7268
,246.85145,,,,302.7317
,246.8845,,,,302.802525
,246.911225,,,,303.129675
,246.9478,,,,303.1771
,246.97215,,,,303.189225
,247.005225,,,,303.248775
,247.0336,,,,303.674225
,247.067725,,,,303.692425
,247.098925,,,,303.721425
,247.117525,,,,303.733825
,247.13725,,,,303.768575
,247.168575,,,,303.80785
,247.1825,,,,304.070575
,247.194225,,,,304.10895
,247.232575,,,,304.136425
,247.269875,,,,304.145175
,247.2882,,,,304.19695
,247.350875,,,,304.2144
,247.384125,,,,304.5034
,247.41325,,,,304.57035
,247.452475,,,,304.586575
,247.4807,,,,304.613425
,247.5067,,,,304.667525
,247.536525,,,,304.752875
,247.56615,,,,304.8413
,247.582725,,,,304.99395
,247.61375,,,,305.0441
,247.639525,,,,305.091675
,247.662125,,,,305.1504
,247.6828,,,,305.2049
,247.699075,,,,305.278175
,247.7381,,,,305.359125
,247.75965,,,,305.415975
,247.8003,,,,305.5522
,247.8246,,,,305.589125
,247.87105,,,,305.59235
,247.9244,,,,305.68155
,247.950525,,,,305.715675
,247.98775,,,,305.728625
,248.011425,,,,305.75605
,248.03945,,,,305.8037
,248.0693,,,,305.8319
,248.0959,,,,305.8789
,248.1138,,,,306.04275
,248.14055,,,,306.07675
,248.16525,,,,306.105275
,248.18555,,,,306.133975
,248.2435,,,,306.1662
,248.268425,,,,306.180125
,248.298875,,,,306.599875
,248.334775,,,,306.63165
,248.3549,,,,306.678525
,248.370475,,,,306.70415
,248.390375,,,,306.738075
,248.4081,,,,306.751375
,248.43725,,,,306.788975
,248.496825,,,,306.8868
,248.558225,,,,306.8917
,248.58825,,,,306.97795
,248.617025,,,,307.027075
,248.64655,,,,307.0668
,248.6703,,,,307.072375
,248.69,,,,307.101975
,248.7311,,,,307.168175
,248.75485,,,,307.39965
,248.78355,,,,307.503575
,248.807975,,,,307.50665
,248.83715,,,,307.540125
,248.854425,,,,307.56795
,248.873675,,,,307.583875
,248.8939,,,,307.6157
,248.924875,,,,307.683275
,248.959525,,,,307.696025
,248.994175,,,,307.822975
,249.0154,,,,307.848725
,249.048275,,,,307.860275
,249.0672,,,,307.9073
,249.09825,,,,308.052775
,249.1761,,,,308.1934
,249.204225,,,,308.217825
,249.22785,,,,308.24645
,249.258675,,,,308.252825
,249.288675,,,,308.301775
,249.327325,,,,308.504475
,249.3805,,,,308.644
,249.4341,,,,308.80785
,249.44315,,,,308.82675
,249.469575,,,,308.8317
,249.506975,,,,308.853825
,249.5509,,,,308.8798
,249.592725,,,,308.899375
,249.62095,,,,309.192125
,249.663925,,,,309.223325
,249.6978,,,,309.27315
,249.74025,,,,309.311675
,249.769425,,,,309.333475
,249.82145,,,,309.382525
,249.84705,,,,309.41775
,249.866225,,,,309.437525
,249.8912,,,,309.475425
,249.92475,,,,309.52925
,249.956575,,,,309.619475
,249.983625,,,,309.829925
,250.007925,,,,309.833925
,250.032125,,,,309.876
,250.088175,,,,309.933175
,250.127675,,,,309.9852
,250.1546,,,,310.007075
,250.1769,,,,310.0728
,250.241425,,,,310.17585
,250.265875,,,,310.190525
,250.2775,,,,310.292375
,250.289,,,,310.423075
,250.31205,,,,310.547425
,250.330075,,,,310.654125
,250.355225,,,,310.696125
,250.386275,,,,310.711425
,250.404325,,,,310.75895
,250.4352,,,,310.797075
,250.4717,,,,310.84295
,250.496075,,,,310.8695
,250.533525,,,,310.8962
,250.553975,,,,311.15395
,250.575575,,,,311.1576
,250.657825,,,,311.224075
,250.683475,,,,311.2573
,250.7204,,,,311.30565
,250.73945,,,,311.30955
,250.757275,,,,311.534025
,250.788025,,,,311.595175
,250.81535,,,,311.636075
,250.879575,,,,311.678425
,250.904,,,,311.7362
,250.9514,,,,312.088825
,251.012825,,,,312.0955
,251.042025,,,,312.0977
,251.066175,,,,312.161025
,251.086675,,,,312.21295
,251.11525,,,,312.267125
,251.141725,,,,312.361275
,251.164925,,,,312.562075
,251.20465,,,,312.5661
,251.23325,,,,312.62495
,251.26475,,,,312.63565
,251.289275,,,,312.658125
,251.3226,,,,312.829725
,251.357225,,,,312.841225
,251.3763,,,,312.888425
,251.444725,,,,312.9403
,251.4667,,,,312.96775
,251.499225,,,,313.012175
,251.527875,,,,313.0412
,251.559425,,,,313.0571
,251.587625,,,,313.0625
,251.615,,,,313.074625
,251.64445,,,,313.169825
,251.67345,,,,313.275025
,251.699975,,,,313.283975
,251.744975,,,,313.333275
,251.76835,,,,313.3567
,251.8038,,,,313.38595
,251.831075,,,,313.4204
,251.856525,,,,313.477425
,251.876975,,,,313.542325
,251.9209,,,,313.824775
,251.983825,,,,313.83505
,252.02025,,,,313.90125
,252.044875,,,,313.9481
,252.078175,,,,313.988375
,252.1055,,,,314.1233
,252.142,,,,314.1739
,252.1688,,,,314.2574
,252.19275,,,,314.47655
,252.2246,,,,314.4795
,252.243175,,,,314.5113
,252.272825,,,,314.5675
,252.310375,,,,314.609625
,252.33195,,,,314.613575
,252.382725,,,,314.697225
,252.409125,,,,314.758025
,252.496675,,,,314.9437
,252.52905,,,,314.946725
,252.5483,,,,314.950025
,252.5664,,,,314.9866
,252.5956,,,,315.014225
,252.62865,,,,315.0284
,252.651275,,,,315.053825
,252.687575,,,,315.10315
,252.705275,,,,315.447525
,252.731125,,,,315.4796
,252.75925,,,,315.63575
,252.794775,,,,316.044475
,252.8346,,,,316.082575
,252.870775,,,,316.1217
,252.89715,,,,316.454375
,252.9182,,,,316.4731
,252.954,,,,316.479825
,252.97635,,,,316.5405
,253.036475,,,,316.555
,253.06455,,,,316.854875
,253.070325,,,,316.857825
,253.121075,,,,316.86035
,253.149675,,,,316.8627
,253.178,,,,316.94805
,253.19445,,,,317.204925
,253.226,,,,317.234125
,253.31625,,,,317.261
,253.34585,,,,317.31145
,253.410525,,,,317.426625
,253.441175,,,,317.44635
,253.477175,,,,317.660425
,253.5012,,,,317.737925
,253.5363,,,,317.745275
,253.58495,,,,317.832125
,253.6136,,,,317.878925
,253.63525,,,,318.0704
,253.665175,,,,318.104575
,253.7071,,,,318.15305
,253.729575,,,,318.193875
,253.760425,,,,318.197275
,253.7897,,,,318.29825
,253.8448,,,,318.53215
,253.879075,,,,318.53855
,253.9107,,,,319.075425
,253.936975,,,,319.10025
,253.97145,,,,319.182025
,253.996125,,,,319.185775
,254.01505,,,,319.254075
,254.0623,,,,319.373025
,254.08955,,,,319.45495
,254.123025,,,,319.599575
,254.1644,,,,319.71745
,254.2042,,,,319.77615
,254.228975,,,,319.836775
,254.27205,,,,319.872075
,254.30835,,,,319.976775
,254.357625,,,,320.0299
,254.4155,,,,320.151425
,254.45005,,,,320.256825
,254.474,,,,320.454375
,254.507675,,,,320.47895
,254.5399,,,,320.496325
,254.57185,,,,320.509825
,254.605925,,,,320.538175
,254.651425,,,,320.580825
,254.6734,,,,320.621575
,254.73005,,,,320.6293
,254.751975,,,,320.873075
,254.7785,,,,320.880925
,254.792575,,,,320.888475
,254.807175,,,,320.953325
,254.84525,,,,321.007475
,254.85915,,,,321.020075
,254.892775,,,,321.06365
,254.932125,,,,321.238025
,254.971875,,,,321.271025
,255.00695,,,,321.319425
,255.029375,,,,321.36675
,255.0352,,,,321.428525
,255.053175,,,,321.453025
,255.0888,,,,321.7455
,255.1283,,,,321.774925
,255.1547,,,,321.7912
,255.2058,,,,321.8417
,255.225125,,,,321.86935
,255.250975,,,,322.014125
,255.294925,,,,322.04755
,255.3117,,,,322.056425
,255.33825,,,,322.0921
,255.378175,,,,322.131675
,255.3969,,,,322.155975
,255.4186,,,,322.25435
,255.459275,,,,322.470825
,255.482175,,,,322.57025
,255.518825,,,,322.60825
,255.5451,,,,322.6465
,255.571825,,,,322.677275
,255.59315,,,,322.714275
,255.6261,,,,322.82
,255.650575,,,,322.9406
,255.713225,,,,322.970225
,255.735,,,,322.992175
,255.7782,,,,323.1576
,255.8027,,,,323.18415
,255.8243,,,,323.241925
,255.85025,,,,323.6355
,255.879875,,,,323.6696
,255.919375,,,,323.6974
,255.950125,,,,323.743025
,255.9713,,,,323.935
,256.0076,,,,324.293025
,256.038725,,,,324.43425
,256.07205,,,,324.466675
,256.1124,,,,324.49605
,256.149725,,,,324.5204
,256.16615,,,,324.544925
,256.1951,,,,324.88195
,256.212575,,,,324.885425
,256.245225,,,,324.910725
,256.26485,,,,324.92875
,256.28765,,,,324.96045
,256.310275,,,,324.981075
,256.380825,,,,325.3406
,256.4095,,,,325.528675
,256.436975,,,,325.542575
,256.502,,,,325.566
,256.5272,,,,325.68055
,256.561725,,,,325.7098
,256.591625,,,,326.024975
,256.6218,,,,326.02855
,256.639925,,,,326.05885
,256.72275,,,,326.100575
,256.754525,,,,326.145675
,256.785325,,,,326.413075
,256.81055,,,,326.455175
,256.85025,,,,326.505
,256.875775,,,,326.545125
,256.914225,,,,326.6071
,256.9417,,,,326.7026
,256.9627,,,,326.93335
,256.9845,,,,327.028175
,257.0165,,,,327.080075
,257.04595,,,,327.513475
,257.07375,,,,327.517475
,257.101275,,,,327.585425
,257.133975,,,,327.5961
,257.16925,,,,328.0256
,257.196425,,,,328.183125
,257.22215,,,,328.589025
,257.26375,,,,328.6349
,257.301675,,,,328.671525
,257.33025,,,,328.71275
,257.3594,,,,329.1242
,257.393675,,,,329.16065
,257.424175,,,,329.163425
,257.45475,,,,329.212175
,257.4946,,,,329.237525
,257.5223,,,,329.273675
,257.554425,,,,329.37835
,257.585575,,,,329.4814
,257.625425,,,,329.5365
,257.664775,,,,329.552225
,257.70615,,,,329.630125
,257.73465,,,,329.97015
,257.768175,,,,329.972575
,257.8195,,,,329.97455
,257.8459,,,,330.447325
,257.877225,,,,330.45305
,257.905425,,,,330.53205
,257.93635,,,,330.55545
,257.960425,,,,330.606975
,257.9891,,,,330.632875
,258.01995,,,,331.04025
,258.04245,,,,331.043525
,258.07465,,,,331.04595
,258.1086,,,,331.113575
,258.1456,,,,331.199875
,258.194925,,,,331.236875
,258.232025,,,,331.26285
,258.283425,,,,331.272325
,258.345125,,,,331.64265
,258.373825,,,,331.713125
,258.3933,,,,331.76275
,258.438525,,,,331.78985
,258.47835,,,,331.8519
,258.51735,,,,331.9579
,258.5456,,,,332.0172
,258.578075,,,,332.04565
,258.617525,,,,332.2747
,258.657325,,,,332.3603
,258.69525,,,,332.398475
,258.723575,,,,332.40205
,258.75485,,,,332.446625
,258.784225,,,,332.457625
,258.864375,,,,332.50445
,258.90975,,,,332.536675
,258.94185,,,,332.5708
,258.97435,,,,332.577775
,259.0069,,,,332.755625
,259.030125,,,,332.98095
,259.063275,,,,333.011475
,259.098175,,,,333.0269
,259.115575,,,,333.3638
,259.1789,,,,333.4021
,259.214025,,,,333.44875
,259.2409,,,,333.45195
,259.27455,,,,333.726775
,259.304925,,,,334.01295
,259.334175,,,,334.03345
,259.368575,,,,334.0607
,259.3942,,,,334.067175
,259.41695,,,,334.131825
,259.46995,,,,334.3195
,259.4973,,,,334.322225
,259.524175,,,,334.3259
,259.55095,,,,334.3284
,259.58365,,,,334.369075
,259.6144,,,,334.399225
,259.63945,,,,334.450925
,259.668075,,,,334.561
,259.7076,,,,334.564125
,259.736675,,,,334.647125
,259.797125,,,,334.8165
,259.814125,,,,334.98075
,259.835525,,,,335.180225
,259.8602,,,,335.213575
,259.90395,,,,335.245675
,259.932825,,,,335.2504
,259.9558,,,,335.283675
,259.977925,,,,335.3211
,260.007675,,,,335.392925
,260.03155,,,,335.439375
,260.06165,,,,335.743475
,260.09515,,,,335.799775
,260.116625,,,,335.849875
,260.145625,,,,335.876275
,260.165925,,,,335.910375
,260.1949,,,,336.1293
,260.230575,,,,336.1794
,260.2571,,,,336.23035
,260.31065,,,,336.3422
,260.3361,,,,336.5941
,260.362875,,,,336.63195
,260.395925,,,,336.665825
,260.42355,,,,336.710675
,260.44435,,,,336.74545
,260.4677,,,,336.958
,260.486525,,,,337.3809
,260.507575,,,,337.410025
,260.575125,,,,337.45465
,260.5968,,,,337.47695
,260.610075,,,,337.5161
,260.636175,,,,337.573875
,260.68515,,,,337.648425
,260.71185,,,,338.030925
,260.728125,,,,338.05925
,260.756225,,,,338.101175
,260.7763,,,,338.131075
,260.820375,,,,338.1397
,260.84545,,,,338.199025
,260.8787,,,,338.45755
,260.90715,,,,338.503575
,260.9284,,,,338.55495
,260.953,,,,338.9832
,260.980875,,,,339.035175
,261.0093,,,,339.087325
,261.071175,,,,339.128875
,261.098175,,,,339.18505
,261.1227,,,,339.2409
,261.1529,,,,339.2812
,261.17305,,,,339.5444
,261.20885,,,,339.558675
,261.23625,,,,339.601175
,261.250975,,,,339.63615
,261.269325,,,,339.91355
,261.29405,,,,339.954675
,261.330225,,,,339.984975
,261.351975,,,,340.0565
,261.38005,,,,340.09145
,261.404275,,,,340.1101
,261.442275,,,,340.197825
,261.46605,,,,340.277525
,261.4879,,,,340.51875
,261.517,,,,340.592675
,261.5423,,,,340.597375
,261.595425,,,,340.60075
,261.62555,,,,340.60295
,261.6502,,,,340.7065
,261.677825,,,,340.778725
,261.7079,,,,340.791325
,261.73805,,,,340.8293
,261.7547,,,,341.11755
,261.788825,,,,341.1664
,261.856875,,,,341.19
,261.9622,,,,341.225625
,261.9891,,,,341.476275
,262.02565,,,,341.494725
,262.051575,,,,341.50275
,262.07885,,,,341.541225
,262.11095,,,,341.60355
,262.136525,,,,341.735875
,262.18025,,,,341.969675
,262.20025,,,,341.999725
,262.2245,,,,342.00705
,262.2624,,,,342.05515
,262.29815,,,,342.092775
,262.321625,,,,342.1438
,262.344,,,,342.37475
,262.39885,,,,342.44205
,262.444175,,,,342.48675
,262.487375,,,,342.54615
,262.511125,,,,342.588575
,262.56075,,,,342.6651
,262.592575,,,,342.9135
,262.613075,,,,342.920825
,262.64775,,,,343.0667
,262.6746,,,,343.0923
,262.702775,,,,343.165825
,262.723825,,,,343.447975
,262.7556,,,,343.4592
,262.776625,,,,343.512375
,262.8267,,,,343.686775
,262.87015,,,,343.7331
,262.8942,,,,343.8454
,262.916875,,,,344.1412
,262.946825,,,,344.1862
,262.990725,,,,344.2062
,263.01205,,,,344.25165
,263.05455,,,,344.275375
,263.0858,,,,344.308475
,263.118525,,,,344.3452
,263.1512,,,,344.38345
,263.19145,,,,344.39285
,263.223575,,,,344.4328
,263.248475,,,,344.450275
,263.267725,,,,344.5095
,263.296275,,,,344.851125
,263.333875,,,,344.88395
,263.3543,,,,344.92735
,263.3819,,,,344.931025
,263.421225,,,,344.987
,263.462375,,,,345.204575
,263.50625,,,,345.2357
,263.529425,,,,345.292725
,263.566825,,,,345.30825
,263.6173,,,,345.32165
,263.65305,,,,345.396075
,263.683325,,,,345.5889
,263.7206,,,,345.744525
,263.7588,,,,345.875425
,263.7809,,,,345.942925
,263.808675,,,,345.94605
,263.81915,,,,345.97545
,263.84235,,,,346.2968
,263.864375,,,,346.368375
,263.893975,,,,346.42105
,263.922675,,,,346.796075
,263.94815,,,,346.842075
,263.9735,,,,346.872825
,264.00395,,,,346.918425
,264.021075,,,,347.05015
,264.03545,,,,347.20715
,264.071675,,,,347.234975
,264.0949,,,,347.275675
,264.122225,,,,347.342175
,264.149725,,,,347.46315
,264.177875,,,,347.714825
,264.2074,,,,347.76975
,264.23845,,,,347.7953
,264.269075,,,,348.167725
,264.328025,,,,348.20315
,264.353475,,,,348.231925
,264.385875,,,,348.28115
,264.41045,,,,348.31225
,264.4352,,,,348.326775
,264.46165,,,,348.3682
,264.494425,,,,348.3968
,264.51695,,,,348.436625
,264.5582,,,,348.580875
,264.567625,,,,348.7793
,264.58925,,,,348.794325
,264.6218,,,,348.799025
,264.651775,,,,348.905725
,264.671075,,,,348.957325
,264.71015,,,,348.982775
,264.7327,,,,349.041975
,264.748625,,,,349.22925
,264.767275,,,,349.233225
,264.7993,,,,349.286675
,264.86095,,,,349.326325
,264.907025,,,,349.6442
,264.931975,,,,349.6707
,264.96115,,,,349.702525
,265.028125,,,,349.758625
,265.091,,,,349.76295
,265.124525,,,,349.78525
,265.222175,,,,349.84625
,265.2475,,,,349.928225
,265.298075,,,,350.189125
,265.321975,,,,350.2272
,265.353675,,,,350.25305
,265.372675,,,,350.312975
,265.404825,,,,350.35005
,265.427425,,,,350.711875
,265.462425,,,,350.7326
,265.4939,,,,350.9826
,265.527625,,,,351.2085
,265.590975,,,,351.246325
,265.6147,,,,351.26185
,265.635625,,,,351.32555
,265.673025,,,,351.44385
,265.6911,,,,351.475825
,265.719925,,,,351.50365
,265.748025,,,,351.542925
,265.769575,,,,351.5814
,265.798875,,,,351.7599
,265.8175,,,,351.800575
,265.8496,,,,351.9509
,265.879825,,,,352.001875
,265.909775,,,,352.01935
,265.943075,,,,352.1166
,265.973075,,,,352.180675
,266.01255,,,,352.246475
,266.041675,,,,352.450075
,266.0884,,,,352.54295
,266.124075,,,,352.565
,266.165875,,,,352.6076
,266.196825,,,,352.620625
,266.2162,,,,352.72975
,266.236075,,,,352.975975
,266.26785,,,,353.033225
,266.2889,,,,353.1207
,266.325875,,,,353.196175
,266.34005,,,,353.415025
,266.3776,,,,353.436575
,266.41525,,,,353.477325
,266.463725,,,,353.49985
,266.48535,,,,353.5261
,266.513025,,,,353.55345
,266.545525,,,,353.585875
,266.573425,,,,353.88945
,266.62595,,,,353.89275
,266.67545,,,,353.894825
,266.713025,,,,353.9343
,266.75015,,,,353.9855
,266.77795,,,,354.02555
,266.803,,,,354.05585
,266.8289,,,,354.068
,266.85765,,,,354.3386
,266.896025,,,,354.40335
,266.93395,,,,354.4433
,266.96435,,,,354.5309
,267.0056,,,,354.551575
,267.0518,,,,354.7754
,267.082025,,,,354.99085
,267.112375,,,,355.013225
,267.14205,,,,355.09795
,267.164575,,,,355.146125
,267.17945,,,,355.189075
,267.273725,,,,355.196275
,267.308575,,,,355.243625
,267.37145,,,,355.51365
,267.4075,,,,355.591975
,267.466825,,,,355.598975
,267.49,,,,355.633825
,267.52995,,,,355.668175
,267.568375,,,,356.10575
,267.6075,,,,356.1223
,267.63755,,,,356.16225
,267.66985,,,,356.198375
,267.707375,,,,356.212225
,267.735075,,,,356.219675
,267.7689,,,,356.2728
,267.790425,,,,356.29445
,267.80715,,,,356.568875
,267.82995,,,,356.6146
,267.85955,,,,356.677375
,267.883725,,,,356.684925
,267.981925,,,,356.83595
,268.0104,,,,356.895875
,268.0526,,,,356.952825
,268.08395,,,,356.9821
,268.108525,,,,357.006925
,268.132775,,,,357.088275
,268.158275,,,,357.11955
,268.194775,,,,357.18225
,268.224,,,,357.444525
,268.261225,,,,357.55615
,268.29905,,,,357.597225
,268.329925,,,,357.810425
,268.3572,,,,357.86585
,268.39555,,,,357.9178
,268.445475,,,,358.107575
,268.476875,,,,358.138325
,268.501075,,,,358.1845
,268.53495,,,,358.358925
,268.5675,,,,358.41995
,268.59155,,,,358.691925
,268.631625,,,,358.726
,268.6752,,,,358.740825
,268.6964,,,,358.80975
,268.718625,,,,359.3125
,268.7398,,,,359.33405
,268.77425,,,,359.367925
,268.81765,,,,359.38035
,268.84835,,,,359.4245
,268.878625,,,,359.49225
,268.92095,,,,359.53305
,268.941975,,,,359.570275
,268.963675,,,,359.730075
,269.041425,,,,360.0295
,269.074675,,,,360.089625
,269.116475,,,,360.1045
,269.149225,,,,360.181425
,269.17035,,,,360.225575
,269.1942,,,,360.22895
,269.212225,,,,360.28415
,269.24205,,,,360.3707
,269.270575,,,,360.6173
,269.296775,,,,
,269.324575,,,,
,269.344575,,,,
,269.429775,,,,
,269.468425,,,,
,269.48815,,,,
,269.506425,,,,
,269.51505,,,,
,269.536575,,,,
,269.5497,,,,
,269.5714,,,,
,269.608225,,,,
,269.612,,,,
,269.624325,,,,
,269.6459,,,,
,269.70275,,,,
,269.731475,,,,
,269.75665,,,,
,269.775175,,,,
,269.7939,,,,
,269.813325,,,,
,269.846625,,,,
,269.872575,,,,
,269.901025,,,,
,269.9168,,,,
,269.94435,,,,
,269.9601,,,,
,269.973125,,,,
,269.9854,,,,
