SPK_SPKC01a,SPK_SPKC01b,SPK_SPKC05a,SPK_SPKC08a,SPK_SPKC13a
801.267475,,808.6319,779.5766,741.776625
801.351925,,808.682125,779.680925,741.83405
801.48045,,808.729775,779.757525,741.8707
801.7797,,808.9409,779.856475,741.893725
802.074,,809.028725,779.98865,741.95265
802.228825,,809.129775,780.043675,741.996425
802.449,,809.603275,780.215225,742.042175
802.63715,,809.854675,780.3053,742.091875
802.828575,,809.860225,780.4719,742.14045
802.8968,,809.95635,780.831375,742.168275
802.975575,,810.212325,780.957275,742.199975
803.068625,,810.440125,781.03765,742.2414
803.2686,,810.67755,781.106875,742.287825
803.401075,,810.721,781.1879,742.3308
803.51255,,810.730775,781.236125,742.368825
803.7823,,810.87935,781.42965,742.419225
803.95305,,811.09235,781.448,742.437425
804.111475,,811.35155,781.5957,742.470325
804.241025,,811.897775,781.6656,742.57465
804.361225,,811.93455,781.78175,742.592325
804.827225,,812.21275,781.93505,742.67045
804.8412,,812.2775,782.0147,742.700025
805.120925,,813.2513,782.04895,742.80115
805.4344,,813.295875,782.16875,742.862175
805.543125,,813.35545,782.300475,742.92985
805.7231,,813.42215,782.434575,742.966
805.9906,,814.138675,782.54085,743.003525
806.125825,,814.6293,782.6117,743.05985
806.305325,,814.8303,782.690625,743.13565
806.832825,,815.222,782.724975,743.162175
806.900325,,815.2443,782.7941,743.212675
806.99615,,815.600775,782.936,743.26035
807.2178,,815.67845,783.344775,743.316775
807.304225,,815.896825,783.46655,743.3821
807.385025,,816.11745,783.625675,743.45695
807.68355,,816.209225,783.76265,743.508325
807.888075,,816.264675,784.038825,743.56815
807.9992,,816.620325,784.1373,743.660775
808.196725,,816.986975,784.316375,743.742575
808.3008,,817.1456,784.46385,743.815675
808.459225,,817.310975,784.934775,743.885975
808.6244,,817.59095,785.057875,743.9241
808.74205,,817.68175,785.113575,743.9771
808.8712,,817.825025,785.252075,744.012375
808.9957,,818.1202,785.35205,744.0606
809.23395,,818.203625,785.43615,744.09965
809.40055,,818.275325,785.603775,744.1458
809.800075,,818.68325,785.68195,744.211875
809.908175,,818.75285,785.745975,744.26865
809.98555,,818.7717,785.901975,744.362475
810.118575,,819.16365,786.0794,744.50035
810.295775,,819.548475,786.1715,744.606425
810.415125,,819.647275,786.362325,744.771275
810.534275,,819.966775,786.5215,744.82535
810.61545,,820.1866,786.86955,744.92055
810.740175,,820.37135,786.9497,744.971425
810.85425,,820.4999,787.0321,745.01885
811.148475,,820.71895,787.173525,745.055775
811.373075,,821.01445,787.284125,745.0936
811.50815,,821.338375,787.7095,745.1523
811.678,,821.48335,787.8427,745.232
811.76005,,821.760175,788.01695,745.2771
811.82115,,821.902075,788.21535,745.4173
811.88295,,822.30665,788.5171,745.516375
811.97065,,822.333325,788.64555,745.6843
812.020375,,822.36945,788.847725,745.766475
812.137075,,822.43605,788.9308,745.839225
812.4173,,822.6558,789.15155,745.90995
812.491875,,822.861325,789.28325,745.991575
812.54705,,822.950425,789.370725,746.094675
812.796125,,823.7169,789.477225,746.141725
813.07065,,824.195425,789.5863,746.173425
813.1413,,824.4022,789.805025,746.2332
813.213775,,824.50345,789.920025,746.27485
813.470975,,824.755875,790.064525,746.3735
813.609625,,825.13745,790.13945,746.419925
813.971475,,825.185425,790.1761,746.4619
814.088875,,825.552975,790.2014,746.493225
814.4611,,825.8804,790.265525,746.52855
814.6346,,826.387725,790.3329,746.581075
814.69585,,826.478725,790.427025,746.6397
814.881375,,826.54295,790.4942,746.678625
815.250725,,827.11045,790.64645,746.730625
815.415225,,827.4862,790.74505,746.7834
815.53415,,827.564975,790.91565,746.876225
815.60215,,827.5967,791.04585,746.9504
815.7144,,827.78375,791.161025,747.00505
815.77875,,827.950325,791.2081,747.066525
816.092225,,828.580125,791.266525,747.119625
816.3083,,828.65845,791.2908,747.178825
816.3883,,828.689325,791.33955,747.25735
816.5306,,828.739975,791.483975,747.32895
816.5727,,828.8851,791.5345,747.423275
816.65455,,829.0404,791.61925,747.482775
816.758225,,829.131925,791.64525,747.55555
816.85755,,829.221725,791.733525,747.6154
816.991025,,829.501975,791.9469,747.699875
817.096075,,829.65345,792.1007,747.758825
817.254325,,829.903975,792.20275,747.8284
817.5775,,829.994475,792.3469,747.948375
817.67075,,830.498525,792.463275,748.014175
817.792875,,830.544775,792.5611,748.0863
817.962375,,830.7675,792.678175,748.192075
818.258,,830.943825,792.808075,748.461775
818.55625,,831.190925,792.9367,748.620625
818.62825,,831.2679,793.147875,748.66125
818.792725,,831.56895,793.400425,748.705475
818.841925,,831.6529,793.614275,748.745425
818.9831,,831.98105,793.808225,748.785825
819.11085,,832.118425,794.321375,748.8533
819.19225,,832.4472,794.4073,748.88605
819.27795,,832.8392,794.494775,748.936425
819.3524,,832.943375,794.598275,748.979625
819.578825,,833.3335,794.713475,749.043325
819.669025,,833.530975,795.019375,749.08745
819.7828,,833.653075,795.1985,749.1317
820.024175,,833.912175,795.45595,749.223175
820.1751,,833.941675,795.5706,749.441425
820.2462,,834.36945,795.646075,749.5571
820.362,,834.7041,795.7557,749.645025
820.72325,,834.81105,795.86325,749.68255
820.8461,,834.862075,795.977875,749.74065
821.4552,,834.9233,796.084375,749.7968
821.538975,,834.98235,796.133875,749.821675
821.671575,,835.25605,796.196025,749.85225
821.9067,,835.327675,796.250125,749.908025
821.94275,,835.45495,796.3328,749.930725
822.0816,,835.600125,796.4035,749.9558
822.2002,,835.6638,796.460625,749.987375
822.42505,,835.74305,796.52355,750.026825
822.517425,,835.7998,796.598925,750.05415
822.6841,,835.8439,796.65395,750.12325
822.777975,,835.90105,796.706675,750.15605
822.8461,,836.8648,796.7872,750.2073
822.949675,,836.989275,796.88125,750.25255
823.18025,,837.303025,796.938575,750.384225
823.284675,,837.53485,797.01415,750.68025
823.4576,,837.547825,797.095975,751.02615
823.55495,,837.62805,797.214775,751.22985
823.66945,,837.67515,797.28445,751.366125
823.7426,,837.768475,797.3642,751.64005
823.8541,,837.992225,797.465675,751.751
823.917575,,838.0812,797.56045,751.879675
824.0105,,838.26475,797.636525,752.294025
824.448,,838.325625,797.71025,752.4761
824.60415,,838.7143,797.77645,752.55115
824.74835,,838.9258,797.869,752.594425
824.874375,,839.0056,797.983075,752.634175
824.943125,,839.087925,798.122225,752.686925
825.19125,,839.2094,798.21495,752.7318
825.453975,,839.21585,798.39755,752.7806
825.57495,,839.2801,798.4544,752.82235
825.652225,,839.357225,798.533825,752.88735
825.831875,,839.5225,798.6801,752.923975
826.101125,,839.66835,798.728725,752.980625
826.240575,,839.731675,798.789525,753.068075
826.4365,,839.841225,798.87725,753.277525
826.516775,,840.161375,798.983025,753.633725
826.839325,,840.3075,799.089025,753.7084
826.9082,,840.3334,799.293775,753.770375
826.959975,,840.500125,799.407275,753.836225
827.1191,,840.662625,799.496325,753.89425
827.4478,,840.9384,799.659675,753.9508
827.564,,841.075025,799.711675,754.010825
827.66925,,841.36485,799.782275,754.04715
827.764575,,841.4046,799.890725,754.130925
827.788875,,841.8857,799.95385,754.22165
828.581275,,843.119025,800.01085,754.524925
828.74675,,843.4845,800.154,754.55945
828.820125,,843.9993,800.2131,754.605575
828.87585,,844.251375,800.362175,754.643775
829.076925,,844.569725,800.5169,754.693875
829.1498,,844.699775,801.0572,754.747775
829.326325,,845.213975,801.198975,754.7886
829.48,,845.52625,801.360425,754.84115
829.9043,,845.570125,801.48305,754.8843
830.051275,,845.847275,801.65635,754.928125
830.149425,,845.888975,801.769425,754.96015
830.27355,,846.188425,801.845625,755.02145
830.57735,,846.35465,801.932325,755.041675
830.71345,,846.62835,802.037075,755.095975
830.970675,,846.7184,802.171175,755.174675
831.179075,,846.9301,802.393725,755.289725
831.27735,,847.0345,802.563425,755.448375
831.347575,,847.55155,802.73485,755.8264
831.493925,,847.682075,802.8764,755.93355
831.762325,,847.81575,803.11455,756.048425
831.92575,,848.056675,803.197725,756.135225
832.0801,,848.431825,803.307025,756.2119
832.4106,,848.5741,803.409625,756.29345
832.565825,,848.630925,803.5029,756.339025
832.87845,,848.739375,803.60535,756.3914
833.011375,,849.3393,803.691625,756.485825
833.244325,,849.526975,804.20575,756.574275
833.2785,,849.727925,804.3161,756.68635
833.305525,,849.952775,804.53385,756.802775
833.3932,,850.50605,804.643375,756.87655
833.475175,,850.6167,804.67255,756.956225
833.712525,,850.88805,804.8131,757.053875
833.81625,,851.09515,805.10515,757.151575
833.913,,851.15705,805.3035,757.360775
834.313075,,851.18665,805.411975,757.55475
834.614875,,851.2444,805.565775,757.638525
834.7377,,851.3108,805.704725,757.728925
834.8671,,851.35835,805.847325,757.85235
835.113625,,851.403625,805.895,757.90845
835.207625,,851.5206,806.032475,758.0051
835.490875,,851.694775,806.218425,758.1229
835.7464,,851.869125,806.33965,758.1552
836.016275,,852.0139,806.4846,758.184975
836.151025,,852.130875,806.59075,758.232475
836.241925,,852.29725,806.65685,758.287925
836.687975,,852.416675,806.73155,758.35455
836.92055,,852.498475,806.823875,758.381825
837.080775,,852.76135,806.86275,758.43975
837.17035,,853.041,807.1817,758.482875
837.32875,,853.75905,807.255125,758.539375
837.422325,,853.835675,807.3221,758.59
837.60535,,854.129625,807.485475,758.636725
837.7444,,854.235125,807.678925,758.7431
837.944275,,854.5293,807.819575,758.938525
838.220825,,854.767025,807.89595,759.14905
838.81485,,854.8587,807.97055,759.233725
838.9764,,854.90745,808.028525,759.408
839.195425,,855.082275,808.0936,759.4827
839.36515,,855.4226,808.5459,759.5135
839.6451,,855.77995,808.732325,759.541875
839.709525,,855.927625,808.95955,759.6323
839.845075,,856.088025,809.140225,759.666475
839.9273,,856.212575,809.219375,759.696625
840.043675,,856.3473,809.287525,759.7618
840.22675,,856.49335,809.36495,759.8259
840.36485,,857.065875,809.47355,759.853025
840.54435,,857.25035,809.562425,759.89055
840.8826,,857.385325,809.63735,759.92435
840.983725,,857.487025,809.80435,759.97105
841.129725,,857.76155,809.89625,759.996175
841.46385,,857.82115,810.109025,760.028875
841.6361,,857.91805,810.230325,760.133425
842.019725,,858.0861,810.3336,760.165525
842.2803,,858.203825,810.380525,760.2102
842.347,,858.30525,810.57735,760.259025
842.78685,,858.456475,810.672475,760.286375
842.9197,,858.534325,810.732925,760.3432
843.0084,,858.610725,810.846325,760.382325
843.067575,,858.714975,810.96885,760.414125
843.127975,,858.82925,811.09965,760.4798
843.171075,,858.9043,811.208725,760.515475
843.26105,,858.96235,811.282175,760.5752
843.41215,,859.032,811.3728,760.6106
843.48205,,859.190725,811.472025,760.6523
843.563675,,859.4716,811.618525,760.7097
844.09055,,859.531775,811.694675,760.761525
844.36765,,859.5661,811.79135,760.79305
844.60355,,859.64635,812.1488,760.850275
844.91435,,859.852675,812.331325,760.89095
845.023375,,859.959125,812.496725,760.93915
845.1029,,860.1943,812.59525,760.9921
845.245025,,860.295325,812.670725,761.045925
845.3471,,860.32,812.7999,761.286625
845.493875,,860.560825,812.916075,761.4113
845.7873,,860.602125,813.116625,761.4956
845.86855,,860.786875,813.169175,761.5383
845.9621,,860.8624,813.28895,761.5854
846.175,,860.901225,813.35465,761.638575
846.2813,,861.210475,813.426525,761.6882
846.374325,,861.2371,813.626275,761.744575
846.649625,,861.41325,813.665825,761.816075
846.838875,,861.547625,813.7342,761.8713
846.8962,,861.87,813.77305,761.92695
847.037975,,861.990925,813.89415,761.974875
847.14865,,862.1331,814.02915,762.07935
847.215975,,862.139475,814.18095,762.172
847.265225,,862.181675,814.615575,762.5648
847.3505,,862.4976,814.782375,762.662325
847.54265,,862.87485,814.89525,762.735925
847.817025,,863.048175,814.959825,762.7803
847.9952,,863.1293,815.02755,762.837175
848.188125,,863.1433,815.0732,762.869425
848.24715,,863.22405,815.091,762.907975
848.3176,,863.4094,815.30985,762.95435
848.3958,,863.51875,815.37495,762.979125
848.47555,,863.63175,815.447975,763.019175
848.623025,,863.647975,815.51525,763.051975
848.699125,,863.7374,815.583875,763.089075
848.950725,,863.82445,815.6899,763.11785
849.283375,,863.9293,815.77855,763.172875
849.3701,,864.23285,815.840875,763.221975
849.5403,,864.304675,815.969025,763.26715
849.631225,,864.45465,816.05655,763.329025
849.693875,,864.50445,816.133875,763.45065
849.760125,,864.6357,816.2317,763.59115
850.169125,,865.2094,816.363875,763.894025
850.346025,,865.349875,816.412675,763.96895
850.43645,,865.56275,816.472875,764.0372
850.5566,,865.613475,816.61365,764.101125
850.63695,,865.6576,816.7003,764.1858
850.72955,,866.482925,816.80915,764.2768
851.0277,,866.514325,816.906325,764.3551
851.092075,,866.58905,816.959475,764.467475
851.26375,,866.6583,816.99475,764.864175
851.6129,,866.698125,817.130775,764.926975
851.85175,,866.8708,817.210525,764.968325
852.13065,,867.000275,817.29045,765.03215
852.208225,,867.1099,817.3854,765.075075
852.29205,,867.20675,817.463925,765.13145
852.4186,,867.2858,817.719225,765.1872
852.4833,,867.460475,817.8008,765.2168
852.5556,,867.747375,817.98735,765.272725
852.6334,,867.980575,818.069975,765.31955
852.759275,,868.0675,818.128475,765.439325
852.939175,,868.139225,818.1979,765.541825
853.006125,,868.258825,818.26625,765.6205
853.110625,,868.380125,818.413825,765.913475
853.2253,,868.534925,818.4952,766.1923
853.32695,,868.538025,818.539825,766.29165
853.463025,,868.62175,818.581875,766.328675
853.745175,,868.734575,818.845875,766.372225
853.7895,,868.80275,818.9565,766.441975
853.89185,,868.863325,819.039125,766.5164
854.0285,,868.87345,819.1413,766.581375
854.088175,,869.059975,819.32325,766.63325
854.249325,,869.47065,819.423875,766.694825
854.4667,,869.560675,819.52895,766.846775
854.5488,,869.59845,819.6128,767.186775
854.66565,,869.8188,819.747475,767.38505
854.8404,,869.845025,819.890375,767.47115
855.007375,,869.9537,819.954,767.581475
855.07555,,869.997325,820.03525,767.6892
855.1644,,870.108975,820.1199,767.813525
855.25235,,870.1392,820.212625,767.978
855.344875,,870.473025,820.312225,768.295675
855.514575,,870.6627,820.355275,768.3575
855.632425,,870.781075,820.444525,768.401625
855.70975,,870.946025,820.675325,768.46445
856.1756,,871.07,820.77925,768.51985
856.3364,,871.11605,820.85255,768.576325
856.478075,,871.22875,820.9772,768.656825
856.6082,,871.2988,821.1595,768.714175
857.2136,,871.414,821.4814,769.1763
857.35605,,871.51665,821.571475,769.2775
857.45615,,871.609075,821.7321,769.5471
857.7965,,871.699175,821.8993,769.623475
858.033925,,871.73265,822.12925,769.736925
858.304075,,871.74765,822.236925,769.888875
858.389375,,871.8013,822.796725,770.096775
858.469975,,871.843625,823.0501,770.11735
858.527475,,871.989,823.145225,770.170975
858.58525,,872.079225,823.2586,770.22495
858.63475,,872.323475,823.414925,770.2572
858.82015,,872.71945,823.57875,770.311625
858.91335,,872.84745,823.828275,770.3515
859.036175,,872.904225,823.9196,770.383225
859.129075,,873.010075,824.0953,770.437925
859.2517,,873.023525,824.201325,770.496975
859.35445,,873.08525,824.284675,770.5396
859.51315,,873.145575,824.440475,770.5747
859.635,,873.162125,824.5005,770.62565
859.8462,,873.25375,824.6049,770.67215
859.960725,,873.281775,824.71205,770.7085
860.066525,,873.3395,824.804525,770.7517
860.193225,,873.436925,824.889525,770.801325
860.48585,,873.529475,825.071925,770.857625
860.54455,,873.634475,825.3137,770.90295
860.875125,,873.7638,825.3541,770.99745
861.19995,,874.027675,825.443025,771.1303
861.60915,,874.38425,825.4909,771.48855
861.71285,,874.648125,825.584525,771.595175
862.1779,,874.796425,825.635475,771.720025
862.24215,,875.0511,825.68375,771.7553
862.36085,,875.264825,825.73145,771.8351
862.42125,,876.04725,825.786825,771.974625
862.531175,,876.36955,825.89065,772.27345
862.659475,,876.459,825.939125,772.456775
862.899525,,876.5933,826.056475,772.647425
863.0075,,877.204225,826.119625,772.712125
863.066025,,877.22775,826.1856,772.7707
863.1715,,877.27175,826.223725,772.78725
863.52975,,877.564175,826.3302,772.843375
863.7834,,877.700725,826.492,772.890575
863.899325,,877.786125,826.7438,772.9351
864.033625,,878.3309,826.81185,773.00175
864.251175,,878.332925,826.88315,773.049575
864.391675,,878.460625,826.930725,773.099975
864.604375,,878.734575,826.9812,773.157025
864.774075,,878.77815,827.0779,773.2022
864.94065,,878.8722,827.178375,773.288325
865.064775,,878.9363,827.2298,773.391675
865.151375,,879.01925,827.283375,773.89695
865.2902,,879.34285,827.329475,774.0539
865.394,,879.4816,827.57415,774.167575
865.47035,,879.575375,827.624525,774.23895
865.5333,,879.6564,827.812125,774.31385
865.580725,,879.783025,827.89025,774.92725
865.958125,,879.888725,827.95795,775.0325
866.071,,880.170825,828.009425,775.07165
866.334575,,880.172325,828.071825,775.097375
866.477125,,880.30065,828.132475,775.15435
866.550725,,880.3784,828.16665,775.1876
866.624075,,880.9274,828.227075,775.239925
866.835375,,881.02265,828.262625,775.3075
866.87695,,881.164525,828.310975,775.348
866.977625,,881.32855,828.361875,775.39745
867.034625,,881.37675,828.461,775.42295
867.117575,,881.496425,828.695375,775.451575
867.30235,,881.64085,828.93055,775.481375
867.4151,,881.8157,829.042925,775.5179
867.5979,,881.83895,829.31415,775.5451
867.684325,,881.877225,829.5282,775.58255
867.75895,,881.94585,829.594475,775.622125
867.926325,,882.2943,829.680375,775.650175
868.067375,,882.433425,829.836225,775.695175
868.36175,,882.814125,830.068675,775.719125
868.57075,,882.96525,830.134975,775.783425
868.64845,,883.0569,830.23515,775.815125
868.8706,,883.5134,830.527075,775.84495
869.283575,,883.60625,830.6261,775.892525
869.4229,,883.6868,830.805475,775.910425
869.53865,,883.935,830.89745,775.976225
869.6599,,883.990175,831.0679,776.017825
869.84385,,884.1054,831.422275,776.0397
869.944225,,884.317,831.523275,776.093375
870.04865,,884.4061,831.63945,776.122525
870.363825,,884.41695,831.7371,776.187875
870.4521,,884.51805,831.9229,776.2446
870.5204,,884.80145,832.0605,776.310675
870.5708,,884.804275,832.305525,776.3686
870.675425,,885.26985,832.588725,776.4107
870.901175,,885.320575,832.6951,776.4637
871.0341,,885.361825,832.7961,776.514025
871.121125,,885.9035,832.92005,776.56275
871.345975,,885.9899,833.186125,776.63245
871.4602,,886.12515,833.339425,776.673875
871.5378,,886.273925,833.505925,776.74535
871.7698,,886.482875,833.605375,776.812575
872.03315,,886.538825,833.6574,776.837975
872.37035,,886.82815,833.8383,776.861775
872.668125,,886.978925,833.9359,776.89535
872.801725,,887.07445,834.070925,776.93645
872.971975,,887.162,834.138425,776.99285
873.056925,,887.29045,834.225325,777.02915
873.203275,,887.404775,834.352075,777.0671
873.44875,,887.48715,834.396875,777.1243
873.522,,887.673575,834.46765,777.215825
873.7592,,888.7289,834.587025,777.307525
874.029875,,888.86375,834.914225,777.4095
874.086275,,889.0027,834.9907,777.4554
874.4484,,889.045775,835.1263,777.54965
874.716475,,889.109275,835.283475,777.66985
874.9595,,889.225275,835.400675,777.91945
875.488625,,889.31375,835.4926,777.9498
875.55395,,889.6659,835.608475,778.008425
875.87895,,889.867525,835.661075,778.041
876.227225,,890.14485,835.80325,778.076
876.45735,,890.24295,835.902425,778.115225
876.586,,890.2663,836.01745,778.139675
876.649275,,890.40985,836.136975,778.169525
876.71435,,890.472575,836.245425,778.196125
877.0228,,890.7565,836.389725,778.2316
877.763175,,890.9107,836.47085,778.272625
878.02585,,890.96545,836.534375,778.3025
878.27715,,891.0846,836.596475,778.36035
878.38065,,891.426825,836.7,778.40815
878.4577,,891.541075,836.83175,778.44075
878.575075,,891.86525,837.209875,778.4651
878.6862,,892.0761,837.345025,778.5481
878.946125,,892.1464,837.694025,778.5944
879.0965,,892.37225,837.82295,778.627575
879.375525,,892.457325,837.943025,778.658875
879.397425,,892.79945,838.053725,778.70245
879.49345,,893.16195,838.131275,778.780425
879.53315,,893.333925,838.25305,778.808725
879.636375,,893.4479,838.354625,778.833525
879.701375,,893.5313,838.494625,778.86945
879.800125,,893.666025,838.55115,778.900225
880.04075,,894.061625,838.617425,778.949475
880.35245,,894.2327,838.6825,778.97645
880.737025,,894.296925,838.759075,779.033
881.0347,,894.37635,838.8605,779.072075
881.419675,,894.647525,839.063825,779.103625
881.6639,,894.72015,839.15425,779.140025
881.88215,,894.84545,839.2654,779.185525
882.012375,,894.881875,839.452575,779.209075
882.14385,,895.017425,839.5356,779.260375
882.2305,,895.13995,839.699325,779.32865
882.39595,,895.22235,839.841925,779.359075
882.489725,,895.37145,839.894025,779.401075
882.58015,,895.557675,840.07735,779.4563
882.66105,,895.88955,840.22495,779.4947
882.74535,,896.0098,840.367,779.5288
883.0225,,896.14225,840.4979,779.5616
883.222075,,896.339875,840.6408,779.6028
883.25995,,896.515625,840.866675,779.6499
883.3334,,896.568975,841.079375,779.6984
883.5574,,896.653675,841.161425,779.7541
883.7131,,896.84205,841.303975,779.824725
883.869125,,897.155975,841.36305,779.8496
883.973825,,897.973175,841.4511,779.877925
884.176775,,898.220375,841.49695,779.91605
884.399725,,898.656725,841.619625,780.069775
884.498175,,898.6969,841.765875,780.223625
884.801975,,898.89135,841.915525,780.3151
884.90015,,899.10175,842.0237,780.465875
884.979175,,899.387825,842.107275,780.543125
885.200175,,899.62785,842.1612,780.6142
885.489025,,899.79505,842.489425,780.690925
885.759825,,899.9095,842.560775,780.73595
886.12775,,900.6318,842.66825,780.774675
886.367775,,900.66145,842.776725,780.821175
886.586275,,900.77005,842.831775,780.85835
886.775225,,900.878325,842.9729,780.8851
886.932125,,901.317925,843.068525,780.911375
887.35095,,901.394875,843.139,780.9547
887.617,,901.431725,843.359,780.980875
887.728775,,901.51675,843.425475,781.04825
887.926475,,901.787175,843.53525,781.072175
888.07305,,901.870175,843.7303,781.0979
888.143525,,901.9805,843.85765,781.139175
888.294725,,902.060375,843.90825,781.173925
888.410225,,902.31975,844.021725,781.24405
888.488775,,902.3803,844.0892,781.30705
888.590675,,902.509275,844.21865,781.3653
888.692225,,902.656225,844.361625,781.4685
888.9347,,902.87355,844.55825,781.582275
889.038775,,902.951275,844.787025,781.716875
889.2072,,903.23705,844.949,781.7956
889.40295,,903.413375,845.04585,781.859525
889.404525,,904.000275,845.0957,781.9086
889.56185,,904.1069,845.19395,781.944975
889.62405,,904.19535,845.261075,781.990425
889.6702,,904.461925,845.3643,782.0512
889.846675,,904.54805,845.419425,782.108375
889.943625,,904.62335,845.4649,782.143375
890.179125,,904.66565,845.663475,782.193175
890.266025,,904.7852,845.80125,782.241825
890.352675,,904.954525,845.89645,782.305575
890.56825,,905.021875,846.0004,782.358425
890.628975,,905.085025,846.1232,782.426575
890.8486,,905.6814,846.357525,782.503325
890.987925,,905.905275,846.57405,782.5505
891.103125,,906.09665,846.7356,782.616775
891.3477,,906.342575,846.86415,782.657475
891.43535,,906.82135,847.031375,782.739375
891.526925,,906.85545,847.12825,782.7802
892.01725,,906.8788,847.311275,782.80135
892.39245,,907.046,847.43715,782.8524
892.68745,,907.233875,847.52735,782.892075
892.925925,,907.74575,847.7136,782.951025
893.010275,,907.7776,847.80875,782.999225
893.1651,,907.93905,847.888025,783.029525
893.317375,,908.104425,847.9518,783.074975
893.6894,,908.788225,848.050175,783.144225
893.784775,,908.86965,848.168175,783.232325
893.88605,,909.000375,848.3849,783.45345
893.964975,,909.16145,848.6488,783.5662
894.0451,,909.17415,848.75325,783.615275
894.122325,,909.420075,848.890475,783.66865
894.2438,,909.684575,848.9778,783.7486
894.8833,,909.7492,849.130875,783.81475
895.020025,,909.9939,849.21635,783.874075
895.12035,,910.639525,849.328675,783.925225
895.210725,,910.867,849.479075,783.95745
895.334625,,910.918975,849.561025,784.0122
895.478375,,911.046975,849.6239,784.05785
895.64155,,911.3283,849.688225,784.086025
895.731475,,911.531325,849.750275,784.17475
895.88735,,912.032325,849.857425,784.225425
896.2341,,912.331625,850.06455,784.261075
896.509475,,912.3748,850.21505,784.311025
897.037125,,912.925775,850.259875,784.3463
897.134375,,913.123775,850.37065,784.400425
897.206275,,913.244,850.4191,784.434525
897.329225,,913.343475,850.4994,784.463825
897.4135,,913.4977,850.69265,784.516875
897.597925,,913.684975,850.800575,784.553325
897.835725,,913.80425,850.946225,784.617425
897.936325,,914.117475,851.173575,784.713025
898.29655,,914.7778,851.261775,784.79305
898.532025,,914.962525,851.324625,785.022325
898.783975,,915.340125,851.392,785.087575
898.90965,,915.7326,851.473325,785.141725
898.987775,,916.162025,851.54225,785.2233
899.056275,,916.228275,851.65125,785.292375
899.13085,,916.35865,851.713225,785.3997
899.3027,,916.458725,851.746,785.597475
899.8247,,916.817275,851.961675,785.6432
900.0008,,917.269925,852.00955,785.6782
900.2084,,917.408275,852.07815,785.7454
900.33015,,917.456575,852.107825,785.7901
900.479425,,917.523725,852.183175,785.869225
900.66915,,917.8014,852.396475,785.91475
900.91915,,917.9395,852.490275,785.9547
901.18755,,918.0474,852.587325,786.01945
901.26065,,918.2671,852.69815,786.0522
901.305125,,918.28085,852.783075,786.087775
901.390425,,918.461925,852.862475,786.161425
901.495925,,918.49905,852.953525,786.216
901.589725,,918.5978,853.034225,786.26745
901.5924,,918.85625,853.268425,786.331275
901.65265,,919.17635,853.395175,786.38
901.7152,,919.27795,853.470175,786.42325
901.910925,,919.3883,853.576525,786.492175
902.15535,,919.4234,853.635925,786.532425
902.288625,,919.435825,853.7098,786.582625
902.405975,,919.545725,853.94225,786.6349
902.5188,,919.59835,854.07555,786.69845
902.8551,,919.61315,854.182575,786.74965
903.03435,,,854.294275,786.804675
903.114,,,854.37925,786.8811
903.5253,,,854.454625,786.938675
903.743225,,,854.517425,786.987975
904.0724,,,854.609875,787.025175
904.2304,,,854.685925,787.0797
904.367375,,,854.741,787.143275
904.561325,,,854.810425,787.197325
904.645425,,,854.960875,787.276725
904.7345,,,855.1261,787.339025
904.865025,,,855.190375,787.4514
904.94235,,,855.291225,787.51595
905.2977,,,855.35655,787.589125
905.6201,,,855.41485,787.65875
905.981675,,,855.47075,787.746475
906.06025,,,855.526325,787.843975
906.139625,,,855.576025,787.91595
906.213875,,,855.722075,788.0016
906.545375,,,855.85315,788.0719
906.790525,,,856.09365,788.162925
906.859675,,,856.289175,788.29535
907.065675,,,856.420775,788.39395
907.168225,,,856.54355,788.52885
907.39505,,,856.67795,788.765425
907.84685,,,856.86805,788.846925
907.93315,,,856.99915,788.930725
908.156525,,,857.11455,789.15005
908.24255,,,857.215825,789.294625
908.4056,,,857.3202,789.386425
908.65555,,,857.47335,789.4619
909.108425,,,857.54785,789.62115
909.3516,,,857.6669,789.745075
909.45625,,,857.731325,789.8189
909.83935,,,858.06365,789.8525
910.024875,,,858.226825,789.877225
910.07455,,,858.51055,789.921075
910.37245,,,858.602775,789.967425
910.425725,,,858.675225,790.019375
910.5126,,,858.809125,790.06415
910.8126,,,858.881325,790.101125
911.138075,,,859.0287,790.4467
911.24655,,,859.1768,790.447925
911.60315,,,859.24835,790.48115
911.6907,,,859.3136,790.523375
911.830675,,,859.3881,790.553675
912.239325,,,859.4423,790.57825
912.5248,,,859.477425,790.614575
912.6264,,,859.5337,790.62925
912.698275,,,859.619975,790.6742
912.7577,,,859.7016,790.739675
912.81805,,,859.791275,790.821575
912.90355,,,859.86705,790.859575
913.146875,,,859.975325,790.89835
913.414375,,,860.073075,790.93885
913.8405,,,860.20825,790.989025
914.0143,,,860.327625,791.03055
914.086325,,,860.4997,791.06965
914.763175,,,860.70695,791.09615
915.01955,,,860.8453,791.1555
915.10415,,,860.96065,791.177325
915.421075,,,861.0165,791.23515
915.5749,,,861.077175,791.2644
915.8059,,,861.15215,791.312525
916.078625,,,861.249475,791.347825
916.205275,,,861.340825,791.385775
916.29265,,,861.417325,791.429875
916.390925,,,861.471425,791.564575
916.570175,,,861.532525,791.60975
916.751225,,,861.6155,791.6401
916.754925,,,861.6827,791.732225
916.818,,,861.7472,791.774175
916.997675,,,861.85645,791.81705
917.232375,,,861.9204,791.8583
917.327975,,,861.985425,791.91615
