SPK_SPKC02a,SPK_SPKC03a,SPK_SPKC10a,SPK_SPKC11a
,,56.3112,100.851425
,,56.3237,101.413775
,,56.3302,101.550675
,,56.339225,101.619
,,56.346875,101.793075
,,56.353775,102.12875
,,56.361375,102.30765
,,56.36655,102.363925
,,56.372925,102.555325
,,56.380175,102.83675
,,56.389675,102.899325
,,56.4,102.9508
,,56.408775,102.9801
,,56.42615,103.029725
,,56.43475,103.1158
,,56.443875,103.153925
,,56.457575,103.255575
,,56.46815,103.434525
,,56.476475,103.919875
,,56.482125,104.404775
,,56.49385,104.4395
,,56.5037,104.4633
,,56.513775,104.496675
,,56.522225,104.55355
,,56.5337,104.561325
,,56.5426,104.593
,,56.55115,104.74345
,,56.55995,104.792225
,,56.56925,104.82855
,,56.578325,104.85405
,,56.583775,105.1717
,,56.59175,105.18275
,,56.5987,105.242925
,,56.609975,105.3126
,,56.6247,105.426875
,,56.633275,105.455875
,,56.64365,105.540125
,,56.65395,105.8102
,,56.662525,105.827925
,,56.67675,105.83875
,,56.690975,105.898175
,,56.7028,105.97055
,,56.71165,106.23395
,,56.723375,106.314425
,,56.7344,106.544
,,56.74415,106.718675
,,56.7558,106.750225
,,56.763425,107.1823
,,56.775775,107.2111
,,56.7911,107.2752
,,56.80265,107.634475
,,56.814225,107.65875
,,56.823025,107.7844
,,56.8348,107.841775
,,56.84745,107.987925
,,56.857475,108.420825
,,56.8662,108.584425
,,56.875975,108.67595
,,56.88465,108.8418
,,56.8988,108.86875
,,56.904,108.878375
,,56.913525,108.97205
,,56.9262,109.0093
,,56.935925,109.071075
,,56.94735,109.10325
,,56.9564,109.3952
,,56.964275,109.427275
,,56.976525,109.8061
,,56.986075,109.818725
,,56.998175,109.9647
,,57.004425,109.99265
,,57.014525,110.221325
,,57.01905,110.6044
,,57.029025,110.7881
,,57.0428,110.98225
,,57.05175,111.045075
,,57.063425,111.4013
,,57.073625,111.5409
,,57.082375,111.58535
,,57.091825,111.6606
,,57.1033,111.6772
,,57.110275,111.82285
,,57.124075,111.887425
,,57.139,112.080625
,,57.15525,112.195775
,,57.164725,112.253525
,,57.177825,112.416925
,,57.188225,112.429175
,,57.199425,112.644775
,,57.21465,113.028575
,,57.225275,113.24125
,,57.2347,113.3011
,,57.246,113.611475
,,57.258925,113.72655
,,57.272175,113.783425
,,57.28215,113.967675
,,57.2925,114.0246
,,57.304825,114.245125
,,57.31665,114.462525
,,57.331925,114.5497
,,57.343925,114.5649
,,57.359175,114.68345
,,57.376625,114.698975
,,57.393325,114.745925
,,57.41525,114.7571
,,57.42765,114.771525
,,57.44135,114.896025
,,57.455425,114.968375
,,57.47025,114.9821
,,57.486825,114.99435
,,57.500275,115.231725
,,57.514825,115.25555
,,57.52725,115.261425
,,57.5426,115.559275
,,57.553375,115.819025
,,57.5697,115.90595
,,57.5795,116.0915
,,57.595125,116.169175
,,57.6109,116.359575
,,57.631675,116.563325
,,57.64185,116.595125
,,57.665725,116.70795
,,57.6778,116.75375
,,57.70805,116.814075
,,57.726425,117.3654
,,57.750825,117.434675
,,57.783075,117.449425
,,57.808,117.4717
,,57.836975,117.478675
,,57.8537,117.497275
,,57.872025,117.624225
,,57.904125,118.1825
,,57.9185,118.27535
,,57.9348,118.365475
,,57.956075,118.468425
,,57.983175,118.523025
,,58.00375,118.72525
,,58.030675,118.75625
,,58.0477,118.811675
,,58.066775,118.894025
,,58.080375,118.912575
,,58.107725,119.153675
,,58.126275,119.28885
,,58.1551,119.576175
,,58.1708,119.8751
,,58.184625,120.166
,,58.2029,120.28435
,,58.214225,120.30925
,,58.2293,120.3813
,,58.24225,120.5612
,,58.254975,120.586675
,,58.26685,120.717675
,,58.276025,120.7399
,,58.287925,120.81545
,,58.300525,120.852575
,,58.3122,120.886625
,,58.319375,121.200475
,,58.333275,121.243875
,,58.3478,121.280825
,,58.3669,121.28645
,,58.381625,121.4459
,,58.400075,121.47585
,,58.4121,121.538675
,,58.423125,121.843975
,,58.446425,121.8695
,,58.460775,121.878
,,58.4727,122.08875
,,58.4859,122.137575
,,58.502125,122.20975
,,58.522075,122.245175
,,58.53155,122.482625
,,58.545975,122.615875
,,58.554825,122.859425
