SPK_SPKC01a,SPK_SPKC06a,SPK_SPKC07a,SPK_SPKC09a
67.222725,62.262075,160.5311,191.14695
67.269425,62.32525,160.78055,193.27555
67.41935,62.346725,160.9706,207.4846
67.4348,62.3613,161.620325,207.57955
67.459325,62.37435,162.190425,207.8374
67.4742,62.394925,163.629025,208.52135
67.532575,62.423925,170.690675,208.536925
67.626275,62.434275,175.684025,208.717175
67.63975,62.456825,175.84885,
67.650925,62.475025,179.418925,
67.674875,62.484975,182.556125,
67.724125,62.503575,182.5653,
67.8713,62.5124,184.736975,
67.948325,62.51935,185.564975,
67.95765,62.52715,185.58555,
67.965925,62.53565,,
67.97285,62.543825,,
67.981525,62.55865,,
67.995525,62.5727,,
68.0832,62.585,,
68.20515,62.674325,,
68.22885,62.685175,,
68.24445,62.715725,,
68.254375,62.7388,,
68.270025,62.74915,,
68.304075,62.758175,,
68.326625,62.80305,,
68.34115,62.83045,,
68.357325,62.872525,,
68.432825,62.88895,,
68.6034,62.922525,,
68.688275,62.933525,,
68.718775,62.94435,,
68.731875,62.9693,,
68.747325,62.982725,,
68.807125,63.015875,,
69.091125,63.040975,,
69.14135,63.052375,,
69.16145,63.0651,,
69.22275,63.082975,,
69.241425,63.136425,,
69.258225,63.155825,,
69.275575,63.178425,,
69.296325,63.22145,,
69.354475,63.243575,,
69.4041,63.379025,,
69.455575,63.3945,,
69.50255,63.42475,,
69.61705,63.455475,,
69.6725,63.469525,,
69.697,63.48685,,
69.7412,63.499575,,
69.8788,63.5095,,
70.0059,63.536525,,
70.022275,63.5493,,
70.038075,63.5611,,
70.083575,63.666775,,
70.1753,63.706125,,
70.425825,63.749575,,
70.44155,63.758975,,
70.449375,63.789075,,
70.455875,63.800775,,
70.465975,63.8092,,
70.473575,63.819425,,
70.494875,63.83045,,
70.5604,63.8579,,
70.607725,63.8693,,
70.719225,63.877325,,
70.87285,63.90925,,
70.9284,64.024325,,
70.963075,64.0381,,
70.990825,64.066625,,
71.0134,64.07835,,
71.2352,64.088875,,
71.27105,64.100325,,
71.314525,64.135675,,
71.335575,64.157,,
71.360675,64.166125,,
71.403425,64.1767,,
71.42795,64.196425,,
71.468075,64.240375,,
71.4885,64.251925,,
71.506,64.29295,,
71.52665,64.35955,,
71.5953,64.4002,,
71.670525,64.431775,,
71.732225,64.58775,,
71.76095,64.612625,,
71.8997,64.70115,,
71.91895,64.717325,,
71.9253,64.72955,,
71.9329,64.739225,,
71.93915,64.752,,
71.948425,64.7664,,
71.961725,64.7775,,
71.988475,64.7886,,
72.010725,64.8118,,
72.077125,64.8221,,
72.15895,64.8345,,
72.191975,64.8648,,
72.2051,64.87415,,
72.2162,64.9133,,
72.22835,64.98685,,
72.236575,64.99525,,
72.243525,65.1786,,
72.2551,65.203575,,
72.28195,65.211975,,
72.4062,65.2276,,
72.4677,65.252425,,
72.47955,65.261,,
72.48905,65.27065,,
72.4934,65.296725,,
72.500825,65.311625,,
72.51765,65.3241,,
72.531175,65.334675,,
72.5409,65.357175,,
72.561175,65.481875,,
72.611425,65.51635,,
72.668625,65.54335,,
72.76715,65.558875,,
72.901375,65.605375,,
72.981325,65.61545,,
72.995375,65.626375,,
73.00735,65.635775,,
73.02555,65.654125,,
73.2385,65.663625,,
73.2925,65.67215,,
73.318625,65.682875,,
73.3341,65.691225,,
73.34205,65.7006,,
73.36175,65.708625,,
73.530075,65.71485,,
73.676175,65.7235,,
73.72715,65.7508,,
73.8085,65.824225,,
73.826675,65.83785,,
73.837725,65.93235,,
73.8538,65.9487,,
73.932025,65.9585,,
74.155625,65.970025,,
74.192925,65.9936,,
74.213375,66.007325,,
74.265975,66.045375,,
74.2895,66.0565,,
74.352325,66.06675,,
74.386475,66.08845,,
74.593825,66.107975,,
74.650725,66.1277,,
74.6685,66.186325,,
74.7436,66.2449,,
74.798675,66.325275,,
74.91855,66.46395,,
75.17495,66.472775,,
75.256375,66.501125,,
75.312225,66.5111,,
75.345225,66.522875,,
75.4,66.5333,,
75.438375,66.57005,,
75.54365,66.6097,,
