SPK_SPKC09a (no response),SPK_SPKC10a (inhi),SPK_SPKC13b (inhi),SPK_SPKC14a (no response),SPK_SPKC15a (inhi)
,,,206.587475,
,,,206.5948,
,,,206.60325,
,,,206.621,
,,,206.6502,
,,,206.668975,
,,,206.683625,
,,,206.70845,
,,,206.724325,
,,,206.74025,
,,,206.758275,
,,,206.761825,
,,,206.77785,
,,,206.7975,
,,,206.81155,
,,,206.830925,
,,,206.841975,
,,,206.86405,
,,,206.882925,
,,,206.89635,
,,,206.90295,
,,,206.91075,
,,,206.931325,
,,,206.9423,
,,,206.9568,
,,,206.974125,
,,,206.995075,
,,,207.007775,
,,,207.01145,
,,,207.04535,
,,,207.0655,
,,,207.0951,
,,,207.121275,
,,,207.1347,
,,,207.15805,
,,,207.1704,
,,,207.1826,
,,,207.214025,
,,,207.234425,
,,,207.24855,
,,,207.29925,
,,,207.311775,
,,,207.329425,
,,,207.344825,
,,,207.362675,
,,,207.4301,
,,,207.441775,
,,,207.45385,
,,,207.469325,
,,,207.487325,
,,,207.505675,
,,,207.52255,
,,,207.532825,
,,,207.549725,
,,,207.58335,
,,,207.6011,
,,,207.613875,
,,,207.654375,
,,,207.67985,
,,,207.69705,
,,,207.69975,
,,,207.7238,
,,,207.7527,
,,,207.767375,
,,,207.7797,
,,,207.7904,
,,,207.7914,
,,,207.813075,
,,,207.82915,
,,,207.848625,
,,,207.884975,
,,,207.893825,
,,,207.9065,
,,,207.9225,
,,,207.93575,
,,,207.939,
,,,207.95775,
,,,207.977725,
,,,207.982825,
,,,207.984075,
,,,208.032325,
,,,208.051025,
,,,208.054875,
,,,208.0736,
,,,208.102,
,,,208.131125,
,,,208.153575,
,,,208.2344,
,,,208.247275,
,,,208.273575,
,,,208.29115,
,,,208.305675,
,,,208.32875,
,,,208.341825,
,,,208.3571,
,,,208.42335,
,,,208.490625,
,,,208.509075,
,,,208.52255,
,,,208.556175,
,,,208.581425,
,,,208.603775,
,,,208.623675,
,,,208.6362,
,,,208.650925,
,,,208.671825,
,,,208.676175,
,,,208.7045,
,,,208.723325,
,,,208.74465,
,,,208.7614,
,,,208.780275,
,,,208.801275,
,,,208.825925,
,,,208.8647,
,,,208.893575,
,,,208.89905,
,,,208.90855,
,,,208.92895,
,,,208.9525,
,,,208.96815,
,,,209.016075,
,,,209.0315,
,,,209.0447,
,,,209.083825,
,,,209.11785,
,,,209.1563,
,,,209.160775,
,,,209.177575,
,,,209.1989,
,,,209.211625,
,,,209.22545,
,,,209.250025,
,,,209.29625,
,,,209.297425,
,,,209.317475,
,,,209.340875,
,,,209.414175,
,,,209.451825,
,,,209.4701,
,,,209.499575,
,,,209.5213,
,,,209.52765,
,,,209.54255,
,,,209.56605,
,,,209.589375,
,,,209.6083,
,,,209.627775,
,,,209.651025,
,,,209.66765,
,,,209.6733,
,,,209.686325,
,,,209.702575,
,,,209.718175,
,,,209.740075,
,,,209.763275,
,,,209.776275,
,,,209.79405,
,,,209.827925,
,,,209.8366,
,,,209.85395,
,,,209.906525,
,,,209.929325,
,,,209.9567,
,,,210.006925,
,,,210.02215,
,,,210.04435,
,,,210.050775,
,,,210.0521,
,,,210.07255,
,,,210.107925,
,,,210.12545,
,,,210.128775,
,,,210.137875,
,,,210.1613,
,,,210.18485,
,,,210.1957,
,,,210.21575,
,,,210.229975,
,,,210.24335,
,,,210.273775,
,,,210.29865,
,,,210.315475,
,,,210.333025,
,,,210.347425,
,,,210.364,
,,,210.380675,
,,,210.39045,
,,,210.402325,
,,,210.417375,
,,,210.431825,
,,,210.457,
,,,210.47655,
,,,210.49625,
,,,210.56515,
,,,210.58345,
,,,210.61525,
,,,210.6399,
,,,210.658675,
,,,210.663725,
,,,210.68295,
,,,210.69635,
,,,210.7325,
,,,210.753825,
,,,210.786725,
,,,210.801525,
,,,210.84525,
,,,210.865,
,,,210.887875,
,,,210.91055,
,,,210.933225,
,,,210.95415,
,,,210.97765,
,,,211.004025,
,,,211.039,
,,,211.05135,
,,,211.075,
,,,211.117,
,,,211.137875,
,,,211.16915,
,,,211.221475,
,,,211.251775,
,,,211.301325,
,,,211.329225,
,,,211.366325,
,,,211.380525,
,,,211.39815,
,,,211.419475,
,,,211.423875,
,,,211.43505,
,,,211.458725,
,,,211.469675,
,,,211.48815,
,,,211.524975,
,,,211.552075,
,,,211.577775,
,,,211.586425,
,,,211.597425,
,,,211.624325,
,,,211.65185,
,,,211.669775,
,,,211.6877,
,,,211.7055,
,,,211.741125,
,,,211.746975,
,,,211.763825,
,,,211.7852,
,,,211.808525,
,,,211.821475,
,,,211.84735,
,,,211.8778,
,,,211.90375,
,,,211.926125,
,,,211.945325,
,,,211.97705,
,,,212.010525,
,,,212.038975,
,,,212.0788,
,,,212.0896,
,,,212.11045,
,,,212.124825,
,,,212.12585,
,,,212.144825,
,,,212.14855,
,,,212.165075,
,,,212.17055,
,,,212.181125,
,,,212.215875,
,,,212.2287,
,,,212.232875,
,,,212.2456,
,,,212.26755,
,,,212.28415,
,,,212.302225,
,,,212.3228,
,,,212.345425,
,,,212.3823,
,,,212.403675,
,,,212.429925,
,,,212.4538,
,,,212.5158,
,,,212.538875,
,,,212.5571,
,,,212.572225,
,,,212.578275,
,,,212.595625,
,,,212.60545,
,,,212.626975,
,,,212.647975,
,,,212.67345,
,,,212.68635,
,,,212.697975,
,,,212.707225,
,,,212.71725,
,,,212.71825,
,,,212.737775,
,,,212.7745,
,,,212.801025,
,,,212.841525,
,,,212.863325,
,,,212.88665,
,,,212.92745,
,,,212.95745,
,,,212.9703,
,,,213.00595,
,,,213.041475,
,,,213.0692,
,,,213.089025,
,,,213.113975,
,,,213.118325,
,,,213.1437,
,,,213.15925,
,,,213.16725,
,,,213.1908,
,,,213.2395,
,,,213.2566,
,,,213.281075,
,,,213.308125,
,,,213.332025,
,,,213.358,
,,,213.37385,
,,,213.3894,
,,,213.4052,
,,,213.423975,
,,,213.43825,
,,,213.4741,
,,,213.4901,
,,,213.50785,
,,,213.5288,
,,,213.541575,
,,,213.5681,
,,,213.605325,
,,,213.643975,
,,,213.65715,
,,,213.6643,
,,,213.68205,
,,,213.69585,
,,,213.712675,
,,,213.73115,
,,,213.741775,
,,,213.7714,
,,,213.77715,
,,,213.812875,
,,,213.840275,
,,,213.8624,
,,,213.8965,
,,,213.9258,
,,,213.9417,
,,,213.9588,
,,,213.973875,
,,,213.980625,
,,,214.003025,
,,,214.025775,
,,,214.041675,
,,,214.0747,
,,,214.078425,
,,,214.086475,
,,,214.112975,
,,,214.14595,
,,,214.1961,
,,,214.222825,
,,,214.25405,
,,,214.284675,
,,,214.299425,
,,,214.315825,
,,,214.346975,
,,,214.390175,
,,,214.423125,
,,,214.44355,
,,,214.472025,
,,,214.494475,
,,,214.514425,
,,,214.54045,
,,,214.570575,
,,,214.60205,
,,,214.625375,
,,,214.63975,
,,,214.67205,
,,,214.7193,
,,,214.74945,
,,,214.77415,
,,,214.792075,
,,,214.797875,
,,,214.813,
,,,214.841875,
,,,214.8908,
,,,214.908925,
,,,214.9271,
,,,214.93015,
,,,214.943125,
,,,214.95185,
,,,214.9561,
,,,214.95825,
,,,214.96835,
,,,214.972725,
,,,214.9907,
,,,214.996225,
,,,215.00375,
,,,215.023225,
,,,215.032525,
,,,215.05035,
,,,215.08145,
,,,215.10775,
,,,215.129575,
,,,215.167525,
,,,215.1773,
,,,215.208375,
,,,215.238175,
,,,215.271575,
,,,215.3263,
,,,215.3515,
,,,215.362475,
,,,215.379,
,,,215.42025,
,,,215.437925,
,,,215.476775,
,,,215.513125,
,,,215.546875,
,,,215.5569,
,,,215.5732,
,,,215.599275,
,,,215.6259,
,,,215.63555,
,,,215.647325,
,,,215.67135,
,,,215.70955,
,,,215.742025,
,,,215.7851,
,,,215.796975,
,,,215.834725,
,,,215.864875,
,,,215.88,
,,,215.906,
,,,215.9324,
,,,215.9586,
,,,215.982725,
,,,216.0013,
,,,216.0335,
,,,216.127875,
,,,216.1494,
,,,216.17395,
,,,216.1905,
,,,216.2139,
,,,216.220975,
,,,216.277525,
,,,216.324025,
,,,216.34025,
,,,216.358975,
,,,216.3768,
,,,216.388775,
,,,216.41405,
,,,216.4639,
,,,216.486275,
,,,216.50785,
,,,216.529175,
,,,216.555675,
,,,216.581125,
,,,216.591075,
,,,216.613825,
,,,216.63135,
,,,216.642425,
,,,216.66645,
,,,216.68015,
,,,216.730175,
,,,216.74685,
,,,216.75835,
,,,216.771125,
,,,216.779225,
,,,216.790525,
,,,216.828925,
,,,216.842375,
,,,216.857775,
,,,216.872425,
,,,216.891475,
,,,216.920775,
,,,216.98035,
,,,217.00555,
,,,217.032125,
,,,217.08095,
,,,217.099325,
,,,217.10135,
,,,217.126075,
,,,217.153875,
,,,217.1751,
,,,217.190325,
,,,217.195175,
,,,217.207125,
,,,217.222175,
,,,217.23525,
,,,217.243075,
,,,217.252625,
,,,217.2642,
,,,217.274325,
,,,217.2918,
,,,217.333325,
,,,217.35495,
,,,217.361575,
,,,217.370475,
,,,217.3857,
,,,217.427525,
,,,217.45465,
,,,217.4727,
,,,217.481425,
,,,217.4975,
,,,217.51185,
,,,217.51955,
,,,217.5498,
,,,217.574475,
,,,217.637025,
,,,217.65655,
,,,217.674925,
,,,217.685375,
,,,217.7361,
,,,217.769225,
,,,217.789725,
,,,217.794,
,,,217.822175,
,,,217.83635,
,,,217.862575,
,,,217.88655,
,,,217.900725,
,,,217.912025,
,,,217.942525,
,,,218.005825,
,,,218.0305,
,,,218.05705,
,,,218.07785,
,,,218.102125,
,,,218.1231,
,,,218.12665,
,,,218.143375,
,,,218.163725,
,,,218.175975,
,,,218.214975,
,,,218.23275,
,,,218.2632,
,,,218.292125,
,,,218.323125,
,,,218.3501,
,,,218.3795,
,,,218.433625,
,,,218.456275,
,,,218.4796,
,,,218.501475,
,,,218.52795,
,,,218.535975,
,,,218.5653,
,,,218.589675,
,,,218.617,
,,,218.696025,
,,,218.714525,
,,,218.736825,
,,,218.755675,
,,,218.801675,
,,,218.8231,
,,,218.83505,
,,,218.845575,
,,,218.867525,
,,,218.8924,
,,,218.90715,
,,,218.943925,
,,,218.957675,
,,,218.979975,
,,,218.981075,
,,,219.00735,
,,,219.028675,
,,,219.045925,
,,,219.0872,
,,,219.1144,
,,,219.1382,
,,,219.1947,
,,,219.209825,
,,,219.21125,
,,,219.224725,
,,,219.23735,
,,,219.239925,
,,,219.25575,
,,,219.273275,
,,,219.295325,
,,,219.328525,
,,,219.3428,
,,,219.353175,
,,,219.360175,
,,,219.374725,
,,,219.3942,
,,,219.4159,
,,,219.4458,
,,,219.481825,
,,,219.526775,
,,,219.561875,
,,,219.583075,
,,,219.616125,
,,,219.6852,
,,,219.6937,
,,,219.727325,
,,,219.78065,
,,,219.81735,
,,,219.8333,
,,,219.8705,
,,,219.903075,
,,,219.9109,
,,,219.926475,
,,,219.955825,
,,,219.9877,
,,,220.013275,
,,,220.032325,
,,,220.064875,
,,,220.085625,
,,,220.1018,
,,,220.1154,
,,,220.131675,
,,,220.148575,
,,,220.1594,
,,,220.166725,
,,,220.182325,
,,,220.230875,
,,,220.2462,
,,,220.276525,
,,,220.322375,
,,,220.37695,
,,,220.414925,
,,,220.4394,
,,,220.478625,
,,,220.495725,
,,,220.49815,
,,,220.510625,
,,,220.52805,
,,,220.560775,
,,,220.6271,
,,,220.650325,
,,,220.68105,
,,,220.7091,
,,,220.7308,
,,,220.7743,
,,,220.8046,
,,,220.829425,
,,,220.851275,
,,,220.868075,
,,,220.883475,
,,,220.903575,
,,,220.9457,
,,,220.9584,
,,,220.973725,
,,,220.9919,
,,,221.0118,
,,,221.0291,
,,,221.0405,
,,,221.074225,
,,,221.0939,
,,,221.114375,
,,,221.1368,
,,,221.1786,
,,,221.188675,
,,,221.205475,
,,,221.241275,
,,,221.257975,
,,,221.26815,
,,,221.293425,
,,,221.31705,
,,,221.33785,
,,,221.398025,
,,,221.42495,
,,,221.449175,
,,,221.4718,
,,,221.49405,
,,,221.51865,
,,,221.533675,
,,,221.555175,
,,,221.591925,
,,,221.597325,
,,,221.611225,
,,,221.628,
,,,221.63915,
,,,221.65085,
,,,221.660675,
,,,221.6684,
,,,221.67875,
,,,221.70165,
,,,221.712625,
,,,221.7289,
,,,221.756025,
,,,221.77685,
,,,221.802825,
,,,221.8244,
,,,221.87915,
,,,221.925425,
,,,221.94985,
,,,221.9723,
,,,221.994,
,,,222.039275,
,,,222.0713,
,,,222.107225,
,,,222.129375,
,,,222.1349,
,,,222.159575,
,,,222.182075,
,,,222.20505,
,,,222.227725,
,,,222.2473,
,,,222.265575,
,,,222.28865,
,,,222.310125,
,,,222.31995,
,,,222.334225,
,,,222.368325,
,,,222.384375,
,,,222.397325,
,,,222.407125,
,,,222.415675,
,,,222.428725,
,,,222.4652,
,,,222.513325,
,,,222.54545,
,,,222.56865,
,,,222.595425,
,,,222.611175,
,,,222.631825,
,,,222.6333,
,,,222.756675,
,,,222.8423,
,,,222.86,
,,,222.87185,
,,,222.880375,
,,,222.897325,
,,,222.907975,
,,,222.911125,
,,,222.9342,
,,,222.958525,
,,,222.98345,
,,,222.987125,
,,,223.0095,
,,,223.016775,
,,,223.048175,
,,,223.062475,
,,,223.083475,
,,,223.096675,
,,,223.11465,
,,,223.166875,
,,,223.196675,
,,,223.23995,
,,,223.258775,
,,,223.291675,
,,,223.29635,
,,,223.324325,
,,,223.325375,
,,,223.35655,
,,,223.387575,
,,,223.39205,
,,,223.418075,
,,,223.48015,
,,,223.503975,
,,,223.53705,
,,,223.5691,
,,,223.613575,
,,,223.63805,
,,,223.69835,
,,,223.7284,
,,,223.751975,
,,,223.78465,
,,,223.804375,
,,,223.8552,
,,,223.885175,
,,,223.903325,
,,,223.918425,
,,,223.9376,
,,,223.95775,
,,,223.986825,
,,,224.00775,
,,,224.0337,
,,,224.061325,
,,,224.09505,
,,,224.10855,
,,,224.12785,
,,,224.140075,
,,,224.188225,
,,,224.211725,
,,,224.248875,
,,,224.2701,
,,,224.299225,
,,,224.3266,
,,,224.350075,
,,,224.3684,
,,,224.38695,
,,,224.3952,
,,,224.410025,
,,,224.4246,
,,,224.4448,
,,,224.45505,
,,,224.5003,
,,,224.53095,
,,,224.536825,
,,,224.54895,
,,,224.5775,
,,,224.608375,
,,,224.635675,
,,,224.6896,
,,,224.695425,
,,,224.717225,
,,,224.74495,
,,,224.759625,
,,,224.77425,
,,,224.782025,
,,,224.80615,
,,,224.82535,
,,,224.843175,
,,,224.84725,
,,,224.85995,
,,,224.8886,
,,,224.904325,
,,,224.920725,
,,,224.940275,
,,,224.966425,
,,,224.969125,
,,,224.989025,
,,,225.027625,
,,,225.05685,
,,,225.09085,
,,,225.129,
,,,225.1631,
,,,225.17615,
,,,225.196575,
,,,225.2246,
,,,225.248925,
,,,225.255575,
,,,225.270125,
,,,225.285,
,,,225.294725,
,,,225.306975,
,,,225.322925,
,,,225.36115,
,,,225.381,
,,,225.403225,
,,,225.4218,
,,,225.43945,
,,,225.453175,
,,,225.47265,
,,,225.4947,
,,,225.51705,
,,,225.528875,
,,,225.534575,
,,,225.551275,
,,,225.5678,
,,,225.589325,
,,,225.59335,
,,,225.616575,
,,,225.642025,
,,,225.6515,
,,,225.6656,
,,,225.686375,
,,,225.71135,
,,,225.714875,
,,,225.727225,
,,,225.7417,
,,,225.770575,
,,,225.780975,
,,,225.7917,
,,,225.800875,
,,,225.806675,
,,,225.81925,
,,,225.827275,
,,,225.8751,
,,,225.8912,
,,,225.920625,
,,,225.951475,
,,,225.976375,
,,,226.00225,
,,,226.021,
,,,226.03535,
,,,226.04635,
,,,226.065525,
,,,226.0922,
,,,226.119975,
,,,226.1457,
,,,226.17895,
,,,226.190925,
,,,226.20775,
,,,226.224225,
,,,226.26205,
,,,226.263225,
,,,226.2783,
,,,226.308925,
,,,226.346725,
,,,226.352675,
,,,226.386575,
,,,226.40425,
,,,226.421725,
,,,226.426675,
,,,226.44895,
,,,226.47125,
,,,226.493325,
,,,226.514225,
,,,226.532875,
,,,226.548425,
,,,226.57255,
,,,226.589425,
,,,226.611375,
,,,226.654475,
,,,226.70305,
,,,226.737975,
,,,226.754725,
,,,226.781475,
,,,226.798475,
,,,226.812625,
,,,226.8351,
,,,226.8653,
,,,226.891875,
,,,226.910475,
,,,226.93175,
,,,226.957975,
,,,226.97755,
,,,226.99145,
,,,227.048775,
,,,227.081625,
,,,227.1032,
,,,227.12065,
,,,227.133675,
,,,227.1476,
,,,227.16345,
,,,227.1707,
,,,227.209425,
,,,227.228,
,,,227.240225,
,,,227.2524,
,,,227.2626,
,,,227.28755,
,,,227.32005,
,,,227.34325,
,,,227.373775,
,,,227.401175,
,,,227.438175,
,,,227.463925,
,,,227.4957,
,,,227.5096,
,,,227.524875,
,,,227.55475,
,,,227.586625,
,,,227.612775,
,,,227.630325,
,,,227.656325,
,,,227.678825,
,,,227.700275,
,,,227.7356,
,,,227.7542,
,,,227.772175,
,,,227.797475,
,,,227.818575,
,,,227.8506,
,,,227.8657,
,,,227.895475,
,,,227.909825,
,,,227.931475,
,,,227.954675,
,,,227.959,
,,,227.9801,
,,,228.020025,
,,,228.06085,
,,,228.06415,
,,,228.111625,
,,,228.11445,
,,,228.151025,
,,,228.16595,
,,,228.179325,
,,,228.217475,
,,,228.236125,
,,,228.26585,
,,,228.2874,
,,,228.31645,
,,,228.340525,
,,,228.35845,
,,,228.375475,
,,,228.3945,
,,,228.4137,
,,,228.434125,
,,,228.45485,
,,,228.491925,
,,,228.5504,
,,,228.577075,
,,,228.589875,
,,,228.615075,
,,,228.660275,
,,,228.677875,
,,,228.694325,
,,,228.754125,
,,,228.78415,
,,,228.800625,
,,,228.817675,
,,,228.841875,
,,,228.8654,
,,,228.88915,
,,,228.9351,
,,,229.004575,
,,,229.024375,
,,,229.0383,
,,,229.05585,
,,,229.07365,
,,,229.096025,
,,,229.098625,
,,,229.120175,
,,,229.14705,
,,,229.178375,
,,,229.2147,
,,,229.2363,
,,,229.240425,
,,,229.2915,
,,,229.331975,
,,,229.346575,
,,,229.3569,
,,,229.384975,
,,,229.404625,
,,,229.418325,
,,,229.444625,
,,,229.473475,
,,,229.4788,
,,,229.506675,
,,,229.514525,
,,,229.539625,
,,,229.587825,
,,,229.6109,
,,,229.649225,
,,,229.666975,
,,,229.69325,
,,,229.729925,
,,,229.7523,
,,,229.77295,
,,,229.793175,
,,,229.81305,
,,,229.830775,
,,,229.85025,
,,,229.8713,
,,,229.91725,
,,,229.950775,
,,,229.958675,
,,,229.964675,
,,,229.9717,
,,,229.98555,
,,,230.01255,
,,,230.045525,
,,,230.059,
,,,230.075475,
,,,230.10255,
,,,230.1264,
,,,230.16235,
,,,230.198025,
,,,230.235775,
,,,230.2726,
,,,230.34465,
,,,230.375975,
,,,230.413475,
,,,230.4318,
,,,230.44215,
,,,230.455375,
,,,230.48485,
,,,230.57985,
,,,230.608675,
,,,230.624525,
,,,230.651725,
,,,230.68815,
,,,230.70035,
,,,230.71455,
,,,230.720275,
,,,230.743075,
,,,230.783425,
,,,230.802725,
,,,230.822875,
,,,230.85035,
,,,230.886,
,,,230.918675,
,,,230.949625,
,,,231.008725,
,,,231.100125,
,,,231.12805,
,,,231.14745,
,,,231.216075,
,,,231.2385,
,,,231.252575,
,,,231.27325,
,,,231.3172,
,,,231.341775,
,,,231.368325,
,,,231.38525,
,,,231.40905,
,,,231.4301,
,,,231.447675,
,,,231.474025,
,,,231.492675,
,,,231.52715,
,,,231.53905,
,,,231.5429,
,,,231.56745,
,,,231.5818,
,,,231.596325,
,,,231.629675,
,,,231.702525,
,,,231.758,
,,,231.802275,
,,,231.808625,
,,,231.8403,
,,,231.8642,
,,,231.888575,
,,,231.914525,
,,,231.9429,
,,,231.964575,
,,,231.975,
,,,231.988775,
,,,232.02605,
,,,232.06835,
,,,232.089175,
,,,232.117075,
,,,232.14965,
,,,232.18615,
,,,232.21455,
,,,232.2354,
,,,232.237775,
,,,232.257225,
,,,232.28205,
,,,232.30255,
,,,232.35315,
,,,232.3693,
,,,232.42265,
,,,232.4567,
,,,232.477575,
,,,232.495875,
,,,232.517475,
,,,232.534,
,,,232.551125,
,,,232.57725,
,,,232.5949,
,,,232.60215,
,,,232.626425,
,,,232.64555,
,,,232.662475,
,,,232.695825,
,,,232.7264,
,,,232.7467,
,,,232.77585,
,,,232.81395,
,,,232.8347,
,,,232.855225,
,,,232.874925,
,,,232.895625,
,,,232.911725,
,,,232.93145,
,,,232.9525,
,,,232.977875,
,,,232.9981,
,,,233.01655,
,,,233.063725,
,,,233.093825,
,,,233.1237,
,,,233.1648,
,,,233.1968,
,,,233.260625,
,,,233.2789,
,,,233.29295,
,,,233.3047,
,,,233.3291,
,,,233.35335,
,,,233.392,
,,,233.421425,
,,,233.442875,
,,,233.453175,
,,,233.479125,
,,,233.50075,
,,,233.5228,
,,,233.57825,
,,,233.604525,
,,,233.627225,
,,,233.639825,
,,,233.654725,
,,,233.666525,
,,,233.701725,
,,,233.7464,
,,,233.762025,
,,,233.785025,
,,,233.804975,
,,,233.8506,
,,,233.870375,
,,,233.888925,
,,,233.901725,
,,,233.91865,
,,,233.93785,
,,,233.95435,
,,,233.97735,
,,,233.9939,
,,,234.0034,
,,,234.023575,
,,,234.04495,
,,,234.06435,
,,,234.070825,
,,,234.083725,
,,,234.091625,
,,,234.104875,
,,,234.1076,
,,,234.11645,
,,,234.132275,
,,,234.143275,
,,,234.157775,
,,,234.16005,
,,,234.2036,
,,,234.225875,
,,,234.254125,
,,,234.2628,
,,,234.29695,
,,,234.301375,
,,,234.320925,
,,,234.343775,
,,,234.358875,
,,,234.375225,
,,,234.3883,
,,,234.397725,
,,,234.42065,
,,,234.424475,
,,,234.441125,
,,,234.4644,
,,,234.512,
,,,234.537025,
,,,234.5387,
,,,234.55465,
,,,234.5988,
,,,234.63405,
,,,234.672,
,,,234.696525,
,,,234.71095,
,,,234.7602,
,,,234.7869,
,,,234.81015,
,,,234.83805,
,,,234.85605,
,,,234.890175,
,,,234.9201,
,,,234.96845,
,,,234.990675,
,,,234.998475,
,,,235.016425,
,,,235.03275,
,,,235.0414,
,,,235.053325,
,,,235.071325,
,,,235.079125,
,,,235.0969,
,,,235.12775,
,,,235.148925,
,,,235.169425,
,,,235.194225,
,,,235.2137,
,,,235.2304,
,,,235.250775,
,,,235.259725,
,,,235.275675,
,,,235.3121,
,,,235.319,
,,,235.3516,
,,,235.358625,
,,,235.374725,
,,,235.391625,
,,,235.4258,
,,,235.44025,
,,,235.45315,
,,,235.477275,
,,,235.546825,
,,,235.578925,
,,,235.5844,
,,,235.6037,
,,,235.6385,
,,,235.65315,
,,,235.677675,
,,,235.70465,
,,,235.74525,
,,,235.7591,
,,,235.775425,
,,,235.78585,
,,,235.79295,
,,,235.8143,
,,,235.834825,
,,,235.844825,
,,,235.87325,
,,,235.89695,
,,,235.916875,
,,,235.96995,
,,,235.983425,
,,,235.99335,
,,,235.99955,
,,,236.016,
,,,236.041725,
,,,236.0633,
,,,236.114325,
,,,236.15175,
,,,236.1665,
,,,236.1975,
,,,236.2276,
,,,236.24015,
,,,236.26085,
,,,236.297875,
,,,236.329475,
,,,236.36995,
,,,236.38745,
,,,236.403425,
,,,236.436475,
,,,236.45785,
,,,236.4791,
,,,236.499525,
,,,236.520875,
,,,236.540725,
,,,236.5594,
,,,236.5805,
,,,236.608225,
,,,236.634975,
,,,236.664175,
,,,236.697375,
,,,236.715,
,,,236.719,
,,,236.790775,
,,,236.8164,
,,,236.8593,
,,,236.9023,
,,,236.930675,
,,,236.961425,
,,,236.97945,
,,,237.02245,
,,,237.041525,
,,,237.07075,
,,,237.082375,
,,,237.097675,
,,,237.10425,
,,,237.1368,
,,,237.180875,
,,,237.204475,
,,,237.228125,
,,,237.231175,
,,,237.294875,
,,,237.32155,
,,,237.362975,
,,,237.394425,
,,,237.4698,
,,,237.535525,
,,,237.56685,
,,,237.586225,
,,,237.614825,
,,,237.641725,
,,,237.6607,
,,,237.6866,
,,,237.73335,
,,,237.75455,
,,,237.778225,
,,,237.792,
,,,237.8026,
,,,237.805325,
,,,237.817625,
,,,237.828075,
,,,237.848425,
,,,237.86715,
,,,237.885875,
,,,237.903575,
,,,237.927925,
,,,237.95525,
,,,237.990275,
,,,238.015925,
,,,238.0391,
,,,238.065525,
,,,238.101425,
,,,238.191175,
,,,238.21235,
,,,238.2463,
,,,238.2867,
,,,238.36705,
,,,238.387925,
,,,238.4161,
,,,238.4473,
,,,238.47045,
,,,238.4897,
,,,238.511975,
,,,238.530375,
,,,238.551825,
,,,238.56215,
,,,238.586825,
,,,238.611275,
,,,238.678,
,,,238.69825,
,,,238.7475,
,,,238.754775,
,,,238.78725,
,,,238.820625,
,,,238.875475,
,,,238.905825,
,,,238.9237,
,,,238.925575,
,,,238.940575,
,,,238.972375,
,,,238.98655,
,,,238.99465,
,,,239.01625,
,,,239.0278,
,,,239.063325,
,,,239.0878,
,,,239.1084,
,,,239.1512,
,,,239.195025,
,,,239.21685,
,,,239.21795,
,,,239.254575,
,,,239.266625,
,,,239.28665,
,,,239.312525,
,,,239.344,
,,,239.37465,
,,,239.416375,
,,,239.445325,
,,,239.4745,
,,,239.50905,
,,,239.53925,
,,,239.573275,
,,,239.596,
,,,239.608,
,,,239.62435,
,,,239.63765,
,,,239.651775,
,,,239.6637,
,,,239.667975,
,,,239.6876,
,,,239.708275,
,,,239.728525,
,,,239.78095,
,,,239.7923,
,,,239.8205,
,,,239.85745,
,,,239.909025,
,,,239.92485,
,,,239.936025,
,,,239.95785,
,,,239.987875,
,,,240.012675,
,,,240.07035,
,,,240.095125,
,,,240.104925,
,,,240.15325,
,,,240.1806,
,,,240.1842,
,,,240.274725,
,,,240.297275,
,,,240.324425,
,,,240.370425,
,,,240.386175,
,,,240.407625,
,,,240.430525,
,,,240.45415,
,,,240.47685,
,,,240.49675,
,,,240.51415,
,,,240.523675,
,,,240.53775,
,,,240.554,
,,,240.58245,
,,,240.609625,
,,,240.633775,
,,,240.6675,
,,,240.69035,
,,,240.710025,
,,,240.7166,
,,,240.73555,
,,,240.76775,
,,,240.798225,
,,,240.8354,
,,,240.86855,
,,,240.898075,
,,,240.92845,
,,,240.9606,
,,,240.989375,
,,,241.017575,
,,,241.034625,
,,,241.057275,
,,,241.096525,
,,,241.127925,
,,,241.157975,
,,,241.193675,
,,,241.22165,
,,,241.259325,
,,,241.28075,
,,,241.3187,
,,,241.396975,
,,,241.433925,
,,,241.458675,
,,,241.493,
,,,241.51435,
,,,241.555875,
,,,241.572925,
,,,241.585025,
,,,241.602925,
,,,241.6393,
,,,241.69465,
,,,241.7179,
,,,241.720475,
,,,241.737475,
,,,241.764825,
,,,241.792475,
,,,241.818075,
,,,241.8398,
,,,241.902475,
,,,241.9175,
,,,241.930475,
,,,242.03765,
,,,242.061575,
,,,242.0825,
,,,242.10645,
,,,242.14345,
,,,242.1775,
,,,242.236975,
,,,242.308925,
,,,242.325,
,,,242.3557,
,,,242.3752,
,,,242.413975,
,,,242.444575,
,,,242.476,
,,,242.49745,
,,,242.515225,
,,,242.5316,
,,,242.54965,
,,,242.564825,
,,,242.5704,
,,,242.59415,
,,,242.60915,
,,,242.6392,
,,,242.678075,
,,,242.692475,
,,,242.712725,
,,,242.74435,
,,,242.773775,
,,,242.7951,
,,,242.83475,
,,,242.86415,
,,,242.8932,
,,,242.89445,
,,,242.9152,
,,,242.9298,
,,,242.949975,
,,,242.95645,
,,,243.01715,
,,,243.084825,
,,,243.107875,
,,,243.127925,
,,,243.152075,
,,,243.2426,
,,,243.248425,
,,,243.265425,
,,,243.29475,
,,,243.309525,
,,,243.347875,
,,,243.370525,
,,,243.402525,
,,,243.466525,
,,,243.498775,
,,,243.51935,
