SPK_SPKC05a,SPK_SPKC07a,SPK_SPKC08a,SPK_SPKC11a,SPK_SPKC12a
263.9741,384.4363,231.93305,290.834925,223.39
264.204725,384.5475,231.97585,290.937875,223.420575
264.3415,384.617475,232.010725,291.114175,223.4843
264.380425,384.673075,232.053375,291.508725,223.5797
264.4703,384.7146,232.07955,291.631125,223.6395
264.567775,384.7813,232.09115,291.6949,223.6443
264.692425,384.86665,232.1137,292.0678,223.692975
264.908575,384.96495,232.152125,292.317375,223.744975
265.0537,385.305875,232.211725,292.564675,223.94895
265.10235,385.330425,232.228675,292.94325,224.094475
265.165175,385.67145,232.260775,293.151975,224.21975
265.18435,386.309575,232.293275,293.38175,224.2902
265.2832,387.0502,232.338875,293.568,224.3847
265.36085,387.340225,232.3432,293.573325,224.4072
265.410025,387.568175,232.495975,293.876425,224.432675
265.467175,387.721675,232.508775,294.052025,224.508025
265.55835,388.113,232.52805,294.2267,224.626775
265.583175,390.9051,232.5767,294.33435,224.691975
265.7134,391.097975,232.6294,294.5656,224.7153
265.7207,391.361975,232.66125,294.749475,224.769375
265.7743,392.0673,232.667125,294.867675,224.77675
265.843725,392.6077,232.714475,294.9445,224.790975
265.912875,392.6577,232.86545,295.201675,224.83545
265.946575,392.705675,234.0606,295.268675,224.8723
265.9811,392.7397,234.279,295.4463,224.9838
266.086125,392.760725,234.65005,295.658125,225.026075
266.266175,392.77195,235.84965,295.889275,225.115625
266.475825,392.826275,235.865525,295.8983,225.134475
266.7262,392.83345,235.931075,296.058075,225.144925
266.88095,392.85845,235.9822,296.342275,225.1592
267.305475,392.876225,236.148575,296.354475,225.18565
267.5528,392.883025,236.261275,296.615125,225.2382
267.680875,392.9511,236.303775,296.766975,225.303125
267.78085,392.95905,236.430225,296.908675,225.363375
267.851675,392.994975,236.442825,297.73605,225.437425
267.947575,393.065325,236.45265,298.368375,225.479075
268.0264,393.21125,236.474125,298.573775,225.509875
268.1648,393.282525,236.4774,298.728525,225.619
268.22625,393.337125,236.532525,298.992925,225.6894
268.2621,393.36245,236.537325,299.006925,225.69605
268.3375,393.375025,236.6191,299.242225,225.939275
268.387275,393.429475,237.2776,299.47495,226.027825
268.541725,393.4621,237.3495,299.780825,226.0707
268.670025,393.508925,237.3838,299.847025,226.106125
268.7421,393.516025,237.4189,300.319075,226.1263
268.7774,393.521675,237.568475,300.6918,226.14005
268.81795,393.5312,237.57805,301.37715,226.16345
268.921225,393.566475,237.58445,301.51345,226.19705
269.052425,393.58935,237.66015,301.887375,226.2421
269.256475,393.6278,237.6718,302.342925,226.26935
269.592025,393.6545,237.680625,302.8186,226.2765
269.63245,393.71605,237.71225,302.93195,226.32555
269.78,393.72315,237.7225,303.6548,226.334625
269.835875,393.75555,237.7308,303.7862,226.379675
269.9651,393.81225,237.81465,304.28565,226.384375
270.0186,393.8173,237.826275,304.395075,226.421425
270.18595,393.838825,238.041075,304.4389,226.507875
270.276775,393.85605,239.645425,304.44235,226.51895
270.304175,393.88235,239.78285,304.752725,226.641725
270.37425,393.889675,239.87015,304.84955,226.701925
270.4861,393.89925,239.88115,304.977675,226.81395
270.573325,393.905925,239.909575,305.5264,226.86805
