SPK_SPKC05a,SPK_SPKC05c,SPK_SPKC15a,SPK_SPKC16b
,3922.537825,,3984.91335
,3922.560925,,3984.958625
,3922.570475,,3984.9849
,3922.62015,,3985.0051
,3922.648225,,3985.01685
,3922.681075,,3985.028625
,3922.705575,,3985.041875
,3922.7354,,3985.0769
,3922.7531,,3985.08685
,3922.783925,,3985.101575
,3922.81555,,3985.1058
,3922.842175,,3985.116775
,3922.8985,,3985.122975
,3922.90995,,3985.1376
,3922.92565,,3985.14975
,3922.938425,,3985.162
,3922.94755,,3985.170575
,3922.957975,,3985.1872
,3922.986675,,3985.2295
,3923.022275,,3985.26705
,3923.060975,,3985.3076
,3923.0738,,3985.332325
,3923.0832,,3985.3696
,3923.09755,,3985.397325
,3923.106775,,3985.427525
,3923.11545,,3985.44845
,3923.148,,3985.4587
,3923.166175,,3985.473725
,3923.18165,,3985.490225
,3923.2156,,3985.52095
,3923.243275,,3985.57255
,3923.250825,,3985.62375
,3923.265225,,3985.78025
,3923.282175,,3985.8286
,3923.291325,,3985.919
,3923.310025,,3985.96165
,3923.322225,,3985.96565
,3923.3324,,3985.99285
,3923.351525,,3986.0324
,3923.408425,,3986.05895
,3923.42795,,3986.088125
,3923.441725,,3986.118275
,3923.456275,,3986.122775
,3923.46555,,3986.13685
,3923.495575,,3986.201475
,3923.505625,,3986.21365
,3923.5278,,3986.225475
,3923.552075,,3986.23825
,3923.592775,,3986.311325
,3923.610475,,3986.36315
,3923.622075,,3986.391825
,3923.634775,,3986.419725
,3923.64665,,3986.43435
,3923.67455,,3986.484425
,3923.685225,,3986.516625
,3923.693975,,3986.52855
,3923.71695,,3986.538375
,3923.733475,,3986.5765
,3923.778725,,3986.590275
,3923.79615,,3986.605625
,3923.8091,,3986.6234
,3923.82625,,3986.726125
,3923.836875,,3986.7647
,3923.8767,,3986.831225
,3923.896875,,3986.86815
,3923.9191,,3986.907875
,3923.933025,,3986.9416
,3923.9478,,3986.98665
,3923.971975,,3987.035825
,3924.009825,,3987.076875
,3924.029425,,3987.122275
,3924.05175,,3987.169675
,3924.07185,,3987.211225
,3924.095525,,3987.24965
,3924.10735,,3987.285575
,3924.122975,,3987.297725
,3924.132225,,3987.328925
,3924.1377,,3987.3571
,3924.166075,,3987.397375
,3924.18195,,3987.43145
,3924.2332,,3987.494125
,3924.249775,,3987.545575
,3924.261,,3987.56085
,3924.279575,,3987.569475
,3924.293225,,3987.5751
,3924.309475,,3987.586325
,3924.3247,,3987.6278
,3924.341775,,3987.6496
,3924.3538,,3987.6784
,3924.3601,,3987.710775
,3924.3749,,3987.718
,3924.39055,,3987.72735
,3924.40425,,3987.75645
,3924.413425,,3987.79725
,3924.424025,,3987.817275
,3924.447,,3987.8367
,3924.45405,,3987.856225
,3924.470525,,3987.870775
,3924.485175,,3987.904175
,3924.548275,,3987.971
,3924.55625,,3988.041675
,3924.57295,,3988.0643
,3924.59545,,3988.085225
,3924.616825,,3988.10835
,3924.6371,,3988.172875
,3924.655925,,3988.18135
,3924.68085,,3988.302925
,3924.712725,,3988.34735
,3924.71765,,3988.3807
,3924.736525,,3988.417075
,3924.747125,,3988.420725
,3924.75125,,3988.445775
,3924.786925,,3988.4679
,3924.7927,,3988.4883
,3924.805375,,3988.504075
,3924.829825,,3988.533975
,3924.8448,,3988.54
,3924.862575,,3988.5517
,3924.88165,,3988.5594
,3924.894325,,3988.5665
,3924.905775,,3988.582075
,3924.92095,,3988.59545
,3924.934425,,3988.63295
,3924.950375,,3988.645725
,3924.971025,,3988.651325
,3924.989775,,3988.6635
,3925.0012,,3988.6833
,3925.016325,,3988.7023
,3925.032375,,3988.712375
,3925.042025,,3988.746375
,3925.072175,,3988.766275
,3925.0885,,3988.7856
,3925.114625,,3988.81945
,3925.1358,,3988.854625
,3925.15095,,3988.967825
,3925.17265,,3989.0077
,3925.18415,,3989.051025
,3925.20665,,3989.0908
,3925.220225,,3989.139575
,3925.234875,,3989.171275
,3925.276725,,3989.195325
,3925.28515,,3989.210775
,3925.29895,,3989.22955
,3925.312125,,3989.2398
,3925.3291,,3989.251625
,3925.33675,,3989.2724
,3925.3538,,3989.3286
,3925.363425,,3989.35735
,3925.37665,,3989.37135
,3925.3956,,3989.38105
,3925.418275,,3989.41945
,3925.4243,,3989.478675
,3925.436325,,3989.549875
,3925.45685,,3989.583375
,3925.472525,,3989.690775
,3925.510875,,3989.715425
,3925.549675,,3989.785525
,3925.5742,,3989.82375
,3925.58995,,3989.868675
,3925.6113,,3989.9081
,3925.629975,,3989.94185
,3925.6467,,3989.98275
,3925.67735,,3990.04325
,3925.691775,,3990.085575
,3925.7216,,3990.097125
,3925.73585,,3990.1253
,3925.764575,,3990.138125
,3925.7914,,3990.156375
,3925.80785,,3990.17055
,3925.821075,,3990.174975
,3925.8338,,3990.1949
,3925.8573,,3990.23915
,3925.87235,,3990.33735
,3925.909225,,3990.3538
,3925.92565,,3990.374875
,3925.9772,,3990.3908
,3925.99485,,3990.4043
,3926.0189,,3990.4213
,3926.039675,,3990.4991
,3926.1342,,3990.514975
,3926.148,,3990.537675
,3926.17545,,3990.544375
,3926.1957,,3990.561675
,3926.22665,,3990.58255
,3926.23935,,3990.6097
,3926.25425,,3990.611925
,3926.265575,,3990.62395
,3926.28245,,3990.64495
,3926.2986,,3990.6593
,3926.312225,,3990.68215
,3926.332175,,3990.702925
,3926.3423,,3990.729025
,3926.37685,,3990.757925
,3926.38695,,3990.783475
,3926.421425,,3990.855875
,3926.43715,,3990.90055
,3926.452725,,3990.93775
,3926.4705,,3990.977725
,3926.490425,,3991.00975
,3926.533725,,3991.04175
,3926.548525,,3991.080075
,3926.5994,,3991.127775
,3926.61785,,3991.150225
,3926.656225,,3991.151925
,3926.676975,,3991.18625
,3926.7066,,3991.221875
,3926.7397,,3991.262225
,3926.753825,,3991.2706
,3926.77555,,3991.282975
,3926.79335,,3991.2996
,3926.821625,,3991.316425
,3926.83135,,3991.3413
,3926.8574,,3991.367825
,3926.8705,,3991.398875
,3926.8872,,3991.429725
,3926.900325,,3991.51615
,3926.916425,,3991.554
,3926.963975,,3991.604875
,3926.97385,,3991.656525
,3926.9952,,3991.74245
,3927.018,,3991.840575
,3927.0432,,3991.916
,3927.066925,,3992.0214
,3927.12715,,3992.0961
,3927.1453,,3992.1781
,3927.16715,,3992.2221
,3927.18755,,3992.2248
,3927.21925,,3992.2618
,3927.2468,,3992.317725
,3927.274575,,3992.3831
,3927.30925,,3992.390925
,3927.3353,,3992.42445
,3927.355275,,3992.47585
,3927.383275,,3992.506675
,3927.414075,,3992.52455
,3927.444075,,3992.534775
,3927.488025,,3992.579125
,3927.518125,,3992.62795
,3927.54515,,3992.671975
,3927.580375,,3992.705225
,3927.60565,,3992.759575
,3927.626025,,3992.762075
,3927.667875,,3992.8001
,3927.682525,,3992.828625
,3927.7091,,3992.84425
,3927.746575,,3992.855225
,3927.79095,,3992.866075
,3927.80775,,3992.937725
,3927.82895,,3992.97435
,3927.875625,,3992.9987
,3927.903225,,3993.012775
,3927.92425,,3993.016575
,3927.951825,,3993.125825
,3927.985075,,3993.1597
,3928.01505,,3993.197725
,3928.0418,,3993.2377
,3928.08315,,3993.268025
,3928.108325,,3993.31255
,3928.1487,,3993.36115
,3928.1744,,3993.387625
,3928.188625,,3993.39915
,3928.20245,,3993.444025
,3928.407725,,3993.4863
,3928.42175,,3993.5225
,3928.443175,,3993.5511
,3928.45535,,3993.578325
,3928.4701,,3993.58165
,3928.491275,,3993.6267
,3928.500125,,3993.667575
,3928.554775,,3993.712425
,3928.568025,,3993.7442
,3928.59135,,3993.785225
,3928.623625,,3993.9087
,3928.649725,,3993.9577
,3928.673225,,3993.99655
,3928.698075,,3994.03365
,3928.72825,,3994.081325
,3928.766975,,3994.0859
,3928.7909,,3994.155475
,3928.807975,,3994.19125
,3928.854125,,3994.22085
,3928.884625,,3994.260375
,3928.91275,,3994.300825
,3928.92855,,3994.349525
,3928.947275,,3994.38815
,3928.9556,,3994.45265
,3928.971525,,3994.459225
,3928.989525,,3994.502
,3929.002,,3994.55095
,3929.011375,,3994.633025
,3929.025825,,3994.6788
,3929.043775,,3994.7408
,3929.06645,,3994.77745
,3929.07605,,3994.81395
,3929.09515,,3994.902025
,3929.11165,,3994.939525
,3929.121125,,3994.96185
,3929.1406,,3994.9846
,3929.15735,,3995.019025
,3929.1664,,3995.064875
,3929.182325,,3995.077775
,3929.203575,,3995.140975
,3929.22885,,3995.1494
,3929.244,,3995.15775
,3929.2662,,3995.175025
,3929.29395,,3995.21585
,3929.3131,,3995.27365
,3929.333025,,3995.313475
,3929.3675,,3995.347775
,3929.384725,,3995.4007
,3929.430375,,3995.441925
,3929.449275,,3995.48035
,3929.4659,,3995.495175
,3929.4809,,3995.529275
,3929.491075,,3995.5385
,3929.512625,,3995.54685
,3929.5266,,3995.57315
,3929.53285,,3995.617125
,3929.543775,,3995.6351
,3929.559475,,3995.666025
,3929.58895,,3995.6908
,3929.60275,,3995.7186
,3929.611875,,3995.724525
,3929.635225,,3995.729725
,3929.663675,,3995.735725
,3929.688975,,3995.7474
,3929.70075,,3995.75215
,3929.7139,,3995.764175
,3929.7389,,3995.77955
,3929.7699,,3995.7971
,3929.8043,,3995.83115
,3929.835325,,3995.889425
,3929.852,,3995.9448
,3929.8867,,3995.981025
,3929.91935,,3996.02685
,3929.939725,,3996.0813
,3929.9613,,3996.155175
,3929.984675,,3996.24495
,3930.01985,,3996.25345
,3930.057075,,3996.28535
,3930.06835,,3996.2979
,3930.090175,,3996.36685
,3930.105375,,3996.385375
,3930.120825,,3996.3999
,3930.132675,,3996.4055
,3930.1442,,3996.423425
,3930.15455,,3996.4642
,3930.162725,,3996.48325
,3930.17615,,3996.4882
,3930.18905,,3996.49375
,3930.207975,,3996.50535
,3930.2214,,3996.514025
,3930.237275,,3996.527625
,3930.25355,,3996.53455
,3930.26835,,3996.566275
,3930.285225,,3996.599725
,3930.29395,,3996.632875
,3930.310125,,3996.658825
,3930.323125,,3996.694675
,3930.34375,,3996.715275
,3930.3669,,3996.7306
,3930.403625,,3996.76215
,3930.434525,,3996.77115
,3930.4523,,3996.83605
,3930.49095,,3996.8697
,3930.523875,,3996.8935
,3930.57505,,3996.9187
,3930.605525,,3996.951675
,3930.634075,,3997.02515
,3930.68775,,3997.092225
,3930.717975,,3997.1289
,3930.75255,,3997.18205
,3930.7941,,3997.2687
,3930.810975,,3997.323425
,3930.84965,,3997.368575
,3930.864325,,3997.4237
,3930.886425,,3997.468525
,3930.906175,,3997.524625
,3930.91485,,3997.569975
,3930.926925,,3997.607775
,3930.93865,,3997.63275
,3930.9462,,3997.6874
,3930.9639,,3997.702325
,3930.98135,,3997.72795
,3930.9928,,3997.740375
,3931.00485,,3997.7618
,3931.01335,,3997.787175
,3931.030075,,3997.80955
,3931.047525,,3997.81875
,3931.0598,,3997.829
,3931.068,,3997.841025
,3931.08,,3997.851975
,3931.118425,,3997.885675
,3931.1326,,3997.9143
,3931.151225,,3997.943425
,3931.16225,,3997.952975
,3931.1963,,3997.964375
,3931.205225,,3997.9802
,3931.23485,,3998.024025
,3931.27,,3998.0553
,3931.279175,,3998.077825
,3931.309925,,3998.117375
,3931.328575,,3998.1742
,3931.364575,,3998.260825
,3931.40185,,3998.3041
,3931.422775,,3998.346675
,3931.4491,,3998.37815
,3931.504325,,3998.421225
,3931.520175,,3998.45835
,3931.5391,,3998.4858
,3931.5572,,3998.496025
,3931.565825,,3998.50285
,3931.5743,,3998.507575
,3931.59995,,3998.517375
,3931.609875,,3998.522425
,3931.620875,,3998.5295
,3931.634775,,3998.541925
,3931.652925,,3998.5527
,3931.6636,,3998.5839
,3931.677125,,3998.5984
,3931.69675,,3998.612675
,3931.713025,,3998.6245
,3931.72285,,3998.639675
,3931.7446,,3998.651525
,3931.7738,,3998.696925
,3931.810275,,3998.7426
,3931.8236,,3998.7677
,3931.854975,,3998.79935
,3931.8762,,3998.84485
,3931.88525,,3998.88965
,3931.922025,,3998.96735
,3931.943275,,3999.058925
,3931.973225,,3999.092475
,3932.0056,,3999.119275
,3932.038875,,3999.164425
,3932.0575,,3999.193275
,3932.083725,,3999.237275
,3932.135375,,3999.262875
,3932.161375,,3999.28075
,3932.1886,,3999.31065
,3932.249025,,3999.334675
,3932.262925,,3999.34
,3932.290125,,3999.3682
,3932.31195,,3999.4899
,3932.33125,,3999.594825
,3932.342375,,3999.633175
,3932.3668,,3999.713
,3932.397925,,3999.751825
,3932.433425,,3999.75595
,3932.451725,,3999.789275
,3932.480825,,3999.899475
,3932.491975,,3999.90605
,3932.543525,,3999.926475
,3932.577725,,3999.93875
,3932.5992,,3999.944525
,3932.6262,,3999.94775
,3932.6455,,3999.959225
,3932.67805,,3999.96425
,3932.696175,,3999.9818
,3932.7133,,3999.999825
,3932.7314,,
,3932.7638,,
,3932.805925,,
,3932.819625,,
,3932.849875,,
,3932.89645,,
,3932.91055,,
,3932.931225,,
,3932.951175,,
,3932.975175,,
,3932.991075,,
,3933.013625,,
,3933.04855,,
,3933.085225,,
,3933.126275,,
,3933.1458,,
,3933.18385,,
,3933.201125,,
,3933.226225,,
,3933.25425,,
,3933.292175,,
,3933.324325,,
,3933.36485,,
,3933.38555,,
,3933.432075,,
,3933.447525,,
,3933.4643,,
,3933.476425,,
,3933.4933,,
,3933.501725,,
,3933.51615,,
,3933.529325,,
,3933.55065,,
,3933.599275,,
,3933.62025,,
,3933.652625,,
,3933.675275,,
,3933.690675,,
,3933.728325,,
,3933.743875,,
,3933.766875,,
,3933.788425,,
,3933.809475,,
,3933.85785,,
,3933.8712,,
,3933.879075,,
,3933.900925,,
,3933.90985,,
,3933.9233,,
,3933.944125,,
,3933.97295,,
,3933.98795,,
,3934.014375,,
,3934.026675,,
,3934.043075,,
,3934.060875,,
,3934.083525,,
,3934.09225,,
,3934.10945,,
,3934.1321,,
,3934.14845,,
,3934.165425,,
,3934.198025,,
,3934.246975,,
,3934.26345,,
,3934.2859,,
,3934.301225,,
,3934.3498,,
,3934.3848,,
,3934.419675,,
,3934.445275,,
,3934.479225,,
,3934.493025,,
,3934.5277,,
,3934.553575,,
,3934.592175,,
,3934.610425,,
,3934.6526,,
,3934.672825,,
,3934.697975,,
,3934.7298,,
,3934.744225,,
,3934.767975,,
,3934.833,,
,3934.8472,,
,3934.877475,,
,3934.9088,,
,3934.938075,,
,3934.957525,,
,3934.9879,,
,3935.00755,,
,3935.02185,,
,3935.047425,,
,3935.076775,,
,3935.1053,,
,3935.129975,,
,3935.145275,,
,3935.164275,,
,3935.19205,,
,3935.217375,,
,3935.2454,,
,3935.269625,,
,3935.28895,,
,3935.310575,,
,3935.329975,,
,3935.367775,,
,3935.387975,,
,3935.401975,,
,3935.43295,,
,3935.4524,,
,3935.471275,,
,3935.5018,,
,3935.53655,,
,3935.5754,,
,3935.59765,,
,3935.6247,,
,3935.657475,,
,3935.682425,,
,3935.722775,,
,3935.73845,,
,3935.797375,,
,3935.83215,,
,3935.837725,,
,3935.858925,,
,3935.877825,,
,3935.903675,,
,3935.918375,,
,3935.93705,,
,3935.95435,,
,3935.971675,,
,3935.988775,,
,3936.015975,,
,3936.033325,,
,3936.041775,,
,3936.07145,,
,3936.0803,,
,3936.09785,,
,3936.1184,,
,3936.152,,
,3936.166825,,
,3936.189425,,
,3936.229525,,
,3936.250575,,
,3936.26975,,
,3936.287925,,
,3936.30645,,
,3936.3182,,
,3936.3506,,
,3936.365825,,
,3936.393075,,
,3936.441725,,
,3936.461475,,
,3936.489975,,
,3936.50445,,
,3936.5546,,
,3936.6036,,
,3936.62245,,
,3936.651275,,
,3936.690125,,
,3936.727325,,
,3936.751475,,
,3936.7776,,
,3936.793925,,
,3936.81605,,
,3936.845475,,
,3936.884425,,
,3936.903825,,
,3936.926975,,
,3936.95155,,
,3936.96345,,
,3937.000375,,
,3937.041125,,
,3937.065925,,
,3937.109625,,
,3937.127675,,
,3937.181675,,
,3937.200925,,
,3937.2268,,
,3937.251875,,
,3937.28375,,
,3937.32465,,
,3937.3533,,
,3937.3717,,
,3937.39995,,
,3937.41355,,
,3937.4333,,
,3937.455925,,
,3937.472075,,
,3937.48795,,
,3937.520575,,
,3937.53735,,
,3937.5499,,
,3937.567325,,
,3937.575475,,
,3937.59275,,
,3937.618125,,
,3937.65505,,
,3937.6699,,
,3937.701825,,
,3937.721975,,
,3937.7503,,
,3937.763925,,
,3937.8039,,
,3937.8524,,
,3937.88005,,
,3937.9094,,
,3937.954475,,
,3937.97345,,
,3937.9932,,
,3938.01305,,
,3938.025325,,
,3938.0383,,
,3938.044975,,
,3938.0613,,
,3938.076775,,
,3938.092875,,
,3938.112775,,
,3938.12205,,
,3938.131125,,
,3938.14815,,
,3938.158475,,
,3938.17125,,
,3938.187475,,
,3938.19765,,
,3938.234525,,
,3938.24785,,
,3938.264475,,
,3938.294175,,
,3938.327575,,
,3938.348,,
,3938.367325,,
,3938.380175,,
,3938.403175,,
,3938.423325,,
,3938.441725,,
,3938.47665,,
,3938.497675,,
,3938.519625,,
,3938.528475,,
,3938.5496,,
,3938.557175,,
,3938.588525,,
,3938.609325,,
,3938.624325,,
,3938.641175,,
,3938.65705,,
,3938.67395,,
,3938.68775,,
,3938.722025,,
,3938.76105,,
,3938.78805,,
,3938.820775,,
,3938.85695,,
,3938.896075,,
,3938.912125,,
,3938.94145,,
,3938.9735,,
,3939.023225,,
,3939.0408,,
,3939.080675,,
,3939.0946,,
,3939.1107,,
,3939.127975,,
,3939.137825,,
,3939.14605,,
,3939.16265,,
,3939.18735,,
,3939.197575,,
,3939.213375,,
,3939.227225,,
,3939.249575,,
,3939.26745,,
,3939.278275,,
,3939.299125,,
,3939.310875,,
,3939.3346,,
,3939.348975,,
,3939.390125,,
,3939.43195,,
,3939.45775,,
,3939.484575,,
,3939.5315,,
,3939.5428,,
,3939.5568,,
,3939.5634,,
,3939.567575,,
,3939.5919,,
,3939.6004,,
,3939.624775,,
,3939.64675,,
,3939.65895,,
,3939.6735,,
,3939.68605,,
,3939.702975,,
,3939.718625,,
,3939.728375,,
,3939.74165,,
,3939.75735,,
,3939.76605,,
,3939.782025,,
,3939.7947,,
,3939.81775,,
,3939.82965,,
,3939.8438,,
,3939.86135,,
,3939.8835,,
,3939.893175,,
,3939.907425,,
,3939.91625,,
,3939.928075,,
,3939.9426,,
,3939.966125,,
,3939.977875,,
,3939.995775,,
,3940.010875,,
,3940.036075,,
,3940.052625,,
,3940.0678,,
,3940.09735,,
,3940.144575,,
,3940.156875,,
,3940.204475,,
,3940.220475,,
,3940.241625,,
,3940.269,,
,3940.309575,,
,3940.36175,,
,3940.384425,,
,3940.409475,,
,3940.420775,,
,3940.45035,,
,3940.462125,,
,3940.485575,,
,3940.503025,,
,3940.535025,,
,3940.551475,,
,3940.590475,,
,3940.6251,,
,3940.655225,,
,3940.676025,,
,3940.722675,,
,3940.75155,,
,3940.789275,,
,3940.828375,,
,3940.8694,,
,3940.901525,,
,3940.917425,,
,3940.954625,,
,3940.9866,,
,3941.002725,,
,3941.031425,,
,3941.054925,,
,3941.068275,,
,3941.0898,,
,3941.115925,,
,3941.1376,,
,3941.169975,,
,3941.201025,,
,3941.243825,,
,3941.256,,
,3941.27285,,
,3941.28395,,
,3941.30345,,
,3941.32295,,
,3941.353475,,
,3941.365175,,
,3941.38905,,
,3941.4032,,
,3941.42855,,
,3941.45145,,
,3941.4719,,
,3941.490525,,
,3941.500275,,
,3941.5283,,
,3941.5422,,
,3941.55345,,
,3941.573625,,
,3941.5948,,
,3941.612525,,
,3941.629575,,
,3941.6401,,
,3941.654675,,
,3941.6665,,
,3941.68275,,
,3941.702675,,
,3941.73975,,
,3941.75945,,
,3941.774725,,
,3941.7969,,
,3941.8235,,
,3941.84365,,
,3941.855375,,
,3941.89225,,
,3941.921125,,
,3941.98155,,
,3941.9968,,
,3942.0331,,
,3942.072225,,
,3942.0957,,
,3942.116025,,
,3942.175775,,
,3942.196125,,
,3942.219225,,
,3942.23195,,
,3942.2818,,
,3942.3126,,
,3942.34325,,
,3942.3674,,
,3942.3966,,
,3942.425175,,
,3942.452325,,
,3942.480275,,
,3942.498325,,
,3942.513,,
,3942.55345,,
,3942.606075,,
,3942.642,,
,3942.6787,,
,3942.714925,,
,3942.74915,,
,3942.778825,,
,3942.80225,,
,3942.824875,,
,3942.84555,,
,3942.86995,,
,3942.89595,,
,3942.92165,,
,3942.945725,,
,3942.970725,,
,3942.981425,,
,3943.0209,,
,3943.04655,,
,3943.05365,,
,3943.071675,,
,3943.081525,,
,3943.093325,,
,3943.107425,,
,3943.12155,,
,3943.1275,,
,3943.140225,,
,3943.1543,,
,3943.181675,,
,3943.211325,,
,3943.23445,,
,3943.257275,,
,3943.300125,,
,3943.3281,,
,3943.35065,,
,3943.385275,,
,3943.412375,,
,3943.446225,,
,3943.46065,,
,3943.4839,,
,3943.4989,,
,3943.527,,
,3943.5448,,
,3943.56705,,
,3943.59105,,
,3943.612275,,
,3943.637825,,
,3943.675075,,
,3943.7101,,
,3943.73235,,
,3943.751475,,
,3943.77785,,
,3943.820975,,
,3943.86325,,
,3943.92465,,
,3943.944075,,
,3943.977525,,
,3944.015825,,
,3944.029325,,
,3944.070675,,
,3944.110525,,
,3944.12835,,
,3944.133375,,
,3944.16365,,
,3944.1771,,
,3944.210175,,
,3944.22645,,
,3944.2442,,
,3944.262,,
,3944.280425,,
,3944.289275,,
,3944.306875,,
,3944.31835,,
,3944.329525,,
,3944.3556,,
,3944.3661,,
,3944.38115,,
,3944.392575,,
,3944.400675,,
,3944.412375,,
,3944.425,,
,3944.449275,,
,3944.459525,,
,3944.476875,,
,3944.491475,,
,3944.501475,,
,3944.5256,,
,3944.5392,,
,3944.55585,,
,3944.56475,,
,3944.576975,,
,3944.59215,,
,3944.607175,,
,3944.620725,,
,3944.635225,,
,3944.653925,,
,3944.6666,,
,3944.678925,,
,3944.694125,,
,3944.706675,,
,3944.7231,,
,3944.7382,,
,3944.754775,,
,3944.77225,,
,3944.791025,,
,3944.8088,,
,3944.8325,,
,3944.850375,,
,3944.86965,,
,3944.887975,,
,3944.906725,,
,3944.91975,,
,3944.931625,,
,3944.952225,,
,3944.97865,,
,3945.0122,,
,3945.031925,,
,3945.061675,,
,3945.094175,,
,3945.13355,,
,3945.1655,,
,3945.183175,,
,3945.2056,,
,3945.2456,,
,3945.2917,,
,3945.317275,,
,3945.327425,,
,3945.3407,,
,3945.354925,,
,3945.3737,,
,3945.389275,,
,3945.39915,,
,3945.406125,,
,3945.4211,,
,3945.442075,,
,3945.45745,,
,3945.4671,,
,3945.4834,,
,3945.499,,
,3945.519825,,
,3945.5271,,
,3945.538725,,
,3945.55785,,
,3945.583425,,
,3945.623175,,
,3945.641875,,
,3945.672625,,
,3945.6908,,
,3945.7077,,
,3945.71675,,
,3945.7476,,
,3945.770625,,
,3945.803175,,
,3945.82845,,
,3945.8515,,
,3945.872625,,
,3945.893975,,
,3945.920725,,
,3945.95045,,
,3945.970475,,
,3946.007125,,
,3946.02735,,
,3946.069475,,
,3946.099925,,
,3946.126475,,
,3946.143375,,
,3946.159325,,
,3946.187575,,
,3946.2061,,
,3946.22445,,
,3946.2453,,
,3946.25895,,
,3946.27575,,
,3946.288575,,
,3946.3163,,
,3946.326275,,
,3946.343075,,
,3946.361275,,
,3946.37435,,
,3946.3888,,
,3946.40855,,
,3946.420075,,
,3946.434225,,
,3946.44525,,
,3946.46395,,
,3946.476625,,
,3946.50115,,
,3946.519825,,
,3946.533425,,
,3946.551175,,
,3946.575725,,
,3946.6025,,
,3946.624925,,
,3946.665425,,
,3946.68345,,
,3946.698725,,
,3946.71825,,
,3946.733425,,
,3946.7419,,
,3946.758825,,
,3946.772,,
,3946.7801,,
,3946.8046,,
,3946.81895,,
,3946.831425,,
,3946.856225,,
,3946.866975,,
,3946.881675,,
,3946.89835,,
,3946.914475,,
,3946.9265,,
,3946.937775,,
,3946.950525,,
,3946.97725,,
,3946.990375,,
,3947.009975,,
,3947.033125,,
,3947.056675,,
,3947.07585,,
,3947.0991,,
,3947.128825,,
,3947.146475,,
,3947.163275,,
,3947.183925,,
,3947.2167,,
,3947.253925,,
,3947.2897,,
,3947.304325,,
,3947.325475,,
,3947.3716,,
,3947.393225,,
,3947.40515,,
,3947.420875,,
,3947.43825,,
,3947.469075,,
,3947.485125,,
,3947.513075,,
,3947.529825,,
,3947.590325,,
,3947.6175,,
,3947.644575,,
,3947.6654,,
,3947.7117,,
,3947.734875,,
,3947.7613,,
,3947.7739,,
,3947.797,,
,3947.810475,,
,3947.82125,,
,3947.852125,,
,3947.8642,,
,3947.90125,,
,3947.92565,,
,3947.941575,,
,3947.957975,,
,3947.97615,,
,3947.99245,,
,3948.009675,,
,3948.032775,,
,3948.086025,,
,3948.119175,,
,3948.1519,,
,3948.18705,,
,3948.2297,,
,3948.259225,,
,3948.289975,,
,3948.33195,,
,3948.35775,,
,3948.38605,,
,3948.39715,,
,3948.4169,,
,3948.43765,,
,3948.4564,,
,3948.472875,,
,3948.4896,,
,3948.500875,,
,3948.539275,,
,3948.555325,,
,3948.573925,,
,3948.5855,,
,3948.612125,,
,3948.632025,,
,3948.644975,,
,3948.662225,,
,3948.675275,,
,3948.706825,,
,3948.7218,,
,3948.73525,,
,3948.767475,,
,3948.783925,,
,3948.815225,,
,3948.838625,,
,3948.853275,,
,3948.878225,,
,3948.889825,,
,3948.912,,
,3948.93155,,
,3948.95675,,
,3948.97675,,
,3949.008525,,
,3949.02695,,
,3949.0515,,
,3949.075175,,
,3949.1238,,
,3949.146975,,
,3949.172975,,
,3949.244125,,
,3949.271925,,
,3949.31165,,
,3949.331425,,
,3949.348825,,
,3949.3729,,
,3949.401125,,
,3949.4268,,
,3949.44765,,
,3949.483675,,
,3949.511325,,
,3949.52585,,
,3949.54225,,
,3949.564,,
,3949.5733,,
,3949.586125,,
,3949.59645,,
,3949.61215,,
,3949.6349,,
,3949.651375,,
,3949.66325,,
,3949.6855,,
,3949.71075,,
,3949.7286,,
,3949.74445,,
,3949.76745,,
,3949.780425,,
,3949.797925,,
,3949.81125,,
,3949.8304,,
,3949.850425,,
,3949.858675,,
,3949.88485,,
,3949.9564,,
,3949.9724,,
,3949.989125,,
,3950.0111,,
,3950.0338,,
,3950.073275,,
,3950.1112,,
,3950.1287,,
,3950.160825,,
,3950.1742,,
,3950.220925,,
,3950.2528,,
,3950.29345,,
,3950.32575,,
,3950.3588,,
,3950.3791,,
,3950.39935,,
,3950.45555,,
,3950.47475,,
,3950.493975,,
,3950.52475,,
,3950.5418,,
,3950.55775,,
,3950.5741,,
,3950.590575,,
,3950.61015,,
,3950.62625,,
,3950.645525,,
,3950.67425,,
,3950.6973,,
,3950.727275,,
,3950.761725,,
,3950.785825,,
,3950.805975,,
,3950.840175,,
,3950.874025,,
,3950.89895,,
,3950.9393,,
,3950.967175,,
,3950.99345,,
,3951.01855,,
,3951.05475,,
,3951.0929,,
,3951.126925,,
,3951.1621,,
,3951.20595,,
,3951.255575,,
,3951.2797,,
,3951.3175,,
,3951.3641,,
,3951.38935,,
,3951.41525,,
,3951.435025,,
,3951.45825,,
,3951.474425,,
,3951.5123,,
,3951.536525,,
,3951.5617,,
,3951.591025,,
,3951.613325,,
,3951.6332,,
,3951.668925,,
,3951.6888,,
,3951.7477,,
,3951.7667,,
,3951.797325,,
,3951.830775,,
,3951.8602,,
,3951.883825,,
,3951.90195,,
,3951.929825,,
,3951.976425,,
,3951.992525,,
,3952.012825,,
,3952.042225,,
,3952.0884,,
,3952.12115,,
,3952.165825,,
,3952.203225,,
,3952.23185,,
,3952.252325,,
,3952.31065,,
,3952.341125,,
,3952.362375,,
,3952.3799,,
,3952.3944,,
,3952.425075,,
