SPK_SPKC03a (no effect),SPK_SPKC12a (no effect)
,210.259725
,210.276475
,210.289125
,210.3133
,210.322025
,210.3335
,210.345275
,210.35895
,210.371025
,210.387325
,210.3947
,210.4037
,210.413175
,210.42155
,210.4403
,210.475
,210.4896
,210.497875
,210.516675
,210.537575
,210.547775
,210.570725
,210.58725
,210.63195
,210.644675
,210.7008
,210.715075
,210.719025
,210.740875
,210.758375
,210.771325
,210.783925
,210.795125
,210.8062
,210.820425
,210.833075
,210.8441
,210.85905
,210.8799
,210.90035
,210.90755
,210.9152
,210.9351
,210.94235
,210.95145
,210.96155
,210.9708
,210.981525
,210.9931
,211.0086
,211.0151
,211.034125
,211.0488
,211.058475
,211.0767
,211.08695
,211.09425
,211.102675
,211.14115
,211.142275
,211.150975
,211.16965
,211.2039
,211.213525
,211.248975
,211.262425
,211.27505
,211.3114
,211.3248
,211.331825
,211.344
,211.357125
,211.368875
,211.3764
,211.384875
,211.396275
,211.402225
,211.43915
,211.44935
,211.45895
,211.46625
,211.474025
,211.48235
,211.492875
,211.526375
,211.539125
,211.55005
,211.575
,211.5923
,211.604225
,211.611175
,211.6336
,211.6474
,211.657725
,211.668175
,211.682375
,211.7032
,211.715125
,211.75505
,211.76585
,211.77695
,211.794275
,211.805725
,211.843575
,211.8703
,211.89145
,211.9001
,211.91745
,211.927425
,211.935625
,211.9506
,211.95785
,211.96605
,211.9732
,211.981775
,211.99135
,212.016025
,212.03585
,212.04945
,212.072575
,212.09005
,212.102975
,212.10775
,212.118175
,212.141175
,212.15215
,212.17535
,212.1849
,212.2005
,212.217925
,212.247225
,212.25805
,212.272875
,212.28715
,212.3062
,212.32035
,212.33445
,212.352975
,212.3688
,212.382775
,212.400025
,212.409675
,212.4523
,212.466
,212.480975
,212.50775
,212.5219
,212.531225
,212.541825
,212.555525
,212.567475
,212.58395
,212.6152
,212.627875
,212.638075
,212.67455
,212.689575
,212.706425
,212.724
,212.7404
,212.7557
,212.779
,212.798
,212.819675
,212.8361
,212.850075
,212.8878
,212.9048
,212.918525
,212.933175
,212.95005
,212.962075
,212.97905
,212.9946
,213.008875
,213.033025
,213.0454
,213.0547
,213.0706
,213.08305
,213.099425
,213.114825
,213.131825
,213.14935
,213.1646
,213.176
,213.186675
,213.226325
,213.23575
,213.24125
,213.2608
,213.27075
,213.2829
,213.297275
,213.3114
,213.3368
,213.350225
,213.36825
,213.381125
,213.398125
,213.424325
,213.449875
,213.501675
,213.51775
,213.53895
,213.555325
,213.5781
,213.5936
,213.607675
,213.62275
,213.63255
,213.646
,213.6715
,213.68485
,213.703625
,213.717425
,213.737425
,213.749825
,213.760275
,213.768375
,213.778375
,213.82155
,213.835525
,213.8628
,213.873625
,213.881925
,213.892225
,213.90295
,213.904875
,213.916875
,213.9276
,213.9676
,213.987075
,214.0006
,214.0284
,214.069475
,214.074975
,214.08435
,214.093275
,214.10385
,214.116375
,214.142725
,214.14985
,214.171875
,214.176925
,214.19225
,214.22585
,214.235475
,214.240925
,214.245675
,214.250125
,214.258775
,214.262125
,214.268325
,214.2828
,214.295275
,214.31085
,214.342025
,214.34525
,214.37085
,214.391225
,214.40165
,214.425225
,214.4388
,214.443625
,214.4804
,214.488425
,214.507925
,214.518525
,214.526025
,214.535925
,214.543225
,214.5567
,214.584625
,214.591375
,214.59645
,214.598425
,214.61005
,214.623075
,214.6361
,214.640975
,214.657775
,214.662275
,214.696425
,214.714475
,214.719125
,214.7287
,214.7791
,214.78635
,214.791325
,214.810325
,214.814775
,214.8734
,214.90425
,214.915025
,214.926275
,214.930975
,214.9348
,214.9593
,214.96465
,214.9773
,215.00525
,215.045525
,215.0934
,215.12875
,215.139625
,215.148925
,215.1566
,215.16385
,215.173725
,215.191975
,215.2366
,215.24445
,215.25035
,215.256375
,215.29815
,215.30415
,215.320625
,215.35065
,215.391125
,215.39775
,215.40365
,215.425275
,215.45205
,215.470975
,215.486625
,215.519725
,215.5235
,215.526875
,215.5309
,215.542125
,215.5627
,215.5811
,215.6242
,215.63205
,215.67155
,215.681625
,215.6964
,215.714
,215.722575
,215.729525
,215.75055
,215.757875
,215.779175
,215.803325
,215.8064
,215.81325
,215.862525
,215.86935
,215.914975
,215.9253
,215.938425
,215.958625
,215.967775
,215.991325
,215.997025
,216.023875
,216.033525
,216.0448
,216.065475
,216.09275
,216.105175
,216.121925
,216.1289
,216.141675
,216.157825
,216.167375
,216.20045
,216.2057
,216.226175
,216.23345
,216.258675
,216.294225
,216.30105
,216.33205
,216.33885
,216.349325
,216.360425
,216.3656
,216.388625
,216.412225
,216.422625
,216.45305
,216.465275
,216.47905
,216.4856
,216.5013
,216.54005
,216.549575
,216.568925
,216.5971
,216.603725
,216.62125
,216.64295
,216.655975
,216.665225
,216.67095
,216.6768
,216.698975
,216.713825
,216.731575
,216.758475
,216.77465
,216.783175
,216.789675
,216.7954
,216.8204
,216.824325
,216.8476
,216.867675
,216.871425
,216.893175
,216.901075
,216.9052
,216.910225
,216.913675
,216.925775
,216.94245
,216.9652
,216.9735
,216.980875
,216.9926
,217.01795
,217.04295
,217.0475
,217.050775
,217.055875
,217.08055
,217.0944
,217.101
,217.1193
,217.130525
,217.135025
,217.138775
,217.168725
,217.204675
,217.21125
,217.239825
,217.2518
,217.263575
,217.2735
,217.280625
,217.304
,217.348225
,217.368175
,217.402325
,217.429125
,217.437925
,217.449125
,217.460025
,217.4766
,217.4896
,217.499575
,217.512425
,217.521675
,217.5298
,217.53885
,217.54885
,217.5592
,217.5712
,217.5779
,217.607525
,217.669725
,217.67665
,217.6985
,217.704775
,217.744575
,217.75275
,217.7617
,217.766875
,217.7811
,217.7881
,217.79445
,217.80415
,217.824625
,217.84255
,217.8515
,217.867025
,217.9073
,217.91515
,217.9259
,217.9413
,217.97715
,217.98375
,217.98875
,217.997075
,218.049925
,218.060825
,218.092925
,218.103325
,218.1232
,218.1441
,218.164325
,218.171125
,218.1824
,218.201675
,218.2084
,218.25725
,218.274475
,218.331175
,218.344075
,218.35665
,218.363975
,218.373825
,218.384925
,218.4108
,218.439225
,218.450425
,218.477
,218.4875
,218.498875
,218.55255
,218.60365
,218.617475
,218.623275
,218.6253
,218.628175
,218.637625
,218.652925
,218.661425
,218.67555
,218.7136
,218.7371
,218.779275
,218.8099
,218.825425
,218.830975
,218.8554
,218.86905
,218.888175
,218.92455
,218.935025
,218.96595
,219.004
,219.013
,219.026425
,219.061875
,219.075
,219.086925
,219.097325
,219.12095
,219.136525
,219.161525
,219.207675
,219.226775
,219.244825
,219.258125
,219.295025
,219.3174
,219.331125
,219.346625
,219.356
,219.382575
,219.451125
,219.47715
,219.48615
,219.515425
,219.53185
,219.561525
,219.57905
,219.59785
,219.611875
,219.639475
,219.6507
,219.672975
,219.694125
,219.71505
,219.72765
,219.74075
,219.7538
,219.77495
,219.789775
,219.804925
,219.816375
,219.8438
,219.86255
,219.8761
,219.8815
,219.88685
,219.900875
,219.914675
,219.92625
,219.958575
,219.972325
,219.9867
,220.0207
,220.033775
,220.06105
,220.07325
,220.0923
,220.1044
,220.113175
,220.1228
,220.1581
,220.1781
,220.213475
,220.228125
,220.24425
,220.2847
,220.294175
,220.30365
,220.3139
,220.32425
,220.333625
,220.3415
,220.3517
,220.40145
,220.410725
,220.412675
,220.420675
,220.431125
,220.463025
,220.46985
,220.49475
,220.510425
,220.5217
,220.536275
,220.545575
,220.55935
,220.602625
,220.631175
,220.64515
,220.668
,220.680675
,220.6821
,220.69565
,220.70735
,220.72755
,220.736
,220.7491
,220.7628
,220.805775
,220.81795
,220.852275
,220.866925
,220.886475
,220.902875
,220.91725
,220.937575
,220.966175
,220.982475
,221.005225
,221.02545
,221.039675
,221.063825
,221.07485
,221.091075
,221.103025
,221.1164
,221.1324
,221.145125
,221.158825
,221.190275
,221.206875
,221.22705
,221.24715
,221.264075
,221.278875
,221.29645
,221.313225
,221.32575
,221.3392
,221.367175
,221.375225
,221.3977
,221.415225
,221.4494
,221.461125
,221.474575
,221.499775
,221.50935
,221.515675
,221.52255
,221.5384
,221.54565
,221.5539
,221.593275
,221.6065
,221.622325
,221.6318
,221.648075
,221.660575
,221.67955
,221.687025
,221.6946
,221.70035
,221.721175
,221.737175
,221.748475
,221.7769
,221.78875
,221.804575
,221.821825
,221.836275
,221.85445
,221.872
,221.8912
,221.913225
,221.931775
,221.990475
,222.00485
,222.02215
,222.044575
,222.064675
,222.100875
,222.11585
,222.12755
,222.141775
,222.1564
,222.178575
,222.1907
,222.204625
,222.2153
,222.220025
,222.2302
,222.2648
,222.290475
,222.30515
,222.323875
,222.3361
,222.350125
,222.361
,222.3701
,222.375825
,222.3811
,222.388475
,222.405
,222.41065
,222.43575
,222.456575
,222.476875
,222.5137
,222.529825
,222.549025
,222.5661
,222.6038
,222.62095
,222.644
,222.66005
,222.66885
,222.68205
,222.6929
,222.70915
,222.740275
,222.754325
,222.7685
,222.793075
,222.807
,222.82645
,222.832325
,222.84935
,222.854825
,222.9139
,222.93065
,222.941075
,222.9525
,222.965225
,222.9853
,223.0127
,223.03
,223.048375
,223.056725
,223.074975
,223.083
,223.09225
,223.101975
,223.1334
,223.176825
,223.185175
,223.207225
,223.221
,223.232025
,223.2522
,223.27605
,223.3111
,223.324625
,223.339975
,223.352
,223.373725
,223.39285
,223.404625
,223.4171
,223.4269
,223.436175
,223.455025
,223.464725
,223.4813
,223.491025
,223.4987
,223.52285
,223.539025
,223.55305
,223.5766
,223.5866
,223.59985
,223.6134
,223.6277
,223.6674
,223.687875
,223.7234
,223.739225
,223.751375
,223.777375
,223.787375
,223.80185
,223.816775
,223.826575
,223.8668
,223.908575
,223.929475
,223.976725
,224.0077
,224.021375
,224.03055
,224.0459
,224.062875
,224.081275
,224.097625
,224.105625
,224.1175
,224.126375
,224.13585
,224.165625
,224.177875
,224.195125
,224.2085
,224.25065
,224.281225
,224.344925
,224.36595
,224.3836
,224.4056
,224.427825
,224.442
,224.457225
,224.47175
,224.488275
,224.51135
,224.526325
,224.5457
,224.5973
,224.63275
,224.6558
,224.673725
,224.707575
,224.738275
,224.7697
,224.797775
,224.818425
,224.834725
,224.84765
,224.890975
,224.91695
,224.962225
,224.99105
,225.01035
,225.052525
,225.07905
,225.090725
,225.09735
,225.118025
,225.1353
,225.157475
,225.1767
,225.23255
,225.2652
,225.287925
,225.298025
,225.307225
,225.323925
,225.332425
,225.342275
,225.3503
,225.359825
,225.3692
,225.372175
,225.380375
,225.3978
,225.408475
,225.414
,225.421675
,225.43155
,225.439675
,225.44925
,225.467525
,225.47575
,225.48885
,225.497
,225.522125
,225.5312
,225.5433
,225.558725
,225.5727
,225.58375
,225.598125
,225.6094
,225.637275
,225.638975
,225.650075
,225.651475
,225.665
,225.68825
,225.701375
,225.70935
,225.718425
,225.73285
,225.762175
,225.783425
,225.794775
,225.81075
,225.830425
,225.847125
,225.8634
,225.876825
,225.891025
,225.913375
,225.942425
,225.9557
,225.9699
,225.981125
,225.988225
,226.00385
,226.0138
,226.03875
,226.058375
,226.08645
,226.117825
,226.1736
,226.19025
,226.20115
,226.209475
,226.218425
,226.230525
,226.24855
,226.289175
,226.29875
,226.33925
,226.352
,226.396175
,226.40465
,226.4814
,226.49595
,226.51155
,226.534075
,226.54565
,226.557675
,226.588025
,226.600525
,226.61045
,226.6177
,226.642025
,226.666625
,226.681425
,226.691125
,226.72085
,226.7604
,226.77535
,226.786875
,226.7969
,226.8071
,226.829825
,226.87385
,226.888575
,226.90265
,226.910325
,226.918825
,226.92515
,226.930925
,226.9386
,226.946875
,226.9561
,226.991225
,226.998125
,227.0171
,227.02635
,227.060375
,227.068075
,227.0769
,227.092375
,227.135
,227.152525
,227.162425
,227.1773
,227.20125
,227.214475
,227.26465
,227.27215
,227.296925
,227.30555
,227.337525
,227.3471
,227.3625
,227.371375
,227.3752
,227.38255
,227.3915
,227.424025
,227.43545
,227.443625
,227.444825
,227.452875
,227.459175
,227.46585
,227.47535
,227.483225
,227.504725
,227.57735
,227.587325
,227.624975
,227.63155
,227.635625
,227.6467
,227.6699
,227.7003
,227.7077
,227.715275
,227.735225
,227.747925
,227.756825
,227.788525
,227.7959
,227.80195
,227.803225
,227.8067
,227.83845
,227.8449
,227.864325
,227.871775
,227.88335
,227.89715
,227.921425
,227.93365
,227.948675
,227.957975
,227.974525
,227.998075
,228.012825
,228.027275
,228.0404
,228.05715
,228.10455
,228.131025
,228.1531
,228.16785
,228.19335
,228.21645
,228.261875
,228.27575
,228.287875
,228.310525
,228.32585
,228.3428
,228.36605
,228.374875
,228.397025
,228.413625
,228.423725
,228.439275
,228.447775
,228.460075
,228.468575
,228.48435
,228.49475
,228.504825
,228.5138
,228.53525
,228.5576
,228.567375
,228.579925
,228.609675
,228.63585
,228.64935
,228.663725
,228.6922
,228.71125
,228.724675
,228.7454
,228.764375
,228.7663
,228.7784
,228.813825
,228.8309
,228.849475
,228.86135
,228.87415
,228.911075
,228.925425
,228.945225
,228.964375
,228.9795
,229.0003
,229.034975
,229.050025
,229.1152
,229.140825
,229.157625
,229.1771
,229.196125
,229.215275
,229.229975
,229.2546
,229.2652
,229.274025
,229.282125
,229.292925
,229.323075
,229.32965
,229.337775
,229.3478
,229.3631
,229.386525
,229.409575
,229.434375
,229.459125
,229.486675
,229.5074
,229.526275
,229.5434
,229.55285
,229.585825
,229.591525
,229.59975
,229.606375
,229.634425
,229.666475
,229.683475
,229.697175
,229.70645
,229.7308
,229.7543
,229.7646
,229.776925
,229.787575
,229.796525
,229.814175
,229.8247
,229.831725
,229.84235
,229.857775
,229.86995
,229.8892
,229.90285
,229.912675
,229.9381
,229.9553
,230.001225
,230.021425
,230.029475
,230.0358
,230.04255
,230.047925
,230.0541
,230.058475
,230.06505
,230.07495
,230.117225
,230.129625
,230.1739
,230.2197
,230.230625
,230.246225
,230.286375
,230.3026
,230.316
,230.3799
,230.394525
,230.422075
,230.43895
,230.452125
,230.4666
,230.47875
,230.49045
,230.531425
,230.58575
,230.609475
,230.63985
,230.6635
,230.67495
,230.717025
,230.73025
,230.762875
,230.778925
,230.796
,230.824
,230.833725
,230.841825
,230.8509
,230.873325
,230.8838
,230.8926
,230.90845
,230.91795
,230.938775
,230.951825
,230.98035
,231.0006
,231.032775
,231.076925
,231.10085
,231.1291
,231.172925
,231.20175
,231.22455
,231.240175
,231.268225
,231.293975
,231.3162
,231.350725
,231.371325
,231.386175
,231.409025
,231.4639
,231.481125
,231.4995
,231.51985
,231.5409
,231.572225
,231.59935
,231.6238
,231.64435
,231.666375
,231.685
,231.6981
,231.7145
,231.725
,231.7367
,231.752475
,231.7613
,231.76675
,231.777425
,231.78305
,231.787075
,231.7933
,231.79705
,231.807275
,231.814175
,231.820275
,231.863275
,231.876925
,231.890725
,231.908075
,231.938825
,231.947075
,231.954925
,231.966175
,231.972425
,231.985875
,232.007975
,232.0202
,232.03015
,232.035325
,232.041225
,232.046425
,232.076825
,232.0874
,232.112075
,232.123675
,232.14725
,232.180925
,232.2152
,232.223625
,232.23475
,232.24905
,232.27385
,232.3169
,232.326325
,232.3548
,232.3787
,232.395525
,232.41045
,232.41185
,232.4239
,232.44465
,232.507525
,232.568
,232.58445
,232.5993
,232.618975
,232.6358
,232.65045
,232.688225
,232.705075
,232.726075
,232.74815
,232.7944
,232.8269
,232.844075
,232.86115
,232.87925
,232.8915
,232.908925
,232.937675
,232.95345
,232.969125
,233.0216
,233.069925
,233.0943
,233.118
,233.135525
,233.147925
,233.163975
,233.183475
,233.221325
,233.25185
,233.26515
,233.283875
,233.312575
,233.3152
,233.326575
,233.336725
,233.359375
,233.385375
,233.411875
,233.4399
,233.452275
,233.463375
,233.47635
,233.48915
,233.501025
,233.5223
,233.538825
,233.55105
,233.5848
,233.599275
,233.6231
,233.661275
,233.690875
,233.702675
,233.7482
,233.76055
,233.815325
,233.833675
,233.883225
,233.894775
,233.918375
,233.9287
,233.972025
,234.0026
,234.0113
,234.021125
,234.064125
,234.095125
,234.117575
,234.124125
,234.144525
,234.199625
,234.213275
,234.2249
,234.24035
,234.25425
,234.269
,234.332425
,234.351375
,234.361575
,234.3741
,234.394475
,234.41465
,234.42455
,234.467875
,234.47325
,234.489
,234.50335
,234.518825
,234.534325
,234.552375
,234.5642
,234.575175
,234.5897
,234.599375
,234.617175
,234.624875
,234.6337
,234.64665
,234.67625
,234.682625
,234.721
,234.72815
,234.778275
,234.78875
,234.804225
,234.820125
,234.834925
,234.8512
,234.8727
,234.9025
,234.919525
,234.9375
,234.984875
,235.001275
,235.01715
,235.0591
,235.07645
,235.085875
,235.09535
,235.151925
,235.169375
,235.186225
,235.23435
,235.254925
,235.3061
,235.311525
,235.327325
,235.35175
,235.359425
,235.3687
,235.408225
,235.513675
,235.537625
,235.5584
,235.5883
,235.640625
,235.6516
,235.660225
,235.6839
,235.69425
,235.7276
,235.7637
,235.7751
,235.7877
,235.789375
,235.814125
,235.823675
,235.84485
,235.853675
,235.8697
,235.91585
,235.924975
,235.9332
,235.949775
,235.9773
,236.000675
,236.0096
,236.028
,236.038975
,236.0643
,236.093825
,236.109325
,236.1228
,236.137425
,236.15045
,236.185
,236.19645
,236.209075
,236.22775
,236.240025
,236.24965
,236.279275
,236.28745
,236.3051
,236.3271
,236.344975
,236.360175
,236.383725
,236.44505
,236.46295
,236.509625
,236.5291
,236.547
,236.574175
,236.5928
,236.600025
,236.61495
,236.63505
,236.657875
,236.68865
,236.705975
,236.722225
,236.7346
,236.759975
,236.83645
,236.888525
,236.911225
,236.940375
,236.977025
,236.9986
,237.024075
,237.05315
,237.0842
,237.11135
,237.1538
,237.185225
,237.2253
,237.24615
,237.270475
,237.288675
,237.303175
,237.32625
,237.3362
,237.346125
,237.3593
,237.3751
,237.385825
,237.399825
,237.431
,237.50455
,237.553025
,237.56795
,237.586075
,237.60645
,237.6601
,237.67205
,237.6845
,237.69595
,237.707175
,237.723075
,237.726925
,237.7537
,237.7609
,237.77805
,237.78905
,237.81215
,237.837075
,237.841
,237.854325
,237.9273
,237.947825
,237.96495
,237.97605
,237.9833
,237.997075
,237.999725
,238.01995
,238.0232
,238.0556
,238.06165
,238.07255
,238.0797
,238.098175
,238.1084
,238.15255
,238.162075
,238.174075
,238.229525
,238.24635
,238.3128
,238.33835
,238.356175
,238.44825
,238.4612
,238.502425
,238.536575
,238.5544
,238.565425
,238.583975
,238.591025
,238.6316
,238.641525
,238.6896
,238.7005
,238.7123
,238.7247
,238.749575
,238.773225
,238.8042
,238.82055
,238.8348
,238.865775
,238.8796
,238.8879
,238.901425
,238.9274
,238.934675
,238.966575
,238.973725
,238.9901
,239.025075
,239.03295
,239.061725
,239.072
,239.10745
,239.11765
,239.12515
,239.16865
,239.1839
,239.19485
,239.2077
,239.306075
,239.323525
,239.34235
,239.409375
,239.4837
,239.515225
,239.543925
,239.5552
,239.5869
,239.5896
,239.6177
,239.62625
,239.670525
,239.698275
,239.704575
,239.7278
,239.757025
,239.8267
,239.84435
,239.86515
,239.889025
,239.903725
,239.91975
,239.926525
,239.96455
,239.999725
,240.006
,240.056225
,240.119875
,240.132425
,240.143025
,240.15285
,240.168375
,240.1815
,240.20565
,240.21645
,240.2466
,240.268175
,240.2966
,240.307225
,240.318725
,240.36175
,240.4463
,240.45595
,240.467725
,240.476475
,240.5258
,240.528
,240.53865
,240.5772
,240.604525
,240.617075
,240.6245
,240.631975
,240.646175
,240.671275
,240.712325
,240.723475
,240.74535
,240.764
,240.8001
,240.8114
,240.8479
,240.867375
,240.88185
,240.927225
,240.949075
,241.00475
,241.049575
,241.1114
,241.1248
,241.13335
,241.144025
,241.153175
,241.161375
,241.217625
,241.237125
,241.2664
,241.30275
,241.304425
,241.31535
,241.329025
,241.345525
,241.36355
,241.484125
,241.50615
,241.554425
,241.594525
,241.6094
,241.629975
,241.672575
,241.690775
,241.75815
,241.8173
,241.848775
,241.902125
,241.954
,241.96925
,241.987275
,242.0079
,242.056275
,242.07385
,242.104875
,242.1139
,242.118925
,242.1267
,242.140575
,242.144125
,242.15035
,242.1991
,242.21435
,242.230875
,242.265
,242.304375
,242.316875
,242.34745
,242.3575
,242.362675
,242.3734
,242.3916
,242.3994
,242.428675
,242.4462
,242.465575
,242.479175
,242.50785
,242.516275
,242.5474
,242.5709
,242.607225
,242.65085
,242.731375
,242.746675
,242.7602
,242.788125
,242.797375
,242.80705
,242.837325
,242.8782
,242.89025
,242.941025
,242.942125
,242.9567
,242.98085
,243.061225
,243.081675
,243.10185
,243.115075
,243.12955
,243.14555
,243.168325
,243.187925
,243.21925
,243.248625
,243.263775
,243.28965
,243.318425
,243.3326
,243.344175
,243.354975
,243.3827
,243.393075
,243.420025
,243.431525
,243.450225
,243.49035
,243.5056
,243.5459
,243.561125
,243.595825
,243.611
,243.62185
,243.6525
,243.66385
,243.67315
,243.68405
,243.704225
,243.721775
,243.740775
,243.7631
,243.82095
,243.8772
,243.899175
,243.9183
,243.956125
,243.9987
,244.0277
,244.040375
,244.0535
,244.072175
,244.0875
,244.10155
,244.145575
,244.177675
,244.194375
,244.25625
,244.300375
,244.32705
,244.422625
,244.445625
,244.463775
,244.4779
,244.5021
,244.52235
,244.5431
,244.566675
,244.584875
,244.610475
,244.627725
,244.6455
,244.669475
,244.7206
,244.7383
,244.75025
,244.817425
,244.839875
,244.86165
,244.897075
,244.911575
,244.9286
,244.9388
,244.96345
,244.98675
,245.000025
,245.02925
,245.042225
,245.06235
,245.121725
,245.1496
,245.206675
,245.2418
,245.277625
,245.33945
,245.388725
,245.40525
,245.470225
,245.508625
,245.533275
,245.53515
,245.56135
,245.5777
,245.595675
,245.603475
,245.617425
,245.624825
,245.682525
,245.68965
,245.7478
,245.87025
,245.88135
,245.897125
,245.92415
,245.972075
,245.9919
,246.01825
,246.0416
,246.057075
,246.0697
,246.1004
,246.128675
,246.141225
,246.149825
,246.1819
,246.189125
,246.213075
,246.2452
,246.260675
,246.275175
,246.3269
,246.39315
,246.426925
,246.4547
,246.485
,246.497025
,246.551
,246.5621
,246.635325
,246.64595
,246.6766
,246.707575
,246.732625
,246.73785
,246.7716
,246.81365
,246.820825
,246.843125
,246.94585
,246.986625
,247.033475
,247.039625
,247.04885
,247.06685
,247.076125
,247.08155
,247.11935
,247.13395
,247.148775
,247.16125
,247.1758
,247.1901
,247.23425
,247.24925
,247.290375
,247.299175
,247.308425
,247.33995
,247.3549
,247.369225
,247.39355
,247.418925
,247.431025
,247.4508
,247.5196
,247.5618
,247.572025
,247.6538
,247.7091
,247.741875
,247.7651
,247.783675
,247.8028
,247.816
,247.84565
,247.882825
,247.894775
,247.914675
,247.93435
,247.946975
,247.95555
,247.963225
,247.99025
,248.03525
,248.080925
,248.123325
,248.1922
,248.21325
,248.3122
,248.32635
,248.34185
,248.378875
,248.398875
,248.409925
,248.42795
,248.46555
,248.4876
,248.570975
,248.587125
,248.6075
,248.6222
,248.650575
,248.666925
,248.69105
,248.699525
,248.722025
,248.734275
,248.77595
,248.825375
,248.84145
,248.902975
,248.9183
,248.931475
,248.94375
,248.958425
,248.99045
,249.00305
,249.029725
,249.0584
,249.096775
,249.111125
,249.13505
,249.171375
,249.192225
,249.35455
,249.3751
,249.3927
,249.402
,249.4123
,249.433
,249.46065
,249.479725
,249.501325
,249.552325
,249.57305
,249.585325
,249.62245
,249.6541
,249.7035
,249.7401
,249.754175
,249.787925
,249.8184
,249.829675
,249.874675
,249.8912
,249.960775
,250.000375
,250.019925
,250.1064
,250.13715
,250.157875
,250.18065
,250.205325
,250.2369
,250.26825
,250.314075
,250.35815
,250.376725
,250.3944
,250.4121
,250.41365
,250.419625
,250.43145
,250.45645
,250.46905
,250.48525
,250.496275
,250.510575
,250.540125
,250.57605
,250.584725
,250.59585
,250.60815
,250.62
,250.6305
,250.649425
,250.68215
,250.7165
,250.8094
,250.82825
,250.849875
,250.870575
,250.879925
,250.9313
,250.95155
,250.965525
,250.978475
,250.99315
,251.02255
,251.02865
,251.056125
,251.0679
,251.07925
,251.087125
,251.10675
,251.1508
,251.179825
,251.2759
,251.318775
,251.35705
,251.36485
,251.37915
,251.421
,251.4462
,251.454
,251.466175
,251.5107
,251.545875
,251.609075
,251.627225
,251.63565
,251.660925
,251.740975
,251.77145
,251.787925
,251.795025
,251.7968
,251.83885
,251.84855
,251.899
,251.923
,252.0294
,252.046025
,252.154125
,252.16395
,252.16565
,252.189625
,252.247425
,252.270275
,252.280125
,252.28905
,252.370525
,252.3787
,252.406925
,252.415225
,252.42175
,252.434825
,252.4406
,252.459175
,252.51715
,252.5388
,252.560925
,252.599075
,252.65615
,252.672925
,252.73505
,252.803925
,252.816875
,252.82705
,252.843075
,252.86325
,252.8788
,252.89935
,252.925675
,252.997125
,253.00995
,253.048025
,253.083475
,253.20035
,253.2825
,253.3291
,253.33465
,253.3387
,253.383525
,253.40635
,253.420525
,253.43325
,253.451875
,253.461025
,253.4728
,253.48175
,253.5143
,253.524125
,253.5469
,253.600225
,253.64595
,253.7309
,253.762925
,253.8233
,253.834725
,253.8513
,253.885425
,253.9075
,253.928225
,253.93665
,253.94795
,253.99325
,254.004275
,254.014825
,254.04575
,254.0801
,254.124125
,254.13685
,254.161625
,254.182575
,254.1923
,254.200075
,254.208625
,254.25225
,254.26995
,254.2783
,254.285625
,254.292325
,254.3045
,254.30675
,254.331425
,254.34895
,254.3999
,254.42115
,254.4373
,254.454725
,254.4706
,254.483
,254.56615
,254.577025
,254.62355
,254.7211
,254.734175
,254.74355
,254.763825
,254.776875
,254.8144
,254.83115
,254.89415
,254.90945
,254.931225
,254.944125
,254.995275
,255.01
,255.11985
,255.159675
,255.163025
,255.181525
,255.20755
,255.252875
,255.276325
,255.30425
,255.33525
,255.409325
,255.430125
,255.465425
,255.5026
,255.5247
,255.551625
,255.59985
,255.677525
,255.76265
,255.829475
,255.84165
,255.878925
,255.896125
,255.936425
,255.946075
,255.954525
,255.978
,255.988525
,256.0178
,256.054625
,256.07095
,256.0831
,256.119825
,256.16655
,256.183625
,256.285525
,256.29565
,256.32185
,256.33105
,256.39195
,256.409125
,256.444425
,256.46695
,256.489225
,256.51005
,256.51635
,256.534275
,256.560225
,256.569525
,256.591625
,256.6154
,256.628325
,256.64025
,256.6524
,256.660875
,256.679175
,256.688025
,256.69985
,256.746825
,256.760775
,256.774825
,256.796325
,256.84965
,256.884475
,256.891775
,256.918725
,256.9602
,257.025975
,257.037075
,257.0928
,257.10005
,257.107975
,257.1858
,257.187275
,257.1968
,257.210725
,257.247275
,257.29145
,257.3098
,257.3189
,257.3344
,257.346775
,257.3582
,257.378825
,257.3919
,257.478175
,257.518425
,257.7119
,257.796
,257.817875
,257.869975
,257.8963
,257.92
,257.963375
,257.976225
,257.995125
,258.0121
,258.0248
,258.039725
,258.046175
,258.06445
,258.08435
,258.102675
,258.105075
,258.1116
,258.116025
,258.126725
,258.1403
,258.153825
,258.197275
,258.206825
,258.224175
,258.25345
,258.27475
,258.339025
,258.372175
,258.378225
,258.540675
,258.693275
,258.742375
,258.846375
,258.90445
,258.91615
,258.9358
,258.952925
,258.997625
,259.02545
,259.042925
,259.071375
,259.08745
,259.101525
,259.137
,259.178175
,259.22725
,259.247825
,259.31135
,259.3642
,259.3877
,259.4277
,259.45345
,259.561375
,259.5835
,259.602075
,259.644275
,259.721825
,259.777825
,259.839525
,259.860825
,259.9277
,259.9526
,259.963125
,259.974975
,259.98485
,259.992325
,260.018125
,260.04795
,260.0795
,260.1518
,260.152975
,260.16555
,260.21125
,260.24255
,260.302975
,260.330025
,260.364525
,260.37305
,260.387175
,260.4199
,260.43585
,260.44765
,260.459175
,260.4733
,260.50975
,260.521675
,260.541975
,260.58025
,260.590175
,260.60995
,260.61985
,260.650075
,260.72575
,260.771475
,260.784525
,260.79775
,260.8255
,260.830225
,260.8374
