SPK_SPKC06a (inhi),SPK_SPKC10a (exc),SPK_SPKC11a (short inhi)
19.17945,16.467625,13.9454
19.1946,16.510075,13.9643
19.211,16.525775,13.97855
19.2572,16.5552,13.99175
19.283925,16.5919,14.004225
19.29345,16.6202,14.027125
19.312975,16.6559,14.03745
19.322375,16.689775,14.04625
19.3322,16.721075,14.055225
19.3787,16.75125,14.063525
19.407225,16.790575,14.070825
19.432525,16.79355,14.078875
19.458675,16.8141,14.093475
19.474225,16.83475,14.101625
19.493125,16.8637,14.117525
19.519825,16.874425,14.126475
19.536725,16.896,14.1433
19.546275,16.91895,14.151525
19.554375,16.94405,14.170275
19.56635,16.99645,14.17905
19.59325,17.0417,14.190475
19.612725,17.0692,14.200275
19.6301,17.0899,14.224775
19.666025,17.0912,14.24615
19.67625,17.109425,14.26905
19.6859,17.1306,14.278175
19.7084,17.19685,14.2868
19.717775,17.1985,14.296025
19.7276,17.219175,14.306425
19.737025,17.247275,14.31555
19.76845,17.26245,14.3293
19.777975,17.27255,14.358725
19.786975,17.29315,14.3667
19.873575,17.315225,14.377225
19.889025,17.339525,14.39045
19.8951,17.367775,14.402275
19.912,17.390475,14.411025
19.926325,17.424625,14.433775
19.95475,17.480675,14.4433
20.02305,17.506575,14.451725
20.054775,17.5284,14.4719
20.0658,17.557975,14.48485
20.107725,17.587325,14.495575
20.124375,17.64455,14.5048
20.13725,17.67195,14.516525
20.15585,17.691025,14.52895
20.1684,17.7308,14.5518
20.1893,17.742975,14.560525
20.2086,17.75365,14.56965
20.2409,17.759975,14.579825
20.2591,17.765125,14.58925
20.2717,17.768775,14.59875
20.28475,17.77225,14.609075
20.327125,17.775375,14.6164
20.340175,17.78485,14.6252
20.37575,17.79895,14.641675
20.38635,17.8015,14.65005
20.415575,17.8056,14.663025
20.4263,17.819725,14.674875
20.439525,17.82455,14.692325
20.510775,17.8291,14.732075
20.537925,17.832475,14.793575
20.5578,17.8372,14.844875
20.5925,17.845875,14.866225
20.604325,17.854175,14.879925
20.6178,17.8599,14.8986
20.631025,17.866925,14.9199
20.67375,17.8907,14.9272
20.694925,17.9055,14.934425
20.70475,17.912125,14.9444
20.731225,17.93105,14.9512
20.74205,17.938,14.960175
20.76025,17.947325,14.97645
20.8075,17.9663,14.982725
20.815025,17.9747,15.009525
20.823825,17.9816,15.019575
20.8326,17.991325,15.0247
20.841875,18.0014,15.0279
20.84985,18.052275,15.03095
20.8576,18.0819,15.05035
20.86495,18.108675,15.0685
20.8733,18.132675,15.07345
20.882575,18.1548,15.0825
20.891625,18.17805,15.08715
20.90025,18.206525,15.092275
20.92185,18.209,15.105675
20.939625,18.2409,15.107325
20.95965,18.27165,15.126
20.976775,18.330775,15.1314
21.00465,18.349975,15.136575
21.04705,18.371725,15.14135
21.0723,18.38945,15.147175
21.088075,18.405575,15.15965
21.100775,18.41695,15.164725
21.11195,18.422925,15.169975
21.14865,18.437425,15.1765
21.151725,18.457675,15.195775
21.1596,18.4617,15.20125
21.185325,18.53045,15.203575
21.21285,18.5625,15.21095
21.229075,18.57885,15.219925
21.241725,18.6038,15.228125
21.255575,18.62325,15.23405
21.2711,18.6611,15.23995
21.285325,18.672425,15.24555
21.29765,18.718025,15.250775
21.313575,18.7417,15.256225
21.323225,18.77265,15.2618
21.34245,18.800825,15.267875
21.3619,18.835,15.28825
21.39405,18.85755,15.29665
21.4172,18.878875,15.303375
21.4265,18.890225,15.31545
21.44965,18.902,15.32175
21.472975,18.905875,15.3268
21.490875,18.919225,15.332675
21.500475,18.925925,15.35695
21.5115,18.93265,15.3666
21.524,18.9363,15.376875
21.57485,18.953525,15.39835
21.592175,18.965525,15.40695
21.610025,18.9696,15.41795
21.62825,18.97655,15.4287
21.675,18.98995,15.45785
21.7221,18.99735,15.468725
21.733,19.003475,15.478875
21.7442,19.01765,15.490275
21.76665,19.025125,15.5041
21.7785,19.038625,15.512325
21.79115,19.052075,15.5206
21.828725,19.069075,15.529175
21.8403,19.079725,15.5399
21.8785,19.0919,15.555575
21.891575,19.104375,15.5569
21.9029,19.11445,15.564425
21.916475,19.1465,15.573775
21.9314,19.154675,15.59185
21.942025,19.17025,15.59895
21.968825,19.177425,15.6187
22.003175,19.18485,15.637075
22.012825,19.19025,15.649225
22.0228,19.196175,15.670975
22.030425,19.2005,15.69105
22.037725,19.205225,15.7184
22.085225,19.21425,15.7326
22.09405,19.22,15.754975
22.102675,19.22595,15.761625
22.1116,19.2362,15.76745
22.1192,19.263975,15.7757
22.129775,19.27365,15.784425
22.158975,19.279725,15.792325
22.16975,19.2887,15.800325
22.2051,19.3045,15.807975
22.215125,19.316075,15.82345
22.22375,19.34665,15.831725
22.232525,19.3644,15.8444
22.242925,19.38045,15.85235
22.252475,19.408525,15.859075
22.261575,19.42235,15.880375
22.27105,19.4515,15.8837
22.28045,19.4638,15.8881
22.28925,19.4869,15.896275
22.297425,19.517225,15.9035
22.33045,19.53705,15.910875
22.3372,19.5553,15.929675
22.346975,19.5802,15.9436
22.392275,19.593925,15.9506
22.400275,19.604,15.95825
22.4097,19.6234,15.974425
22.423,19.676675,15.98035
22.4401,19.700125,15.98925
22.4503,19.723825,16.00285
22.4715,19.754825,16.008575
22.479025,19.78715,16.014525
22.500225,19.8531,16.0311
22.512625,19.875475,16.0384
22.5384,19.8821,16.04575
22.552375,19.899075,16.068375
22.563175,19.9162,16.0837
22.5961,19.9333,16.091375
22.60495,19.945275,16.095625
22.615675,19.9572,16.10045
22.63695,19.96805,16.130675
22.647075,19.983375,16.13785
22.65915,19.9962,16.146025
22.670725,20.0102,16.152325
22.682375,20.016025,16.1581
22.6941,20.076825,16.1652
22.703575,20.09855,16.191375
22.725275,20.129275,16.21095
22.749275,20.15495,16.229975
22.76615,20.16335,16.23825
22.7758,20.190025,16.256625
22.7934,20.193275,16.2679
22.8027,20.216125,16.278
22.80675,20.237375,16.2948
22.8083,20.2721,16.3225
22.8143,20.289375,16.339325
22.82495,20.3212,16.35145
22.85415,20.333025,16.3661
22.86165,20.345525,16.385125
22.8691,20.357925,16.3995
22.9213,20.36555,16.4123
22.9385,20.3734,16.4387
22.962875,20.37935,16.459725
22.977875,20.3852,16.500975
23.011275,20.390625,16.516075
23.019375,20.401625,16.535225
23.028675,20.4073,16.550375
23.0787,20.41355,16.561
23.0941,20.4195,16.572025
23.1016,20.424175,16.585425
23.1101,20.4301,16.6183
23.118725,20.4338,16.63485
23.12745,20.43885,16.669475
23.1373,20.451375,16.687775
23.14675,20.469525,16.70845
23.1561,20.481675,16.731075
23.181625,20.49505,16.74825
23.212,20.50995,16.76555
23.22845,20.551175,16.77725
23.269875,20.572,16.823625
23.28225,20.589025,16.833375
23.29145,20.635525,16.84435
23.300225,20.65655,16.853875
23.310575,20.724275,16.8642
23.329875,20.745575,16.875625
23.339375,20.763525,16.884525
23.3493,20.802075,16.8932
23.359275,20.817525,16.903375
23.367325,20.8822,16.913425
23.37765,20.919075,16.923925
23.403875,20.9211,16.932675
23.42015,20.943,16.9415
23.430225,20.968575,16.948425
23.43915,20.98455,16.9508
23.5062,20.9876,16.963725
23.559075,20.9957,16.970775
23.57495,21.009175,16.9803
23.58855,21.018275,16.99225
23.60205,21.039925,17.0244
23.652825,21.056825,17.04955
23.66215,21.067925,17.06195
23.69675,21.074525,17.06915
23.7087,21.0968,17.0866
23.718425,21.110975,17.1289
23.736375,21.14235,17.141675
23.7524,21.164175,17.148375
23.7842,21.18795,17.15835
23.81625,21.2116,17.17345
23.83655,21.2209,17.174775
23.858025,21.255375,17.183925
23.88025,21.27675,17.191725
23.890925,21.30465,17.2133
23.9128,21.32095,17.219625
23.9223,21.326175,17.237725
23.9315,21.339875,17.2437
23.9519,21.35215,17.252925
23.975225,21.3676,17.265775
23.99915,21.3832,17.290375
24.011175,21.401425,17.29905
24.0128,21.413625,17.306825
24.029575,21.430325,17.318075
24.068925,21.4572,17.3268
24.078175,21.524925,17.333875
24.095225,21.55995,17.3404
24.10405,21.6012,17.35675
24.112825,21.631175,17.3649
24.13005,21.664925,17.37325
24.137425,21.683125,17.3793
24.149175,21.6948,17.38725
24.160525,21.71415,17.397975
24.188975,21.74855,17.405275
24.1975,21.76795,17.432525
24.21535,21.7869,17.438675
24.224375,21.819925,17.444425
24.233925,21.844125,17.449725
24.25145,21.878025,17.46465
24.2617,21.92985,17.471325
24.284775,21.95125,17.477675
24.296625,21.98425,17.482625
24.3067,22.013925,17.489075
24.318425,22.020275,17.49505
24.3292,22.0258,17.50115
24.340575,22.032175,17.508075
24.37925,22.0348,17.525975
24.400725,22.038575,17.53225
24.40385,22.0436,17.53815
24.409225,22.04795,17.543825
24.418925,22.05055,17.550525
24.4285,22.053275,17.556225
24.436225,22.056325,17.568425
24.45485,22.061,17.574875
24.464225,22.07195,17.628075
24.4845,22.08205,17.648275
24.51675,22.08655,17.654325
24.5405,22.09145,17.660725
24.556525,22.0972,17.6738
24.627175,22.11685,17.68605
24.63,22.121825,17.69255
24.666775,22.130375,17.69975
24.68735,22.137125,17.71025
24.70185,22.147,17.717
24.7212,22.15125,17.749425
24.7378,22.2041,17.755025
24.7525,22.338425,17.768875
24.7675,22.358875,17.774725
24.781725,22.37,17.7799
24.798025,22.378725,17.798625
24.811,22.39075,17.80855
24.828325,22.413825,17.81455
24.835175,22.423,17.825125
24.84695,22.43445,17.836775
24.8579,22.43875,17.8424
24.879325,22.44575,17.849175
24.891175,22.4508,17.8545
24.90025,22.4575,17.859925
24.912025,22.46395,17.882325
24.927175,22.48325,17.889125
24.94215,22.497475,17.895675
24.961225,22.544825,17.900625
24.976975,22.563675,17.907125
24.99945,22.610675,17.925475
25.07935,22.643175,17.9337
25.117225,22.687125,17.936725
25.134475,22.6991,17.9547
25.162475,22.714525,17.959825
25.173575,22.722075,17.9656
25.200175,22.730325,17.97145
25.242125,22.737475,17.978075
25.253475,22.7428,18.01775
25.268,22.748125,18.023625
25.303725,22.76885,18.0441
25.326975,22.775675,18.051575
25.338525,22.781925,18.057825
25.3811,22.790775,18.064625
25.4011,22.794,18.078425
25.4159,22.798475,18.0837
25.4227,22.8029,18.0917
25.4298,22.811375,18.10955
25.437625,22.8187,18.117025
25.445975,22.8255,18.129775
25.455325,22.835775,18.137175
25.464725,22.838275,18.143175
25.473225,22.89115,18.1525
25.482125,22.898725,18.160425
25.48955,22.920525,18.175825
25.497975,22.9433,18.194175
25.5182,22.952875,18.209275
25.52715,22.978375,18.215825
25.5357,22.988375,18.216825
25.54625,23.008825,18.22435
25.565775,23.026,18.231
25.575225,23.0561,18.2505
25.585175,23.078025,18.259325
25.595425,23.094625,18.266475
25.60395,23.112425,18.2909
25.61245,23.124325,18.303025
25.640675,23.1447,18.3094
25.6618,23.1759,18.32355
25.680575,23.206325,18.331325
25.6901,23.241925,18.337525
25.719825,23.288375,18.34385
25.747525,23.322475,18.37345
25.757425,23.349375,18.379825
25.7663,23.386875,18.388275
25.775075,23.42865,18.3917
25.78285,23.449975,18.39615
25.793175,23.468525,18.40455
25.805325,23.48745,18.4112
25.842175,23.498375,18.451525
25.8508,23.51645,18.470425
25.864375,23.53425,18.495
25.875925,23.564875,18.5268
25.88975,23.592975,18.544775
25.90115,23.61645,18.570425
25.9162,23.647925,18.59605
25.96865,23.6985,18.607875
25.97895,23.727175,18.6199
25.98795,23.7482,18.630275
26.0222,23.762225,18.63945
26.033025,23.785325,18.648725
26.057675,23.790075,18.65815
26.06335,23.827,18.681425
26.104575,23.85295,18.699625
26.1582,23.884675,18.71025
26.243125,23.9001,18.725825
26.255675,23.914125,18.7377
26.2656,23.922525,18.762725
26.287025,23.92995,18.7931
26.2982,23.9356,18.797575
26.321325,23.942275,18.80395
26.332025,23.945475,18.81255
26.345475,23.9492,18.821725
26.3654,23.952875,18.83235
26.375725,23.959525,18.8475
26.407875,23.965075,18.856975
26.4279,23.970075,18.859225
26.4362,23.9755,18.86935
26.44505,23.982525,18.877225
26.469525,23.9909,18.892025
26.496575,23.99475,18.8979
26.53635,24.0036,18.90575
26.56225,24.011575,18.916625
26.6086,24.020025,18.92245
26.65625,24.02535,18.930475
26.668375,24.04285,18.945275
26.671325,24.07755,18.966825
26.73215,24.08735,18.973475
26.745375,24.100875,18.977175
26.755775,24.109525,18.993
26.766775,24.11905,19.000775
26.779475,24.129825,19.00565
26.790975,24.1474,19.0116
26.8035,24.1662,19.027675
26.8147,24.1811,19.03445
26.82835,24.194375,19.04235
26.840675,24.209275,19.04865
26.853675,24.224675,19.054425
26.86575,24.278125,19.086725
26.877225,24.295425,19.09255
26.890175,24.3249,19.1351
26.90415,24.408775,19.1396
26.928575,24.441075,19.160075
26.93925,24.4708,19.1656
26.98135,24.5104,19.172475
26.992125,24.52875,19.21655
27.017,24.5863,19.231625
27.0397,24.600925,19.23735
27.050575,24.64595,19.24415
27.062775,24.655575,19.2594
27.11815,24.669725,19.276575
27.130625,24.70425,19.31105
27.15075,24.7423,19.317525
27.1598,24.769025,19.344225
27.175025,24.829125,19.368325
27.187,24.862875,19.382675
27.212775,24.8958,19.38615
27.2233,24.931325,19.394725
27.238325,24.947175,19.418025
27.251625,24.94975,19.42665
27.28375,24.961,19.4305
27.2969,24.97065,19.434925
27.317425,24.98405,19.44095
27.3261,24.99215,19.447675
27.337125,25.00235,19.4608
27.35795,25.015475,19.4728
27.3658,25.02815,19.479025
27.3978,25.043425,19.4865
27.420925,25.07665,19.5028
27.426725,25.113625,19.5098
27.437,25.1435,19.518
27.45055,25.176825,19.532575
27.471275,25.195,19.54045
27.48185,25.21525,19.549175
27.493775,25.241725,19.5577
27.50455,25.249875,19.56855
27.514125,25.261675,19.57775
27.54595,25.2719,19.58865
27.5707,25.279,19.602475
27.5813,25.2859,19.615725
27.6135,25.29115,19.636925
27.6404,25.29515,19.6588
27.652825,25.30435,19.69325
27.66275,25.3168,19.71975
27.6729,25.322625,19.744125
27.702125,25.3478,19.757725
27.7118,25.377625,19.772325
27.740375,25.393375,19.78215
27.750675,25.4122,19.786625
27.7563,25.41955,19.793275
27.776375,25.423775,19.81285
27.783175,25.433175,19.8227
27.78885,25.4428,19.82955
27.798075,25.4467,19.8378
27.80285,25.450675,19.849175
27.8225,25.45495,19.869375
27.836075,25.463875,19.88105
27.872075,25.47,19.889825
27.883,25.474675,19.90135
27.894125,25.48,19.91805
27.9494,25.485325,19.929325
27.9688,25.4896,19.937475
27.9927,25.4953,19.9479
28.013475,25.499775,19.979425
28.018975,25.508975,19.988875
28.02605,25.528625,20.005675
28.03125,25.53495,20.014325
28.038775,25.56095,20.023625
28.045975,25.567125,20.03185
28.052875,25.5939,20.03995
28.1011,25.6097,20.058825
28.116175,25.628575,20.068825
28.12445,25.650575,20.07585
28.1563,25.6704,20.08075
28.173,25.71405,20.0916
28.181425,25.7821,20.110775
28.19045,25.81375,20.1229
28.2338,25.8449,20.13155
28.27505,25.89945,20.1404
28.2819,25.933125,20.1707
28.29065,25.965175,20.183525
28.30795,25.99925,20.216325
28.321275,26.014775,20.22765
28.3293,26.037325,20.246325
28.3358,26.054725,20.265125
28.378425,26.07365,20.277775
28.401775,26.09495,20.302225
28.43285,26.12055,20.34105
28.454425,26.1426,20.372225
28.506275,26.170725,20.3928
28.513475,26.1878,20.40485
28.531,26.230675,20.41375
28.53835,26.25495,20.4203
28.5712,26.278975,20.4384
28.618525,26.310375,20.4442
28.661625,26.33945,20.45005
28.6688,26.37665,20.451625
28.675925,26.395675,20.46285
28.713075,26.421075,20.47225
28.76135,26.4388,20.478775
28.7915,26.4784,20.4989
28.8441,26.497925,20.5069
28.860275,26.500675,20.526725
28.87725,26.5201,20.5389
28.913,26.5337,20.540375
28.9383,26.54915,20.554875
28.95595,26.580525,20.565325
28.96095,26.591325,20.581025
28.964575,26.601325,20.59525
28.973625,26.61645,20.6314
29.0008,26.646925,20.6453
29.0088,26.658875,20.6753
29.017275,26.67865,20.68595
29.026525,26.69595,20.69485
29.04235,26.704775,20.71465
29.052575,26.7112,20.732025
29.0623,26.724675,20.755875
29.08735,26.7358,20.763075
29.1141,26.744725,20.769425
29.11995,26.747325,20.77715
29.144075,26.7489,20.78265
29.1852,26.7793,20.78805
29.1935,26.787,20.8151
29.200925,26.7932,20.823325
29.209725,26.8006,20.83655
29.22405,26.814575,20.843575
29.254,26.8339,20.8726
29.262475,26.861825,20.88045
29.276,26.896375,20.891825
29.29175,26.92995,20.9116
29.31715,26.951,20.91815
29.3253,27.0345,20.92015
29.35245,27.0373,20.927
29.37485,27.090225,20.93495
29.424625,27.12575,20.9422
29.4353,27.151175,20.94915
29.446375,27.185525,20.955275
29.47705,27.292625,20.98345
29.49125,27.3195,20.990925
29.56905,27.34215,20.9985
29.59025,27.3603,21.010975
29.60175,27.3774,21.021925
29.614325,27.3931,21.03975
29.6248,27.42885,21.05535
29.6512,27.453675,21.07765
29.6729,27.461075,21.0869
29.6804,27.48335,21.095775
29.690025,27.5084,21.102425
29.7071,27.534,21.11195
29.715725,27.570775,21.127725
29.75825,27.60605,21.14455
29.8122,27.649,21.162075
29.827875,27.676375,21.170575
29.846175,27.69655,21.179
29.88245,27.709875,21.217
29.892625,27.72445,21.2394
29.9027,27.739925,21.262725
29.9311,27.744525,21.2844
29.9579,27.747275,21.29885
29.989825,27.7592,21.30945
29.999475,27.766375,21.316675
30.01295,27.772525,21.320425
30.029875,27.775775,21.333675
30.064225,27.78135,21.34175
30.105375,27.794175,21.344525
30.122675,27.797875,21.35595
30.130125,27.800275,21.3573
30.138825,27.8058,21.367975
30.1665,27.81925,21.378825
30.173875,27.8468,21.388625
30.18465,27.8599,21.3971
30.193525,27.8638,21.411025
30.232525,27.878125,21.4286
30.2417,27.879675,21.436275
30.2517,27.882375,21.45545
30.277275,27.902075,21.4566
30.302925,27.9169,21.475375
30.32925,27.928425,21.484475
30.355775,27.93415,21.4931
30.373025,27.9469,21.5021
30.381025,27.95075,21.511075
30.396975,27.962525,21.51915
30.412675,27.967775,21.528525
30.45695,27.975125,21.539775
30.484325,27.9829,21.54935
30.5474,27.990875,21.559725
30.6193,28.007375,21.570425
30.64355,28.016075,21.578325
30.6579,28.0242,21.5943
30.669375,28.0317,21.60205
30.695275,28.0395,21.610425
30.71805,28.0468,21.6284
30.7799,28.0574,21.63815
30.79125,28.07235,21.6553
30.8322,28.079325,21.66425
30.86045,28.085275,21.67165
30.879225,28.0932,21.6871
30.89845,28.098725,21.702625
30.917925,28.104025,21.728575
30.92685,28.10985,21.736925
30.9441,28.114475,21.745375
30.95315,28.12095,21.757325
30.9621,28.12555,21.76645
30.971225,28.13225,21.776075
30.99045,28.1484,21.784575
31.004675,28.162,21.803175
31.04545,28.175725,21.81215
31.07655,28.1842,21.82575
31.0931,28.189925,21.8353
31.13605,28.1998,21.837475
31.17065,28.218675,21.859
31.189175,28.229325,21.869725
31.1979,28.240125,21.8808
31.2144,28.255175,21.902725
31.22255,28.265675,21.9218
31.230225,28.2777,21.932875
31.289575,28.2833,21.958975
31.29875,28.2847,21.9708
31.30765,28.2917,21.98535
31.322375,28.301375,21.9964
31.340225,28.3074,22.0318
31.348575,28.3146,22.039075
31.35825,28.320925,22.04075
31.36595,28.3276,22.05895
31.3737,28.3344,22.064925
31.381825,28.340725,22.07675
31.405775,28.347225,22.08755
31.4147,28.355225,22.0929
31.455625,28.366525,22.099825
31.48955,28.372,22.12455
31.509075,28.38815,22.130375
31.524975,28.396675,22.1423
31.533,28.420275,22.149825
31.5814,28.42565,22.1571
31.60025,28.43445,22.1653
31.625375,28.4414,22.17355
31.63645,28.45495,22.180075
31.6818,28.473,22.194875
31.689525,28.4851,22.198125
31.71035,28.495675,22.21105
31.741625,28.5044,22.2171
31.7482,28.5122,22.224925
31.77665,28.535,22.237075
31.78515,28.5394,22.24525
31.815675,28.5475,22.2537
31.8317,28.556675,22.260575
31.84645,28.57225,22.26735
31.86175,28.58295,22.280475
31.8719,28.58775,22.285725
31.887275,28.5921,22.292125
31.924475,28.6048,22.298175
31.962675,28.618325,22.35065
31.993625,28.625675,22.357675
32.0676,28.63585,22.363375
32.0723,28.65305,22.36955
32.0749,28.664525,22.38705
32.092825,28.66975,22.3991
32.14505,28.67655,22.40585
32.200625,28.682325,22.4157
32.208075,28.6884,22.43055
32.2318,28.69645,22.439025
32.23885,28.70315,22.44755
32.24665,28.709325,22.46085
32.2549,28.716325,22.46685
32.2627,28.724025,22.473675
32.28505,28.729775,22.480975
32.303875,28.751175,22.4973
32.32525,28.77315,22.5122
32.3409,28.791075,22.53755
32.360225,28.807775,22.551225
32.386275,28.815925,22.557675
32.400425,28.823525,22.56205
32.40785,28.833125,22.57135
32.424075,28.8413,22.57875
32.43855,28.852125,22.586775
32.452625,28.85775,22.59535
32.454175,28.87615,22.604775
32.4675,28.898825,22.6161
32.4985,28.906675,22.634425
32.512775,28.91525,22.653925
32.5348,28.92755,22.664575
32.556275,28.941875,22.6737
