SPK_SPKC01a (NA),SPK_SPKC04a (inhibited),SPK_SPKC08b (excitation + inhibition),SPK_SPKC11a (inhibited),SPK_SPKC11b (inhibited),SPK_SPKC13a (NA)
18.5412,40.8312,15.1092,225.30495,97.894675,39.93715
18.54955,40.9503,15.1565,225.642625,98.079625,40.002275
18.61395,40.9786,15.164475,226.4478,98.3267,40.06685
18.6305,41.07315,15.1801,226.7556,98.463325,40.138225
18.658575,41.2488,15.192625,226.80005,98.519875,40.187175
18.674375,41.267175,15.200025,230.47015,98.833325,40.26245
18.688725,41.34115,15.21215,230.957475,98.8591,40.389125
18.74115,41.4394,15.221375,231.192975,98.924275,40.4414
18.758875,41.473025,15.22595,231.53405,98.937175,40.5834
18.776975,41.499125,15.3022,231.754325,99.061975,40.641675
18.79035,41.56245,15.31355,231.791875,99.20645,40.700775
18.811325,41.66085,15.33965,231.80815,99.71615,40.912525
18.8354,41.714075,15.349475,232.08405,100.007225,40.98085
18.839625,41.824825,15.426325,232.10615,100.1034,41.4738
18.84285,41.86555,15.50575,232.12225,100.1373,41.60225
18.85155,41.9122,15.5441,232.135,100.16435,41.69995
18.856925,42.0404,15.579725,232.183225,100.233725,41.84625
18.861975,42.0918,15.588725,232.731475,100.281525,41.978675
18.8692,42.13705,15.599,232.7753,100.46915,42.02995
18.876325,42.190875,15.62605,232.802925,100.549975,42.08425
18.898175,42.2391,15.63575,233.100125,101.069475,42.153025
19.1147,42.303625,15.6502,233.180875,101.12095,42.191975
19.134525,42.32385,15.663775,233.2011,101.149875,42.202225
19.14195,42.4011,15.69815,233.232575,101.153825,42.2308
19.1502,42.4357,15.70365,233.3316,101.5016,42.331625
19.1606,42.5623,15.71975,233.4025,101.71945,42.5008
19.172425,42.613175,15.764525,234.200525,101.857225,42.630725
19.17915,42.710675,15.77535,234.61545,101.964125,42.7109
19.185,42.7692,15.8238,234.815675,102.042725,42.810875
19.18965,43.1927,15.936475,235.2846,102.547025,42.8702
19.205925,43.23615,15.97335,235.3289,102.7969,42.9733
19.21,43.37105,15.9943,235.33945,103.10695,43.078775
19.21225,43.3982,16.0036,236.001025,103.61305,43.1427
19.218725,43.429525,16.04375,236.94265,103.951725,43.30405
19.223075,43.4702,16.06765,237.214175,104.03165,43.540275
19.226975,43.480725,16.088725,237.226525,104.470825,43.6002
19.23425,43.500625,16.120675,237.30125,104.87795,43.758525
19.2371,43.523825,16.13945,237.357275,105.003425,43.8529
19.24995,43.62305,16.209,237.535775,105.0665,43.994875
19.26255,43.64245,16.2267,238.0763,105.361,44.0334
19.269125,43.705375,16.322225,238.7323,105.402325,44.11435
19.27835,43.7302,16.413475,238.7541,105.464475,44.167375
19.297475,43.780825,16.439875,240.4162,105.5723,44.3538
19.4909,43.82435,16.481525,240.442,105.83965,44.514125
19.620325,43.9158,16.4986,240.630125,106.147975,44.5966
19.62655,44.058425,16.519625,241.02675,106.1803,44.86395
19.633175,44.11025,16.5455,241.127025,106.371725,44.9723
19.64395,44.12705,16.57035,242.01065,106.7023,45.0997
19.6691,44.248525,16.588225,242.141625,106.75045,45.225325
19.6814,44.294,16.681975,242.38915,107.231125,45.3026
19.68645,44.39995,16.794975,242.50545,107.7989,45.372825
19.697,44.446775,16.81905,242.526475,107.887675,45.540225
19.706325,44.46915,16.857925,242.5712,108.144475,45.569
19.7157,44.6961,16.864075,242.609,108.168475,45.619925
19.7191,44.918025,16.89185,242.730125,108.283225,45.6621
19.7325,45.071775,16.902075,243.61715,108.652675,45.664225
19.735475,45.111425,16.914975,243.635825,109.5724,45.79275
19.737275,45.125525,16.939825,243.674475,109.727,45.844075
19.742475,45.15885,16.97005,244.14585,110.0882,46.05905
19.7566,45.456675,16.985125,244.167675,110.4587,46.16745
19.76395,45.545175,17.0208,244.232125,111.038375,46.287325
19.769675,45.623475,17.061475,245.181625,111.13885,46.528875
19.77465,45.64935,17.1003,245.191475,111.147425,46.59735
19.784825,45.6695,17.130275,245.1976,111.2782,46.7204
19.789225,45.70185,17.16705,245.206675,111.758725,46.879325
19.798375,45.734825,17.197525,246.8004,111.786725,46.899975
19.80915,45.796225,17.30405,248.402025,111.8318,47.099375
19.841975,45.87845,17.351075,250.137075,111.864725,47.3164
19.85065,45.908,17.372175,250.156575,112.0842,47.44115
19.864825,46.024325,17.449025,250.6123,112.302525,47.44475
19.876625,46.08225,17.493175,250.631975,112.64585,47.541125
19.884425,46.25385,17.529525,250.677325,112.74335,47.586675
19.896425,46.292525,17.536675,250.76665,113.47405,47.656425
19.942225,46.412975,17.581275,251.00185,113.52725,47.7837
19.953875,46.45795,17.605,251.09365,113.56715,47.87325
19.96435,46.496875,17.625,251.75285,113.66585,47.9237
20.0126,46.51215,17.646775,251.8192,114.0873,48.013925
20.0239,46.560425,17.65755,252.23135,114.222225,48.102625
20.032675,46.5755,17.689425,252.507075,114.31655,48.2658
20.2272,46.60995,17.7026,252.80205,114.4439,48.335525
20.246125,46.662975,17.72225,253.008,114.604425,48.43345
20.254275,46.769725,17.754225,253.074975,115.063675,48.461825
20.266575,46.81955,17.78825,253.6962,115.62495,48.50405
20.2748,46.9339,17.8157,253.897725,115.687125,48.5966
20.3066,46.96605,17.8832,254.1309,116.0407,48.787225
20.320125,47.0348,17.90135,254.55495,116.08275,48.836925
20.32525,47.0881,17.918725,254.581875,116.150025,48.9445
20.336025,47.1354,17.921225,255.0533,116.346025,49.116
20.34105,47.188925,17.958525,255.05915,116.368625,49.18815
20.361375,47.206125,17.978975,255.252075,116.450075,49.227575
20.451225,47.248375,18.121,255.265825,116.51925,49.449625
20.539375,47.327425,18.1612,255.28615,117.18105,49.55535
20.598375,47.4065,18.216625,255.480175,117.342825,49.624725
20.60985,47.502675,18.2467,256.071925,117.372225,49.7468
20.6285,47.59685,18.268475,256.560925,117.54425,49.81685
20.647175,47.61545,18.300475,256.9542,117.64075,49.8891
20.667925,47.67455,18.331525,257.380225,117.6775,50.065
20.677725,47.74515,18.3664,257.391375,117.72565,50.15765
20.689475,47.790375,18.42655,257.3983,117.884125,50.170575
20.701875,47.978175,18.4366,257.935975,117.99715,50.214625
20.708725,47.99145,18.452725,257.980725,118.0308,50.30495
20.71475,48.313375,18.458775,259.266475,118.067075,50.451525
20.7252,48.34375,18.495125,259.574325,118.0869,50.59425
20.72955,48.53985,18.52015,263.366,118.125075,50.7416
20.73585,48.574525,18.534675,263.372425,118.297525,50.894275
20.7405,48.59595,18.542375,263.397825,118.495125,50.98435
20.74915,48.743175,18.544725,263.446525,118.58735,51.097125
20.760975,48.7909,18.5618,263.45925,118.638525,51.18335
20.7652,48.899475,18.622275,263.474925,118.85435,51.23955
20.773375,49.133575,18.637075,263.502575,118.935975,51.340825
20.808475,49.454025,18.663575,263.526775,118.957175,51.482775
20.83215,49.482475,18.6871,263.772375,119.366875,51.665675
20.901525,49.52345,18.7253,263.780975,119.37805,51.7126
21.039425,49.580975,18.7537,264.16215,119.46945,51.874525
21.0606,49.764375,18.79615,264.483625,119.562825,51.984075
21.0786,50.0461,18.828875,265.183725,120.04225,52.067475
21.084075,50.0833,18.834325,265.217425,120.1062,52.11565
21.08885,50.15085,18.893725,266.918075,120.25825,52.173175
21.097425,50.215,18.911,267.357175,120.2906,52.214425
21.10725,50.327125,18.921975,267.3747,120.434325,52.274225
21.11275,50.37725,18.936125,268.11765,120.490825,52.430225
21.121725,50.5254,19.01485,268.146725,120.653175,52.5561
21.130825,50.592575,19.148225,268.4965,120.7779,52.6974
21.16885,50.645425,19.207025,269.041775,120.9661,52.779725
21.197775,50.743925,19.25245,269.4753,121.162475,52.86825
21.205275,50.824225,19.284725,269.818275,121.1876,53.016075
21.21255,50.845575,19.356225,270.0706,121.215125,53.029
21.220125,50.8529,19.389825,270.1139,121.2876,53.1265
21.236625,50.88305,19.411625,270.32005,121.312875,53.25125
21.369575,50.899325,19.4312,270.7059,121.380725,53.33565
21.435225,50.9717,19.44075,270.779625,121.42955,53.442325
21.47365,50.9979,19.4515,270.79175,121.528225,53.526625
21.48465,51.042725,19.485775,270.903125,121.922375,53.620025
21.515425,51.09645,19.519275,271.017625,122.026425,53.680575
21.51875,51.24045,19.525625,271.043725,122.124575,53.769825
21.529625,51.348375,19.616775,271.061275,122.1613,53.862425
21.537875,51.378475,19.6447,271.568225,122.1959,53.9665
21.544825,51.39935,19.6778,271.598975,122.2494,54.025225
21.54945,51.438225,19.71815,271.72,122.613325,54.086275
21.553975,51.4814,19.777,271.86495,122.676725,54.1768
21.574875,51.54885,19.849475,272.03945,122.7141,54.228125
21.5818,51.607325,19.899375,272.062725,122.7927,54.3254
21.609875,51.649475,19.90655,272.087625,122.831175,54.406025
21.613075,51.769125,19.945825,272.335975,123.014025,54.44385
21.6171,51.821,19.974525,272.3927,123.109325,54.505425
21.620125,51.847325,20.078825,272.471375,123.14575,54.587925
21.623875,51.861125,20.09855,272.483875,123.236625,54.682125
21.63425,51.942525,20.1091,272.753525,123.5202,54.746775
21.641425,51.982225,20.11965,272.7673,123.665575,54.9184
21.646525,52.020675,20.1545,272.91315,123.746625,54.98145
21.66305,52.067675,20.20235,273.362025,123.8311,55.159425
21.847125,52.3758,20.216175,273.534625,123.995575,55.28495
21.8689,52.522425,20.282975,273.553275,124.18425,55.33605
21.883375,52.53395,20.355825,273.560175,124.224925,55.42465
21.892,52.590325,20.361925,274.50145,124.44465,55.43475
21.9027,52.7428,20.3834,275.30875,124.46985,55.501875
21.93025,52.763675,20.403725,275.59025,124.50025,55.6601
21.932975,52.774975,20.425175,275.8495,124.544475,55.97385
21.935975,52.820775,20.4393,276.306425,124.655575,56.06105
21.9402,52.895675,20.4527,276.767475,124.7492,56.158125
21.94315,52.953875,20.494075,276.8154,125.0396,56.27135
21.953675,53.016275,20.502325,277.448925,125.04475,56.281525
21.95635,53.0902,20.567275,277.544525,125.14075,56.3967
21.9594,53.113275,20.614025,278.0047,125.32845,56.4603
21.962775,53.3017,20.71285,278.18085,125.384925,56.7762
21.96505,53.307175,20.751075,278.31675,125.5373,56.873675
21.968425,53.90455,20.7903,279.189975,125.552875,56.9441
21.97315,54.03225,20.836475,279.576025,125.679975,57.044575
22.006825,54.04135,20.880175,280.222325,125.7988,57.116925
22.027775,54.076675,20.923725,280.232575,125.836575,57.2141
22.24545,54.08655,20.9494,280.942525,126.12865,57.269975
22.254675,54.10585,20.9765,281.025025,126.318075,57.355975
22.287525,54.15095,20.991825,282.0555,126.359375,57.400575
22.29805,54.325975,21.00395,283.84225,126.43765,57.50775
22.311325,54.436125,21.040475,283.863525,126.46435,57.663325
22.32775,54.481225,21.05625,284.794125,126.56035,57.7154
22.336325,54.537175,21.1051,284.941,126.761925,57.760775
22.3606,54.67185,21.145475,285.2484,126.9374,57.8221
22.38045,54.681975,21.212775,285.270475,127.017825,57.9615
22.390275,54.707875,21.255575,285.713975,127.041025,58.085575
22.398575,54.720425,21.422975,286.768075,127.25015,58.184575
22.405,54.744275,21.521625,288.0996,127.302075,58.2569
22.408275,54.80595,21.522725,289.27345,127.76725,58.32795
22.4173,54.862925,21.572225,289.57115,128.096225,58.37675
22.42575,55.03935,21.6182,289.664275,128.175975,58.48385
22.4323,55.04805,21.66165,289.81625,128.8684,58.578375
22.437325,55.141175,21.68915,289.96,129.388525,58.64295
22.44615,55.23035,21.70025,290.37935,129.526875,58.75515
22.460275,55.314925,21.7159,290.43675,129.88225,58.834675
22.480875,55.3882,21.7222,290.45065,129.9429,59.02025
22.495425,55.5829,21.72785,290.90725,130.07985,59.103325
22.533075,55.797425,21.8205,291.40635,130.2474,59.17745
22.567125,55.840575,21.83505,291.9503,130.365275,59.268975
22.5867,56.008875,21.848075,292.453075,130.4521,59.344925
22.793,56.200525,21.872125,292.743075,130.685275,59.447225
22.808425,56.28805,21.876125,294.125325,131.031575,59.60805
22.818925,56.386525,21.911875,294.347575,131.171775,59.662225
22.827775,56.447375,21.9237,294.39495,131.370525,59.79085
22.886725,56.48465,21.95635,295.06835,131.604275,59.849675
22.8923,56.51925,22.018475,295.278125,131.702275,59.89905
22.911025,56.720025,22.05415,296.472575,132.11575,59.968975
22.9259,56.7384,22.0749,296.593975,132.336925,60.049625
22.956375,56.7669,22.090725,296.6051,132.740825,60.1149
22.99255,56.835775,22.178275,296.95335,132.86695,60.17755
23.073775,56.939725,22.215525,297.0037,133.02685,60.27105
23.0815,57.106975,22.27175,297.221525,133.351325,60.32625
23.092475,57.2022,22.325775,297.268775,133.3951,60.483675
23.2382,57.21445,22.3762,297.2758,133.744225,60.574725
23.4565,57.227075,22.4175,297.484875,133.79835,60.65225
23.47375,57.231825,22.44055,297.53845,133.911075,60.804775
23.591925,57.274075,22.491075,297.564825,133.950775,60.935975
23.6617,57.3883,22.5517,297.58875,134.013275,61.0268
23.6937,57.402525,22.622625,297.862675,134.465375,61.096725
23.7499,57.418,22.636475,297.96315,134.914575,61.227125
23.755525,57.593525,22.65215,297.9798,134.9546,61.29105
23.763575,57.920875,22.6611,298.003375,135.02815,61.401525
23.778925,58.10005,22.694125,298.08545,135.05005,61.45905
23.811075,58.1375,22.702625,298.11965,135.0969,61.519325
23.850575,58.155875,22.71565,298.399575,135.46965,61.6678
23.92635,58.228175,22.81685,298.67505,135.73355,61.72895
24.041275,58.355575,22.84955,298.944275,135.833675,61.7959
24.067825,58.3976,22.8697,298.97525,135.883975,61.873825
24.0808,58.47165,22.893625,299.003725,135.918575,61.956175
24.09745,58.80985,22.903725,299.042875,136.494375,62.0737
24.12945,58.878225,22.927325,299.078925,136.572675,62.1295
24.140575,58.89985,22.9421,299.597175,136.607225,62.218975
24.151825,58.910375,22.966375,299.634625,136.678725,62.31575
24.163925,58.98675,22.981025,300.274025,136.77355,62.396125
24.173625,58.9928,23.0032,300.652275,137.242625,62.480375
24.17975,59.0118,23.031025,300.97325,137.510725,62.612225
24.187125,59.1487,23.03895,,137.64975,62.691675
24.190275,59.195875,23.0534,,137.97535,62.7053
24.1965,59.39695,23.0935,,138.066775,62.775425
24.20445,59.552325,23.095375,,139.263225,62.844375
24.218125,59.57775,23.10555,,139.29725,62.933125
24.233525,59.68755,23.117775,,139.612375,62.966825
24.258225,59.777175,23.16025,,139.79435,62.995475
24.265875,59.8133,23.1996,,140.286475,63.25245
24.277825,60.03785,23.241575,,140.2916,63.412325
24.288525,60.107475,23.274825,,140.499525,63.617875
24.460175,60.184675,23.317975,,140.627475,63.6972
24.469625,60.2065,23.397075,,140.684175,63.767275
24.63635,60.49855,23.417825,,140.743075,63.8189
24.653525,60.5366,23.4414,,140.9399,63.886275
24.663125,60.681975,23.526475,,141.285875,63.930275
24.671725,60.7688,23.573275,,141.35695,63.941725
24.678275,60.8132,23.58655,,141.5373,63.9541
24.6873,60.8288,23.609825,,141.58855,64.003725
24.69745,60.9269,23.645225,,141.648625,64.063275
24.71595,60.97705,23.687025,,141.668125,64.270725
24.723475,60.998975,23.711925,,141.834225,64.378425
24.7312,61.186825,23.7728,,142.126625,64.5082
24.7428,61.2232,23.789875,,142.223475,64.579025
24.764025,61.350425,23.85085,,142.4794,64.650575
24.772375,61.401825,23.871075,,142.59,64.756875
24.79295,61.4412,23.893325,,142.747875,64.786075
24.8045,61.719725,23.910425,,142.8898,64.8284
25.001275,61.7357,23.924675,,143.135825,64.872925
25.019575,61.8017,23.94695,,143.203375,64.93315
25.02825,61.92445,23.981175,,143.391775,64.99115
25.0375,62.010625,24.0324,,143.6486,65.176475
25.046525,62.085075,24.046275,,143.6842,65.280675
25.050475,62.124375,24.059,,143.752425,65.319125
25.0554,62.2611,24.10335,,143.798525,65.3622
25.06745,62.2927,24.1689,,143.993325,65.417175
25.071375,62.4188,24.187975,,144.373675,65.516075
25.073775,62.45585,24.2036,,144.618725,65.5911
25.090125,62.4668,24.242825,,144.6576,65.664375
25.100425,62.5147,24.270375,,144.696525,65.769025
25.110325,62.690225,24.285525,,144.717775,65.8549
25.1194,62.76895,24.30875,,144.758375,65.928175
25.150475,62.927075,24.32155,,144.826225,65.9358
25.384325,63.00735,24.3409,,145.174825,66.036175
25.444725,63.13925,24.3807,,145.23135,66.1371
25.67635,63.215175,24.3946,,145.2899,66.277425
25.694325,63.2618,24.43065,,145.46245,66.42565
25.720525,63.50935,24.51185,,145.62435,66.471225
25.734925,63.6129,24.540325,,145.701275,66.51615
25.737375,63.63535,24.552175,,145.738425,66.58725
25.740625,63.680975,24.579825,,145.975525,66.728525
25.7478,63.691775,24.581425,,146.0221,66.879775
25.751425,63.700975,24.603725,,146.184475,67.0438
25.753425,63.73175,24.62105,,146.2643,67.11555
25.7564,63.83185,24.658675,,146.343075,67.177275
25.76715,63.8634,24.72425,,146.383625,67.283525
25.780525,63.8762,24.758475,,146.59205,67.363125
25.784925,63.898775,24.798025,,146.763,67.43985
25.7919,63.946075,24.80795,,146.884275,67.516275
25.801025,63.98405,24.822475,,146.98545,67.56765
25.808725,64.009575,24.8381,,147.04725,67.64165
25.819125,64.195825,24.8454,,147.0964,67.69795
25.82475,64.25875,24.8592,,147.13345,68.01115
25.83095,64.29775,24.880425,,147.158575,68.079325
25.854175,64.34505,25.1054,,147.27125,68.1908
26.100275,64.356175,25.107425,,147.4305,68.23155
26.1242,64.437875,25.1383,,147.640325,68.3439
26.31435,64.611575,25.1573,,147.666225,68.418125
26.356575,64.64005,25.168825,,147.920825,68.4719
26.365125,64.68465,25.185575,,148.010225,68.532225
26.37615,64.738975,25.1939,,148.076175,68.6281
26.391825,64.74925,25.2015,,148.161775,68.7466
26.40885,64.761475,25.296475,,148.26845,68.82345
26.427775,64.81365,25.3101,,148.50675,68.872925
26.436325,64.950925,25.361825,,148.5865,69.016225
26.446075,64.981125,25.39235,,148.8591,69.0994
26.454075,65.086075,25.41385,,149.03485,69.213225
26.46915,65.1872,25.418975,,149.132625,69.301525
26.4996,65.25945,25.469875,,149.216325,69.3649
26.514225,65.2706,25.48015,,149.318775,69.439675
26.953375,65.352775,25.525425,,149.3604,69.74855
26.96565,65.37765,25.532,,149.462375,69.820575
26.9751,65.418175,25.608875,,149.478775,69.877425
26.9837,65.533925,25.646625,,149.54805,70.092025
26.9896,65.578325,25.698175,,149.597725,70.214025
27.000525,65.6234,25.76925,,149.63985,70.327925
27.00545,66.1266,25.8131,,149.700675,70.50925
27.009275,66.20135,25.862775,,149.72495,70.6778
27.013425,66.2652,25.876975,,149.782025,70.7645
27.03715,66.282075,25.890625,,149.902425,70.8426
27.064925,66.47145,25.901075,,149.92475,70.90135
27.069175,66.481475,25.919,,149.967475,71.1331
27.08535,66.522475,25.96105,,150.057975,71.1888
27.3002,66.876625,26.07165,,150.2564,71.358075
27.3116,67.021375,26.1046,,150.2891,71.5129
27.3251,67.228,26.1292,,150.484525,71.588
27.64965,67.452325,26.139825,,150.485725,71.64625
27.6602,67.4955,26.223825,,150.578875,71.753
27.673125,67.538525,26.2496,,150.64135,71.93215
27.708325,67.562825,26.291875,,150.806875,72.003225
27.912125,67.672525,26.331825,,150.964225,72.0684
27.9246,67.7533,26.364375,,150.996375,72.124675
27.95065,67.789525,26.396125,,151.11435,72.217575
27.977175,67.864375,26.415825,,151.1644,72.294325
27.9866,67.895575,26.434825,,151.209675,72.366125
28.016175,67.944925,26.45645,,151.30525,72.50175
28.257175,68.135575,26.47895,,151.38815,72.650975
28.278925,68.157625,26.504225,,151.442475,72.71625
28.3656,68.30185,26.5233,,151.503925,72.7799
28.392725,68.33155,26.612825,,151.6285,72.888225
28.67935,68.358275,26.615625,,151.66595,72.988225
28.722425,68.40575,26.6352,,151.890125,73.0627
28.75005,68.469525,26.6593,,151.9379,73.140875
28.7633,68.513125,26.670475,,151.979625,73.19645
28.77975,68.550175,26.68955,,152.11775,73.3495
28.791425,68.805375,26.72225,,152.242925,73.56305
28.83345,68.850375,26.75355,,152.2975,73.759675
28.8548,68.864875,26.781225,,152.3673,73.847075
28.86375,68.980375,26.81665,,152.427275,73.88725
28.90345,69.008425,26.8312,,152.573775,73.962025
29.267375,69.12885,26.926575,,152.6762,73.993275
29.306825,69.3798,26.963525,,152.76335,74.03625
29.3295,69.409225,26.9918,,152.775675,74.087
29.346475,69.473175,27.01555,,153.0501,74.18055
29.38565,69.478875,27.0337,,153.279975,74.2678
29.396675,69.77465,27.051125,,153.322325,74.338275
29.451,69.827875,27.077875,,153.38095,74.410675
29.657375,70.01305,27.091975,,153.448175,74.49235
29.671425,70.02475,27.097425,,153.51365,74.559125
29.686325,70.1178,27.104725,,153.62145,74.6826
29.704675,70.137225,27.29155,,153.6487,74.82215
29.714975,70.153175,27.329,,153.80665,74.90015
