SPK_SPKC02a,SPK_SPKC05a,SPK_SPKC06a,SPK_SPKC08a,SPK_SPKC08b,SPK_SPKC13a
458.278025,456.532525,441.844825,442.550275,,589.5006
458.29275,456.561575,441.85705,442.569725,,589.514775
458.31245,456.594225,441.871525,442.606,,589.546675
458.35375,456.63445,441.888925,442.621875,,589.572275
458.4036,456.67465,441.90305,442.6481,,589.6329
458.418825,456.718,441.91605,442.660675,,589.657775
458.45075,456.74115,441.940425,442.67655,,589.68665
458.480525,456.76455,441.9545,442.71965,,589.775275
458.51635,456.788475,441.992275,442.73765,,589.8657
458.5362,456.80935,442.00915,442.769875,,589.915
458.555275,456.84485,442.022225,442.81355,,589.9701
458.569325,456.8764,442.039525,442.84085,,589.977775
458.579475,456.927225,442.043875,442.861625,,589.9966
458.5929,456.9703,442.058025,442.8795,,590.0282
458.612375,457.025075,442.06685,442.9068,,590.04595
458.646075,457.07775,442.080075,442.925375,,590.0601
458.6692,457.1281,442.0991,442.9346,,590.106875
458.684625,457.135725,442.11365,442.950075,,590.198725
458.715475,457.15185,442.13175,442.95405,,590.268975
458.775125,457.183175,442.143775,442.9578,,590.32235
458.799825,457.2242,442.1634,442.964925,,590.411275
458.811,457.258825,442.192925,442.969825,,590.4611
458.829025,457.29785,442.2049,442.974575,,590.50665
458.84325,457.331075,442.218275,442.97955,,590.575725
458.8614,457.40695,442.222875,442.997825,,590.6295
458.88045,457.4743,442.2354,443.0095,,590.648075
458.905525,457.5179,442.2436,443.0218,,590.65155
458.926875,457.534125,442.24955,443.032525,,590.657875
458.9369,457.54795,442.256075,443.11185,,590.665375
458.952525,457.567675,442.263925,443.176225,,590.675525
458.983875,457.5866,442.278475,443.197525,,590.684575
459.004025,457.601325,442.29395,443.21425,,590.70025
459.021875,457.62525,442.309825,443.228575,,590.71125
459.04245,457.647775,442.33015,443.238975,,590.72985
459.06385,457.685125,442.3513,443.2579,,590.75245
459.0815,457.73365,442.3679,443.264125,,590.781225
459.0914,457.7789,442.3801,443.269725,,590.81595
459.108225,457.84785,442.39935,443.2731,,590.8227
459.128475,457.8887,442.414225,443.2838,,590.8779
459.14225,457.927075,442.424575,443.29255,,590.9207
459.160075,457.9375,442.43845,443.304925,,590.960675
459.18565,457.94685,442.4529,443.311125,,591.014775
459.20345,457.958475,442.47025,443.328825,,591.07575
459.2573,457.972125,442.48515,443.3545,,591.17375
459.276525,457.98135,442.5009,443.371275,,591.207875
459.296,457.991225,442.5393,443.3946,,591.235175
459.3089,458.010325,442.569,443.4088,,591.254675
459.321575,458.02495,442.582125,443.4234,,591.2726
459.3353,458.0653,442.60875,443.4321,,591.290525
459.355475,458.110425,442.6234,443.4485,,591.32125
459.38555,458.126775,442.637725,443.4749,,591.344225
459.4383,458.139625,442.6605,443.4969,,591.366325
459.4798,458.153225,442.6862,443.5235,,591.40645
459.51975,458.173825,442.6989,443.549125,,591.43225
459.582875,458.1927,442.718425,443.565375,,591.4894
459.603225,458.208775,442.751075,443.5789,,591.51325
459.62855,458.22255,442.79845,443.593025,,591.5617
459.64395,458.23445,442.82615,443.6142,,591.617275
459.6579,458.251925,442.843675,443.629375,,591.7023
459.6732,458.262175,442.867225,443.644575,,591.781975
459.685775,458.272275,442.911575,443.6547,,591.811
459.736125,458.280625,442.917525,443.67085,,591.81705
459.76535,458.293225,442.9263,443.6936,,591.83105
459.79865,458.299325,442.935625,443.71335,,591.841175
459.815,458.30585,442.94705,443.75865,,591.85395
459.82585,458.31315,442.959025,443.79125,,591.855775
459.85205,458.3251,442.966625,443.800625,,591.884575
459.92565,458.3681,442.991875,443.811775,,591.901925
459.968375,458.41535,443.019025,443.821525,,591.959425
460.011675,458.45905,443.044,443.842525,,591.994025
460.040175,458.49355,443.0704,443.8557,,592.02445
460.060525,458.519825,443.10935,443.8766,,592.054375
460.07455,458.547625,443.128425,443.891975,,592.0941
460.09485,458.566425,443.15735,443.9002,,592.14955
460.11735,458.58185,443.17795,443.920725,,592.19235
460.18505,458.594175,443.195375,443.925275,,592.23965
460.243525,458.602425,443.208,443.934575,,592.29065
460.282075,458.609525,443.23425,443.939075,,592.297425
460.303075,458.621825,443.2413,443.95075,,592.3191
460.327475,458.64175,443.26075,443.95695,,592.337175
460.3436,458.67295,443.2677,443.96345,,592.370125
460.365725,458.698475,443.2777,443.97665,,592.39345
460.399425,458.7341,443.28645,443.985575,,592.418325
460.464475,458.77765,443.293925,444.037575,,592.454175
460.5051,458.788925,443.30065,444.06205,,592.483775
460.552125,458.8004,443.311625,444.076075,,592.5227
460.578625,458.813025,443.3198,444.0889,,592.554125
460.626725,458.820025,443.333125,444.096,,592.596775
460.6513,458.831825,443.3477,444.111125,,592.660675
460.686425,458.839,443.3629,444.129775,,592.72465
460.7237,458.849525,443.3746,444.14635,,592.7738
460.73405,458.85745,443.3974,444.169275,,592.814975
460.774375,458.86575,443.415325,444.1846,,592.844475
460.784325,458.87845,443.44975,444.195025,,592.858225
460.793875,458.8897,443.474325,444.2155,,592.87505
460.804775,458.947275,443.50255,444.225125,,592.90005
460.8185,458.973225,443.551925,444.2501,,592.944775
460.8363,459.0171,443.56455,444.259125,,592.9608
460.868775,459.038225,443.5781,444.283875,,592.972925
460.924825,459.0766,443.5923,444.306875,,593.0017
460.978825,459.0984,443.602925,444.3264,,593.016325
460.997175,459.117375,443.614725,444.3432,,593.023575
461.03475,459.135525,443.626,444.3649,,593.0591
461.046725,459.150925,443.646125,444.374675,,593.09475
461.0623,459.169975,443.65335,444.3907,,593.136425
461.0738,459.1899,443.6651,444.399125,,593.17485
461.08645,459.21065,443.674975,444.4105,,593.29085
461.093425,459.2486,443.688875,444.438975,,593.385225
461.1005,459.269,443.716875,444.4667,,593.46775
461.106125,459.30615,443.73595,444.486825,,593.548575
461.11495,459.34205,443.747,444.516075,,593.6254
461.129525,459.37345,443.771425,444.525625,,593.69575
461.168475,459.40085,443.793725,444.553925,,593.752325
461.2016,459.431975,443.81455,444.5712,,593.821725
461.21045,459.460625,443.8348,444.587225,,593.879975
461.21585,459.50185,443.861575,444.6162,,593.936725
461.224725,459.546325,443.882125,444.63785,,593.9977
461.234075,459.586375,443.894075,444.651775,,594.055425
461.244375,459.61255,443.920975,444.6956,,594.164125
461.257125,459.61455,443.933175,444.732125,,594.25535
461.2721,459.63005,443.953075,444.75195,,594.274925
461.29085,459.646425,443.9609,444.76035,,594.323
461.32515,459.68345,443.985175,444.772125,,594.332325
461.3866,459.7012,443.996475,444.78885,,594.361125
461.405875,459.720775,444.004875,444.7977,,594.439575
461.42735,459.76565,444.0487,444.8051,,594.488625
461.469575,459.7916,444.06555,444.813875,,594.519825
461.5093,459.8246,444.1139,444.8245,,594.56895
461.52755,459.8577,444.130925,444.829825,,594.58715
461.544525,459.899825,444.1565,444.83425,,594.604225
461.5572,459.94865,444.172125,444.847675,,594.60955
461.5791,459.99595,444.19055,444.853925,,594.618925
461.601975,460.036025,444.2133,444.89225,,594.6252
461.6149,460.068725,444.240875,444.911375,,594.635075
461.633075,460.080075,444.2585,444.9195,,594.646
461.655975,460.094125,444.270925,444.927525,,594.783875
461.6894,460.1094,444.28595,444.93775,,594.92475
461.7301,460.137075,444.29945,444.99075,,594.9611
461.79725,460.176625,444.317,444.995775,,594.9805
461.902175,460.21045,444.3404,445.018225,,594.994325
461.9482,460.2466,444.356625,445.024725,,595.00185
461.9766,460.2643,444.379925,445.063825,,595.0155
462.01665,460.283375,444.466625,445.075,,595.020675
462.0445,460.299825,444.49215,445.092275,,595.0274
462.0626,460.319475,444.51705,445.1718,,595.0342
462.0734,460.33325,444.5526,445.19235,,595.051475
462.1002,460.35655,444.584575,445.2076,,595.0735
462.11545,460.380025,444.617275,445.263775,,595.10105
462.13945,460.4032,444.653125,445.287525,,595.13045
462.159625,460.429725,444.688275,445.294825,,595.15975
462.168725,460.4554,444.7487,445.302725,,595.17685
462.1884,460.489375,444.78155,445.371275,,595.18065
462.206525,460.5328,444.80125,445.37905,,595.2129
462.228375,460.5619,444.81395,445.469975,,595.238475
462.254725,460.60645,444.8265,445.4966,,595.25135
462.289725,460.647975,444.835225,445.5073,,595.309475
462.4123,460.6983,444.84745,445.522625,,595.345725
462.42385,460.729525,444.8605,445.55195,,595.39105
462.435575,460.7597,444.875525,445.605725,,595.4011
462.443775,460.7845,444.88485,445.613925,,595.434075
462.45365,460.799725,444.8932,445.637575,,595.503225
462.463625,460.811075,444.9044,445.6725,,595.553575
462.468,460.820325,444.9193,445.694325,,595.570325
462.473775,460.83855,444.94565,445.7276,,595.5945
462.47995,460.877325,444.958025,445.76675,,595.6156
462.48635,460.929275,444.97875,445.786325,,595.652725
462.496975,460.98725,444.985825,445.808025,,595.68335
462.508,461.03225,445.014625,445.853425,,595.76515
462.532125,461.054875,445.032375,445.870825,,595.8119
462.618825,461.064175,445.047375,445.88415,,595.892325
462.69085,461.0752,445.08145,445.9068,,595.9593
462.720725,461.0867,445.101375,445.9587,,596.0463
462.748025,461.0935,445.11715,445.974875,,596.152475
462.7592,461.1015,445.131575,446.036325,,596.230675
462.770125,461.1084,445.139925,446.048225,,596.278175
462.778775,461.119375,445.15035,446.0703,,596.2938
462.791225,461.134,445.165175,446.10345,,596.325075
462.8039,461.14915,445.1716,446.1812,,596.345775
462.825875,461.1656,445.17825,446.219775,,596.40185
462.847075,461.1839,445.182575,446.258475,,596.429275
462.88165,461.200425,445.19325,446.288125,,596.4454
462.91845,461.210675,445.200325,446.310225,,596.458425
462.9472,461.221575,445.21665,446.32745,,596.483125
462.984975,461.231375,445.22865,446.338575,,596.50705
463.045125,461.238725,445.24565,446.3464,,596.5238
463.086525,461.248575,445.2745,446.38045,,596.544475
463.10465,461.257325,445.2892,446.4016,,596.577225
463.11605,461.28075,445.298925,446.458925,,596.679025
463.128625,461.294675,445.335425,446.4828,,596.742
463.142,461.324175,445.345825,446.515,,596.78015
463.164875,461.3508,445.36425,446.546375,,596.8027
463.1921,461.367325,445.3807,446.579825,,596.837625
463.231925,461.3838,445.3984,446.604325,,596.877675
463.269525,461.3976,445.426775,446.637175,,596.924825
463.315325,461.42355,445.443525,446.663225,,596.9582
463.37755,461.4412,445.46375,446.686375,,596.99925
463.41465,461.4646,445.484625,446.7095,,597.02715
463.425175,461.48325,445.516725,446.7323,,597.0718
463.450275,461.508825,445.5468,446.74125,,597.1391
463.472575,461.541425,445.56895,446.75545,,597.186925
463.484975,461.55865,445.593875,446.775725,,597.242875
463.49915,461.57155,445.61235,446.7977,,597.3303
463.521825,461.58835,445.637075,446.8386,,597.373725
463.541075,461.606525,445.646975,446.870175,,597.4379
463.5576,461.6147,445.67295,446.9068,,597.49
463.5909,461.6228,445.691175,446.9299,,597.541925
463.638925,461.63315,445.6986,446.9505,,597.544325
463.68455,461.64265,445.726425,446.968325,,597.60975
463.7329,461.6536,445.7368,446.978125,,597.68365
463.765625,461.6643,445.765975,446.98545,,597.7544
463.778825,461.68165,445.7855,446.99395,,597.8201
463.787625,461.698925,445.80845,447.005125,,597.848025
463.797125,461.726875,445.842875,447.01085,,597.869225
463.81365,461.748275,445.877675,447.021375,,597.891025
463.827075,461.778525,445.9174,447.032775,,597.9107
463.853975,461.7991,445.9555,447.078,,597.97475
463.874275,461.8344,445.993975,447.093125,,598.024725
463.888725,461.87455,446.00525,447.109075,,598.082625
463.935,461.92535,446.01605,447.128725,,598.182975
463.95615,461.961175,446.045925,447.16785,,598.2145
464.00715,461.99095,446.072325,447.1851,,598.24155
464.0496,462.018425,446.10775,447.22205,,598.286575
464.096125,462.0441,446.151,447.25975,,598.3185
464.1436,462.061225,446.180025,447.2885,,598.378375
464.179175,462.079725,446.265925,447.317825,,598.44695
464.19445,462.102125,446.290425,447.338325,,598.4938
464.210375,462.116225,446.31175,447.3513,,598.5816
464.2263,462.13405,446.325775,447.367325,,598.642575
464.24325,462.153325,446.33525,447.38985,,598.68045
464.262725,462.177325,446.343925,447.420725,,598.75465
464.294625,462.19475,446.35465,447.44725,,598.815575
464.32535,462.2141,446.3648,447.463475,,598.86225
464.346675,462.22895,446.376475,447.483425,,598.87635
464.37565,462.249175,446.392175,447.50355,,598.892675
464.46415,462.27505,446.402475,447.52335,,598.9143
464.486475,462.321875,446.42085,447.539125,,598.9526
464.501575,462.37005,446.436,447.59855,,598.978075
464.529425,462.418975,446.44905,447.62305,,598.979725
464.5434,462.439625,446.46375,447.662475,,599.013825
464.56445,462.449575,446.48925,447.69875,,599.05095
464.5787,462.456925,446.526725,447.7424,,599.090525
464.596075,462.462825,446.55085,447.773375,,599.153825
464.61395,462.467575,446.586675,447.789325,,599.19795
464.630625,462.47225,446.61,447.809475,,599.2508
464.649875,462.4804,446.6317,447.8186,,599.300625
464.676225,462.490275,446.653425,447.833025,,599.3047
464.705525,462.495525,446.6679,447.8516,,599.35575
464.73225,462.49915,446.679625,447.8643,,599.3919
464.7583,462.504175,446.697975,447.875575,,599.4141
464.78335,462.51015,446.7137,447.89215,,599.43725
464.79495,462.5164,446.740175,447.92505,,599.459525
464.8237,462.52625,446.8003,447.94405,,599.4724
464.8469,462.559275,446.8549,447.9749,,599.5062
464.8641,462.580825,446.879125,448.005525,,599.54165
464.888425,462.623725,446.91345,448.0419,,599.595525
464.92365,462.67285,446.9516,448.067275,,599.63545
464.971175,462.717825,446.965425,448.10255,,599.696325
465.045375,462.72715,446.970475,448.129075,,599.74275
465.083275,462.737925,446.976175,448.1569,,599.79245
465.1125,462.743225,446.9855,448.169125,,599.832625
465.142125,462.7536,446.996925,448.21745,,599.883075
465.149725,462.757475,447.022275,448.239025,,599.905475
465.161675,462.7665,447.033175,448.25815,,599.923675
465.172075,462.78645,447.040175,448.28095,,599.946275
465.189675,462.798575,447.051225,448.290325,,599.99475
465.2012,462.80825,447.076,448.3233,,
465.223875,462.829025,447.094475,448.3386,,
465.258375,462.84325,447.125475,448.3474,,
465.292225,462.855925,447.170775,448.363975,,
465.308325,462.87855,447.19295,448.384875,,
465.36205,462.9077,447.2353,448.427275,,
465.397925,462.949425,447.275175,448.450475,,
465.44225,463.01295,447.3145,448.463225,,
465.463,463.052675,447.3275,448.477325,,
465.509975,463.09075,447.3462,448.499125,,
465.558775,463.110675,447.363275,448.522425,,
465.6201,463.1295,447.3791,448.545425,,
465.716825,463.14435,447.40645,448.5687,,
465.756925,463.159425,447.422125,448.590325,,
465.77885,463.177325,447.4292,448.6206,,
465.79265,463.1892,447.439125,448.63895,,
465.807075,463.20315,447.46335,448.6668,,
465.83045,463.22135,447.4709,448.68885,,
465.8573,463.242225,447.485475,448.70235,,
465.874225,463.26865,447.504475,448.732375,,
465.901775,463.30495,447.51685,448.7497,,
465.920775,463.343975,447.537025,448.76085,,
465.93365,463.3753,447.599875,448.76805,,
465.947525,463.40655,447.645075,448.78055,,
465.983375,463.4356,447.6898,448.790075,,
466.102875,463.455675,447.71695,448.79735,,
466.1541,463.472325,447.7299,448.806925,,
466.1903,463.48685,447.73935,448.82095,,
466.206725,463.496675,447.7653,448.8354,,
466.228375,463.511325,447.78245,448.8646,,
466.23855,463.523275,447.7968,448.8806,,
466.25975,463.53665,447.805475,448.89915,,
466.2799,463.550625,447.8185,448.924525,,
466.3006,463.56105,447.8287,448.951775,,
466.31565,463.579025,447.851625,448.974275,,
466.342975,463.595675,447.858625,449.0053,,
466.383275,463.61655,447.867525,449.060925,,
466.417175,463.641875,447.8856,449.087125,,
466.4517,463.6661,447.8985,449.110625,,
466.48705,463.70525,447.9153,449.145975,,
466.5307,463.734375,447.941925,449.157225,,
466.55075,463.764575,447.95615,449.1663,,
466.569975,463.779525,447.979825,449.17515,,
466.5863,463.80475,448.0115,449.18125,,
466.604125,463.831975,448.05245,449.184375,,
466.63275,463.8395,448.08915,449.188925,,
466.647325,463.85325,448.1235,449.192475,,
466.660975,463.86905,448.13995,449.201075,,
466.669575,463.878425,448.14995,449.2059,,
466.6816,463.894625,448.1626,449.218325,,
466.689225,463.906325,448.174925,449.225725,,
466.696875,463.91635,448.192625,449.238675,,
466.7037,463.937375,448.225625,449.246975,,
466.71885,463.962575,448.23665,449.32925,,
466.725475,463.98185,448.250575,449.349025,,
466.737575,464.003725,448.263575,449.3884,,
466.747675,464.0275,448.279075,449.449575,,
466.761025,464.067175,448.296975,449.486675,,
466.781925,464.112375,448.3072,449.509025,,
466.799075,464.149725,448.327925,449.54045,,
466.82915,464.185575,448.34105,449.572825,,
466.845075,464.1997,448.353175,449.620325,,
466.846225,464.2129,448.36895,449.649925,,
466.860575,464.22865,448.381825,449.68445,,
466.879375,464.240925,448.389075,449.715225,,
466.8927,464.250725,448.4048,449.74655,,
466.9187,464.2616,448.432025,449.7675,,
466.940925,464.2724,448.4507,449.79035,,
466.969525,464.281625,448.464525,449.79695,,
466.985025,464.297175,448.482375,449.803925,,
467.00085,464.314725,448.499575,449.8217,,
467.018925,464.3323,448.510575,449.836625,,
467.034525,464.345925,448.52645,449.8451,,
467.046,464.3774,448.561775,449.890525,,
467.05895,464.411475,448.589475,449.906075,,
467.071375,464.4514,448.614125,449.91815,,
467.0738,464.48685,448.6445,449.950375,,
467.081825,464.516925,448.664875,449.967025,,
467.09025,464.5367,448.67625,449.997225,,
467.10425,464.548725,448.690275,450.0263,,
467.111975,464.569525,448.71615,450.093275,,
467.125975,464.5853,448.736325,450.12035,,
467.158125,464.605,448.76055,450.145725,,
467.178625,464.622575,448.76755,450.15625,,
467.1935,464.6402,448.785425,450.16975,,
467.21425,464.657225,448.790375,450.18075,,
467.231825,464.674125,448.798625,450.192825,,
467.253425,464.6971,448.803625,450.19725,,
467.276125,464.706375,448.822775,450.2123,,
467.2953,464.7199,448.83275,450.227275,,
467.3144,464.740075,448.861475,450.2375,,
467.339275,464.774025,448.886125,450.25355,,
467.354625,464.79665,448.911675,450.262125,,
467.37135,464.82145,448.9421,450.273775,,
467.3865,464.848325,448.97265,450.285525,,
467.406925,464.874925,449.0445,450.30815,,
467.45695,464.8922,449.082225,450.31605,,
467.4662,464.931625,449.111375,450.335325,,
467.4935,464.966075,449.1368,450.3468,,
467.526525,465.016425,449.15815,450.36685,,
467.55,465.0568,449.174275,450.37535,,
467.5749,465.124425,449.1844,450.383725,,
467.60175,465.147225,449.193725,450.391675,,
467.632175,465.160425,449.2028,450.396625,,
467.650675,465.185725,449.226275,450.404225,,
467.676975,465.19955,449.23365,450.426775,,
467.7097,465.2099,449.249875,450.443025,,
467.7524,465.22635,449.26615,450.448525,,
467.8044,465.239,449.27895,450.460975,,
467.836975,465.250575,449.2948,450.47365,,
467.8588,465.268425,449.312775,450.49065,,
467.8692,465.280625,449.33585,450.497225,,
467.88305,465.289425,449.36695,450.5011,,
467.89285,465.305475,449.391625,450.53375,,
467.908825,465.3221,449.431825,450.59915,,
467.917375,465.3424,449.4574,450.6184,,
467.935425,465.371875,449.480825,450.62385,,
467.95065,465.3938,449.4981,450.67185,,
467.9794,465.4136,449.5144,450.679275,,
468.003825,465.4327,449.53315,450.698575,,
468.04325,465.453775,449.571925,450.7226,,
468.081325,465.466375,449.606025,450.808275,,
468.11045,465.51145,449.65735,450.8309,,
468.135675,465.535475,449.674975,450.8517,,
468.184475,465.57405,449.710325,450.88045,,
468.218,465.617025,449.725025,450.89255,,
468.258975,465.648525,449.75105,450.902275,,
468.29715,465.6928,449.76225,451.05065,,
468.316325,465.718825,449.76375,451.076425,,
468.335025,465.7532,449.7831,451.10235,,
468.352,465.770775,449.79135,451.141225,,
468.362525,465.784825,449.804675,451.16465,,
468.4147,465.798275,449.8214,451.214125,,
468.46,465.81395,449.8328,451.2289,,
468.512775,465.8316,449.843975,451.264725,,
468.564575,465.84565,449.869175,451.303975,,
468.580425,465.8587,449.885675,451.331025,,
468.59185,465.866975,449.911025,451.35535,,
468.601125,465.882225,449.927975,451.39865,,
468.617075,465.9004,449.947275,451.41885,,
468.628875,465.9156,449.962125,451.4327,,
468.649125,465.93765,449.97305,451.447025,,
468.67625,465.958325,449.99175,451.4619,,
468.6874,465.982475,450.0298,451.4818,,
468.7002,466.0131,450.1295,451.492,,
468.74095,466.051125,450.14645,451.5226,,
468.77525,466.10565,450.159275,451.546175,,
468.810325,466.14555,450.1703,451.57925,,
468.837375,466.1761,450.180325,451.601675,,
468.889975,466.1969,450.197475,451.647775,,
468.948475,466.216425,450.235925,451.667925,,
468.965725,466.235975,450.24485,451.721725,,
468.975875,466.2539,450.255175,451.773025,,
468.98705,466.267075,450.272875,451.7826,,
469.001575,466.282175,450.29735,451.790325,,
469.012575,466.298475,450.313175,451.7988,,
469.027025,466.3403,450.32605,451.805875,,
469.055175,466.3566,450.340225,451.8185,,
469.06325,466.375225,450.3533,451.8287,,
469.07995,466.393775,450.363075,451.867725,,
469.090025,466.45555,450.366825,451.911075,,
469.1144,466.497825,450.3782,451.948525,,
469.1394,466.534475,450.391875,451.9693,,
469.178975,466.5618,450.4022,451.995525,,
469.216675,466.5971,450.442175,452.0323,,
469.271125,466.60795,450.45435,452.081275,,
469.297975,466.624075,450.465525,452.10165,,
469.326175,466.633775,450.485175,452.1226,,
469.353925,466.660875,450.50805,452.1488,,
469.37265,466.6676,450.5254,452.156375,,
469.386425,466.687925,450.543925,452.175125,,
469.413175,466.7158,450.55375,452.19055,,
469.43475,466.726025,450.5663,452.22025,,
469.4509,466.7413,450.57795,452.261175,,
469.47365,466.761075,450.591325,452.295825,,
469.4934,466.791075,450.608125,452.329875,,
469.524875,466.82065,450.6165,452.418425,,
469.552525,466.83555,450.6277,452.5455,,
469.57915,466.8462,450.637725,452.5782,,
469.60385,466.85615,450.646575,452.593375,,
469.651525,466.868375,450.656325,452.60545,,
469.6983,466.884175,450.6723,452.624975,,
469.743475,466.8978,450.6862,452.6403,,
469.7575,466.91515,450.695875,452.6585,,
469.783625,466.93045,450.7092,452.68445,,
469.80205,466.948925,450.720975,452.723725,,
469.836775,466.973025,450.740975,452.76575,,
469.895,466.98955,450.7695,452.808275,,
469.9588,467.00385,450.7773,452.870975,,
469.9913,467.016375,450.7855,452.91015,,
470.02165,467.036375,450.79975,452.94575,,
470.053975,467.04605,450.82335,452.9684,,
470.07415,467.05555,450.834175,452.98065,,
470.094025,467.05785,450.847975,453.007575,,
470.146825,467.064225,450.858625,453.057225,,
470.1586,467.074975,450.869675,453.0958,,
470.171975,467.087225,450.880925,453.134,,
470.2037,467.112175,450.890375,453.163275,,
470.2672,467.136825,450.90615,453.184425,,
470.307925,467.15145,450.92335,453.21915,,
470.3326,467.1664,450.934725,453.2466,,
470.3612,467.182475,450.948475,453.311475,,
470.4069,467.20035,450.97515,453.338975,,
470.421725,467.220275,451.01265,453.3597,,
470.445775,467.2418,451.02645,453.3665,,
470.463325,467.259875,451.07045,453.371925,,
470.479925,467.274375,451.0905,453.380475,,
470.489475,467.29345,451.1082,453.38645,,
470.51785,467.311625,451.133325,453.392875,,
470.605075,467.3323,451.1476,453.4005,,
470.638575,467.3561,451.1652,453.413375,,
470.72485,467.383925,451.186725,453.421625,,
470.78375,467.406125,451.2037,453.4679,,
470.81445,467.429875,451.25115,453.48025,,
470.83835,467.4503,451.290075,453.506025,,
470.8872,467.4775,451.341775,453.523825,,
470.90375,467.496575,451.36905,453.543625,,
470.96395,467.5185,451.403025,453.57195,,
471.003125,467.5411,451.41765,453.599075,,
471.168725,467.56595,451.448125,453.624475,,
471.245525,467.5882,451.473375,453.6354,,
471.28825,467.607825,451.4874,453.66985,,
471.309525,467.635275,451.5062,453.681,,
471.33485,467.64875,451.53685,453.6943,,
471.347175,467.6807,451.563275,453.716875,,
471.358475,467.710325,451.597475,453.7417,,
471.380875,467.749875,451.630975,453.7528,,
471.393575,467.801525,451.665075,453.76565,,
471.40635,467.871875,451.704175,453.774775,,
471.421575,467.892625,451.727575,453.788375,,
471.42705,467.918575,451.745125,453.80295,,
471.440025,467.9457,451.7584,453.8115,,
471.455375,467.9648,451.768375,453.82995,,
471.48355,467.9956,451.781925,453.83415,,
471.499575,468.0187,451.801975,453.84775,,
471.517625,468.0446,451.8107,453.8567,,
471.53985,468.07235,451.822425,453.8906,,
471.55525,468.0963,451.8322,453.898525,,
471.579025,468.122675,451.847925,453.91915,,
471.602825,468.14995,451.865075,453.931725,,
471.64495,468.2048,451.88395,453.93945,,
471.6758,468.230525,451.903275,453.9509,,
471.6925,468.2667,451.944075,453.957525,,
471.7172,468.295825,451.9777,453.9727,,
471.73645,468.32195,452.0382,453.998575,,
471.76295,468.35465,452.078375,454.013825,,
471.790325,468.457775,452.1025,454.019375,,
471.800675,468.506525,452.12335,454.026325,,
471.804925,468.53205,452.139375,454.05165,,
471.827825,468.5803,452.150175,454.0571,,
471.862675,468.6024,452.1705,454.115075,,
471.921975,468.6291,452.17985,454.12665,,
471.948925,468.6642,452.196025,454.16545,,
471.996525,468.696825,452.23005,454.1755,,
472.051125,468.866975,452.24925,454.199175,,
472.078575,468.887425,452.267675,454.217075,,
472.09355,468.96605,452.296175,454.2349,,
472.10365,468.986025,452.34095,454.244475,,
472.112575,469.007975,452.396575,454.25945,,
472.11755,469.044225,452.43665,454.269975,,
472.13075,469.06605,452.492325,454.297925,,
472.14195,469.121725,452.52015,454.3046,,
472.14935,469.156075,452.541425,454.32045,,
472.15745,469.196175,452.5637,454.335525,,
472.239075,469.238625,452.577725,454.345575,,
472.270525,469.294,452.594675,454.3908,,
472.298225,469.338025,452.613725,454.401025,,
472.32685,469.365675,452.622125,454.420125,,
472.358125,469.3941,452.641375,454.432425,,
472.369725,469.42345,452.658975,454.4398,,
472.385825,469.44705,452.683925,454.494925,,
472.4032,469.504775,452.701875,454.501725,,
472.43565,469.562675,452.720575,454.524825,,
472.44875,469.5992,452.754425,454.53135,,
472.45855,469.62995,452.78905,454.541275,,
472.476775,469.6612,452.8487,454.557,,
472.494875,469.703925,452.8795,454.58555,,
472.515775,469.74675,452.898925,454.605975,,
472.543475,469.771375,452.911275,454.61895,,
472.568375,469.79145,452.9306,454.6421,,
472.595575,469.8136,452.945925,454.65545,,
472.6196,469.85255,452.96085,454.669825,,
472.634325,469.9115,452.9702,454.682025,,
472.651975,469.95145,453.003475,454.6898,,
472.66055,469.995875,453.029925,454.70385,,
472.679925,470.0888,453.0542,454.721675,,
472.695425,470.116,453.078,454.73685,,
472.708475,470.143025,453.105025,454.747775,,
472.723675,470.161075,453.13725,454.761525,,
472.7381,470.184725,453.164625,454.77225,,
472.757675,470.224425,453.199975,454.782925,,
472.793075,470.310675,453.241425,454.79705,,
472.81105,470.353625,453.2719,454.8046,,
472.83235,470.391125,453.2944,454.809125,,
472.8549,470.442125,453.317025,454.832475,,
472.875025,470.468675,453.339625,454.853075,,
472.890525,470.49,453.354625,454.866375,,
472.903625,470.518675,453.365875,454.878975,,
472.91385,470.540425,453.378125,454.894875,,
472.938075,470.5799,453.385825,454.9149,,
472.950275,470.6108,453.3946,454.937775,,
472.96715,470.638275,453.4032,454.9536,,
473.014075,470.693525,453.409375,454.981075,,
473.0476,470.73865,453.4171,455.002875,,
473.06035,470.7919,453.433725,455.020275,,
473.079225,470.821975,453.445525,455.06695,,
473.103275,470.855625,453.4566,455.097375,,
473.12395,470.8796,453.479125,455.124325,,
473.142775,470.891675,453.499125,455.147425,,
473.1675,470.9083,453.52155,455.178425,,
473.19265,470.9216,453.54635,455.2171,,
473.21985,470.93605,453.563075,455.2538,,
473.244475,470.95085,453.578175,455.2919,,
473.2651,470.99615,453.590175,455.310175,,
473.293775,471.04215,453.60785,455.343925,,
473.3197,471.0859,453.621825,455.373975,,
473.36875,471.164225,453.63,455.408825,,
473.4002,471.21935,453.63975,455.431225,,
473.4221,471.266075,453.651225,455.457525,,
473.447025,471.301525,453.6641,455.49085,,
473.474275,471.325825,453.6687,455.5099,,
473.511425,471.34645,453.6801,455.530425,,
