SPK_SPKC01a,SPK_SPKC03a,SPK_SPKC06a,SPK_SPKC09a,SPK_SPKC13a
419.586,530.8735,418.856025,414.850675,440.241675
419.9208,531.269075,418.97135,414.94795,440.521025
419.94395,533.339225,419.03405,414.9745,440.59835
420.28445,535.17905,419.08065,415.044875,440.6269
420.46385,535.37835,419.13235,415.074575,440.645625
420.621175,539.171525,419.169725,415.214675,440.781575
420.944125,544.272725,419.19145,415.249975,440.984125
420.973075,544.43515,419.340775,415.28315,441.0338
421.078775,544.642,419.399025,415.573575,441.210825
421.155,546.3029,419.593775,415.608775,441.888175
421.22065,547.014,419.756125,415.71615,441.980675
421.276025,547.7335,419.874775,415.846975,443.00595
421.45545,548.04845,419.93245,415.873925,443.091
421.864375,548.33715,420.091825,415.916125,443.1035
421.9936,549.37435,420.1629,416.132925,443.248375
422.088525,549.97445,420.1975,416.33735,443.3083
422.230525,550.1585,420.23975,416.388075,443.738325
422.249075,550.564725,420.371025,416.41395,443.810325
422.65,550.6473,420.4048,416.5772,444.15255
422.977225,551.152525,420.499125,416.732625,444.3344
423.17625,554.0371,420.529825,416.8578,444.5671
423.285375,554.483875,420.582525,416.885675,444.92525
423.301025,554.6058,420.638375,417.0102,445.578125
423.4711,555.642575,420.718125,417.023225,445.6863
423.599175,556.112375,420.8151,417.074475,445.7218
423.7723,556.22705,420.9378,417.092325,446.1372
424.0272,556.649375,420.98945,417.1868,446.243875
424.11025,557.967025,421.083725,417.2474,446.745625
424.182975,559.63085,421.14935,417.292525,447.006775
424.34785,560.093325,421.2356,417.369725,447.023975
424.366725,560.12295,421.49245,417.447625,447.430525
424.394525,560.304275,421.680225,417.5444,447.58835
424.45635,561.464,421.72595,417.549875,447.7911
424.585725,562.37695,421.9212,417.5794,448.108725
424.690725,563.037525,422.119575,417.9492,448.173
424.744375,563.328775,422.1933,418.18505,448.41215
424.872175,565.105325,422.418275,418.51025,448.554625
424.95635,565.8788,422.451375,418.6605,448.639275
425.14305,566.1652,422.5118,418.8979,448.777925
425.210575,570.5406,422.7125,419.113275,449.00425
425.302,571.051575,422.7491,419.1475,449.511125
425.7038,571.215175,422.823125,419.201925,449.70085
425.79655,571.2372,422.863975,419.4502,449.7325
425.86605,571.692025,422.9801,419.500825,449.805
426.000325,572.57365,423.0145,419.59495,449.8218
426.034425,574.771625,423.114975,419.677175,449.8452
426.22325,577.63785,423.2285,419.741525,450.017
426.2661,578.024625,423.269725,419.777525,450.081675
426.271475,578.4343,423.55095,419.8262,450.10635
426.73225,578.947575,423.809925,419.90545,450.3161
426.782975,579.8824,424.054375,420.045275,450.376275
426.960425,581.993575,424.08995,420.0551,450.3815
427.24065,582.408975,424.124925,420.11725,450.526825
427.36395,583.971425,424.155175,420.19415,450.593025
427.62055,585.404375,424.2041,420.245575,450.6744
427.8302,586.78345,424.39485,420.60165,450.99865
428.0007,590.800075,424.45805,420.6396,451.042375
428.36375,592.0137,424.562275,420.672975,451.136475
428.4918,592.79955,424.689275,420.68855,451.200425
428.53855,592.845775,424.772975,420.74775,451.395975
428.703125,594.203575,424.8531,420.78555,451.41165
428.747475,595.887375,424.942,420.819275,451.503525
428.790575,595.9047,424.997325,420.89295,451.91095
428.8378,596.3198,425.001925,421.1013,452.131325
428.946325,597.89095,425.22745,421.1681,452.33995
429.0255,598.166875,425.356025,421.193,452.832675
429.061725,598.3474,425.65475,421.211225,453.3335
429.1092,598.372475,425.715575,421.2315,453.60575
429.286,598.5593,425.77635,421.25565,453.635475
429.30175,601.725625,425.833725,421.294775,453.731
429.3218,602.09325,425.927825,421.3567,453.7411
429.4392,604.900875,426.043775,421.502325,453.9583
429.704525,605.19205,426.252925,421.527125,453.98295
429.796525,607.385475,426.270675,421.7233,454.546425
430.02015,607.42385,426.347625,421.778325,455.165025
430.358175,607.70745,426.448975,421.88295,455.2679
430.68025,607.8454,426.531825,421.9771,456.851925
430.8247,608.0725,426.78315,422.15255,456.8813
430.951275,609.0649,426.907625,422.364275,457.343875
431.01215,609.1752,427.012525,422.4261,458.957075
431.214775,610.180675,427.101125,422.44175,459.168225
431.225375,610.65895,427.13665,422.459875,459.566975
431.257475,613.3025,427.206175,422.4616,459.6429
431.275925,615.437325,427.313775,422.67275,459.964825
431.4118,615.540925,427.397475,422.8501,460.45395
431.92785,616.682525,427.49595,423.172875,460.5683
432.063625,617.659325,427.78435,423.436775,462.154025
432.13405,617.8648,427.95745,423.759525,462.511625
432.2869,618.552,428.0114,423.822425,462.567275
432.5061,619.338675,428.07355,423.83685,462.646375
432.56295,619.554875,428.1274,423.868025,462.7477
432.6822,620.982025,428.23195,423.91055,462.846325
432.73555,621.405675,428.260175,423.926875,462.8872
432.7822,621.9106,428.570225,423.995325,463.647025
433.239125,623.09695,428.78865,424.0682,463.76285
433.36455,624.376,428.821325,424.2077,463.867475
433.6308,625.080075,428.964175,424.2658,463.95155
433.6687,625.177375,429.03885,424.2828,463.9706
433.900725,625.5836,429.126975,424.30175,464.128025
434.218025,627.095175,429.258175,424.421825,464.20075
434.345025,627.409,429.38435,424.479525,464.22425
434.52155,628.8906,429.613225,424.7231,464.245575
434.58465,629.353925,429.952625,424.7443,464.604075
434.746025,630.591225,430.0611,424.86285,464.997025
434.801025,631.796825,430.24995,424.983025,465.1563
434.8503,631.808,430.28695,425.10865,465.52975
434.891975,632.479475,430.52045,425.1326,465.7369
434.98295,632.5347,430.66445,425.150975,466.4989
435.0248,632.596075,430.729975,425.214925,466.803275
435.31735,632.941275,430.786,425.250675,467.17535
435.435875,635.209875,430.8895,425.284175,467.5369
435.5032,635.93485,430.962125,425.299775,467.64505
435.575075,637.7391,431.03,425.3862,467.6879
435.64275,638.875275,431.113675,425.4347,467.840375
435.87315,639.190825,431.1615,425.465375,467.849
435.95185,639.843425,431.3366,425.5167,468.15925
436.014975,639.885475,431.5737,425.55475,468.2569
436.1246,640.4815,431.676475,425.569,468.654625
