SPK_SPKC01a,SPK_SPKC03a,SPK_SPKC03b,SPK_SPKC06a,SPK_SPKC07a,SPK_SPKC10a,SPK_SPKC11a
874.041475,784.84485,974.1057,,,794.438,
874.042825,785.23705,974.164575,,,794.46055,
874.109125,785.2427,974.290825,,,794.47535,
874.151575,785.259425,974.33295,,,794.498625,
874.21965,785.39035,974.393775,,,794.526675,
874.379525,785.404175,974.41305,,,794.645075,
874.46145,785.5312,974.434775,,,794.704175,
874.520225,785.5765,974.758025,,,794.823975,
874.60285,785.7577,974.88825,,,794.854825,
874.653,785.777875,974.98625,,,794.88685,
874.660025,785.807825,975.038625,,,795.002625,
874.9289,785.893075,975.239425,,,795.0332,
875.022025,785.938425,975.473475,,,795.043625,
875.104325,785.969325,975.6333,,,795.1117,
875.17565,786.24165,976.02045,,,795.2417,
875.32095,786.27345,976.740225,,,795.25375,
875.449125,786.295075,977.036475,,,795.272175,
875.57275,786.400475,977.12445,,,795.311275,
875.638225,786.522775,977.43855,,,795.3366,
875.7537,786.60875,977.814425,,,795.367075,
875.755775,786.8085,977.893775,,,795.435675,
875.918025,786.934375,978.181525,,,795.5743,
876.138625,787.0465,978.3201,,,795.61005,
876.187225,787.248825,978.4121,,,795.646,
876.257625,787.41265,978.469025,,,795.728875,
876.29595,787.4187,978.496175,,,795.76255,
876.33585,787.616225,978.5066,,,795.823125,
876.55795,787.910425,978.5259,,,795.8725,
876.65405,787.944,978.567525,,,796.11605,
876.713375,788.20725,979.131825,,,796.27175,
876.79415,788.426425,979.209025,,,796.3278,
876.882575,788.75745,979.2926,,,796.356125,
876.921125,788.84135,979.33,,,796.42925,
876.992325,789.078025,979.487675,,,796.469825,
877.14985,789.105375,979.511225,,,796.525975,
877.272525,789.135725,979.589425,,,796.5715,
877.304125,789.264475,979.638375,,,796.60765,
877.3775,789.31425,979.6454,,,796.6375,
877.439625,789.3491,979.67585,,,796.658125,
877.491725,789.4033,979.78825,,,796.767425,
877.8571,789.481325,979.952525,,,796.8441,
878.24445,789.521375,979.9691,,,796.9208,
878.3671,789.632925,980.1677,,,796.93645,
878.458775,789.85155,980.23185,,,796.945925,
878.845575,789.9232,980.603825,,,797.02245,
878.971075,790.2717,980.644175,,,797.0433,
879.0447,790.368775,980.6972,,,797.184825,
879.102675,790.6954,980.741925,,,797.204625,
879.403275,790.71775,980.837175,,,797.410475,
879.51395,790.80775,980.91,,,797.595375,
879.661075,790.8699,981.018325,,,797.667525,
879.783775,791.4455,981.035825,,,797.697175,
879.886,791.477275,981.076675,,,797.7855,
879.95055,791.552675,981.274275,,,797.8888,
880.0794,791.6397,981.3489,,,797.91105,
880.152875,791.796275,981.463375,,,797.95085,
880.29545,791.8443,981.470625,,,798.006275,
880.703725,792.2097,981.4882,,,798.0412,
880.774725,792.331025,981.514025,,,798.10705,
880.922275,792.3922,981.687225,,,798.1407,
881.072075,792.437825,981.7973,,,798.171375,
881.1089,792.4622,981.8891,,,798.3392,
881.21425,792.776275,981.9704,,,798.3889,
881.304975,792.925375,982.03955,,,798.476425,
881.4021,793.01395,982.10035,,,798.60645,
881.479425,793.024275,982.19425,,,798.63665,
881.70275,793.354825,982.43325,,,798.67225,
881.81715,793.467475,982.712925,,,798.695825,
881.858425,793.479325,982.841925,,,798.7171,
881.9384,793.666675,982.9477,,,798.754275,
882.175825,793.6787,983.06405,,,798.824325,
882.26195,793.730775,983.218525,,,798.8441,
882.324025,793.904175,983.233575,,,798.863575,
882.327325,793.90715,983.3332,,,799.0995,
882.4219,794.097275,983.515325,,,799.127475,
882.6205,794.16345,983.619925,,,799.2498,
882.69905,794.18655,983.706825,,,799.277775,
882.802425,794.3551,983.79665,,,799.309125,
882.8777,794.5097,983.95675,,,799.3365,
883.06315,794.7205,984.0426,,,799.3833,
883.12545,794.85635,984.0774,,,799.40775,
883.1363,794.8591,984.092975,,,799.4261,
883.178475,794.95705,984.10035,,,799.47975,
883.1836,795.347025,984.1503,,,799.5673,
883.23765,795.403925,984.163625,,,799.5967,
883.25385,795.45035,984.258475,,,799.62595,
883.278525,795.464325,984.380525,,,799.6706,
883.3559,795.479925,984.477525,,,799.695575,
883.408225,795.512825,984.516575,,,799.78925,
883.5424,795.556325,984.61985,,,799.80565,
883.70885,795.947475,984.671275,,,799.9275,
883.95835,796.053025,984.730875,,,799.96525,
884.0924,796.206175,984.74,,,799.994175,
884.1587,796.372175,984.93545,,,800.044475,
884.339,796.6234,985.065375,,,800.167725,
884.4518,796.67555,985.158775,,,800.24185,
884.612525,796.75625,985.24185,,,800.3044,
884.687625,797.182525,985.2731,,,800.3246,
884.780425,797.5136,985.33465,,,800.371025,
884.92155,797.561775,985.581575,,,800.4039,
885.169475,797.59,985.604525,,,800.4353,
885.35615,797.611175,985.841075,,,800.49325,
885.48005,797.699375,985.9376,,,800.529,
885.597825,797.795525,985.976225,,,800.574225,
885.6835,797.821725,986.0217,,,800.589575,
885.82915,797.848525,986.04255,,,800.6816,
885.9248,797.98545,986.113175,,,800.71605,
886.372075,798.06695,986.1339,,,800.751325,
886.515425,798.09795,986.148125,,,800.7804,
886.80025,798.1582,986.238025,,,800.809075,
886.9901,798.25605,986.460825,,,800.884325,
887.15645,798.298025,986.538725,,,800.903625,
887.6379,798.4805,986.5735,,,801.02455,
887.826675,798.7575,986.746325,,,801.0946,
888.068225,798.7729,986.864375,,,801.1094,
888.252825,799.011925,986.879425,,,801.272375,
888.61895,799.07185,986.927925,,,801.317225,
888.804675,799.110875,987.026725,,,801.381175,
888.9342,799.169,987.0432,,,801.424975,
889.049275,799.23805,987.11535,,,801.45815,
889.19355,799.26755,987.228175,,,801.500225,
889.36515,799.3867,987.369825,,,801.5554,
889.415975,799.588475,987.46575,,,801.746325,
889.6445,799.830975,987.656975,,,801.8034,
889.8907,799.8693,987.798975,,,801.81955,
889.996475,799.873775,987.872325,,,801.831075,
890.1224,799.92285,988.24595,,,801.895975,
890.159425,799.98465,988.293175,,,801.94825,
890.2938,800.0651,988.33335,,,801.9918,
890.49965,800.10785,988.38345,,,802.0279,
890.5727,800.112375,988.500075,,,802.133225,
890.651375,800.249875,988.548325,,,802.169275,
890.74725,800.336025,988.62275,,,802.2678,
891.045175,800.392725,988.8318,,,802.31595,
891.101125,800.5078,988.908225,,,802.3462,
891.14485,800.514425,989.033225,,,802.40985,
891.184525,800.9054,989.16165,,,802.4486,
891.3288,801.1075,989.54335,,,802.614575,
891.399225,801.2147,989.705175,,,802.65025,
891.65885,801.334875,989.86285,,,802.699225,
891.85045,801.399275,990.1305,,,802.7262,
891.987275,801.5499,990.2194,,,802.7465,
892.060475,801.559275,990.369075,,,802.772625,
892.283325,801.65805,990.9097,,,802.83245,
892.41835,801.6716,991.05395,,,802.925875,
892.523025,801.812575,991.241725,,,802.971725,
892.64275,801.876825,991.402675,,,803.016475,
892.8013,802.021925,991.776125,,,803.078325,
892.8033,802.096325,991.84525,,,803.160175,
893.033225,802.48565,991.955775,,,803.18825,
893.100075,802.571825,992.116775,,,803.226475,
893.15,802.6541,992.2288,,,803.3237,
893.216575,802.708825,992.28675,,,803.37615,
893.439475,802.850425,992.295275,,,803.441325,
893.47745,802.95785,992.348175,,,803.5603,
893.615375,802.966925,992.389725,,,803.60615,
893.655825,803.00155,992.4709,,,803.69405,
893.734775,803.31835,992.60965,,,803.7258,
893.7997,803.4633,993.0296,,,803.75745,
893.84575,803.6617,993.1213,,,803.81985,
894.339525,804.027525,993.152725,,,803.962725,
894.44325,804.29045,993.190775,,,804.115225,
894.532075,804.423025,993.20035,,,804.15895,
894.587275,804.46535,993.22445,,,804.273025,
894.6336,804.7025,993.266125,,,804.3464,
894.71815,804.914225,993.579075,,,804.386475,
894.75095,805.13255,993.761825,,,804.432325,
894.788925,805.2344,993.95725,,,804.45385,
894.856575,805.3037,994.059125,,,804.569375,
895.106425,805.35805,994.446725,,,804.600025,
895.191175,805.434275,994.713525,,,804.631175,
895.374425,805.587175,994.772325,,,804.664475,
895.4074,805.5951,994.965675,,,804.703125,
895.469,806.095725,995.041525,,,804.75745,
895.554475,806.49155,995.482525,,,804.8026,
895.61745,806.5969,995.508875,,,804.85395,
895.6661,806.661,995.52845,,,804.908025,
895.7399,806.819225,995.538025,,,805.046075,
895.8839,806.861725,995.566925,,,805.092825,
895.96395,806.9287,995.9385,,,805.14335,
896.2227,806.97375,996.688925,,,805.2037,
896.33875,807.113175,997.98715,,,805.26505,
896.763975,807.341575,998.17085,,,805.315675,
896.862025,807.5722,998.21915,,,805.34475,
897.0807,807.8062,998.2886,,,805.39575,
897.0967,808.1832,998.336475,,,805.491425,
897.12025,808.26395,998.5994,,,805.53695,
897.172575,808.80025,998.747425,,,805.62795,
897.4099,808.8628,998.810175,,,805.673575,
897.5282,808.923675,998.845125,,,805.747525,
897.608,808.96515,999.024875,,,805.785275,
897.730525,809.07815,999.26895,,,805.811725,
897.76545,809.149225,999.3479,,,805.84365,
897.905525,809.1992,999.598125,,,805.9388,
897.9449,809.31135,999.765525,,,805.993675,
898.008475,809.533125,999.863475,,,806.031375,
898.1567,809.573425,999.8745,,,806.09775,
898.2806,809.6241,999.976475,,,806.149425,
898.589975,809.6873,1000.641625,,,806.18465,
898.6879,809.706775,1001.1638,,,806.239825,
898.814625,809.776475,1001.277275,,,806.287125,
898.985925,809.850925,1001.429725,,,806.346325,
899.0887,809.985875,1001.51595,,,806.3775,
899.248475,810.08335,1001.580425,,,806.405025,
899.763825,810.212525,1001.69935,,,806.423625,
899.789375,810.252825,1001.8473,,,806.441325,
900.149775,810.262775,1001.92405,,,806.462075,
900.160575,810.287075,1002.066375,,,806.56625,
900.3026,810.446875,1002.155275,,,806.66945,
900.3481,810.591625,1002.28605,,,806.689825,
900.45265,810.765075,1002.3512,,,806.72595,
900.61745,810.817125,1002.46185,,,806.788325,
900.7583,810.964425,1002.523225,,,806.92815,
900.784375,811.010875,1002.58915,,,807.0178,
901.0072,811.200375,1002.661925,,,807.11465,
901.0961,811.2657,1002.7905,,,807.17515,
901.297725,811.436625,1002.798325,,,807.283425,
901.351975,811.465375,1002.862,,,807.3571,
901.445875,811.68785,1002.91275,,,807.402775,
901.53115,811.6899,1002.970575,,,807.434125,
901.6485,811.80065,1003.12375,,,807.458375,
901.6871,811.874825,1003.193475,,,807.494975,
901.894975,812.10335,1003.321175,,,807.537675,
902.12795,812.2209,1003.323325,,,807.7044,
902.14925,812.32575,1003.36055,,,807.753375,
902.1597,812.526675,1003.390575,,,807.901175,
902.205,812.58255,1003.423675,,,807.93275,
902.285525,812.6663,1003.522175,,,807.986675,
902.50005,812.771725,1003.6045,,,808.099,
902.915975,812.863225,1003.640425,,,808.14365,
903.05625,813.226,1003.731625,,,808.17755,
903.113575,813.423825,1003.799425,,,808.201825,
903.295875,813.47465,1003.8196,,,808.288825,
903.477925,813.5093,1003.834725,,,808.347025,
903.487725,813.61035,1003.9435,,,808.440575,
903.702175,813.65415,1003.996625,,,808.50485,
903.8699,813.698625,1004.029675,,,808.56915,
903.9232,814.06505,1004.04095,,,808.605325,
904.1293,814.092775,1004.074775,,,808.63415,
904.21595,814.158575,1004.19725,,,808.66065,
904.33235,814.752575,1004.45105,,,808.741625,
904.409575,814.89515,1004.588925,,,808.76935,
904.505875,814.93405,1004.62995,,,808.807275,
904.696625,814.9419,1004.6646,,,808.84295,
904.99925,815.014525,1004.690725,,,808.863725,
905.1935,815.09135,1004.708875,,,808.89625,
905.340825,815.1235,1004.725375,,,808.928075,
905.349525,815.181125,1004.763825,,,809.0066,
905.478975,815.3417,1004.944725,,,809.12105,
905.52025,815.459475,1005.190625,,,809.159375,
905.981025,815.49535,1005.303725,,,809.254775,
906.267075,815.850375,1005.38295,,,809.282225,
906.35905,815.890275,1005.704125,,,809.295625,
906.402525,815.928325,1005.766125,,,809.332625,
906.626925,815.93695,1005.865825,,,809.4296,
906.69745,815.99125,1006.011475,,,809.458925,
906.70565,816.01395,1006.02415,,,809.486675,
906.771025,816.240575,1006.18805,,,809.62455,
906.90855,816.332425,1006.313225,,,809.66515,
907.00815,816.45345,1006.38115,,,809.700725,
907.118125,816.47275,1006.48875,,,809.841575,
907.3048,816.63955,1006.861725,,,809.885025,
907.582675,816.667575,1009.479075,,,810.009975,
907.762675,816.674075,1009.6644,,,810.033325,
908.07785,817.108175,1009.714175,,,810.05925,
908.36225,817.2789,1009.951825,,,810.098125,
908.506525,818.092125,1010.177075,,,810.13535,
908.584375,818.2453,1010.4131,,,810.1964,
908.6757,818.3536,1011.500725,,,810.25305,
908.812225,818.553375,1011.801925,,,810.299475,
909.39345,818.593925,1011.8178,,,810.3257,
909.519325,818.633925,1011.929325,,,810.35515,
909.662175,818.655625,1011.9629,,,810.383675,
910.109325,818.73525,1012.45555,,,810.4071,
910.41975,818.76195,1012.510925,,,810.4294,
910.55845,818.828525,1012.590275,,,810.4447,
910.66545,818.94195,1012.662,,,810.463725,
910.765575,818.9438,1012.79685,,,810.574675,
910.92365,819.029275,1012.845525,,,810.60505,
910.998975,819.04355,1012.97765,,,810.6795,
911.085625,819.064225,1012.98175,,,810.72075,
911.4658,819.480775,1013.0826,,,810.78645,
911.54065,819.504825,1013.140425,,,810.821275,
911.62255,819.56075,1013.2889,,,810.86575,
911.794425,819.779175,1013.655125,,,810.94445,
911.905425,820.104825,1013.69665,,,811.01215,
912.22455,820.16955,1013.705525,,,811.04565,
912.32395,820.270675,1013.7181,,,811.073825,
912.46415,820.606625,1013.7473,,,811.11465,
912.55535,820.62595,1013.848525,,,811.167275,
912.803375,820.93395,1013.883225,,,811.250025,
912.902225,821.25915,1013.944175,,,811.28685,
912.945925,821.465075,1014.440625,,,811.42585,
913.1227,821.512375,1014.827975,,,811.4691,
913.256825,821.535925,1014.99035,,,811.5113,
913.653125,821.639975,1015.01985,,,811.569675,
913.7606,822.037775,1015.263325,,,811.601825,
913.83735,822.18325,1015.39405,,,811.65045,
914.02585,822.205425,1015.4595,,,811.694425,
914.13385,822.226225,1015.5873,,,811.7356,
914.401375,822.3593,1015.722375,,,811.862125,
914.40595,822.42315,1015.8311,,,811.89765,
914.493325,822.44465,1015.942175,,,811.9391,
914.692825,822.4723,1015.979725,,,812.049225,
914.863175,822.47645,1016.0169,,,812.06985,
914.95405,822.667975,1016.02805,,,812.099175,
914.970075,822.794175,1016.27775,,,812.1224,
914.9944,822.849025,1016.341775,,,812.150175,
915.3186,822.954125,1016.411225,,,812.209675,
915.4592,822.9889,1016.514875,,,812.278175,
915.6122,823.062925,1016.670525,,,812.419,
915.8164,823.2813,1016.7946,,,812.44035,
915.862875,823.36955,1016.869375,,,812.587875,
916.369225,823.422125,1016.940225,,,812.624225,
916.520775,823.438575,1017.05295,,,812.712225,
916.573175,823.8478,1017.186825,,,812.813475,
916.625225,824.04735,1017.2171,,,812.845,
916.80705,824.3491,1017.29565,,,812.877775,
916.85555,824.38825,1017.305425,,,812.96955,
916.924675,824.564075,1017.461425,,,812.987175,
916.993,824.68765,1017.489225,,,813.065375,
917.16155,824.88195,1017.5475,,,813.12565,
917.245825,825.00695,1017.557125,,,813.202025,
917.338875,825.2602,1017.63055,,,813.2442,
917.400375,825.35925,1017.944925,,,813.26155,
917.655825,825.46865,1017.966275,,,813.3911,
917.902125,825.72895,1018.024625,,,813.4359,
918.0005,825.947025,1018.124875,,,813.468925,
918.070475,825.9946,1018.222125,,,813.502375,
918.127525,826.252275,1018.508375,,,813.534325,
918.1809,826.471625,1018.610625,,,813.5691,
918.389225,826.482275,1019.23155,,,813.600875,
918.455875,826.5336,1019.306075,,,813.7341,
918.505075,826.641725,1020.361475,,,813.78845,
918.79645,826.667275,1020.7061,,,813.83245,
918.957675,826.9477,1022.09765,,,813.8573,
919.11415,826.976975,1022.658675,,,813.87455,
919.12965,827.026325,1023.041225,,,813.888575,
919.17905,827.2743,1023.12625,,,813.94755,
919.324925,827.285675,1023.16815,,,814.0954,
919.380025,827.350425,1023.20055,,,814.1406,
919.47205,827.495025,1023.2349,,,814.184275,
919.6042,827.963275,1023.316675,,,814.2272,
919.763175,828.163925,1023.66085,,,814.30475,
919.820725,828.414775,1023.86055,,,814.3398,
919.834125,828.420275,1024.170775,,,814.378725,
919.940025,828.5175,,,,814.451175,
920.054325,828.5486,,,,814.48165,
920.1302,828.779925,,,,814.508625,
920.327075,828.87445,,,,814.54575,
920.345875,828.941275,,,,814.581125,
920.384625,828.974525,,,,814.79175,
920.47825,829.022675,,,,814.810075,
920.72655,829.531875,,,,814.90165,
920.78695,829.533775,,,,814.980325,
920.839425,829.599525,,,,815.0557,
920.8844,829.716875,,,,815.096525,
920.895025,830.236225,,,,815.238425,
921.085225,830.27605,,,,815.268375,
921.147075,830.328,,,,815.299575,
921.217025,830.55505,,,,815.346925,
921.460725,830.705125,,,,815.387825,
921.49815,830.798175,,,,815.429875,
921.5671,830.80705,,,,815.485925,
921.6713,830.93595,,,,815.53265,
921.83795,830.987375,,,,815.568,
921.92845,831.19805,,,,815.640675,
922.00625,831.26625,,,,815.700775,
922.213025,831.4335,,,,815.786775,
922.403675,831.4992,,,,815.876625,
922.50485,831.580225,,,,815.92405,
922.595875,831.5871,,,,816.095275,
922.671425,832.17805,,,,816.128675,
922.73335,832.27985,,,,816.155475,
922.7962,832.37805,,,,816.1895,
922.885,832.5801,,,,816.217,
922.9746,832.613175,,,,816.353625,
923.0785,832.734325,,,,816.4031,
923.311275,832.879,,,,816.45075,
923.4996,832.961925,,,,816.486,
923.94265,832.995175,,,,816.5991,
924.074875,833.012725,,,,816.689125,
924.11565,833.212225,,,,816.74615,
924.253425,833.350225,,,,816.799175,
924.414475,833.4541,,,,816.8244,
924.5157,833.497125,,,,816.848625,
924.577975,833.6518,,,,816.913225,
924.62175,833.70955,,,,817.005175,
924.77065,833.810425,,,,817.084675,
924.86785,834.10235,,,,817.27655,
924.884825,834.268275,,,,817.332775,
924.900625,834.32925,,,,817.3858,
924.9473,834.371925,,,,817.486425,
924.997225,834.438725,,,,817.5446,
925.173575,834.65605,,,,817.5836,
925.1966,834.68225,,,,817.672725,
925.262725,834.684,,,,817.756775,
925.381475,834.87695,,,,817.791875,
925.634225,834.938375,,,,817.836975,
925.735475,835.00695,,,,817.8739,
925.847075,835.050675,,,,817.9272,
925.931875,835.189425,,,,817.9487,
926.080625,835.210575,,,,817.967125,
926.162025,835.3544,,,,817.9868,
926.257025,835.45035,,,,818.005425,
926.366875,835.4798,,,,818.059425,
926.44875,835.521725,,,,818.20475,
926.515,835.69725,,,,818.223925,
926.5931,835.75715,,,,818.3134,
926.653925,835.8314,,,,818.3378,
926.702025,835.923725,,,,818.444475,
926.780625,836.378175,,,,818.464975,
926.87605,836.54135,,,,818.490925,
926.943075,836.663625,,,,818.563125,
927.03295,836.74025,,,,818.599375,
927.066075,836.874025,,,,818.628725,
927.44235,837.082325,,,,818.7143,
927.6633,837.154975,,,,818.75555,
927.757625,837.3836,,,,818.8666,
927.7877,837.63285,,,,818.912025,
928.0324,838.120875,,,,818.939,
928.127775,838.174775,,,,818.97395,
928.283975,838.229325,,,,819.11625,
928.649325,838.48085,,,,819.1488,
928.93275,838.598475,,,,819.16875,
929.021525,838.6855,,,,819.197225,
929.18075,838.9439,,,,819.226775,
929.352375,839.0803,,,,819.237725,
929.7362,839.133825,,,,819.28265,
929.8797,839.61875,,,,819.3839,
930.0161,839.8227,,,,819.4159,
930.14625,839.83125,,,,819.507375,
930.192325,839.895925,,,,819.565975,
930.233425,840.0189,,,,819.608275,
930.597525,840.097025,,,,819.63175,
930.807425,840.1187,,,,819.68855,
930.960675,840.2269,,,,819.75405,
930.9682,840.284925,,,,819.897575,
931.03645,840.443575,,,,819.956075,
931.203125,840.919025,,,,819.998325,
931.22485,841.0879,,,,820.020575,
931.30455,841.12135,,,,820.036175,
931.3401,841.1418,,,,820.099775,
931.85155,841.19185,,,,820.114675,
931.951625,841.29155,,,,820.2007,
931.952825,841.46445,,,,820.297475,
932.200025,841.820575,,,,820.328925,
932.419775,841.917825,,,,820.366175,
932.484875,842.1951,,,,820.4439,
932.568825,842.203525,,,,820.501625,
932.62715,842.27105,,,,820.556075,
932.733525,842.394525,,,,820.564425,
932.804125,842.5032,,,,820.61235,
932.9909,842.5597,,,,820.64,
933.02855,843.153,,,,820.665175,
933.07305,843.324775,,,,820.74895,
933.176675,843.3606,,,,820.842025,
933.298175,843.440475,,,,820.9074,
933.3072,843.6346,,,,820.937575,
933.4077,843.866475,,,,820.98555,
933.469125,844.084525,,,,821.019725,
933.56925,844.108025,,,,821.05985,
933.612225,844.295625,,,,821.075325,
933.879475,844.393325,,,,821.0959,
934.09575,844.6902,,,,821.13995,
934.19695,844.73835,,,,821.164675,
934.2947,844.908525,,,,821.224775,
934.394575,845.1336,,,,821.242925,
934.4371,845.377825,,,,821.261875,
934.55725,845.564525,,,,821.2791,
934.668975,845.681525,,,,821.298575,
934.823975,845.7847,,,,821.32185,
935.1382,845.8524,,,,821.37255,
935.171725,846.103075,,,,821.665525,
935.214475,846.146725,,,,821.763025,
935.304575,846.155225,,,,821.81175,
935.374175,846.19485,,,,821.823575,
935.399425,846.462025,,,,821.847375,
935.596525,846.48355,,,,821.928775,
935.682925,846.54255,,,,822.0034,
935.90015,846.586925,,,,822.074075,
936.13515,846.823425,,,,822.1562,
936.23545,847.24765,,,,822.35305,
936.280825,847.313575,,,,822.404025,
936.413225,847.43495,,,,822.445725,
936.669925,847.5319,,,,822.49415,
936.752875,847.9657,,,,822.534425,
936.800025,848.07845,,,,822.56515,
936.859,848.19495,,,,822.649075,
937.11055,848.376675,,,,822.677325,
937.20835,848.585325,,,,822.73225,
937.765075,848.85115,,,,822.755275,
937.8215,849.15995,,,,822.8022,
937.893275,849.33145,,,,822.93955,
937.98365,849.4208,,,,822.981775,
938.215275,849.68965,,,,823.009325,
938.38475,849.690675,,,,823.046925,
938.467925,849.74165,,,,823.089475,
938.5429,850.0349,,,,823.1373,
938.642025,850.0692,,,,823.17455,
938.71445,850.205375,,,,823.2189,
938.844475,850.301875,,,,823.248075,
938.907675,850.434075,,,,823.29175,
939.1732,850.4483,,,,823.33665,
939.252175,850.5728,,,,823.41195,
939.31365,850.580925,,,,823.474875,
939.6954,850.603225,,,,823.57605,
939.834075,850.662425,,,,823.640925,
939.8937,850.67085,,,,823.803775,
939.98325,850.7651,,,,823.851225,
940.104625,850.814625,,,,823.89285,
940.2508,850.921825,,,,824.0989,
940.44645,851.06805,,,,824.146225,
940.5691,851.483225,,,,824.227925,
940.641675,851.541625,,,,824.2991,
940.768775,851.605575,,,,824.3445,
940.97095,851.634325,,,,824.397825,
941.037425,851.643925,,,,824.468325,
941.13975,851.72375,,,,824.567575,
941.148,852.0123,,,,824.60505,
941.2436,852.251,,,,824.706375,
941.5491,852.638675,,,,824.771475,
941.57455,853.255175,,,,824.81345,
941.73195,853.6248,,,,824.960425,
941.821425,853.671575,,,,825.097875,
942.025525,853.97375,,,,825.20665,
942.150025,854.362425,,,,825.345025,
942.2941,854.562,,,,825.41345,
942.378675,854.696375,,,,825.456425,
942.41435,854.8085,,,,825.523575,
942.5487,854.984925,,,,825.59165,
942.59895,855.357775,,,,825.666625,
942.814425,855.514475,,,,825.72705,
942.950375,855.590775,,,,825.769575,
943.1534,855.62775,,,,825.81895,
943.220925,856.023525,,,,825.921775,
943.325,856.04665,,,,825.9772,
943.8844,856.11525,,,,826.041425,
943.947375,856.287375,,,,826.0834,
944.158975,856.34015,,,,826.197075,
944.32215,856.835975,,,,826.241525,
944.534225,856.8549,,,,826.308975,
945.324775,857.023375,,,,826.438175,
945.78605,857.066675,,,,826.482325,
945.999625,857.07775,,,,826.5363,
946.280325,857.1046,,,,826.745225,
946.3634,857.190775,,,,826.837675,
946.43795,857.23205,,,,826.933025,
946.55375,857.548625,,,,826.9861,
946.69245,857.619975,,,,827.055075,
946.730575,857.628275,,,,827.176675,
946.814575,857.68765,,,,827.2879,
946.8656,857.82015,,,,827.321175,
947.154825,857.960925,,,,827.55955,
947.230975,858.0287,,,,827.599975,
947.28015,858.16155,,,,827.65275,
947.33735,858.18115,,,,827.702825,
947.40075,858.7435,,,,827.778525,
947.47555,858.765825,,,,827.8778,
947.710575,858.92125,,,,827.97695,
947.711825,859.261975,,,,828.06545,
948.172025,859.3727,,,,828.111775,
948.2356,859.65535,,,,828.136875,
948.2901,859.68845,,,,828.1947,
948.424025,859.827425,,,,828.2185,
948.581125,859.85685,,,,828.289725,
948.811825,860.41185,,,,828.3862,
949.150525,860.416975,,,,828.46745,
949.458275,860.467925,,,,828.5199,
949.48095,860.58415,,,,828.572525,
949.72925,860.655325,,,,828.61345,
949.848225,861.485575,,,,828.643475,
950,861.629525,,,,828.67595,
950.5682,861.6831,,,,828.77055,
950.70935,861.757275,,,,828.82585,
950.814875,861.803925,,,,828.877775,
950.905175,862.201225,,,,828.909775,
951.094425,862.275625,,,,828.965075,
951.099725,862.324875,,,,829.195675,
951.518475,862.515075,,,,829.2319,
951.597075,862.60795,,,,829.297275,
951.634725,862.66345,,,,829.492225,
951.77695,862.777775,,,,829.56925,
951.90835,862.893725,,,,829.7068,
952.1933,863.009875,,,,829.74445,
952.28875,863.05055,,,,829.787175,
952.3132,863.181,,,,829.8043,
952.369225,863.267925,,,,829.819925,
952.6476,863.660625,,,,829.8369,
952.7048,863.662075,,,,829.8874,
952.810925,864.147525,,,,829.910425,
952.93415,864.229225,,,,829.935075,
952.9529,864.330925,,,,830.04045,
953.4643,864.452025,,,,830.1735,
953.828375,864.53865,,,,830.25995,
954.08765,864.556775,,,,830.30765,
954.223525,864.72935,,,,830.3586,
954.44355,864.8469,,,,830.438275,
954.72405,864.946475,,,,830.5015,
954.867775,864.985425,,,,830.5211,
955.044575,865.0021,,,,830.53645,
955.073775,865.030025,,,,830.599325,
955.436,865.06415,,,,830.668575,
955.7063,865.238225,,,,830.7141,
955.8031,865.3348,,,,830.7687,
955.9022,865.867275,,,,830.7984,
956.03135,866.18605,,,,830.822975,
956.0672,866.293625,,,,830.931375,
956.1676,866.482975,,,,830.9834,
956.23995,866.65755,,,,831.063625,
956.486775,866.685925,,,,831.075075,
956.561375,866.90115,,,,831.165075,
956.81465,867.256775,,,,831.298525,
956.95585,867.33705,,,,831.434575,
956.9636,867.47275,,,,831.4771,
957.0837,867.5407,,,,831.573025,
957.128675,867.60575,,,,831.737975,
957.299475,867.871325,,,,831.761075,
957.8114,867.938575,,,,831.78495,
957.991,867.98405,,,,831.96105,
958.076825,868.055175,,,,832.017,
958.1541,868.737075,,,,832.097825,
958.18385,869.27495,,,,832.14835,
958.23785,869.32505,,,,832.189975,
958.288825,869.431975,,,,832.28365,
958.405675,869.523075,,,,832.394825,
958.562925,869.578975,,,,832.44285,
958.66155,869.6905,,,,832.534475,
958.993075,869.69215,,,,832.662575,
959.0532,869.75895,,,,832.723625,
959.09775,869.79385,,,,832.800425,
959.1162,870.206025,,,,832.84155,
959.1891,870.451875,,,,832.881975,
959.336725,870.835925,,,,833.032525,
959.344275,871.020575,,,,833.06165,
959.368325,871.022525,,,,833.117375,
959.4209,871.264875,,,,833.138925,
959.4568,871.333475,,,,833.156175,
959.525975,871.4436,,,,833.183675,
959.688425,871.54065,,,,833.196275,
959.824975,871.725775,,,,833.247425,
959.967,871.83195,,,,833.410925,
960.0752,872.05205,,,,833.50985,
960.1797,872.322825,,,,833.574225,
960.41795,872.36545,,,,833.62135,
960.815775,872.48465,,,,833.639425,
960.99985,872.49935,,,,833.717425,
961.06495,873.151675,,,,833.825525,
961.17325,873.154225,,,,833.840175,
961.22465,873.216725,,,,833.873925,
961.314825,873.263575,,,,833.90245,
961.817625,873.32795,,,,834.013475,
962.04235,873.3491,,,,834.044,
962.0626,873.434175,,,,834.1115,
