SPK_SPKC02a (inhibited),SPK_SPKC05a (inhibited)
175.359725,
175.3737,
175.411125,
175.423725,
175.438325,
175.4455,
175.453075,
175.46505,
175.477825,
175.510375,
175.518675,
175.54775,
175.55625,
175.5682,
175.58435,
175.6012,
175.621025,
175.6308,
175.651975,
175.671525,
175.681125,
175.696575,
175.7087,
175.7289,
175.7489,
175.759475,
175.761475,
175.77315,
175.793875,
175.82285,
175.8721,
175.889175,
175.89595,
175.985525,
176.007375,
176.03465,
176.047925,
176.097575,
176.10535,
176.11365,
176.137475,
176.17235,
176.181475,
176.23505,
176.2608,
176.27375,
176.294025,
176.303325,
176.317275,
176.3231,
176.3416,
176.391225,
176.39935,
176.468725,
176.483,
176.5035,
176.5216,
176.543625,
176.550075,
176.57715,
176.5868,
176.612325,
176.622625,
176.703975,
176.7423,
176.76085,
176.770475,
176.777725,
176.80455,
176.830825,
176.8388,
176.849975,
176.86945,
176.915275,
176.935575,
176.953775,
176.963725,
176.975775,
177.018025,
177.0306,
177.1777,
177.187325,
177.199075,
177.20515,
177.22205,
177.228325,
177.273275,
177.28485,
177.297625,
177.3222,
177.42875,
177.455825,
177.46285,
177.4854,
177.497275,
177.530325,
177.548,
177.60235,
177.62815,
177.6857,
177.699825,
177.7412,
177.81385,
177.840975,
177.84385,
177.85895,
177.915825,
177.934825,
177.991775,
178.021175,
178.025525,
178.050875,
178.054625,
178.071275,
178.089625,
178.102625,
178.11855,
178.130275,
178.1433,
178.237225,
178.4652,
178.521475,
178.5277,
178.67855,
178.69115,
178.730325,
178.77015,
178.793375,
178.8176,
178.82185,
178.848675,
178.89895,
178.956425,
178.980625,
178.99335,
179.0463,
179.166,
179.18055,
179.206075,
179.21735,
179.311725,
179.319575,
179.39685,
179.570075,
179.632625,
179.6419,
179.667375,
179.702225,
179.73385,
179.752225,
179.79315,
179.8338,
179.841325,
179.857875,
179.867175,
179.966825,
179.99965,
180.032625,
180.09515,
180.1015,
180.1154,
180.178125,
180.277775,
180.288175,
180.301225,
180.338,
180.367,
180.39555,
180.42795,
180.452,
180.46645,
180.482675,
180.494175,
180.510825,
180.522625,
180.526275,
180.54535,
180.5511,
180.598275,
180.629475,
180.637325,
180.65835,
180.667525,
180.6839,
180.703675,
180.71805,
180.72915,
180.7359,
180.7408,
180.7831,
180.7955,
180.8104,
180.822325,
180.835025,
180.841825,
180.865225,
180.899275,
180.9035,
180.918175,
180.9226,
180.9473,
180.9744,
180.981325,
181.031,
181.05025,
181.083275,
181.121675,
181.12705,
181.1392,
181.1745,
181.189525,
181.198525,
181.2289,
181.248725,
181.3173,
181.3532,
181.37375,
181.382625,
181.39835,
181.4038,
181.425275,
181.440575,
181.457325,
181.47135,
181.487675,
181.5011,
181.50815,
181.530375,
181.557725,
181.566775,
181.579475,
181.589425,
181.599525,
181.615425,
181.6321,
181.652,
181.666775,
181.680275,
181.703675,
181.7159,
181.740625,
181.7577,
181.767875,
181.8185,
181.865775,
181.88655,
181.89695,
181.91725,
181.9361,
181.95755,
181.974975,
181.97985,
181.992175,
181.99705,
182.005725,
182.017375,
182.031525,
182.041275,
182.067075,
182.0722,
182.079525,
182.08125,
182.089475,
182.114275,
182.128275,
182.1404,
182.158,
182.18585,
182.204525,
182.2521,
182.27715,
182.31885,
182.3646,
182.417375,
182.4871,
182.589225,
182.608625,
182.61745,
182.634925,
182.683275,
182.6917,
182.720225,
182.738925,
182.765875,
182.778775,
182.802275,
182.810025,
182.8315,
182.854975,
182.865625,
182.921125,
182.967525,
182.987275,
183.015175,
183.01995,
183.040575,
183.055525,
183.073575,
183.083575,
183.10475,
183.122225,
183.15185,
183.16195,
183.176825,
183.20405,
183.216525,
183.234975,
183.26415,
183.272225,
183.284275,
183.3209,
183.330825,
183.34125,
183.3493,
183.3586,
183.37075,
183.375075,
183.3851,
183.3975,
183.41975,
183.445025,
183.459175,
183.470975,
183.4832,
183.4941,
183.525275,
183.533775,
183.5391,
183.55585,
183.566575,
183.57,
183.66835,
183.6872,
183.71415,
183.727675,
183.73945,
183.774025,
183.779575,
183.79045,
183.797825,
183.805775,
183.8077,
183.814175,
183.8355,
183.85665,
183.8849,
183.898075,
183.91405,
183.96555,
183.993325,
184.0006,
184.044825,
184.0568,
184.064775,
184.071275,
184.08245,
184.1004,
184.10515,
184.11715,
184.12695,
184.140225,
184.1905,
184.204675,
184.208275,
184.2188,
184.22215,
184.2399,
184.25735,
184.2623,
184.2736,
184.283825,
184.28905,
184.304175,
184.3282,
184.3397,
184.388425,
184.427625,
184.469525,
184.48285,
184.486475,
184.518275,
184.536325,
184.5479,
184.563475,
184.57265,
184.585925,
184.5997,
184.610725,
184.637575,
184.660125,
184.672225,
184.69685,
184.7124,
184.77055,
184.7937,
184.81775,
184.8307,
184.83795,
184.8593,
184.8922,
184.91745,
184.9286,
184.93935,
184.949975,
184.95855,
184.97135,
184.9855,
184.987675,
185.003325,
185.014925,
185.035275,
185.097225,
185.1187,
185.142325,
185.148675,
185.170075,
185.1856,
185.192225,
185.20735,
185.24635,
185.2507,
185.271025,
185.302275,
185.310925,
185.325725,
185.337775,
185.35555,
185.427375,
185.59845,
185.60395,
185.69065,
185.701875,
185.7404,
185.757775,
185.763925,
185.775475,
185.787875,
185.805925,
185.828075,
185.84485,
185.858625,
185.87115,
185.8801,
185.89645,
185.9091,
185.922925,
185.951725,
185.9673,
185.992325,
185.99965,
186.008975,
186.01925,
186.03885,
186.0477,
186.05755,
186.07,
186.103375,
186.113275,
186.1311,
186.13935,
186.155275,
186.1603,
186.167525,
186.1777,
186.193225,
186.2017,
186.224325,
186.2386,
186.2501,
186.25675,
186.2667,
186.2824,
186.2991,
186.3114,
186.319325,
186.327675,
186.3369,
186.34695,
186.3672,
186.38365,
186.39265,
186.405175,
186.431075,
186.439875,
186.478075,
186.48725,
186.5013,
186.5121,
186.528475,
186.546975,
186.550975,
186.56155,
186.57375,
186.576525,
186.58645,
186.592625,
186.605275,
186.611,
186.62115,
186.6355,
186.6419,
186.657,
186.660675,
186.6669,
186.68285,
186.69235,
186.70115,
186.7046,
186.71825,
186.72815,
186.734,
186.75265,
186.812,
186.822125,
186.837925,
186.843825,
186.846375,
186.860825,
186.881225,
186.889225,
186.905725,
186.910875,
186.925775,
186.935525,
186.93985,
186.9508,
186.969875,
186.97575,
186.9927,
187.01,
187.019325,
187.0849,
187.108525,
187.12115,
187.1281,
187.1765,
187.187975,
187.194025,
187.212375,
187.2352,
187.238825,
187.24285,
187.269875,
187.278625,
187.285475,
187.29715,
187.310125,
187.318375,
187.333725,
187.35075,
187.376,
187.392325,
187.4022,
187.435425,
187.47175,
187.4855,
187.51135,
187.53525,
187.5398,
187.56185,
187.5755,
187.592675,
187.603275,
187.61515,
187.62225,
187.6368,
187.6447,
187.654825,
187.6705,
187.67805,
187.692575,
187.7046,
187.71665,
187.730525,
187.81155,
187.879475,
187.8938,
187.901275,
187.932375,
187.957875,
187.992375,
188.02825,
188.042325,
188.083225,
188.088525,
188.1097,
188.119625,
188.145925,
188.1938,
188.22455,
188.296675,
188.30965,
188.3422,
188.344875,
188.3783,
188.4145,
188.431425,
188.495725,
188.52705,
188.532725,
188.540625,
188.554075,
188.572425,
188.622575,
188.6346,
188.650525,
188.65795,
188.67155,
188.6849,
188.7182,
188.7254,
188.801,
188.887525,
188.910325,
188.92145,
188.9291,
188.9395,
188.978475,
188.9993,
189.007075,
189.0302,
189.039825,
189.09745,
189.116725,
189.124025,
189.128875,
189.14975,
189.1665,
189.204775,
189.2266,
189.238375,
189.27035,
189.2741,
189.2942,
189.308325,
189.34635,
189.352575,
189.36595,
189.374675,
189.385875,
189.40425,
189.4232,
189.433875,
189.446775,
189.4615,
189.472175,
189.49245,
189.509525,
189.531375,
189.556975,
189.56635,
189.58585,
189.625875,
189.636375,
189.652,
189.658675,
189.668325,
189.686525,
189.70005,
189.707275,
189.726675,
189.7356,
189.754675,
189.760425,
189.772325,
189.7994,
189.814575,
189.824975,
189.848825,
189.85695,
189.881975,
189.894475,
189.91875,
189.974875,
190.002925,
190.02005,
190.058975,
190.072275,
190.081,
190.08825,
190.1146,
190.12685,
190.15465,
190.164325,
190.1841,
190.193975,
190.214,
190.219625,
190.23695,
190.247325,
190.265075,
190.281525,
190.291175,
190.309825,
190.317,
190.328725,
190.337875,
190.350875,
190.3728,
190.3907,
190.397875,
190.4077,
190.417225,
190.45075,
190.4652,
190.476075,
190.48845,
190.498475,
190.506825,
190.5178,
190.5335,
190.569475,
190.598525,
190.6102,
190.627475,
190.639425,
190.644175,
190.6628,
190.669225,
190.704475,
190.7125,
190.727675,
190.74435,
190.762825,
190.77485,
190.78675,
190.799,
190.80535,
190.849825,
190.85545,
190.868,
190.873175,
190.890375,
190.90275,
190.91165,
190.9276,
190.9453,
190.972125,
190.981325,
191.0106,
191.0255,
191.038075,
191.053375,
191.08705,
191.101325,
191.1242,
191.141275,
191.147375,
191.165175,
191.2079,
191.22835,
191.243175,
191.25595,
191.281775,
191.317,
191.3381,
191.356225,
191.38085,
191.4315,
191.455125,
191.462975,
191.47685,
191.48225,
191.48905,
191.495925,
191.526475,
191.554375,
191.59335,
191.624775,
191.649225,
191.655175,
191.672225,
191.734325,
191.73915,
191.758175,
191.7629,
191.768525,
191.801975,
191.8055,
191.81935,
191.82585,
191.8383,
191.843275,
191.8561,
191.93125,
191.9482,
192.045475,
192.05525,
192.102975,
192.1176,
192.1308,
192.141175,
192.153975,
192.161575,
192.215725,
192.2409,
192.32055,
192.333575,
192.343,
192.36105,
192.38395,
192.397425,
192.40445,
192.4167,
192.4217,
192.432875,
192.4558,
192.4763,
192.496025,
192.53325,
192.550625,
192.570825,
192.59635,
192.619025,
192.6464,
192.657475,
192.675575,
192.708825,
192.720075,
192.733175,
192.749825,
192.786125,
192.819025,
192.85615,
192.862375,
192.914375,
192.9312,
192.957675,
192.9773,
192.99675,
193.011825,
193.03145,
193.0663,
193.073625,
193.11805,
193.14235,
193.167975,
193.2033,
193.222375,
193.230075,
193.2429,
193.2609,
193.28515,
193.2985,
193.31145,
193.335375,
193.3555,
193.378475,
193.394375,
193.40675,
193.42215,
193.4243,
193.4463,
193.4622,
193.475225,
193.488775,
193.4924,
193.52795,
193.5468,
193.554925,
193.56465,
193.587525,
193.603075,
193.612525,
193.6285,
193.6374,
193.64955,
193.66115,
193.669425,
193.679575,
193.698625,
193.706025,
193.72885,
193.73605,
193.746175,
193.76405,
193.82465,
193.8531,
193.8607,
193.866,
193.88015,
193.895025,
193.902825,
193.914525,
193.930475,
193.936275,
193.96505,
193.988475,
194.000925,
194.0182,
194.022875,
194.0443,
194.04865,
194.0658,
194.079075,
194.086275,
194.127225,
194.153375,
194.17045,
194.184625,
194.2006,
194.2047,
194.252225,
194.272375,
194.312975,
194.354425,
194.38615,
194.40935,
194.417725,
194.4488,
194.464675,
194.4779,
194.489975,
194.510825,
194.5494,
194.581975,
194.6007,
194.63005,
194.655575,
194.661,
194.6863,
194.747875,
194.758675,
194.773525,
194.8214,
194.8335,
194.84225,
194.868775,
194.917675,
194.988575,
194.9945,
194.997,
195.048025,
195.057775,
195.0783,
195.09695,
195.120575,
195.1424,
195.150875,
195.164775,
195.1818,
195.19375,
195.22035,
195.239375,
195.257975,
195.27,
195.280875,
195.29265,
195.29875,
195.3095,
195.32675,
195.336675,
195.357325,
195.368375,
195.387125,
195.404025,
195.425925,
195.43725,
195.46255,
195.497625,
195.505125,
195.537725,
195.56495,
195.59655,
195.6085,
195.652125,
195.6957,
195.719625,
195.729775,
195.754325,
195.776375,
195.781125,
195.81025,
195.826825,
195.841975,
195.855325,
195.876,
195.883775,
195.8937,
195.90075,
195.916725,
195.925225,
195.938275,
195.947275,
195.993075,
195.998775,
196.04775,
196.059,
196.0642,
196.069125,
196.089075,
196.099175,
196.14085,
196.147175,
196.161325,
196.17515,
196.180425,
196.191375,
196.2026,
196.215875,
196.234975,
196.24305,
196.2523,
196.2647,
196.271375,
196.28615,
196.304025,
196.349475,
196.36755,
196.3842,
196.42605,
196.43675,
196.45025,
196.472525,
196.5371,
196.55535,
196.570825,
196.58505,
196.591025,
196.5977,
196.64165,
196.65115,
196.67575,
196.686825,
196.71025,
196.725475,
196.748725,
196.756075,
196.7831,
196.785925,
196.7992,
196.838675,
196.855275,
196.866425,
196.873575,
196.8921,
196.909025,
196.9363,
196.947525,
196.97425,
196.98275,
196.9903,
196.998025,
197.0111,
197.026675,
197.0331,
197.0413,
197.06125,
197.0792,
197.09985,
197.15545,
197.1729,
197.199975,
197.225175,
197.23985,
197.255075,
197.285975,
197.300875,
197.3122,
197.35865,
197.401525,
197.42865,
197.464875,
197.49145,
197.5241,
197.562325,
197.629375,
197.728775,
197.7609,
197.83835,
197.863775,
197.875075,
197.906025,
197.916825,
198.0223,
198.077225,
198.0933,
198.11225,
198.1692,
198.181775,
198.22065,
198.2504,
198.265525,
198.28165,
198.291,
198.3101,
198.3229,
198.34185,
198.35945,
198.375325,
198.398325,
198.40695,
198.425525,
198.44135,
198.449525,
198.461725,
198.486175,
198.49885,
198.5102,
198.5223,
198.535675,
198.557525,
198.590275,
198.646225,
198.6552,
198.65715,
198.678075,
198.683325,
198.694175,
198.70785,
198.715475,
198.72885,
198.749875,
198.779975,
198.79415,
198.812775,
198.823375,
198.8284,
198.83225,
198.8401,
198.8508,
198.861475,
198.87145,
198.881425,
198.888275,
198.90315,
198.90755,
198.9207,
198.924675,
198.9446,
198.958075,
198.9689,
198.98215,
198.99365,
199.0005,
199.008875,
199.021475,
199.028325,
199.085825,
199.097725,
199.1207,
199.13005,
199.1428,
199.1584,
199.16995,
199.21445,
199.227975,
199.23135,
199.243175,
199.2579,
199.2625,
199.332475,
199.355475,
199.365425,
199.3834,
199.39035,
199.3994,
199.40985,
199.41745,
199.425625,
199.432,
199.441,
199.44425,
199.455975,
199.47665,
199.49765,
199.50425,
199.515375,
199.52405,
199.528025,
199.5546,
199.565725,
199.574675,
199.579475,
199.5892,
199.59995,
199.605525,
199.6128,
199.61585,
199.6265,
199.658875,
199.663625,
199.67175,
199.6861,
199.69095,
199.714225,
199.7255,
199.73265,
199.776725,
199.8056,
199.824175,
199.850325,
199.85585,
199.873475,
199.89925,
199.9552,
200.016625,
200.0443,
200.103475,
200.140225,
200.16315,
200.2222,
200.23215,
200.249675,
200.270975,
200.3143,
200.368975,
200.3828,
200.388625,
200.40005,
200.4248,
200.426675,
200.4511,
200.47355,
200.48955,
200.504,
200.5118,
200.598325,
200.614025,
200.624425,
200.63705,
200.66175,
200.6707,
200.690125,
200.698925,
200.7117,
200.747175,
200.76965,
200.790225,
200.802575,
200.8271,
200.83975,
200.8758,
200.902725,
200.92395,
200.965425,
200.977625,
200.989,
201.016525,
201.028625,
201.058725,
201.066975,
201.083225,
201.097775,
201.13815,
201.14925,
201.16095,
201.18135,
201.194375,
201.22175,
201.240225,
201.277725,
201.292,
201.30395,
201.33735,
201.34165,
201.365075,
201.376775,
201.3874,
201.403625,
201.412975,
201.4252,
201.432825,
201.439075,
201.454925,
201.4612,
201.518275,
201.53065,
201.545625,
201.560075,
201.5732,
201.579325,
201.592225,
201.602325,
201.61895,
201.638625,
201.64805,
201.668175,
201.68295,
201.689,
201.708925,
201.720775,
201.730375,
201.7546,
201.772325,
201.797375,
201.810325,
201.828825,
201.8373,
201.84625,
201.8513,
201.87015,
201.880525,
201.89715,
201.90375,
201.993175,
202.001775,
202.041375,
202.07645,
202.0981,
202.1096,
202.116525,
202.142475,
202.1505,
202.173875,
202.316325,
202.372125,
202.45755,
202.486075,
202.6004,
202.6468,
202.6799,
202.7049,
202.734175,
202.75875,
202.79065,
202.793275,
202.83705,
202.8455,
202.8566,
202.87785,
202.894625,
202.9217,
202.935475,
202.945675,
202.95415,
202.966,
202.9789,
203.028925,
203.06035,
203.064625,
203.110725,
203.125675,
203.138575,
203.159,
203.17235,
203.1856,
203.203475,
203.223375,
203.230925,
203.2435,
203.253275,
203.28165,
203.287,
203.29685,
203.3082,
203.3186,
203.32615,
203.341025,
203.347025,
203.348525,
203.38585,
203.3959,
203.423775,
203.430525,
203.45085,
203.464075,
203.4796,
203.48855,
203.4992,
203.506075,
203.518925,
203.52945,
203.56295,
203.57725,
203.585925,
203.59375,
203.60095,
203.605475,
203.611125,
203.63925,
203.65835,
203.66975,
203.6758,
203.6909,
203.70255,
203.71645,
203.72805,
203.740425,
203.7609,
203.77575,
203.784175,
203.78865,
203.80925,
203.826825,
203.84315,
203.853425,
203.891225,
203.909275,
203.920975,
203.9526,
203.963725,
203.972275,
203.985425,
203.9897,
203.994325,
204.015925,
204.027475,
204.037325,
204.043575,
204.0503,
204.055,
204.06975,
204.074175,
204.0907,
204.100975,
204.120425,
204.1692,
204.17195,
204.178425,
204.1854,
204.190325,
204.203025,
204.208625,
204.2158,
204.2319,
204.242675,
204.261425,
204.2759,
204.366825,
204.376075,
204.39285,
204.400625,
204.415175,
204.4217,
204.43425,
204.448575,
204.466625,
204.52555,
204.538625,
204.563375,
204.58715,
204.60305,
204.614175,
204.618175,
204.64745,
204.6662,
204.6683,
204.685725,
204.6991,
204.716225,
204.735975,
204.76885,
204.775675,
204.79145,
204.80175,
204.818775,
204.838875,
204.861025,
204.9092,
204.92835,
204.9724,
204.98615,
204.99055,
205.001875,
205.03415,
205.07995,
205.093425,
205.143075,
205.14905,
205.15545,
205.160925,
205.186325,
205.230875,
205.23845,
205.2537,
205.266975,
205.27555,
205.293025,
205.337,
205.340475,
205.353525,
205.368475,
205.439925,
205.448575,
205.4624,
205.47385,
205.49665,
205.51645,
205.54675,
205.55675,
205.59275,
205.610825,
205.6217,
205.636025,
205.6604,
205.67365,
205.686975,
205.709875,
205.72765,
205.7541,
205.7885,
205.8051,
205.820175,
205.8323,
205.870925,
205.896575,
205.9118,
205.91845,
205.93805,
205.943725,
205.953525,
205.9647,
205.977975,
205.982975,
205.994025,
206.04445,
206.06645,
206.0741,
206.109425,
206.116725,
206.128225,
206.1517,
206.178475,
206.197175,
206.204625,
206.215675,
206.2548,
206.25865,
206.284575,
206.3007,
206.309125,
206.31815,
206.3503,
206.36885,
206.381225,
206.386475,
206.400225,
206.406025,
206.420825,
206.432425,
206.4425,
206.450075,
206.47785,
206.4945,
206.50455,
206.53225,
206.5488,
206.574275,
206.5852,
206.618425,
206.630875,
206.642975,
206.66765,
206.6753,
206.71555,
206.72375,
206.737275,
206.745825,
206.769325,
206.777875,
206.786125,
206.81315,
206.822925,
206.833975,
206.852025,
206.8643,
206.872925,
206.879925,
206.886575,
206.902725,
206.910525,
206.963275,
206.9781,
207.002125,
207.018325,
207.031175,
207.046725,
207.061125,
207.074975,
207.0927,
207.1126,
207.1259,
207.137,
207.141875,
207.16645,
207.17265,
207.187075,
207.20775,
207.221425,
207.2325,
207.2408,
207.25235,
207.256825,
207.2639,
207.2718,
207.2869,
207.291725,
207.30435,
207.30655,
207.323375,
207.371225,
207.39695,
207.421925,
207.4418,
207.446875,
207.5682,
207.59525,
207.681975,
207.735075,
207.75935,
207.793775,
207.80165,
207.93315,
207.9455,
207.967125,
207.98935,
208.03755,
208.042425,
208.056075,
208.061775,
208.084075,
208.10015,
208.1193,
208.136225,
208.147975,
208.15685,
208.1677,
208.191125,
208.204025,
208.243175,
208.25325,
208.26905,
208.275825,
208.28765,
208.304525,
208.319125,
208.32995,
208.34795,
208.378325,
208.391575,
208.4125,
208.423775,
208.4428,
208.451725,
208.45895,
208.465825,
208.47715,
208.48985,
208.507475,
208.526975,
208.53615,
208.5463,
208.54905,
208.5639,
208.5801,
208.59035,
208.59895,
208.60205,
208.61165,
208.616925,
208.633425,
208.63685,
208.651075,
208.66285,
208.671375,
208.67845,
208.683775,
208.69035,
208.70695,
208.71515,
208.7225,
208.740825,
208.756325,
208.769325,
208.795725,
208.8027,
208.807425,
208.827925,
208.834675,
208.845325,
208.856025,
208.87165,
208.88465,
208.8955,
208.917025,
208.94015,
208.94805,
208.9634,
208.9792,
208.99695,
209.02355,
209.043025,
209.058975,
209.07595,
209.0862,
209.091625,
209.1081,
209.116425,
209.1297,
209.1358,
209.143725,
209.1643,
209.197125,
209.216525,
209.252975,
209.268375,
209.274375,
209.314575,
209.340675,
209.359325,
209.396825,
209.415025,
209.4443,
209.52515,
209.5458,
209.56045,
209.59575,
209.606575,
209.620875,
209.641825,
209.654375,
209.6967,
209.702,
209.713375,
209.721625,
209.7374,
209.74685,
209.760575,
209.7719,
209.78305,
209.8068,
209.829725,
209.844875,
209.85805,
209.8671,
209.88105,
209.9027,
209.920525,
209.947675,
209.960575,
209.9749,
210.029225,
210.064075,
210.076125,
210.09075,
210.10545,
210.12465,
210.142375,
210.165975,
210.190075,
210.221975,
210.23235,
210.2486,
210.2765,
210.287975,
210.299075,
210.342875,
210.36215,
210.39355,
210.41115,
210.422625,
210.428875,
210.442825,
210.462175,
210.4754,
210.484075,
210.501425,
210.51555,
210.565675,
210.574325,
210.5855,
210.60055,
210.6096,
210.634225,
210.65175,
210.66385,
210.67385,
210.678975,
210.70985,
210.7216,
210.7357,
210.7494,
210.756925,
210.763975,
210.77045,
210.78975,
210.80475,
210.818175,
210.8308,
210.84485,
210.86215,
210.87425,
210.8824,
210.896025,
210.906625,
210.9303,
210.937775,
210.9389,
210.95585,
210.974125,
210.982975,
211.00205,
211.00445,
211.013475,
211.04165,
211.057325,
211.069725,
211.085075,
211.10285,
211.10805,
211.11765,
211.127025,
211.1338,
211.155525,
211.174375,
211.18125,
211.19035,
211.2203,
211.2275,
211.2436,
211.2529,
211.26475,
211.275575,
211.28265,
211.292525,
211.29835,
211.356675,
211.3702,
211.425225,
211.454175,
211.4742,
211.4897,
211.496925,
211.501825,
211.5409,
211.569375,
211.5887,
211.648,
211.6589,
211.70805,
211.734525,
211.7674,
211.787,
211.813475,
211.83385,
211.837025,
211.864625,
211.900875,
211.928725,
211.947825,
211.95185,
211.961675,
211.98275,
211.98735,
212.00295,
212.013825,
212.035675,
212.04955,
212.10525,
212.1153,
212.121425,
212.135425,
212.144925,
212.162525,
212.176975,
212.184,
212.199575,
212.208975,
212.21575,
212.2225,
212.2286,
212.2405,
212.2734,
212.2777,
212.298875,
212.31655,
212.327,
212.346325,
212.367525,
212.376125,
212.3871,
212.40045,
212.403975,
212.4161,
212.479425,
212.4902,
212.495525,
212.506225,
212.5376,
212.548875,
212.551925,
212.568625,
212.582875,
212.609125,
212.62,
212.62625,
212.62925,
212.638675,
212.652725,
212.6656,
212.6755,
212.682975,
212.68885,
212.700675,
212.7123,
212.7264,
212.745475,
212.750625,
212.75545,
212.7705,
212.779825,
212.789775,
212.803625,
212.823775,
212.839175,
212.8518,
212.86335,
212.867475,
212.888025,
212.918275,
212.923475,
212.9373,
212.9575,
212.9723,
212.9796,
212.989275,
213.002475,
213.01035,
213.021625,
213.02955,
213.035225,
213.037575,
213.0479,
213.061325,
213.0696,
213.076,
213.082025,
213.09615,
213.114975,
213.1205,
213.131825,
213.14325,
213.154225,
213.159275,
213.166025,
213.17335,
213.1792,
213.18475,
213.193375,
213.20375,
213.211875,
213.22065,
213.230725,
213.259875,
213.266775,
213.27425,
213.2906,
213.303325,
213.322925,
213.329525,
213.3461,
213.368575,
213.38185,
213.398925,
213.414825,
213.43595,
213.4577,
213.469,
213.479875,
213.484225,
213.49755,
213.514825,
213.520675,
213.535375,
213.543725,
213.56315,
213.574675,
213.580925,
213.586375,
213.6203,
213.639275,
213.652725,
213.659025,
213.669175,
213.6714,
213.67965,
213.7158,
213.732625,
213.737875,
213.753325,
213.75975,
213.769025,
213.781525,
213.789225,
213.80865,
213.814225,
213.82465,
213.835125,
213.8447,
213.857875,
213.87055,
213.88465,
213.892575,
213.905875,
213.91605,
213.9546,
213.95935,
213.99475,
214.000625,
214.019675,
214.03165,
214.0367,
214.04485,
214.055575,
214.064,
214.103125,
214.1174,
214.139,
214.1552,
214.167225,
214.180825,
214.184825,
214.198625,
214.230375,
214.25715,
214.27145,
214.277775,
214.291275,
214.308775,
214.346825,
214.35675,
214.370575,
214.377875,
214.39275,
214.414525,
214.417475,
214.4552,
214.4706,
214.476775,
214.485075,
214.48935,
214.504675,
214.5226,
214.53315,
214.536475,
214.549,
214.570425,
214.6088,
214.6159,
214.6315,
214.638175,
214.670025,
214.67405,
214.789425,
214.801025,
214.8547,
215.00695,
215.042125,
215.051525,
215.055725,
215.084375,
215.1075,
215.12435,
215.13895,
215.15815,
215.1807,
215.1917,
215.20115,
215.22775,
215.2305,
215.257375,
215.261,
215.26245,
215.3318,
215.401875,
215.4456,
215.462175,
215.481275,
215.492525,
215.500775,
215.517875,
215.52995,
215.537175,
215.555725,
215.567525,
215.58775,
215.6055,
215.61285,
215.61795,
215.679675,
215.702675,
215.710625,
215.7164,
215.7351,
215.7482,
215.753875,
215.77015,
215.780175,
215.7913,
215.80305,
215.827925,
215.838725,
215.84645,
215.85865,
215.867575,
215.877125,
215.888025,
215.893225,
215.9097,
215.922325,
215.925025,
215.93175,
215.94025,
215.948575,
215.970275,
215.974475,
215.986175,
215.991075,
215.997725,
216.0106,
216.020825,
216.036,
216.0424,
216.06005,
216.07015,
216.07885,
216.09705,
216.1106,
216.119775,
216.129525,
216.13845,
216.14795,
216.152025,
216.16305,
216.178125,
216.196525,
216.1982,
216.204875,
216.21435,
216.236725,
216.241,
216.25645,
216.263425,
216.27525,
216.28255,
216.28665,
216.3012,
216.307625,
216.3167,
216.320625,
216.347275,
216.356475,
216.366175,
216.375325,
216.398775,
216.402075,
216.411675,
216.417375,
216.4294,
216.4478,
216.45115,
216.460225,
216.4641,
216.4759,
216.483375,
216.491125,
216.4973,
216.50325,
216.50865,
216.5223,
216.550325,
216.5575,
216.564175,
216.57265,
216.590525,
216.59535,
216.6135,
216.6223,
216.6353,
216.6636,
216.67015,
216.6884,
216.71265,
216.72015,
216.732425,
216.74925,
216.778075,
216.788825,
216.826075,
216.836875,
216.854375,
216.87085,
216.882425,
216.89825,
216.90175,
216.914525,
216.9278,
216.941275,
216.952525,
216.961075,
216.98875,
217.0012,
217.0104,
217.023375,
217.0365,
217.0459,
217.06005,
217.071875,
217.08145,
217.093,
217.0994,
217.1205,
217.134725,
217.14235,
217.17045,
217.204375,
217.2091,
217.2187,
217.228225,
217.2375,
217.257075,
217.264275,
217.2706,
217.278625,
217.292525,
217.29915,
217.322025,
217.3271,
217.3369,
217.342725,
217.357,
217.3696,
217.37895,
217.4078,
217.42405,
217.433675,
217.439075,
217.44765,
217.4585,
217.463475,
217.473575,
217.488475,
217.521625,
217.5292,
217.541425,
217.546425,
217.55175,
217.561725,
217.564675,
217.58205,
217.596625,
217.624275,
217.634825,
217.639425,
217.645175,
217.65885,
217.6699,
217.67615,
217.68395,
217.691225,
217.70195,
217.716325,
217.7249,
217.73225,
217.75755,
217.776375,
217.7924,
217.804,
217.8197,
217.83165,
217.844225,
217.855325,
217.863175,
217.871725,
217.875475,
217.888675,
217.904525,
217.923625,
217.936325,
217.946825,
217.953025,
217.965925,
217.977325,
217.98475,
217.99175,
218.01115,
218.036875,
218.04685,
218.058925,
218.081475,
218.08915,
218.09575,
218.1161,
218.12405,
218.136725,
218.163725,
218.1774,
218.1888,
218.2291,
218.2453,
218.289325,
218.309025,
218.3496,
218.353475,
218.372425,
218.405225,
218.415825,
218.4327,
218.450525,
218.463825,
218.48985,
218.49865,
218.5055,
218.5161,
218.533225,
218.545975,
218.554075,
218.567325,
218.58335,
218.5895,
218.617675,
218.62995,
218.64005,
218.646275,
218.6645,
218.675875,
218.69595,
218.7125,
218.742425,
218.747325,
218.75605,
218.763,
218.767575,
218.797875,
218.80485,
218.8381,
218.8678,
218.89715,
218.910475,
218.93475,
218.960075,
218.968925,
218.979275,
218.9893,
219.0008,
219.009225,
219.018375,
