SPK_SPKC08a (no opto-tagging),SPK_SPKC10a (inhi),SPK_SPKC11a (exc),SPK_SPKC12a (no response),SPK_SPKC12b (exc),SPK_SPKC14a (short inhi)
,53.23215,62.87505,,73.1472,58.259825
,53.23595,62.887275,,73.1564,58.282925
,53.242075,62.917,,73.1642,58.292325
,53.30815,62.933975,,73.17085,58.296
,53.356125,62.9478,,73.17685,58.30255
,53.37715,62.95675,,73.181225,58.312275
,53.4048,62.96375,,73.205275,58.322525
,53.442125,62.969975,,73.2212,58.338
,53.494975,62.974625,,73.234875,58.361975
,53.500975,62.98415,,73.246675,58.3798
,53.50785,62.9913,,73.289575,58.4025
,53.524,62.99645,,73.300225,58.424475
,53.53525,63.000425,,73.313175,58.45675
,53.539525,63.0126,,73.347375,58.503575
,53.55165,63.039825,,73.386,58.567725
,53.5615,63.047725,,73.42685,58.5998
,53.565525,63.059975,,73.480275,58.62695
,53.575175,63.072025,,73.50225,58.639225
,53.581775,63.080975,,73.513225,58.6483
,53.585225,63.08885,,73.523675,58.657275
,53.58985,63.098075,,73.530825,58.6697
,53.59345,63.118725,,73.5346,58.677775
,53.59675,63.1336,,73.545375,58.67995
,53.600025,63.156375,,73.548875,58.6884
,53.603525,63.1789,,73.5877,58.6995
,53.6116,63.192975,,73.599125,58.7098
,53.618075,63.218,,73.6062,58.720575
,53.626025,63.241675,,73.6232,58.7344
,53.62985,63.273,,73.64755,58.74905
,53.63875,63.302325,,73.654325,58.762025
,53.6506,63.32925,,73.669825,58.7663
,53.658425,63.34645,,73.675025,58.780425
,53.662825,63.359075,,73.683575,58.795275
,53.668625,63.371475,,73.694275,58.8089
,53.675225,63.4063,,73.714525,58.83085
,53.689675,63.422125,,73.733025,58.84915
,53.728475,63.44255,,73.813925,58.87275
,53.771575,63.454425,,73.85705,58.9031
,53.811125,63.4767,,73.9235,58.96445
,53.837225,63.4953,,73.986,58.98995
,53.89735,63.509825,,73.99125,59.034825
,53.903325,63.53075,,74.002325,59.055525
,53.926925,63.5542,,74.037225,59.0617
,53.93315,63.565425,,74.06095,59.07735
,53.940075,63.573375,,74.0843,59.091025
,53.962075,63.5926,,74.11865,59.098675
,53.9667,63.602775,,74.147375,59.108675
,53.97305,63.61235,,74.185525,59.121325
,53.978475,63.62625,,74.220275,59.141175
,53.98255,63.636425,,74.25445,59.153375
,53.98635,63.646275,,74.298025,59.17995
,53.99205,63.67575,,74.333775,59.20725
,54.001425,63.6864,,74.3931,59.225325
,54.004675,63.6962,,74.45265,59.243575
,54.00865,63.703625,,74.511025,59.25965
,54.013675,63.714675,,74.557275,59.280225
,54.016575,63.72605,,74.5636,59.304125
,54.022525,63.76415,,74.574725,59.3302
,54.03005,63.776525,,74.581025,59.358675
,54.033925,63.78965,,74.5877,59.387475
,54.0378,63.81735,,74.591,59.4198
,54.041825,63.840975,,74.611325,59.441975
,54.0497,63.8625,,74.622275,59.460475
,54.064575,63.883825,,74.6325,59.4771
,54.0922,63.909625,,74.6386,59.49545
,54.1057,63.9249,,74.660975,59.508375
,54.12635,63.94645,,74.669625,59.5116
,54.17355,63.963125,,74.693975,59.522325
,54.2028,63.9846,,74.707125,59.533325
,54.236275,64.0052,,74.723225,59.5464
,54.254375,64.020975,,74.733025,59.56445
,54.263975,64.03535,,74.74235,59.57835
,54.27085,64.05335,,74.747725,59.5922
,54.297775,64.068325,,74.76915,59.60495
,54.32285,64.08455,,74.77895,59.61545
,54.32735,64.09825,,74.807625,59.63305
,54.336575,64.11365,,74.81915,59.6497
,54.340375,64.145675,,74.838125,59.666975
,54.34485,64.196325,,74.8548,59.681775
,54.34975,64.21775,,74.87245,59.702325
,54.354625,64.2421,,74.8832,59.71585
,54.35805,64.266525,,74.894125,59.73325
,54.36125,64.286625,,74.905925,59.74725
,54.36505,64.308825,,74.9152,59.76705
,54.3895,64.33135,,74.944025,59.78045
,54.39565,64.34715,,74.96335,59.8031
,54.404775,64.370425,,74.9917,59.82895
,54.410775,64.397425,,75.03035,59.8478
,54.436025,64.411375,,75.06005,59.8745
,54.44175,64.419725,,75.096775,59.90835
,54.45385,64.437425,,75.1509,59.92845
,54.45995,64.4673,,75.181375,59.94285
,54.471475,64.48165,,75.2088,59.960325
,54.481675,64.49275,,75.237825,59.98185
,54.493825,64.5155,,75.26585,59.998225
,54.54405,64.5256,,75.27725,60.00845
,54.568325,64.555375,,75.290025,60.0247
,54.6112,64.562425,,75.309925,60.0391
,54.633125,64.57215,,75.320075,60.056025
,54.643525,64.58255,,75.3345,60.0729
,54.662575,64.59465,,75.345675,60.0933
,54.6784,64.624275,,75.355375,60.1155
,54.701175,64.64595,,75.361675,60.13695
,54.731225,64.668975,,75.379525,60.1623
,54.74925,64.68625,,75.39705,60.17775
,54.76155,64.712375,,75.414475,60.202825
,54.7742,64.739375,,75.43685,60.2237
,54.789,64.765275,,75.4481,60.238725
,54.80065,64.795325,,75.48685,60.2606
,54.82605,64.836375,,75.50315,60.2724
,54.84375,64.863375,,75.5206,60.292525
,54.8614,64.8847,,75.53145,60.30735
,54.87445,64.895225,,75.544675,60.324075
,54.901975,64.913975,,75.5576,60.342275
,54.92435,64.928825,,75.57265,60.35335
,54.9442,64.941675,,75.603,60.367075
,54.967825,64.9558,,75.6308,60.381175
,54.999,64.97065,,75.661925,60.402425
,55.019825,64.98335,,75.6867,60.41965
,55.03035,65.02145,,75.747525,60.4461
,55.0581,65.037625,,75.767925,60.4816
,55.069775,65.052875,,75.784625,60.557
,55.0723,65.065325,,75.827325,60.56355
,55.0792,65.096625,,75.8433,60.598725
,55.0878,65.108,,75.872575,60.6125
,55.1055,65.1091,,75.896075,60.622875
,55.121325,65.122125,,75.9216,60.6316
,55.134125,65.1498,,75.9369,60.640125
,55.143375,65.16985,,75.9497,60.6485
,55.15435,65.19125,,75.957,60.65465
,55.164975,65.206225,,75.96725,60.6606
,55.18255,65.2446,,75.9749,60.669125
,55.198325,65.26685,,75.9843,60.67645
,55.20675,65.2906,,76.002125,60.682375
,55.208,65.322525,,76.027675,60.690175
,55.2285,65.347825,,76.053125,60.700425
,55.23835,65.381075,,76.0671,60.70855
,55.25195,65.4081,,76.080075,60.72835
,55.260025,65.42045,,76.096,60.737675
,55.2715,65.430375,,76.1152,60.7489
,55.2895,65.43685,,76.13245,60.75865
,55.301175,65.446575,,76.15665,60.7703
,55.309325,65.45555,,76.173,60.781975
,55.31415,65.4653,,76.19335,60.793225
,55.325725,65.4787,,76.21885,60.804275
,55.34225,65.501725,,76.2699,60.816575
,55.35705,65.5031,,76.329925,60.836
,55.3766,65.517675,,76.357625,60.854175
,55.400425,65.541475,,76.3936,60.878925
,55.408525,65.561775,,76.4063,60.88065
,55.4345,65.566675,,76.41185,60.8986
,55.461775,65.578575,,76.43185,60.934325
,55.490125,65.588425,,76.442275,60.960775
,55.51375,65.600675,,76.456325,60.984725
,55.536225,65.627825,,76.488025,61.00175
,55.5619,65.6357,,76.49425,61.016525
,55.581425,65.64755,,76.513825,61.031075
,55.597475,65.659975,,76.528575,61.049725
,55.62965,65.675975,,76.546475,61.066375
,55.65755,65.706225,,76.577925,61.08515
,55.66965,65.722825,,76.5925,61.09665
,55.6882,65.73115,,76.617125,61.099625
,55.7284,65.752775,,76.645875,61.118325
,55.74915,65.7584,,76.663425,61.13415
,55.7753,65.77995,,76.68795,61.1461
,55.80795,65.78895,,76.726125,61.1602
,55.83135,65.81115,,76.7469,61.172075
,55.84795,65.8272,,76.77025,61.18235
,55.86555,65.832925,,76.842925,61.211375
,55.883525,65.839875,,76.868975,61.227275
,55.902575,65.8556,,76.88985,61.2431
,55.929675,65.86465,,76.90465,61.263225
,55.94135,65.88005,,76.915575,61.278175
,55.95,65.9034,,76.923,61.294775
,55.9589,65.94555,,76.9295,61.3106
,55.96855,65.96305,,76.94275,61.32795
,55.9743,65.994525,,76.9513,61.357875
,55.97965,66.014625,,76.958775,61.40085
,55.985675,66.019,,76.96685,61.4699
,55.9937,66.0354,,76.9786,61.518325
,56.002975,66.06025,,76.990725,61.5412
,56.016275,66.070575,,77.00375,61.55525
,56.0213,66.090825,,77.0186,61.573975
,56.0283,66.104425,,77.059625,61.59035
,56.0354,66.1195,,77.1038,61.605325
,56.042125,66.131925,,77.13585,61.619125
,56.0514,66.14585,,77.15915,61.640075
,56.064325,66.155225,,77.1996,61.6623
,56.075,66.18045,,77.21585,61.681675
,56.090225,66.18725,,77.227675,61.697375
,56.1062,66.19365,,77.24235,61.71805
,56.127,66.205575,,77.257375,61.74525
,56.141725,66.23465,,77.267225,61.763925
,56.163375,66.2497,,77.283325,61.7835
,56.183025,66.26525,,77.299725,61.812025
,56.1942,66.27495,,77.3139,61.84485
,56.21725,66.287225,,77.337825,61.862725
,56.228175,66.298625,,77.391225,61.894675
,56.236275,66.309225,,77.415325,61.919725
,56.2445,66.318725,,77.429425,61.94045
,56.25475,66.32375,,77.447175,61.9754
,56.2624,66.349975,,77.47765,61.995075
,56.2767,66.36245,,77.521125,62.0112
,56.2887,66.378825,,77.542275,62.030175
,56.320125,66.39855,,77.569,62.058525
,56.342525,66.411,,77.5933,62.103975
,56.36415,66.423575,,77.61625,62.107675
,56.38975,66.445375,,77.64935,62.1755
,56.4033,66.468125,,77.704725,62.207
,56.40735,66.485625,,77.7476,62.2234
,56.425575,66.511525,,77.785625,62.231075
,56.438925,66.5284,,77.841175,62.2467
,56.4584,66.541725,,77.86525,62.2613
,56.48155,66.56065,,77.873125,62.267975
,56.516475,66.58505,,77.893775,62.2776
,56.537,66.62365,,77.90595,62.2854
,56.574775,66.657025,,77.918125,62.2959
,56.583275,66.689225,,77.926125,62.3137
,56.588525,66.71145,,77.9388,62.332125
,56.59805,66.731575,,77.961025,62.340425
,56.603425,66.7338,,77.9715,62.347075
,56.607125,66.745875,,77.9802,62.35825
,56.61965,66.765575,,78.00095,62.3648
,56.623725,66.77645,,78.01125,62.37885
,56.626475,66.786325,,78.019425,62.384575
,56.635775,66.833125,,78.031775,62.391725
,56.6391,66.849,,78.06105,62.409825
,56.64255,66.868,,78.073425,62.4168
,56.649725,66.884175,,78.093075,62.425275
,56.6623,66.89465,,78.1062,62.432375
,56.666225,66.91005,,78.117675,62.445175
,56.67175,66.927025,,78.12895,62.4504
,56.675925,66.96615,,78.1412,62.459225
,56.684775,66.9812,,78.18855,62.46635
,56.6911,66.99705,,78.207525,62.480175
,56.7055,67.01095,,78.224675,62.4948
,56.72685,67.0165,,78.2687,62.5086
,56.79645,67.0341,,78.326275,62.519275
,56.82695,67.05225,,78.377025,62.5258
,56.854375,67.064525,,78.4495,62.550325
,56.885275,67.096925,,78.4775,62.559975
,56.886325,67.121775,,78.5125,62.573975
,56.896125,67.147075,,78.565325,62.590425
,56.910275,67.168225,,78.583625,62.6015
,56.9209,67.200175,,78.6017,62.615025
,56.926425,67.223125,,78.6124,62.632625
,56.931675,67.244175,,78.62435,62.634275
,56.9385,67.264175,,78.632225,62.652275
,56.9436,67.274525,,78.642625,62.671025
,56.956275,67.285425,,78.671325,62.704075
,56.95945,67.29445,,78.684775,62.725525
,56.963825,67.305825,,78.6962,62.7408
,56.976425,67.313425,,78.7057,62.7621
,56.997825,67.322825,,78.743325,62.787675
,57.012775,67.3323,,78.758025,62.8163
,57.02395,67.3443,,78.77945,62.832275
,57.03425,67.35345,,78.80985,62.852325
,57.046625,67.370475,,78.8352,62.871875
,57.061275,67.378925,,78.852525,62.89505
,57.063225,67.4052,,78.8752,62.92135
,57.076725,67.422375,,78.9226,62.94655
,57.100575,67.4371,,78.97985,62.974275
,57.119325,67.455075,,79.0273,62.98675
,57.141675,67.513275,,79.0733,63.0104
,57.149575,67.5333,,79.0839,63.02355
,57.16055,67.564075,,79.113875,63.03495
,57.17745,67.580975,,79.16165,63.044825
,57.194375,67.600375,,79.17165,63.055
,57.2049,67.62065,,79.184825,63.0672
,57.220275,67.657225,,79.200175,63.07955
,57.234675,67.6788,,79.213225,63.091425
,57.25845,67.699925,,79.22815,63.1112
,57.270325,67.716,,79.2384,63.1248
,57.2979,67.739825,,79.251425,63.1488
,57.32815,67.783525,,79.26805,63.164725
,57.33365,67.801225,,79.280925,63.1854
,57.3555,67.81335,,79.296325,63.208925
,57.391875,67.825325,,79.335375,63.23665
,57.39445,67.8335,,79.359475,63.266925
,57.40335,67.8392,,79.403075,63.2984
,57.418975,67.844225,,79.465375,63.322075
,57.43275,67.84775,,79.519425,63.359975
,57.4417,67.8499,,79.572025,63.38365
,57.4486,67.852275,,79.6265,63.420075
,57.453375,67.857225,,79.65775,63.452325
,57.458775,67.879075,,79.6745,63.483625
,57.469225,67.89245,,79.6823,63.4994
,57.483775,67.920475,,79.698825,63.5176
,57.4902,67.941825,,79.71615,63.536775
,57.498525,67.962475,,79.72125,63.550925
,57.506675,67.973325,,79.726575,63.566875
,57.512275,67.99395,,79.740875,63.578275
,57.517,68.018875,,79.757425,63.590475
,57.529,68.0438,,79.772625,63.599075
,57.534275,68.074525,,79.780675,63.608925
,57.5393,68.1169,,79.7871,63.628075
,57.5439,68.1565,,79.8103,63.643225
,57.548775,68.177525,,79.8242,63.654325
,57.555975,68.18875,,79.84035,63.667925
,57.5631,68.19965,,79.858525,63.6703
,57.569975,68.2135,,79.8684,63.680525
,57.577875,68.223375,,79.8796,63.695775
,57.602325,68.23215,,79.8954,63.712125
,57.61995,68.245275,,79.92645,63.73265
,57.629425,68.254075,,79.94285,63.740275
,57.634775,68.27255,,79.962675,63.744575
,57.64735,68.286425,,79.975425,63.761475
,57.65465,68.309675,,80.0056,63.773775
,57.6692,68.335775,,80.031175,63.785225
,57.696125,68.348525,,80.070575,63.807625
,57.718775,68.3617,,80.1102,63.82225
,57.782575,68.3745,,80.15025,63.859925
,57.81095,68.38255,,80.176025,63.881
,57.8388,68.423175,,80.1844,63.9035
,57.85735,68.4378,,80.19945,63.941425
,57.8863,68.451775,,80.2099,64.00515
,57.901775,68.464475,,80.2201,64.03785
,57.913075,68.470125,,80.2253,64.05555
,57.931225,68.475875,,80.235775,64.06975
,57.941825,68.4849,,80.25025,64.091875
,57.95125,68.507825,,80.259275,64.104825
,57.958125,68.523575,,80.266275,64.117725
,57.9632,68.5306,,80.27105,64.126125
,57.969775,68.557375,,80.2793,64.1438
,57.97685,68.563825,,80.289875,64.166325
,57.9856,68.574425,,80.298125,64.18265
,57.995275,68.59095,,80.3127,64.21335
,58.002225,68.599325,,80.32625,64.25255
,58.00895,68.613325,,80.338975,64.30605
,58.0153,68.626175,,80.352925,64.34715
,58.02165,68.63785,,80.36685,64.395175
,58.029525,68.660325,,80.3767,64.410775
,58.035275,68.688725,,80.39145,64.420575
,58.04705,68.727225,,80.401025,64.42725
,58.055025,68.75635,,80.41495,64.435875
,58.0686,68.79345,,80.428575,64.45055
,58.083475,68.808725,,80.442675,64.462
,58.096225,68.86705,,80.46365,64.4716
,58.113125,68.888975,,80.483925,64.48315
,58.166275,68.899975,,80.50655,64.4946
,58.190675,68.9083,,80.56805,64.50935
,58.230575,68.92145,,80.5961,64.522025
,58.25415,68.938575,,80.628975,64.530525
,58.267175,68.946425,,80.6712,64.552325
,58.2709,68.964175,,80.71675,64.5593
,58.281825,68.981975,,80.744,64.56225
,58.288275,68.99295,,80.7598,64.568025
,58.29245,69.0224,,80.772125,64.5775
,58.2967,69.03895,,80.7815,64.58385
,58.30135,69.060475,,80.78875,64.592825
,58.306125,69.074425,,80.813875,64.601525
,58.310175,69.08875,,80.82725,64.607775
,58.3136,69.1065,,80.84165,64.617775
,58.317125,69.131225,,80.8476,64.6277
,58.328875,69.14805,,80.85225,64.63605
,58.33335,69.176675,,80.8626,64.645575
,58.336825,69.19605,,80.871875,64.6554
,58.34175,69.219425,,80.8796,64.6688
,58.35315,69.23275,,80.8847,64.68385
,58.357275,69.244025,,80.8921,64.69865
,58.36495,69.252475,,80.902625,64.712475
,58.375375,69.262875,,80.9161,64.734325
,58.3943,69.2749,,80.945175,64.754275
,58.401975,69.28325,,80.961775,64.80075
,58.411125,69.295925,,80.977175,64.8397
,58.4185,69.304775,,81.007675,64.8763
,58.42775,69.332125,,81.044975,64.915825
,58.44935,69.3429,,81.055075,64.94095
,58.487025,69.35355,,81.077975,64.9586
,58.5122,69.364925,,81.0863,64.976625
,58.548025,69.375725,,81.096425,64.9882
,58.58105,69.38335,,81.102975,64.999975
,58.609525,69.39225,,81.1202,65.012275
,58.623475,69.40235,,81.125225,65.021525
,58.63735,69.41595,,81.135,65.0321
,58.648925,69.437275,,81.1461,65.0434
,58.6604,69.44555,,81.15535,65.046625
,58.668275,69.45775,,81.160675,65.050325
,58.6739,69.47695,,81.165675,65.061175
,58.6812,69.49465,,81.17405,65.071675
,58.68485,69.5091,,81.1831,65.0841
,58.6924,69.526275,,81.193825,65.0982
,58.696825,69.53795,,81.2068,65.115175
,58.701875,69.551625,,81.2164,65.1298
,58.706625,69.559,,81.225725,65.1412
,58.7122,69.565,,81.24595,65.159925
,58.7185,69.5752,,81.2875,65.181475
,58.722125,69.584325,,81.3245,65.2134
,58.72585,69.590675,,81.373825,65.246575
,58.72955,69.600125,,81.394475,65.26365
,58.737025,69.606525,,81.419075,65.2938
,58.74145,69.611575,,81.42595,65.338325
,58.747125,69.63715,,81.437125,65.381875
,58.7616,69.65065,,81.44415,65.410925
,58.7699,69.66515,,81.4598,65.4277
,58.77935,69.6796,,81.469375,65.434875
,58.785675,69.70595,,81.483225,65.443275
,58.804125,69.716675,,81.491425,65.448775
,58.8263,69.74255,,81.496625,65.45615
,58.89735,69.76455,,81.50195,65.461525
,58.937175,69.79005,,81.509125,65.468675
,58.952725,69.813775,,81.521025,65.475925
,58.982925,69.8451,,81.538725,65.48465
,58.996125,69.868275,,81.54915,65.504025
,59.0121,69.900825,,81.560825,65.5147
,59.031975,69.924275,,81.58,65.524675
,59.050075,69.929375,,81.593925,65.53715
,59.0594,69.9553,,81.60195,65.55125
,59.067125,69.966775,,81.6122,65.56375
,59.0705,69.970325,,81.622475,65.5725
,59.07485,69.9916,,81.636025,65.587575
,59.07825,69.997875,,81.648175,65.6131
,59.08475,70.03835,,81.66775,65.62905
,59.0917,70.0528,,81.694025,65.6414
,59.0949,70.077325,,81.734675,65.65485
,59.100475,70.08745,,81.769275,65.666325
,59.104475,70.10225,,81.8052,65.68225
,59.109575,70.116775,,81.850075,65.69625
,59.114075,70.131575,,81.8764,65.7059
,59.148075,70.151325,,81.91255,65.714125
,59.1725,70.173675,,81.9568,65.71905
,59.195875,70.182975,,81.995075,65.729375
,59.21625,70.20115,,82.045575,65.744875
,59.2685,70.229425,,82.09475,65.7626
,59.3154,70.249125,,82.14515,65.776725
,59.358825,70.288175,,82.2108,65.788975
,59.3777,70.316475,,82.240675,65.80335
,59.4117,70.33735,,82.255275,65.82025
,59.42955,70.354225,,82.276575,65.839925
,59.436725,70.365,,82.2917,65.85805
,59.444975,70.3803,,82.301375,65.877925
,59.45505,70.390775,,82.30685,65.894875
,59.47305,70.40585,,82.3107,65.908175
,59.47725,70.420775,,82.31505,65.9316
,59.4812,70.441475,,82.322625,65.95325
,59.49625,70.4899,,82.335825,65.975525
,59.508575,70.5049,,82.36255,65.99135
,59.51765,70.539375,,82.386725,66.0043
,59.526825,70.549875,,82.401975,66.0068
,59.534775,70.57355,,82.440075,66.023375
,59.53605,70.60235,,82.4676,66.043875
,59.543425,70.61085,,82.482825,66.0595
,59.550925,70.63095,,82.50155,66.072
,59.5615,70.635725,,82.538675,66.0844
,59.570275,70.643225,,82.589,66.103675
,59.5748,70.64845,,82.631875,66.132675
,59.5865,70.649575,,82.7072,66.158025
,59.594825,70.658075,,82.75925,66.172425
,59.595825,70.663125,,82.806775,66.18305
,59.60215,70.667825,,82.848,66.19335
,59.607475,70.678125,,82.872025,66.20265
,59.620725,70.687575,,82.8853,66.217425
,59.62965,70.70645,,82.900425,66.230575
,59.640375,70.729075,,82.91475,66.24235
,59.657125,70.735,,82.9286,66.260275
,59.6682,70.7862,,82.942675,66.278125
,59.700875,70.803125,,82.97425,66.290275
,59.757175,70.81775,,83.02425,66.305175
,59.767525,70.8365,,83.0479,66.312275
,59.7921,70.8502,,83.0787,66.3305
,59.80965,70.867275,,83.105625,66.3398
,59.8225,70.8934,,83.143475,66.356975
,59.8273,70.9243,,83.181475,66.37335
,59.8324,70.944975,,83.233825,66.386225
,59.836075,70.9721,,83.2706,66.403
,59.839725,70.98525,,83.316675,66.416225
,59.84395,71.006175,,83.335625,66.426075
,59.8474,71.022525,,83.350225,66.450525
,59.85305,71.03635,,83.35515,66.462425
,59.858975,71.0597,,83.362825,66.478825
,59.864425,71.06585,,83.371475,66.492675
,59.8722,71.073225,,83.40795,66.5116
,59.876225,71.081675,,83.4295,66.554475
,59.8857,71.0902,,83.475225,66.55755
,59.889375,71.100525,,83.50085,66.58265
,59.893325,71.1076,,83.5303,66.608475
,59.8966,71.12065,,83.5409,66.639325
,59.899825,71.13385,,83.563,66.700575
,59.909325,71.1356,,83.5744,66.753
,59.912775,71.143175,,83.5977,66.7793
,59.918675,71.163875,,83.65315,66.79615
,59.9225,71.18155,,83.673625,66.81235
,59.927375,71.19105,,83.757275,66.816275
,59.93865,71.212575,,83.854675,66.8277
,59.957125,71.242425,,83.89565,66.8477
,59.9676,71.2504,,83.923675,66.8637
,59.97865,71.26055,,83.95065,66.883275
,59.996025,71.283175,,83.977025,66.905925
,60.028475,71.297175,,83.98865,66.9213
,60.09045,71.31045,,83.9909,66.94175
,60.120925,71.336675,,84.0487,66.9609
,60.13935,71.35665,,84.059075,66.9734
,60.177575,71.36885,,84.0964,66.995275
,60.20035,71.393425,,84.110025,67.016325
,60.214925,71.417225,,84.17065,67.035025
