SPK_SPKC10a,SPK_SPKC10b,SPK_SPKC12a,SPK_SPKC12b
728.23975,716.147175,680.906325,713.050275
728.25285,716.24695,680.985675,713.0682
728.266875,716.5376,681.0354,713.1129
728.277725,716.698925,681.037475,713.158225
728.29195,717.1574,681.05955,713.223325
728.5698,717.18635,681.075375,713.349425
728.573275,717.54945,681.0784,713.3785
728.5841,717.5528,681.105375,713.48905
728.891425,717.676075,681.16425,713.62955
728.901325,717.7246,681.18275,713.68535
728.911825,718.458075,681.189725,713.692425
728.92295,718.470775,681.19095,713.720375
729.204175,718.509025,681.195925,713.774625
729.211325,718.791,681.197575,713.793525
729.221475,719.358375,681.23935,713.88485
729.22585,719.440175,681.272425,713.9077
729.2595,720.337425,681.277475,714.004225
729.585175,720.350575,681.28585,714.03665
729.594325,720.3644,681.3195,714.1002
729.601425,720.382675,681.366225,714.12235
729.615875,720.3903,681.399025,714.151175
729.67295,720.402675,681.4121,714.326
729.68595,720.7002,681.428925,714.41905
729.688825,720.707275,681.510525,714.4773
729.70295,720.734025,681.564975,714.50765
729.7126,721.097,681.629375,714.6957
729.719175,721.331625,681.667325,714.724675
729.748775,722.043125,681.714825,714.73365
729.7721,724.83825,681.71605,714.74805
729.802675,724.84115,681.74555,714.76925
729.818925,724.864675,681.768725,714.802225
729.829475,724.94495,681.78095,714.9702
730.173225,724.98425,681.794975,715.085875
730.177075,725.640675,681.798575,715.293825
730.1859,726.0774,681.83615,715.37235
730.203225,726.104775,681.8471,715.421275
730.210075,726.560775,681.87905,715.620525
730.216825,726.594625,681.885125,715.63645
730.233325,726.614525,681.90075,715.96555
730.246025,726.952475,681.902725,716.010875
730.265325,727.0014,681.940775,716.03765
730.278125,727.0119,681.96765,716.190775
730.65315,727.53075,682.036475,716.4659
730.6653,727.578375,682.050775,716.486825
730.70565,727.6105,682.095425,716.506
730.731175,727.914375,682.2251,716.638325
730.73995,727.930875,682.346675,716.699675
730.76105,728.134375,682.38755,716.760425
730.77655,728.23085,682.4108,716.95265
730.798925,728.919875,682.428475,717.0395
730.835275,729.237975,682.429675,717.2404
730.874225,729.73445,682.44485,717.251975
730.901125,729.7584,682.4801,717.467525
730.919025,729.840225,682.5222,717.594725
730.926675,730.165225,682.566475,717.606425
730.934325,730.19585,682.611875,717.616825
731.007525,730.225175,682.668225,717.68145
731.097425,730.25515,682.699875,717.719375
731.113125,730.2606,682.715625,717.88815
731.3447,730.285,682.73785,717.954275
731.406775,730.319025,682.762675,717.959425
731.426725,730.864125,682.7863,717.986675
731.441925,730.98395,682.791525,718.002325
731.44905,731.364175,682.8589,718.0518
731.472725,731.3743,682.876025,718.086875
731.49365,731.477025,682.9238,718.10565
731.508775,731.535,682.9518,718.17545
731.5137,731.54745,682.9614,718.39165
731.5398,731.5551,682.987625,718.4333
731.564075,731.9609,683.00385,718.442825
731.603025,731.985375,683.018275,718.533225
731.8563,732.008325,683.034125,718.554725
731.85955,732.133025,683.037575,718.74895
731.866825,732.201325,683.0455,718.757375
731.871225,732.371425,683.061025,719.0486
731.8825,732.39345,683.063275,719.074525
731.911975,732.4079,683.12255,719.0858
731.920525,732.414625,683.155925,719.129325
731.943225,732.424625,683.1687,719.1808
732.0127,732.4393,683.1724,719.2377
732.0398,732.453675,683.204375,719.3149
732.127175,732.464675,683.210725,719.367275
732.129825,732.5016,683.221225,719.4536
732.1433,732.504175,683.2592,719.496025
732.159325,732.518125,683.281125,719.50595
732.166025,732.5397,683.32725,719.5216
732.17955,732.5741,683.383425,719.533825
732.18955,732.59885,683.4412,719.54065
732.216325,732.604625,683.48235,719.5582
732.2304,732.6541,683.5064,719.618625
732.386225,732.671225,683.5802,719.664375
732.4337,732.681325,683.59225,719.808275
732.4441,732.717125,683.62895,719.8274
732.467275,733.158125,683.659425,719.84005
732.472725,733.17345,683.708425,719.8679
732.482175,733.191575,683.7165,719.9023
732.496925,733.198425,683.745275,720.02475
732.511175,733.505175,683.75465,720.192525
732.55635,733.5501,683.787525,720.2082
732.5804,733.567425,683.814425,720.220875
732.623975,733.57645,683.8383,720.243725
732.62715,733.583825,683.86285,720.2657
732.639775,733.5929,683.871025,720.403225
732.6503,733.6259,683.8866,720.42665
732.6596,733.87455,683.893025,720.436575
733.134275,733.879575,683.90005,720.439975
733.141,733.887,683.91035,720.443525
733.143475,733.8991,683.9313,720.47415
733.146225,733.940675,683.93345,720.512775
733.14885,734.2958,683.979575,720.628525
733.155775,734.3038,684.013475,720.694725
733.161175,734.3311,684.02555,720.713225
733.167125,734.968225,684.143775,720.7217
733.170825,736.2167,684.210425,720.749575
733.180325,736.527275,684.23915,720.81285
733.5084,736.62225,684.2423,720.83785
733.515325,736.693,684.274425,720.992375
733.539125,737.002825,684.276475,721.0299
733.560975,737.229175,684.285375,721.04195
733.571075,737.917425,684.294375,721.05635
733.589525,737.957725,684.3063,721.101325
733.59975,738.2958,684.332,721.27545
733.864375,738.497875,684.338775,721.32545
733.8903,738.50425,684.37195,721.38065
733.93005,739.06815,684.3832,721.4077
733.99175,739.31355,684.42645,721.4299
734.286975,739.319625,684.51635,721.441825
734.291,739.34455,684.546325,721.449075
734.293225,739.4624,684.54965,721.45755
734.299425,739.7676,684.573775,721.961525
734.30905,740.240975,684.6044,722.01415
734.32275,740.59855,684.6332,722.034025
734.366975,743.314675,684.639775,722.064175
734.382375,743.6553,684.673625,722.0835
734.5378,743.961225,684.697,722.094
735.3021,743.997775,684.7267,722.096125
735.49935,744.037475,684.760825,722.112375
735.507625,744.128325,684.7707,722.1174
735.515425,744.187575,684.81465,722.135625
735.579575,744.194575,684.82345,722.2457
736.169175,744.298375,684.888325,722.352525
736.232175,744.3369,684.913725,722.5075
736.557325,745.295475,684.942675,722.7954
736.580425,745.3254,684.96875,722.8279
736.594975,746.701475,684.9717,722.857075
736.6593,746.7157,684.9957,722.861875
736.97045,746.7223,685.03145,722.87235
736.9884,746.728725,685.054375,722.932425
737.0173,746.76255,685.063425,722.946275
737.10945,746.77575,685.083725,723.20505
737.1154,746.79825,685.1243,723.22625
737.1599,746.8147,685.164775,723.230625
737.178425,747.06905,685.1675,723.26125
737.196325,747.10855,685.204775,723.36155
737.3373,747.647875,685.2128,723.73845
737.4878,748.006,685.239075,723.75
737.497125,748.0321,685.266975,723.756275
737.5046,748.363725,685.285675,723.7606
737.50755,748.948175,685.29925,723.770575
737.5204,749.29065,685.3257,723.7761
737.554475,749.30565,685.3288,723.8045
737.586,749.31045,685.359425,723.820175
737.640125,749.341325,685.3832,723.846625
737.6658,749.380275,685.448825,723.87465
737.923975,749.488275,685.4807,723.9146
737.928775,749.527775,685.5468,723.9296
737.9422,749.544075,685.57265,724.061275
738.038925,749.604725,685.6416,724.3246
738.19005,750.142125,685.6499,724.366825
738.2031,750.38885,685.68895,724.41145
738.219625,750.41515,685.72415,724.42585
738.2382,750.613525,685.75685,724.43985
738.26355,750.718275,685.765975,724.45725
738.32525,751.10175,685.81275,724.46535
738.484725,751.3287,685.85485,724.477675
738.4922,751.336775,685.866675,724.48845
738.51965,751.4056,685.880875,724.50995
738.56705,751.64795,685.912275,724.51585
738.608225,751.6685,685.988025,724.5439
738.652325,751.9207,686.002325,724.553625
738.676775,751.931225,686.052,724.566
739.00415,751.9362,686.093175,724.57095
739.009825,752.067875,686.1217,724.59335
739.012725,752.072025,686.135575,724.61985
739.0207,752.09915,686.136925,724.9565
739.030625,752.110875,686.146475,724.962325
739.044875,752.1773,686.168275,724.967625
739.304525,752.258725,686.18285,725.08105
739.31615,752.286375,686.185975,725.1284
739.33905,752.292025,686.203325,725.390075
739.36625,752.30415,686.209525,725.42265
739.384725,752.3575,686.244875,725.46025
739.41655,752.3981,686.274325,725.463925
739.624875,752.707625,686.346825,725.48065
739.6378,752.74095,686.386,725.664775
739.65905,752.78355,686.47495,725.693675
739.672825,753.018425,686.531775,725.7127
739.682525,753.029025,686.5546,725.74115
739.72785,753.12105,686.58245,725.8233
739.943525,753.233325,686.59135,725.913325
739.951175,753.34915,686.608925,725.93925
739.967025,753.4078,686.6322,725.952375
739.97695,753.43955,686.63325,725.986775
740.086,753.5028,686.638,726.044575
740.265525,753.910775,686.69605,726.056625
740.301525,753.9889,686.7093,726.151875
742.708925,754.1832,686.753475,726.184375
742.7519,754.235075,686.757325,726.3368
742.795675,754.31,686.76515,726.398
743.2002,754.80355,686.7664,726.5737
743.2167,754.855525,686.7674,726.6276
743.238375,754.9249,686.793875,726.652025
743.24575,755.237425,686.7953,726.666925
743.25445,755.404925,686.806725,726.707225
743.260875,755.504125,686.892875,726.802875
743.26765,755.625525,687.030675,726.961925
743.279425,756.291825,687.161125,726.99015
743.28895,756.3389,687.20685,727.024825
743.293925,756.40475,687.2092,727.07195
743.301575,756.418275,687.229175,727.169325
743.3089,756.44855,687.313525,727.338175
743.326525,756.46465,687.3776,727.3596
743.3454,756.5041,687.535175,727.40705
743.628675,756.5417,687.57415,727.4155
743.6381,756.5888,687.591775,727.43985
743.643475,756.593975,687.617825,727.6331
743.64955,756.60985,687.62505,727.635075
743.675025,756.6372,687.62855,727.669975
743.94605,756.6433,687.69215,727.735825
743.978775,756.670275,687.706675,727.759225
744.0294,756.688425,687.747725,727.772825
744.047375,756.7011,687.816375,727.945175
744.053875,756.766875,687.861275,727.95865
744.074075,756.8206,687.882725,727.976775
744.078425,756.846625,687.89915,727.99445
744.10655,757.148725,687.95125,728.048075
744.12415,757.155075,687.9881,728.093775
744.156575,757.4554,688.0078,728.098425
744.17075,757.503725,688.0153,728.11
744.1846,757.591025,688.05485,728.250975
744.2094,757.599125,688.146675,728.318675
744.224075,758.338025,688.2581,728.549475
744.23335,758.3483,688.34665,728.56215
744.2614,758.35385,688.3489,728.5811
744.26605,758.378975,688.3995,728.61625
744.319575,758.484175,688.404925,728.6745
744.323775,758.5784,688.484,728.71635
744.379525,758.894125,688.551825,728.8992
744.65595,759.201725,688.555275,728.982925
744.7616,759.207875,688.566025,729.040325
745.20545,759.240975,688.594075,729.048075
745.244225,759.54175,688.61,729.078725
745.253175,762.67175,688.616275,729.12085
745.259875,763.8021,688.648475,729.1441
745.310625,764.94195,688.69995,729.173925
745.3178,764.97285,688.931125,729.1983
745.33045,766.275675,688.94155,729.22215
745.340375,766.690975,688.965875,729.239775
745.3779,767.696025,688.993025,729.3182
745.384275,767.7205,689.02235,729.3332
745.393075,768.77945,689.057725,729.42595
745.40385,769.878975,689.085125,729.491825
746.1335,770.0029,689.09485,729.66675
746.166625,770.6774,689.117,729.835375
746.69205,770.694875,689.11975,729.8864
746.70495,771.873425,689.1272,730.16735
746.71135,773.57605,689.140375,730.19055
746.735425,773.66525,689.174975,730.219175
746.74805,773.711675,689.219025,730.243875
746.759,774.84955,689.2504,730.268975
746.769725,774.869875,689.28755,730.2939
746.878375,775.56495,689.29305,730.356575
747.10285,779.949275,689.41225,730.6134
747.17085,779.96155,689.42435,730.6556
747.20855,779.97445,689.522,730.708575
747.578025,779.9934,689.534375,730.771025
747.5819,780.287725,689.56655,730.823525
747.59195,780.801,689.602925,730.8757
747.61285,780.892525,689.605775,730.895125
747.624525,780.913575,689.684125,731.0223
747.656225,780.944875,689.775525,731.037225
747.677125,780.948525,689.777475,731.280675
747.716575,780.9834,689.818625,731.335225
747.745375,781.027475,689.83635,731.502725
747.821275,781.0463,689.84805,731.5977
747.891125,781.111075,689.8772,731.63815
747.9631,781.266875,689.878425,731.743675
747.98425,782.0075,689.90835,731.7784
748.061775,782.299,690.06285,731.820875
748.080175,782.332575,690.0916,731.85145
748.372075,782.450025,690.12065,731.856125
748.417325,782.466775,690.137975,731.889925
748.5207,782.4842,690.158075,731.904575
748.64145,782.504,690.210175,731.929275
748.65705,782.5554,690.22175,731.940675
748.69095,783.142925,690.248275,731.945825
748.956425,783.147625,690.264925,731.955325
748.961225,783.161325,690.305425,731.957
748.9752,783.173275,690.327125,731.973325
748.987825,783.219025,690.340675,732.095775
749.004825,783.264725,690.363225,732.147425
749.29695,783.271275,690.419175,732.225925
749.325575,783.28035,690.429675,732.254575
749.365825,783.283625,690.438275,732.377675
749.451175,783.29935,690.473275,732.618
749.460025,783.319275,690.548025,732.62845
749.47105,783.32145,690.59845,732.6836
749.480975,783.33265,690.7271,732.6938
749.50635,783.342025,690.749525,732.71525
749.514,783.36605,690.807875,732.820125
749.557,784.675975,690.810775,732.862275
749.566675,784.70265,690.8441,732.93535
749.584375,784.76615,690.873525,732.94855
749.64375,784.81255,690.8785,732.958725
749.6551,784.913725,690.911,732.968075
749.67345,785.172525,690.91775,732.98315
749.72355,785.491925,690.94515,732.987025
749.83465,785.558625,690.956325,732.99415
750.1307,785.58105,690.9724,733.02665
750.16095,785.58725,690.98775,733.036975
750.37705,785.619725,691.013325,733.074025
750.3811,786.24215,691.017425,733.14345
750.38525,786.31915,691.118825,733.157775
750.40935,786.326825,691.1344,733.1983
750.425525,786.3496,691.14005,733.21975
750.454,786.5921,691.168275,733.307525
750.48865,786.60255,691.197025,733.3854
750.5243,786.62035,691.219025,733.412175
750.5811,786.628725,691.251,733.5218
750.640075,786.646075,691.25995,733.530175
751.03555,786.655975,691.2635,733.5833
751.0434,786.665975,691.28025,733.600025
751.0514,786.704725,691.300875,733.6131
751.066225,786.93845,691.345125,733.619625
751.345775,786.9488,691.347475,733.63225
751.356575,787.2194,691.392875,733.6432
751.37445,787.504575,691.433875,733.697225
751.638725,787.509525,691.498075,733.7203
751.644525,787.512175,691.627025,733.785775
751.650775,787.558275,691.67945,733.8332
751.65355,787.642875,691.711275,733.845025
751.662725,787.78595,691.743275,733.896025
751.67705,787.823775,691.75335,733.904
751.687925,787.8489,691.76355,733.9617
751.70825,788.1156,691.7923,733.976925
751.916125,788.1231,691.807175,734.074325
751.9251,788.131825,691.809575,734.090275
751.927725,788.1385,691.8439,734.295325
752.05915,788.15375,691.866275,734.317075
752.080875,788.495025,691.870075,734.32575
752.090525,788.525025,691.9242,734.3309
752.132975,788.554175,691.94075,734.3507
752.221575,788.58655,691.954325,734.36265
752.2971,788.893925,691.96465,734.3856
752.314025,788.902325,692.005525,734.39425
752.3288,788.913325,692.03025,734.417425
752.346275,788.9195,692.0659,734.446875
752.375175,788.92515,692.067625,734.4941
752.416475,788.94665,692.082475,734.55855
752.43395,788.955775,692.1019,734.635925
752.66855,788.9721,692.153825,734.8509
752.68105,789.015325,692.1882,734.925225
752.689875,789.0751,692.204,734.93645
752.721775,789.1156,692.240175,734.9796
752.759875,789.146425,692.315075,735.006575
752.803025,789.15135,692.343625,735.105625
753.009225,789.1723,692.4112,735.1431
753.03705,789.201825,692.43625,735.1616
753.052775,789.2319,692.446525,735.207775
753.07665,789.60045,692.477025,735.2528
753.1407,789.61115,692.480775,735.29075
753.1671,789.6583,692.53595,735.381575
753.18765,789.877575,692.56865,735.448625
753.196525,789.97095,692.606125,735.509275
753.223675,789.98745,692.6648,735.745975
753.300375,790.003575,692.68435,735.877975
753.328525,790.018975,692.757775,735.944875
753.3746,790.33905,692.805675,736.169275
753.542575,790.355225,692.8281,736.201625
753.624925,790.369875,692.873075,736.216175
753.649975,790.384575,692.929725,736.24275
753.6732,790.668425,692.94865,736.325675
753.876575,790.689025,692.9835,736.3789
753.9336,790.700325,692.993575,736.51125
753.95725,790.732025,693.096825,736.53875
754.002725,791.01705,693.123575,736.579875
754.028275,791.021875,693.124725,736.621075
754.072,791.0257,693.12705,736.700725
754.152075,791.03765,693.13725,736.956
754.188775,791.0783,693.1496,736.970325
754.203825,791.103175,693.168825,736.996725
754.27065,791.37395,693.175275,737.03125
754.33815,791.39375,693.189525,737.069275
754.38775,791.674375,693.206425,737.4117
754.7735,792.004825,693.219975,737.45125
754.955075,792.214725,693.23325,737.5386
755.198075,792.22735,693.28865,737.567425
755.21815,792.252225,693.382175,737.579975
755.2248,792.490925,693.42615,737.958975
755.23205,792.5139,693.42795,737.970475
755.27505,792.5669,693.436975,738.043525
755.311475,792.592325,693.44745,738.04915
755.383775,792.687025,693.500025,738.175125
755.4143,792.7961,693.50335,738.222525
755.46175,793.37805,693.53115,738.419925
755.493375,793.395275,693.537375,738.45085
755.539225,793.42005,693.55165,738.48035
755.556675,793.8575,693.589025,738.487625
755.571075,793.86195,693.602775,738.533475
755.606875,793.8827,693.623,738.61655
755.650625,794.214725,693.708525,738.651425
755.72395,794.22425,693.797125,738.7047
755.755375,794.284875,693.84195,738.851675
756.049175,794.57085,693.96115,739.024025
756.06,794.58645,694.003375,739.036
756.06395,794.59425,694.011725,739.3744
756.080875,794.61725,694.047825,739.385725
756.1309,794.65855,694.082075,739.493325
756.167225,794.962425,694.124925,739.623225
756.22735,794.9802,694.16745,739.652725
756.25375,795.013625,694.2091,739.696775
756.3085,795.350625,694.21495,739.8718
756.32285,795.357025,694.2207,739.941725
756.34485,795.369725,694.229,739.966225
756.39455,795.755,694.23805,740.284975
756.549325,795.96155,694.24375,740.5214
756.55615,795.982575,694.2565,740.54155
756.711975,796.644425,694.28285,740.5939
756.7472,796.656625,694.30305,740.6511
757.13785,797.367825,694.32425,740.670575
757.142825,798.017475,694.3291,740.8743
757.159625,798.0354,694.382975,740.893625
757.164075,798.69965,694.39905,740.91535
757.1876,799.034175,694.416425,740.934325
757.417175,799.161825,694.463075,741.03375
757.434075,799.5022,694.4691,741.043025
757.4469,799.5962,694.504725,741.427425
757.465675,799.6134,694.584,741.49915
757.46915,799.70345,694.6117,741.564975
757.4883,799.725575,694.7007,741.5724
757.56935,799.75035,694.720025,741.8195
757.580325,799.775775,694.731675,741.91195
757.6194,799.880125,694.75835,741.92005
757.678525,800.19665,694.776975,741.93375
758.07825,800.39685,694.783,741.97325
758.091525,800.3998,694.81175,742.003625
758.36875,800.425225,694.846625,742.198975
758.38365,801.202225,694.867,742.234875
758.417475,801.251075,694.910625,742.2935
758.4364,801.410625,694.950575,742.3197
758.59045,801.944075,695.068675,742.335025
758.60075,802.25615,695.08535,742.351575
758.87245,802.7299,695.168675,742.448625
758.922625,802.827975,695.222075,742.488125
758.93905,807.638225,695.272575,742.621575
758.949225,807.78205,695.360225,742.6826
759.221325,807.81605,695.39795,742.818275
759.23385,807.90525,695.415875,743.070475
759.306675,808.9719,695.434725,743.23545
759.520075,809.033025,695.457925,743.28535
759.5247,809.1204,695.496225,743.294725
759.52845,809.160025,695.50025,743.3509
759.534425,809.16485,695.559625,743.452425
759.770875,809.18165,695.573325,743.627575
759.823,809.198175,695.5893,743.67125
760.07045,809.218075,695.62395,743.8667
760.07505,809.25145,695.690125,743.936775
760.3521,809.272425,695.8007,743.956175
761.4263,809.33325,695.83465,743.978
761.45985,809.37505,695.860925,744.0383
762.2132,815.476,695.875375,744.052825
762.232175,817.4872,695.94695,744.107075
762.27685,817.88035,695.992525,744.1815
762.706,817.92155,696.0352,744.25945
762.7296,818.707,696.043475,744.565525
762.7391,818.83115,696.0816,744.569725
762.756375,818.840275,696.083675,744.608675
763.78595,819.037,696.085625,744.6997
763.8148,821.090475,696.114025,744.73965
764.927475,821.130775,696.122575,744.7916
764.9623,821.145975,696.133375,744.852
765.046175,821.17205,696.174875,745.062225
765.065325,821.228725,696.2108,745.13335
765.252225,821.24605,696.23425,745.227725
765.27045,821.263175,696.2717,745.29125
765.358175,821.270525,696.295225,745.2952
765.7719,822.829075,696.300125,745.3525
765.785,823.848475,696.3512,745.71795
765.82045,823.8671,696.42035,745.72935
765.8557,823.886125,696.4487,745.806175
765.877775,823.914025,696.4743,745.886
765.9156,823.9584,696.547575,746.1559
766.228375,824.42535,696.581875,746.2688
766.234325,824.431175,696.587175,746.415475
766.23885,825.0992,696.6629,746.499875
766.266375,825.302975,696.689775,746.5805
766.657225,826.57145,696.695825,746.62115
766.670025,827.032575,696.732425,746.724875
767.0619,827.4561,696.744325,746.736175
767.076475,827.771325,696.7517,746.7724
767.08135,827.7997,696.761025,746.97135
767.0998,828.4199,696.787575,747.0155
767.1166,828.61305,696.817075,747.122475
767.331675,828.671475,696.821825,747.392975
767.6828,828.71665,696.8589,747.60285
768.05205,829.03725,696.925175,747.609725
768.06995,829.383075,696.958825,747.6954
768.096325,829.664625,697.00665,747.751275
768.742625,,697.031025,748.2227
768.7613,,697.0775,748.257175
768.8673,,697.090425,748.38355
768.89505,,697.127075,748.407125
768.9136,,697.1645,748.6322
769.259925,,697.19335,748.6463
769.2768,,697.202175,748.71255
769.300175,,697.23635,748.75945
769.792125,,697.237375,748.999
769.806925,,697.253375,749.021175
769.833425,,697.2875,749.08535
769.867325,,697.29155,749.291175
769.89695,,697.43195,749.302775
769.91625,,697.518025,749.3419
769.937325,,697.524525,749.354725
769.97695,,697.560725,749.393725
769.9854,,697.5813,749.441975
770.0079,,697.5859,749.58215
770.041225,,697.5926,749.784475
770.052575,,697.6145,750.11915
770.0715,,697.618475,750.1361
771.077725,,697.6461,750.14715
771.08635,,697.651375,750.1741
771.093025,,697.6571,750.1823
771.125325,,697.65915,750.232475
771.870125,,697.68845,750.29595
771.883525,,697.70625,750.317725
771.90345,,697.7707,750.400375
771.91525,,697.832775,750.41825
771.927,,697.939225,750.42485
771.93285,,698.035775,750.524125
771.941175,,698.07705,750.824
771.956325,,698.091575,751.0793
773.673675,,698.108575,751.115275
773.67915,,698.130325,751.181025
773.684125,,698.1406,751.41345
773.695725,,698.144925,751.4429
773.746075,,698.15,751.4602
774.33765,,698.1973,751.65955
774.817925,,698.249525,751.683625
774.831375,,698.3315,751.708725
774.8442,,698.34965,751.74895
774.86495,,698.36915,751.77705
774.881125,,698.382925,751.86475
774.900775,,698.4298,751.89375
775.160425,,698.47825,751.912625
775.16545,,698.4822,752.073675
775.17015,,698.55145,752.12275
775.17325,,698.625175,752.4525
775.181075,,698.656975,752.641575
775.521325,,698.77685,752.6671
775.533275,,698.82915,752.803375
775.538675,,698.867225,752.82505
775.54615,,698.869275,753.047225
775.5845,,698.915075,753.398725
775.8565,,698.9381,753.4217
775.87125,,698.96655,753.578675
775.89565,,698.974875,753.676125
775.9086,,699.01445,753.88785
775.9333,,699.046825,753.893325
776.0874,,699.095075,754.103325
776.26505,,699.19035,754.13975
776.2795,,699.231075,754.587175
776.3023,,699.273475,754.7339
776.3301,,699.320975,754.832875
776.914025,,699.337925,754.872575
776.939275,,699.361325,754.997
777.56365,,699.4045,755.0178
777.603975,,699.430675,755.3111
778.38815,,699.482,755.4519
778.41065,,699.5383,755.503025
778.87195,,699.678925,755.678125
779.43575,,699.88055,755.841325
779.907,,699.920525,756.20825
779.918375,,699.968425,756.2412
779.93495,,699.98265,756.260875
779.97865,,699.991925,756.333525
780.007675,,700.024925,756.49615
780.015625,,700.0451,756.50605
780.311575,,700.046725,756.542375
780.33105,,700.065825,756.67075
780.379,,700.08235,756.735425
780.755375,,700.135275,756.829025
780.7802,,700.150575,756.879725
780.818025,,700.152325,757.00425
780.84535,,700.20995,757.1709
780.86305,,700.2241,757.18335
780.872425,,700.2691,757.418525
780.88085,,700.296375,757.44795
780.90085,,700.422175,757.665125
780.9287,,700.441825,757.936725
781.017075,,700.48605,757.947525
781.0943,,700.499225,758.0781
781.214625,,700.512,758.096525
781.226025,,700.513975,758.172375
781.2396,,700.5303,758.3628
781.3444,,700.535825,758.42965
781.4244,,700.573825,758.494025
781.71985,,700.57695,758.55255
781.759025,,700.609225,758.663225
781.9738,,700.618475,758.927975
781.980325,,700.642075,758.977375
781.990925,,700.716225,759.244925
781.99865,,700.7195,759.287325
782.018025,,700.73215,759.364875
782.028825,,700.75425,759.4648
782.058775,,700.813225,759.5709
782.28055,,700.852075,759.636325
782.29265,,700.969825,759.816075
782.3131,,701.011625,759.835375
782.3298,,701.05145,759.883825
782.345825,,701.06355,760.00945
782.35525,,701.113475,760.139025
782.361825,,701.136275,760.15195
782.3827,,701.138375,760.194375
782.386775,,701.17105,760.212625
782.401425,,701.1828,760.291725
782.41895,,701.265375,760.386
782.4567,,701.27995,760.621325
782.52165,,701.29455,760.651
782.581925,,701.343875,760.65915
783.153725,,701.364025,761.018975
783.156625,,701.4112,761.117925
783.165325,,701.428675,761.191075
783.170175,,701.457975,761.20665
783.178475,,701.4692,761.42395
783.189675,,701.4865,761.49585
783.1973,,701.5291,761.996
783.208375,,701.559225,762.131
783.2108,,701.634625,762.3153
783.225075,,701.67945,762.452325
783.232125,,701.718375,762.801725
783.238125,,701.755675,762.83155
783.2438,,701.793625,763.21605
783.249625,,701.795825,763.2363
783.25515,,701.825675,763.302725
783.301925,,701.863675,763.354525
783.307475,,701.87135,763.38765
783.4342,,701.884375,763.4541
784.246075,,701.91985,763.536875
784.270275,,701.95885,763.607225
784.682925,,701.980175,763.70065
784.714675,,702.064075,764.250525
784.72965,,702.07415,764.262275
784.779675,,702.128075,764.5567
784.794475,,702.346325,764.658325
784.84425,,702.362425,764.956975
784.8809,,702.386375,764.97035
785.09575,,702.395875,764.98665
785.156975,,702.427,765.4173
785.186025,,702.437875,765.599175
785.2045,,702.4395,765.6893
785.2335,,702.44555,765.827675
785.27495,,702.519675,765.88275
785.468075,,702.53235,765.917325
785.6391,,702.559625,766.032575
785.901475,,702.57235,766.272925
785.905525,,702.624025,766.278225
785.90835,,702.66855,766.29285
785.9108,,702.66955,766.32115
785.91435,,702.6744,766.3434
785.9243,,702.696925,766.375075
785.93415,,702.69915,766.6652
785.9469,,702.723025,766.6851
785.95395,,702.740325,766.69685
785.969075,,702.7838,766.76325
785.986175,,702.786975,766.77525
786.017125,,702.806675,766.7864
786.20095,,702.83905,766.8294
786.220575,,702.87355,767.04985
786.237825,,702.927275,767.092075
786.24575,,702.966375,767.106775
786.254225,,703.0167,767.266525
786.26525,,703.055575,767.40515
786.27365,,703.1062,767.4631
786.282075,,703.107575,767.63595
786.294875,,703.144875,767.70275
786.378125,,703.2113,767.721425
786.570425,,703.2297,767.78845
786.5864,,703.259925,768.00535
786.59685,,703.293325,768.032375
786.599875,,703.316025,768.09105
786.68965,,703.3292,768.122325
786.908325,,703.3459,768.306575
786.9213,,703.366275,768.57685
786.92475,,703.38575,768.6026
786.92955,,703.40495,768.610175
786.956825,,703.4275,768.6479
786.964925,,703.43835,768.7421
787.01795,,703.4553,768.84105
787.03445,,703.473275,769.176525
787.063275,,703.499075,769.202975
787.18815,,703.622075,769.22725
787.23305,,703.6881,769.393625
787.2808,,703.69595,769.7483
787.339675,,703.706525,769.765425
787.37155,,703.727825,770.049825
787.496175,,703.748925,770.06325
787.5274,,703.77735,770.33585
787.6874,,703.83685,770.469575
787.746225,,703.84625,770.546
787.76655,,703.90105,771.045325
787.77005,,703.98235,771.1992
787.776725,,704.108825,771.45435
787.806425,,704.148925,771.593975
787.815025,,704.17225,771.60535
787.84025,,704.183275,771.6594
788.10055,,704.2291,771.745525
788.1071,,704.2451,772.0012
788.11045,,704.3088,772.20985
788.146875,,704.366875,772.281475
788.1594,,704.38655,772.300325
788.174725,,704.39325,772.33385
788.200125,,704.3957,772.39765
788.246125,,704.436275,772.425475
788.3987,,704.454125,772.5064
788.4436,,704.486625,772.60745
788.48625,,704.49525,772.696175
788.5058,,704.498725,772.849225
788.530175,,704.50375,772.93705
788.5367,,704.56445,773.028475
788.56825,,704.631525,773.4428
788.884925,,704.738925,773.533125
788.8882,,704.8064,773.541575
788.909025,,704.8338,773.554
789.094375,,704.856175,773.5585
789.12725,,704.88885,773.6005
789.166775,,704.893775,773.664825
789.2594,,704.91485,773.684675
789.550125,,704.919075,773.73365
789.5792,,704.977725,774.008575
789.6271,,704.984375,774.0264
789.643825,,704.993275,774.2009
789.67365,,705.038575,774.331375
789.687,,705.062775,774.41315
789.958675,,705.089775,774.432975
789.9763,,705.112325,774.476225
789.979375,,705.185025,774.4848
789.99965,,705.280425,774.829675
790.0455,,705.304275,774.8892
790.186075,,705.31955,774.91425
790.245575,,705.3572,774.9487
