SPK_SPKC02a,SPK_SPKC08a,SPK_SPKC10a,SPK_SPKC11a,SPK_SPKC12a
114.343475,35.164225,11.349675,19.97055,34.21495
114.401625,35.212675,11.378525,20.066975,34.2529
114.5246,35.26575,11.413975,20.15125,34.298975
115.7205,35.344325,11.43005,20.273,34.494775
115.82515,35.38645,11.470775,20.30815,34.559375
119.088175,35.436,11.506625,20.326575,34.63375
120.045525,35.519525,11.5167,20.4184,34.716
120.207,35.612375,11.54745,20.4363,34.763275
120.3018,35.667,11.57345,20.446,34.82545
120.42015,35.731525,11.652475,20.56265,34.8844
121.037025,36.2098,11.746375,20.65755,34.936525
121.303225,36.42875,11.82705,20.815975,35.027225
121.56045,41.531375,11.874625,20.9489,35.17895
121.644075,41.6953,11.91,21.040875,35.26275
121.9576,41.81535,11.94565,21.0424,35.31115
122.0091,41.8451,11.98045,21.14575,35.414425
122.053725,41.855975,12.06045,21.238475,35.688225
122.61855,42.0182,12.08075,21.277375,35.779025
122.672825,42.928225,12.129025,21.5743,35.827525
122.9273,43.011725,12.15455,21.6551,35.9092
123.3436,43.1589,12.1686,21.786275,36.25275
123.393375,43.426675,12.221775,22.048475,37.549075
123.48705,44.05775,12.2469,22.139725,37.737425
123.567625,44.2875,12.315975,22.1978,38.587425
123.642075,44.45145,12.352725,22.407175,39.291675
124.00725,45.187575,12.376325,22.6268,39.324025
124.622425,45.32135,12.437525,22.70795,40.047375
125.071025,45.941375,12.4949,22.7129,40.341575
125.150375,46.0494,12.537075,22.8845,40.749975
125.458675,47.009675,12.64095,22.900575,41.1882
125.57455,47.130375,12.670425,23.16765,41.48925
126.36385,47.212,12.692025,23.184425,41.814075
126.473575,47.272125,12.710675,23.28375,41.92295
126.549975,47.864175,12.7374,23.294625,42.028025
128.0717,49.0611,12.762775,23.375175,42.129675
128.143225,50.373325,12.7966,23.41325,42.241075
128.749975,51.44705,12.81675,23.458775,42.508825
130.08465,52.090925,12.85475,23.478125,42.604825
132.2885,52.147575,12.8783,23.509075,42.77105
132.319175,52.236075,12.968625,23.581,42.800625
132.7351,52.53325,13.010175,23.600075,42.93445
132.79435,52.699325,13.083675,23.62045,43.116125
133.012125,52.84575,13.1172,23.845425,43.157675
133.24945,52.91145,13.143025,23.884775,43.32305
133.5045,53.0059,13.16075,23.9763,43.4077
133.73305,53.47165,13.212725,23.99195,43.452375
133.790175,53.83225,13.23705,24.0777,43.699925
133.982775,53.86755,13.2678,24.1432,43.75985
134.7847,53.9257,13.29005,24.1715,43.96455
136.17665,54.026225,13.31735,24.183125,44.04365
136.25915,54.177625,13.335325,24.22025,44.070325
136.549425,55.0331,13.3713,24.27065,44.090225
137.087,55.142325,13.39945,24.46455,44.421425
137.554075,55.32495,13.433425,24.539375,44.47615
