SPK_SPKC04a (no effect),SPK_SPKC08a (excited)
,305.70645
,305.8068
,305.875625
,305.9424
,305.967775
,306.0099
,306.06415
,306.102825
,306.1345
,306.199175
,306.2292
,306.31135
,306.37925
,306.417725
,306.455675
,306.490275
,306.526675
,306.579475
,306.617125
,306.6758
,306.7496
,306.924475
,306.955775
,307.009975
,307.04015
,307.101275
,307.132525
,307.15515
,307.176275
,307.184925
,307.1916
,307.210425
,307.217925
,307.227975
,307.23375
,307.272525
,307.288
,307.349025
,307.4372
,307.47205
,307.512
,307.560225
,307.597475
,307.6235
,307.647675
,307.6789
,307.7305
,307.7593
,307.775975
,307.80345
,307.890925
,307.972975
,307.989525
,308.0213
,308.037775
,308.058975
,308.113425
,308.1502
,308.179
,308.203525
,308.2782
,308.323175
,308.35265
,308.4656
,308.534675
,308.565475
,308.59415
,308.659725
,308.697825
,308.728875
,308.7572
,308.78305
,308.849525
,308.87535
,308.92255
,308.954275
,308.980875
,309.060425
,309.105825
,309.2623
,309.308575
,309.367275
,309.46005
,309.4969
,309.568975
,309.613275
,309.664725
,309.72165
,309.7957
,309.8381
,309.8995
,309.957
,309.982625
,310.02305
,310.06815
,310.124225
,310.175475
,310.30555
,310.410525
,310.46415
,310.651825
,310.77235
,310.8919
,310.952525
,311.011675
,311.058825
,311.144125
,311.243775
,311.29
,311.325325
,311.34775
,311.3974
,311.445575
,311.51685
,311.543075
,311.668525
,311.730225
,311.766625
,311.82305
,311.870125
,311.92585
,311.9873
,312.068175
,312.08695
,312.13165
,312.16335
,312.197825
,312.223975
,312.28475
,312.321875
,312.35105
,312.37085
,312.3938
,312.411675
,312.44355
,312.494125
,312.532775
,312.5823
,312.59745
,312.623225
,312.63345
,312.6926
,312.72175
,312.7766
,312.803775
,312.8653
,312.898725
,312.95595
,313.016225
,313.07185
,313.12925
,313.16545
,313.20025
,313.2291
,313.2858
,313.3842
,313.42795
,313.46145
,313.509275
,313.541375
,313.5652
,313.5987
,313.637325
,313.7047
,313.75995
,313.786525
,313.82855
,313.848875
,313.8715
,313.8937
,314.01805
,314.0465
,314.062275
,314.103675
,314.13425
,314.168025
,314.224925
,314.243275
,314.3938
,314.428625
,314.49345
,314.525775
,314.593325
,314.69115
,314.76135
,314.811475
,314.827175
,314.85435
,314.923425
,314.95345
,315.05105
,315.13725
,315.201425
,315.281625
,315.3339
,315.399
,315.4691
,315.572125
,315.616075
,315.732225
,315.780325
,315.808925
,315.933725
,316.031175
,316.11625
,316.15365
,316.196475
,316.246675
,316.28875
,316.315775
,316.409375
,316.509225
,316.544675
,316.579875
,316.6057
,316.64625
,316.675325
,316.704975
,316.7183
,316.740175
,316.7724
,316.81135
,316.85155
,316.87655
,316.9223
,316.97425
,317.013525
,317.030175
,317.07455
,317.12325
,317.1927
,317.284875
,317.318875
,317.338475
,317.366375
,317.403225
,317.4417
,317.481875
,317.506525
,317.582325
,317.6292
,317.67515
,317.769875
,317.83445
,318.0054
,318.057325
,318.073375
,318.1197
,318.130325
,318.2116
,318.262125
,318.34715
,318.388275
,318.42605
,318.451525
,318.5637
,318.632025
,318.678925
,318.72965
,318.763175
,318.832875
,318.875
,318.947975
,319.178825
,319.21135
,319.2424
,319.283375
,319.34095
,319.3851
,319.422975
,319.450525
,319.49155
,319.5331
,319.581025
,319.61695
,319.65415
,319.6917
,319.735575
,319.761675
,319.81595
,320.019875
,320.039975
,320.078725
,320.156325
,320.202
,320.212675
,320.27735
,320.321325
,320.3855
,320.435175
,320.464625
,320.533525
,320.6184
,320.683
,320.760475
,320.7994
,320.856925
,320.95655
,321.0584
,321.102275
,321.1586
,321.25695
,321.302025
,321.326375
,321.414475
,321.4567
,321.546925
,321.59975
,321.67825
,321.760725
,321.8085
,321.882375
,321.901525
,321.954075
,322.001425
,322.020575
,322.101175
,322.13235
,322.190425
,322.2332
,322.257275
,322.278175
,322.32675
,322.353825
,322.396425
,322.412425
,322.42445
,322.4362
,322.45795
,322.463725
,322.471425
,322.47625
,322.48235
,322.5042
,322.516125
,322.58755
,322.64105
,322.6695
,322.707225
,322.72415
,322.8105
,322.83655
,322.874275
,322.9274
,322.990625
,323.0235
,323.0602
,323.112275
,323.23235
,323.259525
,323.291125
,323.314625
,323.434375
,323.46465
,323.571525
,323.6146
,323.660875
,323.70105
,323.7763
,323.828475
,323.917525
,323.9515
,324.014425
,324.126125
,324.19805
,324.247375
,324.286875
,324.318725
,324.345225
,324.380125
,324.417125
,324.47445
,324.6291
,324.74045
,324.832125
,324.8961
,324.924225
,324.971775
,325.01405
,325.05865
,325.09885
,325.1851
,325.199025
,325.215775
,325.28465
,325.333575
,325.42795
,325.508625
,325.52905
,325.556
,325.59435
,325.615025
,325.68085
,325.713875
,325.7308
,325.80575
,325.86995
,325.90045
,326.05805
,326.1018
,326.21265
,326.320775
,326.351575
,326.3908
,326.42515
,326.4938
,326.577625
,326.657775
,326.74715
,326.7761
,326.840375
,326.9101
,326.945525
,327.119075
,327.143975
,327.191
,327.208675
,327.240725
,327.29675
,327.384525
,327.42295
,327.49855
,327.573875
,327.6073
,327.611875
,327.6684
,327.763725
,327.784075
,327.8152
,327.880325
,327.983725
,328.0177
,328.0426
,328.063325
,328.1004
,328.119875
,328.169225
,328.2897
,328.3191
,328.363675
,328.4011
,328.408175
,328.44885
,328.473975
,328.49015
,328.521875
,328.545
,328.619325
,328.6501
,328.714925
,328.75235
,328.89485
,328.95815
,329.052575
,329.204475
,329.25205
,329.283325
,329.325925
,329.36465
,329.3904
,329.442825
,329.460375
,329.50435
,329.566325
,329.640625
,329.694775
,329.7471
,329.810775
,329.864725
,329.932075
,329.98385
,330.05035
,330.073025
,330.215325
,330.306675
,330.3446
,330.402675
,330.5295
,330.58095
,330.698275
,330.784
,330.9172
,330.97855
,331.013175
,331.1642
,331.246625
,331.300675
,331.35255
,331.3972
,331.46
,331.48465
,331.5592
,331.652425
,331.6713
,331.75425
,331.857425
,331.899675
,332.052075
,332.074625
,332.10535
,332.16425
,332.2194
,332.261175
,332.333675
,332.410325
,332.458425
,332.52295
,332.5953
,332.64525
,332.66875
,332.70925
,332.75585
,332.79185
,332.83935
,333.048125
,333.19295
,333.2182
,333.256025
,333.282675
,333.3021
,333.360975
,333.405225
,333.64755
,333.702675
,333.74085
,333.8154
,334.027325
,334.052625
,334.08565
,334.1188
,334.157225
,334.254675
,334.28795
,334.31355
,334.33825
,334.3656
,334.39
,334.44345
,334.47685
,334.51825
,334.556575
,334.597625
,334.615625
,334.6548
,334.6981
,334.724375
,334.837775
,334.867275
,334.901775
,334.91885
,334.96155
,334.994675
,335.0175
,335.0977
,335.152525
,335.209775
,335.2617
,335.352475
,335.372875
,335.42555
,335.477475
,335.514675
,335.595325
,335.621075
,335.779525
,335.8259
,335.84735
,335.875725
,335.91485
,335.9613
,335.977125
,336.015775
,336.0334
,336.067775
,336.087375
,336.122625
,336.170425
,336.212
,336.249775
,336.339025
,336.3823
,336.42835
,336.4728
,336.5006
,336.640025
,336.69295
,336.71255
,336.742525
,336.7832
,336.841125
,336.8946
,336.9424
,336.9744
,337.032
,337.0848
,337.089875
,337.11465
,337.2098
,337.271825
,337.35535
,337.380925
,337.4014
,337.44655
,337.528625
,337.592525
,337.6288
,337.652
,337.7553
,337.78995
,337.88025
,337.9618
,338.058925
,338.1028
,338.140075
,338.23165
,338.307275
,338.370475
,338.4197
,338.486925
,338.57495
,338.7177
,338.75585
,338.828575
,338.848425
,338.8886
,338.9322
,338.99545
,339.087575
,339.123575
,339.143075
,339.179525
,339.228
,339.301625
,339.369525
,339.467475
,339.5297
,339.5407
,339.5735
,339.66135
,339.698375
,339.737325
,339.77725
,339.80035
,339.815125
,339.862925
,339.89565
,339.99905
,340.139575
,340.174625
,340.232825
,340.38755
,340.4151
,340.424425
,340.4387
,340.575075
,340.6917
,340.706225
,340.7132
,340.72705
,340.745725
,340.76605
,340.813175
,340.869925
,340.966425
,341.039125
,341.0987
,341.143975
,341.221725
,341.247025
,341.2954
,341.3246
,341.350125
,341.362925
,341.39155
,341.4663
,341.53825
,341.5665
,341.57155
,341.6454
,341.682475
,341.699475
,341.788025
,341.824375
,341.87675
,341.91235
,341.9376
,342.00335
,342.032175
,342.066375
,342.112625
,342.137025
,342.20125
,342.261475
,342.29715
,342.344875
,342.40245
,342.4417
,342.46425
,342.488725
,342.548
,342.61545
,342.634875
,342.657275
,342.695575
,342.72435
,342.8098
,342.8493
,342.926125
,342.986975
,343.149675
,343.2169
,343.29005
,343.317375
,343.33675
,343.36805
,343.41235
,343.4507
,343.505825
,343.6211
,343.705325
,343.8141
,343.8809
,343.916025
,343.95295
,344.008675
,344.13405
,344.218375
,344.25095
,344.286675
,344.3764
,344.4798
,344.513425
,344.55405
,344.665
,344.73965
,344.8517
,344.9405
,344.9975
,345.07715
,345.111425
,345.164475
,345.19935
,345.236425
,345.275125
,345.30855
,345.3287
,345.372975
,345.4249
,345.498275
,345.5564
,345.632875
,345.693675
,345.741225
,345.7801
,345.8043
,345.8402
,346.123175
,346.159525
,346.18175
,346.24565
,346.37015
,346.514875
,346.533575
,346.58275
,346.59855
,346.621275
,346.78645
,346.8248
,346.84075
,346.874175
,346.917225
,347.090075
,347.102225
,347.1466
,347.180725
,347.204675
,347.261525
,347.303575
,347.325175
,347.380325
,347.4335
,347.5318
,347.568875
,347.619275
,347.66005
,347.69095
,347.76675
,347.830975
,347.875725
,347.993175
,348.091575
,348.124175
,348.159525
,348.242725
,348.3477
,348.3612
,348.395875
,348.43115
,348.45025
,348.495575
,348.60465
,348.672875
,348.750925
,348.867575
,348.8995
,348.934925
,348.978675
,348.990725
,349.111425
,349.19545
,349.241025
,349.325325
,349.36815
,349.403575
,349.4516
,349.50325
,349.562275
,349.58995
,349.639575
,349.675875
,349.700225
,349.762925
,349.787975
,349.8554
,349.8958
,349.96125
,349.984125
,350.087925
,350.1177
,350.1716
,350.257275
,350.312
,350.36055
,350.407025
,350.444425
,350.4902
,350.535525
,350.6922
,350.7362
,350.77815
,350.8627
,350.93965
,350.99345
,351.037575
,351.14725
,351.253175
,351.295875
,351.3322
,351.393725
,351.451375
,351.624425
,351.645425
,351.74385
,351.7832
,351.81155
,351.82835
,351.8513
,351.8951
,351.957525
,352.022725
,352.089825
,352.16795
,352.1852
,352.20065
,352.2315
,352.259875
,352.3427
,352.371575
,352.449075
,352.473075
,352.492575
,352.530925
,352.556475
,352.5719
,352.599675
,352.662975
,352.708725
,352.7481
,352.822225
,352.865575
,352.91405
,352.965425
,353.01785
,353.038925
,353.07675
,353.1178
,353.177875
,353.38925
,353.4318
,353.53405
,353.546925
,353.573575
,353.6205
,353.898525
,353.946625
,354.025925
,354.1159
,354.23915
,354.297675
,354.3502
,354.36495
,354.386625
,354.41105
,354.433525
,354.46015
,354.5064
,354.533575
,354.642125
,354.799175
,354.838825
,354.9161
,354.97185
,354.99145
,355.0412
,355.1553
,355.188875
,355.251
,355.354725
,355.380725
,355.44565
,355.50915
,355.557525
,355.5927
,355.6237
,355.647225
,355.68915
,355.713725
,355.769225
,355.81405
,355.8486
,355.980625
,356.00845
,356.0932
,356.137075
,356.1637
,356.223425
,356.345925
,356.391625
,356.42735
,356.505475
,356.54535
,356.597425
,356.6899
,356.7158
,356.7348
,356.80905
,356.828025
,356.852025
,356.88995
,356.9155
,356.924725
,356.966775
,357.033325
,357.086975
,357.1198
,357.1394
,357.230075
,357.307675
,357.375775
,357.426625
,357.5079
,357.566425
,357.63495
,357.6815
,357.72785
,357.77305
,357.89345
,357.951025
,357.980675
,358.00095
,358.0104
,358.01605
,358.152175
,358.226225
,358.2854
,358.467525
,358.538425
,358.586075
,358.7168
,358.73445
,358.77495
,358.800775
,358.94115
,358.963675
,359.11825
,359.240425
,359.287925
,359.39645
,359.45795
,359.529275
,359.621425
,359.646275
,359.661425
,359.6799
,359.7179
,359.7751
,359.813675
,359.872975
,359.90415
,359.91905
,360.069675
,360.169625
,360.209375
,360.24875
,360.3366
,360.364825
,360.49415
,360.55925
,360.70775
,360.770425
,360.799375
,360.8227
,360.92075
,360.986975
,361.016125
,361.102325
,361.139175
,361.176475
,361.2437
,361.4001
,361.455975
,361.493775
,361.55455
,361.61975
,361.7806
,361.83415
,361.884175
,361.926
,361.96555
,362.020125
,362.043125
,362.0537
,362.12605
,362.1587
,362.195
,362.24135
,362.276425
,362.30075
,362.4167
,362.49575
,362.551375
,362.57175
,362.591075
,362.6139
,362.6454
,362.70995
,362.7297
,362.757775
,362.77215
,362.8406
,362.876125
,362.90285
,362.932225
,362.9695
,363.014075
,363.040525
,363.07195
,363.101625
,363.152525
,363.166475
,363.303275
,363.390275
,363.4889
,363.52515
,363.651975
,363.703725
,363.7255
,363.76155
,363.813225
,363.83655
,363.909925
,363.93045
,363.95675
,364.006275
,364.044375
,364.16385
,364.188375
,364.2721
,364.2943
,364.33675
,364.36085
,364.413225
,364.4895
,364.583575
,364.60825
,364.6729
,364.767225
,364.81575
,364.8659
,364.91335
,364.931075
,365.002675
,365.046925
,365.151325
,365.2161
,365.26885
,365.3557
,365.415825
,365.492375
,365.548075
,365.58485
,365.6345
,365.72655
,365.75585
,365.791825
,365.83015
,365.845875
,365.8697
,365.96145
,366.0093
,366.210475
,366.241175
,366.257925
,366.2954
,366.319575
,366.357275
,366.40505
,366.472375
,366.514425
,366.555225
,366.576075
,366.60105
,366.69195
,366.80045
,366.836
,366.875875
,366.9208
,366.951625
,366.980125
,367.1021
,367.164675
,367.203825
,367.222625
,367.2402
,367.262525
,367.293925
,367.31695
,367.423625
,367.450975
,367.478025
,367.4992
,367.5243
,367.539125
,367.575375
,367.62355
,367.654975
,367.687975
,367.754575
,367.7853
,367.809575
,367.86405
,367.888875
,367.921
,368.08895
,368.108325
,368.14515
,368.228075
,368.300225
,368.37315
,368.444925
,368.5077
,368.56555
,368.60465
,368.701125
,368.801225
,368.917075
,368.952125
,369.12285
,369.1682
,369.222575
,369.250275
,369.27805
,369.334325
,369.3686
,369.417125
,369.48365
,369.6269
,369.701625
,369.747725
,369.768325
,369.923225
,369.957175
,369.99135
,370.04035
,370.111325
,370.14485
,370.189875
,370.20885
,370.224175
,370.2405
,370.26245
,370.288325
,370.326975
,370.540975
,370.558325
,370.5825
,370.7699
,370.80465
,370.83925
,370.8567
,370.910825
,370.9915
,371.041125
,371.10415
,371.14085
,371.182375
,371.242275
,371.32435
,371.4152
,371.4451
,371.502525
,371.582275
,371.6154
,371.66395
,371.694225
,371.721875
,371.760675
,371.7857
,371.81075
,371.8814
,371.92165
,371.965975
,372.010175
,372.07675
,372.119475
,372.166275
,372.208475
,372.2873
,372.3347
,372.4469
,372.478225
,372.5153
,372.576475
,372.615225
,372.693425
,372.763375
,372.818
,372.8743
,372.92085
,373.016175
,373.03365
,373.131525
,373.21985
,373.386
,373.4083
,373.453475
,373.578175
,373.634925
,373.65995
,373.7821
,373.8333
,373.874375
,373.89885
,373.977475
,373.98985
,374.054175
,374.115075
,374.142675
,374.158525
,374.29165
,374.32445
,374.467725
,374.5066
,374.540225
,374.576025
,374.6016
,374.674675
,374.7028
,374.715475
,374.75145
,374.78265
,374.811125
,374.8584
,374.90235
,374.93835
,374.994275
,375.03475
,375.074475
,375.123925
,375.153825
,375.19535
,375.22435
,375.2642
,375.299325
,375.342875
,375.372325
,375.442925
,375.46995
,375.506475
,375.5275
,375.53745
,375.56555
,375.6183
,375.7837
,375.82375
,375.941325
,375.99805
,376.080975
,376.132825
,376.15425
,376.196025
,376.19835
,376.20095
,376.209825
,376.215825
,376.231675
,376.237025
,376.258025
,376.305075
,376.439725
,376.48105
,376.5166
,376.574775
,376.646175
,376.78185
,376.9332
,377.0002
,377.02935
,377.04365
,377.059925
,377.11655
,377.1396
,377.215425
,377.256925
,377.31035
,377.3255
,377.347575
,377.36505
,377.398675
,377.4273
,377.521425
,377.658975
,377.70425
,377.744575
,377.7645
,377.771575
,377.863875
,377.94995
,377.99565
,378.028975
,378.0623
,378.0834
,378.11045
,378.12225
,378.1515
,378.185925
,378.24815
,378.27165
,378.43255
,378.455575
,378.483275
,378.5178
,378.569975
,378.578875
,378.7333
,378.779
,378.80955
,378.841075
,378.88175
,378.9279
,378.929975
,378.936825
,378.95105
,378.963725
,379.164975
,379.276225
,379.4817
,379.5038
,379.52875
,379.567775
,379.60815
,379.635875
,379.673675
,379.75195
,379.827125
,380.0059
,380.144225
,380.1839
,380.2007
,380.213625
,380.328425
,380.4278
,380.476375
,380.5494
,380.58945
,380.6308
,380.760225
,380.9061
,380.931725
,380.98715
,381.07185
,381.11225
,381.136175
,381.14995
,381.185525
,381.236925
,381.4279
,381.45265
,381.466325
,381.4917
,381.509975
,381.63385
,381.72725
,381.79045
,381.818875
,381.8554
,381.88605
,381.9671
,382.05155
,382.10635
,382.245875
,382.316625
,382.4814
,382.5588
,382.579025
,382.591125
,382.682175
,382.78455
,382.82595
,382.878075
,383.008975
,383.094025
,383.112325
,383.12715
,383.151475
,383.2577
,383.310875
,383.53265
,383.5801
,383.650025
,383.741675
,383.871625
,384.04935
,384.153725
,384.2022
,384.269775
,384.404625
,384.4533
,384.503225
,384.5626
,384.59525
,384.67115
,384.793325
,384.859
,384.903475
,384.9266
,385.0005
,385.0174
,385.0482
,385.0665
,385.21805
,385.31225
,385.427875
,385.46985
,385.516425
,385.57695
,385.6382
,385.64805
,385.674525
,385.698075
,385.777075
,385.791125
,385.828
,385.89225
,385.928525
,386.043625
,386.122975
,386.175875
,386.20335
,386.244825
,386.3743
,386.4965
,386.590875
,386.711525
,386.772975
,386.93455
,386.984225
,387.014075
,387.0586
,387.06545
,387.181475
,387.2508
,387.2616
,387.26815
,387.2839
,387.2945
,387.30055
,387.30595
,387.313075
,387.347675
,387.4322
,387.52135
,387.58565
,387.676125
,387.691875
,387.7549
,387.816025
,387.845725
,387.92625
,387.971025
,388.04875
,388.100275
,388.18605
,388.249575
,388.28495
,388.32295
,388.349325
,388.431825
,388.473175
,388.60305
,388.64835
,388.676475
,388.878775
,388.936575
,388.953625
,388.96575
,389.008625
,389.0373
,389.155475
,389.364525
,389.40325
,389.56405
,389.594925
,389.679925
,389.706825
,389.723625
,389.793325
,389.822975
,389.846025
,389.902075
,389.925375
,389.941625
,389.97075
,390.00165
,390.049225
,390.086675
,390.1379
,390.1625
,390.17825
,390.203425
,390.270425
,390.3359
,390.37795
,390.413375
,390.52055
,390.561625
,390.593675
,390.605275
,390.67835
,390.754175
,390.795725
,390.869425
,390.928925
,391.028625
,391.123175
,391.162475
,391.279275
,391.36145
,391.4185
,391.577125
,391.644725
,391.691325
,391.73035
,391.832175
,391.8725
,391.991775
,392.048475
,392.083175
,392.1025
,392.133275
,392.18575
,392.2114
,392.25795
,392.358725
,392.60825
,392.62045
,392.670925
,392.757825
,392.852575
,392.8823
,393.030925
,393.0473
,393.092225
,393.11845
,393.174475
,393.227475
,393.3276
,393.358475
,393.385475
,393.4294
,393.596775
,393.619825
,393.636325
,393.6467
,393.679975
,393.681775
,393.74145
,393.7991
,393.97035
,394.0063
,394.017725
,394.0282
,394.0439
,394.07455
,394.1441
,394.25795
,394.28555
,394.31075
,394.340225
,394.381325
,394.445425
,394.47665
,394.55275
,394.613875
,394.71855
,394.8322
,394.85995
,394.891775
,395.0693
,395.158875
,395.2068
,395.3279
,395.443275
,395.487425
,395.519475
,395.547775
,395.57525
,395.629275
,395.6367
,395.684425
,395.7462
,395.91235
,395.97035
,395.995925
,396.036375
,396.1123
,396.266225
,396.301725
,396.3691
,396.382525
,396.3995
,396.459575
,396.51065
,396.64775
,396.693175
,396.7491
,396.81345
,396.953925
,396.9993
,397.049375
,397.064
,397.08455
,397.119725
,397.179625
,397.36395
,397.426525
,397.457025
,397.48135
,397.604525
,397.6291
,397.662825
,397.68065
,397.86715
,397.889625
,397.937225
,398.023
,398.0557
,398.084825
,398.2358
,398.306425
,398.342675
,398.41395
,398.487475
,398.5334
,398.61865
,398.727
,398.787925
,398.818375
,398.86575
,398.902425
,398.93565
,399.001625
,399.15645
,399.19885
,399.2216
,399.2603
,399.313175
,399.41135
,399.4439
,399.488425
,399.5307
,399.582775
,399.62125
,399.64915
,399.6809
,399.80815
,399.860025
,399.870825
,399.88935
,399.92415
,399.9543
,400.0112
,400.034475
,400.06865
,400.089375
,400.1253
,400.2131
,400.2933
,400.322775
,400.35335
,400.3686
,400.387075
,400.413525
,400.46705
,400.5129
,400.569525
,400.604
,400.723125
,400.75965
,400.941
,400.97865
,401.03645
,401.185325
,401.211975
,401.283925
,401.313575
,401.35085
,401.37775
,401.40685
,401.412025
,401.43185
,401.45925
,401.521275
,401.628675
,401.63305
,401.754825
,401.79095
,401.8365
,401.8768
,401.925
,401.947375
,402.023125
,402.09645
,402.2134
,402.2369
,402.267325
,402.298575
,402.35075
,402.38445
,402.4372
,402.5514
,402.5984
,402.623225
,402.711325
,402.73825
,402.7681
,402.80145
,402.8212
,402.82285
,402.923725
,402.9611
,403.00895
,403.071625
,403.12125
,403.16725
,403.218
,403.251125
,403.325825
,403.43385
,403.48665
,403.537475
,403.652675
,403.7747
,403.8401
,403.893525
,403.948525
,404.05395
,404.08165
,404.11245
,404.137775
,404.163475
,404.200275
,404.2723
,404.38555
,404.44995
,404.513725
,404.58095
,404.672375
,404.735025
,404.79975
,404.8673
,404.8955
,404.9161
,404.9441
,404.96605
,404.995025
,405.03245
,405.055075
,405.1657
,405.2121
,405.235725
,405.25835
,405.38685
,405.421225
,405.520075
,405.566125
,405.618
,405.695
,405.84515
,405.8805
,405.9635
,406.06635
,406.0984
,406.1025
,406.132775
,406.1581
,406.23955
,406.2755
,406.320375
,406.3663
,406.40945
,406.440625
,406.479375
,406.512375
,406.759275
,406.7942
,406.82645
,406.919625
,406.968275
,407.0084
,407.02755
,407.08295
,407.236275
,407.370725
,407.436475
,407.484425
,407.5324
,407.58665
,407.64295
,407.7329
,407.78695
,407.845975
,407.95385
,408.019275
,408.097525
,408.198325
,408.21365
,408.23315
,408.29285
,408.35595
,408.505275
,408.52935
,408.5506
,408.572675
,408.593225
,408.61885
,408.660675
,408.71565
,408.76245
,408.835875
,408.93745
,409.0045
,409.038475
,409.0987
,409.212075
,409.23725
,409.268125
,409.2829
,409.34165
,409.397325
,409.460075
,409.477
,409.5144
,409.557775
,409.628
,409.692225
,409.800025
,409.921
,410.090125
,410.180725
,410.2665
,410.38425
,410.434325
,410.4668
,410.613275
,410.66725
,410.7345
,410.743875
,410.7672
,410.926025
,411.014025
,411.100375
,411.199525
,411.230375
,411.370275
,411.505975
,411.57655
,411.612675
,411.67215
,411.72745
,411.783975
,411.93275
,412.056275
,412.1184
,412.142125
,412.2253
,412.25285
,412.297425
,412.405975
,412.452125
,412.507075
,412.62675
,412.716225
,412.76245
,412.79915
,412.8555
,412.89945
,413.0221
,413.0491
,413.07715
,413.185325
,413.22375
,413.2866
,413.3118
,413.3847
,413.42195
,413.49195
,413.5459
,413.6177
,413.653725
,413.733025
,413.871275
,413.9522
,414.05045
,414.0748
,414.128575
,414.214225
,414.241375
,414.272625
,414.304
,414.38345
,414.398175
,414.460175
,414.5024
,414.53885
,414.5932
,414.630925
,414.6715
,414.750725
,414.8149
,414.86735
,414.945225
,414.97525
,415.020625
,415.050925
,415.20795
,415.239875
,415.2781
,415.30885
,415.333975
,415.3609
,415.396775
,415.434975
,415.5199
,415.589125
,415.632475
,415.692675
,415.724125
,415.84055
,415.868875
,415.886875
,415.972925
,415.99395
,416.02395
,416.075325
,416.1001
,416.12105
,416.153725
,416.223375
,416.245475
,416.3124
,416.35035
,416.394725
,416.442825
,416.50575
,416.5877
,416.7237
,416.771475
,416.80995
,416.8579
,416.915425
,416.956325
,417.016825
,417.08385
,417.1675
,417.227775
,417.278525
,417.3545
,417.415975
,417.476125
,417.518175
,417.55985
,417.635775
,417.637675
,417.66085
,417.7245
,417.75145
,417.815075
,417.842575
,417.909475
,417.945325
,418.00185
,418.0628
,418.103325
,418.20145
,418.2266
,418.266
,418.30565
,418.3358
,418.47945
,418.579425
,418.6265
,418.65455
,418.7648
,418.79955
,418.815
,418.83655
,418.869725
,418.9038
,418.92995
,418.953925
,418.993625
,419.02085
,419.107225
,419.111575
,419.2372
,419.2699
,419.320775
,419.373175
,419.519225
,419.550475
,419.67285
,419.7215
,419.78865
,419.813525
,419.88275
,419.958775
,420.0197
,420.093125
,420.14495
,420.18855
,420.284525
,420.34285
,420.415075
,420.43715
,420.466975
,420.540025
,420.590775
,420.623575
,420.6889
,420.712925
,420.74255
,420.7987
,420.8704
,421.001275
,421.06965
,421.10455
,421.142425
,421.1762
,421.2655
,421.4862
,421.504775
,421.52665
,421.550325
,421.605375
,421.681375
,421.75505
,421.786275
,421.838525
,421.89145
,421.9974
,422.042525
,422.076375
,422.128825
,422.23535
,422.302325
,422.51615
,422.5826
,422.7482
,422.7856
,422.851775
,422.905725
,422.936925
,422.955575
,423.01005
,423.054025
,423.184975
,423.232925
,423.263875
,423.365775
,423.536275
,423.597325
,423.668475
,423.701075
,423.738875
,423.778075
,423.798
,424.068575
,424.241525
,424.3694
,424.386825
,424.463325
,424.515375
,424.724775
,424.7782
,424.8059
,424.84445
,424.90695
,424.993075
,425.0515
,425.1114
,425.162225
,425.176475
,425.195
,425.214875
,425.220425
,425.23505
,425.292675
,425.345525
,425.42385
,425.452525
,425.5271
,425.58905
,425.634025
,425.801475
,425.9049
,426.067725
,426.18445
,426.28135
,426.3205
,426.363425
,426.475075
,426.596375
,426.66385
,426.83565
,426.8878
,426.9341
,426.974275
,427.07555
,427.119825
,427.181625
,427.2065
,427.24765
,427.263825
,427.269225
,427.301925
,427.3432
,427.435775
,427.57065
,427.618225
,427.797025
,427.828425
,427.859625
,427.913875
,427.978325
,428.073525
,428.0906
,428.205475
,428.361225
,428.4198
,428.4604
,428.47925
,428.532275
,428.626825
,428.6409
,428.715075
,428.74175
,428.767175
,428.836
,428.901475
,428.947625
,428.993475
,429.035125
,429.081175
,429.151025
,429.2077
,429.27175
,429.332875
,429.3722
,429.4025
,429.46525
,429.513775
,429.557175
,429.58
,429.6505
,429.6924
,429.76235
,429.8029
,429.8507
,429.887225
,429.96805
,430.005025
,430.133275
,430.169675
,430.22515
,430.27555
,430.3181
,430.363225
,430.4078
,430.448275
,430.4799
,430.5218
,430.5911
,430.62585
,430.6502
,430.69065
,430.721675
,430.82075
,430.8481
,430.878575
,430.9658
,431.032125
,431.0923
,431.123425
,431.1754
,431.215975
,431.224475
,431.27535
,431.317725
,431.39065
,431.4252
,431.485425
,431.5077
,431.5489
,431.59125
,431.69525
,431.715075
,431.79855
,431.92535
,431.9661
,432.072825
,432.114825
,432.2523
,432.290025
,432.3336
,432.3514
,432.3809
,432.431
,432.488575
,432.51005
,432.67395
,432.711825
,432.753375
,432.773275
,432.811
,432.838725
,432.8868
,433.02165
,433.095375
,433.151975
,433.21105
,433.266225
,433.30225
,433.339
,433.40505
,433.507825
,433.545
,433.605975
,433.645325
,433.705975
,433.74085
,433.773125
,433.794375
,433.816625
,433.8624
,433.912175
,433.9851
,434.02155
,434.047675
,434.0666
,434.122675
,434.188975
,434.226325
,434.273275
,434.3168
,434.373775
,434.4259
,434.547175
,434.637425
,434.688775
,434.738025
,434.8075
,434.847625
,434.88155
,435.02965
,435.097475
,435.171775
,435.21105
,435.2782
,435.349575
,435.392025
,435.433
,435.562425
,435.586825
,435.6423
,435.6864
,435.73325
,435.7816
,435.81095
,435.8953
,435.927875
,436.022825
,436.07315
,436.1848
,436.2465
,436.287675
,436.345625
,436.490125
,436.539875
,436.558925
,436.64265
,436.705275
,436.7309
,436.76805
,436.808625
,436.88305
,436.96455
,436.991325
,437.090125
,437.1456
,437.285875
,437.323175
,437.38575
,437.42555
,437.469875
,437.56215
,437.6085
