SPK_SPKC01a (inhi),SPK_SPKC02a (maybe inhi),SPK_SPKC02b (inhi),SPK_SPKC06a (inhi),SPK_SPKC13a (inhi),SPK_SPKC13b (exc),SPK_SPKC16a (no opto-tagging)
,,,349.9656,382.806875,,
,,,349.9735,382.82285,,
,,,349.989175,382.8512,,
,,,349.997575,382.86935,,
,,,350.002725,382.91125,,
,,,350.009825,382.952875,,
,,,350.01855,382.981425,,
,,,350.036475,383.025575,,
,,,350.051175,383.0449,,
,,,350.0572,383.054075,,
,,,350.068775,383.083025,,
,,,350.07445,383.094425,,
,,,350.08575,383.102525,,
,,,350.102625,383.10835,,
,,,350.109175,383.11795,,
,,,350.1158,383.126725,,
,,,350.12235,383.13485,,
,,,350.128975,383.146275,,
,,,350.139125,383.156075,,
,,,350.14965,383.16835,,
,,,350.1582,383.173875,,
,,,350.164225,383.1802,,
,,,350.171775,383.188125,,
,,,350.1765,383.194025,,
,,,350.182775,383.198975,,
,,,350.18925,383.2049,,
,,,350.19455,383.210425,,
,,,350.200175,383.216025,,
,,,350.20575,383.223875,,
,,,350.218925,383.233325,,
,,,350.2255,383.2371,,
,,,350.236125,383.251425,,
,,,350.242725,383.255125,,
,,,350.250125,383.2666,,
,,,350.259675,383.29305,,
,,,350.2679,383.303975,,
,,,350.27895,383.315225,,
,,,350.290075,383.32185,,
,,,350.297475,383.326425,,
,,,350.3065,383.341225,,
,,,350.31555,383.348525,,
,,,350.3278,383.3676,,
,,,350.334775,383.37655,,
,,,350.341775,383.389975,,
,,,350.34945,383.403725,,
,,,350.3585,383.4158,,
,,,350.36605,383.425075,,
,,,350.373075,383.440975,,
,,,350.38,383.450325,,
,,,350.390925,383.457825,,
,,,350.399875,383.463525,,
,,,350.41105,383.46925,,
,,,350.422525,383.48055,,
,,,350.435925,383.48625,,
,,,350.446025,383.49315,,
,,,350.478925,383.4974,,
,,,350.489075,383.5019,,
,,,350.500225,383.5208,,
,,,350.507525,383.531075,,
,,,350.515725,383.54535,,
,,,350.524525,383.556075,,
,,,350.53695,383.56505,,
,,,350.544475,383.585175,,
,,,350.552875,383.60395,,
,,,350.557825,383.623575,,
,,,350.579575,383.656825,,
,,,350.5874,383.70235,,
,,,350.59395,383.735925,,
,,,350.60105,383.751975,,
,,,350.608975,383.760325,,
,,,350.618875,383.774625,,
,,,350.62595,383.78105,,
,,,350.634525,383.789725,,
,,,350.641625,383.798175,,
,,,350.649825,383.805575,,
,,,350.657375,383.81005,,
,,,350.664925,383.8161,,
,,,350.6707,383.821825,,
,,,350.681,383.82745,,
,,,350.692475,383.836525,,
,,,350.706075,383.842375,,
,,,350.7145,383.846875,,
,,,350.716875,383.85335,,
,,,350.739975,383.8619,,
,,,350.75105,383.87215,,
,,,350.77085,383.8772,,
,,,350.779225,383.8832,,
,,,350.788875,383.8908,,
,,,350.804,383.899075,,
,,,350.8132,383.90965,,
,,,350.8201,383.919175,,
,,,350.828975,383.934025,,
,,,350.838025,383.940875,,
,,,350.8476,383.955475,,
,,,350.856075,383.968475,,
,,,350.864575,383.972575,,
,,,350.8726,383.98255,,
,,,350.879125,383.988725,,
,,,350.88745,384.0021,,
,,,350.894625,384.00585,,
,,,350.900475,384.013075,,
,,,350.9089,384.017675,,
,,,350.920125,384.02405,,
,,,350.928775,384.0447,,
,,,350.958525,384.0546,,
,,,350.980425,384.065475,,
,,,350.98855,384.074475,,
,,,351.001725,384.084575,,
,,,351.00955,384.106575,,
,,,351.0192,384.117425,,
,,,351.029325,384.133725,,
,,,351.04035,384.1624,,
,,,351.04975,384.1845,,
,,,351.059875,384.2155,,
,,,351.06975,384.25995,,
,,,351.07745,384.30225,,
,,,351.088875,384.335325,,
,,,351.097675,384.358125,,
,,,351.106225,384.36905,,
,,,351.125325,384.38315,,
,,,351.134625,384.396775,,
,,,351.144375,384.405825,,
,,,351.15325,384.42045,,
,,,351.163025,384.429625,,
,,,351.170375,384.43955,,
,,,351.18895,384.4541,,
,,,351.200475,384.466375,,
,,,351.224625,384.489675,,
,,,351.232925,384.503325,,
,,,351.243575,384.518375,,
,,,351.25065,384.5284,,
,,,351.2582,384.55145,,
,,,351.270325,384.5616,,
,,,351.277225,384.569025,,
,,,351.29255,384.579575,,
,,,351.303375,384.58555,,
,,,351.31565,384.590875,,
,,,351.324075,384.5962,,
,,,351.33615,384.601275,,
,,,351.344325,384.613925,,
,,,351.35215,384.619825,,
,,,351.359975,384.625575,,
,,,351.367925,384.630775,,
,,,351.3785,384.642825,,
,,,351.394025,384.659,,
,,,351.4034,384.6653,,
,,,351.4102,384.674825,,
,,,351.416475,384.682775,,
,,,351.42455,384.693975,,
,,,351.43175,384.706,,
,,,351.440775,384.719625,,
,,,351.450525,384.7332,,
,,,351.459225,384.749225,,
,,,351.464325,384.7776,,
,,,351.479525,384.80135,,
,,,351.488325,384.821175,,
,,,351.49735,384.84135,,
,,,351.505425,384.861525,,
,,,351.51745,384.8786,,
,,,351.527525,384.890225,,
,,,351.540875,384.899825,,
,,,351.548625,384.907775,,
,,,351.56075,384.919025,,
,,,351.567275,384.9328,,
,,,351.575275,384.939825,,
,,,351.584675,384.957475,,
,,,351.597025,384.966025,,
,,,351.606,384.9745,,
,,,351.615525,384.982225,,
,,,351.63075,384.989875,,
,,,351.640175,384.9993,,
,,,351.650075,385.01055,,
,,,351.65825,385.0271,,
,,,351.666475,385.048275,,
,,,351.6771,385.1103,,
,,,351.6857,385.1861,,
,,,351.694,385.225075,,
,,,351.70555,385.23765,,
,,,351.72175,385.2456,,
,,,351.734,385.254275,,
,,,351.74085,385.26265,,
,,,351.7508,385.27265,,
,,,351.76075,385.281525,,
,,,351.76835,385.303925,,
,,,351.77675,385.319475,,
,,,351.78635,385.36175,,
,,,351.798025,385.42405,,
,,,351.806575,385.492425,,
,,,351.818375,385.557825,,
,,,351.8293,385.57495,,
,,,351.84485,385.583975,,
,,,351.859875,385.59205,,
,,,351.871225,385.599675,,
,,,351.881625,385.6101,,
,,,351.895475,385.614525,,
,,,351.904,385.626925,,
,,,351.913375,385.634275,,
,,,351.934775,385.64615,,
,,,351.94275,385.65415,,
,,,351.94855,385.663775,,
,,,351.95785,385.68105,,
,,,351.967425,385.696425,,
,,,351.978325,385.719725,,
,,,351.987225,385.739575,,
,,,351.99625,385.75065,,
,,,352.005975,385.757025,,
,,,352.0121,385.764825,,
,,,352.0363,385.780125,,
,,,352.041875,385.789775,,
,,,352.047725,385.800725,,
,,,352.06225,385.814225,,
,,,352.0696,385.82825,,
,,,352.08165,385.840125,,
,,,352.08905,385.854125,,
,,,352.09635,385.910975,,
,,,352.102725,385.993175,,
,,,352.1102,386.0364,,
,,,352.1197,386.062025,,
,,,352.133625,386.0805,,
,,,352.140175,386.098175,,
,,,352.145,386.1075,,
,,,352.153175,386.114075,,
,,,352.161925,386.123225,,
,,,352.1703,386.130775,,
,,,352.1774,386.1373,,
,,,352.189925,386.147025,,
,,,352.19855,386.153125,,
,,,352.20685,386.17065,,
,,,352.217025,386.183025,,
,,,352.224675,386.201625,,
,,,352.2381,386.223325,,
,,,352.247825,386.23855,,
,,,352.256625,386.256175,,
,,,352.267,386.28285,,
,,,352.2771,386.2961,,
,,,352.28575,386.311925,,
,,,352.294875,386.332225,,
,,,352.307875,386.35375,,
,,,352.315275,386.374175,,
,,,352.324125,386.396775,,
,,,352.33675,386.417225,,
,,,352.34625,386.436675,,
,,,352.356425,386.4592,,
,,,352.365425,386.479075,,
,,,352.3732,386.508425,,
,,,352.37985,386.5437,,
,,,352.3903,386.570975,,
,,,352.400775,386.587225,,
,,,352.408025,386.621425,,
,,,352.41735,386.660125,,
,,,352.425375,386.676425,,
,,,352.432375,386.688675,,
,,,352.4355,386.70205,,
,,,352.4424,386.710275,,
,,,352.459875,386.71815,,
,,,352.4695,386.7236,,
,,,352.476775,386.72975,,
,,,352.4833,386.740175,,
,,,352.489075,386.746325,,
,,,352.4971,386.75335,,
,,,352.505525,386.759625,,
,,,352.516675,386.7668,,
,,,352.524425,386.771325,,
,,,352.530075,386.783375,,
,,,352.541825,386.787825,,
,,,352.552125,386.79255,,
,,,352.561375,386.7969,,
,,,352.567375,386.801025,,
,,,352.575025,386.804125,,
,,,352.58055,386.81435,,
,,,352.587775,386.819025,,
,,,352.5926,386.830575,,
,,,352.6067,386.8339,,
,,,352.621725,386.8444,,
,,,352.62975,386.8691,,
,,,352.63685,386.876475,,
,,,352.647075,386.883775,,
,,,352.65495,386.88975,,
,,,352.66405,386.91205,,
,,,352.675025,386.916625,,
,,,352.68605,386.9205,,
,,,352.697425,386.92535,,
,,,352.710025,386.946,,
,,,352.718275,386.949675,,
,,,352.72885,386.9571,,
,,,352.7401,386.960425,,
,,,352.7473,386.968775,,
,,,352.75585,386.990425,,
,,,352.76535,386.99855,,
,,,352.7782,387.0051,,
,,,352.789975,387.009475,,
,,,352.801525,387.025625,,
,,,352.81255,387.0294,,
,,,352.82665,387.038925,,
,,,352.838425,387.04615,,
,,,352.8523,387.067825,,
,,,352.864975,387.07195,,
,,,352.87975,387.07975,,
,,,352.893,387.1008,,
,,,352.902625,387.10715,,
,,,352.90945,387.111625,,
,,,352.937425,387.1173,,
,,,352.945275,387.129875,,
,,,352.9609,387.136375,,
,,,352.970625,387.152025,,
,,,352.9816,387.1879,,
,,,352.99275,387.2018,,
,,,353.0003,387.217925,,
,,,353.0161,387.25,,
,,,353.03345,387.273175,,
,,,353.052,387.292625,,
,,,353.0637,387.303425,,
,,,353.078075,387.3109,,
,,,353.095625,387.3191,,
,,,353.114925,387.327,,
,,,353.13035,387.3356,,
,,,353.151475,387.341475,,
,,,353.1628,387.3477,,
,,,353.173075,387.35255,,
,,,353.185325,387.358975,,
,,,353.19425,387.36415,,
,,,353.209325,387.36935,,
,,,353.225025,387.37615,,
,,,353.243075,387.3816,,
,,,353.2584,387.38715,,
,,,353.27345,387.3931,,
,,,353.2871,387.39975,,
,,,353.30125,387.414625,,
,,,353.3208,387.433825,,
,,,353.3417,387.443325,,
,,,353.363725,387.463,,
,,,353.385325,387.487175,,
,,,353.390275,387.515625,,
,,,353.415325,387.52805,,
,,,353.426175,387.5387,,
,,,353.437775,387.547125,,
,,,353.457175,387.55695,,
,,,353.47315,387.567825,,
,,,353.4857,387.57915,,
,,,353.49655,387.5895,,
,,,353.5157,387.60195,,
,,,353.53525,387.612925,,
,,,353.549,387.620425,,
,,,353.565875,387.63055,,
,,,353.596275,387.63835,,
,,,353.6175,387.648,,
,,,353.635275,387.660025,,
,,,353.651025,387.6713,,
,,,353.666425,387.699825,,
,,,353.7087,387.711625,,
,,,353.717775,387.727175,,
,,,353.72415,387.75585,,
,,,353.729375,387.77805,,
,,,353.738725,387.80355,,
,,,353.74705,387.8246,,
,,,353.757,387.839125,,
,,,353.7671,387.857175,,
,,,353.797175,387.8692,,
,,,353.81245,387.894725,,
,,,353.8262,387.9401,,
,,,353.838575,387.97035,,
,,,353.869125,388.000525,,
,,,353.895175,388.079775,,
,,,353.9139,388.14795,,
,,,353.9334,388.1664,,
,,,353.947475,388.2071,,
,,,353.978625,388.227775,,
,,,353.986625,388.236375,,
,,,354.000775,388.243175,,
,,,354.01435,388.254075,,
,,,354.0284,388.259475,,
,,,354.03775,388.270825,,
,,,354.058525,388.28055,,
,,,354.073625,388.2872,,
,,,354.085225,388.293175,,
,,,354.09985,388.3019,,
,,,354.121775,388.307725,,
,,,354.13775,388.314,,
,,,354.169775,388.323125,,
,,,354.182375,388.32845,,
,,,354.1975,388.3346,,
,,,354.20845,388.343825,,
,,,354.2277,388.351375,,
,,,354.2456,388.3606,,
,,,354.262575,388.36505,,
,,,354.275175,388.370725,,
,,,354.292675,388.3769,,
,,,354.30225,388.3813,,
,,,354.31465,388.38665,,
,,,354.3235,388.39065,,
,,,354.334125,388.408775,,
,,,354.34375,388.422775,,
,,,354.354925,388.447275,,
,,,354.36575,388.529325,,
,,,354.378925,388.611325,,
,,,354.39715,388.626925,,
,,,354.4114,388.63765,,
,,,354.425375,388.643725,,
,,,354.4365,388.6511,,
,,,354.45055,388.6565,,
,,,354.464125,388.6624,,
,,,354.4773,388.66645,,
,,,354.491725,388.6755,,
,,,354.508125,388.6821,,
,,,354.518625,388.692125,,
,,,354.53125,388.69555,,
,,,354.543225,388.6988,,
,,,354.553475,388.701775,,
,,,354.567325,388.705925,,
,,,354.576675,388.708825,,
,,,354.5869,388.714075,,
,,,354.596275,388.7178,,
,,,354.608925,388.726025,,
,,,354.617975,388.732375,,
,,,354.6282,388.738525,,
,,,354.65905,388.74375,,
,,,354.6696,388.755275,,
,,,354.67895,388.765975,,
,,,354.688175,388.7769,,
,,,354.699525,388.79325,,
,,,354.70665,388.811425,,
,,,354.716575,388.8351,,
,,,354.729525,388.872525,,
,,,354.74015,388.884125,,
,,,354.746175,388.8943,,
,,,354.753875,388.903575,,
,,,354.76095,388.910725,,
,,,354.771775,388.91735,,
,,,354.779225,388.9229,,
,,,354.79135,388.928,,
,,,354.8077,388.93365,,
,,,354.8168,388.937375,,
,,,354.8294,388.94135,,
,,,354.836725,388.94525,,
,,,354.845525,388.9512,,
,,,354.854775,388.959775,,
,,,354.864975,388.963075,,
,,,354.87305,388.96655,,
,,,354.88375,388.9694,,
,,,354.89105,388.9758,,
,,,354.89735,388.979,,
,,,354.904425,388.982025,,
,,,354.915875,388.984975,,
,,,354.923975,388.99095,,
,,,354.935225,388.9941,,
,,,354.9438,388.9969,,
,,,354.954275,389.000075,,
,,,354.96145,389.0136,,
,,,354.9705,389.024375,,
,,,354.9796,389.033225,,
,,,354.99125,389.03875,,
,,,354.99685,389.048525,,
,,,355.006625,389.053975,,
,,,355.0147,389.05775,,
,,,355.02395,389.07075,,
,,,355.0309,389.07655,,
,,,355.03715,389.09355,,
,,,355.055875,389.115225,,
,,,355.0652,389.124575,,
,,,355.0737,389.129575,,
,,,355.07965,389.134,,
,,,355.08745,389.14815,,
,,,355.095075,389.161225,,
,,,355.100625,389.16655,,
,,,355.107875,389.171825,,
,,,355.116675,389.176125,,
,,,355.124525,389.1799,,
,,,355.13255,389.18425,,
,,,355.14125,389.19775,,
,,,355.159075,389.205525,,
,,,355.1666,389.2382,,
,,,355.179825,389.255575,,
,,,355.186825,389.270325,,
,,,355.19205,389.2924,,
,,,355.2005,389.31835,,
,,,355.2114,389.352725,,
,,,355.21895,389.39285,,
,,,355.224525,389.419775,,
,,,355.232725,389.456825,,
,,,355.24195,389.475875,,
,,,355.247075,389.4915,,
,,,355.254,389.5215,,
,,,355.258175,389.530475,,
,,,355.26535,389.546375,,
,,,355.270725,389.562375,,
,,,355.28115,389.6053,,
,,,355.2924,389.642225,,
,,,355.314575,389.714375,,
,,,355.32505,389.760625,,
,,,355.333575,389.7855,,
,,,355.34155,389.795875,,
,,,355.3522,389.807175,,
,,,355.360575,389.81695,,
,,,355.37975,389.8267,,
,,,355.38745,389.83445,,
,,,355.3988,389.839725,,
,,,355.4055,389.853325,,
,,,355.414625,389.859225,,
,,,355.421375,389.8644,,
,,,355.430025,389.869925,,
,,,355.439125,389.876625,,
,,,355.452225,389.88225,,
,,,355.459875,389.88825,,
,,,355.467975,389.8939,,
,,,355.476375,389.90155,,
,,,355.483875,389.909775,,
,,,355.490525,389.931675,,
,,,355.498775,389.94345,,
,,,355.508275,389.95455,,
,,,355.5148,389.967475,,
,,,355.522225,389.98275,,
,,,355.53025,389.992025,,
,,,355.537575,390.0042,,
,,,355.54325,390.01475,,
,,,355.553325,390.023725,,
,,,355.56145,390.0333,,
,,,355.57655,390.04745,,
,,,355.5848,390.05885,,
,,,355.58955,390.071375,,
,,,355.59515,390.08765,,
,,,355.60945,390.101,,
,,,355.63785,390.111825,,
,,,355.6443,390.1254,,
,,,355.65145,390.134475,,
,,,355.661425,390.142775,,
,,,355.669725,390.1516,,
,,,355.678775,390.1617,,
,,,355.686225,390.1752,,
,,,355.6968,390.18385,,
,,,355.70715,390.194225,,
,,,355.71345,390.20795,,
,,,355.721425,390.229025,,
,,,355.7327,390.256025,,
,,,355.737925,390.287925,,
,,,355.746675,390.305525,,
,,,355.755,390.320275,,
,,,355.761125,390.333325,,
,,,355.78345,390.346325,,
,,,355.79655,390.355575,,
,,,355.8082,390.365175,,
,,,355.818775,390.37505,,
,,,355.82855,390.38405,,
,,,355.838025,390.39595,,
,,,355.84995,390.401075,,
,,,355.862325,390.406875,,
,,,355.8771,390.411375,,
,,,355.890025,390.4173,,
,,,355.89705,390.428275,,
,,,355.903625,390.433825,,
,,,355.9243,390.438875,,
,,,355.932175,390.443475,,
,,,355.940425,390.44895,,
,,,355.949475,390.45285,,
,,,355.961425,390.456775,,
,,,355.966975,390.4599,,
,,,355.973725,390.4669,,
,,,355.98545,390.4705,,
,,,355.993725,390.477975,,
,,,356.00035,390.490075,,
,,,356.005575,390.4978,,
,,,356.012025,390.5026,,
,,,356.017975,390.507475,,
,,,356.0266,390.513075,,
,,,356.0379,390.520175,,
,,,356.046525,390.525675,,
,,,356.05455,390.53665,,
,,,356.0645,390.542575,,
,,,356.07565,390.54965,,
,,,356.08285,390.55485,,
,,,356.092225,390.567275,,
,,,356.1008,390.571775,,
,,,356.1098,390.593825,,
,,,356.12315,390.6044,,
,,,356.133,390.6104,,
,,,356.144625,390.6171,,
,,,356.160975,390.62155,,
,,,356.17115,390.629425,,
,,,356.19225,390.6348,,
,,,356.206575,390.63915,,
,,,356.2173,390.649575,,
,,,356.2283,390.65505,,
,,,356.23645,390.660175,,
,,,356.247825,390.66405,,
,,,356.25265,390.69625,,
,,,356.262375,390.70385,,
,,,356.277025,390.7104,,
,,,356.28795,390.72575,,
,,,356.29455,390.76295,,
,,,356.312225,390.790525,,
,,,356.318975,390.813125,,
,,,356.333325,390.83455,,
,,,356.3434,390.850025,,
,,,356.3551,390.877225,,
,,,356.367725,390.9001,,
,,,356.38055,390.930175,,
,,,356.3941,390.940975,,
,,,356.405125,390.94615,,
,,,356.414125,390.94985,,
,,,356.425,390.958525,,
,,,356.436925,390.96175,,
,,,356.451725,390.972425,,
,,,356.465575,390.97595,,
,,,356.4817,390.978925,,
,,,356.4923,390.987325,,
,,,356.501325,390.996475,,
,,,356.509225,391.01195,,
,,,356.520025,391.01715,,
,,,356.52795,391.024625,,
,,,356.538825,391.02935,,
,,,356.545375,391.0509,,
,,,356.558475,391.061025,,
,,,356.567075,391.07215,,
,,,356.581025,391.0846,,
,,,356.592675,391.114625,,
,,,356.606525,391.127675,,
,,,356.615325,391.1754,,
,,,356.62845,391.19565,,
,,,356.64575,391.211725,,
,,,356.66765,391.2412,,
,,,356.679325,391.28875,,
,,,356.68715,391.33365,,
,,,356.696,391.43855,,
,,,356.70305,391.4987,,
,,,356.7242,391.5207,,
,,,356.73345,391.54375,,
,,,356.745375,391.55985,,
,,,356.758675,391.569325,,
,,,356.771925,391.579575,,
,,,356.78795,391.587325,,
,,,356.806225,391.5946,,
,,,356.814975,391.605775,,
,,,356.82775,391.614,,
,,,356.843475,391.622825,,
,,,356.85705,391.632825,,
,,,356.87795,391.6447,,
,,,356.888375,391.656325,,
,,,356.897925,391.6777,,
,,,356.908775,391.690525,,
,,,356.917425,391.708925,,
,,,356.926525,391.719075,,
,,,356.940025,391.737525,,
,,,356.952325,391.819325,,
,,,356.9586,391.90025,,
,,,356.9673,391.947225,,
,,,356.9746,391.959725,,
,,,356.982275,391.97385,,
,,,357.0005,391.98445,,
,,,357.019725,391.995075,,
,,,357.02825,392.003275,,
,,,357.035375,392.012375,,
,,,357.045625,392.0201,,
,,,357.06575,392.026975,,
,,,357.073275,392.036025,,
,,,357.081825,392.043025,,
,,,357.090575,392.0502,,
,,,357.100725,392.05635,,
,,,357.113175,392.06245,,
,,,357.130975,392.07905,,
,,,357.143375,392.09095,,
,,,357.156,392.109375,,
,,,357.167675,392.139175,,
,,,357.189175,392.169975,,
,,,357.203025,392.20135,,
,,,357.215925,392.22175,,
,,,357.226,392.23375,,
,,,357.236875,392.259,,
,,,357.249025,392.280325,,
,,,357.260625,392.3058,,
,,,357.278125,392.3177,,
,,,357.29195,392.3318,,
,,,357.30165,392.358625,,
,,,357.3136,392.38635,,
,,,357.34225,392.3977,,
,,,357.356125,392.410475,,
,,,357.3656,392.424425,,
,,,357.378525,392.443475,,
,,,357.38835,392.460175,,
,,,357.4026,392.4722,,
,,,357.41195,392.4861,,
,,,357.423275,392.4995,,
,,,357.4336,392.521625,,
,,,357.44495,392.54525,,
,,,357.4544,392.580325,,
,,,357.468475,392.622375,,
,,,357.478575,392.641775,,
,,,357.490175,392.671775,,
,,,357.497675,392.70135,,
,,,357.508225,392.773775,,
,,,357.51585,392.79055,,
,,,357.529075,392.80785,,
,,,357.5351,392.8155,,
,,,357.5528,392.82185,,
,,,357.5631,392.827325,,
,,,357.583725,392.833825,,
,,,357.59515,392.843375,,
,,,357.608475,392.848425,,
,,,357.6331,392.85205,,
,,,357.64375,392.855775,,
,,,357.6552,392.8605,,
,,,357.6682,392.8641,,
,,,357.6803,392.868375,,
,,,357.689325,392.871475,,
,,,357.704575,392.87605,,
,,,357.713125,392.88045,,
,,,357.723375,392.88795,,
,,,357.73735,392.891925,,
,,,357.743325,392.894675,,
,,,357.755975,392.897975,,
,,,357.767375,392.9056,,
,,,357.778875,392.912675,,
,,,357.788825,392.9205,,
,,,357.7997,392.934525,,
,,,357.807575,392.939525,,
,,,357.81565,392.945525,,
,,,357.828225,392.949775,,
,,,357.835275,392.95465,,
,,,357.846375,392.9644,,
,,,357.860625,392.98315,,
,,,357.87335,392.988,,
,,,357.885275,392.9953,,
,,,357.8943,393.002175,,
,,,357.90385,393.02795,,
,,,357.91485,393.0387,,
,,,357.92425,393.05865,,
,,,357.934875,393.0675,,
,,,357.94465,393.079075,,
,,,357.954625,393.0881,,
,,,357.96365,393.095325,,
,,,357.971725,393.119925,,
,,,357.98065,393.129175,,
,,,357.99135,393.1353,,
,,,357.999125,393.141875,,
,,,358.008625,393.1485,,
,,,358.0168,393.15945,,
,,,358.032125,393.1698,,
,,,358.041625,393.1831,,
,,,358.04955,393.194825,,
,,,358.059975,393.205525,,
,,,358.068225,393.229125,,
,,,358.0768,393.251975,,
,,,358.08435,393.26905,,
,,,358.0963,393.288725,,
,,,358.106325,393.3146,,
,,,358.1172,393.35235,,
,,,358.129925,393.37165,,
,,,358.1536,393.38795,,
,,,358.164,393.41175,,
,,,358.17265,393.432125,,
,,,358.181175,393.4541,,
,,,358.192875,393.465725,,
,,,358.200525,393.4763,,
,,,358.208,393.48865,,
,,,358.22795,393.50025,,
,,,358.23805,393.513325,,
,,,358.243775,393.5288,,
,,,358.247925,393.5471,,
,,,358.254125,393.558875,,
,,,358.264575,393.570375,,
,,,358.280225,393.586975,,
,,,358.28845,393.60145,,
,,,358.29285,393.6166,,
,,,358.29705,393.63175,,
,,,358.306175,393.6462,,
,,,358.31425,393.660025,,
,,,358.324025,393.684175,,
,,,358.335525,393.7277,,
,,,358.3435,393.848825,,
,,,358.351625,393.8761,,
,,,358.3633,393.8977,,
,,,358.372625,393.91905,,
,,,358.3851,393.930975,,
,,,358.3949,393.943125,,
,,,358.405725,393.953725,,
,,,358.414025,393.9653,,
,,,358.422425,393.97555,,
,,,358.428425,393.988625,,
,,,358.43485,394.00115,,
,,,358.4424,394.032125,,
,,,358.449675,394.046825,,
,,,358.457325,394.067675,,
,,,358.46485,394.083525,,
,,,358.4728,394.099725,,
,,,358.4854,394.109975,,
,,,358.491675,394.115775,,
,,,358.49905,394.1207,,
,,,358.506625,394.125425,,
,,,358.521025,394.1301,,
,,,358.52885,394.134,,
,,,358.5351,394.1388,,
,,,358.5412,394.143275,,
,,,358.55105,394.14735,,
,,,358.560225,394.1512,,
,,,358.571375,394.154175,,
,,,358.578275,394.157625,,
,,,358.5854,394.1652,,
,,,358.60265,394.17095,,
,,,358.625825,394.17565,,
,,,358.633175,394.18045,,
,,,358.640875,394.184075,,
,,,358.653475,394.187825,,
,,,358.663975,394.191,,
,,,358.670825,394.1951,,
,,,358.677375,394.1995,,
,,,358.684875,394.203725,,
,,,358.6914,394.21265,,
,,,358.698125,394.22085,,
,,,358.70515,394.225125,,
,,,358.7156,394.23085,,
,,,358.7223,394.253675,,
,,,358.728875,394.265,,
,,,358.754075,394.2732,,
,,,358.771125,394.2806,,
,,,358.779675,394.3016,,
,,,358.788675,394.31395,,
,,,358.8273,394.328775,,
,,,358.833625,394.344275,,
,,,358.848975,394.35735,,
,,,358.8613,394.370375,,
,,,358.8708,394.392325,,
,,,358.87945,394.42245,,
,,,358.88805,394.46095,,
,,,358.90495,394.499275,,
,,,358.9145,394.543,,
,,,358.9207,394.62095,,
,,,358.92865,394.64925,,
,,,358.934525,394.7125,,
,,,358.94255,394.732575,,
,,,358.954025,394.74265,,
,,,358.962075,394.757375,,
,,,358.9732,394.7691,,
,,,358.979425,394.776325,,
,,,358.986975,394.784925,,
,,,358.99255,394.790475,,
,,,358.998125,394.795325,,
,,,359.009925,394.79925,,
,,,359.030825,394.802725,,
,,,359.038575,394.80845,,
,,,359.044575,394.817175,,
,,,359.053025,394.824,,
,,,359.0693,394.828375,,
,,,359.0762,394.833075,,
,,,359.095775,394.841475,,
,,,359.1134,394.855775,,
,,,359.123625,394.86515,,
,,,359.13135,394.874525,,
,,,359.140175,394.887275,,
,,,359.1559,394.9016,,
,,,359.166225,394.927175,,
,,,359.1731,394.94635,,
,,,359.182775,394.969925,,
,,,359.191825,394.991175,,
,,,359.2022,395.015875,,
,,,359.21385,395.0303,,
,,,359.23125,395.047975,,
,,,359.25465,395.068275,,
,,,359.26295,395.095675,,
,,,359.272525,395.119325,,
,,,359.282,395.169125,,
,,,359.29015,395.21055,,
,,,359.312525,395.2522,,
,,,359.33,395.287175,,
,,,359.336725,395.3117,,
,,,359.347475,395.33405,,
,,,359.3552,395.3534,,
,,,359.367575,395.36825,,
,,,359.3759,395.380825,,
,,,359.38635,395.394125,,
,,,359.4015,395.40615,,
,,,359.41215,395.435275,,
,,,359.41895,395.493625,,
,,,359.42885,395.552075,,
,,,359.44165,395.60795,,
,,,359.44945,395.627225,,
,,,359.466625,395.647625,,
,,,359.47715,395.65475,,
,,,359.48755,395.66195,,
,,,359.4942,395.666875,,
,,,359.502,395.67105,,
,,,359.514125,395.6821,,
,,,359.520525,395.6927,,
,,,359.540875,395.69985,,
,,,359.5505,395.705875,,
,,,359.5628,395.71305,,
,,,359.56955,395.718475,,
,,,359.578075,395.724125,,
,,,359.589275,395.730125,,
,,,359.599975,395.736875,,
,,,359.61105,395.743825,,
,,,359.61935,395.759825,,
,,,359.6296,395.7685,,
,,,359.643075,395.777225,,
,,,359.651,395.784625,,
,,,359.6618,395.792625,,
,,,359.6837,395.80635,,
,,,359.693475,395.818,,
,,,359.71425,395.8406,,
,,,359.7231,395.84835,,
,,,359.732375,395.855425,,
,,,359.74255,395.862775,,
,,,359.751625,395.868525,,
,,,359.7653,395.8734,,
,,,359.78475,395.8785,,
,,,359.795,395.886125,,
,,,359.803575,395.892225,,
,,,359.8135,395.89765,,
,,,359.824475,395.903675,,
,,,359.8366,395.9101,,
,,,359.848075,395.918725,,
,,,359.857725,395.92925,,
,,,359.866825,395.93745,,
,,,359.87615,395.945325,,
,,,359.88615,395.95315,,
,,,359.89255,395.9673,,
,,,359.903225,395.97355,,
,,,359.91625,395.9834,,
,,,359.934025,395.989475,,
,,,359.941525,395.9968,,
,,,359.950125,396.005175,,
,,,359.955875,396.01255,,
,,,359.9638,396.0194,,
,,,359.977375,396.02615,,
,,,359.98565,396.0341,,
,,,359.994825,396.04815,,
,,,360.0033,396.0548,,
,,,360.01035,396.0672,,
,,,360.01895,396.0761,,
,,,360.02675,396.088275,,
,,,360.038525,396.093075,,
,,,360.06205,396.097175,,
